현대백화점(069960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-09,143000,146000,143000,144500,118917,3381653.0,23402441.0
2015-04-10,144000,150500,144000,148500,99505,3475262.0,23402441.0
2015-04-13,147500,149500,143000,147000,123237,3440159.0,23402441.0
2015-04-14,145000,153000,145000,151500,127088,3545470.0,23402441.0
2015-04-15,154500,156000,151000,152500,101017,3568872.0,23402441.0
2015-04-16,157000,159000,153500,156500,116960,3662482.0,23402441.0
2015-04-17,157000,158000,154000,154500,128267,3615677.0,23402441.0
2015-04-20,155000,155500,149000,150500,83154,3522067.0,23402441.0
2015-04-21,149500,150000,145500,146500,115895,3428458.0,23402441.0
2015-04-22,146000,148500,145500,147000,69098,3440159.0,23402441.0
2015-04-23,147000,153500,146500,153000,90073,3580573.0,23402441.0
2015-04-24,153000,153000,147500,149500,77177,3498665.0,23402441.0
2015-04-27,150000,153000,149000,150000,75263,3510366.0,23402441.0
2015-04-28,150000,153000,148500,149000,74573,3486964.0,23402441.0
2015-04-29,150500,151000,143500,147000,74308,3440159.0,23402441.0
2015-04-30,146000,147500,143500,146000,73206,3416756.0,23402441.0
2015-05-04,148000,152000,146000,150000,64294,3510366.0,23402441.0
2015-05-06,151500,152000,143000,146000,92967,3416756.0,23402441.0
2015-05-07,145000,145500,140500,144000,60944,3369952.0,23402441.0
2015-05-08,144000,145500,143000,143500,43709,3358250.0,23402441.0
2015-05-11,143000,144000,139500,141500,112248,3311445.0,23402441.0
2015-05-12,141500,145000,141000,143500,41040,3358250.0,23402441.0
2015-05-13,142000,155500,142000,154000,126568,3603976.0,23402441.0
2015-05-14,153000,168500,153000,166000,196734,3884805.0,23402441.0
2015-05-15,166500,177000,162500,166500,128287,3896506.0,23402441.0
2015-05-18,165000,168500,161000,163000,86823,3814598.0,23402441.0
2015-05-19,161500,165000,159000,163000,82802,3814598.0,23402441.0
2015-05-20,161000,164500,158500,163500,83218,3826299.0,23402441.0
2015-05-21,162000,169000,162000,164500,87074,3849702.0,23402441.0
2015-05-22,164500,165000,157500,163500,71218,3826299.0,23402441.0
2015-05-26,162000,162500,155000,155500,90457,3639080.0,23402441.0
2015-05-27,154000,157500,152000,156000,71918,3650781.0,23402441.0
2015-05-28,155000,160000,153500,158000,111578,3697586.0,23402441.0
2015-05-29,156000,161000,151500,153000,93540,3580573.0,23402441.0
2015-06-01,154000,156000,147500,152500,60472,3568872.0,23402441.0
2015-06-02,152500,154000,142000,145000,148714,3393354.0,23402441.0
2015-06-03,146000,153500,142500,150000,148555,3510366.0,23402441.0
2015-06-04,146500,149500,143500,148000,84263,3463561.0,23402441.0
2015-06-05,144000,146000,142500,145000,73150,3393354.0,23402441.0
2015-06-08,143000,146000,141000,143500,85270,3358250.0,23402441.0
2015-06-09,143000,148000,143000,146000,74810,3416756.0,23402441.0
2015-06-10,146000,148000,140000,141000,134744,3299744.0,23402441.0
2015-06-11,141000,142500,137500,140500,98911,3288043.0,23402441.0
2015-06-12,139500,146000,139000,141500,115260,3311445.0,23402441.0
2015-06-15,140000,143500,139000,142000,70114,3323147.0,23402441.0
2015-06-16,142500,143000,137500,139000,91326,3252939.0,23402441.0
2015-06-17,136000,140500,134500,140000,77853,3276342.0,23402441.0
2015-06-18,140500,148000,138500,144500,101439,3381653.0,23402441.0
2015-06-19,145500,149000,142500,146000,101532,3416756.0,23402441.0
2015-06-22,148000,153500,148000,150000,144879,3510366.0,23402441.0
2015-06-23,154000,154500,145500,150000,98021,3510366.0,23402441.0
2015-06-24,151000,153500,149000,151000,68100,3533769.0,23402441.0
2015-06-25,150000,152500,144500,146000,110157,3416756.0,23402441.0
2015-06-26,145500,148000,143500,147000,24867,3440159.0,23402441.0
2015-06-29,144500,149500,141000,147500,76663,3451860.0,23402441.0
2015-06-30,147500,150000,144500,147000,65453,3440159.0,23402441.0
2015-07-01,146500,149000,145500,147500,41015,3451860.0,23402441.0
2015-07-02,147000,151500,147000,149500,65685,3498665.0,23402441.0
2015-07-03,152000,154000,149500,151000,42635,3533769.0,23402441.0
2015-07-06,150000,153000,145000,146000,48749,3416756.0,23402441.0
2015-07-07,146000,148500,145500,146500,27292,3428458.0,23402441.0
2015-07-08,146500,147000,137500,138500,66754,3241238.0,23402441.0
2015-07-09,136500,139000,132000,136500,91383,3194433.0,23402441.0
2015-07-10,137500,142000,136500,139500,118644,3264641.0,23402441.0
2015-07-13,132000,137000,130000,135500,238311,3171031.0,23402441.0
2015-07-14,137000,138000,134000,135500,87938,3171031.0,23402441.0
2015-07-15,135500,137500,134000,136000,68329,3182732.0,23402441.0
2015-07-16,135500,136500,133500,134000,56956,3135927.0,23402441.0
2015-07-17,134500,136500,133500,135000,60026,3159330.0,23402441.0
2015-07-20,134500,138000,129500,135500,87166,3171031.0,23402441.0
2015-07-21,137000,139500,136000,139500,88212,3264641.0,23402441.0
2015-07-22,140500,147000,140000,141500,144641,3311445.0,23402441.0
2015-07-23,141000,151000,141000,150000,149834,3510366.0,23402441.0
2015-07-24,149000,151000,145500,148500,63677,3475262.0,23402441.0
2015-07-27,147000,148500,142000,144500,58929,3381653.0,23402441.0
2015-07-28,145000,145500,141000,145000,65510,3393354.0,23402441.0
2015-07-29,144000,148000,141000,141000,48843,3299744.0,23402441.0
2015-07-30,141000,150000,141000,149000,77675,3486964.0,23402441.0
2015-07-31,149000,151000,147000,147500,39419,3451860.0,23402441.0
2015-08-03,149000,153000,148000,148000,90422,3463561.0,23402441.0
2015-08-04,149500,161500,148500,156500,130757,3662482.0,23402441.0
2015-08-05,157000,165000,157000,159500,156467,3732689.0,23402441.0
2015-08-06,161500,162000,153000,154500,99784,3615677.0,23402441.0
2015-08-07,155000,155000,148000,150000,83987,3510366.0,23402441.0
2015-08-10,153000,159500,152000,157000,151508,3674183.0,23402441.0
2015-08-11,157500,157500,150500,152500,80653,3568872.0,23402441.0
2015-08-12,153500,153500,147000,151500,45199,3545470.0,23402441.0
2015-08-13,150500,158500,148000,155500,78219,3639080.0,23402441.0
2015-08-17,158000,160000,153000,153000,68385,3580573.0,23402441.0
2015-08-18,153500,155000,149000,149000,69947,3486964.0,23402441.0
2015-08-19,149000,151500,148000,149000,68066,3486964.0,23402441.0
2015-08-20,148000,152500,146500,152000,48216,3557171.0,23402441.0
2015-08-21,149000,152000,146500,149000,110838,3486964.0,23402441.0
2015-08-24,148000,149000,140000,143500,125052,3358250.0,23402441.0
2015-08-25,144500,146000,140500,141000,115170,3299744.0,23402441.0
2015-08-26,141000,148000,140000,146000,175514,3416756.0,23402441.0
2015-08-27,147000,151000,146000,148000,146837,3463561.0,23402441.0
2015-08-28,154500,154500,147000,148000,110341,3463561.0,23402441.0
2015-08-31,148000,151000,147500,150500,63722,3522067.0,23402441.0
2015-09-01,148500,150500,144500,144500,74581,3381653.0,23402441.0
2015-09-02,142000,145500,141500,143500,99892,3358250.0,23402441.0
2015-09-03,143500,144500,141000,144000,77304,3369952.0,23402441.0
2015-09-04,144500,145000,138000,140500,71960,3288043.0,23402441.0
2015-09-07,139000,140500,132500,134000,131777,3135927.0,23402441.0
2015-09-08,134500,136000,131000,133000,68230,3112525.0,23402441.0
2015-09-09,135500,139000,135000,138500,85005,3241238.0,23402441.0
2015-09-10,138000,142500,136500,142500,67854,3334848.0,23402441.0
2015-09-11,140500,142500,139500,140500,52930,3288043.0,23402441.0
2015-09-14,140000,143500,140000,143500,88584,3358250.0,23402441.0
2015-09-15,142500,145500,142500,145000,69604,3393354.0,23402441.0
2015-09-16,144500,145500,141500,142000,109173,3323147.0,23402441.0
2015-09-17,143500,144000,140000,140000,62530,3276342.0,23402441.0
2015-09-18,140500,142000,139000,141000,57708,3299744.0,23402441.0
2015-09-21,140000,141000,136500,137000,71821,3206134.0,23402441.0
2015-09-22,137000,138000,136000,137000,71462,3206134.0,23402441.0
2015-09-23,135500,136500,135000,135500,60271,3171031.0,23402441.0
2015-09-24,136000,137000,134500,134500,45062,3147628.0,23402441.0
2015-09-25,136000,139000,134000,135500,163521,3171031.0,23402441.0
2015-09-30,135500,136500,133500,134000,114791,3135927.0,23402441.0
2015-10-01,134000,134500,131500,133500,117977,3124226.0,23402441.0
2015-10-02,134500,135000,131500,132000,95802,3089122.0,23402441.0
2015-10-05,134500,141000,134500,139000,183339,3252939.0,23402441.0
2015-10-06,141500,141500,137000,138500,79256,3241238.0,23402441.0
2015-10-07,137500,138000,133000,134000,104793,3135927.0,23402441.0
2015-10-08,135500,138500,133500,135500,116203,3171031.0,23402441.0
2015-10-12,136500,138500,136000,137000,105595,3206134.0,23402441.0
2015-10-13,138000,138500,135000,136500,84449,3194433.0,23402441.0
2015-10-14,136500,137000,133000,133500,73290,3124226.0,23402441.0
2015-10-15,133500,134000,131500,132500,102635,3100823.0,23402441.0
2015-10-16,133500,134000,132000,133000,64868,3112525.0,23402441.0
2015-10-19,134000,134000,132000,132500,50809,3100823.0,23402441.0
2015-10-20,132500,134500,132500,133500,46245,3124226.0,23402441.0
2015-10-21,134000,134500,129500,130500,127175,3054019.0,23402441.0
2015-10-22,129500,130500,126000,127500,117372,2983811.0,23402441.0
2015-10-23,128500,129500,126000,127500,109676,2983811.0,23402441.0
2015-10-26,128500,131500,128500,130500,62512,3054019.0,23402441.0
2015-10-27,130000,130500,128500,130000,38855,3042317.0,23402441.0
2015-10-28,130500,130500,127000,128500,60362,3007214.0,23402441.0
2015-10-29,128000,130000,126500,127000,62831,2972110.0,23402441.0
2015-10-30,126500,127500,125000,125500,59160,2937006.0,23402441.0
2015-11-02,125500,127500,125000,125500,41745,2937006.0,23402441.0
2015-11-03,126000,130500,125500,129000,99573,3018915.0,23402441.0
2015-11-04,131000,133000,130000,132500,112348,3100823.0,23402441.0
2015-11-05,133000,133500,130500,131500,57020,3077421.0,23402441.0
2015-11-06,131500,132500,130500,131500,49170,3077421.0,23402441.0
2015-11-09,132000,133500,130500,131500,61111,3077421.0,23402441.0
2015-11-10,131000,131000,126000,127500,97145,2983811.0,23402441.0
2015-11-11,126500,127000,123500,123500,116925,2890201.0,23402441.0
2015-11-12,123000,123500,120000,121500,133212,2843397.0,23402441.0
2015-11-13,120500,123000,119500,121000,63998,2831695.0,23402441.0
2015-11-16,119500,120500,117500,118000,106761,2761488.0,23402441.0
2015-11-17,118500,122000,118500,120000,52850,2808293.0,23402441.0
2015-11-18,120500,122000,117500,118500,68423,2773189.0,23402441.0
2015-11-19,119500,120500,118000,119500,55803,2796592.0,23402441.0
2015-11-20,120000,125500,119500,122000,84290,2855098.0,23402441.0
2015-11-23,123500,124000,121000,121000,95767,2831695.0,23402441.0
2015-11-24,121500,125000,121000,123500,67818,2890201.0,23402441.0
2015-11-25,124500,125000,122000,124500,56740,2913604.0,23402441.0
2015-11-26,125500,125500,123000,123500,91298,2890201.0,23402441.0
2015-11-27,124500,129000,124000,128000,110067,2995512.0,23402441.0
2015-11-30,129000,129000,126500,126500,96322,2960409.0,23402441.0
2015-12-01,127000,129000,124500,125500,81969,2937006.0,23402441.0
2015-12-02,125000,126000,124500,125000,37306,2925305.0,23402441.0
2015-12-03,125500,126000,123500,124000,30562,2901903.0,23402441.0
2015-12-04,123500,126000,123000,125000,50602,2925305.0,23402441.0
2015-12-07,125000,126000,123000,123000,27142,2878500.0,23402441.0
2015-12-08,124000,124500,122500,123000,38492,2878500.0,23402441.0
2015-12-09,124000,125000,122500,123000,41054,2878500.0,23402441.0
2015-12-10,123500,123500,121000,122000,57554,2855098.0,23402441.0
2015-12-11,122000,123000,120500,121500,33224,2843397.0,23402441.0
2015-12-14,120000,122500,119500,122500,42472,2866799.0,23402441.0
2015-12-15,122000,123000,116500,118000,129316,2761488.0,23402441.0
2015-12-16,118500,121000,118000,119500,108310,2796592.0,23402441.0
2015-12-17,121000,124000,119000,123000,126144,2878500.0,23402441.0
2015-12-18,123500,131500,122000,130500,224564,3054019.0,23402441.0
2015-12-21,130000,134000,129000,131500,126393,3077421.0,23402441.0
2015-12-22,132500,132500,130000,132500,80735,3100823.0,23402441.0
2015-12-23,132500,132500,128000,129500,148342,3030616.0,23402441.0
2015-12-24,130000,132500,129000,129500,83426,3030616.0,23402441.0
2015-12-28,129500,131000,128500,128500,32430,3007214.0,23402441.0
2015-12-29,128000,128500,126500,127000,41636,2972110.0,23402441.0
2015-12-30,128000,129000,124500,126500,56062,2960409.0,23402441.0
2016-01-04,127000,128000,123000,123000,62982,2878500.0,23402441.0
2016-01-05,122000,127500,122000,127000,136967,2972110.0,23402441.0
2016-01-06,126000,131500,126000,129000,123553,3018915.0,23402441.0
2016-01-07,129000,129500,124500,126000,110367,2948708.0,23402441.0
2016-01-08,126500,128500,123000,128000,63996,2995512.0,23402441.0
2016-01-11,126000,128500,125500,127000,64249,2972110.0,23402441.0
2016-01-12,128000,133500,127500,132500,167915,3100823.0,23402441.0
2016-01-13,134000,134000,131500,133000,71737,3112525.0,23402441.0
2016-01-14,131000,132000,128500,131500,63272,3077421.0,23402441.0
2016-01-15,132500,132500,126000,127000,108948,2972110.0,23402441.0
2016-01-18,127000,127000,123000,125000,113107,2925305.0,23402441.0
2016-01-19,124500,125000,120000,122500,127517,2866799.0,23402441.0
2016-01-20,123500,124000,117500,120000,125275,2808293.0,23402441.0
2016-01-21,121000,122000,118500,119500,110603,2796592.0,23402441.0
2016-01-22,120500,124000,120500,123500,86361,2890201.0,23402441.0
2016-01-25,124000,125000,121500,123000,82934,2878500.0,23402441.0
2016-01-26,122500,122500,120500,121500,44564,2843397.0,23402441.0
2016-01-27,123000,125500,122500,124000,81461,2901903.0,23402441.0
2016-01-28,124000,125000,122500,124000,69616,2901903.0,23402441.0
2016-01-29,124000,129000,123500,128000,109075,2995512.0,23402441.0
2016-02-01,129000,132000,128000,129000,102123,3018915.0,23402441.0
2016-02-02,128500,131000,128000,129000,60085,3018915.0,23402441.0
2016-02-03,129000,130500,127000,129500,39591,3030616.0,23402441.0
2016-02-04,130500,132000,129000,130000,64380,3042317.0,23402441.0
2016-02-05,130000,131500,129000,130000,33935,3042317.0,23402441.0
2016-02-11,127500,129000,124500,127000,66412,2972110.0,23402441.0
2016-02-12,126500,128000,124000,126000,78172,2948708.0,23402441.0
2016-02-15,127000,129000,127000,127500,73086,2983811.0,23402441.0
2016-02-16,127000,131000,127000,129500,53911,3030616.0,23402441.0
2016-02-17,129000,132000,129000,130500,84126,3054019.0,23402441.0
2016-02-18,132000,134500,131000,133500,87268,3124226.0,23402441.0
2016-02-19,133500,134000,131500,132500,53413,3100823.0,23402441.0
2016-02-22,132000,134000,131500,132500,67314,3100823.0,23402441.0
2016-02-23,133000,134500,132500,133000,49061,3112525.0,23402441.0
2016-02-24,133000,133000,131000,132500,25901,3100823.0,23402441.0
2016-02-25,133500,137000,132500,136000,108882,3182732.0,23402441.0
2016-02-26,137000,137000,133000,134000,85706,3135927.0,23402441.0
2016-02-29,134000,136000,133000,135500,82550,3171031.0,23402441.0
2016-03-02,137500,138500,132500,133500,144151,3124226.0,23402441.0
2016-03-03,135000,139500,134500,139000,129661,3252939.0,23402441.0
2016-03-04,138000,141000,138000,140000,79717,3276342.0,23402441.0
2016-03-07,140000,142000,139500,140000,64541,3276342.0,23402441.0
2016-03-08,139000,143500,139000,143000,85237,3346549.0,23402441.0
2016-03-09,142500,143500,141500,143500,71429,3358250.0,23402441.0
2016-03-10,143500,144500,139500,144500,118861,3381653.0,23402441.0
2016-03-11,143000,144000,140000,141000,95946,3299744.0,23402441.0
2016-03-14,141000,141000,139000,139000,80764,3252939.0,23402441.0
2016-03-15,139000,142500,138500,141500,46087,3311445.0,23402441.0
2016-03-16,141000,143000,140000,142500,60861,3334848.0,23402441.0
2016-03-17,142500,143500,139500,142500,108617,3334848.0,23402441.0
2016-03-18,142500,143000,141000,142500,61174,3334848.0,23402441.0
2016-03-21,142500,142500,139500,141500,59292,3311445.0,23402441.0
2016-03-22,141500,143000,140500,142500,44200,3334848.0,23402441.0
2016-03-23,141500,145500,141000,145000,114930,3393354.0,23402441.0
2016-03-24,145500,146500,144000,146500,135030,3428458.0,23402441.0
2016-03-25,146500,147500,144500,147500,82629,3451860.0,23402441.0
2016-03-28,146500,147500,141500,145000,94526,3393354.0,23402441.0
2016-03-29,144000,145000,140500,142500,98285,3334848.0,23402441.0
2016-03-30,142000,143500,140500,142000,64650,3323147.0,23402441.0
2016-03-31,143000,144000,135500,137500,160340,3217836.0,23402441.0
2016-04-01,138000,138000,135000,135500,84689,3171031.0,23402441.0
2016-04-04,136000,143000,135000,142000,105988,3323147.0,23402441.0
2016-04-05,141000,142500,140000,141500,74159,3311445.0,23402441.0
2016-04-06,142000,142000,139000,140000,93881,3276342.0,23402441.0
2016-04-07,140500,140500,135500,138000,86259,3229537.0,23402441.0
2016-04-08,136500,138500,135000,138000,59151,3229537.0,23402441.0
2016-04-11,137000,140500,136500,139500,41235,3264641.0,23402441.0
2016-04-12,139500,141000,139000,141000,35602,3299744.0,23402441.0
2016-04-14,140000,143000,140000,142000,87467,3323147.0,23402441.0
2016-04-15,141500,144000,139500,140000,53077,3276342.0,23402441.0
2016-04-18,138500,140500,138000,140000,42155,3276342.0,23402441.0
2016-04-19,139500,142000,139500,141000,62146,3299744.0,23402441.0
2016-04-20,141000,144000,140500,140500,48864,3288043.0,23402441.0
2016-04-21,141500,143000,140500,142000,57860,3323147.0,23402441.0
2016-04-22,141000,142500,140500,142500,37216,3334848.0,23402441.0
2016-04-25,141000,141500,139500,140500,46330,3288043.0,23402441.0
2016-04-26,140000,142000,139500,140500,53599,3288043.0,23402441.0
2016-04-27,140000,143000,140000,142000,48393,3323147.0,23402441.0
2016-04-28,144000,145500,142000,145000,105175,3393354.0,23402441.0
2016-04-29,145500,147500,144000,147500,82805,3451860.0,23402441.0
2016-05-02,145000,145500,141500,142000,56682,3323147.0,23402441.0
2016-05-03,142500,143000,140000,142500,45062,3334848.0,23402441.0
2016-05-04,142500,146500,141500,145000,89639,3393354.0,23402441.0
2016-05-09,144000,145000,138500,140000,98897,3276342.0,23402441.0
2016-05-10,139000,141000,138000,140000,34274,3276342.0,23402441.0
2016-05-11,140000,140000,136500,139000,77002,3252939.0,23402441.0
2016-05-12,137000,139000,137000,137000,50011,3206134.0,23402441.0
2016-05-13,137000,138500,136500,138000,29955,3229537.0,23402441.0
2016-05-16,137000,139000,137000,139000,18327,3252939.0,23402441.0
2016-05-17,139000,139000,136500,137500,34285,3217836.0,23402441.0
2016-05-18,137000,138500,136000,137000,44240,3206134.0,23402441.0
2016-05-19,136500,138000,135500,136500,31599,3194433.0,23402441.0
2016-05-20,136000,138000,135500,137000,37604,3206134.0,23402441.0
2016-05-23,137000,138000,132500,133500,76879,3124226.0,23402441.0
2016-05-24,133000,134500,132000,133000,52435,3112525.0,23402441.0
2016-05-25,133000,135000,132500,133500,52458,3124226.0,23402441.0
2016-05-26,133000,133500,131000,132000,37950,3089122.0,23402441.0
2016-05-27,131500,133000,130500,132000,59412,3089122.0,23402441.0
2016-05-30,131000,132000,129500,130500,91560,3054019.0,23402441.0
2016-05-31,132000,133000,130500,132500,114517,3100823.0,23402441.0
2016-06-01,131500,132000,129000,130000,84593,3042317.0,23402441.0
2016-06-02,129500,130500,128000,128500,62336,3007214.0,23402441.0
2016-06-03,128000,131000,128000,128500,69923,3007214.0,23402441.0
2016-06-07,130000,134000,129000,133000,74262,3112525.0,23402441.0
2016-06-08,133000,135000,130500,134500,73254,3147628.0,23402441.0
2016-06-09,134000,136000,132500,132500,71029,3100823.0,23402441.0
2016-06-10,133000,133500,131500,133000,62337,3112525.0,23402441.0
2016-06-13,133000,135500,131500,134500,75512,3147628.0,23402441.0
2016-06-14,134500,135000,132500,133000,52898,3112525.0,23402441.0
2016-06-15,132500,132500,130500,130500,41385,3054019.0,23402441.0
2016-06-16,131000,135500,130500,131500,63369,3077421.0,23402441.0
2016-06-17,132500,134000,130500,131000,58129,3065720.0,23402441.0
2016-06-20,132500,134500,130500,133000,39701,3112525.0,23402441.0
2016-06-21,132500,132500,130000,130500,53868,3054019.0,23402441.0
2016-06-22,130500,131500,129000,130500,39507,3054019.0,23402441.0
2016-06-23,130000,130500,128000,128000,48946,2995512.0,23402441.0
2016-06-24,129000,130500,124000,125000,78653,2925305.0,23402441.0
2016-06-27,123500,128500,123000,128000,47401,2995512.0,23402441.0
2016-06-28,126500,128500,125500,127000,32020,2972110.0,23402441.0
2016-06-29,127000,130500,126500,129000,51434,3018915.0,23402441.0
2016-06-30,129500,131000,129000,129000,26059,3018915.0,23402441.0
2016-07-01,128500,131500,128500,130500,36912,3054019.0,23402441.0
2016-07-04,130500,133000,130500,132000,66681,3089122.0,23402441.0
2016-07-05,131000,133000,130000,131000,36151,3065720.0,23402441.0
2016-07-06,131500,131500,127500,128000,49753,2995512.0,23402441.0
2016-07-07,129000,130500,127500,128000,26919,2995512.0,23402441.0
2016-07-08,127500,128500,126000,127500,32210,2983811.0,23402441.0
2016-07-11,128500,131000,128500,130000,47407,3042317.0,23402441.0
2016-07-12,128500,130000,128500,130000,45129,3042317.0,23402441.0
2016-07-13,129500,131500,127000,127500,79032,2983811.0,23402441.0
2016-07-14,128500,130500,127500,130500,49105,3054019.0,23402441.0
2016-07-15,131500,132000,128500,130000,65812,3042317.0,23402441.0
2016-07-18,129500,130000,128000,129500,36398,3030616.0,23402441.0
2016-07-19,130000,130500,129000,130000,29944,3042317.0,23402441.0
2016-07-20,130000,130000,127000,128000,38223,2995512.0,23402441.0
2016-07-21,128000,129000,127000,128000,46799,2995512.0,23402441.0
2016-07-22,128500,129000,125500,126000,65922,2948708.0,23402441.0
2016-07-25,126500,127500,125500,127500,47039,2983811.0,23402441.0
2016-07-26,126500,129000,126500,129000,31820,3018915.0,23402441.0
2016-07-27,129000,129500,128000,129000,30502,3018915.0,23402441.0
2016-07-28,128000,129000,126500,128000,37164,2995512.0,23402441.0
2016-07-29,127500,127500,122500,124000,97080,2901903.0,23402441.0
2016-08-01,123500,125500,123000,124000,47037,2901903.0,23402441.0
2016-08-02,123500,126500,123000,126000,44329,2948708.0,23402441.0
2016-08-03,124500,126500,123500,123500,36437,2890201.0,23402441.0
2016-08-04,124500,125500,123000,123000,34758,2878500.0,23402441.0
2016-08-05,123500,126000,123000,124000,46694,2901903.0,23402441.0
2016-08-08,124500,125500,123000,124000,38991,2901903.0,23402441.0
2016-08-09,124000,124500,122000,123000,82070,2878500.0,23402441.0
2016-08-10,123000,123500,120000,121000,115458,2831695.0,23402441.0
2016-08-11,121000,121500,119500,120000,77576,2808293.0,23402441.0
2016-08-12,122500,125500,122000,124500,173315,2913604.0,23402441.0
2016-08-16,125000,128000,123500,127500,103821,2983811.0,23402441.0
2016-08-17,126500,128000,125000,127500,50856,2983811.0,23402441.0
2016-08-18,126500,127000,124000,125000,62190,2925305.0,23402441.0
2016-08-19,124000,124000,122500,123000,49891,2878500.0,23402441.0
2016-08-22,123000,123000,121000,121500,39820,2843397.0,23402441.0
2016-08-23,121500,122000,118000,120000,94266,2808293.0,23402441.0
2016-08-24,120500,122000,119500,121500,31346,2843397.0,23402441.0
2016-08-25,121000,123000,120500,121500,44675,2843397.0,23402441.0
2016-08-26,122000,126000,121500,126000,120788,2948708.0,23402441.0
2016-08-29,126500,126500,123500,125000,45374,2925305.0,23402441.0
2016-08-30,124500,125000,122500,124000,60636,2901903.0,23402441.0
2016-08-31,125500,125500,124000,125500,81765,2937006.0,23402441.0
2016-09-01,124500,125000,122000,122500,57606,2866799.0,23402441.0
2016-09-02,123000,123000,121000,121500,55043,2843397.0,23402441.0
2016-09-05,122000,124000,121500,122500,45689,2866799.0,23402441.0
2016-09-06,123500,123500,122000,123000,25104,2878500.0,23402441.0
2016-09-07,122500,123000,120500,121500,66146,2843397.0,23402441.0
2016-09-08,122000,123000,120000,120500,60674,2819994.0,23402441.0
2016-09-09,120000,120500,117000,118000,92313,2761488.0,23402441.0
2016-09-12,117000,119500,117000,119000,63701,2784890.0,23402441.0
2016-09-13,119000,120000,117500,118000,60434,2761488.0,23402441.0
2016-09-19,117000,118500,115000,116000,69739,2714683.0,23402441.0
2016-09-20,115000,116500,115000,116000,53585,2714683.0,23402441.0
2016-09-21,116500,118000,116500,117500,69073,2749787.0,23402441.0
2016-09-22,118500,119500,117500,118500,69946,2773189.0,23402441.0
2016-09-23,119000,120000,117000,120000,72381,2808293.0,23402441.0
2016-09-26,120500,121000,118000,118500,34323,2773189.0,23402441.0
2016-09-27,119000,119000,117500,118000,36994,2761488.0,23402441.0
2016-09-28,118500,120500,118500,119000,66872,2784890.0,23402441.0
2016-09-29,119500,120500,118500,119500,42509,2796592.0,23402441.0
2016-09-30,119000,120000,118500,118500,43622,2773189.0,23402441.0
2016-10-04,119500,121000,119500,120500,50327,2819994.0,23402441.0
2016-10-05,120000,123500,119000,122500,83612,2866799.0,23402441.0
2016-10-06,122000,122000,120000,121500,46633,2843397.0,23402441.0
2016-10-07,120500,122000,120000,121000,48529,2831695.0,23402441.0
2016-10-10,122500,124500,121500,123500,123516,2890201.0,23402441.0
2016-10-11,125000,125000,122000,123000,56044,2878500.0,23402441.0
2016-10-12,123000,124000,122000,123500,34902,2890201.0,23402441.0
2016-10-13,122500,123000,120500,120500,41012,2819994.0,23402441.0
2016-10-14,121500,125000,121500,124000,101884,2901903.0,23402441.0
2016-10-17,124000,126500,123000,125500,69360,2937006.0,23402441.0
2016-10-18,125000,126000,124500,126000,44422,2948708.0,23402441.0
2016-10-19,125000,126000,124500,125000,30341,2925305.0,23402441.0
2016-10-20,125000,125500,122500,123000,42906,2878500.0,23402441.0
2016-10-21,123000,123000,121500,122500,49623,2866799.0,23402441.0
2016-10-24,122000,125000,121500,124000,65144,2901903.0,23402441.0
2016-10-25,123000,124500,121000,122500,63660,2866799.0,23402441.0
2016-10-26,122000,122000,118500,120000,63747,2808293.0,23402441.0
2016-10-27,120000,122000,119500,121000,41559,2831695.0,23402441.0
2016-10-28,120000,120500,119500,120000,62989,2808293.0,23402441.0
2016-10-31,119500,121000,117000,117500,105111,2749787.0,23402441.0
2016-11-01,118000,118500,116000,116500,47184,2726384.0,23402441.0
2016-11-02,117000,117000,115000,116000,52468,2714683.0,23402441.0
2016-11-03,115500,117000,114500,115000,72006,2691281.0,23402441.0
2016-11-04,116000,117000,114500,116500,55330,2726384.0,23402441.0
2016-11-07,117500,117500,115500,116000,39942,2714683.0,23402441.0
2016-11-08,116500,118500,116000,118000,85634,2761488.0,23402441.0
2016-11-09,120000,121500,116000,118500,130981,2773189.0,23402441.0
2016-11-10,119500,120000,116500,118500,126130,2773189.0,23402441.0
2016-11-11,119000,120000,117500,119000,88600,2784890.0,23402441.0
2016-11-14,120000,120000,117500,117500,50636,2749787.0,23402441.0
2016-11-15,118500,118500,116500,117000,45039,2738086.0,23402441.0
2016-11-16,117500,118500,116500,116500,51678,2726384.0,23402441.0
2016-11-17,116500,117500,115500,117000,46172,2738086.0,23402441.0
2016-11-18,116500,117000,115000,115500,45529,2702982.0,23402441.0
2016-11-21,115500,116000,112500,113000,80514,2644476.0,23402441.0
2016-11-22,113000,114000,112500,113500,55336,2656177.0,23402441.0
2016-11-23,113500,114500,113000,113500,64377,2656177.0,23402441.0
2016-11-24,114000,114000,112500,113000,48610,2644476.0,23402441.0
2016-11-25,114000,114000,112000,112000,35758,2621073.0,23402441.0
2016-11-28,112500,112500,108500,108500,112969,2539165.0,23402441.0
2016-11-29,109000,110500,108000,110000,101882,2574269.0,23402441.0
2016-11-30,109000,110000,107500,108000,110715,2527464.0,23402441.0
2016-12-01,108500,110500,108500,110000,60701,2574269.0,23402441.0
2016-12-02,110000,110000,108000,109000,67290,2550866.0,23402441.0
2016-12-05,109500,110000,108000,108000,50654,2527464.0,23402441.0
