한진(002320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-06-04,31300,31550,30850,31000,61100,371214.0,11974656.0
2009-06-05,30850,31050,30350,31000,70011,371214.0,11974656.0
2009-06-08,30700,31200,30400,30750,62017,368221.0,11974656.0
2009-06-09,30950,31000,30300,30750,68724,368221.0,11974656.0
2009-06-10,30950,31500,30300,31500,129191,377202.0,11974656.0
2009-06-11,31700,31900,31050,31700,84080,379597.0,11974656.0
2009-06-12,32000,32700,31400,32700,113581,391571.0,11974656.0
2009-06-15,32700,32700,32100,32450,34725,388578.0,11974656.0
2009-06-16,31950,32400,31850,32400,26852,387979.0,11974656.0
2009-06-17,32750,32900,31800,32300,33977,386781.0,11974656.0
2009-06-18,32050,32700,31900,32400,38094,387979.0,11974656.0
2009-06-19,32650,32900,30450,31550,73203,377800.0,11974656.0
2009-06-22,31750,31900,30850,31300,79586,374807.0,11974656.0
2009-06-23,30800,31500,30650,31350,39442,375405.0,11974656.0
2009-06-24,31350,31850,30750,31850,75305,381393.0,11974656.0
2009-06-25,31700,32250,31400,32250,49155,386183.0,11974656.0
2009-06-26,32600,32600,31600,32500,43511,389176.0,11974656.0
2009-06-29,32200,32800,32200,32700,35371,391571.0,11974656.0
2009-06-30,32550,32950,32450,32900,42229,393966.0,11974656.0
2009-07-01,33100,33750,32350,32500,91139,389176.0,11974656.0
2009-07-02,32500,32650,31800,32400,48481,387979.0,11974656.0
2009-07-03,31900,32400,31700,32400,32417,387979.0,11974656.0
2009-07-06,32200,32600,31800,31900,23032,381992.0,11974656.0
2009-07-07,32250,32250,31500,31550,44502,377800.0,11974656.0
2009-07-08,31250,31500,30750,31200,54208,373609.0,11974656.0
2009-07-09,30900,31450,30750,30750,57447,368221.0,11974656.0
2009-07-10,30750,31100,30450,30700,102726,367622.0,11974656.0
2009-07-13,30850,30900,29300,29350,120117,351456.0,11974656.0
2009-07-14,29600,29800,28250,28850,113789,345469.0,11974656.0
2009-07-15,29050,29300,28800,29100,96659,348462.0,11974656.0
2009-07-16,29200,30050,28700,29000,202381,347265.0,11974656.0
2009-07-17,29200,30000,29150,30000,152956,359240.0,11974656.0
2009-07-20,30200,30200,29600,30100,181823,360437.0,11974656.0
2009-07-21,30150,30150,29300,29550,156890,353851.0,11974656.0
2009-07-22,29650,29650,29050,29250,154899,350259.0,11974656.0
2009-07-23,29350,29600,29200,29550,63387,353851.0,11974656.0
2009-07-24,29900,30300,29350,29500,140210,353252.0,11974656.0
2009-07-27,29900,29900,29450,29750,119024,356246.0,11974656.0
2009-07-28,29850,30400,29750,30350,169142,363431.0,11974656.0
2009-07-29,30200,30650,29850,30000,148749,359240.0,11974656.0
2009-07-30,30000,30300,29550,30300,142162,362832.0,11974656.0
2009-07-31,30450,33000,30400,32250,716795,386183.0,11974656.0
2009-08-03,32500,33400,32200,32850,184591,393367.0,11974656.0
2009-08-04,33200,33200,31750,32500,180633,389176.0,11974656.0
2009-08-05,32300,32650,31850,32650,166412,390973.0,11974656.0
2009-08-06,32450,33750,32250,33600,252801,402348.0,11974656.0
2009-08-07,33300,35900,33250,35400,584660,423903.0,11974656.0
2009-08-10,35500,36100,35050,35500,123980,425100.0,11974656.0
2009-08-11,35750,35750,34000,34750,127590,416119.0,11974656.0
2009-08-12,34250,35150,33750,34700,150965,415521.0,11974656.0
2009-08-13,35100,36500,34350,35900,248340,429890.0,11974656.0
2009-08-14,36600,37650,35400,36500,283594,437075.0,11974656.0
2009-08-17,35600,36400,33850,33850,195389,405342.0,11974656.0
2009-08-18,33850,35600,33800,35000,250888,419113.0,11974656.0
2009-08-19,35050,36150,35000,35250,207031,422107.0,11974656.0
2009-08-20,35150,36550,34250,36500,223025,437075.0,11974656.0
2009-08-21,36850,36850,34800,36150,182496,432884.0,11974656.0
2009-08-24,36500,37250,36200,36500,144825,437075.0,11974656.0
2009-08-25,36750,37350,36250,37350,100199,447253.0,11974656.0
2009-08-26,37750,39250,37500,38700,163414,463419.0,11974656.0
2009-08-27,38450,39150,37000,37650,61897,450846.0,11974656.0
2009-08-28,38200,40850,37850,40800,211093,488566.0,11974656.0
2009-08-31,41000,41500,38750,40250,184190,481980.0,11974656.0
2009-09-01,39950,40400,39100,39400,119002,471801.0,11974656.0
2009-09-02,39250,39600,37600,38250,103044,458031.0,11974656.0
2009-09-03,38350,39600,37800,38700,90469,463419.0,11974656.0
2009-09-04,39200,39350,37000,37500,208221,449050.0,11974656.0
2009-09-07,37500,39800,37300,39350,127510,471203.0,11974656.0
2009-09-08,39350,39850,38450,39600,56778,474196.0,11974656.0
2009-09-09,39250,39600,35500,35800,416750,428693.0,11974656.0
2009-09-10,35800,37250,35750,36950,182367,442464.0,11974656.0
2009-09-11,36950,37400,35900,37150,141811,444858.0,11974656.0
2009-09-14,37000,37100,35600,35900,152909,429890.0,11974656.0
2009-09-15,36500,37050,36150,36850,130222,441266.0,11974656.0
2009-09-16,36550,37400,36500,36900,154555,441865.0,11974656.0
2009-09-17,37300,37350,35350,36000,256056,431088.0,11974656.0
2009-09-18,36000,36950,35350,36700,210163,439470.0,11974656.0
2009-09-21,36700,38050,36400,37950,127180,454438.0,11974656.0
2009-09-22,37750,38050,37250,38000,88716,455037.0,11974656.0
2009-09-23,38000,38050,36350,36500,145348,437075.0,11974656.0
2009-09-24,36500,37050,34800,34800,122422,416718.0,11974656.0
2009-09-25,34750,34750,33050,34100,215108,408336.0,11974656.0
2009-09-28,33850,35300,33700,35000,97362,419113.0,11974656.0
2009-09-29,35300,36350,34700,35900,80754,429890.0,11974656.0
2009-09-30,35850,35850,32200,32200,220256,385584.0,11974656.0
2009-10-01,32650,33000,31250,31700,161557,379597.0,11974656.0
2009-10-05,31450,32300,31150,32100,82360,384386.0,11974656.0
2009-10-06,32450,32450,31000,31350,79726,375405.0,11974656.0
2009-10-07,31450,32400,31350,32250,72158,386183.0,11974656.0
2009-10-08,32350,32850,31850,32850,35161,393367.0,11974656.0
2009-10-09,33050,33600,32800,33250,68380,398157.0,11974656.0
2009-10-12,33400,33400,32450,32900,34752,393966.0,11974656.0
2009-10-13,32750,32750,31500,32300,103922,386781.0,11974656.0
2009-10-14,32500,33450,32300,33450,62795,400552.0,11974656.0
2009-10-15,33300,33650,32950,33600,45720,402348.0,11974656.0
2009-10-16,33650,33800,32600,33800,112337,404743.0,11974656.0
2009-10-19,33650,33900,32650,33900,73556,405941.0,11974656.0
2009-10-20,34200,34200,33400,34000,26600,407138.0,11974656.0
2009-10-21,34000,34100,33450,33800,48671,404743.0,11974656.0
2009-10-22,33350,33550,32050,32700,108481,391571.0,11974656.0
2009-10-23,32850,34450,32850,34450,110972,412527.0,11974656.0
2009-10-26,34700,34700,33500,33800,71700,404743.0,11974656.0
2009-10-27,33500,33750,32600,33100,87666,396361.0,11974656.0
2009-10-28,32950,33400,32350,32950,51132,394565.0,11974656.0
2009-10-29,32250,32950,31900,32950,68122,394565.0,11974656.0
2009-10-30,33200,34250,32900,33500,84267,401151.0,11974656.0
2009-11-02,32700,33100,32400,32950,61913,394565.0,11974656.0
2009-11-03,33150,33150,31800,33000,25940,395164.0,11974656.0
2009-11-04,33000,33500,32450,33500,43333,401151.0,11974656.0
2009-11-05,33400,33400,32150,33150,63553,396960.0,11974656.0
2009-11-06,33300,33300,31700,33000,219330,395164.0,11974656.0
2009-11-09,32800,32800,32050,32050,74507,383788.0,11974656.0
2009-11-10,32400,32550,32050,32300,41782,386781.0,11974656.0
2009-11-11,32600,33000,32150,33000,85972,395164.0,11974656.0
2009-11-12,33200,34900,33050,34650,180599,414922.0,11974656.0
2009-11-13,34550,35000,34000,34500,64710,413126.0,11974656.0
2009-11-16,34550,34600,33600,34000,77745,407138.0,11974656.0
2009-11-17,34000,34000,33050,33450,96692,400552.0,11974656.0
2009-11-18,33450,33600,32700,32700,80243,391571.0,11974656.0
2009-11-19,32850,33200,32600,33100,41210,396361.0,11974656.0
2009-11-20,32900,33700,32700,33700,41117,403546.0,11974656.0
2009-11-23,33600,33750,33100,33300,59210,398756.0,11974656.0
2009-11-24,33550,33650,32400,32500,54352,389176.0,11974656.0
2009-11-25,32550,33450,32300,33450,41332,400552.0,11974656.0
2009-11-26,33200,33450,32950,33100,40889,396361.0,11974656.0
2009-11-27,32500,32800,31650,31800,35240,380794.0,11974656.0
2009-11-30,32050,34000,31850,34000,106994,407138.0,11974656.0
2009-12-01,33450,33450,32750,32800,85114,392769.0,11974656.0
2009-12-02,33000,33350,32800,33250,53857,398157.0,11974656.0
2009-12-03,33250,33450,32700,33400,75890,399954.0,11974656.0
2009-12-04,33300,34350,33300,34150,81585,408935.0,11974656.0
2009-12-07,34200,36450,34200,36450,156594,436476.0,11974656.0
2009-12-08,36200,36650,35750,36550,59878,437674.0,11974656.0
2009-12-09,36000,36900,35800,36900,60160,441865.0,11974656.0
2009-12-10,36600,37150,36050,36700,61522,439470.0,11974656.0
2009-12-11,36700,37950,36550,37700,103683,451445.0,11974656.0
2009-12-14,37700,38050,36700,38000,136400,455037.0,11974656.0
2009-12-15,37700,37800,37150,37450,60018,448451.0,11974656.0
2009-12-16,37650,37650,36800,36800,56765,440667.0,11974656.0
2009-12-17,36750,37200,36550,36800,50521,440667.0,11974656.0
2009-12-18,36650,36650,35850,36550,69652,437674.0,11974656.0
2009-12-21,36800,36800,36150,36750,23100,440069.0,11974656.0
2009-12-22,36600,37600,36600,37600,58878,450247.0,11974656.0
2009-12-23,37600,38000,36950,38000,179000,455037.0,11974656.0
2009-12-24,38000,38600,37600,38600,93570,462222.0,11974656.0
2009-12-28,38450,38600,37550,38000,132290,455037.0,11974656.0
2009-12-29,37500,38700,37500,38600,155155,462222.0,11974656.0
2009-12-30,38600,39900,38200,39900,178932,477789.0,11974656.0
2010-01-04,39800,39800,38150,38150,87040,456833.0,11974656.0
2010-01-05,38150,38400,36700,36900,112003,441865.0,11974656.0
2010-01-06,36900,37800,36300,37550,118906,449648.0,11974656.0
2010-01-07,37400,37650,36600,36600,59069,438272.0,11974656.0
2010-01-08,36900,37000,35750,36100,77661,432285.0,11974656.0
2010-01-11,36450,36500,35950,36000,124571,431088.0,11974656.0
2010-01-12,36000,36400,35500,36150,53350,432884.0,11974656.0
2010-01-13,36150,36450,35750,36150,58935,432884.0,11974656.0
2010-01-14,36350,37550,36100,37150,144402,444858.0,11974656.0
2010-01-15,37450,37550,36200,37550,179578,449648.0,11974656.0
2010-01-18,37000,37650,36700,37550,61220,449648.0,11974656.0
2010-01-19,37800,37900,37000,37750,96266,452043.0,11974656.0
2010-01-20,37500,37900,36550,36550,100332,437674.0,11974656.0
2010-01-21,36100,36400,35750,36100,65678,432285.0,11974656.0
2010-01-22,35500,35850,34800,35850,49010,429291.0,11974656.0
2010-01-25,35050,35900,34800,35800,19862,428693.0,11974656.0
2010-01-26,35550,36150,34450,34450,39275,412527.0,11974656.0
2010-01-27,34500,35050,33750,34000,39354,407138.0,11974656.0
2010-01-28,34350,34950,33850,34950,72002,418514.0,11974656.0
2010-01-29,34500,34800,34100,34800,56840,416718.0,11974656.0
2010-02-01,34800,34800,33800,33800,26972,404743.0,11974656.0
2010-02-02,34000,34600,33550,33700,26410,403546.0,11974656.0
2010-02-03,33950,34400,33700,34400,31057,411928.0,11974656.0
2010-02-04,34400,34950,34000,34900,16621,417915.0,11974656.0
2010-02-05,33550,34000,32400,33300,88832,398756.0,11974656.0
2010-02-08,32900,33550,32650,33000,68203,395164.0,11974656.0
2010-02-09,32600,33000,32300,32750,77008,392170.0,11974656.0
2010-02-10,33000,33000,32300,32700,25820,391571.0,11974656.0
2010-02-11,32600,32900,32450,32700,66804,391571.0,11974656.0
2010-02-12,32750,32800,32450,32600,23552,390374.0,11974656.0
2010-02-16,32700,33350,32600,33300,42991,398756.0,11974656.0
2010-02-17,33450,33500,33150,33350,20844,399355.0,11974656.0
2010-02-18,33300,33400,32950,33100,27793,396361.0,11974656.0
2010-02-19,32950,33100,32150,32850,39703,393367.0,11974656.0
2010-02-22,32600,33250,32600,33000,43254,395164.0,11974656.0
2010-02-23,33100,33250,32500,33250,38630,398157.0,11974656.0
2010-02-24,32750,33000,32600,33000,38744,395164.0,11974656.0
2010-02-25,32900,33150,32100,32500,59462,389176.0,11974656.0
2010-02-26,32250,32800,31750,32800,142540,392769.0,11974656.0
2010-03-02,32800,33200,32400,32900,123723,393966.0,11974656.0
2010-03-03,33000,33000,32300,32550,85021,389775.0,11974656.0
2010-03-04,32550,32550,32200,32400,57829,387979.0,11974656.0
2010-03-05,32400,33850,32400,33750,115440,404145.0,11974656.0
2010-03-08,34100,34450,33450,33750,85700,404145.0,11974656.0
2010-03-09,33900,34700,33600,34500,64811,413126.0,11974656.0
2010-03-10,34700,34850,34300,34850,35940,417317.0,11974656.0
2010-03-11,34850,34850,34350,34500,31143,413126.0,11974656.0
2010-03-12,34500,34700,34000,34450,58937,412527.0,11974656.0
2010-03-15,34400,34550,33800,34300,60578,410731.0,11974656.0
2010-03-16,34050,34700,33800,34600,51642,414323.0,11974656.0
2010-03-17,34450,35800,34250,35700,96712,427495.0,11974656.0
2010-03-18,35750,35950,35400,35700,51536,427495.0,11974656.0
2010-03-19,35700,35900,35300,35900,30411,429890.0,11974656.0
2010-03-22,35850,35850,35050,35500,40342,425100.0,11974656.0
2010-03-23,35700,35800,34900,35600,51711,426298.0,11974656.0
2010-03-24,35600,35700,34650,35450,89393,424502.0,11974656.0
2010-03-25,35100,35550,34900,35100,62373,420310.0,11974656.0
2010-03-26,35400,35400,34400,34900,174214,417915.0,11974656.0
2010-03-29,34600,34950,34300,34900,31484,417915.0,11974656.0
2010-03-30,35000,35850,34350,35650,91670,426896.0,11974656.0
2010-03-31,35750,36550,35650,36200,174331,433483.0,11974656.0
2010-04-01,36200,36650,35800,36150,129924,432884.0,11974656.0
2010-04-02,36150,36150,35000,35700,136943,427495.0,11974656.0
2010-04-05,35450,35650,34700,35150,83281,420909.0,11974656.0
2010-04-06,35150,35650,34550,34850,59467,417317.0,11974656.0
2010-04-07,34650,35350,34450,34700,76233,415521.0,11974656.0
2010-04-08,34500,34700,34050,34700,72715,415521.0,11974656.0
2010-04-09,34450,34600,33800,34400,69764,411928.0,11974656.0
2010-04-12,34200,35050,34200,34400,71171,411928.0,11974656.0
2010-04-13,34300,34500,34200,34500,28990,413126.0,11974656.0
2010-04-14,34550,36150,34550,35900,113230,429890.0,11974656.0
2010-04-15,35900,36500,35550,36200,133676,433483.0,11974656.0
2010-04-16,36450,36450,35600,35650,64015,426896.0,11974656.0
2010-04-19,35100,35400,34600,34600,47238,414323.0,11974656.0
2010-04-20,34700,35500,34700,35000,46284,419113.0,11974656.0
2010-04-21,35350,35600,35050,35500,36220,425100.0,11974656.0
2010-04-22,35300,35600,34800,35300,81888,422705.0,11974656.0
2010-04-23,35050,35300,34800,35250,35850,422107.0,11974656.0
2010-04-26,35400,35650,35100,35450,59951,424502.0,11974656.0
2010-04-27,35200,35350,34350,34350,72409,411329.0,11974656.0
2010-04-28,33750,34100,32900,33150,135448,396960.0,11974656.0
2010-04-29,33400,34450,32300,34450,106103,412527.0,11974656.0
2010-04-30,34150,34500,34000,34500,80572,413126.0,11974656.0
2010-05-03,34100,34650,33900,34500,85756,413126.0,11974656.0
2010-05-04,34800,34800,34150,34350,43413,411329.0,11974656.0
2010-05-06,34000,34350,33300,34350,62605,411329.0,11974656.0
2010-05-07,33650,34350,33150,34350,55130,411329.0,11974656.0
2010-05-10,33900,34450,33900,34450,31350,412527.0,11974656.0
2010-05-11,34450,35300,34200,34200,50050,409533.0,11974656.0
2010-05-12,34250,34700,33450,34100,79911,408336.0,11974656.0
2010-05-13,34300,36900,34250,36500,228966,437075.0,11974656.0
2010-05-14,36150,39450,36050,39450,274404,472400.0,11974656.0
2010-05-17,38700,39250,37650,38500,199799,461024.0,11974656.0
2010-05-18,39450,39500,37050,38100,162708,456234.0,11974656.0
2010-05-19,37800,38550,36500,38550,177720,461623.0,11974656.0
2010-05-20,38400,38650,37100,37900,96488,453839.0,11974656.0
2010-05-24,37400,37950,36650,37950,74770,454438.0,11974656.0
2010-05-25,37300,37700,35750,37000,101034,443062.0,11974656.0
2010-05-26,36600,37200,36250,36850,75688,441266.0,11974656.0
2010-05-27,36850,37700,36100,37700,55490,451445.0,11974656.0
2010-05-28,37600,37900,36850,37550,70513,449648.0,11974656.0
2010-05-31,37600,37700,37000,37700,72124,451445.0,11974656.0
2010-06-01,37450,37700,36200,36200,58454,433483.0,11974656.0
2010-06-03,36400,36900,35700,36500,55399,437075.0,11974656.0
2010-06-04,36650,37050,35900,37000,50370,443062.0,11974656.0
2010-06-07,36050,36350,35800,36000,23421,431088.0,11974656.0
2010-06-08,36000,37100,36000,37100,39800,444260.0,11974656.0
2010-06-09,37100,37200,36550,36900,30693,441865.0,11974656.0
2010-06-10,36650,37300,36600,37200,26056,445457.0,11974656.0
2010-06-11,37550,37550,36750,37150,65326,444858.0,11974656.0
2010-06-14,37300,37600,36800,37300,63338,446655.0,11974656.0
2010-06-15,37400,38000,36800,36800,39428,440667.0,11974656.0
2010-06-16,37050,37150,36550,37100,50401,444260.0,11974656.0
2010-06-17,37100,39100,37100,38800,278112,464617.0,11974656.0
2010-06-18,38800,39000,38350,38600,52409,462222.0,11974656.0
2010-06-21,38600,40300,38100,40000,163571,478986.0,11974656.0
2010-06-22,39850,39900,39250,39650,98503,474795.0,11974656.0
2010-06-23,39450,39700,38550,39450,96532,472400.0,11974656.0
2010-06-24,39500,40100,39000,40050,51147,479585.0,11974656.0
2010-06-25,39700,40450,39250,39250,77170,470005.0,11974656.0
2010-06-28,39400,40550,39200,40500,110675,484974.0,11974656.0
2010-06-29,40600,41050,39300,39300,137035,470604.0,11974656.0
2010-06-30,38450,40100,38350,40100,128309,480184.0,11974656.0
2010-07-01,40000,40100,38800,39800,65468,476591.0,11974656.0
2010-07-02,39500,39900,37800,38100,102856,456234.0,11974656.0
2010-07-05,38100,38400,37200,37600,54558,450247.0,11974656.0
2010-07-06,37500,38350,37200,38350,36480,459228.0,11974656.0
2010-07-07,38250,38250,37400,37400,37879,447852.0,11974656.0
2010-07-08,37700,38250,37600,37700,43816,451445.0,11974656.0
2010-07-09,37650,38050,37250,37350,65317,447253.0,11974656.0
2010-07-12,37700,38400,37500,37900,61841,453839.0,11974656.0
2010-07-13,38100,38350,37350,37550,101258,449648.0,11974656.0
2010-07-14,38200,40050,38200,39450,185979,472400.0,11974656.0
2010-07-15,39450,39700,38900,39250,58118,470005.0,11974656.0
2010-07-16,38850,39350,38150,38200,62694,457432.0,11974656.0
2010-07-19,37700,38100,37400,37650,52452,450846.0,11974656.0
2010-07-20,37850,38000,37550,37800,36101,452642.0,11974656.0
2010-07-21,37850,37850,36800,37000,99864,443062.0,11974656.0
2010-07-22,37000,37000,35800,36600,95408,438272.0,11974656.0
2010-07-23,36800,38100,36550,38000,150148,455037.0,11974656.0
2010-07-26,38000,38050,37350,37450,56485,448451.0,11974656.0
2010-07-27,37600,37900,37000,37050,55805,443661.0,11974656.0
2010-07-28,37050,37050,36000,36100,109036,432285.0,11974656.0
2010-07-29,36000,37050,35800,36450,105376,436476.0,11974656.0
2010-07-30,36300,37300,36300,37300,45781,446655.0,11974656.0
2010-08-02,37200,37200,36550,36700,46438,439470.0,11974656.0
2010-08-03,36850,36850,35650,36000,93252,431088.0,11974656.0
2010-08-04,35850,36050,35400,35950,98271,430489.0,11974656.0
2010-08-05,36100,36100,35550,35600,34850,426298.0,11974656.0
2010-08-06,35600,36150,35450,36150,57805,432884.0,11974656.0
2010-08-09,36150,36250,35600,36150,43219,432884.0,11974656.0
2010-08-10,36200,36200,35350,35350,69161,423304.0,11974656.0
2010-08-11,35250,35400,34350,34800,62372,416718.0,11974656.0
2010-08-12,34200,34900,34200,34400,22963,411928.0,11974656.0
2010-08-13,34500,35150,34500,35050,13585,419712.0,11974656.0
2010-08-16,35050,35050,34250,34400,27927,411928.0,11974656.0
2010-08-17,34700,35350,34500,35350,49981,423304.0,11974656.0
2010-08-18,35450,35550,35000,35200,17251,421508.0,11974656.0
2010-08-19,35050,35350,34400,34450,80496,412527.0,11974656.0
2010-08-20,34150,34300,32850,33500,284936,401151.0,11974656.0
2010-08-23,33300,33700,33050,33100,64813,396361.0,11974656.0
2010-08-24,33100,33150,32000,32150,163205,384985.0,11974656.0
2010-08-25,32000,32500,31800,32300,136917,386781.0,11974656.0
2010-08-26,32400,32550,32000,32000,66406,383189.0,11974656.0
2010-08-27,31650,31900,31300,31800,82314,380794.0,11974656.0
2010-08-30,32100,32700,32050,32700,82459,391571.0,11974656.0
2010-08-31,32200,32700,32200,32250,95157,386183.0,11974656.0
2010-09-01,32550,32850,32150,32450,101785,388578.0,11974656.0
2010-09-02,32700,32850,32400,32750,76055,392170.0,11974656.0
2010-09-03,33000,33300,32750,32750,87905,392170.0,11974656.0
2010-09-06,32950,33000,32250,32600,139889,390374.0,11974656.0
2010-09-07,32400,32700,32250,32250,47340,386183.0,11974656.0
2010-09-08,32250,33200,32200,33050,154074,395762.0,11974656.0
2010-09-09,33050,33800,33000,33050,146782,395762.0,11974656.0
2010-09-10,33100,33150,32200,32400,135752,387979.0,11974656.0
2010-09-13,32500,32900,31950,32050,211514,383788.0,11974656.0
2010-09-14,32200,33900,32050,33850,266307,405342.0,11974656.0
2010-09-15,34000,34200,33350,33500,130505,401151.0,11974656.0
2010-09-16,33400,33900,32700,32750,127015,392170.0,11974656.0
2010-09-17,33050,33100,32300,32600,125884,390374.0,11974656.0
2010-09-20,32600,33550,32400,33350,99791,399355.0,11974656.0
2010-09-24,33350,33400,32850,33100,76090,396361.0,11974656.0
2010-09-27,33350,34400,33200,34350,169600,411329.0,11974656.0
2010-09-28,34250,34250,33850,34100,103031,408336.0,11974656.0
2010-09-29,34300,34700,33900,34050,163229,407737.0,11974656.0
2010-09-30,34350,34600,33950,34350,84519,411329.0,11974656.0
2010-10-01,34400,34950,34200,34550,99540,413724.0,11974656.0
2010-10-04,34650,34700,33850,33850,120479,405342.0,11974656.0
2010-10-05,33750,34200,33650,33950,63026,406540.0,11974656.0
2010-10-06,34300,34650,33900,34200,135040,409533.0,11974656.0
2010-10-07,34000,34200,33500,33600,142672,402348.0,11974656.0
2010-10-08,33600,34350,33600,34150,102417,408935.0,11974656.0
2010-10-11,34200,34500,33850,34050,104970,407737.0,11974656.0
2010-10-12,34050,34200,33000,33250,111920,398157.0,11974656.0
2010-10-13,33300,33650,33200,33550,55017,401750.0,11974656.0
2010-10-14,33600,34200,33500,33950,65026,406540.0,11974656.0
2010-10-15,34200,36550,34200,36250,463457,434081.0,11974656.0
2010-10-18,36500,37450,35900,36400,445717,435877.0,11974656.0
2010-10-19,36800,37300,35800,35800,177814,428693.0,11974656.0
2010-10-20,35650,36700,35400,36600,178243,438272.0,11974656.0
2010-10-21,36750,36850,34950,35950,242268,430489.0,11974656.0
2010-10-22,35800,35950,35200,35450,102056,424502.0,11974656.0
2010-10-25,35550,35700,35050,35550,99045,425699.0,11974656.0
2010-10-26,35650,36450,35300,36450,127490,436476.0,11974656.0
2010-10-27,36300,36350,35350,35400,104009,423903.0,11974656.0
2010-10-28,35250,35500,34700,34800,112232,416718.0,11974656.0
2010-10-29,34800,35000,34150,34800,84911,416718.0,11974656.0
2010-11-01,34850,35000,34400,34800,59378,416718.0,11974656.0
2010-11-02,34750,35600,34450,34750,77148,416119.0,11974656.0
2010-11-03,34800,35750,34700,35200,88310,421508.0,11974656.0
2010-11-04,35550,36850,35300,36600,324116,438272.0,11974656.0
2010-11-05,37100,37150,36450,36850,239062,441266.0,11974656.0
2010-11-08,37050,37750,36800,37200,212678,445457.0,11974656.0
2010-11-09,37250,37600,36900,37200,118051,445457.0,11974656.0
2010-11-10,37000,37350,36600,37350,118021,447253.0,11974656.0
2010-11-11,37350,37350,36350,36350,110218,435279.0,11974656.0
2010-11-12,36400,36750,34000,34750,180991,416119.0,11974656.0
2010-11-15,34550,35250,34550,35100,47342,420310.0,11974656.0
2010-11-16,35400,35400,34100,34100,62208,408336.0,11974656.0
2010-11-17,34100,34600,33800,34350,53631,411329.0,11974656.0
2010-11-18,34450,35650,34400,35500,69883,425100.0,11974656.0
2010-11-19,35800,35800,35200,35600,66486,426298.0,11974656.0
2010-11-22,35900,36450,35600,36050,77983,431686.0,11974656.0
2010-11-23,36050,36200,35550,35700,64421,427495.0,11974656.0
2010-11-24,34300,35000,34000,34600,88808,414323.0,11974656.0
2010-11-25,34850,35000,34400,34800,38980,416718.0,11974656.0
2010-11-26,35000,35000,33400,33550,44404,401750.0,11974656.0
2010-11-29,33600,33850,32800,32950,64412,394565.0,11974656.0
2010-11-30,33100,33500,32900,33000,41812,395164.0,11974656.0
2010-12-01,33050,34200,33000,34100,55565,408336.0,11974656.0
2010-12-02,34050,34300,33850,34150,21354,408935.0,11974656.0
2010-12-03,34200,34350,33500,33500,40092,401151.0,11974656.0
2010-12-06,34000,34000,33200,33350,39425,399355.0,11974656.0
2010-12-07,33400,33600,32950,33200,47999,397559.0,11974656.0
2010-12-08,33300,33600,32850,33050,57030,395762.0,11974656.0
2010-12-09,33150,33700,32950,33700,68215,403546.0,11974656.0
2010-12-10,33500,33900,33250,33700,52999,403546.0,11974656.0
2010-12-13,33700,34100,33300,34000,46280,407138.0,11974656.0
2010-12-14,33900,34100,33700,33950,46587,406540.0,11974656.0
2010-12-15,34100,34200,33500,34000,65281,407138.0,11974656.0
2010-12-16,34050,34900,33950,34600,102341,414323.0,11974656.0
2010-12-17,34650,34800,34300,34400,56491,411928.0,11974656.0
2010-12-20,34200,34200,33150,33450,66299,400552.0,11974656.0
2010-12-21,33700,34750,33700,34750,61747,416119.0,11974656.0
2010-12-22,34700,35000,34200,34200,37427,409533.0,11974656.0
2010-12-23,34500,34500,33600,33600,44455,402348.0,11974656.0
2010-12-24,33450,34050,33400,33800,42960,404743.0,11974656.0
2010-12-27,33900,34350,33650,34350,44788,411329.0,11974656.0
2010-12-28,34350,34650,34000,34050,27535,407737.0,11974656.0
2010-12-29,34000,34150,33650,34000,26322,407138.0,11974656.0
2010-12-30,34000,34450,34000,34200,30778,409533.0,11974656.0
2011-01-03,34400,34450,33850,34000,44603,407138.0,11974656.0
2011-01-04,34100,34600,34000,34600,103115,414323.0,11974656.0
2011-01-05,34200,34450,33550,33750,118416,404145.0,11974656.0
2011-01-06,33800,34450,33800,33800,76244,404743.0,11974656.0
2011-01-07,34000,34200,33600,34150,114135,408935.0,11974656.0
2011-01-10,34150,34350,33900,34000,55115,407138.0,11974656.0
2011-01-11,33850,33950,33400,33450,113357,400552.0,11974656.0
2011-01-12,33500,33950,33400,33650,43160,402947.0,11974656.0
2011-01-13,33950,34050,33550,33800,60315,404743.0,11974656.0
2011-01-14,34000,35600,33800,35200,308340,421508.0,11974656.0
2011-01-17,35200,35850,34800,35100,115880,420310.0,11974656.0
2011-01-18,35100,36300,34950,35850,196353,429291.0,11974656.0
2011-01-19,36050,36200,35300,35500,89426,425100.0,11974656.0
2011-01-20,35350,35950,35000,35800,90813,428693.0,11974656.0
2011-01-21,35800,36100,34750,34900,86678,417915.0,11974656.0
2011-01-24,34550,35800,34550,35600,95722,426298.0,11974656.0
2011-01-25,35800,36100,34800,34800,118853,416718.0,11974656.0
2011-01-26,34950,35300,34200,34800,100781,416718.0,11974656.0
2011-01-27,34800,35100,34150,34200,108505,409533.0,11974656.0
2011-01-28,34200,34550,33700,34000,93188,407138.0,11974656.0
2011-01-31,33700,33800,33300,33350,132355,399355.0,11974656.0
2011-02-01,33350,34150,33300,33600,67796,402348.0,11974656.0
2011-02-07,33850,34500,33800,33900,57431,405941.0,11974656.0
2011-02-08,33900,34100,33600,33800,37030,404743.0,11974656.0
