영원무역(111770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-04-05,10650,10700,10500,10500,125851,428520.0,40811468.0
2011-04-06,10550,10800,10550,10750,204480,438723.0,40811468.0
2011-04-07,10750,11050,10700,10950,228945,446886.0,40811468.0
2011-04-08,10950,11100,10900,10950,75943,446886.0,40811468.0
2011-04-11,11150,11250,11050,11150,136332,455048.0,40811468.0
2011-04-12,11150,11250,10600,10650,105910,434642.0,40811468.0
2011-04-13,10600,10900,10600,10900,97940,444845.0,40811468.0
2011-04-14,10850,10950,10750,10800,106715,440764.0,40811468.0
2011-04-15,10800,11550,10800,11550,182066,471372.0,40811468.0
2011-04-18,11450,11800,11050,11200,166271,457088.0,40811468.0
2011-04-19,11200,11350,10800,10950,121290,446886.0,40811468.0
2011-04-20,11000,11200,10750,10950,157933,446886.0,40811468.0
2011-04-21,10900,11050,10750,11000,144987,448926.0,40811468.0
2011-04-22,11000,11600,10900,11550,185092,471372.0,40811468.0
2011-04-25,11550,11600,11200,11350,151790,463210.0,40811468.0
2011-04-26,11300,11350,10700,10800,254100,440764.0,40811468.0
2011-04-27,10850,11100,10850,10900,149930,444845.0,40811468.0
2011-04-28,11050,11600,11000,11450,181828,467291.0,40811468.0
2011-04-29,11500,11500,11250,11250,122380,459129.0,40811468.0
2011-05-02,11150,11600,11150,11500,69308,469332.0,40811468.0
2011-05-03,11650,11650,11350,11500,45601,469332.0,40811468.0
2011-05-04,11400,11600,11350,11450,53930,467291.0,40811468.0
2011-05-06,11300,11500,11200,11250,82797,459129.0,40811468.0
2011-05-09,11150,11450,11150,11400,71251,465251.0,40811468.0
2011-05-11,11400,11800,11400,11650,124713,475454.0,40811468.0
2011-05-12,11650,11650,11450,11600,57017,473413.0,40811468.0
2011-05-13,11700,12050,11550,11900,128556,485656.0,40811468.0
2011-05-16,11900,12150,11800,11900,62294,485656.0,40811468.0
2011-05-17,11950,12250,11750,12150,115925,495859.0,40811468.0
2011-05-18,12150,12150,11900,11950,161712,487697.0,40811468.0
2011-05-19,12050,12250,11950,12150,68758,495859.0,40811468.0
2011-05-20,12150,12700,12150,12600,211296,514224.0,40811468.0
2011-05-23,12700,12750,12500,12550,72734,512184.0,40811468.0
2011-05-24,12450,12750,12400,12650,64960,516265.0,40811468.0
2011-05-25,12600,13050,12600,12900,154097,526468.0,40811468.0
2011-05-26,12900,13000,12450,12850,136709,524427.0,40811468.0
2011-05-27,12850,13000,12700,13000,112487,530549.0,40811468.0
2011-05-30,13000,13000,12800,12950,77065,528509.0,40811468.0
2011-05-31,13100,13950,13000,13950,240843,569320.0,40811468.0
2011-06-01,14050,14150,13750,13850,103321,565239.0,40811468.0
2011-06-02,13750,15500,13700,14050,512924,573401.0,40811468.0
2011-06-03,14200,14700,14150,14500,231037,591766.0,40811468.0
2011-06-07,14500,14950,14150,14250,105018,581563.0,40811468.0
2011-06-08,14500,14850,12300,13550,182794,552995.0,40811468.0
2011-06-09,13400,13750,13400,13650,73140,557077.0,40811468.0
2011-06-10,13700,14100,13650,14000,99029,571361.0,40811468.0
2011-06-13,13950,14150,13200,13250,109717,540752.0,40811468.0
2011-06-14,13100,13750,13100,13600,152592,555036.0,40811468.0
2011-06-15,13750,14000,13550,14000,91251,571361.0,40811468.0
2011-06-16,13800,14000,13600,13800,58381,563198.0,40811468.0
2011-06-17,13800,14500,13750,14500,148405,591766.0,40811468.0
2011-06-20,14450,14600,14200,14400,82821,587685.0,40811468.0
2011-06-21,14550,14750,14100,14350,147190,585645.0,40811468.0
2011-06-22,14500,14500,14150,14450,67547,589726.0,40811468.0
2011-06-23,14350,14900,14350,14650,130538,597888.0,40811468.0
2011-06-24,14600,15000,14250,14900,215583,608091.0,40811468.0
2011-06-27,14800,14900,14400,14550,101500,593807.0,40811468.0
2011-06-28,14750,14750,14500,14600,143216,595847.0,40811468.0
2011-06-29,14750,15050,14500,14950,92337,610131.0,40811468.0
2011-06-30,14850,15400,14800,15250,84665,622375.0,40811468.0
2011-07-01,15400,15400,14700,14700,110946,599929.0,40811468.0
2011-07-04,14750,14800,14400,14550,39448,593807.0,40811468.0
2011-07-05,14700,15000,14400,14950,58216,610131.0,40811468.0
2011-07-06,14950,15050,14650,14900,99698,608091.0,40811468.0
2011-07-07,15000,15000,14800,14850,25756,606050.0,40811468.0
2011-07-08,14850,14950,14400,14500,56306,591766.0,40811468.0
2011-07-11,14350,14800,14300,14750,50363,601969.0,40811468.0
2011-07-12,14550,14950,14500,14850,118228,606050.0,40811468.0
2011-07-13,14800,15250,14800,14900,96070,608091.0,40811468.0
2011-07-14,15150,15350,14950,15250,234846,622375.0,40811468.0
2011-07-15,15350,16400,15200,16100,237493,657065.0,40811468.0
2011-07-18,16300,16550,15800,16450,106508,671349.0,40811468.0
2011-07-19,16450,17100,16250,17000,172776,693795.0,40811468.0
2011-07-20,17200,19450,16750,18500,378894,755012.0,40811468.0
2011-07-21,18900,19500,18200,18600,162312,759093.0,40811468.0
2011-07-22,18850,18850,18000,18550,124381,757053.0,40811468.0
2011-07-25,18800,18800,17800,18250,126900,744809.0,40811468.0
2011-07-26,18350,19200,17950,19100,199398,779499.0,40811468.0
2011-07-27,19100,19650,18800,19450,243478,793783.0,40811468.0
2011-07-28,19000,19600,19000,19200,134015,783580.0,40811468.0
2011-07-29,19300,19700,18900,19700,96130,803986.0,40811468.0
2011-08-01,19950,19950,19000,19050,146785,777458.0,40811468.0
2011-08-02,19050,19500,19000,19300,83223,787661.0,40811468.0
2011-08-03,19000,19400,18600,19300,120565,787661.0,40811468.0
2011-08-04,19150,20250,19000,19450,169215,793783.0,40811468.0
2011-08-05,18500,18950,17950,18300,194410,746850.0,40811468.0
2011-08-08,17550,18200,15600,15800,319257,644821.0,40811468.0
2011-08-09,14850,17850,13700,16900,433720,689714.0,40811468.0
2011-08-10,18000,18050,17000,17000,160715,693795.0,40811468.0
2011-08-11,16500,17800,16300,17500,161229,714201.0,40811468.0
2011-08-12,17750,18200,16500,17050,142319,695836.0,40811468.0
2011-08-16,17700,17700,17100,17400,119830,710120.0,40811468.0
2011-08-17,17500,17550,16950,17150,95100,699917.0,40811468.0
2011-08-18,17300,17900,17200,17500,168857,714201.0,40811468.0
2011-08-19,16750,17150,15800,15800,162784,644821.0,40811468.0
2011-08-22,15500,16050,14750,15650,101140,638699.0,40811468.0
2011-08-23,15900,17100,15750,17100,135923,697876.0,40811468.0
2011-08-24,17100,17400,16800,17150,251266,699917.0,40811468.0
2011-08-25,17500,17500,16800,16950,81727,691754.0,40811468.0
2011-08-26,16600,17750,16600,17750,52242,724404.0,40811468.0
2011-08-29,17750,18100,17350,17800,85874,726444.0,40811468.0
2011-08-30,18200,18200,17500,17850,68677,728485.0,40811468.0
2011-08-31,17850,18250,17800,18050,129833,736647.0,40811468.0
2011-09-01,18200,18950,17900,18350,169597,748890.0,40811468.0
2011-09-02,18450,18550,17850,17950,91102,732566.0,40811468.0
2011-09-05,17400,18400,17400,18100,97247,738688.0,40811468.0
2011-09-06,17850,20800,17800,20600,374300,840716.0,40811468.0
2011-09-07,20400,20800,19850,19850,192270,810108.0,40811468.0
2011-09-08,20150,20800,19700,19800,183919,808067.0,40811468.0
2011-09-09,19800,20100,18800,18900,134016,771337.0,40811468.0
2011-09-14,18900,18900,17500,17500,284349,714201.0,40811468.0
2011-09-15,18000,18250,17650,18000,210684,734606.0,40811468.0
2011-09-16,18150,18550,18000,18300,153760,746850.0,40811468.0
2011-09-19,18300,19400,18050,18450,204419,752972.0,40811468.0
2011-09-20,18250,18550,17900,18100,253981,738688.0,40811468.0
2011-09-21,18200,19450,18150,19200,367518,783580.0,40811468.0
2011-09-22,19400,20550,19000,19300,339470,787661.0,40811468.0
2011-09-23,18900,19750,18100,18100,199250,738688.0,40811468.0
2011-09-26,18600,18800,17000,18000,150231,734606.0,40811468.0
2011-09-27,18700,19950,18500,19250,313703,785621.0,40811468.0
2011-09-28,19850,20100,19050,19050,119781,777458.0,40811468.0
2011-09-29,18900,19450,18100,19450,132372,793783.0,40811468.0
2011-09-30,19500,19900,19100,19800,90940,808067.0,40811468.0
2011-10-04,18800,20650,18600,20350,249145,830513.0,40811468.0
2011-10-05,20950,23200,20700,21300,607012,869284.0,40811468.0
2011-10-06,22000,22000,20550,21450,416940,875406.0,40811468.0
2011-10-07,21550,21750,20250,20800,235948,848879.0,40811468.0
2011-10-10,20600,21550,20500,21450,359788,875406.0,40811468.0
2011-10-11,21800,21850,21200,21400,185827,873365.0,40811468.0
2011-10-12,21550,21600,20750,21000,210601,857041.0,40811468.0
2011-10-13,21050,21350,20650,20950,249480,855000.0,40811468.0
2011-10-14,20850,22000,20850,21000,279481,857041.0,40811468.0
2011-10-17,21350,23600,20650,23200,502414,946826.0,40811468.0
2011-10-18,22900,25000,22600,25000,512189,1020287.0,40811468.0
2011-10-19,25350,26000,24500,24600,529358,1003962.0,40811468.0
2011-10-20,24650,25600,24150,24150,365356,985597.0,40811468.0
2011-10-21,25000,25000,23800,24300,274526,991719.0,40811468.0
2011-10-24,24800,25600,24100,25600,240237,1044774.0,40811468.0
2011-10-25,25600,25800,24700,24950,148942,1018246.0,40811468.0
2011-10-26,24650,26400,24650,25600,358658,1044774.0,40811468.0
2011-10-27,26000,26150,24900,25700,181597,1048855.0,40811468.0
2011-10-28,26000,26000,24850,25300,295036,1032530.0,40811468.0
2011-10-31,25350,26100,25050,25600,113572,1044774.0,40811468.0
2011-11-01,26000,27550,25800,27500,333795,1122315.0,40811468.0
2011-11-02,26850,29700,26850,28500,347276,1163127.0,40811468.0
2011-11-03,28300,29400,27350,28000,153622,1142721.0,40811468.0
2011-11-04,28250,28350,27200,27450,194110,1120275.0,40811468.0
2011-11-07,27550,27750,26700,26950,149513,1099869.0,40811468.0
2011-11-08,27200,27400,26200,26700,174044,1089666.0,40811468.0
2011-11-09,27150,27200,26600,26950,97842,1099869.0,40811468.0
2011-11-10,26450,26750,25850,26750,138021,1091707.0,40811468.0
2011-11-11,27300,28600,27250,28100,507892,1146802.0,40811468.0
2011-11-14,28450,28450,27400,27600,302816,1126397.0,40811468.0
2011-11-15,27800,27900,26950,27500,178176,1122315.0,40811468.0
2011-11-16,27650,27950,27150,27600,136640,1126397.0,40811468.0
2011-11-17,27550,27850,26550,27100,143329,1105991.0,40811468.0
2011-11-18,26750,27250,25850,26200,226582,1069260.0,40811468.0
2011-11-21,26200,27500,25450,27500,144731,1122315.0,40811468.0
2011-11-22,27200,27900,26750,27400,158860,1118234.0,40811468.0
2011-11-23,27700,27750,26150,26550,112345,1083544.0,40811468.0
2011-11-24,26200,26350,25200,25400,844432,1036611.0,40811468.0
2011-11-25,25150,25600,24200,24200,141764,987638.0,40811468.0
2011-11-28,24500,26000,24000,25700,227066,1048855.0,40811468.0
2011-11-29,25750,29550,25700,28700,556899,1171289.0,40811468.0
2011-11-30,28650,30000,28150,28700,308927,1171289.0,40811468.0
2011-12-01,29600,30350,28750,29000,297049,1183533.0,40811468.0
2011-12-02,29200,30800,28700,30300,208518,1236587.0,40811468.0
2011-12-05,30600,30650,28800,28900,132139,1179451.0,40811468.0
2011-12-06,29000,29800,28650,29000,122401,1183533.0,40811468.0
2011-12-07,28900,29950,28200,29900,210134,1220263.0,40811468.0
2011-12-08,29900,29900,28500,28800,179161,1175370.0,40811468.0
2011-12-09,28500,30200,28000,30000,154998,1224344.0,40811468.0
2011-12-12,30100,32700,29500,31050,286599,1267196.0,40811468.0
2011-12-13,30750,32550,30300,31800,139365,1297805.0,40811468.0
2011-12-14,31500,32350,30750,31000,129067,1265156.0,40811468.0
2011-12-15,30650,31200,30200,30950,145233,1263115.0,40811468.0
2011-12-16,31400,31400,28100,29450,408633,1201898.0,40811468.0
2011-12-19,29450,29450,26000,27900,202747,1138640.0,40811468.0
2011-12-20,28350,29450,27300,28650,152284,1169249.0,40811468.0
2011-12-21,29100,29550,28400,28650,133521,1169249.0,40811468.0
2011-12-22,28800,28800,27800,28200,153169,1150883.0,40811468.0
2011-12-23,28700,28700,28000,28200,101299,1150883.0,40811468.0
2011-12-26,28150,28650,27500,28200,114033,1150883.0,40811468.0
2011-12-27,27950,29050,27300,27500,132688,1122315.0,40811468.0
2011-12-28,27500,27900,26950,27500,109378,1122315.0,40811468.0
2011-12-29,27450,28150,27000,27750,90074,1132518.0,40811468.0
2012-01-02,27400,27750,26600,27000,149553,1101910.0,40811468.0
2012-01-03,27000,27500,26750,26900,143590,1097828.0,40811468.0
2012-01-04,27000,27850,26950,27100,149445,1105991.0,40811468.0
2012-01-05,27350,28900,27150,28700,215865,1171289.0,40811468.0
2012-01-06,28550,28750,27600,27800,69994,1134559.0,40811468.0
2012-01-09,27650,28150,27100,27400,72648,1118234.0,40811468.0
2012-01-10,27500,28050,27400,27850,51832,1136599.0,40811468.0
2012-01-11,27750,28150,26900,26900,83172,1097828.0,40811468.0
2012-01-12,27200,27200,25850,26150,153815,1067220.0,40811468.0
2012-01-13,26150,26350,25400,25500,161203,1040692.0,40811468.0
2012-01-16,25450,25550,24550,25000,189301,1020287.0,40811468.0
2012-01-17,25150,26000,25000,25750,132604,1050895.0,40811468.0
2012-01-18,26000,26100,25500,25750,108654,1050895.0,40811468.0
2012-01-19,25850,26700,25800,26700,121551,1089666.0,40811468.0
2012-01-20,26700,26800,25150,25450,221691,1038652.0,40811468.0
2012-01-25,25300,25400,24100,24150,322746,985597.0,40811468.0
2012-01-26,24250,24950,24250,24950,189608,1018246.0,40811468.0
2012-01-27,25100,25600,24200,25300,162161,1032530.0,40811468.0
2012-01-30,25650,25750,25150,25700,108684,1048855.0,40811468.0
2012-01-31,25500,27000,25500,26550,182777,1083544.0,40811468.0
2012-02-01,26700,26700,25800,26000,288409,1061098.0,40811468.0
2012-02-02,26250,26500,25650,26450,306322,1079463.0,40811468.0
2012-02-03,26500,26500,26150,26200,142983,1069260.0,40811468.0
2012-02-06,26200,26350,24850,25800,312416,1052936.0,40811468.0
2012-02-07,25750,26750,25300,26750,193835,1091707.0,40811468.0
2012-02-08,26950,27000,25800,26100,401303,1065179.0,40811468.0
2012-02-09,26300,26300,25600,25950,202900,1059058.0,40811468.0
2012-02-10,26000,26100,25450,26000,123851,1061098.0,40811468.0
2012-02-13,26450,26450,25650,26200,114325,1069260.0,40811468.0
2012-02-14,26350,26450,26150,26400,116506,1077423.0,40811468.0
2012-02-15,26650,27050,26250,26700,211358,1089666.0,40811468.0
2012-02-16,26500,26500,25200,25200,155551,1028449.0,40811468.0
2012-02-17,25200,25400,24600,25000,156662,1020287.0,40811468.0
2012-02-20,25200,25550,25100,25150,56532,1026408.0,40811468.0
2012-02-21,25350,25650,25000,25600,58321,1044774.0,40811468.0
2012-02-22,25600,26100,24900,25000,139606,1020287.0,40811468.0
2012-02-23,25000,25800,24950,25800,95045,1052936.0,40811468.0
2012-02-24,25800,26100,25300,26100,96977,1065179.0,40811468.0
2012-02-27,26050,26100,25250,25550,81490,1042733.0,40811468.0
2012-02-28,25200,25700,24150,24500,211457,999881.0,40811468.0
2012-02-29,24200,24750,24100,24300,167487,991719.0,40811468.0
2012-03-02,24350,24800,24150,24350,131003,993759.0,40811468.0
2012-03-05,24600,24950,24250,24800,83023,1012124.0,40811468.0
2012-03-06,24550,24900,24350,24900,49417,1016206.0,40811468.0
2012-03-07,24750,25050,24700,24900,185670,1016206.0,40811468.0
2012-03-08,24800,25050,24450,24800,45481,1012124.0,40811468.0
2012-03-09,25000,25050,24500,24900,109041,1016206.0,40811468.0
2012-03-12,25100,25150,24050,24400,107242,995800.0,40811468.0
2012-03-13,24400,24600,24000,24550,78087,1001922.0,40811468.0
2012-03-14,24550,24550,23850,24200,123983,987638.0,40811468.0
2012-03-15,24200,24200,23600,23900,152212,975394.0,40811468.0
2012-03-16,23900,23900,23400,23700,108797,967232.0,40811468.0
2012-03-19,23500,23900,23500,23750,88220,969272.0,40811468.0
2012-03-20,23600,23850,22800,22900,97548,934583.0,40811468.0
2012-03-21,22950,23000,22500,23000,74883,938664.0,40811468.0
2012-03-22,23000,23050,22050,22950,130852,936623.0,40811468.0
2012-03-23,22600,23150,22600,23150,31213,944785.0,40811468.0
2012-03-26,22850,23550,22850,23400,36970,954988.0,40811468.0
2012-03-27,23500,23500,22550,23100,59221,942745.0,40811468.0
2012-03-28,22800,23100,22300,22650,34448,924380.0,40811468.0
2012-03-29,22300,22450,21500,21850,68185,891731.0,40811468.0
2012-03-30,21600,21750,20900,21600,108529,881528.0,40811468.0
2012-04-02,21100,21400,20850,21100,93875,861122.0,40811468.0
2012-04-03,21200,21550,21000,21350,75630,871325.0,40811468.0
2012-04-04,21400,21800,21150,21700,88343,885609.0,40811468.0
2012-04-05,21700,21900,21150,21700,61104,885609.0,40811468.0
2012-04-06,21400,23050,21400,22000,137103,897852.0,40811468.0
2012-04-09,21900,23550,21700,23450,173858,957029.0,40811468.0
2012-04-10,23200,24150,23100,23500,119335,959069.0,40811468.0
2012-04-12,23600,24050,23000,23650,180628,965191.0,40811468.0
2012-04-13,24450,24450,23600,24100,117418,983556.0,40811468.0
2012-04-16,23900,24500,23500,24500,70075,999881.0,40811468.0
2012-04-17,24500,24950,23800,24950,283802,1018246.0,40811468.0
2012-04-18,25000,25250,24600,25100,129968,1024368.0,40811468.0
2012-04-19,24800,25150,24700,24900,173165,1016206.0,40811468.0
2012-04-20,24900,25700,24550,25400,144540,1036611.0,40811468.0
2012-04-23,25600,25600,24850,24850,37750,1014165.0,40811468.0
2012-04-24,24900,25400,24400,24650,53669,1006003.0,40811468.0
2012-04-25,25000,25000,24400,24500,27067,999881.0,40811468.0
2012-04-26,24700,24800,24000,24150,40226,985597.0,40811468.0
2012-04-27,23800,25150,23800,24950,94852,1018246.0,40811468.0
2012-04-30,24700,24900,23850,24600,123100,1003962.0,40811468.0
2012-05-02,24250,24450,22900,23100,190257,942745.0,40811468.0
2012-05-03,22700,23500,22550,23000,138287,938664.0,40811468.0
2012-05-04,23050,23050,22000,22100,178545,901933.0,40811468.0
2012-05-07,21900,22850,21900,22400,92576,914177.0,40811468.0
2012-05-08,22650,23150,22650,23050,91623,940704.0,40811468.0
2012-05-09,22900,24100,22800,24050,115468,981516.0,40811468.0
2012-05-10,24200,24200,23100,23150,71034,944785.0,40811468.0
2012-05-11,23150,23150,22050,22550,80834,920299.0,40811468.0
2012-05-14,22300,22850,22000,22850,70100,932542.0,40811468.0
2012-05-15,22400,24450,22350,24300,220098,991719.0,40811468.0
2012-05-16,24300,25500,24300,25300,438419,1032530.0,40811468.0
2012-05-17,25300,27000,25300,26250,339744,1071301.0,40811468.0
2012-05-18,26300,27550,26000,26700,275128,1089666.0,40811468.0
2012-05-21,26500,27350,25800,26500,184364,1081504.0,40811468.0
2012-05-22,26500,27100,26350,26850,135656,1095788.0,40811468.0
2012-05-23,26900,28200,26900,27850,174609,1136599.0,40811468.0
2012-05-24,28150,29950,28150,29600,236925,1208019.0,40811468.0
2012-05-25,29550,30250,28400,29000,174619,1183533.0,40811468.0
2012-05-29,29400,29400,27500,28600,263095,1167208.0,40811468.0
2012-05-30,28600,29300,27300,28700,197570,1171289.0,40811468.0
2012-05-31,28400,30200,28100,30000,133677,1224344.0,40811468.0
2012-06-01,30200,30400,29050,29450,68349,1201898.0,40811468.0
2012-06-04,28500,29350,27400,27400,105505,1118234.0,40811468.0
2012-06-05,28000,29550,27550,28900,107623,1179451.0,40811468.0
2012-06-07,29500,31000,29400,30500,115689,1244750.0,40811468.0
2012-06-08,30800,31400,30150,31400,85494,1281480.0,40811468.0
2012-06-11,31050,31700,30300,30650,70501,1250871.0,40811468.0
2012-06-12,30300,31150,30300,31100,47400,1269237.0,40811468.0
2012-06-13,31400,32600,31000,32000,98857,1305967.0,40811468.0
2012-06-14,32200,33600,31850,33600,145135,1371265.0,40811468.0
2012-06-15,33500,34100,32000,32000,168104,1305967.0,40811468.0
2012-06-18,32000,32000,30400,30600,321089,1248831.0,40811468.0
2012-06-19,30600,31300,29850,30550,283345,1246790.0,40811468.0
2012-06-20,31100,31100,30350,30400,228559,1240669.0,40811468.0
2012-06-21,30400,30850,30100,30850,92854,1259034.0,40811468.0
2012-06-22,30600,31650,30400,31050,129056,1267196.0,40811468.0
2012-06-25,31200,32350,31050,31950,169512,1303926.0,40811468.0
2012-06-26,31900,31950,31050,31300,99301,1277399.0,40811468.0
2012-06-27,31600,31600,29100,29200,228659,1191695.0,40811468.0
2012-06-28,29500,30950,29250,29800,142087,1216182.0,40811468.0
2012-06-29,30000,31450,29300,31450,159639,1283521.0,40811468.0
2012-07-02,31600,31600,30200,30250,107668,1234547.0,40811468.0
2012-07-03,30250,30850,30250,30250,95972,1234547.0,40811468.0
2012-07-04,30200,30450,30000,30400,97483,1240669.0,40811468.0
2012-07-05,30500,31350,30450,30500,119961,1244750.0,40811468.0
2012-07-06,30500,30850,30300,30350,26301,1238628.0,40811468.0
2012-07-09,30350,31000,30350,30400,44447,1240669.0,40811468.0
2012-07-10,30700,30750,30350,30350,36871,1238628.0,40811468.0
2012-07-11,30900,30900,30350,30800,42327,1256993.0,40811468.0
2012-07-12,30900,31700,30900,31250,56686,1275358.0,40811468.0
2012-07-13,31800,31800,27050,31450,58510,1283521.0,40811468.0
2012-07-16,31800,31800,31100,31350,26827,1279440.0,40811468.0
2012-07-17,31500,31500,30350,30350,34514,1238628.0,40811468.0
2012-07-18,30350,30450,30100,30150,76348,1230466.0,40811468.0
2012-07-19,30300,30400,28200,28850,220189,1177411.0,40811468.0
2012-07-20,29000,29150,27250,28000,203877,1142721.0,40811468.0
2012-07-23,27650,28400,27150,28200,146207,1150883.0,40811468.0
2012-07-24,27700,28400,27700,27900,61807,1138640.0,40811468.0
2012-07-25,27450,28100,26300,27000,50872,1101910.0,40811468.0
2012-07-26,26950,27750,26550,27500,68770,1122315.0,40811468.0
2012-07-27,27550,27600,26750,27150,81032,1108031.0,40811468.0
2012-07-30,26950,28600,26800,28400,74844,1159046.0,40811468.0
2012-07-31,28400,29050,28050,28500,55061,1163127.0,40811468.0
2012-08-01,28200,28850,27350,27950,85714,1140681.0,40811468.0
2012-08-02,27700,27950,27200,27800,55164,1134559.0,40811468.0
2012-08-03,27750,28400,27350,27800,31035,1134559.0,40811468.0
2012-08-06,27900,28600,27800,28600,29963,1167208.0,40811468.0
2012-08-07,28600,28700,28300,28650,30695,1169249.0,40811468.0
2012-08-08,29000,29950,29000,29400,150020,1199857.0,40811468.0
2012-08-09,29100,29600,28800,29100,35478,1187614.0,40811468.0
2012-08-10,28950,29350,28100,28400,79363,1159046.0,40811468.0
2012-08-13,28400,29200,28000,29150,84891,1189654.0,40811468.0
2012-08-14,28850,29950,28850,29750,82053,1214141.0,40811468.0
2012-08-16,29950,29950,29300,29850,40260,1218222.0,40811468.0
2012-08-17,29950,30200,29150,29250,72394,1193735.0,40811468.0
2012-08-20,29350,29750,28700,28750,63210,1173330.0,40811468.0
2012-08-21,28700,29350,28600,29300,47724,1195776.0,40811468.0
2012-08-22,29500,30450,29300,30350,100836,1238628.0,40811468.0
2012-08-23,30700,31500,30000,31350,144540,1279440.0,40811468.0
2012-08-24,31550,32100,30800,31900,94809,1301886.0,40811468.0
2012-08-27,31500,31850,30900,30900,71694,1261074.0,40811468.0
2012-08-28,31000,32750,31000,32200,115668,1314129.0,40811468.0
2012-08-29,32650,32850,31900,32300,74399,1318210.0,40811468.0
2012-08-30,32600,33700,31850,33300,165860,1359022.0,40811468.0
2012-08-31,33000,36300,33000,34450,223746,1405955.0,40811468.0
2012-09-03,35050,35350,34200,34500,106603,1407996.0,40811468.0
2012-09-04,34500,34800,33200,33600,122842,1371265.0,40811468.0
2012-09-05,33250,34400,33050,33650,107070,1373306.0,40811468.0
2012-09-06,33950,34250,32550,32800,65624,1338616.0,40811468.0
2012-09-07,33100,34000,33000,34000,93099,1387590.0,40811468.0
2012-09-10,33400,33950,32850,33100,50359,1350860.0,40811468.0
2012-09-11,33300,33700,32850,33700,30796,1375346.0,40811468.0
2012-09-12,33900,34050,32800,33700,81535,1375346.0,40811468.0
2012-09-13,33800,35950,33300,35800,151037,1461051.0,40811468.0
2012-09-14,35500,36100,34300,35500,120213,1448807.0,40811468.0
2012-09-17,35050,36450,34250,36400,100736,1485537.0,40811468.0
2012-09-18,36500,36950,35850,36000,54126,1469213.0,40811468.0
2012-09-19,36000,36650,34750,35350,140254,1442685.0,40811468.0
2012-09-20,35000,36500,34350,36450,143097,1487578.0,40811468.0
2012-09-21,36500,37600,35550,37050,102172,1512065.0,40811468.0
2012-09-24,37050,38100,36550,37700,82505,1538592.0,40811468.0
2012-09-25,37250,37900,37200,37700,88775,1538592.0,40811468.0
2012-09-26,37600,37600,36300,36500,135530,1489619.0,40811468.0
2012-09-27,36250,36650,35400,36150,160063,1475335.0,40811468.0
2012-09-28,36150,37500,36150,36750,204643,1499821.0,40811468.0
2012-10-02,37150,37350,36250,37300,86568,1522268.0,40811468.0
2012-10-04,36900,37700,36550,36600,95494,1493700.0,40811468.0
2012-10-05,36350,36700,35700,35850,178733,1463091.0,40811468.0
2012-10-08,35900,36450,35800,35800,89504,1461051.0,40811468.0
2012-10-09,36300,36300,34850,35700,56208,1456969.0,40811468.0
2012-10-10,35500,35800,34800,35350,62502,1442685.0,40811468.0
2012-10-11,35000,35000,33300,34150,103783,1393712.0,40811468.0
2012-10-12,34500,35100,34150,34200,51787,1395752.0,40811468.0
2012-10-15,34000,34000,33100,33300,201312,1359022.0,40811468.0
2012-10-16,33550,33650,32400,32850,199451,1340657.0,40811468.0
2012-10-17,32900,33950,32000,32050,271775,1308008.0,40811468.0
2012-10-18,32050,32200,30500,30800,306468,1256993.0,40811468.0
2012-10-19,30800,31300,29750,30100,227182,1228425.0,40811468.0
2012-10-22,29950,32350,29900,32350,557472,1320251.0,40811468.0
2012-10-23,32900,34000,32800,33250,351152,1356981.0,40811468.0
2012-10-24,33250,34700,32850,34700,226079,1416158.0,40811468.0
2012-10-25,34900,35300,32850,33550,246665,1369225.0,40811468.0
2012-10-26,34050,34300,32250,34300,105254,1399833.0,40811468.0
2012-10-29,34300,34800,33100,33400,106609,1363103.0,40811468.0
2012-10-30,33050,34150,33050,33750,99561,1377387.0,40811468.0
2012-10-31,33300,33850,31600,33800,190487,1379428.0,40811468.0
2012-11-01,34400,34900,33350,34800,108265,1420239.0,40811468.0
2012-11-02,35300,35500,33800,34500,85285,1407996.0,40811468.0
2012-11-05,34500,34500,33350,34300,58967,1399833.0,40811468.0
2012-11-06,34300,34350,33600,33650,59680,1373306.0,40811468.0
2012-11-07,33850,34650,33550,33550,65303,1369225.0,40811468.0
2012-11-08,33100,33850,32600,32700,124972,1334535.0,40811468.0
2012-11-09,33200,35100,32900,35100,166557,1432483.0,40811468.0
2012-11-12,35800,36700,35350,36200,173146,1477375.0,40811468.0
2012-11-13,36300,36550,35300,36450,91401,1487578.0,40811468.0
2012-11-14,36500,36650,35550,35800,64593,1461051.0,40811468.0
2012-11-15,35100,35900,34500,34950,67619,1426361.0,40811468.0
2012-11-16,34750,36200,34500,35000,127035,1428401.0,40811468.0
2012-11-19,35700,36750,35000,36750,146617,1499821.0,40811468.0
2012-11-20,37100,37400,36450,36700,126030,1497781.0,40811468.0
2012-11-21,37000,37450,36300,36700,97823,1497781.0,40811468.0
2012-11-22,37450,37450,35850,35900,126234,1465132.0,40811468.0
2012-11-23,35800,35900,34350,34800,176726,1420239.0,40811468.0
2012-11-26,35000,35550,34500,34800,94223,1420239.0,40811468.0
2012-11-27,34700,35100,33250,33400,138155,1363103.0,40811468.0
2012-11-28,33100,34000,33000,33800,117159,1379428.0,40811468.0
2012-11-29,33800,34100,33200,33600,81372,1371265.0,40811468.0
