CS홀딩스(000590),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-10-22,9658,10180,9658,10182,20,10530.0,600000.0
2004-10-25,10180,10180,10180,10182,0,10530.0,600000.0
2004-10-26,10180,10180,10180,10182,0,,
2004-10-27,10180,10180,10180,10182,0,,
2004-10-28,10035,11311,10035,11313,340,11700.0,600000.0
2004-10-29,10238,10615,10238,10269,300,10620.0,600000.0
2004-11-01,9919,10412,9919,10414,20,10770.0,600000.0
2004-11-02,10412,10412,10412,10414,0,10770.0,600000.0
2004-11-03,10180,10180,10151,10153,680,10500.0,600000.0
2004-11-04,10325,10325,10151,10153,580,10500.0,600000.0
2004-11-05,9890,10209,9890,10211,60,10560.0,600000.0
2004-11-08,10267,10267,10093,10095,340,10440.0,600000.0
2004-11-09,10151,10151,10151,10153,800,10500.0,600000.0
2004-11-10,10151,10470,10151,10269,1021,10620.0,600000.0
2004-11-11,10122,10441,10122,10414,220,10770.0,600000.0
2004-11-12,10354,10702,10354,10559,1871,10920.0,600000.0
2004-11-15,10586,11021,10586,10733,180,11100.0,600000.0
2004-11-16,10615,10615,10586,10588,100,10950.0,600000.0
2004-11-17,10528,10528,10499,10501,610,10860.0,600000.0
2004-11-18,10557,10963,10441,10588,1420,10950.0,600000.0
2004-11-19,10586,10586,10586,10588,0,,
2004-11-22,10441,10731,10441,10617,230,10980.0,600000.0
2004-11-23,10209,10499,10209,10501,130,10860.0,600000.0
2004-11-24,10499,10499,10122,10269,1440,10620.0,600000.0
2004-11-25,10296,10296,10296,10298,820,10650.0,600000.0
2004-11-26,10528,10528,10296,10298,210,10650.0,600000.0
2004-11-29,10325,11021,10238,10443,610,10800.0,600000.0
2004-11-30,10499,10789,10470,10675,2220,11040.0,600000.0
2004-12-01,10847,11021,10847,11023,410,11400.0,600000.0
2004-12-02,11311,11804,11311,11777,3860,12180.0,600000.0
2004-12-03,11775,12356,11601,11603,650,12000.0,600000.0
2004-12-06,11660,12183,11660,12125,803,12540.0,600000.0
2004-12-07,11631,13575,11631,12763,900,13200.0,600000.0
2004-12-08,14039,14039,12473,13111,60,13560.0,600000.0
2004-12-09,12183,13227,12183,13111,280,13560.0,600000.0
2004-12-10,13865,13865,12328,13372,850,13830.0,600000.0
2004-12-13,13256,13343,13053,13285,150,13740.0,600000.0
2004-12-14,13720,13720,13720,13720,27,14190.0,600000.0
2004-12-15,13633,13633,13633,13633,0,14100.0,600000.0
2004-12-16,13198,13198,13198,13198,30,13650.0,600000.0
2004-12-17,12763,13053,12444,12995,290,13440.0,600000.0
2004-12-20,12966,13024,12937,13024,74,13470.0,600000.0
2004-12-21,12908,13343,12473,12879,430,13320.0,600000.0
2004-12-22,13053,13140,12589,12966,590,13410.0,600000.0
2004-12-23,13343,13343,12792,12792,61,13230.0,600000.0
2004-12-24,12821,12821,12792,12821,150,13260.0,600000.0
2004-12-27,12821,13633,12183,13430,1050,13890.0,600000.0
2004-12-28,12763,13053,12444,13053,540,13500.0,600000.0
2004-12-29,13053,13894,13053,13633,670,14100.0,600000.0
2004-12-30,13633,13633,13633,13633,0,14100.0,600000.0
2005-01-03,13633,13633,12705,13604,620,14070.0,600000.0
2005-01-04,13575,13575,13575,13575,0,14040.0,600000.0
2005-01-05,13546,13546,13546,13546,0,14010.0,600000.0
2005-01-06,13517,13517,13517,13517,0,13980.0,600000.0
2005-01-07,13343,13604,13343,13604,840,14070.0,600000.0
2005-01-10,13807,13807,13372,13633,70,14100.0,600000.0
2005-01-11,13633,13633,13633,13633,0,,
2005-01-12,13575,13575,13575,13575,0,14040.0,600000.0
2005-01-13,13575,13575,13575,13575,0,14040.0,600000.0
2005-01-14,13633,13633,13575,13575,20,14040.0,600000.0
2005-01-17,13053,13662,12850,13604,8700,14070.0,600000.0
2005-01-18,13574,14502,13574,14214,1410,14700.0,600000.0
2005-01-19,14212,15169,14212,15113,420,15630.0,600000.0
2005-01-20,15343,15372,15082,15287,280,15810.0,600000.0
2005-01-21,14502,15314,14502,15316,140,15840.0,600000.0
2005-01-24,15314,15372,15314,15374,240,15900.0,600000.0
2005-01-25,15372,15372,14850,15258,770,15780.0,600000.0
2005-01-26,15082,15082,15082,15084,140,15600.0,600000.0
2005-01-27,16824,16824,15112,16737,390,17310.0,600000.0
2005-01-28,17114,17114,17114,17114,240,17700.0,600000.0
2005-01-31,17346,17375,16737,17375,270,17970.0,600000.0
2005-02-01,16853,17549,16853,17549,20,18150.0,600000.0
2005-02-02,17404,17404,17404,17404,70,18000.0,600000.0
2005-02-03,17172,17172,17172,17172,0,17760.0,600000.0
2005-02-04,16157,16940,15983,15983,520,16530.0,600000.0
2005-02-07,15983,16128,15489,15983,1070,16530.0,600000.0
2005-02-11,15983,16012,15489,15954,410,16500.0,600000.0
2005-02-14,15663,15954,15083,15954,1130,16500.0,600000.0
2005-02-15,15954,15954,15954,15954,100,16500.0,600000.0
2005-02-16,15954,16447,15489,16447,100,17010.0,600000.0
2005-02-17,16360,17375,16012,17375,850,17970.0,600000.0
2005-02-18,17374,17809,17374,17811,1800,18420.0,600000.0
2005-02-21,17954,18563,17954,18565,2550,19200.0,600000.0
2005-02-22,18563,18592,17983,18478,230,19110.0,600000.0
2005-02-23,17229,18534,16881,18275,340,18900.0,600000.0
2005-02-24,17983,18563,17983,18565,110,19200.0,600000.0
2005-02-25,18505,18505,18505,18507,0,19140.0,600000.0
2005-02-28,18563,18563,17983,18507,800,19140.0,600000.0
2005-03-02,17693,18447,17693,18449,26020,19080.0,600000.0
2005-03-03,17490,17867,17200,17869,400,18480.0,600000.0
2005-03-04,18506,18506,16534,17027,2830,17610.0,600000.0
2005-03-07,16940,16940,16650,16650,760,17220.0,600000.0
2005-03-08,16650,16650,15896,15983,5500,16530.0,600000.0
2005-03-09,15982,16301,15662,15693,1340,16230.0,600000.0
2005-03-10,15691,16040,15459,15751,2520,16290.0,600000.0
2005-03-11,16418,16766,15780,16447,650,17010.0,600000.0
2005-03-14,16099,16418,16099,16244,150,16800.0,600000.0
2005-03-15,15953,15953,15256,15316,2270,15840.0,600000.0
2005-03-16,15227,15430,15140,15432,140,15960.0,600000.0
2005-03-17,15459,15488,15256,15258,260,15780.0,600000.0
2005-03-18,15691,15691,14415,14417,1210,14910.0,600000.0
2005-03-21,14531,14763,14531,14707,50,15210.0,600000.0
2005-03-22,15372,15720,15372,15722,410,16260.0,600000.0
2005-03-23,15459,15459,15082,15084,220,15600.0,600000.0
2005-03-24,14560,15053,14531,15055,870,15570.0,600000.0
2005-03-25,14502,14937,14502,14504,210,15000.0,600000.0
2005-03-28,14502,15662,14502,15664,50,16200.0,600000.0
2005-03-29,14676,14850,14502,14504,340,15000.0,600000.0
2005-03-30,14212,14734,14212,14736,110,15240.0,600000.0
2005-03-31,14357,14444,14357,14388,360,14880.0,600000.0
2005-04-01,14705,14705,14705,14707,10,15210.0,600000.0
2005-04-04,14763,15024,14763,15026,170,15540.0,600000.0
2005-04-06,15372,15372,14386,14388,1120,14880.0,600000.0
2005-04-07,14502,14502,14502,14504,210,15000.0,600000.0
2005-04-08,14560,14560,14328,14330,1220,14820.0,600000.0
2005-04-11,14502,14502,14212,14214,240,14700.0,600000.0
2005-04-12,14183,14212,13806,13808,1750,14280.0,600000.0
2005-04-13,13835,13922,13835,13895,480,14370.0,600000.0
2005-04-14,14067,14067,13980,13982,30,14460.0,600000.0
2005-04-15,13922,13922,13864,13924,520,14400.0,600000.0
2005-04-18,13806,13806,13806,13808,50,14280.0,600000.0
2005-04-19,13806,13806,13806,13808,120,14280.0,600000.0
2005-04-20,13806,13806,13806,13808,70,14280.0,600000.0
2005-04-21,12966,13749,12966,13749,40,14220.0,600000.0
2005-04-22,13574,14067,13574,14069,20,14550.0,600000.0
2005-04-25,13604,13749,13604,13749,20,14220.0,600000.0
2005-04-26,13459,13633,13401,13459,340,13920.0,600000.0
2005-04-27,13372,14010,13372,13372,360,13830.0,600000.0
2005-04-28,13372,13372,13343,13343,120,13800.0,600000.0
2005-04-29,13343,13343,13343,13343,0,13800.0,600000.0
2005-05-02,13343,13343,13343,13343,100,13800.0,600000.0
2005-05-03,13343,13343,13343,13343,0,,
2005-05-04,13343,13343,13343,13343,0,,
2005-05-06,13343,13488,13082,13111,370,13560.0,600000.0
2005-05-09,13082,13082,12821,13053,2650,13500.0,600000.0
2005-05-10,12966,13082,12966,13082,260,13530.0,600000.0
2005-05-11,13053,13198,12937,12937,1040,13380.0,600000.0
2005-05-12,12995,12995,12995,12995,100,13440.0,600000.0
2005-05-13,12966,12966,12966,12966,0,13410.0,600000.0
2005-05-16,12995,12995,12995,12995,20,13440.0,600000.0
2005-05-17,13082,13082,13053,13053,140,13500.0,600000.0
2005-05-18,13053,13053,13053,13053,0,13500.0,600000.0
2005-05-19,13633,13633,13111,13111,40,13560.0,600000.0
2005-05-20,13285,13285,13140,13140,910,13590.0,600000.0
2005-05-23,13169,13169,13169,13169,700,13620.0,600000.0
2005-05-24,13169,13169,13169,13169,0,13620.0,600000.0
2005-05-25,13169,15141,13169,13227,4830,13680.0,600000.0
2005-05-26,14996,14996,13430,13517,280,13980.0,600000.0
2005-05-27,13517,13517,13459,13488,80,13950.0,600000.0
2005-05-30,13169,13343,13169,13343,180,13800.0,600000.0
2005-05-31,13227,13459,13227,13430,150,13890.0,600000.0
2005-06-01,14938,14938,13372,13372,90,13830.0,600000.0
2005-06-02,13633,13633,13343,13343,200,13800.0,600000.0
2005-06-03,13343,13575,13140,13575,390,14040.0,600000.0
2005-06-07,13575,13575,13575,13575,10,14040.0,600000.0
2005-06-08,13517,13749,13343,13749,230,14220.0,600000.0
2005-06-09,13749,13749,13401,13749,30,14220.0,600000.0
2005-06-10,13517,13517,13517,13517,30,13980.0,600000.0
2005-06-13,13806,13806,13806,13808,20,14280.0,600000.0
2005-06-14,14386,14386,14386,14388,10,14880.0,600000.0
2005-06-15,14212,14212,14212,14214,0,14700.0,600000.0
2005-06-16,13923,16331,13923,16331,2450,16890.0,600000.0
2005-06-17,16881,18766,16533,18768,11200,19410.0,600000.0
2005-06-20,20595,21581,19202,21581,3800,22320.0,600000.0
2005-06-21,24801,24801,19725,21581,17620,22320.0,600000.0
2005-06-22,22161,24801,20885,24801,15300,25650.0,600000.0
2005-06-23,25120,27847,23321,25236,10320,26100.0,600000.0
2005-06-24,23437,23786,21639,21639,4550,22380.0,600000.0
2005-06-27,21116,22566,21116,22017,1880,22770.0,600000.0
2005-06-28,21116,21812,20710,21814,3980,22560.0,600000.0
2005-06-29,21464,22218,21464,22133,330,22890.0,600000.0
2005-06-30,21464,22740,20420,22742,1370,23520.0,600000.0
2005-07-01,23146,23494,22073,23148,1950,23940.0,600000.0
2005-07-04,23147,25990,21813,23757,590,24570.0,600000.0
2005-07-05,22856,23204,21493,23032,1180,23820.0,600000.0
2005-07-06,22625,23786,22625,23786,530,24600.0,600000.0
2005-07-07,22682,24075,22682,23148,510,23940.0,600000.0
2005-07-08,22334,22740,22334,22684,340,23460.0,600000.0
2005-07-11,23262,25931,23146,23206,1960,24000.0,600000.0
2005-07-12,22509,25236,22509,24888,970,25740.0,600000.0
2005-07-13,24888,24888,23553,24366,4070,25200.0,600000.0
2005-07-14,24076,25526,23844,24134,1330,24960.0,600000.0
2005-07-15,23263,24366,23263,24366,1240,25200.0,600000.0
2005-07-18,23553,24859,23553,24859,1510,25710.0,600000.0
2005-07-19,26860,26860,24946,25236,120,26100.0,600000.0
2005-07-20,24366,25236,23321,24134,2070,24960.0,600000.0
2005-07-21,24105,24134,23640,23670,530,24480.0,600000.0
2005-07-22,23204,23552,23204,23496,570,24300.0,600000.0
2005-07-25,22856,26105,22856,26107,3710,27000.0,600000.0
2005-07-26,26105,27265,24713,27267,470,28200.0,600000.0
2005-07-27,25554,27265,25554,27267,1910,28200.0,600000.0
2005-07-28,26105,27265,26105,26687,360,27600.0,600000.0
2005-07-29,26685,26685,26685,26687,0,27600.0,600000.0
2005-08-01,26685,26685,26685,26687,0,,
2005-08-02,26685,26714,26395,26687,1280,27600.0,600000.0
2005-08-03,23320,26685,23320,26687,1030,27600.0,600000.0
2005-08-04,24801,24801,24801,24801,10,25650.0,600000.0
2005-08-05,23785,23814,22334,23061,1080,23850.0,600000.0
2005-08-08,24308,25236,23089,24656,3070,25500.0,600000.0
2005-08-09,25525,26685,25525,26107,750,27000.0,600000.0
2005-08-10,25554,27149,25554,27151,580,28080.0,600000.0
2005-08-11,26685,27788,26685,26977,1700,27900.0,600000.0
2005-08-12,26685,26685,26685,26687,670,27600.0,600000.0
2005-08-16,26685,26685,26685,26687,2300,27600.0,600000.0
2005-08-17,26105,26685,26105,26687,610,27600.0,600000.0
2005-08-18,26685,26685,26685,26687,0,,
2005-08-19,26685,26685,26685,26687,100,27600.0,600000.0
2005-08-22,28920,29007,28920,28949,2790,29940.0,600000.0
2005-08-23,28949,28949,28949,28949,0,29940.0,600000.0
2005-08-24,25294,25294,25294,25294,30,26160.0,600000.0
2005-08-25,25294,25352,25294,25352,30,26220.0,600000.0
2005-08-26,25352,28775,24946,24946,90,25800.0,600000.0
2005-08-29,24366,28688,24366,28688,40,29670.0,600000.0
2005-08-30,28253,28253,25149,25149,150,26010.0,600000.0
2005-08-31,25932,27208,24801,24801,50,25650.0,600000.0
2005-09-01,24859,24946,24859,24946,20,25800.0,600000.0
2005-09-02,24946,24946,24946,24946,0,25800.0,600000.0
2005-09-05,25932,28572,25352,25352,110,26220.0,600000.0
2005-09-06,24946,24946,24685,24859,150,25710.0,600000.0
2005-09-07,24946,24946,24946,24946,0,25800.0,600000.0
2005-09-08,24598,24627,24598,24627,120,25470.0,600000.0
2005-09-09,24627,24627,24627,24627,0,25470.0,600000.0
2005-09-12,24627,24627,24627,24627,0,,
2005-09-13,24627,24627,24627,24627,0,,
2005-09-14,24076,24105,24076,24105,1010,24930.0,600000.0
2005-09-15,24017,24017,23233,23264,1170,24060.0,600000.0
2005-09-16,22421,23262,22421,23264,170,24060.0,600000.0
2005-09-20,23262,23262,23262,23264,0,24060.0,600000.0
2005-09-21,23262,23262,23262,23264,0,,
2005-09-22,23262,23262,23262,23264,0,,
2005-09-23,22856,24104,22856,23235,400,24030.0,600000.0
2005-09-26,23262,23262,23262,23264,0,24060.0,600000.0
2005-09-27,23292,24627,23292,24308,120,25140.0,600000.0
2005-09-28,24830,24917,24830,24917,60,25770.0,600000.0
2005-09-29,24742,26105,24655,26107,400,27000.0,600000.0
2005-09-30,25264,25728,25264,25730,40,26610.0,600000.0
2005-10-04,25728,29528,25728,26165,350,27060.0,600000.0
2005-10-05,26163,26163,26163,26165,20,27060.0,600000.0
2005-10-06,25264,27846,25264,25701,380,26580.0,600000.0
2005-10-07,25119,25931,22044,25933,800,26820.0,600000.0
2005-10-10,25120,25120,25120,25120,0,25980.0,600000.0
2005-10-11,25120,28862,25120,28862,1180,29850.0,600000.0
2005-10-12,33125,33125,27033,30168,610,31200.0,600000.0
2005-10-13,27615,30051,27615,29007,240,30000.0,600000.0
2005-10-14,27585,29297,27585,29297,170,30300.0,600000.0
2005-10-17,29297,29297,27469,28949,400,29940.0,600000.0
2005-10-18,27614,30746,27614,30748,170,31800.0,600000.0
2005-10-19,29065,30863,29007,29007,220,30000.0,600000.0
2005-10-20,29007,29007,28427,28427,70,29400.0,600000.0
2005-10-21,28485,28485,28485,28485,20,29460.0,600000.0
2005-10-24,29181,29181,29181,29181,20,30180.0,600000.0
2005-10-25,29007,29877,29007,29529,60,30540.0,600000.0
2005-10-26,29006,30572,27033,30574,1480,31620.0,600000.0
2005-10-27,29006,30224,29006,30226,70,31260.0,600000.0
2005-10-28,30166,30166,29818,29878,610,30900.0,600000.0
2005-10-31,29296,29586,29296,29588,20,30600.0,600000.0
2005-11-01,29296,30166,29296,30168,40,31200.0,600000.0
2005-11-02,29122,34691,29122,33591,290,34740.0,600000.0
2005-11-03,32778,38579,32082,32082,220,33180.0,600000.0
2005-11-04,32081,33647,32081,33649,30,34800.0,600000.0
2005-11-07,32197,32545,29006,29704,1630,30720.0,600000.0
2005-11-08,30747,30747,27847,29471,900,30480.0,600000.0
2005-11-09,29123,29703,28282,28427,110,29400.0,600000.0
2005-11-10,28427,28920,27847,28137,120,29100.0,600000.0
2005-11-11,28282,28891,27556,28775,180,29760.0,600000.0
2005-11-14,28311,29761,28311,29297,71,30300.0,600000.0
2005-11-15,28311,30515,27556,28398,230,29370.0,600000.0
2005-11-16,27033,27033,26163,26861,1239,27780.0,600000.0
2005-11-17,26859,26859,26569,26861,420,27780.0,600000.0
2005-11-18,25757,26830,25641,26716,640,27630.0,600000.0
2005-11-21,26192,26192,26076,26165,5559,27060.0,600000.0
2005-11-22,26047,27672,26047,26049,1940,26940.0,600000.0
2005-11-23,25642,26048,25584,25613,220,26490.0,600000.0
2005-11-24,26077,26077,25236,25236,80,26100.0,600000.0
2005-11-25,25526,25526,25120,25120,70,25980.0,600000.0
2005-11-28,25120,25120,24946,24946,60,25800.0,600000.0
2005-11-29,24946,24946,24424,24424,190,25260.0,600000.0
2005-11-30,24424,25816,24424,24453,90,25290.0,600000.0
2005-12-01,24453,24453,24453,24453,0,25290.0,600000.0
2005-12-02,23552,23552,23552,23554,0,24360.0,600000.0
2005-12-05,23785,23785,21812,21814,640,22560.0,600000.0
2005-12-06,23059,23785,21812,21814,1440,22560.0,600000.0
2005-12-07,22334,24075,21899,21901,1120,22650.0,600000.0
2005-12-08,22682,22885,22102,22104,1362,22860.0,600000.0
2005-12-09,22682,23117,22566,22568,200,23340.0,600000.0
2005-12-12,22247,23727,22247,22394,410,23160.0,600000.0
2005-12-13,22044,22798,22044,22336,5190,23100.0,600000.0
2005-12-14,22334,22334,20246,21785,7750,22530.0,600000.0
2005-12-15,21754,22508,20304,21930,4622,22680.0,600000.0
2005-12-16,20884,22566,20884,22046,490,22800.0,600000.0
2005-12-19,22045,22045,21262,21262,360,21990.0,600000.0
2005-12-20,21726,21755,21030,21059,1720,21780.0,600000.0
2005-12-21,21204,22103,21175,21262,980,21990.0,600000.0
2005-12-22,20594,22914,20594,22365,4148,23130.0,600000.0
2005-12-23,21755,22306,21059,21059,80,21780.0,600000.0
2005-12-26,21059,21987,20450,20450,190,21150.0,600000.0
2005-12-27,20479,21523,20450,20479,320,21180.0,600000.0
2005-12-28,20798,21871,19957,19957,870,20640.0,600000.0
2005-12-29,21204,21204,19725,19957,932,20640.0,600000.0
2006-01-02,19957,21088,19579,19841,470,20520.0,600000.0
2006-01-03,19899,21349,19899,20218,480,20910.0,600000.0
2006-01-04,19841,21117,19841,20189,9360,20880.0,600000.0
2006-01-05,20479,20479,20073,20073,160,20760.0,600000.0
2006-01-06,21117,21117,20479,20479,120,21180.0,600000.0
2006-01-09,20595,21175,20537,20537,440,21240.0,600000.0
2006-01-10,20304,20594,19317,19319,860,19980.0,600000.0
2006-01-11,19405,20305,19405,19812,1230,20490.0,600000.0
2006-01-12,20276,20769,20276,20769,320,21480.0,600000.0
2006-01-13,20769,20769,20131,20131,470,20820.0,600000.0
2006-01-16,20247,20856,19957,19957,490,20640.0,600000.0
2006-01-17,20015,20740,19957,19986,2350,20670.0,600000.0
2006-01-18,20014,20623,19578,19609,1920,20280.0,600000.0
2006-01-19,19607,19607,19375,19377,600,20040.0,600000.0
2006-01-20,19520,19753,19027,19029,780,19680.0,600000.0
2006-01-23,19028,19028,16534,16534,710,17100.0,600000.0
2006-01-24,16591,18998,16591,19000,7330,19650.0,600000.0
2006-01-25,19202,20276,18738,19725,1010,20400.0,600000.0
2006-01-26,19723,19723,18679,18681,290,19320.0,600000.0
2006-01-27,19607,19665,18679,18681,250,19320.0,600000.0
2006-01-31,19549,19549,19143,19145,190,19800.0,600000.0
2006-02-01,19346,19346,18621,18623,150,19260.0,600000.0
2006-02-02,18853,19433,18679,19435,201,20100.0,600000.0
2006-02-03,19143,19143,18563,18565,190,19200.0,600000.0
2006-02-06,18563,18563,18128,18565,540,19200.0,600000.0
2006-02-07,18505,18563,18505,18565,70,19200.0,600000.0
2006-02-08,18534,18534,18534,18536,0,19170.0,600000.0
2006-02-09,18534,18534,18012,18014,100,18630.0,600000.0
2006-02-10,17925,19665,17925,19609,200,20280.0,600000.0
2006-02-13,18622,22045,18622,20711,1750,21420.0,600000.0
2006-02-14,20711,21407,20363,21291,1300,22020.0,600000.0
2006-02-15,22335,22335,20305,21146,540,21870.0,600000.0
2006-02-16,21145,21145,19462,19493,490,20160.0,600000.0
2006-02-17,20362,22392,20072,21872,460,22620.0,600000.0
2006-02-20,22044,22334,20565,21756,1530,22500.0,600000.0
2006-02-21,20711,20740,19666,20131,2650,20820.0,600000.0
2006-02-22,20044,20218,19899,19899,8580,20580.0,600000.0
2006-02-23,20827,20827,19870,19870,340,20550.0,600000.0
2006-02-24,19725,20131,19725,20131,470,20820.0,600000.0
2006-02-27,19899,20711,19899,20566,210,21270.0,600000.0
2006-02-28,20827,20827,19841,20189,290,20880.0,600000.0
2006-03-02,20131,20247,19899,20247,520,20940.0,600000.0
2006-03-03,20189,20189,19841,19841,500,20520.0,600000.0
2006-03-06,19899,20334,19899,20334,40,21030.0,600000.0
2006-03-07,20305,20305,19725,20218,250,20910.0,600000.0
2006-03-08,20276,20305,20276,20305,100,21000.0,600000.0
2006-03-09,19841,19841,19492,19841,280,20520.0,600000.0
2006-03-10,19870,20305,19870,20305,980,21000.0,600000.0
2006-03-13,20595,20595,20247,20305,230,21000.0,600000.0
2006-03-14,20305,20334,20305,20334,100,21030.0,600000.0
2006-03-15,20363,20363,20334,20334,70,21030.0,600000.0
2006-03-16,20740,20740,20711,20740,390,21450.0,600000.0
2006-03-17,21465,21465,20363,20566,10040,21270.0,600000.0
2006-03-20,20885,20885,20653,20885,60,21600.0,600000.0
2006-03-21,20594,22044,20594,22046,310,22800.0,600000.0
2006-03-22,21058,22044,21058,21988,260,22740.0,600000.0
2006-03-23,21146,21987,21146,21204,320,21930.0,600000.0
2006-03-24,21754,21986,21754,21756,320,22500.0,600000.0
2006-03-27,21204,21639,21204,21639,160,22380.0,600000.0
2006-03-28,21639,21639,21639,21639,0,22380.0,600000.0
2006-03-29,20914,20914,20914,20914,20,21630.0,600000.0
2006-03-30,21754,21754,21754,21756,10,22500.0,600000.0
2006-03-31,21174,21754,20565,21756,120,22500.0,600000.0
2006-04-03,21754,21754,21754,21756,100,22500.0,600000.0
2006-04-04,21870,22508,21464,21756,230,22500.0,600000.0
2006-04-05,21465,21987,21465,21465,420,22200.0,600000.0
2006-04-06,21465,24018,21465,23670,850,24480.0,600000.0
2006-04-07,23204,25873,23204,25672,1140,26550.0,600000.0
2006-04-10,25525,25670,25525,25672,150,26550.0,600000.0
2006-04-11,23844,25584,23844,25555,740,26430.0,600000.0
2006-04-12,25555,25555,24366,24366,40,25200.0,600000.0
2006-04-13,25815,25815,25815,25817,10,26700.0,600000.0
2006-04-14,25873,25873,25873,25875,20,26760.0,600000.0
2006-04-17,25671,25671,23263,25120,590,25980.0,600000.0
2006-04-18,24162,25641,24133,25643,750,26520.0,600000.0
2006-04-19,24569,25207,24366,24917,370,25770.0,600000.0
2006-04-20,24801,24801,24801,24801,20,25650.0,600000.0
2006-04-21,23669,24598,23669,24598,240,25440.0,600000.0
2006-04-24,24250,24308,24250,24250,140,25080.0,600000.0
2006-04-25,24221,24221,24221,24221,10,25050.0,600000.0
2006-04-26,24220,24220,23262,23264,460,24060.0,600000.0
2006-04-27,23175,23204,23175,23206,350,24000.0,600000.0
2006-04-28,22421,22537,22421,22510,270,23280.0,600000.0
2006-05-02,23320,25699,23320,25701,540,26580.0,600000.0
2006-05-03,25642,25642,25497,25584,620,26460.0,600000.0
2006-05-04,24105,25439,24076,24163,100,24990.0,600000.0
2006-05-08,25845,25874,24163,24250,370,25080.0,600000.0
2006-05-09,23786,23786,23786,23786,30,24600.0,600000.0
2006-05-10,23291,23291,23291,23293,40,24090.0,600000.0
2006-05-11,23263,25526,23263,25526,150,26400.0,600000.0
2006-05-12,23407,23552,23407,23496,147,24300.0,600000.0
2006-05-15,25380,25380,23494,23496,42,24300.0,600000.0
2006-05-16,23262,23262,22073,22858,531,23640.0,600000.0
2006-05-17,22509,24250,22509,24250,130,25080.0,600000.0
2006-05-18,24220,24220,22131,22191,320,22950.0,600000.0
2006-05-19,22625,22625,19957,20827,11490,21540.0,600000.0
2006-05-22,22044,22044,22044,22046,60,22800.0,600000.0
2006-05-23,20595,21987,20276,20305,980,21000.0,600000.0
2006-05-24,19928,20885,19928,20885,420,21600.0,600000.0
2006-05-25,20479,20479,20305,20305,910,21000.0,600000.0
2006-05-26,19899,20392,19899,20392,130,21090.0,600000.0
2006-05-29,20131,21407,20131,21407,100,22140.0,600000.0
2006-05-30,21378,21378,21378,21378,0,22110.0,600000.0
2006-06-01,20595,20595,20363,20363,40,21060.0,600000.0
2006-06-02,20363,20363,19666,20044,120,20730.0,600000.0
2006-06-05,20044,20044,20044,20044,30,20730.0,600000.0
2006-06-07,18302,20043,18302,19145,3210,19800.0,600000.0
2006-06-08,18448,20247,18448,20247,2710,20940.0,600000.0
2006-06-09,20160,20160,20160,20160,0,20850.0,600000.0
2006-06-12,20160,20160,20160,20160,0,20850.0,600000.0
2006-06-13,20102,20102,20102,20102,0,20790.0,600000.0
2006-06-14,20102,20102,20102,20102,0,20790.0,600000.0
2006-06-15,18738,19725,18738,19725,12120,20400.0,600000.0
2006-06-16,19725,19725,19725,19725,50,20400.0,600000.0
2006-06-19,19725,19725,19725,19725,0,20400.0,600000.0
2006-06-20,19201,19201,19201,19203,3000,19860.0,600000.0
2006-06-21,19201,19201,19201,19203,0,19860.0,600000.0
2006-06-22,19433,19433,19433,19435,0,20100.0,600000.0
2006-06-23,20015,20015,20015,20015,0,20700.0,600000.0
2006-06-26,20392,20769,19057,20276,730,20970.0,600000.0
2006-06-27,19028,19725,19028,19725,90,20400.0,600000.0
2006-06-28,19725,19725,19725,19725,0,,
2006-06-29,18998,18998,18998,19000,10,19650.0,600000.0
2006-06-30,19143,19491,19143,19145,240,19800.0,600000.0
2006-07-03,19201,19201,19201,19203,0,19860.0,600000.0
2006-07-04,20392,20392,20392,20392,10,21090.0,600000.0
2006-07-05,19462,19462,19462,19464,10,20130.0,600000.0
2006-07-06,19462,19462,19462,19464,0,20130.0,600000.0
2006-07-07,19462,19462,19462,19464,0,,
2006-07-10,19462,19462,19462,19464,0,,
2006-07-11,19665,19665,19665,19667,10,20340.0,600000.0
2006-07-12,19665,19665,19665,19667,0,20340.0,600000.0
2006-07-13,19665,19665,19665,19667,0,,
2006-07-14,19665,20710,18969,19435,2220,20100.0,600000.0
2006-07-18,19143,19143,19143,19145,30,19800.0,600000.0
2006-07-19,19143,19143,18853,18855,60,19500.0,600000.0
2006-07-20,19143,19143,19143,19145,0,19800.0,600000.0
2006-07-21,19143,19143,19143,19145,0,19800.0,600000.0
2006-07-24,19143,19143,19143,19145,0,,
2006-07-25,18041,19143,18041,19145,50,19800.0,600000.0
2006-07-26,19027,19143,18273,19145,100,19800.0,600000.0
2006-07-27,18563,19143,18563,19145,150,19800.0,600000.0
2006-07-28,18621,18621,18563,18565,410,19200.0,600000.0
2006-07-31,19143,19143,19143,19145,100,19800.0,600000.0
2006-08-01,18505,18505,18505,18507,10,19140.0,600000.0
2006-08-02,18505,18505,18505,18507,210,19140.0,600000.0
2006-08-03,18273,18389,17983,18391,1240,19020.0,600000.0
2006-08-04,18389,18389,18389,18391,20,19020.0,600000.0
2006-08-07,19782,19782,18215,18507,3670,19140.0,600000.0
2006-08-08,18447,18476,18389,18478,140,19110.0,600000.0
2006-08-09,18302,18418,17838,18420,340,19050.0,600000.0
2006-08-10,18418,18418,18418,18420,0,19050.0,600000.0
