CJ헬로(037560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-04-12,13350,13350,12750,13100,147994,1014554.0,77446865.0
2016-04-14,13150,13900,12900,13900,289656,1076511.0,77446865.0
2016-04-15,13950,14000,13550,13650,113455,1057150.0,77446865.0
2016-04-18,13500,13500,13050,13100,127397,1014554.0,77446865.0
2016-04-19,13050,13150,12800,12900,138352,999065.0,77446865.0
2016-04-20,12900,13300,12850,13000,100004,1006809.0,77446865.0
2016-04-21,13000,13350,12900,13250,103041,1026171.0,77446865.0
2016-04-22,13150,13150,12500,12600,202255,975830.0,77446865.0
2016-04-25,12600,12600,12200,12400,179290,960341.0,77446865.0
2016-04-26,12350,12400,12200,12250,88075,948724.0,77446865.0
2016-04-27,12300,12550,12300,12300,122505,952596.0,77446865.0
2016-04-28,12250,12300,11850,12200,198824,944852.0,77446865.0
2016-04-29,12150,12450,11950,12300,174044,952596.0,77446865.0
2016-05-02,12300,12500,11950,12450,139032,964213.0,77446865.0
2016-05-03,12300,13300,12300,13150,211118,1018426.0,77446865.0
2016-05-04,13100,13150,12800,12900,174370,999065.0,77446865.0
2016-05-09,12700,13050,12450,13000,138767,1006809.0,77446865.0
2016-05-10,12750,13200,12750,13100,125937,1014554.0,77446865.0
2016-05-11,13100,13150,12600,12700,245442,983575.0,77446865.0
2016-05-12,12750,13000,12650,12650,113636,979703.0,77446865.0
2016-05-13,12600,12850,12550,12700,57475,983575.0,77446865.0
2016-05-16,12600,12800,12200,12350,115648,956469.0,77446865.0
2016-05-17,12400,12400,11950,12050,115473,933235.0,77446865.0
2016-05-18,12050,12150,11900,12000,82981,929362.0,77446865.0
2016-05-19,12000,12100,11600,11750,84612,910001.0,77446865.0
2016-05-20,11600,12150,11600,11900,63732,921618.0,77446865.0
2016-05-23,11900,12100,11750,11900,47956,921618.0,77446865.0
2016-05-24,11900,12200,11750,12150,102897,940979.0,77446865.0
2016-05-25,12150,12650,12150,12550,181242,971958.0,77446865.0
2016-05-26,12700,12900,12400,12400,135218,960341.0,77446865.0
2016-05-27,12700,13300,12700,13100,290250,1014554.0,77446865.0
2016-05-30,13100,13450,12900,13200,209518,1022299.0,77446865.0
2016-05-31,13250,13450,12900,13200,184990,1022299.0,77446865.0
2016-06-01,13200,13350,12850,13000,152198,1006809.0,77446865.0
2016-06-02,13050,13150,12850,13000,73942,1006809.0,77446865.0
2016-06-03,13050,13100,12450,12500,102445,968086.0,77446865.0
2016-06-07,12400,12500,12150,12250,178979,948724.0,77446865.0
2016-06-08,11500,12050,11150,11450,559418,886767.0,77446865.0
2016-06-09,11400,11650,11250,11500,203926,890639.0,77446865.0
2016-06-10,11550,11600,11350,11400,100968,882894.0,77446865.0
2016-06-13,11250,11350,11000,11200,111388,867405.0,77446865.0
2016-06-14,11200,11350,10800,10850,200443,840298.0,77446865.0
2016-06-15,10950,10950,10600,10700,146418,828681.0,77446865.0
2016-06-16,10900,11500,10800,11000,210043,851916.0,77446865.0
2016-06-17,11150,11350,10700,11050,126565,855788.0,77446865.0
2016-06-20,11050,11150,10850,10850,139212,840298.0,77446865.0
2016-06-21,10950,11700,10750,11500,248396,890639.0,77446865.0
2016-06-22,11700,11700,11300,11350,157010,879022.0,77446865.0
2016-06-23,11350,11600,11100,11450,178083,886767.0,77446865.0
2016-06-24,11350,11650,10600,11250,258546,871277.0,77446865.0
2016-06-27,10950,11350,10900,11200,143329,867405.0,77446865.0
2016-06-28,11100,11450,10950,11150,195178,863533.0,77446865.0
2016-06-29,11100,11450,11100,11250,138526,871277.0,77446865.0
2016-06-30,11350,11400,11200,11250,123220,871277.0,77446865.0
2016-07-01,11300,11400,11200,11300,152708,875150.0,77446865.0
2016-07-04,11250,14250,11150,12000,1395209,929362.0,77446865.0
2016-07-05,11700,11900,10250,10400,2568678,805447.0,77446865.0
2016-07-06,10300,10400,9990,10050,1155153,778341.0,77446865.0
2016-07-07,10150,10150,9960,10050,564910,778341.0,77446865.0
2016-07-08,10050,10100,9770,9800,502156,758979.0,77446865.0
2016-07-11,9810,9810,9560,9730,635179,753558.0,77446865.0
2016-07-12,9830,9960,9750,9800,388583,758979.0,77446865.0
2016-07-13,9820,9970,9800,9860,276213,763626.0,77446865.0
2016-07-14,9880,9920,9700,9810,253149,759754.0,77446865.0
2016-07-15,9790,10250,9760,10000,601071,774469.0,77446865.0
2016-07-18,10200,10250,9480,9860,859133,763626.0,77446865.0
2016-07-19,9850,9940,9500,9550,669748,739618.0,77446865.0
2016-07-20,9580,9610,9180,9250,622177,716384.0,77446865.0
2016-07-21,9200,9410,9190,9370,251842,725677.0,77446865.0
2016-07-22,9260,9390,9260,9320,179841,721805.0,77446865.0
2016-07-25,9270,9450,9270,9370,227706,725677.0,77446865.0
2016-07-26,9370,9430,9330,9400,162956,728001.0,77446865.0
2016-07-27,9410,9490,9330,9390,204960,727226.0,77446865.0
2016-07-28,9390,9490,9370,9400,119061,728001.0,77446865.0
2016-07-29,9400,9440,9120,9230,403522,714835.0,77446865.0
2016-08-01,9210,9240,9120,9220,124149,714060.0,77446865.0
2016-08-02,9180,9230,9120,9140,150655,707864.0,77446865.0
2016-08-03,9060,9110,8850,8920,362022,690826.0,77446865.0
2016-08-04,8930,9260,8920,9060,209994,701669.0,77446865.0
2016-08-05,9060,9140,8870,8980,181726,695473.0,77446865.0
2016-08-08,8920,9360,8920,9150,233645,708639.0,77446865.0
2016-08-09,9150,9430,9150,9260,207551,717158.0,77446865.0
2016-08-10,9360,9380,9230,9340,155004,723354.0,77446865.0
2016-08-11,9350,9350,9230,9350,95685,724128.0,77446865.0
2016-08-12,9350,9390,9300,9340,92221,723354.0,77446865.0
2016-08-16,9330,9430,9310,9370,110079,725677.0,77446865.0
2016-08-17,9370,9450,9130,9290,163177,719481.0,77446865.0
2016-08-18,9270,9270,9120,9220,127723,714060.0,77446865.0
2016-08-19,9150,9170,9100,9120,89428,706315.0,77446865.0
2016-08-22,9120,9180,9080,9110,73783,705541.0,77446865.0
2016-08-23,9160,9160,9030,9060,85134,701669.0,77446865.0
2016-08-24,9130,9140,9040,9090,58294,703992.0,77446865.0
2016-08-25,9090,9140,9020,9030,67754,699345.0,77446865.0
2016-08-26,9020,9070,8920,8940,144152,692375.0,77446865.0
2016-08-29,8950,9000,8910,8930,131413,691601.0,77446865.0
2016-08-30,8990,9000,8890,8920,91040,690826.0,77446865.0
2016-08-31,8950,9030,8900,9030,109198,699345.0,77446865.0
2016-09-01,9030,9030,8940,8950,70242,693149.0,77446865.0
2016-09-02,8940,8980,8820,8880,93311,687728.0,77446865.0
2016-09-05,8880,9060,8850,9060,69310,701669.0,77446865.0
2016-09-06,9060,9100,8980,9070,61975,702443.0,77446865.0
2016-09-07,9080,9100,9000,9030,64604,699345.0,77446865.0
2016-09-08,9050,9050,8840,8930,135381,691601.0,77446865.0
2016-09-09,8930,8950,8840,8910,82224,690052.0,77446865.0
2016-09-12,8840,8870,8720,8750,80009,677660.0,77446865.0
2016-09-13,8770,8990,8770,8990,69688,696247.0,77446865.0
2016-09-19,8950,9050,8800,8820,141488,683081.0,77446865.0
2016-09-20,8800,8880,8780,8830,90951,683856.0,77446865.0
2016-09-21,8830,8910,8750,8800,112269,681532.0,77446865.0
2016-09-22,8870,8930,8800,8860,168345,686179.0,77446865.0
2016-09-23,8860,8900,8830,8870,61527,686954.0,77446865.0
2016-09-26,9030,9050,8920,8920,124230,690826.0,77446865.0
2016-09-27,8990,9200,8940,9010,272731,697796.0,77446865.0
2016-09-28,8980,9030,8940,8950,151575,693149.0,77446865.0
2016-09-29,9120,9120,8970,9000,85820,697022.0,77446865.0
2016-09-30,9000,9020,8840,9000,121039,697022.0,77446865.0
2016-10-04,8990,8990,8900,8910,79710,690052.0,77446865.0
2016-10-05,8850,8900,8520,8560,587345,662945.0,77446865.0
2016-10-06,8570,8600,8480,8500,146778,658298.0,77446865.0
2016-10-07,8480,8500,8360,8360,166777,647456.0,77446865.0
2016-10-10,8400,8500,8380,8500,100492,658298.0,77446865.0
2016-10-11,8430,8540,8430,8530,101702,660622.0,77446865.0
2016-10-12,8500,8680,8500,8680,109003,672239.0,77446865.0
2016-10-13,8680,8680,8550,8550,81332,662171.0,77446865.0
2016-10-14,8550,8660,8510,8590,52563,665269.0,77446865.0
2016-10-17,8590,8650,8580,8590,50352,665269.0,77446865.0
2016-10-18,8620,8630,8540,8590,41453,665269.0,77446865.0
2016-10-19,8560,8610,8540,8560,20380,662945.0,77446865.0
2016-10-20,8550,8660,8460,8500,47803,658298.0,77446865.0
2016-10-21,8500,8580,8440,8490,26011,657524.0,77446865.0
2016-10-24,8490,8570,8450,8520,44944,659847.0,77446865.0
2016-10-25,8520,8630,8510,8620,103859,667592.0,77446865.0
2016-10-26,8590,8640,8400,8440,91983,653652.0,77446865.0
2016-10-27,8370,8640,8370,8600,49055,666043.0,77446865.0
2016-10-28,8630,8630,8400,8470,77074,655975.0,77446865.0
2016-10-31,8430,8430,8150,8180,148060,633515.0,77446865.0
2016-11-01,8200,8210,8010,8030,181556,621898.0,77446865.0
2016-11-02,8020,8100,7880,8000,132937,619575.0,77446865.0
2016-11-03,7900,8090,7900,8030,50933,621898.0,77446865.0
2016-11-04,7980,8050,7880,7980,70953,618026.0,77446865.0
2016-11-07,8020,8340,7980,8330,140613,645132.0,77446865.0
2016-11-08,8360,8360,8140,8230,84501,637388.0,77446865.0
2016-11-09,8170,8270,7840,8010,194431,620349.0,77446865.0
2016-11-10,8130,8310,8080,8300,109673,642809.0,77446865.0
2016-11-11,8220,8320,8220,8270,47354,640486.0,77446865.0
2016-11-14,8300,8340,8210,8250,43106,638937.0,77446865.0
2016-11-15,8220,8300,8040,8050,94161,623447.0,77446865.0
2016-11-16,8050,8160,8030,8080,125314,625771.0,77446865.0
2016-11-17,8090,8180,8070,8100,46620,627320.0,77446865.0
2016-11-18,8180,8430,8130,8320,145612,644358.0,77446865.0
2016-11-21,8260,8380,8150,8150,83456,631192.0,77446865.0
2016-11-22,8220,8240,8080,8180,75732,633515.0,77446865.0
2016-11-23,8190,8570,8190,8470,214501,655975.0,77446865.0
2016-11-24,8480,8850,8480,8810,355500,682307.0,77446865.0
2016-11-25,8850,8970,8620,8900,355120,689277.0,77446865.0
2016-11-28,8990,9030,8780,8810,145001,682307.0,77446865.0
2016-11-29,8810,8970,8780,8890,87822,688503.0,77446865.0
2016-11-30,8940,9090,8670,9090,154262,703992.0,77446865.0
2016-12-01,9000,9040,8790,8800,117514,681532.0,77446865.0
2016-12-02,8800,9050,8790,9030,141768,699345.0,77446865.0
2016-12-05,9030,9050,8920,8970,115962,694698.0,77446865.0
2016-12-06,8800,9110,8800,9030,155268,699345.0,77446865.0
2016-12-07,9130,9540,9100,9510,674803,736520.0,77446865.0
2016-12-08,9540,9670,9320,9480,410785,734196.0,77446865.0
2016-12-09,9450,9570,9420,9460,200598,732647.0,77446865.0
2016-12-12,9530,9560,9370,9390,192793,727226.0,77446865.0
2016-12-13,9390,9500,9240,9470,184422,733422.0,77446865.0
2016-12-14,9500,9550,9300,9460,234059,732647.0,77446865.0
2016-12-15,9470,9580,9350,9570,113120,741166.0,77446865.0
2016-12-16,9570,9580,9390,9400,83552,728001.0,77446865.0
2016-12-19,9490,9520,9400,9440,51705,731098.0,77446865.0
2016-12-20,9450,9480,9280,9360,106988,724903.0,77446865.0
2016-12-21,9280,9430,9110,9120,154242,706315.0,77446865.0
2016-12-22,9100,9120,8930,8930,180319,691601.0,77446865.0
2016-12-23,8990,9290,8940,9280,119582,718707.0,77446865.0
2016-12-26,9390,9390,9260,9260,106610,717158.0,77446865.0
2016-12-27,9270,9280,9140,9200,92151,712511.0,77446865.0
2016-12-28,9230,9240,9100,9230,52717,714835.0,77446865.0
2016-12-29,9230,9370,9160,9370,92276,725677.0,77446865.0
2017-01-02,9390,9400,9250,9370,50441,725677.0,77446865.0
2017-01-03,9290,9430,9220,9290,81000,719481.0,77446865.0
2017-01-04,9250,9320,9110,9280,120905,718707.0,77446865.0
2017-01-05,9300,9300,9130,9130,97733,707090.0,77446865.0
2017-01-06,9070,9170,9010,9110,84892,705541.0,77446865.0
2017-01-09,9110,9170,9040,9100,57527,704766.0,77446865.0
2017-01-10,9100,9130,8960,8960,96148,693924.0,77446865.0
2017-01-11,8960,9050,8940,9000,60184,697022.0,77446865.0
2017-01-12,9100,9110,8980,9050,73478,700894.0,77446865.0
2017-01-13,9050,9110,8980,9080,69620,703218.0,77446865.0
2017-01-16,9080,9100,8950,9020,52957,698571.0,77446865.0
2017-01-17,9020,9100,8980,9090,57755,703992.0,77446865.0
2017-01-18,9080,9260,9060,9150,111181,708639.0,77446865.0
2017-01-19,9130,9240,9000,9010,87430,697796.0,77446865.0
2017-01-20,9020,9050,8850,8970,85954,694698.0,77446865.0
2017-01-23,8970,8980,8860,8860,44745,686179.0,77446865.0
2017-01-24,8830,8940,8800,8840,43361,684630.0,77446865.0
2017-01-25,8850,9000,8800,8950,63245,693149.0,77446865.0
2017-01-26,8950,9050,8900,8960,35131,693924.0,77446865.0
2017-01-31,9020,9270,8980,9180,126965,710962.0,77446865.0
2017-02-01,9230,9340,9200,9270,79484,717932.0,77446865.0
2017-02-02,9220,9310,9220,9310,90921,721030.0,77446865.0
2017-02-03,9360,9380,9080,9150,98538,708639.0,77446865.0
2017-02-06,9030,9030,8580,8680,323455,672239.0,77446865.0
2017-02-07,8680,8810,8660,8750,63759,677660.0,77446865.0
2017-02-08,8800,8840,8700,8750,36303,677660.0,77446865.0
2017-02-09,8830,8830,8720,8770,45384,679209.0,77446865.0
2017-02-10,8810,8830,8700,8760,78367,678435.0,77446865.0
2017-02-13,8720,8750,8550,8580,104565,664494.0,77446865.0
2017-02-14,8620,8620,8450,8500,131869,658298.0,77446865.0
2017-02-15,8500,8720,8490,8710,62557,674562.0,77446865.0
2017-02-16,8700,8720,8600,8620,68015,667592.0,77446865.0
2017-02-17,8620,8780,8550,8730,60055,676111.0,77446865.0
2017-02-20,8750,8860,8720,8860,59447,686179.0,77446865.0
2017-02-21,8860,8910,8750,8900,62422,689277.0,77446865.0
2017-02-22,8860,8920,8800,8830,54049,683856.0,77446865.0
2017-02-23,8840,8900,8770,8850,40787,685405.0,77446865.0
2017-02-24,8780,8920,8780,8880,60645,687728.0,77446865.0
2017-02-27,8970,8980,8880,8920,46362,690826.0,77446865.0
2017-02-28,8820,8940,8800,8800,53904,681532.0,77446865.0
2017-03-02,8890,8890,8610,8620,67978,667592.0,77446865.0
2017-03-03,8620,8620,8440,8460,49725,655200.0,77446865.0
2017-03-06,8450,8450,8260,8310,88821,643583.0,77446865.0
2017-03-07,8310,8710,8290,8680,96933,672239.0,77446865.0
2017-03-08,8620,8720,8560,8580,46668,664494.0,77446865.0
2017-03-09,8590,8660,8520,8600,28602,666043.0,77446865.0
2017-03-10,8630,8840,8510,8640,115071,669141.0,77446865.0
2017-03-13,8730,8840,8650,8770,65775,679209.0,77446865.0
2017-03-14,8780,8850,8700,8740,48790,676886.0,77446865.0
2017-03-15,8700,8820,8700,8750,40365,677660.0,77446865.0
2017-03-16,8760,8840,8650,8650,59989,669915.0,77446865.0
2017-03-17,8730,8840,8630,8820,45960,683081.0,77446865.0
2017-03-20,8820,9260,8810,9230,345595,714835.0,77446865.0
2017-03-21,9200,9320,9160,9210,206875,713286.0,77446865.0
2017-03-22,9180,9510,9160,9460,247477,732647.0,77446865.0
2017-03-23,9510,9560,9350,9490,180379,734971.0,77446865.0
2017-03-24,9490,9780,9380,9760,270598,755881.0,77446865.0
2017-03-27,9760,9840,9620,9800,158786,758979.0,77446865.0
2017-03-28,9830,9930,9700,9900,223494,766724.0,77446865.0
2017-03-29,9900,10050,9880,10000,234994,774469.0,77446865.0
2017-03-30,10100,10200,9990,10100,362204,782213.0,77446865.0
2017-03-31,10050,10300,10000,10150,231595,786086.0,77446865.0
2017-04-03,10200,10400,9990,9990,210065,773694.0,77446865.0
2017-04-04,9950,9950,9590,9590,361581,742715.0,77446865.0
2017-04-05,9690,9750,9540,9740,139601,754332.0,77446865.0
2017-04-06,9740,9800,9550,9710,110887,752009.0,77446865.0
2017-04-07,9780,9790,9570,9600,117266,743490.0,77446865.0
2017-04-10,9650,9670,9440,9450,91388,731873.0,77446865.0
2017-04-11,9420,9650,9410,9450,115264,731873.0,77446865.0
2017-04-12,9730,9730,9560,9560,85314,740392.0,77446865.0
2017-04-13,9580,9670,9500,9550,55174,739618.0,77446865.0
2017-04-14,9670,9670,9480,9490,61260,734971.0,77446865.0
2017-04-17,9640,9870,9510,9840,111298,762077.0,77446865.0
2017-04-18,9950,9950,9660,9760,80454,755881.0,77446865.0
2017-04-19,9750,9810,9650,9660,78441,748137.0,77446865.0
2017-04-20,9670,9670,9540,9540,59851,738843.0,77446865.0
2017-04-21,9620,9770,9530,9560,44978,740392.0,77446865.0
2017-04-24,9570,9760,9450,9690,111362,750460.0,77446865.0
2017-04-25,9700,9760,9610,9670,37926,748911.0,77446865.0
2017-04-26,9650,9750,9620,9700,47550,751235.0,77446865.0
2017-04-27,9660,9750,9600,9750,85944,755107.0,77446865.0
2017-04-28,9730,9740,9420,9430,98719,730324.0,77446865.0
2017-05-02,9430,9480,9220,9290,119371,719481.0,77446865.0
2017-05-04,9320,9550,9310,9490,75502,734971.0,77446865.0
2017-05-08,9490,9510,9390,9470,47104,733422.0,77446865.0
2017-05-10,9470,9630,9390,9430,88911,730324.0,77446865.0
2017-05-11,9410,9520,9350,9470,43707,733422.0,77446865.0
2017-05-12,9470,9690,9410,9660,115305,748137.0,77446865.0
2017-05-15,9670,9770,9430,9480,76003,734196.0,77446865.0
2017-05-16,9430,9490,9280,9310,69237,721030.0,77446865.0
2017-05-17,9390,9430,9130,9390,138617,727226.0,77446865.0
2017-05-18,9240,9360,9220,9360,83048,724903.0,77446865.0
2017-05-19,9300,9370,9250,9340,48612,723354.0,77446865.0
2017-05-22,9350,9380,9190,9190,77490,711737.0,77446865.0
2017-05-23,9280,9330,9180,9330,63180,722579.0,77446865.0
2017-05-24,9340,9350,9300,9300,46956,720256.0,77446865.0
2017-05-25,9300,9500,9260,9470,125910,733422.0,77446865.0
2017-05-26,9750,9940,9480,9650,354058,747362.0,77446865.0
2017-05-29,9600,9700,9560,9620,89160,745039.0,77446865.0
2017-05-30,9650,9690,9560,9630,65023,745813.0,77446865.0
2017-05-31,9590,9650,9530,9530,92084,738069.0,77446865.0
2017-06-01,9500,9530,9400,9400,109262,728001.0,77446865.0
2017-06-02,9500,9500,9400,9450,83305,731873.0,77446865.0
2017-06-05,9450,9550,9340,9440,91931,731098.0,77446865.0
2017-06-07,9440,9550,9440,9440,56897,731098.0,77446865.0
2017-06-08,9440,9570,9320,9470,113312,733422.0,77446865.0
2017-06-09,9470,9540,9240,9290,150794,719481.0,77446865.0
2017-06-12,9260,9280,9130,9140,131166,707864.0,77446865.0
2017-06-13,9040,9180,9040,9130,78420,707090.0,77446865.0
2017-06-14,9120,9210,9060,9070,80485,702443.0,77446865.0
2017-06-15,9030,9130,9030,9070,51305,702443.0,77446865.0
2017-06-16,9110,9110,8980,9090,94368,703992.0,77446865.0
2017-06-19,9090,9130,9000,9010,66445,697796.0,77446865.0
2017-06-20,9010,9030,8810,8840,116237,684630.0,77446865.0
2017-06-21,8830,9010,8800,8990,89987,696247.0,77446865.0
2017-06-22,9050,10800,8900,9120,1753104,706315.0,77446865.0
2017-06-23,9240,9250,9000,9020,218170,698571.0,77446865.0
2017-06-26,9040,9100,8910,9010,145221,697796.0,77446865.0
2017-06-27,8960,9120,8960,9090,133040,703992.0,77446865.0
2017-06-28,9090,9110,9000,9050,45393,700894.0,77446865.0
2017-06-29,9100,9170,9030,9050,80408,700894.0,77446865.0
2017-06-30,9090,9170,9030,9120,88897,706315.0,77446865.0
2017-07-03,9180,9180,9070,9110,60662,705541.0,77446865.0
2017-07-04,9070,9170,9060,9060,73359,701669.0,77446865.0
2017-07-05,9040,9090,8950,8950,111998,693149.0,77446865.0
2017-07-06,8940,9080,8940,9000,60472,697022.0,77446865.0
2017-07-07,8930,9010,8920,8930,33627,691601.0,77446865.0
2017-07-10,8950,8970,8810,8840,102305,684630.0,77446865.0
2017-07-11,8810,8910,8690,8730,126853,676111.0,77446865.0
2017-07-12,8730,8790,8690,8700,52709,673788.0,77446865.0
2017-07-13,8710,8840,8680,8690,50672,673013.0,77446865.0
2017-07-14,8700,8780,8590,8630,105859,668366.0,77446865.0
2017-07-17,8710,8710,8610,8630,48857,668366.0,77446865.0
2017-07-18,8700,8810,8510,8590,91409,665269.0,77446865.0
2017-07-19,8630,8730,8560,8730,55386,676111.0,77446865.0
2017-07-20,8780,8780,8650,8720,36652,675337.0,77446865.0
2017-07-21,8720,8730,8610,8620,74561,667592.0,77446865.0
2017-07-24,8620,8670,8570,8580,60899,664494.0,77446865.0
2017-07-25,8550,8600,8510,8530,62173,660622.0,77446865.0
2017-07-26,8530,8660,8530,8580,55555,664494.0,77446865.0
2017-07-27,8640,8670,8550,8610,49593,666818.0,77446865.0
2017-07-28,8650,8880,8600,8850,125480,685405.0,77446865.0
2017-07-31,8860,8950,8710,8710,108539,674562.0,77446865.0
2017-08-01,8750,8850,8710,8720,75900,675337.0,77446865.0
2017-08-02,8740,8880,8640,8650,118070,669915.0,77446865.0
2017-08-03,8630,8690,8600,8640,87447,669141.0,77446865.0
2017-08-04,8640,8720,8560,8720,46416,675337.0,77446865.0
2017-08-07,8720,8750,8600,8650,70780,669915.0,77446865.0
2017-08-08,8600,8660,8510,8530,114608,660622.0,77446865.0
2017-08-09,8570,8570,8380,8540,151626,661396.0,77446865.0
2017-08-10,8550,8740,8470,8620,130624,667592.0,77446865.0
2017-08-11,8610,8610,8440,8470,122193,655975.0,77446865.0
2017-08-14,8500,8500,8270,8300,165821,642809.0,77446865.0
2017-08-16,8280,8310,8120,8130,164171,629643.0,77446865.0
2017-08-17,8090,8360,8090,8350,121197,646681.0,77446865.0
2017-08-18,8190,8460,8190,8350,98088,646681.0,77446865.0
2017-08-21,8280,8390,8240,8250,80600,638937.0,77446865.0
2017-08-22,8220,8330,8220,8250,46278,638937.0,77446865.0
2017-08-23,8290,8350,8180,8280,44041,641260.0,77446865.0
2017-08-24,8210,8270,8150,8230,103929,637388.0,77446865.0
2017-08-25,8200,8250,8150,8180,41619,633515.0,77446865.0
2017-08-28,8230,8440,8210,8340,149428,645907.0,77446865.0
2017-08-29,8390,8420,8260,8390,71203,649779.0,77446865.0
2017-08-30,8350,8580,8350,8550,117687,662171.0,77446865.0
2017-08-31,8530,8580,8400,8400,72877,650554.0,77446865.0
2017-09-01,8480,8480,8330,8430,59210,652877.0,77446865.0
2017-09-04,8250,8420,8250,8300,31321,642809.0,77446865.0
2017-09-05,8290,8370,8150,8200,57567,635064.0,77446865.0
2017-09-06,8120,8260,8120,8200,64206,635064.0,77446865.0
2017-09-07,8200,8400,8190,8350,73013,646681.0,77446865.0
2017-09-08,8300,8370,8150,8150,45543,631192.0,77446865.0
2017-09-11,8110,8290,8110,8140,39491,630417.0,77446865.0
2017-09-12,8140,8380,8090,8150,38929,631192.0,77446865.0
2017-09-13,8140,8200,8110,8110,38606,628094.0,77446865.0
2017-09-14,8100,8220,8100,8220,32278,636613.0,77446865.0
2017-09-15,8230,8290,8100,8140,114966,630417.0,77446865.0
2017-09-18,8130,8160,8070,8150,109197,631192.0,77446865.0
2017-09-19,8150,8160,8030,8040,84235,622673.0,77446865.0
2017-09-20,8060,8080,7960,7980,103398,618026.0,77446865.0
2017-09-21,7980,8040,7860,7860,73176,608732.0,77446865.0
2017-09-22,7840,7850,7670,7690,93423,595566.0,77446865.0
2017-09-25,7530,7640,7120,7120,330071,551422.0,77446865.0
2017-09-26,6860,7140,6860,7120,152483,551422.0,77446865.0
2017-09-27,7120,7220,7010,7020,85670,543677.0,77446865.0
2017-09-28,7000,7130,7000,7130,83116,552196.0,77446865.0
2017-09-29,7080,7180,7080,7180,85859,556068.0,77446865.0
2017-10-10,7260,7280,7120,7140,85367,552971.0,77446865.0
2017-10-11,7120,7280,7120,7260,49039,562264.0,77446865.0
2017-10-12,7260,7330,7190,7250,58194,561490.0,77446865.0
2017-10-13,7220,7280,7100,7160,93864,554520.0,77446865.0
2017-10-16,7160,7450,7140,7420,87998,574656.0,77446865.0
2017-10-17,7420,7470,7310,7320,52356,566911.0,77446865.0
2017-10-18,7320,7400,7210,7270,70539,563039.0,77446865.0
2017-10-19,7250,7300,7160,7220,79215,559166.0,77446865.0
2017-10-20,7240,7240,7100,7120,87505,551422.0,77446865.0
2017-10-23,7120,7130,7010,7050,169532,546000.0,77446865.0
2017-10-24,7050,7060,6980,7020,217605,543677.0,77446865.0
2017-10-25,6990,7030,6960,7010,231352,542903.0,77446865.0
2017-10-26,7070,7070,6970,6980,347873,540579.0,77446865.0
2017-10-27,6990,7210,6960,7080,384873,548324.0,77446865.0
2017-10-30,7080,7250,7040,7220,293470,559166.0,77446865.0
2017-10-31,7230,7340,7170,7310,241545,566137.0,77446865.0
2017-11-01,7320,7360,7070,7120,359245,551422.0,77446865.0
2017-11-02,7120,7180,6950,6980,356336,540579.0,77446865.0
2017-11-03,7010,7040,6940,6980,173645,540579.0,77446865.0
2017-11-06,6980,6980,6800,6810,287809,527413.0,77446865.0
2017-11-07,6810,6810,6610,6710,569816,519668.0,77446865.0
2017-11-08,6710,6790,6700,6730,200758,521217.0,77446865.0
2017-11-09,6730,6860,6690,6790,251299,525864.0,77446865.0
2017-11-10,6770,6880,6740,6800,151128,526639.0,77446865.0
2017-11-13,6850,6850,6700,6730,174838,521217.0,77446865.0
2017-11-14,6740,6790,6680,6690,218723,518120.0,77446865.0
2017-11-15,6740,7410,6620,6620,947845,512698.0,77446865.0
2017-11-16,6630,6740,6600,6660,244229,515796.0,77446865.0
2017-11-17,6660,6840,6660,6800,201556,526639.0,77446865.0
2017-11-20,6760,6960,6760,6900,200142,534383.0,77446865.0
2017-11-21,6940,6940,6790,6820,246147,528188.0,77446865.0
2017-11-22,6820,6880,6710,6800,183994,526639.0,77446865.0
2017-11-23,6800,6920,6750,6890,125774,533609.0,77446865.0
2017-11-24,6900,6920,6790,6790,208025,525864.0,77446865.0
2017-11-27,6890,6950,6720,6790,282459,525864.0,77446865.0
2017-11-28,6790,6830,6710,6710,155319,519668.0,77446865.0
2017-11-29,6680,6810,6670,6800,132779,526639.0,77446865.0
2017-11-30,6800,6800,6710,6740,151740,521992.0,77446865.0
2017-12-01,6750,6790,6710,6740,177351,521992.0,77446865.0
2017-12-04,6810,6820,6730,6770,208874,524315.0,77446865.0
2017-12-05,6770,7070,6750,6860,546948,531285.0,77446865.0
2017-12-06,6870,6920,6800,6840,204397,529737.0,77446865.0
2017-12-07,6850,6870,6680,6730,283617,521217.0,77446865.0
2017-12-08,6750,6850,6680,6840,206208,529737.0,77446865.0
2017-12-11,6860,6940,6750,6920,158425,535932.0,77446865.0
2017-12-12,6920,6920,6810,6830,108027,528962.0,77446865.0
2017-12-13,6830,7050,6820,7030,311706,544451.0,77446865.0
2017-12-14,7030,7050,6870,6900,173270,534383.0,77446865.0
2017-12-15,6900,7250,6830,7170,373087,555294.0,77446865.0
2017-12-18,7280,7320,7140,7250,244970,561490.0,77446865.0
2017-12-19,7220,7220,6970,7020,260325,543677.0,77446865.0
2017-12-20,7040,7190,7010,7030,174285,544451.0,77446865.0
2017-12-21,7030,7120,6920,6930,453369,536707.0,77446865.0
2017-12-22,7010,7120,6940,6980,145766,540579.0,77446865.0
2017-12-26,7000,7120,6930,7050,152988,546000.0,77446865.0
2017-12-27,7000,7040,6850,6980,122809,540579.0,77446865.0
2017-12-28,6970,7100,6950,7100,115579,549873.0,77446865.0
