LG이노텍(011070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-03-18,101234,103171,100265,100750,305602,1781765.0,17132360.0
2010-03-19,102203,105109,101234,105109,253016,1858861.0,17132360.0
2010-03-22,104625,107046,104140,106078,357894,1875993.0,17132360.0
2010-03-23,108500,113343,107531,111406,571097,1970221.0,17132360.0
2010-03-24,114311,121092,113827,119641,795546,2115846.0,17132360.0
2010-03-25,118671,121093,115765,120125,324416,2124413.0,17132360.0
2010-03-26,120125,122062,118187,119156,206345,2107280.0,17132360.0
2010-03-29,117217,124967,117217,121094,268170,2141545.0,17132360.0
2010-03-30,123031,123515,118187,120609,200755,2132979.0,17132360.0
2010-03-31,121578,125937,120609,124484,329909,2201508.0,17132360.0
2010-04-01,123999,127389,122061,126422,394512,2235773.0,17132360.0
2010-04-02,126906,129328,124968,129328,298047,2287170.0,17132360.0
2010-04-05,129812,132718,126421,131750,218982,2330001.0,17132360.0
2010-04-06,132233,133202,129811,130297,166004,2304302.0,17132360.0
2010-04-07,130780,132717,127874,132719,234956,2347133.0,17132360.0
2010-04-08,132717,138045,131749,137563,433690,2432795.0,17132360.0
2010-04-09,136593,137562,132718,136109,363605,2407097.0,17132360.0
2010-04-12,135624,135624,127389,127391,479385,2252905.0,17132360.0
2010-04-13,128358,131749,126420,127391,283298,2255675.0,17153425.0
2010-04-14,129811,133686,128842,130297,283984,2307136.0,17153425.0
2010-04-15,131265,131265,124968,129328,235332,2289982.0,17153425.0
2010-04-16,128359,129812,126906,128359,130698,2272829.0,17153425.0
2010-04-19,125937,131265,124968,130781,202797,2315712.0,17153425.0
2010-04-20,131750,138531,130781,138531,546496,2452940.0,17153425.0
2010-04-21,139983,148702,139499,146766,558098,2598744.0,17153425.0
2010-04-22,145796,148703,145312,146281,216018,2590167.0,17153425.0
2010-04-23,144343,146281,138046,140953,581568,2495823.0,17153425.0
2010-04-26,144342,155967,144342,154516,514053,2735971.0,17153425.0
2010-04-27,155000,158875,153062,157906,319311,2819756.0,17299115.0
2010-04-28,154515,164687,153062,161781,343005,2888952.0,17299115.0
2010-04-29,163717,169530,158389,159844,475549,2854354.0,17299115.0
2010-04-30,159842,167592,156936,167594,451273,2992747.0,17299115.0
2010-05-03,167592,170499,164686,164688,226150,2940850.0,17299115.0
2010-05-04,167593,167593,160812,165656,207985,2958149.0,17299115.0
2010-05-06,160327,162749,155967,159844,272457,2863068.0,17351930.0
2010-05-07,154031,161781,149671,159359,324939,2854392.0,17351930.0
2010-05-10,161781,162265,156937,158875,267692,2845717.0,17351930.0
2010-05-11,162265,170500,161781,170500,442677,3053940.0,17351930.0
2010-05-12,172921,180671,169531,170500,595763,3053940.0,17351930.0
2010-05-13,175000,183000,173000,183000,283148,3193789.0,17452401.0
2010-05-14,185500,188000,176000,179000,412047,3123980.0,17452401.0
2010-05-17,175000,180500,173000,177500,237517,3097801.0,17452401.0
2010-05-18,179500,182000,167000,170000,346897,2966908.0,17452401.0
2010-05-19,168000,174000,161500,172500,331693,3013443.0,17469236.0
2010-05-20,172500,173500,151500,156500,611731,2733935.0,17469236.0
2010-05-24,155500,158000,135500,147500,545850,2576712.0,17469236.0
2010-05-25,145000,152500,139500,144500,607572,2524305.0,17469236.0
2010-05-26,148500,159000,141000,156500,1467164,2733935.0,17469236.0
2010-05-27,156500,166500,154000,166000,499026,2907332.0,17514050.0
2010-05-28,169500,174000,160500,164000,352822,2872304.0,17514050.0
2010-05-31,163500,166500,160500,162000,235542,2837276.0,17514050.0
2010-06-01,162500,165000,156000,157000,236025,2749706.0,17514050.0
2010-06-03,159000,162000,157000,158000,225999,2767414.0,17515280.0
2010-06-04,158000,169000,157000,166500,363288,2916294.0,17515280.0
2010-06-07,161500,168000,160000,168000,386226,2942567.0,17515280.0
2010-06-08,169500,175000,168000,173000,390030,3030143.0,17515280.0
2010-06-09,173000,175000,170500,171000,266774,2995113.0,17515280.0
2010-06-10,171000,172500,165500,168000,398535,2942567.0,17515280.0
2010-06-11,170500,171000,158000,159000,673291,2785492.0,17518815.0
2010-06-14,162000,166000,160000,160000,370968,2803010.0,17518815.0
2010-06-15,160500,164500,159500,162500,196901,2846807.0,17518815.0
2010-06-16,164500,167000,161000,162000,249385,2838048.0,17518815.0
2010-06-17,162000,165000,159500,163000,344305,2855567.0,17518815.0
2010-06-18,165000,170000,163000,166000,369793,2908123.0,17518815.0
2010-06-21,167000,169000,163500,165000,201280,2890604.0,17518815.0
2010-06-22,166500,169500,164000,164000,245117,2873086.0,17518815.0
2010-06-23,160500,163000,158500,159000,218056,2785492.0,17518815.0
2010-06-24,158500,160000,156000,156500,202735,2741695.0,17518815.0
2010-06-25,155500,160000,155500,156500,231007,2741924.0,17520281.0
2010-06-28,158500,163000,157500,163000,155041,2855806.0,17520281.0
2010-06-29,165000,167000,158500,158500,203264,2776965.0,17520281.0
2010-06-30,155000,162500,155000,162500,230992,2847046.0,17520281.0
2010-07-01,161500,168000,160000,167500,295530,2934647.0,17520281.0
2010-07-02,167500,168000,157500,159000,268818,2785725.0,17520281.0
2010-07-05,158000,159500,152500,154000,320805,3081583.0,20010281.0
2010-07-06,155000,160000,153000,158500,235329,3171630.0,20010281.0
2010-07-07,160500,163000,157000,160000,217730,3201645.0,20010281.0
2010-07-08,163000,163500,159500,161500,166549,3231660.0,20010281.0
2010-07-09,164000,170500,163500,170000,583009,3401748.0,20010281.0
2010-07-12,174000,180500,172500,180500,603731,3621625.0,20064406.0
2010-07-13,182000,185500,178500,178500,365542,3581496.0,20064406.0
2010-07-14,183000,183500,179000,180500,254864,3621625.0,20064406.0
2010-07-15,181000,195500,181000,193000,576625,3872430.0,20064406.0
2010-07-16,194000,196000,188000,189500,372004,3802205.0,20064406.0
2010-07-19,187000,191500,186000,188000,263366,3772108.0,20064406.0
2010-07-20,186000,187500,178500,180000,531052,3611593.0,20064406.0
2010-07-21,181500,183500,176000,178500,347173,3581496.0,20064406.0
2010-07-22,177000,181000,169500,172500,569668,3461110.0,20064406.0
2010-07-23,171500,173500,159000,162500,1219856,3260466.0,20064406.0
2010-07-26,162000,168500,161000,168000,422074,3370820.0,20064406.0
2010-07-27,171000,171500,164000,164000,450182,3290563.0,20064406.0
2010-07-28,168500,171000,162500,164500,456884,3306683.0,20101415.0
2010-07-29,164500,166500,156500,157500,399950,3165973.0,20101415.0
2010-07-30,157500,160500,155000,160000,308181,3216226.0,20101415.0
2010-08-02,161500,162500,158500,161000,262021,3236328.0,20101415.0
2010-08-03,164500,167500,163000,164000,323222,3296632.0,20101415.0
2010-08-04,164500,164500,155000,156500,548651,3145871.0,20101415.0
2010-08-05,158000,158500,141000,142000,1151775,2854401.0,20101415.0
2010-08-06,139500,141000,134000,138500,1251231,2784046.0,20101415.0
2010-08-09,137500,142500,137000,139000,484487,2794097.0,20101415.0
2010-08-10,141500,145500,141000,144000,515537,2894604.0,20101415.0
2010-08-11,142500,142500,135000,135000,566892,2714209.0,20105250.0
2010-08-12,131500,138000,129500,135000,505757,2714209.0,20105250.0
2010-08-13,138000,145000,136500,144000,577333,2895156.0,20105250.0
2010-08-16,143000,146000,140000,146000,369425,2935366.0,20105250.0
2010-08-17,144000,145500,141500,144000,284941,2895156.0,20105250.0
2010-08-18,145500,146000,141500,141500,248414,2844893.0,20105250.0
2010-08-19,144500,148500,141500,143500,516652,2885103.0,20105250.0
2010-08-20,143000,148000,142000,146000,369113,2935366.0,20105250.0
2010-08-23,147500,150500,142000,142500,378025,2864998.0,20105250.0
2010-08-24,141500,143500,137500,143500,427675,2885103.0,20105250.0
2010-08-25,141500,143500,139000,139500,240543,2804682.0,20105250.0
2010-08-26,142000,143000,138000,140500,212836,2824788.0,20105250.0
2010-08-27,139500,141000,135500,137000,268682,2754419.0,20105250.0
2010-08-30,140000,140000,135500,137500,270746,2764472.0,20105250.0
2010-08-31,136000,137000,130000,132000,525287,2653893.0,20105250.0
2010-09-01,132000,136000,129500,133000,470848,2673998.0,20105250.0
2010-09-02,137000,142500,136000,142500,558635,2864998.0,20105250.0
2010-09-03,145000,147500,142500,145500,556659,2925314.0,20105250.0
2010-09-06,148500,150000,144500,145500,304767,2925314.0,20105250.0
2010-09-07,146000,148000,144500,147000,262346,2955472.0,20105250.0
2010-09-08,146000,146000,141000,145500,284144,2925314.0,20105250.0
2010-09-09,144500,145500,138500,141000,499322,2834840.0,20105250.0
2010-09-10,142000,143500,138500,139500,296024,2805976.0,20114520.0
2010-09-13,140500,143000,136500,139500,387652,2805976.0,20114520.0
2010-09-14,140500,141500,133000,134000,498340,2695346.0,20114520.0
2010-09-15,132500,133500,126500,133000,706285,2675231.0,20114520.0
2010-09-16,132000,136500,131000,132500,448048,2665174.0,20114520.0
2010-09-17,135000,143000,135000,143000,750056,2876376.0,20114520.0
2010-09-20,143500,144500,138000,140500,419334,2826090.0,20114520.0
2010-09-24,137500,137500,133500,134000,457717,2695346.0,20114520.0
2010-09-27,136000,138500,133500,134000,308163,2695346.0,20114520.0
2010-09-28,133500,137500,133000,135500,272592,2725517.0,20114520.0
2010-09-29,138000,144500,137500,144000,567371,2896491.0,20114520.0
2010-09-30,144000,144000,139500,140000,352524,2816033.0,20114520.0
2010-10-01,140500,143500,138000,141000,338849,2836147.0,20114520.0
2010-10-04,142500,142500,135500,136500,382220,2745632.0,20114520.0
2010-10-05,135000,136000,133500,134500,244802,2705403.0,20114520.0
2010-10-06,137000,137000,133500,135000,257909,2715460.0,20114520.0
2010-10-07,134000,138000,134000,136500,253990,2745632.0,20114520.0
2010-10-08,137500,137500,134500,136000,202801,2735575.0,20114520.0
2010-10-11,136500,137000,131500,133000,241478,2675673.0,20117843.0
2010-10-12,132500,133500,129500,131500,206616,2645496.0,20117843.0
2010-10-13,133500,135000,130500,131500,211309,2645496.0,20117843.0
2010-10-14,131500,135500,131000,133500,392102,2685732.0,20117843.0
2010-10-15,133500,133500,130000,132500,442486,2665614.0,20117843.0
2010-10-18,132500,134500,131500,133000,343748,2675673.0,20117843.0
2010-10-19,131500,132000,127500,127500,472707,2565025.0,20117843.0
2010-10-20,125500,128000,123500,127000,373652,2554966.0,20117843.0
2010-10-21,128000,132500,126000,131500,504138,2645496.0,20117843.0
2010-10-22,131000,132000,129000,131500,249449,2645496.0,20117843.0
2010-10-25,133000,134000,130500,132000,234853,2655555.0,20117843.0
2010-10-26,132500,137000,130500,133000,441413,2675673.0,20117843.0
2010-10-27,133000,135000,130000,131000,323168,2635437.0,20117843.0
2010-10-28,131500,133500,130000,133500,209500,2685732.0,20117843.0
2010-10-29,131500,132000,128000,130500,289200,2625379.0,20117843.0
2010-11-01,130000,130000,126000,127500,203832,2565025.0,20117843.0
2010-11-02,126000,128500,125000,125000,249900,2514730.0,20117843.0
2010-11-03,125000,127500,124000,124500,202567,2504671.0,20117843.0
2010-11-04,126000,130000,125500,128000,289582,2575084.0,20117843.0
2010-11-05,130500,133000,130000,133000,388788,2675673.0,20117843.0
2010-11-08,134000,134500,129000,132500,195147,2665614.0,20117843.0
2010-11-09,131500,132500,130000,130000,147932,2615320.0,20117843.0
2010-11-10,128500,130000,126000,128500,284406,2585144.0,20117851.0
2010-11-11,127500,130500,126000,126000,410734,2534849.0,20117851.0
2010-11-12,127000,127500,122000,125500,321773,2524790.0,20117851.0
2010-11-15,124000,128000,123000,125000,177024,2514731.0,20117851.0
2010-11-16,125000,126000,122500,123000,152817,2474496.0,20117851.0
2010-11-17,120000,122500,120000,121500,168419,2444319.0,20117851.0
2010-11-18,123000,126000,121000,125500,196102,2524790.0,20117851.0
2010-11-19,125000,126500,123000,124500,183842,2504672.0,20117851.0
2010-11-22,125500,131000,125500,131000,629839,2635438.0,20117851.0
2010-11-23,130500,136000,130000,134000,847314,2695792.0,20117851.0
2010-11-24,130500,136000,130000,135500,595440,2725969.0,20117851.0
2010-11-25,138000,139000,135500,136000,473053,2736028.0,20117851.0
2010-11-26,136000,136000,129000,130500,434842,2625380.0,20117851.0
2010-11-29,130500,132500,129000,131500,164187,2645497.0,20117851.0
2010-11-30,131000,131500,127500,130000,224202,2615321.0,20117851.0
2010-12-01,130000,130000,126000,127500,248402,2565026.0,20117851.0
2010-12-02,129000,130500,128000,129500,173450,2605262.0,20117851.0
2010-12-03,131500,132500,129000,131000,178278,2635438.0,20117851.0
2010-12-06,131500,133000,130000,132000,189785,2655556.0,20117851.0
2010-12-07,132000,132500,130000,131000,166163,2635438.0,20117851.0
2010-12-08,130500,136000,130500,132500,281366,2665615.0,20117851.0
2010-12-09,133500,135500,133000,135500,229816,2725969.0,20117851.0
2010-12-10,135500,136000,133500,135000,153589,2716709.0,20123768.0
2010-12-13,135000,135500,132000,134000,175727,2696585.0,20123768.0
2010-12-14,135000,136500,133500,134500,255615,2706647.0,20123768.0
2010-12-15,134500,134500,131500,133000,173176,2676461.0,20123768.0
2010-12-16,131000,133000,131000,132000,138771,2656337.0,20123768.0
2010-12-17,132500,133000,130500,132500,139909,2666399.0,20123768.0
2010-12-20,130500,131000,128500,129500,192044,2606028.0,20123768.0
2010-12-21,131000,132500,129500,130000,149313,2616090.0,20123768.0
2010-12-22,130000,135000,129000,132000,280695,2656337.0,20123768.0
2010-12-23,133000,133000,131000,132500,105850,2666399.0,20123768.0
2010-12-24,132500,134000,130500,131500,150848,2646275.0,20123768.0
2010-12-27,131000,135500,131000,132500,190628,2666399.0,20123768.0
2010-12-28,134000,134500,132000,132000,170279,2656337.0,20123768.0
2010-12-29,132500,136000,132500,135000,243413,2716709.0,20123768.0
2010-12-30,135500,136000,133000,134000,168693,2696585.0,20123768.0
2011-01-03,135000,137000,134500,136500,284634,2746894.0,20123768.0
2011-01-04,136500,137000,134000,135500,207206,2726771.0,20123768.0
2011-01-05,135500,135500,133000,133500,208050,2686523.0,20123768.0
2011-01-06,133500,135000,132000,133500,199503,2686523.0,20123768.0
2011-01-07,133500,137500,132000,135000,441271,2716709.0,20123768.0
2011-01-10,135500,136000,132500,133500,160642,2686523.0,20123768.0
2011-01-11,133000,133500,131500,133000,125228,2676888.0,20126976.0
2011-01-12,132500,134500,131500,132000,160715,2656761.0,20126976.0
2011-01-13,133000,133000,130000,131000,182241,2636634.0,20126976.0
2011-01-14,131000,131000,128000,130000,206730,2616507.0,20126976.0
2011-01-17,129500,130000,127500,128500,186160,2586316.0,20126976.0
2011-01-18,128000,131000,127500,127500,171455,2566189.0,20126976.0
2011-01-19,128000,130500,126000,130000,208889,2616507.0,20126976.0
2011-01-20,130500,131000,128000,128500,147494,2586316.0,20126976.0
2011-01-21,128000,131500,127500,128000,229517,2576253.0,20126976.0
2011-01-24,128500,136000,128000,135500,727359,2727205.0,20126976.0
2011-01-25,137000,141000,136500,139500,799064,2807713.0,20126976.0
2011-01-26,140500,142000,138000,139500,307732,2807713.0,20126976.0
2011-01-27,141000,141500,138500,139500,280482,2807713.0,20126976.0
2011-01-28,140500,143000,138000,138500,286342,2787586.0,20126976.0
2011-01-31,136000,141000,134500,140500,300834,2827840.0,20126976.0
2011-02-01,141500,146000,141500,144000,544589,2898285.0,20126976.0
2011-02-07,147500,147500,143000,143500,294088,2888221.0,20126976.0
2011-02-08,143000,143500,139500,141000,238699,2837904.0,20126976.0
2011-02-09,142000,142000,136500,138000,284023,2777523.0,20126976.0
2011-02-10,137000,141000,137000,137500,207217,2767459.0,20126976.0
2011-02-11,138000,139000,132500,134000,334511,2697015.0,20126976.0
2011-02-14,135000,136000,133000,135000,195908,2717142.0,20126976.0
2011-02-15,134500,135000,131500,132500,217385,2667685.0,20133474.0
2011-02-16,132000,133500,130000,131000,211951,2637485.0,20133474.0
2011-02-17,132500,135500,130000,132000,313700,2657619.0,20133474.0
2011-02-18,132500,135000,131000,133500,183066,2687819.0,20133474.0
2011-02-21,134500,137000,133000,134500,228308,2707952.0,20133474.0
2011-02-22,133500,133500,130500,132000,165329,2657619.0,20133474.0
2011-02-23,131000,133000,129000,131000,196699,2637485.0,20133474.0
2011-02-24,129500,130000,128000,130000,118915,2617352.0,20133474.0
2011-02-25,130000,130500,128000,129500,117420,2607285.0,20133474.0
2011-02-28,129000,130000,127000,127500,171046,2567018.0,20133474.0
2011-03-02,125000,127000,125000,125500,228227,2526751.0,20133474.0
2011-03-03,127000,127500,125000,126500,276226,2546884.0,20133474.0
2011-03-04,126000,126500,120500,123000,532622,2476417.0,20133474.0
2011-03-07,122500,123000,118500,120000,311017,2416017.0,20133474.0
2011-03-08,119000,120000,116500,118500,355454,2385817.0,20133474.0
2011-03-09,118500,119000,115500,117000,260079,2355616.0,20133474.0
2011-03-10,117000,117000,113000,115500,300629,2325416.0,20133474.0
2011-03-11,114000,117500,114000,116500,189342,2345678.0,20134572.0
2011-03-14,115500,117000,113500,115000,207937,2315476.0,20134572.0
2011-03-15,114000,116500,105500,112000,379703,2255072.0,20134572.0
2011-03-16,113000,114500,111500,113000,207677,2275207.0,20134572.0
2011-03-17,110500,114000,110500,113000,182536,2275207.0,20134572.0
2011-03-18,113500,115000,112500,113500,237581,2285274.0,20134572.0
2011-03-21,114000,116000,113500,115000,190149,2315476.0,20134572.0
2011-03-22,116500,117000,114000,115000,150345,2315476.0,20134572.0
2011-03-23,115500,116000,112500,115500,141375,2325543.0,20134572.0
2011-03-24,116000,116500,113500,114500,151333,2305408.0,20134572.0
2011-03-25,115500,116500,114000,115000,175096,2315476.0,20134572.0
2011-03-28,115000,117000,114500,114500,128324,2305408.0,20134572.0
2011-03-29,114000,115000,113500,114000,157129,2295341.0,20134572.0
2011-03-30,114000,115000,113500,115000,121106,2315476.0,20134572.0
2011-03-31,115500,118000,115000,116500,221582,2345678.0,20134572.0
2011-04-01,117000,119000,116000,119000,274972,2396014.0,20134572.0
2011-04-04,119500,119500,117000,118000,159022,2375879.0,20134572.0
2011-04-05,117500,119000,117000,118000,169515,2375879.0,20134572.0
2011-04-06,118000,118000,115000,115500,283429,2325543.0,20134572.0
2011-04-07,115000,115000,113500,115000,147735,2315476.0,20134572.0
2011-04-08,114500,117500,113500,115500,166814,2325543.0,20134572.0
2011-04-11,116000,116500,114000,114500,108267,2306775.0,20146503.0
2011-04-12,115000,116500,114000,114500,153293,2306775.0,20146503.0
2011-04-13,115000,116000,114500,115500,86098,2326921.0,20146503.0
2011-04-14,115500,115500,113000,114500,169764,2306775.0,20146503.0
2011-04-15,114000,115000,113000,115000,110624,2316848.0,20146503.0
2011-04-18,114500,115000,112000,113000,149080,2276555.0,20146503.0
2011-04-19,112000,118500,111500,117500,362334,2367214.0,20146503.0
2011-04-20,117500,119000,115500,118000,350641,2377287.0,20146503.0
2011-04-21,120000,120500,115500,116500,295692,2347068.0,20146503.0
2011-04-22,116500,117000,113000,116000,172620,2336994.0,20146503.0
2011-04-25,116000,117000,114500,115500,108566,2326921.0,20146503.0
2011-04-26,114500,115000,113000,113500,157160,2286628.0,20146503.0
2011-04-27,113500,113500,111500,111500,210347,2246335.0,20146503.0
2011-04-28,112500,114500,108500,110500,245383,2226189.0,20146503.0
2011-04-29,109500,110000,106000,108000,201425,2175822.0,20146503.0
2011-05-02,107000,108500,105500,107000,246573,2155676.0,20146503.0
2011-05-03,106000,108500,106000,106500,140362,2145603.0,20146503.0
2011-05-04,106500,107000,105000,105500,156968,2125456.0,20146503.0
2011-05-06,104000,104500,102000,103000,196063,2075090.0,20146503.0
2011-05-09,103000,103500,100000,101000,182708,2034797.0,20146503.0
2011-05-11,100000,107000,99900,104500,316726,2105310.0,20146503.0
2011-05-12,103500,106500,103500,104500,243348,2106614.0,20158986.0
2011-05-13,106000,111000,104500,108000,394865,2177170.0,20158986.0
2011-05-16,108000,109500,107000,108000,154828,2177170.0,20158986.0
2011-05-17,107000,108000,105500,106500,124432,2146932.0,20158986.0
2011-05-18,106000,107500,105000,106000,187987,2136853.0,20158986.0
2011-05-19,106500,106500,102500,104500,156769,2106614.0,20158986.0
2011-05-20,104000,104500,102500,103000,69842,2076376.0,20158986.0
2011-05-23,102500,102500,100000,101000,106965,2036058.0,20158986.0
2011-05-24,99700,102000,99700,101500,89139,2046137.0,20158986.0
2011-05-25,101500,102000,98000,99200,184341,1999771.0,20158986.0
2011-05-26,99200,100500,98600,99400,123617,2003803.0,20158986.0
2011-05-27,99200,100500,98800,99200,80784,1999771.0,20158986.0
2011-05-30,100000,100000,96800,98900,113108,1993724.0,20158986.0
2011-05-31,98900,99700,97500,98100,164819,1977597.0,20158986.0
2011-06-01,98100,101500,98100,99900,179010,2013883.0,20158986.0
2011-06-02,98500,98600,97700,98400,96466,1983644.0,20158986.0
2011-06-03,98400,99300,96200,97000,127218,1955422.0,20158986.0
2011-06-07,96200,96500,94600,96000,117557,1935263.0,20158986.0
2011-06-08,95000,95900,94000,94600,107835,1907040.0,20158986.0
2011-06-09,95500,99600,95200,97500,213153,1965501.0,20158986.0
2011-06-10,97600,97900,95200,95700,103433,1929215.0,20158986.0
2011-06-13,94500,94900,93200,94600,86144,1907040.0,20158986.0
2011-06-14,94100,95400,94100,95100,46254,1917120.0,20158986.0
2011-06-15,95100,96600,94600,95000,63300,1915104.0,20158986.0
2011-06-16,94100,94600,92800,93800,104212,1890913.0,20158986.0
2011-06-17,93800,94700,92100,94700,131427,1909056.0,20158986.0
2011-06-20,94000,94500,92600,93200,80173,1878817.0,20158986.0
2011-06-21,92500,93900,92200,93900,91767,1892929.0,20158986.0
2011-06-22,95000,96500,94600,95000,85551,1915104.0,20158986.0
2011-06-23,94500,95800,94200,94200,37643,1898976.0,20158986.0
2011-06-24,94500,98600,94400,96500,164619,1945342.0,20158986.0
2011-06-27,96100,97400,95600,97000,61493,1955422.0,20158986.0
2011-06-28,97400,98000,95500,96000,69643,1935263.0,20158986.0
2011-06-29,96700,97600,96200,96800,37072,1951390.0,20158986.0
2011-06-30,96700,96800,95000,96400,76323,1943326.0,20158986.0
2011-07-01,97200,98200,97000,97400,86370,1963485.0,20158986.0
2011-07-04,98000,100500,97900,98700,172116,1989692.0,20158986.0
2011-07-05,98100,99400,97600,98800,114268,1991708.0,20158986.0
2011-07-06,98300,98300,96800,97700,80810,1969533.0,20158986.0
2011-07-07,97200,97700,96100,96600,102674,1947358.0,20158986.0
2011-07-08,96900,97100,95600,96100,82664,1937279.0,20158986.0
2011-07-11,96100,97300,95900,96000,66980,1935263.0,20158986.0
2011-07-12,94600,95400,93600,94200,100034,1898976.0,20158986.0
2011-07-13,94000,94600,92500,94400,125875,1903008.0,20158986.0
2011-07-14,94200,94200,92800,94200,58493,1898976.0,20158986.0
2011-07-15,93500,95500,93100,94800,52538,1911072.0,20158986.0
2011-07-18,95500,95500,93700,94000,49055,1894945.0,20158986.0
2011-07-19,93400,95600,93400,94500,45582,1905024.0,20158986.0
2011-07-20,95900,97500,95000,96300,125081,1941310.0,20158986.0
2011-07-21,96400,97000,95300,95900,76114,1933247.0,20158986.0
2011-07-22,96400,97000,95000,95400,83278,1923167.0,20158986.0
2011-07-25,95400,95400,93100,94000,158884,1894945.0,20158986.0
2011-07-26,94000,94700,93400,94400,59295,1903008.0,20158986.0
2011-07-27,94900,98400,93700,96400,201016,1943326.0,20158986.0
2011-07-28,94300,94400,93300,94100,129945,1896961.0,20158986.0
2011-07-29,94100,94300,93000,93500,53965,1884865.0,20158986.0
2011-08-01,93900,94300,93500,94000,78657,1894945.0,20158986.0
2011-08-02,93100,93200,92300,93200,107287,1878817.0,20158986.0
2011-08-03,91900,92000,90100,91500,147539,1844547.0,20158986.0
2011-08-04,91400,91500,89500,89800,109555,1810277.0,20158986.0
2011-08-05,86300,87500,85400,87500,162473,1763911.0,20158986.0
2011-08-08,86300,87100,81200,84900,190582,1711498.0,20158986.0
2011-08-09,82700,82700,72200,76000,556335,1532083.0,20158986.0
2011-08-10,78500,79500,75500,76000,228471,1532083.0,20158986.0
2011-08-11,71200,77200,71200,76600,297837,1544178.0,20158986.0
2011-08-12,78000,78500,75000,75000,131328,1511924.0,20158986.0
2011-08-16,77700,79400,76600,79400,115950,1600623.0,20158986.0
2011-08-17,78400,79900,78100,78900,67129,1590544.0,20158986.0
2011-08-18,78500,78700,74000,75400,130184,1519988.0,20158986.0
2011-08-19,72600,72900,68600,68900,134502,1388954.0,20158986.0
2011-08-22,67900,69900,65300,65800,221763,1326461.0,20158986.0
2011-08-23,65600,69000,64100,67600,181831,1362747.0,20158986.0
2011-08-24,68200,68800,66400,66400,102607,1338557.0,20158986.0
2011-08-25,68300,71200,68000,68800,179079,1386938.0,20158986.0
2011-08-26,68300,69600,67600,68200,59168,1374843.0,20158986.0
2011-08-29,69700,73600,69100,72000,148028,1451447.0,20158986.0
2011-08-30,72800,74300,72100,73000,93922,1471606.0,20158986.0
2011-08-31,73200,73200,70000,71600,157158,1443383.0,20158986.0
2011-09-01,71700,73000,69500,70700,157758,1425240.0,20158986.0
2011-09-02,69700,70700,69200,69500,55052,1401050.0,20158986.0
2011-09-05,67400,68500,64400,64400,92965,1298239.0,20158986.0
2011-09-06,62200,62800,59800,60300,158943,1215587.0,20158986.0
2011-09-07,61800,64200,61500,63100,146289,1272032.0,20158986.0
2011-09-08,64600,65300,62500,62600,132337,1261953.0,20158986.0
2011-09-09,61300,62900,60800,60800,75019,1225670.0,20159043.0
2011-09-14,59500,60900,58800,58800,120896,1185352.0,20159043.0
2011-09-15,60000,60500,56300,56800,113454,1145034.0,20159043.0
2011-09-16,58400,61500,58000,61300,131867,1235749.0,20159043.0
2011-09-19,60900,61400,59800,60400,64265,1217606.0,20159043.0
2011-09-20,59000,68800,58700,67200,315014,1354688.0,20159043.0
2011-09-21,67200,71500,66000,68700,218000,1384926.0,20159043.0
2011-09-22,66700,67600,64800,64800,131147,1306306.0,20159043.0
2011-09-23,61500,61900,58800,58800,360380,1185352.0,20159043.0
2011-09-26,60000,60600,56200,56200,222744,1132938.0,20159043.0
2011-09-27,58300,60800,58200,60800,141169,1225670.0,20159043.0
2011-09-28,61600,62000,58400,58400,153280,1177288.0,20159043.0
2011-09-29,58400,65800,58100,64200,334177,1294211.0,20159043.0
2011-09-30,64200,65700,63300,64000,174169,1290179.0,20159043.0
2011-10-04,60000,61500,58900,60700,187175,1223654.0,20159043.0
2011-10-05,61900,64700,59500,59500,256983,1199463.0,20159043.0
2011-10-06,64200,68300,62900,65500,502552,1320417.0,20159043.0
2011-10-07,67800,68000,65200,66500,228652,1340576.0,20159043.0
2011-10-10,67100,70500,67100,70000,242261,1411133.0,20159043.0
2011-10-11,71400,72200,69200,70200,209320,1415165.0,20159043.0
2011-10-12,69000,71000,68300,71000,130317,1431292.0,20159043.0
2011-10-13,72200,72400,70600,70900,152204,1429276.0,20159043.0
2011-10-14,70000,70400,69000,70100,129640,1413149.0,20159043.0
2011-10-17,70200,70900,68800,70700,130694,1425244.0,20159043.0
2011-10-18,68800,69700,67500,69200,112864,1395006.0,20159043.0
2011-10-19,69600,70200,68200,69800,94264,1407101.0,20159043.0
2011-10-20,69700,73200,67200,67200,254820,1354688.0,20159043.0
2011-10-21,69000,71900,68100,70600,220582,1423228.0,20159043.0
2011-10-24,71500,74300,70300,74300,205633,1497817.0,20159043.0
2011-10-25,74400,75900,73400,74300,130068,1497817.0,20159043.0
2011-10-26,72900,75800,72700,75200,106269,1515960.0,20159043.0
2011-10-27,75600,76500,73900,75900,145208,1530071.0,20159043.0
2011-10-28,77000,77700,75600,76600,156887,1544183.0,20159043.0
2011-10-31,76500,76800,73700,74400,109525,1499833.0,20159043.0
2011-11-01,72500,74900,72100,73600,120851,1483706.0,20159043.0
2011-11-02,71500,71900,70200,71700,109868,1445403.0,20159043.0
2011-11-03,71800,71800,62800,68500,281530,1380894.0,20159043.0
2011-11-04,68800,70900,68200,70700,165838,1425244.0,20159043.0
2011-11-07,69600,74900,68800,73100,206440,1473626.0,20159043.0
