하나금융지주(086790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-10-08,33900,33950,33450,33600,1029698,8166472.0,243049763.0
2012-10-09,33500,33650,33200,33300,912481,8093557.0,243049763.0
2012-10-10,32800,32950,31950,32000,2261446,7777592.0,243049763.0
2012-10-11,31850,32800,31750,32100,1100417,7801897.0,243049763.0
2012-10-12,32200,32300,31850,31850,788381,7741135.0,243049763.0
2012-10-15,31550,32400,31550,31800,858015,7728982.0,243049763.0
2012-10-16,32250,32450,31900,32300,774956,7850507.0,243049763.0
2012-10-17,32550,32800,32300,32350,1143026,7862660.0,243049763.0
2012-10-18,32550,33650,32450,33200,2121933,8069252.0,243049763.0
2012-10-19,33050,33300,32500,32950,825742,8008490.0,243049763.0
2012-10-22,31650,32400,31650,32100,1753701,7801897.0,243049763.0
2012-10-23,32050,32350,31850,31850,857776,7741135.0,243049763.0
2012-10-24,31400,31600,30800,31300,1978777,7607458.0,243049763.0
2012-10-25,31050,31400,30950,31200,791920,7583153.0,243049763.0
2012-10-26,31000,31500,30250,30450,1564460,7400865.0,243049763.0
2012-10-29,30750,31050,30450,31000,755186,7534543.0,243049763.0
2012-10-30,31100,31650,30900,31000,814598,7534543.0,243049763.0
2012-10-31,31200,32150,31150,31750,1369655,7716830.0,243049763.0
2012-11-01,31300,31700,30600,30750,1207413,7473780.0,243049763.0
2012-11-02,31200,31600,30650,31600,1667883,7680373.0,243049763.0
2012-11-05,31350,32150,31200,32000,1175505,7777592.0,243049763.0
2012-11-06,32200,33100,31900,32800,1625530,7972032.0,243049763.0
2012-11-07,33000,33050,32150,32450,1028449,7886965.0,243049763.0
2012-11-08,31800,31900,31200,31350,1235210,7619610.0,243049763.0
2012-11-09,31350,31850,30850,31550,1042688,7668220.0,243049763.0
2012-11-12,31550,31600,31050,31200,611098,7583153.0,243049763.0
2012-11-13,31200,31250,30600,31000,631698,7534543.0,243049763.0
2012-11-14,30850,31100,30650,30650,652718,7449475.0,243049763.0
2012-11-15,30250,30500,30100,30350,715856,7376560.0,243049763.0
2012-11-16,30100,31300,30100,31200,1220723,7583153.0,243049763.0
2012-11-19,30900,31500,30900,31450,472982,7643915.0,243049763.0
2012-11-20,31650,32300,31350,32200,1185882,7826202.0,243049763.0
2012-11-21,32100,32300,31500,32000,899482,7777592.0,243049763.0
2012-11-22,32100,32450,31850,32200,672439,7826202.0,243049763.0
2012-11-23,31850,32300,31800,32300,541535,7850507.0,243049763.0
2012-11-26,32000,32400,31550,32300,559833,7850507.0,243049763.0
2012-11-27,32300,33000,32000,32600,1292172,7923422.0,243049763.0
2012-11-28,32100,32450,31650,32400,602229,7874812.0,243049763.0
2012-11-29,32450,33450,32400,33350,1436987,8105710.0,243049763.0
2012-11-30,33350,33750,32950,33600,988915,8166472.0,243049763.0
2012-12-03,33200,33600,33000,33450,1633952,8130015.0,243049763.0
2012-12-04,33050,33250,32500,32700,1173370,7947727.0,243049763.0
2012-12-05,32600,33150,32500,33000,1102898,8020642.0,243049763.0
2012-12-06,33550,33900,32950,33600,951595,8166472.0,243049763.0
2012-12-07,33900,34000,33300,34000,941837,8263692.0,243049763.0
2012-12-10,33600,33950,33450,33700,628821,8190777.0,243049763.0
2012-12-11,33500,34600,33450,34350,1348019,8348759.0,243049763.0
2012-12-12,34300,35400,34300,35250,1481491,8567504.0,243049763.0
2012-12-13,35000,35250,34500,35250,1484716,8567504.0,243049763.0
2012-12-14,34950,35200,34750,34950,812862,8494589.0,243049763.0
2012-12-17,35100,35250,34700,34900,1128741,8482437.0,243049763.0
2012-12-18,34900,35150,34650,34800,1079245,8458132.0,243049763.0
2012-12-20,35200,35800,35100,35200,1718369,8555352.0,243049763.0
2012-12-21,35900,36200,35400,35700,2131030,8676877.0,243049763.0
2012-12-24,35800,36000,35250,35300,545769,8579657.0,243049763.0
2012-12-26,35750,35850,34750,35000,735300,8506742.0,243049763.0
2012-12-27,34800,35000,34400,34600,655194,8409522.0,243049763.0
2012-12-28,34650,35000,34250,34700,752950,8433827.0,243049763.0
2013-01-02,35000,36900,35000,36300,1410534,8822706.0,243049763.0
2013-01-03,36500,37100,36200,36700,1402289,8919926.0,243049763.0
2013-01-04,36900,36900,36300,36550,1151716,8883469.0,243049763.0
2013-01-07,36700,37050,36550,36800,1261461,8944231.0,243049763.0
2013-01-08,36500,37300,36500,36900,1086754,8968536.0,243049763.0
2013-01-09,37200,37200,36400,36500,1059271,8871316.0,243049763.0
2013-01-10,36100,36650,36100,36400,1311154,8847011.0,243049763.0
2013-01-11,36400,36650,35900,36100,1646123,8774096.0,243049763.0
2013-01-14,36350,37000,36300,36900,1198166,8968536.0,243049763.0
2013-01-15,37400,37950,37100,37250,975357,9053604.0,243049763.0
2013-01-16,37400,37900,37200,37450,593227,9102214.0,243049763.0
2013-01-17,37600,37900,37550,37600,917773,9138671.0,243049763.0
2013-01-18,38500,38950,38000,38400,1173012,9333111.0,243049763.0
2013-01-21,38750,39150,37950,38650,769350,9393873.0,243049763.0
2013-01-22,39050,39650,38700,39600,1513013,9624771.0,243049763.0
2013-01-23,39250,39850,39100,39550,1613363,9612618.0,243049763.0
2013-01-24,39400,39600,38650,39350,1047712,9564008.0,243049763.0
2013-01-25,39800,39800,39250,39250,1425097,9539703.0,243049763.0
2013-01-28,40500,41550,39800,40500,1734664,9843515.0,243049763.0
2013-01-29,41000,41000,39150,40000,1935823,9721991.0,243049763.0
2013-01-30,40500,40500,39450,39950,937584,9709838.0,243049763.0
2013-01-31,39250,39700,38350,39000,1428986,9478941.0,243049763.0
2013-02-01,39700,39750,38700,39200,559414,9527551.0,243049763.0
2013-02-04,39900,39900,38600,38600,801853,9381721.0,243049763.0
2013-02-05,38200,38400,37500,37650,1204050,9150824.0,243049763.0
2013-02-06,38000,38000,37250,37600,1127044,9138671.0,243049763.0
2013-02-07,38000,38200,37700,38150,743955,9272348.0,243049763.0
2013-02-08,38450,39200,37600,38650,986510,9393873.0,243049763.0
2013-02-12,38650,39200,38400,38800,655540,9430331.0,243049763.0
2013-02-13,38950,39900,38950,39600,948151,9624771.0,243049763.0
2013-02-14,39900,40400,39650,40200,693371,9770600.0,243049763.0
2013-02-15,40000,40200,39600,40000,691841,9721991.0,243049763.0
2013-02-18,39450,40150,39350,40150,573323,9758448.0,243049763.0
2013-02-19,40400,40450,39700,40000,617399,9721991.0,243049763.0
2013-02-20,40100,41500,39700,41150,1373082,10001498.0,243049763.0
2013-02-21,41500,41500,39650,39900,1225241,9697686.0,243049763.0
2013-02-22,39400,40400,39400,39850,640786,9685533.0,243049763.0
2013-02-25,40300,40750,39950,40750,745919,9904278.0,243049763.0
2013-02-26,40000,40550,39900,40400,361316,9819210.0,243049763.0
2013-02-27,40200,40400,39450,39850,627346,9685533.0,243049763.0
2013-02-28,40250,40650,40000,40400,652595,9819210.0,243049763.0
2013-03-04,40100,40600,40000,40000,941658,9721991.0,243049763.0
2013-03-05,40100,40700,40100,40350,643595,9807058.0,243049763.0
2013-03-06,40500,41300,40500,41150,814027,10001498.0,243049763.0
2013-03-07,40650,41000,40200,40600,563709,9867820.0,243049763.0
2013-03-08,40950,41350,40600,41200,699212,10013650.0,243049763.0
2013-03-11,41200,41200,40500,40800,477278,9916430.0,243049763.0
2013-03-12,40900,40900,39850,40300,532369,9794905.0,243049763.0
2013-03-13,40000,40150,39000,39600,582293,9624771.0,243049763.0
2013-03-14,39150,39400,38700,39350,893133,9564008.0,243049763.0
2013-03-15,39400,39550,38650,39000,668991,9478941.0,243049763.0
2013-03-18,39050,39150,38400,38600,645022,9381721.0,243049763.0
2013-03-19,38800,38800,38150,38500,481965,9357416.0,243049763.0
2013-03-20,38300,38450,37700,37800,1002214,9187281.0,243049763.0
2013-03-21,37750,38100,36700,36850,1308270,8956384.0,243049763.0
2013-03-22,36900,37450,36800,37150,1048633,9029299.0,243049763.0
2013-03-25,37450,38900,37400,38300,1224352,9308806.0,243049763.0
2013-03-26,38400,39000,38250,38250,962303,9296653.0,243049763.0
2013-03-27,39050,39050,38100,38600,854487,9381721.0,243049763.0
2013-03-28,38750,39350,38550,39200,869581,9527551.0,243049763.0
2013-03-29,39550,40400,39300,39550,1318873,9612618.0,243049763.0
2013-04-01,39950,40150,39600,39650,564796,9636923.0,243049763.0
2013-04-02,40150,40150,37000,37450,2220581,9102214.0,243049763.0
2013-04-03,37550,37950,37250,37650,1026328,9150824.0,243049763.0
2013-04-04,37650,37950,37000,37800,945163,9187281.0,243049763.0
2013-04-05,37000,37800,36950,37300,779411,9065756.0,243049763.0
2013-04-08,37750,38000,37000,37550,677678,9126519.0,243049763.0
2013-04-09,37100,37700,37100,37250,859533,9053604.0,243049763.0
2013-04-10,37300,38050,37050,37400,1029156,9090061.0,243049763.0
2013-04-11,37700,38000,37250,37700,888125,9162976.0,243049763.0
2013-04-12,37700,37900,36000,36350,1041754,8834859.0,243049763.0
2013-04-15,36000,36150,35000,35800,1106004,8701182.0,243049763.0
2013-04-16,35500,36300,35300,35950,982849,8737639.0,243049763.0
2013-04-17,35950,36300,35300,36000,685273,8749791.0,243049763.0
2013-04-18,35450,35650,34500,35200,1015544,8555352.0,243049763.0
2013-04-19,35200,35650,34600,35500,579966,8628267.0,243049763.0
2013-04-22,35150,36750,35000,36700,737641,8919926.0,243049763.0
2013-04-23,36350,36950,36200,36850,554565,8956384.0,243049763.0
2013-04-24,37000,38150,36750,37600,951650,9138671.0,243049763.0
2013-04-25,38200,38200,36500,37400,927680,9090061.0,243049763.0
2013-04-26,36850,37200,36550,36800,828720,10668101.0,289894062.0
2013-04-29,36350,36950,36300,36350,648453,10537649.0,289894062.0
2013-04-30,36300,36650,35200,35200,2064173,10204271.0,289894062.0
2013-05-02,35050,35150,33950,34150,2049387,9899882.0,289894062.0
2013-05-03,34150,34350,33100,33300,1896314,9653472.0,289894062.0
2013-05-06,33500,33950,33300,33350,1098312,9667967.0,289894062.0
2013-05-07,33650,33650,33300,33450,847201,9696956.0,289894062.0
2013-05-08,33700,34800,33600,34450,1626335,9986850.0,289894062.0
2013-05-09,34800,36250,34700,36100,1878982,10465176.0,289894062.0
2013-05-10,36000,36250,35050,35150,1624646,10189776.0,289894062.0
2013-05-13,35100,35550,34900,35300,450742,10233260.0,289894062.0
2013-05-14,34950,35850,34950,35750,796513,10363713.0,289894062.0
2013-05-15,35950,36650,35800,36200,1224738,10494165.0,289894062.0
2013-05-16,36300,37450,36200,36750,1074946,10653607.0,289894062.0
2013-05-20,36500,37450,36450,37050,1779451,10740575.0,289894062.0
2013-05-21,37050,37500,36800,37250,856781,10798554.0,289894062.0
2013-05-22,37250,38100,37200,37800,1195907,10957996.0,289894062.0
2013-05-23,37400,37750,36650,36650,657647,10624617.0,289894062.0
2013-05-24,37150,38050,36950,37600,898959,10900017.0,289894062.0
2013-05-27,37950,38150,37650,37850,396463,10972490.0,289894062.0
2013-05-28,38100,38150,37750,37950,729615,11001480.0,289894062.0
2013-05-29,38150,39350,37700,39150,1116958,11349353.0,289894062.0
2013-05-30,39000,39150,38250,38900,848648,11276879.0,289894062.0
2013-05-31,38600,38800,38000,38200,1134850,11073953.0,289894062.0
2013-06-03,38200,38700,38000,38600,1459930,11189911.0,289894062.0
2013-06-04,38900,38900,37900,38050,831375,11030469.0,289894062.0
2013-06-05,37550,37800,36350,36450,1002758,10566639.0,289894062.0
2013-06-07,36850,37100,35600,35950,1070695,10421692.0,289894062.0
2013-06-10,35700,36000,35450,35800,410218,10378207.0,289894062.0
2013-06-11,36200,36500,35900,36250,915595,10508660.0,289894062.0
2013-06-12,36500,36700,35650,36000,507523,10436186.0,289894062.0
2013-06-13,35650,35850,35000,35000,1246684,10146292.0,289894062.0
2013-06-14,35050,35350,34500,34800,766145,10088313.0,289894062.0
2013-06-17,34600,35200,34450,34800,656587,10088313.0,289894062.0
2013-06-18,34650,35050,34500,34900,449438,10117303.0,289894062.0
2013-06-19,34700,35100,34500,34950,413033,10131797.0,289894062.0
2013-06-20,34500,34800,33500,34100,870148,9885388.0,289894062.0
2013-06-21,33100,33600,32950,33350,1051087,9667967.0,289894062.0
2013-06-24,32800,33300,32550,32700,699440,9479536.0,289894062.0
2013-06-25,32150,32950,32150,32500,907637,9421557.0,289894062.0
2013-06-26,32800,33200,32050,32800,967263,9508525.0,289894062.0
2013-06-27,33150,34100,33050,33700,929412,9769430.0,289894062.0
2013-06-28,34000,34050,33250,33250,1947503,9638978.0,289894062.0
2013-07-01,33000,33500,32950,33350,750321,9667967.0,289894062.0
2013-07-02,33400,33500,32950,33250,563629,9638978.0,289894062.0
2013-07-03,33100,33800,32400,32500,1098476,9421557.0,289894062.0
2013-07-04,32350,32500,31250,31850,1751089,9233126.0,289894062.0
2013-07-05,32600,33000,31900,32350,1262477,9378073.0,289894062.0
2013-07-08,32650,33150,32050,32150,1393857,9320094.0,289894062.0
2013-07-09,32550,32550,31900,32300,805939,9363578.0,289894062.0
2013-07-10,32200,32400,31950,32150,799241,9320094.0,289894062.0
2013-07-11,32550,34150,32350,33600,2205530,9740440.0,289894062.0
2013-07-12,33600,34050,33400,34050,1107618,9870893.0,289894062.0
2013-07-15,33750,34100,33150,33850,971201,9812914.0,289894062.0
2013-07-16,33650,34300,33400,34000,1152593,9856398.0,289894062.0
2013-07-17,34000,34850,33600,34500,1393201,10001345.0,289894062.0
2013-07-18,34150,34450,33700,34300,652217,9943366.0,289894062.0
2013-07-19,34250,34400,33600,34100,801591,9885388.0,289894062.0
2013-07-22,34000,34800,34000,34550,940132,10015840.0,289894062.0
2013-07-23,34600,36150,34350,35750,1661345,10363713.0,289894062.0
2013-07-24,35800,36150,35350,35900,936782,10407197.0,289894062.0
2013-07-25,35550,35950,35000,35700,659251,10349218.0,289894062.0
2013-07-26,35400,35800,35150,35200,431382,10204271.0,289894062.0
2013-07-29,35350,35650,35050,35250,463234,10218766.0,289894062.0
2013-07-30,35450,35900,35250,35650,711441,10334723.0,289894062.0
2013-07-31,35550,36500,35500,36000,1188398,10436186.0,289894062.0
2013-08-01,36450,36750,35800,36250,691114,10508660.0,289894062.0
2013-08-02,36500,37100,36300,36500,982266,10581133.0,289894062.0
2013-08-05,36500,36750,35900,36200,360175,10494165.0,289894062.0
2013-08-06,36450,36450,35050,35450,931365,10276744.0,289894062.0
2013-08-07,35000,35300,34700,34850,638083,10102808.0,289894062.0
2013-08-08,34800,35350,34550,35050,597934,10160787.0,289894062.0
2013-08-09,34700,35950,34700,35550,765859,10305734.0,289894062.0
2013-08-12,35550,35950,35250,35700,549418,10349218.0,289894062.0
2013-08-13,35500,36100,35150,36100,653655,10465176.0,289894062.0
2013-08-14,35700,36000,35450,35550,806789,10305734.0,289894062.0
2013-08-16,35100,35850,34850,35450,547444,10276744.0,289894062.0
2013-08-19,35100,35350,34900,35250,611158,10218766.0,289894062.0
2013-08-20,35000,35600,35000,35100,601747,10175282.0,289894062.0
2013-08-21,35200,35350,34450,34650,849012,10044829.0,289894062.0
2013-08-22,34350,34650,33900,34300,714572,9943366.0,289894062.0
2013-08-23,33600,34650,33600,34350,659338,9957861.0,289894062.0
2013-08-26,34100,34450,33850,34150,598330,9899882.0,289894062.0
2013-08-27,33800,34000,33700,33950,779615,9841903.0,289894062.0
2013-08-28,33900,33900,33150,33450,841711,9696956.0,289894062.0
2013-08-29,33400,34900,33400,34400,1166147,9972356.0,289894062.0
2013-08-30,34600,35600,34600,35000,1149400,10146292.0,289894062.0
2013-09-02,35400,35500,35100,35300,525306,10233260.0,289894062.0
2013-09-03,35600,36450,35350,36250,1194414,10508660.0,289894062.0
2013-09-04,36100,36900,35900,36700,924186,10639112.0,289894062.0
2013-09-05,36600,36850,35950,36200,779369,10494165.0,289894062.0
2013-09-06,36450,36700,36050,36400,840154,10552144.0,289894062.0
2013-09-09,36800,37700,36500,37400,1819736,10842038.0,289894062.0
2013-09-10,37600,38300,37400,38300,1802485,11102943.0,289894062.0
2013-09-11,38300,38900,37850,38850,1088343,11262384.0,289894062.0
2013-09-12,38850,38850,37800,38200,1252382,11073953.0,289894062.0
2013-09-13,37200,38250,37200,38000,917328,11015974.0,289894062.0
2013-09-16,38400,38600,37900,37950,1039486,11001480.0,289894062.0
2013-09-17,37950,38250,37550,37850,720542,10972490.0,289894062.0
2013-09-23,38800,39150,38200,38600,1501604,11189911.0,289894062.0
2013-09-24,38350,38850,38050,38400,592083,11131932.0,289894062.0
2013-09-25,38200,38500,37400,37800,889311,10957996.0,289894062.0
2013-09-26,37500,38200,37500,37800,540651,10957996.0,289894062.0
2013-09-27,37850,38500,37700,37700,516852,10929006.0,289894062.0
2013-09-30,37250,37650,36850,36850,687952,10682596.0,289894062.0
2013-10-01,36550,37700,36550,37150,699726,10769564.0,289894062.0
2013-10-02,37350,37850,36850,37450,492161,10856533.0,289894062.0
2013-10-04,37900,38500,37450,38000,944018,11015974.0,289894062.0
2013-10-07,38000,38700,37800,37950,590885,11001480.0,289894062.0
2013-10-08,37650,38350,37250,38100,385737,11044964.0,289894062.0
2013-10-10,37500,37750,37300,37350,869050,10827543.0,289894062.0
2013-10-11,37750,39800,37600,39250,1971121,11378342.0,289894062.0
2013-10-14,38800,39750,38800,39250,810576,11378342.0,289894062.0
2013-10-15,39450,40200,39400,40100,1103987,11624752.0,289894062.0
2013-10-16,40250,41900,40000,41400,1751107,12001614.0,289894062.0
2013-10-17,42200,42450,41600,42000,1435742,12175551.0,289894062.0
2013-10-18,41750,42500,41250,42500,953037,12320498.0,289894062.0
2013-10-21,43000,43100,42150,42150,1009735,12219035.0,289894062.0
2013-10-22,42050,42050,41050,41350,857822,11987119.0,289894062.0
2013-10-23,40800,41250,40100,40200,10515666,11653741.0,289894062.0
2013-10-24,40500,41100,40250,40850,664314,11842172.0,289894062.0
2013-10-25,40800,40800,39800,40000,763769,11595762.0,289894062.0
2013-10-28,40450,40450,39800,40100,1221790,11624752.0,289894062.0
2013-10-29,39800,40550,39750,40100,958532,11624752.0,289894062.0
2013-10-30,40500,41250,39950,41100,807299,11914646.0,289894062.0
2013-10-31,40600,41150,40300,40900,753893,11856667.0,289894062.0
2013-11-01,40650,41000,40050,40450,447032,11726215.0,289894062.0
2013-11-04,40050,40050,38950,39200,861527,11363847.0,289894062.0
2013-11-05,39100,39700,38900,39150,502704,11349353.0,289894062.0
2013-11-06,38900,39500,38800,39150,676725,11349353.0,289894062.0
2013-11-07,39050,39500,38950,39100,464074,11334858.0,289894062.0
2013-11-08,38600,39050,38350,38950,751015,11291374.0,289894062.0
2013-11-11,39250,39750,38500,39000,813792,11305868.0,289894062.0
2013-11-12,39400,39550,39000,39100,499008,11334858.0,289894062.0
2013-11-13,39300,39400,37850,37950,1023497,11001480.0,289894062.0
2013-11-14,37950,38200,37600,37850,917208,10972490.0,289894062.0
2013-11-15,38250,40550,38150,39800,1067661,11537784.0,289894062.0
2013-11-18,40000,40750,39300,39800,662810,11537784.0,289894062.0
2013-11-19,39400,41000,39400,40400,559491,11711720.0,289894062.0
2013-11-20,40900,40900,39900,40000,794466,11595762.0,289894062.0
2013-11-21,39850,40000,39050,39750,601968,11523289.0,289894062.0
2013-11-22,40100,40650,39600,40300,607638,11682731.0,289894062.0
2013-11-25,40500,41400,40150,40150,585590,11639247.0,289894062.0
2013-11-26,40000,40250,39400,39850,922955,11552278.0,289894062.0
2013-11-27,39850,40100,39500,40100,455935,11624752.0,289894062.0
2013-11-28,40200,40450,39550,40400,763891,11711720.0,289894062.0
2013-11-29,40100,40400,39600,39700,786656,11508794.0,289894062.0
2013-12-02,39600,40400,39600,40100,667479,11624752.0,289894062.0
2013-12-03,40200,40950,39700,40450,989299,11726215.0,289894062.0
2013-12-04,40100,40900,39800,39800,942277,11537784.0,289894062.0
2013-12-05,39800,40100,38800,39450,745169,11436321.0,289894062.0
2013-12-06,39400,39750,38900,39450,622967,11436321.0,289894062.0
2013-12-09,40000,40300,39800,40250,696299,11668236.0,289894062.0
2013-12-10,40450,40950,40300,40650,1603832,11784194.0,289894062.0
2013-12-11,40800,40800,39900,40150,724662,11639247.0,289894062.0
2013-12-12,39850,40100,39450,39450,645212,11436321.0,289894062.0
2013-12-13,39350,39950,39050,39950,476308,11581268.0,289894062.0
2013-12-16,39450,40100,39250,39500,861069,11450815.0,289894062.0
2013-12-17,39500,39800,39200,39650,482300,11494300.0,289894062.0
2013-12-18,39650,41550,39650,41300,867840,11972625.0,289894062.0
2013-12-19,42000,42250,40400,41050,1187433,11900151.0,289894062.0
2013-12-20,41000,42250,40950,42050,1308011,12190045.0,289894062.0
2013-12-23,42350,42350,41550,41900,608746,12146561.0,289894062.0
2013-12-24,42000,42200,41650,41950,537239,12161056.0,289894062.0
2013-12-26,42150,42500,42050,42350,661704,12277014.0,289894062.0
2013-12-27,42000,42550,41700,42450,617842,12306003.0,289894062.0
2013-12-30,42000,43900,42000,43900,1028518,12726349.0,289894062.0
2014-01-02,44700,44750,42950,43850,1207050,12711855.0,289894062.0
2014-01-03,43550,43850,42450,42450,798945,12306003.0,289894062.0
2014-01-06,42500,43450,41800,42600,771248,12349487.0,289894062.0
2014-01-07,41900,42400,41500,41500,1363452,12030604.0,289894062.0
2014-01-08,41600,42000,41100,41600,898359,12059593.0,289894062.0
2014-01-09,41800,42700,41750,42050,1060578,12190045.0,289894062.0
2014-01-10,41800,42050,40600,41000,848352,11885657.0,289894062.0
2014-01-13,41050,41850,41000,41300,510155,11972625.0,289894062.0
2014-01-14,41500,41700,40750,41000,788643,11885657.0,289894062.0
2014-01-15,41250,41850,40900,41700,527219,12088582.0,289894062.0
2014-01-16,41950,42100,41300,41400,672884,12001614.0,289894062.0
2014-01-17,41050,41150,39900,40350,1303517,11697225.0,289894062.0
2014-01-20,40200,40450,39650,40100,602301,11624752.0,289894062.0
2014-01-21,40200,40850,39950,40500,655773,11740710.0,289894062.0
2014-01-22,40050,41000,40050,40800,677062,11827678.0,289894062.0
2014-01-23,40600,40650,39850,39850,853780,11552278.0,289894062.0
2014-01-24,39900,40950,39850,40550,1154012,11755204.0,289894062.0
2014-01-27,39500,40600,39400,40200,1440141,11653741.0,289894062.0
2014-01-28,40250,40450,39600,39800,840728,11537784.0,289894062.0
2014-01-29,40350,41150,40150,40900,1102582,11856667.0,289894062.0
2014-02-03,40800,40800,39600,39950,1027757,11581268.0,289894062.0
2014-02-04,39100,39400,38700,39200,1215920,11363847.0,289894062.0
2014-02-05,39650,40050,39300,39750,740126,11523289.0,289894062.0
2014-02-06,40100,40150,39400,39500,378198,11450815.0,289894062.0
2014-02-07,39050,39050,38150,38300,2212225,11102943.0,289894062.0
2014-02-10,38050,38300,37000,37400,1926207,10842038.0,289894062.0
2014-02-11,37550,38250,37150,38200,1340437,11073953.0,289894062.0
2014-02-12,38450,39050,38200,38750,1035536,11233395.0,289894062.0
2014-02-13,38950,39000,38050,38150,1740707,11059458.0,289894062.0
2014-02-14,38150,38800,38100,38650,1107434,11204405.0,289894062.0
2014-02-17,39400,40150,38750,40050,1464088,11610257.0,289894062.0
2014-02-18,40000,40100,39450,40100,520078,11624752.0,289894062.0
2014-02-19,40050,40100,39350,39700,553313,11508794.0,289894062.0
2014-02-20,39350,39850,39150,39700,602513,11508794.0,289894062.0
2014-02-21,39750,40350,39750,40350,705979,11697225.0,289894062.0
2014-02-24,40100,40850,40100,40800,548582,11827678.0,289894062.0
2014-02-25,41000,41400,40900,41100,843409,11914646.0,289894062.0
2014-02-26,40550,41200,40550,40800,946330,11827678.0,289894062.0
2014-02-27,40850,41050,40100,40900,631690,11856667.0,289894062.0
2014-02-28,40500,41700,40500,41700,1155733,12088582.0,289894062.0
2014-03-03,41050,41300,40100,40500,956545,11740710.0,289894062.0
2014-03-04,40200,41000,40200,40500,555342,11740710.0,289894062.0
2014-03-05,41000,41350,40500,41350,857898,11987119.0,289894062.0
2014-03-06,40800,41200,40150,41200,1080692,11943635.0,289894062.0
2014-03-07,41600,41850,40650,41000,5056507,11885657.0,289894062.0
2014-03-10,40650,40800,40150,40500,535691,11740710.0,289894062.0
2014-03-11,40650,40750,40150,40750,512885,11813183.0,289894062.0
2014-03-12,40300,40550,39550,39950,987937,11581268.0,289894062.0
2014-03-13,40000,40100,39000,39000,1371821,11305868.0,289894062.0
2014-03-14,38550,39100,38250,38800,838057,11247890.0,289894062.0
2014-03-17,38600,39350,38500,39200,964823,11363847.0,289894062.0
2014-03-18,39900,39950,39200,39300,688417,11392837.0,289894062.0
2014-03-19,39650,39650,38800,38950,732822,11291374.0,289894062.0
2014-03-20,38950,39050,38250,38400,539077,11131932.0,289894062.0
2014-03-21,38650,38850,38350,38750,841606,11233395.0,289894062.0
2014-03-24,38800,39350,38450,38650,906811,11204405.0,289894062.0
2014-03-25,38250,39000,38200,38600,907812,11189911.0,289894062.0
2014-03-26,39050,39750,39050,39300,887284,11392837.0,289894062.0
2014-03-27,39150,39450,38700,39150,805256,11349353.0,289894062.0
2014-03-28,38800,39300,38600,39250,1149496,11378342.0,289894062.0
2014-03-31,39150,39350,38700,38900,1208633,11276879.0,289894062.0
2014-04-01,39050,39350,38850,39200,874163,11363847.0,289894062.0
2014-04-02,39200,39300,38850,39200,899401,11363847.0,289894062.0
2014-04-03,39550,39600,37750,37900,2003493,10986985.0,289894062.0
2014-04-04,38050,38500,37800,38500,1392975,11160921.0,289894062.0
2014-04-07,38000,38350,37900,38250,445622,11088448.0,289894062.0
2014-04-08,38000,38900,37850,38800,670290,11247890.0,289894062.0
2014-04-09,38800,39650,38650,39500,1036333,11450815.0,289894062.0
2014-04-10,39450,39850,39400,39850,860461,11552278.0,289894062.0
2014-04-11,39200,39400,38700,39200,996518,11363847.0,289894062.0
2014-04-14,39000,39150,38650,38850,956001,11262384.0,289894062.0
2014-04-15,39150,39200,38500,38600,702444,11189911.0,289894062.0
2014-04-16,38550,38700,38200,38350,632283,11117437.0,289894062.0
2014-04-17,38450,38600,38000,38400,559058,11131932.0,289894062.0
2014-04-18,38650,38800,38350,38500,396074,11160921.0,289894062.0
2014-04-21,38450,38500,37900,38050,689809,11030469.0,289894062.0
2014-04-22,38000,38050,37500,37750,1062803,10943501.0,289894062.0
2014-04-23,37750,38050,37600,38000,514729,11015974.0,289894062.0
2014-04-24,38000,38000,37550,37700,459868,10929006.0,289894062.0
2014-04-25,37600,37700,37000,37350,653129,10827543.0,289894062.0
2014-04-28,37150,37200,36900,37000,1036874,10726080.0,289894062.0
2014-04-29,36850,36950,36200,36450,1548967,10566639.0,289894062.0
2014-04-30,36450,36850,36250,36350,1217564,10537649.0,289894062.0
2014-05-02,36400,36700,36050,36300,810829,10523154.0,289894062.0
2014-05-07,36900,36950,35350,35450,1296084,10276744.0,289894062.0
2014-05-08,35500,36500,34800,36250,1540074,10508660.0,289894062.0
2014-05-09,36100,36350,35500,36200,978012,10494165.0,289894062.0
2014-05-12,36200,36550,35900,36000,879831,10436186.0,289894062.0
2014-05-13,36200,37050,35500,36700,1039679,10639112.0,289894062.0
2014-05-14,36900,37800,36850,37800,1133890,10957996.0,289894062.0
2014-05-15,37800,38000,37500,37800,763298,10957996.0,289894062.0
2014-05-16,37400,38100,37400,38100,669399,11044964.0,289894062.0
2014-05-19,37950,38150,37450,38150,753422,11059458.0,289894062.0
2014-05-20,38100,38100,37350,37750,484688,10943501.0,289894062.0
2014-05-21,37750,37850,36600,36900,1087725,10697091.0,289894062.0
2014-05-22,37100,37850,37000,37600,556542,10900017.0,289894062.0
2014-05-23,37800,38050,37550,37750,774912,10943501.0,289894062.0
2014-05-26,37500,37800,37500,37600,592444,10900017.0,289894062.0
2014-05-27,37850,37850,36700,37200,500617,10784059.0,289894062.0
2014-05-28,37200,37700,36800,37200,636882,10784059.0,289894062.0
2014-05-29,37400,37550,36850,37200,639538,10784059.0,289894062.0
