세원정공(021820),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-01-02,669,738,669,690,1010,6900.0,1000000.0
2003-01-03,700,759,700,720,210,7200.0,1000000.0
2003-01-06,720,729,692,729,190,7290.0,1000000.0
2003-01-07,701,727,695,700,1300,7000.0,1000000.0
2003-01-08,717,718,672,672,9380,6720.0,1000000.0
2003-01-09,680,680,662,680,80,6800.0,1000000.0
2003-01-10,680,715,667,699,3500,6990.0,1000000.0
2003-01-13,671,694,671,671,1315,6710.0,1000000.0
2003-01-14,671,694,671,694,2910,6940.0,1000000.0
2003-01-15,693,694,680,680,150,6800.0,1000000.0
2003-01-16,664,677,664,666,1690,6660.0,1000000.0
2003-01-17,645,689,645,689,140,6890.0,1000000.0
2003-01-20,641,670,641,670,150,6700.0,1000000.0
2003-01-21,650,650,618,623,1230,6230.0,1000000.0
2003-01-22,634,634,610,629,2660,6290.0,1000000.0
2003-01-23,620,639,602,627,280,6270.0,1000000.0
2003-01-24,612,627,602,627,2220,6270.0,1000000.0
2003-01-27,602,627,602,627,20,6270.0,1000000.0
2003-01-28,582,620,582,590,1095,5900.0,1000000.0
2003-01-29,613,620,555,619,860,6190.0,1000000.0
2003-01-30,591,619,590,613,470,6130.0,1000000.0
2003-02-03,615,647,614,630,470,6300.0,1000000.0
2003-02-04,630,630,606,609,85,6090.0,1000000.0
2003-02-05,607,649,607,649,340,6490.0,1000000.0
2003-02-06,649,649,640,640,410,6400.0,1000000.0
2003-02-07,627,634,601,630,50,6300.0,1000000.0
2003-02-10,630,630,630,630,0,6300.0,1000000.0
2003-02-11,640,640,640,640,18,6400.0,1000000.0
2003-02-12,639,680,610,622,1420,6220.0,1000000.0
2003-02-13,585,645,585,645,60,6450.0,1000000.0
2003-02-14,635,657,586,657,130,6570.0,1000000.0
2003-02-17,635,650,611,650,230,6500.0,1000000.0
2003-02-18,627,650,600,650,760,6500.0,1000000.0
2003-02-19,647,652,632,650,1040,6500.0,1000000.0
2003-02-20,640,640,625,627,212,6270.0,1000000.0
2003-02-21,625,668,625,668,710,6680.0,1000000.0
2003-02-24,679,701,650,670,930,6700.0,1000000.0
2003-02-25,661,690,616,690,200,6900.0,1000000.0
2003-02-26,669,695,638,650,140,6500.0,1000000.0
2003-02-27,651,676,650,650,1040,6500.0,1000000.0
2003-02-28,689,689,689,689,10,6890.0,1000000.0
2003-03-03,679,679,650,650,530,6500.0,1000000.0
2003-03-04,660,660,622,622,210,6220.0,1000000.0
2003-03-05,650,685,640,649,3070,6490.0,1000000.0
2003-03-06,670,670,640,640,1080,6400.0,1000000.0
2003-03-07,650,650,650,650,10,6500.0,1000000.0
2003-03-10,680,680,680,680,100,6800.0,1000000.0
2003-03-11,651,670,582,670,7170,6700.0,1000000.0
2003-03-12,600,685,600,649,190,6490.0,1000000.0
2003-03-13,639,645,587,633,3010,6330.0,1000000.0
2003-03-14,640,675,590,606,780,6060.0,1000000.0
2003-03-17,647,647,597,600,1010,6000.0,1000000.0
2003-03-18,581,644,581,644,1140,6440.0,1000000.0
2003-03-19,644,664,644,664,100,6640.0,1000000.0
2003-03-20,654,678,654,670,1060,6700.0,1000000.0
2003-03-21,675,723,670,698,510,6980.0,1000000.0
2003-03-24,690,756,690,756,1060,7560.0,1000000.0
2003-03-25,733,733,655,655,20,6550.0,1000000.0
2003-03-26,727,753,670,743,530,7430.0,1000000.0
2003-03-27,748,748,705,705,100,7050.0,1000000.0
2003-03-28,712,754,601,647,2330,6470.0,1000000.0
2003-03-31,650,650,650,650,490,6500.0,1000000.0
2003-04-01,688,688,635,656,220,6560.0,1000000.0
2003-04-02,650,744,650,699,1963,6990.0,1000000.0
2003-04-03,700,700,666,666,130,6660.0,1000000.0
2003-04-04,650,680,650,670,1460,6700.0,1000000.0
2003-04-07,684,684,680,680,520,6800.0,1000000.0
2003-04-08,690,700,653,700,920,7000.0,1000000.0
2003-04-09,690,710,674,674,68,6740.0,1000000.0
2003-04-10,689,689,689,689,10,6890.0,1000000.0
2003-04-11,739,739,739,739,10,7390.0,1000000.0
2003-04-14,700,700,700,700,1000,7000.0,1000000.0
2003-04-15,680,740,680,726,1590,7260.0,1000000.0
2003-04-16,726,774,720,731,1200,7310.0,1000000.0
2003-04-17,721,742,701,725,180,7250.0,1000000.0
2003-04-18,718,775,718,750,3390,7500.0,1000000.0
2003-04-21,724,805,724,755,2680,7550.0,1000000.0
2003-04-22,799,799,745,750,3290,7500.0,1000000.0
2003-04-23,750,795,730,757,3220,7570.0,1000000.0
2003-04-24,788,788,788,788,10,7880.0,1000000.0
2003-04-25,777,777,777,777,0,7770.0,1000000.0
2003-04-28,702,770,702,770,580,7700.0,1000000.0
2003-04-29,770,770,768,768,920,7680.0,1000000.0
2003-04-30,780,780,780,780,90,7800.0,1000000.0
2003-05-02,768,799,768,785,190,7850.0,1000000.0
2003-05-06,795,800,754,760,350,7600.0,1000000.0
2003-05-07,790,790,790,790,10,7900.0,1000000.0
2003-05-09,789,815,745,747,1370,7470.0,1000000.0
2003-05-12,750,800,750,789,130,7890.0,1000000.0
2003-05-13,760,789,760,789,540,7890.0,1000000.0
2003-05-14,775,792,740,750,9570,7500.0,1000000.0
2003-05-15,750,750,750,750,110,7500.0,1000000.0
2003-05-16,750,760,750,750,21000,7500.0,1000000.0
2003-05-19,750,750,747,750,1670,7500.0,1000000.0
2003-05-20,750,798,750,790,15940,7900.0,1000000.0
2003-05-21,761,786,750,786,6310,7860.0,1000000.0
2003-05-22,788,788,771,771,4180,7710.0,1000000.0
2003-05-23,771,787,760,771,5660,7710.0,1000000.0
2003-05-26,804,804,777,785,3363,7850.0,1000000.0
2003-05-27,834,834,792,792,4690,7920.0,1000000.0
2003-05-28,800,810,787,806,22450,8060.0,1000000.0
2003-05-29,792,807,784,807,1110,8070.0,1000000.0
2003-05-30,801,807,795,800,2480,8000.0,1000000.0
2003-06-02,800,816,800,816,2240,8160.0,1000000.0
2003-06-03,804,810,800,805,8840,8050.0,1000000.0
2003-06-04,811,811,800,800,310,8000.0,1000000.0
2003-06-05,812,812,800,802,3500,8020.0,1000000.0
2003-06-09,810,874,810,830,1460,8300.0,1000000.0
2003-06-10,850,850,830,845,1010,8450.0,1000000.0
2003-06-11,845,848,827,827,1720,8270.0,1000000.0
2003-06-12,830,847,810,844,490,8440.0,1000000.0
2003-06-13,840,848,835,840,2350,8400.0,1000000.0
2003-06-16,865,869,841,850,2280,8500.0,1000000.0
2003-06-17,870,870,841,867,1640,8670.0,1000000.0
2003-06-18,864,864,843,843,60,8430.0,1000000.0
2003-06-19,831,874,831,874,150,8740.0,1000000.0
2003-06-20,869,869,869,869,10,8690.0,1000000.0
2003-06-23,850,869,840,856,2210,8560.0,1000000.0
2003-06-24,831,858,825,825,2320,8250.0,1000000.0
2003-06-25,850,850,782,830,3421,8300.0,1000000.0
2003-06-26,830,850,821,840,2680,8400.0,1000000.0
2003-06-27,810,873,745,873,4540,8730.0,1000000.0
2003-06-30,829,844,829,844,40,8440.0,1000000.0
2003-07-01,842,842,842,842,10,8420.0,1000000.0
2003-07-02,804,839,804,839,350,8390.0,1000000.0
2003-07-03,821,843,773,773,3630,7730.0,1000000.0
2003-07-04,791,865,791,834,4640,8340.0,1000000.0
2003-07-07,815,847,813,847,1130,8470.0,1000000.0
2003-07-08,860,861,825,860,11060,8600.0,1000000.0
2003-07-09,847,847,822,822,220,8220.0,1000000.0
2003-07-10,822,822,822,822,0,8220.0,1000000.0
2003-07-11,806,821,794,798,170,7980.0,1000000.0
2003-07-14,824,824,800,800,110,8000.0,1000000.0
2003-07-15,780,780,775,775,1610,7750.0,1000000.0
2003-07-16,824,830,770,830,1280,8300.0,1000000.0
2003-07-18,756,818,756,757,170,7570.0,1000000.0
2003-07-21,758,777,741,777,1220,7770.0,1000000.0
2003-07-22,761,787,761,787,50,7870.0,1000000.0
2003-07-23,787,787,787,787,0,7870.0,1000000.0
2003-07-24,814,814,760,773,1130,7730.0,1000000.0
2003-07-25,773,773,773,773,0,7730.0,1000000.0
2003-07-28,776,776,772,772,220,7720.0,1000000.0
2003-07-29,762,762,752,752,800,7520.0,1000000.0
2003-07-30,751,793,751,778,1440,7780.0,1000000.0
2003-07-31,766,820,757,757,480,7570.0,1000000.0
2003-08-01,757,815,757,764,270,7640.0,1000000.0
2003-08-04,764,764,764,764,0,7640.0,1000000.0
2003-08-05,764,850,764,850,120,8500.0,1000000.0
2003-08-06,828,828,762,764,720,7640.0,1000000.0
2003-08-07,780,780,765,765,330,7650.0,1000000.0
2003-08-08,767,767,760,760,800,7600.0,1000000.0
2003-08-11,752,752,752,752,40,7520.0,1000000.0
2003-08-12,753,779,753,779,70,7790.0,1000000.0
2003-08-13,746,807,746,807,810,8070.0,1000000.0
2003-08-14,770,778,753,778,100,7780.0,1000000.0
2003-08-18,743,764,743,756,450,7560.0,1000000.0
2003-08-19,731,775,731,735,1440,7350.0,1000000.0
2003-08-20,794,794,735,735,520,7350.0,1000000.0
2003-08-21,725,783,725,783,60,7830.0,1000000.0
2003-08-22,741,754,730,754,1210,7540.0,1000000.0
2003-08-25,766,787,750,765,310,7650.0,1000000.0
2003-08-26,759,765,749,749,540,7490.0,1000000.0
2003-08-27,769,799,747,770,1860,7700.0,1000000.0
2003-08-28,765,798,765,765,650,7650.0,1000000.0
2003-08-29,778,778,778,778,10,7780.0,1000000.0
2003-09-01,791,791,791,791,50,7910.0,1000000.0
2003-09-02,763,790,763,790,30,7900.0,1000000.0
2003-09-03,790,790,790,790,10,7900.0,1000000.0
2003-09-04,790,908,761,908,13840,9080.0,1000000.0
2003-09-05,910,948,850,860,13100,8600.0,1000000.0
2003-09-08,879,880,840,842,3430,8420.0,1000000.0
2003-09-09,766,896,766,855,1750,8550.0,1000000.0
2003-09-15,790,834,790,802,310,8020.0,1000000.0
2003-09-16,794,817,794,817,640,8170.0,1000000.0
2003-09-17,805,842,805,842,130,8420.0,1000000.0
2003-09-18,810,840,810,813,180,8130.0,1000000.0
2003-09-19,894,894,811,811,260,8110.0,1000000.0
2003-09-22,815,815,790,791,680,7910.0,1000000.0
2003-09-23,811,811,785,785,310,7850.0,1000000.0
2003-09-24,785,805,785,791,40,7910.0,1000000.0
2003-09-25,800,813,800,813,20,8130.0,1000000.0
2003-09-26,839,839,800,813,80,8130.0,1000000.0
2003-09-29,813,849,792,849,70,8490.0,1000000.0
2003-09-30,844,844,844,844,0,8440.0,1000000.0
2003-10-01,839,839,839,839,0,8390.0,1000000.0
2003-10-02,839,839,829,830,2400,8300.0,1000000.0
2003-10-06,811,822,806,822,110,8220.0,1000000.0
2003-10-07,806,806,780,781,3890,7810.0,1000000.0
2003-10-08,780,807,780,807,1310,8070.0,1000000.0
2003-10-09,796,796,796,796,90,7960.0,1000000.0
2003-10-10,796,796,787,787,4370,7870.0,1000000.0
2003-10-13,800,800,775,775,450,7750.0,1000000.0
2003-10-14,799,799,799,799,10,7990.0,1000000.0
2003-10-15,775,780,735,735,3210,7350.0,1000000.0
2003-10-16,750,765,750,765,1420,7650.0,1000000.0
2003-10-17,765,791,765,780,580,7800.0,1000000.0
2003-10-20,800,800,800,800,60,8000.0,1000000.0
2003-10-21,800,800,800,800,0,8000.0,1000000.0
2003-10-22,800,800,800,800,0,,
2003-10-23,790,790,790,790,0,7900.0,1000000.0
2003-10-24,756,799,756,762,290,7620.0,1000000.0
2003-10-27,811,811,811,811,10,8110.0,1000000.0
2003-10-28,751,819,747,812,3060,8120.0,1000000.0
2003-10-29,809,809,809,809,0,8090.0,1000000.0
2003-10-30,799,799,799,799,0,7990.0,1000000.0
2003-10-31,770,829,770,790,1280,7900.0,1000000.0
2003-11-03,800,800,800,800,300,8000.0,1000000.0
2003-11-04,825,825,815,815,900,8150.0,1000000.0
2003-11-05,810,815,783,783,77,7830.0,1000000.0
2003-11-06,815,855,815,847,3300,8470.0,1000000.0
2003-11-07,830,830,810,810,90,8100.0,1000000.0
2003-11-10,840,840,796,796,170,7960.0,1000000.0
2003-11-11,800,829,800,829,430,8290.0,1000000.0
2003-11-12,776,829,776,800,80,8000.0,1000000.0
2003-11-13,920,920,798,800,12040,8000.0,1000000.0
2003-11-14,801,840,801,820,1120,8200.0,1000000.0
2003-11-17,798,829,798,828,1070,8280.0,1000000.0
2003-11-18,800,898,800,898,220,8980.0,1000000.0
2003-11-19,800,800,800,800,300,8000.0,1000000.0
2003-11-20,800,850,800,800,970,8000.0,1000000.0
2003-11-21,800,855,800,855,60,8550.0,1000000.0
2003-11-24,800,800,800,800,100,8000.0,1000000.0
2003-11-25,910,910,800,805,410,8050.0,1000000.0
2003-11-26,773,820,773,795,2100,7950.0,1000000.0
2003-11-27,800,800,800,800,960,8000.0,1000000.0
2003-11-28,790,791,790,790,330,7900.0,1000000.0
2003-12-01,810,810,801,801,40,8010.0,1000000.0
2003-12-02,805,805,805,805,10,8050.0,1000000.0
2003-12-03,805,805,805,805,0,8050.0,1000000.0
2003-12-04,795,800,795,800,323,8000.0,1000000.0
2003-12-05,800,800,795,800,510,8000.0,1000000.0
2003-12-08,800,800,800,800,100,8000.0,1000000.0
2003-12-09,880,880,880,880,60,8800.0,1000000.0
2003-12-10,800,800,798,800,910,8000.0,1000000.0
2003-12-11,805,805,799,800,790,8000.0,1000000.0
2003-12-12,800,800,732,763,1860,7630.0,1000000.0
2003-12-15,795,800,795,800,610,8000.0,1000000.0
2003-12-16,809,809,800,800,800,8000.0,1000000.0
2003-12-17,830,880,830,830,4280,8300.0,1000000.0
2003-12-18,818,818,785,800,400,8000.0,1000000.0
2003-12-19,801,801,732,800,1240,8000.0,1000000.0
2003-12-22,878,878,791,800,1690,8000.0,1000000.0
2003-12-23,800,800,800,800,100,,
2003-12-24,800,800,800,800,0,,
2003-12-26,840,840,800,800,280,8000.0,1000000.0
2003-12-29,763,844,763,844,20,8440.0,1000000.0
2003-12-30,844,844,844,844,0,8440.0,1000000.0
2004-01-02,800,820,800,820,300,8200.0,1000000.0
2004-01-05,820,820,820,820,0,8200.0,1000000.0
2004-01-06,850,850,800,800,1800,8000.0,1000000.0
2004-01-07,761,815,761,815,200,8150.0,1000000.0
2004-01-08,815,815,815,815,0,8150.0,1000000.0
2004-01-09,880,880,771,800,5100,8000.0,1000000.0
2004-01-12,799,799,799,799,0,7990.0,1000000.0
2004-01-13,766,800,760,800,2510,8000.0,1000000.0
2004-01-14,840,840,840,840,150,8400.0,1000000.0
2004-01-15,827,827,801,801,20,8010.0,1000000.0
2004-01-16,801,801,801,801,0,8010.0,1000000.0
2004-01-19,801,801,801,801,0,,
2004-01-20,801,801,801,801,0,,
2004-01-26,759,835,759,835,40,8350.0,1000000.0
2004-01-27,835,835,835,835,0,8350.0,1000000.0
2004-01-28,844,844,844,844,0,8440.0,1000000.0
2004-01-29,800,800,800,800,0,8000.0,1000000.0
2004-01-30,800,800,800,800,0,,
2004-02-02,800,800,800,800,0,,
2004-02-03,846,846,846,846,10,8460.0,1000000.0
2004-02-04,811,811,811,811,10,8110.0,1000000.0
2004-02-05,753,820,753,820,80,8200.0,1000000.0
2004-02-06,800,800,770,799,3560,7990.0,1000000.0
2004-02-09,800,800,800,800,20,8000.0,1000000.0
2004-02-10,810,810,810,810,10,8100.0,1000000.0
2004-02-11,763,772,763,772,40,7720.0,1000000.0
2004-02-12,748,800,748,800,40,8000.0,1000000.0
2004-02-13,800,800,800,800,0,,
2004-02-16,830,830,760,828,240,8280.0,1000000.0
2004-02-17,786,850,786,850,550,8500.0,1000000.0
2004-02-18,801,850,801,802,270,8020.0,1000000.0
2004-02-19,801,801,801,801,100,8010.0,1000000.0
2004-02-20,800,800,800,800,200,8000.0,1000000.0
2004-02-23,776,848,776,790,160,7900.0,1000000.0
2004-02-24,775,775,775,775,10,7750.0,1000000.0
2004-02-25,754,758,754,758,30,7580.0,1000000.0
2004-02-26,850,850,850,850,30,8500.0,1000000.0
2004-02-27,800,802,800,801,1530,8010.0,1000000.0
2004-03-02,800,800,799,800,1510,8000.0,1000000.0
2004-03-03,800,849,800,810,6390,8100.0,1000000.0
2004-03-04,781,809,781,795,530,7950.0,1000000.0
2004-03-05,774,850,774,850,1450,8500.0,1000000.0
2004-03-08,801,844,790,799,690,7990.0,1000000.0
2004-03-09,799,800,790,800,2930,8000.0,1000000.0
2004-03-10,754,755,754,755,320,7550.0,1000000.0
2004-03-11,736,779,736,779,20,7790.0,1000000.0
2004-03-12,755,765,738,755,540,7550.0,1000000.0
2004-03-15,750,750,730,730,680,7300.0,1000000.0
2004-03-16,730,735,730,730,300,7300.0,1000000.0
2004-03-17,752,792,725,792,2030,7920.0,1000000.0
2004-03-18,780,780,750,750,80,7500.0,1000000.0
2004-03-19,750,750,750,750,0,7500.0,1000000.0
2004-03-22,740,828,740,799,650,7990.0,1000000.0
2004-03-23,797,797,797,797,0,7970.0,1000000.0
2004-03-24,793,793,793,793,0,7930.0,1000000.0
2004-03-25,800,800,800,800,200,8000.0,1000000.0
2004-03-26,770,771,770,770,1670,7700.0,1000000.0
2004-03-29,770,790,762,770,7620,7700.0,1000000.0
2004-03-30,761,790,761,790,1890,7900.0,1000000.0
2004-03-31,790,790,790,790,0,7900.0,1000000.0
2004-04-01,799,799,770,799,40,7990.0,1000000.0
2004-04-02,750,769,750,769,80,7690.0,1000000.0
2004-04-06,740,806,740,806,210,8060.0,1000000.0
2004-04-07,759,764,759,764,30,7640.0,1000000.0
2004-04-08,741,775,741,775,270,7750.0,1000000.0
2004-04-09,755,797,755,797,290,7970.0,1000000.0
2004-04-12,790,790,790,790,10,7900.0,1000000.0
2004-04-13,785,785,785,785,0,7850.0,1000000.0
2004-04-14,763,767,763,766,180,7660.0,1000000.0
2004-04-16,794,794,794,794,10,7940.0,1000000.0
2004-04-19,762,770,762,770,3740,7700.0,1000000.0
2004-04-20,770,770,763,763,240,7630.0,1000000.0
2004-04-21,789,789,770,770,20,7700.0,1000000.0
2004-04-22,790,790,764,790,780,7900.0,1000000.0
2004-04-23,765,808,765,808,150,8080.0,1000000.0
2004-04-26,810,810,773,800,510,8000.0,1000000.0
2004-04-27,800,839,800,839,30,8390.0,1000000.0
2004-04-28,791,791,791,791,10,7910.0,1000000.0
2004-04-29,800,800,770,770,830,7700.0,1000000.0
2004-04-30,805,805,805,805,10,8050.0,1000000.0
2004-05-03,810,810,800,800,1300,8000.0,1000000.0
2004-05-04,810,810,769,790,1330,7900.0,1000000.0
2004-05-06,790,790,790,790,0,,
2004-05-07,790,790,790,790,0,,
2004-05-10,790,790,750,750,1390,7500.0,1000000.0
2004-05-11,750,750,735,735,1860,7350.0,1000000.0
2004-05-12,798,798,741,741,1140,7410.0,1000000.0
2004-05-13,758,789,758,789,110,7890.0,1000000.0
2004-05-14,741,797,741,797,3440,7970.0,1000000.0
2004-05-17,741,769,725,742,320,7420.0,1000000.0
2004-05-18,742,749,742,749,30,7490.0,1000000.0
2004-05-19,731,767,731,734,130,7340.0,1000000.0
2004-05-20,751,751,734,734,510,7340.0,1000000.0
2004-05-21,740,829,730,829,1440,8290.0,1000000.0
2004-05-24,788,800,786,800,450,8000.0,1000000.0
2004-05-25,800,800,800,800,0,,
2004-05-27,760,799,760,799,110,7990.0,1000000.0
2004-05-28,800,800,759,759,350,7590.0,1000000.0
2004-05-31,744,772,744,772,1320,7720.0,1000000.0
2004-06-01,750,788,750,788,120,7880.0,1000000.0
2004-06-02,797,797,792,792,80,7920.0,1000000.0
2004-06-03,792,795,761,761,2030,7610.0,1000000.0
2004-06-04,761,761,761,761,0,7610.0,1000000.0
2004-06-07,761,761,761,761,0,,
2004-06-08,761,761,761,761,0,,
2004-06-09,761,761,761,761,0,,
2004-06-10,763,763,763,763,10,7630.0,1000000.0
2004-06-11,763,763,763,763,0,7630.0,1000000.0
2004-06-14,780,780,780,780,0,7800.0,1000000.0
2004-06-15,731,767,731,735,240,7350.0,1000000.0
2004-06-16,741,804,741,804,60,8040.0,1000000.0
2004-06-17,797,797,745,745,20,7450.0,1000000.0
2004-06-18,797,797,797,797,10,7970.0,1000000.0
2004-06-21,737,740,737,740,229,7400.0,1000000.0
2004-06-22,740,740,740,740,2070,7400.0,1000000.0
2004-06-23,753,798,753,798,280,7980.0,1000000.0
2004-06-24,790,790,750,750,150,7500.0,1000000.0
2004-06-25,750,750,750,750,40,7500.0,1000000.0
2004-06-28,780,800,780,785,500,7850.0,1000000.0
2004-06-29,745,749,740,749,100,7490.0,1000000.0
2004-06-30,746,746,746,746,0,7460.0,1000000.0
2004-07-01,746,769,730,763,3480,7630.0,1000000.0
2004-07-02,742,770,742,770,100,7700.0,1000000.0
2004-07-05,769,769,769,769,0,7690.0,1000000.0
2004-07-06,769,769,769,769,0,7690.0,1000000.0
2004-07-07,735,735,735,735,90,7350.0,1000000.0
2004-07-08,736,750,736,750,100,7500.0,1000000.0
2004-07-09,735,735,735,735,20,7350.0,1000000.0
2004-07-12,725,725,725,725,10,7250.0,1000000.0
2004-07-13,740,740,740,740,241,7400.0,1000000.0
2004-07-14,740,740,740,740,40,7400.0,1000000.0
2004-07-15,740,740,740,740,0,7400.0,1000000.0
2004-07-16,770,770,770,770,10,7700.0,1000000.0
2004-07-19,750,750,750,750,100,7500.0,1000000.0
2004-07-20,750,750,750,750,70,7500.0,1000000.0
2004-07-21,731,750,731,750,30,7500.0,1000000.0
2004-07-22,750,750,750,750,0,,
2004-07-23,745,745,745,745,0,7450.0,1000000.0
2004-07-26,745,745,745,745,0,7450.0,1000000.0
2004-07-27,744,744,744,744,0,7440.0,1000000.0
2004-07-28,744,744,744,744,0,7440.0,1000000.0
2004-07-29,739,739,739,739,0,7390.0,1000000.0
2004-07-30,725,725,725,725,100,7250.0,1000000.0
2004-08-02,691,712,691,712,60,7120.0,1000000.0
2004-08-03,692,818,692,725,1580,7250.0,1000000.0
2004-08-04,725,788,725,788,1100,7880.0,1000000.0
2004-08-05,800,800,800,800,10,8000.0,1000000.0
2004-08-06,760,760,760,760,50,7600.0,1000000.0
2004-08-09,798,798,711,713,170,7130.0,1000000.0
2004-08-10,713,713,713,713,0,7130.0,1000000.0
2004-08-11,716,716,710,710,1120,7100.0,1000000.0
2004-08-12,685,701,685,701,880,7010.0,1000000.0
2004-08-13,701,717,701,712,430,7120.0,1000000.0
2004-08-16,711,720,711,712,650,7120.0,1000000.0
2004-08-17,714,714,714,714,90,7140.0,1000000.0
2004-08-18,705,770,705,770,100,7700.0,1000000.0
2004-08-19,726,726,725,725,110,7250.0,1000000.0
2004-08-20,710,710,710,710,500,7100.0,1000000.0
2004-08-23,710,727,710,726,560,7260.0,1000000.0
2004-08-24,726,727,726,727,40,7270.0,1000000.0
2004-08-25,707,765,707,765,690,7650.0,1000000.0
2004-08-26,752,752,752,752,100,7520.0,1000000.0
2004-08-27,749,749,749,749,0,7490.0,1000000.0
2004-08-30,800,800,800,800,103,8000.0,1000000.0
2004-08-31,714,749,714,749,110,7490.0,1000000.0
2004-09-01,748,748,748,748,0,7480.0,1000000.0
2004-09-02,723,723,723,723,50,7230.0,1000000.0
2004-09-03,723,746,723,746,20,7460.0,1000000.0
2004-09-06,720,749,720,749,70,7490.0,1000000.0
2004-09-07,727,760,726,760,150,7600.0,1000000.0
2004-09-08,762,779,752,778,630,7780.0,1000000.0
2004-09-09,737,764,737,764,120,7640.0,1000000.0
2004-09-10,751,751,751,751,40,7510.0,1000000.0
2004-09-13,752,756,752,756,460,7560.0,1000000.0
2004-09-14,766,766,760,760,460,7600.0,1000000.0
2004-09-15,770,770,755,755,5300,7550.0,1000000.0
2004-09-16,760,760,760,760,610,7600.0,1000000.0
2004-09-17,775,795,755,780,2220,7800.0,1000000.0
2004-09-20,759,775,758,760,500,7600.0,1000000.0
2004-09-21,755,780,755,760,120,7600.0,1000000.0
2004-09-22,765,790,761,761,1120,7610.0,1000000.0
2004-09-23,761,771,755,760,3990,7600.0,1000000.0
2004-09-24,750,790,750,780,2340,7800.0,1000000.0
2004-09-30,780,897,780,897,19396,8970.0,1000000.0
2004-10-01,945,1030,945,1020,27690,10200.0,1000000.0
2004-10-04,1070,1070,870,870,21810,8700.0,1000000.0
2004-10-05,875,920,840,909,3570,9090.0,1000000.0
2004-10-06,851,908,830,900,4090,9000.0,1000000.0
2004-10-07,853,910,853,899,490,8990.0,1000000.0
2004-10-08,879,896,848,865,6380,8650.0,1000000.0
2004-10-11,860,910,809,839,3810,8390.0,1000000.0
2004-10-12,812,849,812,844,2100,8440.0,1000000.0
2004-10-13,816,860,816,820,420,8200.0,1000000.0
2004-10-14,821,833,780,819,3100,8190.0,1000000.0
2004-10-15,792,826,792,826,150,8260.0,1000000.0
2004-10-18,802,839,802,839,40,8390.0,1000000.0
2004-10-19,849,859,848,859,300,8590.0,1000000.0
2004-10-20,840,840,800,801,830,8010.0,1000000.0
2004-10-21,803,900,803,849,310,8490.0,1000000.0
2004-10-22,829,829,829,829,20,8290.0,1000000.0
2004-10-25,792,792,792,792,150,7920.0,1000000.0
2004-10-26,780,839,780,800,900,8000.0,1000000.0
2004-10-27,800,800,800,800,530,8000.0,1000000.0
2004-10-28,899,899,810,841,60,8410.0,1000000.0
2004-10-29,795,870,790,798,806,7980.0,1000000.0
2004-11-01,791,808,780,799,2490,7990.0,1000000.0
2004-11-02,799,799,785,785,850,7850.0,1000000.0
2004-11-03,800,820,790,790,1050,7900.0,1000000.0
2004-11-04,807,807,790,795,140,7950.0,1000000.0
2004-11-05,797,803,785,795,960,7950.0,1000000.0
2004-11-08,795,830,793,796,310,7960.0,1000000.0
2004-11-09,830,830,805,819,270,8190.0,1000000.0
2004-11-10,818,858,818,830,4890,8300.0,1000000.0
2004-11-11,870,870,835,846,520,8460.0,1000000.0
2004-11-12,880,880,880,880,10,8800.0,1000000.0
2004-11-15,827,864,823,830,860,8300.0,1000000.0
2004-11-16,825,847,825,847,80,8470.0,1000000.0
2004-11-17,845,865,830,839,3380,8390.0,1000000.0
2004-11-18,855,899,828,828,470,8280.0,1000000.0
2004-11-19,830,860,815,847,370,8470.0,1000000.0
2004-11-22,847,847,834,834,1570,8340.0,1000000.0
2004-11-23,830,830,800,812,1774,8120.0,1000000.0
2004-11-24,812,840,812,827,3740,8270.0,1000000.0
2004-11-25,828,899,824,867,2195,8670.0,1000000.0
2004-11-26,859,868,832,844,1671,8440.0,1000000.0
2004-11-29,844,844,843,844,910,8440.0,1000000.0
2004-11-30,849,849,827,848,60,8480.0,1000000.0
2004-12-01,852,880,847,880,8410,8800.0,1000000.0
2004-12-02,855,888,850,851,4410,8510.0,1000000.0
2004-12-03,852,861,838,838,540,8380.0,1000000.0
2004-12-06,854,905,842,870,4569,8700.0,1000000.0
2004-12-07,874,917,874,887,1440,8870.0,1000000.0
2004-12-08,897,910,870,899,2940,8990.0,1000000.0
2004-12-09,878,898,875,881,1020,8810.0,1000000.0
2004-12-10,884,900,884,888,6100,8880.0,1000000.0
2004-12-13,888,918,888,888,8940,8880.0,1000000.0
2004-12-14,895,973,895,936,7120,9360.0,1000000.0
2004-12-15,950,980,944,958,2670,9580.0,1000000.0
2004-12-16,980,980,951,954,2730,9540.0,1000000.0
2004-12-17,954,996,930,996,5900,9960.0,1000000.0
2004-12-20,995,1025,995,1020,3270,10200.0,1000000.0
2004-12-21,977,1010,977,1005,1250,10050.0,1000000.0
2004-12-22,1005,1035,997,1025,4720,10250.0,1000000.0
2004-12-23,1030,1040,1010,1030,2550,10300.0,1000000.0
2004-12-24,1030,1075,1010,1040,2670,10400.0,1000000.0
2004-12-27,1040,1060,1020,1060,4499,10600.0,1000000.0
2004-12-28,1050,1100,1050,1100,12690,11000.0,1000000.0
2004-12-29,1070,1125,1070,1100,6720,11000.0,1000000.0
2004-12-30,1105,1120,1090,1100,3520,11000.0,1000000.0
