고려제강(002240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-05-29,22023,22800,21773,22652,30075,452000.0,10000000.0
2008-05-30,22650,22875,22449,22852,9905,456000.0,10000000.0
2008-06-02,22826,23252,22475,23203,10601,463000.0,10000000.0
2008-06-03,23501,24078,23352,23979,29603,478500.0,10000000.0
2008-06-04,24003,24579,23853,24381,25583,486500.0,10000000.0
2008-06-05,24053,24654,24053,24455,13849,488000.0,10000000.0
2008-06-09,23401,24504,23200,24506,17041,489000.0,10000000.0
2008-06-10,24203,24504,23301,24455,28590,488000.0,10000000.0
2008-06-11,23978,24478,23852,24355,7960,486000.0,10000000.0
2008-06-12,24278,24278,23752,23754,11360,474000.0,10000000.0
2008-06-13,23401,23752,22850,23754,19160,474000.0,10000000.0
2008-06-16,23753,24179,23377,24055,13030,480000.0,10000000.0
2008-06-17,23552,23952,22800,23654,28830,472000.0,10000000.0
2008-06-18,23627,23653,23101,23203,7916,463000.0,10000000.0
2008-06-19,22927,23302,22124,23303,19920,465000.0,10000000.0
2008-06-20,23276,23552,22975,23554,8107,470000.0,10000000.0
2008-06-23,23552,23577,23000,23554,4680,470000.0,10000000.0
2008-06-24,23176,23302,23051,23052,4570,460000.0,10000000.0
2008-06-25,23076,23152,22575,22952,6371,458000.0,10000000.0
2008-06-26,22801,23176,22701,23052,6061,460000.0,10000000.0
2008-06-27,22550,23302,22375,23052,8590,460000.0,10000000.0
2008-06-30,23401,23501,22600,22601,4656,451000.0,10000000.0
2008-07-01,22449,22875,22049,22702,9092,453000.0,10000000.0
2008-07-02,22850,22850,21046,22552,11940,450000.0,10000000.0
2008-07-03,21697,22399,20044,20045,77557,400000.0,10000000.0
2008-07-04,20294,20294,18967,18968,26356,378500.0,10000000.0
2008-07-07,18541,19493,18541,19494,12244,389000.0,10000000.0
2008-07-08,19468,19718,18390,19445,12400,388000.0,10000000.0
2008-07-09,19718,19718,19292,19445,11105,388000.0,10000000.0
2008-07-10,18891,19542,18891,19545,10944,390000.0,10000000.0
2008-07-11,19593,19794,19293,19795,19220,395000.0,10000000.0
2008-07-14,19994,21072,19569,20346,11600,406000.0,10000000.0
2008-07-15,20770,21297,20144,20197,18460,403000.0,10000000.0
2008-07-16,21547,23200,20294,20672,170881,412500.0,10000000.0
2008-07-17,20671,20821,19719,19745,44250,394000.0,10000000.0
2008-07-18,19894,20219,19267,19344,12180,386000.0,10000000.0
2008-07-21,19368,19919,19368,19745,6930,394000.0,10000000.0
2008-07-22,19843,19843,19167,19244,11948,384000.0,10000000.0
2008-07-23,19592,19618,19292,19469,15094,388500.0,10000000.0
2008-07-24,19517,20294,19493,20045,11002,400000.0,10000000.0
2008-07-25,19944,20144,19742,19996,5147,399000.0,10000000.0
2008-07-28,20119,20519,19868,20522,4821,409500.0,10000000.0
2008-07-29,20294,20545,20044,20146,7899,402000.0,10000000.0
2008-07-30,20520,20696,20295,20597,7410,411000.0,10000000.0
2008-07-31,20945,20945,20545,20797,9111,415000.0,10000000.0
2008-08-01,20770,20796,20394,20797,3331,415000.0,10000000.0
2008-08-04,20946,20946,19919,20271,6435,404500.0,10000000.0
2008-08-05,20220,20220,19418,19695,12426,393000.0,10000000.0
2008-08-06,19742,20244,19742,20247,14012,404000.0,10000000.0
2008-08-07,20220,20245,19542,19845,7996,396000.0,10000000.0
2008-08-08,19618,19868,19618,19619,2952,391500.0,10000000.0
2008-08-11,20695,20695,19417,19569,5326,390500.0,10000000.0
2008-08-12,19593,19819,19418,19494,5266,389000.0,10000000.0
2008-08-13,19443,19742,19342,19394,5640,387000.0,10000000.0
2008-08-14,19367,19718,19342,19720,14092,393500.0,10000000.0
2008-08-18,19468,19768,19418,19545,2270,390000.0,10000000.0
2008-08-19,19317,19569,19143,19545,4150,390000.0,10000000.0
2008-08-20,19493,20194,19243,20045,28303,400000.0,10000000.0
2008-08-21,20068,20394,19819,20297,41795,405000.0,10000000.0
2008-08-22,20294,20945,19843,20848,14190,416000.0,10000000.0
2008-08-25,20871,21047,20470,20822,7697,415500.0,10000000.0
2008-08-26,20796,21072,20445,20972,7673,418500.0,10000000.0
2008-08-27,20796,21221,20595,21048,5290,420000.0,10000000.0
2008-08-28,20821,21072,20596,20597,6240,411000.0,10000000.0
2008-08-29,20646,21121,20646,20697,12192,413000.0,10000000.0
2008-09-01,20595,20945,20294,20948,18176,418000.0,10000000.0
2008-09-02,20746,21423,20746,21073,17693,420500.0,10000000.0
2008-09-03,20771,21447,19067,21348,8643,426000.0,10000000.0
2008-09-04,20871,21297,20871,20948,3440,418000.0,10000000.0
2008-09-05,20920,21999,20194,22000,14223,439000.0,10000000.0
2008-09-08,22400,22400,21999,22251,8262,444000.0,10000000.0
2008-09-09,21798,22199,21798,21925,7687,437500.0,10000000.0
2008-09-10,21898,22049,21246,22051,5500,440000.0,10000000.0
2008-09-11,21597,22049,21072,21073,7236,420500.0,10000000.0
2008-09-12,21723,22400,21372,22251,12452,444000.0,10000000.0
2008-09-16,20444,21848,20444,21149,9510,422000.0,10000000.0
2008-09-17,21547,22198,21297,21900,10933,437000.0,10000000.0
2008-09-18,21597,22049,21171,21749,5973,434000.0,10000000.0
2008-09-19,22449,22449,21797,22226,10390,443500.0,10000000.0
2008-09-22,22224,22298,21697,22051,5570,440000.0,10000000.0
2008-09-23,21647,22198,21647,21800,3383,435000.0,10000000.0
2008-09-24,21398,22074,21398,21624,7350,431500.0,10000000.0
2008-09-25,21647,22399,21046,22051,8050,440000.0,10000000.0
2008-09-26,21698,22299,21698,21724,1357,433500.0,10000000.0
2008-09-29,21698,22299,21698,22300,10590,445000.0,10000000.0
2008-09-30,20895,23026,20895,22803,16700,455000.0,10000000.0
2008-10-01,22750,22976,22349,22826,3640,455500.0,10000000.0
2008-10-02,23026,23050,22324,22501,4883,449000.0,10000000.0
2008-10-06,22425,22450,20946,21298,10852,425000.0,10000000.0
2008-10-07,21298,21298,19468,20647,14424,412000.0,10000000.0
2008-10-08,19994,20394,19794,19795,15440,395000.0,10000000.0
2008-10-09,19542,20320,19542,19820,9150,395500.0,10000000.0
2008-10-10,19443,19994,18265,19294,14345,385000.0,10000000.0
2008-10-13,20244,20294,19468,20297,10093,405000.0,10000000.0
2008-10-14,20946,21823,20746,21825,7138,435500.0,10000000.0
2008-10-15,21146,22198,21146,21423,3643,427500.0,10000000.0
2008-10-16,21196,21196,19793,20045,5740,400000.0,10000000.0
2008-10-17,20094,20646,19592,19895,10540,397000.0,10000000.0
2008-10-20,20771,20796,18766,19594,6314,391000.0,10000000.0
2008-10-21,19742,20294,19167,19394,6081,387000.0,10000000.0
2008-10-22,19393,19967,18290,19344,15280,386000.0,10000000.0
2008-10-23,19042,19042,17814,17840,13652,356000.0,10000000.0
2008-10-24,18491,18491,15634,15635,20361,312000.0,10000000.0
2008-10-27,16261,16285,13605,16287,16330,325000.0,10000000.0
2008-10-28,15158,18716,14557,18718,29326,373500.0,10000000.0
2008-10-29,20045,20045,17439,18142,13060,362000.0,10000000.0
2008-10-30,18591,19768,18265,19269,19330,384500.0,10000000.0
2008-10-31,18691,20696,18541,19545,12939,390000.0,10000000.0
2008-11-03,20394,20470,19117,19168,10265,382500.0,10000000.0
2008-11-04,19192,19994,19041,19193,9984,383000.0,10000000.0
2008-11-05,19217,20220,19217,20120,13542,401500.0,10000000.0
2008-11-06,19342,20044,19342,19945,13018,398000.0,10000000.0
2008-11-07,19944,20044,18690,19996,11721,399000.0,10000000.0
2008-11-10,20194,20571,19768,20221,22735,403500.0,10000000.0
2008-11-11,21347,23252,19317,19320,67190,385500.0,10000000.0
2008-11-12,20219,20219,18816,18968,21370,378500.0,10000000.0
2008-11-13,18090,19091,18090,19044,15830,380000.0,10000000.0
2008-11-14,19944,19944,18842,18843,11033,376000.0,10000000.0
2008-11-17,18591,19693,18491,18692,9623,373000.0,10000000.0
2008-11-18,18391,18917,17990,17990,12101,359000.0,10000000.0
2008-11-19,18040,18391,17639,17840,7464,356000.0,10000000.0
2008-11-20,17989,18014,16861,16863,7072,336500.0,10000000.0
2008-11-21,16562,17539,16060,17415,5085,347500.0,10000000.0
2008-11-24,17539,17839,16862,16888,7605,337000.0,10000000.0
2008-11-25,17162,17688,16710,16839,6140,336000.0,10000000.0
2008-11-26,16862,18190,16862,17615,7079,351500.0,10000000.0
2008-11-27,17839,18516,17663,18492,6330,369000.0,10000000.0
2008-11-28,18315,19342,18315,18968,5960,378500.0,10000000.0
2008-12-01,18791,19267,18391,19219,5762,383500.0,10000000.0
2008-12-02,19017,19117,18742,18843,2931,376000.0,10000000.0
2008-12-03,19091,19393,18214,19394,8340,387000.0,10000000.0
2008-12-04,19041,19316,18665,18718,6440,373500.0,10000000.0
2008-12-05,18942,19243,18691,18843,3891,376000.0,10000000.0
2008-12-08,18842,19418,18541,19369,7010,386500.0,10000000.0
2008-12-09,19643,19643,19143,19494,6050,389000.0,10000000.0
2008-12-10,19592,19843,19393,19619,9814,391500.0,10000000.0
2008-12-11,19568,19768,19393,19394,15524,387000.0,10000000.0
2008-12-12,19393,19944,19217,19545,8540,390000.0,10000000.0
2008-12-15,19793,20094,19742,19771,7639,394500.0,10000000.0
2008-12-16,19517,20044,19292,19895,7272,397000.0,10000000.0
2008-12-17,19967,20294,19668,19895,14780,397000.0,10000000.0
2008-12-18,20044,20746,20018,20045,8100,400000.0,10000000.0
2008-12-19,20695,20695,19994,19996,5046,399000.0,10000000.0
2008-12-22,20169,20444,19994,20096,5166,401000.0,10000000.0
2008-12-23,20169,20394,19919,20071,7220,400500.0,10000000.0
2008-12-24,20344,20370,20044,20045,7781,400000.0,10000000.0
2008-12-26,20120,20345,19968,20321,9652,405500.0,10000000.0
2008-12-29,20841,20873,20287,20842,9987,320000.0,10000000.0
2008-12-30,20646,21688,20646,21559,8495,331000.0,10000000.0
2009-01-02,21623,21623,20906,21298,3166,327000.0,10000000.0
2009-01-05,21298,21298,20678,20875,8501,320500.0,10000000.0
2009-01-06,21427,21655,20906,21429,10672,329000.0,10000000.0
2009-01-07,21232,21883,21004,21298,8075,327000.0,10000000.0
2009-01-08,21264,21329,20841,20907,9032,321000.0,10000000.0
2009-01-09,20776,21298,20776,21135,6060,324500.0,10000000.0
2009-01-12,21135,21135,20450,20484,2983,314500.0,10000000.0
2009-01-13,20418,20450,19701,19702,12460,302500.0,10000000.0
2009-01-14,19864,20320,19669,19833,11684,304500.0,10000000.0
2009-01-15,19799,19864,19278,19279,11352,296000.0,10000000.0
2009-01-16,19311,19408,18822,19247,10590,295500.0,10000000.0
2009-01-19,19245,19441,19180,19182,6140,294500.0,10000000.0
2009-01-20,19082,19148,18919,18953,4745,291000.0,10000000.0
2009-01-21,18756,18953,18431,18790,6910,288500.0,10000000.0
2009-01-22,18724,19180,18627,19148,6010,294000.0,10000000.0
2009-01-23,19050,19148,18790,19085,3806,293000.0,10000000.0
2009-01-28,18985,19408,18855,18856,8947,289500.0,10000000.0
2009-01-29,18887,19148,18822,19019,6371,292000.0,10000000.0
2009-01-30,18756,19180,18724,19182,5849,382850.0,13000000.0
2009-02-02,19180,19180,18822,19116,5091,381550.0,13000000.0
2009-02-03,18953,19343,18919,19214,8369,383500.0,13000000.0
2009-02-04,19245,19441,18497,18693,28209,373100.0,13000000.0
2009-02-05,18724,20190,18594,19899,20860,397150.0,13000000.0
2009-02-06,19962,21135,19929,20615,29707,411450.0,13000000.0
2009-02-09,21101,21298,20678,21298,15587,425100.0,13000000.0
2009-02-10,21688,21883,21135,21559,12963,430300.0,13000000.0
2009-02-11,21557,21557,20710,21266,9310,424450.0,13000000.0
2009-02-12,21492,21492,20776,21233,10919,423800.0,13000000.0
2009-02-13,21590,21590,21167,21330,5072,425750.0,13000000.0
2009-02-16,21069,21949,21069,21559,13406,430300.0,13000000.0
2009-02-17,21492,21688,21135,21461,10485,428350.0,13000000.0
2009-02-18,20906,21460,20873,21103,9101,421200.0,13000000.0
2009-02-19,21264,21427,20190,20256,12186,404300.0,13000000.0
2009-02-20,20125,20646,19506,19963,14800,398450.0,13000000.0
2009-02-23,20320,20515,19538,20516,9380,409500.0,13000000.0
2009-02-24,19767,21167,19278,20256,23760,404300.0,13000000.0
2009-02-25,20255,20450,19733,20061,19911,400400.0,13000000.0
2009-02-26,20222,20384,19896,20191,9572,403000.0,13000000.0
2009-02-27,20646,20646,19929,20582,51980,410800.0,13000000.0
2009-03-02,20352,20352,19604,19736,11201,393900.0,13000000.0
2009-03-03,19604,19604,18627,19474,12129,388700.0,13000000.0
2009-03-04,19473,19570,18692,19573,13262,390650.0,13000000.0
2009-03-05,19604,20384,19278,20387,11695,406900.0,13000000.0
2009-03-06,20287,20515,19767,20516,13752,409500.0,13000000.0
2009-03-09,20678,21004,20255,20972,15310,418600.0,13000000.0
2009-03-10,20515,22697,20515,22112,21472,441350.0,13000000.0
2009-03-11,22372,22437,21949,22405,11968,447200.0,13000000.0
2009-03-12,22437,22469,21557,22471,17590,448500.0,13000000.0
2009-03-13,21883,22600,21688,22601,13722,451100.0,13000000.0
2009-03-16,22469,22926,22404,22829,7544,455650.0,13000000.0
2009-03-17,22469,23251,22339,23252,6834,464100.0,13000000.0
2009-03-18,23218,23251,22763,22960,7616,458250.0,13000000.0
2009-03-19,23218,23284,22502,22797,114261,455000.0,13000000.0
2009-03-20,22795,23121,22469,22731,9007,453700.0,13000000.0
2009-03-23,22990,23121,22600,22763,9812,454350.0,13000000.0
2009-03-24,22958,23577,22763,23317,13250,465400.0,13000000.0
2009-03-25,23348,23870,23055,23643,25492,471900.0,13000000.0
2009-03-26,23446,23967,23153,23806,8955,475150.0,13000000.0
2009-03-27,24098,24944,23544,24620,20245,491400.0,13000000.0
2009-03-30,24847,25042,24196,25043,16380,499850.0,13000000.0
2009-03-31,25042,25661,24749,25597,18147,510900.0,13000000.0
2009-04-01,25596,28657,25205,28528,51953,569400.0,13000000.0
2009-04-02,28169,32207,27810,29960,67797,598000.0,13000000.0
2009-04-03,30057,30057,28754,28854,25353,575900.0,13000000.0
2009-04-06,28624,29308,28201,28203,18373,562900.0,13000000.0
2009-04-07,28527,29634,28201,28951,26702,577850.0,13000000.0
2009-04-08,29015,29015,28298,28756,16366,573950.0,13000000.0
2009-04-09,28885,30448,28722,30417,37634,607100.0,13000000.0
2009-04-10,30545,33216,30416,32957,63646,657800.0,13000000.0
2009-04-13,33086,34519,32402,33869,65938,676000.0,13000000.0
2009-04-14,33412,33867,32076,33152,29264,661700.0,13000000.0
2009-04-15,32564,33737,32109,33217,29880,663000.0,13000000.0
2009-04-16,33867,34845,32630,33217,43878,663000.0,13000000.0
2009-04-17,33737,33737,30774,31784,27457,634400.0,13000000.0
2009-04-20,31230,32825,30807,32827,21210,655200.0,13000000.0
2009-04-21,32467,33216,31913,32534,21357,649350.0,13000000.0
2009-04-22,32761,33281,32435,33022,19357,659100.0,13000000.0
2009-04-23,32761,32956,31718,32240,24580,643500.0,13000000.0
2009-04-24,31653,32305,31522,32176,22870,642200.0,13000000.0
2009-04-27,32174,33216,31359,32566,20993,650000.0,13000000.0
2009-04-28,32890,33086,31979,32566,10614,650000.0,13000000.0
2009-04-29,32076,32565,31913,32566,12265,650000.0,13000000.0
2009-04-30,33151,34714,32564,33087,48715,660400.0,13000000.0
2009-05-04,32761,33346,32369,32534,13317,649350.0,13000000.0
2009-05-06,32564,32695,31588,32143,21307,641550.0,13000000.0
2009-05-07,32044,32239,30611,30612,28239,611000.0,13000000.0
2009-05-08,30513,31196,30350,30808,11313,614900.0,13000000.0
2009-05-11,30839,31230,30285,30840,19995,615550.0,13000000.0
2009-05-12,30285,30936,30090,30905,9604,616850.0,13000000.0
2009-05-13,30676,31262,30676,31165,10464,622050.0,13000000.0
2009-05-14,31425,31425,30644,30808,12284,614900.0,13000000.0
2009-05-15,30970,30970,30578,30775,5977,614250.0,13000000.0
2009-05-18,30774,30774,29568,29571,13275,590200.0,13000000.0
2009-05-19,29960,30285,29308,29668,24495,592150.0,13000000.0
2009-05-20,30025,30871,29308,29831,122777,595400.0,13000000.0
2009-05-21,29829,30350,29113,29765,24787,594100.0,13000000.0
2009-05-22,29699,29699,29178,29440,17484,587600.0,13000000.0
2009-05-25,29178,30382,28820,30385,30564,606450.0,13000000.0
2009-05-26,30611,30611,29113,29114,37109,581100.0,13000000.0
2009-05-27,29243,29308,28006,28006,14251,559000.0,13000000.0
2009-05-28,28298,28429,27713,28398,12368,566800.0,13000000.0
2009-05-29,28332,29927,28169,29928,23512,597350.0,13000000.0
2009-06-01,30090,30708,29373,30677,21058,612300.0,13000000.0
2009-06-02,30936,30936,30220,30385,22085,606450.0,13000000.0
2009-06-03,30382,30611,29960,29960,9026,598000.0,13000000.0
2009-06-04,29764,30253,29276,29277,16240,584350.0,13000000.0
2009-06-05,29243,29927,28754,29309,15083,585000.0,13000000.0
2009-06-08,28852,30545,28754,30286,17920,604500.0,13000000.0
2009-06-09,30774,30774,29243,29635,24100,591500.0,13000000.0
2009-06-10,29373,30936,29373,30840,29300,615550.0,13000000.0
2009-06-11,30839,31359,30448,31264,34300,624000.0,13000000.0
2009-06-12,31295,31458,30970,31264,26959,624000.0,13000000.0
2009-06-15,30871,30936,29992,30286,10870,604500.0,13000000.0
2009-06-16,29960,30090,29308,29309,11440,585000.0,13000000.0
2009-06-17,29308,29699,29015,29245,10782,583700.0,13000000.0
2009-06-18,28885,29568,28494,28658,26742,572000.0,13000000.0
2009-06-19,28983,28983,28071,28105,13570,560950.0,13000000.0
2009-06-22,28071,28591,27777,28072,14450,560300.0,13000000.0
2009-06-23,27745,28006,26442,26444,30638,527800.0,13000000.0
2009-06-24,26605,27550,26507,27389,12052,546650.0,13000000.0
2009-06-25,27387,28006,27159,27909,11701,557050.0,13000000.0
2009-06-26,28201,28527,27094,28528,37800,569400.0,13000000.0
2009-06-29,28527,28754,28332,28723,15158,573300.0,13000000.0
2009-06-30,28852,29015,28690,29017,22143,579150.0,13000000.0
2009-07-01,28201,29048,28201,29017,22761,579150.0,13000000.0
2009-07-02,28559,29080,28559,29017,16138,579150.0,13000000.0
2009-07-03,28950,29341,28722,29342,10987,585650.0,13000000.0
2009-07-06,29341,29341,28103,29049,1620,579800.0,13000000.0
2009-07-07,29308,29439,28722,29146,6030,581750.0,13000000.0
2009-07-08,29080,29210,28527,29212,9516,583050.0,13000000.0
2009-07-09,29146,29276,28657,28951,10780,577850.0,13000000.0
2009-07-10,29146,29146,28624,29049,4820,579800.0,13000000.0
2009-07-13,28787,28983,28103,28593,14601,570700.0,13000000.0
2009-07-14,28624,29080,28298,28983,10483,578500.0,13000000.0
2009-07-15,28983,29080,28591,28983,15839,578500.0,13000000.0
2009-07-16,28787,29113,28298,28300,24696,564850.0,13000000.0
2009-07-17,28527,28527,27973,28398,6199,566800.0,13000000.0
2009-07-20,28591,28754,28461,28756,2171,573950.0,13000000.0
2009-07-21,28754,28950,28006,28267,13788,564200.0,13000000.0
2009-07-22,28169,28624,27615,28332,16740,565500.0,13000000.0
2009-07-23,28071,28559,28071,28528,5721,569400.0,13000000.0
2009-07-24,28332,28690,27550,28528,38455,569400.0,13000000.0
2009-07-27,28657,28690,28201,28593,23621,570700.0,13000000.0
2009-07-28,28396,28591,27810,27942,22732,557700.0,13000000.0
2009-07-29,28135,28169,27484,27486,19062,548600.0,13000000.0
2009-07-30,27518,27713,26931,27290,19730,544700.0,13000000.0
2009-07-31,27257,27257,26996,27226,21281,543400.0,13000000.0
2009-08-03,27615,28071,27159,28072,11439,560300.0,13000000.0
2009-08-04,28071,28266,27745,28006,12648,559000.0,13000000.0
2009-08-05,28006,28135,27484,27518,10256,549250.0,13000000.0
2009-08-06,27387,27680,27321,27518,14767,549250.0,13000000.0
2009-08-07,27387,27582,27321,27518,12008,549250.0,13000000.0
2009-08-10,27875,28071,27615,28072,11325,560300.0,13000000.0
2009-08-11,28266,28461,28071,28463,15520,568100.0,13000000.0
2009-08-12,28722,28722,27940,28169,10977,562250.0,13000000.0
2009-08-13,28233,28233,27908,27909,7121,557050.0,13000000.0
2009-08-14,27777,28233,27745,27909,5350,557050.0,13000000.0
2009-08-17,27875,27875,27192,27226,8068,543400.0,13000000.0
2009-08-18,26801,27843,26801,27714,12813,553150.0,13000000.0
2009-08-19,27419,27777,27289,27681,8001,552500.0,13000000.0
2009-08-20,27387,27973,27387,27942,118829,557700.0,13000000.0
2009-08-21,28396,29405,28201,29245,33571,583700.0,13000000.0
2009-08-24,29373,29731,28722,29049,22608,579800.0,13000000.0
2009-08-25,29048,29048,28038,28040,10270,559650.0,13000000.0
2009-08-26,28201,28461,27680,28300,6673,564850.0,13000000.0
2009-08-27,28657,28787,27713,27844,7334,555750.0,13000000.0
2009-08-28,27777,27777,27419,27779,10148,554450.0,13000000.0
2009-08-31,27452,27615,26898,26900,15209,536900.0,13000000.0
2009-09-01,27029,27159,26182,26574,17040,530400.0,13000000.0
2009-09-02,26573,26931,26247,26509,8230,529100.0,13000000.0
2009-09-03,26410,26573,26149,26378,4982,526500.0,13000000.0
2009-09-04,26475,26670,26116,26378,5621,526500.0,13000000.0
2009-09-07,26247,26931,25531,25532,14682,509600.0,13000000.0
2009-09-08,25628,26541,25531,26053,20509,520000.0,13000000.0
2009-09-09,26052,26215,25824,26216,11969,523250.0,13000000.0
2009-09-10,26410,26898,26410,26639,15650,531700.0,13000000.0
2009-09-11,26215,26768,26116,26639,9427,531700.0,13000000.0
2009-09-14,26312,26898,26019,26020,10400,519350.0,13000000.0
2009-09-15,25921,26345,25921,26053,3944,520000.0,13000000.0
2009-09-16,26019,26605,25953,26574,14850,530400.0,13000000.0
2009-09-17,26378,26833,26247,26770,9120,534300.0,13000000.0
2009-09-18,26442,27518,26442,27095,12884,540800.0,13000000.0
2009-09-21,27029,27615,26898,27616,10393,551200.0,13000000.0
2009-09-22,27615,27680,27224,27486,5581,548600.0,13000000.0
2009-09-23,27257,27518,26898,27486,6780,548600.0,13000000.0
2009-09-24,27582,27582,26736,26770,3975,534300.0,13000000.0
2009-09-25,26442,27680,26378,27681,3570,552500.0,13000000.0
2009-09-28,27126,27518,26475,27030,6700,539500.0,13000000.0
2009-09-29,26768,27550,26736,26933,4563,537550.0,13000000.0
2009-09-30,26605,27387,26605,27389,6340,546650.0,13000000.0
2009-10-01,27355,27355,26638,26933,5090,537550.0,13000000.0
2009-10-05,27192,27192,26638,26639,8621,531700.0,13000000.0
2009-10-06,26541,26898,26345,26411,9384,527150.0,13000000.0
2009-10-07,26345,26931,26345,26444,8532,527800.0,13000000.0
2009-10-08,26475,26833,26279,26346,14271,525850.0,13000000.0
2009-10-09,26312,26670,26279,26346,11513,525850.0,13000000.0
2009-10-12,26507,26605,26247,26313,5672,525200.0,13000000.0
2009-10-13,26182,26442,25824,25825,8010,515450.0,13000000.0
2009-10-14,25790,26378,25790,26085,10363,520650.0,13000000.0
2009-10-15,26084,26605,25953,26378,10956,526500.0,13000000.0
2009-10-16,26442,26605,25790,26183,7635,522600.0,13000000.0
2009-10-19,25889,26410,25790,25988,5253,518700.0,13000000.0
2009-10-20,25889,26345,25889,26248,3790,523900.0,13000000.0
2009-10-21,26247,26866,25921,26834,8180,535600.0,13000000.0
2009-10-22,26801,26801,26084,26085,5875,520650.0,13000000.0
2009-10-23,25889,26182,25889,25922,5389,517400.0,13000000.0
2009-10-26,26052,26378,25726,25727,7175,513500.0,13000000.0
2009-10-27,25921,25921,25628,25630,3170,511550.0,13000000.0
2009-10-28,25498,25726,25270,25271,10511,504400.0,13000000.0
2009-10-29,25237,26247,25042,25336,15040,505700.0,13000000.0
2009-10-30,25335,25693,24749,25076,9784,500500.0,13000000.0
2009-11-02,24814,24944,24554,24620,4840,491400.0,13000000.0
2009-11-03,24586,24879,24293,24816,4642,495300.0,13000000.0
2009-11-04,25335,25335,24554,24685,1846,492700.0,13000000.0
2009-11-05,24586,25074,24325,25076,6930,500500.0,13000000.0
2009-11-06,24749,25107,24716,25043,5991,499850.0,13000000.0
2009-11-09,24944,25335,24847,24979,5940,498550.0,13000000.0
2009-11-10,24554,25139,24554,24620,4592,491400.0,13000000.0
2009-11-11,24781,25205,24716,24979,6386,498550.0,13000000.0
2009-11-12,24847,25107,24488,24783,4414,494650.0,13000000.0
2009-11-13,24976,25074,24228,24229,5490,483600.0,13000000.0
2009-11-16,24651,26215,23642,23774,10346,474500.0,13000000.0
2009-11-17,23609,23935,23251,23252,7501,464100.0,13000000.0
2009-11-18,23804,23804,23186,23187,7266,462800.0,13000000.0
2009-11-19,23186,23479,22958,23089,11070,460850.0,13000000.0
2009-11-20,23284,23609,23088,23611,13510,471250.0,13000000.0
2009-11-23,23479,23707,23055,23057,12410,460200.0,13000000.0
2009-11-24,23088,23218,22958,23155,7987,462150.0,13000000.0
2009-11-25,22990,23251,22860,22992,10597,458900.0,13000000.0
2009-11-26,23055,23284,22600,22601,20956,451100.0,13000000.0
2009-11-27,22469,22763,22274,22341,15900,445900.0,13000000.0
2009-11-30,22469,22502,22046,22178,16472,442650.0,13000000.0
2009-12-01,22046,22697,22014,22666,10031,452400.0,13000000.0
2009-12-02,22665,23414,22600,23350,8082,466050.0,13000000.0
2009-12-03,23316,23348,22990,23122,7070,461500.0,13000000.0
2009-12-04,22990,23316,22892,22960,6873,458250.0,13000000.0
2009-12-07,22860,22892,22632,22797,188292,455000.0,13000000.0
2009-12-08,22697,23088,22697,23024,7984,459550.0,13000000.0
2009-12-09,23055,24065,23023,23513,16030,469300.0,13000000.0
2009-12-10,23935,24065,23446,23448,16820,468000.0,13000000.0
2009-12-11,23446,23837,23446,23708,18427,473200.0,13000000.0
2009-12-14,23707,24554,23707,24294,13511,484900.0,13000000.0
2009-12-15,24293,24586,24098,24554,9909,490100.0,13000000.0
2009-12-16,24586,24684,24359,24554,7860,490100.0,13000000.0
2009-12-17,24456,24456,24196,24294,7995,484900.0,13000000.0
2009-12-18,24228,24293,23804,23806,6461,475150.0,13000000.0
2009-12-21,23707,23935,23577,23839,9074,475800.0,13000000.0
2009-12-22,23381,23902,23381,23903,3835,477100.0,13000000.0
2009-12-23,24033,25726,24033,25108,18743,501150.0,13000000.0
2009-12-24,25107,26182,24847,25793,25692,514800.0,13000000.0
2009-12-28,26182,27940,25726,25727,34161,513500.0,13000000.0
2009-12-29,25726,25790,24619,25043,14151,499850.0,13000000.0
2009-12-30,25042,25661,24944,25467,5472,508300.0,13000000.0
2010-01-04,25726,25726,24976,25011,4887,499200.0,13000000.0
2010-01-05,25010,25010,24456,24816,16240,495300.0,13000000.0
2010-01-06,24814,24976,24619,24750,10056,494000.0,13000000.0
2010-01-07,24684,24684,24196,24294,13810,484900.0,13000000.0
2010-01-08,24325,24879,24065,24783,20013,494650.0,13000000.0
2010-01-11,24781,25074,24456,24522,10890,489450.0,13000000.0
2010-01-12,24456,24814,24359,24554,3990,490100.0,13000000.0
2010-01-13,24716,24749,24456,24653,8216,492050.0,13000000.0
2010-01-14,24586,24586,24130,24131,10682,481650.0,13000000.0
2010-01-15,24130,24488,24033,24328,7650,485550.0,13000000.0
2010-01-18,24162,24196,23902,24099,6411,481000.0,13000000.0
2010-01-19,23967,24293,23902,24294,6048,484900.0,13000000.0
2010-01-20,24130,24260,24000,24099,15766,481000.0,13000000.0
2010-01-21,24359,24488,24033,24099,8927,481000.0,13000000.0
2010-01-22,24293,24293,23577,23708,13793,473200.0,13000000.0
2010-01-25,23544,23674,22990,23219,10536,463450.0,13000000.0
2010-01-26,23284,23479,22958,23187,11220,462800.0,13000000.0
2010-01-27,23218,23348,22795,23187,8756,462800.0,13000000.0
2010-01-28,22990,23642,22828,23480,15721,468650.0,13000000.0
2010-01-29,23284,23316,22892,22894,14352,456950.0,13000000.0
2010-02-01,22828,23251,22828,22992,5240,458900.0,13000000.0
