자화전자(033240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-08-08,8410,8540,8410,8500,77000,151470.0,17820000.0
2003-08-11,8500,8510,8300,8390,61020,149510.0,17820000.0
2003-08-12,8450,8450,8210,8240,79150,146837.0,17820000.0
2003-08-13,8270,8360,8260,8350,60570,148797.0,17820000.0
2003-08-14,8420,8820,8320,8750,359579,155925.0,17820000.0
2003-08-18,8900,9070,8800,8800,289010,156816.0,17820000.0
2003-08-19,8990,9010,8710,8960,200168,159667.0,17820000.0
2003-08-20,9000,9000,8750,8750,132621,155925.0,17820000.0
2003-08-21,8910,9200,8710,9000,323245,160380.0,17820000.0
2003-08-22,9100,9160,8980,9010,266499,160558.0,17820000.0
2003-08-25,9290,9290,9000,9020,127890,160736.0,17820000.0
2003-08-26,9000,9140,9000,9080,225239,161806.0,17820000.0
2003-08-27,9070,9750,9050,9250,474367,164835.0,17820000.0
2003-08-28,9340,9650,9300,9400,223710,167508.0,17820000.0
2003-08-29,9510,9540,9220,9450,170471,168399.0,17820000.0
2003-09-01,9590,9900,9570,9700,440700,172854.0,17820000.0
2003-09-02,9890,9900,9530,9650,214551,171963.0,17820000.0
2003-09-03,9800,9800,9560,9560,225430,170359.0,17820000.0
2003-09-04,9610,10350,9610,9990,635147,178022.0,17820000.0
2003-09-05,10050,10100,9730,9770,215700,174101.0,17820000.0
2003-09-08,9770,9940,9720,9750,220213,173745.0,17820000.0
2003-09-09,9790,9850,9750,9750,138920,173745.0,17820000.0
2003-09-15,9610,9700,9310,9400,147380,167508.0,17820000.0
2003-09-16,9360,9360,9080,9200,218710,163944.0,17820000.0
2003-09-17,9270,9300,9010,9100,201110,162162.0,17820000.0
2003-09-18,9140,9190,8860,8860,149704,157885.0,17820000.0
2003-09-19,9000,9030,8590,8600,189613,153252.0,17820000.0
2003-09-22,8800,8800,8330,8720,193590,155390.0,17820000.0
2003-09-23,8600,8680,8420,8520,121430,151826.0,17820000.0
2003-09-24,8550,8640,8320,8640,289465,153965.0,17820000.0
2003-09-25,8500,8540,8290,8400,132077,149688.0,17820000.0
2003-09-26,8390,8490,8200,8200,95023,146124.0,17820000.0
2003-09-29,8180,8350,8060,8180,75572,145768.0,17820000.0
2003-09-30,8310,8450,8200,8210,138760,146302.0,17820000.0
2003-10-01,8030,8380,8000,8380,104200,149332.0,17820000.0
2003-10-02,8500,8550,8420,8500,174191,151470.0,17820000.0
2003-10-06,8510,8630,8450,8600,113566,153252.0,17820000.0
2003-10-07,8710,8790,8580,8600,187180,153252.0,17820000.0
2003-10-08,8610,8650,8290,8340,94340,148619.0,17820000.0
2003-10-09,8220,8430,8220,8350,74340,148797.0,17820000.0
2003-10-10,8360,8510,8350,8470,100134,150935.0,17820000.0
2003-10-13,8550,8970,8500,8520,394186,151826.0,17820000.0
2003-10-14,8660,8680,8490,8520,193454,151826.0,17820000.0
2003-10-15,8620,8920,8600,8640,334792,153965.0,17820000.0
2003-10-16,8720,8750,8540,8600,215797,153252.0,17820000.0
2003-10-17,8570,8750,8570,8750,189893,155925.0,17820000.0
2003-10-20,8650,8870,8650,8870,123083,158063.0,17820000.0
2003-10-21,8880,8990,8690,8770,141379,156281.0,17820000.0
2003-10-22,8670,8770,8530,8530,124749,152005.0,17820000.0
2003-10-23,8200,8310,8000,8180,175406,145768.0,17820000.0
2003-10-24,8180,8600,8070,8530,223850,152005.0,17820000.0
2003-10-27,8470,8530,8350,8430,78680,150223.0,17820000.0
2003-10-28,8430,8600,8360,8460,107790,150757.0,17820000.0
2003-10-29,8700,8720,8510,8510,101309,151648.0,17820000.0
2003-10-30,8510,8620,8360,8410,83996,149866.0,17820000.0
2003-10-31,8500,8550,8330,8350,70517,148797.0,17820000.0
2003-11-03,8310,8530,8280,8490,75690,151292.0,17820000.0
2003-11-04,8510,8580,8400,8400,136834,149688.0,17820000.0
2003-11-05,8410,8760,8380,8720,174886,155390.0,17820000.0
2003-11-06,8820,8820,8610,8630,134840,153787.0,17820000.0
2003-11-07,8620,8800,8520,8600,197051,153252.0,17820000.0
2003-11-10,8600,8730,8480,8710,173049,155212.0,17820000.0
2003-11-11,8700,8710,8580,8700,94740,155034.0,17820000.0
2003-11-12,8660,8710,8560,8600,186975,153252.0,17820000.0
2003-11-13,8680,9050,8600,9050,501275,161271.0,17820000.0
2003-11-14,9000,9170,8960,9100,222285,162162.0,17820000.0
2003-11-17,9050,9100,8980,9050,192961,161271.0,17820000.0
2003-11-18,9000,9090,8800,9090,149280,161984.0,17820000.0
2003-11-19,8860,8900,8680,8680,120908,154678.0,17820000.0
2003-11-20,8700,8930,8700,8820,128141,157172.0,17820000.0
2003-11-21,8850,8980,8650,8680,214755,154678.0,17820000.0
2003-11-24,8580,8600,8310,8600,146880,153252.0,17820000.0
2003-11-25,8770,8770,8600,8700,93660,155034.0,17820000.0
2003-11-26,8690,8800,8640,8800,93461,156816.0,17820000.0
2003-11-27,8890,8960,8740,8920,60465,158954.0,17820000.0
2003-11-28,8920,9120,8920,9000,97608,160380.0,17820000.0
2003-12-01,9000,9490,8900,9470,228576,168755.0,17820000.0
2003-12-02,9400,9470,9250,9280,106660,165370.0,17820000.0
2003-12-03,9250,9350,9150,9200,86806,163944.0,17820000.0
2003-12-04,9230,9230,9060,9150,225825,163053.0,17820000.0
2003-12-05,9100,9150,8950,9050,175021,161271.0,17820000.0
2003-12-08,8830,8980,8820,8970,102835,159845.0,17820000.0
2003-12-09,9000,9220,8900,9150,123515,163053.0,17820000.0
2003-12-10,9060,9180,8980,9170,115832,163409.0,17820000.0
2003-12-11,9190,9480,9190,9410,290001,167686.0,17820000.0
2003-12-12,9640,9770,9620,9770,300210,174101.0,17820000.0
2003-12-15,9880,9900,9550,9900,208987,176418.0,17820000.0
2003-12-16,9790,10100,9600,10000,185080,178200.0,17820000.0
2003-12-17,10100,10150,9850,9970,302239,177665.0,17820000.0
2003-12-18,10000,10150,9800,10000,182061,178200.0,17820000.0
2003-12-19,10150,10200,9910,10000,172810,178200.0,17820000.0
2003-12-22,9990,9990,9810,9900,115330,176418.0,17820000.0
2003-12-23,9810,9980,9760,9900,117330,176418.0,17820000.0
2003-12-24,9890,10050,9770,9990,110691,178022.0,17820000.0
2003-12-26,10200,10250,9960,10200,136100,181764.0,17820000.0
2003-12-29,10200,10750,10050,10500,312349,187110.0,17820000.0
2003-12-30,10800,11300,10550,11300,252660,201366.0,17820000.0
2004-01-02,11300,11400,11000,11300,131900,201366.0,17820000.0
2004-01-05,11400,11400,10700,10900,108303,194238.0,17820000.0
2004-01-06,11000,11000,10350,10400,155404,185328.0,17820000.0
2004-01-07,10650,11250,10550,10850,266869,193347.0,17820000.0
2004-01-08,11050,11200,10900,10900,191214,194238.0,17820000.0
2004-01-09,11000,11800,10950,11700,262570,208494.0,17820000.0
2004-01-12,11700,11700,11400,11700,65964,208494.0,17820000.0
2004-01-13,11700,11700,11300,11700,122724,208494.0,17820000.0
2004-01-14,11700,11850,11200,11600,182061,206712.0,17820000.0
2004-01-15,11350,11700,11150,11650,99550,207603.0,17820000.0
2004-01-16,11500,11800,11350,11350,76564,202257.0,17820000.0
2004-01-19,11300,11550,11150,11200,51040,199584.0,17820000.0
2004-01-20,11050,11400,10850,11150,67063,198693.0,17820000.0
2004-01-26,11150,11200,10700,10950,71033,195129.0,17820000.0
2004-01-27,10950,11650,10600,11650,391287,207603.0,17820000.0
2004-01-28,11800,12000,11350,11800,318762,210276.0,17820000.0
2004-01-29,11400,11800,11400,11700,112850,208494.0,17820000.0
2004-01-30,11600,11600,11300,11300,29511,201366.0,17820000.0
2004-02-02,11300,11600,11100,11600,121738,206712.0,17820000.0
2004-02-03,11600,11600,11200,11500,48001,204930.0,17820000.0
2004-02-04,11300,11500,10950,11350,85571,202257.0,17820000.0
2004-02-05,11000,11350,11000,11100,56160,197802.0,17820000.0
2004-02-06,11100,11400,11000,11200,79040,199584.0,17820000.0
2004-02-09,11200,11500,10900,11000,70527,196020.0,17820000.0
2004-02-10,10900,11000,10400,10650,255030,189783.0,17820000.0
2004-02-11,10600,10900,10500,10900,217490,194238.0,17820000.0
2004-02-12,10800,11150,10700,10900,92574,194238.0,17820000.0
2004-02-13,10950,11700,10800,11600,213555,206712.0,17820000.0
2004-02-16,11650,11650,11300,11550,151710,205821.0,17820000.0
2004-02-17,11400,11550,11050,11150,82181,198693.0,17820000.0
2004-02-18,11100,11400,11000,11300,130519,201366.0,17820000.0
2004-02-19,11300,11700,11250,11650,134640,207603.0,17820000.0
2004-02-20,11650,11900,11400,11750,151400,209385.0,17820000.0
2004-02-23,11950,12200,11850,11950,184181,212949.0,17820000.0
2004-02-24,11950,11950,11450,11450,106960,204039.0,17820000.0
2004-02-25,11350,11450,11100,11200,106893,199584.0,17820000.0
2004-02-26,11200,11350,11100,11250,108427,200475.0,17820000.0
2004-02-27,11000,11400,11000,11300,48857,201366.0,17820000.0
2004-03-02,11300,11550,11250,11450,52390,204039.0,17820000.0
2004-03-03,11300,11550,11150,11300,67430,201366.0,17820000.0
2004-03-04,11200,11900,11200,11850,134570,211167.0,17820000.0
2004-03-05,12000,12000,11550,11850,320181,211167.0,17820000.0
2004-03-08,11850,12000,11650,12000,79710,213840.0,17820000.0
2004-03-09,12000,12000,11500,11650,166050,207603.0,17820000.0
2004-03-10,11500,11800,11500,11800,88330,210276.0,17820000.0
2004-03-11,11600,12100,11500,12100,137920,215622.0,17820000.0
2004-03-12,11900,12100,11300,11650,167830,207603.0,17820000.0
2004-03-15,11950,11950,11600,11650,78318,207603.0,17820000.0
2004-03-16,11650,11650,11200,11450,95860,204039.0,17820000.0
2004-03-17,11450,11800,11450,11550,79690,205821.0,17820000.0
2004-03-18,11600,11650,11400,11550,47480,205821.0,17820000.0
2004-03-19,11550,11650,11400,11550,30123,205821.0,17820000.0
2004-03-22,11450,11550,11150,11200,59280,199584.0,17820000.0
2004-03-23,11000,11100,10800,11050,51307,196911.0,17820000.0
2004-03-24,10950,11300,10800,11300,76850,201366.0,17820000.0
2004-03-25,11150,11550,10950,11200,112140,199584.0,17820000.0
2004-03-26,11300,11400,10900,11200,117882,199584.0,17820000.0
2004-03-29,11300,11400,11150,11200,51898,199584.0,17820000.0
2004-03-30,11200,11250,10850,11000,79320,196020.0,17820000.0
2004-03-31,11050,11200,10750,10950,139991,195129.0,17820000.0
2004-04-01,10900,11050,10800,10950,135120,195129.0,17820000.0
2004-04-02,10950,11200,10900,10900,84669,194238.0,17820000.0
2004-04-06,11300,11300,10950,11000,244055,196020.0,17820000.0
2004-04-07,11200,12650,11100,12650,609911,225423.0,17820000.0
2004-04-08,12650,12650,12100,12650,178819,225423.0,17820000.0
2004-04-09,12600,12600,12150,12150,98280,216513.0,17820000.0
2004-04-12,12500,12750,12300,12400,185357,220968.0,17820000.0
2004-04-13,12700,13300,12500,12500,531248,222750.0,17820000.0
2004-04-14,12400,12550,12150,12300,140628,219186.0,17820000.0
2004-04-16,12250,12600,12000,12100,120580,215622.0,17820000.0
2004-04-19,11950,12700,11950,12700,285663,226314.0,17820000.0
2004-04-20,12700,13250,12700,12950,288981,230769.0,17820000.0
2004-04-21,12700,13050,12600,12850,137769,228987.0,17820000.0
2004-04-22,13000,13000,12500,12500,117493,222750.0,17820000.0
2004-04-23,12700,13100,12500,12900,160640,229878.0,17820000.0
2004-04-26,13050,13200,12150,12300,206533,219186.0,17820000.0
2004-04-27,12300,12450,11500,12000,226310,213840.0,17820000.0
2004-04-28,12100,12100,11400,11400,110671,203148.0,17820000.0
2004-04-29,11050,11500,11050,11250,118561,200475.0,17820000.0
2004-04-30,11000,11500,11000,11400,97715,203148.0,17820000.0
2004-05-03,11200,11450,11050,11200,63830,199584.0,17820000.0
2004-05-04,11350,11550,11100,11350,74815,202257.0,17820000.0
2004-05-06,11450,11700,11000,11000,147832,196020.0,17820000.0
2004-05-07,11150,11800,11000,11450,150490,204039.0,17820000.0
2004-05-10,11450,11600,10600,10700,117089,190674.0,17820000.0
2004-05-11,10550,11200,10300,11200,106924,199584.0,17820000.0
2004-05-12,11000,11400,11000,11250,126265,200475.0,17820000.0
2004-05-13,11050,11250,10750,11050,158450,196911.0,17820000.0
2004-05-14,11050,11350,10550,10850,234480,193347.0,17820000.0
2004-05-17,10850,10900,9990,10400,141600,185328.0,17820000.0
2004-05-18,9950,10750,9950,10650,85100,189783.0,17820000.0
2004-05-19,10800,11150,10650,10850,203233,193347.0,17820000.0
2004-05-20,11000,11100,10500,10800,178150,192456.0,17820000.0
2004-05-21,11000,11200,10900,10900,125110,194238.0,17820000.0
2004-05-24,11100,11150,10900,10950,71808,195129.0,17820000.0
2004-05-25,10900,11050,10800,10900,100311,194238.0,17820000.0
2004-05-27,11150,11350,10850,11000,159440,196020.0,17820000.0
2004-05-28,11250,11400,11100,11350,115040,202257.0,17820000.0
2004-05-31,11150,11250,10950,11150,113770,198693.0,17820000.0
2004-06-01,11250,11600,11200,11500,179825,204930.0,17820000.0
2004-06-02,11500,11750,11350,11500,126980,204930.0,17820000.0
2004-06-03,11700,12150,11000,11600,344780,206712.0,17820000.0
2004-06-04,11900,11950,11500,11950,131120,212949.0,17820000.0
2004-06-07,12000,12250,11900,12150,228563,216513.0,17820000.0
2004-06-08,12300,12400,11950,12150,150080,216513.0,17820000.0
2004-06-09,12200,12200,11700,11900,99670,212058.0,17820000.0
2004-06-10,11700,12200,11650,11900,104957,212058.0,17820000.0
2004-06-11,11750,11850,11550,11700,104297,208494.0,17820000.0
2004-06-14,11400,11900,11400,11750,66620,209385.0,17820000.0
2004-06-15,11750,12000,11600,12000,46212,213840.0,17820000.0
2004-06-16,11900,12150,11500,11900,144340,212058.0,17820000.0
2004-06-17,11950,11950,11450,11600,40590,206712.0,17820000.0
2004-06-18,11500,11600,11350,11450,101540,204039.0,17820000.0
2004-06-21,11400,11850,11400,11500,81360,204930.0,17820000.0
2004-06-22,11350,11850,11250,11700,66080,208494.0,17820000.0
2004-06-23,11650,11850,11400,11500,114630,204930.0,17820000.0
2004-06-24,11600,11750,11450,11650,196640,207603.0,17820000.0
2004-06-25,11600,11800,11500,11700,83132,208494.0,17820000.0
2004-06-28,11650,11800,11500,11650,64360,207603.0,17820000.0
2004-06-29,11600,12000,11550,11800,97152,210276.0,17820000.0
2004-06-30,12000,12150,11800,11950,312830,212949.0,17820000.0
2004-07-01,12000,12100,11800,11800,84330,210276.0,17820000.0
2004-07-02,11600,11700,11450,11500,85551,204930.0,17820000.0
2004-07-05,11400,11650,11400,11500,84682,204930.0,17820000.0
2004-07-06,11500,11700,11500,11700,124610,208494.0,17820000.0
2004-07-07,11400,11800,11350,11800,49073,210276.0,17820000.0
2004-07-08,11800,11800,11450,11500,130802,204930.0,17820000.0
2004-07-09,11400,11650,11350,11650,120301,207603.0,17820000.0
2004-07-12,11600,11750,11350,11350,65900,202257.0,17820000.0
2004-07-13,11350,11500,11300,11500,46760,204930.0,17820000.0
2004-07-14,11350,11450,11200,11200,67860,199584.0,17820000.0
2004-07-15,11200,11250,10750,11150,121890,198693.0,17820000.0
2004-07-16,11150,11200,10900,11150,91760,198693.0,17820000.0
2004-07-19,10900,11300,10850,11300,56599,201366.0,17820000.0
2004-07-20,11100,11200,11000,11100,52390,197802.0,17820000.0
2004-07-21,11150,11300,10800,10800,82117,192456.0,17820000.0
2004-07-22,10750,10750,10200,10250,111224,182655.0,17820000.0
2004-07-23,10200,10650,10150,10650,178881,189783.0,17820000.0
2004-07-26,10350,10550,10150,10200,100993,181764.0,17820000.0
2004-07-27,10100,10500,10100,10400,49494,185328.0,17820000.0
2004-07-28,10400,10600,10000,10000,86539,178200.0,17820000.0
2004-07-29,10000,10100,9890,9890,79800,176240.0,17820000.0
2004-07-30,9900,10100,9890,9890,65060,176240.0,17820000.0
2004-08-02,10000,10000,9000,9100,160610,162162.0,17820000.0
2004-08-03,9100,9250,8930,9200,114303,163944.0,17820000.0
2004-08-04,9020,9230,8970,9170,82029,163409.0,17820000.0
2004-08-05,9170,9650,9150,9540,46260,170003.0,17820000.0
2004-08-06,9300,9810,9300,9660,62748,172141.0,17820000.0
2004-08-09,9830,9830,9450,9700,140737,172854.0,17820000.0
2004-08-10,9750,9780,9630,9700,100240,172854.0,17820000.0
2004-08-11,9710,9930,9690,9820,67627,174992.0,17820000.0
2004-08-12,9700,9980,9700,9980,101700,177844.0,17820000.0
2004-08-13,9860,10000,9750,9990,54850,178022.0,17820000.0
2004-08-16,10000,10000,9880,10000,30250,178200.0,17820000.0
2004-08-17,10000,10200,9860,9860,107435,175705.0,17820000.0
2004-08-18,10050,10450,10000,10350,198660,184437.0,17820000.0
2004-08-19,10650,11650,10550,11450,519102,204039.0,17820000.0
2004-08-20,11400,11500,11150,11400,50120,203148.0,17820000.0
2004-08-23,11400,11500,11100,11100,57197,197802.0,17820000.0
2004-08-24,11100,11350,11000,11350,63370,202257.0,17820000.0
2004-08-25,11400,11750,11150,11600,140100,206712.0,17820000.0
2004-08-26,11800,11900,11550,11550,136970,205821.0,17820000.0
2004-08-27,11450,11650,11400,11450,45212,204039.0,17820000.0
2004-08-30,11600,11600,11350,11450,103744,204039.0,17820000.0
2004-08-31,11450,11550,11350,11400,50937,203148.0,17820000.0
2004-09-01,11550,11650,11350,11500,113370,204930.0,17820000.0
2004-09-02,11500,11550,11350,11550,106216,205821.0,17820000.0
2004-09-03,11500,11600,11400,11500,67000,204930.0,17820000.0
2004-09-06,11550,11550,11350,11500,44800,204930.0,17820000.0
2004-09-07,11350,11500,11000,11150,109780,198693.0,17820000.0
2004-09-08,11050,11200,10900,11150,102250,198693.0,17820000.0
2004-09-09,10900,11350,10800,11350,57430,202257.0,17820000.0
2004-09-10,11150,11400,11050,11350,100410,202257.0,17820000.0
2004-09-13,11300,11600,11000,11200,156030,199584.0,17820000.0
2004-09-14,11300,11300,11000,11200,85580,199584.0,17820000.0
2004-09-15,11100,11400,11050,11350,42900,202257.0,17820000.0
2004-09-16,11500,11800,11300,11300,105767,201366.0,17820000.0
2004-09-17,11300,11750,11300,11650,106570,207603.0,17820000.0
2004-09-20,11800,11900,11500,11800,82380,210276.0,17820000.0
2004-09-21,11900,11900,11550,11750,39410,209385.0,17820000.0
2004-09-22,11850,12050,11450,11500,120110,204930.0,17820000.0
2004-09-23,11350,11500,11300,11450,25140,204039.0,17820000.0
2004-09-24,11250,12150,11250,11800,149410,210276.0,17820000.0
2004-09-30,11650,11900,11450,11450,71552,204039.0,17820000.0
2004-10-01,11400,11700,11400,11600,43080,206712.0,17820000.0
2004-10-04,11700,12200,11650,12150,144870,216513.0,17820000.0
2004-10-05,12150,12700,12000,12300,145360,219186.0,17820000.0
2004-10-06,12300,13000,12150,12800,217750,228096.0,17820000.0
2004-10-07,12600,12800,12300,12300,71750,219186.0,17820000.0
2004-10-08,12200,12450,12150,12400,61234,220968.0,17820000.0
2004-10-11,12200,12750,12200,12750,59927,227205.0,17820000.0
2004-10-12,12800,12800,12100,12500,104740,222750.0,17820000.0
2004-10-13,12300,12550,12200,12200,44354,217404.0,17820000.0
2004-10-14,12150,12350,11850,12100,36752,215622.0,17820000.0
2004-10-15,11800,11950,11550,11850,118250,211167.0,17820000.0
2004-10-18,11650,11900,11550,11600,48995,206712.0,17820000.0
2004-10-19,11700,12100,11700,12050,102674,214731.0,17820000.0
2004-10-20,11950,12150,11750,11950,70260,212949.0,17820000.0
2004-10-21,11750,11900,11500,11900,52160,212058.0,17820000.0
2004-10-22,11950,12250,11950,12000,32662,213840.0,17820000.0
2004-10-25,11650,11750,11350,11650,43130,207603.0,17820000.0
2004-10-26,11500,11700,11500,11650,42230,207603.0,17820000.0
2004-10-27,11800,11800,11200,11400,48083,203148.0,17820000.0
2004-10-28,11450,11650,11350,11650,62670,207603.0,17820000.0
2004-10-29,11350,11950,11350,11950,33890,212949.0,17820000.0
2004-11-01,12000,12150,11650,11650,30370,207603.0,17820000.0
2004-11-02,11650,12000,11650,11900,32710,212058.0,17820000.0
2004-11-03,12150,12150,11900,12000,75890,213840.0,17820000.0
2004-11-04,12050,12250,11950,12100,116830,215622.0,17820000.0
2004-11-05,12200,12300,11700,11950,120760,212949.0,17820000.0
2004-11-08,11900,12100,11650,11800,49660,210276.0,17820000.0
2004-11-09,12000,12300,11850,12200,170820,217404.0,17820000.0
2004-11-10,12350,12350,11950,12050,304550,214731.0,17820000.0
2004-11-11,11500,12100,11500,11700,235120,208494.0,17820000.0
2004-11-12,11950,12300,11850,12100,266079,215622.0,17820000.0
2004-11-15,12250,12450,12000,12300,178014,219186.0,17820000.0
2004-11-16,12350,12350,12050,12050,74355,214731.0,17820000.0
2004-11-17,10800,11250,10400,11200,976354,199584.0,17820000.0
2004-11-18,11400,11600,11000,11200,433038,199584.0,17820000.0
2004-11-19,11400,11450,10850,11150,330442,198693.0,17820000.0
2004-11-22,10950,11050,10700,10800,174143,192456.0,17820000.0
2004-11-23,10850,10950,10700,10750,205744,191565.0,17820000.0
2004-11-24,10750,10900,10550,10700,259710,190674.0,17820000.0
2004-11-25,10750,10850,10450,10500,201527,187110.0,17820000.0
2004-11-26,10400,10600,9950,9950,556217,177309.0,17820000.0
2004-11-29,9850,9990,9560,9910,388725,176596.0,17820000.0
2004-11-30,10550,11300,10450,10800,1273926,192456.0,17820000.0
2004-12-01,10850,10950,10500,10600,438480,188892.0,17820000.0
2004-12-02,10850,10850,10500,10500,289851,187110.0,17820000.0
2004-12-03,10500,10700,10150,10400,249160,185328.0,17820000.0
2004-12-06,10100,10500,10100,10350,260590,184437.0,17820000.0
2004-12-07,10350,10650,10250,10600,391636,188892.0,17820000.0
2004-12-08,10400,10800,10400,10600,182447,188892.0,17820000.0
2004-12-09,10700,10900,10550,10800,199390,192456.0,17820000.0
2004-12-10,10750,11100,10650,10750,283840,191565.0,17820000.0
2004-12-13,10700,10800,10550,10600,97670,188892.0,17820000.0
2004-12-14,10700,10800,10450,10500,93357,187110.0,17820000.0
2004-12-15,10500,10650,10400,10500,122270,187110.0,17820000.0
2004-12-16,10700,10800,10450,10450,132406,186219.0,17820000.0
2004-12-17,10450,10500,10300,10400,196410,185328.0,17820000.0
2004-12-20,10450,10550,10400,10500,85211,187110.0,17820000.0
2004-12-21,10500,10700,10500,10700,93536,190674.0,17820000.0
2004-12-22,10800,10800,10450,10500,108185,187110.0,17820000.0
2004-12-23,10400,10500,10100,10150,140636,180873.0,17820000.0
2004-12-24,10100,10200,9910,10100,200670,179982.0,17820000.0
2004-12-27,10100,10250,10000,10000,89796,178200.0,17820000.0
2004-12-28,10000,10150,9950,10000,79276,178200.0,17820000.0
2004-12-29,9950,10300,9950,10300,56460,183546.0,17820000.0
2004-12-30,10350,10700,10200,10700,93120,190674.0,17820000.0
2005-01-03,10200,10650,10200,10600,36088,188892.0,17820000.0
2005-01-04,10600,10650,10450,10600,67378,188892.0,17820000.0
2005-01-05,10500,10800,10450,10800,112360,192456.0,17820000.0
2005-01-06,10800,10800,10500,10650,118348,189783.0,17820000.0
2005-01-07,10500,10700,10450,10650,95700,189783.0,17820000.0
2005-01-10,10600,10950,10450,10750,229380,191565.0,17820000.0
2005-01-11,10850,11500,10700,11300,409212,201366.0,17820000.0
2005-01-12,11300,11400,11100,11250,122472,200475.0,17820000.0
2005-01-13,11350,11350,11100,11300,99370,201366.0,17820000.0
2005-01-14,11100,11450,11100,11400,226090,203148.0,17820000.0
2005-01-17,11550,11650,11400,11550,251708,205821.0,17820000.0
2005-01-18,11450,11600,11150,11600,159571,206712.0,17820000.0
2005-01-19,11600,11600,11150,11300,260551,201366.0,17820000.0
2005-01-20,11200,11400,11050,11400,131535,203148.0,17820000.0
2005-01-21,11400,12100,11300,11500,428080,204930.0,17820000.0
2005-01-24,11900,12400,11800,12200,855492,217404.0,17820000.0
2005-01-25,12400,12400,11850,12000,177430,213840.0,17820000.0
2005-01-26,12250,12300,11900,11900,175540,212058.0,17820000.0
2005-01-27,11750,11900,11450,11550,196981,205821.0,17820000.0
2005-01-28,11550,11550,11350,11550,117081,205821.0,17820000.0
2005-01-31,11450,11600,11250,11600,276946,206712.0,17820000.0
2005-02-01,11600,11900,11600,11900,214860,212058.0,17820000.0
2005-02-02,12050,12050,11750,12000,159431,213840.0,17820000.0
2005-02-03,12000,12050,11750,11750,94930,209385.0,17820000.0
2005-02-04,11600,11700,11400,11700,222810,208494.0,17820000.0
2005-02-07,11600,11850,11450,11650,180418,207603.0,17820000.0
2005-02-11,11550,11750,11400,11750,137700,209385.0,17820000.0
2005-02-14,11650,11750,11550,11700,156440,208494.0,17820000.0
2005-02-15,11750,11800,11550,11600,123632,206712.0,17820000.0
2005-02-16,11650,11950,11600,11950,169361,212949.0,17820000.0
2005-02-17,12000,12050,11800,12000,140590,213840.0,17820000.0
2005-02-18,12050,12150,11850,12100,85230,215622.0,17820000.0
2005-02-21,12100,12200,11950,12050,170407,214731.0,17820000.0
2005-02-22,12150,12150,11550,11550,145659,205821.0,17820000.0
2005-02-23,11300,11900,11150,11400,377350,203148.0,17820000.0
2005-02-24,11300,11300,10950,11000,575770,196020.0,17820000.0
2005-02-25,11150,11300,11000,11050,353720,196911.0,17820000.0
2005-02-28,11150,11350,10950,11200,431261,199584.0,17820000.0
2005-03-02,11150,11250,11000,11000,238256,196020.0,17820000.0
2005-03-03,11150,11150,10900,11050,227130,196911.0,17820000.0
2005-03-04,11000,11250,11000,11100,145610,197802.0,17820000.0
2005-03-07,11150,11550,11150,11250,189198,200475.0,17820000.0
2005-03-08,11300,11400,11000,11050,114760,196911.0,17820000.0
2005-03-09,11050,11150,10900,11050,117279,196911.0,17820000.0
2005-03-10,11000,11150,10800,10800,197378,192456.0,17820000.0
2005-03-11,10800,10950,10650,10750,135070,191565.0,17820000.0
2005-03-14,10750,10800,10600,10600,104750,188892.0,17820000.0
2005-03-15,10550,10600,10050,10100,129660,179982.0,17820000.0
2005-03-16,10000,10400,9950,10300,129510,183546.0,17820000.0
2005-03-17,10050,10300,9810,9810,85400,174814.0,17820000.0
2005-03-18,9820,10050,9680,9900,119560,176418.0,17820000.0
2005-03-21,9980,9990,9810,9840,46393,175349.0,17820000.0
2005-03-22,9820,9940,9810,9860,42050,175705.0,17820000.0
2005-03-23,9810,9930,9810,9840,44870,175349.0,17820000.0
2005-03-24,9830,9960,9680,9800,103700,174636.0,17820000.0
2005-03-25,9730,9880,9730,9810,38480,174814.0,17820000.0
2005-03-28,9810,10250,9810,10050,67414,179091.0,17820000.0
2005-03-29,10150,10150,9880,9900,49460,176418.0,17820000.0
2005-03-30,9910,9950,9840,9900,19890,176418.0,17820000.0
2005-03-31,9910,10000,9830,9960,69356,177487.0,17820000.0
2005-04-01,9820,9950,9820,9870,46664,175883.0,17820000.0
2005-04-04,9950,9950,9870,9890,28450,176240.0,17820000.0
2005-04-06,9890,9960,9800,9820,50572,174992.0,17820000.0
2005-04-07,9820,9910,9800,9800,54350,174636.0,17820000.0
2005-04-08,9820,9890,9750,9780,52821,174280.0,17820000.0
2005-04-11,9780,9800,9510,9510,81890,169468.0,17820000.0
2005-04-12,9520,9580,9190,9510,193872,169468.0,17820000.0
2005-04-13,9520,9540,9390,9400,38426,167508.0,17820000.0
2005-04-14,9250,9400,9160,9340,90286,166439.0,17820000.0
2005-04-15,9200,9280,9070,9110,56691,162340.0,17820000.0
2005-04-18,8910,8980,8610,8630,121078,153787.0,17820000.0
2005-04-19,8630,8730,8590,8590,63700,153074.0,17820000.0
2005-04-20,8640,8710,8610,8650,55930,154143.0,17820000.0
2005-04-21,8500,8540,8260,8540,72083,152183.0,17820000.0
2005-04-22,8700,8720,8590,8650,43590,154143.0,17820000.0
2005-04-25,8520,8700,8520,8600,14880,153252.0,17820000.0
