F&F(007700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-07-21,3695,3850,3515,3850,39113,59290.0,15400000.0
2009-07-22,4045,4075,3880,3950,66571,60830.0,15400000.0
2009-07-23,4000,4000,3800,3940,24834,60676.0,15400000.0
2009-07-24,3945,3945,3750,3830,29291,58982.0,15400000.0
2009-07-27,3845,4000,3800,3965,12830,61061.0,15400000.0
2009-07-28,4000,4000,3755,3895,12370,59983.0,15400000.0
2009-07-29,3820,3840,3690,3740,23750,57596.0,15400000.0
2009-07-30,3700,3770,3630,3765,9657,57981.0,15400000.0
2009-07-31,3765,3780,3640,3680,4410,56672.0,15400000.0
2009-08-03,3610,3625,3535,3560,6747,54824.0,15400000.0
2009-08-04,3690,3690,3560,3600,4510,55440.0,15400000.0
2009-08-05,3600,3655,3570,3655,2480,56287.0,15400000.0
2009-08-06,3655,3690,3550,3550,9170,54670.0,15400000.0
2009-08-07,3550,3570,3530,3540,8792,54516.0,15400000.0
2009-08-10,3560,3600,3505,3530,4920,54362.0,15400000.0
2009-08-11,3530,3530,3500,3525,6621,54285.0,15400000.0
2009-08-12,3560,3560,3485,3515,5299,54131.0,15400000.0
2009-08-13,3515,3650,3515,3610,5750,55594.0,15400000.0
2009-08-14,3610,3650,3560,3560,2460,54824.0,15400000.0
2009-08-17,3560,3600,3470,3475,10410,53515.0,15400000.0
2009-08-18,3450,3555,3350,3360,6360,51744.0,15400000.0
2009-08-19,3405,3405,3360,3360,2470,51744.0,15400000.0
2009-08-20,3360,3480,3350,3480,2450,53592.0,15400000.0
2009-08-21,3485,3490,3330,3470,4040,53438.0,15400000.0
2009-08-24,3420,3555,3300,3555,12700,54747.0,15400000.0
2009-08-25,3555,3555,3390,3530,2691,54362.0,15400000.0
2009-08-26,3390,3670,3390,3595,4890,55363.0,15400000.0
2009-08-27,3590,3590,3465,3465,860,53361.0,15400000.0
2009-08-28,3570,3600,3400,3590,10810,55286.0,15400000.0
2009-08-31,3555,3590,3390,3590,10970,55286.0,15400000.0
2009-09-01,3590,3600,3485,3600,2200,55440.0,15400000.0
2009-09-02,3310,3500,3310,3360,45497,51744.0,15400000.0
2009-09-03,3315,3390,3310,3375,5683,51975.0,15400000.0
2009-09-04,3375,3395,3370,3395,140,52283.0,15400000.0
2009-09-07,3400,3405,3305,3405,7430,52437.0,15400000.0
2009-09-08,3405,3410,3290,3330,45373,51282.0,15400000.0
2009-09-09,3290,3330,3200,3330,4780,51282.0,15400000.0
2009-09-10,3300,3300,3240,3295,23860,50743.0,15400000.0
2009-09-11,3295,3295,3130,3135,51340,48279.0,15400000.0
2009-09-14,3100,3215,3100,3205,6409,49357.0,15400000.0
2009-09-15,3205,3245,3150,3205,5731,49357.0,15400000.0
2009-09-16,3200,3200,3070,3075,74450,47355.0,15400000.0
2009-09-17,3075,3120,2975,3025,64542,46585.0,15400000.0
2009-09-18,3080,3100,2980,3095,14853,47663.0,15400000.0
2009-09-21,3135,3160,3080,3125,9530,48125.0,15400000.0
2009-09-22,3130,3235,3130,3235,17689,49819.0,15400000.0
2009-09-23,3235,3260,3140,3260,671859,50204.0,15400000.0
2009-09-24,3230,3340,3230,3340,8637,51436.0,15400000.0
2009-09-25,3340,3370,3265,3340,17600,51436.0,15400000.0
2009-09-28,3320,3350,3320,3350,1990,51590.0,15400000.0
2009-09-29,3270,3500,3270,3430,13820,52822.0,15400000.0
2009-09-30,3375,3435,3365,3375,10112,51975.0,15400000.0
2009-10-01,3330,3475,3175,3380,16670,52052.0,15400000.0
2009-10-05,3350,3400,3330,3380,6137,52052.0,15400000.0
2009-10-06,3290,3400,3290,3395,7470,52283.0,15400000.0
2009-10-07,3315,3345,3300,3345,4570,51513.0,15400000.0
2009-10-08,3345,3370,3330,3370,2760,51898.0,15400000.0
2009-10-09,3270,3400,3270,3395,4080,52283.0,15400000.0
2009-10-12,3315,3385,3250,3250,4677,50050.0,15400000.0
2009-10-13,3285,3285,3250,3250,18553,50050.0,15400000.0
2009-10-14,3260,3280,3260,3280,529,50512.0,15400000.0
2009-10-15,3280,3495,3145,3495,3560,53823.0,15400000.0
2009-10-16,3340,3390,3340,3390,270,52206.0,15400000.0
2009-10-19,3390,3470,3330,3470,1190,53438.0,15400000.0
2009-10-20,3370,3490,3370,3490,1272,53746.0,15400000.0
2009-10-21,3450,3450,3405,3450,780,53130.0,15400000.0
2009-10-22,3450,3450,3355,3435,920,52899.0,15400000.0
2009-10-23,3345,3440,3345,3440,140,52976.0,15400000.0
2009-10-26,3330,3415,3330,3415,3180,52591.0,15400000.0
2009-10-27,3470,3470,3350,3440,2010,52976.0,15400000.0
2009-10-28,3440,3440,3335,3430,1790,52822.0,15400000.0
2009-10-29,3400,3420,3320,3420,25610,52668.0,15400000.0
2009-10-30,3400,3445,3350,3440,54131,52976.0,15400000.0
2009-11-02,3400,3450,3370,3450,17980,53130.0,15400000.0
2009-11-03,3430,3530,3420,3530,27040,54362.0,15400000.0
2009-11-04,3530,3585,3480,3580,32830,55132.0,15400000.0
2009-11-05,3585,3600,3455,3455,12430,53207.0,15400000.0
2009-11-06,3460,3485,3335,3430,6850,52822.0,15400000.0
2009-11-09,3430,3450,3345,3400,9630,52360.0,15400000.0
2009-11-10,3315,3350,3250,3250,14342,50050.0,15400000.0
2009-11-11,3250,3345,3205,3250,2670,50050.0,15400000.0
2009-11-12,3255,3335,3240,3335,1648,51359.0,15400000.0
2009-11-13,3330,3330,3245,3245,50,49973.0,15400000.0
2009-11-16,3350,3350,3145,3345,6270,51513.0,15400000.0
2009-11-17,3335,3350,3185,3220,4151,49588.0,15400000.0
2009-11-18,3220,3275,3165,3275,1073,50435.0,15400000.0
2009-11-19,3270,3270,3150,3175,6723,48895.0,15400000.0
2009-11-20,3150,3400,3150,3400,4090,52360.0,15400000.0
2009-11-23,3305,3390,3275,3280,3850,50512.0,15400000.0
2009-11-24,3295,3330,3210,3270,6470,50358.0,15400000.0
2009-11-25,3210,3270,3210,3265,3510,50281.0,15400000.0
2009-11-26,3215,3270,3215,3265,7120,50281.0,15400000.0
2009-11-27,3245,3245,3145,3200,8024,49280.0,15400000.0
2009-11-30,3175,3265,3175,3205,2860,49357.0,15400000.0
2009-12-01,3190,3250,3145,3210,2240,49434.0,15400000.0
2009-12-02,3210,3250,3210,3250,4120,50050.0,15400000.0
2009-12-03,3245,3295,3210,3210,6290,49434.0,15400000.0
2009-12-04,3205,3300,3205,3300,1378,50820.0,15400000.0
2009-12-07,3300,3330,3200,3275,6140,50435.0,15400000.0
2009-12-08,3275,3275,3215,3220,970,49588.0,15400000.0
2009-12-09,3200,3375,3200,3235,7930,49819.0,15400000.0
2009-12-10,3255,3390,3185,3190,11651,49126.0,15400000.0
2009-12-11,3275,3285,3200,3200,12450,49280.0,15400000.0
2009-12-14,3170,3275,3170,3215,10290,49511.0,15400000.0
2009-12-15,3210,3340,3210,3245,18994,49973.0,15400000.0
2009-12-16,3215,3300,3215,3255,900,50127.0,15400000.0
2009-12-17,3225,3295,3225,3260,10265,50204.0,15400000.0
2009-12-18,3210,3270,3210,3240,75729,49896.0,15400000.0
2009-12-21,3225,3295,3225,3290,50790,50666.0,15400000.0
2009-12-22,3250,3275,3220,3260,11381,50204.0,15400000.0
2009-12-23,3260,3275,3215,3245,10111,49973.0,15400000.0
2009-12-24,3250,3270,3230,3260,4401,50204.0,15400000.0
2009-12-28,3260,3290,3210,3250,7300,50050.0,15400000.0
2009-12-29,3220,3245,3180,3180,6400,48972.0,15400000.0
2009-12-30,3150,3200,3150,3175,1800,48895.0,15400000.0
2010-01-04,3150,3150,3085,3090,20781,47586.0,15400000.0
2010-01-05,3095,3095,3025,3090,14620,47586.0,15400000.0
2010-01-06,3080,3090,3025,3060,2982,47124.0,15400000.0
2010-01-07,3090,3090,3030,3030,20930,46662.0,15400000.0
2010-01-08,3030,3065,3025,3025,9580,46585.0,15400000.0
2010-01-11,3020,3040,3010,3030,7370,46662.0,15400000.0
2010-01-12,3010,3040,3010,3020,5400,46508.0,15400000.0
2010-01-13,3020,3060,3010,3025,7060,46585.0,15400000.0
2010-01-14,3030,3100,3015,3100,11610,47740.0,15400000.0
2010-01-15,3095,3140,3045,3140,5210,48356.0,15400000.0
2010-01-18,3120,3560,3120,3490,65810,53746.0,15400000.0
2010-01-19,3480,3500,3375,3500,5940,53900.0,15400000.0
2010-01-20,3425,3500,3305,3500,12060,53900.0,15400000.0
2010-01-21,3500,3500,3420,3490,920,53746.0,15400000.0
2010-01-22,3480,3480,3330,3395,4440,52283.0,15400000.0
2010-01-25,3330,3380,3300,3350,1660,51590.0,15400000.0
2010-01-26,3350,3350,3235,3235,1960,49819.0,15400000.0
2010-01-27,3230,3300,3230,3300,4090,50820.0,15400000.0
2010-01-28,3205,3300,3205,3300,610,50820.0,15400000.0
2010-01-29,3300,3315,3120,3190,6180,49126.0,15400000.0
2010-02-01,3135,3195,3100,3140,10380,48356.0,15400000.0
2010-02-02,3200,3275,3175,3240,8190,49896.0,15400000.0
2010-02-03,3240,3340,3240,3340,4530,51436.0,15400000.0
2010-02-04,3300,3450,3300,3430,6040,52822.0,15400000.0
2010-02-05,3400,3500,3330,3450,28110,53130.0,15400000.0
2010-02-08,3450,3670,3450,3645,8920,56133.0,15400000.0
2010-02-09,3590,3600,3450,3600,7049,55440.0,15400000.0
2010-02-10,3585,3600,3495,3600,41010,55440.0,15400000.0
2010-02-11,3600,3625,3550,3625,2330,55825.0,15400000.0
2010-02-12,3640,3680,3550,3675,1610,56595.0,15400000.0
2010-02-16,3640,3690,3580,3685,3650,56749.0,15400000.0
2010-02-17,3680,3695,3605,3675,2770,56595.0,15400000.0
2010-02-18,3650,3660,3545,3545,6206,54593.0,15400000.0
2010-02-19,3610,4000,3610,3970,54894,61138.0,15400000.0
2010-02-22,4030,4030,3830,3920,11350,60368.0,15400000.0
2010-02-23,4040,4075,3880,3930,18670,60522.0,15400000.0
2010-02-24,3930,4000,3930,3930,3950,60522.0,15400000.0
2010-02-25,3930,3960,3900,3950,1100,60830.0,15400000.0
2010-02-26,3990,3990,3875,3890,751,59906.0,15400000.0
2010-03-02,3940,3950,3825,3880,870,59752.0,15400000.0
2010-03-03,3850,3900,3850,3880,2240,59752.0,15400000.0
2010-03-04,3820,3890,3800,3850,1810,59290.0,15400000.0
2010-03-05,3870,3870,3800,3805,489,58597.0,15400000.0
2010-03-08,3805,3870,3765,3800,3840,58520.0,15400000.0
2010-03-09,3855,3855,3795,3800,2700,58520.0,15400000.0
2010-03-10,3900,3900,3795,3795,1520,58443.0,15400000.0
2010-03-11,3910,3910,3755,3810,1540,58674.0,15400000.0
2010-03-12,3765,3765,3755,3760,3511,57904.0,15400000.0
2010-03-15,3755,3755,3750,3750,2310,57750.0,15400000.0
2010-03-16,3690,3730,3690,3730,3820,57442.0,15400000.0
2010-03-17,3700,3840,3700,3815,5730,58751.0,15400000.0
2010-03-18,3815,3820,3715,3715,10830,57211.0,15400000.0
2010-03-19,3795,3800,3605,3605,12671,55517.0,15400000.0
2010-03-22,3620,3800,3620,3700,14547,56980.0,15400000.0
2010-03-23,3670,3785,3640,3720,6370,57288.0,15400000.0
2010-03-24,3700,3790,3700,3780,15940,58212.0,15400000.0
2010-03-25,3845,3845,3700,3795,4410,58443.0,15400000.0
2010-03-26,3750,3840,3740,3740,7290,57596.0,15400000.0
2010-03-29,3760,3835,3655,3720,11210,57288.0,15400000.0
2010-03-30,3675,3800,3665,3800,6760,58520.0,15400000.0
2010-03-31,3750,3835,3695,3730,16510,57442.0,15400000.0
2010-04-01,3720,3950,3720,3935,27040,60599.0,15400000.0
2010-04-02,3935,3975,3900,3945,13603,60753.0,15400000.0
2010-04-05,3965,3970,3900,3925,2100,60445.0,15400000.0
2010-04-06,3920,4075,3885,4000,12720,61600.0,15400000.0
2010-04-07,4060,4060,3970,3995,9090,61523.0,15400000.0
2010-04-08,4000,4000,3950,3990,6400,61446.0,15400000.0
2010-04-09,3950,3990,3820,3955,12530,60907.0,15400000.0
2010-04-12,3865,3950,3865,3940,2130,60676.0,15400000.0
2010-04-13,3940,4150,3870,4150,30610,63910.0,15400000.0
2010-04-14,4160,4650,4155,4300,51100,66220.0,15400000.0
2010-04-15,4320,4335,4215,4220,17930,64988.0,15400000.0
2010-04-16,4185,4240,4120,4125,6250,63525.0,15400000.0
2010-04-19,4100,4180,4080,4080,5960,62832.0,15400000.0
2010-04-20,4080,4250,4080,4250,12060,65450.0,15400000.0
2010-04-21,4200,4320,4200,4260,4890,65604.0,15400000.0
2010-04-22,4240,4290,4240,4280,5800,65912.0,15400000.0
2010-04-23,4245,4245,4025,4065,26700,62601.0,15400000.0
2010-04-26,4065,4260,4065,4215,14170,64911.0,15400000.0
2010-04-27,4220,4480,4220,4445,39370,68453.0,15400000.0
2010-04-28,4420,4585,4300,4405,36460,67837.0,15400000.0
2010-04-29,4485,4485,4380,4450,10990,68530.0,15400000.0
2010-04-30,4445,4515,4415,4480,4630,68992.0,15400000.0
2010-05-03,4560,4560,4360,4360,27640,67144.0,15400000.0
2010-05-04,4490,4490,4405,4465,7620,68761.0,15400000.0
2010-05-06,4300,4465,4300,4390,7370,67606.0,15400000.0
2010-05-07,4295,4370,4065,4370,9420,67298.0,15400000.0
2010-05-10,4300,4555,4280,4555,4180,70147.0,15400000.0
2010-05-11,4565,4570,4415,4565,13396,70301.0,15400000.0
2010-05-12,4570,4570,4450,4535,9284,69839.0,15400000.0
2010-05-13,4520,4615,4500,4600,6120,70840.0,15400000.0
2010-05-14,4600,4600,4300,4415,19050,67991.0,15400000.0
2010-05-17,4415,4415,4155,4200,8060,64680.0,15400000.0
2010-05-18,4070,4175,3985,3985,23209,61369.0,15400000.0
2010-05-19,4000,4000,3850,3920,9200,60368.0,15400000.0
2010-05-20,3920,3920,3800,3875,6190,59675.0,15400000.0
2010-05-24,3875,3875,3710,3740,7280,57596.0,15400000.0
2010-05-25,3675,3675,3540,3600,52890,55440.0,15400000.0
2010-05-26,3600,3685,3510,3610,46060,55594.0,15400000.0
2010-05-27,3600,3850,3600,3660,95790,56364.0,15400000.0
2010-05-28,3750,3840,3715,3715,7620,57211.0,15400000.0
2010-05-31,3845,3895,3650,3700,19390,56980.0,15400000.0
2010-06-01,3680,3750,3670,3725,52670,57365.0,15400000.0
2010-06-03,3725,3755,3690,3740,7607,57596.0,15400000.0
2010-06-04,3770,3795,3725,3725,9830,57365.0,15400000.0
2010-06-07,3675,3775,3675,3775,24560,58135.0,15400000.0
2010-06-08,3820,4075,3820,3935,14798,60599.0,15400000.0
2010-06-09,3935,4055,3850,3900,18258,60060.0,15400000.0
2010-06-10,3900,3995,3900,3990,6020,61446.0,15400000.0
2010-06-11,3985,3985,3945,3950,5510,60830.0,15400000.0
2010-06-14,3980,3980,3900,3950,4550,60830.0,15400000.0
2010-06-15,3920,3990,3900,3990,10980,61446.0,15400000.0
2010-06-16,4000,4040,3900,3950,12430,60830.0,15400000.0
2010-06-17,4040,4040,4035,4035,560,62139.0,15400000.0
2010-06-18,4040,4040,3905,3905,1247,60137.0,15400000.0
2010-06-21,3905,4070,3905,4040,14520,62216.0,15400000.0
2010-06-22,4040,4250,4040,4055,13820,62447.0,15400000.0
2010-06-23,4055,4200,4055,4190,2320,64526.0,15400000.0
2010-06-24,4190,4200,4055,4150,2120,63910.0,15400000.0
2010-06-25,4060,4240,4060,4205,4240,64757.0,15400000.0
2010-06-28,4065,4205,4065,4180,14960,64372.0,15400000.0
2010-06-29,4195,4195,4055,4055,2750,62447.0,15400000.0
2010-06-30,3980,4060,3660,3905,9030,60137.0,15400000.0
2010-07-01,3860,4100,3860,3860,17340,59444.0,15400000.0
2010-07-02,3865,3980,3865,3970,3370,61138.0,15400000.0
2010-07-05,4000,4000,4000,4000,410,61600.0,15400000.0
2010-07-06,3995,4000,3910,4000,8757,61600.0,15400000.0
2010-07-07,4000,4290,3900,3900,15052,60060.0,15400000.0
2010-07-08,3925,3990,3900,3980,2550,61292.0,15400000.0
2010-07-09,3970,3980,3940,3980,1370,61292.0,15400000.0
2010-07-12,4000,4000,3960,3960,8310,60984.0,15400000.0
2010-07-13,3960,4000,3905,3985,5330,61369.0,15400000.0
2010-07-14,3910,3990,3890,3910,16151,60214.0,15400000.0
2010-07-15,3910,3930,3845,3860,14076,59444.0,15400000.0
2010-07-16,3865,3885,3835,3860,6440,59444.0,15400000.0
2010-07-19,3900,3930,3815,3910,25910,60214.0,15400000.0
2010-07-20,3915,3915,3810,3880,20750,59752.0,15400000.0
2010-07-21,3875,3890,3810,3850,27340,59290.0,15400000.0
2010-07-22,3850,3915,3820,3890,6890,59906.0,15400000.0
2010-07-23,3830,3940,3765,3765,8540,57981.0,15400000.0
2010-07-26,3820,3870,3785,3860,4390,59444.0,15400000.0
2010-07-27,3800,3970,3800,3950,7920,60830.0,15400000.0
2010-07-28,3910,4100,3865,4000,17250,61600.0,15400000.0
2010-07-29,3950,4000,3920,4000,13369,61600.0,15400000.0
2010-07-30,3990,4000,3910,3995,8340,61523.0,15400000.0
2010-08-02,3990,3995,3950,3995,4420,61523.0,15400000.0
2010-08-03,3900,3995,3900,3955,6300,60907.0,15400000.0
2010-08-04,3960,3985,3840,3950,2690,60830.0,15400000.0
2010-08-05,3830,4075,3830,4025,2660,61985.0,15400000.0
2010-08-06,3940,4035,3925,4020,7890,61908.0,15400000.0
2010-08-09,4020,4080,4000,4070,9380,62678.0,15400000.0
2010-08-10,4135,4135,4050,4115,8080,63371.0,15400000.0
2010-08-11,4100,4100,4025,4100,60,63140.0,15400000.0
2010-08-12,4000,4050,3950,3950,3670,60830.0,15400000.0
2010-08-13,4040,4100,3955,4100,6828,63140.0,15400000.0
2010-08-16,4080,4120,4050,4100,14421,63140.0,15400000.0
2010-08-17,4100,4150,4060,4090,31740,62986.0,15400000.0
2010-08-18,4050,4100,4050,4075,9463,62755.0,15400000.0
2010-08-19,4075,4100,4010,4085,1662,62909.0,15400000.0
2010-08-20,4085,4085,4050,4070,1370,62678.0,15400000.0
2010-08-23,4075,4075,3920,3920,14953,60368.0,15400000.0
2010-08-24,3920,3995,3920,3975,84477,61215.0,15400000.0
2010-08-25,3920,4065,3920,4030,6450,62062.0,15400000.0
2010-08-26,3965,4075,3965,4070,43220,62678.0,15400000.0
2010-08-27,4115,4120,4000,4120,43989,63448.0,15400000.0
2010-08-30,4155,4170,4100,4155,30103,63987.0,15400000.0
2010-08-31,4230,4230,4135,4185,17320,64449.0,15400000.0
2010-09-01,4155,4230,4150,4195,53051,64603.0,15400000.0
2010-09-02,4200,4250,4180,4230,77050,65142.0,15400000.0
2010-09-03,4250,4300,4180,4230,12280,65142.0,15400000.0
2010-09-06,4150,4250,4150,4200,7910,64680.0,15400000.0
2010-09-07,4150,4240,4145,4240,10620,65296.0,15400000.0
2010-09-08,4270,4270,4170,4250,64220,65450.0,15400000.0
2010-09-09,4170,4300,4170,4290,50620,66066.0,15400000.0
2010-09-10,4310,4350,4280,4320,6300,66528.0,15400000.0
2010-09-13,4250,4400,4215,4215,21531,64911.0,15400000.0
2010-09-14,4200,4270,4150,4205,14120,64757.0,15400000.0
2010-09-15,4130,4240,4130,4205,11440,64757.0,15400000.0
2010-09-16,4200,4240,4140,4240,24655,65296.0,15400000.0
2010-09-17,4240,4490,4240,4350,27355,66990.0,15400000.0
2010-09-20,4350,4470,4350,4450,20549,68530.0,15400000.0
2010-09-24,4400,4630,4400,4625,31810,71225.0,15400000.0
2010-09-27,4640,4640,4470,4520,7260,69608.0,15400000.0
2010-09-28,4590,4600,4475,4540,9160,69916.0,15400000.0
2010-09-29,4540,4550,4370,4500,18520,69300.0,15400000.0
2010-09-30,4490,4490,4400,4425,3240,68145.0,15400000.0
2010-10-01,4490,4490,4385,4420,6630,68068.0,15400000.0
2010-10-04,4400,4440,4305,4305,14321,66297.0,15400000.0
2010-10-05,4400,4490,4365,4400,680,67760.0,15400000.0
2010-10-06,4485,4485,4350,4390,49180,67606.0,15400000.0
2010-10-07,4480,4480,4380,4410,39300,67914.0,15400000.0
2010-10-08,4355,4405,4300,4360,11840,67144.0,15400000.0
2010-10-11,4370,4370,4300,4300,6460,66220.0,15400000.0
2010-10-12,4300,4320,4180,4180,6780,64372.0,15400000.0
2010-10-13,4180,4480,3990,4300,37040,66220.0,15400000.0
2010-10-14,4300,4500,4300,4430,15090,68222.0,15400000.0
2010-10-15,4495,4610,4425,4570,37560,70378.0,15400000.0
2010-10-18,4670,4680,4500,4500,29610,69300.0,15400000.0
2010-10-19,4590,4625,4500,4600,36620,70840.0,15400000.0
2010-10-20,4600,4745,4485,4700,21130,72380.0,15400000.0
2010-10-21,4700,4770,4640,4680,14920,72072.0,15400000.0
2010-10-22,4510,4750,4510,4730,13370,72842.0,15400000.0
2010-10-25,4775,4775,4730,4760,4470,73304.0,15400000.0
2010-10-26,4760,4800,4670,4800,6160,73920.0,15400000.0
2010-10-27,4830,5040,4800,5030,22001,77462.0,15400000.0
2010-10-28,5030,5200,4900,5140,20950,79156.0,15400000.0
2010-10-29,5140,5140,4900,5040,22792,77616.0,15400000.0
2010-11-01,5090,5090,4990,5020,30562,77308.0,15400000.0
2010-11-02,5160,5200,5040,5180,5480,79772.0,15400000.0
2010-11-03,5210,5250,5000,5080,13838,78232.0,15400000.0
2010-11-04,5020,5100,5000,5060,3800,77924.0,15400000.0
2010-11-05,5100,5160,4970,5090,18103,78386.0,15400000.0
2010-11-08,5100,5110,4950,5010,7830,77154.0,15400000.0
2010-11-09,5000,5030,4950,4985,6100,76769.0,15400000.0
2010-11-10,5020,5070,4990,5060,10240,77924.0,15400000.0
2010-11-11,5110,5650,5110,5500,64980,84700.0,15400000.0
2010-11-12,5490,5640,5100,5480,24550,84392.0,15400000.0
2010-11-15,5480,5680,5360,5490,31281,84546.0,15400000.0
2010-11-16,5680,5800,5480,5600,55250,86240.0,15400000.0
2010-11-17,5600,5720,5540,5590,29080,86086.0,15400000.0
2010-11-18,5740,5740,5500,5600,29591,86240.0,15400000.0
2010-11-19,5500,5600,5500,5530,4570,85162.0,15400000.0
2010-11-22,5510,5600,5450,5590,10440,86086.0,15400000.0
2010-11-23,5700,5700,5550,5600,6700,86240.0,15400000.0
2010-11-24,5310,5690,5310,5560,14950,85624.0,15400000.0
2010-11-25,5600,5850,5510,5760,55126,88704.0,15400000.0
2010-11-26,5880,6030,5650,5650,63656,87010.0,15400000.0
2010-11-29,5900,5940,5600,5680,39350,87472.0,15400000.0
2010-11-30,5680,5680,5350,5350,36200,82390.0,15400000.0
2010-12-01,5400,5500,5320,5350,11250,82390.0,15400000.0
2010-12-02,5500,5730,5350,5700,8920,87780.0,15400000.0
2010-12-03,5700,5700,5510,5700,17220,87780.0,15400000.0
2010-12-06,5770,5770,5600,5680,5230,87472.0,15400000.0
2010-12-07,5750,5800,5630,5640,11356,86856.0,15400000.0
2010-12-08,5640,5770,5600,5610,3500,86394.0,15400000.0
2010-12-09,5640,5640,5330,5390,9300,83006.0,15400000.0
2010-12-10,5330,5490,5330,5420,8501,83468.0,15400000.0
2010-12-13,5420,5490,5320,5460,2520,84084.0,15400000.0
2010-12-14,5490,5550,5300,5300,8860,81620.0,15400000.0
2010-12-15,5370,5370,5250,5340,12630,82236.0,15400000.0
2010-12-16,5380,5380,5190,5270,9714,81158.0,15400000.0
2010-12-17,5300,5440,5250,5320,7850,81928.0,15400000.0
2010-12-20,5320,5320,5200,5320,780,81928.0,15400000.0
2010-12-21,5160,5400,5160,5300,3440,81620.0,15400000.0
2010-12-22,5300,5420,5280,5280,3670,81312.0,15400000.0
2010-12-23,5310,5420,5210,5340,5310,82236.0,15400000.0
2010-12-24,5460,5470,5300,5400,33110,83160.0,15400000.0
2010-12-27,5400,5470,5330,5450,21430,83930.0,15400000.0
2010-12-28,5590,5780,5480,5700,16080,87780.0,15400000.0
2010-12-29,5400,5760,5400,5620,8600,86548.0,15400000.0
2010-12-30,5670,5670,5560,5560,11580,85624.0,15400000.0
2011-01-03,5560,5670,5460,5570,9120,85778.0,15400000.0
2011-01-04,5570,5700,5520,5640,32910,86856.0,15400000.0
2011-01-05,5640,5800,5620,5750,74277,88550.0,15400000.0
2011-01-06,5800,5800,5700,5750,69340,88550.0,15400000.0
2011-01-07,5780,5840,5700,5740,38685,88396.0,15400000.0
2011-01-10,5610,5800,5610,5800,17172,89320.0,15400000.0
2011-01-11,5840,6090,5800,5980,25782,92092.0,15400000.0
2011-01-12,6000,6110,6000,6000,21350,92400.0,15400000.0
2011-01-13,6090,6090,5900,6000,4816,92400.0,15400000.0
2011-01-14,6000,6080,5900,5910,5363,91014.0,15400000.0
2011-01-17,6070,6070,6020,6020,10710,92708.0,15400000.0
2011-01-18,6100,6200,6050,6070,5870,93478.0,15400000.0
2011-01-19,6200,6400,6040,6150,27535,94710.0,15400000.0
2011-01-20,6400,6400,6100,6150,15630,94710.0,15400000.0
2011-01-21,6160,6250,5790,5950,18350,91630.0,15400000.0
2011-01-24,5830,6140,5830,6100,19290,93940.0,15400000.0
2011-01-25,6200,6200,6080,6180,12970,95172.0,15400000.0
2011-01-26,6050,6280,6050,6220,3082,95788.0,15400000.0
2011-01-27,6200,6220,6170,6190,4860,95326.0,15400000.0
2011-01-28,6200,6210,6150,6190,4130,95326.0,15400000.0
2011-01-31,6190,6270,5950,5950,27959,91630.0,15400000.0
2011-02-01,6200,6290,6120,6200,33822,95480.0,15400000.0
2011-02-07,6210,6570,6210,6490,21098,99946.0,15400000.0
2011-02-08,6500,6580,6340,6360,31830,97944.0,15400000.0
2011-02-09,6370,6430,6150,6200,13910,95480.0,15400000.0
2011-02-10,6250,6340,6190,6220,39840,95788.0,15400000.0
2011-02-11,6300,6430,6280,6340,9660,97636.0,15400000.0
2011-02-14,6440,6440,6240,6350,5940,97790.0,15400000.0
2011-02-15,6350,6350,6230,6330,10940,97482.0,15400000.0
2011-02-16,6330,6400,6250,6400,6200,98560.0,15400000.0
2011-02-17,6400,6510,6200,6440,5340,99176.0,15400000.0
2011-02-18,6440,6440,6270,6360,16440,97944.0,15400000.0
2011-02-21,6320,6400,6210,6210,16360,95634.0,15400000.0
2011-02-22,6100,6170,6000,6100,9030,93940.0,15400000.0
2011-02-23,6100,6200,6090,6150,10541,94710.0,15400000.0
2011-02-24,6170,6300,6000,6080,46598,93632.0,15400000.0
2011-02-25,6100,6110,6050,6090,7300,93786.0,15400000.0
2011-02-28,6090,6140,5810,6130,54086,94402.0,15400000.0
2011-03-02,6150,6250,6100,6250,16660,96250.0,15400000.0
2011-03-03,6250,6250,6110,6160,30400,94864.0,15400000.0
2011-03-04,6200,6250,6000,6230,14728,95942.0,15400000.0
2011-03-07,6230,6290,6210,6250,38030,96250.0,15400000.0
2011-03-08,6290,6300,6250,6260,24910,96404.0,15400000.0
2011-03-09,6260,6340,6210,6320,1950,97328.0,15400000.0
2011-03-10,6330,6330,6290,6320,11670,97328.0,15400000.0
2011-03-11,6300,6350,6240,6290,2770,96866.0,15400000.0
2011-03-14,6200,6200,6070,6130,4770,94402.0,15400000.0
2011-03-15,6000,6120,5880,6000,7180,92400.0,15400000.0
2011-03-16,5810,6140,5810,5920,7281,91168.0,15400000.0
2011-03-17,5800,6000,5700,5850,14650,90090.0,15400000.0
2011-03-18,5900,5950,5890,5900,12136,90860.0,15400000.0
2011-03-21,6020,6350,5900,5970,20990,91938.0,15400000.0
2011-03-22,6000,6250,5800,6060,36010,93324.0,15400000.0
2011-03-23,6170,6320,6100,6320,22100,97328.0,15400000.0
2011-03-24,6350,6470,6150,6460,39460,99484.0,15400000.0
2011-03-25,6430,6600,6430,6560,26260,101024.0,15400000.0
2011-03-28,6600,7290,6560,6990,64750,107646.0,15400000.0
