아이마켓코리아(122900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-04-03,19500,19600,19050,19300,39591,693706.0,35943340.0
2012-04-04,19150,19150,18700,18800,102254,675735.0,35943340.0
2012-04-05,18500,19050,17800,18800,164218,675735.0,35943340.0
2012-04-06,18800,18900,18150,18800,82090,675735.0,35943340.0
2012-04-09,18800,19050,18350,19000,90343,682923.0,35943340.0
2012-04-10,19200,19300,18750,19000,170854,682923.0,35943340.0
2012-04-12,19000,19450,18800,19450,219731,699098.0,35943340.0
2012-04-13,19650,19750,18950,19050,141723,684721.0,35943340.0
2012-04-16,19000,19400,18800,19200,80112,690112.0,35943340.0
2012-04-17,19300,19300,18550,18850,71700,677532.0,35943340.0
2012-04-18,18950,19700,18750,19600,173725,704489.0,35943340.0
2012-04-19,19400,20550,19400,19750,360610,709881.0,35943340.0
2012-04-20,19750,19750,18950,19000,78949,682923.0,35943340.0
2012-04-23,18850,19200,18100,18400,111012,661357.0,35943340.0
2012-04-24,18100,19000,18050,19000,75521,682923.0,35943340.0
2012-04-25,19000,19100,18450,18950,58255,681126.0,35943340.0
2012-04-26,19050,19250,18700,18900,68651,679329.0,35943340.0
2012-04-27,18900,19300,18600,19200,56671,690112.0,35943340.0
2012-04-30,19250,19800,18600,19800,130949,711678.0,35943340.0
2012-05-02,19800,20050,19550,19900,69096,715272.0,35943340.0
2012-05-03,19700,20050,19350,19900,104870,715272.0,35943340.0
2012-05-04,19750,20000,19650,20000,51105,718867.0,35943340.0
2012-05-07,19650,20000,19600,19900,59381,715272.0,35943340.0
2012-05-08,19800,20200,19800,20000,111263,718867.0,35943340.0
2012-05-09,19950,20050,19750,20000,83351,718867.0,35943340.0
2012-05-10,19850,20000,19250,19700,88413,708084.0,35943340.0
2012-05-11,19550,19950,19150,19950,65517,717070.0,35943340.0
2012-05-14,19900,20000,19150,19650,84081,706287.0,35943340.0
2012-05-15,19250,19400,18650,19000,118272,682923.0,35943340.0
2012-05-16,18600,18750,18150,18700,117652,672140.0,35943340.0
2012-05-17,18500,18800,18200,18700,81038,672140.0,35943340.0
2012-05-18,18250,18700,18000,18050,94037,648777.0,35943340.0
2012-05-21,18150,18300,17300,17700,112895,636197.0,35943340.0
2012-05-22,17700,17850,17300,17600,70581,632603.0,35943340.0
2012-05-23,17650,18300,17350,18000,96235,646980.0,35943340.0
2012-05-24,18000,18200,17500,17950,74880,645183.0,35943340.0
2012-05-25,17850,18250,17600,18250,38230,655966.0,35943340.0
2012-05-29,18000,18500,17850,18500,70981,664952.0,35943340.0
2012-05-30,18250,18500,18050,18500,50091,664952.0,35943340.0
2012-05-31,18250,19000,18050,19000,81001,682923.0,35943340.0
2012-06-01,19000,19050,18700,18700,40984,672140.0,35943340.0
2012-06-04,18150,18500,17900,18250,84135,655966.0,35943340.0
2012-06-05,18350,18450,17950,18450,69483,663155.0,35943340.0
2012-06-07,18600,18850,18350,18450,56060,663155.0,35943340.0
2012-06-08,18450,18550,18150,18450,45661,663155.0,35943340.0
2012-06-11,18450,18500,18250,18500,69545,664952.0,35943340.0
2012-06-12,18500,18500,18100,18250,98512,655966.0,35943340.0
2012-06-13,18250,18350,17850,18200,58931,654169.0,35943340.0
2012-06-14,18200,18400,18000,18300,99244,657763.0,35943340.0
2012-06-15,18400,18450,18000,18000,121470,646980.0,35943340.0
2012-06-18,18100,18500,18050,18350,113176,659560.0,35943340.0
2012-06-19,18350,19100,18350,19000,125217,682923.0,35943340.0
2012-06-20,19200,20000,19000,19900,320814,715272.0,35943340.0
2012-06-21,19950,19950,19600,19900,140878,715272.0,35943340.0
2012-06-22,19850,20100,19500,20000,146857,718867.0,35943340.0
2012-06-25,20100,20250,19650,19900,104891,715272.0,35943340.0
2012-06-26,19900,20500,19750,20100,260460,722461.0,35943340.0
2012-06-27,20150,20500,19900,20400,213144,733244.0,35943340.0
2012-06-28,20500,21200,20250,20800,353575,747621.0,35943340.0
2012-06-29,20700,21100,20250,21000,262619,754810.0,35943340.0
2012-07-02,20850,20900,20400,20900,124822,751216.0,35943340.0
2012-07-03,20950,21100,20650,21100,84012,758404.0,35943340.0
2012-07-04,21100,21100,20400,20950,144350,753013.0,35943340.0
2012-07-05,20850,21000,20500,20950,78880,753013.0,35943340.0
2012-07-06,21000,21050,20650,21050,49893,756607.0,35943340.0
2012-07-09,21100,21300,20950,21300,115741,765593.0,35943340.0
2012-07-10,21500,21500,21150,21300,84170,765593.0,35943340.0
2012-07-11,21250,21450,20800,21450,139088,770985.0,35943340.0
2012-07-12,21450,21900,21300,21900,98220,787159.0,35943340.0
2012-07-13,21650,22800,21550,22800,256599,819508.0,35943340.0
2012-07-16,22850,23100,22600,23000,265511,826697.0,35943340.0
2012-07-17,22950,23000,22650,23000,92950,826697.0,35943340.0
2012-07-18,23000,23000,22500,22500,93635,808725.0,35943340.0
2012-07-19,22200,22750,21700,22500,182227,808725.0,35943340.0
2012-07-20,22200,22500,22100,22450,56777,806928.0,35943340.0
2012-07-23,22550,22550,22100,22400,106866,805131.0,35943340.0
2012-07-24,22400,22400,21850,22350,148652,803334.0,35943340.0
2012-07-25,22300,22300,21650,22150,112662,796145.0,35943340.0
2012-07-26,22200,22200,21750,22000,177840,790753.0,35943340.0
2012-07-27,22250,22500,21750,22450,190668,806928.0,35943340.0
2012-07-30,22450,22650,22200,22500,114815,808725.0,35943340.0
2012-07-31,22500,22750,22100,22700,127457,815914.0,35943340.0
2012-08-01,22700,22700,20800,21100,230816,758404.0,35943340.0
2012-08-02,21250,21550,20750,21150,209380,760202.0,35943340.0
2012-08-03,21350,21800,21150,21200,175043,761999.0,35943340.0
2012-08-06,21300,21700,21050,21500,143529,772782.0,35943340.0
2012-08-07,21300,21700,21300,21700,140483,779970.0,35943340.0
2012-08-08,21700,22050,21600,22050,188219,792551.0,35943340.0
2012-08-09,22050,24500,21850,24500,458152,880612.0,35943340.0
2012-08-10,24500,25000,23750,25000,316474,898584.0,35943340.0
2012-08-13,25500,25500,24350,25000,298457,898584.0,35943340.0
2012-08-14,24600,25500,24350,25500,534696,916555.0,35943340.0
2012-08-16,25900,25900,25200,25900,277331,930933.0,35943340.0
2012-08-17,26000,26000,25500,25550,138726,918352.0,35943340.0
2012-08-20,25450,25500,24900,25500,125317,916555.0,35943340.0
2012-08-21,25500,25500,24600,25500,191874,916555.0,35943340.0
2012-08-22,25200,25650,25000,25450,224619,914758.0,35943340.0
2012-08-23,25700,25700,25150,25450,193764,914758.0,35943340.0
2012-08-24,25450,26000,25150,25750,160793,925541.0,35943340.0
2012-08-27,25750,25750,25450,25700,73360,923744.0,35943340.0
2012-08-28,25700,25700,25100,25500,173630,916555.0,35943340.0
2012-08-29,25300,25700,25200,25700,129561,923744.0,35943340.0
2012-08-30,25400,25750,24700,25450,314679,914758.0,35943340.0
2012-08-31,25450,25600,25050,25100,135600,902178.0,35943340.0
2012-09-03,25450,26250,24800,25250,402358,907569.0,35943340.0
2012-09-04,25150,25350,24700,25200,138306,905772.0,35943340.0
2012-09-05,25250,25250,24700,25200,138191,905772.0,35943340.0
2012-09-06,25150,25550,24900,24900,75732,894989.0,35943340.0
2012-09-07,25250,25850,24700,25850,243140,929135.0,35943340.0
2012-09-10,25850,26000,25400,26000,169247,934527.0,35943340.0
2012-09-11,25800,26150,24950,25550,310850,918352.0,35943340.0
2012-09-12,25550,26000,25350,26000,137416,934527.0,35943340.0
2012-09-13,26150,26300,25750,26200,116410,941716.0,35943340.0
2012-09-14,26200,27500,25850,27500,305024,988442.0,35943340.0
2012-09-17,27300,27700,27050,27700,237990,995631.0,35943340.0
2012-09-18,27700,27750,27150,27700,404036,995631.0,35943340.0
2012-09-19,27800,27950,27400,27900,569731,1002819.0,35943340.0
2012-09-20,27900,28150,27850,28100,264894,1010008.0,35943340.0
2012-09-21,28000,28300,27850,28200,163856,1013602.0,35943340.0
2012-09-24,28400,28400,28000,28200,69546,1013602.0,35943340.0
2012-09-25,28200,28350,27950,28350,120960,1018994.0,35943340.0
2012-09-26,28400,28400,28150,28400,125342,1020791.0,35943340.0
2012-09-27,28250,28500,28100,28500,152700,1024385.0,35943340.0
2012-09-28,28600,28700,28350,28500,205561,1024385.0,35943340.0
2012-10-02,28500,28500,27550,28100,123004,1010008.0,35943340.0
2012-10-04,27900,28100,27400,27600,78021,992036.0,35943340.0
2012-10-05,27400,27950,27400,27600,85217,992036.0,35943340.0
2012-10-08,27650,28150,27300,27800,127621,999225.0,35943340.0
2012-10-09,27800,28150,27750,27750,100700,997428.0,35943340.0
2012-10-10,28100,28100,27500,27950,130081,1004616.0,35943340.0
2012-10-11,27950,28150,27450,27850,130158,1001022.0,35943340.0
2012-10-12,27700,27900,27050,27500,166560,988442.0,35943340.0
2012-10-15,27150,27400,26800,26800,112833,963282.0,35943340.0
2012-10-16,26650,27200,26550,26850,325847,965079.0,35943340.0
2012-10-17,26850,27050,26500,26800,228553,963282.0,35943340.0
2012-10-18,26850,27350,26550,26800,98950,963282.0,35943340.0
2012-10-19,26800,26800,26200,26700,84234,959687.0,35943340.0
2012-10-22,26600,26850,26300,26650,70822,957890.0,35943340.0
2012-10-23,26800,26800,26350,26350,54580,947107.0,35943340.0
2012-10-24,26300,26750,26200,26550,76779,954296.0,35943340.0
2012-10-25,26300,26950,26250,26650,89620,957890.0,35943340.0
2012-10-26,26600,26600,26150,26500,120281,952499.0,35943340.0
2012-10-29,26500,26600,24700,24900,300430,894989.0,35943340.0
2012-10-30,24750,25800,24750,25300,120349,909367.0,35943340.0
2012-10-31,25550,25950,25400,25900,54205,930933.0,35943340.0
2012-11-01,26150,26150,25500,25900,58745,930933.0,35943340.0
2012-11-02,26000,26500,25800,26500,91206,952499.0,35943340.0
2012-11-05,26450,26950,25250,26400,118590,948904.0,35943340.0
2012-11-06,26400,26600,25700,26400,112400,948904.0,35943340.0
2012-11-07,25900,26500,25900,26500,102414,952499.0,35943340.0
2012-11-08,26400,26500,25750,26150,69290,939918.0,35943340.0
2012-11-09,26350,26350,25350,25650,138710,921947.0,35943340.0
2012-11-12,25400,26000,24850,25650,109467,921947.0,35943340.0
2012-11-13,25650,25700,25000,25000,87150,898584.0,35943340.0
2012-11-14,24600,25200,24550,24950,97310,896786.0,35943340.0
2012-11-15,24600,24900,24250,24650,57293,886003.0,35943340.0
2012-11-16,24650,24700,24100,24650,62122,886003.0,35943340.0
2012-11-19,24650,25600,24650,25200,156425,905772.0,35943340.0
2012-11-20,25450,25550,25200,25500,140371,916555.0,35943340.0
2012-11-21,25500,25900,25350,25650,108970,921947.0,35943340.0
2012-11-22,25600,25800,25300,25300,77481,909367.0,35943340.0
2012-11-23,25500,26100,25150,26000,83863,934527.0,35943340.0
2012-11-26,26000,26850,26000,26850,175362,965079.0,35943340.0
2012-11-27,27100,27200,26600,27150,135334,975862.0,35943340.0
2012-11-28,27150,27300,26900,27300,101590,981253.0,35943340.0
2012-11-29,27300,27500,26750,27500,137679,988442.0,35943340.0
2012-11-30,27100,27550,26900,27250,169390,979456.0,35943340.0
2012-12-03,27500,27600,26900,27000,142138,970470.0,35943340.0
2012-12-04,27150,27200,26650,27150,148021,975862.0,35943340.0
2012-12-05,26850,27400,26650,27400,169750,984848.0,35943340.0
2012-12-06,27400,27700,27050,27700,386261,995631.0,35943340.0
2012-12-07,27700,28100,27400,27700,319878,995631.0,35943340.0
2012-12-10,27450,27600,27300,27500,46871,988442.0,35943340.0
2012-12-11,27200,27500,26650,27200,179422,977659.0,35943340.0
2012-12-12,27100,27250,26700,27200,179640,977659.0,35943340.0
2012-12-13,27300,27650,26900,27400,135145,984848.0,35943340.0
2012-12-14,27100,27700,27100,27500,164000,988442.0,35943340.0
2012-12-17,27650,27650,26950,27500,116770,988442.0,35943340.0
2012-12-18,27350,27800,27100,27800,295006,999225.0,35943340.0
2012-12-20,27900,27900,27400,27800,200962,999225.0,35943340.0
2012-12-21,27900,28100,27600,28000,219490,1006414.0,35943340.0
2012-12-24,28050,28050,27450,28000,218632,1006414.0,35943340.0
2012-12-26,27950,28200,27700,28100,176892,1010008.0,35943340.0
2012-12-27,28100,28450,28000,28450,110447,1022588.0,35943340.0
2012-12-28,28450,28550,28350,28450,96166,1022588.0,35943340.0
2013-01-02,28450,28500,27650,27650,51357,993833.0,35943340.0
2013-01-03,27650,27800,26850,27000,201706,970470.0,35943340.0
2013-01-04,26800,27450,26750,27000,78359,970470.0,35943340.0
2013-01-07,26850,27850,26700,26950,49215,968673.0,35943340.0
2013-01-08,26750,27000,26600,26750,33580,961484.0,35943340.0
2013-01-09,26500,26750,26200,26650,66064,957890.0,35943340.0
2013-01-10,26800,26800,25600,25850,156157,929135.0,35943340.0
2013-01-11,25750,25900,24950,25100,90796,902178.0,35943340.0
2013-01-14,24900,25200,23500,23600,266102,848263.0,35943340.0
2013-01-15,23600,24050,23450,23650,175618,850060.0,35943340.0
2013-01-16,23700,23850,23300,23300,160019,837480.0,35943340.0
2013-01-17,23100,23500,21350,22000,548054,790753.0,35943340.0
2013-01-18,22250,22600,21800,22250,398820,799739.0,35943340.0
2013-01-21,22500,22600,21400,22550,663120,810522.0,35943340.0
2013-01-22,22500,23100,21850,22150,548508,796145.0,35943340.0
2013-01-23,22150,22200,21200,21550,707134,774579.0,35943340.0
2013-01-24,21450,22250,21150,21550,742643,774579.0,35943340.0
2013-01-25,21950,22050,20350,21100,1250153,758404.0,35943340.0
2013-01-28,21200,22350,21050,22200,1101691,797942.0,35943340.0
2013-01-29,22200,22750,22000,22700,710894,815914.0,35943340.0
2013-01-30,22800,22950,22300,22650,314528,814117.0,35943340.0
2013-01-31,22650,22800,22000,22750,245173,817711.0,35943340.0
2013-02-01,22850,23200,22350,22700,450665,815914.0,35943340.0
2013-02-04,22700,23200,22700,23200,344362,833885.0,35943340.0
2013-02-05,23100,23550,22800,23400,459162,841074.0,35943340.0
2013-02-06,23500,24450,23300,24300,709706,873423.0,35943340.0
2013-02-07,24550,24550,23750,23900,359636,859046.0,35943340.0
2013-02-08,23950,24250,23250,23700,287388,851857.0,35943340.0
2013-02-12,23700,23950,23450,23800,93126,855451.0,35943340.0
2013-02-13,23700,23850,23500,23750,119413,853654.0,35943340.0
2013-02-14,23750,24150,23550,23650,131020,850060.0,35943340.0
2013-02-15,23700,23700,23050,23100,193080,830291.0,35943340.0
2013-02-18,23050,23550,23000,23550,125890,846466.0,35943340.0
2013-02-19,23550,23600,23200,23250,86990,835683.0,35943340.0
2013-02-20,23150,23400,22650,22650,180716,814117.0,35943340.0
2013-02-21,22700,22950,22100,22300,331742,801536.0,35943340.0
2013-02-22,22200,22600,21800,22550,336318,810522.0,35943340.0
2013-02-25,22350,22600,21650,21950,310023,788956.0,35943340.0
2013-02-26,21950,23150,21800,23150,319293,832088.0,35943340.0
2013-02-27,23400,23450,22850,23150,155174,832088.0,35943340.0
2013-02-28,23300,23600,23100,23600,172377,848263.0,35943340.0
2013-03-04,23650,23700,23050,23600,164211,848263.0,35943340.0
2013-03-05,23600,23700,23250,23650,138012,850060.0,35943340.0
2013-03-06,23700,23750,23100,23100,136931,830291.0,35943340.0
2013-03-07,23050,23100,22200,22900,190762,823102.0,35943340.0
2013-03-08,23000,23150,22600,23100,110641,830291.0,35943340.0
2013-03-11,22800,22900,22400,22400,120945,805131.0,35943340.0
2013-03-12,22300,22700,21850,21900,220448,787159.0,35943340.0
2013-03-13,21950,22750,21950,22350,278567,803334.0,35943340.0
2013-03-14,22150,22450,21800,22000,200959,790753.0,35943340.0
2013-03-15,22700,23600,22500,23300,442202,837480.0,35943340.0
2013-03-18,23450,24250,23200,23600,420314,848263.0,35943340.0
2013-03-19,23800,24550,23700,24550,271798,882409.0,35943340.0
2013-03-20,24550,25300,23550,24350,610796,875220.0,35943340.0
2013-03-21,24350,24700,23900,23900,214796,859046.0,35943340.0
2013-03-22,23900,25000,23700,24900,262922,894989.0,35943340.0
2013-03-25,25450,25650,24800,25150,368974,903975.0,35943340.0
2013-03-26,25400,25550,24650,25300,282250,909367.0,35943340.0
2013-03-27,25100,26100,25050,25700,331587,923744.0,35943340.0
2013-03-28,25700,25700,24950,25250,227696,907569.0,35943340.0
2013-03-29,25250,26000,24950,25500,226079,916555.0,35943340.0
2013-04-01,25500,26000,25400,25550,212809,918352.0,35943340.0
2013-04-02,25450,26100,25050,26050,243407,936324.0,35943340.0
2013-04-03,26100,26700,25900,26700,219911,959687.0,35943340.0
2013-04-04,26650,27400,26000,26950,369799,968673.0,35943340.0
2013-04-05,27300,27300,26300,26750,176672,961484.0,35943340.0
2013-04-08,26550,27000,25100,25700,395824,923744.0,35943340.0
2013-04-09,25400,26500,25350,25600,270038,920150.0,35943340.0
2013-04-10,25850,26700,24950,26250,396382,943513.0,35943340.0
2013-04-11,26150,26950,25950,26550,130867,954296.0,35943340.0
2013-04-12,26550,26900,26200,26250,171368,943513.0,35943340.0
2013-04-15,26050,26650,26000,26300,118346,945310.0,35943340.0
2013-04-16,26250,26900,26000,26850,116480,965079.0,35943340.0
2013-04-17,27000,27000,26450,26550,364295,954296.0,35943340.0
2013-04-18,26250,26650,26050,26050,128313,936324.0,35943340.0
2013-04-19,25950,26000,25250,25400,216372,912961.0,35943340.0
2013-04-22,25400,26500,25350,25750,131377,925541.0,35943340.0
2013-04-23,25800,26400,25650,26400,161144,948904.0,35943340.0
2013-04-24,26850,26850,26200,26350,99941,947107.0,35943340.0
2013-04-25,26300,26300,25700,25700,140881,923744.0,35943340.0
2013-04-26,25800,26450,25750,25900,101827,930933.0,35943340.0
2013-04-29,26050,27250,26050,27050,199619,972267.0,35943340.0
2013-04-30,27250,27250,26200,26400,153468,948904.0,35943340.0
2013-05-02,26400,26700,25400,25400,194573,912961.0,35943340.0
2013-05-03,25450,26950,25400,26350,201850,947107.0,35943340.0
2013-05-06,26600,26800,26200,26400,60732,948904.0,35943340.0
2013-05-07,26250,26450,25750,26450,137871,950701.0,35943340.0
2013-05-08,26500,26550,25950,25950,92951,932730.0,35943340.0
2013-05-09,25950,26250,25550,26200,136356,941716.0,35943340.0
2013-05-10,25900,26150,25650,25950,86981,932730.0,35943340.0
2013-05-13,25800,25850,25200,25500,126171,916555.0,35943340.0
2013-05-14,25500,25500,24100,24750,243478,889598.0,35943340.0
2013-05-15,24950,24950,24350,24550,160424,882409.0,35943340.0
2013-05-16,24700,25250,24350,24850,143950,893192.0,35943340.0
2013-05-20,24850,24900,23900,23950,211760,860843.0,35943340.0
2013-05-21,23550,23850,23000,23650,342096,850060.0,35943340.0
2013-05-22,23650,24150,23550,24100,106109,866234.0,35943340.0
2013-05-23,24150,24150,23650,24050,95921,864437.0,35943340.0
2013-05-24,24000,24000,22900,23650,342019,850060.0,35943340.0
2013-05-27,23450,23800,23200,23600,102207,848263.0,35943340.0
2013-05-28,23650,24350,23650,24000,116560,862640.0,35943340.0
2013-05-29,24300,24300,23850,24100,88544,866234.0,35943340.0
2013-05-30,23900,24300,23400,23400,57397,841074.0,35943340.0
2013-05-31,23400,23550,22950,23300,74278,837480.0,35943340.0
2013-06-03,23200,23300,22850,23100,88256,830291.0,35943340.0
2013-06-04,23000,23200,21900,22750,250693,817711.0,35943340.0
2013-06-05,22500,22850,22200,22600,91130,812319.0,35943340.0
2013-06-07,22650,22850,22500,22600,85135,812319.0,35943340.0
2013-06-10,23000,23100,22550,23100,82936,830291.0,35943340.0
2013-06-11,22950,23000,22400,22700,147712,815914.0,35943340.0
2013-06-12,22600,23150,22400,22750,73964,817711.0,35943340.0
2013-06-13,22550,23300,22550,23150,118337,832088.0,35943340.0
2013-06-14,23150,23800,22900,23500,113751,844668.0,35943340.0
2013-06-17,23300,23800,23050,23200,54566,833885.0,35943340.0
2013-06-18,23200,23700,22550,23650,48749,850060.0,35943340.0
2013-06-19,23650,23650,23400,23400,25921,841074.0,35943340.0
2013-06-20,23300,23300,22250,22800,89801,819508.0,35943340.0
2013-06-21,22300,22700,22200,22400,31333,805131.0,35943340.0
2013-06-24,22150,22450,21650,21650,38203,778173.0,35943340.0
2013-06-25,21500,21500,20200,20600,132652,740433.0,35943340.0
2013-06-26,20600,21100,20500,20900,117025,751216.0,35943340.0
2013-06-27,21300,22000,21200,21850,95462,785362.0,35943340.0
2013-06-28,22050,22300,21900,22100,51589,794348.0,35943340.0
2013-07-01,22300,22400,22050,22150,33005,796145.0,35943340.0
2013-07-02,22350,22400,21400,21600,82457,776376.0,35943340.0
2013-07-03,21800,21800,21150,21500,271511,772782.0,35943340.0
2013-07-04,21950,22500,21800,22450,155458,806928.0,35943340.0
2013-07-05,22600,24300,22500,23700,316661,851857.0,35943340.0
2013-07-08,23800,24150,23400,23650,76270,850060.0,35943340.0
2013-07-09,23650,23750,23100,23350,66398,839277.0,35943340.0
2013-07-10,23400,24150,23150,23950,117567,860843.0,35943340.0
2013-07-11,24250,24250,23750,23900,49050,859046.0,35943340.0
2013-07-12,23750,24250,23650,24000,54531,862640.0,35943340.0
2013-07-15,23900,24050,23550,23700,25371,851857.0,35943340.0
2013-07-16,23900,24900,23850,24900,171641,894989.0,35943340.0
2013-07-17,24600,26350,24600,26150,359275,939918.0,35943340.0
2013-07-18,26100,26200,25450,25550,147327,918352.0,35943340.0
2013-07-19,25550,26400,25200,25750,204952,925541.0,35943340.0
2013-07-22,25900,26200,25550,26100,95909,938121.0,35943340.0
2013-07-23,26000,26200,25800,26000,88355,934527.0,35943340.0
2013-07-24,26000,26450,25750,26200,95888,941716.0,35943340.0
2013-07-25,26500,26500,25900,25950,90112,932730.0,35943340.0
2013-07-26,25950,26150,25500,25700,69198,923744.0,35943340.0
2013-07-29,26250,27000,25550,27000,153593,970470.0,35943340.0
2013-07-30,26700,26950,25450,25450,163532,914758.0,35943340.0
2013-07-31,25400,26000,25100,25600,139423,920150.0,35943340.0
2013-08-01,25800,25900,25000,25000,173015,898584.0,35943340.0
2013-08-02,25000,25450,24500,24500,194792,880612.0,35943340.0
2013-08-05,24750,26200,24500,26100,133241,938121.0,35943340.0
2013-08-06,26100,26100,25450,25450,55018,914758.0,35943340.0
2013-08-07,25450,25700,25050,25450,53606,914758.0,35943340.0
2013-08-08,25750,26400,25350,26050,84505,936324.0,35943340.0
2013-08-09,26200,26700,25900,26600,122787,956093.0,35943340.0
2013-08-12,26550,26650,26100,26300,36292,945310.0,35943340.0
2013-08-13,26000,26100,25150,26100,116313,938121.0,35943340.0
2013-08-14,25950,26150,25550,26150,31504,939918.0,35943340.0
2013-08-16,25950,25950,25300,25300,100829,909367.0,35943340.0
2013-08-19,25300,25400,24650,25000,112527,898584.0,35943340.0
2013-08-20,24800,25400,24700,24700,68024,887800.0,35943340.0
2013-08-21,24650,25150,24450,25000,87271,898584.0,35943340.0
2013-08-22,24550,25250,24500,25000,49804,898584.0,35943340.0
2013-08-23,25100,25250,24750,24750,53791,889598.0,35943340.0
2013-08-26,24750,25100,24450,24500,77874,880612.0,35943340.0
2013-08-27,24350,24850,24150,24700,54971,887800.0,35943340.0
2013-08-28,24100,24500,23700,24200,66741,869829.0,35943340.0
2013-08-29,24350,24550,24100,24500,42529,880612.0,35943340.0
2013-08-30,24300,24800,23700,24700,93393,887800.0,35943340.0
2013-09-02,24900,25450,24700,25200,42153,905772.0,35943340.0
2013-09-03,25200,25450,25000,25000,31759,898584.0,35943340.0
2013-09-04,25200,25200,24250,24300,94305,873423.0,35943340.0
2013-09-05,24500,24800,24300,24350,60487,875220.0,35943340.0
2013-09-06,24350,25350,24350,24900,117144,894989.0,35943340.0
2013-09-09,24850,25350,24850,25250,62278,907569.0,35943340.0
2013-09-10,25400,25400,24250,24300,106802,873423.0,35943340.0
2013-09-11,24500,24850,23650,24800,145399,891395.0,35943340.0
2013-09-12,24550,24900,24500,24700,66672,887800.0,35943340.0
2013-09-13,24800,25650,24800,25400,240678,912961.0,35943340.0
2013-09-16,25600,25600,24750,25250,133955,907569.0,35943340.0
2013-09-17,25200,25250,24650,25000,67019,898584.0,35943340.0
2013-09-23,25250,25300,24900,25150,55811,903975.0,35943340.0
2013-09-24,25150,25350,24900,25300,82219,909367.0,35943340.0
2013-09-25,25300,25300,24500,24950,91668,896786.0,35943340.0
2013-09-26,24800,25200,24550,25200,78421,905772.0,35943340.0
2013-09-27,25200,25800,25100,25700,130244,923744.0,35943340.0
2013-09-30,25700,25700,25100,25100,73354,902178.0,35943340.0
2013-10-01,25100,25250,24750,24950,95571,896786.0,35943340.0
2013-10-02,24900,25950,24900,25950,160732,932730.0,35943340.0
2013-10-04,26400,26400,25300,25400,115373,912961.0,35943340.0
2013-10-07,25450,25800,24700,24700,61708,887800.0,35943340.0
2013-10-08,24250,24450,23800,24150,111930,868032.0,35943340.0
2013-10-10,24100,24500,24050,24250,55216,871626.0,35943340.0
2013-10-11,24400,25000,23950,24850,101772,893192.0,35943340.0
2013-10-14,24850,24900,23500,24400,173981,877017.0,35943340.0
2013-10-15,24200,24500,23800,23950,87648,860843.0,35943340.0
2013-10-16,24100,24450,24000,24050,51889,864437.0,35943340.0
2013-10-17,24150,24250,23200,23250,99954,835683.0,35943340.0
2013-10-18,23250,23650,22750,23450,65331,842871.0,35943340.0
2013-10-21,23450,23500,23250,23350,38011,839277.0,35943340.0
2013-10-22,23350,23750,23150,23500,56432,844668.0,35943340.0
2013-10-23,23750,24200,23550,24100,84170,866234.0,35943340.0
2013-10-24,24200,24200,23450,23900,101153,859046.0,35943340.0
2013-10-25,24000,24200,23700,24100,38979,866234.0,35943340.0
2013-10-28,24200,25000,24100,24750,102101,889598.0,35943340.0
2013-10-29,24500,25050,24400,25000,179559,898584.0,35943340.0
2013-10-30,24950,25000,24600,24950,49230,896786.0,35943340.0
2013-10-31,24750,25600,24450,25250,174273,907569.0,35943340.0
2013-11-01,25450,26800,25250,26000,414216,934527.0,35943340.0
2013-11-04,26150,26300,25800,25950,84741,932730.0,35943340.0
2013-11-05,26300,26450,25750,26000,124713,934527.0,35943340.0
2013-11-06,25950,26350,25650,26250,43221,943513.0,35943340.0
2013-11-07,26250,26300,25250,25250,94864,907569.0,35943340.0
2013-11-08,25150,26050,25050,25750,58850,925541.0,35943340.0
2013-11-11,26000,26400,25600,25800,41784,927338.0,35943340.0
2013-11-12,25800,25950,25200,25400,53455,912961.0,35943340.0
2013-11-13,25500,26000,25300,25350,25815,911164.0,35943340.0
2013-11-14,25500,25850,24950,25200,44439,905772.0,35943340.0
2013-11-15,25400,25800,24900,25750,46287,925541.0,35943340.0
2013-11-18,25750,25900,25250,25250,51634,907569.0,35943340.0
2013-11-19,25400,25600,24900,25400,88843,912961.0,35943340.0
2013-11-20,25450,25450,25150,25250,55205,907569.0,35943340.0
2013-11-21,25250,25250,24800,24800,60411,891395.0,35943340.0
2013-11-22,24850,25400,24700,25150,50714,903975.0,35943340.0
2013-11-25,25250,25350,25100,25300,15844,909367.0,35943340.0
2013-11-26,25300,26100,25000,26050,82401,936324.0,35943340.0
2013-11-27,26100,26200,25800,25850,12131,929135.0,35943340.0
2013-11-28,26200,26200,25700,26100,41008,938121.0,35943340.0
2013-11-29,26100,26250,25700,26000,42312,934527.0,35943340.0
2013-12-02,26000,26150,25600,25600,37171,920150.0,35943340.0
2013-12-03,25800,25800,25500,25600,29329,920150.0,35943340.0
2013-12-04,25400,25750,25300,25750,22695,925541.0,35943340.0
2013-12-05,25750,25900,25500,25600,18352,920150.0,35943340.0
2013-12-06,25400,25600,25000,25050,79445,900381.0,35943340.0
2013-12-09,25350,25350,25050,25050,18100,900381.0,35943340.0
2013-12-10,25300,25800,25150,25750,71482,925541.0,35943340.0
2013-12-11,25700,26050,25350,26050,37404,936324.0,35943340.0
2013-12-12,26100,26100,25700,25900,15332,930933.0,35943340.0
2013-12-13,25900,26150,25650,26100,44863,938121.0,35943340.0
