한미약품(128940),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-12-11,95714,99636,95714,98463,30852,1039280.0,8281116.0
2013-12-12,97676,99244,94930,94933,47464,1002015.0,8281116.0
2013-12-13,94144,96891,94144,96502,34314,1018577.0,8281116.0
2013-12-16,97304,97304,92879,92883,28301,956469.0,8281116.0
2013-12-17,94085,94488,91272,91275,16793,939907.0,8281116.0
2013-12-18,92477,92477,89663,92482,24599,952328.0,8281116.0
2013-12-19,92879,93281,90869,93286,12186,960609.0,8281116.0
2013-12-20,93282,94085,92477,92482,15137,952328.0,8281116.0
2013-12-23,92879,92879,87653,89667,93772,923344.0,8281116.0
2013-12-24,88859,91673,88456,90873,25146,935766.0,8281116.0
2013-12-26,90869,91673,90467,90873,26986,935766.0,8281116.0
2013-12-27,89663,91673,89261,90873,21288,935766.0,8281116.0
2013-12-30,90065,91272,88456,91275,35062,939907.0,8281116.0
2014-01-02,90869,90869,89262,89265,15393,919204.0,8281116.0
2014-01-03,89663,90065,87251,88462,28860,910923.0,8281116.0
2014-01-06,89261,93282,88456,92883,55456,956469.0,8281116.0
2014-01-07,92076,104139,92076,101327,148946,1043421.0,8281116.0
2014-01-08,100520,105345,100520,104543,81659,1076545.0,8281116.0
2014-01-09,103736,104541,102529,102935,40039,1059983.0,8281116.0
2014-01-10,102128,104943,102128,103337,36966,1064123.0,8281116.0
2014-01-13,103736,107356,102529,104141,45983,1072405.0,8281116.0
2014-01-14,104541,105748,103335,104141,54357,1072405.0,8281116.0
2014-01-15,104541,106552,104541,105348,25752,1084826.0,8281116.0
2014-01-16,104541,106552,103736,104141,36607,1072405.0,8281116.0
2014-01-17,104541,106149,103736,106153,32654,1093107.0,8281116.0
2014-01-20,106149,111377,106149,110575,84101,1138653.0,8281116.0
2014-01-21,110573,111779,108161,111379,64367,1146935.0,8281116.0
2014-01-22,110975,110975,108562,109770,36918,1130372.0,8281116.0
2014-01-23,108562,108964,105345,106956,45922,1101388.0,8281116.0
2014-01-24,106552,110573,105748,110172,56244,1134513.0,8281116.0
2014-01-27,107758,110170,107758,107760,31969,1109670.0,8281116.0
2014-01-28,110170,113387,109769,111782,94675,1151075.0,8281116.0
2014-01-29,112584,114192,111377,112988,42995,1163497.0,8281116.0
2014-02-03,112584,114192,110170,112585,28647,1159356.0,8281116.0
2014-02-04,111377,113387,110975,112585,46513,1159356.0,8281116.0
2014-02-05,113789,115799,110975,114597,68320,1180059.0,8281116.0
2014-02-06,115799,115799,113387,114597,37867,1180059.0,8281116.0
2014-02-07,113789,117810,113789,116606,47331,1200762.0,8281116.0
2014-02-10,118709,119972,115762,116186,20031,1142794.0,8281116.0
2014-02-11,116605,116605,112394,113660,30366,1117951.0,8281116.0
2014-02-12,114920,114920,112815,113660,20283,1117951.0,8281116.0
2014-02-13,114920,116183,114078,114922,25421,1130372.0,8281116.0
2014-02-14,114500,115341,111132,111133,32224,1093107.0,8281116.0
2014-02-17,111974,111974,109026,110292,26906,1084826.0,8281116.0
2014-02-18,109869,114500,109869,114501,46156,1126232.0,8281116.0
2014-02-19,113658,115762,113658,113660,29260,1117951.0,8281116.0
2014-02-20,112815,113658,109869,110292,30615,1084826.0,8281116.0
2014-02-21,109869,111552,109448,111133,29338,1225107.0,9281116.0
2014-02-24,111552,111974,109869,109871,20524,1211186.0,9281116.0
2014-02-25,110711,110711,109026,109029,20073,1201905.0,9281116.0
2014-02-26,109026,114078,108606,114081,52619,1257591.0,9281116.0
2014-02-27,112815,114920,112394,114501,32266,1262232.0,9281116.0
2014-02-28,113236,115762,112394,114922,33711,1266872.0,9281116.0
2014-03-03,113236,114920,110711,114501,39026,1325255.0,9744522.0
2014-03-04,112815,114078,110289,110713,28000,1281405.0,9744522.0
2014-03-05,111552,112815,109448,110292,34573,1276532.0,9744522.0
2014-03-06,110289,113236,110289,111976,39095,1296021.0,9744522.0
2014-03-07,111974,113658,111552,111976,25594,1296021.0,9744522.0
2014-03-10,111974,112394,109869,109871,13298,1271660.0,9744522.0
2014-03-11,109869,113658,109869,112818,28589,1305766.0,9744522.0
2014-03-12,111974,113658,111552,112397,24016,1300894.0,9744522.0
2014-03-13,112394,114078,110711,114081,25070,1320383.0,9744522.0
2014-03-14,112815,117025,111552,114501,58602,1325255.0,9744522.0
2014-03-17,116183,116183,113236,113660,38461,1315510.0,9744522.0
2014-03-18,114920,115762,112394,115343,27405,1335000.0,9744522.0
2014-03-19,116183,118709,114500,114922,42741,1330127.0,9744522.0
2014-03-20,114078,115762,113236,113239,16422,1310638.0,9744522.0
2014-03-21,114078,114920,110711,110713,21751,1281405.0,9744522.0
2014-03-24,111132,111974,103554,104399,151002,1208321.0,9744522.0
2014-03-25,103976,105239,100607,102293,75600,1183959.0,9744522.0
2014-03-26,103133,106080,103133,104399,42228,1208321.0,9744522.0
2014-03-27,103133,103976,101450,103557,52966,1198576.0,9744522.0
2014-03-28,103133,104818,102291,104399,28680,1208321.0,9744522.0
2014-03-31,102713,103133,95556,95979,213363,1110876.0,9744522.0
2014-04-01,96819,99344,96819,98505,111180,1140109.0,9744522.0
2014-04-02,99344,99765,98082,98505,54359,1140109.0,9744522.0
2014-04-03,98504,98924,95556,96400,77231,1115748.0,9744522.0
2014-04-04,97240,99344,96398,98084,57979,1135237.0,9744522.0
2014-04-07,98504,99344,97240,98505,27979,1140109.0,9744522.0
2014-04-08,97661,98504,97240,97663,28027,1130365.0,9744522.0
2014-04-09,98082,98924,96398,98505,40729,1140109.0,9744522.0
2014-04-10,98504,100607,98082,100189,40645,1159598.0,9744522.0
2014-04-11,98504,98924,97661,98505,45024,1140109.0,9744522.0
2014-04-14,98504,99344,97240,97663,26854,1130365.0,9744522.0
2014-04-15,97240,97661,93451,94296,98973,1091386.0,9744522.0
2014-04-16,94293,94713,93030,93874,29348,1086514.0,9744522.0
2014-04-17,94293,95556,93872,95137,30531,1101131.0,9744522.0
2014-04-18,94713,96398,94713,96400,38639,1115748.0,9744522.0
2014-04-21,96398,96819,95135,96820,25421,1120620.0,9744522.0
2014-04-22,96398,96819,93872,94717,95825,1096259.0,9744522.0
2014-04-23,95135,95556,93030,94296,61862,1091386.0,9744522.0
2014-04-24,94293,95135,93872,94296,22063,1091386.0,9744522.0
2014-04-25,93872,95135,93451,93874,34703,1086514.0,9744522.0
2014-04-28,94713,98082,94293,98084,62972,1135237.0,9744522.0
2014-04-29,98924,99765,97661,98927,49119,1144981.0,9744522.0
2014-04-30,98504,99344,97661,98084,35209,1135237.0,9744522.0
2014-05-02,97661,98082,96819,97663,24793,1130365.0,9744522.0
2014-05-07,97240,97661,95135,96820,28352,1120620.0,9744522.0
2014-05-08,95977,96819,94293,95979,47770,1110876.0,9744522.0
2014-05-09,96398,97661,95555,96820,41010,1120620.0,9744522.0
2014-05-12,96398,97661,95555,96820,18342,1120620.0,9744522.0
2014-05-13,97661,97661,96398,97242,23480,1125492.0,9744522.0
2014-05-14,96819,97661,96398,97242,25003,1125492.0,9744522.0
2014-05-15,96398,97240,95977,96400,29059,1115748.0,9744522.0
2014-05-16,96398,96819,95135,95979,24787,1110876.0,9744522.0
2014-05-19,96398,96398,93872,93874,35942,1086514.0,9744522.0
2014-05-20,93872,93872,91768,92190,48838,1067025.0,9744522.0
2014-05-21,92189,94293,91347,94296,28869,1091386.0,9744522.0
2014-05-22,93451,94293,92189,92612,29326,1071897.0,9744522.0
2014-05-23,93030,93451,91768,92190,30642,1067025.0,9744522.0
2014-05-26,91768,92610,89662,89665,50431,1037792.0,9744522.0
2014-05-27,89662,90505,87136,87981,41102,1018303.0,9744522.0
2014-05-28,87979,90505,87979,89665,25029,1037792.0,9744522.0
2014-05-29,89242,90083,88398,88822,18594,1028047.0,9744522.0
2014-05-30,89242,90083,87557,87560,23267,1013430.0,9744522.0
2014-06-02,87979,88398,84191,84613,67928,979324.0,9744522.0
2014-06-03,84611,85032,81917,82844,63695,958861.0,9744522.0
2014-06-05,81664,82674,77960,78214,127805,905266.0,9744522.0
2014-06-09,78213,84611,78213,83939,72823,971529.0,9744522.0
2014-06-10,84611,85453,83938,85035,33349,984197.0,9744522.0
2014-06-11,84611,84611,82758,84613,47701,979324.0,9744522.0
2014-06-12,83431,86295,83431,86297,32557,998814.0,9744522.0
2014-06-13,86295,86295,84106,85455,36074,989069.0,9744522.0
2014-06-16,86716,86716,84021,86718,23494,1003686.0,9744522.0
2014-06-17,85453,85875,84611,85455,22367,989069.0,9744522.0
2014-06-18,84611,85032,83938,83939,30255,971529.0,9744522.0
2014-06-19,84611,85453,84021,84025,37433,972503.0,9744522.0
2014-06-20,84106,85875,83180,85455,51188,989069.0,9744522.0
2014-06-23,85453,85453,82254,82509,34475,954963.0,9744522.0
2014-06-24,82844,84611,82337,83939,32629,971529.0,9744522.0
2014-06-25,83601,85874,83601,84191,32461,974452.0,9744522.0
2014-06-26,84191,85032,83853,84191,26042,974452.0,9744522.0
2014-06-27,83853,87136,83431,87139,37234,1008558.0,9744522.0
2014-06-30,87557,87979,85032,85035,45720,984197.0,9744522.0
2014-07-01,85453,85875,83938,83939,38760,971529.0,9744522.0
2014-07-02,84106,84611,83096,83097,46392,961784.0,9744522.0
2014-07-03,83348,84611,82506,82509,34695,954963.0,9744522.0
2014-07-04,82591,83012,80486,80741,54789,934500.0,9744522.0
2014-07-07,81159,81243,79308,80656,54079,933525.0,9744522.0
2014-07-08,80990,80990,78380,78636,73900,910138.0,9744522.0
2014-07-09,79308,79308,77877,77877,58664,901368.0,9744522.0
2014-07-10,78632,80064,77454,79731,75071,922806.0,9744522.0
2014-07-11,78970,79391,77624,78720,59141,911113.0,9744522.0
2014-07-14,78886,79475,77960,78384,40933,907215.0,9744522.0
2014-07-15,78801,79896,78632,79057,27159,915011.0,9744522.0
2014-07-16,78801,79560,78801,78889,29374,913062.0,9744522.0
2014-07-17,78886,80317,78044,80234,50305,928653.0,9744522.0
2014-07-18,79981,80822,79138,80067,53332,926704.0,9744522.0
2014-07-21,80148,80486,79223,79899,39230,924755.0,9744522.0
2014-07-22,80739,81075,79223,80656,41558,933525.0,9744522.0
2014-07-23,80654,80654,79391,80067,45496,926704.0,9744522.0
2014-07-24,80064,80486,79391,80067,44734,926704.0,9744522.0
2014-07-25,80064,80822,79391,80234,39776,928653.0,9744522.0
2014-07-28,80654,80906,80234,80487,31346,931576.0,9744522.0
2014-07-29,80401,80654,77454,77625,120089,898445.0,9744522.0
2014-07-30,78128,78718,77118,77794,52403,900394.0,9744522.0
2014-07-31,77371,77707,70803,73584,170443,851671.0,9744522.0
2014-08-01,73582,73666,71224,71480,128875,827310.0,9744522.0
2014-08-04,71562,71645,69289,69459,118075,803923.0,9744522.0
2014-08-05,69456,69709,68782,69038,72516,799051.0,9744522.0
2014-08-06,68951,70298,67268,69711,124560,806846.0,9744522.0
2014-08-07,67688,69373,67518,67776,70557,784434.0,9744522.0
2014-08-08,67772,68867,66678,68280,67977,790281.0,9744522.0
2014-08-11,68194,70972,67183,70553,78640,816591.0,9744522.0
2014-08-12,70129,70129,68362,69122,67357,800025.0,9744522.0
2014-08-13,68867,69877,68278,69373,41255,802949.0,9744522.0
2014-08-14,68951,71056,68867,69963,44991,809770.0,9744522.0
2014-08-18,70550,70550,68278,69038,71257,799051.0,9744522.0
2014-08-19,68782,69203,68025,68280,63202,790281.0,9744522.0
2014-08-20,67941,68699,67435,67776,74298,784434.0,9744522.0
2014-08-21,68782,69373,67605,68027,64277,787357.0,9744522.0
2014-08-22,68109,68699,67941,68700,63566,795153.0,9744522.0
2014-08-25,68951,76276,68782,75941,213556,878956.0,9744522.0
2014-08-26,75856,78717,75013,78131,159786,904292.0,9744522.0
2014-08-27,78549,79391,77118,78214,78068,905266.0,9744522.0
2014-08-28,77960,80148,77877,78384,90233,907215.0,9744522.0
2014-08-29,78801,79138,76866,78214,38743,905266.0,9744522.0
2014-09-01,78213,78213,74844,76110,52726,880905.0,9744522.0
2014-09-02,76276,80148,76107,79393,78218,918908.0,9744522.0
2014-09-03,80064,80148,77624,77961,51448,902343.0,9744522.0
2014-09-04,77707,78717,76866,78131,36863,904292.0,9744522.0
2014-09-05,78128,79391,77454,78214,43908,905266.0,9744522.0
2014-09-11,78297,79475,77454,78214,33575,905266.0,9744522.0
2014-09-12,78297,79308,76613,79140,49196,915985.0,9744522.0
2014-09-15,79981,84611,79643,84025,257030,972503.0,9744522.0
2014-09-16,84611,86295,83685,83855,132381,970554.0,9744522.0
2014-09-17,84191,85032,83853,83939,47518,971529.0,9744522.0
2014-09-18,85032,85032,81917,82256,92286,952040.0,9744522.0
2014-09-19,82254,83938,81497,83014,75930,960810.0,9744522.0
2014-09-22,82591,83938,81159,83435,69468,965682.0,9744522.0
2014-09-23,82506,82927,80064,80741,102295,934500.0,9744522.0
2014-09-24,79981,81749,79560,80993,57313,937423.0,9744522.0
2014-09-25,80148,80317,75013,75185,197268,870186.0,9744522.0
2014-09-26,74928,76022,73246,73584,69165,851671.0,9744522.0
2014-09-29,73077,74424,71392,71396,59529,826335.0,9744522.0
2014-09-30,70720,74424,70720,73500,51652,850697.0,9744522.0
2014-10-01,72740,73413,71392,71816,47301,831208.0,9744522.0
2014-10-02,70888,72824,70635,72406,49458,838029.0,9744522.0
2014-10-06,72402,74087,69793,73837,60400,854595.0,9744522.0
2014-10-07,74255,74255,72487,72743,22538,841927.0,9744522.0
2014-10-08,72740,73413,71730,73416,19482,849722.0,9744522.0
2014-10-10,73919,73919,72402,73331,37351,848748.0,9744522.0
2014-10-13,72655,73413,71224,72658,40027,840952.0,9744522.0
2014-10-14,72572,73833,71645,72658,27080,840952.0,9744522.0
2014-10-15,73160,73582,70972,71396,39002,826335.0,9744522.0
2014-10-16,71139,74003,70045,73837,51730,854595.0,9744522.0
2014-10-17,74171,75770,70972,71647,81314,829259.0,9744522.0
2014-10-20,72318,72994,71562,71900,29254,832182.0,9744522.0
2014-10-21,71813,72066,69877,70133,70964,811719.0,9744522.0
2014-10-22,70550,71139,70045,70468,40955,815616.0,9744522.0
2014-10-23,70467,71730,70045,70806,45854,819514.0,9744522.0
2014-10-24,71562,71562,69793,70302,41389,813668.0,9744522.0
2014-10-27,70298,71983,69877,70890,26146,820489.0,9744522.0
2014-10-28,71139,73582,70382,70553,75823,816591.0,9744522.0
2014-10-29,71139,73413,70972,73331,57127,848748.0,9744522.0
2014-10-30,72740,73246,71562,72321,34438,837054.0,9744522.0
2014-10-31,72907,72907,69876,71563,74306,828284.0,9744522.0
2014-11-03,70888,75770,70467,75604,103671,875058.0,9744522.0
2014-11-04,75350,75434,73919,74510,48195,862390.0,9744522.0
2014-11-05,74507,74507,72994,73837,60254,854595.0,9744522.0
2014-11-06,73582,74760,72824,73416,47512,849722.0,9744522.0
2014-11-07,73330,74087,72487,73500,40589,850697.0,9744522.0
2014-11-10,73498,73833,72487,73247,40695,847773.0,9744522.0
2014-11-11,72994,74087,72740,72826,38244,842901.0,9744522.0
2014-11-12,72739,73245,71561,71563,43255,828284.0,9744522.0
2014-11-13,71645,72572,71056,71647,35422,829259.0,9744522.0
2014-11-14,71730,72994,71645,72743,22183,841927.0,9744522.0
2014-11-17,72655,75939,72151,75015,73337,868237.0,9744522.0
2014-11-18,75517,77034,75013,75437,70039,873109.0,9744522.0
2014-11-19,75434,76950,74844,76868,44640,889675.0,9744522.0
2014-11-20,76866,77877,75856,76194,60463,881879.0,9744522.0
2014-11-21,77371,79475,76192,78467,86627,908189.0,9744522.0
2014-11-24,78801,80317,78549,79562,63784,920857.0,9744522.0
2014-11-25,79643,80401,78465,79562,55555,920857.0,9744522.0
2014-11-26,79560,81075,78801,79225,51861,916960.0,9744522.0
2014-11-27,78632,78970,77454,77877,35908,901368.0,9744522.0
2014-11-28,78632,79727,77707,79057,28767,915011.0,9744522.0
2014-12-01,79054,79054,76697,76699,34434,887726.0,9744522.0
2014-12-02,76613,76950,75434,75521,42018,874084.0,9744522.0
2014-12-03,75603,76276,74087,75688,37230,876033.0,9744522.0
2014-12-04,76022,76781,74928,76615,29805,886752.0,9744522.0
2014-12-05,76613,77624,76360,77373,19228,895522.0,9744522.0
2014-12-08,77286,79391,75939,77961,40344,902343.0,9744522.0
2014-12-09,77707,78632,76781,76868,21008,889675.0,9744522.0
2014-12-10,77286,78380,76022,76110,33376,880905.0,9744522.0
2014-12-11,76107,78128,75517,77877,36024,901368.0,9744522.0
2014-12-12,77960,79475,77286,78971,50335,914036.0,9744522.0
2014-12-15,78128,81833,78044,81414,78451,942295.0,9744522.0
2014-12-16,81411,81664,80401,81246,33854,940346.0,9744522.0
2014-12-17,80570,83768,80570,83014,59577,960810.0,9744522.0
2014-12-18,83348,83768,80822,81330,54745,941321.0,9744522.0
2014-12-19,82254,85032,81664,84613,96364,979324.0,9744522.0
2014-12-22,85875,88821,85453,88403,135986,1023175.0,9744522.0
2014-12-23,88398,89662,85875,86718,63045,1003686.0,9744522.0
2014-12-24,85875,88821,85453,87560,38009,1013430.0,9744522.0
2014-12-26,85453,87557,85032,85876,57841,993941.0,9744522.0
2014-12-29,87377,89674,86669,88351,34248,974452.0,9744522.0
2014-12-30,87465,90115,85875,90117,56637,993941.0,9744522.0
2015-01-02,87994,89231,87994,89234,40396,984197.0,9744522.0
2015-01-05,87995,88790,85786,87290,44466,962759.0,9744522.0
2015-01-06,86228,87730,85345,86406,39875,953014.0,9744522.0
2015-01-07,86493,86846,84549,86229,35039,951065.0,9744522.0
2015-01-08,85697,89231,85256,89234,35312,984197.0,9744522.0
2015-01-09,89674,90557,88347,90117,27076,993941.0,9744522.0
2015-01-12,90557,91882,88790,89675,28303,989069.0,9744522.0
2015-01-13,89674,91440,88790,91000,28338,1003686.0,9744522.0
2015-01-14,90998,91882,90115,90558,13970,998814.0,9744522.0
2015-01-15,90557,90557,88259,90117,32927,993941.0,9744522.0
2015-01-16,90115,91440,89674,91000,32066,1003686.0,9744522.0
2015-01-19,90557,90998,88790,90558,34528,1048668.0,10230909.0
2015-01-20,90557,93650,89674,91000,67399,1053784.0,10230909.0
2015-01-21,91881,92766,89673,92326,49748,1069130.0,10230909.0
2015-01-22,92767,92767,88347,89234,51911,1033322.0,10230909.0
2015-01-23,89231,90115,86758,87113,68387,1008768.0,10230909.0
2015-01-26,86934,88790,86934,88262,39256,1022068.0,10230909.0
2015-01-27,88259,88790,84991,85611,57076,991375.0,10230909.0
2015-01-28,85697,87817,85697,87466,39358,1012860.0,10230909.0
2015-01-29,87111,87995,85167,85700,51746,992398.0,10230909.0
2015-01-30,86580,87111,85963,86406,20804,1000583.0,10230909.0
2015-02-02,85875,86758,84726,85081,33338,985237.0,10230909.0
2015-02-03,85079,86228,84815,85963,30591,995467.0,10230909.0
2015-02-04,85697,86228,84991,86053,30232,996491.0,10230909.0
2015-02-05,86139,87817,85167,87820,39374,1016952.0,10230909.0
2015-02-06,88259,91440,88083,88792,67906,1028206.0,10230909.0
2015-02-09,90115,91440,88790,91000,54659,1053784.0,10230909.0
2015-02-10,91440,91440,89231,90117,32561,1043553.0,10230909.0
2015-02-11,90115,91440,88790,91442,40990,1058899.0,10230909.0
2015-02-12,91882,93650,88347,89675,62492,1038437.0,10230909.0
2015-02-13,90115,93208,88790,93209,60211,1079361.0,10230909.0
2015-02-16,92767,97183,91882,95860,94805,1110054.0,10230909.0
2015-02-17,95858,98951,94974,97185,72712,1125400.0,10230909.0
2015-02-23,96741,100275,96300,98952,59014,1145862.0,10230909.0
2015-02-24,97183,98951,96300,98510,37111,1140746.0,10230909.0
2015-02-25,99833,99833,92767,93650,98358,1084476.0,10230909.0
2015-02-26,93650,95417,93650,94094,37832,1089592.0,10230909.0
2015-02-27,94974,95417,93650,94977,22827,1099823.0,10230909.0
2015-03-02,94531,94973,91881,92326,47317,1069130.0,10230909.0
2015-03-03,91439,96740,91439,96743,58290,1120285.0,10230909.0
2015-03-04,95858,98951,95417,95860,42125,1110054.0,10230909.0
2015-03-05,94974,99833,94974,98068,46334,1135631.0,10230909.0
2015-03-06,99392,101601,98067,101160,75044,1171439.0,10230909.0
2015-03-09,100717,102483,98951,101160,46838,1171439.0,10230909.0
2015-03-10,104251,109553,103810,106021,162214,1227709.0,10230909.0
2015-03-11,106018,111761,103810,110437,156534,1278864.0,10230909.0
2015-03-12,111761,126781,111319,126782,487959,1468135.0,10230909.0
2015-03-13,131198,145334,126781,131641,606672,1524405.0,10230909.0
2015-03-16,134732,142241,132523,139593,324601,1616484.0,10230909.0
2015-03-17,139591,155052,138266,153287,513789,1775063.0,10230909.0
2015-03-18,154610,163446,149310,160797,481417,1862025.0,10230909.0
2015-03-19,184649,184649,176256,184652,828391,2138260.0,10230909.0
2015-03-20,194368,212039,187300,212040,839501,2455418.0,10230909.0
2015-03-23,208504,216456,193927,194369,952920,2250800.0,10230909.0
2015-03-24,193485,218222,193485,199671,1128773,2312185.0,10230909.0
2015-03-25,205854,227058,203203,227060,639708,2629344.0,10230909.0
2015-03-26,215572,220872,204086,209831,424521,2429841.0,10230909.0
2015-03-27,210713,226174,210271,213366,453665,2470765.0,10230909.0
2015-03-30,210271,215572,201878,207181,206756,2399148.0,10230909.0
2015-03-31,210271,212921,197460,200112,177978,2317301.0,10230909.0
2015-04-01,195251,199227,187742,192604,235053,2230338.0,10230909.0
2015-04-02,195694,203645,195251,199671,161450,2312185.0,10230909.0
2015-04-03,201878,202320,189067,195695,99725,2266146.0,10230909.0
2015-04-06,193042,204970,190391,201438,125382,2332647.0,10230909.0
2015-04-07,199670,213363,199227,213366,136707,2470765.0,10230909.0
2015-04-08,216897,235008,212039,230593,365724,2670267.0,10230909.0
2015-04-09,230592,246937,227058,244729,186125,2833962.0,10230909.0
2015-04-10,244728,252238,235451,245614,164437,2844193.0,10230909.0
2015-04-13,246937,250471,238101,246055,97064,2849308.0,10230909.0
2015-04-14,244287,245170,224849,227060,190699,2629344.0,10230909.0
2015-04-15,232801,261073,231475,261074,419551,3023234.0,10230909.0
2015-04-16,275649,288461,253563,268584,653249,3110196.0,10230909.0
2015-04-17,267257,277859,264166,273444,190895,3166466.0,10230909.0
2015-04-20,273441,314083,273441,314084,425964,3637088.0,10230909.0
2015-04-21,322476,329985,308781,312760,283439,3621742.0,10230909.0
2015-04-22,316291,346330,289786,318060,585445,3683127.0,10230909.0
2015-04-23,324242,335286,298621,308783,511421,3575703.0,10230909.0
2015-04-24,301271,313640,293761,302598,271881,3504086.0,10230909.0
2015-04-27,307014,320266,304364,313643,210913,3631973.0,10230909.0
2015-04-28,305690,318500,301713,313200,162594,3626857.0,10230909.0
2015-04-29,318058,340588,316291,336614,320379,3897976.0,10230909.0
2015-04-30,344563,350748,323359,333521,250666,3862168.0,10230909.0
2015-05-04,333519,342354,322477,328220,146034,3800783.0,10230909.0
2015-05-06,330869,333519,315407,319827,141708,3703589.0,10230909.0
2015-05-07,317616,325568,301271,322919,225873,3739397.0,10230909.0
2015-05-08,325126,338378,318058,331312,141043,3836591.0,10230909.0
2015-05-11,341029,367534,335286,363119,255219,4204904.0,10230909.0
2015-05-12,366649,367092,341913,348541,168415,4036094.0,10230909.0
2015-05-13,357374,379903,349864,377696,235121,4373714.0,10230909.0
2015-05-14,377694,396690,372836,378139,195426,4378829.0,10230909.0
2015-05-15,382554,388297,369301,377255,149244,4368598.0,10230909.0
2015-05-18,376368,403757,370625,396691,234590,4593678.0,10230909.0
2015-05-19,405524,405966,386087,396250,144848,4588563.0,10230909.0
2015-05-20,394480,412151,393598,406851,179580,4711334.0,10230909.0
2015-05-21,407292,430704,400223,401550,200459,4649948.0,10230909.0
2015-05-22,404641,406850,381229,392275,190770,4542524.0,10230909.0
2015-05-26,393156,405966,386528,393157,121157,4552755.0,10230909.0
2015-05-27,382554,388297,365767,377255,203515,4368598.0,10230909.0
2015-05-28,379462,396248,371069,380789,225844,4409522.0,10230909.0
2015-05-29,373719,383878,353840,364003,626178,4215135.0,10230909.0
2015-06-01,367092,386087,358700,384323,225187,4450445.0,10230909.0
2015-06-02,389622,412151,374160,375488,246181,4348136.0,10230909.0
2015-06-03,373719,376369,355166,356051,201928,4123056.0,10230909.0
2015-06-04,359583,375044,354724,373279,172656,4322559.0,10230909.0
2015-06-05,373277,408175,371952,405527,352075,4695987.0,10230909.0
2015-06-08,419219,419660,385646,388741,212087,4501600.0,10230909.0
2015-06-09,393156,399781,383878,393157,109346,4552755.0,10230909.0
2015-06-10,400223,400223,373277,388741,148618,4501600.0,10230909.0
2015-06-11,393598,440865,385205,424964,438467,4921067.0,10230909.0
2015-06-12,431145,454118,412593,417013,369942,4828989.0,10230909.0
2015-06-15,413476,432472,403758,405527,158364,4695987.0,10230909.0
2015-06-16,414801,414801,389622,397134,207062,4598794.0,10230909.0
2015-06-17,403316,404200,389622,393598,123931,4557870.0,10230909.0
2015-06-18,397573,413034,389622,410828,173027,4757373.0,10230909.0
2015-06-19,415244,422752,399341,410828,125546,4757373.0,10230909.0
2015-06-22,410825,414801,396690,398458,100792,4614140.0,10230909.0
2015-06-23,398457,408616,393156,398900,79517,4619255.0,10230909.0
2015-06-24,400664,406407,398014,401550,61987,4649948.0,10230909.0
2015-06-25,401991,437332,401108,428056,285320,4956875.0,10230909.0
2015-06-26,436447,440423,418336,422314,183129,4890375.0,10230909.0
2015-06-29,405524,418336,399341,401108,138400,4644833.0,10230909.0
2015-06-30,395807,412593,388737,412594,178549,4777835.0,10230909.0
2015-07-01,415686,454117,410825,452351,286271,5238225.0,10230909.0
2015-07-02,470903,493875,453233,462070,343655,5350765.0,10230909.0
2015-07-03,467369,477972,454117,459420,132723,5320073.0,10230909.0
2015-07-06,446166,475321,441307,442634,186466,5125685.0,10230909.0
2015-07-07,453233,485923,360466,394483,644789,4568101.0,10230909.0
2015-07-08,396248,425845,369301,417454,443136,4834105.0,10230909.0
2015-07-09,410825,471787,409059,471789,448930,5463305.0,10230909.0
2015-07-10,492990,515962,457650,494760,551762,5729309.0,10230909.0
2015-07-13,483272,493875,467369,485042,319554,5616769.0,10230909.0
2015-07-14,491224,504476,476205,500945,231328,5800925.0,10230909.0
2015-07-15,508894,525680,497408,498294,243923,5770233.0,10230909.0
2015-07-16,487690,494757,475320,475323,189814,5504229.0,10230909.0
2015-07-17,477972,489457,467369,478857,154592,5545153.0,10230909.0
2015-07-20,474438,485040,470903,476206,97663,5514460.0,10230909.0
2015-07-21,479739,481505,454117,455887,155530,5279149.0,10230909.0
2015-07-22,457651,474438,448817,459420,131700,5320073.0,10230909.0
2015-07-23,468254,473554,460302,470022,98712,5442844.0,10230909.0
2015-07-24,475321,491224,469136,488575,155148,5657693.0,10230909.0
2015-07-27,476205,479739,443516,454119,196034,5258687.0,10230909.0
2015-07-28,441748,485040,441748,481508,287271,5575845.0,10230909.0
2015-07-29,523913,535399,382554,393157,1251860,4552755.0,10230909.0
2015-07-30,386087,398457,347655,348099,959055,4030978.0,10230909.0
2015-07-31,348981,363117,337937,353400,592710,4092364.0,10230909.0
2015-08-03,347655,356490,327335,330871,311805,3831475.0,10230909.0
2015-08-04,328660,346330,327335,346332,343168,4010516.0,10230909.0
2015-08-05,337054,356490,333961,352517,291351,4082133.0,10230909.0
2015-08-06,362233,401108,359583,385205,588168,4460676.0,10230909.0
2015-08-07,375485,385645,369300,381671,211645,4419753.0,10230909.0
2015-08-10,386087,393156,376811,376812,142122,4363483.0,10230909.0
2015-08-11,385646,385646,352956,355167,167819,4112825.0,10230909.0
2015-08-12,350748,357374,323359,336172,307259,3892861.0,10230909.0
2015-08-13,337054,355165,327335,350750,208029,4061671.0,10230909.0
2015-08-17,353398,354281,338821,339264,120330,3928669.0,10230909.0
2015-08-18,345005,351190,335728,336614,131577,3897976.0,10230909.0
2015-08-19,333077,335727,295086,323803,311413,3749628.0,10230909.0
