케이티스카이라이프(053210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-06-03,17500,20100,16700,20100,8506593,958099.0,47666614.0
2011-06-07,20650,21400,18450,18750,3538645,893749.0,47666614.0
2011-06-08,19300,19450,17500,17800,1366841,848466.0,47666614.0
2011-06-09,18200,18800,17800,18700,1512206,891366.0,47666614.0
2011-06-10,18650,21100,18400,20200,1949539,962866.0,47666614.0
2011-06-13,20450,22100,19950,21450,1987806,1022449.0,47666614.0
2011-06-14,21850,22150,20700,21600,1017814,1029599.0,47666614.0
2011-06-15,22000,22050,21200,21700,529076,1034366.0,47666614.0
2011-06-16,21400,21500,20750,20950,609311,998616.0,47666614.0
2011-06-17,21200,22000,20950,22000,843020,1048666.0,47666614.0
2011-06-20,22600,25200,22500,23600,1899761,1124932.0,47666614.0
2011-06-21,24250,24500,23300,23900,894120,1139232.0,47666614.0
2011-06-22,24100,24250,22650,22700,717338,1082032.0,47666614.0
2011-06-23,22600,23050,21200,23000,967038,1096332.0,47666614.0
2011-06-24,23250,23450,22250,23000,512475,1096332.0,47666614.0
2011-06-27,22600,23200,22000,22000,346606,1048666.0,47666614.0
2011-06-28,22450,22650,21100,21100,581475,1005766.0,47666614.0
2011-06-29,21250,21400,19750,19850,796524,946182.0,47666614.0
2011-06-30,20400,22700,20250,22000,958606,1048666.0,47666614.0
2011-07-01,21900,22600,21450,21900,537988,1043899.0,47666614.0
2011-07-04,22250,22550,21950,22250,337413,1060582.0,47666614.0
2011-07-05,22600,23800,22550,23650,802870,1127315.0,47666614.0
2011-07-06,23650,25500,23400,24900,1375908,1186899.0,47666614.0
2011-07-07,24700,24850,23750,23900,626113,1139232.0,47666614.0
2011-07-08,24000,24350,22950,23250,450337,1108249.0,47666614.0
2011-07-11,23450,24600,23300,24450,512291,1165449.0,47666614.0
2011-07-12,24300,25550,24300,25350,1002926,1208349.0,47666614.0
2011-07-13,25450,26000,24700,25600,865439,1220265.0,47666614.0
2011-07-14,25900,26700,25650,26550,879334,1265549.0,47666614.0
2011-07-15,26250,27500,26100,27200,675544,1296532.0,47666614.0
2011-07-18,27600,29300,27400,29200,928116,1391865.0,47666614.0
2011-07-19,29300,30700,28150,28300,1144801,1348965.0,47666614.0
2011-07-20,28800,30750,28350,30500,933182,1453832.0,47666614.0
2011-07-21,30800,30900,27200,27650,1337064,1317982.0,47666614.0
2011-07-22,27450,28700,26250,28700,1332216,1368032.0,47666614.0
2011-07-25,28250,28900,27100,27100,580089,1291765.0,47666614.0
2011-07-26,27300,29550,27150,29550,938017,1408548.0,47666614.0
2011-07-27,29650,30150,29000,29250,507483,1394248.0,47666614.0
2011-07-28,28750,29900,28750,29000,414589,1382332.0,47666614.0
2011-07-29,29450,29650,28400,28800,313357,1372798.0,47666614.0
2011-08-01,29250,29350,28200,28300,425862,1348965.0,47666614.0
2011-08-02,28450,29600,27900,29600,591023,1410932.0,47666614.0
2011-08-03,29300,30800,28800,30550,755818,1456215.0,47666614.0
2011-08-04,29850,30050,26300,28000,1706630,1334665.0,47666614.0
2011-08-05,25800,27000,24950,26950,771685,1284615.0,47666614.0
2011-08-08,26400,26850,22950,24450,1242328,1165449.0,47666614.0
2011-08-09,23300,23300,20850,21600,1456659,1029599.0,47666614.0
2011-08-10,23200,24300,22450,23850,1089544,1136849.0,47666614.0
2011-08-11,22100,25950,22100,25600,815833,1220265.0,47666614.0
2011-08-12,26150,27000,24700,24850,573098,1184515.0,47666614.0
2011-08-16,26000,26950,25650,26150,437568,1246482.0,47666614.0
2011-08-17,26500,27200,26200,26700,444004,1272699.0,47666614.0
2011-08-18,27000,27300,26050,27000,467100,1286999.0,47666614.0
2011-08-19,25650,26500,24700,25550,493875,1217882.0,47666614.0
2011-08-22,25600,26250,24350,24950,477956,1189282.0,47666614.0
2011-08-23,25400,25500,24550,25200,365631,1201199.0,47666614.0
2011-08-24,25500,26050,24800,25600,339462,1220265.0,47666614.0
2011-08-25,25950,26400,24950,25100,295558,1196432.0,47666614.0
2011-08-26,25150,26900,25100,26850,446471,1279849.0,47666614.0
2011-08-29,27400,27400,26250,27250,561622,1298915.0,47666614.0
2011-08-30,27400,27450,26700,26700,280549,1272699.0,47666614.0
2011-08-31,26750,27950,26300,27850,453561,1327515.0,47666614.0
2011-09-01,28000,28000,26300,26400,506381,1258399.0,47666614.0
2011-09-02,26150,26750,25400,26300,369208,1253632.0,47666614.0
2011-09-05,25800,26650,25500,25550,218503,1217882.0,47666614.0
2011-09-06,25050,27000,24950,26550,550999,1265549.0,47666614.0
2011-09-07,27250,28350,26850,28150,819424,1341815.0,47666614.0
2011-09-08,28250,29150,27200,28700,699281,1368032.0,47666614.0
2011-09-09,28500,29350,28150,28700,405288,1368032.0,47666614.0
2011-09-14,28600,28700,27200,27200,441989,1296532.0,47666614.0
2011-09-15,28000,29650,27800,29400,640918,1401398.0,47666614.0
2011-09-16,29600,29800,28600,29450,718725,1403782.0,47666614.0
2011-09-19,29050,30600,28950,30000,601700,1429998.0,47666614.0
2011-09-20,29850,30700,29600,30450,474131,1451448.0,47666614.0
2011-09-21,30700,31950,30150,31850,539713,1518182.0,47666614.0
2011-09-22,31100,32150,31000,32150,523864,1532482.0,47666614.0
2011-09-23,31250,31900,30100,30100,417464,1434765.0,47666614.0
2011-09-26,31100,31150,28200,29000,602384,1382332.0,47666614.0
2011-09-27,30350,31500,29550,31500,459733,1501498.0,47666614.0
2011-09-28,31850,31950,30150,30150,378153,1437148.0,47666614.0
2011-09-29,29850,31100,29850,30350,218564,1446682.0,47666614.0
2011-09-30,30450,31850,30350,31800,410297,1515798.0,47666614.0
2011-10-04,30250,31950,30250,31950,350785,1522948.0,47666614.0
2011-10-05,32550,33100,30950,31300,546199,1491965.0,47666614.0
2011-10-06,31700,32000,27900,30100,1062704,1434765.0,47666614.0
2011-10-07,30300,30300,28550,30000,788457,1429998.0,47666614.0
2011-10-10,30100,32200,30100,32000,716504,1525332.0,47666614.0
2011-10-11,32400,32450,30850,31050,707919,1480048.0,47666614.0
2011-10-12,30800,31400,30200,30450,458442,1451448.0,47666614.0
2011-10-13,30650,31450,30000,31200,470891,1487198.0,47666614.0
2011-10-14,31250,31300,30250,30550,241722,1456215.0,47666614.0
2011-10-17,30900,31400,30200,31250,453468,1489582.0,47666614.0
2011-10-18,30500,30900,29650,30100,398757,1434765.0,47666614.0
2011-10-19,30500,31200,29950,30100,324996,1434765.0,47666614.0
2011-10-20,30300,30650,28500,28550,339031,1360882.0,47666614.0
2011-10-21,28900,29300,27000,28300,717927,1348965.0,47666614.0
2011-10-24,28400,29750,28300,29750,338649,1418082.0,47666614.0
2011-10-25,29950,30000,29100,29250,220475,1394248.0,47666614.0
2011-10-26,29050,30600,28800,30500,373186,1453832.0,47666614.0
2011-10-27,30900,31200,30100,31150,371548,1484815.0,47666614.0
2011-10-28,31650,31650,29400,29600,463415,1410932.0,47666614.0
2011-10-31,30000,30550,29350,29350,278668,1399015.0,47666614.0
2011-11-01,28750,29900,28700,29500,154769,1406165.0,47666614.0
2011-11-02,28700,29650,28550,29500,159234,1406165.0,47666614.0
2011-11-03,29700,29800,28600,28600,173157,1363265.0,47666614.0
2011-11-04,29050,29400,28700,29000,204690,1382332.0,47666614.0
2011-11-07,28950,28950,28100,28250,305581,1346582.0,47666614.0
2011-11-08,28350,28700,27150,27300,409580,1301299.0,47666614.0
2011-11-09,27650,27700,26450,26700,377706,1272699.0,47666614.0
2011-11-10,25600,27200,25550,26350,358465,1256015.0,47666614.0
2011-11-11,26850,26950,25900,26250,174964,1251249.0,47666614.0
2011-11-14,26850,28500,26650,28100,337999,1339432.0,47666614.0
2011-11-15,27850,28350,27450,27500,167469,1310832.0,47666614.0
2011-11-16,27550,28000,27450,27500,132482,1310832.0,47666614.0
2011-11-17,27550,27850,27050,27400,69821,1306065.0,47666614.0
2011-11-18,27200,27200,26250,26500,153850,1263165.0,47666614.0
2011-11-21,26500,26600,25800,26500,128256,1263165.0,47666614.0
2011-11-22,25950,26500,25800,25850,114803,1232182.0,47666614.0
2011-11-23,25550,26150,24350,25000,229643,1191665.0,47666614.0
2011-11-24,25000,25800,24300,25400,114398,1210732.0,47666614.0
2011-11-25,25000,25300,24050,24050,163600,1146382.0,47666614.0
2011-11-28,24400,26200,24200,25500,290971,1215499.0,47666614.0
2011-11-29,25600,26200,24750,26000,269360,1239332.0,47666614.0
2011-11-30,25600,27500,25450,27500,339078,1310832.0,47666614.0
2011-12-01,27900,28050,26400,26600,272382,1267932.0,47666614.0
2011-12-02,26500,26750,25400,25550,162719,1217882.0,47666614.0
2011-12-05,25800,26300,25400,25450,165580,1213115.0,47666614.0
2011-12-06,25500,26050,25050,25150,110749,1198815.0,47666614.0
2011-12-07,25200,26100,24800,26000,202213,1239332.0,47666614.0
2011-12-08,25850,27350,25650,27100,254888,1291765.0,47666614.0
2011-12-09,26700,27450,26400,27450,161865,1308449.0,47666614.0
2011-12-12,27600,27600,27000,27250,123358,1298915.0,47666614.0
2011-12-13,27200,27600,26850,27200,110398,1296532.0,47666614.0
2011-12-14,27200,27800,27000,27700,119921,1320365.0,47666614.0
2011-12-15,27900,28150,26550,26550,209635,1265549.0,47666614.0
2011-12-16,27000,28150,26900,27550,217203,1313215.0,47666614.0
2011-12-19,27550,27550,25500,25850,222948,1232182.0,47666614.0
2011-12-20,26000,26950,25900,26700,82842,1272699.0,47666614.0
2011-12-21,27150,28300,27150,27650,257410,1317982.0,47666614.0
2011-12-22,27750,28050,27250,27300,77344,1301299.0,47666614.0
2011-12-23,27400,27950,27350,27400,82186,1306065.0,47666614.0
2011-12-26,27500,28150,26800,27600,118572,1315599.0,47666614.0
2011-12-27,27500,28050,27300,27300,93779,1301299.0,47666614.0
2011-12-28,27300,27900,27000,27000,42487,1286999.0,47666614.0
2011-12-29,27100,27800,26900,27400,66897,1306065.0,47666614.0
2012-01-02,27400,27650,27050,27600,56386,1315599.0,47666614.0
2012-01-03,27800,28400,27500,28000,142190,1334665.0,47666614.0
2012-01-04,28200,28400,27700,28150,109115,1341815.0,47666614.0
2012-01-05,28150,28150,27350,27400,94269,1306065.0,47666614.0
2012-01-06,27400,27450,26800,27000,67516,1286999.0,47666614.0
2012-01-09,26800,27000,26500,26750,23823,1275082.0,47666614.0
2012-01-10,26600,27100,26600,26800,48453,1277465.0,47666614.0
2012-01-11,26850,26950,26100,26100,129411,1244099.0,47666614.0
2012-01-12,26200,26200,25800,25900,95785,1234565.0,47666614.0
2012-01-13,26900,26900,26050,26300,67425,1253632.0,47666614.0
2012-01-16,25900,26650,25700,26250,112759,1251249.0,47666614.0
2012-01-17,26500,27600,26350,27000,234710,1286999.0,47666614.0
2012-01-18,26800,27200,26550,27000,78505,1286999.0,47666614.0
2012-01-19,27250,27400,26750,26950,73012,1284615.0,47666614.0
2012-01-20,27100,27200,26200,26200,109131,1248865.0,47666614.0
2012-01-25,26000,26150,25400,25400,175947,1210732.0,47666614.0
2012-01-26,25250,25750,24450,25050,304970,1194049.0,47666614.0
2012-01-27,24900,25500,24250,24300,354310,1158299.0,47666614.0
2012-01-30,24600,24650,22950,23700,533578,1129699.0,47666614.0
2012-01-31,23800,23850,22750,23000,571063,1096332.0,47666614.0
2012-02-01,23150,23750,22950,23400,697048,1115399.0,47666614.0
2012-02-02,23850,25150,23750,25100,549752,1196432.0,47666614.0
2012-02-03,25100,25100,24350,24850,209710,1184515.0,47666614.0
2012-02-06,25050,25150,24250,24350,131685,1160682.0,47666614.0
2012-02-07,24150,24500,23450,24100,216416,1148765.0,47666614.0
2012-02-08,23850,24350,23500,23700,272282,1129699.0,47666614.0
2012-02-09,23900,23900,22900,23300,339565,1110632.0,47666614.0
2012-02-10,23400,23900,23050,23600,259951,1124932.0,47666614.0
2012-02-13,23900,24400,23300,24350,356710,1160682.0,47666614.0
2012-02-14,24350,24450,23800,24350,271579,1160682.0,47666614.0
2012-02-15,24050,24400,23850,24050,306115,1146382.0,47666614.0
2012-02-16,24250,24450,23650,23650,238265,1127315.0,47666614.0
2012-02-17,24050,24050,23000,23150,423017,1103482.0,47666614.0
2012-02-20,23350,23600,22500,22700,331581,1082032.0,47666614.0
2012-02-21,22700,22700,22050,22200,355405,1058199.0,47666614.0
2012-02-22,22100,22950,22100,22950,212358,1093949.0,47666614.0
2012-02-23,23000,24100,22600,23800,680003,1134465.0,47666614.0
2012-02-24,24000,24000,23500,23800,277571,1134465.0,47666614.0
2012-02-27,23950,23950,23350,23700,112465,1129699.0,47666614.0
2012-02-28,23850,23850,22800,23150,231914,1103482.0,47666614.0
2012-02-29,23200,23600,23000,23300,245271,1110632.0,47666614.0
2012-03-02,23600,23800,23050,23450,213654,1117782.0,47666614.0
2012-03-05,23550,24600,23450,24400,542355,1163065.0,47666614.0
2012-03-06,24600,24600,24050,24150,313034,1151149.0,47666614.0
2012-03-07,23850,25200,23800,24950,584252,1189282.0,47666614.0
2012-03-08,25200,27000,24950,26900,957338,1282232.0,47666614.0
2012-03-09,26900,27000,25950,26250,476693,1251249.0,47666614.0
2012-03-12,26300,27400,26150,26950,360500,1284615.0,47666614.0
2012-03-13,27250,27600,25750,26500,413868,1263165.0,47666614.0
2012-03-14,26600,26800,25650,26400,331094,1258399.0,47666614.0
2012-03-15,26000,26300,25650,25800,366553,1229799.0,47666614.0
2012-03-16,26250,27000,26150,27000,362511,1286999.0,47666614.0
2012-03-19,27000,27350,26500,26600,247231,1267932.0,47666614.0
2012-03-20,26600,27000,25850,26350,237816,1256015.0,47666614.0
2012-03-21,26150,26550,25500,25600,277181,1220265.0,47666614.0
2012-03-22,25450,25750,24600,24600,396644,1172599.0,47666614.0
2012-03-23,24450,25300,24450,25300,202513,1205965.0,47666614.0
2012-03-26,25400,25400,24400,24450,146915,1165449.0,47666614.0
2012-03-27,24650,24700,23800,24250,259840,1155915.0,47666614.0
2012-03-28,24200,24200,23650,23900,210982,1139232.0,47666614.0
2012-03-29,23700,24200,23650,24150,167135,1151149.0,47666614.0
2012-03-30,24150,24900,24150,24800,155772,1182132.0,47666614.0
2012-04-02,24750,25000,24200,24600,91249,1172599.0,47666614.0
2012-04-03,24850,24900,23250,23350,349294,1113015.0,47666614.0
2012-04-04,23300,23650,22850,23150,167401,1103482.0,47666614.0
2012-04-05,23000,23550,22750,23250,86058,1108249.0,47666614.0
2012-04-06,23300,23500,22900,23200,93751,1105865.0,47666614.0
2012-04-09,23000,23000,22250,22300,157669,1062965.0,47666614.0
2012-04-10,22100,22750,21950,22150,119650,1055816.0,47666614.0
2012-04-12,22200,22550,22150,22450,67997,1070115.0,47666614.0
2012-04-13,22550,23250,22400,23200,138627,1105865.0,47666614.0
2012-04-16,22850,23100,22700,22900,40172,1091565.0,47666614.0
2012-04-17,22850,23800,22450,23150,107851,1103482.0,47666614.0
2012-04-18,23400,23500,22350,22350,203720,1065349.0,47666614.0
2012-04-19,22350,22450,21500,21650,254648,1031982.0,47666614.0
2012-04-20,21850,21850,20800,20950,326337,998616.0,47666614.0
2012-04-23,21300,21450,20900,20900,175469,996232.0,47666614.0
2012-04-24,20550,20800,20000,20650,282306,984316.0,47666614.0
2012-04-25,20850,21300,20600,20600,170891,981932.0,47666614.0
2012-04-26,20850,21100,19950,20000,204924,953332.0,47666614.0
2012-04-27,20100,21450,19850,21200,242407,1010532.0,47666614.0
2012-04-30,21250,22400,21200,21900,304143,1043899.0,47666614.0
2012-05-02,21900,22150,21350,21750,243375,1036749.0,47666614.0
2012-05-03,21750,21800,20650,20800,272004,991466.0,47666614.0
2012-05-04,20550,21300,20150,21000,443369,1000999.0,47666614.0
2012-05-07,20850,21500,20700,21200,218916,1010532.0,47666614.0
2012-05-08,21500,21500,21050,21450,123821,1022449.0,47666614.0
2012-05-09,21300,21400,20850,21000,144785,1000999.0,47666614.0
2012-05-10,21150,21150,20550,20650,92935,984316.0,47666614.0
2012-05-11,20450,20850,20200,20300,103181,967632.0,47666614.0
2012-05-14,20250,20650,20150,20350,119186,970016.0,47666614.0
2012-05-15,20100,20250,19100,19500,200527,929499.0,47666614.0
2012-05-16,19450,19450,18550,18550,273883,884216.0,47666614.0
2012-05-17,18400,18900,18100,18300,282800,872299.0,47666614.0
2012-05-18,17850,18050,17400,17400,279151,829399.0,47666614.0
2012-05-21,17600,18800,17350,18600,197165,886599.0,47666614.0
2012-05-22,19200,19650,18700,19650,275141,936649.0,47666614.0
2012-05-23,19650,20200,19400,19900,236407,948566.0,47666614.0
2012-05-24,19700,20000,19450,19700,212119,939032.0,47666614.0
2012-05-25,19700,19900,19600,19700,121405,939032.0,47666614.0
2012-05-29,19600,19800,18800,19800,136558,943799.0,47666614.0
2012-05-30,19800,19800,19100,19650,161424,936649.0,47666614.0
2012-05-31,19150,20300,18850,20300,218314,967632.0,47666614.0
2012-06-01,20300,20300,18600,18750,440492,893749.0,47666614.0
2012-06-04,18150,18750,17800,18450,224538,879449.0,47666614.0
2012-06-05,18450,19400,18450,19400,184701,924732.0,47666614.0
2012-06-07,20000,20450,19900,20150,235789,960482.0,47666614.0
2012-06-08,20200,20400,19950,20150,193624,960482.0,47666614.0
2012-06-11,20300,20700,20300,20450,197461,974782.0,47666614.0
2012-06-12,20100,21350,20100,21050,253645,1003382.0,47666614.0
2012-06-13,21100,21600,20750,21350,241685,1017682.0,47666614.0
2012-06-14,21350,22200,21200,22150,304094,1055816.0,47666614.0
2012-06-15,22250,22400,21600,21900,190933,1043899.0,47666614.0
2012-06-18,22200,22300,21500,21600,160600,1029599.0,47666614.0
2012-06-19,21650,22200,21100,22100,170631,1053432.0,47666614.0
2012-06-20,22200,22200,21650,21650,57386,1031982.0,47666614.0
2012-06-21,21650,21850,21400,21850,41140,1041516.0,47666614.0
2012-06-22,21500,22050,21350,21800,67175,1039132.0,47666614.0
2012-06-25,21800,22350,21500,22200,103123,1058199.0,47666614.0
2012-06-26,22000,22800,22000,22650,105150,1079649.0,47666614.0
2012-06-27,22650,23050,22600,22900,128186,1091565.0,47666614.0
2012-06-28,22900,23150,22250,22850,84213,1089182.0,47666614.0
2012-06-29,22800,23100,22400,22650,107981,1079649.0,47666614.0
2012-07-02,22700,22950,22600,22800,98431,1086799.0,47666614.0
2012-07-03,23050,23900,22850,23650,187857,1127315.0,47666614.0
2012-07-04,23900,23900,23300,23650,117576,1127315.0,47666614.0
2012-07-05,23500,24150,23500,23850,123180,1136849.0,47666614.0
2012-07-06,24000,24100,23700,23800,67239,1134465.0,47666614.0
2012-07-09,23800,24650,23800,24400,171229,1163065.0,47666614.0
2012-07-10,24400,24750,24200,24400,146296,1163065.0,47666614.0
2012-07-11,24550,25800,24550,25400,490857,1210732.0,47666614.0
2012-07-12,25200,25450,25000,25100,112936,1196432.0,47666614.0
2012-07-13,25100,25800,23950,25100,311159,1196432.0,47666614.0
2012-07-16,25000,25700,25000,25100,93733,1196432.0,47666614.0
2012-07-17,24800,24900,24100,24300,161373,1158299.0,47666614.0
2012-07-18,24100,25000,24100,24950,120231,1189282.0,47666614.0
2012-07-19,25150,25600,24900,25300,174070,1205965.0,47666614.0
2012-07-20,25450,26000,25350,25900,202171,1234565.0,47666614.0
2012-07-23,25950,26350,25700,26300,189396,1253632.0,47666614.0
2012-07-24,25650,26500,25650,26100,180726,1244099.0,47666614.0
2012-07-25,26000,26000,25600,25600,163028,1220265.0,47666614.0
2012-07-26,25800,25800,23950,24400,268837,1163065.0,47666614.0
2012-07-27,24800,24800,23050,23400,571680,1115399.0,47666614.0
2012-07-30,23500,24050,23400,23800,145639,1134465.0,47666614.0
2012-07-31,24250,25400,24100,25300,244317,1205965.0,47666614.0
2012-08-01,25200,25500,24850,25000,98638,1191665.0,47666614.0
2012-08-02,24850,25500,24850,25100,53240,1196432.0,47666614.0
2012-08-03,24900,25250,24100,24450,64412,1165449.0,47666614.0
2012-08-06,25000,25250,24550,24650,90650,1174982.0,47666614.0
2012-08-07,24600,25700,24400,25650,123263,1222649.0,47666614.0
2012-08-08,25700,25900,25050,25800,119401,1229799.0,47666614.0
2012-08-09,25750,25750,24500,24600,251407,1172599.0,47666614.0
2012-08-10,24500,24650,23750,24000,330206,1143999.0,47666614.0
2012-08-13,24200,25050,24200,25000,194196,1191665.0,47666614.0
2012-08-14,24900,25100,24650,24800,100173,1182132.0,47666614.0
2012-08-16,24650,25400,24550,25400,151766,1210732.0,47666614.0
2012-08-17,25450,25750,25050,25050,98841,1194049.0,47666614.0
2012-08-20,25400,25400,24800,24950,38917,1189282.0,47666614.0
2012-08-21,25150,25150,24650,24800,116800,1182132.0,47666614.0
2012-08-22,24850,24850,24000,24200,214799,1153532.0,47666614.0
2012-08-23,24200,25050,24050,25000,124039,1191665.0,47666614.0
2012-08-24,25150,26000,25100,25700,327922,1225032.0,47666614.0
2012-08-27,25800,26200,25400,26000,180000,1239332.0,47666614.0
2012-08-28,25550,26100,25150,26000,179026,1239332.0,47666614.0
2012-08-29,26300,26450,25500,25500,145914,1215499.0,47666614.0
2012-08-30,24300,26000,24300,26000,464792,1239332.0,47666614.0
2012-08-31,25700,26150,25500,25700,172485,1225032.0,47666614.0
2012-09-03,25600,26200,25600,26100,150692,1244099.0,47666614.0
2012-09-04,26400,27200,26350,27150,479343,1294149.0,47666614.0
2012-09-05,27350,27500,26550,26800,234905,1277465.0,47666614.0
2012-09-06,26950,26950,26100,26450,159011,1260782.0,47666614.0
2012-09-07,26800,26800,25600,25850,244280,1232182.0,47666614.0
2012-09-10,25500,25800,24850,25200,217310,1201199.0,47666614.0
2012-09-11,25300,25500,24850,24900,137227,1186899.0,47666614.0
2012-09-12,25000,25350,24900,24950,103520,1189282.0,47666614.0
2012-09-13,24950,26250,24950,26250,222062,1251249.0,47666614.0
2012-09-14,26050,26500,25650,26350,227874,1256015.0,47666614.0
2012-09-17,26300,26300,25100,25150,210614,1198815.0,47666614.0
2012-09-18,25250,26800,25250,26600,285308,1267932.0,47666614.0
2012-09-19,26750,27450,26150,27200,318158,1296532.0,47666614.0
2012-09-20,27300,27600,27000,27200,199703,1296532.0,47666614.0
2012-09-21,27200,29050,27200,29000,499252,1382332.0,47666614.0
2012-09-24,29150,29700,28800,29700,335839,1415698.0,47666614.0
2012-09-25,29700,29700,29050,29250,370041,1394248.0,47666614.0
2012-09-26,29500,30150,29500,29800,405597,1420465.0,47666614.0
2012-09-27,30000,30300,29700,30000,422668,1429998.0,47666614.0
2012-09-28,30000,30700,29650,30700,314899,1463365.0,47666614.0
2012-10-02,30500,30700,30050,30500,158147,1453832.0,47666614.0
2012-10-04,30550,30550,29800,30150,212680,1437148.0,47666614.0
2012-10-05,30250,30600,30150,30300,124853,1444298.0,47666614.0
2012-10-08,30150,30450,29850,29950,136848,1427615.0,47666614.0
2012-10-09,29850,30300,29150,30050,162190,1432382.0,47666614.0
2012-10-10,29750,30700,29650,30350,198613,1446682.0,47666614.0
2012-10-11,30000,30350,29500,30050,312649,1432382.0,47666614.0
2012-10-12,29950,30250,29500,29900,97124,1425232.0,47666614.0
2012-10-15,29700,31300,29550,31000,244762,1477665.0,47666614.0
2012-10-16,30850,32250,30550,31800,489086,1515798.0,47666614.0
2012-10-17,32000,32000,30650,30900,370490,1472898.0,47666614.0
2012-10-18,30700,31150,28800,29400,373146,1401398.0,47666614.0
2012-10-19,29400,29900,28450,29450,167614,1403782.0,47666614.0
2012-10-22,29400,30150,29400,30050,134799,1432382.0,47666614.0
2012-10-23,30050,31000,30000,30900,176656,1472898.0,47666614.0
2012-10-24,30550,31500,30450,30650,212456,1460982.0,47666614.0
2012-10-25,31400,31400,29250,29300,274491,1396632.0,47666614.0
2012-10-26,29600,29900,28300,28500,164936,1358498.0,47666614.0
2012-10-29,29000,29000,27950,28500,219830,1358498.0,47666614.0
2012-10-30,28500,30300,28300,30300,239695,1444298.0,47666614.0
2012-10-31,30350,30750,29750,30350,262763,1446682.0,47666614.0
2012-11-01,30350,31600,30100,31550,365725,1503882.0,47666614.0
2012-11-02,31000,31900,29800,31350,2931832,1494348.0,47666614.0
2012-11-05,31850,33700,31400,33500,747439,1596832.0,47666614.0
2012-11-06,33750,34000,32750,33600,364409,1601598.0,47666614.0
2012-11-07,33300,33600,32050,32550,334939,1551548.0,47666614.0
2012-11-08,31950,33400,31950,33350,148979,1589682.0,47666614.0
2012-11-09,33350,34450,33300,34300,445208,1634965.0,47666614.0
2012-11-12,34400,35000,33500,34250,276356,1632582.0,47666614.0
2012-11-13,34250,34300,32700,32700,162519,1558698.0,47666614.0
2012-11-14,32700,32700,30300,31500,850862,1501498.0,47666614.0
2012-11-15,30800,32100,29600,31500,373774,1501498.0,47666614.0
2012-11-16,31200,31800,29900,29900,256685,1425232.0,47666614.0
2012-11-19,30450,30450,29250,29900,232761,1425232.0,47666614.0
2012-11-20,30400,30950,29700,30400,250572,1449065.0,47666614.0
2012-11-21,30600,30650,29700,30400,275162,1449065.0,47666614.0
2012-11-22,30500,32450,30400,32300,325299,1539632.0,47666614.0
2012-11-23,32300,33200,32000,32900,318669,1568232.0,47666614.0
2012-11-26,32600,32900,30700,32100,355682,1530098.0,47666614.0
2012-11-27,31950,32300,29600,29600,417785,1410932.0,47666614.0
2012-11-28,29600,30300,28300,30150,351321,1437148.0,47666614.0
2012-11-29,30450,30500,29650,30000,251322,1429998.0,47666614.0
2012-11-30,30200,31100,30200,31000,202916,1477665.0,47666614.0
2012-12-03,31200,31600,30500,31250,183655,1489582.0,47666614.0
2012-12-04,31650,32550,31550,32050,318000,1527715.0,47666614.0
2012-12-05,32050,32300,31700,32000,209646,1525332.0,47666614.0
2012-12-06,32400,32650,31800,31850,356175,1518182.0,47666614.0
2012-12-07,32200,32700,31850,32150,250057,1535811.0,47770180.0
2012-12-10,32000,32250,31500,31850,126316,1521480.0,47770180.0
2012-12-11,32050,32400,31650,31900,225638,1523869.0,47770180.0
2012-12-12,32000,32000,30050,30450,282607,1454602.0,47770180.0
2012-12-13,30050,31200,29800,30950,157599,1478487.0,47770180.0
2012-12-14,30750,31800,30650,31700,99793,1514315.0,47770180.0
2012-12-17,31750,32100,31350,31950,114804,1526257.0,47770180.0
2012-12-18,32000,32000,30800,31650,107346,1512265.0,47780896.0
2012-12-20,31650,33500,31500,33200,298710,1586326.0,47780896.0
2012-12-21,32950,33450,31650,32150,194042,1536156.0,47780896.0
2012-12-24,32650,33400,32200,32950,155695,1574381.0,47780896.0
2012-12-26,32950,33800,32700,32700,157838,1562435.0,47780896.0
2012-12-27,32600,32750,31800,32350,89227,1545712.0,47780896.0
2012-12-28,32500,33700,32400,33450,199393,1598271.0,47780896.0
2013-01-02,33800,34200,33200,33250,165275,1588715.0,47780896.0
2013-01-03,33600,33600,32300,32300,181419,1543323.0,47780896.0
2013-01-04,32350,33200,32050,32600,108052,1557657.0,47780896.0
2013-01-07,32850,33000,32350,32350,61184,1545712.0,47780896.0
2013-01-08,32650,33250,32400,33000,89474,1576770.0,47780896.0
2013-01-09,33000,33200,32600,33100,54551,1581548.0,47780896.0
2013-01-10,33200,33700,32750,32850,128630,1569602.0,47780896.0
2013-01-11,32800,33050,32000,32300,131983,1543323.0,47780896.0
2013-01-14,32300,32900,31600,32700,103380,1562435.0,47780896.0
2013-01-15,32500,33100,32500,32850,103173,1569602.0,47780896.0
2013-01-16,33000,33850,32750,33150,151291,1583937.0,47780896.0
2013-01-17,33050,34000,32800,34000,143283,1624550.0,47780896.0
2013-01-18,34100,34150,33600,33650,66815,1607827.0,47780896.0
2013-01-21,33650,34450,33000,34450,162531,1646052.0,47780896.0
2013-01-22,34800,34900,34150,34550,106617,1650830.0,47780896.0
2013-01-23,34400,34750,33000,33300,241176,1591104.0,47780896.0
2013-01-24,33000,33050,31700,32400,346151,1548101.0,47780896.0
