세진중공업(075580),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-06-26,5090,5190,4990,5190,84902,199154.0,38372720.0
2019-06-27,5190,5190,5060,5150,67218,197620.0,38372720.0
2019-06-28,5180,5280,5050,5280,157378,202608.0,38372720.0
2019-07-01,5390,5390,5130,5130,69122,196852.0,38372720.0
2019-07-02,5130,5180,5010,5020,102673,192631.0,38372720.0
2019-07-03,5020,5050,4800,4850,243765,186108.0,38372720.0
2019-07-04,4825,4900,4705,4770,193707,183038.0,38372720.0
2019-07-05,4740,4860,4740,4860,56154,186491.0,38372720.0
2019-07-08,4800,4870,4650,4745,96253,182079.0,38372720.0
2019-07-09,4655,4800,4655,4710,42418,180736.0,38372720.0
2019-07-10,4710,4750,4610,4670,91117,179201.0,38372720.0
2019-07-11,4650,4820,4650,4780,50090,183422.0,38372720.0
2019-07-12,4780,4820,4715,4790,48687,183805.0,38372720.0
2019-07-15,4800,4810,4560,4690,67374,179968.0,38372720.0
2019-07-16,4650,4700,4540,4625,90221,177474.0,38372720.0
2019-07-17,4650,4650,4490,4490,60096,172294.0,38372720.0
2019-07-18,4430,4575,4430,4545,42236,174404.0,38372720.0
2019-07-19,4595,4595,4460,4510,59502,173061.0,38372720.0
2019-07-22,4525,4525,4410,4455,49386,170950.0,38372720.0
2019-07-23,4410,4505,4410,4440,50488,170375.0,38372720.0
2019-07-24,4500,4505,4325,4395,63967,168648.0,38372720.0
2019-07-25,4290,4420,4250,4360,96695,167305.0,38372720.0
2019-07-26,4320,4425,4090,4290,141996,164619.0,38372720.0
2019-07-29,4280,4850,4055,4295,671095,164811.0,38372720.0
2019-07-30,4300,4595,4280,4470,146052,171526.0,38372720.0
2019-07-31,4500,4630,4405,4630,60450,177666.0,38372720.0
2019-08-01,4630,4650,4480,4485,65696,172102.0,38372720.0
2019-08-02,4450,4520,4320,4505,59280,172869.0,38372720.0
2019-08-05,4565,4565,4270,4350,146872,166921.0,38372720.0
2019-08-06,4200,4340,4115,4160,148879,159631.0,38372720.0
2019-08-07,4150,4250,4100,4160,96689,159631.0,38372720.0
2019-08-08,4200,4390,4170,4375,64750,167881.0,38372720.0
2019-08-09,4375,4580,4375,4500,58953,172677.0,38372720.0
2019-08-12,4600,4600,4300,4300,81321,165003.0,38372720.0
2019-08-13,4350,4450,4230,4260,96622,163468.0,38372720.0
2019-08-14,4270,4605,4270,4580,267088,175747.0,38372720.0
2019-08-16,4510,4545,4375,4440,116030,170375.0,38372720.0
2019-08-19,4415,4850,4415,4725,226421,181311.0,38372720.0
2019-08-20,4725,4805,4680,4750,106721,182270.0,38372720.0
2019-08-21,4790,4790,4675,4675,64484,179392.0,38372720.0
2019-08-22,4720,4775,4635,4700,71937,180352.0,38372720.0
2019-08-23,4765,4800,4630,4735,122225,181695.0,38372720.0
2019-08-26,4560,4680,4460,4600,111040,176515.0,38372720.0
2019-08-27,4605,4650,4500,4590,69542,176131.0,38372720.0
2019-08-28,4515,4575,4425,4460,71262,171142.0,38372720.0
2019-08-29,4460,4555,4455,4550,51877,174596.0,38372720.0
2019-08-30,4550,4750,4550,4725,124825,181311.0,38372720.0
2019-09-02,4700,4820,4680,4745,49497,182079.0,38372720.0
2019-09-03,4695,4745,4605,4730,94317,181503.0,38372720.0
2019-09-04,4640,4725,4605,4670,73718,179201.0,38372720.0
2019-09-05,4685,4700,4595,4695,107354,180160.0,38372720.0
2019-09-06,4720,4945,4720,4890,240201,187643.0,38372720.0
2019-09-09,5050,5200,5000,5050,677493,193782.0,38372720.0
2019-09-10,5100,5140,5010,5120,111344,196468.0,38372720.0
2019-09-11,5180,5190,5030,5100,103159,195701.0,38372720.0
2019-09-16,5180,5340,5150,5290,363120,202992.0,38372720.0
2019-09-17,5280,5340,5090,5330,185139,204527.0,38372720.0
2019-09-18,5310,5350,5170,5340,150020,204910.0,38372720.0
2019-09-19,5340,5390,5320,5380,117906,206445.0,38372720.0
2019-09-20,5440,5570,5380,5480,344666,210283.0,38372720.0
2019-09-23,5460,5500,5320,5360,85176,205678.0,38372720.0
2019-09-24,5310,5450,5310,5440,109104,208748.0,38372720.0
2019-09-25,5440,5440,5250,5340,137965,204910.0,38372720.0
2019-09-26,5340,5440,5300,5380,77078,206445.0,38372720.0
2019-09-27,5380,5490,5290,5380,116470,206445.0,38372720.0
2019-09-30,5380,5490,5200,5480,145473,210283.0,38372720.0
2019-10-01,5480,5520,5400,5480,91537,210283.0,38372720.0
2019-10-02,5480,5480,5300,5350,79011,205294.0,38372720.0
2019-10-04,5300,5330,5210,5300,68278,203375.0,38372720.0
2019-10-07,5290,5320,5230,5240,70543,201073.0,38372720.0
