한세엠케이(069640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-02-27,5740,5746,5666,5733,5710,68800.0,8000000.0
2013-02-28,5726,5766,5686,5727,3010,68720.0,8000000.0
2013-03-04,5766,5766,5666,5673,6370,68080.0,8000000.0
2013-03-05,5680,5680,5533,5600,18320,67200.0,8000000.0
2013-03-06,5600,5606,5526,5540,21140,66480.0,8000000.0
2013-03-07,5506,5666,5506,5667,9670,68000.0,8000000.0
2013-03-08,5666,5713,5646,5667,6915,68000.0,8000000.0
2013-03-11,5593,5700,5566,5687,13170,68240.0,8000000.0
2013-03-12,5666,5933,5666,5907,31071,70880.0,8000000.0
2013-03-13,5880,6066,5880,6067,39069,72800.0,8000000.0
2013-03-14,6073,6166,6073,6080,24245,72960.0,8000000.0
2013-03-15,6086,6233,6086,6207,37003,74480.0,8000000.0
2013-03-18,6246,6433,6186,6353,53855,76240.0,8000000.0
2013-03-19,6466,6606,6360,6460,43448,77520.0,8000000.0
2013-03-20,6466,6593,6433,6527,21950,78320.0,8000000.0
2013-03-21,6533,6626,6466,6533,30620,78400.0,8000000.0
2013-03-22,6533,6553,6453,6493,45890,77920.0,8000000.0
2013-03-25,6520,6533,6406,6453,31320,77440.0,8000000.0
2013-03-26,6480,6480,6360,6460,30055,77520.0,8000000.0
2013-03-27,6453,6586,6453,6520,13999,78240.0,8000000.0
2013-03-28,6520,6833,6520,6800,41152,81600.0,8000000.0
2013-03-29,6833,7100,6800,7100,27426,85200.0,8000000.0
2013-04-01,7266,7266,6866,7000,24493,84000.0,8000000.0
2013-04-02,7000,7133,6900,7067,21600,84800.0,8000000.0
2013-04-03,7100,7133,6966,7033,12612,84400.0,8000000.0
2013-04-04,7033,7033,6700,6733,43482,80800.0,8000000.0
2013-04-05,6766,6766,6553,6573,43322,78880.0,8000000.0
2013-04-08,6533,6566,6433,6433,36252,77200.0,8000000.0
2013-04-09,6433,6460,6186,6200,36371,74400.0,8000000.0
2013-04-10,6246,6326,6186,6233,35541,74800.0,8000000.0
2013-04-11,6280,6386,6233,6373,34312,76480.0,8000000.0
2013-04-12,6380,6626,6380,6547,28820,78560.0,8000000.0
2013-04-15,6646,6646,6493,6533,28302,78400.0,8000000.0
2013-04-16,6486,6506,6340,6340,30821,76080.0,8000000.0
2013-04-17,6386,6933,6386,6767,73743,81200.0,8000000.0
2013-04-18,6800,6866,6646,6653,34488,79840.0,8000000.0
2013-04-19,6666,6666,6460,6507,21600,78080.0,8000000.0
2013-04-22,6506,6533,6393,6407,26723,76880.0,8000000.0
2013-04-23,6453,6700,6373,6700,39760,80400.0,8000000.0
2013-04-24,6733,7200,6733,7067,89383,84800.0,8000000.0
2013-04-25,7066,7233,6900,7167,45640,86000.0,8000000.0
2013-04-26,7066,7166,7000,7033,35060,84400.0,8000000.0
2013-04-29,7033,7433,7033,7200,58581,86400.0,8000000.0
2013-04-30,7200,7433,7066,7333,41385,88000.0,8000000.0
2013-05-02,7466,7466,7100,7100,33310,85200.0,8000000.0
2013-05-03,7366,8000,7266,7333,214336,88000.0,8000000.0
2013-05-06,7333,7466,7166,7367,58441,88400.0,8000000.0
2013-05-07,7400,7666,7333,7567,58560,90800.0,8000000.0
2013-05-08,7600,7700,7433,7467,60262,89600.0,8000000.0
2013-05-09,7600,7666,7433,7667,31991,92000.0,8000000.0
2013-05-10,7666,8633,7600,8067,168384,96800.0,8000000.0
2013-05-13,8000,8333,7833,8200,64759,98400.0,8000000.0
2013-05-14,8200,8333,7766,7833,60975,94000.0,8000000.0
2013-05-15,7866,8100,7666,7667,45384,92000.0,8000000.0
2013-05-16,7700,7833,7100,7100,102091,85200.0,8000000.0
2013-05-20,7200,7500,7133,7500,37090,90000.0,8000000.0
2013-05-21,7500,7600,7200,7367,26973,88400.0,8000000.0
2013-05-22,7333,7500,7133,7133,37925,85600.0,8000000.0
2013-05-23,7133,7300,7033,7100,32472,85200.0,8000000.0
2013-05-24,7066,7166,6933,6933,26367,83200.0,8000000.0
2013-05-27,6900,7100,6900,7000,24283,84000.0,8000000.0
2013-05-28,7066,7100,6866,6933,42510,83200.0,8000000.0
2013-05-29,6900,7166,6900,7033,34036,84400.0,8000000.0
2013-05-30,7000,7333,6966,7200,26930,86400.0,8000000.0
2013-05-31,7300,7300,6966,7067,33960,84800.0,8000000.0
2013-06-03,7033,7033,6833,6867,33061,82400.0,8000000.0
2013-06-04,6966,6966,6406,6407,112131,76880.0,8000000.0
2013-06-05,6366,6500,6233,6280,33538,75360.0,8000000.0
2013-06-07,6266,6333,6000,6067,59051,72800.0,8000000.0
2013-06-10,6080,6173,6073,6147,14050,73760.0,8000000.0
2013-06-11,6120,6173,6000,6000,18912,72000.0,8000000.0
2013-06-12,5986,6013,5793,5880,59040,70560.0,8000000.0
2013-06-13,5920,5993,5840,5907,11070,70880.0,8000000.0
2013-06-14,5900,6193,5880,6153,25718,73840.0,8000000.0
2013-06-17,6100,6180,5940,5947,18100,71360.0,8000000.0
2013-06-18,5940,6086,5740,6087,25205,73040.0,8000000.0
2013-06-19,6066,6200,5933,6020,14370,72240.0,8000000.0
2013-06-20,6020,6020,5820,5913,11790,70960.0,8000000.0
2013-06-21,5800,6000,5666,5880,39531,70560.0,8000000.0
2013-06-24,5900,6233,5900,5960,19770,71520.0,8000000.0
2013-06-25,5646,6146,5566,5567,15640,66800.0,8000000.0
2013-06-26,5793,5800,5566,5727,17690,68720.0,8000000.0
2013-06-27,5800,6060,5800,6000,8140,72000.0,8000000.0
2013-06-28,6000,6246,6000,6180,7258,74160.0,8000000.0
2013-07-01,6180,6286,6140,6187,4110,74240.0,8000000.0
2013-07-02,6186,6226,6000,6133,3712,73600.0,8000000.0
2013-07-03,6126,6126,5953,6027,4521,72320.0,8000000.0
2013-07-04,6026,6026,5733,5920,9471,71040.0,8000000.0
2013-07-05,5933,5940,5833,5887,6690,70640.0,8000000.0
2013-07-08,5800,5993,5666,5687,7544,68240.0,8000000.0
2013-07-09,5686,5733,5626,5687,4050,68240.0,8000000.0
2013-07-10,5693,5800,5686,5740,2260,68880.0,8000000.0
2013-07-11,5740,5866,5613,5853,3640,70240.0,8000000.0
2013-07-12,5866,6000,5800,5880,3290,70560.0,8000000.0
2013-07-15,5886,5886,5826,5873,2387,70480.0,8000000.0
2013-07-16,5880,5980,5873,5980,6090,71760.0,8000000.0
2013-07-17,5933,6113,5933,6033,2380,72400.0,8000000.0
2013-07-18,6033,6126,5933,5987,2870,71840.0,8000000.0
2013-07-19,5920,6066,5840,5853,9970,70240.0,8000000.0
2013-07-22,5846,6060,5840,5840,5790,70080.0,8000000.0
2013-07-23,5866,6146,5840,6060,4860,72720.0,8000000.0
2013-07-24,6060,6066,5953,6013,10060,72160.0,8000000.0
2013-07-25,6013,6053,5900,6000,7461,72000.0,8000000.0
2013-07-26,5973,6046,5920,5993,2831,71920.0,8000000.0
2013-07-29,6053,6133,5966,6120,6860,73440.0,8000000.0
2013-07-30,6140,6800,6026,6553,184042,78640.0,8000000.0
2013-07-31,6620,6800,6553,6700,78178,80400.0,8000000.0
2013-08-01,6666,7266,6566,7167,72574,86000.0,8000000.0
2013-08-02,7200,8000,6933,7800,105339,93600.0,8000000.0
2013-08-05,7733,7866,7533,7767,39773,93200.0,8000000.0
2013-08-06,7766,7866,7500,7867,39030,94400.0,8000000.0
2013-08-07,7766,7933,7600,7600,19005,91200.0,8000000.0
2013-08-08,7600,7866,7533,7600,46124,91200.0,8000000.0
2013-08-09,7600,7733,7500,7500,30854,90000.0,8000000.0
2013-08-12,7566,7566,7066,7200,71319,86400.0,8000000.0
2013-08-13,7200,7666,7133,7600,94903,91200.0,8000000.0
2013-08-14,8020,8020,7510,7800,37479,62400.0,8000000.0
2013-08-16,7700,8900,7610,8540,95931,68320.0,8000000.0
2013-08-19,8510,8700,8200,8500,25425,68000.0,8000000.0
2013-08-20,8550,8560,8130,8180,20842,65440.0,8000000.0
2013-08-21,8430,8430,7820,8060,7200,64480.0,8000000.0
2013-08-22,8000,8000,7700,7700,17510,61600.0,8000000.0
2013-08-23,7790,7980,7610,7940,9641,63520.0,8000000.0
2013-08-26,8000,8140,7750,7990,20412,63920.0,8000000.0
2013-08-27,7990,7990,7730,7910,9490,63280.0,8000000.0
2013-08-28,8000,8000,7300,7450,13404,59600.0,8000000.0
2013-08-29,7580,7800,7470,7770,13930,62160.0,8000000.0
2013-08-30,7820,8000,7500,7980,26920,63840.0,8000000.0
2013-09-02,8160,8160,7900,7970,18088,63760.0,8000000.0
2013-09-03,8000,8150,7930,7990,29360,63920.0,8000000.0
2013-09-04,8050,8050,7720,7770,11230,62160.0,8000000.0
2013-09-05,7850,8040,7670,7730,17190,61840.0,8000000.0
2013-09-06,7730,7770,7520,7620,13002,60960.0,8000000.0
2013-09-09,7400,7680,7400,7410,40886,59280.0,8000000.0
2013-09-10,7290,7300,7000,7000,56813,84000.0,12000000.0
2013-09-11,7000,7050,6720,6890,49860,82680.0,12000000.0
2013-09-12,6910,7800,6910,7450,110587,89400.0,12000000.0
2013-09-13,7500,7770,7210,7640,37541,91680.0,12000000.0
2013-09-16,7680,7680,7500,7500,33081,90000.0,12000000.0
2013-09-17,7500,7800,7320,7550,24044,90600.0,12000000.0
2013-09-23,7510,7650,7410,7410,25161,88920.0,12000000.0
2013-09-24,7300,7500,7300,7350,18008,88200.0,12000000.0
2013-09-25,7400,7400,7200,7220,10264,86640.0,12000000.0
2013-09-26,7380,7470,7150,7300,37747,87600.0,12000000.0
2013-09-27,7300,7480,7190,7260,12535,87120.0,12000000.0
2013-09-30,7100,7280,7030,7030,17893,84360.0,12000000.0
2013-10-01,7000,7140,6700,6980,30642,83760.0,12000000.0
2013-10-02,6890,6920,6680,6780,20635,81360.0,12000000.0
2013-10-04,6850,6850,6610,6610,29586,79320.0,12000000.0
2013-10-07,6600,6730,6600,6640,11040,79680.0,12000000.0
2013-10-08,6500,6680,6500,6590,7441,79080.0,12000000.0
2013-10-10,6500,6740,6500,6680,5445,80160.0,12000000.0
2013-10-11,6700,7500,6700,7390,59649,88680.0,12000000.0
2013-10-14,7250,7480,7200,7200,13987,86400.0,12000000.0
2013-10-15,7380,7380,7100,7200,12102,86400.0,12000000.0
2013-10-16,7170,7500,7160,7200,21955,86400.0,12000000.0
2013-10-17,7190,7380,7110,7200,29690,86400.0,12000000.0
2013-10-18,7280,7310,7000,7200,25985,86400.0,12000000.0
2013-10-21,7170,7300,7170,7200,19658,86400.0,12000000.0
2013-10-22,7160,7280,7160,7250,14730,87000.0,12000000.0
2013-10-23,7200,7290,7200,7210,65767,86520.0,12000000.0
2013-10-24,7170,7320,7170,7220,18347,86640.0,12000000.0
2013-10-25,7360,8130,7220,7380,254404,88560.0,12000000.0
2013-10-28,7400,7570,7300,7360,25560,88320.0,12000000.0
2013-10-29,7360,7450,7300,7400,14430,88800.0,12000000.0
2013-10-30,7400,7730,7400,7650,22160,91800.0,12000000.0
2013-10-31,7640,8070,7510,7760,26755,93120.0,12000000.0
2013-11-01,7880,7990,7600,7760,17077,93120.0,12000000.0
2013-11-04,7660,7850,7660,7800,28700,93600.0,12000000.0
2013-11-05,7800,7850,7740,7810,26906,93720.0,12000000.0
2013-11-06,7770,7800,7550,7760,10331,93120.0,12000000.0
2013-11-07,7760,7900,7530,7540,6823,90480.0,12000000.0
2013-11-08,7500,7570,7400,7550,21430,90600.0,12000000.0
2013-11-11,7480,7550,7270,7450,9521,89400.0,12000000.0
2013-11-12,7460,7460,7300,7330,10580,87960.0,12000000.0
2013-11-13,7320,7590,7280,7480,12891,89760.0,12000000.0
2013-11-14,7460,7500,7380,7480,6004,89760.0,12000000.0
2013-11-15,7430,7700,7430,7570,11860,90840.0,12000000.0
2013-11-18,7570,7750,7360,7620,13909,91440.0,12000000.0
2013-11-19,7500,7700,7500,7620,21769,91440.0,12000000.0
2013-11-20,7770,7780,7580,7640,18380,91680.0,12000000.0
2013-11-21,7610,7790,7510,7770,33198,93240.0,12000000.0
2013-11-22,7800,7800,7580,7650,21802,91800.0,12000000.0
2013-11-25,7700,7760,7590,7650,12960,91800.0,12000000.0
2013-11-26,7610,7980,7600,7740,52542,92880.0,12000000.0
2013-11-27,7880,8010,7750,7800,66313,93600.0,12000000.0
2013-11-28,7810,7980,7660,7770,27259,93240.0,12000000.0
2013-11-29,7770,7900,7750,7880,18876,94560.0,12000000.0
2013-12-02,7880,7880,7650,7660,11325,91920.0,12000000.0
2013-12-03,7560,7650,7510,7580,16238,90960.0,12000000.0
2013-12-04,7580,7730,6840,7200,99844,86400.0,12000000.0
2013-12-05,7230,7460,7230,7370,67564,88440.0,12000000.0
2013-12-06,7330,7500,7200,7280,26342,87360.0,12000000.0
2013-12-09,7440,7440,7170,7350,33142,88200.0,12000000.0
2013-12-10,7350,7380,7100,7360,47638,88320.0,12000000.0
2013-12-11,7480,7480,7210,7340,18181,88080.0,12000000.0
2013-12-12,7250,7410,7200,7390,31153,88680.0,12000000.0
2013-12-13,7310,7460,7280,7460,18731,89520.0,12000000.0
2013-12-16,7590,7590,7280,7390,38845,88680.0,12000000.0
2013-12-17,7390,7400,7250,7400,29450,88800.0,12000000.0
2013-12-18,7400,7480,7250,7350,32833,88200.0,12000000.0
2013-12-19,7350,7870,7280,7860,59671,94320.0,12000000.0
2013-12-20,7860,7870,7740,7870,19455,94440.0,12000000.0
2013-12-23,7850,7870,7680,7810,16520,93720.0,12000000.0
2013-12-24,7700,7760,7610,7720,12110,92640.0,12000000.0
2013-12-26,7720,7720,7500,7710,8795,92520.0,12000000.0
2013-12-27,7690,7950,7470,7910,50808,94920.0,12000000.0
2013-12-30,7910,8370,7870,8290,133434,99480.0,12000000.0
2014-01-02,8210,8330,8150,8270,29952,99240.0,12000000.0
2014-01-03,8200,8430,8200,8400,116470,100800.0,12000000.0
2014-01-06,8400,8600,8300,8400,85104,100800.0,12000000.0
2014-01-07,8400,8620,8400,8480,57892,101760.0,12000000.0
2014-01-08,8480,8580,8400,8580,87861,102960.0,12000000.0
2014-01-09,8550,8660,8500,8650,82230,103800.0,12000000.0
2014-01-10,8600,8700,8580,8660,41873,103920.0,12000000.0
2014-01-13,8690,8690,8330,8460,61135,101520.0,12000000.0
2014-01-14,8460,8460,8030,8060,198170,96720.0,12000000.0
2014-01-15,8110,8190,7770,7950,151822,95400.0,12000000.0
2014-01-16,7970,8140,7910,8100,69165,97200.0,12000000.0
2014-01-17,8150,8150,8010,8060,29480,96720.0,12000000.0
2014-01-20,8020,8140,7910,8080,23421,96960.0,12000000.0
2014-01-21,8110,8110,7880,8080,54216,96960.0,12000000.0
2014-01-22,8100,8100,7970,8080,20368,96960.0,12000000.0
2014-01-23,8080,8080,7900,8020,47619,96240.0,12000000.0
2014-01-24,8000,8130,7950,8130,72770,97560.0,12000000.0
2014-01-27,7970,8140,7880,8110,66950,97320.0,12000000.0
2014-01-28,8110,8400,7980,8400,75917,100800.0,12000000.0
2014-01-29,8390,8850,8370,8700,144163,104400.0,12000000.0
2014-02-03,8710,8860,8680,8760,68406,105120.0,12000000.0
2014-02-04,8700,8770,8600,8740,43655,104880.0,12000000.0
2014-02-05,8740,9150,8710,8890,104481,106680.0,12000000.0
2014-02-06,9000,9100,8810,9090,57556,109080.0,12000000.0
2014-02-07,9130,9430,9050,9300,257601,111600.0,12000000.0
2014-02-10,9300,9490,9140,9400,60011,112800.0,12000000.0
2014-02-11,9280,9440,9260,9400,41686,112800.0,12000000.0
2014-02-12,9400,9520,9330,9400,126881,112800.0,12000000.0
2014-02-13,9350,9440,9300,9400,69214,112800.0,12000000.0
2014-02-14,9400,9780,9370,9770,109189,117240.0,12000000.0
2014-02-17,9900,10050,9700,9940,313852,119280.0,12000000.0
2014-02-18,9920,9960,9670,9960,96709,119520.0,12000000.0
2014-02-19,9950,10050,9780,10050,99752,120600.0,12000000.0
2014-02-20,10000,10100,9950,10050,47472,120600.0,12000000.0
2014-02-21,10000,10150,9840,9980,67730,119760.0,12000000.0
2014-02-24,9980,10050,9660,9750,61847,117000.0,12000000.0
2014-02-25,9810,9810,9470,9600,88487,115200.0,12000000.0
2014-02-26,9680,9970,9670,9800,94391,117600.0,12000000.0
2014-02-27,9800,9880,9680,9760,16730,117120.0,12000000.0
2014-02-28,9740,10450,9570,10350,193467,124200.0,12000000.0
2014-03-03,10200,10600,10200,10300,69961,123600.0,12000000.0
2014-03-04,10400,10800,10250,10500,85795,126000.0,12000000.0
2014-03-05,10550,10900,10500,10750,71760,129000.0,12000000.0
2014-03-06,10900,11000,10650,11000,98336,132000.0,12000000.0
2014-03-07,10900,11150,10700,11100,57291,133200.0,12000000.0
2014-03-10,11000,11450,10950,11450,64053,137400.0,12000000.0
2014-03-11,11550,11550,11150,11350,59202,136200.0,12000000.0
2014-03-12,11350,11400,10650,11250,124980,135000.0,12000000.0
2014-03-13,11100,11350,11000,11350,28830,136200.0,12000000.0
2014-03-14,11150,11600,11150,11400,49743,136800.0,12000000.0
2014-03-17,11450,11600,10900,11250,64022,135000.0,12000000.0
2014-03-18,11250,11250,10750,11050,80750,132600.0,12000000.0
2014-03-19,11150,11250,11000,11250,61643,135000.0,12000000.0
2014-03-20,11000,11250,11000,11050,24034,132600.0,12000000.0
2014-03-21,11050,11200,10850,11050,59168,132600.0,12000000.0
2014-03-24,11150,11150,10900,11050,54613,132600.0,12000000.0
2014-03-25,10950,11050,10500,11050,73310,132600.0,12000000.0
2014-03-26,11050,11050,10600,10750,51444,129000.0,12000000.0
2014-03-27,10650,10750,10300,10750,70771,129000.0,12000000.0
2014-03-28,10750,10800,10450,10750,27433,129000.0,12000000.0
2014-03-31,10750,10750,10350,10550,39408,126600.0,12000000.0
2014-04-01,10550,10600,10300,10500,73966,126000.0,12000000.0
2014-04-02,10550,11100,10550,11000,135902,132000.0,12000000.0
2014-04-03,10900,11400,10900,11400,109767,136800.0,12000000.0
2014-04-04,11450,11900,11200,11600,176152,139200.0,12000000.0
2014-04-07,11600,11650,11350,11600,36270,139200.0,12000000.0
2014-04-08,11600,11600,11250,11500,40156,138000.0,12000000.0
2014-04-09,11600,11700,11150,11450,48622,137400.0,12000000.0
2014-04-10,11400,11450,11200,11400,24343,136800.0,12000000.0
2014-04-11,11250,11400,10950,11400,29960,136800.0,12000000.0
2014-04-14,11450,11550,10950,11050,69142,132600.0,12000000.0
2014-04-15,11000,11950,11000,11700,123965,140400.0,12000000.0
2014-04-16,11750,11750,11350,11650,55810,139800.0,12000000.0
2014-04-17,11650,11700,11400,11650,54920,139800.0,12000000.0
2014-04-18,12100,12400,11700,12050,256760,144600.0,12000000.0
2014-04-21,12050,12150,11900,11950,47535,143400.0,12000000.0
2014-04-22,12050,12100,11700,11800,49213,141600.0,12000000.0
2014-04-23,11950,12150,11600,11800,101780,141600.0,12000000.0
2014-04-24,11700,11900,11350,11850,73160,142200.0,12000000.0
2014-04-25,11750,11850,11500,11700,60434,140400.0,12000000.0
2014-04-28,11700,11850,11400,11650,22592,139800.0,12000000.0
2014-04-29,11650,11700,11350,11500,22633,138000.0,12000000.0
2014-04-30,11500,11650,11400,11450,21701,137400.0,12000000.0
2014-05-02,11500,11900,11500,11850,83500,142200.0,12000000.0
2014-05-07,11900,11900,11500,11550,30768,138600.0,12000000.0
2014-05-08,11700,11700,10900,11000,86188,132000.0,12000000.0
2014-05-09,10950,11650,10950,11500,59543,138000.0,12000000.0
2014-05-12,11600,11600,11250,11450,30945,137400.0,12000000.0
2014-05-13,11400,11700,11200,11200,105207,134400.0,12000000.0
2014-05-14,11250,11500,11200,11350,43521,136200.0,12000000.0
2014-05-15,11250,11450,11200,11250,23500,135000.0,12000000.0
2014-05-16,11400,11600,11150,11450,43164,137400.0,12000000.0
2014-05-19,11600,11600,10800,10800,72137,129600.0,12000000.0
2014-05-20,10850,10850,10050,10350,102513,124200.0,12000000.0
2014-05-21,10200,11100,10150,10850,74461,130200.0,12000000.0
2014-05-22,10750,11500,10700,11500,108419,138000.0,12000000.0
2014-05-23,11500,11600,11300,11500,42290,138000.0,12000000.0
2014-05-26,11350,11500,11100,11250,28970,135000.0,12000000.0
2014-05-27,11150,11500,10750,11400,44766,136800.0,12000000.0
2014-05-28,11400,11500,11050,11400,35630,136800.0,12000000.0
2014-05-29,11400,11950,11200,11750,193331,141000.0,12000000.0
2014-05-30,11900,11900,11550,11650,92548,139800.0,12000000.0
2014-06-02,11650,11650,10700,11000,104806,132000.0,12000000.0
2014-06-03,11000,11300,10750,11100,26643,133200.0,12000000.0
2014-06-05,11050,11200,10500,10650,43411,127800.0,12000000.0
2014-06-09,10800,10850,10500,10600,39235,127200.0,12000000.0
2014-06-10,10500,10800,10500,10600,34459,127200.0,12000000.0
2014-06-11,10600,11100,10600,11050,58303,132600.0,12000000.0
2014-06-12,11300,11450,11100,11150,128662,133800.0,12000000.0
2014-06-13,11050,11250,10700,10850,93857,130200.0,12000000.0
2014-06-16,10750,10950,10600,10900,44328,130800.0,12000000.0
2014-06-17,10750,11050,10750,10850,43342,130200.0,12000000.0
2014-06-18,10850,10950,10600,10700,45416,128400.0,12000000.0
2014-06-19,10850,10900,10600,10650,20570,127800.0,12000000.0
2014-06-20,10850,10900,10600,10750,36528,129000.0,12000000.0
2014-06-23,10700,10750,10350,10400,46378,124800.0,12000000.0
2014-06-24,10300,10600,10100,10350,49118,124200.0,12000000.0
2014-06-25,10350,10400,9860,9860,74630,118320.0,12000000.0
2014-06-26,9870,10350,9870,10050,88237,120600.0,12000000.0
2014-06-27,10200,10600,10150,10550,44399,126600.0,12000000.0
2014-06-30,10700,10700,10250,10500,22007,126000.0,12000000.0
2014-07-01,10600,10750,10500,10700,42284,128400.0,12000000.0
2014-07-02,10800,10850,10600,10850,53416,130200.0,12000000.0
2014-07-03,10850,10850,10550,10700,37856,128400.0,12000000.0
2014-07-04,10850,11250,10650,11000,173887,132000.0,12000000.0
2014-07-07,11000,11200,10600,10700,62251,128400.0,12000000.0
2014-07-08,10650,10650,10200,10200,122875,122400.0,12000000.0
2014-07-09,10200,10500,10000,10450,60514,125400.0,12000000.0
2014-07-10,10500,10650,10250,10500,42182,126000.0,12000000.0
2014-07-11,10400,10500,10200,10300,47430,123600.0,12000000.0
2014-07-14,10350,10500,10250,10400,25664,124800.0,12000000.0
2014-07-15,10400,10900,10400,10700,90898,128400.0,12000000.0
2014-07-16,10800,10800,10050,10100,103269,121200.0,12000000.0
2014-07-17,10200,10250,9980,10100,49781,121200.0,12000000.0
2014-07-18,10050,10250,9860,9860,67509,118320.0,12000000.0
2014-07-21,9930,10150,9880,9970,38579,119640.0,12000000.0
2014-07-22,9970,10550,9860,10450,75548,125400.0,12000000.0
2014-07-23,10550,10700,10350,10550,80468,126600.0,12000000.0
2014-07-24,10700,10700,10300,10400,55404,124800.0,12000000.0
2014-07-25,10650,11150,10450,11000,150419,132000.0,12000000.0
2014-07-28,11050,11150,10750,10900,160978,130800.0,12000000.0
2014-07-29,10900,10950,10350,10500,91026,126000.0,12000000.0
2014-07-30,10750,10850,10350,10600,63183,127200.0,12000000.0
2014-07-31,10500,10750,10350,10550,30843,126600.0,12000000.0
2014-08-01,10500,10950,10500,10750,49811,129000.0,12000000.0
2014-08-04,10800,11100,10650,11100,60236,133200.0,12000000.0
2014-08-05,11100,12750,11100,12750,898260,153000.0,12000000.0
2014-08-06,13000,13350,12650,13050,712213,156600.0,12000000.0
2014-08-07,13000,13600,12850,13350,723126,160200.0,12000000.0
2014-08-08,13300,14500,13100,13400,817378,160800.0,12000000.0
2014-08-11,13500,13650,12350,12750,490295,153000.0,12000000.0
2014-08-12,12850,13150,12500,12900,392511,154800.0,12000000.0
2014-08-13,12800,13400,12700,12750,317486,153000.0,12000000.0
2014-08-14,12800,13400,12650,13000,398203,156000.0,12000000.0
2014-08-18,13300,13650,13100,13250,292530,159000.0,12000000.0
2014-08-19,13400,14050,13200,13800,471295,165600.0,12000000.0
2014-08-20,14050,14500,13050,13100,613179,157200.0,12000000.0
2014-08-21,13400,13850,13150,13650,288411,163800.0,12000000.0
2014-08-22,14350,15450,13650,13900,1377949,166800.0,12000000.0
2014-08-25,13950,14000,12900,13100,734220,157200.0,12000000.0
2014-08-26,13350,13600,12950,13300,510972,159600.0,12000000.0
2014-08-27,13350,13550,12850,12950,347337,155400.0,12000000.0
2014-08-28,13000,13100,12300,12950,402147,155400.0,12000000.0
2014-08-29,13000,13000,12550,12700,163523,152400.0,12000000.0
2014-09-01,12550,13250,12300,13200,217481,158400.0,12000000.0
2014-09-02,13200,13600,13000,13500,289908,162000.0,12000000.0
2014-09-03,13450,13800,13250,13600,183149,163200.0,12000000.0
2014-09-04,13500,14500,13450,13600,429620,163200.0,12000000.0
2014-09-05,13400,13600,12950,13100,284136,157200.0,12000000.0
2014-09-11,13100,13100,12600,12650,254828,151800.0,12000000.0
2014-09-12,12650,12850,12300,12800,164148,153600.0,12000000.0
2014-09-15,12700,13050,12400,12650,116909,151800.0,12000000.0
2014-09-16,12600,13450,12600,13450,173259,161400.0,12000000.0
2014-09-17,13400,13600,13100,13250,138828,159000.0,12000000.0
2014-09-18,13300,15100,13300,14500,1072486,174000.0,12000000.0
2014-09-19,14600,15050,14300,15050,415777,180600.0,12000000.0
2014-09-22,15100,15200,14600,15050,247355,180600.0,12000000.0
2014-09-23,15050,15900,14900,15650,603612,187800.0,12000000.0
2014-09-24,15650,16500,15300,16200,344849,194400.0,12000000.0
2014-09-25,16150,16400,15650,16200,199814,194400.0,12000000.0
2014-09-26,16000,16750,15800,16400,158663,196800.0,12000000.0
2014-09-29,16200,16400,15300,15750,302426,189000.0,12000000.0
2014-09-30,15600,16300,15600,15700,156200,188400.0,12000000.0
2014-10-01,15750,16900,15750,16800,312168,201600.0,12000000.0
2014-10-02,16650,17000,16450,16800,185567,201600.0,12000000.0
2014-10-06,17050,17050,16200,16650,207767,199800.0,12000000.0
2014-10-07,16650,16800,15600,16050,224885,192600.0,12000000.0
2014-10-08,16000,16500,15750,16450,101220,197400.0,12000000.0
2014-10-10,16150,16300,15400,16100,193824,193200.0,12000000.0
2014-10-13,15800,15800,14600,15200,188066,182400.0,12000000.0
2014-10-14,14950,15600,14950,15500,87548,186000.0,12000000.0
2014-10-15,15750,16400,15600,16100,172699,193200.0,12000000.0
2014-10-16,15850,16450,15300,16350,124605,196200.0,12000000.0
2014-10-17,16150,16550,15500,16150,133785,193800.0,12000000.0
2014-10-20,16150,16400,15750,16250,137047,195000.0,12000000.0
2014-10-21,16750,17500,16450,17400,526774,208800.0,12000000.0
2014-10-22,17700,18400,17550,18000,478934,216000.0,12000000.0
2014-10-23,17900,19800,17850,19000,299346,228000.0,12000000.0
2014-10-24,19150,19450,18250,18600,202661,223200.0,12000000.0
2014-10-27,18750,18750,17800,18300,161563,219600.0,12000000.0
2014-10-28,18500,18600,17950,18200,73824,218400.0,12000000.0
2014-10-29,18350,18700,17950,18400,114636,220800.0,12000000.0
2014-10-30,18400,18900,17350,17500,153334,210000.0,12000000.0
2014-10-31,17500,18000,17000,17900,135152,214800.0,12000000.0
2014-11-03,17750,18450,17700,18450,146861,221400.0,12000000.0
2014-11-04,18600,18650,17800,18050,105555,216600.0,12000000.0
2014-11-05,18200,18200,17250,17400,92650,208800.0,12000000.0
2014-11-06,17300,17600,15800,16750,194527,201000.0,12000000.0
2014-11-07,16600,17250,16450,16950,95126,203400.0,12000000.0
2014-11-10,17050,17100,16000,16000,140695,192000.0,12000000.0
2014-11-11,16000,16850,15950,16250,142809,195000.0,12000000.0
2014-11-12,16200,16400,15450,15950,280504,191400.0,12000000.0
2014-11-13,16000,16300,15750,15800,123283,189600.0,12000000.0
2014-11-14,15700,16250,15100,15200,226759,182400.0,12000000.0
