한성기업(003680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-01-02,2170,2330,2110,2250,1399197,10571.0,4698371.0
2004-01-05,2340,2445,2130,2170,1141720,10195.0,4698371.0
2004-01-06,2175,2175,2010,2045,534645,9608.0,4698371.0
2004-01-07,2065,2130,1980,2080,571890,9773.0,4698371.0
2004-01-08,2150,2390,2140,2390,1319904,11229.0,4698371.0
2004-01-09,2560,2700,2090,2210,1980674,10383.0,4698371.0
2004-01-12,2290,2370,2035,2330,1037692,10947.0,4698371.0
2004-01-13,2400,2675,2210,2675,2880080,12568.0,4698371.0
2004-01-14,2800,3075,2660,3075,1153735,14447.0,4698371.0
2004-01-15,3350,3535,2800,2800,5676126,13155.0,4698371.0
2004-01-16,2900,3205,2810,3140,3543424,14753.0,4698371.0
2004-01-19,3150,3610,3010,3610,3593935,16961.0,4698371.0
2004-01-20,3705,3810,3070,3070,3671340,14424.0,4698371.0
2004-01-26,3530,3530,3465,3530,671646,16585.0,4698371.0
2004-01-27,4000,4055,3630,4055,2545490,19052.0,4698371.0
2004-01-28,4000,4660,4000,4660,2839732,21894.0,4698371.0
2004-01-29,5100,5350,5100,5350,894420,25136.0,4698371.0
2004-01-30,6000,6130,4610,5780,8100153,27157.0,4698371.0
2004-02-02,5950,6640,5600,6640,3920804,31197.0,4698371.0
2004-02-03,7290,7630,6500,7630,2303428,35849.0,4698371.0
2004-02-04,7950,8770,7910,8770,1289458,41205.0,4698371.0
2004-02-05,9900,10050,7460,7460,2750130,35050.0,4698371.0
2004-02-06,6350,6350,6350,6350,57425,29835.0,4698371.0
2004-02-09,5400,7300,5400,7300,8911815,35035.0,4799275.0
2004-02-10,7410,7800,6210,6210,4349660,29803.0,4799275.0
2004-02-11,5800,6080,5280,5280,1426870,25340.0,4799275.0
2004-02-12,4930,5510,4490,4810,4963583,23085.0,4799275.0
2004-02-13,4850,5530,4750,5530,5375417,26540.0,4799275.0
2004-02-16,5630,5790,4710,4710,3720690,22605.0,4799275.0
2004-02-17,4670,5360,4250,4750,5188686,22797.0,4799275.0
2004-02-18,4800,5070,4505,4560,3072900,21885.0,4799275.0
2004-02-19,4610,4620,3880,3880,2171740,18621.0,4799275.0
2004-02-20,4000,4185,3710,3760,1696014,18045.0,4799275.0
2004-02-23,3660,3730,3200,3200,1143710,15358.0,4799275.0
2004-02-24,2950,3440,2720,3020,5647300,14494.0,4799275.0
2004-02-25,3130,3160,2750,2770,1566570,13294.0,4799275.0
2004-02-26,2780,2955,2715,2830,971690,13582.0,4799275.0
2004-02-27,2860,3045,2700,2730,1330828,13102.0,4799275.0
2004-03-02,2770,2910,2740,2900,833708,13918.0,4799275.0
2004-03-03,2890,2990,2800,2800,845597,13438.0,4799275.0
2004-03-04,2820,2980,2720,2790,1410871,13390.0,4799275.0
2004-03-05,2750,2855,2705,2710,582269,13006.0,4799275.0
2004-03-08,2755,2775,2510,2590,459190,12430.0,4799275.0
2004-03-09,2505,2720,2505,2560,801290,12286.0,4799275.0
2004-03-10,2605,2650,2410,2410,468000,11566.0,4799275.0
2004-03-11,2350,2425,2230,2230,528530,10702.0,4799275.0
2004-03-12,2210,2400,1950,2125,1053180,10198.0,4799275.0
2004-03-15,2100,2440,2100,2440,953210,11710.0,4799275.0
2004-03-16,2500,2805,2470,2805,1492835,13462.0,4799275.0
2004-03-17,3150,3150,2680,2800,2013862,13438.0,4799275.0
2004-03-18,2870,3220,2695,3220,2144842,15454.0,4799275.0
2004-03-19,3290,3680,3220,3420,3301035,16414.0,4799275.0
2004-03-22,3930,3930,3930,3930,252589,18861.0,4799275.0
2004-03-23,4105,4500,4000,4500,3439529,21597.0,4799275.0
2004-03-24,4315,4950,4000,4000,5558413,19197.0,4799275.0
2004-03-25,4100,4235,3400,3400,3052003,16318.0,4799275.0
2004-03-26,3350,3490,2990,3100,2348850,14878.0,4799275.0
2004-03-29,3100,3330,2970,3040,2808005,14590.0,4799275.0
2004-03-30,3020,3170,2700,2840,1077492,13630.0,4799275.0
2004-03-31,2840,3050,2750,2860,2083223,13726.0,4799275.0
2004-04-01,2870,2990,2780,2840,1000330,13630.0,4799275.0
2004-04-02,2875,2875,2735,2740,644900,13150.0,4799275.0
2004-04-06,2755,2775,2560,2610,620020,12526.0,4799275.0
2004-04-07,2625,3000,2625,3000,1622530,14398.0,4799275.0
2004-04-08,3100,3425,3075,3340,2195800,16030.0,4799275.0
2004-04-09,3380,3490,2850,2915,2232130,13990.0,4799275.0
2004-04-12,3150,3350,3120,3350,1799960,16078.0,4799275.0
2004-04-13,3500,3740,3100,3400,5023680,16318.0,4799275.0
2004-04-14,3255,3425,3185,3200,1590950,15358.0,4799275.0
2004-04-16,3240,3240,2850,2880,983539,13822.0,4799275.0
2004-04-19,2735,3245,2735,3150,1415610,15118.0,4799275.0
2004-04-20,3200,3315,3005,3070,1385206,14734.0,4799275.0
2004-04-21,3070,3170,2960,2995,595527,14374.0,4799275.0
2004-04-22,3055,3095,2960,3000,456650,14398.0,4799275.0
2004-04-23,3055,3120,2930,2990,446240,14350.0,4799275.0
2004-04-26,3040,3435,3035,3435,1920734,16486.0,4799275.0
2004-04-27,3600,3620,3150,3230,1380180,15502.0,4799275.0
2004-04-28,3230,3280,3010,3060,564950,14686.0,4799275.0
2004-04-29,3060,3360,3020,3250,1383518,15598.0,4799275.0
2004-04-30,3100,3390,3040,3150,1662600,15118.0,4799275.0
2004-05-03,3100,3220,3040,3070,431790,14734.0,4799275.0
2004-05-04,3105,3130,3020,3050,538681,14638.0,4799275.0
2004-05-06,3045,3155,2890,2900,473940,13918.0,4799275.0
2004-05-07,3000,3100,2915,2930,569754,14062.0,4799275.0
2004-05-10,2920,3000,2650,2785,575900,13366.0,4799275.0
2004-05-11,2710,2835,2710,2740,234844,13150.0,4799275.0
2004-05-12,2760,3150,2760,3150,1100297,15118.0,4799275.0
2004-05-13,3140,3495,3035,3150,2565407,15118.0,4799275.0
2004-05-14,3210,3300,2980,3000,699824,14398.0,4799275.0
2004-05-17,3100,3100,2760,2850,471410,13678.0,4799275.0
2004-05-18,2795,2990,2720,2860,461690,13726.0,4799275.0
2004-05-19,2750,3265,2750,3150,1909525,15118.0,4799275.0
2004-05-20,3100,3100,2850,3000,518558,14398.0,4799275.0
2004-05-21,3030,3220,2950,3000,1637795,14398.0,4799275.0
2004-05-24,3050,3070,2950,2980,549119,14302.0,4799275.0
2004-05-25,3000,3030,2920,2950,398999,14158.0,4799275.0
2004-05-27,3050,3120,2940,2940,710035,14110.0,4799275.0
2004-05-28,2950,2990,2880,2940,310006,14110.0,4799275.0
2004-05-31,2960,3130,2960,3020,636910,14494.0,4799275.0
2004-06-01,3010,3060,2970,2990,347795,14350.0,4799275.0
2004-06-02,3010,3030,2940,2950,252502,14158.0,4799275.0
2004-06-03,2950,3170,2910,2920,1217412,14014.0,4799275.0
2004-06-04,2930,2985,2910,2950,248420,14158.0,4799275.0
2004-06-07,2950,2990,2935,2945,195748,14134.0,4799275.0
2004-06-08,2965,3035,2920,2945,431605,14134.0,4799275.0
2004-06-09,3000,3020,2910,2920,239770,14014.0,4799275.0
2004-06-10,2920,3325,2920,3040,2802613,14590.0,4799275.0
2004-06-11,3070,3130,2705,2840,771768,13630.0,4799275.0
2004-06-14,2840,2880,2600,2600,346501,12478.0,4799275.0
2004-06-15,2500,2585,2460,2520,232807,12094.0,4799275.0
2004-06-16,2465,2560,2385,2400,304590,11518.0,4799275.0
2004-06-17,2440,2535,2390,2390,423850,11470.0,4799275.0
2004-06-18,2365,2430,2200,2220,243497,10654.0,4799275.0
2004-06-21,2200,2240,2110,2120,167170,10174.0,4799275.0
2004-06-22,2145,2435,2000,2435,699222,11686.0,4799275.0
2004-06-23,2500,2750,2455,2620,1934962,12574.0,4799275.0
2004-06-24,2515,2720,2370,2450,1678010,11758.0,4799275.0
2004-06-25,2450,2515,2400,2485,570554,11926.0,4799275.0
2004-06-28,2630,2855,2580,2580,2910423,12382.0,4799275.0
2004-06-29,2580,2780,2510,2590,1247721,12430.0,4799275.0
2004-06-30,2680,2860,2605,2830,1611895,13582.0,4799275.0
2004-07-01,2870,3200,2805,3050,3272340,14638.0,4799275.0
2004-07-02,3025,3340,2700,2800,3495120,13438.0,4799275.0
2004-07-05,2920,3040,2700,2850,1317347,13678.0,4799275.0
2004-07-06,2880,3000,2750,2760,1665150,13246.0,4799275.0
2004-07-07,3100,3170,3020,3170,1414622,15214.0,4799275.0
2004-07-08,3390,3645,3300,3645,3437410,17493.0,4799275.0
2004-07-09,3740,3980,3100,3335,4295832,16006.0,4799275.0
2004-07-12,3500,3835,3375,3835,3340904,18405.0,4799275.0
2004-07-13,4000,4340,3600,3850,4532791,18477.0,4799275.0
2004-07-14,3880,4220,3760,4100,3554990,19677.0,4799275.0
2004-07-15,4500,4715,4360,4715,3911745,22629.0,4799275.0
2004-07-16,4750,4945,4230,4450,5168100,21357.0,4799275.0
2004-07-19,4450,4840,4450,4740,2656789,22749.0,4799275.0
2004-07-20,4975,5450,4910,5200,4245465,24956.0,4799275.0
2004-07-21,5260,5570,4770,5570,3934413,26732.0,4799275.0
2004-07-22,5300,6100,5220,5580,4398000,26780.0,4799275.0
2004-07-23,5790,5970,5470,5750,2956189,27596.0,4799275.0
2004-07-26,6200,6570,6010,6420,3192198,30811.0,4799275.0
2004-07-27,6380,6550,5460,5790,1976729,27788.0,4799275.0
2004-07-28,5820,5850,5350,5460,2611940,26204.0,4799275.0
2004-07-29,5550,5900,4700,4970,2731322,23852.0,4799275.0
2004-07-30,4865,5030,4590,4710,1442932,22605.0,4799275.0
2004-08-02,4650,4680,4005,4005,1423210,19221.0,4799275.0
2004-08-03,3700,4425,3600,4400,2633979,21117.0,4799275.0
2004-08-04,4360,4500,3880,3880,2013309,18621.0,4799275.0
2004-08-05,3850,4025,3700,3790,1454776,18189.0,4799275.0
2004-08-06,3940,4120,3840,3900,2271349,18717.0,4799275.0
2004-08-09,4000,4100,3865,3870,1090188,18573.0,4799275.0
2004-08-10,4000,4450,3950,4450,3735280,21357.0,4799275.0
2004-08-11,4500,4740,4235,4400,6412295,21117.0,4799275.0
2004-08-12,4530,4630,4420,4600,2222366,22077.0,4799275.0
2004-08-13,5050,5150,4620,4660,2934880,22365.0,4799275.0
2004-08-16,4760,5080,4750,5000,2664124,23996.0,4799275.0
2004-08-17,4950,5210,4760,5000,3867432,23996.0,4799275.0
2004-08-18,4950,5050,4615,4655,1392926,22341.0,4799275.0
2004-08-19,4790,5250,4780,4980,3779034,23900.0,4799275.0
2004-08-20,5080,5170,4840,5000,2371408,23996.0,4799275.0
2004-08-23,5250,5390,5070,5140,2416555,24668.0,4799275.0
2004-08-24,5230,5270,5000,5040,1033008,24188.0,4799275.0
2004-08-25,4955,5000,4800,4810,904223,23085.0,4799275.0
2004-08-26,4760,4935,4760,4810,670470,23085.0,4799275.0
2004-08-27,4720,5440,4680,5270,3450587,25292.0,4799275.0
2004-08-30,5150,5500,4980,5050,2778826,24236.0,4799275.0
2004-08-31,5170,5270,5050,5100,837094,24476.0,4799275.0
2004-09-01,5210,5220,5050,5080,922448,24380.0,4799275.0
2004-09-02,4940,5120,4940,4975,843652,23876.0,4799275.0
2004-09-03,4920,5210,4920,5000,1167855,23996.0,4799275.0
2004-09-06,5010,5090,4970,4990,480480,23948.0,4799275.0
2004-09-07,5180,5260,5030,5050,718190,24236.0,4799275.0
2004-09-08,5050,5120,4870,4870,461285,23372.0,4799275.0
2004-09-09,4870,5010,4825,4850,419990,23276.0,4799275.0
2004-09-10,4850,5090,4825,4910,873190,23564.0,4799275.0
2004-09-13,5080,5350,5020,5160,2089455,24764.0,4799275.0
2004-09-14,5250,5250,5030,5060,1138100,24284.0,4799275.0
2004-09-15,5130,5200,5050,5050,766446,24236.0,4799275.0
2004-09-16,5000,5090,4930,4940,442651,23708.0,4799275.0
2004-09-17,4880,5020,4860,4885,324810,23444.0,4799275.0
2004-09-20,4860,4955,4710,4710,385751,22605.0,4799275.0
2004-09-21,4700,4780,4600,4685,426570,22485.0,4799275.0
2004-09-22,4660,4740,4100,4360,834046,20925.0,4799275.0
2004-09-23,4370,4490,4155,4170,264991,20013.0,4799275.0
2004-09-24,4400,4460,4285,4330,474619,20781.0,4799275.0
2004-09-30,4510,4830,4465,4830,923586,23180.0,4799275.0
2004-10-01,4680,4790,4545,4545,432403,21813.0,4799275.0
2004-10-04,4635,4735,4570,4650,462440,22317.0,4799275.0
2004-10-05,4630,4715,4615,4680,272691,22461.0,4799275.0
2004-10-06,4750,4790,4590,4590,396261,22029.0,4799275.0
2004-10-07,4535,4590,4430,4450,318105,21357.0,4799275.0
2004-10-08,4320,4510,4320,4400,241186,21117.0,4799275.0
2004-10-11,4300,4440,4210,4255,330856,20421.0,4799275.0
2004-10-12,4250,4320,4150,4155,248306,19941.0,4799275.0
2004-10-13,4150,4200,4000,4005,260665,19221.0,4799275.0
2004-10-14,3950,4130,3880,4010,360914,19245.0,4799275.0
2004-10-15,3970,4120,3970,3995,233510,19173.0,4799275.0
2004-10-18,4010,4320,4010,4165,613154,19989.0,4799275.0
2004-10-19,4150,4215,4065,4100,354160,19677.0,4799275.0
2004-10-20,4200,4330,4100,4100,559203,19677.0,4799275.0
2004-10-21,4190,4220,4010,4020,205529,19293.0,4799275.0
2004-10-22,3870,4025,3870,3905,206214,18741.0,4799275.0
2004-10-25,3770,4010,3710,3810,253160,18285.0,4799275.0
2004-10-26,3810,3930,3805,3830,103573,18381.0,4799275.0
2004-10-27,3800,3840,3655,3655,182890,17541.0,4799275.0
2004-10-28,3650,3765,3640,3730,153099,17901.0,4799275.0
2004-10-29,3735,3830,3710,3710,211510,17805.0,4799275.0
2004-11-01,3760,3830,3750,3750,133560,17997.0,4799275.0
2004-11-02,3790,3790,3715,3785,94041,18165.0,4799275.0
2004-11-03,3795,3985,3755,3920,527720,18813.0,4799275.0
2004-11-04,4000,4000,3830,3870,159350,18573.0,4799275.0
2004-11-05,3880,3890,3785,3785,155190,18165.0,4799275.0
2004-11-08,3820,3870,3750,3750,122091,17997.0,4799275.0
2004-11-09,3740,3785,3690,3690,119387,17709.0,4799275.0
2004-11-10,3660,3720,3650,3690,94920,17709.0,4799275.0
2004-11-11,3695,3725,3660,3670,99869,17613.0,4799275.0
2004-11-12,3685,3745,3665,3725,130310,17877.0,4799275.0
2004-11-15,3755,3850,3740,3800,161540,18237.0,4799275.0
2004-11-16,3835,3840,3770,3775,122543,18117.0,4799275.0
2004-11-17,3820,3960,3780,3905,304701,18741.0,4799275.0
2004-11-18,3950,3950,3820,3820,157570,18333.0,4799275.0
2004-11-19,4080,4390,4060,4390,2063910,21069.0,4799275.0
2004-11-22,4400,4760,4250,4505,1785537,21621.0,4799275.0
2004-11-23,4650,4900,4550,4655,1568056,22341.0,4799275.0
2004-11-24,4550,4580,4320,4335,680954,20805.0,4799275.0
2004-11-25,4290,4330,4165,4295,579990,20613.0,4799275.0
2004-11-26,4340,4530,4290,4370,857826,20973.0,4799275.0
2004-11-29,4550,4990,4510,4800,1554340,23037.0,4799275.0
2004-11-30,4950,5520,4715,5240,3520368,25148.0,4799275.0
2004-12-01,5310,5810,5120,5500,2635953,26396.0,4799275.0
2004-12-02,5500,5920,5300,5650,2260663,27116.0,4799275.0
2004-12-03,5840,5970,5330,5570,1214196,26732.0,4799275.0
2004-12-06,5800,6400,5730,6400,2254837,30715.0,4799275.0
2004-12-07,6530,7360,6350,7360,2514382,35323.0,4799275.0
2004-12-08,7500,7650,6260,6260,2979590,30043.0,4799275.0
2004-12-09,6050,6670,5910,6510,3017842,31243.0,4799275.0
2004-12-10,6500,6840,6320,6700,1824550,32155.0,4799275.0
2004-12-13,6640,7630,6600,7120,2834595,34171.0,4799275.0
2004-12-14,7100,7930,6650,7120,3702698,34171.0,4799275.0
2004-12-15,7490,7660,7120,7400,2018039,35515.0,4799275.0
2004-12-16,7410,7740,7210,7300,1754890,35035.0,4799275.0
2004-12-17,7300,7400,6890,7130,1404645,34219.0,4799275.0
2004-12-20,8000,8190,7910,8190,1108567,39306.0,4799275.0
2004-12-21,9020,9290,8000,8200,4024752,39354.0,4799275.0
2004-12-22,8670,9430,7910,9430,4020467,45257.0,4799275.0
2004-12-23,9500,10800,9450,10800,5360043,51832.0,4799275.0
2004-12-24,9800,10350,9200,9200,2956261,44153.0,4799275.0
2004-12-27,9000,9780,8860,8900,3457986,42714.0,4799275.0
2004-12-28,8850,9150,7570,7570,2941674,36331.0,4799275.0
2004-12-29,7500,7910,7280,7600,2145236,36474.0,4799275.0
2004-12-30,7650,8180,7560,7920,1946468,38010.0,4799275.0
2005-01-03,8070,8220,7930,7980,1199621,38298.0,4799275.0
2005-01-04,8050,8240,7760,7970,1293843,38250.0,4799275.0
2005-01-05,7890,8080,7730,8080,1151398,38778.0,4799275.0
2005-01-06,8300,8350,7100,7520,1972670,36091.0,4799275.0
2005-01-07,7500,7650,7000,7180,804969,35014.0,4876590.0
2005-01-10,7250,7550,7070,7320,1297193,35697.0,4876590.0
2005-01-11,7240,7400,7050,7050,549699,34380.0,4876590.0
2005-01-12,7450,8100,7450,8100,2745953,39500.0,4876590.0
2005-01-13,7630,7890,7250,7370,1895884,35940.0,4876590.0
2005-01-14,7650,7700,7340,7360,1045440,35892.0,4876590.0
2005-01-17,7300,7400,7170,7220,677894,35209.0,4876590.0
2005-01-18,7350,7590,7220,7300,874431,35599.0,4876590.0
2005-01-19,7310,7410,7160,7250,760683,35355.0,4876590.0
2005-01-20,7350,7780,7220,7520,1794788,36672.0,4876590.0
2005-01-21,8100,8230,7800,7830,2316167,38184.0,4876590.0
2005-01-24,8080,8090,7620,7650,792535,37306.0,4876590.0
2005-01-25,7950,7970,7600,7600,1066337,37062.0,4876590.0
2005-01-26,7250,7410,7210,7250,825400,35355.0,4876590.0
2005-01-27,7160,7450,7140,7200,587803,35111.0,4876590.0
2005-01-28,7170,7380,7170,7240,462522,35307.0,4876590.0
2005-01-31,7400,7550,7290,7320,720272,35697.0,4876590.0
2005-02-01,7330,7360,7150,7150,386581,34868.0,4876590.0
2005-02-02,7250,7280,7050,7060,339201,34756.0,4922979.0
2005-02-03,6980,7040,6730,6860,596955,33772.0,4922979.0
2005-02-04,6900,7490,6880,7270,1415589,35790.0,4922979.0
2005-02-07,7150,7290,6940,7070,728876,34805.0,4922979.0
2005-02-11,7000,7150,6900,7010,653057,34510.0,4922979.0
2005-02-14,7000,7080,6960,6960,445680,34264.0,4922979.0
2005-02-15,6960,7070,6960,7030,447930,34609.0,4922979.0
2005-02-16,7030,7150,6950,6950,471297,34215.0,4922979.0
2005-02-17,6880,7010,6740,6750,484525,33230.0,4922979.0
2005-02-18,6850,6920,6670,6740,371136,33181.0,4922979.0
2005-02-21,6690,6890,6550,6600,486067,32492.0,4922979.0
2005-02-22,6520,6720,6300,6300,374410,31015.0,4922979.0
2005-02-23,6390,6500,6010,6050,489361,29784.0,4922979.0
2005-02-24,6490,6850,6420,6630,1289308,32639.0,4922979.0
2005-02-25,6770,6840,6300,6340,658198,31212.0,4922979.0
2005-02-28,6560,6570,6250,6260,327692,30818.0,4922979.0
2005-03-02,6210,6300,6080,6100,280560,30030.0,4922979.0
2005-03-03,6100,6390,6080,6130,338382,30178.0,4922979.0
2005-03-04,6500,6690,6250,6400,717144,31507.0,4922979.0
2005-03-07,6310,6460,6120,6170,369080,30375.0,4922979.0
2005-03-08,6170,6480,6120,6180,530454,30424.0,4922979.0
2005-03-09,6250,6300,6040,6100,310650,30030.0,4922979.0
2005-03-10,6010,6270,5850,5980,527350,29439.0,4922979.0
2005-03-11,5970,6030,5900,5970,230002,29390.0,4922979.0
2005-03-14,6000,6130,5990,6020,201485,29636.0,4922979.0
2005-03-15,6120,6820,6120,6500,1986394,31999.0,4922979.0
2005-03-16,6770,6830,6350,6450,1202094,31753.0,4922979.0
2005-03-17,6590,6770,6380,6500,1026875,31999.0,4922979.0
2005-03-18,6420,6550,5970,5990,519851,29489.0,4922979.0
2005-03-21,5830,6000,5480,5560,474618,27372.0,4922979.0
2005-03-22,5440,5560,5400,5400,269089,26584.0,4922979.0
2005-03-23,5600,6170,5470,5940,1688670,29242.0,4922979.0
2005-03-24,5750,5840,5260,5290,555820,26043.0,4922979.0
2005-03-25,5290,5370,5070,5150,328228,25353.0,4922979.0
2005-03-28,5920,5920,5920,5920,265006,29144.0,4922979.0
2005-03-29,6100,6650,5960,6110,1696467,30079.0,4922979.0
2005-03-30,6250,6300,5820,5860,462720,28849.0,4922979.0
2005-03-31,5860,5950,5500,5550,402402,27323.0,4922979.0
2005-04-01,5430,5670,5390,5640,327768,27766.0,4922979.0
2005-04-04,5510,5530,5400,5400,244355,26584.0,4922979.0
2005-04-06,5350,5630,5350,5550,366708,27323.0,4922979.0
2005-04-07,5500,5550,5400,5400,184845,26584.0,4922979.0
2005-04-08,5490,5500,5400,5460,187571,26879.0,4922979.0
2005-04-11,5530,5660,5410,5410,340270,26633.0,4922979.0
2005-04-12,5350,5410,5300,5320,169410,26190.0,4922979.0
2005-04-13,5250,5380,5240,5240,142880,25796.0,4922979.0
2005-04-14,5170,5490,5130,5300,408800,26092.0,4922979.0
2005-04-15,5220,5280,5120,5160,109030,25403.0,4922979.0
2005-04-18,5080,5100,4670,4700,239823,23138.0,4922979.0
2005-04-19,4570,4750,4570,4700,153480,23138.0,4922979.0
2005-04-20,4720,4880,4720,4720,174170,23236.0,4922979.0
2005-04-21,4720,4800,4615,4670,164710,22990.0,4922979.0
2005-04-22,4820,4820,4715,4770,178580,23483.0,4922979.0
2005-04-25,4700,4770,4640,4650,135162,22892.0,4922979.0
2005-04-26,4610,4700,4540,4540,167313,22350.0,4922979.0
2005-04-27,4505,4565,4365,4365,148950,21489.0,4922979.0
2005-04-28,4360,4390,4160,4160,136690,20480.0,4922979.0
2005-04-29,3930,4155,3910,3950,149885,19446.0,4922979.0
2005-05-02,3960,4070,3920,4020,185660,19790.0,4922979.0
2005-05-03,4050,4500,4005,4220,351498,20775.0,4922979.0
2005-05-04,4250,4390,4205,4220,190023,20775.0,4922979.0
2005-05-06,4210,4320,4210,4255,126310,20947.0,4922979.0
2005-05-09,4300,4310,4220,4225,122760,20800.0,4922979.0
2005-05-10,4245,4335,4245,4330,90320,21316.0,4922979.0
2005-05-11,4300,4345,4245,4250,67260,20923.0,4922979.0
2005-05-12,4080,4220,4080,4150,83726,20430.0,4922979.0
2005-05-13,4250,4270,4120,4190,48010,20627.0,4922979.0
2005-05-16,4405,4660,4380,4450,279020,21907.0,4922979.0
2005-05-17,4410,4820,4325,4560,403810,22449.0,4922979.0
2005-05-18,4630,4630,4420,4510,104070,22203.0,4922979.0
2005-05-19,4550,4685,4470,4600,181149,22646.0,4922979.0
2005-05-20,4600,4910,4570,4820,363990,23729.0,4922979.0
2005-05-23,5110,5410,5010,5030,911357,24763.0,4922979.0
2005-05-24,5210,5220,4860,4935,310669,24295.0,4922979.0
2005-05-25,4870,5040,4700,4700,198943,23138.0,4922979.0
2005-05-26,4630,4775,4610,4660,192751,22941.0,4922979.0
2005-05-27,4615,4775,4615,4710,154970,23187.0,4922979.0
2005-05-30,4810,4890,4750,4810,188510,23680.0,4922979.0
2005-05-31,4760,4775,4650,4700,143250,23138.0,4922979.0
2005-06-01,4620,4750,4620,4680,99950,23040.0,4922979.0
2005-06-02,4820,4820,4700,4700,157050,23138.0,4922979.0
2005-06-03,4650,4745,4635,4685,133870,23064.0,4922979.0
2005-06-07,4690,4740,4650,4655,95190,22916.0,4922979.0
2005-06-08,4650,4670,4580,4600,110435,22646.0,4922979.0
2005-06-09,4610,4880,4605,4700,200730,23138.0,4922979.0
2005-06-10,4710,5200,4705,4995,724900,24590.0,4922979.0
2005-06-13,5350,5550,5200,5230,1260604,25747.0,4922979.0
2005-06-14,5250,5270,4920,4945,288540,24344.0,4922979.0
2005-06-15,5080,5180,4950,5090,267381,25058.0,4922979.0
2005-06-16,5110,5170,4945,5010,301620,24664.0,4922979.0
2005-06-17,5010,5080,4985,5000,146340,24615.0,4922979.0
2005-06-20,5070,5250,5070,5130,302213,25255.0,4922979.0
2005-06-21,5130,5190,4980,5010,217030,24664.0,4922979.0
2005-06-22,5300,5370,5080,5110,562521,25156.0,4922979.0
2005-06-23,5150,5250,5070,5140,208310,25304.0,4922979.0
2005-06-24,5100,5150,5050,5100,163380,25107.0,4922979.0
2005-06-27,5700,5860,5570,5860,1587248,28849.0,4922979.0
2005-06-28,5700,5760,5430,5480,536919,26978.0,4922979.0
2005-06-29,5560,5650,5460,5530,395020,27224.0,4922979.0
2005-06-30,5370,5700,5310,5470,319291,26929.0,4922979.0
2005-07-01,5420,5550,5400,5550,150630,27323.0,4922979.0
2005-07-04,5470,5650,5470,5560,159560,27372.0,4922979.0
2005-07-05,5570,5820,5570,5680,318953,27963.0,4922979.0
2005-07-06,5680,5770,5500,5550,271249,27323.0,4922979.0
2005-07-07,5450,5730,5450,5600,264938,27569.0,4922979.0
2005-07-08,5550,5780,5420,5620,332866,27667.0,4922979.0
2005-07-11,5610,5740,5500,5580,186531,27470.0,4922979.0
2005-07-12,5650,5680,5560,5560,152504,27372.0,4922979.0
2005-07-13,5500,5550,5450,5520,148063,27175.0,4922979.0
2005-07-14,5480,5650,5480,5550,140470,27323.0,4922979.0
2005-07-15,5500,5580,5480,5510,130682,27126.0,4922979.0
2005-07-18,5560,5630,5510,5540,102782,27273.0,4922979.0
2005-07-19,5540,5710,5540,5670,259900,27913.0,4922979.0
2005-07-20,5640,5730,5580,5670,231860,27913.0,4922979.0
2005-07-21,5750,6130,5740,6060,905411,29833.0,4922979.0
2005-07-22,6080,6100,5700,5850,355355,28799.0,4922979.0
2005-07-25,5900,5950,5660,5750,281833,28307.0,4922979.0
2005-07-26,5880,6040,5750,5750,333280,28307.0,4922979.0
2005-07-27,5740,5900,5720,5790,296730,28504.0,4922979.0
2005-07-28,5900,5980,5810,5810,246280,28603.0,4922979.0
2005-07-29,6120,6240,5950,5980,731838,29439.0,4922979.0
2005-08-01,6170,6170,5770,5770,359741,28406.0,4922979.0
2005-08-02,5710,5770,5520,5560,285500,27372.0,4922979.0
2005-08-03,5460,5600,5460,5480,149720,26978.0,4922979.0
2005-08-04,5450,5670,5200,5480,410936,26978.0,4922979.0
2005-08-05,5350,5440,5180,5210,208010,25649.0,4922979.0
2005-08-08,5050,5250,5050,5080,114433,25009.0,4922979.0
2005-08-09,5000,5200,5000,5030,174440,24763.0,4922979.0
2005-08-10,5120,5170,5050,5060,96482,24910.0,4922979.0
2005-08-11,5060,5260,5060,5220,213610,25698.0,4922979.0
2005-08-12,5380,5400,5210,5230,111022,25747.0,4922979.0
2005-08-16,5230,5280,5140,5140,85430,25304.0,4922979.0
2005-08-17,5100,5130,5030,5100,85000,25107.0,4922979.0
2005-08-18,5100,5130,4990,5030,103260,24763.0,4922979.0
2005-08-19,5120,5550,5120,5210,487110,25649.0,4922979.0
2005-08-22,5330,5330,5100,5170,120270,25452.0,4922979.0
2005-08-23,5300,5470,5250,5250,338620,25846.0,4922979.0
2005-08-24,5290,5330,5160,5220,84700,25698.0,4922979.0
2005-08-25,5150,5240,5120,5120,101596,25206.0,4922979.0
2005-08-26,5110,5200,5110,5170,80660,25452.0,4922979.0
2005-08-29,5060,5190,5050,5050,99070,24861.0,4922979.0
2005-08-30,5060,5600,5060,5400,662520,26584.0,4922979.0
2005-08-31,5400,5680,5300,5310,525530,26141.0,4922979.0
2005-09-01,5410,5480,5260,5440,253430,26781.0,4922979.0
2005-09-02,5410,5450,5350,5390,135492,26535.0,4922979.0
2005-09-05,5320,5370,5240,5260,128943,25895.0,4922979.0
2005-09-06,5240,5330,5230,5310,109322,26141.0,4922979.0
