종근당바이오(063160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-03-10,5590,5780,5510,5780,80966,26518.0,4587940.0
2006-03-13,5900,6140,5860,6140,151586,28170.0,4587940.0
2006-03-14,6240,6450,6240,6300,183284,28904.0,4587940.0
2006-03-15,6300,6300,6020,6040,60880,27711.0,4587940.0
2006-03-16,6000,6020,5820,5910,60140,27115.0,4587940.0
2006-03-17,5820,6140,5820,6000,31900,27528.0,4587940.0
2006-03-20,6090,6090,5880,5900,22730,27069.0,4587940.0
2006-03-21,5950,6000,5810,6000,24990,27528.0,4587940.0
2006-03-22,5910,5990,5830,5990,14440,27482.0,4587940.0
2006-03-23,5910,6040,5850,5970,23670,27390.0,4587940.0
2006-03-24,5890,5970,5830,5910,29070,27115.0,4587940.0
2006-03-27,5870,6030,5870,5920,38430,27161.0,4587940.0
2006-03-28,5920,6050,5850,6000,59000,27528.0,4587940.0
2006-03-29,6030,6310,5990,6220,105580,28537.0,4587940.0
2006-03-30,6310,6310,6060,6140,41120,28170.0,4587940.0
2006-03-31,6140,6300,6100,6100,53051,27986.0,4587940.0
2006-04-03,6020,6190,6020,6140,43191,28170.0,4587940.0
2006-04-04,6120,6210,6120,6170,58890,28308.0,4587940.0
2006-04-05,6180,6270,6130,6200,31201,28445.0,4587940.0
2006-04-06,6270,6270,6130,6130,31410,28124.0,4587940.0
2006-04-07,6130,6180,6110,6140,37825,28170.0,4587940.0
2006-04-10,6240,6240,6100,6140,35310,28170.0,4587940.0
2006-04-11,6140,6190,5980,6050,44131,27757.0,4587940.0
2006-04-12,6010,6140,5970,6110,22820,28032.0,4587940.0
2006-04-13,6180,6180,6020,6040,39850,27711.0,4587940.0
2006-04-14,6000,6080,5990,6020,55090,27619.0,4587940.0
2006-04-17,6030,6070,5960,5980,44750,27436.0,4587940.0
2006-04-18,5960,6010,5950,5950,49910,27298.0,4587940.0
2006-04-19,5990,6010,5930,5940,35860,27252.0,4587940.0
2006-04-20,6000,6030,5900,5940,19830,27252.0,4587940.0
2006-04-21,5940,5940,5840,5870,32840,26931.0,4587940.0
2006-04-24,5850,5950,5830,5850,18240,26839.0,4587940.0
2006-04-25,5850,5900,5780,5810,23170,26656.0,4587940.0
2006-04-26,5820,5850,5740,5740,18160,26335.0,4587940.0
2006-04-27,5710,5850,5710,5850,15290,26839.0,4587940.0
2006-04-28,5810,5810,5740,5800,19170,26610.0,4587940.0
2006-05-02,6100,6100,5810,5860,10790,26885.0,4587940.0
2006-05-03,5810,5930,5750,5770,10090,26472.0,4587940.0
2006-05-04,5720,5820,5610,5680,13873,26059.0,4587940.0
2006-05-08,5680,5800,5680,5740,23620,26335.0,4587940.0
2006-05-09,5710,5780,5660,5750,13220,26381.0,4587940.0
2006-05-10,5780,5780,5550,5570,25799,25555.0,4587940.0
2006-05-11,5580,5690,5530,5570,32520,25555.0,4587940.0
2006-05-12,5550,5640,5450,5530,21680,25371.0,4587940.0
2006-05-15,5590,5590,5370,5370,27750,24637.0,4587940.0
2006-05-16,5400,5490,5200,5230,22861,23995.0,4587940.0
2006-05-17,5230,5400,5070,5100,45070,23398.0,4587940.0
2006-05-18,5090,5100,4850,5100,47791,23398.0,4587940.0
2006-05-19,5090,5100,4850,4990,33950,22894.0,4587940.0
2006-05-22,4915,5070,4915,4940,24980,22664.0,4587940.0
2006-05-23,4990,4990,4940,4945,8490,22687.0,4587940.0
2006-05-24,4960,4980,4850,4950,27330,22710.0,4587940.0
2006-05-25,4990,5080,4895,4985,20302,22871.0,4587940.0
2006-05-26,5000,5050,4900,5010,13901,22986.0,4587940.0
2006-05-29,5050,5050,4930,4950,18456,22710.0,4587940.0
2006-05-30,4990,5050,4875,4970,13380,22802.0,4587940.0
2006-06-01,4900,5000,4860,4980,20026,22848.0,4587940.0
2006-06-02,5020,5020,4800,4800,25001,22022.0,4587940.0
2006-06-05,4800,4800,4520,4520,16420,20737.0,4587940.0
2006-06-07,4520,4520,4320,4340,25090,19912.0,4587940.0
2006-06-08,4205,4330,4205,4300,31890,19728.0,4587940.0
2006-06-09,4450,4450,4260,4420,111990,20279.0,4587940.0
2006-06-12,4510,4520,4340,4450,12980,20416.0,4587940.0
2006-06-13,4450,4450,4410,4430,1380,20325.0,4587940.0
2006-06-14,4485,4485,4355,4400,2870,20187.0,4587940.0
2006-06-15,4490,4490,4305,4380,8560,20095.0,4587940.0
2006-06-16,4485,4485,4300,4350,17160,19958.0,4587940.0
2006-06-19,4320,4400,4310,4330,9530,19866.0,4587940.0
2006-06-20,4320,4340,4220,4325,14270,19843.0,4587940.0
2006-06-21,4445,4450,4265,4265,9400,19568.0,4587940.0
2006-06-22,4380,4380,4265,4280,7000,19636.0,4587940.0
2006-06-23,4325,4325,4110,4300,9530,19728.0,4587940.0
2006-06-26,4170,4245,4120,4245,9890,19476.0,4587940.0
2006-06-27,4225,4300,4210,4300,7160,19728.0,4587940.0
2006-06-28,4350,4355,4260,4300,12000,19728.0,4587940.0
2006-06-29,4275,4400,4275,4395,7010,20164.0,4587940.0
2006-06-30,4440,4650,4400,4625,35180,21219.0,4587940.0
2006-07-03,4625,4725,4610,4695,12510,21540.0,4587940.0
2006-07-04,4720,4740,4700,4720,3940,21655.0,4587940.0
2006-07-05,4600,4700,4550,4550,4660,20875.0,4587940.0
2006-07-06,4650,4650,4480,4555,6240,20898.0,4587940.0
2006-07-07,4490,4655,4490,4570,1850,20967.0,4587940.0
2006-07-10,4470,4580,4350,4500,2190,20646.0,4587940.0
2006-07-11,4470,4615,4460,4470,2009,20508.0,4587940.0
2006-07-12,4475,4490,4390,4390,10957,20141.0,4587940.0
2006-07-13,4440,4440,4355,4365,2110,20026.0,4587940.0
2006-07-14,4450,4450,4225,4340,11470,19912.0,4587940.0
2006-07-18,4270,4380,4250,4265,2630,19568.0,4587940.0
2006-07-19,4150,4400,4150,4275,9590,19613.0,4587940.0
2006-07-20,4275,4380,4270,4320,8290,19820.0,4587940.0
2006-07-21,4320,4390,4250,4370,8700,20049.0,4587940.0
2006-07-24,4270,4385,4245,4345,9520,19935.0,4587940.0
2006-07-25,4430,4430,4300,4340,7830,19912.0,4587940.0
2006-07-26,4395,4395,4260,4270,11037,19591.0,4587940.0
2006-07-27,4360,4360,4260,4310,3963,19774.0,4587940.0
2006-07-28,4350,4430,4300,4400,26820,20187.0,4587940.0
2006-07-31,4445,4530,4390,4510,38674,20692.0,4587940.0
2006-08-01,4550,4625,4430,4600,29730,21105.0,4587940.0
2006-08-02,4655,4655,4530,4615,9470,21173.0,4587940.0
2006-08-03,4700,4700,4450,4525,6322,20760.0,4587940.0
2006-08-04,4500,4600,4365,4450,15760,20416.0,4587940.0
2006-08-07,4690,4690,4455,4455,6678,20439.0,4587940.0
2006-08-08,4400,4530,4400,4420,3930,20279.0,4587940.0
2006-08-09,4420,4520,4380,4515,20450,20715.0,4587940.0
2006-08-10,4590,4590,4460,4460,14900,20462.0,4587940.0
2006-08-11,4500,4500,4430,4440,12520,20370.0,4587940.0
2006-08-14,4395,4470,4350,4400,9590,20187.0,4587940.0
2006-08-16,4400,4490,4395,4395,5368,20164.0,4587940.0
2006-08-17,4390,4480,4315,4375,20702,20072.0,4587940.0
2006-08-18,4335,4445,4330,4380,11210,20095.0,4587940.0
2006-08-21,4335,4490,4335,4395,8922,20164.0,4587940.0
2006-08-22,4370,4400,4340,4360,21198,20003.0,4587940.0
2006-08-23,4350,4425,4350,4370,8080,20049.0,4587940.0
2006-08-24,4390,4490,4350,4480,35835,20554.0,4587940.0
2006-08-25,4480,4480,4375,4400,32400,20187.0,4587940.0
2006-08-28,4480,4480,4380,4400,15980,20187.0,4587940.0
2006-08-29,4400,4460,4390,4395,27900,20164.0,4587940.0
2006-08-30,4395,4700,4395,4600,52320,21105.0,4587940.0
2006-08-31,4730,4980,4680,4795,89200,21999.0,4587940.0
2006-09-01,4900,4900,4675,4740,30879,21747.0,4587940.0
2006-09-04,4740,4800,4625,4625,29220,21219.0,4587940.0
2006-09-05,4600,4680,4600,4680,27330,21472.0,4587940.0
2006-09-06,4680,4725,4610,4630,13269,21242.0,4587940.0
2006-09-07,4630,4675,4560,4650,11990,21334.0,4587940.0
2006-09-08,4660,4680,4610,4640,11091,21288.0,4587940.0
2006-09-11,4650,4680,4570,4630,16940,21242.0,4587940.0
2006-09-12,4600,4680,4580,4580,9980,21013.0,4587940.0
2006-09-13,4685,4685,4580,4600,9920,21105.0,4587940.0
2006-09-14,4560,4650,4550,4575,10260,20990.0,4587940.0
2006-09-15,4575,4825,4570,4815,28700,22091.0,4587940.0
2006-09-18,4840,4845,4700,4815,32020,22091.0,4587940.0
2006-09-19,4815,4860,4740,4790,24140,21976.0,4587940.0
2006-09-20,4800,4845,4790,4835,14280,22183.0,4587940.0
2006-09-21,4890,4995,4850,4995,31900,22917.0,4587940.0
2006-09-22,4950,4995,4800,4800,17191,22022.0,4587940.0
2006-09-25,4780,4830,4720,4800,8520,22022.0,4587940.0
2006-09-26,4750,4850,4720,4790,13260,21976.0,4587940.0
2006-09-27,4800,4800,4720,4800,8330,22022.0,4587940.0
2006-09-28,4800,4835,4760,4835,14640,22183.0,4587940.0
2006-09-29,4895,5250,4895,5130,49410,23536.0,4587940.0
2006-10-02,5130,5270,5050,5210,29050,23903.0,4587940.0
2006-10-04,5050,5990,5050,5990,628360,27482.0,4587940.0
2006-10-09,5800,5960,5100,5150,415100,23628.0,4587940.0
2006-10-10,5190,5680,5150,5480,225960,25142.0,4587940.0
2006-10-11,5480,6280,5350,6000,385341,27528.0,4587940.0
2006-10-12,5880,6170,5810,6000,195208,27528.0,4587940.0
2006-10-13,6070,6150,5600,5600,196275,25692.0,4587940.0
2006-10-16,5650,5730,5290,5300,233300,26068.0,4918435.0
2006-10-17,5350,5440,4960,5040,407592,24789.0,4918435.0
2006-10-18,5090,5200,4965,5080,199718,24986.0,4918435.0
2006-10-19,5080,5280,5050,5120,193908,25182.0,4918435.0
2006-10-20,5150,5180,5050,5090,131060,25035.0,4918435.0
2006-10-23,5150,5150,4925,4980,119435,24494.0,4918435.0
2006-10-24,5000,5050,4950,4955,93290,24371.0,4918435.0
2006-10-25,4965,4995,4880,4885,58550,24027.0,4918435.0
2006-10-26,4900,5070,4870,5020,78003,24691.0,4918435.0
2006-10-27,5070,5190,4960,5070,75040,24936.0,4918435.0
2006-10-30,5090,5110,4925,4930,46776,24248.0,4918435.0
2006-10-31,4925,5000,4890,4905,59690,24125.0,4918435.0
2006-11-01,4920,5070,4920,5060,76410,24887.0,4918435.0
2006-11-02,5050,5130,4960,5130,45692,25232.0,4918435.0
2006-11-03,5050,5120,5010,5010,40905,24641.0,4918435.0
2006-11-06,5020,5050,4910,5000,46000,26147.0,5229489.0
2006-11-07,5000,5100,4975,5000,39880,26147.0,5229489.0
2006-11-08,5000,5010,4940,5000,24150,26147.0,5229489.0
2006-11-09,5030,5080,4960,5000,21960,26147.0,5229489.0
2006-11-10,5030,5030,4930,5030,28870,26304.0,5229489.0
2006-11-13,5090,5090,4950,4975,22971,26017.0,5229489.0
2006-11-14,5000,5040,4930,4980,45370,26043.0,5229489.0
2006-11-15,4980,5300,4955,5190,142760,27141.0,5229489.0
2006-11-16,5210,5390,5120,5300,125600,27716.0,5229489.0
2006-11-17,5300,5370,5200,5210,59370,27246.0,5229489.0
2006-11-20,5160,5190,5070,5080,32041,26566.0,5229489.0
2006-11-21,5070,5170,5040,5150,25358,26932.0,5229489.0
2006-11-22,5150,5190,5100,5120,23025,26775.0,5229489.0
2006-11-23,5150,5360,5090,5180,77554,27089.0,5229489.0
2006-11-24,5290,5360,5210,5340,83404,27925.0,5229489.0
2006-11-27,5500,5620,5350,5500,128884,28762.0,5229489.0
2006-11-28,5420,5450,5320,5370,54340,28082.0,5229489.0
2006-11-29,5500,5500,5310,5390,42030,28187.0,5229489.0
2006-11-30,5380,5400,5350,5360,31890,28030.0,5229489.0
2006-12-01,5350,5490,5300,5300,45252,27716.0,5229489.0
2006-12-04,5310,5310,5180,5210,32357,27246.0,5229489.0
2006-12-05,5110,5290,5100,5160,28615,26984.0,5229489.0
2006-12-06,5220,5220,5010,5120,44896,26775.0,5229489.0
2006-12-07,5050,5110,5030,5050,30021,26409.0,5229489.0
2006-12-08,5020,5040,4905,4980,50000,26043.0,5229489.0
2006-12-11,4920,5040,4920,4980,20282,26043.0,5229489.0
2006-12-12,4950,4950,4870,4890,30840,25572.0,5229489.0
2006-12-13,4825,4980,4825,4900,13940,25624.0,5229489.0
2006-12-14,4905,4920,4860,4900,20000,25624.0,5229489.0
2006-12-15,5000,5050,4880,4930,26180,25781.0,5229489.0
2006-12-18,4930,5030,4930,4960,26755,25938.0,5229489.0
2006-12-19,4970,5030,4910,4935,23960,25808.0,5229489.0
2006-12-20,4970,4990,4920,4935,27597,25808.0,5229489.0
2006-12-21,4935,4990,4935,4970,15770,25991.0,5229489.0
2006-12-22,4980,4990,4835,4880,25430,25520.0,5229489.0
2006-12-26,4850,4900,4755,4770,27448,24945.0,5229489.0
2006-12-27,4750,4810,4715,4715,20460,24657.0,5229489.0
2006-12-28,4760,4800,4750,4780,4320,24997.0,5229489.0
2007-01-02,4780,4850,4770,4850,11280,25363.0,5229489.0
2007-01-03,4900,4900,4795,4830,9370,25258.0,5229489.0
2007-01-04,4850,4855,4710,4760,8180,24892.0,5229489.0
2007-01-05,4760,4790,4650,4670,13389,24422.0,5229489.0
2007-01-08,4675,4730,4650,4650,9100,24317.0,5229489.0
2007-01-09,4750,4835,4600,4700,11220,24579.0,5229489.0
2007-01-10,4700,5000,4680,4680,21160,24474.0,5229489.0
2007-01-11,4630,4830,4620,4750,9810,24840.0,5229489.0
2007-01-12,4700,4790,4700,4790,5150,25049.0,5229489.0
2007-01-15,4850,4850,4720,4800,10510,25102.0,5229489.0
2007-01-16,4800,4820,4745,4760,14630,24892.0,5229489.0
2007-01-17,4730,4830,4705,4815,16890,25180.0,5229489.0
2007-01-18,4815,4860,4800,4840,11870,25311.0,5229489.0
2007-01-19,4840,4840,4700,4750,13525,24840.0,5229489.0
2007-01-22,4705,4800,4530,4650,26430,24317.0,5229489.0
2007-01-23,4650,4700,4550,4560,8710,23846.0,5229489.0
2007-01-24,4520,4625,4520,4620,10670,24160.0,5229489.0
2007-01-25,4635,4650,4580,4650,15280,24317.0,5229489.0
2007-01-26,4600,4720,4575,4605,6290,24082.0,5229489.0
2007-01-29,4570,4750,4550,4605,7420,24082.0,5229489.0
2007-01-30,4605,4665,4575,4615,2430,24134.0,5229489.0
2007-01-31,4670,4670,4550,4600,8010,24056.0,5229489.0
2007-02-01,4600,4600,4560,4580,7720,23951.0,5229489.0
2007-02-02,4600,4650,4575,4600,10490,24056.0,5229489.0
2007-02-05,4600,4600,4530,4600,8190,24056.0,5229489.0
2007-02-06,4605,4640,4560,4620,13100,24160.0,5229489.0
2007-02-07,4620,4670,4600,4630,8400,24213.0,5229489.0
2007-02-08,4680,4680,4590,4640,6650,24265.0,5229489.0
2007-02-09,4630,4630,4590,4595,12640,24030.0,5229489.0
2007-02-12,4575,4640,4530,4590,16050,24003.0,5229489.0
2007-02-13,4550,4620,4550,4570,15190,23899.0,5229489.0
2007-02-14,4560,4630,4550,4595,12740,24030.0,5229489.0
2007-02-15,4610,4610,4540,4560,14460,23846.0,5229489.0
2007-02-16,4540,4585,4505,4560,15680,23846.0,5229489.0
2007-02-20,4555,4570,4520,4520,16290,23637.0,5229489.0
2007-02-21,4530,4630,4530,4620,32710,24160.0,5229489.0
2007-02-22,4620,4650,4560,4630,18640,24213.0,5229489.0
2007-02-23,4660,4770,4630,4670,35580,24422.0,5229489.0
2007-02-26,4700,4715,4615,4615,20414,24134.0,5229489.0
2007-02-27,4700,4700,4550,4565,15290,23873.0,5229489.0
2007-02-28,4510,4520,4420,4500,16736,23533.0,5229489.0
2007-03-02,4650,4650,4520,4630,12880,24213.0,5229489.0
2007-03-05,4530,4600,4500,4505,13940,23559.0,5229489.0
2007-03-06,4510,4580,4490,4580,16890,23951.0,5229489.0
2007-03-07,4550,4620,4520,4575,8511,23925.0,5229489.0
2007-03-08,4510,4700,4510,4580,7460,23951.0,5229489.0
2007-03-09,4620,4750,4595,4670,8420,24422.0,5229489.0
2007-03-12,4610,4710,4610,4665,7470,24396.0,5229489.0
2007-03-13,4665,4700,4615,4690,4250,24526.0,5229489.0
2007-03-14,4615,4730,4615,4690,11770,24526.0,5229489.0
2007-03-15,4630,4720,4625,4690,8570,24526.0,5229489.0
2007-03-16,4650,4730,4650,4700,8342,24579.0,5229489.0
2007-03-19,4640,4820,4640,4800,17350,25102.0,5229489.0
2007-03-20,4800,4860,4730,4795,12060,25075.0,5229489.0
2007-03-21,4810,4830,4730,4790,20920,25049.0,5229489.0
2007-03-22,4825,4825,4700,4760,7170,24892.0,5229489.0
2007-03-23,4760,4820,4760,4780,20050,24997.0,5229489.0
2007-03-26,4785,4820,4740,4770,6720,24945.0,5229489.0
2007-03-27,4770,4800,4730,4770,12590,24945.0,5229489.0
2007-03-28,4795,4795,4685,4755,21180,24866.0,5229489.0
2007-03-29,4705,4755,4685,4740,9010,24788.0,5229489.0
2007-03-30,4705,4765,4690,4710,19800,24631.0,5229489.0
2007-04-02,4710,4730,4630,4680,14645,24474.0,5229489.0
2007-04-03,4640,4640,4150,4400,89320,23010.0,5229489.0
2007-04-04,4445,4450,4350,4360,25988,22801.0,5229489.0
2007-04-05,4350,4435,4350,4400,32890,23010.0,5229489.0
2007-04-06,4400,4600,4400,4500,46590,23533.0,5229489.0
2007-04-09,4570,4570,4500,4520,33730,23637.0,5229489.0
2007-04-10,4550,4550,4440,4495,55420,23507.0,5229489.0
2007-04-11,4455,4545,4430,4435,32290,23193.0,5229489.0
2007-04-12,4435,4540,4420,4470,22430,23376.0,5229489.0
2007-04-13,4495,4495,4445,4485,18350,23454.0,5229489.0
2007-04-16,4495,4500,4450,4470,27789,23376.0,5229489.0
2007-04-17,4505,4505,4465,4475,26990,23402.0,5229489.0
2007-04-18,4465,4495,4440,4460,30076,23324.0,5229489.0
2007-04-19,4460,4665,4460,4535,95890,23716.0,5229489.0
2007-04-20,4585,4585,4510,4525,32610,23663.0,5229489.0
2007-04-23,4595,4595,4525,4550,45449,23794.0,5229489.0
2007-04-24,4530,4575,4500,4505,17350,23559.0,5229489.0
2007-04-25,4520,4550,4425,4440,30090,23219.0,5229489.0
2007-04-26,4430,4510,4430,4495,20530,23507.0,5229489.0
2007-04-27,4495,4540,4495,4520,23150,23637.0,5229489.0
2007-04-30,4525,4720,4520,4655,30116,24343.0,5229489.0
2007-05-02,4685,4685,4590,4635,16150,24239.0,5229489.0
2007-05-03,4600,4650,4600,4640,35450,24265.0,5229489.0
2007-05-04,4600,4640,4530,4605,30780,24082.0,5229489.0
2007-05-07,4605,4705,4600,4700,26810,24579.0,5229489.0
2007-05-08,4690,4750,4520,4600,28390,24056.0,5229489.0
2007-05-09,4595,4650,4500,4500,13746,23533.0,5229489.0
2007-05-10,4545,4640,4500,4635,31960,24239.0,5229489.0
2007-05-11,4545,4635,4545,4615,18485,24134.0,5229489.0
2007-05-14,4615,4690,4580,4670,44632,24422.0,5229489.0
2007-05-15,4700,4725,4660,4695,55050,24552.0,5229489.0
2007-05-16,4695,4935,4690,4900,85790,25624.0,5229489.0
2007-05-17,4970,5140,4940,5000,85570,26147.0,5229489.0
2007-05-18,5050,5120,4955,5070,48250,26514.0,5229489.0
2007-05-21,5010,5140,4910,5000,53960,26147.0,5229489.0
2007-05-22,4980,5050,4950,5030,32060,26304.0,5229489.0
2007-05-23,5030,5430,5000,5240,82928,27403.0,5229489.0
2007-05-25,5170,5450,5170,5250,78441,27455.0,5229489.0
2007-05-28,5260,5260,5080,5170,28340,27036.0,5229489.0
2007-05-29,5120,5120,4960,5000,46600,26147.0,5229489.0
2007-05-30,5000,5080,4925,5060,33350,26461.0,5229489.0
2007-05-31,5300,5810,5100,5810,429850,30383.0,5229489.0
2007-06-01,5970,6300,5530,5650,402647,29547.0,5229489.0
2007-06-04,5660,5740,5460,5500,103092,28762.0,5229489.0
2007-06-05,5460,5750,5410,5630,79220,29442.0,5229489.0
2007-06-07,5660,5840,5510,5670,71672,29651.0,5229489.0
2007-06-08,5570,5760,5530,5740,78940,30017.0,5229489.0
2007-06-11,6000,6140,5750,5760,127390,30122.0,5229489.0
2007-06-12,5720,5760,5570,5580,44610,29181.0,5229489.0
2007-06-13,5550,5670,5500,5600,31435,29285.0,5229489.0
2007-06-14,5600,5750,5560,5650,31970,29547.0,5229489.0
2007-06-15,5630,5660,5510,5630,57619,29442.0,5229489.0
2007-06-18,5700,5750,5500,5620,66569,29390.0,5229489.0
2007-06-19,5650,5750,5520,5630,64330,29442.0,5229489.0
2007-06-20,5610,5650,5300,5300,92736,27716.0,5229489.0
2007-06-21,5230,5380,5200,5260,48824,27507.0,5229489.0
2007-06-22,5250,5350,5200,5290,25708,27664.0,5229489.0
2007-06-25,5200,5290,5150,5160,21640,26984.0,5229489.0
2007-06-26,5160,5160,4950,5070,48140,26514.0,5229489.0
2007-06-27,5000,5050,4950,5000,16450,26147.0,5229489.0
2007-06-28,5010,5150,5010,5100,24814,26670.0,5229489.0
2007-06-29,5150,5250,5110,5200,37360,27193.0,5229489.0
2007-07-02,5150,5350,5150,5280,17348,27612.0,5229489.0
2007-07-03,5310,5310,5220,5280,20670,27612.0,5229489.0
2007-07-04,5370,5370,5200,5290,31770,27664.0,5229489.0
2007-07-05,5300,5600,5280,5420,83860,28344.0,5229489.0
2007-07-06,5420,5560,4610,5200,72100,27193.0,5229489.0
2007-07-09,5260,5300,5170,5250,19240,27455.0,5229489.0
2007-07-10,5300,5300,5150,5190,35370,27141.0,5229489.0
2007-07-11,5170,5200,5100,5200,28850,27193.0,5229489.0
2007-07-12,5290,5400,5210,5390,52020,28187.0,5229489.0
2007-07-13,5400,5690,5390,5500,82070,28762.0,5229489.0
2007-07-16,5600,5700,5360,5600,44348,29285.0,5229489.0
2007-07-18,5690,5940,5600,5780,88480,30226.0,5229489.0
2007-07-19,5880,5880,5700,5700,42640,29808.0,5229489.0
2007-07-20,5880,5880,5680,5850,54400,30593.0,5229489.0
2007-07-23,5850,5920,5800,5900,39110,30854.0,5229489.0
2007-07-24,5900,5970,5760,5900,36650,30854.0,5229489.0
2007-07-25,5900,6190,5800,6030,104240,31534.0,5229489.0
2007-07-26,6040,6530,6010,6310,153503,32998.0,5229489.0
2007-07-27,6100,6200,5800,5930,94020,31011.0,5229489.0
2007-07-30,5740,6070,5740,6000,35260,31377.0,5229489.0
2007-07-31,6030,6260,5910,6180,24580,32318.0,5229489.0
2007-08-01,6090,6160,5810,5810,40250,30383.0,5229489.0
2007-08-02,5950,5990,5700,5800,30000,30331.0,5229489.0
2007-08-03,5800,5940,5800,5850,22890,30593.0,5229489.0
2007-08-06,5850,5850,5680,5780,19036,30226.0,5229489.0
2007-08-07,5780,5890,5740,5750,17843,30070.0,5229489.0
2007-08-08,5890,5890,5720,5880,22340,30749.0,5229489.0
2007-08-09,5920,5920,5720,5850,13300,30593.0,5229489.0
2007-08-10,5700,5790,5570,5590,33470,29233.0,5229489.0
2007-08-13,5560,5710,5410,5500,25320,28762.0,5229489.0
2007-08-14,5380,5540,5150,5320,26060,27821.0,5229489.0
2007-08-16,5120,5120,4800,4800,87840,25102.0,5229489.0
2007-08-17,4735,5040,4735,4950,37230,25886.0,5229489.0
2007-08-20,5010,5280,5000,5250,35060,27455.0,5229489.0
2007-08-21,5260,5350,5100,5290,26010,27664.0,5229489.0
2007-08-22,5290,5430,5000,5430,21468,28396.0,5229489.0
2007-08-23,5430,5630,5430,5550,19542,29024.0,5229489.0
2007-08-24,5350,5690,5350,5690,25170,29756.0,5229489.0
2007-08-27,5600,5810,5600,5780,31780,30226.0,5229489.0
2007-08-28,5640,5850,5610,5780,31590,30226.0,5229489.0
2007-08-29,5660,5700,5450,5690,11690,29756.0,5229489.0
2007-08-30,5700,5770,5570,5660,12692,29599.0,5229489.0
2007-08-31,5700,5890,5700,5730,111620,29965.0,5229489.0
2007-09-03,5630,5920,5630,5860,71040,30645.0,5229489.0
2007-09-04,5850,6000,5760,5780,20150,30226.0,5229489.0
2007-09-05,5880,5960,5630,5860,44270,30645.0,5229489.0
2007-09-06,5720,5900,5720,5860,21300,30645.0,5229489.0
2007-09-07,5810,5890,5790,5840,51050,30540.0,5229489.0
2007-09-10,5650,5830,5650,5830,19520,30488.0,5229489.0
2007-09-11,5830,5900,5790,5880,26420,30749.0,5229489.0
2007-09-12,5880,5880,5770,5860,22690,30645.0,5229489.0
2007-09-13,5810,5880,5740,5850,8050,30593.0,5229489.0
2007-09-14,5770,5860,5700,5710,22424,29860.0,5229489.0
2007-09-17,5690,5880,5630,5850,25940,30593.0,5229489.0
2007-09-18,5820,5900,5750,5870,33880,30697.0,5229489.0
2007-09-19,5850,6150,5850,6000,34447,31377.0,5229489.0
2007-09-20,5920,6100,5920,5920,10280,30959.0,5229489.0
2007-09-21,5940,5950,5740,5950,25744,31115.0,5229489.0
2007-09-27,5990,6000,5820,5820,18870,30436.0,5229489.0
2007-09-28,5780,5930,5750,5900,19627,30854.0,5229489.0
2007-10-01,5830,5990,5830,5910,12390,30906.0,5229489.0
2007-10-02,5900,6190,5850,6000,150374,31377.0,5229489.0
2007-10-04,6010,6730,5960,6660,201750,34828.0,5229489.0
2007-10-05,6790,6800,6450,6590,72470,34462.0,5229489.0
2007-10-08,6590,6630,6310,6460,48060,33782.0,5229489.0
2007-10-09,6320,6480,6150,6150,88700,32161.0,5229489.0
2007-10-10,6160,6360,6150,6270,30600,32789.0,5229489.0
2007-10-11,6150,6300,6010,6110,28780,31952.0,5229489.0
2007-10-12,6100,6100,5830,5830,58504,30488.0,5229489.0
2007-10-15,5760,5980,5760,5820,25520,30436.0,5229489.0
2007-10-16,5710,6690,5700,6020,285614,31482.0,5229489.0
2007-10-17,6000,6190,5750,5770,91490,30174.0,5229489.0
2007-10-18,5760,5980,5740,5860,20190,30645.0,5229489.0
2007-10-19,6080,6330,5780,6110,105987,31952.0,5229489.0
2007-10-22,5850,5980,5730,5810,36913,30383.0,5229489.0
2007-10-23,5860,5860,5670,5860,38520,30645.0,5229489.0
2007-10-24,5870,6040,5820,5900,31500,30854.0,5229489.0
2007-10-25,5850,5990,5810,5820,21500,30436.0,5229489.0
2007-10-26,5740,5900,5740,5760,15949,30122.0,5229489.0
2007-10-29,5740,5900,5700,5700,29290,29808.0,5229489.0
2007-10-30,5700,5710,5620,5630,21910,29442.0,5229489.0
2007-10-31,5760,5760,5550,5560,15631,29076.0,5229489.0
2007-11-01,5730,5730,5450,5660,28140,29599.0,5229489.0
2007-11-02,5650,5650,5450,5530,10690,28919.0,5229489.0
2007-11-05,5450,5540,5430,5500,12102,28762.0,5229489.0
2007-11-06,5480,5640,5480,5560,9812,29076.0,5229489.0
2007-11-07,5600,5750,5530,5730,20450,29965.0,5229489.0
2007-11-08,5750,5750,5650,5720,15369,29913.0,5229489.0
2007-11-09,5770,5780,5600,5680,14691,29703.0,5229489.0
2007-11-12,5590,5610,5420,5460,10690,28553.0,5229489.0
2007-11-13,5450,5500,5300,5500,14660,28762.0,5229489.0
2007-11-14,5470,5580,5410,5440,7940,28448.0,5229489.0
2007-11-15,5440,5500,5250,5490,20200,28710.0,5229489.0
2007-11-16,5480,5480,5280,5450,4740,28501.0,5229489.0
2007-11-19,5520,5600,5520,5590,11960,29233.0,5229489.0
2007-11-20,5600,5600,5330,5560,7740,29076.0,5229489.0
2007-11-21,5790,5790,5490,5490,8310,28710.0,5229489.0
2007-11-22,5540,5550,5180,5500,15830,28762.0,5229489.0
