성신양회(004980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-06-04,7310,7350,6960,7000,126551,133999.0,19142775.0
2009-06-05,7010,7110,6800,7100,98981,135914.0,19142775.0
2009-06-08,7100,7280,6970,7030,122180,134574.0,19142775.0
2009-06-09,7040,7370,6800,6800,268533,130171.0,19142775.0
2009-06-10,6850,6940,6600,6730,235841,128831.0,19142775.0
2009-06-11,6730,6850,6500,6550,308200,125385.0,19142775.0
2009-06-12,6560,6800,6550,6800,146916,130171.0,19142775.0
2009-06-15,6800,6920,6740,6870,108841,131511.0,19142775.0
2009-06-16,6740,6850,6680,6720,69154,128639.0,19142775.0
2009-06-17,6700,6700,6400,6570,142560,125768.0,19142775.0
2009-06-18,6500,6750,6470,6530,82212,125002.0,19142775.0
2009-06-19,6530,6650,6500,6510,51001,124619.0,19142775.0
2009-06-22,6540,6820,6510,6800,81890,130171.0,19142775.0
2009-06-23,6560,6700,6540,6600,98702,126342.0,19142775.0
2009-06-24,6600,6600,6280,6300,115943,120599.0,19142775.0
2009-06-25,6270,6700,6270,6700,92970,128257.0,19142775.0
2009-06-26,6730,6810,6660,6700,141704,128257.0,19142775.0
2009-06-29,6700,6900,6660,6880,106032,131702.0,19142775.0
2009-06-30,6740,6960,6560,6880,132887,131702.0,19142775.0
2009-07-01,6850,6930,6710,6880,65518,131702.0,19142775.0
2009-07-02,6830,7210,6830,7110,149516,136105.0,19142775.0
2009-07-03,7030,7650,7000,7470,219165,142997.0,19142775.0
2009-07-06,7470,7740,7310,7700,265201,147399.0,19142775.0
2009-07-07,7840,7840,7520,7700,150480,147399.0,19142775.0
2009-07-08,7510,7780,7510,7720,94800,147782.0,19142775.0
2009-07-09,7660,7950,7550,7880,146088,150845.0,19142775.0
2009-07-10,7880,7940,7780,7920,93201,151611.0,19142775.0
2009-07-13,7870,7870,7210,7560,126976,144719.0,19142775.0
2009-07-14,7590,7950,7400,7950,112282,152185.0,19142775.0
2009-07-15,8100,8260,8020,8190,140710,156779.0,19142775.0
2009-07-16,8190,8230,8070,8150,106910,156014.0,19142775.0
2009-07-17,8200,8230,8000,8200,114520,156971.0,19142775.0
2009-07-20,8240,8300,8150,8250,105651,157928.0,19142775.0
2009-07-21,8300,8500,8150,8280,193473,158502.0,19142775.0
2009-07-22,8280,8340,8060,8060,96678,154291.0,19142775.0
2009-07-23,8080,8250,8030,8250,122242,157928.0,19142775.0
2009-07-24,8700,9350,8600,8780,983979,168074.0,19142775.0
2009-07-27,8780,8780,8430,8730,327779,167116.0,19142775.0
2009-07-28,8800,8950,8600,8800,190603,168456.0,19142775.0
2009-07-29,8740,8900,8550,8800,129840,168456.0,19142775.0
2009-07-30,8650,8770,8590,8770,84848,167882.0,19142775.0
2009-07-31,8730,8900,8660,8900,178066,170371.0,19142775.0
2009-08-03,8900,8990,8750,8890,106180,170179.0,19142775.0
2009-08-04,8840,8890,8670,8760,137493,167691.0,19142775.0
2009-08-05,8760,8760,8440,8700,135970,166542.0,19142775.0
2009-08-06,8680,8690,8510,8550,104985,163671.0,19142775.0
2009-08-07,8640,9760,8620,9080,1070071,173816.0,19142775.0
2009-08-10,9220,9670,9200,9420,536402,180325.0,19142775.0
2009-08-11,9320,9900,9320,9430,506362,180516.0,19142775.0
2009-08-12,9430,9430,9100,9400,214651,179942.0,19142775.0
2009-08-13,9470,9560,9260,9400,219623,179942.0,19142775.0
2009-08-14,9450,9570,9150,9410,327697,180134.0,19142775.0
2009-08-17,9480,9780,9340,9340,330647,178794.0,19142775.0
2009-08-18,9020,9330,8940,9160,335444,175348.0,19142775.0
2009-08-19,9240,9400,9180,9200,155833,176114.0,19142775.0
2009-08-20,9200,9320,9080,9320,139790,178411.0,19142775.0
2009-08-21,9320,9440,9090,9200,139148,176114.0,19142775.0
2009-08-24,9200,9290,9110,9200,149084,176114.0,19142775.0
2009-08-25,9120,9190,9010,9110,100545,174391.0,19142775.0
2009-08-26,9110,9150,8670,8840,249405,169222.0,19142775.0
2009-08-27,8730,8780,8530,8730,132393,167116.0,19142775.0
2009-08-28,8730,8780,8570,8780,89514,168074.0,19142775.0
2009-08-31,8820,8840,8560,8650,110339,165585.0,19142775.0
2009-09-01,8520,8670,8460,8670,108372,165968.0,19142775.0
2009-09-02,8600,9100,8570,9100,194301,174199.0,19142775.0
2009-09-03,9230,9290,9050,9110,172370,174391.0,19142775.0
2009-09-04,9200,9200,8800,9000,81612,172285.0,19142775.0
2009-09-07,9000,9000,8820,9000,86251,172285.0,19142775.0
2009-09-08,9130,9260,8900,8900,160966,170371.0,19142775.0
2009-09-09,9000,9000,8630,8680,106392,166159.0,19142775.0
2009-09-10,8800,8930,8640,8910,98054,170562.0,19142775.0
2009-09-11,8900,8980,8790,8980,77260,171902.0,19142775.0
2009-09-14,8970,8990,8750,8890,65137,170179.0,19142775.0
2009-09-15,8800,9130,8790,9030,140070,172859.0,19142775.0
2009-09-16,9030,9170,8900,9100,101340,174199.0,19142775.0
2009-09-17,9140,9190,8920,9040,128946,173051.0,19142775.0
2009-09-18,9130,9750,9120,9410,1078579,180134.0,19142775.0
2009-09-21,9440,9640,9360,9500,258802,181856.0,19142775.0
2009-09-22,9370,9430,9160,9430,261479,180516.0,19142775.0
2009-09-23,9480,9490,9220,9350,109471,178985.0,19142775.0
2009-09-24,9340,9370,9040,9050,131756,173242.0,19142775.0
2009-09-25,9050,9070,8720,8960,136903,171519.0,19142775.0
2009-09-28,8850,8870,8640,8680,141777,166159.0,19142775.0
2009-09-29,8680,8840,8660,8750,73425,167499.0,19142775.0
2009-09-30,8700,8880,8700,8760,78326,167691.0,19142775.0
2009-10-01,8840,9050,8600,8820,112690,168839.0,19142775.0
2009-10-05,8700,8710,8330,8330,117192,159459.0,19142775.0
2009-10-06,8350,8350,7610,7670,248650,146825.0,19142775.0
2009-10-07,7500,7890,7500,7740,184025,148165.0,19142775.0
2009-10-08,7840,7840,7650,7700,73644,147399.0,19142775.0
2009-10-09,7880,8290,7880,8280,221600,158502.0,19142775.0
2009-10-12,8400,8440,8250,8250,104894,157928.0,19142775.0
2009-10-13,8360,8380,8140,8330,76550,159459.0,19142775.0
2009-10-14,8330,8570,8330,8510,86344,162905.0,19142775.0
2009-10-15,8600,8610,8400,8460,47000,161948.0,19142775.0
2009-10-16,8500,8610,8310,8390,94341,160608.0,19142775.0
2009-10-19,8400,8400,8140,8180,73290,156588.0,19142775.0
2009-10-20,8220,8300,8090,8250,48875,157928.0,19142775.0
2009-10-21,8200,8270,8100,8260,31068,158119.0,19142775.0
2009-10-22,8110,8210,8030,8050,48040,154099.0,19142775.0
2009-10-23,7960,8150,7960,7980,40690,152759.0,19142775.0
2009-10-26,8000,8070,7800,7950,81871,152185.0,19142775.0
2009-10-27,7770,7950,7730,7750,80501,148357.0,19142775.0
2009-10-28,7840,7880,7450,7530,91229,144145.0,19142775.0
2009-10-29,7300,7500,7180,7320,111018,140125.0,19142775.0
2009-10-30,7400,7450,7280,7310,50642,139934.0,19142775.0
2009-11-02,7000,7200,6910,7040,93281,134765.0,19142775.0
2009-11-03,7040,7060,6730,6850,171181,131128.0,19142775.0
2009-11-04,6800,6970,6760,6930,121202,132659.0,19142775.0
2009-11-05,6950,7020,6890,6910,56658,132277.0,19142775.0
2009-11-06,7040,7040,6880,7030,49310,134574.0,19142775.0
2009-11-09,7090,7670,7030,7350,237129,140699.0,19142775.0
2009-11-10,7350,7800,7300,7300,163870,139742.0,19142775.0
2009-11-11,7320,7500,7270,7500,84807,143571.0,19142775.0
2009-11-12,7650,7650,7370,7550,54371,144528.0,19142775.0
2009-11-13,7420,7550,7420,7540,71896,144337.0,19142775.0
2009-11-16,7620,7690,7310,7530,69466,144145.0,19142775.0
2009-11-17,7530,7800,7410,7800,81944,149314.0,19142775.0
2009-11-18,7820,8050,7740,8010,133888,153334.0,19142775.0
2009-11-19,8110,8150,7760,8000,73501,153142.0,19142775.0
2009-11-20,7990,7990,7830,7900,51922,151228.0,19142775.0
2009-11-23,7990,7990,7750,7900,60927,151228.0,19142775.0
2009-11-24,7710,7930,7710,7930,93903,151802.0,19142775.0
2009-11-25,8060,8080,7810,7960,45730,152376.0,19142775.0
2009-11-26,7950,7990,7870,7960,36454,152376.0,19142775.0
2009-11-27,7800,7900,7480,7630,76945,146059.0,19142775.0
2009-11-30,7650,7800,7650,7740,56389,148165.0,19142775.0
2009-12-01,7630,7830,7610,7740,100573,148165.0,19142775.0
2009-12-02,7810,7830,7700,7830,72545,149888.0,19142775.0
2009-12-03,7820,8080,7750,7980,88291,152759.0,19142775.0
2009-12-04,8060,8170,7980,8170,57581,156396.0,19142775.0
2009-12-07,8210,8210,7890,7990,119070,152951.0,19142775.0
2009-12-08,7900,7990,7830,7900,75085,151228.0,19142775.0
2009-12-09,7800,7930,7750,7830,48240,149888.0,19142775.0
2009-12-10,7810,7900,7680,7800,62456,149314.0,19142775.0
2009-12-11,7800,7890,7720,7850,91340,150271.0,19142775.0
2009-12-14,7800,7810,7720,7790,117911,149122.0,19142775.0
2009-12-15,7730,7850,7660,7840,92940,150079.0,19142775.0
2009-12-16,7800,8680,7740,8480,508662,162331.0,19142775.0
2009-12-17,8660,9010,8540,8960,497662,171519.0,19142775.0
2009-12-18,8870,9170,8780,9000,365145,172285.0,19142775.0
2009-12-21,9260,9260,8950,9120,163841,174582.0,19142775.0
2009-12-22,9020,9220,8920,9200,172642,176114.0,19142775.0
2009-12-23,9130,9320,9060,9220,179460,176496.0,19142775.0
2009-12-24,9220,9310,9080,9310,168065,178219.0,19142775.0
2009-12-28,9350,9600,9020,9340,242016,178794.0,19142775.0
2009-12-29,9160,9640,9160,9600,212435,183771.0,19142775.0
2009-12-30,9420,9740,9420,9690,146618,185493.0,19142775.0
2010-01-04,9710,9710,9200,9320,238042,178411.0,19142775.0
2010-01-05,9310,9550,9310,9480,180109,181474.0,19142775.0
2010-01-06,9500,9650,9160,9300,185767,178028.0,19142775.0
2010-01-07,9210,9360,8930,8970,228802,171711.0,19142775.0
2010-01-08,9100,9100,8620,8900,193741,170371.0,19142775.0
2010-01-11,8820,9070,8650,8730,174952,167116.0,19142775.0
2010-01-12,8750,8800,8550,8710,178231,166734.0,19142775.0
2010-01-13,8620,8760,8580,8760,59174,167691.0,19142775.0
2010-01-14,8700,8850,8610,8820,104352,168839.0,19142775.0
2010-01-15,8790,9090,8790,8970,95288,171711.0,19142775.0
2010-01-18,8970,8970,8680,8940,158069,171136.0,19142775.0
2010-01-19,8830,8920,8660,8840,67192,169222.0,19142775.0
2010-01-20,8930,8930,8620,8800,77680,168456.0,19142775.0
2010-01-21,8710,8800,8600,8800,54568,168456.0,19142775.0
2010-01-22,8700,8950,8620,8710,72561,166734.0,19142775.0
2010-01-25,8600,8690,8400,8400,98178,160799.0,19142775.0
2010-01-26,8500,8500,8120,8290,106802,158694.0,19142775.0
2010-01-27,8290,8530,8120,8530,88698,163288.0,19142775.0
2010-01-28,8530,8600,8350,8600,75152,164628.0,19142775.0
2010-01-29,8410,8570,8200,8400,61346,160799.0,19142775.0
2010-02-01,8320,8450,8200,8300,39240,158885.0,19142775.0
2010-02-02,8340,8550,8030,8090,117728,154865.0,19142775.0
2010-02-03,8190,8200,7870,8170,114649,156396.0,19142775.0
2010-02-04,8090,8250,8010,8030,76220,153716.0,19142775.0
2010-02-05,7800,8200,7500,8200,79500,156971.0,19142775.0
2010-02-08,8080,8120,7980,7980,36381,152759.0,19142775.0
2010-02-09,7950,8150,7860,7960,20298,152376.0,19142775.0
2010-02-10,7960,8100,7780,7900,78037,151228.0,19142775.0
2010-02-11,7840,8050,7750,8000,73101,153142.0,19142775.0
2010-02-12,8100,8100,7880,7990,28284,152951.0,19142775.0
2010-02-16,8030,8110,7870,8100,26600,155056.0,19142775.0
2010-02-17,8140,8230,8080,8190,29221,156779.0,19142775.0
2010-02-18,8110,8520,8110,8350,124639,159842.0,19142775.0
2010-02-19,8350,8350,8120,8140,25951,155822.0,19142775.0
2010-02-22,8150,8230,8080,8150,41540,156014.0,19142775.0
2010-02-23,8040,8190,7880,7980,76691,152759.0,19142775.0
2010-02-24,7990,8010,7860,7860,30277,150462.0,19142775.0
2010-02-25,7890,7970,7480,7490,116785,143379.0,19142775.0
2010-02-26,7650,7650,7490,7600,48210,145485.0,19142775.0
2010-03-02,7620,7810,7620,7700,86380,147399.0,19142775.0
2010-03-03,7600,7950,7600,7650,98012,146442.0,19142775.0
2010-03-04,7630,7700,7440,7590,127839,145294.0,19142775.0
2010-03-05,7640,7830,7640,7800,187190,149314.0,19142775.0
2010-03-08,7930,8110,7910,8070,187600,154482.0,19142775.0
2010-03-09,7990,8180,7960,8000,66097,153142.0,19142775.0
2010-03-10,8120,8120,7800,7800,101581,149314.0,19142775.0
2010-03-11,7750,7810,7690,7720,81226,147782.0,19142775.0
2010-03-12,7760,7770,7600,7680,115858,147017.0,19142775.0
2010-03-15,7610,7730,7600,7700,61849,147399.0,19142775.0
2010-03-16,7690,7750,7640,7750,41439,148357.0,19142775.0
2010-03-17,7830,7830,7660,7800,64212,149314.0,19142775.0
2010-03-18,7800,7830,7670,7720,80918,147782.0,19142775.0
2010-03-19,7730,7770,7630,7690,86437,147208.0,19142775.0
2010-03-22,7700,7710,7480,7480,153468,143188.0,19142775.0
2010-03-23,7570,7600,7370,7390,127162,141465.0,19142775.0
2010-03-24,7430,7590,7340,7340,83664,140508.0,19142775.0
2010-03-25,7350,7400,7190,7260,107245,138977.0,19142775.0
2010-03-26,7300,7300,7170,7200,179322,137828.0,19142775.0
2010-03-29,7130,7330,7100,7120,82573,136297.0,19142775.0
2010-03-30,7150,7200,7060,7100,91783,135914.0,19142775.0
2010-03-31,7100,7320,7090,7300,96781,139742.0,19142775.0
2010-04-01,7300,7420,7250,7270,61227,139168.0,19142775.0
2010-04-02,7270,7320,7150,7170,78860,137254.0,19142775.0
2010-04-05,7250,7250,6960,7000,104981,133999.0,19142775.0
2010-04-06,6970,7050,6780,6820,123259,130554.0,19142775.0
2010-04-07,6820,6960,6790,6940,134010,132851.0,19142775.0
2010-04-08,6940,7020,6850,6990,136728,133808.0,19142775.0
2010-04-09,7010,7050,6890,6950,122600,133042.0,19142775.0
2010-04-12,6890,7070,6890,6970,72559,133425.0,19142775.0
2010-04-13,6900,7160,6900,6970,83848,133425.0,19142775.0
2010-04-14,7000,7010,6860,6930,93039,132659.0,19142775.0
2010-04-15,6990,7040,6840,6890,98911,131894.0,19142775.0
2010-04-16,6890,6980,6780,6800,69044,130171.0,19142775.0
2010-04-19,6790,6860,6680,6690,48236,128065.0,19142775.0
2010-04-20,6680,6750,6590,6600,131834,126342.0,19142775.0
2010-04-21,6610,6700,6540,6540,161832,125194.0,19142775.0
2010-04-22,6530,6590,6440,6460,132110,123662.0,19142775.0
2010-04-23,6500,6510,6270,6320,202490,120982.0,19142775.0
2010-04-26,6290,6340,6150,6200,202085,118685.0,19142775.0
2010-04-27,6150,6250,5990,6030,250570,115431.0,19142775.0
2010-04-28,5940,5970,5800,5820,269725,111411.0,19142775.0
2010-04-29,5780,5820,5460,5500,381061,105285.0,19142775.0
2010-04-30,5590,5670,5470,5490,374399,105094.0,19142775.0
2010-05-03,5420,5720,5420,5600,282380,107200.0,19142775.0
2010-05-04,5710,5750,5400,5480,270184,104902.0,19142775.0
2010-05-06,5330,5470,5300,5400,220700,103371.0,19142775.0
2010-05-07,5180,5200,4975,5070,522937,97054.0,19142775.0
2010-05-10,5070,5540,5000,5410,367565,103562.0,19142775.0
2010-05-11,5600,5610,5400,5420,294661,103754.0,19142775.0
2010-05-12,5440,5530,5330,5330,229277,102031.0,19142775.0
2010-05-13,5400,5640,5400,5550,243342,106242.0,19142775.0
2010-05-14,5620,5690,5490,5530,156803,105860.0,19142775.0
2010-05-17,5430,5500,4830,4830,381674,92460.0,19142775.0
2010-05-18,4800,4925,4515,4595,303193,87961.0,19142775.0
2010-05-19,4500,4555,4435,4465,129077,85472.0,19142775.0
2010-05-20,4420,4555,4330,4375,140466,83750.0,19142775.0
2010-05-24,4290,4330,4120,4150,149776,79443.0,19142775.0
2010-05-25,4015,4100,3815,3905,178865,74753.0,19142775.0
2010-05-26,3865,4200,3865,4200,113960,80400.0,19142775.0
2010-05-27,4125,4250,4075,4095,115001,78390.0,19142775.0
2010-05-28,4100,4175,3955,3980,180398,76188.0,19142775.0
2010-05-31,4000,4065,3960,4040,145839,77337.0,19142775.0
2010-06-01,4070,4245,4025,4200,171080,80400.0,19142775.0
2010-06-03,4210,4300,4170,4190,141680,80208.0,19142775.0
2010-06-04,4225,4225,3995,4025,130866,77050.0,19142775.0
2010-06-07,3950,3950,3825,3920,108392,75040.0,19142775.0
2010-06-08,3880,4020,3880,3920,91540,75040.0,19142775.0
2010-06-09,3905,3950,3865,3870,103529,74083.0,19142775.0
2010-06-10,3870,4050,3870,3970,127438,75997.0,19142775.0
2010-06-11,4000,4140,4000,4070,130682,77911.0,19142775.0
2010-06-14,4100,4225,4100,4170,191451,79825.0,19142775.0
2010-06-15,4140,4265,4130,4210,191085,80591.0,19142775.0
2010-06-16,4250,4290,4125,4130,158375,79060.0,19142775.0
2010-06-17,4160,4225,4125,4125,113236,78964.0,19142775.0
2010-06-18,4150,4230,4110,4200,55611,80400.0,19142775.0
2010-06-21,4205,4795,4200,4715,453465,90258.0,19142775.0
2010-06-22,4695,4695,4530,4620,191710,88440.0,19142775.0
2010-06-23,4600,5000,4580,4710,243295,90162.0,19142775.0
2010-06-24,4710,4810,4670,4715,113903,90258.0,19142775.0
2010-06-25,4710,4710,4605,4625,88336,88535.0,19142775.0
2010-06-28,4625,4695,4500,4695,75252,89875.0,19142775.0
2010-06-29,4695,4790,4590,4600,96270,88057.0,19142775.0
2010-06-30,4480,4565,4400,4480,58381,85760.0,19142775.0
2010-07-01,4410,4475,4325,4395,69060,84132.0,19142775.0
2010-07-02,4400,4670,4385,4510,79655,86334.0,19142775.0
2010-07-05,4600,4700,4500,4630,96402,88631.0,19142775.0
2010-07-06,4700,4700,4560,4605,63598,88152.0,19142775.0
2010-07-07,4650,4670,4485,4500,54555,86142.0,19142775.0
2010-07-08,4510,4580,4370,4390,129407,84037.0,19142775.0
2010-07-09,4390,4520,4260,4335,107223,82984.0,19142775.0
2010-07-12,4305,4350,4105,4150,176970,79443.0,19142775.0
2010-07-13,4150,4195,4100,4135,129699,79155.0,19142775.0
2010-07-14,4135,4200,4115,4190,143109,80208.0,19142775.0
2010-07-15,4150,4190,4105,4110,113092,78677.0,19142775.0
2010-07-16,4115,4140,3910,4010,157020,76763.0,19142775.0
2010-07-19,4005,4025,3930,4010,68232,76763.0,19142775.0
2010-07-20,4010,4155,4010,4110,89991,78677.0,19142775.0
2010-07-21,4155,4155,4015,4025,85089,77050.0,19142775.0
2010-07-22,4035,4035,3900,3925,103522,75135.0,19142775.0
2010-07-23,3935,4065,3905,4010,84903,76763.0,19142775.0
2010-07-26,4050,4080,3930,4000,39653,76571.0,19142775.0
2010-07-27,4020,4020,3955,3990,57416,76380.0,19142775.0
2010-07-28,3970,4075,3960,4050,83370,77528.0,19142775.0
2010-07-29,4050,4070,3955,3980,65165,76188.0,19142775.0
2010-07-30,3960,4015,3955,3955,55330,75710.0,19142775.0
2010-08-02,3970,4015,3930,3945,78808,75518.0,19142775.0
2010-08-03,3990,4005,3925,3945,38359,75518.0,19142775.0
2010-08-04,3925,3970,3890,3910,55961,74848.0,19142775.0
2010-08-05,3910,3940,3885,3910,65224,74848.0,19142775.0
2010-08-06,3875,3940,3875,3930,50701,75231.0,19142775.0
2010-08-09,3945,4025,3905,3985,82130,76284.0,19142775.0
2010-08-10,3980,4035,3950,4000,75728,76571.0,19142775.0
2010-08-11,4020,4020,3955,3960,82190,75805.0,19142775.0
2010-08-12,3940,3975,3880,3955,57956,75710.0,19142775.0
2010-08-13,3960,4375,3950,4150,364144,79443.0,19142775.0
2010-08-16,4250,4265,4100,4150,174678,79443.0,19142775.0
2010-08-17,4150,4160,4000,4060,118770,77720.0,19142775.0
2010-08-18,4065,4150,4035,4080,96647,78103.0,19142775.0
2010-08-19,4080,4245,3970,3980,326984,76188.0,19142775.0
2010-08-20,3955,4010,3825,3870,312311,74083.0,19142775.0
2010-08-23,3900,3955,3890,3900,142200,74657.0,19142775.0
2010-08-24,3905,3965,3890,3940,99518,75423.0,19142775.0
2010-08-25,3900,3980,3880,3900,95749,74657.0,19142775.0
2010-08-26,3905,3920,3500,3720,174428,71211.0,19142775.0
2010-08-27,3700,3800,3600,3685,110158,70541.0,19142775.0
2010-08-30,3715,3780,3670,3685,110423,70541.0,19142775.0
2010-08-31,3630,3700,3625,3655,61874,69967.0,19142775.0
2010-09-01,3700,3700,3630,3650,111031,69871.0,19142775.0
2010-09-02,3655,3700,3645,3670,104339,70254.0,19142775.0
2010-09-03,3695,3695,3575,3600,116946,68914.0,19142775.0
2010-09-06,3610,3610,3505,3535,141220,67670.0,19142775.0
2010-09-07,3535,3635,3515,3565,223801,68244.0,19142775.0
2010-09-08,3620,3655,3535,3580,175094,68531.0,19142775.0
2010-09-09,3580,3605,3520,3540,71001,67765.0,19142775.0
2010-09-10,3540,3635,3520,3620,98275,69297.0,19142775.0
2010-09-13,3670,3690,3620,3650,71538,69871.0,19142775.0
2010-09-14,3630,3680,3600,3620,80274,69297.0,19142775.0
2010-09-15,3620,3685,3570,3655,97634,69967.0,19142775.0
2010-09-16,3655,3885,3650,3835,377715,73413.0,19142775.0
2010-09-17,3895,3900,3755,3840,109746,73508.0,19142775.0
2010-09-20,3800,3900,3790,3870,96112,74083.0,19142775.0
2010-09-24,3870,4010,3870,3990,148838,76380.0,19142775.0
2010-09-27,4000,4030,3840,4000,149129,76571.0,19142775.0
2010-09-28,4000,4220,4000,4150,248470,79443.0,19142775.0
2010-09-29,4200,4510,4150,4380,442631,83845.0,19142775.0
2010-09-30,4410,4480,4320,4410,237287,84420.0,19142775.0
2010-10-01,4450,4605,4430,4590,290968,87865.0,19142775.0
2010-10-04,4650,4770,4450,4610,449406,88248.0,19142775.0
2010-10-05,4620,4655,4525,4530,214417,86717.0,19142775.0
2010-10-06,4550,4970,4550,4945,506145,94661.0,19142775.0
2010-10-07,4945,5390,4900,4945,629578,94661.0,19142775.0
2010-10-08,5000,5280,5000,5230,450861,100117.0,19142775.0
2010-10-11,5350,5440,5130,5240,357560,100308.0,19142775.0
2010-10-12,5230,5290,4990,5100,305787,97628.0,19142775.0
2010-10-13,5090,5240,4950,5130,185552,98202.0,19142775.0
2010-10-14,5200,5360,5140,5350,232700,102414.0,19142775.0
2010-10-15,5350,5450,5260,5300,171255,101457.0,19142775.0
2010-10-18,5250,5300,4980,5130,361155,98202.0,19142775.0
2010-10-19,5050,5130,4920,4950,257620,94757.0,19142775.0
2010-10-20,4800,4980,4760,4970,219888,95140.0,19142775.0
2010-10-21,4980,5050,4780,4790,159207,91694.0,19142775.0
2010-10-22,4850,4950,4805,4840,106750,92651.0,19142775.0
2010-10-25,4945,4950,4695,4785,248573,91598.0,19142775.0
2010-10-26,4745,4930,4745,4840,218355,92651.0,19142775.0
2010-10-27,4870,4910,4800,4910,158370,93991.0,19142775.0
2010-10-28,4950,4950,4780,4780,113600,91502.0,19142775.0
2010-10-29,4845,4845,4460,4515,191994,86430.0,19142775.0
2010-11-01,4530,5190,4330,5190,812903,99351.0,19142775.0
2010-11-02,5120,5210,4800,4800,839708,91885.0,19142775.0
2010-11-03,4850,4875,4605,4690,308589,89780.0,19142775.0
2010-11-04,4710,4745,4605,4620,159222,88440.0,19142775.0
2010-11-05,4650,4660,4500,4560,226149,87291.0,19142775.0
2010-11-08,4585,4660,4520,4625,106142,88535.0,19142775.0
2010-11-09,4645,4645,4545,4560,74985,87291.0,19142775.0
2010-11-10,4545,4545,4435,4450,108290,85185.0,19142775.0
2010-11-11,4450,4480,4390,4390,122976,84037.0,19142775.0
2010-11-12,4360,4470,4205,4370,183897,83654.0,19142775.0
2010-11-15,4325,4385,4180,4240,121347,81165.0,19142775.0
2010-11-16,4220,4235,4005,4040,162882,77337.0,19142775.0
2010-11-17,3965,3990,3900,3940,135121,75423.0,19142775.0
2010-11-18,3895,4165,3895,4095,77738,78390.0,19142775.0
2010-11-19,4130,4165,4075,4150,57168,79443.0,19142775.0
2010-11-22,4150,4180,4090,4155,45967,79538.0,19142775.0
2010-11-23,4130,4240,4110,4130,72850,79060.0,19142775.0
2010-11-24,3905,4090,3905,4050,105694,77528.0,19142775.0
2010-11-25,4050,4360,4010,4340,112429,83080.0,19142775.0
2010-11-26,4335,4430,4220,4260,147743,81548.0,19142775.0
2010-11-29,4220,4385,4160,4260,75660,81548.0,19142775.0
2010-11-30,4215,4385,4180,4380,98200,83845.0,19142775.0
2010-12-01,4350,4480,4335,4430,93975,84802.0,19142775.0
2010-12-02,4490,4510,4365,4365,84603,83558.0,19142775.0
2010-12-03,4355,4410,4215,4215,83430,80687.0,19142775.0
2010-12-06,4215,4290,4160,4265,63963,81644.0,19142775.0
2010-12-07,4230,4345,4180,4185,68177,80113.0,19142775.0
2010-12-08,4235,4285,4130,4130,83236,79060.0,19142775.0
2010-12-09,4090,4245,4090,4200,74266,80400.0,19142775.0
2010-12-10,4215,4375,4215,4340,81284,83080.0,19142775.0
2010-12-13,4340,4430,4280,4430,82154,84802.0,19142775.0
2010-12-14,4440,4445,4320,4400,63161,84228.0,19142775.0
2010-12-15,4470,4470,4380,4440,66868,84994.0,19142775.0
2010-12-16,4460,4465,4390,4435,52410,84898.0,19142775.0
2010-12-17,4435,4565,4415,4505,140260,86238.0,19142775.0
2010-12-20,4445,4500,4260,4315,119701,82601.0,19142775.0
2010-12-21,4390,4530,4380,4500,154870,86142.0,19142775.0
2010-12-22,4550,4560,4365,4365,118330,83558.0,19142775.0
2010-12-23,4390,4420,4290,4290,142417,82123.0,19142775.0
2010-12-24,4285,4320,4170,4205,99905,80495.0,19142775.0
2010-12-27,4190,4245,4130,4130,82877,79060.0,19142775.0
2010-12-28,4130,4205,4125,4155,95855,79538.0,19142775.0
2010-12-29,4190,4290,4160,4215,60932,80687.0,19142775.0
2010-12-30,4200,4250,4135,4230,98757,80974.0,19142775.0
2011-01-03,4265,4350,4235,4295,103470,82218.0,19142775.0
2011-01-04,4350,4355,4285,4320,84713,82697.0,19142775.0
2011-01-05,4320,4345,4260,4310,75021,82505.0,19142775.0
2011-01-06,4330,4580,4310,4555,303366,87195.0,19142775.0
2011-01-07,4555,4600,4500,4585,170121,87770.0,19142775.0
2011-01-10,4620,4630,4515,4520,133140,86525.0,19142775.0
2011-01-11,4520,4565,4480,4520,101533,86525.0,19142775.0
2011-01-12,4540,4585,4495,4495,114373,86047.0,19142775.0
2011-01-13,4495,4500,4355,4420,109930,84611.0,19142775.0
2011-01-14,4450,4730,4400,4610,314018,88248.0,19142775.0
2011-01-17,4545,4695,4490,4605,238107,88152.0,19142775.0
2011-01-18,4630,4820,4630,4675,222614,89492.0,19142775.0
2011-01-19,4690,4745,4540,4620,127234,88440.0,19142775.0
2011-01-20,4600,4625,4480,4480,140954,85760.0,19142775.0
2011-01-21,4420,4500,4310,4310,113232,82505.0,19142775.0
2011-01-24,4310,4380,4300,4350,51560,83271.0,19142775.0
2011-01-25,4310,4410,4230,4240,81348,81165.0,19142775.0
2011-01-26,4250,4340,4190,4210,75325,80591.0,19142775.0
2011-01-27,4210,4280,4160,4210,75181,80591.0,19142775.0
2011-01-28,4200,4200,3945,3995,260470,76475.0,19142775.0
2011-01-31,3950,4040,3930,3940,112976,75423.0,19142775.0
2011-02-01,3945,4030,3940,3960,81692,75805.0,19142775.0
2011-02-07,4010,4030,3945,3990,83091,76380.0,19142775.0
