베트남개발1(096300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-05-28,505,505,490,503,14400,82235.0,123661852.0
2009-05-29,501,501,493,499,4040,81617.0,123661852.0
2009-06-01,497,505,497,503,6090,82235.0,123661852.0
2009-06-02,502,514,491,491,32720,80380.0,123661852.0
2009-06-03,497,509,493,511,15040,83472.0,123661852.0
2009-06-04,505,505,505,507,2010,82853.0,123661852.0
2009-06-05,497,505,497,507,590,82853.0,123661852.0
2009-06-08,505,505,497,507,1030,82853.0,123661852.0
2009-06-09,505,505,501,507,4960,82853.0,123661852.0
2009-06-10,497,505,497,507,5383,82853.0,123661852.0
2009-06-11,505,505,490,507,15370,82853.0,123661852.0
2009-06-12,505,509,497,511,4080,83472.0,123661852.0
2009-06-15,509,513,501,515,3230,84090.0,123661852.0
2009-06-16,501,513,501,515,6160,84090.0,123661852.0
2009-06-17,497,509,497,511,19420,83472.0,123661852.0
2009-06-18,494,494,487,491,40150,80380.0,123661852.0
2009-06-19,490,505,490,499,95655,81617.0,123661852.0
2009-06-22,497,501,497,503,3440,82235.0,123661852.0
2009-06-23,493,505,493,507,8790,82853.0,123661852.0
2009-06-24,505,505,493,503,3570,82235.0,123661852.0
2009-06-25,501,505,497,507,10650,82853.0,123661852.0
2009-06-26,501,505,497,507,18250,82853.0,123661852.0
2009-06-29,505,505,501,503,1670,82235.0,123661852.0
2009-06-30,490,505,490,507,14860,82853.0,123661852.0
2009-07-01,509,509,501,503,120,82235.0,123661852.0
2009-07-02,505,509,505,511,20000,83472.0,123661852.0
2009-07-03,493,505,493,503,1620,82235.0,123661852.0
2009-07-06,513,513,501,503,11830,82235.0,123661852.0
2009-07-07,509,509,497,499,10060,81617.0,123661852.0
2009-07-08,505,505,482,503,64070,82235.0,123661852.0
2009-07-09,497,501,486,499,71250,81617.0,123661852.0
2009-07-10,493,505,493,507,4300,82853.0,123661852.0
2009-07-13,502,502,491,491,20566,80380.0,123661852.0
2009-07-14,505,505,493,507,5110,82853.0,123661852.0
2009-07-15,505,505,505,507,101,82853.0,123661852.0
2009-07-16,497,501,493,495,5001,80999.0,123661852.0
2009-07-17,501,501,493,503,4080,82235.0,123661852.0
2009-07-20,505,505,505,507,5151,82853.0,123661852.0
2009-07-21,497,505,493,507,4282,82853.0,123661852.0
2009-07-22,501,505,501,507,940,82853.0,123661852.0
2009-07-23,501,509,501,511,15160,83472.0,123661852.0
2009-07-24,505,509,505,511,1480,83472.0,123661852.0
2009-07-27,509,509,501,507,4131,82853.0,123661852.0
2009-07-28,505,509,493,507,20270,82853.0,123661852.0
2009-07-29,497,505,497,507,1050,82853.0,123661852.0
2009-07-30,505,505,505,507,10,82853.0,123661852.0
2009-07-31,505,505,501,507,1520,82853.0,123661852.0
2009-08-03,501,505,497,503,26603,82235.0,123661852.0
2009-08-04,501,505,497,503,32750,82235.0,123661852.0
2009-08-05,501,505,501,507,17100,82853.0,123661852.0
2009-08-06,501,509,497,511,23842,83472.0,123661852.0
2009-08-07,501,509,501,511,2070,83472.0,123661852.0
2009-08-10,505,513,501,507,14100,82853.0,123661852.0
2009-08-11,509,509,505,511,730,83472.0,123661852.0
2009-08-12,509,509,509,511,250,83472.0,123661852.0
2009-08-13,501,505,501,507,9960,82853.0,123661852.0
2009-08-14,505,513,501,503,18150,82235.0,123661852.0
2009-08-17,505,516,505,515,12440,84090.0,123661852.0
2009-08-18,513,513,505,511,9730,83472.0,123661852.0
2009-08-19,513,513,509,511,1150,83472.0,123661852.0
2009-08-20,509,513,505,515,16670,84090.0,123661852.0
2009-08-21,513,513,509,511,3220,83472.0,123661852.0
2009-08-24,513,513,505,511,10120,83472.0,123661852.0
2009-08-25,513,513,505,507,19540,82853.0,123661852.0
2009-08-26,509,524,505,515,31440,84090.0,123661852.0
2009-08-27,516,516,509,511,19650,83472.0,123661852.0
2009-08-28,505,516,505,515,19290,84090.0,123661852.0
2009-08-31,513,520,513,519,9390,84708.0,123661852.0
2009-09-01,516,520,514,522,12900,85327.0,123661852.0
2009-09-02,516,528,514,522,19960,85327.0,123661852.0
2009-09-03,520,524,516,519,32430,84708.0,123661852.0
2009-09-04,520,524,516,519,40300,84708.0,123661852.0
2009-09-07,520,524,520,522,27480,85327.0,123661852.0
2009-09-08,520,532,520,530,12830,86563.0,123661852.0
2009-09-09,532,544,532,534,36170,87182.0,123661852.0
2009-09-10,536,544,532,541,1810,88418.0,123661852.0
2009-09-11,539,573,539,564,24320,92128.0,123661852.0
2009-09-14,554,566,554,568,14690,92746.0,123661852.0
2009-09-15,567,577,567,579,10589,94601.0,123661852.0
2009-09-16,585,597,577,593,48041,97075.0,123661852.0
2009-09-17,577,593,577,583,11640,95220.0,123661852.0
2009-09-18,581,589,577,587,8180,95838.0,123661852.0
2009-09-21,576,576,562,568,10650,92746.0,123661852.0
2009-09-22,566,576,547,560,17080,91510.0,123661852.0
2009-09-23,554,573,543,556,16910,90891.0,123661852.0
2009-09-24,547,580,547,552,8220,90273.0,123661852.0
2009-09-25,551,573,471,548,36065,89655.0,123661852.0
2009-09-28,544,559,536,544,5550,89037.0,123661852.0
2009-09-29,550,566,539,552,1350,90273.0,123661852.0
2009-09-30,548,559,544,544,10380,89037.0,123661852.0
2009-10-01,573,573,544,548,600,89655.0,123661852.0
2009-10-05,524,555,524,541,10440,88418.0,123661852.0
2009-10-06,548,548,532,538,19790,87800.0,123661852.0
2009-10-07,527,558,527,556,13930,90891.0,123661852.0
2009-10-08,540,551,540,548,30,89655.0,123661852.0
2009-10-09,558,558,539,560,350,91510.0,123661852.0
2009-10-12,558,562,539,560,10390,91510.0,123661852.0
2009-10-13,543,558,543,560,2570,91510.0,123661852.0
2009-10-14,584,584,554,576,190,93983.0,123661852.0
2009-10-15,547,566,547,568,20,92746.0,123661852.0
2009-10-16,566,566,554,556,1840,90891.0,123661852.0
2009-10-19,558,558,550,560,870,91510.0,123661852.0
2009-10-20,558,558,558,560,20,91510.0,123661852.0
2009-10-21,548,559,548,548,3090,89655.0,123661852.0
2009-10-22,559,559,548,548,4580,89655.0,123661852.0
2009-10-23,550,558,550,556,5850,90891.0,123661852.0
2009-10-26,558,558,547,552,5410,90273.0,123661852.0
2009-10-27,558,558,550,556,5580,90891.0,123661852.0
2009-10-28,558,558,550,556,5580,90891.0,123661852.0
2009-10-29,550,554,550,552,2010,90273.0,123661852.0
2009-10-30,535,554,535,556,13150,90891.0,123661852.0
2009-11-02,543,554,543,556,5880,90891.0,123661852.0
2009-11-03,559,559,540,548,8510,89655.0,123661852.0
2009-11-04,547,558,543,560,890,91510.0,123661852.0
2009-11-05,559,559,544,544,2040,89037.0,123661852.0
2009-11-06,600,600,547,568,11690,92746.0,123661852.0
2009-11-09,566,566,547,564,10270,92128.0,123661852.0
2009-11-10,558,562,547,564,770,92128.0,123661852.0
2009-11-11,562,562,562,564,150,92128.0,123661852.0
2009-11-12,555,555,506,541,10700,88418.0,123661852.0
2009-11-13,563,563,524,541,21024,88418.0,123661852.0
2009-11-16,551,551,544,544,3930,89037.0,123661852.0
2009-11-17,555,559,544,548,4030,89655.0,123661852.0
2009-11-18,543,558,535,552,4050,90273.0,123661852.0
2009-11-19,554,558,554,560,60,91510.0,123661852.0
2009-11-20,544,555,544,544,1550,89037.0,123661852.0
2009-11-23,550,562,543,564,7080,92128.0,123661852.0
2009-11-24,562,566,562,568,20,92746.0,123661852.0
2009-11-25,547,580,543,556,43730,90891.0,123661852.0
2009-11-26,550,550,543,552,510,90273.0,123661852.0
2009-11-27,551,559,544,544,10610,89037.0,123661852.0
2009-11-30,532,544,532,544,740,89037.0,123661852.0
2009-12-01,544,559,544,544,80,89037.0,123661852.0
2009-12-02,559,559,540,544,32340,89037.0,123661852.0
2009-12-03,558,566,543,564,4490,92128.0,123661852.0
2009-12-04,0,0,0,560,0,91510.0,123661852.0
2009-12-07,0,0,0,556,0,90891.0,123661852.0
2009-12-08,540,559,540,548,12180,89655.0,123661852.0
2009-12-09,547,558,539,560,400,91510.0,123661852.0
2009-12-10,540,559,540,544,3810,89037.0,123661852.0
2009-12-11,540,548,536,548,14510,89655.0,123661852.0
2009-12-14,536,548,536,544,5112,89037.0,123661852.0
2009-12-15,544,548,544,548,580,89655.0,123661852.0
2009-12-16,547,562,547,564,10050,92128.0,123661852.0
2009-12-17,562,566,547,564,16750,92128.0,123661852.0
2009-12-18,566,566,543,552,13112,90273.0,123661852.0
2009-12-21,548,559,544,544,3210,89037.0,123661852.0
2009-12-22,543,554,543,556,2500,90891.0,123661852.0
2009-12-23,559,559,544,544,7720,89037.0,123661852.0
2009-12-24,550,550,550,552,2000,90273.0,123661852.0
2009-12-28,554,558,550,560,3150,91510.0,123661852.0
2009-12-29,558,558,543,560,2970,91510.0,123661852.0
2009-12-30,543,554,543,556,11397,90891.0,123661852.0
2010-01-04,543,558,539,560,10992,91510.0,123661852.0
2010-01-05,547,550,543,552,26030,90273.0,123661852.0
2010-01-06,558,558,547,552,5050,90273.0,123661852.0
2010-01-07,551,551,548,548,2917,89655.0,123661852.0
2010-01-08,547,550,547,552,31400,90273.0,123661852.0
2010-01-11,550,558,550,560,5420,91510.0,123661852.0
2010-01-12,544,551,544,548,9850,89655.0,123661852.0
2010-01-13,550,550,547,552,22012,90273.0,123661852.0
2010-01-14,551,555,548,548,4200,89655.0,123661852.0
2010-01-15,554,554,547,552,5530,90273.0,123661852.0
2010-01-18,0,0,0,552,0,90273.0,123661852.0
2010-01-19,551,551,532,534,12260,87182.0,123661852.0
2010-01-20,540,551,540,548,3230,89655.0,123661852.0
2010-01-21,547,558,547,560,650,91510.0,123661852.0
2010-01-22,555,555,536,548,9830,89655.0,123661852.0
2010-01-25,540,544,540,544,6750,89037.0,123661852.0
2010-01-26,555,555,544,548,1990,89655.0,123661852.0
2010-01-27,547,554,543,556,8776,90891.0,123661852.0
2010-01-28,548,548,544,548,3410,89655.0,123661852.0
2010-01-29,552,563,548,548,45690,88418.0,123661852.0
2010-02-01,548,548,548,548,3595,88418.0,123661852.0
2010-02-02,548,563,548,548,15750,88418.0,123661852.0
2010-02-03,552,559,548,560,12230,90273.0,123661852.0
2010-02-04,552,556,548,556,5670,89655.0,123661852.0
2010-02-05,548,559,548,556,9810,89655.0,123661852.0
2010-02-08,0,0,0,556,0,89655.0,123661852.0
2010-02-09,559,559,552,560,510,90273.0,123661852.0
2010-02-10,552,552,552,552,830,89037.0,123661852.0
2010-02-11,548,559,544,552,2600,89037.0,123661852.0
2010-02-12,552,556,552,556,1010,89655.0,123661852.0
2010-02-16,552,556,552,556,10041,89655.0,123661852.0
2010-02-17,0,0,0,556,0,,
2010-02-18,552,559,548,552,5400,89037.0,123661852.0
2010-02-19,559,559,552,552,480,89037.0,123661852.0
2010-02-22,552,556,552,556,310,89655.0,123661852.0
2010-02-23,552,552,552,552,150,89037.0,123661852.0
2010-02-24,552,552,548,552,9870,89037.0,123661852.0
2010-02-25,552,552,552,552,100,89037.0,123661852.0
2010-02-26,552,556,536,556,15250,89655.0,123661852.0
2010-03-02,552,556,552,552,20380,89037.0,123661852.0
2010-03-03,548,556,544,552,19100,89037.0,123661852.0
2010-03-04,552,559,552,560,5010,90273.0,123661852.0
2010-03-05,552,559,552,560,12530,90273.0,123661852.0
2010-03-08,552,556,552,552,12200,89037.0,123661852.0
2010-03-09,556,556,552,556,200,89655.0,123661852.0
2010-03-10,559,559,552,556,6936,89655.0,123661852.0
2010-03-11,548,552,548,552,9190,89037.0,123661852.0
2010-03-12,552,552,552,552,1530,89037.0,123661852.0
2010-03-15,552,559,552,552,1160,89037.0,123661852.0
2010-03-16,552,559,552,552,11650,89037.0,123661852.0
2010-03-17,552,559,548,560,5170,90273.0,123661852.0
2010-03-18,559,559,556,560,2530,90273.0,123661852.0
2010-03-19,552,559,552,560,2560,90273.0,123661852.0
2010-03-22,559,559,559,560,40,90273.0,123661852.0
2010-03-23,559,559,552,560,59110,90273.0,123661852.0
2010-03-24,559,559,552,560,13030,90273.0,123661852.0
2010-03-25,556,556,556,556,2561,89655.0,123661852.0
2010-03-26,556,556,552,552,6720,89037.0,123661852.0
2010-03-29,552,556,552,556,16500,89655.0,123661852.0
2010-03-30,0,0,0,556,0,,
2010-03-31,556,556,544,556,24308,89655.0,123661852.0
2010-04-01,556,556,552,552,12470,89037.0,123661852.0
2010-04-02,559,559,556,556,11090,89655.0,123661852.0
2010-04-05,552,556,544,544,14060,87800.0,123661852.0
2010-04-06,552,556,548,556,22840,89655.0,123661852.0
2010-04-07,548,556,548,552,8380,89037.0,123661852.0
2010-04-08,552,559,552,560,29680,90273.0,123661852.0
2010-04-09,559,559,552,552,290,89037.0,123661852.0
2010-04-12,552,559,548,560,16250,90273.0,123661852.0
2010-04-13,552,559,552,560,40,90273.0,123661852.0
2010-04-14,556,556,556,556,1750,89655.0,123661852.0
2010-04-15,559,559,552,556,3110,89655.0,123661852.0
2010-04-16,552,556,548,556,15620,89655.0,123661852.0
2010-04-19,559,559,544,556,20130,89655.0,123661852.0
2010-04-20,556,556,556,556,4000,89655.0,123661852.0
2010-04-21,556,556,556,556,80,89655.0,123661852.0
2010-04-22,0,0,0,556,0,,
2010-04-23,559,559,559,560,6800,90273.0,123661852.0
2010-04-26,548,559,548,560,1030,90273.0,123661852.0
2010-04-27,556,556,556,556,123,89655.0,123661852.0
2010-04-28,552,556,552,552,970,89037.0,123661852.0
2010-04-29,552,559,548,560,9240,90273.0,123661852.0
2010-04-30,0,0,0,560,0,,
2010-05-03,552,559,552,556,320,89655.0,123661852.0
2010-05-04,574,574,559,568,1120,91510.0,123661852.0
2010-05-06,567,567,552,552,30335,89037.0,123661852.0
2010-05-07,552,570,552,572,20260,92128.0,123661852.0
2010-05-10,567,586,567,583,1630,93983.0,123661852.0
2010-05-11,578,578,567,580,1750,93365.0,123661852.0
2010-05-12,574,574,574,576,10,92746.0,123661852.0
2010-05-13,574,574,552,572,135,92128.0,123661852.0
2010-05-14,570,574,570,576,90,92746.0,123661852.0
2010-05-17,552,570,552,568,1860,91510.0,123661852.0
2010-05-18,0,0,0,568,0,91510.0,123661852.0
2010-05-19,559,559,559,560,100,90273.0,123661852.0
2010-05-20,552,567,552,568,30880,91510.0,123661852.0
2010-05-24,563,563,552,552,40,89037.0,123661852.0
2010-05-25,567,567,536,538,370,86563.0,123661852.0
2010-05-26,544,570,544,572,60,92128.0,123661852.0
2010-05-27,544,567,544,568,30,91510.0,123661852.0
2010-05-28,544,567,544,552,213,89037.0,123661852.0
2010-05-31,552,578,552,580,2970,93365.0,123661852.0
2010-06-01,0,0,0,576,0,92746.0,123661852.0
2010-06-03,570,570,570,572,1440,92128.0,123661852.0
2010-06-04,0,0,0,572,0,92128.0,123661852.0
2010-06-07,570,570,540,552,11050,89037.0,123661852.0
2010-06-08,552,567,552,568,940,91510.0,123661852.0
2010-06-09,552,563,552,564,3033,90891.0,123661852.0
2010-06-10,559,559,559,560,10,90273.0,123661852.0
2010-06-11,563,563,548,564,820,90891.0,123661852.0
2010-06-14,556,570,552,556,60610,89655.0,123661852.0
2010-06-15,567,567,567,568,260,91510.0,123661852.0
2010-06-16,548,567,548,556,730,89655.0,123661852.0
2010-06-17,552,567,552,556,1680,89655.0,123661852.0
2010-06-18,567,567,556,568,30,91510.0,123661852.0
2010-06-21,544,567,544,568,80,91510.0,123661852.0
2010-06-22,552,567,552,568,70,91510.0,123661852.0
2010-06-23,548,567,514,568,5520,91510.0,123661852.0
2010-06-24,548,567,548,568,2060,91510.0,123661852.0
2010-06-25,0,0,0,564,0,,
2010-06-28,563,563,556,556,8220,89655.0,123661852.0
2010-06-29,556,563,556,556,10340,89655.0,123661852.0
2010-06-30,567,567,556,556,2860,89655.0,123661852.0
2010-07-01,567,567,559,560,80,90273.0,123661852.0
2010-07-02,0,0,0,560,0,,
2010-07-05,552,567,552,568,360,91510.0,123661852.0
2010-07-06,567,574,567,568,17210,91510.0,123661852.0
2010-07-07,0,0,0,564,0,,
2010-07-08,570,570,567,572,2290,92128.0,123661852.0
2010-07-09,0,0,0,572,0,,
2010-07-12,570,609,552,568,3130,91510.0,123661852.0
2010-07-13,559,567,552,564,5060,90891.0,123661852.0
2010-07-14,556,567,556,568,340,91510.0,123661852.0
2010-07-15,0,0,0,564,0,,
2010-07-16,556,567,556,568,310,91510.0,123661852.0
2010-07-19,556,563,556,564,72,90891.0,123661852.0
2010-07-20,556,559,556,560,320,90273.0,123661852.0
2010-07-21,559,563,540,564,10300,90891.0,123661852.0
2010-07-22,552,563,540,564,15160,90891.0,123661852.0
2010-07-23,563,563,563,564,1200,90891.0,123661852.0
2010-07-26,552,563,552,552,1010,89037.0,123661852.0
2010-07-27,556,563,556,564,1270,90891.0,123661852.0
2010-07-28,559,559,559,560,300,90273.0,123661852.0
2010-07-29,563,563,559,560,730,90273.0,123661852.0
2010-07-30,559,559,556,556,11081,89655.0,123661852.0
2010-08-02,563,563,552,552,8230,89037.0,123661852.0
2010-08-03,563,567,563,568,40,91510.0,123661852.0
2010-08-04,552,552,548,548,10350,88418.0,123661852.0
2010-08-05,559,563,552,564,9990,90891.0,123661852.0
2010-08-06,0,0,0,560,0,90273.0,123661852.0
2010-08-09,559,563,552,560,1890,90273.0,123661852.0
2010-08-10,556,559,552,560,30110,90273.0,123661852.0
2010-08-11,552,563,552,556,14360,89655.0,123661852.0
2010-08-12,556,559,544,552,34550,89037.0,123661852.0
2010-08-13,552,552,552,552,11800,89037.0,123661852.0
2010-08-16,556,556,556,556,100,89655.0,123661852.0
2010-08-17,556,556,552,552,12140,89037.0,123661852.0
2010-08-18,552,552,552,552,10,89037.0,123661852.0
2010-08-19,552,556,552,556,3130,89655.0,123661852.0
2010-08-20,556,559,556,560,6830,90273.0,123661852.0
2010-08-23,0,0,0,560,0,,
2010-08-24,559,559,559,560,4260,90273.0,123661852.0
2010-08-25,552,563,552,556,4280,89655.0,123661852.0
2010-08-26,556,556,552,552,10225,89037.0,123661852.0
2010-08-27,552,556,552,556,20350,89655.0,123661852.0
2010-08-30,559,559,552,560,72090,90273.0,123661852.0
2010-08-31,559,559,559,560,10,90273.0,123661852.0
2010-09-01,556,559,556,560,5120,90273.0,123661852.0
2010-09-02,559,559,552,552,6070,89037.0,123661852.0
2010-09-03,552,586,552,583,91200,93983.0,123661852.0
2010-09-06,559,570,556,564,30910,90891.0,123661852.0
2010-09-07,552,559,552,556,100320,89655.0,123661852.0
2010-09-08,556,559,552,552,62600,89037.0,123661852.0
2010-09-09,556,559,556,560,57700,90273.0,123661852.0
2010-09-10,556,559,556,556,10010,89655.0,123661852.0
2010-09-13,559,559,556,560,8365,90273.0,123661852.0
2010-09-14,563,563,563,564,1210,90891.0,123661852.0
2010-09-15,0,0,0,564,0,90891.0,123661852.0
2010-09-16,556,563,556,564,940,90891.0,123661852.0
2010-09-17,559,559,559,560,50,90273.0,123661852.0
2010-09-20,559,563,559,564,310,90891.0,123661852.0
2010-09-24,0,0,0,564,0,,
2010-09-27,563,563,559,564,10190,90891.0,123661852.0
2010-09-28,556,559,556,556,30820,89655.0,123661852.0
2010-09-29,556,563,552,560,7470,90273.0,123661852.0
2010-09-30,556,559,552,552,17330,89037.0,123661852.0
2010-10-01,552,559,552,560,110,90273.0,123661852.0
2010-10-04,556,556,556,556,5050,89655.0,123661852.0
2010-10-05,556,556,556,556,2810,89655.0,123661852.0
2010-10-06,556,559,552,560,10760,90273.0,123661852.0
2010-10-07,552,559,552,560,5000,90273.0,123661852.0
2010-10-08,556,556,556,556,2060,89655.0,123661852.0
2010-10-11,552,556,552,556,20470,89655.0,123661852.0
2010-10-12,556,556,556,556,140,89655.0,123661852.0
2010-10-13,552,559,540,558,20310,90026.0,123661852.0
2010-10-14,552,555,552,555,17460,89531.0,123661852.0
2010-10-15,559,559,548,555,1990,89531.0,123661852.0
2010-10-18,555,555,548,552,12130,89037.0,123661852.0
2010-10-19,552,552,552,553,7160,89160.0,123661852.0
2010-10-20,552,552,552,552,6000,89037.0,123661852.0
2010-10-21,0,0,0,553,0,89160.0,123661852.0
2010-10-22,557,557,556,556,80,89655.0,123661852.0
2010-10-25,548,558,548,552,2230,89037.0,123661852.0
2010-10-26,548,556,537,557,10170,89779.0,123661852.0
2010-10-27,556,557,552,558,9950,89902.0,123661852.0
2010-10-28,552,559,552,552,37120,89037.0,123661852.0
2010-10-29,552,552,548,548,2050,88418.0,123661852.0
2010-11-01,548,552,548,552,2360,89037.0,123661852.0
2010-11-02,556,556,548,556,1370,89655.0,123661852.0
2010-11-03,548,548,548,548,2680,88418.0,123661852.0
2010-11-04,552,552,552,552,40,89037.0,123661852.0
2010-11-05,556,556,552,553,460,89160.0,123661852.0
2010-11-08,552,552,548,552,36730,89037.0,123661852.0
2010-11-09,552,556,537,548,47510,88418.0,123661852.0
2010-11-10,552,556,552,556,350,89655.0,123661852.0
2010-11-11,552,556,552,556,47510,89655.0,123661852.0
2010-11-12,552,556,552,556,42,89655.0,123661852.0
2010-11-15,552,556,552,552,5970,89037.0,123661852.0
2010-11-16,552,556,552,552,10210,89037.0,123661852.0
2010-11-17,552,552,551,551,4630,88913.0,123661852.0
2010-11-18,555,555,552,552,6120,89037.0,123661852.0
2010-11-19,556,556,548,548,21361,88418.0,123661852.0
2010-11-22,556,559,552,558,32090,90026.0,123661852.0
2010-11-23,552,641,552,564,77811,90891.0,123661852.0
2010-11-24,552,617,544,564,11370,90891.0,123661852.0
2010-11-25,563,612,552,600,430,96827.0,123661852.0
2010-11-26,600,617,553,604,730,97446.0,123661852.0
2010-11-29,609,609,566,597,8320,96333.0,123661852.0
2010-11-30,596,596,548,584,3990,94107.0,123661852.0
2010-12-01,563,591,552,583,680,93983.0,123661852.0
2010-12-02,581,581,552,555,13779,89408.0,123661852.0
2010-12-03,549,563,549,564,10680,90891.0,123661852.0
2010-12-06,563,580,553,582,710,93736.0,123661852.0
2010-12-07,590,590,552,579,36131,93241.0,123661852.0
2010-12-08,584,584,552,564,7110,90891.0,123661852.0
2010-12-09,562,570,562,572,1670,92128.0,123661852.0
2010-12-10,580,580,553,572,1530,92128.0,123661852.0
2010-12-13,570,570,570,572,700,92128.0,123661852.0
2010-12-14,576,576,559,574,6275,92499.0,123661852.0
2010-12-15,579,579,561,568,241,91510.0,123661852.0
2010-12-16,573,573,559,573,5360,92375.0,123661852.0
2010-12-17,572,572,559,572,5510,92128.0,123661852.0
2010-12-20,557,573,538,552,23334,89037.0,123661852.0
2010-12-21,563,602,545,560,10670,90273.0,123661852.0
2010-12-22,556,562,552,562,7131,90520.0,123661852.0
2010-12-23,556,559,544,559,16260,90149.0,123661852.0
2010-12-24,560,560,556,559,8580,90149.0,123661852.0
2010-12-27,559,561,559,562,5025,90520.0,123661852.0
2010-12-28,563,563,552,553,1395,89160.0,123661852.0
2010-12-29,553,559,553,554,1120,89284.0,123661852.0
2010-12-30,556,559,552,556,1320,89655.0,123661852.0
2011-01-03,559,559,553,554,20,89284.0,123661852.0
2011-01-04,559,563,471,552,37010,89037.0,123661852.0
2011-01-05,553,563,553,556,4870,89655.0,123661852.0
2011-01-06,559,559,548,559,10160,90149.0,123661852.0
2011-01-07,559,559,552,560,50,90273.0,123661852.0
2011-01-10,563,563,552,562,520,90520.0,123661852.0
2011-01-11,552,560,546,561,12150,90397.0,123661852.0
2011-01-12,559,559,559,560,20,90273.0,123661852.0
2011-01-13,555,559,555,560,150,90273.0,123661852.0
2011-01-14,563,597,559,569,38460,91633.0,123661852.0
2011-01-17,567,594,567,576,25730,92746.0,123661852.0
2011-01-18,577,579,567,569,29830,91757.0,123661852.0
2011-01-19,580,588,568,576,51280,92870.0,123661852.0
2011-01-20,574,589,571,590,89850,95096.0,123661852.0
2011-01-21,590,594,577,579,12090,93241.0,123661852.0
2011-01-24,574,589,574,582,2910,93736.0,123661852.0
2011-01-25,586,594,584,587,28260,94478.0,123661852.0
2011-01-26,586,602,585,602,40840,97075.0,123661852.0
2011-01-27,602,605,602,605,35730,97569.0,123661852.0
2011-01-28,604,604,602,602,20,97075.0,123661852.0
2011-01-31,655,655,613,618,33380,77907.0,123661852.0
2011-02-01,627,627,608,608,2380,76670.0,123661852.0
2011-02-07,603,627,603,628,570,79144.0,123661852.0
2011-02-08,603,617,603,617,1510,77783.0,123661852.0
2011-02-09,598,613,591,600,3380,75681.0,123661852.0
2011-02-10,618,618,599,618,500,77907.0,123661852.0
2011-02-11,626,627,618,628,700,79144.0,123661852.0
2011-02-14,618,618,613,613,50,77289.0,123661852.0
2011-02-15,618,627,618,628,70,79144.0,123661852.0
2011-02-16,695,695,606,609,9720,76794.0,123661852.0
2011-02-17,608,626,608,626,1350,78896.0,123661852.0
2011-02-18,607,613,606,611,4120,77041.0,123661852.0
2011-02-21,611,626,604,604,1602,76176.0,123661852.0
2011-02-22,627,627,604,604,1148,76176.0,123661852.0
2011-02-23,618,618,604,608,43860,76670.0,123661852.0
2011-02-24,608,616,608,613,640,77289.0,123661852.0
2011-02-25,618,618,608,618,20320,77907.0,123661852.0
2011-02-28,618,618,618,618,20720,77907.0,123661852.0
2011-03-02,618,622,606,607,4070,76547.0,123661852.0
2011-03-03,607,617,517,613,10810,77289.0,123661852.0
2011-03-04,608,608,605,606,4400,76423.0,123661852.0
2011-03-07,618,618,606,608,12508,76670.0,123661852.0
2011-03-08,606,617,606,608,900,76670.0,123661852.0
2011-03-09,606,608,601,608,6240,76670.0,123661852.0
2011-03-10,618,618,605,613,3970,77289.0,123661852.0
2011-03-11,613,613,603,603,630,76052.0,123661852.0
2011-03-14,604,613,598,608,3860,76670.0,123661852.0
2011-03-15,611,611,599,607,1790,76547.0,123661852.0
2011-03-16,0,0,0,607,0,76547.0,123661852.0
2011-03-17,603,603,594,602,3980,75928.0,123661852.0
2011-03-18,596,610,589,590,24220,74321.0,123661852.0
2011-03-21,610,610,589,592,4510,74568.0,123661852.0
2011-03-22,592,613,589,610,19080,76918.0,123661852.0
2011-03-23,590,603,583,584,3370,73579.0,123661852.0
2011-03-24,588,597,569,597,6380,75310.0,123661852.0
2011-03-25,574,596,571,596,4920,75186.0,123661852.0
2011-03-28,596,596,594,594,490,74939.0,123661852.0
2011-03-29,588,588,588,589,10,74197.0,123661852.0
2011-03-30,578,597,578,596,10100,75186.0,123661852.0
2011-03-31,593,593,578,584,7840,73579.0,123661852.0
2011-04-01,580,592,578,593,1860,74692.0,123661852.0
2011-04-04,588,595,588,589,460,74197.0,123661852.0
2011-04-05,588,591,570,592,8140,74568.0,123661852.0
2011-04-06,570,588,570,589,1970,74197.0,123661852.0
2011-04-07,583,583,580,584,6590,73579.0,123661852.0
2011-04-08,585,587,579,588,4430,74073.0,123661852.0
2011-04-11,598,598,598,598,410,75434.0,123661852.0
2011-04-12,573,593,573,593,40,74815.0,123661852.0
2011-04-13,593,593,593,593,670,74815.0,123661852.0
2011-04-14,0,0,0,593,0,74692.0,123661852.0
2011-04-15,583,588,572,589,1890,74197.0,123661852.0
2011-04-18,593,593,565,589,9820,74197.0,123661852.0
2011-04-19,593,593,593,593,420,74815.0,123661852.0
2011-04-20,597,597,578,596,12020,75186.0,123661852.0
2011-04-21,596,597,596,597,5210,75310.0,123661852.0
2011-04-22,588,588,578,580,44070,73084.0,123661852.0
2011-04-25,578,591,578,592,7810,74568.0,123661852.0
2011-04-26,589,589,589,590,10,74321.0,123661852.0
2011-04-27,579,589,579,590,60,74321.0,123661852.0
2011-04-28,588,588,588,589,5260,74197.0,123661852.0
2011-04-29,579,580,579,580,200,73084.0,123661852.0
2011-05-02,579,583,575,579,18480,72960.0,123661852.0
2011-05-03,578,588,578,588,7930,74073.0,123661852.0
2011-05-04,592,592,588,589,420,74197.0,123661852.0
2011-05-06,583,583,578,579,3830,72960.0,123661852.0
