에이블씨엔씨(078520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-09-11,2754,2847,2610,2718,12765,25565.0,7161000.0
2008-09-12,2658,2741,2641,2664,6349,25064.0,7161000.0
2008-09-16,2352,2573,2336,2349,20891,22092.0,7161000.0
2008-09-17,2347,2580,2347,2391,4329,22486.0,7161000.0
2008-09-18,2353,2368,2200,2273,19743,21376.0,7161000.0
2008-09-19,2315,2368,2281,2368,16773,22271.0,7161000.0
2008-09-22,2298,2495,2267,2383,7327,22414.0,7161000.0
2008-09-23,2336,2436,2287,2360,5006,22199.0,7161000.0
2008-09-24,2389,2396,2336,2353,7185,22127.0,7161000.0
2008-09-25,2359,2386,2291,2353,6559,22127.0,7161000.0
2008-09-26,2375,2375,2303,2315,4831,21769.0,7161000.0
2008-09-29,2320,2393,2240,2276,14119,21411.0,7161000.0
2008-09-30,2130,2274,2054,2276,8166,21411.0,7161000.0
2008-10-01,2132,2425,2125,2292,51996,21555.0,7161000.0
2008-10-02,2264,2378,2237,2296,13393,21590.0,7161000.0
2008-10-06,2280,2306,2127,2223,18307,20910.0,7161000.0
2008-10-07,2086,2346,2053,2166,13816,20373.0,7161000.0
2008-10-08,2071,2299,2048,2147,3980,20194.0,7161000.0
2008-10-09,1983,2192,1976,2128,23458,20015.0,7161000.0
2008-10-10,1838,2127,1815,1869,78726,17580.0,7161000.0
2008-10-13,2092,2092,1887,1971,16124,18547.0,7161000.0
2008-10-14,1971,2162,1971,2064,57761,19406.0,7161000.0
2008-10-15,2002,2124,2002,2071,9199,19478.0,7161000.0
2008-10-16,1978,2047,1846,1995,28719,18762.0,7161000.0
2008-10-17,1941,2180,1902,1976,11913,18583.0,7161000.0
2008-10-20,1975,2116,1876,2056,20364,19335.0,7161000.0
2008-10-21,1934,2109,1934,1957,29498,18404.0,7161000.0
2008-10-22,1937,2040,1655,1945,17058,18296.0,7161000.0
2008-10-23,1898,1898,1655,1660,48124,15611.0,7161000.0
2008-10-24,1443,1690,1404,1412,75344,13284.0,7161000.0
2008-10-27,1202,1446,1195,1203,60150,11314.0,7161000.0
2008-10-28,1023,1262,1023,1248,122353,11744.0,7161000.0
2008-10-29,1255,1388,1187,1290,70533,12138.0,7161000.0
2008-10-30,1301,1480,1301,1480,33801,13928.0,7161000.0
2008-10-31,1552,1667,1492,1675,18684,15754.0,7161000.0
2008-11-03,1713,1822,1613,1743,23611,16399.0,7161000.0
2008-11-04,1743,1978,1678,1971,20987,18547.0,7161000.0
2008-11-05,1751,2085,1751,1957,37492,18404.0,7161000.0
2008-11-06,1873,1895,1743,1855,19640,17437.0,7161000.0
2008-11-07,2123,2131,1720,2132,40882,20051.0,7161000.0
2008-11-10,2131,2359,1963,2056,53448,19335.0,7161000.0
2008-11-11,1900,2006,1842,1934,17328,18189.0,7161000.0
2008-11-12,1933,1933,1788,1876,9070,17652.0,7161000.0
2008-11-13,1780,1849,1742,1843,7835,17330.0,7161000.0
2008-11-14,1834,1964,1834,1950,3050,18332.0,7161000.0
2008-11-17,1868,1970,1868,1938,4318,18225.0,7161000.0
2008-11-18,1935,1977,1837,1899,4743,17867.0,7161000.0
2008-11-19,1945,1948,1781,1874,15121,17616.0,7161000.0
2008-11-20,1720,1895,1594,1594,30461,15002.0,7161000.0
2008-11-21,1525,1628,1445,1613,9706,15181.0,7161000.0
2008-11-24,1614,1740,1553,1576,13183,14823.0,7161000.0
2008-11-25,1637,1651,1522,1523,5520,14322.0,7161000.0
2008-11-26,1530,1651,1483,1587,15236,14931.0,7161000.0
2008-11-27,1590,1773,1590,1698,20569,15969.0,7161000.0
2008-11-28,1713,1857,1659,1660,5911,15611.0,7161000.0
2008-12-01,1652,1778,1652,1706,2921,16041.0,7161000.0
2008-12-02,1591,1846,1591,1777,9504,16721.0,7161000.0
2008-12-03,1851,1851,1726,1782,6138,16757.0,7161000.0
2008-12-04,1873,1873,1637,1637,6613,15396.0,7161000.0
2008-12-05,1842,1842,1516,1599,22930,15038.0,7161000.0
2008-12-08,1702,1743,1633,1713,10636,16112.0,7161000.0
2008-12-09,1672,1881,1672,1782,7608,16757.0,7161000.0
2008-12-10,1780,1898,1750,1881,16461,17688.0,7161000.0
2008-12-11,1887,2112,1849,1952,4453,18368.0,7161000.0
2008-12-12,1941,2017,1880,1952,8408,18368.0,7161000.0
2008-12-15,1952,2187,1948,1995,146456,18762.0,7161000.0
2008-12-16,1986,2073,1922,1995,15490,18762.0,7161000.0
2008-12-17,1997,2131,1902,1971,16258,18547.0,7161000.0
2008-12-18,1965,2041,1935,2010,12807,18905.0,7161000.0
2008-12-19,2037,2037,1999,2029,9497,19084.0,7161000.0
2008-12-22,2032,2119,2032,2113,26750,19872.0,7161000.0
2008-12-23,2150,2154,2013,2071,21695,19478.0,7161000.0
2008-12-24,2071,2120,2024,2128,15602,20015.0,7161000.0
2008-12-26,2153,2153,2054,2139,23895,20122.0,7161000.0
2008-12-29,2046,2246,2046,2235,20586,19191.0,7161000.0
2008-12-30,2319,2319,2189,2294,5757,19693.0,7161000.0
2009-01-02,2244,2369,2168,2377,10904,20409.0,7161000.0
2009-01-05,2294,2473,2284,2440,29158,20946.0,7161000.0
2009-01-06,2494,2502,2406,2461,28549,21125.0,7161000.0
2009-01-07,2444,2486,2436,2473,19632,21232.0,7161000.0
2009-01-08,2494,2606,2452,2565,44825,22020.0,7161000.0
2009-01-09,2552,2818,2552,2731,40323,23452.0,7161000.0
2009-01-12,2710,2789,2585,2656,21282,22808.0,7161000.0
2009-01-13,2601,2710,2515,2544,11518,21841.0,7161000.0
2009-01-14,2568,2606,2452,2586,5664,22199.0,7161000.0
2009-01-15,2512,2608,2408,2490,21877,21376.0,7161000.0
2009-01-16,2410,2531,2389,2432,16538,20874.0,7161000.0
2009-01-19,2422,2464,2356,2419,17203,20767.0,7161000.0
2009-01-20,2417,2438,2334,2427,24695,20839.0,7161000.0
2009-01-21,2388,2451,2292,2385,10551,20480.0,7161000.0
2009-01-22,2419,2485,2377,2486,5788,21340.0,7161000.0
2009-01-23,2409,2789,2409,2635,20941,22629.0,7161000.0
2009-01-28,2744,2823,2660,2736,15436,23488.0,7161000.0
2009-01-29,2727,2786,2678,2744,6183,23560.0,7161000.0
2009-01-30,2739,2744,2627,2728,21153,23416.0,7161000.0
2009-02-02,2810,2906,2660,2903,37517,24920.0,7161000.0
2009-02-03,2757,2987,2757,2986,20856,25636.0,7161000.0
2009-02-04,3009,3042,2930,3044,7747,26138.0,7161000.0
2009-02-05,3002,3081,2985,3069,8084,26352.0,7161000.0
2009-02-06,3042,3167,3001,3169,22831,27212.0,7161000.0
2009-02-09,3161,3286,3153,3253,13362,27928.0,7161000.0
2009-02-10,3303,3303,3085,3228,10333,27713.0,7161000.0
2009-02-11,3202,3335,3131,3319,48417,28501.0,7161000.0
2009-02-12,3327,3410,3256,3319,9532,28501.0,7161000.0
2009-02-13,3255,3318,3176,3286,16069,28214.0,7161000.0
2009-02-16,3181,3452,3181,3415,34288,29324.0,7161000.0
2009-02-17,3410,3436,3168,3327,25402,28572.0,7161000.0
2009-02-18,3251,3409,3084,3211,42277,27570.0,7161000.0
2009-02-19,3170,3307,3078,3186,14683,27355.0,7161000.0
2009-02-20,3174,3312,2911,3178,19130,27283.0,7161000.0
2009-02-23,3092,3243,3092,3182,38354,27319.0,7161000.0
2009-02-24,3161,3403,2999,3378,85637,29002.0,7161000.0
2009-02-25,3418,3665,3335,3486,120083,29933.0,7161000.0
2009-02-26,3348,3819,3348,3712,125793,31866.0,7161000.0
2009-02-27,3802,3909,3552,3845,55048,33012.0,7161000.0
2009-03-02,4186,4186,3527,3712,231336,31866.0,7161000.0
2009-03-03,3502,3794,3381,3761,196709,32296.0,7161000.0
2009-03-04,3920,4144,3715,3920,71501,33657.0,7161000.0
2009-03-05,3878,4120,3878,3920,89025,33657.0,7161000.0
2009-03-06,3995,3995,3745,3837,54761,32941.0,7161000.0
2009-03-09,3836,3940,3686,3920,62451,33657.0,7161000.0
2009-03-10,3936,3936,3794,3920,37159,33657.0,7161000.0
2009-03-11,4003,4149,3944,4045,78396,34731.0,7161000.0
2009-03-12,4061,4128,4011,4053,85597,34802.0,7161000.0
2009-03-13,4128,4394,4057,4295,132865,36879.0,7161000.0
2009-03-16,4371,4913,4371,4754,251842,40818.0,7161000.0
2009-03-17,4829,4980,4454,4754,178528,40818.0,7161000.0
2009-03-18,4820,4954,4745,4838,64966,41534.0,7161000.0
2009-03-19,4828,4996,4796,4838,174089,41534.0,7161000.0
2009-03-20,4778,5079,4770,4888,61444,41963.0,7161000.0
2009-03-23,4961,5228,4886,5213,93931,44756.0,7161000.0
2009-03-24,5402,5486,5286,5338,72810,45830.0,7161000.0
2009-03-25,5213,5438,5213,5288,39977,45401.0,7161000.0
2009-03-26,5414,5572,5205,5238,143138,44971.0,7161000.0
2009-03-27,5288,5571,5229,5530,138781,47477.0,7161000.0
2009-03-30,5528,5671,5012,5171,94311,44398.0,7161000.0
2009-03-31,5253,5603,5170,5588,71200,47979.0,7161000.0
2009-04-01,5612,5629,5462,5546,32951,47621.0,7161000.0
2009-04-02,5614,5797,5455,5797,80894,49769.0,7161000.0
2009-04-03,6039,6039,5747,5922,36754,50843.0,7161000.0
2009-04-06,5988,6664,5696,6648,159997,57073.0,7161000.0
2009-04-07,6688,7589,6672,7406,291225,63590.0,7161000.0
2009-04-08,7546,7755,7179,7515,183251,64521.0,7161000.0
2009-04-09,7380,7505,7013,7239,200044,62157.0,7161000.0
2009-04-10,7380,8072,7213,7965,407950,68388.0,7161000.0
2009-04-13,8298,9132,7723,9049,327578,77697.0,7161000.0
2009-04-14,9006,9506,8339,9508,207420,81635.0,7161000.0
2009-04-15,8833,9250,8083,8424,330126,72326.0,7161000.0
2009-04-16,8457,8707,7832,8508,341161,80003.0,7843473.0
2009-04-17,8540,8832,8098,8758,259069,82356.0,7843473.0
2009-04-20,8923,9465,8755,9258,192191,87063.0,7843473.0
2009-04-21,8923,9674,8923,9591,182879,90200.0,7843473.0
2009-04-22,9882,9882,9007,9341,195514,87847.0,7843473.0
2009-04-23,9382,9549,9049,9341,102392,87847.0,7843473.0
2009-04-24,9334,10125,9167,9967,266958,93730.0,7843473.0
2009-04-27,10757,11425,10257,10801,528265,101573.0,7843473.0
2009-04-28,10341,11132,10006,10801,444104,101573.0,7843473.0
2009-04-29,11174,11258,10341,10801,140267,101573.0,7843473.0
2009-04-30,11049,11049,10424,10634,109492,100004.0,7843473.0
2009-05-04,10757,10757,9881,10426,206551,98043.0,7843473.0
2009-05-06,10375,10417,9999,10009,104891,94122.0,7843473.0
2009-05-07,10048,11216,9923,10676,314637,100396.0,7843473.0
2009-05-08,10716,10716,10006,10551,133847,99220.0,7843473.0
2009-05-11,10584,10667,10125,10176,79322,95690.0,7843473.0
2009-05-12,10006,10132,9131,9425,307872,88631.0,7843473.0
2009-05-13,9424,9882,9424,9591,209037,90200.0,7843473.0
2009-05-14,9499,9499,8707,9008,238949,84710.0,7843473.0
2009-05-15,9166,9249,8623,8633,154473,81180.0,7843473.0
2009-05-18,8749,9292,8499,8799,164146,82749.0,7843473.0
2009-05-19,9090,9465,8965,9133,130328,85886.0,7843473.0
2009-05-20,9173,9673,8839,9508,138108,89416.0,7843473.0
2009-05-21,9506,9506,9006,9425,83917,88631.0,7843473.0
2009-05-22,9173,9631,9090,9425,128091,88631.0,7843473.0
2009-05-25,9674,9841,8064,9174,133767,86278.0,7843473.0
2009-05-26,9166,9166,8415,8633,88880,81180.0,7843473.0
2009-05-27,8756,8798,8173,8173,83462,76866.0,7843473.0
2009-05-28,8040,8157,7681,7757,105631,72944.0,7843473.0
2009-05-29,8090,8548,7947,8298,135714,78043.0,7843473.0
2009-06-01,8381,8465,8090,8298,51622,78043.0,7843473.0
2009-06-02,8316,8583,8107,8549,93247,80396.0,7843473.0
2009-06-03,8541,8791,8283,8799,88610,82749.0,7843473.0
2009-06-04,8791,8791,8307,8674,67826,81572.0,7843473.0
2009-06-05,8630,8630,8247,8382,78106,78827.0,7843473.0
2009-06-08,8380,8380,8172,8324,58712,78278.0,7843473.0
2009-06-09,8464,8630,8180,8382,44935,78827.0,7843473.0
2009-06-10,8423,8423,8173,8173,34232,76866.0,7843473.0
2009-06-11,8173,8248,7764,7923,72786,74513.0,7843473.0
2009-06-12,7772,7923,7489,7923,147148,74513.0,7843473.0
2009-06-15,7916,7916,7623,7715,30079,72552.0,7843473.0
2009-06-16,7514,7689,7255,7340,73483,69023.0,7843473.0
2009-06-17,7330,7748,7122,7632,83455,71768.0,7843473.0
2009-06-18,7564,8090,7547,7923,85261,74513.0,7843473.0
2009-06-19,8048,8090,7672,7923,40040,74513.0,7843473.0
2009-06-22,7755,7896,7755,7890,24772,74199.0,7843473.0
2009-06-23,7638,7813,7638,7648,16442,71925.0,7843473.0
2009-06-24,7673,7748,7223,7499,27898,70513.0,7843473.0
2009-06-25,7639,7739,7489,7749,19951,72866.0,7843473.0
2009-06-26,7907,7907,7682,7790,10040,73258.0,7843473.0
2009-06-29,7789,7889,7672,7840,19327,73729.0,7843473.0
2009-06-30,7873,7873,7423,7624,46315,71689.0,7843473.0
2009-07-01,7704,7704,7513,7515,8983,70670.0,7843473.0
2009-07-02,7464,7714,7406,7406,19141,69650.0,7843473.0
2009-07-03,7338,7672,7338,7606,19789,71532.0,7843473.0
2009-07-06,7732,7807,7565,7615,13064,71611.0,7843473.0
2009-07-07,7623,7732,7524,7740,34170,72787.0,7843473.0
2009-07-08,7748,7990,7639,7757,46512,72944.0,7843473.0
2009-07-09,7748,8290,7748,8183,83800,76944.0,7843473.0
2009-07-10,8290,8290,7889,8024,56033,75454.0,7843473.0
2009-07-13,8074,8074,7498,7615,48310,71611.0,7843473.0
2009-07-14,7665,7723,7339,7507,47691,70591.0,7843473.0
2009-07-15,7246,7672,7246,7448,27126,70042.0,7843473.0
2009-07-16,7464,7606,7172,7364,81742,69258.0,7843473.0
2009-07-17,7466,7474,7256,7298,12878,68630.0,7843473.0
2009-07-20,7540,7615,7307,7548,84300,70983.0,7843473.0
2009-07-21,7623,7931,7564,7824,71795,73572.0,7843473.0
2009-07-22,7923,8173,7697,8173,81583,76866.0,7843473.0
2009-07-23,8164,8380,7938,8007,122179,75297.0,7843473.0
2009-07-24,7939,8323,7939,8215,72045,77258.0,7843473.0
2009-07-27,8340,8548,8131,8340,104293,78435.0,7843473.0
2009-07-28,8208,9084,8208,8549,221978,80396.0,7843473.0
2009-07-29,8748,8832,8315,8508,110404,80003.0,7843473.0
2009-07-30,8373,8999,8332,8508,205838,80003.0,7843473.0
2009-07-31,8708,8916,8458,8716,148616,81964.0,7843473.0
2009-08-03,9000,10000,8874,9967,548714,93730.0,7843473.0
2009-08-04,9965,9965,9465,9633,224061,90592.0,7843473.0
2009-08-05,9841,9882,9049,9341,136896,87847.0,7843473.0
2009-08-06,9499,10167,9374,9926,279909,93337.0,7843473.0
2009-08-07,10084,10376,9750,9842,126403,92553.0,7843473.0
2009-08-10,10048,10048,9465,9675,127694,90984.0,7843473.0
2009-08-11,9674,9674,9341,9466,86662,89023.0,7843473.0
2009-08-12,9341,9924,9299,9591,141359,90200.0,7843473.0
2009-08-13,9756,9798,9423,9508,71076,89416.0,7843473.0
2009-08-14,9506,9881,9506,9633,88598,90592.0,7843473.0
2009-08-17,9673,9756,9215,9425,65578,88631.0,7843473.0
2009-08-18,9340,9506,9131,9425,61922,88631.0,7843473.0
2009-08-19,9423,9673,9423,9550,61710,89808.0,7843473.0
2009-08-20,9590,9673,9173,9425,58215,88631.0,7843473.0
2009-08-21,9381,9548,9173,9508,51588,89416.0,7843473.0
2009-08-24,9541,10417,9499,10176,296381,95690.0,7843473.0
2009-08-25,10292,10542,9958,10176,102085,95690.0,7843473.0
2009-08-26,10299,10757,10216,10509,167963,98828.0,7843473.0
2009-08-27,10459,10500,10125,10301,45837,96867.0,7843473.0
2009-08-28,10507,10966,10341,10676,168079,100396.0,7843473.0
2009-08-31,11007,11383,10632,10884,646822,102357.0,7843473.0
2009-09-01,10508,10633,10091,10342,263316,97259.0,7843473.0
2009-09-02,10167,10792,10125,10134,87720,95298.0,7843473.0
2009-09-03,10216,10216,9423,9508,220656,89416.0,7843473.0
2009-09-04,9499,9833,9374,9759,88447,91769.0,7843473.0
2009-09-07,9583,10334,9583,9884,202869,92945.0,7843473.0
2009-09-08,9916,10542,9874,9926,257988,93337.0,7843473.0
2009-09-09,9999,10375,9874,10176,62309,95690.0,7843473.0
2009-09-10,10417,10459,9874,10259,114553,96475.0,7843473.0
2009-09-11,10425,10550,10216,10342,132210,97259.0,7843473.0
2009-09-14,10500,10500,10041,10259,41675,96475.0,7843473.0
2009-09-15,10258,10925,10258,10717,296771,100789.0,7843473.0
2009-09-16,10716,10966,10382,10509,93782,98828.0,7843473.0
2009-09-17,10757,10757,10006,10509,94060,98828.0,7843473.0
2009-09-18,10424,10424,9923,10384,85740,97651.0,7843473.0
2009-09-21,10209,10334,9791,10301,61830,96867.0,7843473.0
2009-09-22,10167,10292,9999,10134,45170,95298.0,7843473.0
2009-09-23,9999,10250,9874,10134,45895,95298.0,7843473.0
2009-09-24,10125,10125,9833,9926,37488,93337.0,7843473.0
2009-09-25,9916,10041,9708,10051,55504,94514.0,7843473.0
2009-09-28,10083,10125,9791,10134,55872,95298.0,7843473.0
2009-09-29,10083,10250,9999,10009,28098,94122.0,7843473.0
2009-09-30,9999,10083,9749,9926,34374,93337.0,7843473.0
2009-10-01,9874,9999,9666,9884,17038,92945.0,7843473.0
2009-10-05,10000,10000,9625,9717,25134,91376.0,7843473.0
2009-10-06,9666,9833,9666,9759,16639,91769.0,7843473.0
2009-10-07,9756,10924,9756,10926,102626,102749.0,7843473.0
2009-10-08,11000,11084,10667,11052,52057,103926.0,7843473.0
2009-10-09,11092,12051,11050,11760,227109,110593.0,7843473.0
2009-10-12,12009,12384,11509,12177,183390,114515.0,7843473.0
2009-10-13,12378,12753,12169,12636,248466,118829.0,7843473.0
2009-10-14,12711,12920,12294,12344,68572,116083.0,7843473.0
2009-10-15,12543,12836,12293,12678,66917,119221.0,7843473.0
2009-10-16,12837,12962,12253,12511,66803,117652.0,7843473.0
2009-10-19,12336,12711,11878,12386,61183,116476.0,7843473.0
2009-10-20,12710,13211,12502,12803,132412,120397.0,7843473.0
2009-10-21,12801,12926,12675,12928,51367,121574.0,7843473.0
2009-10-22,13093,13093,12717,12844,45502,120789.0,7843473.0
2009-10-23,12926,13093,12717,12928,74399,121574.0,7843473.0
2009-10-26,12753,12962,12336,12386,54900,116476.0,7843473.0
2009-10-27,12259,12342,11800,12052,105037,113338.0,7843473.0
2009-10-28,12342,12384,11675,11802,78643,110985.0,7843473.0
2009-10-29,11669,11669,10251,11343,105931,106671.0,7843473.0
2009-10-30,11467,11800,11091,11677,39872,109809.0,7843473.0
2009-11-02,11252,11669,11001,11260,30657,105887.0,7843473.0
2009-11-03,11794,11794,11168,11343,127585,106671.0,7843473.0
2009-11-04,11342,11843,11342,11843,61805,111377.0,7843473.0
2009-11-05,11800,11842,11509,11677,44552,109809.0,7843473.0
2009-11-06,12010,12051,11593,11760,35206,110593.0,7843473.0
2009-11-09,11753,12544,11753,12219,56035,114907.0,7843473.0
2009-11-10,12419,12836,12336,12636,84696,118829.0,7843473.0
2009-11-11,12628,12794,12628,12636,24512,118829.0,7843473.0
2009-11-12,12628,12794,12461,12469,39325,117260.0,7843473.0
2009-11-13,12503,12586,12086,12344,22687,116083.0,7843473.0
2009-11-16,12168,12418,12168,12428,41706,116868.0,7843473.0
2009-11-17,12468,13177,12385,12969,87442,121966.0,7843473.0
2009-11-18,12885,13593,12885,13553,137056,127456.0,7843473.0
2009-11-19,13754,13754,13379,13637,42969,128241.0,7843473.0
2009-11-20,13586,13586,13294,13596,23180,127849.0,7843473.0
2009-11-23,13511,13844,13136,13136,31189,123535.0,7843473.0
2009-11-24,13253,14170,13253,13846,168205,130202.0,7843473.0
2009-11-25,14170,14170,13753,14054,93428,132163.0,7843473.0
2009-11-26,14087,14129,13836,14096,18649,132555.0,7843473.0
2009-11-27,13879,14004,13087,14012,77064,131770.0,7843473.0
2009-11-30,14045,14254,13669,13679,49807,128633.0,7843473.0
2009-12-01,13378,13669,13253,13679,39508,128633.0,7843473.0
2009-12-02,13836,14003,13586,13804,35043,129809.0,7843473.0
2009-12-03,13794,14129,13794,13929,49811,130986.0,7843473.0
2009-12-04,13794,14087,13711,14096,16494,132555.0,7843473.0
2009-12-07,14129,14129,13628,13929,31504,130986.0,7843473.0
2009-12-08,13754,13920,13504,13762,26220,129417.0,7843473.0
2009-12-09,13552,13719,13386,13386,35923,125888.0,7843473.0
2009-12-10,13511,13761,13052,13511,61397,127064.0,7843473.0
2009-12-11,13711,13919,13294,13929,120348,130986.0,7843473.0
2009-12-14,14262,14595,14094,14512,83088,136476.0,7843473.0
2009-12-15,14713,14755,13962,14137,75330,132947.0,7843473.0
2009-12-16,14170,14170,13503,13929,24375,130986.0,7843473.0
2009-12-17,14011,14136,13344,13511,115140,127064.0,7843473.0
2009-12-18,13343,13801,13343,13553,43682,127456.0,7843473.0
2009-12-21,13795,13879,13420,13887,29074,130594.0,7843473.0
2009-12-22,13919,14170,13753,14179,33946,133339.0,7843473.0
2009-12-23,13511,14262,13511,14262,29734,134123.0,7843473.0
2009-12-24,14052,14637,14052,14637,34898,137653.0,7843473.0
2009-12-28,14755,14922,14421,14930,38079,140398.0,7843473.0
2009-12-29,15790,15790,14831,15432,33581,132555.0,7843473.0
2009-12-30,15105,15424,14831,15067,40787,129417.0,7843473.0
2010-01-04,14975,15157,14153,14336,62449,123143.0,7843473.0
2010-01-05,14374,15013,14192,14930,51324,128241.0,7843473.0
2010-01-06,14739,15333,14739,15158,34729,130202.0,7843473.0
2010-01-07,15059,15333,15059,15295,21005,131378.0,7843473.0
2010-01-08,15287,15379,14785,14793,31995,127064.0,7843473.0
2010-01-11,14602,15059,14557,14793,24414,127064.0,7843473.0
2010-01-12,14557,14739,14420,14519,34740,124711.0,7843473.0
2010-01-13,14420,14602,14146,14519,23245,124711.0,7843473.0
2010-01-14,14237,14466,13507,13560,152884,116476.0,7843473.0
2010-01-15,13598,14146,13233,13606,85817,116868.0,7843473.0
2010-01-18,13415,13598,13096,13332,50242,114515.0,7843473.0
2010-01-19,13468,14153,13148,14153,24952,121574.0,7843473.0
2010-01-20,14146,14146,13598,13697,28175,117652.0,7843473.0
2010-01-21,13461,14009,13187,13606,44165,116868.0,7843473.0
2010-01-22,13514,13514,12509,12601,140284,108240.0,7843473.0
2010-01-25,12327,12920,12281,12601,34644,108240.0,7843473.0
2010-01-26,12875,12875,12007,12418,72527,106671.0,7843473.0
2010-01-27,12457,13050,12457,13058,55282,112162.0,7843473.0
2010-01-28,13050,13644,12776,13423,38348,115299.0,7843473.0
2010-01-29,13233,13461,12959,13332,36378,114515.0,7843473.0
2010-02-01,13331,13422,13012,13377,14217,114907.0,7843473.0
2010-02-02,13194,13696,13057,13103,20896,112554.0,7843473.0
2010-02-03,13141,13461,12822,13058,11417,112162.0,7843473.0
2010-02-04,13057,13148,12829,13012,4309,111769.0,7843473.0
2010-02-05,12692,12692,11961,12418,22283,106671.0,7843473.0
2010-02-08,12509,12692,11414,11414,54597,98043.0,7843473.0
2010-02-09,11407,11817,10859,11049,230828,94906.0,7843473.0
2010-02-10,11368,11551,10820,10957,79103,94122.0,7843473.0
2010-02-11,11185,11277,10957,11231,36142,96475.0,7843473.0
2010-02-12,11231,11687,11094,11642,31608,100004.0,7843473.0
2010-02-16,11551,11779,11459,11551,15105,99220.0,7843473.0
2010-02-17,11726,12091,11680,11871,23322,101965.0,7843473.0
2010-02-18,11954,11954,11680,11871,22975,101965.0,7843473.0
2010-02-19,11870,12053,11414,11414,27640,98043.0,7843473.0
2010-02-22,11544,12137,11315,12145,51123,104318.0,7843473.0
2010-02-23,12137,12228,11863,12236,21136,105103.0,7843473.0
2010-02-24,12098,12464,11916,12327,34820,105887.0,7843473.0
2010-02-25,12365,12548,12091,12282,26179,105495.0,7843473.0
2010-02-26,12327,12464,12098,12464,14022,107063.0,7843473.0
2010-03-02,12594,13005,12320,12921,57861,110985.0,7843473.0
2010-03-03,12913,13278,12913,13058,29444,112162.0,7843473.0
2010-03-04,13057,13194,12783,12966,10122,111377.0,7843473.0
2010-03-05,13103,13103,12601,12966,31995,111377.0,7843473.0
2010-03-08,12966,13057,12601,12601,16195,108240.0,7843473.0
2010-03-09,12601,12875,12509,12601,39083,108240.0,7843473.0
2010-03-10,12738,12875,12509,12875,71984,110593.0,7843473.0
2010-03-11,12875,13012,12464,12555,17338,107848.0,7843473.0
2010-03-12,12555,12738,12327,12327,16582,105887.0,7843473.0
2010-03-15,12320,12457,11863,12373,87589,106279.0,7843473.0
2010-03-16,12548,13552,12457,13332,62698,114515.0,7843473.0
2010-03-17,13324,13826,13233,13834,58189,118829.0,7843473.0
2010-03-18,13735,13963,13324,13834,55178,118829.0,7843473.0
2010-03-19,13833,14062,13559,14016,27522,120397.0,7843473.0
2010-03-22,13605,14062,13605,13788,32734,118436.0,7843473.0
2010-03-23,13735,14329,13507,14245,70867,122358.0,7843473.0
2010-03-24,14473,14473,13925,14062,45582,120789.0,7843473.0
2010-03-25,14146,14192,13781,13971,16103,120005.0,7843473.0
2010-03-26,13781,14237,13781,14245,27225,122358.0,7843473.0
2010-03-29,14153,14336,13833,14016,26034,120397.0,7843473.0
2010-03-30,14100,14100,13689,13697,14930,117652.0,7843473.0
2010-03-31,13781,13963,13507,13560,27396,116476.0,7843473.0
2010-04-01,13689,13963,13552,13834,38004,118829.0,7843473.0
2010-04-02,13872,13963,13644,13697,19422,117652.0,7843473.0
2010-04-05,13559,14016,13240,13879,48705,119221.0,7843473.0
2010-04-06,13872,14055,13781,13971,21038,120005.0,7843473.0
2010-04-07,13826,13963,13644,13971,40219,120005.0,7843473.0
2010-04-08,13963,13963,13598,13606,25788,116868.0,7843473.0
2010-04-09,13735,13781,13141,13149,29872,112946.0,7843473.0
2010-04-12,13148,13331,12692,12875,30779,110593.0,7843473.0
2010-04-13,12868,13689,12868,13606,39314,116868.0,7843473.0
2010-04-14,13689,14237,13689,14245,77110,122358.0,7843473.0
2010-04-15,14290,14473,13970,14199,75916,121966.0,7843473.0
2010-04-16,14062,14290,13879,14153,37487,133209.0,8594160.0
2010-04-19,13970,14062,13742,13925,31507,131061.0,8594160.0
2010-04-20,13872,14146,13233,13743,79788,129342.0,8594160.0
2010-04-21,13644,13963,13415,13606,97552,128053.0,8594160.0
2010-04-22,13605,13879,13468,13879,62505,130631.0,8594160.0
2010-04-23,14153,14153,13285,13879,30029,130631.0,8594160.0
2010-04-26,13788,14062,13422,14062,63866,132350.0,8594160.0
2010-04-27,14062,14153,13788,13879,14685,130631.0,8594160.0
2010-04-28,13605,13696,13422,13651,80172,128483.0,8594160.0
2010-04-29,13605,13925,13514,13925,68636,131061.0,8594160.0
2010-04-30,13872,14237,13735,14245,63034,134069.0,8594160.0
2010-05-03,14055,14283,13918,14108,64473,132780.0,8594160.0
2010-05-04,14192,14192,13598,13606,80010,128053.0,8594160.0
2010-05-06,13331,13514,12875,13240,91218,124615.0,8594160.0
2010-05-07,13050,13324,12776,13058,55492,122896.0,8594160.0
2010-05-10,13194,13788,13103,13788,47418,129772.0,8594160.0
2010-05-11,13963,14055,13598,13697,45780,128912.0,8594160.0
2010-05-12,13651,13788,13148,13514,67337,127194.0,8594160.0
2010-05-13,13552,13918,13461,13834,74949,130202.0,8594160.0
2010-05-14,13826,14922,13552,14930,214197,140515.0,8594160.0
2010-05-17,14968,15470,14694,14930,139257,140515.0,8594160.0
