동아쏘시오홀딩스(000640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-04-16,14353,15196,14222,14742,296508,212313.0,9353000.0
2003-04-17,14515,14970,14353,14515,79043,209040.0,9353000.0
2003-04-18,14676,14709,14416,14547,40552,209507.0,9353000.0
2003-04-21,14450,14937,14222,14871,64936,214184.0,9353000.0
2003-04-22,14872,14872,14417,14482,25391,208572.0,9353000.0
2003-04-23,14547,14742,14287,14482,60757,208572.0,9353000.0
2003-04-24,14613,15068,14515,14515,146710,209040.0,9353000.0
2003-04-25,14611,14611,13572,13833,115382,199219.0,9353000.0
2003-04-28,13572,13961,13539,13833,144251,199219.0,9353000.0
2003-04-29,13962,14221,13831,14222,124143,204831.0,9353000.0
2003-04-30,14354,14581,13704,13898,179675,200154.0,9353000.0
2003-05-02,13897,13897,13474,13475,123633,194075.0,9353000.0
2003-05-06,13476,13640,13413,13411,110480,193139.0,9353000.0
2003-05-07,13506,14059,13377,13833,196767,199219.0,9353000.0
2003-05-09,13767,14221,13702,14222,204510,204831.0,9353000.0
2003-05-12,14351,15325,14220,14287,558985,205766.0,9353000.0
2003-05-13,14417,14417,13831,13962,198820,201090.0,9353000.0
2003-05-14,13832,13832,13475,13508,283714,194542.0,9353000.0
2003-05-15,13509,13574,13119,13379,245826,192672.0,9353000.0
2003-05-16,13379,13639,13346,13638,255175,196413.0,9353000.0
2003-05-19,13313,13735,13248,13313,214551,191736.0,9353000.0
2003-05-20,13314,13671,13151,13606,74594,195945.0,9353000.0
2003-05-21,13508,13638,13345,13443,50590,193607.0,9353000.0
2003-05-22,13411,13639,13281,13313,71201,191736.0,9353000.0
2003-05-23,13475,13606,13378,13540,55575,195010.0,9353000.0
2003-05-26,13702,14059,13605,13962,157205,201090.0,9353000.0
2003-05-27,13995,13995,13573,13768,81061,198284.0,9353000.0
2003-05-28,13963,14027,13735,13865,124310,199687.0,9353000.0
2003-05-29,13767,14026,13767,14027,104181,202025.0,9353000.0
2003-05-30,14449,14449,13703,13703,164545,197348.0,9353000.0
2003-06-02,13767,13832,13605,13703,106114,197348.0,9353000.0
2003-06-03,13637,13994,13410,13573,128497,195478.0,9353000.0
2003-06-04,13637,13702,13345,13573,85310,195478.0,9353000.0
2003-06-05,13701,13994,13605,13833,184070,199219.0,9353000.0
2003-06-09,13702,13995,13702,13962,119569,201090.0,9353000.0
2003-06-10,14091,14448,14058,14287,266430,205766.0,9353000.0
2003-06-11,14126,14320,14028,14255,83120,205298.0,9353000.0
2003-06-12,14353,14353,13931,13931,126968,200622.0,9353000.0
2003-06-13,13963,14222,13768,13931,116520,200622.0,9353000.0
2003-06-16,13832,13930,13671,13703,101011,197348.0,9353000.0
2003-06-17,13962,14028,13768,13768,208543,198284.0,9353000.0
2003-06-18,13833,13931,13672,13898,128370,200154.0,9353000.0
2003-06-19,13897,14026,13734,13799,79579,198751.0,9353000.0
2003-06-20,13767,13961,13507,13573,273390,195478.0,9353000.0
2003-06-23,13703,13768,13378,13540,111560,195010.0,9353000.0
2003-06-24,13378,13573,13345,13346,62511,192204.0,9353000.0
2003-06-25,13345,13508,13184,13313,94036,191736.0,9353000.0
2003-06-26,13249,13380,13185,13184,87881,189866.0,9353000.0
2003-06-27,13280,13344,12923,12988,138669,187060.0,9353000.0
2003-06-30,13054,13054,12793,12859,180832,185189.0,9353000.0
2003-07-01,12989,13021,12859,12859,134307,185189.0,9353000.0
2003-07-02,12956,13151,12858,12924,168896,186125.0,9353000.0
2003-07-03,13086,13086,12858,12924,255160,186125.0,9353000.0
2003-07-04,12924,13151,12891,13151,162691,189398.0,9353000.0
2003-07-07,13248,13280,13053,13216,131376,190334.0,9353000.0
2003-07-08,13216,13281,12989,13022,132340,187528.0,9353000.0
2003-07-09,13020,13052,12662,12663,184510,182384.0,9353000.0
2003-07-10,12599,12696,12403,12566,232540,180981.0,9353000.0
2003-07-11,12502,12761,12436,12566,183627,180981.0,9353000.0
2003-07-14,12532,12598,12402,12404,176449,178642.0,9353000.0
2003-07-15,12371,12437,12112,12112,211515,174433.0,9353000.0
2003-07-16,12079,12175,11883,11884,221078,171160.0,9353000.0
2003-07-18,11851,12110,11786,12046,126140,173498.0,9353000.0
2003-07-21,11916,12176,11916,11950,98790,172095.0,9353000.0
2003-07-22,11982,12046,11656,11820,125359,170225.0,9353000.0
2003-07-23,11820,12015,11756,11755,96255,169289.0,9353000.0
2003-07-24,11722,11949,11722,11884,98032,171160.0,9353000.0
2003-07-25,11820,11984,11756,11755,70348,169289.0,9353000.0
2003-07-28,11819,11982,11755,11884,146312,171160.0,9353000.0
2003-07-29,11982,12209,11982,12015,192914,173030.0,9353000.0
2003-07-30,12113,12145,11984,11982,103391,172563.0,9353000.0
2003-07-31,12047,12210,11983,12112,113831,174433.0,9353000.0
2003-08-01,12174,12174,12014,12046,99230,173498.0,9353000.0
2003-08-04,11982,12014,11818,11820,82230,170225.0,9353000.0
2003-08-05,11851,11916,11786,11820,70477,170225.0,9353000.0
2003-08-06,11755,11818,11591,11820,112560,170225.0,9353000.0
2003-08-07,11755,11819,11657,11721,57657,168822.0,9353000.0
2003-08-08,11852,11852,11690,11852,34610,170692.0,9353000.0
2003-08-11,11786,11818,11624,11690,69960,168354.0,9353000.0
2003-08-12,11688,11786,11657,11690,52517,168354.0,9353000.0
2003-08-13,11755,11787,11657,11721,73135,168822.0,9353000.0
2003-08-14,11559,11592,11007,11203,343266,161339.0,9353000.0
2003-08-18,11138,11138,10650,10780,380915,155260.0,9353000.0
2003-08-19,10747,10943,10618,10812,229850,155727.0,9353000.0
2003-08-20,10778,11136,10745,10974,191476,158066.0,9353000.0
2003-08-21,10909,11105,10909,11007,164778,158533.0,9353000.0
2003-08-22,11007,11138,10943,11073,127681,159469.0,9353000.0
2003-08-25,11008,11138,11008,11137,80640,160404.0,9353000.0
2003-08-26,11138,11171,10975,11040,57023,159001.0,9353000.0
2003-08-27,11039,11105,10974,11007,65707,158533.0,9353000.0
2003-08-28,10975,11690,10943,11170,236287,160872.0,9353000.0
2003-08-29,11300,11365,11138,11235,75928,161807.0,9353000.0
2003-09-01,11234,11398,11170,11203,92599,161339.0,9353000.0
2003-09-02,11168,11297,10908,10974,133342,158066.0,9353000.0
2003-09-03,11007,11202,10942,11106,119499,159936.0,9353000.0
2003-09-04,11106,11463,11073,11398,218453,164145.0,9353000.0
2003-09-05,11494,11754,11429,11690,201711,168354.0,9353000.0
2003-09-08,11754,11754,11558,11657,85823,167886.0,9353000.0
2003-09-09,11755,11787,11527,11592,110120,166951.0,9353000.0
2003-09-15,11592,11755,11365,11365,65435,163678.0,9353000.0
2003-09-16,11364,11493,11266,11300,63063,162742.0,9353000.0
2003-09-17,11429,11688,11397,11690,113471,168354.0,9353000.0
2003-09-18,11755,11755,11495,11560,88273,166483.0,9353000.0
2003-09-19,11689,11787,11461,11494,132735,165548.0,9353000.0
2003-09-22,11526,11753,11396,11462,160950,165080.0,9353000.0
2003-09-23,11461,11786,11429,11786,143679,169757.0,9353000.0
2003-09-24,11948,11982,11786,11820,131360,170225.0,9353000.0
2003-09-25,11591,11689,11430,11624,75330,167419.0,9353000.0
2003-09-26,11624,11624,11429,11430,59176,164613.0,9353000.0
2003-09-29,11460,11558,11396,11462,41707,165080.0,9353000.0
2003-09-30,11494,11560,11397,11494,58010,165548.0,9353000.0
2003-10-01,11332,11527,11300,11494,76605,165548.0,9353000.0
2003-10-02,11591,11657,11527,11624,76391,167419.0,9353000.0
2003-10-06,11754,11851,11688,11690,91620,168354.0,9353000.0
2003-10-07,11818,11818,11688,11690,50090,168354.0,9353000.0
2003-10-08,11689,11948,11689,11917,109436,171628.0,9353000.0
2003-10-09,11884,11916,11754,11917,60530,171628.0,9353000.0
2003-10-10,11886,11950,11560,11755,115478,169289.0,9353000.0
2003-10-13,11689,11722,11560,11624,127136,167419.0,9353000.0
2003-10-14,11754,11818,11688,11690,106730,168354.0,9353000.0
2003-10-15,11624,11787,11592,11721,71240,168822.0,9353000.0
2003-10-16,11787,11787,11657,11721,87610,168822.0,9353000.0
2003-10-17,11787,11852,11722,11721,65461,168822.0,9353000.0
2003-10-20,11688,11786,11656,11657,56759,167886.0,9353000.0
2003-10-21,11689,11722,11528,11560,65912,166483.0,9353000.0
2003-10-22,11559,11591,11331,11332,81080,163210.0,9353000.0
2003-10-23,11235,11268,11040,11040,79270,159001.0,9353000.0
2003-10-24,11071,11169,10941,10942,45990,157598.0,9353000.0
2003-10-27,10943,11138,10943,11073,31310,159469.0,9353000.0
2003-10-28,11040,11203,11007,11203,34040,161339.0,9353000.0
2003-10-29,11331,11331,10941,10942,107523,157598.0,9353000.0
2003-10-30,11038,11103,10972,10974,40833,158066.0,9353000.0
2003-10-31,11136,11136,10778,10974,63597,158066.0,9353000.0
2003-11-03,10973,11590,10909,11462,130403,165080.0,9353000.0
2003-11-04,11430,11528,11138,11137,86782,160404.0,9353000.0
2003-11-05,11138,11267,11138,11235,93045,161807.0,9353000.0
2003-11-06,11234,11234,11073,11073,71360,159469.0,9353000.0
2003-11-07,11040,11171,11008,11040,65229,159001.0,9353000.0
2003-11-10,11072,11235,11040,11170,73411,160872.0,9353000.0
2003-11-11,11267,11624,11170,11624,88410,167419.0,9353000.0
2003-11-12,11624,11689,11430,11624,70601,167419.0,9353000.0
2003-11-13,11755,12144,11722,12079,297550,173966.0,9353000.0
2003-11-14,12078,12142,11915,12046,79433,173498.0,9353000.0
2003-11-17,12110,12273,11883,12144,104162,174901.0,9353000.0
2003-11-18,12143,12143,11754,11917,77370,171628.0,9353000.0
2003-11-19,11690,11723,11399,11398,78466,164145.0,9353000.0
2003-11-20,11430,11657,11430,11624,46180,167419.0,9353000.0
2003-11-21,11494,11657,11461,11624,43545,167419.0,9353000.0
2003-11-24,11559,11559,11300,11332,49926,163210.0,9353000.0
2003-11-25,11365,11560,11332,11560,30421,166483.0,9353000.0
2003-11-26,11495,11689,11462,11560,34297,166483.0,9353000.0
2003-11-27,11560,11592,11430,11560,34285,166483.0,9353000.0
2003-11-28,11527,11722,11527,11592,59196,166951.0,9353000.0
2003-12-01,11755,11883,11689,11884,77697,171160.0,9353000.0
2003-12-02,11883,12014,11787,12015,65330,173030.0,9353000.0
2003-12-03,11916,12079,11787,11884,46324,171160.0,9353000.0
2003-12-04,11983,12210,11820,12210,121490,175836.0,9353000.0
2003-12-05,12144,12144,11819,11950,26776,172095.0,9353000.0
2003-12-08,11787,12015,11624,11624,39167,167419.0,9353000.0
2003-12-09,11690,11820,11690,11755,14790,169289.0,9353000.0
2003-12-10,11624,11949,11591,11884,51740,171160.0,9353000.0
2003-12-11,11818,11948,11656,11657,71583,167886.0,9353000.0
2003-12-12,11852,11949,11787,11884,74575,171160.0,9353000.0
2003-12-15,12079,12079,11949,12015,64171,173030.0,9353000.0
2003-12-16,11949,11949,11788,11852,40150,170692.0,9353000.0
2003-12-17,11984,12048,11756,11755,112175,169289.0,9353000.0
2003-12-18,11916,11916,11688,11690,46547,168354.0,9353000.0
2003-12-19,11756,11853,11723,11755,52410,169289.0,9353000.0
2003-12-22,11688,11916,11688,11786,56576,169757.0,9353000.0
2003-12-23,11819,11916,11787,11884,60082,171160.0,9353000.0
2003-12-24,11787,12014,11787,11884,79690,171160.0,9353000.0
2003-12-26,11884,12176,11884,12079,125780,173966.0,9353000.0
2003-12-29,12144,12244,12079,12145,58953,172095.0,9353000.0
2003-12-30,12245,12310,12080,12244,79195,173498.0,9353000.0
2004-01-02,12343,12343,12177,12211,40379,173030.0,9353000.0
2004-01-05,12113,12575,12081,12343,168103,174901.0,9353000.0
2004-01-06,12442,12442,12178,12376,92130,175369.0,9353000.0
2004-01-07,12308,12639,12308,12409,145024,175836.0,9353000.0
2004-01-08,12442,12509,12246,12311,102130,174433.0,9353000.0
2004-01-09,12344,12575,12344,12508,157961,177239.0,9353000.0
2004-01-12,12509,12608,12344,12508,97279,177239.0,9353000.0
2004-01-13,12540,12871,12507,12805,156320,181448.0,9353000.0
2004-01-14,12838,12838,12640,12805,68091,181448.0,9353000.0
2004-01-15,12738,12804,12640,12706,56350,180045.0,9353000.0
2004-01-16,12674,12906,12674,12872,86391,182384.0,9353000.0
2004-01-19,12904,12970,12673,12739,49320,180513.0,9353000.0
2004-01-20,12608,12641,12475,12607,64493,178642.0,9353000.0
2004-01-26,12542,12640,12475,12542,46688,177707.0,9353000.0
2004-01-27,12706,12706,12542,12542,60974,177707.0,9353000.0
2004-01-28,12608,12608,12509,12508,65261,177239.0,9353000.0
2004-01-29,12542,12640,12475,12640,58730,179110.0,9353000.0
2004-01-30,12738,12772,12607,12706,49833,180045.0,9353000.0
2004-02-02,12740,12740,12542,12607,33079,178642.0,9353000.0
2004-02-03,12573,12904,12474,12673,144220,179578.0,9353000.0
2004-02-04,12673,14091,12673,13828,969428,195945.0,9353000.0
2004-02-05,14224,15279,12871,13036,1106071,184722.0,9353000.0
2004-02-06,13201,13464,12805,12937,362975,183319.0,9353000.0
2004-02-09,12938,13268,12740,12872,272760,182384.0,9353000.0
2004-02-10,12806,12972,12773,12872,142390,182384.0,9353000.0
2004-02-11,12804,12838,12640,12673,121481,179578.0,9353000.0
2004-02-12,12705,12804,12541,12673,123670,179578.0,9353000.0
2004-02-13,12574,12937,12474,12937,87810,183319.0,9353000.0
2004-02-16,12871,13036,12739,12937,90556,183319.0,9353000.0
2004-02-17,12937,13069,12805,12937,93020,183319.0,9353000.0
2004-02-18,13036,13036,12772,13003,49251,184254.0,9353000.0
2004-02-19,12972,13104,12839,12872,40336,182384.0,9353000.0
2004-02-20,12871,13135,12805,12937,56332,183319.0,9353000.0
2004-02-23,12936,13069,12904,13003,27861,184254.0,9353000.0
2004-02-24,13004,13038,12839,12872,40130,182384.0,9353000.0
2004-02-25,12806,12905,12542,12607,45302,178642.0,9353000.0
2004-02-26,12609,12609,12345,12343,80067,174901.0,9353000.0
2004-02-27,12377,12608,12377,12607,42130,178642.0,9353000.0
2004-03-02,12607,12672,12475,12574,50832,178175.0,9353000.0
2004-03-03,12542,12542,12311,12311,79550,174433.0,9353000.0
2004-03-04,12277,12541,12177,12474,60990,176772.0,9353000.0
2004-03-05,12408,12541,12342,12442,31149,176304.0,9353000.0
2004-03-08,12441,12705,12441,12706,42320,180045.0,9353000.0
2004-03-09,12574,12772,12541,12706,65080,180045.0,9353000.0
2004-03-10,12609,12740,12345,12343,29741,174901.0,9353000.0
2004-03-11,12210,12441,12111,12178,69851,172563.0,9353000.0
2004-03-12,12211,12211,11418,11848,79630,167886.0,9353000.0
2004-03-15,11880,12013,11749,11848,25140,167886.0,9353000.0
2004-03-16,11848,11981,11650,11749,72008,166483.0,9353000.0
2004-03-17,11878,11945,11748,11880,43660,168354.0,9353000.0
2004-03-18,11914,12014,11750,11749,53342,166483.0,9353000.0
2004-03-19,11846,11912,11748,11880,51003,168354.0,9353000.0
2004-03-22,11816,11982,11718,11716,41812,166016.0,9353000.0
2004-03-23,11717,11815,11551,11783,22250,166951.0,9353000.0
2004-03-24,11748,11781,11616,11682,16190,165548.0,9353000.0
2004-03-25,11583,11749,11550,11650,29663,165080.0,9353000.0
2004-03-26,11750,11849,11718,11716,29314,166016.0,9353000.0
2004-03-29,11813,11912,11748,11880,19276,168354.0,9353000.0
2004-03-30,11813,11945,11780,11880,23482,168354.0,9353000.0
2004-03-31,11912,11912,11715,11880,25855,168354.0,9353000.0
2004-04-01,11881,11881,11717,11749,18739,166483.0,9353000.0
2004-04-02,11816,11849,11651,11716,28642,166016.0,9353000.0
2004-04-06,11881,12145,11849,12113,148531,171628.0,9353000.0
2004-04-07,12114,12114,11883,11981,72905,172679.0,9514000.0
2004-04-08,11980,12079,11914,12013,54603,173155.0,9514000.0
2004-04-09,11982,12015,11948,11981,56081,172679.0,9514000.0
2004-04-12,12209,12209,11878,11880,75056,171252.0,9514000.0
2004-04-13,11879,11946,11649,11682,78303,168398.0,9514000.0
2004-04-14,11550,11814,11550,11815,64166,170301.0,9514000.0
2004-04-16,11718,11783,11718,11716,41851,168874.0,9514000.0
2004-04-19,11682,11814,11616,11650,60705,167922.0,9514000.0
2004-04-20,11749,11848,11650,11783,41682,169825.0,9514000.0
2004-04-21,11815,11815,11551,11617,90161,167446.0,9514000.0
2004-04-22,11618,11618,11453,11485,97006,165544.0,9514000.0
2004-04-23,11683,11782,11551,11551,59409,166495.0,9514000.0
2004-04-26,11651,11783,11551,11617,68908,167446.0,9514000.0
2004-04-27,11783,11783,11551,11584,30287,166971.0,9514000.0
2004-04-28,11684,12312,11619,11981,298582,172679.0,9514000.0
2004-04-29,11914,11981,11452,11551,76376,166495.0,9514000.0
2004-04-30,11552,11750,11519,11716,85090,168874.0,9514000.0
2004-05-03,11816,11816,11618,11716,35613,168874.0,9514000.0
2004-05-04,11717,11848,11618,11749,68230,169349.0,9514000.0
2004-05-06,11814,11847,11617,11848,156702,170776.0,9514000.0
2004-05-07,11749,11848,11452,11551,86357,166495.0,9514000.0
2004-05-10,11552,11552,10463,10594,69237,152700.0,9514000.0
2004-05-11,10595,10959,10562,10958,44856,157932.0,9514000.0
2004-05-12,11123,11123,10793,10958,49127,157932.0,9514000.0
2004-05-13,11022,11022,10726,10825,42826,156030.0,9514000.0
2004-05-14,10758,10824,10461,10528,79075,151748.0,9514000.0
2004-05-17,10559,10559,9569,9636,41422,138904.0,9514000.0
2004-05-18,9372,9900,9372,9868,34284,142234.0,9514000.0
2004-05-19,9802,10462,9802,10066,47986,145088.0,9514000.0
2004-05-20,9967,9967,9704,9802,51200,141283.0,9514000.0
2004-05-21,9735,10065,9735,9868,28392,142234.0,9514000.0
2004-05-24,9899,10031,9833,9901,11559,142710.0,9514000.0
2004-05-25,9900,9900,9702,9868,20430,142234.0,9514000.0
2004-05-27,10033,10495,9868,10132,36510,146040.0,9514000.0
2004-05-28,10296,10429,10230,10296,36196,148418.0,9514000.0
2004-05-31,10298,10397,9967,9966,24263,143661.0,9514000.0
2004-06-01,9967,10165,9967,10166,17500,146516.0,9514000.0
2004-06-02,10000,10165,9901,9966,23461,143661.0,9514000.0
2004-06-03,9967,10066,9802,9835,34096,141759.0,9514000.0
2004-06-04,9703,9967,9240,9835,25960,141759.0,9514000.0
2004-06-07,9802,10033,9802,9966,24122,143661.0,9514000.0
2004-06-08,9999,10164,9899,9901,22000,142710.0,9514000.0
2004-06-09,10032,10329,9966,10033,44130,144613.0,9514000.0
2004-06-10,10031,10031,9867,9901,34025,142710.0,9514000.0
2004-06-11,9901,10001,9704,9802,34686,141283.0,9514000.0
2004-06-14,9704,9902,9671,9670,11712,139380.0,9514000.0
2004-06-15,9637,9704,9472,9538,35422,137477.0,9514000.0
2004-06-16,9537,9768,9471,9505,22052,137002.0,9514000.0
2004-06-17,9537,9636,9504,9604,24092,138429.0,9514000.0
2004-06-18,9505,9604,9440,9571,13960,137953.0,9514000.0
2004-06-21,9472,9671,9374,9374,23631,135099.0,9514000.0
2004-06-22,9372,9372,9174,9306,26611,134147.0,9514000.0
2004-06-23,9372,9405,9107,9241,12873,133196.0,9514000.0
2004-06-24,9305,9372,9207,9306,25558,134147.0,9514000.0
2004-06-25,9176,9604,9176,9374,75982,135099.0,9514000.0
2004-06-28,9438,9536,9239,9241,26191,133196.0,9514000.0
2004-06-29,9239,9272,9173,9241,75696,133196.0,9514000.0
2004-06-30,9305,9372,9206,9241,124055,133196.0,9514000.0
2004-07-01,9307,9307,9208,9208,76220,132720.0,9514000.0
2004-07-02,9141,9141,9009,9043,33650,130342.0,9514000.0
2004-07-05,8977,9176,8977,9143,27418,131769.0,9514000.0
2004-07-06,9110,9473,9110,9340,135263,134623.0,9514000.0
2004-07-07,9338,9406,9207,9273,35027,133672.0,9514000.0
2004-07-08,9372,9372,9239,9241,58920,133196.0,9514000.0
2004-07-09,9373,9373,9141,9273,30550,133672.0,9514000.0
2004-07-12,9273,9306,9141,9273,44464,133672.0,9514000.0
2004-07-13,9209,9274,9111,9175,28476,132245.0,9514000.0
2004-07-14,9142,9241,9077,9076,31940,130818.0,9514000.0
2004-07-15,9076,9440,9009,9374,138389,135099.0,9514000.0
2004-07-16,9373,9571,9241,9571,50974,137953.0,9514000.0
2004-07-19,9505,9736,9505,9571,51056,137953.0,9514000.0
2004-07-20,9505,9637,9373,9571,18720,137953.0,9514000.0
2004-07-21,9703,9802,9637,9769,36911,140807.0,9514000.0
2004-07-22,9670,9769,9538,9769,18422,140807.0,9514000.0
2004-07-23,9768,9900,9636,9868,43955,142234.0,9514000.0
2004-07-26,9802,10132,9802,10033,47638,144613.0,9514000.0
2004-07-27,10000,10199,9967,10001,65239,144137.0,9514000.0
2004-07-28,10031,10065,9833,9901,47371,142710.0,9514000.0
2004-07-29,9901,10000,9802,10001,43550,144137.0,9514000.0
2004-07-30,10033,10165,9868,9966,81085,143661.0,9514000.0
2004-08-02,10099,10165,9835,10166,128321,146516.0,9514000.0
2004-08-03,10033,10165,10033,10066,111028,145088.0,9514000.0
2004-08-04,10000,10067,9835,10001,77350,144137.0,9514000.0
2004-08-05,10000,10000,9901,10001,34415,144137.0,9514000.0
2004-08-06,9867,9966,9834,9868,12660,142234.0,9514000.0
2004-08-09,9704,10000,9670,10001,17730,144137.0,9514000.0
2004-08-10,9999,10065,9834,9868,18156,142234.0,9514000.0
2004-08-11,9868,10000,9868,9966,28843,143661.0,9514000.0
2004-08-12,9967,10066,9835,9934,30685,143186.0,9514000.0
2004-08-13,10000,10198,9901,10066,79893,145088.0,9514000.0
2004-08-16,9999,10296,9999,10296,50413,148418.0,9514000.0
2004-08-17,10295,10361,10197,10231,25711,147467.0,9514000.0
2004-08-18,10163,10295,10163,10231,17560,147467.0,9514000.0
2004-08-19,10263,10330,10263,10296,24601,148418.0,9514000.0
2004-08-20,10196,10394,10196,10263,12170,147943.0,9514000.0
2004-08-23,10263,10561,10263,10560,36560,152224.0,9514000.0
2004-08-24,10561,10924,10561,10759,88794,155078.0,9514000.0
2004-08-25,10890,11254,10693,11056,189832,159360.0,9514000.0
2004-08-26,11188,11221,10923,11056,58513,159360.0,9514000.0
2004-08-27,11023,11121,10890,11056,57183,159360.0,9514000.0
2004-08-30,10890,11022,10791,10825,41720,156030.0,9514000.0
2004-08-31,10857,10857,10693,10825,12311,156030.0,9514000.0
2004-09-01,10827,11091,10794,10991,33520,158408.0,9514000.0
2004-09-02,10890,11320,10890,10924,35963,157457.0,9514000.0
2004-09-03,11087,11285,10922,11121,98768,160311.0,9514000.0
2004-09-06,11288,11750,11122,11749,142800,169349.0,9514000.0
2004-09-07,11550,11814,11385,11815,72410,170301.0,9514000.0
2004-09-08,11548,11780,11416,11418,45496,164592.0,9514000.0
2004-09-09,11418,11518,11154,11519,80045,166019.0,9514000.0
2004-09-10,11354,11683,11221,11617,45754,167446.0,9514000.0
2004-09-13,11617,11683,11485,11551,24625,166495.0,9514000.0
2004-09-14,11551,11585,11419,11485,27103,165544.0,9514000.0
2004-09-15,11384,11516,11351,11418,23880,164592.0,9514000.0
2004-09-16,11451,11451,11219,11418,46220,164592.0,9514000.0
2004-09-17,11386,11419,11221,11221,34090,161738.0,9514000.0
2004-09-20,11219,11516,11187,11418,61387,164592.0,9514000.0
2004-09-21,11351,11451,11219,11418,24550,164592.0,9514000.0
2004-09-22,11617,11716,11254,11287,55180,162689.0,9514000.0
2004-09-23,11121,11286,11088,11088,40705,159835.0,9514000.0
2004-09-24,10989,11153,10989,11155,22541,160787.0,9514000.0
2004-09-30,11122,11618,11122,11617,72775,167446.0,9514000.0
2004-10-01,11716,12013,11550,12013,144371,173155.0,9514000.0
2004-10-04,12015,12410,11915,12343,151418,177912.0,9514000.0
2004-10-05,12343,12343,12079,12277,41780,176960.0,9514000.0
2004-10-06,12177,12343,12079,12211,45790,176009.0,9514000.0
2004-10-07,12013,12210,12013,12145,33215,175058.0,9514000.0
2004-10-08,12112,12177,11980,12013,35054,173155.0,9514000.0
2004-10-11,11946,12177,11946,12178,35008,175533.0,9514000.0
2004-10-12,12343,12343,11749,11914,79522,171728.0,9514000.0
2004-10-13,12015,12345,11948,12343,88840,177912.0,9514000.0
2004-10-14,12344,12673,12145,12542,170670,180766.0,9514000.0
2004-10-15,12441,12904,12441,12805,122550,184572.0,9514000.0
2004-10-18,12805,13003,12772,12937,132421,186474.0,9514000.0
2004-10-19,12771,13531,12771,13399,236010,193134.0,9514000.0
2004-10-20,13300,13597,12970,13069,77381,188377.0,9514000.0
2004-10-21,13069,13134,12640,13069,82868,188377.0,9514000.0
2004-10-22,13069,13631,12872,13630,105020,196464.0,9514000.0
2004-10-25,13334,13466,13071,13268,49510,191231.0,9514000.0
2004-10-26,13200,13464,13200,13465,19450,194086.0,9514000.0
2004-10-27,13463,13695,13299,13696,36530,197416.0,9514000.0
2004-10-28,13531,13895,13531,13729,63377,197891.0,9514000.0
2004-10-29,13597,13829,13333,13729,16350,197891.0,9514000.0
2004-11-01,13531,13761,13200,13233,36991,190756.0,9514000.0
2004-11-02,13202,13565,13202,13531,29380,195037.0,9514000.0
2004-11-03,13531,13696,13367,13598,24985,195988.0,9514000.0
2004-11-04,13697,13896,13533,13862,65440,199794.0,9514000.0
2004-11-05,13993,13993,13695,13828,21369,199318.0,9514000.0
2004-11-08,13993,13993,13531,13664,18830,196940.0,9514000.0
2004-11-09,13465,13796,13465,13598,19929,195988.0,9514000.0
2004-11-10,13431,14191,13431,14025,98028,202172.0,9514000.0
2004-11-11,14190,14487,14057,14191,84819,204551.0,9514000.0
2004-11-12,14258,14654,14258,14653,158720,211211.0,9514000.0
2004-11-15,14852,15018,14556,14885,58415,214541.0,9514000.0
2004-11-16,14851,14851,14390,14852,35105,214065.0,9514000.0
2004-11-17,14852,15744,14720,15380,94695,221676.0,9514000.0
2004-11-18,15447,15711,14918,15644,64000,225482.0,9514000.0
2004-11-19,15743,15842,15513,15710,90430,226433.0,9514000.0
2004-11-22,15312,15675,15246,15346,53359,221200.0,9514000.0
2004-11-23,15378,16172,15378,16105,71114,232142.0,9514000.0
2004-11-24,15973,16732,15973,16733,108740,241180.0,9514000.0
2004-11-25,16831,16896,16402,16897,86354,243558.0,9514000.0
2004-11-26,16832,17030,16270,16832,93390,242607.0,9514000.0
2004-11-29,16599,16964,16599,16733,60967,241180.0,9514000.0
2004-11-30,17030,17492,16501,17294,101953,249267.0,9514000.0
2004-12-01,16897,17492,16832,17294,67490,249267.0,9514000.0
2004-12-02,17029,17424,16830,17095,63000,246413.0,9514000.0
2004-12-03,17063,17096,15677,16172,176754,233093.0,9514000.0
2004-12-06,15974,16106,15644,15710,100230,226433.0,9514000.0
2004-12-07,15577,16271,15577,15775,203420,227385.0,9514000.0
2004-12-08,15841,17162,15776,16469,172670,237374.0,9514000.0
2004-12-09,16336,17161,16336,16832,112110,242607.0,9514000.0
2004-12-10,16832,17030,16535,16832,57752,242607.0,9514000.0
2004-12-13,16303,16700,15908,16172,90720,233093.0,9514000.0
2004-12-14,16137,16435,15873,16370,87312,235947.0,9514000.0
2004-12-15,16368,16435,16236,16370,32976,235947.0,9514000.0
2004-12-16,16371,16702,16239,16700,34154,240704.0,9514000.0
2004-12-17,16800,17690,16601,17327,702217,249742.0,9514000.0
2004-12-20,17690,17690,17227,17458,66016,251645.0,9514000.0
2004-12-21,17160,17424,16895,17095,108490,246413.0,9514000.0
2004-12-22,17031,17097,16074,17030,110900,245461.0,9514000.0
2004-12-23,16732,17095,16402,16733,74594,241180.0,9514000.0
2004-12-24,16501,16666,16271,16502,44900,237850.0,9514000.0
2004-12-27,16172,16501,16040,16238,55245,234044.0,9514000.0
2004-12-28,16040,16600,16040,16567,52690,238801.0,9514000.0
2004-12-29,16132,16735,16132,16736,47700,237374.0,9514000.0
