DGB금융지주(139130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-01-25,13690,14221,13594,14028,678023,1950473.0,134053154.0
2013-01-28,14124,14847,14076,14751,748934,2051013.0,134053154.0
2013-01-29,14751,15040,14654,15041,450656,2091229.0,134053154.0
2013-01-30,15040,15040,14413,14607,367137,2030905.0,134053154.0
2013-01-31,14558,14606,14076,14076,341946,1957176.0,134053154.0
2013-02-01,14124,15137,14076,14944,316654,2077824.0,134053154.0
2013-02-04,14944,15185,14847,15185,313431,2111337.0,134053154.0
2013-02-05,15281,15426,14992,15426,440994,2144850.0,134053154.0
2013-02-06,15426,15426,14944,15137,414831,2104635.0,134053154.0
2013-02-07,15378,15378,14606,14703,577430,2044311.0,134053154.0
2013-02-08,14751,15233,14558,15233,133445,2118040.0,134053154.0
2013-02-12,15233,15329,15040,15185,74061,2111337.0,134053154.0
2013-02-13,15088,15619,15040,15619,211678,2171661.0,134053154.0
2013-02-14,15619,15908,15474,15908,202830,2211877.0,134053154.0
2013-02-15,15860,15908,15522,15860,227353,2205174.0,134053154.0
2013-02-18,15860,15860,15522,15523,288100,2158256.0,134053154.0
2013-02-19,15619,15619,15378,15426,141468,2144850.0,134053154.0
2013-02-20,15570,15956,15426,15957,218697,2218580.0,134053154.0
2013-02-21,15715,15908,15619,15667,204988,2178364.0,134053154.0
2013-02-22,15811,15811,15570,15812,210125,2198472.0,134053154.0
2013-02-25,15667,16052,15667,15860,366837,2205174.0,134053154.0
2013-02-26,15667,15908,15667,15860,380849,2205174.0,134053154.0
2013-02-27,15763,15811,15522,15523,265823,2158256.0,134053154.0
2013-02-28,15619,15860,15570,15667,251713,2178364.0,134053154.0
2013-03-04,15763,16390,15619,16246,690192,2258796.0,134053154.0
2013-03-05,16101,16197,15763,15764,414575,2191769.0,134053154.0
2013-03-06,15763,15811,15233,15233,383274,2118040.0,134053154.0
2013-03-07,15281,15378,15088,15378,346287,2138148.0,134053154.0
2013-03-08,15233,15426,15185,15426,194922,2144850.0,134053154.0
2013-03-11,15281,15715,15281,15716,189644,2185066.0,134053154.0
2013-03-12,15715,15860,15522,15716,263720,2185066.0,134053154.0
2013-03-13,15570,16149,15570,16149,214021,2245390.0,134053154.0
2013-03-14,15908,16052,15715,15908,334498,2211877.0,134053154.0
2013-03-15,15908,16342,15908,16342,190491,2272201.0,134053154.0
2013-03-18,16294,16438,16101,16294,291213,2265498.0,134053154.0
2013-03-19,16390,16486,16245,16390,463151,2278904.0,134053154.0
2013-03-20,16149,16245,15908,15957,227151,2218580.0,134053154.0
2013-03-21,15908,16149,15667,16005,342516,2225282.0,134053154.0
2013-03-22,16149,16294,15763,16005,655623,2225282.0,134053154.0
2013-03-25,16197,16294,16004,16294,243806,2265498.0,134053154.0
2013-03-26,16294,16342,16004,16198,251216,2252093.0,134053154.0
2013-03-27,16197,16245,16052,16198,83030,2252093.0,134053154.0
2013-03-28,15908,16245,15908,16198,294199,2252093.0,134053154.0
2013-03-29,16197,16197,16004,16198,76091,2252093.0,134053154.0
2013-04-01,16197,16197,15522,15523,96728,2158256.0,134053154.0
2013-04-02,15522,15619,15233,15523,93615,2158256.0,134053154.0
2013-04-03,15619,15619,15426,15571,179577,2164958.0,134053154.0
2013-04-04,15378,15570,15329,15571,157413,2164958.0,134053154.0
2013-04-05,15233,15715,15137,15523,148859,2158256.0,134053154.0
2013-04-08,15378,16101,14751,15619,218867,2171661.0,134053154.0
2013-04-09,15426,15570,15185,15571,148573,2164958.0,134053154.0
2013-04-10,15908,15908,15522,15619,128938,2171661.0,134053154.0
2013-04-11,15811,15908,15570,15908,32892,2211877.0,134053154.0
2013-04-12,15811,15860,15619,15716,289790,2185066.0,134053154.0
2013-04-15,15378,15522,15040,15041,228698,2091229.0,134053154.0
2013-04-16,15040,15667,15040,15619,390740,2171661.0,134053154.0
2013-04-17,15570,15908,15522,15860,77778,2205174.0,134053154.0
2013-04-18,15570,16052,15570,15908,95058,2211877.0,134053154.0
2013-04-19,15667,16197,15474,16005,197105,2225282.0,134053154.0
2013-04-22,16197,16197,15619,15667,97240,2178364.0,134053154.0
2013-04-23,15522,15570,14847,14848,666825,2064419.0,134053154.0
2013-04-24,14992,15088,14751,14944,751753,2077824.0,134053154.0
2013-04-25,14944,15040,14799,14800,274332,2057716.0,134053154.0
2013-04-26,14751,15088,14751,14944,147871,2077824.0,134053154.0
2013-04-29,14847,15040,14847,14992,118984,2084527.0,134053154.0
2013-04-30,14944,15040,14606,14848,415917,2064419.0,134053154.0
2013-05-02,14992,14992,14751,14751,223746,2051013.0,134053154.0
2013-05-03,14799,14896,14317,14366,651752,1997392.0,134053154.0
2013-05-06,14654,14654,14317,14318,326224,1990689.0,134053154.0
2013-05-07,14413,14462,14221,14318,374888,1990689.0,134053154.0
2013-05-08,14317,14606,14269,14607,360641,2030905.0,134053154.0
2013-05-09,14654,15281,14654,15233,265489,2118040.0,134053154.0
2013-05-10,15088,15619,14992,15185,275565,2111337.0,134053154.0
2013-05-13,15378,15860,15378,15764,234960,2191769.0,134053154.0
2013-05-14,15715,16197,15667,16198,225756,2252093.0,134053154.0
2013-05-15,16197,16245,16101,16246,484366,2258796.0,134053154.0
2013-05-16,16197,16197,15811,15908,179251,2211877.0,134053154.0
2013-05-20,15908,16101,15715,15716,131858,2185066.0,134053154.0
2013-05-21,15763,15956,15474,15957,211302,2218580.0,134053154.0
2013-05-22,16101,16197,15908,16101,147930,2238688.0,134053154.0
2013-05-23,15908,16583,15811,16294,260469,2265498.0,134053154.0
2013-05-24,16294,16583,16101,16439,373529,2285606.0,134053154.0
2013-05-27,16197,16438,16052,16439,145160,2285606.0,134053154.0
2013-05-28,16390,16583,16342,16487,245325,2292309.0,134053154.0
2013-05-29,16486,16631,16245,16294,282263,2265498.0,134053154.0
2013-05-30,16342,16583,16149,16439,143737,2285606.0,134053154.0
2013-05-31,16294,16535,16245,16342,180212,2272201.0,134053154.0
2013-06-03,16197,16486,16149,16342,116719,2272201.0,134053154.0
2013-06-04,16535,16535,15763,15908,137944,2211877.0,134053154.0
2013-06-05,15811,16245,15763,15860,221258,2205174.0,134053154.0
2013-06-07,15667,16294,15667,15908,102763,2211877.0,134053154.0
2013-06-10,15860,16052,15426,15523,159729,2158256.0,134053154.0
2013-06-11,15763,16390,15426,16294,261382,2265498.0,134053154.0
2013-06-12,16149,16294,15570,15571,150860,2164958.0,134053154.0
2013-06-13,15570,15908,15378,15378,401982,2138148.0,134053154.0
2013-06-14,15619,15956,15378,15667,320473,2178364.0,134053154.0
2013-06-17,15715,15860,15426,15426,127081,2144850.0,134053154.0
2013-06-18,15667,16245,15474,16246,205508,2258796.0,134053154.0
2013-06-19,15908,16294,15860,15860,181955,2205174.0,134053154.0
2013-06-20,15715,15811,15426,15426,102731,2144850.0,134053154.0
2013-06-21,15233,15329,14992,14992,356544,2084527.0,134053154.0
2013-06-24,15137,15137,14654,14655,255626,2037608.0,134053154.0
2013-06-25,14462,14558,14076,14076,246924,1957176.0,134053154.0
2013-06-26,14462,14606,14317,14607,382550,2030905.0,134053154.0
2013-06-27,14751,14992,14654,14992,378590,2084527.0,134053154.0
2013-06-28,15185,15185,14799,15041,542160,2091229.0,134053154.0
2013-07-01,14896,15088,14847,14896,305500,2071121.0,134053154.0
2013-07-02,14992,15088,14944,14944,234664,2077824.0,134053154.0
2013-07-03,14944,15137,14847,15137,680666,2104635.0,134053154.0
2013-07-04,15185,15329,15088,15330,273430,2131445.0,134053154.0
2013-07-05,15329,15426,14896,14944,190463,2077824.0,134053154.0
2013-07-08,14992,15040,14799,14800,106342,2057716.0,134053154.0
2013-07-09,14896,15378,14462,14992,668705,2084527.0,134053154.0
2013-07-10,15088,15088,14799,15089,166402,2097932.0,134053154.0
2013-07-11,14896,15378,14896,15330,192188,2131445.0,134053154.0
2013-07-12,15185,15233,14703,14703,528664,2044311.0,134053154.0
2013-07-15,14751,15233,14703,15233,321088,2118040.0,134053154.0
2013-07-16,15329,15715,15088,15716,210956,2185066.0,134053154.0
2013-07-17,15667,16294,15667,16053,365155,2231985.0,134053154.0
2013-07-18,15908,16101,15570,15860,160823,2205174.0,134053154.0
2013-07-19,16004,16294,15715,16294,79529,2265498.0,134053154.0
2013-07-22,16149,16245,15860,15957,93393,2218580.0,134053154.0
2013-07-23,16245,16245,15908,16101,164811,2238688.0,134053154.0
2013-07-24,15956,16052,15811,16005,110267,2225282.0,134053154.0
2013-07-25,15908,16004,15811,15957,44907,2218580.0,134053154.0
2013-07-26,15908,16245,15908,16198,75350,2252093.0,134053154.0
2013-07-29,16197,16342,15956,16053,88678,2231985.0,134053154.0
2013-07-30,16004,16101,15811,15957,114640,2218580.0,134053154.0
2013-07-31,15860,16245,15763,16246,199371,2258796.0,134053154.0
2013-08-01,16101,16438,16004,16439,137607,2285606.0,134053154.0
2013-08-02,16294,16679,16004,16198,309520,2252093.0,134053154.0
2013-08-05,16294,16294,15667,15812,363889,2198472.0,134053154.0
2013-08-06,15715,15763,15378,15475,501892,2151553.0,134053154.0
2013-08-07,15426,15570,15329,15330,93799,2131445.0,134053154.0
2013-08-08,15426,15474,15378,15378,73097,2138148.0,134053154.0
2013-08-09,15378,15378,15137,15233,86972,2118040.0,134053154.0
2013-08-12,15185,15378,15137,15282,32038,2124742.0,134053154.0
2013-08-13,15329,15570,15281,15571,178316,2164958.0,134053154.0
2013-08-14,15570,16245,15426,16198,178550,2252093.0,134053154.0
2013-08-16,16245,16245,15908,16101,160324,2238688.0,134053154.0
2013-08-19,15908,16101,15908,16101,215214,2238688.0,134053154.0
2013-08-20,16101,16101,15667,15667,113941,2178364.0,134053154.0
2013-08-21,15570,15667,15088,15089,118483,2097932.0,134053154.0
2013-08-22,14992,15185,14751,14992,99495,2084527.0,134053154.0
2013-08-23,15185,15378,14992,15233,139053,2118040.0,134053154.0
2013-08-26,15233,15281,15137,15137,129885,2104635.0,134053154.0
2013-08-27,15088,15281,15088,15282,127875,2124742.0,134053154.0
2013-08-28,14944,15426,14896,15426,155680,2144850.0,134053154.0
2013-08-29,15185,15329,14992,14992,303212,2084527.0,134053154.0
2013-08-30,14992,15185,14992,14992,482209,2084527.0,134053154.0
2013-09-02,14992,15040,14847,14848,127174,2064419.0,134053154.0
2013-09-03,14944,14992,14847,14992,217794,2084527.0,134053154.0
2013-09-04,14944,15137,14896,15089,152084,2097932.0,134053154.0
2013-09-05,15137,15185,14992,15185,102084,2111337.0,134053154.0
2013-09-06,15233,15233,14944,14944,244846,2077824.0,134053154.0
2013-09-09,15040,15040,14896,14992,120320,2084527.0,134053154.0
2013-09-10,15040,15088,14751,14848,636510,2064419.0,134053154.0
2013-09-11,14896,14992,14654,14800,442770,2057716.0,134053154.0
2013-09-12,14847,15474,14847,15282,573214,2124742.0,134053154.0
2013-09-13,15329,15378,15137,15330,168812,2131445.0,134053154.0
2013-09-16,15233,15570,15185,15475,179882,2151553.0,134053154.0
2013-09-17,15522,15667,15426,15667,187066,2178364.0,134053154.0
2013-09-23,16052,16052,15522,16053,342670,2231985.0,134053154.0
2013-09-24,16004,16052,15763,15860,295889,2205174.0,134053154.0
2013-09-25,15811,16004,15763,15860,234827,2205174.0,134053154.0
2013-09-26,15811,15860,15619,15619,114286,2171661.0,134053154.0
2013-09-27,15763,15860,15570,15812,206294,2198472.0,134053154.0
2013-09-30,15715,15860,15329,15619,270964,2171661.0,134053154.0
2013-10-01,15619,15667,15474,15571,116452,2164958.0,134053154.0
2013-10-02,15715,15763,15474,15571,74966,2164958.0,134053154.0
2013-10-04,15522,15860,15378,15812,151530,2198472.0,134053154.0
2013-10-07,15619,15715,15522,15619,215379,2171661.0,134053154.0
2013-10-08,15619,15619,15378,15523,185429,2158256.0,134053154.0
2013-10-10,15329,15570,15185,15523,386052,2158256.0,134053154.0
2013-10-11,15570,15715,15426,15571,235490,2164958.0,134053154.0
2013-10-14,15474,15522,15329,15330,123245,2131445.0,134053154.0
2013-10-15,15378,15426,15281,15426,251851,2144850.0,134053154.0
2013-10-16,15426,16004,15378,15908,814736,2211877.0,134053154.0
2013-10-17,16101,16149,15908,16005,439068,2225282.0,134053154.0
2013-10-18,16004,16390,16004,16342,501626,2272201.0,134053154.0
2013-10-21,16390,16390,16149,16294,182881,2265498.0,134053154.0
2013-10-22,16390,16390,16101,16198,190466,2252093.0,134053154.0
2013-10-23,16197,16245,15763,15764,208327,2191769.0,134053154.0
2013-10-24,15763,16245,15715,16246,157416,2258796.0,134053154.0
2013-10-25,16294,16294,15860,16005,201450,2225282.0,134053154.0
2013-10-28,16149,16149,15860,16101,138905,2238688.0,134053154.0
2013-10-29,16101,16149,15908,16053,91991,2231985.0,134053154.0
2013-10-30,16101,16149,15956,16149,262907,2245390.0,134053154.0
2013-10-31,16004,16390,15908,16390,482226,2278904.0,134053154.0
2013-11-01,16390,16390,16294,16390,246514,2278904.0,134053154.0
2013-11-04,16390,16390,16052,16198,128447,2252093.0,134053154.0
2013-11-05,16294,16390,16101,16342,229496,2272201.0,134053154.0
2013-11-06,16342,16390,16101,16342,212563,2272201.0,134053154.0
2013-11-07,16197,16390,16101,16390,168773,2278904.0,134053154.0
2013-11-08,16101,16390,16004,16390,185824,2278904.0,134053154.0
2013-11-11,16342,16390,15619,15619,204457,2171661.0,134053154.0
2013-11-12,15619,15860,15619,15764,120571,2191769.0,134053154.0
2013-11-13,15715,15763,15522,15571,119064,2164958.0,134053154.0
2013-11-14,15570,16101,15570,16101,206349,2238688.0,134053154.0
2013-11-15,15908,16004,15860,15860,317733,2205174.0,134053154.0
2013-11-18,15956,16004,15763,16005,332675,2225282.0,134053154.0
2013-11-19,15860,16245,15860,16198,140810,2252093.0,134053154.0
2013-11-20,16197,16245,16052,16198,148977,2252093.0,134053154.0
2013-11-21,16197,16197,15860,16053,223105,2231985.0,134053154.0
2013-11-22,16101,16197,15908,16053,146184,2231985.0,134053154.0
2013-11-25,16149,16294,16004,16294,184549,2265498.0,134053154.0
2013-11-26,16101,16342,16004,16342,163241,2272201.0,134053154.0
2013-11-27,16342,16390,16197,16390,168797,2278904.0,134053154.0
2013-11-28,16245,16390,16245,16390,139210,2278904.0,134053154.0
2013-11-29,16390,16390,16149,16390,130310,2278904.0,134053154.0
2013-12-02,16004,16390,16004,16390,141964,2278904.0,134053154.0
2013-12-03,16294,16583,16245,16390,297909,2278904.0,134053154.0
2013-12-04,16342,16535,15619,15667,335008,2178364.0,134053154.0
2013-12-05,15763,15908,15715,15812,212548,2198472.0,134053154.0
2013-12-06,15715,15811,15522,15619,306307,2171661.0,134053154.0
2013-12-09,15715,15908,15474,15908,176983,2211877.0,134053154.0
2013-12-10,15908,15956,15570,15812,181873,2198472.0,134053154.0
2013-12-11,15715,15860,15233,15378,343319,2138148.0,134053154.0
2013-12-12,15378,15426,15185,15282,115732,2124742.0,134053154.0
2013-12-13,15281,15281,14896,15185,335145,2111337.0,134053154.0
2013-12-16,15185,15233,15040,15041,134411,2091229.0,134053154.0
2013-12-17,15040,15522,15040,15523,208114,2158256.0,134053154.0
2013-12-18,15570,15763,15426,15716,334426,2185066.0,134053154.0
2013-12-19,15908,16101,15763,16053,156988,2231985.0,134053154.0
2013-12-20,16101,16149,16004,16149,163759,2245390.0,134053154.0
2013-12-23,16197,16197,15956,15957,103255,2218580.0,134053154.0
2013-12-24,16245,16245,15956,16053,112928,2231985.0,134053154.0
2013-12-26,16101,16101,15956,16005,164869,2225282.0,134053154.0
2013-12-27,15860,16004,15811,15957,95104,2218580.0,134053154.0
2013-12-30,15956,16004,15811,15908,184143,2211877.0,134053154.0
2014-01-02,15956,16052,15811,15812,116639,2198472.0,134053154.0
2014-01-03,15908,15956,15715,15716,93057,2185066.0,134053154.0
2014-01-06,15860,16004,15715,15716,110498,2185066.0,134053154.0
2014-01-07,15715,15860,15570,15571,118808,2164958.0,134053154.0
2014-01-08,15763,15908,15619,15860,195986,2205174.0,134053154.0
2014-01-09,15908,16149,15715,16149,243522,2245390.0,134053154.0
2014-01-10,16197,16245,16004,16149,173624,2245390.0,134053154.0
2014-01-13,15908,15908,15763,15764,161593,2191769.0,134053154.0
2014-01-14,15811,15860,15715,15860,75480,2205174.0,134053154.0
2014-01-15,15860,15956,15378,15426,275778,2144850.0,134053154.0
2014-01-16,15474,15522,15233,15330,397758,2131445.0,134053154.0
2014-01-17,15426,15522,15378,15378,156110,2138148.0,134053154.0
2014-01-20,15474,15715,15378,15716,205758,2185066.0,134053154.0
2014-01-21,15619,15619,15329,15330,205030,2131445.0,134053154.0
2014-01-22,15329,15570,15233,15571,266919,2164958.0,134053154.0
2014-01-23,15570,15570,15378,15378,340767,2138148.0,134053154.0
2014-01-24,15378,15763,15040,15667,329133,2178364.0,134053154.0
2014-01-27,15426,15570,15281,15378,253906,2138148.0,134053154.0
2014-01-28,15426,15474,15185,15330,286899,2131445.0,134053154.0
2014-01-29,15378,16101,15329,16101,488356,2238688.0,134053154.0
2014-02-03,15908,15908,15233,15233,355172,2118040.0,134053154.0
2014-02-04,15088,15233,15040,15089,517386,2097932.0,134053154.0
2014-02-05,15185,15281,14944,15041,315350,2091229.0,134053154.0
2014-02-06,14944,15040,14751,14896,327938,2071121.0,134053154.0
2014-02-07,14944,15088,14896,14944,152589,2077824.0,134053154.0
2014-02-10,15040,15185,14847,15089,177292,2097932.0,134053154.0
2014-02-11,15185,15281,14799,14944,260970,2077824.0,134053154.0
2014-02-12,15040,15137,14992,14992,124104,2084527.0,134053154.0
2014-02-13,14992,15040,14847,14848,92917,2064419.0,134053154.0
2014-02-14,14944,15040,14847,14992,114127,2084527.0,134053154.0
2014-02-17,14992,15185,14944,15137,138931,2104635.0,134053154.0
2014-02-18,15137,15281,14992,15282,130029,2124742.0,134053154.0
2014-02-19,15281,15329,15137,15233,93270,2118040.0,134053154.0
2014-02-20,15088,15329,14847,14896,168581,2071121.0,134053154.0
2014-02-21,14944,15088,14896,15041,172632,2091229.0,134053154.0
2014-02-24,15088,15185,14992,15185,104700,2111337.0,134053154.0
2014-02-25,15088,15281,15040,15185,322669,2111337.0,134053154.0
2014-02-26,15137,15570,15137,15523,330501,2158256.0,134053154.0
2014-02-27,15474,15619,15329,15619,102700,2171661.0,134053154.0
2014-02-28,15426,15860,15426,15812,320950,2198472.0,134053154.0
2014-03-03,15811,15811,15329,15378,299046,2138148.0,134053154.0
2014-03-04,15281,15281,14944,14992,430142,2084527.0,134053154.0
2014-03-05,15137,15185,14944,14944,548065,2077824.0,134053154.0
2014-03-06,14992,14992,14896,14896,236770,2071121.0,134053154.0
2014-03-07,14944,15088,14896,14896,183072,2071121.0,134053154.0
2014-03-10,14944,14992,14799,14896,475140,2071121.0,134053154.0
2014-03-11,14944,14944,14751,14751,340495,2051013.0,134053154.0
2014-03-12,14751,14751,14221,14318,547920,1990689.0,134053154.0
2014-03-13,14317,14317,13690,13932,1304036,1937068.0,134053154.0
2014-03-14,13787,14413,13787,14366,688773,1997392.0,134053154.0
2014-03-17,14462,14558,14365,14366,418609,1997392.0,134053154.0
2014-03-18,14510,14558,14269,14366,328449,1997392.0,134053154.0
2014-03-19,14558,14558,14221,14318,243561,1990689.0,134053154.0
2014-03-20,14317,14317,13931,14076,492111,1957176.0,134053154.0
2014-03-21,14221,14269,13931,14125,568062,1963879.0,134053154.0
2014-03-24,14221,14558,14172,14414,948717,2004095.0,134053154.0
2014-03-25,14317,14558,14317,14462,686652,2010797.0,134053154.0
2014-03-26,14510,14654,14462,14559,483996,2024203.0,134053154.0
2014-03-27,14510,14654,14365,14462,521492,2010797.0,134053154.0
2014-03-28,14462,14944,14462,14751,514635,2051013.0,134053154.0
2014-03-31,14751,14847,14654,14848,460858,2064419.0,134053154.0
2014-04-01,14896,14944,14654,14896,797679,2071121.0,134053154.0
2014-04-02,14896,15040,14799,15041,467003,2091229.0,134053154.0
2014-04-03,15378,15378,15040,15137,396699,2104635.0,134053154.0
2014-04-04,15088,15088,14606,14607,566217,2030905.0,134053154.0
2014-04-07,14606,14847,14606,14800,397743,2057716.0,134053154.0
2014-04-08,14703,14751,14558,14655,218712,2037608.0,134053154.0
2014-04-09,14606,14847,14606,14848,275021,2064419.0,134053154.0
2014-04-10,14896,15040,14751,15041,341264,2091229.0,134053154.0
2014-04-11,14944,14992,14799,14992,199997,2084527.0,134053154.0
2014-04-14,14896,14992,14654,14848,197000,2064419.0,134053154.0
2014-04-15,14847,14992,14751,14751,174273,2051013.0,134053154.0
2014-04-16,14751,14944,14751,14800,69521,2057716.0,134053154.0
2014-04-17,14847,14944,14751,14896,154855,2071121.0,134053154.0
2014-04-18,14992,14992,14896,14944,19225,2077824.0,134053154.0
2014-04-21,14896,14992,14847,14896,89965,2071121.0,134053154.0
2014-04-22,14896,14944,14799,14848,102802,2064419.0,134053154.0
2014-04-23,14944,14992,14847,14848,129450,2064419.0,134053154.0
2014-04-24,14944,14944,14703,14896,160986,2071121.0,134053154.0
2014-04-25,14799,14847,14510,14559,133477,2024203.0,134053154.0
2014-04-28,14606,14654,14558,14559,59851,2024203.0,134053154.0
2014-04-29,14606,14703,14462,14510,114394,2017500.0,134053154.0
2014-04-30,14606,15088,14558,15089,378641,2097932.0,134053154.0
2014-05-02,15137,15281,14992,15233,340195,2118040.0,134053154.0
2014-05-07,15281,15329,14799,14848,275236,2064419.0,134053154.0
2014-05-08,14944,15088,14896,14944,95534,2077824.0,134053154.0
2014-05-09,15137,15137,14896,14896,195520,2071121.0,134053154.0
2014-05-12,14896,15233,14896,15089,133129,2097932.0,134053154.0
2014-05-13,15185,15233,14944,15089,68764,2097932.0,134053154.0
2014-05-14,15088,15426,15040,15426,382163,2144850.0,134053154.0
2014-05-15,15329,15522,15281,15426,219692,2144850.0,134053154.0
2014-05-16,15426,15426,15088,15233,238121,2118040.0,134053154.0
2014-05-19,15137,15233,15040,15185,153678,2111337.0,134053154.0
2014-05-20,15233,15329,15040,15137,143931,2104635.0,134053154.0
2014-05-21,15040,15233,14992,15233,130310,2118040.0,134053154.0
2014-05-22,15329,15378,15137,15185,227970,2111337.0,134053154.0
2014-05-23,15137,15281,15088,15233,168958,2118040.0,134053154.0
2014-05-26,15233,15329,15088,15233,126628,2118040.0,134053154.0
2014-05-27,15281,15281,15137,15282,124123,2124742.0,134053154.0
2014-05-28,15185,15281,14992,15137,192756,2104635.0,134053154.0
2014-05-29,15137,15137,14751,14896,234935,2071121.0,134053154.0
2014-05-30,14799,15040,14799,15041,361627,2091229.0,134053154.0
2014-06-02,15040,15040,14799,14944,98034,2077824.0,134053154.0
2014-06-03,14896,15088,14799,15089,274540,2097932.0,134053154.0
2014-06-05,15040,15088,14847,15089,228136,2097932.0,134053154.0
2014-06-09,15040,15233,15040,15233,191211,2118040.0,134053154.0
2014-06-10,15329,15570,15233,15571,231579,2164958.0,134053154.0
2014-06-11,15426,15619,15329,15619,167747,2171661.0,134053154.0
2014-06-12,15378,15474,15088,15137,250748,2104635.0,134053154.0
2014-06-13,15040,15233,14992,15041,265699,2091229.0,134053154.0
2014-06-16,14992,15233,14944,15137,99436,2104635.0,134053154.0
2014-06-17,15233,15233,14847,14944,411976,2077824.0,134053154.0
2014-06-18,14944,14944,14751,14751,301264,2051013.0,134053154.0
2014-06-19,14799,14944,14751,14944,129981,2077824.0,134053154.0
2014-06-20,14896,14992,14751,14848,214839,2064419.0,134053154.0
2014-06-23,14799,14896,14462,14559,250866,2024203.0,134053154.0
2014-06-24,14654,14751,14413,14655,281000,2037608.0,134053154.0
2014-06-25,14510,14799,14510,14655,266651,2037608.0,134053154.0
2014-06-26,14703,14703,14462,14559,185170,2024203.0,134053154.0
2014-06-27,14606,14654,14462,14559,195511,2024203.0,134053154.0
2014-06-30,14606,14654,14510,14607,111746,2030905.0,134053154.0
2014-07-01,14654,14751,14510,14607,206170,2030905.0,134053154.0
2014-07-02,14654,14703,14510,14655,154444,2037608.0,134053154.0
2014-07-03,14558,14606,14413,14462,252037,2010797.0,134053154.0
2014-07-04,14462,14510,14269,14318,144806,1990689.0,134053154.0
2014-07-07,14365,14365,14172,14221,220626,1977284.0,134053154.0
2014-07-08,14172,14365,14172,14318,204398,1990689.0,134053154.0
2014-07-09,14317,14365,14172,14318,186717,1990689.0,134053154.0
2014-07-10,14317,14462,14269,14414,227453,2004095.0,134053154.0
2014-07-11,14317,14558,14317,14510,385601,2017500.0,134053154.0
2014-07-14,14558,14606,14413,14510,94000,2017500.0,134053154.0
2014-07-15,14558,14606,14317,14462,138083,2010797.0,134053154.0
2014-07-16,14462,14462,14269,14366,767890,1997392.0,134053154.0
2014-07-17,14365,14462,14269,14318,172269,1990689.0,134053154.0
2014-07-18,14269,14365,14221,14366,66256,1997392.0,134053154.0
2014-07-21,14413,14462,14365,14414,119167,2004095.0,134053154.0
2014-07-22,14462,14462,14317,14414,127616,2004095.0,134053154.0
2014-07-23,14413,14558,14365,14559,146451,2024203.0,134053154.0
2014-07-24,14606,14703,14558,14607,170515,2030905.0,134053154.0
2014-07-25,14751,14751,14606,14751,98007,2051013.0,134053154.0
2014-07-28,14751,15378,14703,15282,339083,2124742.0,134053154.0
2014-07-29,15426,15619,15378,15571,522889,2164958.0,134053154.0
2014-07-30,15619,16438,15619,16149,683757,2245390.0,134053154.0
2014-07-31,16149,16438,15956,16198,547065,2252093.0,134053154.0
2014-08-01,15908,16342,15860,16246,616651,2258796.0,134053154.0
2014-08-04,16197,16438,16149,16439,361765,2285606.0,134053154.0
2014-08-05,16342,16438,15715,15860,434502,2205174.0,134053154.0
2014-08-06,15860,16004,15763,15860,301763,2205174.0,134053154.0
2014-08-07,15956,16052,15860,16005,221660,2225282.0,134053154.0
2014-08-08,16004,16149,15908,16101,496316,2238688.0,134053154.0
2014-08-11,16245,16390,16149,16390,501653,2278904.0,134053154.0
2014-08-12,16390,16390,16294,16390,478240,2278904.0,134053154.0
2014-08-13,16438,16583,16245,16583,377890,2305714.0,134053154.0
2014-08-14,16583,16776,16390,16439,362966,2285606.0,134053154.0
2014-08-18,16583,16583,16438,16583,488021,2305714.0,134053154.0
2014-08-19,16535,16727,16486,16680,253512,2319120.0,134053154.0
2014-08-20,16776,16776,16535,16680,380795,2319120.0,134053154.0
2014-08-21,16727,16776,16583,16776,495602,2332525.0,134053154.0
2014-08-22,16776,16872,16631,16873,193940,2345930.0,134053154.0
2014-08-25,16776,16872,16679,16776,402057,2332525.0,134053154.0
2014-08-26,16776,17065,16679,17065,222518,2372741.0,134053154.0
2014-08-27,16872,17258,16872,17114,578949,2379443.0,134053154.0
2014-08-28,17017,17161,16872,16873,197701,2345930.0,134053154.0
2014-08-29,16872,17065,16727,17065,329803,2372741.0,134053154.0
2014-09-01,17017,17017,16776,16824,126493,2339228.0,134053154.0
2014-09-02,16920,16920,16486,16487,202836,2292309.0,134053154.0
2014-09-03,16535,16872,16390,16776,286314,2332525.0,134053154.0
2014-09-04,16920,17209,16679,17114,312706,2379443.0,134053154.0
2014-09-05,17113,17306,16824,16824,257296,2339228.0,134053154.0
2014-09-11,16631,17402,16631,17403,316349,2419659.0,134053154.0
2014-09-12,17402,17450,16968,17451,245477,2426362.0,134053154.0
2014-09-15,17354,17354,16872,17065,274664,2372741.0,134053154.0
2014-09-16,17065,17113,16438,16439,277471,2285606.0,134053154.0
2014-09-17,16486,16776,16486,16680,250985,2319120.0,134053154.0
2014-09-18,16535,16776,16535,16535,177191,2299012.0,134053154.0
2014-09-19,16535,16824,16535,16680,274391,2319120.0,134053154.0
2014-09-22,16727,16727,16535,16631,204390,2312417.0,134053154.0
2014-09-23,16583,16727,16486,16487,298221,2292309.0,134053154.0
2014-09-24,16679,16679,16342,16535,237304,2299012.0,134053154.0
2014-09-25,16583,16679,16149,16342,731844,2272201.0,134053154.0
