해성디에스(195870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-03-14,19450,19500,19100,19300,105148,328100.0,17000000.0
2018-03-15,19300,19700,19200,19450,112235,330650.0,17000000.0
2018-03-16,19450,19800,19150,19650,136143,334050.0,17000000.0
2018-03-19,19950,20400,19750,20200,388959,343400.0,17000000.0
2018-03-20,20050,20300,19800,19950,154220,339150.0,17000000.0
2018-03-21,19850,20250,19500,19600,131218,333200.0,17000000.0
2018-03-22,19550,20000,19450,19750,149162,335750.0,17000000.0
2018-03-23,19450,19500,18650,18700,193848,317900.0,17000000.0
2018-03-26,18750,19350,18650,19250,90793,327250.0,17000000.0
2018-03-27,19300,19500,18450,19250,161843,327250.0,17000000.0
2018-03-28,19100,19300,18750,18950,51012,322150.0,17000000.0
2018-03-29,19400,19400,18700,18850,89980,320450.0,17000000.0
2018-03-30,18950,19950,18900,19850,143776,337450.0,17000000.0
2018-04-02,19850,19900,19300,19350,84660,328950.0,17000000.0
2018-04-03,19100,19400,18950,19100,69140,324700.0,17000000.0
2018-04-04,19150,19300,18250,18450,109357,313650.0,17000000.0
2018-04-05,18550,18750,18350,18750,60869,318750.0,17000000.0
2018-04-06,18650,18800,18300,18350,58795,311950.0,17000000.0
2018-04-09,18200,18500,18200,18200,34891,309400.0,17000000.0
2018-04-10,18450,18450,17550,18400,104887,312800.0,17000000.0
2018-04-11,18600,18800,18200,18600,38217,316200.0,17000000.0
2018-04-12,18500,18850,18500,18650,44105,317050.0,17000000.0
2018-04-13,18800,19050,18600,18850,48422,320450.0,17000000.0
2018-04-16,18500,18700,18150,18450,85674,313650.0,17000000.0
2018-04-17,18450,19100,18050,18750,144710,318750.0,17000000.0
2018-04-18,18700,19300,18700,18800,125092,319600.0,17000000.0
2018-04-19,18900,19050,18650,18950,45835,322150.0,17000000.0
2018-04-20,19000,19050,18750,18800,40747,319600.0,17000000.0
2018-04-23,18800,18800,18350,18600,39056,316200.0,17000000.0
2018-04-24,18600,18700,18200,18650,42989,317050.0,17000000.0
2018-04-25,18400,18600,18150,18150,46314,308550.0,17000000.0
2018-04-26,18200,18500,17950,18100,68384,307700.0,17000000.0
2018-04-27,18100,18350,17900,18050,25026,306850.0,17000000.0
2018-04-30,18000,18150,17550,17600,89703,299200.0,17000000.0
2018-05-02,17600,17900,17500,17550,56517,298350.0,17000000.0
2018-05-03,17550,17800,17300,17350,76666,294950.0,17000000.0
2018-05-04,17300,17700,17300,17600,36629,299200.0,17000000.0
2018-05-08,17800,17800,17400,17400,36908,295800.0,17000000.0
2018-05-09,17450,17600,17200,17600,36796,299200.0,17000000.0
2018-05-10,17600,17700,17450,17600,28297,299200.0,17000000.0
2018-05-11,17600,17800,17500,17700,16812,300900.0,17000000.0
2018-05-14,17600,17700,17200,17300,61410,294100.0,17000000.0
2018-05-15,17300,17450,16750,17000,82880,289000.0,17000000.0
2018-05-16,17000,17000,16750,16850,33728,286450.0,17000000.0
2018-05-17,16850,17100,16750,16750,41799,284750.0,17000000.0
2018-05-18,16750,17250,16550,17000,66933,289000.0,17000000.0
2018-05-21,17350,17400,16950,17350,32218,294950.0,17000000.0
2018-05-23,17450,17450,17100,17300,30068,294100.0,17000000.0
2018-05-24,17400,17450,17200,17300,37042,294100.0,17000000.0
2018-05-25,17300,17300,17000,17100,21532,290700.0,17000000.0
2018-05-28,17100,17200,16950,17050,44874,289850.0,17000000.0
2018-05-29,17050,17150,16850,16850,38342,286450.0,17000000.0
2018-05-30,16800,17300,16750,17200,37301,292400.0,17000000.0
2018-05-31,17350,17350,17000,17200,33743,292400.0,17000000.0
2018-06-01,17050,17250,16900,17000,37638,289000.0,17000000.0
2018-06-04,17250,17250,16950,17000,34406,289000.0,17000000.0
2018-06-05,17000,17500,17000,17500,34643,297500.0,17000000.0
2018-06-07,17500,17800,17400,17500,31384,297500.0,17000000.0
2018-06-08,17450,17550,17200,17200,34782,292400.0,17000000.0
2018-06-11,17150,17650,17150,17550,42345,298350.0,17000000.0
2018-06-12,17550,17650,17300,17600,32924,299200.0,17000000.0
2018-06-14,17500,17650,17350,17450,42998,296650.0,17000000.0
2018-06-15,17450,18200,17450,17900,137555,304300.0,17000000.0
2018-06-18,18100,18100,17200,17500,98978,297500.0,17000000.0
2018-06-19,17350,17700,16850,17100,62923,290700.0,17000000.0
2018-06-20,17000,17550,17000,17500,24978,297500.0,17000000.0
2018-06-21,17550,17900,17500,17800,54131,302600.0,17000000.0
2018-06-22,17950,18700,17650,18650,272098,317050.0,17000000.0
2018-06-25,18700,19650,18650,19600,378266,333200.0,17000000.0
2018-06-26,19450,20500,19350,20400,631528,346800.0,17000000.0
2018-06-27,20500,20900,19900,20200,343603,343400.0,17000000.0
2018-06-28,20000,20450,19950,20200,219743,343400.0,17000000.0
2018-06-29,20300,20350,19200,19600,216639,333200.0,17000000.0
2018-07-02,19600,20300,19500,19700,293631,334900.0,17000000.0
2018-07-03,20000,20150,19500,19950,163275,339150.0,17000000.0
2018-07-04,20050,20300,19650,20300,127505,345100.0,17000000.0
2018-07-05,20300,20300,19800,19950,118452,339150.0,17000000.0
2018-07-06,19950,20500,19800,20300,175722,345100.0,17000000.0
2018-07-09,20450,20800,20000,20100,160111,341700.0,17000000.0
2018-07-10,20300,20400,19900,20150,146479,342550.0,17000000.0
2018-07-11,20100,20150,19250,19650,185847,334050.0,17000000.0
2018-07-12,19550,21150,19300,21150,376220,359550.0,17000000.0
2018-07-13,21350,21400,20500,20800,262826,353600.0,17000000.0
2018-07-16,20700,20800,18900,19350,656282,328950.0,17000000.0
2018-07-17,19350,20250,19350,19400,433918,329800.0,17000000.0
2018-07-18,19550,20650,19400,20350,328614,345950.0,17000000.0
2018-07-19,20350,20700,19950,20350,149058,345950.0,17000000.0
2018-07-20,20350,20400,19600,20150,78256,342550.0,17000000.0
2018-07-23,20000,20100,18900,19150,98355,325550.0,17000000.0
2018-07-24,19100,19400,18900,19050,66982,323850.0,17000000.0
2018-07-25,19050,19300,18650,18750,73946,318750.0,17000000.0
2018-07-26,19000,19350,18650,19300,71091,328100.0,17000000.0
2018-07-27,19200,20000,19150,19800,114487,336600.0,17000000.0
2018-07-30,19950,19950,19250,19300,37469,328100.0,17000000.0
2018-07-31,19200,19200,18850,19100,53373,324700.0,17000000.0
2018-08-01,19150,19200,18700,18900,60752,321300.0,17000000.0
2018-08-02,19000,19450,18800,18800,62162,319600.0,17000000.0
2018-08-03,19000,19150,18600,18850,46605,320450.0,17000000.0
2018-08-06,18950,19000,18000,18100,128552,307700.0,17000000.0
2018-08-07,18150,18500,17700,18450,96955,313650.0,17000000.0
2018-08-08,18450,18550,17800,17950,85960,305150.0,17000000.0
2018-08-09,18150,18250,17700,17850,75257,303450.0,17000000.0
2018-08-10,17900,17950,17400,17600,98654,299200.0,17000000.0
2018-08-13,17500,17600,17100,17200,72758,292400.0,17000000.0
2018-08-14,17150,17350,16800,17000,119134,289000.0,17000000.0
2018-08-16,17000,17550,16700,17450,90272,296650.0,17000000.0
2018-08-17,17650,17650,16800,16850,187600,286450.0,17000000.0
2018-08-20,16900,17250,16850,17100,52187,290700.0,17000000.0
2018-08-21,17050,17700,16950,17550,60712,298350.0,17000000.0
2018-08-22,17550,17600,17250,17300,28069,294100.0,17000000.0
2018-08-23,17300,17550,17000,17400,58216,295800.0,17000000.0
2018-08-24,17400,18050,17350,17950,79291,305150.0,17000000.0
2018-08-27,17950,18250,17700,18050,58425,306850.0,17000000.0
2018-08-28,18050,18250,17750,17850,52448,303450.0,17000000.0
2018-08-29,17700,18450,17700,18350,73906,311950.0,17000000.0
2018-08-30,18450,18450,18000,18100,36954,307700.0,17000000.0
2018-08-31,18100,18100,17200,17400,178847,295800.0,17000000.0
2018-09-03,17300,17450,17050,17150,110256,291550.0,17000000.0
2018-09-04,17100,17550,17100,17500,64257,297500.0,17000000.0
2018-09-05,17500,17650,17200,17400,26518,295800.0,17000000.0
2018-09-06,17400,17600,17200,17450,35427,296650.0,17000000.0
2018-09-07,17300,17350,16950,17100,72752,290700.0,17000000.0
2018-09-10,17100,17350,16950,17000,44283,289000.0,17000000.0
2018-09-11,17000,17150,16900,17000,65877,289000.0,17000000.0
2018-09-12,17050,17200,16800,16900,81993,287300.0,17000000.0
2018-09-13,16900,17100,16700,16700,66375,283900.0,17000000.0
2018-09-14,16750,17050,16750,17000,37406,289000.0,17000000.0
2018-09-17,17250,17250,16700,16900,26720,287300.0,17000000.0
2018-09-18,16750,17250,16750,17000,32730,289000.0,17000000.0
2018-09-19,17100,17150,16700,16750,45624,284750.0,17000000.0
2018-09-20,16750,17100,16500,17050,58178,289850.0,17000000.0
2018-09-21,17200,17200,16850,17100,39256,290700.0,17000000.0
2018-09-27,17100,17300,16950,17150,34705,291550.0,17000000.0
2018-09-28,17200,17400,17000,17150,47320,291550.0,17000000.0
2018-10-01,17150,17200,16650,16800,74684,285600.0,17000000.0
2018-10-02,17000,17100,16600,16750,26265,284750.0,17000000.0
2018-10-04,16900,16950,16350,16800,60285,285600.0,17000000.0
2018-10-05,16500,16700,16400,16550,41773,281350.0,17000000.0
2018-10-08,16500,16600,16200,16400,46328,278800.0,17000000.0
2018-10-10,16250,16500,15900,15950,49617,271150.0,17000000.0
2018-10-11,15500,16150,15000,15250,97284,259250.0,17000000.0
2018-10-12,15100,15500,15050,15150,46336,257550.0,17000000.0
2018-10-15,15100,15400,14400,15150,83441,257550.0,17000000.0
2018-10-16,15250,16400,15100,16350,116775,277950.0,17000000.0
2018-10-17,16450,17100,16400,17100,62016,290700.0,17000000.0
2018-10-18,17150,17250,16400,17250,72991,293250.0,17000000.0
2018-10-19,17100,17500,16900,17400,78977,295800.0,17000000.0
2018-10-22,17400,18200,17100,18100,111074,307700.0,17000000.0
2018-10-23,18100,18150,17400,17400,68255,295800.0,17000000.0
2018-10-24,17400,17800,17100,17600,46695,299200.0,17000000.0
2018-10-25,17100,17500,16900,17300,33997,294100.0,17000000.0
2018-10-26,17300,17450,16350,16600,28380,282200.0,17000000.0
2018-10-29,16550,16850,14900,15200,141263,258400.0,17000000.0
2018-10-30,15000,15950,14800,15700,53217,266900.0,17000000.0
2018-10-31,15600,16750,15450,15700,119021,266900.0,17000000.0
2018-11-01,15950,16650,15950,16400,57411,278800.0,17000000.0
2018-11-02,16450,16950,16350,16650,34835,283050.0,17000000.0
2018-11-05,16550,16600,15950,16100,34226,273700.0,17000000.0
2018-11-06,16350,16700,16100,16400,27052,278800.0,17000000.0
2018-11-07,16650,16650,15450,15850,79356,269450.0,17000000.0
2018-11-08,16100,16200,15400,15500,72466,263500.0,17000000.0
2018-11-09,15700,15700,15100,15500,48562,263500.0,17000000.0
2018-11-12,15250,15550,14900,15400,73200,261800.0,17000000.0
2018-11-13,15050,16050,14700,15950,51068,271150.0,17000000.0
2018-11-14,15800,16000,15550,15950,29534,271150.0,17000000.0
2018-11-15,15900,16000,15600,15950,17961,271150.0,17000000.0
2018-11-16,15950,16000,15750,15750,22321,267750.0,17000000.0
2018-11-19,15950,16200,15850,16000,16407,272000.0,17000000.0
2018-11-20,16000,16000,15450,15850,21553,269450.0,17000000.0
2018-11-21,15550,15750,15300,15450,27572,262650.0,17000000.0
2018-11-22,15450,15950,15000,15500,35360,263500.0,17000000.0
2018-11-23,15350,15600,15350,15350,16769,260950.0,17000000.0
2018-11-26,15450,15650,14950,15600,31747,265200.0,17000000.0
2018-11-27,15700,15700,15450,15500,7472,263500.0,17000000.0
2018-11-28,15600,15600,15250,15250,29140,259250.0,17000000.0
2018-11-29,15550,15550,15050,15150,39187,257550.0,17000000.0
2018-11-30,15050,15300,14950,15100,51016,256700.0,17000000.0
2018-12-03,15300,15350,15100,15300,26691,260100.0,17000000.0
2018-12-04,15250,15350,15100,15200,27357,258400.0,17000000.0
2018-12-05,15100,15100,14600,14800,107734,251600.0,17000000.0
2018-12-06,14850,14850,14250,14350,96107,243950.0,17000000.0
2018-12-07,14300,14650,14200,14500,17456,246500.0,17000000.0
2018-12-10,14200,14350,13900,14000,46084,238000.0,17000000.0
2018-12-11,13950,14600,13300,13450,82874,228650.0,17000000.0
2018-12-12,13300,13750,13300,13500,46919,229500.0,17000000.0
2018-12-13,13500,14350,13450,14350,41618,243950.0,17000000.0
2018-12-14,14350,14450,13650,13850,36459,235450.0,17000000.0
2018-12-17,13700,13750,13200,13300,114491,226100.0,17000000.0
2018-12-18,13200,13700,13100,13700,43711,232900.0,17000000.0
2018-12-19,13500,14000,13500,13650,31456,232050.0,17000000.0
2018-12-20,13400,13850,13400,13600,27365,231200.0,17000000.0
2018-12-21,13600,13800,13500,13550,13937,230350.0,17000000.0
2018-12-24,13550,13800,13250,13550,14458,230350.0,17000000.0
2018-12-26,13150,13450,12900,13100,147802,222700.0,17000000.0
2018-12-27,13100,13250,12400,12400,105562,210800.0,17000000.0
2018-12-28,12500,13150,12450,12950,60515,220150.0,17000000.0
2019-01-02,13000,13050,12300,12350,53965,209950.0,17000000.0
2019-01-03,12450,13000,12250,12450,49482,211650.0,17000000.0
2019-01-04,12300,12700,12200,12650,26906,215050.0,17000000.0
2019-01-07,12800,13000,12750,12900,22264,219300.0,17000000.0
2019-01-08,12750,12950,12650,12650,17164,215050.0,17000000.0
2019-01-09,12600,13050,12600,12950,21773,220150.0,17000000.0
2019-01-10,13000,13300,12800,13150,32951,223550.0,17000000.0
2019-01-11,13200,13350,13050,13200,20062,224400.0,17000000.0
2019-01-14,13200,13200,12700,12850,54304,218450.0,17000000.0
2019-01-15,12850,13250,12850,13150,33918,223550.0,17000000.0
2019-01-16,13200,14000,13100,13750,120385,233750.0,17000000.0
2019-01-17,13700,13900,13350,13600,47636,231200.0,17000000.0
2019-01-18,13600,13800,13400,13600,45520,231200.0,17000000.0
2019-01-21,13050,13300,12700,12900,173249,219300.0,17000000.0
2019-01-22,13000,13000,12500,12500,80095,212500.0,17000000.0
2019-01-23,12400,12650,12300,12300,43920,209100.0,17000000.0
2019-01-24,12400,12550,12350,12450,30180,211650.0,17000000.0
2019-01-25,12550,13350,12550,13050,153170,221850.0,17000000.0
2019-01-28,13100,13450,13100,13350,66711,226950.0,17000000.0
2019-01-29,13200,13400,13050,13300,37412,226100.0,17000000.0
2019-01-30,13450,13500,13050,13150,25360,223550.0,17000000.0
2019-01-31,13250,13550,13200,13450,63346,228650.0,17000000.0
2019-02-01,13350,13700,13150,13350,39077,226950.0,17000000.0
2019-02-07,13350,13550,13250,13550,51432,230350.0,17000000.0
2019-02-08,13500,13600,13350,13500,35128,229500.0,17000000.0
2019-02-11,13600,13600,13300,13500,35954,229500.0,17000000.0
2019-02-12,13550,13750,13450,13550,27606,230350.0,17000000.0
2019-02-13,13550,14200,13500,14000,112714,238000.0,17000000.0
2019-02-14,14000,14200,13700,14000,60204,238000.0,17000000.0
2019-02-15,14000,14100,13450,13900,70659,236300.0,17000000.0
2019-02-18,14050,14050,13750,13850,61594,235450.0,17000000.0
2019-02-19,13850,14950,13750,14550,165412,247350.0,17000000.0
2019-02-20,14500,14700,14350,14600,44275,248200.0,17000000.0
2019-02-21,14500,14600,14150,14450,46970,245650.0,17000000.0
2019-02-22,14350,14700,14150,14500,46669,246500.0,17000000.0
2019-02-25,14250,14650,14250,14400,29315,244800.0,17000000.0
2019-02-26,14500,14500,14050,14150,25571,240550.0,17000000.0
2019-02-27,14250,14250,13950,14150,17177,240550.0,17000000.0
2019-02-28,14150,14150,13500,13550,64063,230350.0,17000000.0
2019-03-04,13650,14000,13650,13950,22556,237150.0,17000000.0
2019-03-05,13750,13850,13600,13750,21626,233750.0,17000000.0
2019-03-06,13850,15750,13750,15000,702199,255000.0,17000000.0
2019-03-07,14900,15600,14400,14450,459220,245650.0,17000000.0
2019-03-08,14250,14550,14050,14100,124158,239700.0,17000000.0
2019-03-11,14100,14200,13650,13750,64590,233750.0,17000000.0
2019-03-12,13800,14050,13800,13950,21622,237150.0,17000000.0
2019-03-13,13950,14000,13750,13850,18156,235450.0,17000000.0
2019-03-14,13900,14350,13900,14200,56315,241400.0,17000000.0
2019-03-15,14200,14300,13750,14050,40406,238850.0,17000000.0
2019-03-18,14200,14250,14000,14050,16100,238850.0,17000000.0
2019-03-19,14150,14150,13900,14150,20711,240550.0,17000000.0
2019-03-20,14150,14450,13800,14350,77318,243950.0,17000000.0
2019-03-21,14600,14600,14000,14050,71500,238850.0,17000000.0
2019-03-22,14250,14550,14000,14350,85336,243950.0,17000000.0
2019-03-25,14150,14600,13950,14150,75506,240550.0,17000000.0
2019-03-26,14200,14700,14200,14600,64234,248200.0,17000000.0
2019-03-27,14700,14700,14350,14350,27320,243950.0,17000000.0
2019-03-28,14300,14300,13900,14050,46018,238850.0,17000000.0
2019-03-29,14050,14150,13750,14100,17463,239700.0,17000000.0
2019-04-01,14200,14350,14050,14250,20030,242250.0,17000000.0
2019-04-02,14300,14350,14000,14000,28897,238000.0,17000000.0
2019-04-03,14050,14600,14000,14550,54441,247350.0,17000000.0
2019-04-04,14550,15400,14550,15300,241002,260100.0,17000000.0
2019-04-05,15400,15400,15000,15300,79111,260100.0,17000000.0
2019-04-08,15300,15350,15000,15200,42704,258400.0,17000000.0
2019-04-09,15150,15550,15050,15100,105276,256700.0,17000000.0
2019-04-10,15100,15400,14950,15100,58399,256700.0,17000000.0
2019-04-11,15100,15250,14700,14900,71271,253300.0,17000000.0
2019-04-12,14900,15050,14750,14900,54931,253300.0,17000000.0
2019-04-15,15000,15000,14700,14800,35475,251600.0,17000000.0
2019-04-16,14900,15350,14750,15100,70589,256700.0,17000000.0
2019-04-17,15100,15500,15000,15450,95421,262650.0,17000000.0
2019-04-18,15400,15600,14950,15100,48447,256700.0,17000000.0
2019-04-19,15100,15200,14850,14900,38793,253300.0,17000000.0
2019-04-22,14450,15750,14400,15400,239111,261800.0,17000000.0
2019-04-23,15500,15700,15350,15550,115471,264350.0,17000000.0
2019-04-24,15700,15850,15350,15400,74240,261800.0,17000000.0
2019-04-25,15650,16300,15400,16000,156612,272000.0,17000000.0
2019-04-26,15700,16200,15450,15750,57509,267750.0,17000000.0
2019-04-29,15650,16000,15500,15900,32145,270300.0,17000000.0
2019-04-30,16000,16200,15350,15600,51419,265200.0,17000000.0
2019-05-02,15500,16100,15350,15900,59349,270300.0,17000000.0
2019-05-03,16800,16950,15950,15950,156729,271150.0,17000000.0
2019-05-07,15800,16250,15450,16100,63442,273700.0,17000000.0
2019-05-08,15850,18700,15650,16250,963177,276250.0,17000000.0
2019-05-09,16300,17550,14900,15000,852118,255000.0,17000000.0
2019-05-10,15000,16100,14900,15150,551098,257550.0,17000000.0
2019-05-13,15300,15450,14800,14900,180511,253300.0,17000000.0
2019-05-14,14500,15050,14350,14900,156324,253300.0,17000000.0
2019-05-15,15100,15900,14800,15350,217290,260950.0,17000000.0
2019-05-16,15250,15450,14800,14900,99151,253300.0,17000000.0
2019-05-17,15100,15200,14700,14850,63640,252450.0,17000000.0
2019-05-20,14750,14950,14500,14500,75638,246500.0,17000000.0
2019-05-21,14300,15050,14300,14800,57413,251600.0,17000000.0
2019-05-22,14950,14950,14550,14900,44921,253300.0,17000000.0
2019-05-23,14900,15400,14450,15200,75558,258400.0,17000000.0
2019-05-24,15200,15200,14900,15100,54812,256700.0,17000000.0
2019-05-27,14950,15050,14550,14700,38498,249900.0,17000000.0
2019-05-28,14700,15000,14550,15000,23996,255000.0,17000000.0
2019-05-29,14900,15000,14650,14650,44081,249050.0,17000000.0
2019-05-30,14700,15100,14400,14800,60835,251600.0,17000000.0
2019-05-31,14950,15800,14850,15300,199541,260100.0,17000000.0
2019-06-03,14950,15650,14850,15400,64093,261800.0,17000000.0
2019-06-04,15900,15900,15400,15550,60053,264350.0,17000000.0
2019-06-05,15600,15650,15050,15100,82698,256700.0,17000000.0
2019-06-07,15150,15450,15000,15450,48764,262650.0,17000000.0
2019-06-10,15600,15700,15350,15700,41652,266900.0,17000000.0
2019-06-11,15600,16250,15450,16050,160372,272850.0,17000000.0
2019-06-12,16100,16150,15700,15950,125634,271150.0,17000000.0
2019-06-13,16150,16200,15850,16150,65947,274550.0,17000000.0
2019-06-14,16250,16250,15650,15850,48101,269450.0,17000000.0
2019-06-17,16000,16000,15650,15900,52789,270300.0,17000000.0
2019-06-18,15750,15900,15000,15200,128531,258400.0,17000000.0
2019-06-19,15300,15450,14900,15050,55724,255850.0,17000000.0
2019-06-20,15050,15400,14950,15000,46772,255000.0,17000000.0
2019-06-21,15050,15100,14600,14700,91206,249900.0,17000000.0
2019-06-24,14750,14900,14600,14800,33621,251600.0,17000000.0
2019-06-25,14800,14900,14200,14300,84888,243100.0,17000000.0
2019-06-26,14400,14650,14100,14550,68822,247350.0,17000000.0
2019-06-27,14800,14800,14300,14650,61606,249050.0,17000000.0
2019-06-28,14550,14750,13850,14050,89194,238850.0,17000000.0
2019-07-01,14050,14200,13100,13350,157064,226950.0,17000000.0
2019-07-02,13450,13750,13350,13550,34012,230350.0,17000000.0
2019-07-03,13450,13600,13000,13450,52502,228650.0,17000000.0
2019-07-04,13300,13600,13050,13550,89501,230350.0,17000000.0
2019-07-05,13400,13800,13300,13650,41229,232050.0,17000000.0
2019-07-08,13600,13700,13100,13100,121882,222700.0,17000000.0
2019-07-09,13100,13300,12650,12800,67018,217600.0,17000000.0
2019-07-10,12550,13350,12550,13250,59404,225250.0,17000000.0
2019-07-11,13250,13500,13250,13400,21035,227800.0,17000000.0
2019-07-12,13400,13550,12900,13200,64511,224400.0,17000000.0
2019-07-15,13100,13300,12900,13200,34610,224400.0,17000000.0
2019-07-16,13100,13900,13100,13600,98044,231200.0,17000000.0
2019-07-17,13600,13800,13300,13750,46983,233750.0,17000000.0
2019-07-18,13750,13950,13550,13800,50905,234600.0,17000000.0
2019-07-19,13950,14100,13600,13600,36200,231200.0,17000000.0
2019-07-22,13550,14450,13500,14350,94515,243950.0,17000000.0
2019-07-23,14400,14750,14100,14600,124821,248200.0,17000000.0
2019-07-24,14700,15000,14100,14150,91026,240550.0,17000000.0
2019-07-25,14150,14450,13300,14150,112340,240550.0,17000000.0
2019-07-26,14150,14350,13550,13900,57947,236300.0,17000000.0
2019-07-29,13650,13800,13150,13200,53400,224400.0,17000000.0
2019-07-30,12900,13550,12900,13250,70457,225250.0,17000000.0
2019-07-31,13100,13550,12750,12950,75099,220150.0,17000000.0
2019-08-01,13000,13100,12650,12650,40484,215050.0,17000000.0
2019-08-02,12500,12800,12300,12400,60119,210800.0,17000000.0
2019-08-05,12200,12400,11450,11500,105237,195500.0,17000000.0
2019-08-06,11000,11600,10750,11150,131636,189550.0,17000000.0
2019-08-07,11150,11450,11150,11300,36954,192100.0,17000000.0
2019-08-08,11300,11800,11300,11650,41239,198050.0,17000000.0
2019-08-09,11800,12050,11700,11800,35622,200600.0,17000000.0
2019-08-12,11650,11950,11500,11700,14004,198900.0,17000000.0
2019-08-13,11550,11950,11550,11700,33445,198900.0,17000000.0
2019-08-14,11850,12000,11500,11700,33489,198900.0,17000000.0
2019-08-16,11700,11700,11000,11450,90218,194650.0,17000000.0
2019-08-19,11450,11850,11450,11600,43559,197200.0,17000000.0
2019-08-20,11550,11850,11550,11750,72600,199750.0,17000000.0
2019-08-21,11800,12350,11700,12100,111803,205700.0,17000000.0
2019-08-22,12100,12200,11850,12100,22703,205700.0,17000000.0
2019-08-23,11900,12150,11850,12100,24879,205700.0,17000000.0
2019-08-26,11650,11800,11350,11450,95853,194650.0,17000000.0
2019-08-27,11650,11800,11100,11350,40758,192950.0,17000000.0
2019-08-28,11250,11450,11200,11450,19839,194650.0,17000000.0
2019-08-29,11550,11550,11200,11200,15859,190400.0,17000000.0
2019-08-30,11300,11550,11300,11450,30300,194650.0,17000000.0
2019-09-02,11450,11650,11350,11450,24638,194650.0,17000000.0
2019-09-03,11500,11750,11350,11600,29250,197200.0,17000000.0
2019-09-04,11600,12200,11550,12100,66019,205700.0,17000000.0
2019-09-05,12150,12550,12050,12500,47777,212500.0,17000000.0
2019-09-06,12650,12650,12200,12500,42666,212500.0,17000000.0
2019-09-09,12500,12600,12300,12350,34909,209950.0,17000000.0
2019-09-10,12550,13050,12400,12900,94063,219300.0,17000000.0
2019-09-11,12850,13000,12750,12850,38984,218450.0,17000000.0
2019-09-16,13050,13100,12800,12950,35042,220150.0,17000000.0
2019-09-17,12950,13200,12800,13000,43148,221000.0,17000000.0
2019-09-18,13000,13200,12900,13200,28292,224400.0,17000000.0
2019-09-19,13200,13350,12900,13200,44481,224400.0,17000000.0
2019-09-20,13200,13200,12950,13150,33172,223550.0,17000000.0
2019-09-23,13050,13200,13000,13150,17195,223550.0,17000000.0
2019-09-24,13050,14150,13050,14100,265140,239700.0,17000000.0
2019-09-25,14100,14100,13500,13650,78557,232050.0,17000000.0
2019-09-26,13850,14150,13600,13850,72934,235450.0,17000000.0
2019-09-27,13850,14050,13650,13750,40692,233750.0,17000000.0
2019-09-30,13750,13850,13550,13650,27247,232050.0,17000000.0
2019-10-01,13400,14300,13400,14200,121546,241400.0,17000000.0
2019-10-02,13900,14150,13900,13950,30688,237150.0,17000000.0
2019-10-04,13800,14250,13600,14100,63812,239700.0,17000000.0
2019-10-07,13950,14200,13850,13900,19057,236300.0,17000000.0
