디아이동일(001530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-08-24,54886,55620,54701,55531,1018,133710.0,2213747.0
2010-08-25,54701,55529,54517,55440,2189,133489.0,2213747.0
2010-08-26,55437,56540,54701,55347,3819,133268.0,2213747.0
2010-08-27,54793,55620,54701,55440,2149,133489.0,2213747.0
2010-08-30,55620,55620,53322,54704,5568,131718.0,2213747.0
2010-08-31,53782,54793,52953,53141,3017,127955.0,2213747.0
2010-09-01,52863,53966,52863,53417,1530,128619.0,2213747.0
2010-09-02,53322,54151,52953,53876,1935,129726.0,2213747.0
2010-09-03,54333,54333,52953,53692,2616,129283.0,2213747.0
2010-09-06,53691,53966,53138,53141,1934,127955.0,2213747.0
2010-09-07,52863,53138,52403,52773,2171,127069.0,2213747.0
2010-09-08,53138,53597,52219,53601,2019,129061.0,2213747.0
2010-09-09,53413,54151,53322,54152,2366,130390.0,2213747.0
2010-09-10,53966,54151,53507,53601,1294,129061.0,2213747.0
2010-09-13,53507,53507,52311,52864,2196,127290.0,2213747.0
2010-09-14,52494,52863,52311,52682,2504,126848.0,2213747.0
2010-09-15,52678,53138,52219,53048,2485,127733.0,2213747.0
2010-09-16,53047,53597,52494,53325,1080,128397.0,2213747.0
2010-09-17,53322,58747,52863,53968,18793,129947.0,2213747.0
2010-09-20,54610,54701,52953,53784,4114,129504.0,2213747.0
2010-09-24,54242,54793,53597,54244,1521,130611.0,2213747.0
2010-09-27,54517,54517,53597,53968,1935,129947.0,2213747.0
2010-09-28,54057,54057,53322,53601,1921,129061.0,2213747.0
2010-09-29,53413,54242,53322,54061,4469,130168.0,2213747.0
2010-09-30,53782,54610,52678,52864,8102,127290.0,2213747.0
2010-10-01,52863,53322,52587,53048,2358,127733.0,2213747.0
2010-10-04,53322,53691,52953,53048,4502,127733.0,2213747.0
2010-10-05,53322,53322,52403,52773,3940,127069.0,2213747.0
2010-10-06,53231,53322,52771,53232,2605,128176.0,2213747.0
2010-10-07,53231,53413,52771,53325,3804,128397.0,2213747.0
2010-10-08,53413,53691,52863,53048,1590,127733.0,2213747.0
2010-10-11,53507,54151,53047,53876,2493,129726.0,2213747.0
2010-10-12,54151,54242,53507,53876,3211,129726.0,2213747.0
2010-10-13,54057,54242,53322,54061,8904,130168.0,2213747.0
2010-10-14,53966,54701,53322,54704,5025,131718.0,2213747.0
2010-10-15,54242,55252,54242,55256,6973,133046.0,2213747.0
2010-10-18,55252,58747,55252,56543,8479,136145.0,2213747.0
2010-10-19,59758,60678,57184,57278,8669,137916.0,2213747.0
2010-10-20,57275,57919,56264,57921,1859,139466.0,2213747.0
2010-10-21,57460,58654,57184,58657,4581,141237.0,2213747.0
2010-10-22,59575,62056,58838,60311,11106,145222.0,2213747.0
2010-10-25,61321,64355,61229,63162,11670,152084.0,2213747.0
2010-10-26,63160,64171,62332,62335,8265,150092.0,2213747.0
2010-10-27,62516,62608,61321,61507,4297,148100.0,2213747.0
2010-10-28,61781,63619,59758,60680,8512,146107.0,2213747.0
2010-10-29,60678,61321,58838,60863,1423,146550.0,2213747.0
2010-11-01,61137,64355,61137,62978,9440,151642.0,2213747.0
2010-11-02,63435,64723,62516,64725,4582,155848.0,2213747.0
2010-11-03,64815,64906,63344,64173,4150,154520.0,2213747.0
2010-11-04,63712,65274,63160,64357,3304,154962.0,2213747.0
2010-11-05,64538,65090,62516,62978,4773,151642.0,2213747.0
2010-11-08,63528,63528,61873,62611,1511,150756.0,2213747.0
2010-11-09,62608,62884,61781,62611,2071,150756.0,2213747.0
2010-11-10,62975,63344,62148,63162,686,152084.0,2213747.0
2010-11-11,63160,63895,62975,63070,1004,151863.0,2213747.0
2010-11-12,62975,62975,60034,60036,5383,144558.0,2213747.0
2010-11-15,60034,61506,59206,60680,2040,146107.0,2213747.0
2010-11-16,59298,59298,56725,58014,9237,139687.0,2213747.0
2010-11-17,58194,58194,56631,57370,2511,138138.0,2213747.0
2010-11-18,57735,59575,56816,59301,5888,142787.0,2213747.0
2010-11-19,59298,60401,58654,59209,2985,142565.0,2213747.0
2010-11-22,59115,59575,57919,58289,2870,140352.0,2213747.0
2010-11-23,58654,58747,57001,57002,3355,137252.0,2213747.0
2010-11-24,55161,57828,54242,57186,5420,137695.0,2213747.0
2010-11-25,56448,57735,56357,57278,1132,137916.0,2213747.0
2010-11-26,57275,57367,55161,55256,3800,133046.0,2213747.0
2010-11-29,55252,56816,53782,55071,4591,132603.0,2213747.0
2010-11-30,53966,55161,53966,54061,1258,130168.0,2213747.0
2010-12-01,54151,56172,53966,56083,19903,135039.0,2213747.0
2010-12-02,55713,57001,55345,57002,7102,137252.0,2213747.0
2010-12-03,57550,57550,56540,56635,2887,136367.0,2213747.0
2010-12-06,57919,58103,56081,58014,1707,139687.0,2213747.0
2010-12-07,57828,57828,56816,57738,2230,139023.0,2213747.0
2010-12-08,57460,57735,56631,57462,1655,138359.0,2213747.0
2010-12-09,57001,57275,56631,56635,5311,136367.0,2213747.0
2010-12-10,57550,58103,57001,58105,2192,139909.0,2213747.0
2010-12-13,57919,58194,57001,58198,2558,140130.0,2213747.0
2010-12-14,59022,59022,57828,58749,2057,141458.0,2213747.0
2010-12-15,60862,60862,59022,59944,8815,144336.0,2213747.0
2010-12-16,59205,61136,59114,60219,9714,145000.0,2213747.0
2010-12-17,60586,61413,59390,60588,5931,145886.0,2213747.0
2010-12-20,59942,60678,58654,60036,8598,144558.0,2213747.0
2010-12-21,60034,60401,59206,59760,5060,143894.0,2213747.0
2010-12-22,59758,59758,58838,59760,6308,143894.0,2213747.0
2010-12-23,61321,61321,59206,59852,5776,144115.0,2213747.0
2010-12-24,60401,60493,59206,59852,5404,144115.0,2213747.0
2010-12-27,60219,60219,59022,59576,7232,143451.0,2213747.0
2010-12-28,60218,60308,58746,60219,9444,145000.0,2213747.0
2010-12-29,60125,60219,59115,59944,3688,144336.0,2213747.0
2010-12-30,59575,59942,58838,59760,6059,143894.0,2213747.0
2011-01-03,59942,60219,59115,59485,5007,143229.0,2213747.0
2011-01-04,59942,59942,59115,59669,2106,143672.0,2213747.0
2011-01-05,60219,60219,59115,59669,2027,143672.0,2213747.0
2011-01-06,59666,60034,58931,59392,1117,143008.0,2213747.0
2011-01-07,58838,59575,58838,59485,1689,143229.0,2213747.0
2011-01-10,59390,59575,58931,59485,3483,143229.0,2213747.0
2011-01-11,59666,59758,58838,59301,1399,142787.0,2213747.0
2011-01-12,59389,59665,58193,58932,3297,141901.0,2213747.0
2011-01-13,58747,59298,58288,59117,2550,142344.0,2213747.0
2011-01-14,59390,59666,58562,59669,1994,143672.0,2213747.0
2011-01-17,60034,60586,59206,59485,1985,143229.0,2213747.0
2011-01-18,59022,59298,58654,59301,4163,142787.0,2213747.0
2011-01-19,59481,59758,58562,59209,3299,142565.0,2213747.0
2011-01-20,59390,59481,58471,59025,2434,142123.0,2213747.0
2011-01-21,59022,59298,58288,58289,1968,140352.0,2213747.0
2011-01-24,59115,59298,57919,58474,2558,140794.0,2213747.0
2011-01-25,58654,58654,57919,58289,1568,140352.0,2213747.0
2011-01-26,58654,59298,58010,59025,2645,142123.0,2213747.0
2011-01-27,59022,59022,57460,58382,2677,140573.0,2213747.0
2011-01-28,59298,59298,57919,59209,2751,142565.0,2213747.0
2011-01-31,59115,59206,58471,58842,1743,141680.0,2213747.0
2011-02-01,58747,59666,57919,58198,2794,140130.0,2213747.0
2011-02-07,58194,58562,57550,57921,2110,139466.0,2213747.0
2011-02-08,58288,58288,57460,58198,2654,140130.0,2213747.0
2011-02-09,58379,59942,57367,59944,4531,144336.0,2213747.0
2011-02-10,59390,60678,58654,59760,4569,143894.0,2213747.0
2011-02-11,59665,60218,58193,58932,3756,141901.0,2213747.0
2011-02-14,58838,59575,57460,58474,2097,140794.0,2213747.0
2011-02-15,58931,58931,57644,58014,1797,139687.0,2213747.0
2011-02-16,58654,58654,57091,58289,540,140352.0,2213747.0
2011-02-17,58562,58562,57184,57186,2038,137695.0,2213747.0
2011-02-18,58194,58194,56725,57645,3454,138802.0,2213747.0
2011-02-21,58010,63895,56725,58382,3637,140573.0,2213747.0
2011-02-22,58379,58379,56081,57738,3984,139023.0,2213747.0
2011-02-23,57735,59206,56816,58749,3074,141458.0,2213747.0
2011-02-24,58562,58562,56172,56726,5204,136588.0,2213747.0
2011-02-25,56725,57001,54793,55163,2036,132825.0,2213747.0
2011-02-28,56448,57001,54701,55531,3492,133710.0,2213747.0
2011-03-02,55069,56081,54242,54980,4301,132382.0,2213747.0
2011-03-03,55161,55896,54426,55440,2025,133489.0,2213747.0
2011-03-04,55161,55988,54517,54887,1309,132161.0,2213747.0
2011-03-07,55161,55161,53873,54061,1073,130168.0,2213747.0
2011-03-08,54701,54701,53966,54244,1190,130611.0,2213747.0
2011-03-09,54976,54976,54426,54612,771,131497.0,2213747.0
2011-03-10,54886,54886,53966,54336,1573,130832.0,2213747.0
2011-03-11,54517,54517,53507,54061,2078,130168.0,2213747.0
2011-03-14,54793,54793,52403,52957,2056,127512.0,2213747.0
2011-03-15,51667,52494,49736,51302,3328,123527.0,2213747.0
2011-03-16,50748,51482,50748,51210,2706,123306.0,2213747.0
2011-03-17,51392,51392,49645,49831,1744,119985.0,2213747.0
2011-03-18,50563,50563,48909,49739,4040,119764.0,2213747.0
2011-03-21,49829,51944,49736,50383,3887,121313.0,2213747.0
2011-03-22,50379,51482,50104,51487,5400,123970.0,2213747.0
2011-03-23,51207,54242,50563,51487,3920,123970.0,2213747.0
2011-03-24,51667,51944,50748,50750,5060,122199.0,2213747.0
2011-03-25,50748,51482,50563,51302,4059,123527.0,2213747.0
2011-03-28,51300,51300,50563,50568,1864,121756.0,2213747.0
2011-03-29,50563,51023,50379,50933,4047,122642.0,2213747.0
2011-03-30,51300,51300,49645,49647,8744,119542.0,2213747.0
2011-03-31,50013,50013,48909,49831,4455,119985.0,2213747.0
2011-04-01,49829,50473,48725,49371,5228,118878.0,2213747.0
2011-04-04,49645,49645,48725,49003,5121,117993.0,2213747.0
2011-04-05,49185,49185,48542,49188,4759,118435.0,2213747.0
2011-04-06,49277,49645,48725,49188,9044,118435.0,2213747.0
2011-04-07,49001,49001,48542,48912,5658,117771.0,2213747.0
2011-04-08,48909,49001,48082,48176,8485,116000.0,2213747.0
2011-04-11,48265,48265,47715,47716,5265,114893.0,2213747.0
2011-04-12,47715,48358,47254,47440,8792,114229.0,2213747.0
2011-04-13,47071,47439,46979,47440,4626,114229.0,2213747.0
2011-04-14,47439,47530,46979,47440,3916,114229.0,2213747.0
2011-04-15,47254,48174,46886,47440,13835,114229.0,2213747.0
2011-04-18,47806,47806,46886,47164,12074,113565.0,2213747.0
2011-04-19,47345,47345,46520,46797,7589,112680.0,2213747.0
2011-04-20,46886,47715,46610,46981,9669,113122.0,2213747.0
2011-04-21,47345,48082,46886,47716,12287,114893.0,2213747.0
2011-04-22,48542,48542,47254,47532,16918,114451.0,2213747.0
2011-04-25,47622,48265,47439,47532,9571,114451.0,2213747.0
2011-04-26,47530,47805,46795,47532,16751,114451.0,2213747.0
2011-04-27,47622,48633,46886,48360,13205,116443.0,2213747.0
2011-04-28,48542,48725,47530,48452,9609,116664.0,2213747.0
2011-04-29,48449,48633,48082,48635,8472,117107.0,2213747.0
2011-05-02,48818,49369,48265,49003,6837,117993.0,2213747.0
2011-05-03,49001,49553,48909,49279,9702,118657.0,2213747.0
2011-05-04,49553,49553,48818,49371,6828,118878.0,2213747.0
2011-05-06,49645,49645,47715,48544,14870,116886.0,2213747.0
2011-05-09,48174,49185,47806,48176,8999,116000.0,2213747.0
2011-05-11,48542,49093,48265,49095,4585,118214.0,2213747.0
2011-05-12,49553,49553,48542,49095,2315,118214.0,2213747.0
2011-05-13,49369,49369,48725,49188,2956,118435.0,2213747.0
2011-05-16,49185,53597,49001,52406,22892,126184.0,2213747.0
2011-05-17,53691,55620,53322,53417,19990,128619.0,2213747.0
2011-05-18,53322,55713,52034,55531,9703,133710.0,2213747.0
2011-05-19,55713,57919,55345,57002,12446,137252.0,2213747.0
2011-05-20,57460,61506,57001,60129,29834,144779.0,2213747.0
2011-05-23,60034,60401,57091,57095,11906,137474.0,2213747.0
2011-05-24,56907,57275,55345,56818,8919,136810.0,2213747.0
2011-05-25,56816,58379,56081,56911,8223,137031.0,2213747.0
2011-05-26,57919,57919,55437,56543,6151,136145.0,2213747.0
2011-05-27,56816,57184,55896,56450,4997,135924.0,2213747.0
2011-05-30,56448,59481,56448,58014,9016,139687.0,2213747.0
2011-05-31,59115,59206,57001,57921,4998,139466.0,2213747.0
2011-06-01,57919,57919,55713,56358,5357,135703.0,2213747.0
2011-06-02,56081,56907,54517,55715,7339,134153.0,2213747.0
2011-06-03,55713,57460,55713,55899,4316,134596.0,2213747.0
2011-06-07,55345,56081,54886,55899,4264,134596.0,2213747.0
2011-06-08,56357,57001,53322,54427,11393,131054.0,2213747.0
2011-06-09,53782,55069,53322,53601,7413,129061.0,2213747.0
2011-06-10,53782,54701,51944,53508,9773,128840.0,2213747.0
2011-06-13,53322,53597,52403,52406,2620,126184.0,2213747.0
2011-06-14,52953,52953,51482,51487,4520,123970.0,2213747.0
2011-06-15,51482,52771,50563,51302,8724,123527.0,2213747.0
2011-06-16,51944,51944,50289,50474,3935,121535.0,2213747.0
2011-06-17,50933,50933,49645,50474,4074,121535.0,2213747.0
2011-06-20,50563,50748,49460,49647,14972,119542.0,2213747.0
2011-06-21,50104,52034,49645,51487,6525,123970.0,2213747.0
2011-06-22,52127,52311,51116,51302,6311,123527.0,2213747.0
2011-06-23,52127,52311,51116,52129,3461,125519.0,2213747.0
2011-06-24,52403,53782,51392,53325,10164,128397.0,2213747.0
2011-06-27,52311,53691,52311,53417,2355,128619.0,2213747.0
2011-06-28,54333,54333,53322,54244,3060,130611.0,2213747.0
2011-06-29,54701,57919,54609,55440,11972,133489.0,2213747.0
2011-06-30,57367,57367,55161,55991,6694,134817.0,2213747.0
2011-07-01,56357,56631,55252,56083,2814,135039.0,2213747.0
2011-07-04,56907,57367,56264,57095,4874,137474.0,2213747.0
2011-07-05,57644,57644,55713,56267,5276,135481.0,2213747.0
2011-07-06,56081,56725,55252,55715,6780,134153.0,2213747.0
2011-07-07,55713,55713,53691,53692,20010,129283.0,2213747.0
2011-07-08,53966,54701,53691,54152,5660,130390.0,2213747.0
2011-07-11,54517,54886,53691,53968,2787,129947.0,2213747.0
2011-07-12,53507,53507,52587,52957,7311,127512.0,2213747.0
2011-07-13,53231,54701,52953,54704,6479,131718.0,2213747.0
2011-07-14,54609,55345,53507,53968,7926,129947.0,2213747.0
2011-07-15,54151,54242,53138,54152,13365,130390.0,2213747.0
2011-07-18,53873,54151,53322,53876,8723,129726.0,2213747.0
2011-07-19,54151,54426,53782,54427,5173,131054.0,2213747.0
2011-07-20,55620,55896,54701,55624,6602,133932.0,2213747.0
2011-07-21,55896,55896,54976,55440,3720,133489.0,2213747.0
2011-07-22,55437,56631,55252,55991,9550,134817.0,2213747.0
2011-07-25,55713,55988,54977,54980,10302,132382.0,2213747.0
2011-07-26,55161,55713,54976,55531,5358,133710.0,2213747.0
2011-07-27,55529,55988,54517,54796,3789,131939.0,2213747.0
2011-07-28,54793,55437,53782,55440,9022,133489.0,2213747.0
2011-07-29,55529,56081,54701,54980,6123,132382.0,2213747.0
2011-08-01,55437,55437,54333,55071,3270,132603.0,2213747.0
2011-08-02,55161,55529,54977,55163,9997,132825.0,2213747.0
2011-08-03,55161,55161,53231,54061,8424,130168.0,2213747.0
2011-08-04,54242,54242,53231,53325,8892,128397.0,2213747.0
2011-08-05,50104,51300,50013,50108,11494,120649.0,2213747.0
2011-08-08,48725,50933,45600,46338,10151,111573.0,2213747.0
2011-08-09,45876,45876,40451,44314,16080,106703.0,2213747.0
2011-08-10,46427,46427,44311,45233,4958,108916.0,2213747.0
2011-08-11,43208,45876,43208,45877,3693,110466.0,2213747.0
2011-08-12,46151,47071,45736,46705,6663,112458.0,2213747.0
2011-08-16,47163,49185,47163,49095,12199,118214.0,2213747.0
2011-08-17,49093,49553,49093,49188,4581,118435.0,2213747.0
2011-08-18,48818,49553,47898,48269,5002,116222.0,2213747.0
2011-08-19,46243,47530,45966,47440,7133,114229.0,2213747.0
2011-08-22,46059,47345,45002,45970,11016,110687.0,2213747.0
2011-08-23,47345,47345,45736,47349,7799,114008.0,2213747.0
2011-08-24,47254,47622,46886,46981,1626,113122.0,2213747.0
2011-08-25,46886,47439,46795,46797,1791,112680.0,2213747.0
2011-08-26,47163,47806,46427,47164,3416,113565.0,2213747.0
2011-08-29,47989,47989,47071,47349,1968,114008.0,2213747.0
2011-08-30,47439,47989,46979,47992,2711,115558.0,2213747.0
2011-08-31,47530,48818,47254,48452,5387,116664.0,2213747.0
2011-09-01,48542,49369,48449,48635,7686,117107.0,2213747.0
2011-09-02,48449,49736,48449,49739,4697,119764.0,2213747.0
2011-09-05,47806,49553,47806,48728,8464,117329.0,2213747.0
2011-09-06,48265,49460,47898,48544,6524,116886.0,2213747.0
2011-09-07,48725,49736,48174,48912,6932,117771.0,2213747.0
2011-09-08,49185,50379,49185,50199,4476,120871.0,2213747.0
2011-09-09,50196,51023,49277,50108,3823,120649.0,2213747.0
2011-09-14,49093,50013,48174,49003,4710,117993.0,2213747.0
2011-09-15,49553,50379,48174,49188,5067,118435.0,2213747.0
2011-09-16,48909,50379,48909,49739,3903,119764.0,2213747.0
2011-09-19,49185,50104,48725,49647,2353,119542.0,2213747.0
2011-09-20,48909,49736,48633,49647,3220,119542.0,2213747.0
2011-09-21,49093,49736,48818,49188,1353,118435.0,2213747.0
2011-09-22,47898,51482,47898,50199,2260,120871.0,2213747.0
2011-09-23,48358,49460,47715,48544,9418,116886.0,2213747.0
2011-09-26,47345,47530,45140,46153,6005,111130.0,2213747.0
2011-09-27,45553,47071,45553,46430,4288,111794.0,2213747.0
2011-09-28,46427,46427,45783,46430,1623,111794.0,2213747.0
2011-09-29,45553,47806,45553,46613,1663,112237.0,2213747.0
2011-09-30,46610,50563,46243,50383,2140,121313.0,2213747.0
2011-10-04,46427,50104,46427,49464,4404,119100.0,2213747.0
2011-10-05,49001,49829,46243,47625,2419,114672.0,2213747.0
2011-10-06,47071,49093,45646,46705,8401,112458.0,2213747.0
2011-10-07,46427,47254,46059,46797,4515,112680.0,2213747.0
2011-10-10,47071,47345,46151,46889,1238,112901.0,2213747.0
2011-10-11,47163,47345,46610,46797,3690,112680.0,2213747.0
2011-10-12,46795,47163,46243,47073,726,113344.0,2213747.0
2011-10-13,46979,47806,46886,47073,2897,113344.0,2213747.0
2011-10-14,47071,47254,46795,47256,1268,113787.0,2213747.0
2011-10-17,47254,47806,47254,47716,1919,114893.0,2213747.0
2011-10-18,47345,47530,46427,47349,1951,114008.0,2213747.0
2011-10-19,47163,47345,46795,47256,1809,113787.0,2213747.0
2011-10-20,47254,47439,46795,47164,2714,113565.0,2213747.0
2011-10-21,47071,48633,47071,48176,1287,116000.0,2213747.0
2011-10-24,47989,49460,47254,48176,4924,116000.0,2213747.0
2011-10-25,47806,48449,47715,47716,1893,114893.0,2213747.0
2011-10-26,47530,49185,46979,49003,4074,117993.0,2213747.0
2011-10-27,48725,50563,48449,48912,1500,117771.0,2213747.0
2011-10-28,49460,50196,48082,48728,5510,117329.0,2213747.0
2011-10-31,48542,49001,48174,48360,602,116443.0,2213747.0
2011-11-01,47530,48358,47530,47809,1822,115115.0,2213747.0
2011-11-02,46886,47989,46886,47809,1524,115115.0,2213747.0
2011-11-03,47806,48174,47622,47625,1577,114672.0,2213747.0
2011-11-04,47806,48633,47806,48360,626,116443.0,2213747.0
2011-11-07,48358,49919,48174,48269,311,116222.0,2213747.0
2011-11-08,48174,49277,47989,48635,2469,117107.0,2213747.0
2011-11-09,48449,49829,48449,48728,3108,117329.0,2213747.0
2011-11-10,47345,49553,47345,49095,8492,118214.0,2213747.0
2011-11-11,49645,50289,48082,49279,4321,118657.0,2213747.0
2011-11-14,49001,49277,48265,48269,6282,116222.0,2213747.0
2011-11-15,47530,47622,46702,46981,4063,113122.0,2213747.0
2011-11-16,47254,47254,45508,45601,16497,109802.0,2213747.0
2011-11-17,45600,46427,45600,46430,2166,111794.0,2213747.0
2011-11-18,45966,46335,45508,46338,1852,111573.0,2213747.0
2011-11-21,45783,46610,45508,46520,3963,112016.0,2213747.0
2011-11-22,45966,47071,45508,46430,1795,111794.0,2213747.0
2011-11-23,46243,47345,45600,46797,6346,112680.0,2213747.0
2011-11-24,46702,47254,45783,46613,2911,112237.0,2213747.0
2011-11-25,46059,47071,45600,45970,3316,110687.0,2213747.0
2011-11-28,45876,46427,45462,45601,3896,109802.0,2213747.0
2011-11-29,45600,45876,45232,45510,2479,109580.0,2213747.0
2011-11-30,45186,45646,45093,45463,1843,109470.0,2213747.0
2011-12-01,45600,46335,45369,45418,3679,109359.0,2213747.0
2011-12-02,45600,45830,45323,45556,764,109691.0,2213747.0
2011-12-05,45553,45966,45462,45648,1792,109913.0,2213747.0
2011-12-06,45600,45600,45048,45418,3885,109359.0,2213747.0
2011-12-07,45415,45508,45278,45418,3075,109359.0,2213747.0
2011-12-08,45415,45462,45323,45463,1695,109470.0,2213747.0
2011-12-09,45323,45415,45048,45418,2842,109359.0,2213747.0
2011-12-12,45415,45600,45140,45418,2996,109359.0,2213747.0
2011-12-13,45232,45278,45002,45233,1446,108916.0,2213747.0
2011-12-14,45323,45323,44910,45188,1504,108806.0,2213747.0
2011-12-15,45140,45186,44680,45188,51471,108806.0,2213747.0
2011-12-16,45232,45369,45002,45233,3036,108916.0,2213747.0
2011-12-19,45140,45140,43302,44544,3402,107256.0,2213747.0
2011-12-20,43900,45232,43900,45050,2091,108474.0,2213747.0
2011-12-21,45186,45691,44956,45004,5258,108363.0,2213747.0
2011-12-22,44864,45002,44772,45004,402,108363.0,2213747.0
2011-12-23,45002,45600,44956,45601,2276,109802.0,2213747.0
2011-12-26,45415,45876,45323,45786,4100,110245.0,2213747.0
2011-12-27,45783,45783,45323,45510,1999,109580.0,2213747.0
2011-12-28,45232,45232,44266,45050,1533,108474.0,2213747.0
2011-12-29,44956,45048,43806,45050,1580,108474.0,2213747.0
2012-01-02,45508,45508,44221,44912,400,108142.0,2213747.0
2012-01-03,44496,44496,43900,44040,6306,106038.0,2213747.0
2012-01-04,44036,44129,43668,44085,2778,106149.0,2213747.0
2012-01-05,43761,43991,43715,43946,3264,105817.0,2213747.0
2012-01-06,43668,43945,43347,43396,3613,104489.0,2213747.0
2012-01-09,43208,43392,42887,43396,756,104489.0,2213747.0
2012-01-10,44221,44221,43072,43348,3457,104378.0,2213747.0
2012-01-11,43208,43208,42933,42935,1176,103382.0,2213747.0
2012-01-12,43025,43347,42933,42935,483,103382.0,2213747.0
2012-01-13,42979,43162,42933,43074,1960,103714.0,2213747.0
2012-01-16,43208,43208,42658,42982,2812,103493.0,2213747.0
2012-01-17,43072,43208,42519,43027,2791,103603.0,2213747.0
2012-01-18,42842,42979,42474,42659,1233,102718.0,2213747.0
2012-01-19,42474,42749,42105,42614,11253,102607.0,2213747.0
2012-01-20,42564,42564,41921,42384,2735,102054.0,2213747.0
2012-01-25,42290,42842,42290,42338,1084,101943.0,2213747.0
2012-01-26,42933,43392,42564,43027,2221,103603.0,2213747.0
2012-01-27,43025,43392,43025,43303,498,104267.0,2213747.0
2012-01-30,43208,43208,42519,43119,2355,103825.0,2213747.0
2012-01-31,43208,43208,42612,42844,2273,103161.0,2213747.0
2012-02-01,42842,42933,42564,42844,1183,103161.0,2213747.0
2012-02-02,42842,43162,42564,42844,2978,103161.0,2213747.0
2012-02-03,42933,43208,42749,43119,2761,103825.0,2213747.0
2012-02-06,43255,43760,43255,43762,2540,105374.0,2213747.0
2012-02-07,43945,44542,43806,44314,3841,106703.0,2213747.0
2012-02-08,44634,45783,44496,45786,4990,110245.0,2213747.0
2012-02-09,45783,45966,45323,45740,3604,110134.0,2213747.0
2012-02-10,45737,45737,45278,45693,2366,110023.0,2213747.0
2012-02-13,45691,45783,45323,45418,1850,109359.0,2213747.0
2012-02-14,45646,45691,44819,45327,4301,109138.0,2213747.0
2012-02-15,45323,45415,44956,45372,2110,109248.0,2213747.0
2012-02-16,45600,45736,45415,45463,3555,109470.0,2213747.0
2012-02-17,45462,46335,45462,46153,2220,111130.0,2213747.0
2012-02-20,45876,46702,45876,46245,2924,111351.0,2213747.0
2012-02-21,45876,45876,44359,44590,10104,107367.0,2213747.0
2012-02-22,44589,45921,44311,45786,4102,110245.0,2213747.0
2012-02-23,45278,46243,45278,46153,3315,111130.0,2213747.0
2012-02-24,46059,52678,45691,49647,58056,119542.0,2213747.0
2012-02-27,50933,52127,48633,49739,17062,119764.0,2213747.0
2012-02-28,48818,49919,48449,49279,6438,118657.0,2213747.0
2012-02-29,48633,49829,47715,49371,5394,118878.0,2213747.0
2012-03-02,54242,54793,52403,53508,25732,128840.0,2213747.0
2012-03-05,53231,53873,52034,52313,4915,125962.0,2213747.0
2012-03-06,52034,52034,49919,50658,5741,121977.0,2213747.0
2012-03-07,50473,52127,49369,51027,4101,122863.0,2213747.0
2012-03-08,51116,53138,51116,52773,3327,127069.0,2213747.0
2012-03-09,53047,53322,51300,53048,3379,127733.0,2213747.0
2012-03-12,52127,53047,51482,51487,1549,123970.0,2213747.0
2012-03-13,51392,51759,50013,50750,4622,122199.0,2213747.0
2012-03-14,50838,51300,49645,50843,3770,122420.0,2213747.0
2012-03-15,51300,52494,51116,51210,5039,123306.0,2213747.0
2012-03-16,50838,51300,50196,50199,1668,120871.0,2213747.0
2012-03-19,49829,50563,49093,50568,2785,121756.0,2213747.0
2012-03-20,55161,57919,52403,53325,33170,128397.0,2213747.0
2012-03-21,53322,55069,52403,53417,6777,128619.0,2213747.0
2012-03-22,54610,54610,52863,52864,4821,127290.0,2213747.0
2012-03-23,52403,52953,52034,52773,2815,127069.0,2213747.0
2012-03-26,53231,53231,51482,51577,3133,124191.0,2213747.0
2012-03-27,51851,52494,51576,51577,8898,124191.0,2213747.0
2012-03-28,51482,51482,49919,50568,3727,121756.0,2213747.0
2012-03-29,50013,51023,49185,51027,3721,122863.0,2213747.0
2012-03-30,51023,51944,48818,51946,2940,125077.0,2213747.0
2012-04-02,53138,53138,51667,52406,574,126184.0,2213747.0
2012-04-03,52403,52771,51667,51669,3719,124413.0,2213747.0
2012-04-04,51667,52219,50289,50289,1136,121092.0,2213747.0
2012-04-05,49829,50838,49829,50474,980,121535.0,2213747.0
2012-04-06,50838,50838,49919,50383,500,121313.0,2213747.0
2012-04-09,50563,50563,49001,49003,1154,117993.0,2213747.0
2012-04-10,48449,49001,47989,48176,1903,116000.0,2213747.0
2012-04-12,47530,48265,47254,48269,1740,116222.0,2213747.0
2012-04-13,49001,49277,48359,48728,324,117329.0,2213747.0
2012-04-16,48725,49369,48174,48728,807,117329.0,2213747.0
2012-04-17,48359,49645,48359,49555,692,119321.0,2213747.0
2012-04-18,48725,50104,48725,49555,644,119321.0,2213747.0
2012-04-19,49460,49460,48633,48728,1137,117329.0,2213747.0
2012-04-20,48725,49001,47622,49003,1246,117993.0,2213747.0
2012-04-23,49553,49553,48725,49003,508,117993.0,2213747.0
2012-04-24,48174,48817,47805,48084,772,115779.0,2213747.0
2012-04-25,48633,48633,46979,48084,1062,115779.0,2213747.0
2012-04-26,48358,48358,45966,46705,2502,112458.0,2213747.0
2012-04-27,47530,47530,45646,46981,1218,113122.0,2213747.0
2012-04-30,47530,47530,46243,46797,414,112680.0,2213747.0
2012-05-02,47163,47163,45048,46705,1095,112458.0,2213747.0
2012-05-03,46702,47163,46610,46613,401,112237.0,2213747.0
2012-05-04,46610,47071,46427,46889,624,112901.0,2213747.0
