대한화섬(003830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-05-23,121500,125000,121000,125000,33,166000.0,1328000.0
2008-05-26,125000,125500,123000,123500,148,164008.0,1328000.0
2008-05-27,125000,125000,123500,125000,10,166000.0,1328000.0
2008-05-28,126000,126000,122000,125500,35,166664.0,1328000.0
2008-05-29,129000,129000,120000,125000,852,166000.0,1328000.0
2008-05-30,122500,125000,122500,124000,381,164672.0,1328000.0
2008-06-02,122000,124000,121000,122500,473,162680.0,1328000.0
2008-06-03,122500,124000,121500,124000,67,164672.0,1328000.0
2008-06-04,124000,125000,123000,125000,35,166000.0,1328000.0
2008-06-05,125000,125000,121000,121500,52,161352.0,1328000.0
2008-06-09,124000,125000,117500,123500,138,164008.0,1328000.0
2008-06-10,121000,123000,119500,120000,659,159360.0,1328000.0
2008-06-11,121500,123000,117000,117000,1435,155376.0,1328000.0
2008-06-12,118500,122000,115000,115000,844,152720.0,1328000.0
2008-06-13,116500,118000,115000,115500,249,153384.0,1328000.0
2008-06-16,115000,118500,115000,118000,210,156704.0,1328000.0
2008-06-17,115500,119000,115000,116500,491,154712.0,1328000.0
2008-06-18,118000,118000,114500,115500,331,153384.0,1328000.0
2008-06-19,116500,116500,114000,114000,237,151392.0,1328000.0
2008-06-20,115000,117000,113500,117000,146,155376.0,1328000.0
2008-06-23,115000,119500,115000,119500,77,158696.0,1328000.0
2008-06-24,115500,119500,115500,119000,66,158032.0,1328000.0
2008-06-25,114500,119500,114500,119000,113,158032.0,1328000.0
2008-06-26,116500,119500,116500,119500,65,158696.0,1328000.0
2008-06-27,117000,119000,117000,117000,25,155376.0,1328000.0
2008-06-30,113500,118000,113500,117000,89,155376.0,1328000.0
2008-07-01,117000,117000,117000,117000,0,155376.0,1328000.0
2008-07-02,113000,115000,110000,111000,2482,147408.0,1328000.0
2008-07-03,95000,109500,95000,108000,1258,143424.0,1328000.0
2008-07-04,107500,107500,105000,105000,224,139440.0,1328000.0
2008-07-07,102500,114500,102000,114500,243,152056.0,1328000.0
2008-07-08,106500,106500,102000,102000,11404,135456.0,1328000.0
2008-07-09,112000,112000,103000,107500,149,142760.0,1328000.0
2008-07-10,106000,106000,96100,103500,922,137448.0,1328000.0
2008-07-11,110000,110000,101000,102000,1104,135456.0,1328000.0
2008-07-14,100000,101500,99600,99900,1069,132667.0,1328000.0
2008-07-15,99900,99900,97000,97000,2458,128816.0,1328000.0
2008-07-16,95300,101000,95000,97600,327,129613.0,1328000.0
2008-07-17,98100,99300,98100,99300,97,131870.0,1328000.0
2008-07-18,96700,101000,96700,98800,237,131206.0,1328000.0
2008-07-21,100500,104500,97100,102000,220,135456.0,1328000.0
2008-07-22,102500,104500,99500,104500,100,138776.0,1328000.0
2008-07-23,101000,109500,101000,103000,285,136784.0,1328000.0
2008-07-24,106500,106500,103000,104500,71,138776.0,1328000.0
2008-07-25,99300,104000,99300,101500,104,134792.0,1328000.0
2008-07-28,101000,103500,101000,103500,68,137448.0,1328000.0
2008-07-29,103500,103500,101000,102000,116,135456.0,1328000.0
2008-07-30,102000,107500,102000,107000,572,142096.0,1328000.0
2008-07-31,110000,112000,104500,110000,224,146080.0,1328000.0
2008-08-01,106000,116500,106000,116500,306,154712.0,1328000.0
2008-08-04,116500,118500,108500,116500,195,154712.0,1328000.0
2008-08-05,110500,121500,110500,121000,533,160688.0,1328000.0
2008-08-06,120500,123000,120500,123000,382,163344.0,1328000.0
2008-08-07,120000,121000,118000,121000,41,160688.0,1328000.0
2008-08-08,122000,123500,115000,122000,32,162016.0,1328000.0
2008-08-11,113000,139000,113000,125500,741,166664.0,1328000.0
2008-08-12,130000,130000,125500,127000,76,168656.0,1328000.0
2008-08-13,127000,127000,117000,117000,219,155376.0,1328000.0
2008-08-14,117000,121500,117000,119500,30,158696.0,1328000.0
2008-08-18,119500,120000,115500,119000,301,158032.0,1328000.0
2008-08-19,116000,116000,113000,113000,105,150064.0,1328000.0
2008-08-20,111000,115500,106500,109000,274,144752.0,1328000.0
2008-08-21,109000,112000,104000,112000,208,148736.0,1328000.0
2008-08-22,112000,112000,107500,110000,75,146080.0,1328000.0
2008-08-25,113000,113000,108000,108000,128,143424.0,1328000.0
2008-08-26,100500,111000,100500,106000,184,140768.0,1328000.0
2008-08-27,106000,106000,105000,105000,190,139440.0,1328000.0
2008-08-28,110000,110000,104000,107500,311,142760.0,1328000.0
2008-08-29,109000,109000,104000,104000,158,138112.0,1328000.0
2008-09-01,101000,102000,99300,101000,82,134128.0,1328000.0
2008-09-02,97500,103000,97000,97000,142,128816.0,1328000.0
2008-09-03,97000,99700,97000,97500,115,129480.0,1328000.0
2008-09-04,97500,100000,95000,95100,563,126293.0,1328000.0
2008-09-05,95100,98900,95100,98900,98,131339.0,1328000.0
2008-09-08,99000,105000,98800,98900,196,131339.0,1328000.0
2008-09-09,98900,110000,98900,106500,222,141432.0,1328000.0
2008-09-10,111000,111000,99000,100500,246,133464.0,1328000.0
2008-09-11,105000,107500,102000,104000,18,138112.0,1328000.0
2008-09-12,104000,109500,101500,101500,69,134792.0,1328000.0
2008-09-16,93300,103000,93300,103000,65,136784.0,1328000.0
2008-09-17,101000,103000,99000,101500,44,134792.0,1328000.0
2008-09-18,98400,100000,98000,100000,181,132800.0,1328000.0
2008-09-19,100000,104000,100000,104000,206,138112.0,1328000.0
2008-09-22,107500,107500,99900,99900,481,132667.0,1328000.0
2008-09-23,100500,101000,96800,101000,73,134128.0,1328000.0
2008-09-24,100500,104500,100000,103000,430,136784.0,1328000.0
2008-09-25,104000,104000,99500,100000,376,132800.0,1328000.0
2008-09-26,100000,106000,100000,100500,157,133464.0,1328000.0
2008-09-29,100500,100500,100000,100000,157,132800.0,1328000.0
2008-09-30,98500,104000,98500,104000,12,138112.0,1328000.0
2008-10-01,104000,105000,100000,105000,4478,139440.0,1328000.0
2008-10-02,105000,105000,105000,105000,340,139440.0,1328000.0
2008-10-06,105000,105000,99000,100000,8844,132800.0,1328000.0
2008-10-07,100000,101000,100000,100000,1064,132800.0,1328000.0
2008-10-08,99700,99800,96300,99700,293,132402.0,1328000.0
2008-10-09,99900,100000,99500,100000,12788,132800.0,1328000.0
2008-10-10,86500,99900,86500,99500,10468,132136.0,1328000.0
2008-10-13,100000,100000,99900,100000,51,132800.0,1328000.0
2008-10-14,100000,109500,99900,100000,684,132800.0,1328000.0
2008-10-15,100000,100000,98000,99900,127,132667.0,1328000.0
2008-10-16,99500,99800,96000,99700,251,132402.0,1328000.0
2008-10-17,99500,100000,99000,100000,436,132800.0,1328000.0
2008-10-20,100000,100500,98300,98300,1026,130542.0,1328000.0
2008-10-21,98500,100000,98300,100000,317,132800.0,1328000.0
2008-10-22,95100,99000,95100,98000,44,130144.0,1328000.0
2008-10-23,98600,100000,95000,97900,2009,130011.0,1328000.0
2008-10-24,90000,95000,83300,92700,2848,123106.0,1328000.0
2008-10-27,82000,83000,78800,78800,116,104646.0,1328000.0
2008-10-28,67400,73200,67000,67000,873,88976.0,1328000.0
2008-10-29,74900,74900,66000,67000,717,88976.0,1328000.0
2008-10-30,65200,73000,65200,71800,25,95350.0,1328000.0
2008-10-31,71800,75300,68300,73000,91,96944.0,1328000.0
2008-11-03,67900,72600,67900,70100,909,93093.0,1328000.0
2008-11-04,72700,72700,70000,70300,307,93358.0,1328000.0
2008-11-05,73500,79000,73500,74000,540,98272.0,1328000.0
2008-11-06,74000,79900,74000,74000,422,98272.0,1328000.0
2008-11-07,70300,72900,70000,70400,353,93491.0,1328000.0
2008-11-10,67700,71000,67700,70400,605,93491.0,1328000.0
2008-11-11,70200,70200,68000,68600,563,91101.0,1328000.0
2008-11-12,68600,68600,67000,68000,681,90304.0,1328000.0
2008-11-13,65300,65500,63000,63000,796,83664.0,1328000.0
2008-11-14,66000,66000,63000,63100,864,83797.0,1328000.0
2008-11-17,63100,63500,62500,62500,1419,83000.0,1328000.0
2008-11-18,62500,63100,62100,62100,1311,82469.0,1328000.0
2008-11-19,61000,62500,60700,62500,289,83000.0,1328000.0
2008-11-20,58400,60000,57800,60000,581,79680.0,1328000.0
2008-11-21,58000,59600,51200,56500,1161,75032.0,1328000.0
2008-11-24,55600,58900,54300,57600,21,76493.0,1328000.0
2008-11-25,59900,62200,55000,62200,27092,82602.0,1328000.0
2008-11-26,60200,65000,59100,64400,63,85523.0,1328000.0
2008-11-27,67100,67100,62800,65000,58,86320.0,1328000.0
2008-11-28,64800,66300,63900,66300,91,88046.0,1328000.0
2008-12-01,65100,66800,62200,65400,84,86851.0,1328000.0
2008-12-02,60000,63900,56800,62500,93,83000.0,1328000.0
2008-12-03,62500,63100,60900,62300,266,82734.0,1328000.0
2008-12-04,61000,63800,58200,63800,109,84726.0,1328000.0
2008-12-05,60200,62500,60100,61300,638,81406.0,1328000.0
2008-12-08,68900,68900,57700,61000,756,81008.0,1328000.0
2008-12-09,61200,61200,58100,60200,403,79946.0,1328000.0
2008-12-10,58700,60000,58700,59800,910,79414.0,1328000.0
2008-12-11,60000,62000,59500,61700,434,81938.0,1328000.0
2008-12-12,60000,60400,58100,60200,248,79946.0,1328000.0
2008-12-15,60200,62500,59000,60500,221,80344.0,1328000.0
2008-12-16,60500,62600,59100,61000,160,81008.0,1328000.0
2008-12-17,61300,62600,60300,61600,156,81805.0,1328000.0
2008-12-18,61600,65000,61600,63300,209,84062.0,1328000.0
2008-12-19,63300,64800,63300,64700,336,85922.0,1328000.0
2008-12-22,64700,65200,61900,62900,185,83531.0,1328000.0
2008-12-23,62000,62000,60800,60800,305,80742.0,1328000.0
2008-12-24,60100,61100,59400,61000,330,81008.0,1328000.0
2008-12-26,61000,61000,59800,61000,276,81008.0,1328000.0
2008-12-29,61300,61500,61000,61400,46,81539.0,1328000.0
2008-12-30,61500,61500,60400,61100,58,81141.0,1328000.0
2009-01-02,61100,61100,60000,60800,157,80742.0,1328000.0
2009-01-05,60800,61000,60300,60300,350,80078.0,1328000.0
2009-01-06,61000,67300,60600,61500,324,81672.0,1328000.0
2009-01-07,61600,62800,60500,62700,551,83266.0,1328000.0
2009-01-08,61500,62000,61500,61900,95,82203.0,1328000.0
2009-01-09,61200,63800,61100,63700,150,84594.0,1328000.0
2009-01-12,63700,63700,60500,61300,526,81406.0,1328000.0
2009-01-13,61300,61300,58700,59600,1647,79149.0,1328000.0
2009-01-14,60000,60000,59000,60000,177,79680.0,1328000.0
2009-01-15,59900,59900,57500,57500,163,76360.0,1328000.0
2009-01-16,57600,60000,57600,59900,236,79547.0,1328000.0
2009-01-19,57700,60000,57700,59900,432,79547.0,1328000.0
2009-01-20,60000,60000,58100,58100,1106,77157.0,1328000.0
2009-01-21,57500,58100,56500,56500,590,75032.0,1328000.0
2009-01-22,55800,57500,55800,56900,197,75563.0,1328000.0
2009-01-23,56000,57700,55600,55600,274,73837.0,1328000.0
2009-01-28,56900,59000,56900,57000,132,75696.0,1328000.0
2009-01-29,57200,59900,56300,58500,1787,77688.0,1328000.0
2009-01-30,58500,60000,57100,60000,310,79680.0,1328000.0
2009-02-02,58100,59200,57400,57600,152,76493.0,1328000.0
2009-02-03,57000,59000,56400,58500,88,77688.0,1328000.0
2009-02-04,58500,59700,58500,59000,412,78352.0,1328000.0
2009-02-05,59000,59000,59000,59000,221,78352.0,1328000.0
2009-02-06,59000,59800,57700,58800,273,78086.0,1328000.0
2009-02-09,59000,59000,58400,58800,204,78086.0,1328000.0
2009-02-10,58800,58800,58200,58700,276,77954.0,1328000.0
2009-02-11,59000,59000,57600,57800,2099,76758.0,1328000.0
2009-02-12,57800,57800,57500,57500,3983,76360.0,1328000.0
2009-02-13,58000,66000,57000,57900,1647,76891.0,1328000.0
2009-02-16,57900,58000,57300,58000,1309,77024.0,1328000.0
2009-02-17,58000,58000,56600,57500,1355,76360.0,1328000.0
2009-02-18,57300,57300,53300,53500,2193,71048.0,1328000.0
2009-02-19,53900,56500,52600,53900,1557,71579.0,1328000.0
2009-02-20,53300,53800,52700,53700,1672,71314.0,1328000.0
2009-02-23,52500,55600,51500,51500,4319,68392.0,1328000.0
2009-02-24,52700,52700,48250,48250,8165,64076.0,1328000.0
2009-02-25,49200,49200,47000,49200,2247,65338.0,1328000.0
2009-02-26,48100,50000,48100,49000,201,65072.0,1328000.0
2009-02-27,49000,49900,49000,49000,121,65072.0,1328000.0
2009-03-02,49000,50000,47300,50000,220,66400.0,1328000.0
2009-03-03,47000,48100,47000,48100,324,63877.0,1328000.0
2009-03-04,47150,48400,47150,48400,270,64275.0,1328000.0
2009-03-05,47800,49450,47800,49450,40,65670.0,1328000.0
2009-03-06,47200,48400,47200,47250,1802,62748.0,1328000.0
2009-03-09,48000,48000,47000,47150,415,62615.0,1328000.0
2009-03-10,48500,48500,46600,48100,890,63877.0,1328000.0
2009-03-11,49000,49650,48100,48850,292,64873.0,1328000.0
2009-03-12,49000,49000,48000,48100,800,63877.0,1328000.0
2009-03-13,48650,50000,48650,50000,615,66400.0,1328000.0
2009-03-16,50000,52700,50000,51800,526,68790.0,1328000.0
2009-03-17,51300,53400,51300,52500,246,69720.0,1328000.0
2009-03-18,53000,55200,52900,53700,642,71314.0,1328000.0
2009-03-19,53700,54200,51500,52700,923,69986.0,1328000.0
2009-03-20,52700,54300,52200,53700,406,71314.0,1328000.0
2009-03-23,54100,55400,53000,53300,284,70782.0,1328000.0
2009-03-24,53700,56300,53700,55300,1355,73438.0,1328000.0
2009-03-25,55300,57000,54600,56000,227,74368.0,1328000.0
2009-03-26,55100,64000,55100,59300,1601,78750.0,1328000.0
2009-03-27,59300,60800,58900,59200,264,78618.0,1328000.0
2009-03-30,59200,61000,58100,59800,1173,79414.0,1328000.0
2009-03-31,59300,61000,59300,61000,744,81008.0,1328000.0
2009-04-01,0,0,0,61000,0,81008.0,1328000.0
2009-04-02,61000,62400,58200,60200,1849,79946.0,1328000.0
2009-04-03,59200,61000,59100,60400,431,80211.0,1328000.0
2009-04-06,61500,61500,60100,60800,327,80742.0,1328000.0
2009-04-07,61400,61400,58400,59800,586,79414.0,1328000.0
2009-04-08,59500,59800,58100,59700,501,79282.0,1328000.0
2009-04-09,59000,60500,59000,59600,339,79149.0,1328000.0
2009-04-10,61500,63500,59800,62800,341,83398.0,1328000.0
2009-04-13,64800,64800,63000,64100,227,85125.0,1328000.0
2009-04-14,65000,65000,63700,64000,289,84992.0,1328000.0
2009-04-15,63900,64900,62400,63700,336,84594.0,1328000.0
2009-04-16,64000,71700,64000,67500,2429,89640.0,1328000.0
2009-04-17,70700,72900,67000,71000,732,94288.0,1328000.0
2009-04-20,74600,75000,68800,75000,818,99600.0,1328000.0
2009-04-21,74800,74900,73000,73000,396,96944.0,1328000.0
2009-04-22,73000,74300,70300,73000,358,96944.0,1328000.0
2009-04-23,71900,72900,70500,71000,556,94288.0,1328000.0
2009-04-24,70100,71700,70000,70900,782,94155.0,1328000.0
2009-04-27,73500,73500,69000,70000,571,92960.0,1328000.0
2009-04-28,71500,71500,68000,69600,431,92429.0,1328000.0
2009-04-29,71900,71900,69000,71300,564,94686.0,1328000.0
2009-04-30,72100,72100,69000,69900,204,92827.0,1328000.0
2009-05-04,72800,72800,68100,68200,656,90570.0,1328000.0
2009-05-06,71500,71500,68100,68200,607,90570.0,1328000.0
2009-05-07,68700,68700,67900,68200,539,90570.0,1328000.0
2009-05-08,67300,69400,61200,65500,1891,86984.0,1328000.0
2009-05-11,66900,69300,65200,69300,3814,92030.0,1328000.0
2009-05-12,69300,72000,67800,72000,1707,95616.0,1328000.0
2009-05-13,76500,76500,71600,74000,405,98272.0,1328000.0
2009-05-14,73500,73800,69300,70800,1106,94022.0,1328000.0
2009-05-15,70800,72200,69500,70000,819,92960.0,1328000.0
2009-05-18,68500,72000,67500,72000,243,95616.0,1328000.0
2009-05-19,72000,72000,69900,69900,9254,92827.0,1328000.0
2009-05-20,69000,69800,68700,69700,117,92562.0,1328000.0
2009-05-21,69200,71000,69000,69300,745,92030.0,1328000.0
2009-05-22,71000,79600,68900,72100,1813,95749.0,1328000.0
2009-05-25,71200,74100,70000,70600,254,93757.0,1328000.0
2009-05-26,70900,70900,69000,69700,410,92562.0,1328000.0
2009-05-27,70000,70000,68600,69500,170,92296.0,1328000.0
2009-05-28,69500,69500,67300,67600,334,89773.0,1328000.0
2009-05-29,67600,68000,65200,68000,608,90304.0,1328000.0
2009-06-01,66000,67800,66000,67500,94,89640.0,1328000.0
2009-06-02,68000,68800,66200,68100,380,90437.0,1328000.0
2009-06-03,67100,68800,66000,67100,421,89109.0,1328000.0
2009-06-04,68300,68300,67000,67800,121,90038.0,1328000.0
2009-06-05,66700,68400,66700,68400,36,90835.0,1328000.0
2009-06-08,69300,69300,66700,68300,345,90702.0,1328000.0
2009-06-09,67200,67600,66500,67300,227,89374.0,1328000.0
2009-06-10,67000,67900,64300,67900,839,90171.0,1328000.0
2009-06-11,67100,68300,67100,67900,59,90171.0,1328000.0
2009-06-12,67900,67900,65600,66200,205,87914.0,1328000.0
2009-06-15,65600,66500,65600,65900,198,87515.0,1328000.0
2009-06-16,65700,67000,65700,66800,143,88710.0,1328000.0
2009-06-17,66700,66700,65500,66400,413,88179.0,1328000.0
2009-06-18,65100,67900,65100,65900,86,87515.0,1328000.0
2009-06-19,65900,67100,61500,65600,404,87117.0,1328000.0
2009-06-22,66000,69800,65900,69800,21,92694.0,1328000.0
2009-06-23,67900,67900,65100,65900,15,87515.0,1328000.0
2009-06-24,66000,66000,64000,65700,366,87250.0,1328000.0
2009-06-25,65900,66700,65900,66700,176,88578.0,1328000.0
2009-06-26,67000,67200,66000,67200,107,89242.0,1328000.0
2009-06-29,68400,68400,66000,67900,81,90171.0,1328000.0
2009-06-30,68000,68600,67000,67100,252,89109.0,1328000.0
2009-07-01,67900,68100,67100,67500,252,89640.0,1328000.0
2009-07-02,67200,69700,66000,69000,568,91632.0,1328000.0
2009-07-03,67200,68800,67200,68300,57,90702.0,1328000.0
2009-07-06,68300,68300,67100,67900,297,90171.0,1328000.0
2009-07-07,67300,67700,66000,67000,223,88976.0,1328000.0
2009-07-08,66000,67400,66000,66900,172,88843.0,1328000.0
2009-07-09,65500,67000,65500,66100,18,87781.0,1328000.0
2009-07-10,65700,66600,65100,65500,662,86984.0,1328000.0
2009-07-13,70000,70000,62400,65000,55,86320.0,1328000.0
2009-07-14,66500,66500,63000,65000,136,86320.0,1328000.0
2009-07-15,65000,66500,65000,66500,205,88312.0,1328000.0
2009-07-16,66500,66900,66000,66500,63,88312.0,1328000.0
2009-07-17,69700,69700,67100,67600,196,89773.0,1328000.0
2009-07-20,67000,68700,67000,67600,419,89773.0,1328000.0
2009-07-21,68800,69500,68000,69400,424,92163.0,1328000.0
2009-07-22,69500,69500,68500,69500,45,92296.0,1328000.0
2009-07-23,70000,70600,70000,70600,15,93757.0,1328000.0
2009-07-24,71000,71800,69500,70500,103,93624.0,1328000.0
2009-07-27,70500,70500,67700,69000,129,91632.0,1328000.0
2009-07-28,68900,69300,67600,69000,251,91632.0,1328000.0
2009-07-29,67300,69000,67300,67400,132,89507.0,1328000.0
2009-07-30,66000,69200,66000,69200,103,91898.0,1328000.0
2009-07-31,68900,69000,66300,69000,386,91632.0,1328000.0
2009-08-03,68000,69900,68000,69100,440,91765.0,1328000.0
2009-08-04,69400,70500,66200,67300,1361,89374.0,1328000.0
2009-08-05,68300,68300,66200,66500,496,88312.0,1328000.0
2009-08-06,66000,67200,66000,67200,56,89242.0,1328000.0
2009-08-07,67500,68900,66000,67100,115,89109.0,1328000.0
2009-08-10,67300,70100,67300,68700,65,91234.0,1328000.0
2009-08-11,68800,68800,67300,68700,86,91234.0,1328000.0
2009-08-12,67900,68800,67500,68800,159,91366.0,1328000.0
2009-08-13,68900,68900,67600,68700,347,91234.0,1328000.0
2009-08-14,68800,71000,68600,70200,148,93226.0,1328000.0
2009-08-17,69100,70000,69000,69800,198,92694.0,1328000.0
2009-08-18,68000,69500,67200,69500,155,92296.0,1328000.0
2009-08-19,70000,71800,69100,69100,249,91765.0,1328000.0
2009-08-20,69100,69900,69000,69900,154,92827.0,1328000.0
2009-08-21,70200,70200,68000,69500,159,92296.0,1328000.0
2009-08-24,68100,70000,68100,69900,359,92827.0,1328000.0
2009-08-25,70000,70000,69200,69800,241,92694.0,1328000.0
2009-08-26,68600,69500,68600,69400,37,92163.0,1328000.0
2009-08-27,70000,70000,68500,69500,503,92296.0,1328000.0
2009-08-28,68600,70100,68600,69900,172,92827.0,1328000.0
2009-08-31,69800,69800,68800,69300,190,92030.0,1328000.0
2009-09-01,68600,68700,67500,68700,406,91234.0,1328000.0
2009-09-02,68700,68700,66500,68500,25,90968.0,1328000.0
2009-09-03,67700,69300,67500,69300,277,92030.0,1328000.0
2009-09-04,68500,69000,68500,69000,355,91632.0,1328000.0
2009-09-07,69500,69500,68000,69000,140,91632.0,1328000.0
2009-09-08,67700,69000,67700,68100,5758,90437.0,1328000.0
2009-09-09,68100,70200,68000,69400,3551,92163.0,1328000.0
2009-09-10,70400,70400,69100,70000,4818,92960.0,1328000.0
2009-09-11,70000,78700,69500,74100,2563,98405.0,1328000.0
2009-09-14,75100,75100,71000,73500,1257,97608.0,1328000.0
2009-09-15,72500,73500,71000,72700,254,96546.0,1328000.0
2009-09-16,72000,72600,71500,72600,270,96413.0,1328000.0
2009-09-17,71000,72100,69000,70900,315,94155.0,1328000.0
2009-09-18,70900,70900,69000,69000,669,91632.0,1328000.0
2009-09-21,69100,72000,69100,71500,232,94952.0,1328000.0
2009-09-22,71800,71800,69500,69500,204,92296.0,1328000.0
2009-09-23,69500,71600,69500,71300,222,94686.0,1328000.0
2009-09-24,71400,71400,69800,70800,95,94022.0,1328000.0
2009-09-25,71300,71300,69100,69100,75,91765.0,1328000.0
2009-09-28,69800,69900,69100,69900,189,92827.0,1328000.0
2009-09-29,69600,73400,69600,70300,94,93358.0,1328000.0
2009-09-30,70200,70200,69100,69900,240,92827.0,1328000.0
2009-10-01,70400,70500,69000,69700,115,92562.0,1328000.0
2009-10-05,67700,69600,67700,68000,221,90304.0,1328000.0
2009-10-06,68800,68800,65100,66000,448,87648.0,1328000.0
2009-10-07,66000,67700,65600,66500,251,88312.0,1328000.0
2009-10-08,66900,66900,66000,66400,626,88179.0,1328000.0
2009-10-09,67000,68800,67000,68800,198,91366.0,1328000.0
2009-10-12,69100,69200,67400,67400,434,89507.0,1328000.0
2009-10-13,68500,68500,67400,67500,246,89640.0,1328000.0
2009-10-14,68000,68600,67800,68400,66,90835.0,1328000.0
2009-10-15,68500,68500,68400,68400,12,90835.0,1328000.0
2009-10-16,68900,68900,67800,68000,77,90304.0,1328000.0
2009-10-19,66600,69600,66600,68500,284,90968.0,1328000.0
2009-10-20,67700,68700,67200,68700,44,91234.0,1328000.0
2009-10-21,69700,69700,67900,68600,45,91101.0,1328000.0
2009-10-22,68600,70200,67100,70200,213,93226.0,1328000.0
2009-10-23,70200,70500,68000,69100,158,91765.0,1328000.0
2009-10-26,69000,69000,68300,68700,111,91234.0,1328000.0
2009-10-27,68800,68800,67200,67400,162,89507.0,1328000.0
2009-10-28,67000,67500,66900,67000,537,88976.0,1328000.0
2009-10-29,67300,67300,66000,67000,320,88976.0,1328000.0
2009-10-30,67000,67500,67000,67000,208,88976.0,1328000.0
2009-11-02,65200,66500,65200,66000,142,87648.0,1328000.0
2009-11-03,65200,70600,65200,65600,159,87117.0,1328000.0
2009-11-04,70200,70200,65800,65800,27,87382.0,1328000.0
2009-11-05,66600,67900,66400,66400,89,88179.0,1328000.0
2009-11-06,66700,66700,65600,65600,42,87117.0,1328000.0
2009-11-09,65000,66800,65000,66500,64,88312.0,1328000.0
2009-11-10,66800,68100,66000,68100,62,90437.0,1328000.0
2009-11-11,67500,69000,66200,67900,97,90171.0,1328000.0
2009-11-12,67500,68300,65000,68300,208,90702.0,1328000.0
2009-11-13,68300,71000,68300,68500,237,90968.0,1328000.0
2009-11-16,69000,69000,68000,68800,325,91366.0,1328000.0
2009-11-17,68100,68900,68000,68900,182,91499.0,1328000.0
2009-11-18,67600,68400,67200,68200,36,90570.0,1328000.0
2009-11-19,67000,67900,66900,67600,82,89773.0,1328000.0
2009-11-20,67400,67700,66600,67500,397,89640.0,1328000.0
2009-11-23,67800,70000,67600,68900,143,91499.0,1328000.0
2009-11-24,68000,69300,67700,68800,68,91366.0,1328000.0
2009-11-25,68300,68300,67700,67700,57,89906.0,1328000.0
2009-11-26,68600,68600,67400,67500,204,89640.0,1328000.0
2009-11-27,67000,67800,66000,67800,70,90038.0,1328000.0
2009-11-30,67800,67800,67800,67800,20,90038.0,1328000.0
2009-12-01,67500,67800,67500,67800,41,90038.0,1328000.0
2009-12-02,66500,68000,66500,68000,222,90304.0,1328000.0
2009-12-03,68200,68200,66900,68100,11,90437.0,1328000.0
2009-12-04,67000,67900,67000,67200,44,89242.0,1328000.0
2009-12-07,65300,69500,65300,68100,259,90437.0,1328000.0
2009-12-08,0,0,0,68100,0,90437.0,1328000.0
2009-12-09,66900,67800,66900,67000,39,88976.0,1328000.0
2009-12-10,66400,67000,65000,65500,435,86984.0,1328000.0
2009-12-11,65600,66200,65500,66000,397,87648.0,1328000.0
2009-12-14,65600,66100,65000,66100,325,87781.0,1328000.0
2009-12-15,66400,66800,66200,66200,80,87914.0,1328000.0
2009-12-16,68800,68800,65600,66600,375,88445.0,1328000.0
2009-12-17,65800,66500,65600,66500,182,88312.0,1328000.0
2009-12-18,66100,66100,65900,65900,98,87515.0,1328000.0
2009-12-21,65600,65600,65300,65300,270,86718.0,1328000.0
2009-12-22,65300,66100,65200,65500,775,86984.0,1328000.0
2009-12-23,65500,65600,65100,65600,226,87117.0,1328000.0
2009-12-24,65300,65300,64800,65000,447,86320.0,1328000.0
2009-12-28,64700,65400,64200,65400,13728,86851.0,1328000.0
2009-12-29,64800,64800,64800,64800,1,86054.0,1328000.0
2009-12-30,67500,67700,64400,65100,373,86453.0,1328000.0
2010-01-04,64700,65000,64300,65000,273,86320.0,1328000.0
2010-01-05,64500,64900,63900,64900,331,86187.0,1328000.0
2010-01-06,65000,67000,64200,65100,252,86453.0,1328000.0
2010-01-07,65100,65600,64300,65600,82,87117.0,1328000.0
2010-01-08,65600,65600,64100,64600,96,85789.0,1328000.0
2010-01-11,64400,64400,64000,64000,149,84992.0,1328000.0
2010-01-12,63300,64100,63300,64000,120,84992.0,1328000.0
2010-01-13,64900,66600,64000,64900,84,86187.0,1328000.0
2010-01-14,64500,64500,63500,63600,64,84461.0,1328000.0
2010-01-15,65400,65400,63500,64600,203,85789.0,1328000.0
2010-01-18,64600,64600,63000,63000,248,83664.0,1328000.0
2010-01-19,63100,64300,63000,64300,326,85390.0,1328000.0
2010-01-20,63300,63300,62000,63300,481,84062.0,1328000.0
2010-01-21,63200,63400,62600,63300,28,84062.0,1328000.0
2010-01-22,62300,63800,62200,63200,112,83930.0,1328000.0
2010-01-25,63000,63000,61500,62800,99,83398.0,1328000.0
2010-01-26,62000,62500,62000,62500,113,83000.0,1328000.0
2010-01-27,61500,63000,61500,62000,198,82336.0,1328000.0
2010-01-28,61500,63300,61500,62000,47,82336.0,1328000.0
2010-01-29,62400,63500,62400,62500,15,83000.0,1328000.0
2010-02-01,61100,62500,61000,62500,84,83000.0,1328000.0
2010-02-02,61200,62300,61200,62300,22,82734.0,1328000.0
2010-02-03,61000,62400,61000,62400,17,82867.0,1328000.0
2010-02-04,61300,62400,61300,62400,49,82867.0,1328000.0
2010-02-05,62400,64700,61000,61000,148,81008.0,1328000.0
2010-02-08,60100,61400,59800,59800,91,79414.0,1328000.0
2010-02-09,61000,61500,60000,61500,492,81672.0,1328000.0
2010-02-10,61400,62500,61400,62500,160,83000.0,1328000.0
