대림산업(000210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-12-28,88000,88100,85500,85500,347916,2975400.0,34800000.0
2009-12-29,85400,85900,83700,84000,117351,2923200.0,34800000.0
2009-12-30,84400,84400,82500,83200,192406,2895360.0,34800000.0
2010-01-04,83000,85300,83000,85300,152945,2968440.0,34800000.0
2010-01-05,84800,85300,84100,84500,138202,2940600.0,34800000.0
2010-01-06,84100,86600,84100,86200,267971,2999760.0,34800000.0
2010-01-07,86200,87300,84800,86000,267540,2992800.0,34800000.0
2010-01-08,87800,87900,84500,86900,317581,3024120.0,34800000.0
2010-01-11,87800,90900,86800,89900,690175,3128520.0,34800000.0
2010-01-12,91500,94400,90200,93900,687214,3267720.0,34800000.0
2010-01-13,93400,94300,92400,93200,293507,3243360.0,34800000.0
2010-01-14,92600,94600,91600,94300,246236,3281640.0,34800000.0
2010-01-15,93700,94500,92200,93600,251014,3257280.0,34800000.0
2010-01-18,92600,93000,88900,91300,434297,3177240.0,34800000.0
2010-01-19,91300,92700,90300,92700,323419,3225960.0,34800000.0
2010-01-20,92900,93000,89000,89900,282271,3128520.0,34800000.0
2010-01-21,88900,91100,88500,90800,321868,3159840.0,34800000.0
2010-01-22,89300,89500,85700,86000,494288,2992800.0,34800000.0
2010-01-25,83000,83500,80000,80200,612323,2790960.0,34800000.0
2010-01-26,81000,81300,77700,77700,446757,2703960.0,34800000.0
2010-01-27,78400,78800,74700,75900,512155,2641320.0,34800000.0
2010-01-28,76400,79400,76400,79000,330151,2749200.0,34800000.0
2010-01-29,76700,77300,75600,76700,266915,2669160.0,34800000.0
2010-02-01,76200,76800,72700,73100,461218,2543880.0,34800000.0
2010-02-02,74200,74500,71800,72300,558897,2516040.0,34800000.0
2010-02-03,74000,77700,73700,77300,901492,2690040.0,34800000.0
2010-02-04,76600,77200,74300,77200,388102,2686560.0,34800000.0
2010-02-05,73200,74000,71500,72300,592954,2516040.0,34800000.0
2010-02-08,72900,73300,69400,70600,401538,2456880.0,34800000.0
2010-02-09,71000,73500,70200,73500,402742,2557800.0,34800000.0
2010-02-10,74100,74100,71300,72500,277378,2523000.0,34800000.0
2010-02-11,72600,73300,71300,73100,647583,2543880.0,34800000.0
2010-02-12,73600,73600,71700,73000,306630,2540400.0,34800000.0
2010-02-16,73200,74300,72500,73900,246812,2571720.0,34800000.0
2010-02-17,75100,76700,74600,76300,365750,2655240.0,34800000.0
2010-02-18,76500,77600,75100,75900,269624,2641320.0,34800000.0
2010-02-19,74800,75300,72000,72200,457405,2512560.0,34800000.0
2010-02-22,73600,74400,73500,74000,225755,2575200.0,34800000.0
2010-02-23,73700,74500,72400,74500,233306,2592600.0,34800000.0
2010-02-24,73700,75000,73500,74800,149079,2603040.0,34800000.0
2010-02-25,75400,75500,71700,72000,247745,2505600.0,34800000.0
2010-02-26,72500,72700,71100,71300,238717,2481240.0,34800000.0
2010-03-02,72000,73300,71500,73100,225914,2543880.0,34800000.0
2010-03-03,72700,72900,71500,72000,279596,2505600.0,34800000.0
2010-03-04,72600,73100,72300,72500,184665,2523000.0,34800000.0
2010-03-05,73000,74500,72600,74500,278280,2592600.0,34800000.0
2010-03-08,75400,76300,74500,75900,456253,2641320.0,34800000.0
2010-03-09,75900,77000,74800,75200,269021,2616960.0,34800000.0
2010-03-10,76100,76200,74700,75200,181571,2616960.0,34800000.0
2010-03-11,75500,75900,74600,75000,164227,2610000.0,34800000.0
2010-03-12,75400,76600,74200,75100,187155,2613480.0,34800000.0
2010-03-15,75100,75200,72600,73300,303464,2550840.0,34800000.0
2010-03-16,73400,73600,72700,72700,203140,2529960.0,34800000.0
2010-03-17,73500,74000,72600,73900,225662,2571720.0,34800000.0
2010-03-18,73900,75700,73900,74700,329450,2599560.0,34800000.0
2010-03-19,75500,76300,75100,76300,395251,2655240.0,34800000.0
2010-03-22,75800,76000,74300,76000,211378,2644800.0,34800000.0
2010-03-23,76100,78000,76100,77100,490522,2683080.0,34800000.0
2010-03-24,78000,78000,75700,76600,283252,2665680.0,34800000.0
2010-03-25,76000,76100,74500,74800,327382,2603040.0,34800000.0
2010-03-26,74700,75300,73600,75300,181561,2620440.0,34800000.0
2010-03-29,74000,74700,73800,74000,148975,2575200.0,34800000.0
2010-03-30,75200,75500,73800,74500,289554,2592600.0,34800000.0
2010-03-31,75200,75200,73900,75000,245142,2610000.0,34800000.0
2010-04-01,75200,75600,74800,75100,188250,2613480.0,34800000.0
2010-04-02,75400,75500,72700,73000,503052,2540400.0,34800000.0
2010-04-05,72600,72600,70100,70300,515731,2446440.0,34800000.0
2010-04-06,70600,70700,67500,68900,776683,2397720.0,34800000.0
2010-04-07,68000,69100,67500,68700,354209,2390760.0,34800000.0
2010-04-08,68500,69400,68100,69000,230806,2401200.0,34800000.0
2010-04-09,69400,70800,68800,70600,354019,2456880.0,34800000.0
2010-04-12,71000,71500,70400,71100,189719,2474280.0,34800000.0
2010-04-13,71200,71300,69100,69500,250665,2418600.0,34800000.0
2010-04-14,68900,70100,67600,67600,502944,2352480.0,34800000.0
2010-04-15,67900,68400,66500,66600,520929,2317680.0,34800000.0
2010-04-16,67200,68300,66600,67500,366212,2349000.0,34800000.0
2010-04-19,66900,67200,65000,65000,367765,2262000.0,34800000.0
2010-04-20,66000,67900,65500,67100,406982,2335080.0,34800000.0
2010-04-21,66800,67800,66300,67500,337832,2349000.0,34800000.0
2010-04-22,67400,71300,67000,71300,1253174,2481240.0,34800000.0
2010-04-23,70800,71100,68100,69500,512411,2418600.0,34800000.0
2010-04-26,69500,69800,68500,68700,244405,2390760.0,34800000.0
2010-04-27,68800,69800,67900,68500,234044,2383800.0,34800000.0
2010-04-28,67300,67500,65600,66000,458403,2296800.0,34800000.0
2010-04-29,66000,66300,62500,62800,599756,2185440.0,34800000.0
2010-04-30,63500,64600,63200,63800,388270,2220240.0,34800000.0
2010-05-03,62900,63700,61800,62500,304148,2175000.0,34800000.0
2010-05-04,62700,63000,60000,60000,349119,2088000.0,34800000.0
2010-05-06,58000,60800,57400,60100,593085,2091480.0,34800000.0
2010-05-07,58000,58700,56100,57100,545654,1987080.0,34800000.0
2010-05-10,57800,62200,57600,61400,480079,2136720.0,34800000.0
2010-05-11,63000,63100,60200,61000,353691,2122800.0,34800000.0
2010-05-12,61100,61300,58400,58600,245811,2039280.0,34800000.0
2010-05-13,59000,59400,56800,57500,393573,2001000.0,34800000.0
2010-05-14,57300,59300,57200,58300,280991,2028840.0,34800000.0
2010-05-17,58000,58000,55400,56300,246846,1959240.0,34800000.0
2010-05-18,56500,57800,56200,57200,230682,1990560.0,34800000.0
2010-05-19,56900,57800,55600,55600,277036,1934880.0,34800000.0
2010-05-20,55200,58200,55100,55200,243942,1920960.0,34800000.0
2010-05-24,55000,56800,55000,56100,195937,1952280.0,34800000.0
2010-05-25,55700,55700,51300,53100,348312,1847880.0,34800000.0
2010-05-26,53300,54700,52800,53700,186450,1868760.0,34800000.0
2010-05-27,52600,54800,51800,54000,244527,1879200.0,34800000.0
2010-05-28,55300,56400,54700,56100,304510,1952280.0,34800000.0
2010-05-31,55900,58000,55900,57300,195715,1994040.0,34800000.0
2010-06-01,57800,61800,57500,59700,578094,2077560.0,34800000.0
2010-06-03,60100,60900,58500,60600,311623,2108880.0,34800000.0
2010-06-04,60300,60300,57700,57900,319292,2014920.0,34800000.0
2010-06-07,55900,56900,55400,55600,245557,1934880.0,34800000.0
2010-06-08,55900,60300,55700,60200,379615,2094960.0,34800000.0
2010-06-09,60200,61400,59300,61000,320741,2122800.0,34800000.0
2010-06-10,61500,62800,60800,61600,307542,2143680.0,34800000.0
2010-06-11,62400,63000,60800,62600,217952,2178480.0,34800000.0
2010-06-14,64000,65200,63600,64100,335940,2230680.0,34800000.0
2010-06-15,64500,65800,64100,65800,356317,2289840.0,34800000.0
2010-06-16,66000,66100,64800,65700,244325,2286360.0,34800000.0
2010-06-17,65500,65700,62500,63000,375103,2192400.0,34800000.0
2010-06-18,61800,64600,61700,63500,251037,2209800.0,34800000.0
2010-06-21,64800,69400,64600,69100,563423,2404680.0,34800000.0
2010-06-22,68000,69900,67300,69600,365971,2422080.0,34800000.0
2010-06-23,69100,69100,67200,67800,222730,2359440.0,34800000.0
2010-06-24,67800,70000,67800,69500,285620,2418600.0,34800000.0
2010-06-25,69100,70000,68000,69100,204703,2404680.0,34800000.0
2010-06-28,69100,69400,66500,66600,251250,2317680.0,34800000.0
2010-06-29,66500,67500,65600,65600,209530,2282880.0,34800000.0
2010-06-30,64000,65000,63600,63700,308183,2216760.0,34800000.0
2010-07-01,63700,65700,62500,65600,299569,2282880.0,34800000.0
2010-07-02,65000,65500,63200,63700,290884,2216760.0,34800000.0
2010-07-05,63600,63800,61600,62300,229513,2168040.0,34800000.0
2010-07-06,61900,65000,61800,64800,239491,2255040.0,34800000.0
2010-07-07,64300,65000,62400,62500,186074,2175000.0,34800000.0
2010-07-08,63000,64500,62600,64000,197078,2227200.0,34800000.0
2010-07-09,64600,64900,62100,63000,367864,2192400.0,34800000.0
2010-07-12,63200,63400,61500,62100,366394,2161080.0,34800000.0
2010-07-13,62500,64400,62300,64400,344213,2241120.0,34800000.0
2010-07-14,65300,68100,65100,67900,527934,2362920.0,34800000.0
2010-07-15,67300,68000,66400,67300,173933,2342040.0,34800000.0
2010-07-16,67100,69400,67100,68000,303379,2366400.0,34800000.0
2010-07-19,67600,70600,67400,70000,424117,2436000.0,34800000.0
2010-07-20,71400,71400,68900,69100,319489,2404680.0,34800000.0
2010-07-21,69600,69800,66800,67300,406230,2342040.0,34800000.0
2010-07-22,66400,67600,65600,66500,371191,2314200.0,34800000.0
2010-07-23,67100,69400,66800,68700,378252,2390760.0,34800000.0
2010-07-26,68700,69500,68100,68800,205369,2394240.0,34800000.0
2010-07-27,69100,69300,67300,67900,198207,2362920.0,34800000.0
2010-07-28,67600,68200,66400,68000,239471,2366400.0,34800000.0
2010-07-29,67000,68100,66800,67500,239115,2349000.0,34800000.0
2010-07-30,67000,68000,66600,67000,298830,2331600.0,34800000.0
2010-08-02,67900,68000,66100,66400,272992,2310720.0,34800000.0
2010-08-03,66900,67000,65900,66400,347971,2310720.0,34800000.0
2010-08-04,66600,68500,65900,68500,343357,2383800.0,34800000.0
2010-08-05,67300,67600,65800,66300,356107,2307240.0,34800000.0
2010-08-06,66300,66900,64300,66500,134206,2314200.0,34800000.0
2010-08-09,66100,67400,66000,66500,122306,2314200.0,34800000.0
2010-08-10,66800,67300,66300,66300,148750,2307240.0,34800000.0
2010-08-11,66300,66300,63600,63900,343600,2223720.0,34800000.0
2010-08-12,62300,63500,62200,62500,180801,2175000.0,34800000.0
2010-08-13,62700,64000,62600,63800,151975,2220240.0,34800000.0
2010-08-16,63800,64100,62500,62800,126843,2185440.0,34800000.0
2010-08-17,62600,65000,62500,64900,166123,2258520.0,34800000.0
2010-08-18,65300,68800,64900,68500,384710,2383800.0,34800000.0
2010-08-19,68500,70600,67900,69700,706571,2425560.0,34800000.0
2010-08-20,69000,71400,68400,71000,432295,2470800.0,34800000.0
2010-08-23,74000,74300,72000,73400,669541,2554320.0,34800000.0
2010-08-24,73900,76800,73400,76200,731025,2651760.0,34800000.0
2010-08-25,75700,76000,73400,74400,357794,2589120.0,34800000.0
2010-08-26,74900,75700,71100,71100,376309,2474280.0,34800000.0
2010-08-27,71200,73100,71200,72500,259004,2523000.0,34800000.0
2010-08-30,76000,77000,75500,76600,471818,2665680.0,34800000.0
2010-08-31,75900,77500,74600,75400,317403,2623920.0,34800000.0
2010-09-01,75800,77400,74900,77400,362807,2693520.0,34800000.0
2010-09-02,77800,78000,75700,77800,276592,2707440.0,34800000.0
2010-09-03,77800,78000,76100,77900,282401,2710920.0,34800000.0
2010-09-06,77400,78500,74600,75800,381815,2637840.0,34800000.0
2010-09-07,75400,76100,74800,74900,229359,2606520.0,34800000.0
2010-09-08,74500,75500,73200,73500,185441,2557800.0,34800000.0
2010-09-09,72500,76900,72500,76900,402687,2676120.0,34800000.0
2010-09-10,77300,79900,76600,79700,341270,2773560.0,34800000.0
2010-09-13,80000,81000,77500,78600,309694,2735280.0,34800000.0
2010-09-14,78800,80800,78800,79500,187019,2766600.0,34800000.0
2010-09-15,79900,80600,79100,80200,176812,2790960.0,34800000.0
2010-09-16,80500,83500,80300,83100,485971,2891880.0,34800000.0
2010-09-17,83600,84300,80800,81900,533955,2850120.0,34800000.0
2010-09-20,81700,83900,81400,81500,221346,2836200.0,34800000.0
2010-09-24,81700,84900,80500,84900,281446,2954520.0,34800000.0
2010-09-27,85500,88400,84900,88400,424317,3076320.0,34800000.0
2010-09-28,87600,88700,86300,86600,305180,3013680.0,34800000.0
2010-09-29,87100,88400,86400,86700,251246,3017160.0,34800000.0
2010-09-30,87200,88000,83800,84400,344017,2937120.0,34800000.0
2010-10-01,83800,86900,82000,82600,400631,2874480.0,34800000.0
2010-10-04,83100,88000,82800,86300,318713,3003240.0,34800000.0
2010-10-05,86700,88300,86000,88300,289305,3072840.0,34800000.0
2010-10-06,88500,89600,86100,86800,322913,3020640.0,34800000.0
2010-10-07,87800,87800,85200,86600,356493,3013680.0,34800000.0
2010-10-08,87000,88500,85400,88400,452208,3076320.0,34800000.0
2010-10-11,88900,92100,87600,90800,620757,3159840.0,34800000.0
2010-10-12,91000,91900,86600,87200,586643,3034560.0,34800000.0
2010-10-13,87600,89300,85700,86800,390409,3020640.0,34800000.0
2010-10-14,87300,94200,86500,93100,708021,3239880.0,34800000.0
2010-10-15,93000,95600,90800,94400,459061,3285120.0,34800000.0
2010-10-18,93200,94200,91100,93200,282823,3243360.0,34800000.0
2010-10-19,93500,93500,90800,90900,265272,3163320.0,34800000.0
2010-10-20,89700,90600,86600,88500,811326,3079800.0,34800000.0
2010-10-21,89400,89600,86500,86500,257873,3010200.0,34800000.0
2010-10-22,86500,88500,86300,86900,318536,3024120.0,34800000.0
2010-10-25,87000,91400,86900,90100,360768,3135480.0,34800000.0
2010-10-26,90600,93500,90100,92300,324951,3212040.0,34800000.0
2010-10-27,91700,94700,91000,94600,412229,3292080.0,34800000.0
2010-10-28,95200,95200,93000,93000,384404,3236400.0,34800000.0
2010-10-29,95000,95000,91200,91600,215234,3187680.0,34800000.0
2010-11-01,91600,95700,89200,95400,361183,3319920.0,34800000.0
2010-11-02,95700,101000,95500,100500,501894,3497400.0,34800000.0
2010-11-03,102500,113500,101500,110500,755848,3845400.0,34800000.0
2010-11-04,108000,112000,105500,111500,719823,3880200.0,34800000.0
2010-11-05,112000,112000,104500,104500,499266,3636600.0,34800000.0
2010-11-08,103500,105500,101500,103000,333991,3584400.0,34800000.0
2010-11-09,103000,106500,101500,106000,289438,3688800.0,34800000.0
2010-11-10,106000,109500,104500,109000,338971,3793200.0,34800000.0
2010-11-11,108500,108500,100000,100000,606639,3480000.0,34800000.0
2010-11-12,102500,104000,94200,95800,665451,3333840.0,34800000.0
2010-11-15,96300,98600,93900,95400,271759,3319920.0,34800000.0
2010-11-16,95800,101000,94700,100500,486060,3497400.0,34800000.0
2010-11-17,98500,101000,95300,99100,517433,3448680.0,34800000.0
2010-11-18,99800,105000,99800,103000,464280,3584400.0,34800000.0
2010-11-19,105500,110000,104000,109000,506541,3793200.0,34800000.0
2010-11-22,108500,110000,105500,108000,267355,3758400.0,34800000.0
2010-11-23,108500,112000,105000,111000,396275,3862800.0,34800000.0
2010-11-24,108000,110000,106000,108000,456557,3758400.0,34800000.0
2010-11-25,108500,111000,106000,107000,374571,3723600.0,34800000.0
2010-11-26,108500,109500,105000,105500,213992,3671400.0,34800000.0
2010-11-29,105000,107500,99600,106000,430585,3688800.0,34800000.0
2010-11-30,106000,111000,105500,108500,434930,3775800.0,34800000.0
2010-12-01,109500,116000,108000,115000,552905,4002000.0,34800000.0
2010-12-02,116000,118500,115000,117500,378215,4089000.0,34800000.0
2010-12-03,118000,119000,113000,119000,297081,4141200.0,34800000.0
2010-12-06,117500,121000,116500,118000,219746,4106400.0,34800000.0
2010-12-07,118500,118500,113000,117500,359909,4089000.0,34800000.0
2010-12-08,116000,116500,113000,113000,233761,3932400.0,34800000.0
2010-12-09,112500,114500,110000,111500,565857,3880200.0,34800000.0
2010-12-10,112000,114000,110500,113000,354269,3932400.0,34800000.0
2010-12-13,114000,115500,112500,114500,206790,3984600.0,34800000.0
2010-12-14,115500,115500,111500,114000,316336,3967200.0,34800000.0
2010-12-15,114500,120000,112000,118000,517627,4106400.0,34800000.0
2010-12-16,117500,120000,114500,114500,299448,3984600.0,34800000.0
2010-12-17,116500,119000,116000,118500,356723,4123800.0,34800000.0
2010-12-20,116000,120500,114500,118500,248975,4123800.0,34800000.0
2010-12-21,120000,121000,116500,119000,288359,4141200.0,34800000.0
2010-12-22,118000,118500,113500,114000,366307,3967200.0,34800000.0
2010-12-23,115000,117000,113000,114500,256998,3984600.0,34800000.0
2010-12-24,114500,116000,108500,108500,307535,3775800.0,34800000.0
2010-12-27,108000,113000,107500,110000,243288,3828000.0,34800000.0
2010-12-28,111500,118500,111000,115500,443967,4019400.0,34800000.0
2010-12-29,116500,118500,115500,118000,214889,4106400.0,34800000.0
2010-12-30,118500,120000,116000,117500,232891,4089000.0,34800000.0
2011-01-03,118000,124000,117500,123500,318941,4297800.0,34800000.0
2011-01-04,125000,127500,121000,126000,391506,4384800.0,34800000.0
2011-01-05,126000,127500,124000,126500,276949,4402200.0,34800000.0
2011-01-06,127500,131000,124500,128500,311403,4471800.0,34800000.0
2011-01-07,127500,130000,123500,125000,285446,4350000.0,34800000.0
2011-01-10,125500,125500,122500,124000,211689,4315200.0,34800000.0
2011-01-11,124000,129000,122500,129000,284941,4489200.0,34800000.0
2011-01-12,131000,135000,127500,128500,397747,4471800.0,34800000.0
2011-01-13,128500,129000,125000,126500,430460,4402200.0,34800000.0
2011-01-14,126500,133500,124000,133500,360881,4645800.0,34800000.0
2011-01-17,135000,139000,134000,134000,333924,4663200.0,34800000.0
2011-01-18,133500,137500,132500,133000,163483,4628400.0,34800000.0
2011-01-19,135000,135500,126000,127000,669900,4419600.0,34800000.0
2011-01-20,127000,130000,125500,127500,282708,4437000.0,34800000.0
2011-01-21,125000,126000,122500,124500,518226,4332600.0,34800000.0
2011-01-24,125000,127000,123000,123000,338340,4280400.0,34800000.0
2011-01-25,125000,128500,123000,126000,479105,4384800.0,34800000.0
2011-01-26,125500,131000,123500,130500,406380,4541400.0,34800000.0
2011-01-27,130000,133500,129500,130500,328787,4541400.0,34800000.0
2011-01-28,131500,133000,128000,130500,251689,4541400.0,34800000.0
2011-01-31,126000,127000,122000,124500,375507,4332600.0,34800000.0
2011-02-01,125000,126000,121500,124500,254134,4332600.0,34800000.0
2011-02-07,126000,126500,121000,122500,298660,4263000.0,34800000.0
2011-02-08,122000,123500,114000,115000,737032,4002000.0,34800000.0
2011-02-09,114500,117500,113000,117000,626818,4071600.0,34800000.0
2011-02-10,115500,116500,109500,113500,750114,3949800.0,34800000.0
2011-02-11,112000,117500,112000,112500,485902,3915000.0,34800000.0
2011-02-14,114000,114500,107500,108500,547178,3775800.0,34800000.0
2011-02-15,110000,113000,106000,112500,721839,3915000.0,34800000.0
2011-02-16,112000,112500,104500,105000,714869,3654000.0,34800000.0
2011-02-17,105000,105500,96200,97900,1005562,3406920.0,34800000.0
2011-02-18,99800,105000,99400,105000,812511,3654000.0,34800000.0
2011-02-21,105000,107500,100500,101000,631381,3514800.0,34800000.0
2011-02-22,98000,98400,93800,96100,869803,3344280.0,34800000.0
2011-02-23,97200,99100,94300,96500,594524,3358200.0,34800000.0
2011-02-24,97200,101500,96300,99500,534385,3462600.0,34800000.0
2011-02-25,102000,102500,98700,102000,645697,3549600.0,34800000.0
2011-02-28,101500,101500,97200,98100,438259,3413880.0,34800000.0
2011-03-02,95800,96600,92000,92400,561075,3215520.0,34800000.0
2011-03-03,93200,95800,92400,95600,679503,3326880.0,34800000.0
2011-03-04,98100,103500,97600,101500,1083586,3532200.0,34800000.0
2011-03-07,100500,104000,100000,100500,401656,3497400.0,34800000.0
2011-03-08,101000,107000,99700,105000,673752,3654000.0,34800000.0
2011-03-09,106000,108500,104000,105500,540852,3671400.0,34800000.0
2011-03-10,106000,107500,104500,106000,325788,3688800.0,34800000.0
2011-03-11,103500,104000,99600,101000,455707,3514800.0,34800000.0
2011-03-14,102000,106000,99700,105500,681020,3671400.0,34800000.0
2011-03-15,105500,106000,95700,100000,422573,3480000.0,34800000.0
2011-03-16,101500,104500,99000,102000,405361,3549600.0,34800000.0
2011-03-17,99200,102000,98200,102000,378797,3549600.0,34800000.0
2011-03-18,102500,106000,100000,106000,668068,3688800.0,34800000.0
2011-03-21,107500,108500,104500,106500,500303,3706200.0,34800000.0
2011-03-22,107000,107500,101500,103000,680137,3584400.0,34800000.0
2011-03-23,106000,108500,104500,107000,903701,3723600.0,34800000.0
2011-03-24,110000,112000,108000,112000,697529,3897600.0,34800000.0
2011-03-25,113000,113500,109000,110000,387734,3828000.0,34800000.0
2011-03-28,110000,110000,101500,102500,1166536,3567000.0,34800000.0
2011-03-29,101500,103500,100500,102000,621346,3549600.0,34800000.0
2011-03-30,103500,106000,102500,106000,576181,3688800.0,34800000.0
2011-03-31,108000,109000,105500,107000,524613,3723600.0,34800000.0
2011-04-01,107000,107500,104500,105000,578510,3654000.0,34800000.0
2011-04-04,106000,109500,105000,106500,780917,3706200.0,34800000.0
2011-04-05,106500,108500,105500,107500,293775,3741000.0,34800000.0
2011-04-06,108000,109500,106000,107000,475843,3723600.0,34800000.0
2011-04-07,108000,111000,106500,110000,587820,3828000.0,34800000.0
2011-04-08,110000,117500,109000,117500,1174490,4089000.0,34800000.0
2011-04-11,118000,119500,116000,118500,518396,4123800.0,34800000.0
2011-04-12,117000,120000,112000,113000,1022918,3932400.0,34800000.0
2011-04-13,111500,113000,107500,111500,1056757,3880200.0,34800000.0
2011-04-14,111500,114500,108500,111000,829957,3862800.0,34800000.0
2011-04-15,111500,113000,108500,110000,520390,3828000.0,34800000.0
2011-04-18,110000,115000,105000,114000,1126383,3967200.0,34800000.0
2011-04-19,113000,118000,113000,115500,787414,4019400.0,34800000.0
2011-04-20,116500,117500,113000,113000,612246,3932400.0,34800000.0
2011-04-21,114000,115000,111000,112000,556243,3897600.0,34800000.0
2011-04-22,112500,117500,112500,115000,491263,4002000.0,34800000.0
2011-04-25,117000,119000,116000,117500,437980,4089000.0,34800000.0
2011-04-26,118000,122500,115500,120500,1029133,4193400.0,34800000.0
2011-04-27,120000,127500,119000,124500,1184136,4332600.0,34800000.0
2011-04-28,126500,126500,122000,122500,511932,4263000.0,34800000.0
2011-04-29,122500,126000,120500,121000,474021,4210800.0,34800000.0
2011-05-02,124500,127500,124000,125500,505504,4367400.0,34800000.0
2011-05-03,125500,127500,120000,122500,439741,4263000.0,34800000.0
2011-05-04,122000,123000,119500,121000,266515,4210800.0,34800000.0
2011-05-06,118500,119500,113000,118000,439242,4106400.0,34800000.0
2011-05-09,117000,119000,115000,115500,312520,4019400.0,34800000.0
2011-05-11,117500,118500,116000,117000,262635,4071600.0,34800000.0
2011-05-12,114500,115500,109500,112000,756946,3897600.0,34800000.0
2011-05-13,112500,112500,104500,106000,1010000,3688800.0,34800000.0
2011-05-16,104500,105000,102000,104000,543592,3619200.0,34800000.0
2011-05-17,104500,106000,103500,104500,298198,3636600.0,34800000.0
2011-05-18,105000,107000,104500,105500,474766,3671400.0,34800000.0
2011-05-19,106500,107000,100500,101500,445959,3532200.0,34800000.0
2011-05-20,102500,102500,99500,100500,330384,3497400.0,34800000.0
2011-05-23,101500,102500,99000,99900,343692,3476520.0,34800000.0
2011-05-24,100500,102500,97300,98000,569796,3410400.0,34800000.0
2011-05-25,98900,101000,96500,99500,372912,3462600.0,34800000.0
2011-05-26,101000,101500,98300,100000,531624,3480000.0,34800000.0
2011-05-27,99900,105000,99100,103500,538410,3601800.0,34800000.0
2011-05-30,105000,105500,103000,104000,405170,3619200.0,34800000.0
2011-05-31,104500,107000,102500,106000,407220,3688800.0,34800000.0
2011-06-01,107000,112000,107000,110500,630458,3845400.0,34800000.0
2011-06-02,107500,115500,107000,113500,685376,3949800.0,34800000.0
2011-06-03,114500,118500,113500,115500,498500,4019400.0,34800000.0
2011-06-07,115000,116500,112000,113500,231014,3949800.0,34800000.0
2011-06-08,113500,114500,109500,111500,407194,3880200.0,34800000.0
2011-06-09,111000,116000,109500,113000,452932,3932400.0,34800000.0
2011-06-10,113500,116500,112000,113000,503053,3932400.0,34800000.0
2011-06-13,111000,113000,105500,108000,561003,3758400.0,34800000.0
2011-06-14,107000,114000,104000,112000,1197483,3897600.0,34800000.0
2011-06-15,112500,116000,112000,112000,352479,3897600.0,34800000.0
2011-06-16,111500,112500,107000,108000,327104,3758400.0,34800000.0
2011-06-17,109500,115000,108500,113000,759480,3932400.0,34800000.0
2011-06-20,116500,122000,115500,119000,1131184,4141200.0,34800000.0
2011-06-21,121000,122500,116000,120000,490475,4176000.0,34800000.0
2011-06-22,120500,124500,120000,123000,488900,4280400.0,34800000.0
2011-06-23,121500,124000,120500,122500,284629,4263000.0,34800000.0
2011-06-24,123000,124500,119000,122500,343235,4263000.0,34800000.0
2011-06-27,121500,124000,120500,123500,210709,4297800.0,34800000.0
2011-06-28,124500,128500,123500,124000,451371,4315200.0,34800000.0
2011-06-29,127000,128000,123000,126500,426173,4402200.0,34800000.0
2011-06-30,127000,129500,126500,128500,382068,4471800.0,34800000.0
2011-07-01,130000,130500,128500,128500,264129,4471800.0,34800000.0
2011-07-04,130000,131500,127500,129500,236343,4506600.0,34800000.0
2011-07-05,129000,130500,125500,126000,261304,4384800.0,34800000.0
2011-07-06,124500,127000,123000,126000,545010,4384800.0,34800000.0
2011-07-07,128000,131000,127000,129000,373346,4489200.0,34800000.0
2011-07-08,131500,131500,127500,129000,261630,4489200.0,34800000.0
2011-07-11,129000,132000,128000,128500,271797,4471800.0,34800000.0
2011-07-12,127500,128500,125500,126500,244837,4402200.0,34800000.0
2011-07-13,126500,132000,123500,131000,569126,4558800.0,34800000.0
2011-07-14,130000,133500,128500,133500,285235,4645800.0,34800000.0
2011-07-15,133000,134000,131500,133500,182683,4645800.0,34800000.0
2011-07-18,134000,134500,131000,133000,139289,4628400.0,34800000.0
2011-07-19,131500,135500,131000,132000,355714,4593600.0,34800000.0
2011-07-20,134500,138000,134000,137000,293980,4767600.0,34800000.0
2011-07-21,137000,142000,135000,142000,489717,4941600.0,34800000.0
2011-07-22,141500,142500,138500,140000,234699,4872000.0,34800000.0
2011-07-25,138000,141500,136000,137000,290717,4767600.0,34800000.0
2011-07-26,137000,138500,131000,134500,451066,4680600.0,34800000.0
2011-07-27,128000,129500,126000,128000,899295,4454400.0,34800000.0
2011-07-28,127000,130500,127000,129500,421459,4506600.0,34800000.0
2011-07-29,129500,130000,123000,126000,314902,4384800.0,34800000.0
2011-08-01,127000,132000,126000,132000,332436,4593600.0,34800000.0
2011-08-02,131500,134000,129000,130000,253410,4524000.0,34800000.0
2011-08-03,128500,129500,124500,127000,602194,4419600.0,34800000.0
2011-08-04,130500,130500,120000,121000,534799,4210800.0,34800000.0
2011-08-05,114000,118000,110500,113000,628613,3932400.0,34800000.0
2011-08-08,111000,115000,99200,112500,664429,3915000.0,34800000.0
2011-08-09,108500,114500,101000,108000,514998,3758400.0,34800000.0
2011-08-10,113500,114000,106000,109000,603101,3793200.0,34800000.0
2011-08-11,102500,111500,102500,109500,572773,3810600.0,34800000.0
2011-08-12,113500,115000,108500,108500,505158,3775800.0,34800000.0
2011-08-16,112000,115000,111500,113500,376778,3949800.0,34800000.0
2011-08-17,113000,118000,112500,116500,206195,4054200.0,34800000.0
2011-08-18,116500,117500,113500,116500,213358,4054200.0,34800000.0
