청호컴넷(012600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-07-25,15600,15800,15300,15700,31331,95869.0,6106308.0
2008-07-28,15900,15950,15300,15750,33270,96174.0,6106308.0
2008-07-29,15400,15800,15000,15800,22640,96480.0,6106308.0
2008-07-30,16000,16250,15800,16200,18407,98922.0,6106308.0
2008-07-31,16200,16450,15900,16100,9190,98312.0,6106308.0
2008-08-01,15700,16100,15700,16100,12570,98312.0,6106308.0
2008-08-04,16100,16300,15700,16200,24570,98922.0,6106308.0
2008-08-05,16350,17000,15950,16900,38981,103197.0,6106308.0
2008-08-06,17100,17100,16850,16900,19466,103197.0,6106308.0
2008-08-07,16900,17250,16850,16950,37330,103502.0,6106308.0
2008-08-08,16650,17150,16600,17150,11940,104723.0,6106308.0
2008-08-11,17300,17300,16900,17150,12480,104723.0,6106308.0
2008-08-12,16900,17150,16700,17150,12990,104723.0,6106308.0
2008-08-13,17150,17750,16900,17750,23210,108387.0,6106308.0
2008-08-14,17450,17850,17450,17800,12351,108692.0,6106308.0
2008-08-18,18000,18000,17600,17950,21940,109608.0,6106308.0
2008-08-19,17650,18050,17650,18000,25835,109914.0,6106308.0
2008-08-20,17950,18850,17800,18700,36980,114188.0,6106308.0
2008-08-21,18800,18800,18500,18600,33980,113577.0,6106308.0
2008-08-22,18400,18400,17100,18000,57112,109914.0,6106308.0
2008-08-25,17700,18000,17650,17950,12641,109608.0,6106308.0
2008-08-26,17350,17950,17350,17950,16109,109608.0,6106308.0
2008-08-27,17950,18250,17800,18250,24926,111440.0,6106308.0
2008-08-28,18300,18350,17850,18200,20242,111135.0,6106308.0
2008-08-29,18700,18700,17950,18200,18865,111135.0,6106308.0
2008-09-01,17950,18150,17450,18000,53162,109914.0,6106308.0
2008-09-02,17700,17750,16000,17050,60073,104113.0,6106308.0
2008-09-03,16450,17650,16450,17600,30801,107471.0,6106308.0
2008-09-04,17050,17850,17050,17350,13509,105944.0,6106308.0
2008-09-05,16300,17200,16300,17200,12762,105028.0,6106308.0
2008-09-08,17600,17600,17250,17500,21752,106860.0,6106308.0
2008-09-09,17550,17550,17000,17300,18481,105639.0,6106308.0
2008-09-10,16800,17300,16800,17300,19609,105639.0,6106308.0
2008-09-11,17250,17250,17000,17100,4300,104418.0,6106308.0
2008-09-12,17300,17300,17000,17250,10293,105334.0,6106308.0
2008-09-16,16400,16400,15700,16250,49117,99228.0,6106308.0
2008-09-17,16300,16850,16250,16450,18657,100449.0,6106308.0
2008-09-18,15950,16250,15400,15600,25851,95258.0,6106308.0
2008-09-19,16100,16350,15750,15750,34846,96174.0,6106308.0
2008-09-22,15950,15950,15300,15500,13901,94648.0,6106308.0
2008-09-23,15150,15500,14900,15200,35469,92816.0,6106308.0
2008-09-24,15800,15800,15100,15400,28265,94037.0,6106308.0
2008-09-25,15350,15350,14900,15100,18631,92205.0,6106308.0
2008-09-26,15250,15350,15000,15050,18623,91900.0,6106308.0
2008-09-29,15200,15200,14650,14850,26967,90679.0,6106308.0
2008-09-30,13350,14600,13350,14600,38871,89152.0,6106308.0
2008-10-01,14650,14650,14000,14400,20984,87931.0,6106308.0
2008-10-02,14500,14500,14000,14250,25061,87015.0,6106308.0
2008-10-06,13800,13800,13150,13200,81479,80603.0,6106308.0
2008-10-07,12750,13200,12500,13100,65501,79993.0,6106308.0
2008-10-08,12650,12900,11500,11800,47332,72054.0,6106308.0
2008-10-09,11450,11800,10800,11300,97308,69001.0,6106308.0
2008-10-10,10650,11200,9900,11200,55281,68391.0,6106308.0
2008-10-13,11200,11800,11200,11700,29517,71444.0,6106308.0
2008-10-14,12250,12900,12250,12400,48920,75718.0,6106308.0
2008-10-15,11800,12200,11150,11550,41952,70528.0,6106308.0
2008-10-16,10550,10800,10200,10800,43723,65948.0,6106308.0
2008-10-17,10900,11050,10150,11050,54862,67475.0,6106308.0
2008-10-20,11400,11400,10500,10900,42400,66559.0,6106308.0
2008-10-21,11300,11350,10650,10900,31103,66559.0,6106308.0
2008-10-22,10600,10900,10000,10850,45150,66253.0,6106308.0
2008-10-23,10250,10550,9260,9260,88106,56544.0,6106308.0
2008-10-24,8600,9210,7880,7880,75392,48118.0,6106308.0
2008-10-27,7100,7850,6700,6700,139977,40912.0,6106308.0
2008-10-28,6100,7700,6000,7610,69986,46469.0,6106308.0
2008-10-29,7830,8370,6470,7250,69062,44271.0,6106308.0
2008-10-30,7480,8330,7480,8330,70651,50866.0,6106308.0
2008-10-31,8330,8600,7930,8330,53705,50866.0,6106308.0
2008-11-03,8450,8980,8250,8750,52707,53430.0,6106308.0
2008-11-04,8750,8930,8400,8920,29881,54468.0,6106308.0
2008-11-05,9340,9700,9000,9300,56319,56789.0,6106308.0
2008-11-06,8700,8880,8490,8500,26660,51904.0,6106308.0
2008-11-07,8110,8680,8000,8600,24557,52514.0,6106308.0
2008-11-10,8670,8800,8440,8600,21990,52514.0,6106308.0
2008-11-11,8600,8600,8290,8330,11310,50866.0,6106308.0
2008-11-12,8130,8340,8010,8190,16931,50011.0,6106308.0
2008-11-13,7850,8490,7750,7860,38571,47996.0,6106308.0
2008-11-14,8180,8240,8000,8020,25020,48973.0,6106308.0
2008-11-17,7900,8050,7850,8030,8751,49034.0,6106308.0
2008-11-18,7990,8020,7790,7900,12451,48240.0,6106308.0
2008-11-19,7840,7880,7400,7520,18790,45919.0,6106308.0
2008-11-20,7100,7190,6850,7000,26610,42744.0,6106308.0
2008-11-21,6520,7100,6520,7000,23270,42744.0,6106308.0
2008-11-24,7050,7250,6810,6930,23533,42317.0,6106308.0
2008-11-25,7060,7290,6960,7000,25150,42744.0,6106308.0
2008-11-26,7200,7220,7000,7220,8301,44088.0,6106308.0
2008-11-27,7400,7450,7240,7270,24541,44393.0,6106308.0
2008-11-28,7400,7500,7260,7400,23251,45187.0,6106308.0
2008-12-01,7430,7450,7310,7320,25919,44698.0,6106308.0
2008-12-02,6740,7290,6740,7210,12460,44026.0,6106308.0
2008-12-03,7210,7400,7150,7210,7951,44026.0,6106308.0
2008-12-04,7460,7460,7130,7290,14540,44515.0,6106308.0
2008-12-05,7290,7290,7200,7290,4920,44515.0,6106308.0
2008-12-08,7690,7750,7450,7650,27441,46713.0,6106308.0
2008-12-09,7700,7800,7540,7650,35558,46713.0,6106308.0
2008-12-10,7700,8790,7640,8790,111663,53674.0,6106308.0
2008-12-11,8800,8900,8520,8700,36612,53125.0,6106308.0
2008-12-12,8650,9000,8060,8110,34550,49522.0,6106308.0
2008-12-15,8260,8600,8260,8490,15143,51843.0,6106308.0
2008-12-16,8500,8500,8300,8400,18310,51293.0,6106308.0
2008-12-17,8670,8760,8400,8700,33734,53125.0,6106308.0
2008-12-18,8700,8930,8630,8750,13369,53430.0,6106308.0
2008-12-19,8640,8950,8550,8560,19253,52270.0,6106308.0
2008-12-22,8800,8800,8550,8610,21329,52575.0,6106308.0
2008-12-23,8520,8520,8150,8180,18735,49950.0,6106308.0
2008-12-24,8390,8390,7800,8150,19745,49766.0,6106308.0
2008-12-26,8130,8400,8100,8270,53919,50499.0,6106308.0
2008-12-29,7850,8080,7720,8000,23001,48850.0,6106308.0
2008-12-30,8000,8000,7780,8000,8781,48850.0,6106308.0
2009-01-02,8000,8100,7920,8000,6120,48850.0,6106308.0
2009-01-05,8150,8150,7920,7950,13780,48545.0,6106308.0
2009-01-06,8140,8180,7910,8000,28610,48850.0,6106308.0
2009-01-07,8040,8290,8020,8140,25651,49705.0,6106308.0
2009-01-08,8090,8370,7980,8300,15742,50682.0,6106308.0
2009-01-09,8350,8390,8200,8340,15237,50927.0,6106308.0
2009-01-12,8420,8460,8100,8100,10160,49461.0,6106308.0
2009-01-13,7950,8140,7950,8030,9654,49034.0,6106308.0
2009-01-14,7970,9230,7970,9230,112175,56361.0,6106308.0
2009-01-15,9700,10600,9600,10600,230071,64727.0,6106308.0
2009-01-16,11800,11900,10300,10650,658723,65032.0,6106308.0
2009-01-19,11000,12200,10550,12200,559305,74497.0,6106308.0
2009-01-20,11950,12300,11200,11500,302018,70223.0,6106308.0
2009-01-21,10850,11150,10300,10350,202220,63200.0,6106308.0
2009-01-22,10700,11550,10350,10450,229903,63811.0,6106308.0
2009-01-23,10300,10900,10000,10400,136891,63506.0,6106308.0
2009-01-28,11000,11500,10750,10750,207902,65643.0,6106308.0
2009-01-29,10850,12350,10500,12350,441267,75413.0,6106308.0
2009-01-30,12500,13600,12300,12700,640803,77550.0,6106308.0
2009-02-02,12500,12850,12150,12200,245490,74497.0,6106308.0
2009-02-03,12500,12900,12250,12900,164324,78771.0,6106308.0
2009-02-04,13250,13450,12750,12900,140499,78771.0,6106308.0
2009-02-05,12700,12750,11600,11800,167666,72054.0,6106308.0
2009-02-06,12300,12300,11900,12150,55051,74192.0,6106308.0
2009-02-09,12150,12400,11700,11800,59141,72054.0,6106308.0
2009-02-10,11800,13000,11800,12450,219399,76024.0,6106308.0
2009-02-11,12050,12650,11900,12500,76234,76329.0,6106308.0
2009-02-12,12650,14350,12400,13900,833472,84878.0,6106308.0
2009-02-13,13650,13800,13100,13450,180713,82130.0,6106308.0
2009-02-16,13650,14200,13200,13550,117286,82740.0,6106308.0
2009-02-17,13550,13550,11600,11600,164428,70833.0,6106308.0
2009-02-18,11500,12300,11000,11800,131592,72054.0,6106308.0
2009-02-19,12150,12250,11100,11800,61930,72054.0,6106308.0
2009-02-20,11900,12350,10750,11200,82348,68391.0,6106308.0
2009-02-23,11000,12400,10500,12100,162448,73886.0,6106308.0
2009-02-24,11450,12000,11300,11800,74911,72054.0,6106308.0
2009-02-25,12400,13000,11700,11700,328403,71444.0,6106308.0
2009-02-26,12200,12600,11200,11700,165965,71444.0,6106308.0
2009-02-27,11800,11800,11400,11500,70165,70223.0,6106308.0
2009-03-02,11250,11250,10200,10200,78998,62284.0,6106308.0
2009-03-03,9700,9990,9510,9910,67298,60514.0,6106308.0
2009-03-04,9970,10700,9970,10550,73628,64422.0,6106308.0
2009-03-05,10800,10950,10150,10200,49788,62284.0,6106308.0
2009-03-06,9930,10500,9890,10350,39893,63200.0,6106308.0
2009-03-09,10500,10900,10250,10800,73325,65948.0,6106308.0
2009-03-10,10700,11050,10600,10750,84796,65643.0,6106308.0
2009-03-11,11100,11200,10750,10950,56934,66864.0,6106308.0
2009-03-12,11000,11500,10950,11050,66418,67475.0,6106308.0
2009-03-13,11250,11750,11250,11600,81542,70833.0,6106308.0
2009-03-16,11600,11950,11400,11950,87822,72970.0,6106308.0
2009-03-17,12050,12300,11800,12100,77526,73886.0,6106308.0
2009-03-18,12200,12650,11950,12200,124878,74497.0,6106308.0
2009-03-19,12450,12500,11650,11650,77202,71138.0,6106308.0
2009-03-20,11600,11800,11400,11400,44911,69612.0,6106308.0
2009-03-23,11500,11950,11500,11800,32116,72054.0,6106308.0
2009-03-24,12100,12250,11650,11700,33313,71444.0,6106308.0
2009-03-25,11700,12050,11550,12000,53726,73276.0,6106308.0
2009-03-26,12200,12400,11900,12400,71870,75718.0,6106308.0
2009-03-27,12500,12550,12000,12050,58654,73581.0,6106308.0
2009-03-30,12050,12200,11550,11700,38613,71444.0,6106308.0
2009-03-31,11600,11850,11450,11600,40040,70833.0,6106308.0
2009-04-01,11600,12350,11550,11900,74760,72665.0,6106308.0
2009-04-02,12100,12700,12100,12400,121596,75718.0,6106308.0
2009-04-03,12600,12700,12000,12200,50523,74497.0,6106308.0
2009-04-06,12350,12650,12100,12500,68082,76329.0,6106308.0
2009-04-07,12600,14350,12500,14350,382782,87626.0,6106308.0
2009-04-08,14300,14450,13700,14450,204943,88236.0,6106308.0
2009-04-09,14650,15300,14300,14500,119834,88541.0,6106308.0
2009-04-10,14600,15500,14300,15400,129060,94037.0,6106308.0
2009-04-13,15900,15900,15050,15200,70725,92816.0,6106308.0
2009-04-14,15350,15650,14850,15000,57209,91595.0,6106308.0
2009-04-15,14750,15200,13800,13900,130067,84878.0,6106308.0
2009-04-16,14300,14600,13900,14200,76122,86710.0,6106308.0
2009-04-17,14600,14600,13550,13650,56289,83351.0,6106308.0
2009-04-20,13700,14350,13350,14350,39115,87626.0,6106308.0
2009-04-21,13750,14400,13700,14400,48862,87931.0,6106308.0
2009-04-22,14700,15300,14500,14750,64447,90068.0,6106308.0
2009-04-23,14800,15050,14600,15000,41651,91595.0,6106308.0
2009-04-24,15200,15200,14350,14700,59482,89763.0,6106308.0
2009-04-27,14600,14900,14000,14250,40972,87015.0,6106308.0
2009-04-28,14300,14550,13000,13050,75481,79687.0,6106308.0
2009-04-29,13150,13850,13150,13700,37552,83656.0,6106308.0
2009-04-30,14150,14650,14000,14200,40077,86710.0,6106308.0
2009-05-04,14600,14700,14300,14700,37761,89763.0,6106308.0
2009-05-06,14950,15300,14750,15100,60322,92205.0,6106308.0
2009-05-07,15250,15300,14850,15000,38010,91595.0,6106308.0
2009-05-08,15100,15250,14550,15250,43741,93121.0,6106308.0
2009-05-11,15500,15500,15000,15200,37976,92816.0,6106308.0
2009-05-12,15150,16600,15000,16500,155071,100754.0,6106308.0
2009-05-13,17150,17150,16400,16750,92532,102281.0,6106308.0
2009-05-14,16300,17700,16300,17500,171244,106860.0,6106308.0
2009-05-15,17900,18250,17150,18200,126281,111135.0,6106308.0
2009-05-18,18400,19500,17750,18700,231834,114188.0,6106308.0
2009-05-19,19500,19500,18700,18700,150456,114188.0,6106308.0
2009-05-20,19300,19350,18300,18650,144262,113883.0,6106308.0
2009-05-21,18500,18500,17400,17700,156957,108082.0,6106308.0
2009-05-22,17700,18350,17150,18300,91550,111745.0,6106308.0
2009-05-25,19400,21000,18900,21000,1384905,128232.0,6106308.0
2009-05-26,21700,22050,17900,18500,954831,112967.0,6106308.0
2009-05-27,18400,18800,16300,16300,435935,99533.0,6106308.0
2009-05-28,16000,16450,14700,16000,299363,97701.0,6106308.0
2009-05-29,16050,16400,15500,16350,126036,99838.0,6106308.0
2009-06-01,16200,16750,15900,16200,135453,98922.0,6106308.0
2009-06-02,16550,17450,16400,17100,212123,104418.0,6106308.0
2009-06-03,17700,18700,17200,18100,254447,110524.0,6106308.0
2009-06-04,18100,18500,17350,17400,109926,106250.0,6106308.0
2009-06-05,17650,18200,17300,18200,93767,111135.0,6106308.0
2009-06-08,18250,18800,17700,17800,85606,108692.0,6106308.0
2009-06-09,18050,18300,17050,17050,89897,104113.0,6106308.0
2009-06-10,17050,17600,16900,17600,71239,107471.0,6106308.0
2009-06-11,17800,17800,17000,17300,74542,105639.0,6106308.0
2009-06-12,17350,17850,17200,17800,57744,108692.0,6106308.0
2009-06-15,17600,18650,17550,18600,175640,113577.0,6106308.0
2009-06-16,18600,19050,18250,18700,154462,114188.0,6106308.0
2009-06-17,19250,19450,18850,19050,228259,116325.0,6106308.0
2009-06-18,19550,20300,19150,19400,353798,118462.0,6106308.0
2009-06-19,19600,19800,17800,17950,339361,109608.0,6106308.0
2009-06-22,18150,18150,16350,16500,328579,100754.0,6106308.0
2009-06-23,16100,16400,15200,15300,203028,93427.0,6106308.0
2009-06-24,15350,15550,14300,14450,164580,88236.0,6106308.0
2009-06-25,14450,15200,14450,14900,129659,90984.0,6106308.0
2009-06-26,14950,15200,14050,14050,119574,85794.0,6106308.0
2009-06-29,13750,13900,13050,13150,148418,80298.0,6106308.0
2009-06-30,13250,13400,11550,12200,201264,74497.0,6106308.0
2009-07-01,12150,12850,12050,12750,87831,77855.0,6106308.0
2009-07-02,12700,12750,12250,12500,78627,76329.0,6106308.0
2009-07-03,12200,13000,12150,12850,67284,78466.0,6106308.0
2009-07-06,12900,13400,12900,13000,79409,79382.0,6106308.0
2009-07-07,12950,13200,12650,12800,54218,78161.0,6106308.0
2009-07-08,12550,12750,12400,12500,38176,76329.0,6106308.0
2009-07-09,12550,12900,12450,12650,35574,77245.0,6106308.0
2009-07-10,12650,12800,12250,12300,30830,75108.0,6106308.0
2009-07-13,12150,12350,11200,11350,72873,69307.0,6106308.0
2009-07-14,11500,11550,10900,11000,73163,67169.0,6106308.0
2009-07-15,11000,11700,11000,11500,58553,70223.0,6106308.0
2009-07-16,11600,13100,11600,12300,168603,75108.0,6106308.0
2009-07-17,12300,12350,11850,12000,52966,73276.0,6106308.0
2009-07-20,12000,12950,12000,12300,52647,75108.0,6106308.0
2009-07-21,12450,12700,12300,12400,32303,75718.0,6106308.0
2009-07-22,12500,12950,12400,12700,51100,77550.0,6106308.0
2009-07-23,12700,12800,12150,12350,60624,75413.0,6106308.0
2009-07-24,12450,12800,12400,12700,60897,77550.0,6106308.0
2009-07-27,12750,13000,12550,12700,61490,77550.0,6106308.0
2009-07-28,12850,12850,12300,12400,34432,75718.0,6106308.0
2009-07-29,12350,12450,11850,11950,46610,72970.0,6106308.0
2009-07-30,12050,12300,12000,12100,13502,73886.0,6106308.0
2009-07-31,12300,12300,11950,12000,19200,73276.0,6106308.0
2009-08-03,12150,12200,11900,12100,30321,73886.0,6106308.0
2009-08-04,12050,12350,11950,12050,38161,73581.0,6106308.0
2009-08-05,12250,12800,12000,12550,69966,76634.0,6106308.0
2009-08-06,12600,12850,12300,12500,41490,76329.0,6106308.0
2009-08-07,12600,12600,12250,12400,38890,75718.0,6106308.0
2009-08-10,12400,12700,12400,12650,62930,77245.0,6106308.0
2009-08-11,12650,12700,12450,12650,32729,77245.0,6106308.0
2009-08-12,12600,12650,12400,12500,38521,76329.0,6106308.0
2009-08-13,12550,13100,12450,12700,81292,77550.0,6106308.0
2009-08-14,12800,13100,12750,13000,85280,79382.0,6106308.0
2009-08-17,12900,12900,12250,12250,75165,74802.0,6106308.0
2009-08-18,12050,12350,11800,11950,61206,72970.0,6106308.0
2009-08-19,12000,12150,11900,11900,39804,72665.0,6106308.0
2009-08-20,11850,12000,11550,11900,47680,72665.0,6106308.0
2009-08-21,11900,11950,11500,11600,51720,70833.0,6106308.0
2009-08-24,11700,11800,11200,11350,53384,69307.0,6106308.0
2009-08-25,11350,11700,11350,11550,36523,70528.0,6106308.0
2009-08-26,11600,12000,11500,11800,45141,72054.0,6106308.0
2009-08-27,11700,11850,11450,11450,34624,69917.0,6106308.0
2009-08-28,11500,11700,11450,11650,27867,71138.0,6106308.0
2009-08-31,11650,11850,11450,11450,40507,69917.0,6106308.0
2009-09-01,11450,11500,11050,11350,33021,69307.0,6106308.0
2009-09-02,11200,11300,11000,11250,41881,68696.0,6106308.0
2009-09-03,11200,11350,11150,11350,14468,69307.0,6106308.0
2009-09-04,11300,11500,11250,11350,11827,69307.0,6106308.0
2009-09-07,11350,11450,11250,11350,15125,69307.0,6106308.0
2009-09-08,11350,11700,11300,11550,27225,70528.0,6106308.0
2009-09-09,11550,11700,11250,11350,32121,69307.0,6106308.0
2009-09-10,11050,11450,11050,11400,18070,69612.0,6106308.0
2009-09-11,11300,11500,11050,11400,31350,69612.0,6106308.0
2009-09-14,11250,11400,11200,11350,16650,69307.0,6106308.0
2009-09-15,11400,11750,11300,11550,41890,70528.0,6106308.0
2009-09-16,11600,12200,11550,12000,62239,73276.0,6106308.0
2009-09-17,12000,12150,11500,11700,23935,71444.0,6106308.0
2009-09-18,11700,12100,11500,12000,37636,73276.0,6106308.0
2009-09-21,12150,12350,11750,11900,36011,72665.0,6106308.0
2009-09-22,11850,12000,11800,11900,28230,72665.0,6106308.0
2009-09-23,11800,12000,11500,11650,27627,71138.0,6106308.0
2009-09-24,11450,11650,11150,11300,25982,69001.0,6106308.0
2009-09-25,11150,11450,11150,11300,12174,69001.0,6106308.0
2009-09-28,11400,11400,11050,11050,10225,67475.0,6106308.0
2009-09-29,11100,11400,11050,11150,15991,68085.0,6106308.0
2009-09-30,11050,11200,10950,11000,9299,67169.0,6106308.0
2009-10-01,10800,11150,10550,10900,13714,66559.0,6106308.0
2009-10-05,10550,10850,10300,10400,33958,63506.0,6106308.0
2009-10-06,10600,10600,10300,10500,22161,64116.0,6106308.0
2009-10-07,10600,10700,10350,10450,10170,63811.0,6106308.0
2009-10-08,10700,10800,10400,10600,13720,64727.0,6106308.0
2009-10-09,10500,10850,10500,10750,11951,65643.0,6106308.0
2009-10-12,10750,10850,10500,10650,12060,65032.0,6106308.0
2009-10-13,10550,10650,10400,10600,21801,64727.0,6106308.0
2009-10-14,10700,10700,10500,10600,16215,64727.0,6106308.0
2009-10-15,10550,10800,10550,10700,24132,65337.0,6106308.0
2009-10-16,10600,10750,10450,10500,12632,64116.0,6106308.0
2009-10-19,10400,10650,10200,10650,22870,65032.0,6106308.0
2009-10-20,10850,11050,10600,11050,20134,67475.0,6106308.0
2009-10-21,10850,11050,10700,10900,13150,66559.0,6106308.0
2009-10-22,10900,11000,10650,10650,18823,65032.0,6106308.0
2009-10-23,10700,10900,10700,10700,20064,65337.0,6106308.0
2009-10-26,10600,10750,10550,10750,11150,65643.0,6106308.0
2009-10-27,10600,10750,10550,10650,12410,65032.0,6106308.0
2009-10-28,10550,10650,10300,10550,24531,64422.0,6106308.0
2009-10-29,10300,10450,10150,10400,19418,63506.0,6106308.0
2009-10-30,10300,10650,10300,10650,6230,65032.0,6106308.0
2009-11-02,10350,10800,10300,10650,11624,65032.0,6106308.0
2009-11-03,10400,10700,10400,10650,9243,65032.0,6106308.0
2009-11-04,10550,11150,10550,11100,19500,67780.0,6106308.0
2009-11-05,11100,11100,10800,10800,9751,65948.0,6106308.0
2009-11-06,10900,11500,10850,11250,25254,68696.0,6106308.0
2009-11-09,11250,11450,11250,11250,13078,68696.0,6106308.0
2009-11-10,11300,11500,11150,11200,16460,68391.0,6106308.0
2009-11-11,11200,11450,11000,11450,15741,69917.0,6106308.0
2009-11-12,11500,11650,11300,11550,21000,70528.0,6106308.0
2009-11-13,11500,11550,11350,11400,9410,69612.0,6106308.0
2009-11-16,11400,11400,10900,10900,26550,66559.0,6106308.0
2009-11-17,11000,11150,10700,10700,22290,65337.0,6106308.0
2009-11-18,10700,10950,10550,10700,16145,65337.0,6106308.0
2009-11-19,10650,10900,10650,10650,6913,65032.0,6106308.0
2009-11-20,10900,10900,10600,10600,10040,64727.0,6106308.0
2009-11-23,10600,10750,10450,10700,38033,65337.0,6106308.0
2009-11-24,10700,10900,10650,10850,22292,66253.0,6106308.0
2009-11-25,11000,11000,10800,10900,13941,66559.0,6106308.0
2009-11-26,10800,11150,10800,11150,15570,68085.0,6106308.0
2009-11-27,11100,11100,10350,10600,38564,64727.0,6106308.0
2009-11-30,10650,10750,10550,10700,29416,65337.0,6106308.0
2009-12-01,10700,10800,10450,10500,14161,64116.0,6106308.0
2009-12-02,10550,10650,10400,10600,23800,64727.0,6106308.0
2009-12-03,10550,10650,10350,10500,32999,64116.0,6106308.0
2009-12-04,10450,10650,10450,10500,19974,64116.0,6106308.0
2009-12-07,10600,10600,10450,10500,23460,64116.0,6106308.0
2009-12-08,10450,10550,10100,10100,25160,61674.0,6106308.0
2009-12-09,10100,10200,9960,10200,30040,62284.0,6106308.0
2009-12-10,10300,10400,10100,10150,16228,61979.0,6106308.0
2009-12-11,10200,10700,10100,10550,53184,64422.0,6106308.0
2009-12-14,10650,10650,10500,10600,27324,64727.0,6106308.0
2009-12-15,10700,10700,10450,10600,22003,64727.0,6106308.0
2009-12-16,10650,10700,10500,10650,14482,65032.0,6106308.0
2009-12-17,10700,11100,10650,10700,37447,65337.0,6106308.0
2009-12-18,10650,10800,10500,10500,36875,64116.0,6106308.0
2009-12-21,10550,10750,10400,10550,58025,64422.0,6106308.0
2009-12-22,10600,10750,10500,10650,28896,65032.0,6106308.0
2009-12-23,10650,11250,10650,10900,65681,66559.0,6106308.0
2009-12-24,10850,11200,10850,10950,28984,66864.0,6106308.0
2009-12-28,11000,11100,10700,10800,37172,65948.0,6106308.0
2009-12-29,10600,10800,10450,10800,29340,65948.0,6106308.0
2009-12-30,10900,10900,10450,10800,15992,65948.0,6106308.0
2010-01-04,10800,10900,10650,10800,15711,65948.0,6106308.0
2010-01-05,10800,11200,10600,10800,32917,65948.0,6106308.0
2010-01-06,10850,11300,10750,11250,46930,68696.0,6106308.0
2010-01-07,11450,11750,11350,11550,89131,70528.0,6106308.0
2010-01-08,11450,11700,11300,11700,37060,71444.0,6106308.0
2010-01-11,11700,11950,11350,11600,43260,70833.0,6106308.0
2010-01-12,11500,11750,11150,11200,44379,68391.0,6106308.0
2010-01-13,11200,11200,10950,11150,31498,68085.0,6106308.0
2010-01-14,11250,11300,10850,10850,53645,66253.0,6106308.0
2010-01-15,10900,11150,10900,11100,35271,67780.0,6106308.0
2010-01-18,11100,11200,10850,11200,26170,68391.0,6106308.0
2010-01-19,11350,11400,11100,11200,28282,68391.0,6106308.0
2010-01-20,11300,11300,10750,10850,39532,66253.0,6106308.0
2010-01-21,10750,11000,10650,11000,28228,67169.0,6106308.0
2010-01-22,10850,11000,10400,10700,32505,65337.0,6106308.0
2010-01-25,10550,10750,10500,10550,32100,64422.0,6106308.0
2010-01-26,10500,10600,10150,10300,65529,62895.0,6106308.0
2010-01-27,10400,10400,10150,10150,34869,61979.0,6106308.0
2010-01-28,10100,10300,9950,10150,28348,61979.0,6106308.0
2010-01-29,10000,10050,9750,9800,32355,59842.0,6106308.0
2010-02-01,9800,10050,9770,10000,30603,61063.0,6106308.0
2010-02-02,10100,10300,9950,10000,13606,61063.0,6106308.0
2010-02-03,10250,10250,9990,10250,28210,62590.0,6106308.0
2010-02-04,10200,10300,10100,10250,11493,62590.0,6106308.0
2010-02-05,9990,9990,9770,9820,20279,59964.0,6106308.0
2010-02-08,9820,9900,9670,9670,25378,59048.0,6106308.0
2010-02-09,9780,9780,9510,9720,19130,59353.0,6106308.0
2010-02-10,9770,9940,9770,9810,8800,59903.0,6106308.0
2010-02-11,9790,9980,9790,9940,11711,60697.0,6106308.0
2010-02-12,10050,10050,9840,9950,11291,60758.0,6106308.0
2010-02-16,9910,10000,9890,9960,7190,60819.0,6106308.0
2010-02-17,9940,10350,9940,10200,8590,62284.0,6106308.0
2010-02-18,10300,10300,9950,10000,12194,61063.0,6106308.0
2010-02-19,10000,10050,9830,9930,12023,60636.0,6106308.0
2010-02-22,10000,10150,10000,10000,5121,61063.0,6106308.0
2010-02-23,10000,10050,9950,10000,9077,61063.0,6106308.0
2010-02-24,10000,10050,9900,10050,15427,61368.0,6106308.0
2010-02-25,9990,10450,9990,10150,17650,61979.0,6106308.0
2010-02-26,10150,10300,10100,10200,4471,62284.0,6106308.0
2010-03-02,10200,10300,10100,10250,10461,62590.0,6106308.0
2010-03-03,10250,10300,10150,10250,6271,62590.0,6106308.0
2010-03-04,10450,10550,10250,10400,16462,63506.0,6106308.0
2010-03-05,10600,10800,10400,10500,14331,64116.0,6106308.0
2010-03-08,10450,10600,10400,10450,10627,63811.0,6106308.0
2010-03-09,10450,10600,10300,10600,15373,64727.0,6106308.0
2010-03-10,10550,10600,10400,10450,9672,63811.0,6106308.0
2010-03-11,10400,10650,10400,10550,10011,64422.0,6106308.0
2010-03-12,10750,10800,10500,10600,9691,64727.0,6106308.0
2010-03-15,10600,10650,10500,10650,7482,65032.0,6106308.0
2010-03-16,10600,10700,10550,10650,12365,65032.0,6106308.0
2010-03-17,10650,10850,10600,10800,20725,65948.0,6106308.0
2010-03-18,10750,10900,10700,10800,14816,65948.0,6106308.0
2010-03-19,10900,11100,10750,10950,37168,66864.0,6106308.0
2010-03-22,11000,11050,10900,10900,17668,66559.0,6106308.0
2010-03-23,11100,11100,10900,11000,13252,67169.0,6106308.0
2010-03-24,11000,11050,10900,11000,12082,67169.0,6106308.0
2010-03-25,11000,11200,11000,11050,18002,67475.0,6106308.0
2010-03-26,11050,11100,10900,10950,7371,66864.0,6106308.0
2010-03-29,10900,10950,10750,10800,21365,65948.0,6106308.0
2010-03-30,10950,10950,10850,10950,7471,66864.0,6106308.0
