한일현대시멘트(006390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-09-17,16386,16386,15932,15933,3669,123007.0,8754954.0
2014-09-18,15762,16386,15592,16103,2857,124320.0,8754954.0
2014-09-19,16329,16443,15706,16103,1557,124320.0,8754954.0
2014-09-22,16103,16103,15706,15706,3355,121256.0,8754954.0
2014-09-23,16216,16216,15309,15309,3678,118192.0,8754954.0
2014-09-24,15309,15762,15309,15366,744,118630.0,8754954.0
2014-09-25,15536,15762,15195,15309,2007,118192.0,8754954.0
2014-09-26,15082,15536,15082,15309,960,118192.0,8754954.0
2014-09-29,15422,15422,14628,14799,8610,114252.0,8754954.0
2014-09-30,14798,15025,14402,14686,5944,113377.0,8754954.0
2014-10-01,14572,15082,14005,14005,5976,108124.0,8754954.0
2014-10-02,13948,14061,13438,13495,4921,104184.0,8754954.0
2014-10-06,13551,14118,13494,13608,1774,105059.0,8754954.0
2014-10-07,13608,13948,13381,13495,1166,104184.0,8754954.0
2014-10-08,13494,13948,13211,13495,1041,104184.0,8754954.0
2014-10-10,13211,13381,12871,13325,7533,102871.0,8754954.0
2014-10-13,12984,13268,12757,12758,3686,98493.0,8754954.0
2014-10-14,12757,13041,12701,12758,1909,98493.0,8754954.0
2014-10-15,12701,13381,12701,12701,1066,98055.0,8754954.0
2014-10-16,12701,13664,12247,12871,7374,99369.0,8754954.0
2014-10-17,12814,13268,12587,12701,3258,98055.0,8754954.0
2014-10-20,12701,13097,12360,12588,882,97180.0,8754954.0
2014-10-21,12587,12757,12247,12304,1842,94991.0,8754954.0
2014-10-22,12304,14118,12304,14119,68510,108999.0,8754954.0
2014-10-23,14288,15195,13041,14345,71720,110750.0,8754954.0
2014-10-24,14175,14798,13664,13892,7706,107248.0,8754954.0
2014-10-27,13891,13891,13438,13438,5014,103746.0,8754954.0
2014-10-28,13438,13438,12474,13041,4330,100682.0,8754954.0
2014-10-29,12757,13211,12757,13098,930,101120.0,8754954.0
2014-10-30,12814,13211,12644,12928,1333,99806.0,8754954.0
2014-10-31,12871,13324,12757,13211,1267,101995.0,8754954.0
2014-11-03,13154,13154,12474,12871,3369,99369.0,8754954.0
2014-11-04,12871,13041,12360,12814,4602,98931.0,8754954.0
2014-11-05,12474,13154,12474,13041,1883,100682.0,8754954.0
2014-11-06,12701,13211,12530,12871,3544,99369.0,8754954.0
2014-11-07,12587,13154,12587,12701,1547,98055.0,8754954.0
2014-11-10,12757,12814,12474,12644,2517,97618.0,8754954.0
2014-11-11,12644,12644,12417,12474,2357,96304.0,8754954.0
2014-11-12,12360,12814,12360,12418,1621,95867.0,8754954.0
2014-11-13,12417,12927,12417,12644,1381,97618.0,8754954.0
2014-11-14,12587,12757,12417,12644,1082,97618.0,8754954.0
2014-11-17,12644,12984,12530,12588,1368,97180.0,8754954.0
2014-11-18,12587,12701,12474,12701,795,98055.0,8754954.0
2014-11-19,12304,12814,12304,12644,2516,97618.0,8754954.0
2014-11-20,12814,12814,12474,12588,1705,97180.0,8754954.0
2014-11-21,12644,12701,12474,12588,1880,97180.0,8754954.0
2014-11-24,12360,12814,12360,12758,2049,98493.0,8754954.0
2014-11-25,12757,12871,12474,12644,1421,97618.0,8754954.0
2014-11-26,12644,12644,12360,12644,1908,97618.0,8754954.0
2014-11-27,12701,12701,12474,12474,345,96304.0,8754954.0
2014-11-28,12247,12587,12134,12361,863,95429.0,8754954.0
2014-12-01,12134,12360,11510,12077,2179,93240.0,8754954.0
2014-12-02,12474,12814,11737,12304,4478,94991.0,8754954.0
2014-12-03,12474,12474,12077,12134,893,93678.0,8754954.0
2014-12-04,12417,12587,12304,12588,1433,97180.0,8754954.0
2014-12-05,12360,13381,11793,12304,4733,94991.0,8754954.0
2014-12-08,12304,12587,12304,12304,303,94991.0,8754954.0
2014-12-09,13154,13154,12360,12361,958,95429.0,8754954.0
2014-12-10,12247,13268,12247,13098,4735,101120.0,8754954.0
2014-12-11,12701,13041,12360,12701,1101,98055.0,8754954.0
2014-12-12,13381,13381,12247,12474,1355,96304.0,8754954.0
2014-12-15,12814,12814,12134,12247,459,94554.0,8754954.0
2014-12-16,13041,13041,12134,12418,470,95867.0,8754954.0
2014-12-17,12417,12417,12020,12021,646,92803.0,8754954.0
2014-12-18,12247,12814,11396,11510,2164,88863.0,8754954.0
2014-12-19,11510,12304,11317,11454,3593,88425.0,8754954.0
2014-12-22,11396,11793,11396,11567,1443,89301.0,8754954.0
2014-12-23,11567,11850,11453,11737,755,90614.0,8754954.0
2014-12-24,11623,12417,11623,12134,2471,93678.0,8754954.0
2014-12-26,12134,12360,11567,11851,1702,91489.0,8754954.0
2014-12-29,11850,12417,11850,12361,2583,95429.0,8754954.0
2014-12-30,12360,12360,11963,11964,295,92365.0,8754954.0
2015-01-02,12134,13381,12134,13381,2665,103308.0,8754954.0
2015-01-05,13381,13835,12757,13381,3903,103308.0,8754954.0
2015-01-06,13381,13381,12814,13155,1274,101557.0,8754954.0
2015-01-07,13381,13381,12701,13325,1620,102871.0,8754954.0
2015-01-08,12474,13721,12474,13552,1289,104622.0,8754954.0
2015-01-09,13551,13835,13211,13608,1332,105059.0,8754954.0
2015-01-12,13608,13664,13381,13438,1334,103746.0,8754954.0
2015-01-13,13438,13438,12984,13268,386,102433.0,8754954.0
2015-01-14,13211,13268,12927,12928,248,99806.0,8754954.0
2015-01-15,12871,13268,12474,12871,1010,99369.0,8754954.0
2015-01-16,12871,13948,12871,13268,2978,102433.0,8754954.0
2015-01-19,13268,13268,12871,12871,1933,99369.0,8754954.0
2015-01-20,12871,13494,12871,13325,1563,102871.0,8754954.0
2015-01-21,13268,13381,13097,13381,481,103308.0,8754954.0
2015-01-22,13381,13381,12927,13155,1754,101557.0,8754954.0
2015-01-23,13154,13438,12927,13155,872,101557.0,8754954.0
2015-01-26,12871,15082,12814,15082,24031,116441.0,8754954.0
2015-01-27,17180,17293,17180,17294,14031,133513.0,8754954.0
2015-01-28,19051,19845,16329,16330,147480,126071.0,8754954.0
2015-01-29,16386,17634,15195,16443,59881,126947.0,8754954.0
2015-01-30,16670,18030,15876,17351,37775,133951.0,8754954.0
2015-02-02,17067,19902,16896,19902,72770,153649.0,8754954.0
2015-02-03,20809,22396,18938,20639,63877,159340.0,8754954.0
2015-02-04,0,0,0,20639,0,159340.0,8754954.0
2015-02-05,19845,21489,19845,21149,8549,163280.0,8754954.0
2015-02-06,21149,21149,20015,20809,6505,160653.0,8754954.0
2015-02-09,20809,20809,19618,19619,8522,151461.0,8754954.0
2015-02-10,19335,22113,18938,19902,22025,153649.0,8754954.0
2015-02-11,20355,21489,18030,18938,17343,146208.0,8754954.0
2015-02-12,19561,19561,16159,17010,34354,131324.0,8754954.0
2015-02-13,17123,17690,16556,17351,12065,133951.0,8754954.0
2015-02-16,17690,17917,16613,16954,8812,130887.0,8754954.0
2015-02-17,16953,17010,16103,16670,6659,128698.0,8754954.0
2015-02-23,16556,17577,16556,17067,5464,131762.0,8754954.0
2015-02-24,16556,19618,16556,19619,29120,151461.0,8754954.0
2015-02-25,19561,22000,19051,20809,25412,160653.0,8754954.0
2015-02-26,21489,21886,20128,21263,13013,164155.0,8754954.0
2015-02-27,21659,21659,19618,20072,9527,154963.0,8754954.0
2015-03-02,19675,21489,19448,20412,6463,157589.0,8754954.0
2015-03-03,20072,20922,20072,20412,6331,157589.0,8754954.0
2015-03-04,20865,20865,20015,20129,8661,155400.0,8754954.0
2015-03-05,21149,21149,19958,20299,3715,156714.0,8754954.0
2015-03-06,20072,20525,19391,19845,7135,153212.0,8754954.0
2015-03-09,20072,20128,19051,19278,6565,148834.0,8754954.0
2015-03-10,19278,19788,18427,19278,8274,148834.0,8754954.0
2015-03-11,19391,20128,19051,19619,7265,151461.0,8754954.0
2015-03-12,20865,20865,19731,20412,3634,157589.0,8754954.0
2015-03-13,22453,23474,21206,23474,34500,181228.0,8754954.0
2015-03-16,26649,26989,26422,26990,25874,208368.0,8754954.0
2015-03-17,30958,31015,26309,26990,214832,208368.0,8754954.0
2015-03-18,26649,26876,25005,26309,65490,203115.0,8754954.0
2015-03-19,26195,26309,23814,24665,43000,190420.0,8754954.0
2015-03-20,23701,26139,23587,25742,31251,198737.0,8754954.0
2015-03-23,25742,26536,24268,24495,19761,189107.0,8754954.0
2015-03-24,24494,25458,24211,24835,11680,191733.0,8754954.0
2015-03-25,24835,28520,24835,28237,39724,217998.0,8754954.0
2015-03-26,27273,28237,25912,27443,24723,211870.0,8754954.0
2015-03-27,26762,27443,26139,26423,14029,203990.0,8754954.0
2015-03-30,26365,27046,25061,26423,19715,203990.0,8754954.0
2015-03-31,26762,27103,25628,26082,11460,201364.0,8754954.0
2015-04-01,26082,26819,24948,26820,14671,207055.0,8754954.0
2015-04-02,27103,27443,26082,26309,10538,203115.0,8754954.0
2015-04-03,26876,27159,26139,26366,6315,203553.0,8754954.0
2015-04-06,26365,27329,26252,26990,7958,208368.0,8754954.0
2015-04-07,26989,27103,25855,26309,10626,203115.0,8754954.0
2015-04-08,26649,28917,25912,27216,18419,210119.0,8754954.0
2015-04-09,27329,28180,26422,26990,10066,208368.0,8754954.0
2015-04-10,26422,27216,26082,27103,11422,209243.0,8754954.0
2015-04-13,27216,27443,26309,27103,9301,209243.0,8754954.0
2015-04-14,27103,27216,26309,26649,4639,205741.0,8754954.0
2015-04-15,26649,28293,26422,26876,11968,207492.0,8754954.0
2015-04-16,26989,27556,26649,27216,9608,210119.0,8754954.0
2015-04-17,27216,27443,26649,27160,8626,209681.0,8754954.0
2015-04-20,26592,26706,26082,26196,11185,202239.0,8754954.0
2015-04-21,25685,26422,25628,25742,7205,198737.0,8754954.0
2015-04-22,25969,26252,23814,24835,13750,191733.0,8754954.0
2015-04-23,24835,24835,23417,23985,6166,185167.0,8754954.0
2015-04-24,24211,25458,23984,24381,4309,188232.0,8754954.0
2015-04-27,25288,25288,23984,24495,2550,189107.0,8754954.0
2015-04-28,24494,25061,24154,24155,2202,186481.0,8754954.0
2015-04-29,24438,25005,23871,24211,2811,186918.0,8754954.0
2015-04-30,24721,24721,23644,23758,3135,183416.0,8754954.0
2015-05-04,23757,23814,22793,22851,3035,176412.0,8754954.0
2015-05-06,22850,24211,21149,21943,5684,169408.0,8754954.0
2015-05-07,21943,23020,21773,22227,1744,171597.0,8754954.0
2015-05-08,23474,23474,22453,22680,2103,175099.0,8754954.0
2015-05-11,24948,24948,22907,23304,5170,179914.0,8754954.0
2015-05-12,23304,23984,22737,23418,2232,180790.0,8754954.0
2015-05-13,23417,23530,22737,22964,4028,177288.0,8754954.0
2015-05-14,22907,23247,22113,22340,4937,172473.0,8754954.0
2015-05-15,22567,22623,21489,21773,6067,168095.0,8754954.0
2015-05-18,21773,21773,19618,20526,8414,158465.0,8754954.0
2015-05-19,19845,20128,19221,19732,11566,152336.0,8754954.0
2015-05-20,19731,19788,19221,19789,4477,152774.0,8754954.0
2015-05-21,19788,20128,19391,19392,5072,149710.0,8754954.0
2015-05-22,19731,19845,19391,19448,2613,150147.0,8754954.0
2015-05-26,19448,21319,19448,20809,7201,160653.0,8754954.0
2015-05-27,20242,21489,20242,21149,3584,163280.0,8754954.0
2015-05-28,21092,21376,20525,21206,2202,163718.0,8754954.0
2015-05-29,21092,21546,20412,20582,2749,158902.0,8754954.0
2015-06-01,20582,20582,19221,19505,5814,150585.0,8754954.0
2015-06-02,19505,19731,18541,19108,6232,147521.0,8754954.0
2015-06-03,19278,19278,18257,19222,4293,148396.0,8754954.0
2015-06-04,19221,19221,18371,18371,2006,141830.0,8754954.0
2015-06-05,18257,18654,17747,17861,3159,137891.0,8754954.0
2015-06-08,17974,18484,17463,17747,3213,137015.0,8754954.0
2015-06-09,18484,20355,17974,19505,32615,150585.0,8754954.0
2015-06-10,18938,19448,18427,19052,13768,147083.0,8754954.0
2015-06-11,19845,19902,19108,19448,4625,150147.0,8754954.0
2015-06-12,20752,20752,19164,19675,6436,151898.0,8754954.0
2015-06-15,19675,20355,19051,19165,2185,147959.0,8754954.0
2015-06-16,19164,19335,17690,18485,4106,142706.0,8754954.0
2015-06-17,18597,18938,18257,18485,2203,142706.0,8754954.0
2015-06-18,18938,19505,17974,17974,3357,138766.0,8754954.0
2015-06-19,18484,18484,17917,18371,4780,141830.0,8754954.0
2015-06-22,17974,18711,17974,18598,1527,143581.0,8754954.0
2015-06-23,18371,20072,18314,19448,3841,150147.0,8754954.0
2015-06-24,19845,19845,18711,18881,7092,145770.0,8754954.0
2015-06-25,18938,19448,18541,18541,2104,143143.0,8754954.0
2015-06-26,18711,19051,18257,18371,5819,141830.0,8754954.0
2015-06-29,18144,18768,17974,18031,3041,139204.0,8754954.0
2015-06-30,18597,18881,17860,18258,3891,140955.0,8754954.0
2015-07-01,18314,18711,18087,18655,3110,144019.0,8754954.0
2015-07-02,19051,19561,18371,18655,2938,144019.0,8754954.0
2015-07-03,19278,20355,18824,19052,6603,147083.0,8754954.0
2015-07-06,19051,20412,18597,18598,6679,143581.0,8754954.0
2015-07-07,19618,19618,18087,18258,7496,140955.0,8754954.0
2015-07-08,19221,19221,18087,18144,2910,140079.0,8754954.0
2015-07-09,18030,18030,16896,17464,6111,134826.0,8754954.0
2015-07-10,17917,18994,17690,18541,5120,143143.0,8754954.0
2015-07-13,19221,19391,18087,19278,3852,148834.0,8754954.0
2015-07-14,19731,20355,18824,20356,8902,157151.0,8754954.0
2015-07-15,20185,26422,20128,26423,107792,203990.0,8754954.0
2015-07-16,26082,33623,25855,27670,216342,213621.0,8754954.0
2015-07-17,27329,27670,24041,24608,37292,189983.0,8754954.0
2015-07-20,24041,26819,24041,25062,24461,193484.0,8754954.0
2015-07-21,25061,26309,23360,24438,14264,188669.0,8754954.0
2015-07-22,24438,24438,23247,23644,8712,182541.0,8754954.0
2015-07-23,23644,23644,21659,22000,14147,169846.0,8754954.0
2015-07-24,22623,22623,21546,22057,6852,170284.0,8754954.0
2015-07-27,22056,22056,20979,21546,4812,166344.0,8754954.0
2015-07-28,21206,22396,20469,22397,6057,172910.0,8754954.0
2015-07-29,23190,23190,21603,21716,4050,167657.0,8754954.0
2015-07-30,21773,21829,20015,20186,5708,155838.0,8754954.0
2015-07-31,21149,21716,20355,21263,3555,164155.0,8754954.0
2015-08-03,21206,21262,20525,20526,1280,158465.0,8754954.0
2015-08-04,21716,21716,20469,20866,1111,161091.0,8754954.0
2015-08-05,21773,21773,20412,21206,6348,163718.0,8754954.0
2015-08-06,21206,21773,20469,20753,2595,160216.0,8754954.0
2015-08-07,21432,22510,20525,22113,10595,170722.0,8754954.0
2015-08-10,22113,22567,21432,21433,4246,165469.0,8754954.0
2015-08-11,21432,22567,21376,22170,3795,171159.0,8754954.0
2015-08-12,22056,22056,20752,21093,3558,162842.0,8754954.0
2015-08-13,21546,22226,21092,21433,1698,165469.0,8754954.0
2015-08-17,21206,21716,21149,21603,2225,166782.0,8754954.0
2015-08-18,21603,23134,21603,22737,6024,175537.0,8754954.0
2015-08-19,23134,24041,21546,22794,5684,175975.0,8754954.0
2015-08-20,23701,24268,22283,24098,6720,186043.0,8754954.0
2015-08-21,22680,23644,21886,22113,6720,170722.0,8754954.0
2015-08-24,21319,22623,20582,20639,2852,159340.0,8754954.0
2015-08-25,20639,22170,20639,22113,1513,170722.0,8754954.0
2015-08-26,21603,23417,21603,22000,2055,169846.0,8754954.0
2015-08-27,22226,23077,22226,22454,2833,173348.0,8754954.0
2015-08-28,22453,22737,22340,22397,2428,172910.0,8754954.0
2015-08-31,21773,22056,21206,21603,4542,166782.0,8754954.0
2015-09-01,21149,22226,20865,20866,3985,161091.0,8754954.0
2015-09-02,20865,20979,19391,20979,8661,161967.0,8754954.0
2015-09-03,20922,22056,20865,21716,2184,167657.0,8754954.0
2015-09-04,22113,22226,20865,22227,5355,171597.0,8754954.0
2015-09-07,22056,22340,21546,22340,3339,172473.0,8754954.0
2015-09-08,21943,22340,20865,22340,2989,172473.0,8754954.0
2015-09-09,22226,22340,21546,22340,4138,172473.0,8754954.0
2015-09-10,22340,22793,21546,21660,3111,167220.0,8754954.0
2015-09-11,21886,22850,21036,22851,5806,176412.0,8754954.0
2015-09-14,23360,23474,22453,23418,4388,180790.0,8754954.0
2015-09-15,24041,24041,22226,22624,7779,174661.0,8754954.0
2015-09-16,22623,23247,22453,22567,3002,174224.0,8754954.0
2015-09-17,23134,23814,22567,22680,3059,175099.0,8754954.0
2015-09-18,22793,23360,22510,22851,1508,176412.0,8754954.0
2015-09-21,22113,22623,21716,21887,3593,168971.0,8754954.0
2015-09-22,21886,22510,21716,22000,1364,169846.0,8754954.0
2015-09-23,0,0,0,22000,0,169846.0,8754954.0
2015-09-24,0,0,0,22000,0,,
2015-09-25,0,0,0,22000,0,,
2015-09-30,0,0,0,22000,0,,
2015-10-01,0,0,0,22000,0,,
2015-10-02,0,0,0,22000,0,,
2015-10-05,0,0,0,22000,0,,
2015-10-06,0,0,0,22000,0,,
2015-10-07,0,0,0,22000,0,,
2015-10-08,0,0,0,22000,0,,
2015-10-12,0,0,0,22000,0,,
2015-10-13,0,0,0,22000,0,,
2015-10-14,0,0,0,22000,0,,
2015-10-15,0,0,0,22000,0,,
2015-10-16,0,0,0,22000,0,,
2015-10-19,0,0,0,22000,0,,
2015-10-20,0,0,0,22000,0,,
2015-10-21,0,0,0,22000,0,,
2015-10-22,0,0,0,22000,0,,
2015-10-23,0,0,0,22000,0,,
2015-10-26,0,0,0,22000,0,,
2015-10-27,0,0,0,22000,0,,
2015-10-28,0,0,0,22000,0,,
2015-10-29,0,0,0,22000,0,,
2015-10-30,0,0,0,22000,0,,
2015-11-02,0,0,0,22000,0,,
2015-11-03,0,0,0,22000,0,,
2015-11-04,0,0,0,22000,0,,
2015-11-05,0,0,0,22000,0,,
2015-11-06,0,0,0,22000,0,,
2015-11-09,0,0,0,22000,0,,
2015-11-10,0,0,0,22000,0,,
2015-11-11,0,0,0,22000,0,,
2015-11-12,0,0,0,22000,0,,
2015-11-13,0,0,0,22000,0,,
2015-11-16,0,0,0,22000,0,,
2015-11-17,0,0,0,22000,0,,
2015-11-18,0,0,0,22000,0,,
2015-11-19,0,0,0,22000,0,,
2015-11-20,0,0,0,22000,0,,
2015-11-23,0,0,0,22000,0,,
2015-11-24,0,0,0,22000,0,,
2015-11-25,0,0,0,22000,0,,
2015-11-26,0,0,0,22000,0,,
2015-11-27,0,0,0,22000,0,,
2015-11-30,0,0,0,22000,0,,
2015-12-01,0,0,0,22000,0,,
2015-12-02,0,0,0,22000,0,,
2015-12-03,0,0,0,22000,0,,
2015-12-04,0,0,0,22000,0,,
2015-12-07,0,0,0,22000,0,,
2015-12-08,0,0,0,22000,0,,
2015-12-09,0,0,0,22000,0,,
2015-12-10,0,0,0,22000,0,,
2015-12-11,0,0,0,22000,0,,
2015-12-14,0,0,0,22000,0,,
2015-12-15,0,0,0,22000,0,,
2015-12-16,0,0,0,22000,0,,
2015-12-17,0,0,0,22000,0,,
2015-12-18,0,0,0,22000,0,,
2015-12-21,0,0,0,22000,0,,
2015-12-22,0,0,0,22000,0,,
2015-12-23,0,0,0,22000,0,,
2015-12-24,0,0,0,22000,0,,
2015-12-28,0,0,0,22000,0,,
2015-12-29,0,0,0,22000,0,,
2015-12-30,0,0,0,22000,0,,
2016-01-04,0,0,0,22000,0,,
2016-01-05,0,0,0,22000,0,,
2016-01-06,0,0,0,22000,0,,
2016-01-07,0,0,0,22000,0,,
2016-01-08,0,0,0,22000,0,,
2016-01-11,0,0,0,22000,0,,
2016-01-12,0,0,0,22000,0,,
2016-01-13,0,0,0,22000,0,,
2016-01-14,0,0,0,22000,0,,
2016-01-15,0,0,0,22000,0,,
2016-01-18,0,0,0,22000,0,,
2016-01-19,0,0,0,22000,0,,
2016-01-20,0,0,0,22000,0,,
2016-01-21,0,0,0,22000,0,,
2016-01-22,0,0,0,22000,0,,
2016-01-25,0,0,0,22000,0,,
2016-01-26,0,0,0,22000,0,,
2016-01-27,0,0,0,22000,0,,
2016-01-28,0,0,0,22000,0,,
2016-01-29,0,0,0,22000,0,,
2016-02-01,0,0,0,22000,0,,
2016-02-02,0,0,0,22000,0,,
2016-02-03,0,0,0,22000,0,,
2016-02-04,0,0,0,22000,0,,
2016-02-05,0,0,0,22000,0,,
2016-02-11,0,0,0,22000,0,,
2016-02-12,0,0,0,22000,0,,
2016-02-15,0,0,0,22000,0,,
2016-02-16,0,0,0,22000,0,,
2016-02-17,0,0,0,22000,0,,
2016-02-18,0,0,0,22000,0,,
2016-02-19,0,0,0,22000,0,,
2016-02-22,0,0,0,22000,0,,
2016-02-23,0,0,0,22000,0,,
2016-02-24,0,0,0,22000,0,,
2016-02-25,0,0,0,22000,0,,
2016-02-26,0,0,0,22000,0,,
2016-02-29,0,0,0,22000,0,,
2016-03-02,0,0,0,22000,0,,
2016-03-03,0,0,0,22000,0,,
2016-03-04,0,0,0,22000,0,,
2016-03-07,0,0,0,22000,0,,
2016-03-08,0,0,0,22000,0,,
2016-03-09,0,0,0,22000,0,,
2016-03-10,0,0,0,22000,0,,
2016-03-11,0,0,0,22000,0,,
2016-03-14,0,0,0,22000,0,,
2016-03-15,0,0,0,22000,0,,
2016-03-16,0,0,0,22000,0,,
2016-03-17,0,0,0,22000,0,,
2016-03-18,0,0,0,22000,0,,
2016-03-21,0,0,0,22000,0,,
2016-03-22,0,0,0,22000,0,,
2016-03-23,0,0,0,22000,0,,
2016-03-24,0,0,0,22000,0,,
2016-03-25,0,0,0,22000,0,,
2016-03-28,0,0,0,22000,0,,
2016-03-29,0,0,0,22000,0,,
2016-03-30,0,0,0,22000,0,,
2016-03-31,0,0,0,22000,0,,
2016-04-01,0,0,0,22000,0,,
2016-04-04,0,0,0,22000,0,,
2016-04-05,0,0,0,22000,0,,
2016-04-06,0,0,0,22000,0,,
2016-04-07,0,0,0,22000,0,,
2016-04-08,0,0,0,22000,0,,
2016-04-11,0,0,0,22000,0,,
2016-04-12,0,0,0,22000,0,,
2016-04-14,0,0,0,22000,0,,
2016-04-15,0,0,0,22000,0,,
2016-04-18,0,0,0,22000,0,,
2016-04-19,0,0,0,22000,0,,
2016-04-20,0,0,0,22000,0,,
2016-04-21,22000,23500,17750,17900,158149,156714.0,8754954.0
2016-04-22,17900,19200,17200,18850,39197,165031.0,8754954.0
2016-04-25,18850,19900,18500,18700,17648,163718.0,8754954.0
2016-04-26,18350,19900,18200,18900,14536,165469.0,8754954.0
2016-04-27,18900,19450,18150,18300,10030,160216.0,8754954.0
2016-04-28,18450,18850,18000,18000,17059,157589.0,8754954.0
2016-04-29,18300,18300,17200,18100,11243,158465.0,8754954.0
2016-05-02,18150,19450,17550,19000,20273,166344.0,8754954.0
2016-05-03,18950,20000,18650,19900,23392,174224.0,8754954.0
2016-05-04,19900,21000,19300,20250,31074,177288.0,8754954.0
2016-05-09,20250,20700,19850,20600,11814,180352.0,8754954.0
2016-05-10,20850,21900,20100,21450,19914,187794.0,8754954.0
2016-05-11,22000,27850,21900,27850,359866,243825.0,8754954.0
2016-05-12,33250,36200,31400,36200,333356,316929.0,8754954.0
2016-05-13,42500,47050,41550,47050,290047,411921.0,8754954.0
2016-05-16,54400,58500,38650,40600,1328469,355451.0,8754954.0
2016-05-17,38600,40100,32450,32900,434680,288038.0,8754954.0
2016-05-18,33300,42750,32050,34500,1233127,302046.0,8754954.0
2016-05-19,33900,38900,32550,34250,378693,299857.0,8754954.0
2016-05-20,33950,34800,30000,30050,170726,263086.0,8754954.0
2016-05-23,29650,30050,28500,29600,118694,259147.0,8754954.0
2016-05-24,31250,38450,31200,38450,336146,403154.0,10485141.0
2016-05-25,46200,48000,31500,33700,852310,353349.0,10485141.0
2016-05-26,32650,33650,30150,31100,263496,326088.0,10485141.0
2016-05-27,30200,34400,28700,32500,424503,340767.0,10485141.0
2016-05-30,32500,39100,32100,36150,510534,379038.0,10485141.0
2016-05-31,37100,38500,35300,37000,137377,387950.0,10485141.0
2016-06-01,37400,39750,36450,38200,166680,400532.0,10485141.0
2016-06-02,38200,41600,38050,40300,140128,422551.0,10485141.0
2016-06-03,41250,43000,40050,40900,86378,428842.0,10485141.0
2016-06-07,41500,41500,40200,40750,42152,427269.0,10485141.0
2016-06-08,40850,41750,38500,39950,61429,418881.0,10485141.0
2016-06-09,39800,40600,38700,39650,34571,415736.0,10485141.0
2016-06-10,39100,40100,38800,38900,30930,407872.0,10485141.0
2016-06-13,38900,43750,38900,42100,143460,441424.0,10485141.0
2016-06-14,41850,42950,40850,41200,53140,431988.0,10485141.0
2016-06-15,41200,41400,39500,39800,44138,417309.0,10485141.0
2016-06-16,39800,42100,39800,40400,62273,423600.0,10485141.0
2016-06-17,40550,41450,38900,39000,45138,408920.0,10485141.0
2016-06-20,38400,39800,38400,39600,26882,415212.0,10485141.0
2016-06-21,39500,39700,38500,38500,25243,403678.0,10485141.0
2016-06-22,38500,39550,37250,37800,24771,396338.0,10485141.0
2016-06-23,38300,38300,32300,35400,85592,371174.0,10485141.0
2016-06-24,35100,35900,32300,33500,58448,351252.0,10485141.0
2016-06-27,32200,35500,31850,34200,26320,358592.0,10485141.0
2016-06-28,33300,37750,33300,37700,35521,395290.0,10485141.0
2016-06-29,37700,38500,37200,37450,28791,392669.0,10485141.0
2016-06-30,37450,37900,36550,36800,21053,385853.0,10485141.0
2016-07-01,37000,38350,36200,37800,27347,396338.0,10485141.0
2016-07-04,37800,46300,37800,40300,139749,422551.0,10485141.0
2016-07-05,39900,41450,39500,40650,27341,426221.0,10485141.0
2016-07-06,40950,41450,39700,40450,28935,424124.0,10485141.0
2016-07-07,41400,42900,40450,42000,38552,440376.0,10485141.0
2016-07-08,42000,42250,40700,41850,23168,438803.0,10485141.0
2016-07-11,42000,42000,39950,41200,21872,431988.0,10485141.0
2016-07-12,41100,41300,40300,40850,17567,428318.0,10485141.0
2016-07-13,41100,41450,40300,41150,19229,431464.0,10485141.0
2016-07-14,41300,43800,40500,41400,29444,434085.0,10485141.0
2016-07-15,41500,42250,41000,42250,17390,442997.0,10485141.0
2016-07-18,42700,43500,41900,42450,17082,445094.0,10485141.0
2016-07-19,42800,43300,42000,42250,20182,442997.0,10485141.0
2016-07-20,43150,43150,42000,42100,13965,441424.0,10485141.0
2016-07-21,42100,42950,41550,42000,24144,440376.0,10485141.0
2016-07-22,42500,42500,41600,41950,11534,439852.0,10485141.0
2016-07-25,41600,42000,40800,41100,19773,430939.0,10485141.0
2016-07-26,41000,41800,40800,41600,10116,436182.0,10485141.0
2016-07-27,41600,45000,40900,41900,29807,439327.0,10485141.0
2016-07-28,41600,41950,41050,41500,7461,435133.0,10485141.0
2016-07-29,42250,42250,41250,41800,6140,438279.0,10485141.0
2016-08-01,41800,42200,40950,41500,10105,435133.0,10485141.0
2016-08-02,41500,42250,40800,41000,10460,429891.0,10485141.0
2016-08-03,40800,41200,40600,40750,9718,427269.0,10485141.0
2016-08-04,40700,41500,40300,40900,8555,428842.0,10485141.0
2016-08-05,33200,40400,32050,35750,85365,374844.0,10485141.0
2016-08-08,35500,38500,35500,36450,13120,382183.0,10485141.0
2016-08-09,36000,38750,36000,36600,18888,383756.0,10485141.0
2016-08-10,36100,37500,35850,36800,13583,385853.0,10485141.0
2016-08-11,36700,37700,36700,37700,6778,395290.0,10485141.0
2016-08-12,38300,38300,37100,38100,7247,399484.0,10485141.0
2016-08-16,38200,38900,38200,38400,8351,402629.0,10485141.0
2016-08-17,38400,40000,38100,40000,11170,419406.0,10485141.0
2016-08-18,40400,40600,39000,39400,5211,413115.0,10485141.0
2016-08-19,39800,41400,39400,40600,15788,425697.0,10485141.0
2016-08-22,40600,40600,38100,38950,19465,408396.0,10485141.0
2016-08-23,38800,40400,38750,38850,13359,407348.0,10485141.0
