코오롱플라스틱(138490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-02-20,5165,5203,5107,5117,92317,155150.0,29000000.0
2013-02-21,5098,5165,5031,5050,102025,153120.0,29000000.0
2013-02-22,5069,5126,4983,5050,60761,153120.0,29000000.0
2013-02-25,5117,5232,5050,5070,141401,153700.0,29000000.0
2013-02-26,5069,5107,5021,5050,55370,153120.0,29000000.0
2013-02-27,5021,5126,5021,5079,62211,153990.0,29000000.0
2013-02-28,5117,5117,5012,5070,108897,153700.0,29000000.0
2013-03-04,5098,5098,4983,4993,111239,151380.0,29000000.0
2013-03-05,4964,5012,4935,5003,78422,151670.0,29000000.0
2013-03-06,5060,5079,5002,5041,56906,152830.0,29000000.0
2013-03-07,5060,5088,4973,5031,78900,152540.0,29000000.0
2013-03-08,5040,5050,4954,5012,88190,151960.0,29000000.0
2013-03-11,4964,4993,4859,4869,121490,147610.0,29000000.0
2013-03-12,4840,4964,4840,4926,44160,149350.0,29000000.0
2013-03-13,4926,4983,4906,4974,41729,150800.0,29000000.0
2013-03-14,5002,5002,4954,4983,69330,151090.0,29000000.0
2013-03-15,5002,5040,4954,5041,52816,152830.0,29000000.0
2013-03-18,5040,5040,4916,4926,60661,149350.0,29000000.0
2013-03-19,4973,5012,4935,4974,32990,150800.0,29000000.0
2013-03-20,5002,5002,4897,4917,62860,149060.0,29000000.0
2013-03-21,4926,4964,4887,4917,46761,149060.0,29000000.0
2013-03-22,4859,4926,4859,4888,69662,148190.0,29000000.0
2013-03-25,4935,4945,4868,4907,53984,148770.0,29000000.0
2013-03-26,4906,4973,4868,4955,65240,150220.0,29000000.0
2013-03-27,5002,5088,4926,5060,102846,153410.0,29000000.0
2013-03-28,5040,5098,4993,5022,70710,152250.0,29000000.0
2013-03-29,5060,5155,5012,5146,220130,156020.0,29000000.0
2013-04-01,5213,5280,5136,5251,245211,159210.0,29000000.0
2013-04-02,5251,5280,5126,5203,156730,157760.0,29000000.0
2013-04-03,5203,5222,5069,5089,109295,154280.0,29000000.0
2013-04-04,5031,5050,4878,4974,160772,150800.0,29000000.0
2013-04-05,4916,4973,4792,4878,144135,147900.0,29000000.0
2013-04-08,4811,4859,4691,4783,123005,145000.0,29000000.0
2013-04-09,4734,4811,4543,4720,120061,143115.0,29000000.0
2013-04-10,4691,4773,4691,4725,53263,143260.0,29000000.0
2013-04-11,4730,4830,4730,4778,88686,144855.0,29000000.0
2013-04-12,4777,4830,4653,4725,86795,143260.0,29000000.0
2013-04-15,4696,4763,4600,4706,85864,142680.0,29000000.0
2013-04-16,4562,4706,4562,4630,130291,140360.0,29000000.0
2013-04-17,4629,4682,4529,4563,110527,138330.0,29000000.0
2013-04-18,4576,4576,4500,4505,66630,136590.0,29000000.0
2013-04-19,4495,4548,4438,4548,74340,137895.0,29000000.0
2013-04-22,4524,4600,4519,4587,141203,139055.0,29000000.0
2013-04-23,4567,4639,4514,4539,108210,137605.0,29000000.0
2013-04-24,4591,4605,4543,4606,127644,139635.0,29000000.0
2013-04-25,4639,4758,4620,4740,111580,143695.0,29000000.0
2013-04-26,4758,4773,4706,4749,58701,143985.0,29000000.0
2013-04-29,4744,4744,4677,4740,73863,143695.0,29000000.0
2013-04-30,4715,4744,4686,4687,97916,142100.0,29000000.0
2013-05-02,4686,4710,4639,4677,69212,141810.0,29000000.0
2013-05-03,4682,4744,4677,4740,42872,143695.0,29000000.0
2013-05-06,4782,4811,4715,4735,82093,143550.0,29000000.0
2013-05-07,4715,4734,4634,4673,114184,141665.0,29000000.0
2013-05-08,4672,4926,4639,4897,293257,148480.0,29000000.0
2013-05-09,4935,5060,4878,5022,346261,152250.0,29000000.0
2013-05-10,5021,5040,4945,5031,133837,152540.0,29000000.0
2013-05-13,5060,5126,4964,5022,135055,152250.0,29000000.0
2013-05-14,5021,5021,4887,4945,112557,149930.0,29000000.0
2013-05-15,4916,4983,4887,4955,60256,150220.0,29000000.0
2013-05-16,4945,4945,4773,4792,246762,145290.0,29000000.0
2013-05-20,4820,4820,4639,4773,147850,144710.0,29000000.0
2013-05-21,4811,5021,4782,4983,190240,151090.0,29000000.0
2013-05-22,5021,5060,4935,5031,126839,152540.0,29000000.0
2013-05-23,4983,5069,4954,5022,94512,152250.0,29000000.0
2013-05-24,4983,5021,4935,5012,67726,151960.0,29000000.0
2013-05-27,5012,5184,4993,5146,275803,156020.0,29000000.0
2013-05-28,5146,5184,5050,5060,113670,153410.0,29000000.0
2013-05-29,5059,5146,4973,5117,82709,155150.0,29000000.0
2013-05-30,5040,5088,4964,5022,69413,152250.0,29000000.0
2013-05-31,4973,5079,4954,4974,53119,150800.0,29000000.0
2013-06-03,4887,4964,4887,4945,53450,149930.0,29000000.0
2013-06-04,4935,4993,4782,4821,127683,146160.0,29000000.0
2013-06-05,4792,4868,4682,4706,150430,142680.0,29000000.0
2013-06-07,4710,4744,4591,4658,112865,141230.0,29000000.0
2013-06-10,4667,4744,4667,4677,63470,141810.0,29000000.0
2013-06-11,4720,4720,4624,4697,46746,142390.0,29000000.0
2013-06-12,4667,4715,4667,4697,33400,142390.0,29000000.0
2013-06-13,4744,4744,4600,4630,45938,140360.0,29000000.0
2013-06-14,4658,4706,4615,4639,49547,140650.0,29000000.0
2013-06-17,4686,4686,4572,4620,46264,140070.0,29000000.0
2013-06-18,4581,4667,4543,4601,103548,139490.0,29000000.0
2013-06-19,4591,4639,4538,4548,45779,137895.0,29000000.0
2013-06-20,4481,4543,4400,4400,86746,133400.0,29000000.0
2013-06-21,4227,4376,4199,4304,112220,130500.0,29000000.0
2013-06-24,4280,4337,4232,4304,64830,130500.0,29000000.0
2013-06-25,4141,4294,4026,4137,89070,125425.0,29000000.0
2013-06-26,4160,4294,4113,4247,46935,128760.0,29000000.0
2013-06-27,4328,4438,4313,4424,73130,134125.0,29000000.0
2013-06-28,4490,4849,4447,4630,132163,140360.0,29000000.0
2013-07-01,4725,4725,4591,4639,64590,140650.0,29000000.0
2013-07-02,4639,4686,4567,4630,33463,140360.0,29000000.0
2013-07-03,4648,4648,4476,4496,28936,136300.0,29000000.0
2013-07-04,4610,4610,4486,4505,17560,136590.0,29000000.0
2013-07-05,4586,4586,4447,4539,44437,137605.0,29000000.0
2013-07-08,4586,4586,4409,4477,26516,135720.0,29000000.0
2013-07-09,4428,4481,4356,4481,40753,135865.0,29000000.0
2013-07-10,4548,4548,4419,4477,28201,135720.0,29000000.0
2013-07-11,4514,4548,4476,4543,51112,137750.0,29000000.0
2013-07-12,4581,4596,4495,4591,34060,139200.0,29000000.0
2013-07-15,4639,4973,4538,4936,367473,149640.0,29000000.0
2013-07-16,4954,4993,4801,4850,146357,147030.0,29000000.0
2013-07-17,4868,4906,4792,4878,99331,147900.0,29000000.0
2013-07-18,4887,5155,4887,5012,347830,151960.0,29000000.0
2013-07-19,5012,5174,4973,5070,222319,153700.0,29000000.0
2013-07-22,5069,5117,4906,4945,107050,149930.0,29000000.0
2013-07-23,4926,4993,4840,4955,89650,150220.0,29000000.0
2013-07-24,4954,5088,4926,5079,123810,153990.0,29000000.0
2013-07-25,5069,5117,4964,5041,77161,152830.0,29000000.0
2013-07-26,4993,5040,4926,5031,68045,152540.0,29000000.0
2013-07-29,5040,5107,4887,4955,69545,150220.0,29000000.0
2013-07-30,4954,4973,4868,4907,58820,148770.0,29000000.0
2013-07-31,4954,5193,4897,5194,343115,157470.0,29000000.0
2013-08-01,5203,5356,5107,5203,234547,157760.0,29000000.0
2013-08-02,5251,5318,5117,5165,153254,156600.0,29000000.0
2013-08-05,5289,5385,5222,5261,280255,159500.0,29000000.0
2013-08-06,5270,5423,5213,5328,329526,161530.0,29000000.0
2013-08-07,5251,5337,5184,5194,113162,157470.0,29000000.0
2013-08-08,5222,5241,5117,5194,97862,157470.0,29000000.0
2013-08-09,5203,5270,5107,5146,98634,156020.0,29000000.0
2013-08-12,5165,5165,5031,5137,127461,155730.0,29000000.0
2013-08-13,5165,5222,5079,5146,114091,156020.0,29000000.0
2013-08-14,5146,5165,5060,5108,102124,154860.0,29000000.0
2013-08-16,4993,5079,4954,5070,78961,153700.0,29000000.0
2013-08-19,4983,5098,4983,5012,55718,151960.0,29000000.0
2013-08-20,4964,5031,4782,4859,85845,147320.0,29000000.0
2013-08-21,4859,4897,4725,4725,108975,143260.0,29000000.0
2013-08-22,4686,4725,4576,4687,48214,142100.0,29000000.0
2013-08-23,4696,4782,4686,4716,37610,142970.0,29000000.0
2013-08-26,4715,4820,4706,4773,47487,144710.0,29000000.0
2013-08-27,4801,4801,4639,4649,90020,140940.0,29000000.0
2013-08-28,4591,4686,4533,4572,65550,138620.0,29000000.0
2013-08-29,4686,4691,4591,4692,31611,142245.0,29000000.0
2013-08-30,4725,4725,4634,4687,25092,142100.0,29000000.0
2013-09-02,4586,4648,4586,4610,47461,139780.0,29000000.0
2013-09-03,4620,4777,4620,4773,77673,144710.0,29000000.0
2013-09-04,4744,4840,4744,4778,17450,144855.0,29000000.0
2013-09-05,4801,4859,4777,4840,57491,146740.0,29000000.0
2013-09-06,4840,4887,4782,4840,33140,146740.0,29000000.0
2013-09-09,4878,4954,4782,4897,66721,148480.0,29000000.0
2013-09-10,4945,4945,4830,4859,58192,147320.0,29000000.0
2013-09-11,4859,4945,4811,4936,78667,149640.0,29000000.0
2013-09-12,4926,4983,4830,4878,62531,147900.0,29000000.0
2013-09-13,4906,4906,4777,4783,96584,145000.0,29000000.0
2013-09-16,4758,4849,4739,4759,35951,144275.0,29000000.0
2013-09-17,4811,4820,4725,4744,52756,143840.0,29000000.0
2013-09-23,4734,4782,4696,4697,56712,142390.0,29000000.0
2013-09-24,4686,4710,4648,4668,62690,141520.0,29000000.0
2013-09-25,4610,4696,4610,4658,57451,141230.0,29000000.0
2013-09-26,4639,4753,4615,4687,49480,142100.0,29000000.0
2013-09-27,4686,4753,4639,4701,38351,142535.0,29000000.0
2013-09-30,4715,4715,4600,4606,52231,139635.0,29000000.0
2013-10-01,4605,4682,4591,4620,56745,140070.0,29000000.0
2013-10-02,4648,4653,4591,4591,47541,139200.0,29000000.0
2013-10-04,4591,4620,4562,4567,28746,138475.0,29000000.0
2013-10-07,4600,4615,4543,4563,35592,138330.0,29000000.0
2013-10-08,4533,4596,4476,4491,73898,136155.0,29000000.0
2013-10-10,4495,4567,4476,4491,48256,136155.0,29000000.0
2013-10-11,4514,4538,4500,4515,52048,136880.0,29000000.0
2013-10-14,4562,4562,4500,4548,26533,137895.0,29000000.0
2013-10-15,4586,4586,4486,4553,44416,138040.0,29000000.0
2013-10-16,4486,4557,4486,4553,34093,138040.0,29000000.0
2013-10-17,4553,4591,4409,4419,56640,133980.0,29000000.0
2013-10-18,4404,4471,4404,4414,39283,133835.0,29000000.0
2013-10-21,4419,4481,4414,4453,36745,134995.0,29000000.0
2013-10-22,4471,4586,4457,4577,33930,138765.0,29000000.0
2013-10-23,4591,4610,4495,4520,59870,137025.0,29000000.0
2013-10-24,4567,4576,4490,4520,29036,137025.0,29000000.0
2013-10-25,4576,4734,4529,4716,201482,142970.0,29000000.0
2013-10-28,4811,5021,4768,4888,358143,148190.0,29000000.0
2013-10-29,4926,5117,4820,5117,646794,155150.0,29000000.0
2013-10-30,5069,5356,4462,4783,1110918,145000.0,29000000.0
2013-10-31,4840,4973,4768,4869,279657,147610.0,29000000.0
2013-11-01,4868,4916,4730,4783,184283,145000.0,29000000.0
2013-11-04,4749,4782,4639,4692,137156,142245.0,29000000.0
2013-11-05,4691,4878,4643,4878,125125,147900.0,29000000.0
2013-11-06,4878,4926,4811,4878,132445,147900.0,29000000.0
2013-11-07,4897,4926,4744,4749,71434,143985.0,29000000.0
2013-11-08,4725,4773,4529,4548,169741,137895.0,29000000.0
2013-11-11,4629,4629,4505,4534,65571,137460.0,29000000.0
2013-11-12,4486,4581,4486,4548,41190,137895.0,29000000.0
2013-11-13,4543,4586,4481,4524,33750,137170.0,29000000.0
2013-11-14,4553,4600,4519,4577,40231,138765.0,29000000.0
2013-11-15,4514,4591,4514,4539,56580,137605.0,29000000.0
2013-11-18,4567,4572,4447,4496,71938,136300.0,29000000.0
2013-11-19,4495,4510,4237,4295,205541,130210.0,29000000.0
2013-11-20,4309,4309,4199,4199,94750,127310.0,29000000.0
2013-11-21,4208,4328,4208,4257,43005,129050.0,29000000.0
2013-11-22,4237,4280,4227,4257,18215,129050.0,29000000.0
2013-11-25,4237,4342,4237,4300,24010,130355.0,29000000.0
2013-11-26,4318,4318,4065,4213,116274,127745.0,29000000.0
2013-11-27,4213,4242,4180,4223,53587,128035.0,29000000.0
2013-11-28,4227,4318,4227,4247,33663,128760.0,29000000.0
2013-11-29,4323,4333,4237,4252,66970,128905.0,29000000.0
2013-12-02,4232,4318,4218,4295,39498,130210.0,29000000.0
2013-12-03,4313,4313,4175,4199,54937,127310.0,29000000.0
2013-12-04,4199,4223,4103,4113,49258,124700.0,29000000.0
2013-12-05,4208,4208,4113,4180,27120,126730.0,29000000.0
2013-12-06,4180,4199,4141,4161,18780,126150.0,29000000.0
2013-12-09,4189,4213,4122,4123,20546,124990.0,29000000.0
2013-12-10,4093,4132,3998,4008,76107,121510.0,29000000.0
2013-12-11,4007,4050,3926,3993,27797,121075.0,29000000.0
2013-12-12,4003,4017,3979,4013,12225,121655.0,29000000.0
2013-12-13,3950,4031,3945,3946,31737,119625.0,29000000.0
2013-12-16,3940,3969,3730,3850,50033,116725.0,29000000.0
2013-12-17,3893,3902,3744,3797,60776,115130.0,29000000.0
2013-12-18,3768,3902,3768,3850,27625,116725.0,29000000.0
2013-12-19,3850,3897,3816,3855,22680,116870.0,29000000.0
2013-12-20,3830,3897,3806,3840,30897,116435.0,29000000.0
2013-12-23,3826,3907,3826,3883,28190,117740.0,29000000.0
2013-12-24,3902,3974,3883,3965,31056,120205.0,29000000.0
2013-12-26,3988,3993,3902,3927,20364,119045.0,29000000.0
2013-12-27,3955,3969,3873,3946,22510,119625.0,29000000.0
2013-12-30,3969,3974,3912,3946,19160,119625.0,29000000.0
2014-01-02,3950,3979,3883,3922,21830,118900.0,29000000.0
2014-01-03,3878,3950,3864,3864,19847,117160.0,29000000.0
2014-01-06,3940,3940,3830,3850,26328,116725.0,29000000.0
2014-01-07,3830,3888,3830,3888,23940,117885.0,29000000.0
2014-01-08,3888,3912,3826,3912,38154,118610.0,29000000.0
2014-01-09,3921,3964,3878,3960,34663,120060.0,29000000.0
2014-01-10,3988,3988,3916,3960,9966,120060.0,29000000.0
2014-01-13,3983,4017,3960,4003,27110,121365.0,29000000.0
2014-01-14,3998,4007,3921,3946,17593,119625.0,29000000.0
2014-01-15,3945,3998,3940,3984,27687,120785.0,29000000.0
2014-01-16,3964,4003,3893,3912,70300,118610.0,29000000.0
2014-01-17,3940,3969,3897,3946,21479,119625.0,29000000.0
2014-01-20,3964,3969,3907,3907,36440,118465.0,29000000.0
2014-01-21,3873,3921,3873,3888,38609,117885.0,29000000.0
2014-01-22,3873,3912,3869,3883,40830,117740.0,29000000.0
2014-01-23,3907,3955,3893,3907,14740,118465.0,29000000.0
2014-01-24,3912,3936,3854,3898,28893,118175.0,29000000.0
2014-01-27,3811,3873,3768,3807,56300,115420.0,29000000.0
2014-01-28,3787,3835,3749,3826,27720,116000.0,29000000.0
2014-01-29,3826,3869,3720,3860,24930,117015.0,29000000.0
2014-02-03,3792,3850,3792,3826,28720,116000.0,29000000.0
2014-02-04,3744,3806,3711,3764,43961,114115.0,29000000.0
2014-02-05,3792,3802,3754,3754,19684,113825.0,29000000.0
2014-02-06,3730,3783,3725,3769,30770,114260.0,29000000.0
2014-02-07,3768,3802,3735,3740,24323,113390.0,29000000.0
2014-02-10,3740,3778,3735,3750,22760,113680.0,29000000.0
2014-02-11,3787,3792,3730,3773,32251,114405.0,29000000.0
2014-02-12,3811,3816,3759,3788,25279,114840.0,29000000.0
2014-02-13,3797,3806,3759,3783,16886,114695.0,29000000.0
2014-02-14,3778,3931,3778,3907,68101,118465.0,29000000.0
2014-02-17,3969,3969,3873,3912,21051,118610.0,29000000.0
2014-02-18,3869,3897,3806,3817,62270,115710.0,29000000.0
2014-02-19,3826,3888,3826,3860,32342,117015.0,29000000.0
2014-02-20,3916,3916,3835,3836,29932,116290.0,29000000.0
2014-02-21,3893,3907,3830,3874,9570,117450.0,29000000.0
2014-02-24,3850,3878,3821,3836,29772,116290.0,29000000.0
2014-02-25,3835,3864,3830,3845,20051,116580.0,29000000.0
2014-02-26,3835,3869,3821,3869,24010,117305.0,29000000.0
2014-02-27,3864,3926,3864,3912,55564,118610.0,29000000.0
2014-02-28,3912,3926,3888,3903,36839,118320.0,29000000.0
2014-03-03,3916,3921,3854,3907,29787,118465.0,29000000.0
2014-03-04,3873,3907,3845,3869,23328,117305.0,29000000.0
2014-03-05,3869,3916,3869,3907,44297,118465.0,29000000.0
2014-03-06,3936,3960,3873,3941,77436,119480.0,29000000.0
2014-03-07,3960,3974,3902,3903,46168,118320.0,29000000.0
2014-03-10,3936,3940,3864,3883,34440,117740.0,29000000.0
2014-03-11,3912,3912,3845,3879,18292,117595.0,29000000.0
2014-03-12,3864,3869,3811,3817,80865,115710.0,29000000.0
2014-03-13,3835,3845,3778,3812,31750,115565.0,29000000.0
2014-03-14,3811,3816,3763,3778,24328,114550.0,29000000.0
2014-03-17,3749,3806,3749,3778,19856,114550.0,29000000.0
2014-03-18,3802,3816,3759,3817,38302,115710.0,29000000.0
2014-03-19,3787,3830,3773,3817,35881,115710.0,29000000.0
2014-03-20,3835,3835,3749,3793,33750,114985.0,29000000.0
2014-03-21,3797,3806,3763,3793,27552,114985.0,29000000.0
2014-03-24,3792,3806,3759,3764,23240,114115.0,29000000.0
2014-03-25,3763,3787,3735,3764,44549,114115.0,29000000.0
2014-03-26,3806,3816,3768,3802,29417,115275.0,29000000.0
2014-03-27,3806,3993,3806,3941,154891,119480.0,29000000.0
2014-03-28,3979,4103,3974,4084,299950,123830.0,29000000.0
2014-03-31,4113,4223,4084,4113,187505,124700.0,29000000.0
2014-04-01,4089,4160,4050,4118,85701,124845.0,29000000.0
2014-04-02,4180,4180,4065,4094,104068,124120.0,29000000.0
2014-04-03,4132,4136,4017,4103,84052,124410.0,29000000.0
2014-04-04,4715,4715,4213,4237,3320592,128470.0,29000000.0
2014-04-07,4151,4208,4022,4084,667105,123830.0,29000000.0
2014-04-08,4065,4127,4046,4089,214660,123975.0,29000000.0
2014-04-09,4070,4160,4046,4046,155345,122670.0,29000000.0
2014-04-10,4050,4098,3983,4017,170014,121800.0,29000000.0
2014-04-11,3983,4031,3969,4003,63542,121365.0,29000000.0
2014-04-14,4031,4060,3988,4046,67505,122670.0,29000000.0
2014-04-15,4050,4060,4007,4051,48931,122815.0,29000000.0
2014-04-16,4041,4117,4022,4113,105934,124700.0,29000000.0
2014-04-17,4132,4141,4084,4113,67851,124700.0,29000000.0
2014-04-18,4136,4141,4084,4099,50013,124265.0,29000000.0
2014-04-21,4113,4122,4031,4056,61501,122960.0,29000000.0
2014-04-22,4060,4084,4046,4060,28570,123105.0,29000000.0
2014-04-23,4055,4084,3998,4003,85783,121365.0,29000000.0
2014-04-24,4022,4256,3998,4185,265984,126875.0,29000000.0
2014-04-25,4184,4227,4093,4108,103366,124555.0,29000000.0
2014-04-28,4098,4160,4070,4113,53793,124700.0,29000000.0
2014-04-29,4113,4203,4093,4108,92721,124555.0,29000000.0
2014-04-30,4151,4180,4127,4156,72635,126005.0,29000000.0
2014-05-02,4199,4280,4170,4185,129329,126875.0,29000000.0
2014-05-07,4227,4289,4189,4257,137410,129050.0,29000000.0
2014-05-08,4227,4256,4113,4147,108243,125715.0,29000000.0
2014-05-09,4146,4189,4122,4161,30253,126150.0,29000000.0
2014-05-12,4146,4251,4146,4166,67572,126295.0,29000000.0
2014-05-13,4132,4189,4122,4123,51720,124990.0,29000000.0
2014-05-14,4113,4127,4036,4127,65754,125135.0,29000000.0
2014-05-15,4108,4108,4031,4051,57077,122815.0,29000000.0
2014-05-16,4007,4055,3983,4022,75790,121945.0,29000000.0
2014-05-19,4026,4060,3993,3993,52239,121075.0,29000000.0
2014-05-20,3998,4017,3835,3874,96693,117450.0,29000000.0
2014-05-21,3830,3902,3792,3874,43848,117450.0,29000000.0
2014-05-22,3940,4084,3897,4046,60990,122670.0,29000000.0
2014-05-23,3979,4079,3979,4056,21780,122960.0,29000000.0
2014-05-26,4055,4055,3998,4017,37730,121800.0,29000000.0
2014-05-27,4026,4026,3869,3912,62595,118610.0,29000000.0
2014-05-28,3916,3960,3873,3922,23061,118900.0,29000000.0
2014-05-29,3873,3926,3873,3879,21441,117595.0,29000000.0
2014-05-30,3936,4084,3850,4065,127950,123250.0,29000000.0
2014-06-02,3988,4227,3988,4194,230738,127165.0,29000000.0
2014-06-03,4175,4409,4175,4390,458170,133110.0,29000000.0
2014-06-05,4395,4443,4285,4443,229171,134705.0,29000000.0
2014-06-09,4433,4548,4313,4433,197160,134415.0,29000000.0
2014-06-10,4476,4481,4352,4438,122528,134560.0,29000000.0
2014-06-11,4433,4730,4400,4668,408153,141520.0,29000000.0
2014-06-12,4667,4706,4538,4553,172949,138040.0,29000000.0
2014-06-13,4505,4643,4481,4577,99190,138765.0,29000000.0
2014-06-16,4591,4667,4576,4634,93048,140505.0,29000000.0
2014-06-17,4581,4682,4581,4587,68072,139055.0,29000000.0
2014-06-18,4557,4701,4557,4653,88649,141085.0,29000000.0
2014-06-19,4686,4706,4543,4687,120734,142100.0,29000000.0
2014-06-20,4686,4763,4586,4620,114326,140070.0,29000000.0
2014-06-23,4572,4629,4519,4610,82980,139780.0,29000000.0
2014-06-24,4639,4758,4557,4759,126060,144275.0,29000000.0
2014-06-25,4758,4782,4706,4783,61163,145000.0,29000000.0
2014-06-26,4801,4868,4744,4792,107864,145290.0,29000000.0
2014-06-27,4744,4840,4744,4773,52274,144710.0,29000000.0
2014-06-30,4782,4830,4639,4754,86052,144130.0,29000000.0
2014-07-01,4734,4801,4629,4687,135236,142100.0,29000000.0
2014-07-02,4691,4753,4624,4725,58332,143260.0,29000000.0
2014-07-03,4715,4811,4686,4783,68004,145000.0,29000000.0
2014-07-04,4811,4820,4768,4773,54096,144710.0,29000000.0
2014-07-07,4777,4820,4710,4711,70252,142825.0,29000000.0
2014-07-08,4730,4730,4543,4630,129046,140360.0,29000000.0
2014-07-09,4629,4629,4457,4515,117026,136880.0,29000000.0
2014-07-10,4514,4557,4443,4457,42005,135140.0,29000000.0
2014-07-11,4428,4586,4414,4587,43626,139055.0,29000000.0
2014-07-14,4605,4624,4514,4572,34159,138620.0,29000000.0
2014-07-15,4591,4591,4495,4515,38263,136880.0,29000000.0
2014-07-16,4447,4486,4356,4381,110318,132820.0,29000000.0
2014-07-17,4423,4476,4352,4448,59282,134850.0,29000000.0
2014-07-18,4380,4476,4380,4472,35321,135575.0,29000000.0
2014-07-21,4476,4615,4476,4577,41533,138765.0,29000000.0
2014-07-22,4543,4620,4529,4572,21706,138620.0,29000000.0
2014-07-23,4553,4639,4414,4433,91180,134415.0,29000000.0
2014-07-24,4433,4495,4371,4400,39442,133400.0,29000000.0
2014-07-25,4481,4481,4352,4381,40250,132820.0,29000000.0
2014-07-28,4399,4399,4189,4257,149027,129050.0,29000000.0
2014-07-29,4256,4275,4199,4199,43096,127310.0,29000000.0
2014-07-30,4275,4275,4189,4271,42524,129485.0,29000000.0
2014-07-31,4299,4299,4199,4247,36632,128760.0,29000000.0
2014-08-01,4208,4299,4208,4257,25793,129050.0,29000000.0
2014-08-04,4256,4347,4256,4304,51837,130500.0,29000000.0
2014-08-05,4299,4366,4275,4352,39283,131950.0,29000000.0
2014-08-06,4352,4352,4256,4309,30112,130645.0,29000000.0
2014-08-07,4309,4337,4194,4276,71055,129630.0,29000000.0
2014-08-08,4237,4270,4103,4209,71930,127600.0,29000000.0
2014-08-11,4184,4256,4175,4257,17726,129050.0,29000000.0
2014-08-12,4280,4356,4237,4304,29269,130500.0,29000000.0
2014-08-13,4471,4648,4409,4563,175452,138330.0,29000000.0
2014-08-14,4524,4567,4457,4477,72002,135720.0,29000000.0
2014-08-18,4433,4557,4409,4414,43302,133835.0,29000000.0
2014-08-19,4462,4481,4309,4314,55929,130790.0,29000000.0
2014-08-20,4313,4380,4256,4371,23883,132530.0,29000000.0
2014-08-21,4352,4457,4333,4457,45623,135140.0,29000000.0
2014-08-22,4457,4466,4380,4410,40755,133690.0,29000000.0
2014-08-25,4466,4773,4466,4653,243120,141085.0,29000000.0
2014-08-26,4658,4686,4591,4663,66036,141375.0,29000000.0
2014-08-27,4677,4935,4615,4792,235494,145290.0,29000000.0
2014-08-28,4792,4849,4763,4811,141268,145870.0,29000000.0
2014-08-29,4744,4782,4667,4673,85997,141665.0,29000000.0
2014-09-01,4706,4706,4514,4543,112665,137750.0,29000000.0
2014-09-02,4486,4624,4486,4625,58500,140215.0,29000000.0
2014-09-03,4596,4734,4591,4677,89240,141810.0,29000000.0
2014-09-04,4672,4763,4663,4663,107186,141375.0,29000000.0
2014-09-05,4715,4734,4629,4711,43016,142825.0,29000000.0
2014-09-11,4667,4734,4600,4601,48272,139490.0,29000000.0
2014-09-12,4610,4663,4586,4596,48217,139345.0,29000000.0
2014-09-15,4596,4620,4404,4438,77381,134560.0,29000000.0
2014-09-16,4486,4486,4390,4405,56666,133545.0,29000000.0
2014-09-17,4419,4481,4337,4405,105709,133545.0,29000000.0
2014-09-18,4438,4438,4347,4419,51390,133980.0,29000000.0
2014-09-19,4400,4505,4400,4505,44027,136590.0,29000000.0
2014-09-22,4519,4624,4500,4582,103455,138910.0,29000000.0
2014-09-23,4572,4596,4543,4577,28118,138765.0,29000000.0
2014-09-24,4591,4610,4538,4587,29528,139055.0,29000000.0
2014-09-25,4610,4615,4490,4553,69641,138040.0,29000000.0
2014-09-26,4495,4581,4495,4553,54779,138040.0,29000000.0
2014-09-29,4591,4591,4366,4433,71275,134415.0,29000000.0
2014-09-30,4433,4433,4304,4347,84982,131805.0,29000000.0
2014-10-01,4409,4596,4409,4591,159287,139200.0,29000000.0
2014-10-02,4596,4734,4596,4677,135049,141810.0,29000000.0
2014-10-06,4734,4906,4591,4830,298169,146450.0,29000000.0
2014-10-07,4878,4878,4744,4783,73577,145000.0,29000000.0
2014-10-08,4734,4840,4686,4783,74900,145000.0,29000000.0
2014-10-10,4782,4782,4591,4601,93474,139490.0,29000000.0
2014-10-13,4562,4672,4395,4567,150061,138475.0,29000000.0
2014-10-14,4562,4605,4462,4534,53215,137460.0,29000000.0
2014-10-15,4538,4663,4505,4663,56472,141375.0,29000000.0
2014-10-16,4730,5251,4686,5251,875759,159210.0,29000000.0
2014-10-17,5337,5394,5165,5194,519389,157470.0,29000000.0
2014-10-20,5251,5413,5203,5318,373309,161240.0,29000000.0
2014-10-21,5404,5490,5241,5318,289285,161240.0,29000000.0
2014-10-22,5375,5547,5299,5404,266734,163850.0,29000000.0
2014-10-23,5404,5471,5079,5242,320712,158920.0,29000000.0
2014-10-24,5289,5375,5203,5223,187081,158340.0,29000000.0
2014-10-27,5241,5442,5203,5203,203501,157760.0,29000000.0
2014-10-28,5279,5375,5222,5357,122480,162400.0,29000000.0
2014-10-29,5394,5547,5222,5452,279212,165300.0,29000000.0
2014-10-30,5480,5633,5413,5500,313648,166750.0,29000000.0
2014-10-31,5519,5643,5500,5529,247802,167620.0,29000000.0
2014-11-03,5614,5614,5232,5270,225633,159790.0,29000000.0
2014-11-04,5270,5280,4945,5156,387199,156310.0,29000000.0
2014-11-05,5165,5241,5079,5184,102172,157180.0,29000000.0
2014-11-06,5136,5241,5040,5041,89103,152830.0,29000000.0
2014-11-07,5040,5213,5002,5156,79204,156310.0,29000000.0
