광주신세계(037710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-06-07,76700,77000,75000,76400,4910,122240.0,1600000.0
2005-06-08,75200,77200,75200,77100,2158,123360.0,1600000.0
2005-06-09,75900,77400,75500,76000,1600,121600.0,1600000.0
2005-06-10,75200,78000,75200,76000,2330,121600.0,1600000.0
2005-06-13,76500,76800,75500,76000,1750,121600.0,1600000.0
2005-06-14,76500,76500,65000,73800,4140,118080.0,1600000.0
2005-06-15,71500,73200,71500,72100,1670,115360.0,1600000.0
2005-06-16,71300,75500,71300,75000,8420,120000.0,1600000.0
2005-06-17,73200,75000,73200,74100,800,118560.0,1600000.0
2005-06-20,72700,75400,71500,75400,1882,120640.0,1600000.0
2005-06-21,75000,75100,74800,75000,1060,120000.0,1600000.0
2005-06-22,75000,75500,74300,75000,2530,120000.0,1600000.0
2005-06-23,74500,75500,74500,75400,1680,120640.0,1600000.0
2005-06-24,75000,75000,73500,73700,410,117920.0,1600000.0
2005-06-27,72100,75700,71900,73500,4280,117600.0,1600000.0
2005-06-28,75000,75000,73100,74800,500,119680.0,1600000.0
2005-06-29,74900,74900,73500,73900,320,118240.0,1600000.0
2005-06-30,74000,79000,74000,79000,6320,126400.0,1600000.0
2005-07-01,79000,79100,78000,78000,2820,124800.0,1600000.0
2005-07-04,78000,79900,77500,79900,2810,127840.0,1600000.0
2005-07-05,79900,84400,79800,82500,1700,132000.0,1600000.0
2005-07-06,82500,85800,82500,85700,3840,137120.0,1600000.0
2005-07-07,85500,90000,85500,89000,4100,142400.0,1600000.0
2005-07-08,88400,89300,87100,89000,3860,142400.0,1600000.0
2005-07-11,89000,95000,87200,93700,4000,149920.0,1600000.0
2005-07-12,95000,98900,94400,98100,3270,156960.0,1600000.0
2005-07-13,98500,98500,94000,98100,3752,156960.0,1600000.0
2005-07-14,94600,98200,94600,96000,2667,153600.0,1600000.0
2005-07-15,94600,96100,94200,94200,2396,150720.0,1600000.0
2005-07-18,95000,97000,94600,96700,1000,154720.0,1600000.0
2005-07-19,94500,96500,94500,95300,1430,152480.0,1600000.0
2005-07-20,95400,95600,92500,94500,1870,151200.0,1600000.0
2005-07-21,92700,93800,91000,93800,1380,150080.0,1600000.0
2005-07-22,91200,93700,91200,93000,270,148800.0,1600000.0
2005-07-25,92900,94000,92900,93800,1540,150080.0,1600000.0
2005-07-26,94000,97900,93000,97900,2070,156640.0,1600000.0
2005-07-27,95500,99800,95500,97000,5420,155200.0,1600000.0
2005-07-28,95700,97500,95700,96700,970,154720.0,1600000.0
2005-07-29,95000,98300,94500,97500,5760,156000.0,1600000.0
2005-08-01,97500,98500,97500,98200,1238,157120.0,1600000.0
2005-08-02,99700,99800,97000,97100,2960,155360.0,1600000.0
2005-08-03,93500,98200,93500,95800,582,153280.0,1600000.0
2005-08-04,96200,96200,93000,95700,1920,153120.0,1600000.0
2005-08-05,94300,94500,93000,94000,580,150400.0,1600000.0
2005-08-08,94000,95000,94000,94500,1140,151200.0,1600000.0
2005-08-09,93900,94300,92600,94300,290,150880.0,1600000.0
2005-08-10,95900,95900,85600,95900,110,153440.0,1600000.0
2005-08-11,95900,97400,94400,97400,2520,155840.0,1600000.0
2005-08-12,97400,98400,96700,97000,1280,155200.0,1600000.0
2005-08-16,96000,97000,94200,97000,2920,155200.0,1600000.0
2005-08-17,96900,97800,95800,97800,940,156480.0,1600000.0
2005-08-18,96200,97800,96000,97700,2100,156320.0,1600000.0
2005-08-19,95000,97500,95000,96800,720,154880.0,1600000.0
2005-08-22,96000,97700,96000,97700,1820,156320.0,1600000.0
2005-08-23,97700,98000,97100,98000,3790,156800.0,1600000.0
2005-08-24,98000,101000,98000,100000,25223,160000.0,1600000.0
2005-08-25,100500,102500,99000,100000,2916,160000.0,1600000.0
2005-08-26,100000,104000,100000,104000,3248,166400.0,1600000.0
2005-08-29,106000,110500,105000,107500,5589,172000.0,1600000.0
2005-08-30,110000,110000,105500,105500,2905,168800.0,1600000.0
2005-08-31,105000,109500,101000,109500,3676,175200.0,1600000.0
2005-09-01,106500,110000,106500,109500,4120,175200.0,1600000.0
2005-09-02,107000,113000,107000,112000,3893,179200.0,1600000.0
2005-09-05,112000,114000,108000,108500,1271,173600.0,1600000.0
2005-09-06,111000,111500,107000,107000,2080,171200.0,1600000.0
2005-09-07,105500,111500,105500,111500,2300,178400.0,1600000.0
2005-09-08,112000,114000,111500,111500,3387,178400.0,1600000.0
2005-09-09,113500,124000,113500,118500,4915,189600.0,1600000.0
2005-09-12,123500,129500,120000,126500,11648,202400.0,1600000.0
2005-09-13,126500,130000,125500,126000,4559,201600.0,1600000.0
2005-09-14,126000,129000,124500,126000,2364,201600.0,1600000.0
2005-09-15,123000,127000,122500,125500,4956,200800.0,1600000.0
2005-09-16,123500,131000,123500,131000,4417,209600.0,1600000.0
2005-09-20,129000,149000,129000,145000,13531,232000.0,1600000.0
2005-09-21,145000,153000,145000,150000,28733,240000.0,1600000.0
2005-09-22,150500,150500,140000,140000,7196,224000.0,1600000.0
2005-09-23,140500,143500,133000,134500,4496,215200.0,1600000.0
2005-09-26,130000,132500,118000,132500,86173,212000.0,1600000.0
2005-09-27,136000,136000,127000,130000,13743,208000.0,1600000.0
2005-09-28,129500,132500,126000,129000,6512,206400.0,1600000.0
2005-09-29,125000,133500,125000,133500,11946,213600.0,1600000.0
2005-09-30,136000,143000,134000,143000,12135,228800.0,1600000.0
2005-10-04,141000,146000,137000,139000,5639,222400.0,1600000.0
2005-10-05,137500,138000,129500,131000,10315,209600.0,1600000.0
2005-10-06,127000,129000,124000,125000,7641,200000.0,1600000.0
2005-10-07,121000,131000,121000,127000,4428,203200.0,1600000.0
2005-10-10,125500,129500,124500,126000,4516,201600.0,1600000.0
2005-10-11,124500,127500,124000,127500,9651,204000.0,1600000.0
2005-10-12,126500,127500,125000,125000,4046,200000.0,1600000.0
2005-10-13,123000,129500,120000,127000,6340,203200.0,1600000.0
2005-10-14,125500,128500,121000,124500,4003,199200.0,1600000.0
2005-10-17,121500,124000,120000,123500,8710,197600.0,1600000.0
2005-10-18,123500,126500,122000,122000,2252,195200.0,1600000.0
2005-10-19,122000,122000,118000,118000,3683,188800.0,1600000.0
2005-10-20,120500,120500,116500,118000,2453,188800.0,1600000.0
2005-10-21,115000,126500,115000,122500,5529,196000.0,1600000.0
2005-10-24,125000,125000,119000,123000,3266,196800.0,1600000.0
2005-10-25,116500,124500,116500,119500,2580,191200.0,1600000.0
2005-10-26,118000,120500,117000,117500,3085,188000.0,1600000.0
2005-10-27,117000,120000,116000,118500,4884,189600.0,1600000.0
2005-10-28,114500,122000,114500,122000,6714,195200.0,1600000.0
2005-10-31,126000,126000,119500,121000,5589,193600.0,1600000.0
2005-11-01,123500,123500,118500,118500,2990,189600.0,1600000.0
2005-11-02,118000,121500,118000,119500,2206,191200.0,1600000.0
2005-11-03,122000,125000,119500,125000,6675,200000.0,1600000.0
2005-11-04,126500,126500,123000,124000,1638,198400.0,1600000.0
2005-11-07,123500,126000,121000,123500,1115,197600.0,1600000.0
2005-11-08,123000,126000,123000,125000,3298,200000.0,1600000.0
2005-11-09,125500,131500,124500,128500,6032,205600.0,1600000.0
2005-11-10,128500,130000,126000,129500,976,207200.0,1600000.0
2005-11-11,130000,130000,124500,125500,5874,200800.0,1600000.0
2005-11-14,127000,127000,124000,126500,3175,202400.0,1600000.0
2005-11-15,127000,129000,124500,124500,4281,199200.0,1600000.0
2005-11-16,123500,135500,123500,134500,9609,215200.0,1600000.0
2005-11-17,134500,136000,130000,130000,6975,208000.0,1600000.0
2005-11-18,132500,140000,130500,137500,13946,220000.0,1600000.0
2005-11-21,137500,139000,137000,137000,4582,219200.0,1600000.0
2005-11-22,135000,138000,135000,138000,5727,220800.0,1600000.0
2005-11-23,140500,143000,137000,142000,4089,227200.0,1600000.0
2005-11-24,144000,147000,139000,144000,6681,230400.0,1600000.0
2005-11-25,150000,150000,142000,147000,4087,235200.0,1600000.0
2005-11-28,144500,145500,138000,145500,7789,232800.0,1600000.0
2005-11-29,144000,144000,137500,137500,2436,220000.0,1600000.0
2005-11-30,137500,140000,137000,138500,4253,221600.0,1600000.0
2005-12-01,136500,139500,134000,137000,3868,219200.0,1600000.0
2005-12-02,136000,137000,133000,134500,5872,215200.0,1600000.0
2005-12-05,139500,139500,131500,134000,2128,214400.0,1600000.0
2005-12-06,133500,133500,129000,132000,6012,211200.0,1600000.0
2005-12-07,130000,132000,130000,130500,3567,208800.0,1600000.0
2005-12-08,130500,131000,126500,130000,5691,208000.0,1600000.0
2005-12-09,125000,132000,125000,129000,6322,206400.0,1600000.0
2005-12-12,133000,133500,129500,130000,3274,208000.0,1600000.0
2005-12-13,131000,135000,130500,135000,9131,216000.0,1600000.0
2005-12-14,139500,139500,133500,135000,7866,216000.0,1600000.0
2005-12-15,135000,135000,131000,134000,4795,214400.0,1600000.0
2005-12-16,129500,138000,129500,138000,7148,220800.0,1600000.0
2005-12-19,139000,141500,137000,141000,11053,225600.0,1600000.0
2005-12-20,141000,141000,139000,140000,2349,224000.0,1600000.0
2005-12-21,141000,141000,138000,140000,4165,224000.0,1600000.0
2005-12-22,140000,140000,133000,136000,2879,217600.0,1600000.0
2005-12-23,133500,138000,128000,138000,2165,220800.0,1600000.0
2005-12-26,138000,138000,133000,134000,1027,214400.0,1600000.0
2005-12-27,134000,134000,132000,133000,5737,212800.0,1600000.0
2005-12-28,132000,133000,131000,132000,3655,211200.0,1600000.0
2005-12-29,135000,138000,131000,137000,8816,219200.0,1600000.0
2006-01-02,141000,141000,135000,136000,1548,217600.0,1600000.0
2006-01-03,136000,136000,132000,132000,5828,211200.0,1600000.0
2006-01-04,133000,143500,132500,140500,12154,224800.0,1600000.0
2006-01-05,144000,154500,142000,149500,13395,239200.0,1600000.0
2006-01-06,148500,168500,148500,165500,29149,264800.0,1600000.0
2006-01-09,171000,171500,159000,170000,21969,272000.0,1600000.0
2006-01-10,174000,180000,165500,170000,15827,272000.0,1600000.0
2006-01-11,165000,173000,165000,171000,3876,273600.0,1600000.0
2006-01-12,175000,175000,166000,170000,6886,272000.0,1600000.0
2006-01-13,172500,172500,166000,166000,3763,265600.0,1600000.0
2006-01-16,165000,165000,161000,163000,9996,260800.0,1600000.0
2006-01-17,163000,168000,163000,163500,3184,261600.0,1600000.0
2006-01-18,160000,163000,152000,158000,5913,252800.0,1600000.0
2006-01-19,156500,160000,156000,158500,2827,253600.0,1600000.0
2006-01-20,157000,164000,156500,156500,3687,250400.0,1600000.0
2006-01-23,156500,160000,147000,147000,3633,235200.0,1600000.0
2006-01-24,141500,156000,141500,155500,4824,248800.0,1600000.0
2006-01-25,153000,161000,153000,153000,1514,244800.0,1600000.0
2006-01-26,153000,160000,151000,160000,1751,256000.0,1600000.0
2006-01-27,163000,169500,159000,169500,2151,271200.0,1600000.0
2006-01-31,170500,177000,169000,170500,2691,272800.0,1600000.0
2006-02-01,170500,170500,163000,169500,1720,271200.0,1600000.0
2006-02-02,165000,175000,161500,163000,1113,260800.0,1600000.0
2006-02-03,158500,161500,155000,160000,2020,256000.0,1600000.0
2006-02-06,153000,160000,153000,154000,935,246400.0,1600000.0
2006-02-07,146000,158000,146000,154000,1514,246400.0,1600000.0
2006-02-08,154000,155000,151000,151000,945,241600.0,1600000.0
2006-02-09,151500,152500,148500,150000,3928,240000.0,1600000.0
2006-02-10,150000,151000,147000,151000,1141,241600.0,1600000.0
2006-02-13,152500,152500,147500,149000,723,238400.0,1600000.0
2006-02-14,148500,152500,147500,149000,580,238400.0,1600000.0
2006-02-15,154500,154500,145000,145000,1276,232000.0,1600000.0
2006-02-16,145000,150000,143000,147000,1236,235200.0,1600000.0
2006-02-17,145500,151000,145500,151000,582,241600.0,1600000.0
2006-02-20,159000,159000,150000,150000,2591,240000.0,1600000.0
2006-02-21,153500,154500,149000,154500,1878,247200.0,1600000.0
2006-02-22,153500,153500,150500,151500,566,242400.0,1600000.0
2006-02-23,150000,155000,149000,154000,1821,246400.0,1600000.0
2006-02-24,154000,154000,149500,149500,3088,239200.0,1600000.0
2006-02-27,153500,153500,148500,153000,1195,244800.0,1600000.0
2006-02-28,152500,152500,148500,151000,1888,241600.0,1600000.0
2006-03-02,149500,150000,142000,150000,4475,240000.0,1600000.0
2006-03-03,147500,149000,143500,147000,1157,235200.0,1600000.0
2006-03-06,143500,147000,143500,144000,1453,230400.0,1600000.0
2006-03-07,141000,149000,141000,149000,2401,238400.0,1600000.0
2006-03-08,147000,147000,143500,145000,807,232000.0,1600000.0
2006-03-09,148000,148000,142000,142000,2265,227200.0,1600000.0
2006-03-10,142000,143500,139500,141500,3205,226400.0,1600000.0
2006-03-13,144000,144000,141000,141000,309,225600.0,1600000.0
2006-03-14,135000,142000,135000,140000,3254,224000.0,1600000.0
2006-03-15,138500,140000,137000,137500,1390,220000.0,1600000.0
2006-03-16,140500,140500,134000,136000,2032,217600.0,1600000.0
2006-03-17,136000,139000,131000,132000,6419,211200.0,1600000.0
2006-03-20,134000,134000,132000,133000,2171,212800.0,1600000.0
2006-03-21,133500,136000,132000,132000,3636,211200.0,1600000.0
2006-03-22,134500,134500,131500,134000,11420,214400.0,1600000.0
2006-03-23,135000,135500,134000,135000,2766,216000.0,1600000.0
2006-03-24,135000,136500,134000,136500,2651,218400.0,1600000.0
2006-03-27,137000,139500,135000,135000,2395,216000.0,1600000.0
2006-03-28,136000,137500,134500,137500,3393,220000.0,1600000.0
2006-03-29,136000,137500,136000,137500,2967,220000.0,1600000.0
2006-03-30,137500,143000,137500,140000,1248,224000.0,1600000.0
2006-03-31,139000,145500,139000,144000,4362,230400.0,1600000.0
2006-04-03,145000,157000,145000,153000,16143,244800.0,1600000.0
2006-04-04,155000,156000,151000,155000,5708,248000.0,1600000.0
2006-04-05,159500,159500,150500,155000,1599,248000.0,1600000.0
2006-04-06,152500,155000,142000,145000,11951,232000.0,1600000.0
2006-04-07,145000,147500,140500,144000,11310,230400.0,1600000.0
2006-04-10,141000,144000,139500,140000,10958,224000.0,1600000.0
2006-04-11,139000,144000,139000,144000,12480,230400.0,1600000.0
2006-04-12,140000,150500,140000,149000,23721,238400.0,1600000.0
2006-04-13,149000,150000,146500,147000,4174,235200.0,1600000.0
2006-04-14,147000,148500,145000,147000,11256,235200.0,1600000.0
2006-04-17,152000,152000,145500,148000,5006,236800.0,1600000.0
2006-04-18,148000,152000,144000,151500,5285,242400.0,1600000.0
2006-04-19,148500,154000,148000,150500,2128,240800.0,1600000.0
2006-04-20,152000,152500,145000,148500,4255,237600.0,1600000.0
2006-04-21,146000,155000,146000,151500,5907,242400.0,1600000.0
2006-04-24,149500,152000,148500,151000,2799,241600.0,1600000.0
2006-04-25,150500,155000,150500,155000,6431,248000.0,1600000.0
2006-04-26,154000,154000,151500,154000,1425,246400.0,1600000.0
2006-04-27,153500,155000,150000,155000,1919,248000.0,1600000.0
2006-04-28,153500,153500,149500,151000,1124,241600.0,1600000.0
2006-05-02,152000,152000,147000,148000,3321,236800.0,1600000.0
2006-05-03,149500,150000,147000,149000,1853,238400.0,1600000.0
2006-05-04,147000,148500,145000,146500,2209,234400.0,1600000.0
2006-05-08,140000,153000,140000,149000,6169,238400.0,1600000.0
2006-05-09,146500,147500,145500,146000,2023,233600.0,1600000.0
2006-05-10,148500,148500,142500,145500,3196,232800.0,1600000.0
2006-05-11,144000,150000,144000,150000,1380,240000.0,1600000.0
2006-05-12,144500,152000,144000,148000,2009,236800.0,1600000.0
2006-05-15,148000,154000,146000,151500,4696,242400.0,1600000.0
2006-05-16,149000,150000,148000,148000,506,236800.0,1600000.0
2006-05-17,148000,150000,145500,148000,294,236800.0,1600000.0
2006-05-18,142000,144000,141000,142500,1178,228000.0,1600000.0
2006-05-19,141000,147000,141000,147000,1448,235200.0,1600000.0
2006-05-22,143000,147000,142500,146000,7828,233600.0,1600000.0
2006-05-23,142500,149500,138000,147000,16928,235200.0,1600000.0
2006-05-24,145000,145000,136000,139500,13013,223200.0,1600000.0
2006-05-25,140500,140500,126500,133000,4846,212800.0,1600000.0
2006-05-26,133000,135500,131500,135000,1923,216000.0,1600000.0
2006-05-29,133000,139500,133000,139500,1364,223200.0,1600000.0
2006-05-30,136500,139000,134000,138000,16990,220800.0,1600000.0
2006-06-01,136000,136000,133500,134000,1460,214400.0,1600000.0
2006-06-02,134000,134000,132500,133000,1239,212800.0,1600000.0
2006-06-05,133000,134000,130000,133000,871,212800.0,1600000.0
2006-06-07,133000,133000,125000,125500,6191,200800.0,1600000.0
2006-06-08,124000,124500,120000,121000,1939,193600.0,1600000.0
2006-06-09,123000,131000,123000,126500,3838,202400.0,1600000.0
2006-06-12,131500,131500,123000,127000,4580,203200.0,1600000.0
2006-06-13,127000,127000,122500,125000,296,200000.0,1600000.0
2006-06-14,123000,129000,123000,129000,1483,206400.0,1600000.0
2006-06-15,129000,131000,120000,122000,16342,195200.0,1600000.0
2006-06-16,125500,129000,122000,124500,5452,199200.0,1600000.0
2006-06-19,126000,126000,119500,123500,1860,197600.0,1600000.0
2006-06-20,123500,123500,118000,118000,773,188800.0,1600000.0
2006-06-21,120000,122500,112000,117000,9768,187200.0,1600000.0
2006-06-22,115000,117500,114000,115000,2263,184000.0,1600000.0
2006-06-23,112500,112500,108000,111000,2820,177600.0,1600000.0
2006-06-26,106000,112000,106000,112000,2991,179200.0,1600000.0
2006-06-27,108500,117500,108500,117500,10461,188000.0,1600000.0
2006-06-28,115000,115000,113500,115000,4188,184000.0,1600000.0
2006-06-29,113500,118000,113500,117000,738,187200.0,1600000.0
2006-06-30,119500,124500,118000,124500,3483,199200.0,1600000.0
2006-07-03,127500,127500,124500,124500,3371,199200.0,1600000.0
2006-07-04,125000,126000,123000,123000,851,196800.0,1600000.0
2006-07-05,120000,122500,119000,120000,459,192000.0,1600000.0
2006-07-06,124500,124500,115000,116500,1507,186400.0,1600000.0
2006-07-07,118000,121000,115000,120000,52647,192000.0,1600000.0
2006-07-10,116500,120000,115500,117000,3191,187200.0,1600000.0
2006-07-11,119500,119500,114000,114500,9361,183200.0,1600000.0
2006-07-12,114500,129000,114000,129000,4962,206400.0,1600000.0
2006-07-13,120000,122500,117500,118500,5669,189600.0,1600000.0
2006-07-14,118500,119000,114500,117500,43483,188000.0,1600000.0
2006-07-18,110500,116000,110500,114000,4821,182400.0,1600000.0
2006-07-19,114000,118000,113000,116500,4096,186400.0,1600000.0
2006-07-20,118000,120500,115500,119500,6255,191200.0,1600000.0
2006-07-21,119500,119500,116000,119500,1774,191200.0,1600000.0
2006-07-24,117500,119000,116500,117000,272,187200.0,1600000.0
2006-07-25,122500,122500,117000,117000,706,187200.0,1600000.0
2006-07-26,119000,119000,117000,118500,352,189600.0,1600000.0
2006-07-27,118500,118500,116000,116500,672,186400.0,1600000.0
2006-07-28,115500,118000,115000,116500,5828,186400.0,1600000.0
2006-07-31,116000,119000,116000,118000,166,188800.0,1600000.0
2006-08-01,115000,117500,115000,116000,530,185600.0,1600000.0
2006-08-02,116000,116000,114500,115500,347,184800.0,1600000.0
2006-08-03,117500,122500,117500,121000,5252,193600.0,1600000.0
2006-08-04,121000,122000,119000,122000,1131,195200.0,1600000.0
2006-08-07,122000,122000,118000,121000,1052,193600.0,1600000.0
2006-08-08,119000,120500,118500,118500,114,189600.0,1600000.0
2006-08-09,118500,120500,117500,119500,579,191200.0,1600000.0
2006-08-10,121000,121500,118500,118500,3142,189600.0,1600000.0
2006-08-11,118500,120000,118500,118500,1037,189600.0,1600000.0
2006-08-14,117500,117500,115500,117500,1722,188000.0,1600000.0
2006-08-16,118000,121000,118000,120000,817,192000.0,1600000.0
2006-08-17,122000,122000,120000,121000,510,193600.0,1600000.0
2006-08-18,122000,125000,121500,124000,2906,198400.0,1600000.0
2006-08-21,121500,126500,121500,122000,343,195200.0,1600000.0
2006-08-22,124000,124000,122000,123000,139,196800.0,1600000.0
2006-08-23,123000,123000,120000,121500,557,194400.0,1600000.0
2006-08-24,121500,124000,121500,124000,267,198400.0,1600000.0
2006-08-25,122000,125500,121500,124000,588,198400.0,1600000.0
2006-08-28,122500,122500,118000,119500,33288,191200.0,1600000.0
2006-08-29,121000,127000,120500,126500,29000,202400.0,1600000.0
2006-08-30,125000,127000,123500,124500,723,199200.0,1600000.0
2006-08-31,122500,127000,122500,124000,1491,198400.0,1600000.0
2006-09-01,127000,135000,122000,134500,34286,215200.0,1600000.0
2006-09-04,138000,140000,132500,137500,19121,220000.0,1600000.0
2006-09-05,140000,140500,135500,140000,34424,224000.0,1600000.0
2006-09-06,137000,153000,137000,149500,38057,239200.0,1600000.0
2006-09-07,148000,152000,144000,148500,11920,237600.0,1600000.0
2006-09-08,150000,154000,146500,150000,8669,240000.0,1600000.0
2006-09-11,150500,151000,146000,151000,3539,241600.0,1600000.0
2006-09-12,150500,150500,144500,150000,1960,240000.0,1600000.0
2006-09-13,151000,151000,145500,147500,2413,236000.0,1600000.0
2006-09-14,144500,148500,144000,148500,3597,237600.0,1600000.0
2006-09-15,148500,148500,145000,148500,1717,237600.0,1600000.0
2006-09-18,149000,150500,148500,150000,2387,240000.0,1600000.0
2006-09-19,150000,150000,148000,150000,1634,240000.0,1600000.0
2006-09-20,147000,150000,147000,150000,862,240000.0,1600000.0
2006-09-21,150000,150000,146000,149000,1196,238400.0,1600000.0
2006-09-22,150000,150000,143000,145500,1962,232800.0,1600000.0
2006-09-25,142000,147000,141000,147000,2293,235200.0,1600000.0
2006-09-26,148000,150000,146000,149500,1766,239200.0,1600000.0
2006-09-27,149500,149500,148000,149500,1421,239200.0,1600000.0
2006-09-28,149000,152000,146500,152000,1311,243200.0,1600000.0
2006-09-29,154500,156000,147500,152000,5023,243200.0,1600000.0
2006-10-02,150000,153000,148000,153000,1609,244800.0,1600000.0
2006-10-04,152000,152500,146000,152000,2234,243200.0,1600000.0
2006-10-09,151500,151500,142000,148500,1748,237600.0,1600000.0
2006-10-10,148000,148500,145000,148500,2087,237600.0,1600000.0
2006-10-11,146000,148000,145000,148000,3955,236800.0,1600000.0
2006-10-12,148500,148500,146500,148500,567,237600.0,1600000.0
2006-10-13,148500,152000,146500,152000,3729,243200.0,1600000.0
2006-10-16,151500,152500,148000,152000,2922,243200.0,1600000.0
2006-10-17,153000,153000,148000,152500,2167,244000.0,1600000.0
2006-10-18,149500,152000,149500,151500,1400,242400.0,1600000.0
2006-10-19,154000,156000,150000,153000,3615,244800.0,1600000.0
2006-10-20,155000,160000,154000,156000,2977,249600.0,1600000.0
2006-10-23,154000,159000,154000,159000,2564,254400.0,1600000.0
2006-10-24,157500,159000,156000,156000,2298,249600.0,1600000.0
2006-10-25,156000,159000,156000,158000,2531,252800.0,1600000.0
2006-10-26,159000,159000,156000,157500,2538,252000.0,1600000.0
2006-10-27,157500,159500,156500,158500,2048,253600.0,1600000.0
2006-10-30,158500,158500,150000,154500,4608,247200.0,1600000.0
2006-10-31,158000,158000,149000,155000,6646,248000.0,1600000.0
2006-11-01,155000,155000,152000,154000,2246,246400.0,1600000.0
2006-11-02,154000,154000,151000,152000,1863,243200.0,1600000.0
2006-11-03,151000,152000,150000,150000,3681,240000.0,1600000.0
2006-11-06,150000,152000,147000,150000,2809,240000.0,1600000.0
2006-11-07,149500,151000,148500,150000,2755,240000.0,1600000.0
2006-11-08,149000,151000,149000,151000,1836,241600.0,1600000.0
2006-11-09,152000,153000,149000,153000,1676,244800.0,1600000.0
2006-11-10,150500,153000,150000,153000,1688,244800.0,1600000.0
2006-11-13,154000,160000,154000,157000,2136,251200.0,1600000.0
2006-11-14,157000,158500,156000,158000,1718,252800.0,1600000.0
2006-11-15,155500,158500,155500,158500,1599,253600.0,1600000.0
2006-11-16,159000,159000,153500,158500,3349,253600.0,1600000.0
2006-11-17,158000,159000,155000,159000,503,254400.0,1600000.0
2006-11-20,158000,158000,155500,158000,917,252800.0,1600000.0
2006-11-21,155500,156000,153500,156000,1077,249600.0,1600000.0
2006-11-22,156000,156000,153500,155500,1242,248800.0,1600000.0
2006-11-23,154000,160000,153000,155500,3569,248800.0,1600000.0
2006-11-24,153500,157000,153500,155500,1638,248800.0,1600000.0
2006-11-27,155500,155500,153500,155000,1233,248000.0,1600000.0
2006-11-28,153500,156000,152000,156000,2086,249600.0,1600000.0
2006-11-29,157000,157000,153000,156000,3277,249600.0,1600000.0
2006-11-30,159000,160000,155000,158500,5451,253600.0,1600000.0
2006-12-01,158500,169500,158500,169000,8743,270400.0,1600000.0
2006-12-04,166500,168000,163000,165000,3183,264000.0,1600000.0
2006-12-05,164500,165000,161500,161500,1383,258400.0,1600000.0
2006-12-06,160000,166000,160000,165000,850,264000.0,1600000.0
2006-12-07,168000,168000,161000,164000,1004,262400.0,1600000.0
2006-12-08,161000,162500,159000,162500,1054,260000.0,1600000.0
2006-12-11,162500,162500,157500,157500,792,252000.0,1600000.0
2006-12-12,157000,157500,153000,157500,2453,252000.0,1600000.0
2006-12-13,154000,164000,153000,164000,2486,262400.0,1600000.0
2006-12-14,163000,164000,161000,163500,990,261600.0,1600000.0
2006-12-15,163500,163500,159000,163500,3004,261600.0,1600000.0
2006-12-18,167500,167500,161500,164000,1357,262400.0,1600000.0
2006-12-19,163500,164000,158500,159500,1990,255200.0,1600000.0
2006-12-20,157500,160000,157000,157000,3339,251200.0,1600000.0
2006-12-21,157000,160000,156500,159500,2579,255200.0,1600000.0
2006-12-22,157500,160000,152500,159500,2258,255200.0,1600000.0
2006-12-26,157500,158500,156000,157000,649,251200.0,1600000.0
2006-12-27,157000,157000,156000,156500,584,250400.0,1600000.0
2006-12-28,157500,162000,156000,162000,7009,259200.0,1600000.0
2007-01-02,159500,161000,157500,160500,1123,256800.0,1600000.0
2007-01-03,160500,160500,153500,155000,2073,248000.0,1600000.0
2007-01-04,155000,157500,146000,153500,6699,245600.0,1600000.0
2007-01-05,154000,154500,153000,153500,458,245600.0,1600000.0
2007-01-08,151500,152000,150500,150500,516,240800.0,1600000.0
2007-01-09,153500,153500,150500,150500,680,240800.0,1600000.0
2007-01-10,150500,152500,149500,152500,1823,244000.0,1600000.0
2007-01-11,151000,154000,151000,152000,1150,243200.0,1600000.0
2007-01-12,150000,153500,150000,152000,2596,243200.0,1600000.0
2007-01-15,154000,154000,150000,154000,450,246400.0,1600000.0
2007-01-16,153500,153500,150000,153000,1770,244800.0,1600000.0
2007-01-17,154500,154500,151500,152000,1173,243200.0,1600000.0
2007-01-18,150500,154000,150500,154000,436,246400.0,1600000.0
2007-01-19,153500,153500,150000,152500,686,244000.0,1600000.0
2007-01-22,155500,155500,149000,149000,1119,238400.0,1600000.0
2007-01-23,148000,148000,146000,147000,1662,235200.0,1600000.0
2007-01-24,150000,151000,145000,151000,3439,241600.0,1600000.0
2007-01-25,153000,153000,146500,146500,2890,234400.0,1600000.0
2007-01-26,146000,147000,144000,144000,1412,230400.0,1600000.0
2007-01-29,146000,146500,140000,141500,713,226400.0,1600000.0
2007-01-30,142000,142500,141500,142000,510,227200.0,1600000.0
2007-01-31,143000,143500,139000,143000,1427,228800.0,1600000.0
2007-02-01,143000,144000,142500,142500,483,228000.0,1600000.0
2007-02-02,143500,148500,143500,148500,4606,237600.0,1600000.0
2007-02-05,146500,147000,145000,147000,6469,235200.0,1600000.0
2007-02-06,147000,147000,144000,146000,2892,233600.0,1600000.0
2007-02-07,146500,149000,146000,147000,2017,235200.0,1600000.0
2007-02-08,147000,147000,146500,147000,928,235200.0,1600000.0
2007-02-09,145000,147000,143500,146000,2821,233600.0,1600000.0
2007-02-12,144000,145000,142000,144500,633,231200.0,1600000.0
2007-02-13,144500,146000,144500,145000,1243,232000.0,1600000.0
2007-02-14,145000,147000,145000,146500,428,234400.0,1600000.0
2007-02-15,148500,149500,147000,149500,2353,239200.0,1600000.0
