한국수출포장공업(002200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-12-22,7340,7400,7250,7250,12700,29000.0,4000000.0
2003-12-23,7210,7300,7210,7230,4474,28920.0,4000000.0
2003-12-24,7230,7300,7230,7230,11790,28920.0,4000000.0
2003-12-26,7220,7220,7150,7160,11710,28640.0,4000000.0
2003-12-29,7040,7040,6930,6940,6680,27760.0,4000000.0
2003-12-30,7030,7040,6770,6950,14100,27800.0,4000000.0
2004-01-02,7140,7140,6900,7040,17100,28160.0,4000000.0
2004-01-05,6960,7080,6930,6950,2477,27800.0,4000000.0
2004-01-06,6870,6940,6760,6940,26190,27760.0,4000000.0
2004-01-07,6990,7040,6850,6940,11710,27760.0,4000000.0
2004-01-08,6890,6990,6720,6720,39050,26880.0,4000000.0
2004-01-09,6710,6800,6560,6560,34830,26240.0,4000000.0
2004-01-12,6510,6570,6500,6500,18190,26000.0,4000000.0
2004-01-13,6500,6530,6450,6500,12081,26000.0,4000000.0
2004-01-14,6470,6580,6460,6560,17260,26240.0,4000000.0
2004-01-15,6600,6630,6500,6500,12230,26000.0,4000000.0
2004-01-16,6500,6580,6480,6520,11650,26080.0,4000000.0
2004-01-19,6460,6550,6300,6430,14180,25720.0,4000000.0
2004-01-20,6420,6490,6310,6450,8600,25800.0,4000000.0
2004-01-26,6420,6490,6320,6350,15170,25400.0,4000000.0
2004-01-27,6380,6400,6350,6360,6080,25440.0,4000000.0
2004-01-28,6390,6390,6300,6370,8170,25480.0,4000000.0
2004-01-29,6330,6360,6280,6360,9840,25440.0,4000000.0
2004-01-30,6300,6400,6260,6370,26400,25480.0,4000000.0
2004-02-02,6410,6420,6300,6370,12290,25480.0,4000000.0
2004-02-03,6370,6380,6330,6330,10700,25320.0,4000000.0
2004-02-04,6310,6390,6300,6370,15460,25480.0,4000000.0
2004-02-05,6370,6480,6370,6480,17960,25920.0,4000000.0
2004-02-06,6530,6570,6480,6480,9870,25920.0,4000000.0
2004-02-09,6550,6550,6480,6510,12260,26040.0,4000000.0
2004-02-10,6540,6550,6450,6540,13660,26160.0,4000000.0
2004-02-11,6500,6560,6460,6460,11770,25840.0,4000000.0
2004-02-12,6500,6540,6460,6480,8870,25920.0,4000000.0
2004-02-13,6480,6550,6480,6540,3970,26160.0,4000000.0
2004-02-16,6520,6520,6450,6460,13960,25840.0,4000000.0
2004-02-17,6470,6490,6410,6430,13760,25720.0,4000000.0
2004-02-18,6480,6550,6450,6490,9260,25960.0,4000000.0
2004-02-19,6490,6510,6450,6510,4820,26040.0,4000000.0
2004-02-20,6400,6510,6400,6490,8610,25960.0,4000000.0
2004-02-23,6450,6500,6450,6460,15080,25840.0,4000000.0
2004-02-24,6420,6530,6420,6490,8820,25960.0,4000000.0
2004-02-25,6500,6530,6470,6500,12150,26000.0,4000000.0
2004-02-26,6500,6530,6470,6500,4930,26000.0,4000000.0
2004-02-27,6470,6530,6470,6530,660,26120.0,4000000.0
2004-03-02,6530,6560,6480,6520,9530,26080.0,4000000.0
2004-03-03,6500,6540,6470,6470,7270,25880.0,4000000.0
2004-03-04,6470,6590,6460,6560,12200,26240.0,4000000.0
2004-03-05,6600,6660,6560,6600,15060,26400.0,4000000.0
2004-03-08,6660,6690,6570,6600,24190,26400.0,4000000.0
2004-03-09,6510,6630,6510,6600,10340,26400.0,4000000.0
2004-03-10,6600,6600,6510,6540,3430,26160.0,4000000.0
2004-03-11,6530,6620,6500,6620,18320,26480.0,4000000.0
2004-03-12,6560,6590,6210,6400,7810,25600.0,4000000.0
2004-03-15,6440,6480,6400,6450,7820,25800.0,4000000.0
2004-03-16,6400,6400,6300,6300,13510,25200.0,4000000.0
2004-03-17,6300,6490,6300,6310,30280,25240.0,4000000.0
2004-03-18,6320,6370,6280,6310,89570,25240.0,4000000.0
2004-03-19,6300,6350,6290,6290,8060,25160.0,4000000.0
2004-03-22,6290,6290,6240,6250,4540,25000.0,4000000.0
2004-03-23,6200,6250,6170,6250,4710,25000.0,4000000.0
2004-03-24,6190,6250,6100,6160,30850,24640.0,4000000.0
2004-03-25,6170,6200,6090,6090,5300,24360.0,4000000.0
2004-03-26,6120,6250,6120,6170,11830,24680.0,4000000.0
2004-03-29,6170,6250,6160,6250,3840,25000.0,4000000.0
2004-03-30,6300,6300,6210,6270,8720,25080.0,4000000.0
2004-03-31,6400,6400,6240,6350,3630,25400.0,4000000.0
2004-04-01,6340,6400,6270,6300,1030,25200.0,4000000.0
2004-04-02,6350,6350,6230,6270,3132,25080.0,4000000.0
2004-04-06,6270,6340,6230,6290,12080,25160.0,4000000.0
2004-04-07,6330,6330,6250,6290,11740,25160.0,4000000.0
2004-04-08,6290,6300,6230,6230,6700,24920.0,4000000.0
2004-04-09,6230,6290,6210,6230,12470,24920.0,4000000.0
2004-04-12,6220,6280,6220,6260,5460,25040.0,4000000.0
2004-04-13,6370,6370,6190,6190,8430,24760.0,4000000.0
2004-04-14,6190,6250,6150,6190,3460,24760.0,4000000.0
2004-04-16,6230,6310,6230,6250,3640,25000.0,4000000.0
2004-04-19,6180,6300,6180,6230,7276,24920.0,4000000.0
2004-04-20,6250,6280,6220,6250,3940,25000.0,4000000.0
2004-04-21,6200,6250,6150,6150,13070,24600.0,4000000.0
2004-04-22,6190,6200,6100,6130,17620,24520.0,4000000.0
2004-04-23,6130,6250,6130,6240,11640,24960.0,4000000.0
2004-04-26,6200,6260,6200,6220,9900,24880.0,4000000.0
2004-04-27,6260,6260,6200,6220,14090,24880.0,4000000.0
2004-04-28,6200,6260,6200,6200,5540,24800.0,4000000.0
2004-04-29,6190,6190,6050,6060,11990,24240.0,4000000.0
2004-04-30,6010,6060,5960,5970,18660,23880.0,4000000.0
2004-05-03,5950,6040,5940,5950,7880,23800.0,4000000.0
2004-05-04,5990,6050,5960,6050,9870,24200.0,4000000.0
2004-05-06,5970,6080,5900,5980,7250,23920.0,4000000.0
2004-05-07,5910,5940,5800,5900,17060,23600.0,4000000.0
2004-05-10,5900,5900,5620,5700,11300,22800.0,4000000.0
2004-05-11,5690,5790,5570,5650,7420,22600.0,4000000.0
2004-05-12,5800,5800,5630,5740,6900,22960.0,4000000.0
2004-05-13,5740,5740,5590,5600,3910,22400.0,4000000.0
2004-05-14,5770,5770,5490,5580,5460,22320.0,4000000.0
2004-05-17,5680,5680,5280,5300,8820,21200.0,4000000.0
2004-05-18,5300,5300,5200,5300,4330,21200.0,4000000.0
2004-05-19,5480,5480,5300,5400,15490,21600.0,4000000.0
2004-05-20,5300,5400,5280,5280,6890,21120.0,4000000.0
2004-05-21,5350,5400,5290,5380,4800,21520.0,4000000.0
2004-05-24,5380,5390,5330,5390,6110,21560.0,4000000.0
2004-05-25,5300,5300,5190,5190,11130,20760.0,4000000.0
2004-05-27,5220,5290,5200,5230,23550,20920.0,4000000.0
2004-05-28,5270,5270,5190,5240,16400,20960.0,4000000.0
2004-05-31,5220,5460,5160,5400,47660,21600.0,4000000.0
2004-06-01,5310,5420,5260,5310,2250,21240.0,4000000.0
2004-06-02,5270,5490,5270,5430,42690,21720.0,4000000.0
2004-06-03,5440,5440,5300,5370,8270,21480.0,4000000.0
2004-06-04,5400,5400,5310,5330,12550,21320.0,4000000.0
2004-06-07,5330,5380,5270,5310,13630,21240.0,4000000.0
2004-06-08,5480,5480,5300,5430,14810,21720.0,4000000.0
2004-06-09,5350,5430,5280,5300,25050,21200.0,4000000.0
2004-06-10,5390,5400,5240,5370,22210,21480.0,4000000.0
2004-06-11,5350,5360,5180,5230,36390,20920.0,4000000.0
2004-06-14,5220,5280,5170,5200,11001,20800.0,4000000.0
2004-06-15,5200,5210,5100,5190,22200,20760.0,4000000.0
2004-06-16,5120,5200,5060,5200,4810,20800.0,4000000.0
2004-06-17,5120,5230,5040,5130,22640,20520.0,4000000.0
2004-06-18,5170,5170,5030,5130,23220,20520.0,4000000.0
2004-06-21,5180,5230,5130,5180,17320,20720.0,4000000.0
2004-06-22,5200,5250,5100,5180,11500,20720.0,4000000.0
2004-06-23,5140,5200,5100,5120,5380,20480.0,4000000.0
2004-06-24,5120,5190,5110,5140,2160,20560.0,4000000.0
2004-06-25,5130,5270,5120,5240,4520,20960.0,4000000.0
2004-06-28,5240,5290,5240,5250,6390,21000.0,4000000.0
2004-06-29,5260,5300,5250,5250,1690,21000.0,4000000.0
2004-06-30,5340,5340,5250,5280,7270,21120.0,4000000.0
2004-07-01,5300,5340,5260,5340,1850,21360.0,4000000.0
2004-07-02,5300,5360,5260,5340,1270,21360.0,4000000.0
2004-07-05,5360,5360,5250,5340,4760,21360.0,4000000.0
2004-07-06,5270,5350,5270,5290,1820,21160.0,4000000.0
2004-07-07,5250,5350,5250,5350,6110,21400.0,4000000.0
2004-07-08,5270,5480,5270,5450,1700,21800.0,4000000.0
2004-07-09,5520,5520,5310,5330,1510,21320.0,4000000.0
2004-07-12,5300,5450,5300,5420,780,21680.0,4000000.0
2004-07-13,5320,5390,5310,5390,1920,21560.0,4000000.0
2004-07-14,5320,5380,5300,5380,3420,21520.0,4000000.0
2004-07-15,5310,5460,5300,5380,3970,21520.0,4000000.0
2004-07-16,5300,5380,5260,5380,1610,21520.0,4000000.0
2004-07-19,5400,5400,5300,5380,2240,21520.0,4000000.0
2004-07-20,5270,5380,5270,5380,910,21520.0,4000000.0
2004-07-21,5300,5380,5300,5350,620,21400.0,4000000.0
2004-07-22,5270,5410,5270,5350,120,21400.0,4000000.0
2004-07-23,5290,5340,5290,5340,510,21360.0,4000000.0
2004-07-26,5390,5390,5390,5390,10,21560.0,4000000.0
2004-07-27,5390,5400,5260,5260,2430,21040.0,4000000.0
2004-07-28,5380,5380,5250,5350,6650,21400.0,4000000.0
2004-07-29,5310,5320,5270,5270,820,21080.0,4000000.0
2004-07-30,5260,5330,5260,5330,210,21320.0,4000000.0
2004-08-02,5270,5320,5250,5320,4040,21280.0,4000000.0
2004-08-03,5270,5280,5260,5260,1520,21040.0,4000000.0
2004-08-04,5260,5280,5180,5280,7510,21120.0,4000000.0
2004-08-05,5320,5340,5260,5260,730,21040.0,4000000.0
2004-08-06,5250,5270,5250,5260,2150,21040.0,4000000.0
2004-08-09,5300,5340,5260,5340,400,21360.0,4000000.0
2004-08-10,5340,5340,5320,5340,1790,21360.0,4000000.0
2004-08-11,5340,5390,5310,5310,820,21240.0,4000000.0
2004-08-12,5300,5310,5300,5310,2310,21240.0,4000000.0
2004-08-13,5440,5450,5300,5400,1760,21600.0,4000000.0
2004-08-16,5300,5440,5300,5370,6590,21480.0,4000000.0
2004-08-17,5470,5470,5360,5360,770,21440.0,4000000.0
2004-08-18,5360,5400,5270,5310,2540,21240.0,4000000.0
2004-08-19,5380,5410,5350,5400,3940,21600.0,4000000.0
2004-08-20,5360,5430,5340,5400,880,21600.0,4000000.0
2004-08-23,5520,5520,5350,5370,1360,21480.0,4000000.0
2004-08-24,5370,5400,5350,5400,2950,21600.0,4000000.0
2004-08-25,5350,5420,5350,5370,3460,21480.0,4000000.0
2004-08-26,5400,5440,5370,5390,8140,21560.0,4000000.0
2004-08-27,5390,5480,5390,5480,840,21920.0,4000000.0
2004-08-30,5480,5580,5480,5570,7139,22280.0,4000000.0
2004-08-31,5530,5640,5530,5620,8250,22480.0,4000000.0
2004-09-01,5630,5660,5600,5660,2810,22640.0,4000000.0
2004-09-02,5680,5770,5680,5750,6000,23000.0,4000000.0
2004-09-03,5700,5770,5630,5640,5990,22560.0,4000000.0
2004-09-06,5530,5700,5530,5700,2020,22800.0,4000000.0
2004-09-07,5610,5750,5610,5700,1090,22800.0,4000000.0
2004-09-08,5650,5900,5650,5820,16050,23280.0,4000000.0
2004-09-09,5810,5820,5660,5800,12500,23200.0,4000000.0
2004-09-10,5880,5880,5760,5800,2800,23200.0,4000000.0
2004-09-13,5810,5840,5750,5840,1920,23360.0,4000000.0
2004-09-14,5800,5860,5650,5680,7810,22720.0,4000000.0
2004-09-15,5860,5860,5670,5780,1690,23120.0,4000000.0
2004-09-16,5790,5790,5700,5760,6350,23040.0,4000000.0
2004-09-17,5850,5850,5750,5750,210,23000.0,4000000.0
2004-09-20,5710,5820,5700,5820,2450,23280.0,4000000.0
2004-09-21,5750,5810,5720,5750,3100,23000.0,4000000.0
2004-09-22,5750,5830,5700,5700,7610,22800.0,4000000.0
2004-09-23,5680,5740,5650,5720,18520,22880.0,4000000.0
2004-09-24,5700,5700,5600,5690,6120,22760.0,4000000.0
2004-09-30,5690,5770,5660,5700,11330,22800.0,4000000.0
2004-10-01,5740,5760,5660,5760,520,23040.0,4000000.0
2004-10-04,5790,5820,5670,5800,10330,23200.0,4000000.0
2004-10-05,5800,5840,5700,5800,45500,23200.0,4000000.0
2004-10-06,5920,5920,5780,5790,12330,23160.0,4000000.0
2004-10-07,5770,5820,5760,5800,3860,23200.0,4000000.0
2004-10-08,5820,5820,5740,5790,1532,23160.0,4000000.0
2004-10-11,5800,5870,5800,5850,7702,23400.0,4000000.0
2004-10-12,5900,5970,5810,5850,33200,23400.0,4000000.0
2004-10-13,5900,5960,5820,5820,13980,23280.0,4000000.0
2004-10-14,5930,5930,5720,5850,6980,23400.0,4000000.0
2004-10-15,5750,5820,5750,5820,780,23280.0,4000000.0
2004-10-18,5850,5850,5830,5850,1100,23400.0,4000000.0
2004-10-19,5940,5940,5800,5890,1090,23560.0,4000000.0
2004-10-20,5930,5930,5800,5900,1050,23600.0,4000000.0
2004-10-21,5720,5800,5720,5800,22620,23200.0,4000000.0
2004-10-22,5840,5840,5770,5780,700,23120.0,4000000.0
2004-10-25,5700,5760,5610,5760,2050,23040.0,4000000.0
2004-10-26,5840,5840,5840,5840,20,23360.0,4000000.0
2004-10-27,5660,5830,5660,5830,274,23320.0,4000000.0
2004-10-28,5800,5830,5750,5830,330,23320.0,4000000.0
2004-10-29,5830,5890,5730,5820,2626,23280.0,4000000.0
2004-11-01,5850,5870,5820,5850,2040,23400.0,4000000.0
2004-11-02,5850,5880,5720,5850,2450,23400.0,4000000.0
2004-11-03,5800,5850,5760,5770,7480,23080.0,4000000.0
2004-11-04,5770,5900,5770,5790,23710,23160.0,4000000.0
2004-11-05,5870,5870,5800,5830,1960,23320.0,4000000.0
2004-11-08,5930,5930,5800,5830,1890,23320.0,4000000.0
2004-11-09,5800,5860,5720,5840,8740,23360.0,4000000.0
2004-11-10,5730,5830,5730,5830,220,23320.0,4000000.0
2004-11-11,5760,5830,5700,5820,1820,23280.0,4000000.0
2004-11-12,5770,5890,5770,5830,1950,23320.0,4000000.0
2004-11-15,5800,5800,5770,5800,8390,23200.0,4000000.0
2004-11-16,5840,5840,5700,5720,8580,22880.0,4000000.0
2004-11-17,5720,5800,5710,5790,4980,23160.0,4000000.0
2004-11-18,5770,5800,5710,5800,5590,23200.0,4000000.0
2004-11-19,5790,5790,5660,5670,5430,22680.0,4000000.0
2004-11-22,5650,5740,5500,5590,11927,22360.0,4000000.0
2004-11-23,5500,5600,5490,5510,9460,22040.0,4000000.0
2004-11-24,5530,5590,5450,5510,10880,22040.0,4000000.0
2004-11-25,5580,5590,5500,5500,3400,22000.0,4000000.0
2004-11-26,5530,5590,5490,5520,4180,22080.0,4000000.0
2004-11-29,5550,5600,5460,5560,4360,22240.0,4000000.0
2004-11-30,5640,5640,5530,5560,3980,22240.0,4000000.0
2004-12-01,5520,5640,5520,5600,3270,22400.0,4000000.0
2004-12-02,5570,5700,5570,5690,5100,22760.0,4000000.0
2004-12-03,5650,5760,5610,5720,974,22880.0,4000000.0
2004-12-06,5660,5780,5650,5740,730,22960.0,4000000.0
2004-12-07,5730,5740,5610,5630,2970,22520.0,4000000.0
2004-12-08,5640,5740,5630,5630,3940,22520.0,4000000.0
2004-12-09,5700,5700,5600,5630,24526,22520.0,4000000.0
2004-12-10,5670,5680,5580,5650,1190,22600.0,4000000.0
2004-12-13,5650,5670,5570,5590,3350,22360.0,4000000.0
2004-12-14,5590,5630,5570,5590,1830,22360.0,4000000.0
2004-12-15,5790,5790,5600,5620,3030,22480.0,4000000.0
2004-12-16,5590,5690,5590,5670,1710,22680.0,4000000.0
2004-12-17,5600,5670,5590,5650,1460,22600.0,4000000.0
2004-12-20,5660,5660,5610,5610,1810,22440.0,4000000.0
2004-12-21,5610,5660,5610,5650,7260,22600.0,4000000.0
2004-12-22,5630,5650,5630,5650,2660,22600.0,4000000.0
2004-12-23,5750,5750,5630,5720,6270,22880.0,4000000.0
2004-12-24,5660,5710,5610,5670,8580,22680.0,4000000.0
2004-12-27,5620,5670,5620,5650,1550,22600.0,4000000.0
2004-12-28,5680,5700,5620,5690,5052,22760.0,4000000.0
2004-12-29,5540,5540,5330,5380,4318,21520.0,4000000.0
2004-12-30,5490,5490,5310,5400,1850,21600.0,4000000.0
2005-01-03,5440,5440,5310,5320,14762,21280.0,4000000.0
2005-01-04,5330,5410,5310,5370,19670,21480.0,4000000.0
2005-01-05,5360,5370,5300,5330,3590,21320.0,4000000.0
2005-01-06,5320,5330,5300,5300,4050,21200.0,4000000.0
2005-01-07,5300,5350,5300,5300,1200,21200.0,4000000.0
2005-01-10,5300,5450,5300,5380,4322,21520.0,4000000.0
2005-01-11,5380,5770,5360,5690,27416,22760.0,4000000.0
2005-01-12,5590,5670,4840,5430,93812,21720.0,4000000.0
2005-01-13,5500,5500,5390,5410,40494,21640.0,4000000.0
2005-01-14,5440,5450,5300,5370,24591,21480.0,4000000.0
2005-01-17,5310,5440,5310,5440,17120,21760.0,4000000.0
2005-01-18,5440,5470,5380,5440,11460,21760.0,4000000.0
2005-01-19,5440,5450,5370,5420,20830,21680.0,4000000.0
2005-01-20,5400,5430,5370,5400,2960,21600.0,4000000.0
2005-01-21,5330,5440,5330,5400,6700,21600.0,4000000.0
2005-01-24,5340,5400,5300,5320,30610,21280.0,4000000.0
2005-01-25,5370,5370,5320,5360,3520,21440.0,4000000.0
2005-01-26,5370,5400,5340,5360,9040,21440.0,4000000.0
2005-01-27,5400,5520,5390,5470,26310,21880.0,4000000.0
2005-01-28,5470,5500,5440,5440,6781,21760.0,4000000.0
2005-01-31,5440,5700,5440,5630,52689,22520.0,4000000.0
2005-02-01,5740,5740,5600,5620,34550,22480.0,4000000.0
2005-02-02,5700,5700,5600,5660,14412,22640.0,4000000.0
2005-02-03,5660,5800,5660,5710,36492,22840.0,4000000.0
2005-02-04,5710,5790,5700,5790,22610,23160.0,4000000.0
2005-02-07,5750,6020,5750,5930,43880,23720.0,4000000.0
2005-02-11,5860,6080,5860,5920,37880,23680.0,4000000.0
2005-02-14,6000,6400,6000,6250,42563,25000.0,4000000.0
2005-02-15,6240,6290,6160,6270,29590,25080.0,4000000.0
2005-02-16,6300,6380,6160,6250,30010,25000.0,4000000.0
2005-02-17,6280,6380,6250,6330,33020,25320.0,4000000.0
2005-02-18,6390,6430,6200,6400,39190,25600.0,4000000.0
2005-02-21,6320,6590,6320,6590,59734,26360.0,4000000.0
2005-02-22,6560,6640,6470,6500,66990,26000.0,4000000.0
2005-02-23,6410,6500,6230,6300,100861,25200.0,4000000.0
2005-02-24,6300,6650,6300,6460,54761,25840.0,4000000.0
2005-02-25,6460,6600,6450,6590,29910,26360.0,4000000.0
2005-02-28,6500,6890,6500,6890,38850,27560.0,4000000.0
2005-03-02,6890,7200,6890,7000,36025,28000.0,4000000.0
2005-03-03,6980,7030,6900,7000,32680,28000.0,4000000.0
2005-03-04,6950,7200,6950,7070,41720,28280.0,4000000.0
2005-03-07,7000,7100,6960,7050,61395,28200.0,4000000.0
2005-03-08,7010,7050,6840,6860,46020,27440.0,4000000.0
2005-03-09,6740,6970,6740,6900,7500,27600.0,4000000.0
2005-03-10,6880,6970,6840,6970,13270,27880.0,4000000.0
2005-03-11,6900,7000,6880,6970,34280,27880.0,4000000.0
2005-03-14,6980,6980,6810,6880,33400,27520.0,4000000.0
2005-03-15,6650,6940,6530,6590,35710,26360.0,4000000.0
2005-03-16,6510,6680,6320,6430,41640,25720.0,4000000.0
2005-03-17,6330,6460,6200,6250,36220,25000.0,4000000.0
2005-03-18,6320,6320,6010,6200,74980,24800.0,4000000.0
2005-03-21,6020,6180,5990,6180,40150,24720.0,4000000.0
2005-03-22,6070,6200,6070,6110,13610,24440.0,4000000.0
2005-03-23,6110,6140,6010,6140,22450,24560.0,4000000.0
2005-03-24,6050,6140,5840,6070,18640,24280.0,4000000.0
2005-03-25,6070,6080,5830,6060,13780,24240.0,4000000.0
2005-03-28,6100,6270,6060,6210,26230,24840.0,4000000.0
2005-03-29,6210,6210,6010,6130,5080,24520.0,4000000.0
2005-03-30,6020,6160,6010,6160,4700,24640.0,4000000.0
2005-03-31,6190,6200,6070,6170,4620,24680.0,4000000.0
2005-04-01,6120,6140,6060,6130,9340,24520.0,4000000.0
2005-04-04,6050,6050,5900,6000,26950,24000.0,4000000.0
2005-04-06,6000,6080,5950,6000,8450,24000.0,4000000.0
2005-04-07,6000,6080,5950,6080,13030,24320.0,4000000.0
2005-04-08,6080,6100,6020,6100,8960,24400.0,4000000.0
2005-04-11,6030,6130,5950,6000,85490,24000.0,4000000.0
2005-04-12,5930,6040,5930,6040,7340,24160.0,4000000.0
2005-04-13,6040,6040,5950,6000,10800,24000.0,4000000.0
2005-04-14,6070,6070,5830,5930,12220,23720.0,4000000.0
2005-04-15,5900,5900,5760,5890,4970,23560.0,4000000.0
2005-04-18,5780,5800,5620,5770,15920,23080.0,4000000.0
2005-04-19,5680,5750,5680,5710,19720,22840.0,4000000.0
2005-04-20,5750,5750,5640,5710,13000,22840.0,4000000.0
2005-04-21,5610,5890,5580,5890,13780,23560.0,4000000.0
2005-04-22,5710,5790,5700,5730,10180,22920.0,4000000.0
2005-04-25,5770,5770,5690,5750,13940,23000.0,4000000.0
2005-04-26,5680,5800,5680,5780,2750,23120.0,4000000.0
2005-04-27,5780,5780,5660,5750,2250,23000.0,4000000.0
2005-04-28,5620,5720,5620,5700,8240,22800.0,4000000.0
2005-04-29,5700,5770,5660,5750,28720,23000.0,4000000.0
2005-05-02,5700,5750,5680,5720,13280,22880.0,4000000.0
2005-05-03,5700,5740,5700,5720,9710,22880.0,4000000.0
2005-05-04,5720,5790,5680,5780,6470,23120.0,4000000.0
2005-05-06,5800,5800,5700,5700,14723,22800.0,4000000.0
2005-05-09,5700,5730,5540,5610,22940,22440.0,4000000.0
2005-05-10,5680,5680,5580,5600,35597,22400.0,4000000.0
2005-05-11,5600,5600,5520,5580,21340,22320.0,4000000.0
2005-05-12,5550,5600,5530,5600,5660,22400.0,4000000.0
2005-05-13,5690,5690,5530,5590,2370,22360.0,4000000.0
2005-05-16,5590,5650,5550,5640,1160,22560.0,4000000.0
2005-05-17,5600,5600,5530,5570,5630,22280.0,4000000.0
2005-05-18,5550,5550,5510,5540,2140,22160.0,4000000.0
2005-05-19,5510,5590,5470,5540,25200,22160.0,4000000.0
2005-05-20,5580,5580,5500,5530,1550,22120.0,4000000.0
2005-05-23,5470,5500,5450,5480,6210,21920.0,4000000.0
2005-05-24,5450,5490,5420,5480,7957,21920.0,4000000.0
2005-05-25,5450,5460,5390,5430,44370,21720.0,4000000.0
2005-05-26,5410,5430,5350,5350,31817,21400.0,4000000.0
2005-05-27,5360,5530,5360,5490,12550,21960.0,4000000.0
2005-05-30,5490,5490,5420,5420,9620,21680.0,4000000.0
2005-05-31,5450,5480,5410,5440,19570,21760.0,4000000.0
2005-06-01,5490,5690,5370,5690,20141,22760.0,4000000.0
2005-06-02,5510,5580,5500,5530,23820,22120.0,4000000.0
2005-06-03,5590,5590,5450,5530,2910,22120.0,4000000.0
2005-06-07,5440,5450,5420,5440,21060,21760.0,4000000.0
2005-06-08,5450,5490,5430,5440,27353,21760.0,4000000.0
2005-06-09,5430,5490,5430,5450,19538,21800.0,4000000.0
2005-06-10,5490,5600,5450,5480,19220,21920.0,4000000.0
2005-06-13,5510,5530,5480,5490,13830,21960.0,4000000.0
2005-06-14,5510,5510,5400,5430,34740,21720.0,4000000.0
2005-06-15,5410,5490,5400,5470,21570,21880.0,4000000.0
2005-06-16,5530,5530,5450,5470,16340,21880.0,4000000.0
2005-06-17,5530,5530,5470,5500,6420,22000.0,4000000.0
2005-06-20,5520,5580,5500,5550,5970,22200.0,4000000.0
2005-06-21,5580,5580,5500,5560,3250,22240.0,4000000.0
2005-06-22,5560,5560,5500,5530,4485,22120.0,4000000.0
2005-06-23,5540,6000,5540,5650,29390,22600.0,4000000.0
2005-06-24,5650,5700,5610,5680,13730,22720.0,4000000.0
2005-06-27,5600,5620,5520,5540,9190,22160.0,4000000.0
2005-06-28,5550,5680,5550,5620,4750,22480.0,4000000.0
2005-06-29,5630,5690,5590,5600,7796,22400.0,4000000.0
2005-06-30,5600,5680,5600,5600,28750,22400.0,4000000.0
2005-07-01,5740,5740,5600,5670,19440,22680.0,4000000.0
2005-07-04,5650,5790,5630,5740,36421,22960.0,4000000.0
2005-07-05,5780,5870,5780,5850,27460,23400.0,4000000.0
2005-07-06,5770,5980,5770,5970,19610,23880.0,4000000.0
2005-07-07,6000,6250,5920,6160,62021,24640.0,4000000.0
2005-07-08,6050,6160,6000,6040,22201,24160.0,4000000.0
2005-07-11,6030,6100,6030,6050,21672,24200.0,4000000.0
2005-07-12,6100,6130,6050,6090,12640,24360.0,4000000.0
2005-07-13,6090,6100,6050,6050,7870,24200.0,4000000.0
2005-07-14,6030,6090,5900,6010,20030,24040.0,4000000.0
2005-07-15,6100,6100,6030,6060,7417,24240.0,4000000.0
2005-07-18,6120,6120,6000,6030,36101,24120.0,4000000.0
2005-07-19,6030,6150,6030,6110,42060,24440.0,4000000.0
2005-07-20,6110,6450,6110,6380,108270,25520.0,4000000.0
2005-07-21,6450,6450,6290,6310,59950,25240.0,4000000.0
2005-07-22,6310,6340,6160,6330,7310,25320.0,4000000.0
2005-07-25,6250,6370,6250,6350,22580,25400.0,4000000.0
2005-07-26,6210,6390,6210,6330,28300,25320.0,4000000.0
2005-07-27,6350,6400,6330,6380,26520,25520.0,4000000.0
2005-07-28,6400,6460,6320,6350,42120,25400.0,4000000.0
2005-07-29,6350,6480,6300,6350,37680,25400.0,4000000.0
2005-08-01,6350,6350,6200,6210,17879,24840.0,4000000.0
2005-08-02,6250,6250,6160,6200,31860,24800.0,4000000.0
2005-08-03,6200,6250,6160,6160,24230,24640.0,4000000.0
2005-08-04,6190,6200,6140,6170,14800,24680.0,4000000.0
2005-08-05,6100,6110,5980,6030,21170,24120.0,4000000.0
2005-08-08,6000,6070,5960,6070,5700,24280.0,4000000.0
2005-08-09,6070,6070,6000,6060,4830,24240.0,4000000.0
2005-08-10,6000,6130,6000,6100,4090,24400.0,4000000.0
2005-08-11,6170,6170,6050,6130,9960,24520.0,4000000.0
2005-08-12,6100,6170,6100,6140,5920,24560.0,4000000.0
2005-08-16,6100,6160,6080,6140,1310,24560.0,4000000.0
2005-08-17,6180,6180,6010,6140,15560,24560.0,4000000.0
2005-08-18,6150,6200,6070,6100,9130,24400.0,4000000.0
2005-08-19,6030,6140,6030,6090,5820,24360.0,4000000.0
2005-08-22,6060,6130,6060,6130,7050,24520.0,4000000.0
2005-08-23,6080,6390,6080,6190,19600,24760.0,4000000.0
2005-08-24,6200,6210,6100,6180,10190,24720.0,4000000.0
2005-08-25,6090,6200,6090,6160,12950,24640.0,4000000.0
2005-08-26,6200,6200,6090,6140,20310,24560.0,4000000.0
2005-08-29,6060,6060,6000,6000,14480,24000.0,4000000.0
2005-08-30,5920,6080,5920,6000,9280,24000.0,4000000.0
2005-08-31,5920,6030,5920,6020,10900,24080.0,4000000.0
2005-09-01,6020,6150,6000,6110,19630,24440.0,4000000.0
2005-09-02,6180,6180,6020,6130,13350,24520.0,4000000.0
2005-09-05,6170,6170,6060,6060,6870,24240.0,4000000.0
