쌍용자동차(003620),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-11-12,39216,39900,37696,37772,2986332,568772.0,114440984.0
2002-11-13,37582,39064,36100,38000,5311678,572205.0,114440984.0
2002-11-14,37810,39900,37696,38076,3289489,573349.0,114440984.0
2002-11-15,39140,40584,38684,39444,2802934,593949.0,114440984.0
2002-11-18,39292,39900,38912,38912,1034750,585938.0,114440984.0
2002-11-19,38304,39672,38304,39216,1137260,590515.0,114440984.0
2002-11-20,41952,45068,41344,42180,11162632,635147.0,114440984.0
2002-11-21,43472,44232,42788,43472,3814010,654602.0,114440984.0
2002-11-22,45904,48108,44612,44764,8994243,674057.0,114440984.0
2002-11-25,44460,46056,44460,45296,2539436,682068.0,114440984.0
2002-11-26,46056,46132,44156,44384,1882819,668335.0,114440984.0
2002-11-27,43548,45980,43548,45752,2537219,688935.0,114440984.0
2002-11-28,47500,50464,46740,48716,5987531,733567.0,114440984.0
2002-11-29,49020,51148,47652,50844,4527326,765610.0,114440984.0
2002-12-02,51680,54720,51300,54720,5504294,823975.0,114440984.0
2002-12-03,55479,62700,54720,57380,8510301,864029.0,114440984.0
2002-12-04,57684,59736,55632,56012,4776794,843430.0,114440984.0
2002-12-05,57380,57759,55479,56772,2945794,854874.0,114440984.0
2002-12-06,55859,56620,55100,55480,2635992,835419.0,114440984.0
2002-12-09,54948,56164,49247,49628,5126662,747300.0,114440984.0
2002-12-10,48336,52136,47272,51300,4202576,772477.0,114440984.0
2002-12-11,52060,58214,51908,55404,6586589,880666.0,120804620.0
2002-12-12,56391,59204,54188,55404,5160471,880666.0,120804620.0
2002-12-13,55023,56163,54112,54264,2059897,862545.0,120804620.0
2002-12-16,52819,54340,51679,51756,2148145,822679.0,120804620.0
2002-12-17,52820,53578,52136,52212,2234503,829928.0,120804620.0
2002-12-18,51072,52972,50236,51072,2318745,811807.0,120804620.0
2002-12-20,50388,52440,50388,50920,2161257,809391.0,120804620.0
2002-12-23,50917,52133,46360,46588,2867161,740532.0,120804620.0
2002-12-24,45600,46588,42256,44156,2968211,701875.0,120804620.0
2002-12-26,44080,45068,42560,42712,2333935,678922.0,120804620.0
2002-12-27,41496,42788,40736,40888,2772333,649929.0,120804620.0
2002-12-30,39900,40280,35986,38076,2323018,605231.0,120804620.0
2003-01-02,39216,41952,38532,41572,4287781,660801.0,120804620.0
2003-01-03,43320,45372,43244,44308,5217304,704291.0,120804620.0
2003-01-06,44764,49324,44536,48412,7878285,769525.0,120804620.0
2003-01-07,49932,50160,45220,45676,4670346,726036.0,120804620.0
2003-01-08,46132,47728,45676,45980,3630119,730868.0,120804620.0
2003-01-09,44916,46588,43700,46512,3613155,739324.0,120804620.0
2003-01-10,47500,48260,42636,44080,4906576,700667.0,120804620.0
2003-01-13,44080,45144,43244,44916,2463120,713955.0,120804620.0
2003-01-14,44916,45448,43472,43472,2773173,691002.0,120804620.0
2003-01-15,43700,44460,43168,43472,1987639,691002.0,120804620.0
2003-01-16,42636,43320,41952,42256,1702952,671674.0,120804620.0
2003-01-17,41116,41952,39900,40052,2174613,636640.0,120804620.0
2003-01-20,39216,40888,38836,39900,1569388,634224.0,120804620.0
2003-01-21,40052,41724,39596,41116,2885003,653553.0,120804620.0
2003-01-22,40052,40736,38912,38988,1728457,619728.0,120804620.0
2003-01-23,38988,39748,38152,39064,1822394,620936.0,120804620.0
2003-01-24,39140,39672,36632,37088,1736248,589527.0,120804620.0
2003-01-27,35112,36024,32832,33212,3187312,527916.0,120804620.0
2003-01-28,33212,34162,33022,33820,1935266,537581.0,120804620.0
2003-01-29,34010,34390,32679,33896,1804904,538789.0,120804620.0
2003-01-30,34580,37050,34276,35796,3152923,568990.0,120804620.0
2003-02-03,35720,37620,35074,37012,3950193,588318.0,120804620.0
2003-02-04,37050,37240,35796,35872,2855822,570198.0,120804620.0
2003-02-05,35644,35720,34580,34732,1992921,552077.0,120804620.0
2003-02-06,34656,36252,34428,35340,2962823,561741.0,120804620.0
2003-02-07,34732,35112,33896,34580,1421411,549661.0,120804620.0
2003-02-10,33630,35834,33592,35416,1706608,562950.0,120804620.0
2003-02-11,36100,37924,35416,37810,4795521,601003.0,120804620.0
2003-02-12,38000,40812,37924,40204,6662136,639056.0,120804620.0
2003-02-13,40508,40964,39216,39900,3458090,634224.0,120804620.0
2003-02-14,40432,41496,40280,40356,3766004,641473.0,120804620.0
2003-02-17,41572,41648,40204,41496,3299434,659593.0,120804620.0
2003-02-18,41648,41724,39672,39748,1993738,631808.0,120804620.0
2003-02-19,40432,40584,38152,38152,2616174,606439.0,120804620.0
2003-02-20,37620,41800,37620,41496,5209070,659593.0,120804620.0
2003-02-21,41724,43776,41420,42940,4763806,682546.0,120804620.0
2003-02-24,44080,44384,42940,43016,2243695,683754.0,120804620.0
2003-02-25,42256,42940,40736,40736,1426960,647513.0,120804620.0
2003-02-26,41496,42636,41116,41876,1776395,665633.0,120804620.0
2003-02-27,41268,43472,41192,43472,2965274,691002.0,120804620.0
2003-02-28,44004,45524,43016,43320,3615126,688586.0,120804620.0
2003-03-03,44460,44612,42788,44232,1943516,703083.0,120804620.0
2003-03-04,43548,44992,43244,44004,1686243,699459.0,120804620.0
2003-03-05,43016,43244,41268,42332,1695406,672882.0,120804620.0
2003-03-06,42560,42940,40660,40660,1482938,646305.0,120804620.0
2003-03-07,38456,40280,37734,38760,2146020,616104.0,120804620.0
2003-03-10,38456,39140,35264,36138,2034736,574426.0,120804620.0
2003-03-11,34618,35492,34352,35112,1145360,558117.0,120804620.0
2003-03-12,35454,37848,35454,36784,1977745,584694.0,120804620.0
2003-03-13,36784,37240,33744,34580,1986957,549661.0,120804620.0
2003-03-14,36480,36746,35036,35188,1971277,559325.0,120804620.0
2003-03-17,34960,35378,30400,30400,1812510,483218.0,120804620.0
2003-03-18,32679,33440,31920,32756,1995569,520668.0,120804620.0
2003-03-19,33060,36518,33060,36366,4171012,578050.0,120804620.0
2003-03-20,37392,39140,36670,39140,3269868,622144.0,120804620.0
2003-03-21,39672,39672,38152,39140,2059659,622144.0,120804620.0
2003-03-24,39900,40204,38000,38000,1852937,604023.0,120804620.0
2003-03-25,35796,36062,35074,35188,1685076,559325.0,120804620.0
2003-03-26,36252,37202,35872,36024,1989427,572614.0,120804620.0
2003-03-27,35568,36936,35568,36024,1189322,572614.0,120804620.0
2003-03-28,36784,38684,35872,38684,1767581,614896.0,120804620.0
2003-03-31,37620,38152,36100,36100,1260511,573822.0,120804620.0
2003-04-01,35340,36442,34884,36252,1464640,576238.0,120804620.0
2003-04-02,36860,37088,36176,37088,1318394,589527.0,120804620.0
2003-04-03,38532,38684,36784,36898,1643866,586506.0,120804620.0
2003-04-04,36480,38912,36328,38304,1904489,608855.0,120804620.0
2003-04-07,39520,41268,38760,40356,2165631,641473.0,120804620.0
2003-04-08,39444,43016,39368,42940,4194983,682546.0,120804620.0
2003-04-09,42940,43624,41192,41192,1958640,654761.0,120804620.0
2003-04-10,41192,43472,41192,43244,3209977,687378.0,120804620.0
2003-04-11,43928,44004,42484,42864,2441723,681338.0,120804620.0
2003-04-14,43852,44004,42788,43472,1522784,691002.0,120804620.0
2003-04-15,44460,44764,42712,42940,1930357,682546.0,120804620.0
2003-04-16,44080,44232,43092,43624,2180456,693419.0,120804620.0
2003-04-17,43168,43168,41876,42028,1547062,668050.0,120804620.0
2003-04-18,42788,43472,42256,43016,1654905,683754.0,120804620.0
2003-04-21,43320,45751,42940,45524,2975731,723620.0,120804620.0
2003-04-22,45904,45904,43472,43624,1606293,693419.0,120804620.0
2003-04-23,44384,44612,41876,41952,2084334,666842.0,120804620.0
2003-04-24,41572,42560,40052,40356,1180125,641473.0,120804620.0
2003-04-25,39140,39520,36024,37012,2179750,588318.0,120804620.0
2003-04-28,34694,37848,34694,37164,1116989,590735.0,120804620.0
2003-04-29,38000,40432,37848,40280,1956740,640264.0,120804620.0
2003-04-30,39672,40964,39292,39672,947119,630600.0,120804620.0
2003-05-02,39900,40888,39748,40280,1633619,640264.0,120804620.0
2003-05-06,40584,42560,39976,41116,3212760,653553.0,120804620.0
2003-05-07,41800,43472,40356,43320,3670230,688586.0,120804620.0
2003-05-09,43092,46284,42408,45524,4576151,723620.0,120804620.0
2003-05-12,46360,48412,46360,46588,2980007,740532.0,120804620.0
2003-05-13,47120,48563,46131,46360,3076103,736908.0,120804620.0
2003-05-14,46360,47727,46360,47576,1488967,756237.0,120804620.0
2003-05-15,47956,48640,46891,47880,1579288,761069.0,120804620.0
2003-05-16,47880,49628,47651,48792,3177146,775566.0,120804620.0
2003-05-19,48640,48640,45600,45600,1760642,724828.0,120804620.0
2003-05-20,44460,45904,43776,45068,1543989,716371.0,120804620.0
2003-05-21,44916,46588,44916,45144,1287071,717579.0,120804620.0
2003-05-22,44916,46056,42560,42560,1750186,676506.0,120804620.0
2003-05-23,43396,44840,43396,44840,1484616,712747.0,120804620.0
2003-05-26,45220,47956,44231,47500,2087487,755029.0,120804620.0
2003-05-27,48260,48411,46283,47880,1248763,761069.0,120804620.0
2003-05-28,49323,50996,49020,50388,4175033,800935.0,120804620.0
2003-05-29,51680,57683,51299,55328,8205409,879458.0,120804620.0
2003-05-30,55100,55100,52211,53048,2252861,843216.0,120804620.0
2003-06-02,53580,54340,50388,50768,2706018,806975.0,120804620.0
2003-06-03,50160,52820,49628,52592,1685842,835968.0,120804620.0
2003-06-04,52592,53428,50388,51376,1540786,816639.0,120804620.0
2003-06-05,51528,52516,51148,51300,1452804,815431.0,120804620.0
2003-06-09,50996,51680,50236,50692,948703,805767.0,120804620.0
2003-06-10,50236,51224,49171,51224,1764474,814223.0,120804620.0
2003-06-11,51148,51908,49780,49856,1231391,792478.0,120804620.0
2003-06-12,50919,53048,50388,52668,2304426,837176.0,120804620.0
2003-06-13,52819,53731,51072,52896,1711324,840800.0,120804620.0
2003-06-16,52364,52820,51527,52060,950770,827512.0,120804620.0
2003-06-17,53200,53352,50768,50996,1980276,810599.0,120804620.0
2003-06-18,51148,52060,50540,51148,1199470,813015.0,120804620.0
2003-06-19,51604,53504,51223,51376,2873493,816639.0,120804620.0
2003-06-20,50844,53428,48716,50160,4333682,797310.0,120804620.0
2003-06-23,49780,49856,48640,48640,1176825,773150.0,120804620.0
2003-06-24,47424,48259,46968,47196,983280,750197.0,120804620.0
2003-06-25,47271,48563,47271,47500,801552,755029.0,120804620.0
2003-06-26,47500,49628,47500,47728,1065062,758653.0,120804620.0
2003-06-27,48640,49172,47880,48640,525465,773150.0,120804620.0
2003-06-30,48640,49856,48561,49400,914674,785230.0,120804620.0
2003-07-01,49932,50008,48412,49020,773406,779190.0,120804620.0
2003-07-02,49628,49628,47196,47728,2604898,758653.0,120804620.0
2003-07-03,48563,49475,47272,48184,2484591,765901.0,120804620.0
2003-07-04,51679,54111,51148,53884,6029520,856505.0,120804620.0
2003-07-07,54340,55024,52516,54036,3202145,858921.0,120804620.0
2003-07-08,54340,55099,52363,52744,2124150,838384.0,120804620.0
2003-07-09,52059,53656,51300,52136,1435343,828720.0,120804620.0
2003-07-10,51832,53048,51832,52060,1030050,827512.0,120804620.0
2003-07-11,51907,54492,51907,53656,2353866,852881.0,120804620.0
2003-07-14,54720,55708,53656,55632,2879036,884290.0,120804620.0
2003-07-15,56316,56392,53580,53656,1353541,852881.0,120804620.0
2003-07-16,54112,54340,51755,52136,1293747,828720.0,120804620.0
2003-07-18,50539,53579,50539,51680,1134307,821471.0,120804620.0
2003-07-21,52440,52591,49248,49400,878154,785230.0,120804620.0
2003-07-22,48260,50540,48260,49780,786257,791270.0,120804620.0
2003-07-23,49476,50539,49096,49704,543100,790062.0,120804620.0
2003-07-24,49020,49856,48944,49856,501330,792478.0,120804620.0
2003-07-25,49780,51756,49780,51300,657190,815431.0,120804620.0
2003-07-28,52364,53276,52135,53200,747745,845632.0,120804620.0
2003-07-29,53580,53883,51984,52516,457213,834760.0,120804620.0
2003-07-30,53199,53199,50920,50920,794041,809391.0,120804620.0
2003-07-31,50996,51452,50692,50768,390648,806975.0,120804620.0
2003-08-01,50387,53200,50387,52440,893480,833552.0,120804620.0
2003-08-04,51300,52364,50614,51300,303220,815431.0,120804620.0
2003-08-05,51300,51984,50084,50160,599653,797310.0,120804620.0
2003-08-06,49400,50083,48336,48792,637834,775566.0,120804620.0
2003-08-07,48792,49856,47804,48792,933416,775566.0,120804620.0
2003-08-08,48868,50539,48868,49248,875416,782814.0,120804620.0
2003-08-11,49095,49324,47956,48716,534417,774358.0,120804620.0
2003-08-12,48716,49476,48260,48260,496457,767109.0,120804620.0
2003-08-13,48640,52135,48640,50768,1580788,806975.0,120804620.0
2003-08-14,51832,55100,50919,55100,2651138,875833.0,120804620.0
2003-08-18,55176,60724,53960,60724,4276666,965229.0,120804620.0
2003-08-19,60800,61712,58368,59888,2313220,951940.0,120804620.0
2003-08-20,59432,59660,57075,57760,1274620,918115.0,120804620.0
2003-08-21,58748,62167,58748,60420,2441244,960397.0,120804620.0
2003-08-22,61560,62624,58900,60572,1585070,962813.0,120804620.0
2003-08-25,60040,61788,59660,61560,997160,978517.0,120804620.0
2003-08-26,60800,63080,60040,63080,1148420,1002678.0,120804620.0
2003-08-27,63155,66652,62396,64752,1824980,1029255.0,120804620.0
2003-08-28,64599,64752,61408,62320,827049,990598.0,120804620.0
2003-08-29,63080,65512,61788,63080,1026802,1002678.0,120804620.0
2003-09-01,62927,63840,60040,60648,966927,964021.0,120804620.0
2003-09-02,60724,61864,60268,60800,1017439,966437.0,120804620.0
2003-09-03,61256,61484,60192,60952,745390,968853.0,120804620.0
2003-09-04,60800,60952,57760,58140,912135,924155.0,120804620.0
2003-09-05,58064,60648,58064,58672,756949,932612.0,120804620.0
2003-09-08,59280,61256,58596,58596,1050398,931404.0,120804620.0
2003-09-09,58520,58824,56924,57760,1268175,918115.0,120804620.0
2003-09-15,58064,59736,57152,58520,507119,930196.0,120804620.0
2003-09-16,57911,59584,57911,59508,459634,945900.0,120804620.0
2003-09-17,59508,60116,58064,59052,1906193,938652.0,120804620.0
2003-09-18,58520,59203,57760,57760,901323,918115.0,120804620.0
2003-09-19,58519,58519,54568,55024,935547,874625.0,120804620.0
2003-09-22,54036,57152,53124,54416,1154020,864961.0,120804620.0
2003-09-23,54415,55480,53199,53960,576754,857713.0,120804620.0
2003-09-24,53427,56392,53427,55480,883572,881874.0,120804620.0
2003-09-25,53428,53959,51452,52060,922710,827512.0,120804620.0
2003-09-26,52060,53656,51527,52060,600980,827512.0,120804620.0
2003-09-29,51528,52212,50160,52212,350262,829928.0,120804620.0
2003-09-30,52439,53428,51680,53428,592150,849256.0,120804620.0
2003-10-01,51376,53504,51223,53124,415110,844424.0,120804620.0
2003-10-02,54491,55404,53200,54340,853620,863753.0,120804620.0
2003-10-06,55859,57607,54872,57228,1432695,909659.0,120804620.0
2003-10-07,57684,57684,56240,57380,705240,912075.0,120804620.0
2003-10-08,57380,58292,57228,58292,816960,926571.0,120804620.0
2003-10-09,57608,59280,57532,59128,776740,939860.0,120804620.0
2003-10-10,58975,59964,58140,59964,626610,953148.0,120804620.0
2003-10-13,59280,61332,58216,60800,937932,966437.0,120804620.0
2003-10-14,61180,62016,60116,60116,507578,955565.0,120804620.0
2003-10-15,60116,61180,59660,60800,398190,966437.0,120804620.0
2003-10-16,60800,60800,58672,58824,712534,935028.0,120804620.0
2003-10-17,59127,60800,57303,57380,691207,912075.0,120804620.0
2003-10-20,56240,57911,56240,57380,427964,912075.0,120804620.0
2003-10-21,57379,58291,56696,57304,382309,910867.0,120804620.0
2003-10-22,57076,59432,56848,58976,708887,937444.0,120804620.0
2003-10-23,58900,59736,57912,58368,972750,927779.0,120804620.0
2003-10-24,59431,59660,58140,59280,542107,942276.0,120804620.0
2003-10-27,60420,61558,60342,61028,742335,970061.0,120804620.0
2003-10-28,62320,65208,62168,63764,1521916,1013551.0,120804620.0
2003-10-29,64068,64904,63460,63916,1026870,1015967.0,120804620.0
2003-10-30,64675,65512,63688,64372,782848,1023215.0,120804620.0
2003-10-31,63535,66500,63080,66500,995421,1057040.0,120804620.0
2003-11-03,66500,66804,64903,65360,816645,1038920.0,120804620.0
2003-11-04,66348,68628,64599,66120,1764030,1051000.0,120804620.0
2003-11-05,65892,68628,64600,68400,1662250,1087242.0,120804620.0
2003-11-06,68476,68932,66120,66652,773890,1059457.0,120804620.0
2003-11-07,65816,67184,64371,65284,650920,1037712.0,120804620.0
2003-11-10,66044,69768,65740,66500,1837527,1057040.0,120804620.0
2003-11-11,65435,67108,62852,63840,1169658,1014759.0,120804620.0
2003-11-12,63156,64068,61940,63612,2306651,1011135.0,120804620.0
2003-11-13,64828,67260,64296,67260,2107613,1069121.0,120804620.0
2003-11-14,66880,70224,66652,69160,1696850,1099322.0,120804620.0
2003-11-17,71820,73720,69388,69388,1888542,1102946.0,120804620.0
2003-11-18,68476,69388,66272,66880,1003827,1063081.0,120804620.0
2003-11-19,65664,66348,60952,60952,1356478,968853.0,120804620.0
2003-11-20,63004,63840,60800,62244,1174275,989390.0,120804620.0
2003-11-21,60800,65056,60800,63080,1112297,1002678.0,120804620.0
2003-11-24,61560,63156,59660,59660,779050,948316.0,120804620.0
2003-11-25,62092,63080,60040,61332,1033967,974893.0,120804620.0
2003-11-26,61636,67260,61636,67108,1613663,1066705.0,120804620.0
2003-11-27,65512,66120,63839,64524,1136892,1025631.0,120804620.0
2003-11-28,64599,66272,64372,65512,987644,1041336.0,120804620.0
2003-12-01,67640,74480,67184,69616,7357006,1106570.0,120804620.0
2003-12-02,70604,73872,69540,72808,4831179,1157308.0,120804620.0
2003-12-03,72200,73112,70224,70984,1292455,1128315.0,120804620.0
2003-12-04,70528,77140,70528,74784,3586787,1188717.0,120804620.0
2003-12-05,76380,79040,74480,77140,3343190,1226167.0,120804620.0
2003-12-08,76760,77520,73188,74556,1498917,1185093.0,120804620.0
2003-12-09,77140,78280,74784,78280,2132513,1244288.0,120804620.0
2003-12-10,76760,78660,75772,76380,1375313,1214086.0,120804620.0
2003-12-11,76380,79420,76380,77520,1994462,1232207.0,120804620.0
2003-12-12,79800,83600,79420,82460,2341532,1310730.0,120804620.0
2003-12-15,83600,84740,81320,83600,2880891,1328851.0,120804620.0
2003-12-16,83600,89300,82080,82840,3135063,1316770.0,120804620.0
2003-12-17,83220,83980,76000,78280,2429005,1244288.0,120804620.0
2003-12-18,76760,79800,73872,76760,2142341,1220127.0,120804620.0
2003-12-19,76000,77140,71668,73492,2143391,1168181.0,120804620.0
2003-12-22,73492,76760,73492,75240,1251156,1195966.0,120804620.0
2003-12-23,76000,76760,74176,74632,931514,1186301.0,120804620.0
2003-12-24,74100,77900,74100,74860,957705,1189926.0,120804620.0
2003-12-26,74784,75772,72200,72960,840586,1159724.0,120804620.0
2003-12-29,72428,74708,71060,73644,429370,1170597.0,120804620.0
2003-12-30,74480,80940,74480,78280,1085405,1244288.0,120804620.0
2004-01-02,79800,80180,75772,77520,1501335,1232207.0,120804620.0
2004-01-05,77140,77140,74100,74252,1582352,1180261.0,120804620.0
2004-01-06,75240,75544,72960,73796,1559333,1173013.0,120804620.0
2004-01-07,73872,74100,70680,71136,1253030,1130731.0,120804620.0
2004-01-08,70756,71136,68476,68856,1413794,1094490.0,120804620.0
2004-01-09,69160,70072,66576,67792,1473557,1077577.0,120804620.0
2004-01-12,67336,70756,67336,70452,1149577,1119859.0,120804620.0
2004-01-13,70832,73644,70832,72200,1268972,1147644.0,120804620.0
2004-01-14,71516,72124,69540,71668,812110,1139188.0,120804620.0
2004-01-15,71212,73568,70376,70376,882332,1118651.0,120804620.0
2004-01-16,70680,71592,69008,69540,758882,1105362.0,120804620.0
2004-01-19,70072,72276,69692,72200,949752,1147644.0,120804620.0
2004-01-20,71972,72428,69768,69920,893517,1111403.0,120804620.0
2004-01-26,69160,69844,66272,66348,1235186,1054624.0,120804620.0
2004-01-27,66120,67716,65816,66880,753456,1063081.0,120804620.0
2004-01-28,66196,67184,64676,64904,944334,1031671.0,120804620.0
2004-01-29,64296,66576,64296,65056,719454,1034088.0,120804620.0
2004-01-30,65512,65512,62852,63232,663765,1005094.0,120804620.0
2004-02-02,63840,66576,63688,66576,651865,1058248.0,120804620.0
2004-02-03,66120,66120,63611,63840,535852,1014759.0,120804620.0
2004-02-04,63080,64143,60952,63080,899771,1002678.0,120804620.0
2004-02-05,64980,67488,64220,64980,1174943,1032880.0,120804620.0
2004-02-06,65664,67260,64296,65284,942147,1037712.0,120804620.0
2004-02-09,66879,67108,63612,64980,723895,1032880.0,120804620.0
2004-02-10,64448,65968,64448,65892,303602,1047376.0,120804620.0
2004-02-11,65892,66196,64600,65816,1048105,1046168.0,120804620.0
2004-02-12,65816,66044,64068,64524,673450,1025631.0,120804620.0
2004-02-13,63840,64600,63536,63764,457924,1013551.0,120804620.0
2004-02-16,63232,63764,62548,63308,445142,1006302.0,120804620.0
2004-02-17,63307,64068,63156,63840,557678,1014759.0,120804620.0
2004-02-18,63916,64980,63916,64904,668598,1031671.0,120804620.0
2004-02-19,65740,68704,65282,67640,1238600,1075161.0,120804620.0
2004-02-20,67260,69768,66576,69540,990524,1105362.0,120804620.0
2004-02-23,69692,71136,68020,70300,686294,1117443.0,120804620.0
2004-02-24,69312,71820,69312,70224,716625,1116235.0,120804620.0
2004-02-25,70224,70680,66880,68704,749553,1092074.0,120804620.0
2004-02-26,67260,67944,66272,67564,525567,1073953.0,120804620.0
2004-02-27,67564,72580,67564,72580,1111540,1153684.0,120804620.0
2004-03-02,72808,74100,71060,72960,819998,1159724.0,120804620.0
2004-03-03,72276,72808,71288,71592,376310,1137980.0,120804620.0
2004-03-04,73264,75696,73264,74480,1425390,1183885.0,120804620.0
2004-03-05,75620,77900,75240,77900,1805636,1238247.0,120804620.0
2004-03-08,77520,77900,73492,73720,514070,1171805.0,120804620.0
2004-03-09,72428,74176,72428,73872,220510,1174221.0,120804620.0
2004-03-10,72656,74404,70680,70680,498024,1123483.0,120804620.0
2004-03-11,69920,76760,69236,75240,1391081,1195966.0,120804620.0
2004-03-12,74404,77140,70832,72960,1468456,1159724.0,120804620.0
2004-03-15,75164,76760,73492,74100,918402,1177845.0,120804620.0
2004-03-16,72656,74784,71136,74480,1310670,1183885.0,120804620.0
2004-03-17,75164,75392,72504,73720,1075758,1171805.0,120804620.0
2004-03-18,73720,74860,73188,73264,531802,1164557.0,120804620.0
2004-03-19,74480,74936,73188,74176,476425,1179053.0,120804620.0
2004-03-22,72200,72656,71060,71060,1203956,1129523.0,120804620.0
2004-03-23,69996,72200,66956,68780,1223632,1093282.0,120804620.0
2004-03-24,69616,71060,68552,68856,1105326,1094490.0,120804620.0
2004-03-25,66272,67640,64600,64600,943902,1026839.0,120804620.0
2004-03-26,64752,66500,64068,64448,1121641,1024423.0,120804620.0
2004-03-29,63384,67792,62548,66880,1215255,1063081.0,120804620.0
2004-03-30,67336,67944,64903,65360,812256,1038920.0,120804620.0
2004-03-31,66272,66804,64600,65436,602421,1040128.0,120804620.0
2004-04-01,65740,66576,64752,64828,552806,1030463.0,120804620.0
2004-04-02,64828,67032,64828,66880,627730,1063081.0,120804620.0
2004-04-06,67716,68248,66728,67488,583855,1072745.0,120804620.0
2004-04-07,67412,68856,67260,67868,691288,1078785.0,120804620.0
2004-04-08,67868,68248,66500,66728,439935,1060665.0,120804620.0
2004-04-09,66196,66500,64752,64904,450310,1031671.0,120804620.0
2004-04-12,64980,66500,64980,65512,315181,1041336.0,120804620.0
2004-04-13,65512,65740,64752,65056,306071,1034088.0,120804620.0
2004-04-14,64600,64752,63687,64144,370385,1019591.0,120804620.0
2004-04-16,63840,64675,63612,63764,345135,1013551.0,120804620.0
2004-04-19,63612,64524,62472,62776,505309,997846.0,120804620.0
2004-04-20,62700,64448,62700,64448,512212,1024423.0,120804620.0
2004-04-21,64371,67944,63992,67716,1161303,1076369.0,120804620.0
2004-04-22,68248,68628,66728,68400,796066,1087242.0,120804620.0
2004-04-23,68552,68780,66424,66424,475473,1055832.0,120804620.0
2004-04-26,66500,67184,65816,66120,303708,1051000.0,120804620.0
2004-04-27,66196,67488,66120,67488,375687,1072745.0,120804620.0
2004-04-28,67488,68172,66804,66880,270530,1063081.0,120804620.0
2004-04-29,66120,67640,65359,65436,415286,1040128.0,120804620.0
2004-04-30,65359,66120,64143,64828,297304,1030463.0,120804620.0
2004-05-03,63384,65208,63384,63840,247708,1014759.0,120804620.0
2004-05-04,64600,65056,63840,63840,258502,1014759.0,120804620.0
2004-05-06,63916,64448,59280,59584,540586,947108.0,120804620.0
2004-05-07,58596,59584,56620,56620,713921,899994.0,120804620.0
2004-05-10,55480,55860,48184,48640,2632512,773150.0,120804620.0
2004-05-11,48640,51679,46815,50540,1515092,803351.0,120804620.0
2004-05-12,51908,53352,50692,50920,829106,809391.0,120804620.0
2004-05-13,50006,53124,49096,49780,1229985,791270.0,120804620.0
2004-05-14,50920,50920,46740,47728,810599,758653.0,120804620.0
2004-05-17,46968,49020,43396,44080,634134,700667.0,120804620.0
2004-05-18,42560,45296,42332,45296,711190,719996.0,120804620.0
2004-05-19,45448,48640,45448,47728,591692,758653.0,120804620.0
2004-05-20,46740,47728,45372,45828,573440,728452.0,120804620.0
2004-05-21,46664,48412,46208,48032,478228,763485.0,120804620.0
2004-05-24,49324,50008,48032,49552,786476,787646.0,120804620.0
2004-05-25,49020,51452,48488,50160,686870,797310.0,120804620.0
2004-05-27,51680,54264,51680,53200,1274634,845632.0,120804620.0
2004-05-28,54720,55860,52820,55860,1134501,887914.0,120804620.0
2004-05-31,56619,56696,53656,53960,480111,857713.0,120804620.0
2004-06-01,53960,55099,53428,53732,345819,854089.0,120804620.0
2004-06-02,53276,53276,51908,52668,378120,837176.0,120804620.0
2004-06-03,55480,55480,52516,53200,1075709,845632.0,120804620.0
2004-06-04,53580,55936,52896,55936,730902,889122.0,120804620.0
2004-06-07,56620,60420,56468,59964,962345,953148.0,120804620.0
2004-06-08,59964,60496,57228,57760,536478,918115.0,120804620.0
2004-06-09,57988,58292,54492,55860,801231,887914.0,120804620.0
2004-06-10,55252,55632,54036,54036,940551,858921.0,120804620.0
2004-06-11,54187,54871,52060,52820,586056,839592.0,120804620.0
2004-06-14,50920,52895,48640,49476,478585,786438.0,120804620.0
2004-06-15,50160,53124,50160,53124,731936,844424.0,120804620.0
2004-06-16,53200,54264,52060,52060,468779,827512.0,120804620.0
2004-06-17,51908,54036,51223,54036,340695,858921.0,120804620.0
2004-06-18,54264,55099,52440,53352,501070,848048.0,120804620.0
2004-06-21,53351,54264,52668,53276,286476,846840.0,120804620.0
2004-06-22,55860,55936,53276,54720,715528,869793.0,120804620.0
2004-06-23,55023,55480,53504,53656,323619,852881.0,120804620.0
2004-06-24,53656,54644,53276,53276,555445,846840.0,120804620.0
2004-06-25,53504,56316,53504,56240,852500,893954.0,120804620.0
2004-06-28,56619,57380,56088,57000,569890,906035.0,120804620.0
2004-06-29,56240,57304,56012,56620,271866,899994.0,120804620.0
2004-06-30,61180,61180,58140,59280,1449408,942276.0,120804620.0
2004-07-01,59280,60039,58520,58748,409030,933820.0,120804620.0
2004-07-02,57988,58292,56390,56848,310026,903619.0,120804620.0
2004-07-05,55480,56848,54036,54796,620698,871001.0,120804620.0
2004-07-06,54568,56620,54416,55936,425846,889122.0,120804620.0
2004-07-07,54568,56468,53884,56468,304309,897578.0,120804620.0
2004-07-08,55859,56391,54796,54796,317313,871001.0,120804620.0
2004-07-09,54568,56164,54492,54948,221736,873417.0,120804620.0
2004-07-12,54948,55936,53959,54796,200940,871001.0,120804620.0
2004-07-13,55480,55859,54492,54796,122099,871001.0,120804620.0
2004-07-14,54188,54948,52439,53124,252632,844424.0,120804620.0
