SK하이닉스(000660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-07-23,10900,11200,10750,11000,6652770,4893522.0,444865637.0
2004-07-26,10900,11050,10600,10650,6280954,4737819.0,444865637.0
2004-07-27,10700,10800,10400,10600,4908965,4715576.0,444865637.0
2004-07-28,10750,10800,10250,10300,6651283,4582116.0,444865637.0
2004-07-29,10050,10200,9690,9700,6326358,4315197.0,444865637.0
2004-07-30,9850,9950,8820,9000,10716267,4003791.0,444865637.0
2004-08-02,8910,9280,8830,8830,6919094,3928164.0,444865637.0
2004-08-03,8950,9030,8270,8530,11924059,3794704.0,444865637.0
2004-08-04,8430,8870,8360,8800,10164383,3914818.0,444865637.0
2004-08-05,8850,9450,8750,9250,10753774,4115007.0,444865637.0
2004-08-06,9000,9280,8970,9050,5654826,4026034.0,444865637.0
2004-08-09,8900,9390,8840,9350,7556283,4159494.0,444865637.0
2004-08-10,9290,9620,9290,9300,7269526,4137250.0,444865637.0
2004-08-11,9470,9480,8940,9050,8122178,4026034.0,444865637.0
2004-08-12,9050,9140,8970,9000,4985786,4003791.0,444865637.0
2004-08-13,8960,9100,8820,8820,5544555,3923715.0,444865637.0
2004-08-16,8820,9340,8820,9140,8676103,4066072.0,444865637.0
2004-08-17,9300,9340,8960,9010,5723793,4008239.0,444865637.0
2004-08-18,9010,9200,8990,9050,5154968,4026034.0,444865637.0
2004-08-19,9210,9340,9140,9260,8005152,4119456.0,444865637.0
2004-08-20,9290,9380,9220,9330,3856371,4150596.0,444865637.0
2004-08-23,9500,9790,9370,9790,7596730,4355235.0,444865637.0
2004-08-24,9910,10300,9750,10100,10274697,4493143.0,444865637.0
2004-08-25,10150,10200,10000,10100,4881853,4493143.0,444865637.0
2004-08-26,10250,10500,10100,10100,8391808,4493143.0,444865637.0
2004-08-27,10200,10350,10100,10300,3976631,4582116.0,444865637.0
2004-08-30,10450,10750,10400,10600,6308360,4715576.0,444865637.0
2004-08-31,10650,10750,10350,10450,4371614,4648846.0,444865637.0
2004-09-01,10450,10550,10150,10350,5632409,4604359.0,444865637.0
2004-09-02,10400,10700,10400,10400,4787466,4626603.0,444865637.0
2004-09-03,10450,10500,9860,9960,6102135,4430862.0,444865637.0
2004-09-06,9890,9960,9760,9920,4099249,4413067.0,444865637.0
2004-09-07,9980,10050,9820,9820,3798536,4368581.0,444865637.0
2004-09-08,9710,10250,9710,9970,6206729,4435310.0,444865637.0
2004-09-09,10000,10050,9800,9960,3826260,4430862.0,444865637.0
2004-09-10,10250,10350,10150,10200,6740095,4537629.0,444865637.0
2004-09-13,10500,10900,10450,10800,10823082,4804549.0,444865637.0
2004-09-14,10950,11050,10550,10850,7038694,4826792.0,444865637.0
2004-09-15,10900,11600,10600,11400,10503181,5071468.0,444865637.0
2004-09-16,11250,11550,10950,11150,7431845,4960252.0,444865637.0
2004-09-17,11350,11400,10900,10950,7183509,4871279.0,444865637.0
2004-09-20,10400,10950,10250,10700,13039004,4760062.0,444865637.0
2004-09-21,10900,11150,10850,11000,7871367,4893522.0,444865637.0
2004-09-22,11050,11150,10500,10500,6379705,4671089.0,444865637.0
2004-09-23,10300,10600,10300,10400,3398997,4626603.0,444865637.0
2004-09-24,10450,10600,10150,10400,3980539,4626603.0,444865637.0
2004-09-30,10350,10750,10350,10500,4136379,4671089.0,444865637.0
2004-10-01,10600,11450,10600,11100,8058572,4938009.0,444865637.0
2004-10-04,11550,11750,11450,11600,7555624,5160441.0,444865637.0
2004-10-05,11650,12150,11550,11850,14382022,5271658.0,444865637.0
2004-10-06,11900,13350,11650,12750,22420875,5672037.0,444865637.0
2004-10-07,12950,13700,12850,13650,19655066,6072416.0,444865637.0
2004-10-08,13700,15150,13400,14300,33972605,6361579.0,444865637.0
2004-10-11,14550,14750,14050,14400,14597066,6406065.0,444865637.0
2004-10-12,14350,14350,13350,13350,12314205,5938956.0,444865637.0
2004-10-13,13650,13850,13150,13400,12659167,5961200.0,444865637.0
2004-10-14,13100,13750,12900,13500,11664143,6005686.0,444865637.0
2004-10-15,13200,14200,13200,14200,11895625,6317092.0,444865637.0
2004-10-18,14450,14850,13750,13850,10634674,6161389.0,444865637.0
2004-10-19,14250,14350,13150,13450,13617198,5983443.0,444865637.0
2004-10-20,13500,13700,12850,12950,9396497,5761010.0,444865637.0
2004-10-21,13050,13250,12250,12900,12348243,5738767.0,444865637.0
2004-10-22,13000,13200,12200,12450,13947757,5538577.0,444865637.0
2004-10-25,12300,12800,12250,12600,9570967,5605307.0,444865637.0
2004-10-26,12900,13250,12050,12150,16186044,5405117.0,444865637.0
2004-10-27,12400,12450,11550,11900,10945810,5293901.0,444865637.0
2004-10-28,12400,12950,12300,12950,13177842,5761010.0,444865637.0
2004-10-29,12750,12850,12500,12700,7629898,5649794.0,444865637.0
2004-11-01,12800,13000,12000,12150,10647892,5405117.0,444865637.0
2004-11-02,12150,12250,11800,12200,9179152,5427361.0,444865637.0
2004-11-03,12200,12750,12150,12750,12830501,5672037.0,444865637.0
2004-11-04,12500,12550,12200,12200,6917630,5427361.0,444865637.0
2004-11-05,12400,12500,12000,12050,7483559,5360631.0,444865637.0
2004-11-08,12100,12200,11600,11650,8454828,5182685.0,444865637.0
2004-11-09,11500,11700,11200,11450,7766787,5093712.0,444865637.0
2004-11-10,11500,12100,11500,12000,14203616,5338388.0,444865637.0
2004-11-11,11800,12100,11750,11750,8806774,5227171.0,444865637.0
2004-11-12,12100,12150,11800,11900,6957282,5293901.0,444865637.0
2004-11-15,12100,12350,11950,12200,7807995,5427361.0,444865637.0
2004-11-16,12400,12500,12200,12250,5927956,5449604.0,444865637.0
2004-11-17,12400,12700,12350,12500,6961530,5560820.0,444865637.0
2004-11-18,12700,12800,11900,11900,8709118,5293901.0,444865637.0
2004-11-19,12100,12150,11800,12150,4945323,5405117.0,444865637.0
2004-11-22,11850,11950,11550,11700,5791813,5204928.0,444865637.0
2004-11-23,11750,11850,11550,11600,5201354,5160441.0,444865637.0
2004-11-24,11550,11600,11250,11400,5755109,5071468.0,444865637.0
2004-11-25,11400,11550,10950,11050,9489792,4915765.0,444865637.0
2004-11-26,10900,11100,10550,10550,12298312,4693332.0,444865637.0
2004-11-29,10550,10600,10050,10150,9801873,4515386.0,444865637.0
2004-11-30,10100,10450,10050,10350,11883963,4604359.0,444865637.0
2004-12-01,10250,10750,10100,10700,9858766,4760062.0,444865637.0
2004-12-02,10950,10950,10300,10350,8306103,4604359.0,444865637.0
2004-12-03,10600,10800,10450,10650,7566680,4737819.0,444865637.0
2004-12-06,10500,10650,10300,10400,4944241,4626603.0,444865637.0
2004-12-07,10350,10700,10350,10500,4236413,4671089.0,444865637.0
2004-12-08,10350,10800,10350,10450,6856367,4648846.0,444865637.0
2004-12-09,10500,10750,10450,10550,6169988,4693332.0,444865637.0
2004-12-10,10700,10750,10300,10350,4047545,4604359.0,444865637.0
2004-12-13,10400,10500,10300,10400,3848125,4626603.0,444865637.0
2004-12-14,10500,11050,10450,11000,10651761,4893522.0,444865637.0
2004-12-15,11200,11600,11100,11600,9537127,5160441.0,444865637.0
2004-12-16,11750,11950,11550,11550,8526250,5138198.0,444865637.0
2004-12-17,11650,11700,11300,11600,5115524,5160441.0,444865637.0
2004-12-20,11600,11700,11350,11500,4980384,5115955.0,444865637.0
2004-12-21,11450,11750,11350,11550,5263930,5138198.0,444865637.0
2004-12-22,11750,11850,11400,11400,5529365,5071468.0,444865637.0
2004-12-23,11500,11550,10950,11000,4455417,4893522.0,444865637.0
2004-12-24,11000,11150,10900,11000,5268707,4893522.0,444865637.0
2004-12-27,11000,11100,10850,10900,3830431,4849035.0,444865637.0
2004-12-28,10800,10850,10600,10600,5121029,4715576.0,444865637.0
2004-12-29,10750,11250,10700,11200,5300836,4982495.0,444865637.0
2004-12-30,11200,11650,11200,11650,5351629,5182685.0,444865637.0
2005-01-03,11800,11800,11550,11600,3120279,5160441.0,444865637.0
2005-01-04,11550,11800,11350,11750,5562528,5227171.0,444865637.0
2005-01-05,11600,11850,11500,11850,4775735,5271658.0,444865637.0
2005-01-06,11700,12300,11600,11900,9309124,5293901.0,444865637.0
2005-01-07,12000,12100,11500,11700,4783719,5204928.0,444865637.0
2005-01-10,11800,12500,11600,12500,8737587,5560820.0,444865637.0
2005-01-11,12500,12800,11950,12100,14434038,5382874.0,444865637.0
2005-01-12,12300,12350,11700,11800,7182158,5249415.0,444865637.0
2005-01-13,11800,12050,11700,12050,6268104,5360631.0,444865637.0
2005-01-14,11750,12450,11750,12250,14656018,5449604.0,444865637.0
2005-01-17,12650,13200,12550,13000,17250441,5783253.0,444865637.0
2005-01-18,13100,13200,12850,12950,8010582,5761010.0,444865637.0
2005-01-19,13050,13250,12950,13150,7000266,5849983.0,444865637.0
2005-01-20,12950,13150,12900,12900,4697548,5738767.0,444865637.0
2005-01-21,12800,12950,12600,12700,5983961,5649794.0,444865637.0
2005-01-24,12600,12900,12600,12700,4443459,5649794.0,444865637.0
2005-01-25,12550,12650,12300,12350,4852477,5494091.0,444865637.0
2005-01-26,12450,12850,12350,12850,6499786,5716523.0,444865637.0
2005-01-27,13000,13150,12450,12650,5654243,5627550.0,444865637.0
2005-01-28,12650,12700,12450,12600,3172729,5605307.0,444865637.0
2005-01-31,12650,13000,12600,13000,6479382,5783253.0,444865637.0
2005-02-01,13050,13200,12700,12800,4875468,5694280.0,444865637.0
2005-02-02,12950,13350,12800,13000,6939785,5783253.0,444865637.0
2005-02-03,12900,13200,12850,12900,4090593,5738767.0,444865637.0
2005-02-04,12850,12950,12650,12700,3954698,5649794.0,444865637.0
2005-02-07,13000,13350,12950,13300,7825531,5916713.0,444865637.0
2005-02-11,13200,13450,13100,13400,4810612,5961200.0,444865637.0
2005-02-14,13850,15350,13800,15000,24691789,6672985.0,444865637.0
2005-02-15,15200,15300,14800,15050,11197370,6695228.0,444865637.0
2005-02-16,15300,16350,15250,15500,16899507,6895417.0,444865637.0
2005-02-17,15500,16050,15200,15750,9550228,7006634.0,444865637.0
2005-02-18,15500,15850,15350,15650,7473877,6962147.0,444865637.0
2005-02-21,15800,16350,15350,16200,15827961,7206823.0,444865637.0
2005-02-22,16050,16200,14950,15200,13314101,6761958.0,444865637.0
2005-02-23,14700,14950,14150,14300,12391623,6361579.0,444865637.0
2005-02-24,14500,15150,14500,14850,10619376,6606255.0,444865637.0
2005-02-25,15200,15600,14900,15050,11702283,6695228.0,444865637.0
2005-02-28,15400,15500,14900,15050,8472469,6695228.0,444865637.0
2005-03-02,15150,15300,14600,15100,12711077,6717471.0,444865637.0
2005-03-03,14700,14950,14150,14400,16321988,6406065.0,444865637.0
2005-03-04,14150,14300,13850,13900,10935514,6183632.0,444865637.0
2005-03-07,14000,14300,13800,13900,8331839,6183632.0,444865637.0
2005-03-08,13950,14100,13500,13550,7855744,6027929.0,444865637.0
2005-03-09,13350,13550,13250,13400,6491479,5961200.0,444865637.0
2005-03-10,13350,13850,13350,13650,8810717,6072416.0,444865637.0
2005-03-11,13850,14150,13850,14150,6256097,6294849.0,444865637.0
2005-03-14,14000,14050,13800,13850,3230919,6161389.0,444865637.0
2005-03-15,13950,14050,13250,13300,5638852,5916713.0,444865637.0
2005-03-16,13100,13600,13050,13400,5830633,5961200.0,444865637.0
2005-03-17,13100,13300,12900,13000,4893958,5783253.0,444865637.0
2005-03-18,12850,13200,12750,12850,4176678,5716523.0,444865637.0
2005-03-21,12850,13250,12750,13150,4546555,5849983.0,444865637.0
2005-03-22,13150,13500,13150,13400,4361034,5961200.0,444865637.0
2005-03-23,13300,13450,12950,13000,4250820,5783253.0,444865637.0
2005-03-24,13200,13250,12600,12700,5353797,5649794.0,444865637.0
2005-03-25,12750,12900,12700,12900,3320158,5738767.0,444865637.0
2005-03-28,12900,13200,12900,13000,3352872,5783253.0,444865637.0
2005-03-29,13000,13050,12650,12700,3591025,5649794.0,444865637.0
2005-03-30,12600,12950,12500,12950,3255052,5761010.0,444865637.0
2005-03-31,13350,13350,13000,13050,3588095,5805497.0,444865637.0
2005-04-01,13000,13700,12950,13650,6645326,6076362.0,445154715.0
2005-04-04,13750,14050,13650,13900,6082435,6187651.0,445154715.0
2005-04-06,14100,14200,13800,14100,4690893,6276681.0,445154715.0
2005-04-07,14050,14150,13800,13850,3695507,6165393.0,445154715.0
2005-04-08,14000,14100,13650,13700,3656938,6098620.0,445154715.0
2005-04-11,13500,13750,13500,13600,2189927,6054104.0,445154715.0
2005-04-12,13550,14050,13550,13850,4011393,6165393.0,445154715.0
2005-04-13,13950,14050,13350,13500,3899687,6009589.0,445154715.0
2005-04-14,13400,13650,13250,13450,3768531,5987331.0,445154715.0
2005-04-15,13350,13450,12950,13000,4188338,5787011.0,445154715.0
2005-04-18,12650,13000,12400,12400,4244411,5519918.0,445154715.0
2005-04-19,12650,12700,12500,12600,3123988,5608949.0,445154715.0
2005-04-20,12700,12900,12550,12550,3925374,5587351.0,445207274.0
2005-04-21,12300,13450,12100,13150,12593947,5854476.0,445207274.0
2005-04-22,13400,13450,12950,13000,6334584,5787695.0,445207274.0
2005-04-25,12900,13100,12750,12800,3190542,5698653.0,445207274.0
2005-04-26,12800,13000,12450,12450,4159874,5542831.0,445207274.0
2005-04-27,12200,12450,12150,12300,4965302,5476049.0,445207274.0
2005-04-28,12350,12600,12150,12150,4353393,5409268.0,445207274.0
2005-04-29,12000,12250,11950,12100,3089715,5387008.0,445207274.0
2005-05-02,12250,12300,12050,12150,2733984,5409268.0,445207274.0
2005-05-03,12150,12550,12150,12200,4164470,5431529.0,445207274.0
2005-05-04,12400,12750,12350,12500,8052235,5565091.0,445207274.0
2005-05-06,12700,13400,12650,13200,7916641,5876736.0,445207274.0
2005-05-09,13300,13700,13250,13700,7145025,6099340.0,445207274.0
2005-05-10,13700,13950,13400,13500,4755393,6010298.0,445207274.0
2005-05-11,13350,13500,13200,13300,2585868,5921257.0,445207274.0
2005-05-12,13450,14050,13450,13900,6859220,6188381.0,445207274.0
2005-05-13,13900,14500,13750,14500,7941900,6455505.0,445207274.0
2005-05-16,14700,14800,14350,14400,5270731,6410985.0,445207274.0
2005-05-17,14650,14700,14000,14050,4800991,6255162.0,445207274.0
2005-05-18,14250,14550,14150,14150,4197496,6299683.0,445207274.0
2005-05-19,14400,14550,14300,14350,4610146,6388724.0,445207274.0
2005-05-20,14350,14800,14300,14550,5725554,6477766.0,445207274.0
2005-05-23,14600,14800,14500,14600,2602778,6500026.0,445207274.0
2005-05-24,14800,15100,14800,14950,5135215,6655849.0,445207274.0
2005-05-25,15100,15300,14750,14850,5750205,6611328.0,445207274.0
2005-05-26,14950,15050,14550,14700,3363209,6544547.0,445207274.0
2005-05-27,15100,15400,14900,15400,7887108,6856192.0,445207274.0
2005-05-30,15450,15800,15250,15750,4764602,7012015.0,445207274.0
2005-05-31,15600,15950,15500,15900,4529486,7078796.0,445207274.0
2005-06-01,15750,16050,15650,15650,4286551,6967494.0,445207274.0
2005-06-02,15900,16050,15650,15900,4755367,7078796.0,445207274.0
2005-06-03,15950,16100,15850,16000,4275637,7123316.0,445207274.0
2005-06-07,15850,15900,15350,15350,6712541,6833932.0,445207274.0
2005-06-08,15100,15750,15100,15750,5870450,7012015.0,445207274.0
2005-06-09,15550,15950,15550,15950,4587860,7101056.0,445207274.0
2005-06-10,16100,16650,16100,16100,6551650,7167837.0,445207274.0
2005-06-13,16050,16200,15600,15650,3836949,6967494.0,445207274.0
2005-06-14,15500,16000,15500,15700,4954836,6989754.0,445207274.0
2005-06-15,15700,16200,15700,16100,5109789,7167837.0,445207274.0
2005-06-16,16100,16450,16050,16350,3643647,7279139.0,445207274.0
2005-06-17,16500,17650,16450,17400,11627957,7746607.0,445207274.0
2005-06-20,17700,17750,17100,17400,4909073,7746607.0,445207274.0
2005-06-21,17400,17550,17050,17150,3392457,7635305.0,445207274.0
2005-06-22,17150,17450,16950,17150,4865601,7635305.0,445207274.0
2005-06-23,17200,17600,17200,17400,4056447,7746607.0,445207274.0
2005-06-24,17100,17300,16800,17200,4143539,7657565.0,445207274.0
2005-06-27,16850,16950,16550,16550,4018301,7368180.0,445207274.0
2005-06-28,16100,16600,15950,16400,6179799,7301399.0,445207274.0
2005-06-29,16600,16900,16600,16750,4114960,7457222.0,445207274.0
2005-06-30,16600,17050,16600,17000,2749534,7568524.0,445207274.0
2005-07-01,16900,17100,16700,17000,2529705,7568524.0,445207274.0
2005-07-04,17100,18050,17100,17700,6595574,7880169.0,445207274.0
2005-07-05,17800,18100,17650,17700,3047359,7880169.0,445207274.0
2005-07-06,18150,18300,17800,18100,4458452,8104685.0,447772670.0
2005-07-07,17950,18250,17900,18150,3002300,8127074.0,447772670.0
2005-07-08,18200,19700,18100,18850,10263328,8440515.0,447772670.0
2005-07-11,19700,21300,19500,20850,15923941,9336060.0,447772670.0
2005-07-12,21550,22050,19900,19950,17115242,8933065.0,447772670.0
2005-07-13,19950,20400,19550,20350,9169434,9112174.0,447772670.0
2005-07-14,21100,22250,21100,22050,19239200,9873387.0,447772670.0
2005-07-15,22050,22250,21450,21700,8664371,9716667.0,447772670.0
2005-07-18,21650,21900,21450,21550,4848270,9649501.0,447772670.0
2005-07-19,21250,21950,21100,21950,8065981,9828610.0,447772670.0
2005-07-20,21800,21900,20400,20800,8651256,9313672.0,447772670.0
2005-07-21,20950,21400,19950,20250,9168047,9067397.0,447772670.0
2005-07-22,19750,20850,19400,20550,8911940,9201728.0,447772670.0
2005-07-25,20550,22700,20550,22700,15230821,10164440.0,447772670.0
2005-07-26,22700,23550,22400,22650,11740262,10142051.0,447772670.0
2005-07-27,23200,23400,22550,22950,9199806,10276383.0,447772670.0
2005-07-28,23600,24550,23200,23500,15268454,10522658.0,447772670.0
2005-07-29,24000,24250,23700,23900,6401238,10701767.0,447772670.0
2005-08-01,23900,24100,23400,23550,4460030,10545046.0,447772670.0
2005-08-02,23350,24850,23350,24650,9339473,11037596.0,447772670.0
2005-08-03,25050,25550,24000,24000,11123102,10746544.0,447772670.0
2005-08-04,23600,24150,23000,23000,7842857,10298771.0,447772670.0
2005-08-05,22600,22900,21900,22100,10028607,9895776.0,447772670.0
2005-08-08,21600,22800,21550,22500,9883240,10074885.0,447772670.0
2005-08-09,22200,22600,21900,22400,7710784,10030108.0,447772670.0
2005-08-10,22750,23300,22600,22700,9141683,10164440.0,447772670.0
2005-08-11,22550,23500,22350,23200,7580765,10388326.0,447772670.0
2005-08-12,23400,23650,22050,22050,10748679,9873387.0,447772670.0
2005-08-16,22100,22900,22100,22350,8724970,10007719.0,447772670.0
2005-08-17,22100,22400,21600,22100,5713540,9895776.0,447772670.0
2005-08-18,22450,22700,21500,21500,6708420,9627112.0,447772670.0
2005-08-19,21450,21700,20400,20800,10174900,9313672.0,447772670.0
2005-08-22,20800,21550,20800,21550,8238522,9649501.0,447772670.0
2005-08-23,21550,21750,20600,20600,8316514,9224117.0,447772670.0
2005-08-24,20500,20900,20150,20350,7331868,9112174.0,447772670.0
2005-08-25,20150,20550,20050,20200,5779176,9045008.0,447772670.0
2005-08-26,20100,21250,20100,20950,9747581,9380837.0,447772670.0
2005-08-29,20650,20850,20150,20150,4857174,9022619.0,447772670.0
2005-08-30,20700,21050,20150,20550,6985506,9201728.0,447772670.0
2005-08-31,20450,21500,20400,21400,8041964,9582335.0,447772670.0
2005-09-01,21850,22100,21450,21900,5802862,9806221.0,447772670.0
2005-09-02,21850,23200,21800,22900,9960208,10253994.0,447772670.0
2005-09-05,23350,23500,22900,23000,4752489,10298771.0,447772670.0
2005-09-06,23200,23500,22000,22000,7304799,9850999.0,447772670.0
2005-09-07,22450,22650,21150,21700,13926103,9716667.0,447772670.0
2005-09-08,21800,21900,21250,21450,6864335,9604724.0,447772670.0
2005-09-09,21400,21900,21350,21500,6679418,9627112.0,447772670.0
2005-09-12,21600,23000,21600,22800,12663145,10209217.0,447772670.0
2005-09-13,22800,23150,22200,22750,7541348,10186828.0,447772670.0
2005-09-14,22700,24400,22700,24350,18197587,10903265.0,447772670.0
2005-09-15,24550,25450,23800,24100,17275723,10791321.0,447772670.0
2005-09-16,24150,24450,23600,24000,6291454,10746544.0,447772670.0
2005-09-20,24600,24850,23650,23650,9493869,10589824.0,447772670.0
2005-09-21,23250,24200,23150,23500,9512287,10522658.0,447772670.0
2005-09-22,23500,23800,23350,23550,6643303,10545046.0,447772670.0
2005-09-23,23650,24150,22800,22800,9226563,10209217.0,447772670.0
2005-09-26,23100,23800,23100,23800,6178728,10656990.0,447772670.0
2005-09-27,24150,24650,23750,24000,7674634,10746544.0,447772670.0
2005-09-28,23800,24100,23200,23600,7136340,10567435.0,447772670.0
2005-09-29,23600,23850,23150,23800,5127976,10656990.0,447772670.0
2005-09-30,24000,24050,23000,23000,7730920,10298771.0,447772670.0
2005-10-04,23100,23350,22350,22500,8475208,10074885.0,447772670.0
2005-10-05,22700,23100,22550,23000,7060851,10298771.0,447772670.0
2005-10-06,22900,23350,22700,22750,7670390,10186828.0,447772670.0
2005-10-07,22600,22950,22400,22400,4973105,10030108.0,447772670.0
2005-10-10,22600,22900,22400,22650,5062397,10142051.0,447772670.0
2005-10-11,22450,23750,22450,23750,7190139,10634601.0,447772670.0
2005-10-12,23850,24150,23050,23200,8445817,10388326.0,447772670.0
2005-10-13,23100,24100,22600,23800,14352743,10656990.0,447772670.0
2005-10-14,23900,24000,22950,23350,8738211,10455492.0,447772670.0
2005-10-17,23350,23600,22300,22300,5672245,9985331.0,447772670.0
2005-10-18,22400,22700,21750,22050,5833208,9873387.0,447772670.0
2005-10-19,21750,22250,21450,21500,5454270,9627112.0,447772670.0
2005-10-20,21800,22300,21650,22250,6525718,9962942.0,447772670.0
2005-10-21,21850,22750,21850,22700,4986769,10164440.0,447772670.0
2005-10-24,22900,23300,22700,23300,4826412,10433103.0,447772670.0
2005-10-25,23500,23600,22550,22600,6523805,10119662.0,447772670.0
2005-10-26,22500,22500,20850,20950,20171588,9380837.0,447772670.0
2005-10-27,19850,20350,19600,19700,67108666,8821122.0,447772670.0
2005-10-28,19350,19650,19000,19000,11611441,8507681.0,447772670.0
2005-10-31,19300,19400,19050,19050,10932690,8530069.0,447772670.0
2005-11-01,19200,19800,19200,19550,15149725,8753956.0,447772670.0
2005-11-02,19600,19750,19300,19650,9642744,8798733.0,447772670.0
2005-11-03,20200,20400,19950,20000,11475802,8955453.0,447772670.0
2005-11-04,20500,21300,20400,21150,18118348,9470392.0,447772670.0
2005-11-07,21450,22000,21300,22000,15054011,9850999.0,447772670.0
2005-11-08,22100,22150,21500,21700,6461116,9716667.0,447772670.0
2005-11-09,21550,22150,21550,21800,6406155,9761444.0,447772670.0
2005-11-10,21850,22150,21800,22050,6719368,9873387.0,447772670.0
2005-11-11,22500,22800,22250,22750,10273758,10186828.0,447772670.0
2005-11-14,22900,24100,22750,23850,16150220,10679378.0,447772670.0
2005-11-15,23650,24000,23200,23950,8906111,10724155.0,447772670.0
2005-11-16,23900,24800,23900,24250,11228000,10858487.0,447772670.0
2005-11-17,24300,24550,23850,24250,6512567,10858487.0,447772670.0
2005-11-18,24550,24600,23000,23250,12485615,10410715.0,447772670.0
2005-11-21,23650,23850,23200,23400,7496586,10477880.0,447772670.0
2005-11-22,22800,23400,21150,21450,27815334,9604724.0,447772670.0
2005-11-23,21850,22350,21700,22150,16006345,9918165.0,447772670.0
2005-11-24,22200,22350,21250,21400,13015120,9582335.0,447772670.0
2005-11-25,21350,21750,21050,21100,10973571,9448003.0,447772670.0
2005-11-28,21100,22100,21000,21950,14492305,9828610.0,447772670.0
2005-11-29,21800,21950,21350,21750,7891004,9739056.0,447772670.0
2005-11-30,21750,22100,21700,21900,9063805,9806221.0,447772670.0
2005-12-01,21900,22650,21900,22600,10351177,10119662.0,447772670.0
2005-12-02,23550,23800,23250,23600,13751933,10567435.0,447772670.0
2005-12-05,23900,24400,23850,24200,9915868,10836099.0,447772670.0
2005-12-06,23950,25000,23450,24750,11957523,11082374.0,447772670.0
2005-12-07,24750,27400,24250,26600,33017389,11910753.0,447772670.0
2005-12-08,26400,27050,25800,26600,15973488,11910753.0,447772670.0
2005-12-09,26500,27050,25700,25700,12589275,11507758.0,447772670.0
2005-12-12,25650,26250,25650,25700,10240490,11507758.0,447772670.0
2005-12-13,26100,26650,25950,26050,10798436,11664478.0,447772670.0
2005-12-14,26300,27750,26250,27450,21078644,12291360.0,447772670.0
2005-12-15,28250,29800,27800,29450,23126083,13186905.0,447772670.0
2005-12-16,29000,30200,28450,28900,15461504,12940630.0,447772670.0
2005-12-19,29300,30850,28800,30700,16470978,13746621.0,447772670.0
2005-12-20,30300,31050,30100,30300,12219195,13567512.0,447772670.0
2005-12-21,30400,31300,30350,31000,13220569,13880953.0,447772670.0
2005-12-22,31500,34150,31400,32900,27211979,14731721.0,447772670.0
2005-12-23,33950,34400,33050,33450,14205763,14977996.0,447772670.0
2005-12-26,33900,34050,32950,33850,13141028,15157105.0,447772670.0
2005-12-27,34000,34100,32950,33000,10205945,14776498.0,447772670.0
2005-12-28,32600,33600,32500,33200,8378076,14866053.0,447772670.0
2005-12-29,33350,35300,33350,35300,12846374,15806375.0,447772670.0
2006-01-02,36100,37650,35850,37600,13366196,16836252.0,447772670.0
2006-01-03,38100,38400,36850,38100,13834043,17060139.0,447772670.0
2006-01-04,38250,39050,35300,35300,23140068,15806375.0,447772670.0
2006-01-05,35900,36000,33600,34600,21566179,15492934.0,447772670.0
2006-01-06,34950,35850,34850,35050,12707206,15694432.0,447772670.0
2006-01-09,35600,36750,35450,36750,13652495,16455646.0,447772670.0
2006-01-10,37600,38600,37450,38000,16155952,17015361.0,447772670.0
2006-01-11,37950,38150,36600,37350,9532302,16724309.0,447772670.0
2006-01-12,37950,38450,37400,37700,9289258,16881030.0,447772670.0
2006-01-13,36900,38100,36400,38100,10008442,17060139.0,447772670.0
2006-01-16,38700,38750,37450,37750,8045638,16903418.0,447772670.0
2006-01-17,37650,38100,35650,36200,10257599,16209371.0,447772670.0
2006-01-18,35200,35700,32850,33000,19665484,14776498.0,447772670.0
2006-01-19,33300,34650,33250,34400,18428496,15403380.0,447772670.0
2006-01-20,34400,35200,32100,32300,16771296,14463057.0,447772670.0
2006-01-23,31300,32600,29600,31150,15530465,13948119.0,447772670.0
2006-01-24,31850,33500,30700,33500,15974226,15000384.0,447772670.0
2006-01-25,35300,35850,34000,34000,15537952,15224271.0,447772670.0
2006-01-26,34900,36750,34300,36750,18925359,16455646.0,447772670.0
2006-01-27,37350,37750,36250,37500,14503649,16791475.0,447772670.0
2006-01-31,37700,38700,36750,37300,18154320,16701921.0,447772670.0
2006-02-01,36850,37250,34900,35500,14930820,15895930.0,447772670.0
2006-02-02,36350,36650,34950,36250,14279598,16231759.0,447772670.0
2006-02-03,35150,36050,34950,35000,11244571,15672043.0,447772670.0
2006-02-06,34300,35650,33700,35450,12325246,15873541.0,447772670.0
2006-02-07,35500,36300,35250,35250,12338416,15783987.0,447772670.0
2006-02-08,35050,35900,34650,34700,9523601,15537712.0,447772670.0
2006-02-09,35400,35500,34550,34900,7423868,15627266.0,447772670.0
2006-02-10,34850,35150,33750,34400,8404537,15404755.0,447812646.0
2006-02-13,34100,34400,32800,33000,10805711,14777817.0,447812646.0
2006-02-14,32450,33100,32000,33000,9133012,14777817.0,447812646.0
2006-02-15,33000,33100,28950,28950,30750375,12964176.0,447812646.0
2006-02-16,29500,30750,29300,30350,15694423,13603194.0,448210671.0
2006-02-17,30700,31500,30600,31200,11828324,13984173.0,448210671.0
2006-02-20,30600,31400,30600,31000,7060460,13894531.0,448210671.0
2006-02-21,30800,30950,30100,30300,7633217,13580783.0,448210671.0
2006-02-22,30350,31150,30350,30950,9849932,13872120.0,448210671.0
