미원화학(134380),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-11-07,24450,24500,24200,24200,1320,55737.0,2303185.0
2012-11-08,24000,24200,24000,24200,160,55737.0,2303185.0
2012-11-09,23850,24200,23850,24200,470,55737.0,2303185.0
2012-11-12,23750,24200,23750,24050,2580,55392.0,2303185.0
2012-11-13,23850,27650,23850,24350,6130,56083.0,2303185.0
2012-11-14,24400,24400,24050,24350,3601,56083.0,2303185.0
2012-11-15,23800,24950,23800,24400,1460,56198.0,2303185.0
2012-11-16,24100,24350,24000,24350,650,56083.0,2303185.0
2012-11-19,24200,24200,24150,24200,140,55737.0,2303185.0
2012-11-20,24000,24200,24000,24200,280,55737.0,2303185.0
2012-11-21,24100,24450,23900,24450,450,56313.0,2303185.0
2012-11-22,24200,24900,24200,24450,1130,56313.0,2303185.0
2012-11-23,24350,24500,24350,24450,690,56313.0,2303185.0
2012-11-26,25000,25000,24400,24450,640,56313.0,2303185.0
2012-11-27,24200,24500,24200,24500,60,56428.0,2303185.0
2012-11-28,24150,24450,24150,24450,50,56313.0,2303185.0
2012-11-29,24400,24650,24200,24650,1060,56774.0,2303185.0
2012-11-30,24300,24500,24000,24500,2310,56428.0,2303185.0
2012-12-03,24500,24750,24500,24550,1250,56543.0,2303185.0
2012-12-04,24550,24800,24550,24750,1154,57004.0,2303185.0
2012-12-05,24200,25000,24200,25000,1850,57580.0,2303185.0
2012-12-06,25000,25000,24500,24950,170,57464.0,2303185.0
2012-12-07,24950,24950,24950,24950,60,57464.0,2303185.0
2012-12-10,24600,24950,24600,24950,627,57464.0,2303185.0
2012-12-11,24300,24900,24300,24850,150,57234.0,2303185.0
2012-12-12,25000,25100,25000,25000,3330,57580.0,2303185.0
2012-12-13,25100,25800,24600,24900,2055,57349.0,2303185.0
2012-12-14,25850,25850,24600,24900,1030,57349.0,2303185.0
2012-12-17,24650,25850,24650,24950,1800,57464.0,2303185.0
2012-12-18,24500,24900,24350,24600,2410,56658.0,2303185.0
2012-12-20,25650,25650,24400,25000,390,57580.0,2303185.0
2012-12-21,25200,25200,24500,25000,3750,57580.0,2303185.0
2012-12-24,24100,25150,24100,25150,110,57925.0,2303185.0
2012-12-26,25500,25500,24600,25200,2580,58384.0,2316835.0
2012-12-27,24600,25200,24300,25200,4441,58384.0,2316835.0
2012-12-28,25200,25300,24800,24800,262,57458.0,2316835.0
2013-01-02,24800,24800,24500,24550,710,56878.0,2316835.0
2013-01-03,24550,24600,24550,24550,1090,56878.0,2316835.0
2013-01-04,24900,25200,24550,25000,2440,57921.0,2316835.0
2013-01-07,25000,25000,24600,24650,202,57110.0,2316835.0
2013-01-08,24650,24650,24500,24550,580,56878.0,2316835.0
2013-01-09,24550,25300,24200,25300,1070,58616.0,2316835.0
2013-01-10,24850,25300,24700,24900,1800,57689.0,2316835.0
2013-01-11,25300,25350,24950,24950,210,57805.0,2316835.0
2013-01-14,25300,25300,24950,25000,3400,57921.0,2316835.0
2013-01-15,25000,25100,24750,25000,1420,57921.0,2316835.0
2013-01-16,24800,25300,24800,25200,330,58384.0,2316835.0
2013-01-17,25200,27500,25000,25300,2251,58616.0,2316835.0
2013-01-18,25350,26100,24700,25150,2305,58268.0,2316835.0
2013-01-21,24800,25000,24700,25000,1630,57921.0,2316835.0
2013-01-22,25000,25300,24800,25300,2940,58616.0,2316835.0
2013-01-23,25250,25300,24750,25200,254,58384.0,2316835.0
2013-01-24,25200,25200,24800,25150,103,58268.0,2316835.0
2013-01-25,25150,25150,24650,25050,43,58037.0,2316835.0
2013-01-28,24500,24850,24400,24850,2280,57573.0,2316835.0
2013-01-29,24600,25400,24450,24900,8221,57689.0,2316835.0
2013-01-30,24850,24950,24600,24950,2470,57805.0,2316835.0
2013-01-31,24600,24800,24600,24800,1054,57458.0,2316835.0
2013-02-01,24600,24950,24600,24950,1603,57805.0,2316835.0
2013-02-04,24950,24950,24550,24900,2550,57689.0,2316835.0
2013-02-05,25000,25000,24950,24950,110,57805.0,2316835.0
2013-02-06,24950,25050,24700,24900,560,57689.0,2316835.0
2013-02-07,24900,25050,24750,25000,1910,57921.0,2316835.0
2013-02-08,25100,25100,24900,24900,3041,57689.0,2316835.0
2013-02-12,24900,24900,24600,24800,500,57458.0,2316835.0
2013-02-13,24800,24850,24500,24850,2482,57573.0,2316835.0
2013-02-14,24850,24850,24450,24550,1610,56878.0,2316835.0
2013-02-15,24550,24600,24500,24500,820,56762.0,2316835.0
2013-02-18,24500,24600,24150,24500,2620,56762.0,2316835.0
2013-02-19,24500,24500,24350,24500,420,56762.0,2316835.0
2013-02-20,24500,25250,24500,24900,1370,57689.0,2316835.0
2013-02-21,25400,25400,24850,24900,710,57689.0,2316835.0
2013-02-22,24900,25300,24700,25300,770,58616.0,2316835.0
2013-02-25,24800,25050,24700,24900,540,57689.0,2316835.0
2013-02-26,24700,24900,24700,24700,640,57226.0,2316835.0
2013-02-27,24800,24800,24700,24800,510,57458.0,2316835.0
2013-02-28,24800,24950,24800,24900,590,57689.0,2316835.0
2013-03-04,25700,25700,24400,24450,1300,56647.0,2316835.0
2013-03-05,24000,25450,24000,25100,982,58153.0,2316835.0
2013-03-06,24800,25150,24600,25100,640,58153.0,2316835.0
2013-03-07,25350,25350,24700,25100,955,58153.0,2316835.0
2013-03-08,25200,25200,24600,25000,872,57921.0,2316835.0
2013-03-11,24700,25000,24700,25000,3103,57921.0,2316835.0
2013-03-12,25000,25200,25000,25200,3162,58384.0,2316835.0
2013-03-13,25150,25200,24400,25000,2452,57921.0,2316835.0
2013-03-14,24800,24800,24750,24750,160,57342.0,2316835.0
2013-03-15,24750,25100,24650,25000,1620,57921.0,2316835.0
2013-03-18,25000,25000,24700,24700,1180,57226.0,2316835.0
2013-03-19,24700,24800,24700,24800,450,57458.0,2316835.0
2013-03-20,24300,24900,24300,24850,1160,57573.0,2316835.0
2013-03-21,25100,25100,25000,25000,980,57921.0,2316835.0
2013-03-22,25050,25050,24850,24850,100,57573.0,2316835.0
2013-03-25,24800,24800,24700,24750,290,57342.0,2316835.0
2013-03-26,24750,24800,24700,24700,445,57226.0,2316835.0
2013-03-27,24650,24650,24500,24500,330,56762.0,2316835.0
2013-03-28,24900,24900,24550,24900,130,57689.0,2316835.0
2013-03-29,25200,25200,24700,24700,40,57226.0,2316835.0
2013-04-01,24650,24700,24350,24650,1700,57110.0,2316835.0
2013-04-02,24650,24700,24550,24700,400,57226.0,2316835.0
2013-04-03,24600,24600,24550,24550,520,56878.0,2316835.0
2013-04-04,24650,24650,24100,24500,1830,56762.0,2316835.0
2013-04-05,24700,24700,24350,24350,1453,56415.0,2316835.0
2013-04-08,24350,24500,24350,24500,430,56762.0,2316835.0
2013-04-09,24750,24850,24250,24800,3390,57458.0,2316835.0
2013-04-10,24300,24900,24300,24800,2020,57458.0,2316835.0
2013-04-11,24400,25000,24400,25000,570,57921.0,2316835.0
2013-04-12,25000,25000,25000,25000,250,57921.0,2316835.0
2013-04-15,25300,25300,24350,25000,1510,57921.0,2316835.0
2013-04-16,25300,25300,25000,25200,2420,58384.0,2316835.0
2013-04-17,24750,24850,24750,24850,140,57573.0,2316835.0
2013-04-18,24550,25200,24550,25150,380,58268.0,2316835.0
2013-04-19,24650,25000,24650,25000,100,57921.0,2316835.0
2013-04-22,25200,25500,25000,25500,26110,59079.0,2316835.0
2013-04-23,25500,26600,25500,26400,2270,61164.0,2316835.0
2013-04-24,27200,27200,26600,26600,1915,61628.0,2316835.0
2013-04-25,26600,26600,26600,26600,150,61628.0,2316835.0
2013-04-26,26600,27000,26150,26800,1455,62091.0,2316835.0
2013-04-29,27000,27000,26300,26350,1610,61049.0,2316835.0
2013-04-30,26000,26500,25700,26500,1210,61396.0,2316835.0
2013-05-02,27850,27850,26850,27600,5315,63945.0,2316835.0
2013-05-03,27650,30900,27650,30750,9820,71243.0,2316835.0
2013-05-06,30750,34200,30300,33050,11924,76571.0,2316835.0
2013-05-07,33550,36300,32000,32100,10955,74370.0,2316835.0
2013-05-08,32100,32950,31000,32000,8885,74139.0,2316835.0
2013-05-09,32500,33800,32000,33300,3150,77151.0,2316835.0
2013-05-10,33850,34500,32350,32350,2868,74950.0,2316835.0
2013-05-13,32300,32800,30650,30700,3940,71127.0,2316835.0
2013-05-14,30700,33500,30700,31900,1935,73907.0,2316835.0
2013-05-15,31900,33200,31900,32850,740,76108.0,2316835.0
2013-05-16,32900,32900,32200,32900,700,76224.0,2316835.0
2013-05-20,33000,33150,31100,32100,1770,74370.0,2316835.0
2013-05-21,31200,32900,31200,32700,1730,75761.0,2316835.0
2013-05-22,32700,33500,31800,33300,1420,77151.0,2316835.0
2013-05-23,33300,33300,32000,32700,1175,75761.0,2316835.0
2013-05-24,32650,33000,32550,32900,1251,76224.0,2316835.0
2013-05-27,32300,33550,32300,33350,140,77266.0,2316835.0
2013-05-28,33350,35850,32600,32600,2345,75529.0,2316835.0
2013-05-29,32600,33750,32400,32400,650,75065.0,2316835.0
2013-05-30,31200,32750,30700,30700,1550,71127.0,2316835.0
2013-05-31,30700,31300,30700,30750,240,71243.0,2316835.0
2013-06-03,30750,31950,30300,31950,580,74023.0,2316835.0
2013-06-04,31000,31000,30000,30600,1251,70895.0,2316835.0
2013-06-05,28100,30100,28100,29800,295,69042.0,2316835.0
2013-06-07,29800,30150,29400,30000,750,69505.0,2316835.0
2013-06-10,30000,30350,30000,30200,272,69968.0,2316835.0
2013-06-11,31000,31000,30250,30500,191,70663.0,2316835.0
2013-06-12,30100,31000,30100,30400,396,70432.0,2316835.0
2013-06-13,30400,30400,29550,29600,722,68578.0,2316835.0
2013-06-14,29950,30200,29950,30200,150,69968.0,2316835.0
2013-06-17,31000,31000,26000,29350,720,67999.0,2316835.0
2013-06-18,29350,30850,29350,30850,350,71474.0,2316835.0
2013-06-19,30950,31000,30950,31000,570,71822.0,2316835.0
2013-06-20,31000,31500,31000,31500,230,72980.0,2316835.0
2013-06-21,31500,31500,29800,30700,390,71127.0,2316835.0
2013-06-24,30700,31300,30000,30000,650,69505.0,2316835.0
2013-06-25,30000,30050,28950,29350,506,67999.0,2316835.0
2013-06-26,31100,31100,31100,31100,10,72054.0,2316835.0
2013-06-27,31900,31950,30950,30950,40,71706.0,2316835.0
2013-06-28,31000,31000,30600,30600,40,70895.0,2316835.0
2013-07-01,29350,30850,29350,30850,20,71474.0,2316835.0
2013-07-02,30900,30900,29700,29700,860,68810.0,2316835.0
2013-07-03,30300,30900,29700,30000,260,69505.0,2316835.0
2013-07-04,28500,31200,28500,31000,3592,71822.0,2316835.0
2013-07-05,31000,31000,29700,29700,262,68810.0,2316835.0
2013-07-08,31450,31450,31450,31450,12,72864.0,2316835.0
2013-07-09,29750,31000,29750,31000,760,71822.0,2316835.0
2013-07-10,30000,31000,29800,31000,1620,71822.0,2316835.0
2013-07-11,31400,31400,31000,31000,860,71822.0,2316835.0
2013-07-12,31450,33000,31450,32300,1219,74834.0,2316835.0
2013-07-15,32100,32550,31750,32000,1088,74139.0,2316835.0
2013-07-16,32000,32000,31500,31500,670,72980.0,2316835.0
2013-07-17,31700,31800,31000,31000,440,71822.0,2316835.0
2013-07-18,31050,31350,30500,31350,291,72633.0,2316835.0
2013-07-19,31350,31800,31000,31000,1630,71822.0,2316835.0
2013-07-22,31000,31000,30400,30950,1670,71706.0,2316835.0
2013-07-23,30150,32100,30150,31950,1115,74023.0,2316835.0
2013-07-24,32450,32450,32000,32000,1145,74139.0,2316835.0
2013-07-25,32000,32450,31850,32400,280,75065.0,2316835.0
2013-07-26,32100,32500,31900,32450,480,75181.0,2316835.0
2013-07-29,31550,32450,31550,31600,160,73212.0,2316835.0
2013-07-30,32400,32400,31600,32300,140,74834.0,2316835.0
2013-07-31,32300,32300,31500,32150,150,74486.0,2316835.0
2013-08-01,32100,32100,31500,32000,1340,74139.0,2316835.0
2013-08-02,32000,32000,32000,32000,290,74139.0,2316835.0
2013-08-05,30850,32300,30850,31800,180,73675.0,2316835.0
2013-08-06,31250,31900,31250,31900,1120,73907.0,2316835.0
2013-08-07,31500,31750,31400,31750,210,73560.0,2316835.0
2013-08-08,31250,31700,31250,31700,20,73444.0,2316835.0
2013-08-09,31650,31700,31650,31700,30,73444.0,2316835.0
2013-08-12,31700,32000,31400,32000,1520,74139.0,2316835.0
2013-08-13,31700,32000,31500,31550,650,73096.0,2316835.0
2013-08-14,30650,32000,30650,31950,910,74023.0,2316835.0
2013-08-16,31950,31950,31800,31850,60,73791.0,2316835.0
2013-08-19,31050,31500,31050,31350,212,72633.0,2316835.0
2013-08-20,31350,31350,30800,30800,490,71359.0,2316835.0
2013-08-21,30350,30600,30350,30550,950,70779.0,2316835.0
2013-08-22,31000,32000,30950,31100,3970,72054.0,2316835.0
2013-08-23,30500,31450,30500,31350,190,72633.0,2316835.0
2013-08-26,29400,31750,29400,31400,100,72749.0,2316835.0
2013-08-27,30200,31650,30200,31650,60,73328.0,2316835.0
2013-08-28,31000,31000,31000,31000,150,71822.0,2316835.0
2013-08-29,30700,30900,30650,30650,90,71011.0,2316835.0
2013-08-30,31350,31350,30700,30800,240,71359.0,2316835.0
2013-09-02,29550,31400,29550,31400,240,72749.0,2316835.0
2013-09-03,30400,31000,30400,31000,91,71822.0,2316835.0
2013-09-04,31300,31300,31000,31000,110,71822.0,2316835.0
2013-09-05,29700,31000,29700,31000,600,71822.0,2316835.0
2013-09-06,30500,30700,30400,30600,150,70895.0,2316835.0
2013-09-09,31200,31200,29550,30150,350,69853.0,2316835.0
2013-09-10,30150,31150,30150,31000,3000,71822.0,2316835.0
2013-09-11,31050,32000,31050,31200,495,72285.0,2316835.0
2013-09-12,31750,31750,31000,31150,650,72169.0,2316835.0
2013-09-13,31000,31150,31000,31150,150,72169.0,2316835.0
2013-09-16,30450,31500,30450,31000,420,71822.0,2316835.0
2013-09-17,31400,31400,31200,31200,60,72285.0,2316835.0
2013-09-23,31500,31500,31100,31100,80,72054.0,2316835.0
2013-09-24,29850,33500,29850,31600,4850,73212.0,2316835.0
2013-09-25,31700,31700,31300,31300,1220,72517.0,2316835.0
2013-09-26,31600,31600,31000,31050,1140,71938.0,2316835.0
2013-09-27,30800,31100,30800,30900,220,71590.0,2316835.0
2013-09-30,30900,31600,30900,31600,470,73212.0,2316835.0
2013-10-01,31700,31700,31000,31600,150,73212.0,2316835.0
2013-10-02,30150,31950,30150,30800,450,71359.0,2316835.0
2013-10-04,29850,31000,29850,31000,632,71822.0,2316835.0
2013-10-07,30800,31700,30600,31700,270,73444.0,2316835.0
2013-10-08,30500,31350,30500,31250,170,72401.0,2316835.0
2013-10-10,30800,31200,30700,31200,621,72285.0,2316835.0
2013-10-11,31650,32400,31600,31900,2932,73907.0,2316835.0
2013-10-14,31900,31950,30800,31950,490,74023.0,2316835.0
2013-10-15,31900,31950,31300,31550,140,73096.0,2316835.0
2013-10-16,31000,31900,31000,31900,131,73907.0,2316835.0
2013-10-17,31950,32000,31950,32000,310,74139.0,2316835.0
2013-10-18,32000,32050,32000,32050,1180,74255.0,2316835.0
2013-10-21,32800,32800,31750,32000,430,74139.0,2316835.0
2013-10-22,32350,32350,31600,31900,760,73907.0,2316835.0
2013-10-23,32100,32150,31800,32100,3100,74370.0,2316835.0
2013-10-24,32100,32250,32100,32250,100,74718.0,2316835.0
2013-10-25,32100,32400,32100,32350,1284,74950.0,2316835.0
2013-10-28,32400,33300,32400,33300,1020,77151.0,2316835.0
2013-10-29,34100,34100,33300,33750,4990,78193.0,2316835.0
2013-10-30,33700,34000,33300,33800,580,78309.0,2316835.0
2013-10-31,31950,33750,31950,33700,180,78077.0,2316835.0
2013-11-01,34000,34000,32800,33500,330,77614.0,2316835.0
2013-11-04,34000,34000,32700,34000,3980,78772.0,2316835.0
2013-11-05,33100,33800,32050,33800,380,78309.0,2316835.0
2013-11-06,33500,33950,33500,33950,100,78657.0,2316835.0
2013-11-07,33500,33500,32250,33500,330,77614.0,2316835.0
2013-11-08,33500,33500,33500,33500,500,77614.0,2316835.0
2013-11-11,34000,34200,33800,34000,2280,78772.0,2316835.0
2013-11-12,33050,34500,33050,34000,1270,78772.0,2316835.0
2013-11-13,34000,34000,33500,34000,2640,78772.0,2316835.0
2013-11-14,34000,34300,34000,34300,120,79467.0,2316835.0
2013-11-15,34200,34200,34200,34200,50,79236.0,2316835.0
2013-11-18,33050,34200,33050,34200,50,79236.0,2316835.0
2013-11-19,34200,34200,34050,34050,130,78888.0,2316835.0
2013-11-20,34200,34200,33400,34150,70,79120.0,2316835.0
2013-11-21,34150,34150,34150,34150,19,79120.0,2316835.0
2013-11-22,34500,34900,34500,34750,140,80510.0,2316835.0
2013-11-25,34750,34750,34300,34300,140,79467.0,2316835.0
2013-11-26,34050,34050,34000,34000,280,78772.0,2316835.0
2013-11-27,34000,34500,34000,34500,310,79931.0,2316835.0
2013-11-28,34500,34500,33250,34050,501,78888.0,2316835.0
2013-11-29,33600,33600,32750,33150,1330,76803.0,2316835.0
2013-12-02,32400,33550,32400,33550,80,77730.0,2316835.0
2013-12-03,33500,33700,33500,33500,5390,77614.0,2316835.0
2013-12-04,33050,33200,33000,33100,1520,76687.0,2316835.0
2013-12-05,32550,33100,32550,33100,140,76687.0,2316835.0
2013-12-06,33100,33100,32550,33050,90,76571.0,2316835.0
2013-12-09,32400,33250,32400,33250,90,77035.0,2316835.0
2013-12-10,33000,33000,31600,32950,1130,76340.0,2316835.0
2013-12-11,32900,33500,32850,33500,3560,77614.0,2316835.0
2013-12-12,32800,33150,32800,33150,34,76803.0,2316835.0
2013-12-13,33100,33100,32500,33050,410,76571.0,2316835.0
2013-12-16,33050,33050,32350,32350,490,74950.0,2316835.0
2013-12-17,32250,32350,32250,32300,250,74834.0,2316835.0
2013-12-18,32300,32800,31650,32800,820,75992.0,2316835.0
2013-12-19,32800,33350,32800,33350,90,77266.0,2316835.0
2013-12-20,33250,33900,33000,33000,2080,76456.0,2316835.0
2013-12-23,33500,33500,33000,33000,150,76456.0,2316835.0
2013-12-24,33050,33150,32550,33000,1040,76456.0,2316835.0
2013-12-26,33700,33700,33300,33300,90,77665.0,2332285.0
2013-12-27,33300,33300,33300,33300,0,77665.0,2332285.0
2013-12-30,33200,33200,33200,33200,10,77432.0,2332285.0
2014-01-02,33200,33200,33200,33200,48,77432.0,2332285.0
2014-01-03,33200,33800,33200,33800,91,78831.0,2332285.0
2014-01-06,33400,33500,33000,33500,190,78132.0,2332285.0
2014-01-07,33300,33650,32750,33650,30,78481.0,2332285.0
2014-01-08,33000,33450,33000,33450,1400,78015.0,2332285.0
2014-01-09,33450,33850,32850,32850,170,76616.0,2332285.0
2014-01-10,32800,33800,32100,33800,1010,78831.0,2332285.0
2014-01-13,33750,33750,33750,33750,0,78715.0,2332285.0
2014-01-14,33800,33800,33750,33800,100,78831.0,2332285.0
2014-01-15,33350,33350,32850,33000,311,76965.0,2332285.0
2014-01-16,33100,33300,33050,33300,301,77665.0,2332285.0
2014-01-17,33350,33500,33000,33500,390,78132.0,2332285.0
2014-01-20,33650,33800,33500,33750,600,78715.0,2332285.0
2014-01-21,33750,34000,33750,33750,793,78715.0,2332285.0
2014-01-22,34000,34000,33750,33850,20041,78948.0,2332285.0
2014-01-23,33900,34200,33800,33800,120,78831.0,2332285.0
2014-01-24,33900,35000,33900,35000,120,81630.0,2332285.0
2014-01-27,34300,34900,33650,33800,451,78831.0,2332285.0
2014-01-28,34100,34100,34100,34100,10,79531.0,2332285.0
2014-01-29,33150,34000,33150,33650,510,78481.0,2332285.0
2014-02-03,33650,33650,33650,33650,10,78481.0,2332285.0
2014-02-04,33500,33500,32650,32650,580,76149.0,2332285.0
2014-02-05,32650,33500,32500,33500,220,78132.0,2332285.0
2014-02-06,33350,33600,33300,33400,480,77898.0,2332285.0
2014-02-07,33950,33950,33300,33400,2702,77898.0,2332285.0
2014-02-10,33400,33950,33400,33950,620,79181.0,2332285.0
2014-02-11,34000,34000,33650,33950,770,79181.0,2332285.0
2014-02-12,34000,34000,33300,33300,860,77665.0,2332285.0
2014-02-13,33150,33600,33150,33600,241,78365.0,2332285.0
2014-02-14,33600,33750,33450,33700,120,78598.0,2332285.0
2014-02-17,33600,34000,33400,33850,1080,78948.0,2332285.0
2014-02-18,33850,34100,33500,33500,2071,78132.0,2332285.0
2014-02-19,33500,33850,33500,33550,423,78248.0,2332285.0
2014-02-20,33650,33650,33400,33500,27480,78132.0,2332285.0
2014-02-21,33500,37900,33500,33850,1490,78948.0,2332285.0
2014-02-24,34000,34500,34000,34500,1270,80464.0,2332285.0
2014-02-25,34500,36000,34500,35200,5641,82096.0,2332285.0
2014-02-26,35250,35500,34500,35500,950,82796.0,2332285.0
2014-02-27,35500,35500,34500,35200,640,82096.0,2332285.0
2014-02-28,35000,35250,34650,35250,680,82213.0,2332285.0
2014-03-03,35250,35250,33750,34250,1092,79881.0,2332285.0
2014-03-04,34500,35500,34250,35500,2130,82796.0,2332285.0
2014-03-05,35500,35550,35400,35500,600,82796.0,2332285.0
2014-03-06,39800,39800,35500,35500,750,82796.0,2332285.0
2014-03-07,35500,35500,35150,35500,53,82796.0,2332285.0
2014-03-10,35500,35600,35450,35450,1550,82680.0,2332285.0
2014-03-11,35500,35800,35400,35750,640,83379.0,2332285.0
2014-03-12,35700,35750,35000,35000,129620,81630.0,2332285.0
2014-03-13,35000,39000,35000,36000,4735,83962.0,2332285.0
2014-03-14,36450,37000,36200,36800,1170,85828.0,2332285.0
2014-03-17,37300,37500,37200,37200,470,86761.0,2332285.0
2014-03-18,36100,36500,36000,36000,5271,83962.0,2332285.0
2014-03-19,36000,36350,35700,35800,530,83496.0,2332285.0
2014-03-20,36000,37000,35900,36950,2020,86178.0,2332285.0
2014-03-21,36950,39400,36400,36800,6940,85828.0,2332285.0
2014-03-24,36600,37500,36500,36800,2110,85828.0,2332285.0
2014-03-25,36800,37350,36450,37350,1830,87111.0,2332285.0
2014-03-26,37400,37900,36800,37550,2400,87577.0,2332285.0
2014-03-27,37750,37750,36850,36850,1610,85945.0,2332285.0
2014-03-28,37500,38500,36900,37150,5000,86644.0,2332285.0
2014-03-31,36900,37600,36500,37450,771,87344.0,2332285.0
2014-04-01,37400,37950,36850,37350,1270,87111.0,2332285.0
2014-04-02,36850,37300,36850,37300,471,86994.0,2332285.0
2014-04-03,39300,39300,36000,36400,1901,84895.0,2332285.0
2014-04-04,36400,36500,36000,36500,460,85128.0,2332285.0
2014-04-07,36250,36250,35700,35900,1046,83729.0,2332285.0
2014-04-08,35750,36000,35250,35300,3253,82330.0,2332285.0
2014-04-09,35250,35800,35200,35300,3340,82330.0,2332285.0
2014-04-10,35350,35700,35250,35300,1422,82330.0,2332285.0
2014-04-11,35150,35350,35100,35300,1150,82330.0,2332285.0
2014-04-14,35750,36450,35750,36300,1050,84662.0,2332285.0
2014-04-15,36300,36300,35500,35800,170,83496.0,2332285.0
2014-04-16,35800,36000,35300,35500,1240,82796.0,2332285.0
2014-04-17,35500,35500,35300,35400,343,82563.0,2332285.0
2014-04-18,35300,35950,35300,35850,803,83612.0,2332285.0
2014-04-21,35400,35650,35400,35400,565,82563.0,2332285.0
2014-04-22,35200,35950,34950,35950,5431,83846.0,2332285.0
2014-04-23,35800,37500,35300,35300,1121,82330.0,2332285.0
2014-04-24,35950,35950,35450,35450,1181,82680.0,2332285.0
2014-04-25,35150,35500,35100,35450,1556,82680.0,2332285.0
2014-04-28,35450,35450,35450,35450,410,82680.0,2332285.0
2014-04-29,35450,36200,35450,35900,780,83729.0,2332285.0
2014-04-30,35450,36100,35450,36000,7200,83962.0,2332285.0
2014-05-02,35650,36100,35150,35200,1137,82096.0,2332285.0
2014-05-07,35200,35900,35000,35900,611,83729.0,2332285.0
2014-05-08,35750,36200,35050,35950,1781,83846.0,2332285.0
2014-05-09,35900,40200,35550,35550,2759,82913.0,2332285.0
2014-05-12,35500,35600,35200,35400,180,82563.0,2332285.0
2014-05-13,35550,35950,34600,35800,1312,83496.0,2332285.0
2014-05-14,35250,35750,35200,35350,375,82446.0,2332285.0
2014-05-15,35200,35600,35050,35550,1583,82913.0,2332285.0
2014-05-16,35200,35850,34900,35850,7292,83612.0,2332285.0
2014-05-19,35600,40000,35400,35500,2493,82796.0,2332285.0
2014-05-20,35500,35550,35300,35500,1683,82796.0,2332285.0
2014-05-21,35500,35800,35350,35800,1280,83496.0,2332285.0
2014-05-22,35500,35600,35300,35300,370,82330.0,2332285.0
2014-05-23,35300,36000,35100,35950,1080,83846.0,2332285.0
2014-05-26,35900,35900,35450,35500,90141,82796.0,2332285.0
2014-05-27,35450,35450,35200,35200,660,82096.0,2332285.0
2014-05-28,35200,35200,35000,35050,385,81747.0,2332285.0
2014-05-29,35200,35200,35050,35100,690,81863.0,2332285.0
2014-05-30,35000,35550,35000,35350,130,82446.0,2332285.0
2014-06-02,35300,35300,34350,34950,1934,81513.0,2332285.0
2014-06-03,34650,35400,34300,35400,2366,82563.0,2332285.0
2014-06-05,34700,35400,34500,34600,1657,80697.0,2332285.0
2014-06-09,34600,35200,34600,35000,2166,81630.0,2332285.0
2014-06-10,34850,34850,34300,34500,315,80464.0,2332285.0
2014-06-11,34400,35250,34000,35200,19424,82096.0,2332285.0
2014-06-12,35200,36100,34700,34800,1003,81164.0,2332285.0
2014-06-13,34500,35000,34300,34650,2480,80814.0,2332285.0
2014-06-16,34300,35000,34300,35000,23,81630.0,2332285.0
2014-06-17,35000,35550,34650,35000,1700,81630.0,2332285.0
2014-06-18,34550,35500,34550,35000,1079,81630.0,2332285.0
2014-06-19,34750,35900,34400,35500,1177,82796.0,2332285.0
2014-06-20,36350,36350,35350,35650,2848,83146.0,2332285.0
2014-06-23,35350,35650,35350,35650,672,83146.0,2332285.0
2014-06-24,36000,36000,35100,35800,358,83496.0,2332285.0
2014-06-25,35000,35800,35000,35400,1738,82563.0,2332285.0
2014-06-26,35400,35800,35400,35650,649,83146.0,2332285.0
2014-06-27,35500,35800,35450,35700,456,83263.0,2332285.0
2014-06-30,35450,35800,35300,35800,80,83496.0,2332285.0
2014-07-01,35650,36000,35650,36000,1711,83962.0,2332285.0
2014-07-02,35850,35850,35500,35600,530,83029.0,2332285.0
2014-07-03,35650,36200,35650,35850,255,83612.0,2332285.0
2014-07-04,35900,36000,35800,35800,380,83496.0,2332285.0
2014-07-07,35750,35850,35350,35850,529,83612.0,2332285.0
2014-07-08,35850,35850,35250,35350,614,82446.0,2332285.0
2014-07-09,35700,35700,34800,35100,227,81863.0,2332285.0
2014-07-10,35100,35300,34700,35000,3955,81630.0,2332285.0
2014-07-11,35000,35300,34800,34800,3232,81164.0,2332285.0
2014-07-14,34950,36500,34950,35900,572,83729.0,2332285.0
2014-07-15,35200,35850,35200,35850,889,83612.0,2332285.0
2014-07-16,35800,35850,35300,35450,112,82680.0,2332285.0
2014-07-17,35500,36000,35150,35250,469,82213.0,2332285.0
2014-07-18,34450,35650,34450,35150,172,81980.0,2332285.0
2014-07-21,35150,35800,34650,35800,4746,83496.0,2332285.0
2014-07-22,35700,36500,35650,36100,2265,84195.0,2332285.0
2014-07-23,35800,36250,35800,36000,6641,83962.0,2332285.0
2014-07-24,36000,36000,35850,35900,160,83729.0,2332285.0
2014-07-25,35950,36100,35900,36100,365,84195.0,2332285.0
2014-07-28,36100,36150,35700,36100,413,84195.0,2332285.0
2014-07-29,36100,36100,35550,36050,414,84079.0,2332285.0
2014-07-30,36050,36050,35500,35850,1615,83612.0,2332285.0
2014-07-31,35650,36200,35650,35650,446,83146.0,2332285.0
2014-08-01,35650,35950,35650,35950,217,83846.0,2332285.0
2014-08-04,35350,36400,35350,35900,114,83729.0,2332285.0
2014-08-05,35900,35900,35250,35700,945,83263.0,2332285.0
