크라운제과(264900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-01-04,9570,10100,9550,10100,34164,126491.0,12523850.0
2019-01-07,10300,10300,10000,10300,27266,128996.0,12523850.0
2019-01-08,10300,10400,10100,10200,10317,127743.0,12523850.0
2019-01-09,10100,10450,10100,10200,11457,127743.0,12523850.0
2019-01-10,10350,10350,10050,10100,4016,126491.0,12523850.0
2019-01-11,10100,10300,10050,10250,4095,128369.0,12523850.0
2019-01-14,10200,10300,10000,10100,6547,126491.0,12523850.0
2019-01-15,10050,10200,9950,10000,15890,125238.0,12523850.0
2019-01-16,9960,10150,9960,10050,17217,125865.0,12523850.0
2019-01-17,10050,10100,10000,10000,10934,125238.0,12523850.0
2019-01-18,10050,10150,9980,10100,10924,126491.0,12523850.0
2019-01-21,10100,10350,10100,10300,30553,128996.0,12523850.0
2019-01-22,10400,10450,10250,10350,14086,129622.0,12523850.0
2019-01-23,10350,10400,10200,10200,8440,127743.0,12523850.0
2019-01-24,10200,11150,10050,10850,195561,135884.0,12523850.0
2019-01-25,10900,10950,10550,10750,37170,134631.0,12523850.0
2019-01-28,10750,10850,10550,10750,20402,134631.0,12523850.0
2019-01-29,10700,10850,10450,10750,13906,134631.0,12523850.0
2019-01-30,10750,10800,10500,10700,15536,134005.0,12523850.0
2019-01-31,10800,10800,10500,10650,19965,133379.0,12523850.0
2019-02-01,10600,10650,10350,10600,26631,132753.0,12523850.0
2019-02-07,10600,10800,10550,10650,27252,133379.0,12523850.0
2019-02-08,10700,11400,10700,10950,273396,137136.0,12523850.0
2019-02-11,11000,11000,10700,10900,23782,136510.0,12523850.0
2019-02-12,10900,10900,10550,10750,40792,134631.0,12523850.0
2019-02-13,10800,11250,10600,10800,77712,135258.0,12523850.0
2019-02-14,10900,10950,10800,10900,15739,136510.0,12523850.0
2019-02-15,11050,11050,10850,11000,22148,137762.0,12523850.0
2019-02-18,10950,11100,10950,11000,15874,137762.0,12523850.0
2019-02-19,11000,11100,10950,11000,10593,137762.0,12523850.0
2019-02-20,11000,11100,10850,10950,12714,137136.0,12523850.0
2019-02-21,11000,11050,10850,11000,18412,137762.0,12523850.0
2019-02-22,11050,11250,11000,11200,24128,140267.0,12523850.0
2019-02-25,11200,11250,11000,11150,17813,139641.0,12523850.0
2019-02-26,11250,11250,11050,11100,8987,139015.0,12523850.0
2019-02-27,11250,11250,10900,11150,11567,139641.0,12523850.0
2019-02-28,11150,11200,10550,10550,17541,132127.0,12523850.0
2019-03-04,10600,10900,10600,10650,13641,133379.0,12523850.0
2019-03-05,10700,10850,10550,10750,6427,134631.0,12523850.0
2019-03-06,10750,10900,10450,10650,13559,133379.0,12523850.0
2019-03-07,10700,10800,10550,10650,10569,133379.0,12523850.0
2019-03-08,10650,10700,10250,10400,21119,130248.0,12523850.0
2019-03-11,10400,10800,10150,10800,13527,135258.0,12523850.0
2019-03-12,10700,10700,10550,10600,9086,132753.0,12523850.0
2019-03-13,10600,10600,10200,10300,30871,128996.0,12523850.0
2019-03-14,10400,10400,10150,10150,39050,127117.0,12523850.0
2019-03-15,10150,10300,10150,10300,18289,128996.0,12523850.0
2019-03-18,10350,10400,10000,10300,26638,128996.0,12523850.0
2019-03-19,10350,10400,10150,10300,19886,128996.0,12523850.0
2019-03-20,10250,10350,10050,10300,25924,128996.0,12523850.0
2019-03-21,10150,10400,10100,10250,35100,128369.0,12523850.0
2019-03-22,10200,10450,10200,10450,25254,130874.0,12523850.0
2019-03-25,10350,10400,10150,10250,21270,128369.0,12523850.0
2019-03-26,10250,10450,10250,10350,12568,129622.0,12523850.0
2019-03-27,10350,10550,10350,10450,27369,130874.0,12523850.0
2019-03-28,10550,10600,10200,10300,12872,128996.0,12523850.0
2019-03-29,10200,10450,10100,10350,12056,129622.0,12523850.0
2019-04-01,10350,10550,10350,10550,14546,132127.0,12523850.0
2019-04-02,10550,10650,10450,10550,6151,132127.0,12523850.0
2019-04-03,10600,10800,10500,10600,23396,132753.0,12523850.0
2019-04-04,10600,10600,10350,10450,13230,130874.0,12523850.0
2019-04-05,10450,10500,10100,10450,14381,130874.0,12523850.0
2019-04-08,10250,10500,10250,10300,8846,128996.0,12523850.0
2019-04-09,10400,10400,10200,10200,11060,127743.0,12523850.0
2019-04-10,10200,10300,10150,10300,12905,128996.0,12523850.0
2019-04-11,10300,10300,10150,10250,18971,128369.0,12523850.0
2019-04-12,10250,10250,10150,10250,18493,128369.0,12523850.0
2019-04-15,10200,10300,10150,10300,13930,128996.0,12523850.0
2019-04-16,10200,10300,10100,10300,18032,128996.0,12523850.0
2019-04-17,10250,10250,10000,10200,57850,127743.0,12523850.0
2019-04-18,10200,10200,10050,10150,14591,127117.0,12523850.0
2019-04-19,10150,10200,10100,10150,14476,127117.0,12523850.0
2019-04-22,10150,10200,10050,10150,9722,127117.0,12523850.0
2019-04-23,10100,10300,10050,10150,38905,127117.0,12523850.0
2019-04-24,10150,10200,10000,10100,62597,126491.0,12523850.0
2019-04-25,10100,10150,9990,10100,28626,126491.0,12523850.0
2019-04-26,10100,10100,9970,10050,14433,125865.0,12523850.0
2019-04-29,10050,10150,9990,10050,11304,125865.0,12523850.0
2019-04-30,10000,10100,9980,10050,15031,125865.0,12523850.0
2019-05-02,10100,10100,9910,10050,7130,125865.0,12523850.0
2019-05-03,10000,10300,9990,10250,26527,128369.0,12523850.0
2019-05-07,10150,10250,10050,10250,14423,128369.0,12523850.0
2019-05-08,10200,10250,10050,10200,15617,127743.0,12523850.0
2019-05-09,10100,10150,9900,9960,44909,124738.0,12523850.0
2019-05-10,10000,10100,9880,10000,10970,125238.0,12523850.0
2019-05-13,9920,10100,9850,10000,13931,125238.0,12523850.0
2019-05-14,9900,10000,9880,9970,9206,124863.0,12523850.0
2019-05-15,10100,10100,9970,10050,4898,125865.0,12523850.0
2019-05-16,10100,10150,9940,10000,12520,125238.0,12523850.0
2019-05-17,10000,10100,9940,9990,6637,125113.0,12523850.0
2019-05-20,10000,10000,9870,9940,10263,124487.0,12523850.0
2019-05-21,9910,10000,9770,9850,11429,123360.0,12523850.0
2019-05-22,9810,9950,9790,9880,6968,123736.0,12523850.0
2019-05-23,9800,9910,9700,9860,8220,123485.0,12523850.0
2019-05-24,9660,9860,9610,9720,13653,121732.0,12523850.0
2019-05-27,9660,9800,9570,9670,6563,121106.0,12523850.0
2019-05-28,9770,9770,9530,9680,4468,121231.0,12523850.0
2019-05-29,9660,9710,9610,9700,3481,121481.0,12523850.0
2019-05-30,9610,9700,9580,9650,3973,120855.0,12523850.0
2019-05-31,9640,9810,9540,9700,5670,121481.0,12523850.0
2019-06-03,9650,9800,9560,9680,2141,121231.0,12523850.0
2019-06-04,9770,9770,9600,9700,4043,121481.0,12523850.0
2019-06-05,9670,9900,9650,9730,4149,121857.0,12523850.0
2019-06-07,9720,9780,9660,9750,4147,122108.0,12523850.0
2019-06-10,9720,9850,9720,9790,7101,122608.0,12523850.0
2019-06-11,9800,9880,9700,9860,10299,123485.0,12523850.0
2019-06-12,9860,9940,9800,9900,8167,123986.0,12523850.0
2019-06-13,9900,9950,9780,9900,5670,123986.0,12523850.0
2019-06-14,9900,9920,9840,9890,2280,123861.0,12523850.0
2019-06-17,9990,9990,9800,9870,3002,123610.0,12523850.0
2019-06-18,9960,9960,9790,9800,6509,122734.0,12523850.0
2019-06-19,9800,9940,9700,9770,11599,122358.0,12523850.0
2019-06-20,9810,9920,9690,9770,7228,122358.0,12523850.0
2019-06-21,9740,9860,9650,9730,11194,121857.0,12523850.0
2019-06-24,9710,9850,9710,9730,8661,121857.0,12523850.0
2019-06-25,9820,11200,9750,10050,930438,125865.0,12523850.0
2019-06-26,10000,10050,9820,9820,65691,122984.0,12523850.0
2019-06-27,9820,9960,9650,9700,56908,121481.0,12523850.0
2019-06-28,9680,9750,9380,9570,45883,119853.0,12523850.0
2019-07-01,9720,9720,9420,9450,30673,118350.0,12523850.0
2019-07-02,9390,9530,9390,9440,13314,118225.0,12523850.0
2019-07-03,9410,9470,9380,9390,11778,117599.0,12523850.0
2019-07-04,9370,9470,9340,9450,14897,118350.0,12523850.0
2019-07-05,9380,9660,9370,9600,7638,120229.0,12523850.0
2019-07-08,9600,9610,9330,9350,20368,117098.0,12523850.0
2019-07-09,9320,9530,9320,9370,9304,117348.0,12523850.0
2019-07-10,9320,9450,9320,9360,4707,117223.0,12523850.0
2019-07-11,9390,9590,9360,9420,5279,117975.0,12523850.0
2019-07-12,9420,9550,9380,9500,4543,118977.0,12523850.0
2019-07-15,9490,9590,9370,9470,8335,118601.0,12523850.0
2019-07-16,9450,9590,9330,9460,9346,118476.0,12523850.0
2019-07-17,9350,9460,9330,9430,2468,118100.0,12523850.0
2019-07-18,9430,9430,9320,9400,3956,117724.0,12523850.0
2019-07-19,9400,9480,9350,9450,12065,118350.0,12523850.0
2019-07-22,9450,9450,9350,9400,5663,117724.0,12523850.0
2019-07-23,9400,9460,9270,9340,11315,116973.0,12523850.0
2019-07-24,9270,9390,9150,9270,8695,116096.0,12523850.0
2019-07-25,9320,9320,8950,9140,16606,114468.0,12523850.0
2019-07-26,8950,9130,8900,9080,7642,113717.0,12523850.0
2019-07-29,9080,9090,8740,8770,7810,109834.0,12523850.0
2019-07-30,8490,8800,8470,8590,53271,107580.0,12523850.0
2019-07-31,9290,10750,8740,8740,2961454,109458.0,12523850.0
2019-08-01,8630,8740,8350,8370,217337,104825.0,12523850.0
2019-08-02,8420,8740,8110,8180,222435,102445.0,12523850.0
2019-08-05,8230,9000,8190,8400,559409,105200.0,12523850.0
2019-08-06,8220,8750,8180,8350,284503,104574.0,12523850.0
2019-08-07,8310,8450,8220,8340,110413,104449.0,12523850.0
2019-08-08,8340,8430,8250,8340,79358,104449.0,12523850.0
2019-08-09,8340,8400,8250,8290,43160,103823.0,12523850.0
2019-08-12,8290,8360,8240,8280,24274,103697.0,12523850.0
2019-08-13,8290,8340,8190,8330,35435,104324.0,12523850.0
2019-08-14,8340,8460,8290,8300,31977,103948.0,12523850.0
2019-08-16,8280,8300,8150,8170,30390,102320.0,12523850.0
2019-08-19,8220,8270,8120,8180,40631,102445.0,12523850.0
2019-08-20,8180,8330,8180,8270,36307,103572.0,12523850.0
2019-08-21,8300,8390,8220,8370,46137,104825.0,12523850.0
2019-08-22,8420,8440,8300,8330,42781,104324.0,12523850.0
2019-08-23,8360,8410,8270,8270,43457,103572.0,12523850.0
2019-08-26,8170,8390,8120,8290,34236,103823.0,12523850.0
2019-08-27,8500,8500,8210,8360,27414,104699.0,12523850.0
2019-08-28,8270,8400,8230,8350,17878,104574.0,12523850.0
2019-08-29,8350,8450,8300,8320,18600,104198.0,12523850.0
2019-08-30,8420,8440,8290,8380,33991,104950.0,12523850.0
2019-09-02,8420,8420,8320,8420,23914,105451.0,12523850.0
2019-09-03,8490,8620,8400,8600,33060,107705.0,12523850.0
2019-09-04,8520,8630,8510,8560,10000,107204.0,12523850.0
2019-09-05,8560,8650,8460,8620,30828,107956.0,12523850.0
2019-09-06,8670,8670,8480,8510,9021,106578.0,12523850.0
2019-09-09,8500,8550,8430,8500,8626,106453.0,12523850.0
2019-09-10,8540,8550,8450,8530,8256,106828.0,12523850.0
2019-09-11,8640,8640,8530,8630,17557,108081.0,12523850.0
2019-09-16,8630,8690,8550,8620,7519,107956.0,12523850.0
2019-09-17,8580,8750,8550,8720,33611,109208.0,12523850.0
2019-09-18,8680,8960,8680,8900,34148,111462.0,12523850.0
2019-09-19,8860,8940,8750,8790,11520,110085.0,12523850.0
2019-09-20,8790,8790,8640,8700,17652,108957.0,12523850.0
2019-09-23,8700,8790,8630,8760,18729,109709.0,12523850.0
2019-09-24,8680,8820,8680,8770,16639,109834.0,12523850.0
2019-09-25,8870,8870,8650,8690,15238,108832.0,12523850.0
2019-09-26,8690,8970,8690,8890,30574,111337.0,12523850.0
2019-09-27,8890,8950,8730,8800,5457,110210.0,12523850.0
2019-09-30,8730,8790,8640,8750,13503,109584.0,12523850.0
2019-10-01,8740,8890,8650,8880,9747,111212.0,12523850.0
2019-10-02,8700,8800,8700,8800,9423,110210.0,12523850.0
2019-10-04,8790,8800,8670,8750,5223,109584.0,12523850.0
2019-10-07,8750,8750,8500,8570,7478,107329.0,12523850.0
