엔에이치엔(181710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-04-30,65300,65400,62500,63300,492030,1238466.0,19565025.0
2015-05-04,63200,64800,62700,64500,187664,1261944.0,19565025.0
2015-05-06,64500,64900,63200,63300,154084,1238466.0,19565025.0
2015-05-07,63000,66300,63000,65200,294757,1275640.0,19565025.0
2015-05-08,63400,65600,62000,62000,643752,1213032.0,19565025.0
2015-05-11,60000,60400,55800,56400,1881037,1103467.0,19565025.0
2015-05-12,55700,57400,55600,56700,648797,1109337.0,19565025.0
2015-05-13,56900,57200,55800,55800,471212,1091728.0,19565025.0
2015-05-14,55500,57800,55500,56100,455177,1097598.0,19565025.0
2015-05-15,56400,56700,55200,55400,392950,1083902.0,19565025.0
2015-05-18,55400,55800,51500,51600,890975,1009555.0,19565025.0
2015-05-19,52200,55000,51900,54500,775894,1066294.0,19565025.0
2015-05-20,55700,59700,55600,58300,937317,1140641.0,19565025.0
2015-05-21,58300,58600,57100,58100,337660,1136728.0,19565025.0
2015-05-22,58600,58600,55500,55800,422653,1091728.0,19565025.0
2015-05-26,56500,57700,56000,56500,311557,1105424.0,19565025.0
2015-05-27,56200,57900,55500,57600,338787,1126945.0,19565025.0
2015-05-28,58200,58600,55900,56100,347926,1097598.0,19565025.0
2015-05-29,56000,57300,55800,55900,199422,1093685.0,19565025.0
2015-06-01,55500,57800,53700,56800,282390,1111293.0,19565025.0
2015-06-02,56800,57600,54600,54800,274505,1072163.0,19565025.0
2015-06-03,54300,55800,53600,54200,204744,1060424.0,19565025.0
2015-06-04,54200,55100,53100,53300,208870,1042816.0,19565025.0
2015-06-05,52700,54000,52600,53000,204971,1036946.0,19565025.0
2015-06-08,53000,57500,53000,56800,355769,1111293.0,19565025.0
2015-06-09,56400,57100,55600,56500,186597,1105424.0,19565025.0
2015-06-10,57100,57200,55600,56300,251461,1101511.0,19565025.0
2015-06-11,57400,58800,56600,57100,367445,1117163.0,19565025.0
2015-06-12,57600,59100,56100,57000,299689,1115206.0,19565025.0
2015-06-15,56700,57200,53900,54300,264252,1062381.0,19565025.0
2015-06-16,53300,54400,52500,53400,214997,1044772.0,19565025.0
2015-06-17,53900,55500,53500,53900,190936,1054555.0,19565025.0
2015-06-18,53700,55100,53600,54300,177618,1062381.0,19565025.0
2015-06-19,55000,59000,54300,57700,429104,1128902.0,19565025.0
2015-06-22,58200,59400,57100,57600,203161,1126945.0,19565025.0
2015-06-23,58200,59900,57500,58300,330917,1140641.0,19565025.0
2015-06-24,58600,58800,56800,58000,302235,1134771.0,19565025.0
2015-06-25,57500,58700,57000,57100,228441,1117163.0,19565025.0
2015-06-26,57100,58400,56500,57000,187028,1115206.0,19565025.0
2015-06-29,56000,60300,55600,58400,508484,1142597.0,19565025.0
2015-06-30,58400,60400,57000,59600,441353,1166075.0,19565025.0
2015-07-01,60300,64300,60000,64000,1013111,1252162.0,19565025.0
2015-07-02,65300,66000,63700,64600,606455,1263901.0,19565025.0
2015-07-03,65200,65300,62800,63800,364008,1248249.0,19565025.0
2015-07-06,62300,62600,61000,61800,336362,1209119.0,19565025.0
2015-07-07,62500,64800,60600,64000,592897,1252162.0,19565025.0
2015-07-08,64700,66500,62700,63200,520806,1236510.0,19565025.0
2015-07-09,62100,62400,59800,62200,360165,1216945.0,19565025.0
2015-07-10,61400,62200,60600,61400,277762,1201293.0,19565025.0
2015-07-13,62200,63900,62200,63100,299759,1234553.0,19565025.0
2015-07-14,63300,64000,61600,61700,289217,1207162.0,19565025.0
2015-07-15,61100,63200,60800,62300,274332,1218901.0,19565025.0
2015-07-16,62800,63800,62300,62900,273293,1230640.0,19565025.0
2015-07-17,65000,67500,64000,66500,1174868,1301074.0,19565025.0
2015-07-20,67500,68100,65600,66400,476298,1299118.0,19565025.0
2015-07-21,67000,67200,63800,63800,425050,1248249.0,19565025.0
2015-07-22,63200,65600,63000,63700,281179,1246292.0,19565025.0
2015-07-23,64300,64600,62600,63500,187478,1242379.0,19565025.0
2015-07-24,63400,63400,59900,60400,510371,1181728.0,19565025.0
2015-07-27,60000,61200,58300,59300,239909,1160206.0,19565025.0
2015-07-28,58000,59100,56400,57400,397726,1123032.0,19565025.0
2015-07-29,57900,58500,56500,56500,222660,1105424.0,19565025.0
2015-07-30,56600,58500,56200,56300,249385,1101511.0,19565025.0
2015-07-31,56200,57500,54700,56800,212259,1111293.0,19565025.0
2015-08-03,57000,58300,56700,56800,182975,1111293.0,19565025.0
2015-08-04,56100,56700,54600,54900,264837,1074120.0,19565025.0
2015-08-05,54900,57300,54200,57000,326657,1115206.0,19565025.0
2015-08-06,56500,58700,56500,57600,361433,1126945.0,19565025.0
2015-08-07,56100,57600,55200,57500,451113,1124989.0,19565025.0
2015-08-10,57200,57900,56500,56500,152110,1105424.0,19565025.0
2015-08-11,57000,57600,54300,54300,264757,1062381.0,19565025.0
2015-08-12,54000,57500,52800,57000,411322,1115206.0,19565025.0
2015-08-13,56100,58800,56100,57400,294444,1123032.0,19565025.0
2015-08-17,57000,58300,56500,56800,104911,1111293.0,19565025.0
2015-08-18,56700,57700,54300,54600,240706,1068250.0,19565025.0
2015-08-19,53500,54500,51900,53000,298793,1036946.0,19565025.0
2015-08-20,52600,54600,52500,52800,207289,1033033.0,19565025.0
2015-08-21,50000,52600,50000,51400,368106,1005642.0,19565025.0
2015-08-24,51100,52400,49150,50000,232894,978251.0,19565025.0
2015-08-25,50300,53200,49850,51500,274208,1007599.0,19565025.0
2015-08-26,51600,52700,51100,52100,190251,1019338.0,19565025.0
2015-08-27,52800,54300,52100,54000,209920,1056511.0,19565025.0
2015-08-28,54700,55900,54200,55400,184083,1083902.0,19565025.0
2015-08-31,55800,57200,55000,56900,130457,1113250.0,19565025.0
2015-09-01,56800,57000,54300,54300,126475,1062381.0,19565025.0
2015-09-02,53300,54300,52600,54000,136900,1056511.0,19565025.0
2015-09-03,55200,56700,54400,56000,232109,1095641.0,19565025.0
2015-09-04,56600,57600,55200,55900,178841,1093685.0,19565025.0
2015-09-07,56400,57100,55300,55900,145219,1093685.0,19565025.0
2015-09-08,55900,56600,53600,55000,174026,1076076.0,19565025.0
2015-09-09,56100,57300,55700,57300,187163,1121076.0,19565025.0
2015-09-10,56800,60600,56700,60100,488572,1175858.0,19565025.0
2015-09-11,60600,64300,60000,63600,902514,1244336.0,19565025.0
2015-09-14,64300,64500,62500,63900,380048,1250205.0,19565025.0
2015-09-15,64000,65500,62900,65000,289912,1271727.0,19565025.0
2015-09-16,65500,65700,64300,64600,312389,1263901.0,19565025.0
2015-09-17,65300,65800,61900,62900,423857,1230640.0,19565025.0
2015-09-18,63200,64900,62300,64200,294048,1256075.0,19565025.0
2015-09-21,64900,67000,64500,64700,494431,1265857.0,19565025.0
2015-09-22,65600,66600,64700,65600,285688,1283466.0,19565025.0
2015-09-23,64900,65300,63200,63400,207338,1240423.0,19565025.0
2015-09-24,64600,65000,61800,62500,252681,1222814.0,19565025.0
2015-09-25,62500,63300,61700,62500,141991,1222814.0,19565025.0
2015-09-30,62000,64900,61100,64500,323215,1261944.0,19565025.0
2015-10-01,64200,65600,63600,63900,196199,1250205.0,19565025.0
2015-10-02,64200,64500,62000,62800,207160,1228684.0,19565025.0
2015-10-05,63000,63800,62000,62000,162394,1213032.0,19565025.0
2015-10-06,62500,63900,61900,63900,221867,1250205.0,19565025.0
2015-10-07,64300,64300,62900,63700,159765,1246292.0,19565025.0
2015-10-08,63800,64300,63100,63700,171671,1246292.0,19565025.0
2015-10-12,63700,63700,59300,59300,499172,1160206.0,19565025.0
2015-10-13,59300,61200,59100,59800,366906,1169988.0,19565025.0
2015-10-14,59600,60000,57400,58300,326751,1140641.0,19565025.0
2015-10-15,57800,58900,57200,58300,191643,1140641.0,19565025.0
2015-10-16,58300,59200,57300,57300,198400,1121076.0,19565025.0
2015-10-19,57800,58700,57600,58000,110707,1134771.0,19565025.0
2015-10-20,57900,58300,56800,57200,112648,1119119.0,19565025.0
2015-10-21,57200,57700,55500,55800,233082,1091728.0,19565025.0
2015-10-22,56000,56200,53800,53800,268260,1052598.0,19565025.0
2015-10-23,54400,56100,53700,56100,205195,1097598.0,19565025.0
2015-10-26,56500,57000,56000,56100,138752,1097598.0,19565025.0
2015-10-27,56100,56200,53000,53900,389901,1054555.0,19565025.0
2015-10-28,54000,55300,53300,54600,293415,1068250.0,19565025.0
2015-10-29,55600,57700,55100,57000,374050,1115206.0,19565025.0
2015-10-30,56500,56800,55400,55600,134963,1087815.0,19565025.0
2015-11-02,55200,56000,54200,54700,110324,1070207.0,19565025.0
2015-11-03,55000,56200,54500,56100,136089,1097598.0,19565025.0
2015-11-04,56300,58200,55400,58200,283257,1138684.0,19565025.0
2015-11-05,57800,58900,57500,58400,170164,1142597.0,19565025.0
2015-11-06,57900,59100,57300,58400,156337,1142597.0,19565025.0
2015-11-09,58200,58600,56000,56200,135315,1099554.0,19565025.0
2015-11-10,55400,55900,53500,53800,194240,1052598.0,19565025.0
2015-11-11,53800,54800,53400,53700,151880,1050642.0,19565025.0
2015-11-12,54600,54800,53700,54300,119925,1062381.0,19565025.0
2015-11-13,53500,54400,52200,54000,182940,1056511.0,19565025.0
2015-11-16,53000,54100,52400,53400,84968,1044772.0,19565025.0
2015-11-17,53700,54300,52900,53400,127489,1044772.0,19565025.0
2015-11-18,53400,54100,52700,53100,95976,1038903.0,19565025.0
2015-11-19,53500,54000,52600,53600,154525,1048685.0,19565025.0
2015-11-20,53600,54100,52600,54000,169944,1056511.0,19565025.0
2015-11-23,54100,57300,54100,56800,273007,1111293.0,19565025.0
2015-11-24,57300,57800,56200,56700,124763,1109337.0,19565025.0
2015-11-25,56800,57900,56200,57700,185974,1128902.0,19565025.0
2015-11-26,57700,58500,57100,58400,139766,1142597.0,19565025.0
2015-11-27,58500,59500,58300,58700,170049,1148467.0,19565025.0
2015-11-30,56900,58900,56000,57800,165306,1130858.0,19565025.0
2015-12-01,57900,60300,57900,59900,204494,1171945.0,19565025.0
2015-12-02,60300,60600,58500,59500,169502,1164119.0,19565025.0
2015-12-03,59100,60000,58600,58900,99632,1152380.0,19565025.0
2015-12-04,58500,59200,57100,57500,117171,1124989.0,19565025.0
2015-12-07,57700,59200,57000,58700,144479,1148467.0,19565025.0
2015-12-08,58600,59800,58400,59300,144672,1160206.0,19565025.0
2015-12-09,59300,59300,57700,58100,113742,1136728.0,19565025.0
2015-12-10,57600,58300,56400,57400,88569,1123032.0,19565025.0
2015-12-11,57400,58000,57300,57500,79303,1124989.0,19565025.0
2015-12-14,56700,56900,54400,54800,223209,1072163.0,19565025.0
2015-12-15,54500,55600,54300,55400,62160,1083902.0,19565025.0
2015-12-16,55400,56000,55400,55700,66782,1089772.0,19565025.0
2015-12-17,56100,56200,55300,55300,118774,1081946.0,19565025.0
2015-12-18,55300,56800,55000,56100,80262,1097598.0,19565025.0
2015-12-21,55800,56300,54500,55300,134782,1081946.0,19565025.0
2015-12-22,54800,55300,54700,55000,63774,1076076.0,19565025.0
2015-12-23,55000,55200,54300,54300,102257,1062381.0,19565025.0
2015-12-24,54400,54900,54400,54400,50528,1064337.0,19565025.0
2015-12-28,54400,54800,53500,54000,104123,1056511.0,19565025.0
2015-12-29,54200,55100,54100,55000,108955,1076076.0,19565025.0
2015-12-30,55300,57500,55000,56900,165354,1113250.0,19565025.0
2016-01-04,57100,57300,56100,56400,82892,1103467.0,19565025.0
2016-01-05,56000,57400,55200,57000,132490,1115206.0,19565025.0
2016-01-06,57000,57200,54600,55000,213452,1076076.0,19565025.0
2016-01-07,54600,55300,52600,53100,155953,1038903.0,19565025.0
2016-01-08,52400,52800,51500,52100,215433,1019338.0,19565025.0
2016-01-11,51700,53200,51500,52000,164345,1017381.0,19565025.0
2016-01-12,52100,53800,52100,53600,114650,1048685.0,19565025.0
2016-01-13,54000,54100,53000,53400,87699,1044772.0,19565025.0
2016-01-14,52700,53200,51700,52600,121868,1029120.0,19565025.0
2016-01-15,53000,53200,51300,51300,128433,1003686.0,19565025.0
2016-01-18,50000,50800,49950,50300,113753,984121.0,19565025.0
2016-01-19,49500,50500,49000,49250,180380,963577.0,19565025.0
2016-01-20,49500,49850,46500,47400,312707,927382.0,19565025.0
2016-01-21,47100,48000,46350,46400,199776,907817.0,19565025.0
2016-01-22,46450,47900,46400,47350,164257,926404.0,19565025.0
2016-01-25,47750,48300,47100,47950,103744,938143.0,19565025.0
2016-01-26,47850,49550,47150,48650,104922,951838.0,19565025.0
2016-01-27,48850,49400,47600,47700,159776,933252.0,19565025.0
2016-01-28,47600,48200,47550,47850,81215,936186.0,19565025.0
2016-01-29,48250,48300,47200,47800,73268,935208.0,19565025.0
2016-02-01,48400,49100,47900,49100,98742,960643.0,19565025.0
2016-02-02,49150,49150,48250,48400,87718,946947.0,19565025.0
2016-02-03,48150,48150,47050,47050,101442,920534.0,19565025.0
2016-02-04,47300,47450,47000,47200,99948,923469.0,19565025.0
2016-02-05,47350,48450,47000,48250,109427,944012.0,19565025.0
2016-02-11,47200,47700,46950,47000,99588,919556.0,19565025.0
2016-02-12,46400,46700,44400,45200,212414,884339.0,19565025.0
2016-02-15,45200,48200,45000,48200,202282,943034.0,19565025.0
2016-02-16,48200,49950,47750,49500,206085,968469.0,19565025.0
2016-02-17,51000,51800,49800,50800,311759,993903.0,19565025.0
2016-02-18,50700,51100,49450,49700,227648,972382.0,19565025.0
2016-02-19,49950,51400,49700,51300,151377,1003686.0,19565025.0
2016-02-22,51300,51700,50600,50700,95456,991947.0,19565025.0
2016-02-23,50900,52400,50600,52000,140252,1017381.0,19565025.0
2016-02-24,51600,52000,51000,51000,64970,997816.0,19565025.0
2016-02-25,52300,54200,52000,54000,251923,1056511.0,19565025.0
2016-02-26,54000,54100,52800,53000,101065,1036946.0,19565025.0
2016-02-29,54000,55000,53500,54500,154880,1066294.0,19565025.0
2016-03-02,54500,56400,54300,55800,230597,1091728.0,19565025.0
2016-03-03,55200,56400,54800,56100,93378,1097598.0,19565025.0
2016-03-04,56300,57000,55200,56600,112295,1107380.0,19565025.0
2016-03-07,56500,57100,55900,57100,92773,1117163.0,19565025.0
2016-03-08,57000,57100,56000,56500,98760,1105424.0,19565025.0
2016-03-09,58500,58800,56400,57000,180110,1115206.0,19565025.0
2016-03-10,56500,57800,56200,57500,139646,1124989.0,19565025.0
2016-03-11,57600,57600,56800,57500,81713,1124989.0,19565025.0
2016-03-14,57000,57600,55200,55200,162660,1079989.0,19565025.0
2016-03-15,55200,56100,55200,55700,57755,1089772.0,19565025.0
2016-03-16,55300,55800,54400,55400,83436,1083902.0,19565025.0
2016-03-17,55800,55800,54700,55400,56762,1083902.0,19565025.0
2016-03-18,55800,55800,54400,54900,78976,1074120.0,19565025.0
2016-03-21,54800,56000,54000,54900,101743,1074120.0,19565025.0
2016-03-22,54900,55700,54800,55400,51785,1083902.0,19565025.0
2016-03-23,55200,55800,54900,55300,72105,1081946.0,19565025.0
2016-03-24,55300,55300,54400,54700,49274,1070207.0,19565025.0
2016-03-25,54500,55100,54200,54500,47027,1066294.0,19565025.0
2016-03-28,55200,56100,53200,53400,116617,1044772.0,19565025.0
2016-03-29,53700,54400,53200,53800,87642,1052598.0,19565025.0
2016-03-30,54100,54900,53600,54400,57656,1064337.0,19565025.0
2016-03-31,54200,55000,54100,55000,64091,1076076.0,19565025.0
2016-04-01,55000,55300,54400,54800,81104,1072163.0,19565025.0
2016-04-04,54900,55200,54500,54800,46546,1072163.0,19565025.0
2016-04-05,54800,55900,54600,55600,72485,1087815.0,19565025.0
2016-04-06,55700,56500,55600,56300,97900,1101511.0,19565025.0
2016-04-07,56300,57500,56000,57400,124042,1123032.0,19565025.0
2016-04-08,57300,57500,56700,57500,65619,1124989.0,19565025.0
2016-04-11,57800,57900,56400,57000,58566,1115206.0,19565025.0
2016-04-12,56800,56900,55500,55800,88380,1091728.0,19565025.0
2016-04-14,56000,56400,54900,55200,222800,1079989.0,19565025.0
2016-04-15,55200,56900,54600,56700,70011,1109337.0,19565025.0
2016-04-18,56700,57400,56300,56900,63314,1113250.0,19565025.0
2016-04-19,57000,59200,56700,58700,193708,1148467.0,19565025.0
2016-04-20,59100,59100,58100,58800,95305,1150423.0,19565025.0
2016-04-21,58900,59000,58300,59000,58450,1154336.0,19565025.0
2016-04-22,58900,59000,57700,58200,77867,1138684.0,19565025.0
2016-04-25,58100,59400,57500,58900,119453,1152380.0,19565025.0
2016-04-26,59300,59300,58500,58800,52035,1150423.0,19565025.0
2016-04-27,58300,59700,58100,59500,85230,1164119.0,19565025.0
2016-04-28,59500,60800,59100,60400,233300,1181728.0,19565025.0
2016-04-29,60200,60600,59500,60500,84962,1183684.0,19565025.0
2016-05-02,60500,60500,58900,58900,73679,1152380.0,19565025.0
2016-05-03,58900,59700,58600,59700,60551,1168032.0,19565025.0
2016-05-04,59500,61100,59000,60900,161750,1191510.0,19565025.0
2016-05-09,60900,60900,59400,60500,86532,1183684.0,19565025.0
2016-05-10,60000,61000,60000,60700,74897,1187597.0,19565025.0
2016-05-11,61000,61000,60400,60700,41613,1187597.0,19565025.0
2016-05-12,60600,61700,59500,61300,131893,1199336.0,19565025.0
2016-05-13,62000,62400,60900,60900,184551,1191510.0,19565025.0
2016-05-16,61600,62400,60100,61300,209147,1199336.0,19565025.0
2016-05-17,61300,61800,60600,61200,63510,1197380.0,19565025.0
2016-05-18,61400,63200,61100,63000,287769,1232597.0,19565025.0
2016-05-19,63000,63300,62100,63000,99844,1232597.0,19565025.0
2016-05-20,63000,63000,61900,62400,72128,1220858.0,19565025.0
2016-05-23,62400,62700,61500,61600,117248,1205206.0,19565025.0
2016-05-24,61400,62300,61400,61500,87483,1203249.0,19565025.0
2016-05-25,62100,62300,60400,61200,150699,1197380.0,19565025.0
2016-05-26,61200,61700,60400,61200,100082,1197380.0,19565025.0
2016-05-27,60800,60800,59500,59500,137585,1164119.0,19565025.0
2016-05-30,59300,60000,59200,59900,87038,1171945.0,19565025.0
2016-05-31,59900,62300,59600,62100,163664,1214988.0,19565025.0
2016-06-01,61800,63400,61000,63100,124434,1234553.0,19565025.0
2016-06-02,63000,63400,62600,63000,50102,1232597.0,19565025.0
2016-06-03,62800,63200,62000,62500,46154,1222814.0,19565025.0
2016-06-07,62500,62500,61100,62000,72792,1213032.0,19565025.0
2016-06-08,61600,62200,61200,62200,67698,1216945.0,19565025.0
2016-06-09,62000,62200,60000,61800,76956,1209119.0,19565025.0
2016-06-10,61200,65200,61200,64700,287671,1265857.0,19565025.0
2016-06-13,64700,64700,62900,62900,147916,1230640.0,19565025.0
2016-06-14,62600,65700,62500,65200,234332,1275640.0,19565025.0
2016-06-15,65300,65300,64000,64100,72872,1254118.0,19565025.0
2016-06-16,64900,65500,62900,63700,114341,1246292.0,19565025.0
2016-06-17,64300,64800,63500,63500,101005,1242379.0,19565025.0
2016-06-20,63800,64700,63700,64500,83909,1261944.0,19565025.0
2016-06-21,64500,64900,63600,64700,69786,1265857.0,19565025.0
2016-06-22,64500,65300,64300,65000,53014,1271727.0,19565025.0
2016-06-23,64600,64900,64000,64700,45380,1265857.0,19565025.0
2016-06-24,65100,65100,59700,61900,239429,1211075.0,19565025.0
2016-06-27,59700,63100,59700,62400,168741,1220858.0,19565025.0
2016-06-28,61900,62600,61600,62300,123774,1218901.0,19565025.0
2016-06-29,63000,64000,62500,64000,126717,1252162.0,19565025.0
2016-06-30,64100,65400,64000,64500,146730,1261944.0,19565025.0
2016-07-01,64500,66100,64400,65800,180211,1287379.0,19565025.0
2016-07-04,65500,65900,64800,65300,78381,1277596.0,19565025.0
2016-07-05,65700,66500,65600,66400,111269,1299118.0,19565025.0
2016-07-06,66100,66500,65600,66100,97250,1293248.0,19565025.0
2016-07-07,66600,67100,65900,66900,90529,1308900.0,19565025.0
2016-07-08,66800,67000,65500,67000,89913,1310857.0,19565025.0
2016-07-11,67300,67300,66400,66600,73562,1303031.0,19565025.0
2016-07-12,66700,66700,65200,65400,135660,1279553.0,19565025.0
2016-07-13,65800,67500,65800,67200,158039,1314770.0,19565025.0
2016-07-14,66900,67100,66500,66900,68495,1308900.0,19565025.0
2016-07-15,67000,68800,66700,68800,214453,1346074.0,19565025.0
2016-07-18,69300,69400,67900,69000,129919,1349987.0,19565025.0
2016-07-19,69200,69200,68400,68400,70417,1338248.0,19565025.0
2016-07-20,68600,68600,67100,67600,96548,1322596.0,19565025.0
2016-07-21,68100,68600,67600,68200,89928,1334335.0,19565025.0
2016-07-22,67800,69300,67600,69200,121533,1353900.0,19565025.0
2016-07-25,69300,69500,67300,68000,97153,1330422.0,19565025.0
2016-07-26,67600,67600,63100,63400,468935,1240423.0,19565025.0
2016-07-27,63200,66300,62300,65500,274019,1281509.0,19565025.0
2016-07-28,66000,66300,64300,64900,74905,1269770.0,19565025.0
2016-07-29,64900,66300,64600,65900,99090,1289335.0,19565025.0
2016-08-01,65900,66900,65100,66600,70984,1303031.0,19565025.0
2016-08-02,66300,66800,63300,65200,156625,1275640.0,19565025.0
2016-08-03,64600,64800,63600,63600,70743,1244336.0,19565025.0
2016-08-04,64000,64400,62900,62900,66002,1230640.0,19565025.0
2016-08-05,63300,63400,61500,62500,134360,1222814.0,19565025.0
2016-08-08,62500,63000,61900,62500,53466,1222814.0,19565025.0
2016-08-09,62400,64800,62100,64800,99655,1267814.0,19565025.0
2016-08-10,64300,64600,62800,63200,94728,1236510.0,19565025.0
2016-08-11,63100,64700,62400,64100,81517,1254118.0,19565025.0
2016-08-12,64900,65000,62600,63000,144869,1232597.0,19565025.0
2016-08-16,62900,63500,62600,63500,97133,1242379.0,19565025.0
2016-08-17,62900,63600,62600,63200,55464,1236510.0,19565025.0
2016-08-18,63000,65600,62700,65500,159649,1281509.0,19565025.0
2016-08-19,65200,65300,63700,64100,77631,1254118.0,19565025.0
2016-08-22,63800,64100,62800,63900,60047,1250205.0,19565025.0
2016-08-23,63300,64300,63300,63600,55507,1244336.0,19565025.0
2016-08-24,63900,64000,62400,62700,70498,1226727.0,19565025.0
2016-08-25,62500,63400,61600,61700,76484,1207162.0,19565025.0
2016-08-26,61500,62300,61100,61600,57279,1205206.0,19565025.0
2016-08-29,61400,62000,59700,59800,85415,1169988.0,19565025.0
2016-08-30,59900,60800,58400,59100,138691,1156293.0,19565025.0
2016-08-31,58700,59400,58100,58600,69119,1146510.0,19565025.0
2016-09-01,59000,59700,57700,58800,96829,1150423.0,19565025.0
2016-09-02,58900,60800,58700,60200,68832,1177815.0,19565025.0
2016-09-05,59900,60400,59600,59600,64355,1166075.0,19565025.0
2016-09-06,59600,60100,59000,59600,49371,1166075.0,19565025.0
2016-09-07,59300,59700,58600,58700,57890,1148467.0,19565025.0
2016-09-08,58700,59200,57600,59100,71768,1156293.0,19565025.0
2016-09-09,59000,59800,58100,58900,42057,1152380.0,19565025.0
2016-09-12,58000,58500,57500,57500,55993,1124989.0,19565025.0
2016-09-13,57800,58300,57300,57400,61169,1123032.0,19565025.0
2016-09-19,57400,58200,57000,57400,50943,1123032.0,19565025.0
2016-09-20,57200,57600,55300,57400,177712,1123032.0,19565025.0
2016-09-21,57400,58100,56600,58000,40785,1134771.0,19565025.0
2016-09-22,58100,59200,57700,59100,73225,1156293.0,19565025.0
2016-09-23,58800,58900,58000,58700,68418,1148467.0,19565025.0
2016-09-26,58700,60200,58300,59700,97724,1168032.0,19565025.0
2016-09-27,59200,59700,58800,58900,67943,1152380.0,19565025.0
2016-09-28,59000,59500,58400,58600,48347,1146510.0,19565025.0
2016-09-29,58200,60800,58200,60400,98192,1181728.0,19565025.0
2016-09-30,60300,60500,59500,59700,46841,1168032.0,19565025.0
2016-10-04,60100,60200,59100,59300,45633,1160206.0,19565025.0
2016-10-05,59200,59800,58700,59300,70234,1160206.0,19565025.0
2016-10-06,59200,59200,57800,58300,116104,1140641.0,19565025.0
2016-10-07,58300,58500,57200,57500,69820,1124989.0,19565025.0
2016-10-10,57400,59000,57000,57500,37104,1124989.0,19565025.0
2016-10-11,57700,58500,57700,58000,242610,1134771.0,19565025.0
2016-10-12,57600,58900,57400,57900,38970,1132815.0,19565025.0
2016-10-13,58000,58500,57400,58300,33923,1140641.0,19565025.0
2016-10-14,57800,58700,57400,57900,59073,1132815.0,19565025.0
2016-10-17,57600,58300,55100,55100,148878,1078033.0,19565025.0
2016-10-18,55000,55100,53300,53600,119494,1048685.0,19565025.0
2016-10-19,54300,54300,53000,53100,85059,1038903.0,19565025.0
2016-10-20,53400,54500,53400,53500,50947,1046729.0,19565025.0
2016-10-21,53600,54000,52400,53300,96034,1042816.0,19565025.0
2016-10-24,53500,53800,52700,52900,45048,1034990.0,19565025.0
2016-10-25,53200,53500,51800,51900,71873,1015425.0,19565025.0
2016-10-26,51500,52100,50500,51100,78519,999773.0,19565025.0
2016-10-27,50800,53100,50800,52900,61210,1034990.0,19565025.0
2016-10-28,52600,52900,51800,52200,44363,1021294.0,19565025.0
2016-10-31,52200,52200,50000,50200,73873,982164.0,19565025.0
2016-11-01,49850,50500,49400,49800,91553,974338.0,19565025.0
2016-11-02,49550,50100,48400,48400,102238,946947.0,19565025.0
2016-11-03,48200,50500,48200,48750,76437,953795.0,19565025.0
2016-11-04,48450,49000,48150,48550,43497,949882.0,19565025.0
2016-11-07,48900,50000,48700,49900,51824,976295.0,19565025.0
2016-11-08,49900,49950,49100,49350,38042,965534.0,19565025.0
2016-11-09,49800,51700,48300,48650,159483,951838.0,19565025.0
2016-11-10,49050,50500,48450,48700,104621,952817.0,19565025.0
2016-11-11,49000,49050,46950,47600,135821,931295.0,19565025.0
2016-11-14,47600,48000,46950,47350,82714,926404.0,19565025.0
2016-11-15,47200,47600,46150,46350,100474,906839.0,19565025.0
2016-11-16,46400,48200,46400,48200,81968,943034.0,19565025.0
2016-11-17,48150,48200,47450,47850,56656,936186.0,19565025.0
2016-11-18,48200,48200,47450,48000,35151,939121.0,19565025.0
2016-11-21,48050,48400,47400,47550,61561,930317.0,19565025.0
2016-11-22,47450,48300,45900,46600,146753,911730.0,19565025.0
2016-11-23,46750,47700,46300,47050,58821,920534.0,19565025.0
2016-11-24,46850,47500,46800,46900,56397,917600.0,19565025.0
2016-11-25,46700,48250,46700,48150,52865,942056.0,19565025.0
2016-11-28,48300,48300,47150,47450,57499,928360.0,19565025.0
2016-11-29,47700,48000,46700,47000,60252,919556.0,19565025.0
2016-11-30,47000,47500,46550,46750,67541,914665.0,19565025.0
2016-12-01,47000,47000,46000,46100,60086,901948.0,19565025.0
2016-12-02,46100,47400,45600,47400,87906,927382.0,19565025.0
2016-12-05,47200,47200,45600,45800,94105,896078.0,19565025.0
2016-12-06,45900,46250,45650,45650,41389,893143.0,19565025.0
2016-12-07,45650,46150,44600,44800,107470,876513.0,19565025.0
2016-12-08,44800,46400,44800,45850,87283,897056.0,19565025.0
2016-12-09,45800,47050,45650,46800,111699,915643.0,19565025.0
2016-12-12,46700,47550,46250,46800,78159,915643.0,19565025.0
2016-12-13,46700,47950,46650,47750,89196,934230.0,19565025.0
2016-12-14,48000,48300,47500,47800,45225,935208.0,19565025.0
2016-12-15,47800,48050,47650,47900,42979,937165.0,19565025.0
2016-12-16,48050,48300,47850,47950,38914,938143.0,19565025.0
2016-12-19,48050,49200,47300,48650,71639,951838.0,19565025.0
2016-12-20,49000,49250,48700,49150,67420,961621.0,19565025.0
2016-12-21,49000,49150,48600,49100,93833,960643.0,19565025.0
2016-12-22,49100,49100,47600,47700,59030,933252.0,19565025.0
2016-12-23,47600,49450,47400,49450,58799,967490.0,19565025.0
2016-12-26,49500,49550,48800,49050,41353,959664.0,19565025.0
2016-12-27,48900,49000,47950,48200,75577,943034.0,19565025.0
2016-12-28,48400,50700,48350,50500,83323,988034.0,19565025.0
