DB하이텍(000990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-21,12400,12500,12100,12450,689332,474011.0,38073167.0
2010-06-22,12450,13200,12300,12600,1167746,479722.0,38073167.0
2010-06-23,12800,13050,12500,12550,399032,477818.0,38073167.0
2010-06-24,12700,12750,12300,12650,346361,481626.0,38073167.0
2010-06-25,12450,12650,12150,12250,322600,466396.0,38073167.0
2010-06-28,12450,12700,12350,12500,314948,475915.0,38073167.0
2010-06-29,12600,12650,11000,11650,677026,443552.0,38073167.0
2010-06-30,11250,11650,10850,11600,934113,441649.0,38073167.0
2010-07-01,12000,12100,11100,11700,542922,445456.0,38073167.0
2010-07-02,11550,11750,10950,11150,370642,428626.0,38441809.0
2010-07-05,11200,11250,10750,10900,339904,419016.0,38441809.0
2010-07-06,10950,11400,10500,11400,344797,438237.0,38441809.0
2010-07-07,11400,11450,11050,11250,343788,432470.0,38441809.0
2010-07-08,11350,11400,11050,11250,354300,432470.0,38441809.0
2010-07-09,11300,11600,11150,11550,358974,444003.0,38441809.0
2010-07-12,11500,11650,11250,11300,386712,434392.0,38441809.0
2010-07-13,11250,11350,11050,11200,375748,430548.0,38441809.0
2010-07-14,11300,11500,11150,11250,428351,432470.0,38441809.0
2010-07-15,11300,11850,11300,11300,679821,434392.0,38441809.0
2010-07-16,11350,11350,10350,10450,989673,402926.0,38557524.0
2010-07-19,10400,10800,10150,10600,376773,408710.0,38557524.0
2010-07-20,10600,10900,9720,10450,1266531,402926.0,38557524.0
2010-07-21,10350,10500,9970,10000,879915,385575.0,38557524.0
2010-07-22,10000,10150,9520,9720,498433,374779.0,38557524.0
2010-07-23,9850,9900,9710,9880,215721,380948.0,38557524.0
2010-07-26,9990,10100,9760,9940,448015,383262.0,38557524.0
2010-07-27,9960,10000,9790,9980,183243,420812.0,42165564.0
2010-07-28,10050,10050,9270,9350,1510127,394248.0,42165564.0
2010-07-29,9350,9410,8840,8870,1332870,374009.0,42165564.0
2010-07-30,8940,9180,8900,9010,470442,379912.0,42165564.0
2010-08-02,9030,9150,8960,9000,315814,379490.0,42165564.0
2010-08-03,9010,9200,8730,8730,395441,368105.0,42165564.0
2010-08-04,8730,8930,8420,8910,385325,375695.0,42165564.0
2010-08-05,8990,9100,8880,8990,339629,379068.0,42165564.0
2010-08-06,9100,9520,9050,9180,1139636,387116.0,42169551.0
2010-08-09,9240,9540,9190,9430,527742,397659.0,42169551.0
2010-08-10,9540,9560,9240,9350,382683,394285.0,42169551.0
2010-08-11,9380,9430,8940,8970,307782,378261.0,42169551.0
2010-08-12,8740,8810,8550,8660,365812,365188.0,42169551.0
2010-08-13,8660,9150,8660,9100,250997,383743.0,42169551.0
2010-08-16,9130,9330,8800,9200,212203,387960.0,42169551.0
2010-08-17,9180,9520,9150,9410,448526,396815.0,42169551.0
2010-08-18,9420,9990,9320,9840,794157,414948.0,42169551.0
2010-08-19,9850,9920,9640,9820,372261,414105.0,42169551.0
2010-08-20,9750,9900,9670,9800,207036,413262.0,42169551.0
2010-08-23,9930,9930,9440,9470,308579,399346.0,42169551.0
2010-08-24,9500,9620,9300,9590,164928,404406.0,42169551.0
2010-08-25,9540,9540,9190,9300,238776,392177.0,42169551.0
2010-08-26,9340,9410,9000,9130,392226,385008.0,42169551.0
2010-08-27,9050,9100,8790,8920,230954,376152.0,42169551.0
2010-08-30,9030,9120,8940,9040,271288,381213.0,42169551.0
2010-08-31,9050,9050,8850,8920,148954,376152.0,42169551.0
2010-09-01,8980,9220,8790,9140,252190,385430.0,42169551.0
2010-09-02,9280,9630,9170,9530,415416,401876.0,42169551.0
2010-09-03,9410,9800,9370,9700,467532,409045.0,42169551.0
2010-09-06,9790,9800,9440,9530,222882,401876.0,42169551.0
2010-09-07,9530,10150,9500,9560,827137,403141.0,42169551.0
2010-09-08,9440,9840,9350,9400,445270,396394.0,42169551.0
2010-09-09,9420,9510,9140,9140,344066,385430.0,42169551.0
2010-09-10,9170,9460,9140,9390,289225,395972.0,42169551.0
2010-09-13,9390,9450,9010,9090,452305,383321.0,42169551.0
2010-09-14,9180,9180,8890,8900,413899,375309.0,42169551.0
2010-09-15,8950,9000,8780,8980,318329,378683.0,42169551.0
2010-09-16,8960,9270,8960,9170,371249,386695.0,42169551.0
2010-09-17,9210,9380,9150,9200,313368,387960.0,42169551.0
2010-09-20,9200,9240,8980,9020,304748,380369.0,42169551.0
2010-09-24,8900,9090,8900,9080,164395,382900.0,42169551.0
2010-09-27,9200,9210,8980,9050,256909,381634.0,42169551.0
2010-09-28,9000,9120,8950,9010,263042,379948.0,42169551.0
2010-09-29,9020,9570,9020,9510,630247,401032.0,42169551.0
2010-09-30,9600,9750,9400,9480,388994,399767.0,42169551.0
2010-10-01,9450,9730,9350,9700,271555,409045.0,42169551.0
2010-10-04,9790,9890,9610,9700,391063,409045.0,42169551.0
2010-10-05,9610,9780,9440,9600,252806,404828.0,42169551.0
2010-10-06,9900,10350,9850,10050,1166660,423804.0,42169551.0
2010-10-07,10000,10150,9770,9910,515293,417900.0,42169551.0
2010-10-08,10050,10150,9750,10000,346010,421696.0,42169551.0
2010-10-11,10150,11300,10150,10950,1872031,461757.0,42169551.0
2010-10-12,10850,11050,10250,10600,654969,446997.0,42169551.0
2010-10-13,10700,11300,10400,11250,953973,474407.0,42169551.0
2010-10-14,11250,11650,11150,11450,1033195,482841.0,42169551.0
2010-10-15,11450,12150,11350,12000,1155501,506035.0,42169551.0
2010-10-18,12100,12500,11900,12000,660008,506035.0,42169551.0
2010-10-19,12300,12300,11400,11650,711311,491275.0,42169551.0
2010-10-20,11500,11900,11400,11800,424983,497601.0,42169551.0
2010-10-21,11950,12050,11300,11400,408710,480733.0,42169551.0
2010-10-22,11500,12150,11450,12050,703041,509221.0,42259044.0
2010-10-25,12250,12400,11950,12250,575304,517673.0,42259044.0
2010-10-26,12100,12150,11750,11950,412230,504996.0,42259044.0
2010-10-27,11900,11900,11400,11850,511219,500770.0,42259044.0
2010-10-28,11850,11850,11150,11450,531113,483866.0,42259044.0
2010-10-29,11550,11700,11100,11150,401723,471188.0,42259044.0
2010-11-01,11050,11100,10250,11000,962533,464849.0,42259044.0
2010-11-02,11250,11250,10650,11100,348554,469075.0,42259044.0
2010-11-03,11100,11100,10600,10800,363077,456398.0,42259044.0
2010-11-04,10850,11400,10850,11050,360564,466962.0,42259044.0
2010-11-05,11250,11350,10650,10750,416125,454681.0,42295935.0
2010-11-08,11050,11400,10950,11350,561214,480059.0,42295935.0
2010-11-09,11250,11250,10900,10900,394688,461026.0,42295935.0
2010-11-10,11000,11600,11000,11500,673928,486403.0,42295935.0
2010-11-11,11500,11800,11150,11150,408694,471600.0,42295935.0
2010-11-12,11350,11500,10600,10800,605302,456796.0,42295935.0
2010-11-15,10600,11100,10600,10850,340625,458911.0,42295935.0
2010-11-16,10900,11200,10800,11100,410625,469485.0,42295935.0
2010-11-17,10750,11150,10750,11100,268373,469485.0,42295935.0
2010-11-18,11200,11400,11000,11350,263312,480059.0,42295935.0
2010-11-19,11450,12150,11350,12050,957578,509666.0,42295935.0
2010-11-22,12400,12600,12050,12450,786129,526584.0,42295935.0
2010-11-23,12450,12500,11900,12000,511504,507551.0,42295935.0
2010-11-24,11400,11750,11400,11600,758721,490633.0,42295935.0
2010-11-25,11750,11800,11400,11400,338903,482174.0,42295935.0
2010-11-26,11400,11450,10700,11050,459397,467370.0,42295935.0
2010-11-29,10900,11250,10800,11150,270994,471600.0,42295935.0
2010-11-30,11100,11200,10850,11100,212095,469485.0,42295935.0
2010-12-01,10900,11250,10900,11100,185780,469485.0,42295935.0
2010-12-02,11350,11500,11150,11500,336760,486403.0,42295935.0
2010-12-03,11550,11550,11200,11250,293821,475829.0,42295935.0
2010-12-06,11200,11250,10400,10450,590662,441993.0,42295935.0
2010-12-07,10450,10600,10000,10300,567720,435864.0,42316902.0
2010-12-08,10450,10750,10400,10500,295094,444327.0,42316902.0
2010-12-09,10650,10850,10400,10850,348377,459138.0,42316902.0
2010-12-10,10850,10900,10600,10800,206900,457023.0,42316902.0
2010-12-13,10800,11450,10600,11300,399191,478181.0,42316902.0
2010-12-14,11300,11700,11150,11200,722124,473949.0,42316902.0
2010-12-15,11350,11400,10950,11050,415079,467602.0,42316902.0
2010-12-16,11050,11300,10850,10950,363158,463370.0,42316902.0
2010-12-17,10900,11150,10700,10800,476422,457023.0,42316902.0
2010-12-20,10550,10800,10350,10800,342921,457023.0,42316902.0
2010-12-21,10850,11000,10750,10750,1501001,454907.0,42316902.0
2010-12-22,10400,10650,10250,10450,974920,442212.0,42316902.0
2010-12-23,10500,10500,10300,10350,283340,437980.0,42316902.0
2010-12-24,10450,10450,10200,10250,179811,433748.0,42316902.0
2010-12-27,10250,10400,10150,10250,195146,433748.0,42316902.0
2010-12-28,10150,10550,10150,10300,236322,435864.0,42316902.0
2010-12-29,10400,10700,10350,10600,274304,448559.0,42316902.0
2010-12-30,10600,10800,10550,10800,226264,457023.0,42316902.0
2011-01-03,11000,11050,10650,11050,272706,467602.0,42316902.0
2011-01-04,11100,11150,10900,10900,219690,461254.0,42316902.0
2011-01-05,10950,11000,10550,10750,245281,454907.0,42316902.0
2011-01-06,10750,10900,10600,10700,301714,452791.0,42316902.0
2011-01-07,10700,11100,10650,10750,499257,454907.0,42316902.0
2011-01-10,10750,10900,10450,10450,403102,442217.0,42317459.0
2011-01-11,10450,10650,10350,10450,287069,442217.0,42317459.0
2011-01-12,10450,10600,10350,10350,233334,437986.0,42317459.0
2011-01-13,10500,10550,10350,10350,250255,437986.0,42317459.0
2011-01-14,10450,10700,10350,10500,210506,444333.0,42317459.0
2011-01-17,10550,10600,10300,10300,252099,435870.0,42317459.0
2011-01-18,10200,10500,10200,10450,285461,442217.0,42317459.0
2011-01-19,10450,10650,10250,10500,246090,444333.0,42317459.0
2011-01-20,10400,10650,10300,10450,197970,442217.0,42317459.0
2011-01-21,10400,10450,10000,10000,329760,423175.0,42317459.0
2011-01-24,9900,10100,9740,9980,420536,422328.0,42317459.0
2011-01-25,10150,10800,10000,10600,631710,448565.0,42317459.0
2011-01-26,10700,10700,10400,10400,322875,440102.0,42317459.0
2011-01-27,10400,10800,10400,10400,320860,440102.0,42317459.0
2011-01-28,10350,11150,10350,10950,759909,463460.0,42325118.0
2011-01-31,10850,11400,10800,11100,975490,469809.0,42325118.0
2011-02-01,11200,12050,11150,11600,1493385,490971.0,42325118.0
2011-02-07,11650,11800,11150,11200,562922,474041.0,42325118.0
2011-02-08,11300,11500,11000,11250,407411,476158.0,42325118.0
2011-02-09,11250,11450,10750,10750,483685,454995.0,42325118.0
2011-02-10,10750,11200,10550,10900,502300,461344.0,42325118.0
2011-02-11,10800,12300,10800,11950,1653685,505831.0,42328960.0
2011-02-14,12000,12550,11750,12300,1600858,520646.0,42328960.0
2011-02-15,12500,13250,12250,13000,1739554,550276.0,42328960.0
2011-02-16,13150,13500,12700,12950,1372741,548160.0,42328960.0
2011-02-17,13150,14150,13050,13850,1584498,586256.0,42328960.0
2011-02-18,13850,14000,13450,13900,975014,588373.0,42328960.0
2011-02-21,13950,14550,13850,14250,1154708,603188.0,42328960.0
2011-02-22,14050,14200,13350,14100,877993,596838.0,42328960.0
2011-02-23,13950,15050,13950,14350,1230395,607421.0,42328960.0
2011-02-24,14250,14300,13300,13700,1009220,579907.0,42328960.0
2011-02-25,13750,15100,13750,14950,1030855,634223.0,42422921.0
2011-02-28,15200,16400,14950,15800,2482622,670282.0,42422921.0
2011-03-02,15600,16250,15250,15450,1168539,655434.0,42422921.0
2011-03-03,15850,15900,15400,15650,596795,663919.0,42422921.0
2011-03-04,15800,16300,14850,16150,1332337,685130.0,42422921.0
2011-03-07,16000,16350,15850,16050,592764,680888.0,42422921.0
2011-03-08,16050,16650,15700,16350,1105284,695661.0,42548049.0
2011-03-09,16350,16450,15600,15600,651392,663750.0,42548049.0
2011-03-10,15300,15600,14700,14950,1035993,636093.0,42548049.0
2011-03-11,14750,15550,14600,15500,794551,659495.0,42548049.0
2011-03-14,16050,16100,14750,15350,1047182,653113.0,42548049.0
2011-03-15,15300,15550,13750,14800,879981,629711.0,42548049.0
2011-03-16,15050,15350,14400,14650,593013,623329.0,42548049.0
2011-03-17,14050,14400,13900,14250,675755,606310.0,42548049.0
2011-03-18,14350,14650,14200,14200,546366,604182.0,42548049.0
2011-03-21,14600,16300,14500,16200,1589707,689278.0,42548049.0
2011-03-22,16350,16350,15550,16100,964680,685666.0,42587948.0
2011-03-23,16100,16100,15550,15900,585632,677148.0,42587948.0
2011-03-24,16200,16950,16000,16300,1367599,694184.0,42587948.0
2011-03-25,16650,16800,15900,16400,873866,698442.0,42587948.0
2011-03-28,16500,17800,16450,17350,1268522,738901.0,42587948.0
2011-03-29,17450,17550,16950,17050,560997,726125.0,42587948.0
2011-03-30,17400,17900,17000,17200,797326,732513.0,42587948.0
2011-03-31,17150,17150,16050,16200,1337147,689925.0,42587948.0
2011-04-01,16250,17100,16150,17100,828856,728254.0,42587948.0
2011-04-04,17400,17750,16850,17750,708887,755936.0,42587948.0
2011-04-05,18000,18550,17600,18100,1051289,770842.0,42587948.0
2011-04-06,18250,18600,17700,18350,759429,781489.0,42587948.0
2011-04-07,18550,18600,17850,17900,465192,764079.0,42685954.0
2011-04-08,17900,18800,17900,18450,643200,787556.0,42685954.0
2011-04-11,18550,18600,17800,17900,468412,764079.0,42685954.0
2011-04-12,17900,18050,17250,17400,464534,742736.0,42685954.0
2011-04-13,17350,18350,17350,18350,607344,783287.0,42685954.0
2011-04-14,18300,18750,18100,18250,551697,779019.0,42685954.0
2011-04-15,18200,18500,17250,18050,875702,770481.0,42685954.0
2011-04-18,18200,18200,16400,16450,1263364,702184.0,42685954.0
2011-04-19,16500,17200,16500,16850,826578,719258.0,42685954.0
2011-04-20,17200,17250,16200,16600,625371,708587.0,42685954.0
2011-04-21,17150,17350,16300,16300,768399,695781.0,42685954.0
2011-04-22,16300,16600,15500,16450,739533,703471.0,42764194.0
2011-04-25,16600,16800,16050,16100,457837,688504.0,42764194.0
2011-04-26,16000,16150,15300,15300,765247,654292.0,42764194.0
2011-04-27,15650,16500,15600,16400,697210,701333.0,42764194.0
2011-04-28,16800,16800,16150,16400,425024,701333.0,42764194.0
2011-04-29,16450,16600,15100,15250,712625,652154.0,42764194.0
2011-05-02,15550,16150,15450,16000,727086,684227.0,42764194.0
2011-05-03,15800,16500,15700,16400,516691,701333.0,42764194.0
2011-05-04,16200,16350,15350,15500,527881,662845.0,42764194.0
2011-05-06,15200,15500,14700,15000,456598,641463.0,42764194.0
2011-05-09,15000,15100,14250,14350,468867,613678.0,42765031.0
2011-05-11,14250,14500,13750,14200,1124491,607263.0,42765031.0
2011-05-12,14050,14550,13950,14100,702890,602987.0,42765031.0
2011-05-13,14300,15000,13900,13950,1172912,596572.0,42765031.0
2011-05-16,13850,14700,13700,14700,815671,628646.0,42765031.0
2011-05-17,14850,15000,12500,13300,3987084,568775.0,42765031.0
2011-05-18,13250,13650,12600,13200,1696907,564498.0,42765031.0
2011-05-19,13400,13450,12250,12350,871050,528148.0,42765031.0
2011-05-20,12300,13050,12300,12800,758347,547392.0,42765031.0
2011-05-23,12700,12950,12400,12700,333268,543116.0,42765031.0
2011-05-24,12600,13000,12550,12850,295285,549531.0,42765031.0
2011-05-25,12850,13150,12150,12200,411220,521733.0,42765031.0
2011-05-26,12350,13100,12300,12850,491549,549662.0,42775270.0
2011-05-27,12750,13400,12750,13250,392751,566772.0,42775270.0
2011-05-30,13500,13550,12900,12900,374722,551801.0,42775270.0
2011-05-31,12900,13200,12600,12850,428557,549662.0,42775270.0
2011-06-01,12900,13000,12550,12700,425447,543246.0,42775270.0
2011-06-02,12500,13350,12400,12700,715408,543246.0,42775270.0
2011-06-03,12700,13050,12300,12400,359363,530413.0,42775270.0
2011-06-07,12200,12250,10850,11000,1008468,470528.0,42775270.0
2011-06-08,11150,11400,11000,11250,595926,481222.0,42775270.0
2011-06-09,11100,11450,10950,11400,355048,487639.0,42775309.0
2011-06-10,11450,11450,10350,10600,527921,453418.0,42775309.0
2011-06-13,10350,10850,10000,10250,555220,438447.0,42775309.0
2011-06-14,10150,10800,10150,10450,658450,447002.0,42775309.0
2011-06-15,10600,10600,10100,10300,350588,440586.0,42775309.0
2011-06-16,10050,10200,9930,9980,503590,426898.0,42775309.0
2011-06-17,10150,10250,9430,9560,658911,408932.0,42775309.0
2011-06-20,9600,9760,9160,9160,459627,391822.0,42775309.0
2011-06-21,9320,9430,9120,9410,523318,402516.0,42775309.0
2011-06-22,9630,10250,9550,9900,1190798,423476.0,42775309.0
2011-06-23,9800,10350,9740,10200,565031,436308.0,42775309.0
2011-06-24,10250,10600,10000,10450,633101,447002.0,42775309.0
2011-06-27,10350,10500,10200,10200,369001,436308.0,42775309.0
2011-06-28,10400,10500,9940,9950,522071,425614.0,42775309.0
2011-06-29,10050,10250,9950,10100,382889,432031.0,42775309.0
2011-06-30,10100,10250,9790,9880,430259,422620.0,42775309.0
2011-07-01,10100,11350,10050,11200,2014587,479125.0,42779019.0
2011-07-04,11250,11950,11100,11400,1813946,487681.0,42779019.0
2011-07-05,11400,11450,10900,11400,849426,487681.0,42779019.0
2011-07-06,11400,11400,11100,11400,370260,487681.0,42779019.0
2011-07-07,11550,11950,11350,11500,900719,491959.0,42779019.0
2011-07-08,11650,11650,11300,11450,426670,489820.0,42779019.0
2011-07-11,11600,12100,11500,11850,899460,506931.0,42779019.0
2011-07-12,11650,11700,11150,11200,614029,479125.0,42779019.0
2011-07-13,11300,11350,10800,11100,624469,474847.0,42779019.0
2011-07-14,11000,11350,10850,11300,475545,483403.0,42779019.0
2011-07-15,11250,11700,11250,11550,508513,494098.0,42779019.0
2011-07-18,11600,11650,11200,11300,368401,483403.0,42779019.0
2011-07-19,11200,12100,11200,12100,1230336,517626.0,42779019.0
2011-07-20,12150,12250,11900,12150,763907,519765.0,42779019.0
2011-07-21,12100,12100,11800,11850,317009,506931.0,42779019.0
2011-07-22,12050,12450,11800,12050,670115,515487.0,42779019.0
2011-07-25,12150,12200,11900,11900,328350,509070.0,42779019.0
2011-07-26,12000,12400,11650,12400,644152,530460.0,42779019.0
2011-07-27,12350,12750,12100,12200,951752,521904.0,42779019.0
2011-07-28,11800,12050,11650,11800,675239,504792.0,42779019.0
2011-07-29,11900,12050,11550,11550,536837,494098.0,42779019.0
2011-08-01,11700,12200,11700,12200,548627,521904.0,42779019.0
2011-08-02,12100,12100,11600,11750,412074,502653.0,42779019.0
2011-08-03,11300,11400,10950,11000,582550,470569.0,42779019.0
2011-08-04,11100,11250,9350,10200,588507,436346.0,42779019.0
2011-08-05,9150,9820,9150,9530,834931,407693.0,42779949.0
2011-08-08,9400,9710,8110,8390,1075244,358924.0,42779949.0
2011-08-09,7750,8170,7150,8100,1191038,346518.0,42779949.0
2011-08-10,8600,8780,8300,8380,754292,358496.0,42779949.0
2011-08-11,7650,8460,7650,8460,664732,361918.0,42779949.0
2011-08-12,8850,8850,8420,8460,612871,361918.0,42779949.0
2011-08-16,8780,9330,8730,9090,692138,388870.0,42779949.0
2011-08-17,9200,9840,9050,9400,582508,402132.0,42779949.0
2011-08-18,9410,9600,8600,8900,696219,380742.0,42779949.0
2011-08-19,8340,8390,7730,7730,760475,330689.0,42779949.0
2011-08-22,7730,8240,7640,7730,498230,330689.0,42779949.0
2011-08-23,7850,8060,7820,8040,483672,343951.0,42779949.0
2011-08-24,8130,8180,7530,7670,568230,328122.0,42779949.0
2011-08-25,7850,8040,7710,7760,384377,331972.0,42779949.0
2011-08-26,7620,7800,7590,7800,269820,333684.0,42779949.0
2011-08-29,8020,8650,7950,8400,991462,359352.0,42779949.0
2011-08-30,8650,8710,8430,8460,555988,361918.0,42779949.0
2011-08-31,8470,8520,8240,8450,306817,361491.0,42779949.0
2011-09-01,8520,9070,8520,8690,654275,371758.0,42779949.0
2011-09-02,8670,8780,8320,8440,328374,361063.0,42779949.0
2011-09-05,8200,8240,7920,7920,352936,338817.0,42779949.0
2011-09-06,7690,7900,7500,7670,376468,328122.0,42779949.0
2011-09-07,7850,8200,7830,8150,416270,348657.0,42779949.0
2011-09-08,8240,8280,7900,8040,300409,343951.0,42779949.0
2011-09-09,7960,8470,7820,8130,586747,347801.0,42779949.0
2011-09-14,8300,8370,7660,7680,357357,328550.0,42779949.0
2011-09-15,8000,8070,7460,7600,411984,325128.0,42779949.0
2011-09-16,7800,8050,7740,8050,367020,344379.0,42779949.0
2011-09-19,7900,8030,7620,7730,488432,330689.0,42779949.0
2011-09-20,7600,7860,7550,7840,298176,335395.0,42779949.0
2011-09-21,7900,8720,7830,8230,1022416,352079.0,42779949.0
2011-09-22,8010,8150,7900,7980,380524,341384.0,42779949.0
2011-09-23,7540,7650,7340,7360,579184,314860.0,42779949.0
2011-09-26,7380,7490,6260,6260,891473,267802.0,42779949.0
2011-09-27,6330,6690,6330,6670,437834,285342.0,42779949.0
2011-09-28,6800,6800,6570,6570,318762,281064.0,42779949.0
2011-09-29,6520,6840,6260,6780,401755,290048.0,42779949.0
2011-09-30,6820,6920,6680,6920,285425,296037.0,42779949.0
2011-10-04,6360,6600,6300,6530,295894,279353.0,42779949.0
2011-10-05,6680,6680,6200,6300,308705,269514.0,42779949.0
2011-10-06,6500,6870,6480,6700,594191,286626.0,42779949.0
2011-10-07,6910,7010,6850,6900,384613,295182.0,42779949.0
2011-10-10,7040,7200,6990,7150,381170,305877.0,42779949.0
2011-10-11,7400,7460,7140,7150,350551,305877.0,42779949.0
2011-10-12,7150,7360,7020,7350,242936,314433.0,42779949.0
2011-10-13,7500,7530,7350,7360,269591,314860.0,42779949.0
2011-10-14,7350,7350,7170,7210,309923,308443.0,42779949.0
2011-10-17,7380,7790,7310,7710,381110,329833.0,42779949.0
2011-10-18,7500,7570,7350,7390,310991,316144.0,42779949.0
2011-10-19,7500,8070,7480,7900,632862,337962.0,42779949.0
2011-10-20,7900,8270,7420,7450,549436,318711.0,42779949.0
2011-10-21,7700,7960,7500,7880,322285,337106.0,42779949.0
2011-10-24,8070,8220,7950,8050,452035,344379.0,42779949.0
2011-10-25,8300,9130,8300,8420,1501426,360207.0,42779949.0
2011-10-26,8290,8890,8130,8630,732159,369191.0,42779949.0
2011-10-27,8770,8850,8550,8630,525673,369191.0,42779949.0
2011-10-28,8860,8960,8590,8700,393601,372186.0,42779949.0
2011-10-31,8650,8680,8260,8270,358456,353790.0,42779949.0
2011-11-01,8140,8370,8060,8210,274598,351223.0,42779949.0
2011-11-02,7900,8040,7840,8020,316304,343095.0,42779949.0
2011-11-03,8110,8110,7760,7790,327257,333256.0,42779949.0
2011-11-04,8000,8400,7960,8290,415650,354646.0,42779949.0
2011-11-07,8310,8450,8140,8350,253799,357213.0,42779949.0
2011-11-08,8410,8480,7950,8010,303479,342667.0,42779949.0
2011-11-09,8200,8220,7860,7880,319225,337106.0,42779949.0
2011-11-10,7560,7750,7300,7340,556166,314005.0,42779949.0
2011-11-11,7550,7710,7510,7620,297052,325983.0,42779949.0
2011-11-14,7730,7920,7720,7780,235981,332828.0,42779949.0
2011-11-15,7560,7630,7450,7460,472436,319138.0,42779949.0
2011-11-16,7500,7600,7200,7210,356626,308443.0,42779949.0
2011-11-17,7210,7320,7090,7310,242194,312721.0,42779949.0
2011-11-18,7150,7260,7070,7170,210681,306732.0,42779949.0
2011-11-21,7170,7170,6970,7040,278453,301171.0,42779949.0
2011-11-22,6900,7140,6840,7050,197334,301599.0,42779949.0
2011-11-23,7100,7120,6770,6830,217216,292187.0,42779949.0
2011-11-24,6750,6880,6620,6760,150902,289192.0,42779949.0
2011-11-25,6700,6730,6490,6590,258766,281920.0,42779949.0
2011-11-28,6670,6780,6590,6750,175552,288765.0,42779949.0
2011-11-29,6840,7030,6840,7020,194955,300315.0,42779949.0
2011-11-30,7000,7070,6890,6890,137016,294754.0,42779949.0
2011-12-01,7150,7230,6960,7020,401848,300315.0,42779949.0
2011-12-02,7020,7070,6930,6950,205631,297321.0,42779949.0
2011-12-05,7030,7200,6980,7190,233290,307588.0,42779949.0
2011-12-06,7190,7290,7050,7060,162727,302026.0,42779949.0
2011-12-07,7070,7180,7020,7150,142406,305877.0,42779949.0
2011-12-08,7150,7490,7090,7400,290742,316572.0,42779949.0
2011-12-09,7300,7340,7130,7230,227924,309299.0,42779949.0
2011-12-12,7320,7390,7140,7160,247422,306304.0,42779949.0
2011-12-13,7090,7400,6990,7320,399620,313149.0,42779949.0
2011-12-14,7490,8000,7430,7820,1136671,334539.0,42779949.0
2011-12-15,7820,7850,7530,7570,360773,323844.0,42779949.0
2011-12-16,7680,7680,7460,7500,229796,320850.0,42779949.0
2011-12-19,7600,7730,6900,7230,927989,309299.0,42779949.0
2011-12-20,7230,7700,7200,7620,408559,325983.0,42779949.0
2011-12-21,7840,7890,7660,7680,379743,328550.0,42779949.0
2011-12-22,7780,7800,7550,7610,209690,325555.0,42779949.0
2011-12-23,7660,7730,7620,7630,235089,326411.0,42779949.0
2011-12-26,7700,7750,7440,7500,205084,320850.0,42779949.0
2011-12-27,7400,7490,7130,7180,324369,307160.0,42779949.0
2011-12-28,7210,7400,7180,7320,123899,313149.0,42779949.0
2011-12-29,7300,7410,7180,7250,204789,310155.0,42779949.0
2012-01-02,7320,7740,7290,7740,368918,331117.0,42779949.0
2012-01-03,7900,7950,7710,7710,570947,329833.0,42779949.0
2012-01-04,7780,8180,7740,7980,809770,341384.0,42779949.0
2012-01-05,8060,8230,7900,8050,502042,344379.0,42779949.0
2012-01-06,8160,8160,7860,7940,384135,339673.0,42779949.0
2012-01-09,7950,8150,7780,8090,328012,346090.0,42779949.0
2012-01-10,8180,9060,8170,8660,1310107,370474.0,42779949.0
2012-01-11,8840,9240,8730,9070,889470,388014.0,42779949.0
2012-01-12,8960,9150,8680,9110,443993,389725.0,42779949.0
2012-01-13,9100,9540,9100,9220,534242,394431.0,42779949.0
2012-01-16,9050,9320,8950,9150,303074,391437.0,42779949.0
2012-01-17,9300,9360,8930,8950,413503,382881.0,42779949.0
2012-01-18,8950,9180,8710,8960,403012,383308.0,42779949.0
2012-01-19,9160,9500,9060,9400,829097,402132.0,42779949.0
2012-01-20,9520,9960,9520,9650,846320,412827.0,42779949.0
2012-01-25,9890,10050,9630,9900,587855,423521.0,42779949.0
2012-01-26,9900,10050,9710,9780,341704,418388.0,42779949.0
2012-01-27,9750,9750,9360,9520,437305,407265.0,42779949.0
2012-01-30,9400,9620,9180,9220,391771,394431.0,42779949.0
2012-01-31,9300,9370,9130,9290,314443,397426.0,42779949.0
2012-02-01,9340,9720,9150,9720,345124,415821.0,42779949.0
2012-02-02,9770,9860,9480,9500,430538,406410.0,42779949.0
2012-02-03,9520,9640,9170,9200,481074,393576.0,42779949.0
2012-02-06,9300,9450,8830,8900,564179,380742.0,42779949.0
2012-02-07,8900,9040,8610,8920,395023,381637.0,42784401.0
2012-02-08,9010,9180,8920,9170,244298,392333.0,42784401.0
2012-02-09,9100,9250,9020,9120,289375,390194.0,42784401.0
2012-02-10,9020,9100,8850,8880,405881,379925.0,42784401.0
2012-02-13,8890,9000,8870,9000,226680,385060.0,42784401.0
2012-02-14,8950,9270,8910,9270,432817,396611.0,42784401.0
2012-02-15,9390,9440,9190,9200,348369,393616.0,42784401.0
2012-02-16,9190,9190,8890,8900,240514,380781.0,42784401.0
2012-02-17,9050,9110,8820,8830,316095,377786.0,42784401.0
2012-02-20,8860,8920,8670,8700,345185,372224.0,42784401.0
2012-02-21,8710,8800,8400,8520,248759,364523.0,42784401.0
2012-02-22,8500,8700,8460,8610,155126,368374.0,42784401.0
2012-02-23,8620,8880,8620,8700,252695,372224.0,42784401.0
