사조대림(003960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-10-07,20850,21450,20000,20000,6870,105262.0,5263095.0
2009-10-08,20200,20200,19150,19800,6450,104209.0,5263095.0
2009-10-09,19500,20400,19500,20000,15550,105262.0,5263095.0
2009-10-12,20450,20450,19500,19800,8140,104209.0,5263095.0
2009-10-13,20000,20000,19400,19800,4240,104209.0,5263095.0
2009-10-14,20600,20650,19900,20000,5470,105262.0,5263095.0
2009-10-15,20350,20350,19850,20000,1550,105262.0,5263095.0
2009-10-16,20000,20500,19850,20500,3740,107893.0,5263095.0
2009-10-19,20500,20500,19600,19850,5255,104472.0,5263095.0
2009-10-20,19750,20300,19700,20000,1840,105262.0,5263095.0
2009-10-21,20000,20500,19750,19950,6940,104999.0,5263095.0
2009-10-22,19700,20000,18700,18700,8484,98420.0,5263095.0
2009-10-23,19200,19450,18750,19350,5680,101841.0,5263095.0
2009-10-26,20250,20250,19350,19600,2253,103157.0,5263095.0
2009-10-27,19600,20400,19000,20400,13630,107367.0,5263095.0
2009-10-28,20250,20500,18400,18500,22970,97367.0,5263095.0
2009-10-29,18600,18600,17000,17950,19910,94473.0,5263095.0
2009-10-30,18400,19100,18400,19100,4059,100525.0,5263095.0
2009-11-02,19650,19650,18350,18950,610,99736.0,5263095.0
2009-11-03,18750,19650,18500,18700,16044,98420.0,5263095.0
2009-11-04,18500,19000,18500,18700,5451,98420.0,5263095.0
2009-11-05,18500,18700,18200,18700,3220,98420.0,5263095.0
2009-11-06,18750,18750,17800,18050,19403,94999.0,5263095.0
2009-11-09,18300,18800,18150,18300,4926,96315.0,5263095.0
2009-11-10,18350,18600,18000,18200,5421,95788.0,5263095.0
2009-11-11,18200,18550,18050,18050,2940,94999.0,5263095.0
2009-11-12,18050,18450,18000,18200,742,95788.0,5263095.0
2009-11-13,18000,18000,17400,17450,7793,91841.0,5263095.0
2009-11-16,17450,17600,17000,17400,7640,91578.0,5263095.0
2009-11-17,17800,18250,17300,17500,7407,92104.0,5263095.0
2009-11-18,17600,18900,17600,18500,14935,97367.0,5263095.0
2009-11-19,18300,18900,18300,18750,10620,98683.0,5263095.0
2009-11-20,18500,18500,18200,18450,2830,97104.0,5263095.0
2009-11-23,18300,18950,18200,18700,4190,98420.0,5263095.0
2009-11-24,18300,18950,18250,18600,740,97894.0,5263095.0
2009-11-25,18500,19000,17950,18950,3830,99736.0,5263095.0
2009-11-26,18900,18900,18350,18350,1720,96578.0,5263095.0
2009-11-27,18000,18050,16900,17000,11980,89473.0,5263095.0
2009-11-30,17300,17750,17300,17650,4430,92894.0,5263095.0
2009-12-01,17400,18000,17300,18000,8320,94736.0,5263095.0
2009-12-02,17650,18300,17600,17750,2753,93420.0,5263095.0
2009-12-03,17750,18250,17700,18200,3340,95788.0,5263095.0
2009-12-04,18200,18750,18100,18450,1700,97104.0,5263095.0
2009-12-07,18450,18750,18200,18650,2040,98157.0,5263095.0
2009-12-08,18800,18850,18100,18450,7700,97104.0,5263095.0
2009-12-09,18650,18650,18400,18450,540,97104.0,5263095.0
2009-12-10,18700,18750,18150,18500,3760,97367.0,5263095.0
2009-12-11,18300,18650,18300,18300,3260,96315.0,5263095.0
2009-12-14,18600,18600,18100,18100,6641,95262.0,5263095.0
2009-12-15,19000,19450,18450,18450,12132,97104.0,5263095.0
2009-12-16,18750,19000,18500,18600,6940,97894.0,5263095.0
2009-12-17,18650,19000,18500,18500,3866,97367.0,5263095.0
2009-12-18,18350,18600,17900,18050,9297,94999.0,5263095.0
2009-12-21,18050,18050,17500,17600,9820,92630.0,5263095.0
2009-12-22,17600,17700,17050,17450,8852,91841.0,5263095.0
2009-12-23,17300,17600,17300,17450,5038,91841.0,5263095.0
2009-12-24,17550,17650,17350,17350,3371,91315.0,5263095.0
2009-12-28,17350,17600,17350,17600,3570,92630.0,5263095.0
2009-12-29,17500,18000,17500,17950,7170,94473.0,5263095.0
2009-12-30,18050,18400,17850,18400,4357,96841.0,5263095.0
2010-01-04,18100,18750,18000,18750,12560,98683.0,5263095.0
2010-01-05,18950,18950,18400,18900,7082,99472.0,5263095.0
2010-01-06,18900,19100,18600,18900,7680,99472.0,5263095.0
2010-01-07,19000,20650,19000,19500,42106,102630.0,5263095.0
2010-01-08,19800,20050,19150,19300,8189,101578.0,5263095.0
2010-01-11,19500,20250,19100,19850,20702,104472.0,5263095.0
2010-01-12,20150,20150,19550,19900,7250,104736.0,5263095.0
2010-01-13,19400,19650,19000,19500,8453,102630.0,5263095.0
2010-01-14,19800,20000,19150,19550,11130,102894.0,5263095.0
2010-01-15,19600,19600,19050,19250,9496,101315.0,5263095.0
2010-01-18,19600,19600,18550,18550,9537,97630.0,5263095.0
2010-01-19,18550,18850,18000,18500,15255,97367.0,5263095.0
2010-01-20,18700,19150,18600,18850,9040,99209.0,5263095.0
2010-01-21,18450,19000,18450,19000,4910,99999.0,5263095.0
2010-01-22,19000,19000,18450,18850,3220,99209.0,5263095.0
2010-01-25,19050,19100,18600,18750,14201,98683.0,5263095.0
2010-01-26,18900,18900,18500,18600,7960,97894.0,5263095.0
2010-01-27,18400,19150,18300,18600,8510,97894.0,5263095.0
2010-01-28,18950,18950,18400,18700,3570,98420.0,5263095.0
2010-01-29,18400,18800,18100,18600,4450,97894.0,5263095.0
2010-02-01,18950,18950,18300,18600,3630,97894.0,5263095.0
2010-02-02,18300,18650,18300,18500,2681,97367.0,5263095.0
2010-02-03,18600,19100,18500,18900,5430,99472.0,5263095.0
2010-02-04,19100,19400,18700,19350,7500,101841.0,5263095.0
2010-02-05,18650,19350,16650,18800,4330,98946.0,5263095.0
2010-02-08,19350,19350,18600,19000,1251,99999.0,5263095.0
2010-02-09,19000,19200,18650,18700,6852,98420.0,5263095.0
2010-02-10,19400,19400,19000,19000,630,99999.0,5263095.0
2010-02-11,18400,18950,18400,18950,5190,99736.0,5263095.0
2010-02-12,19300,19300,18950,19000,390,99999.0,5263095.0
2010-02-16,19000,19300,18550,18900,1200,99472.0,5263095.0
2010-02-17,18900,18900,18400,18550,6341,97630.0,5263095.0
2010-02-18,18600,18900,18400,18750,1170,98683.0,5263095.0
2010-02-19,18500,18700,18150,18150,3179,95525.0,5263095.0
2010-02-22,18150,18650,18150,18400,3000,96841.0,5263095.0
2010-02-23,17700,18500,17700,18450,2940,97104.0,5263095.0
2010-02-24,18050,18250,18000,18000,705,94736.0,5263095.0
2010-02-25,18000,18400,18000,18100,1990,95262.0,5263095.0
2010-02-26,18100,18500,18100,18500,930,97367.0,5263095.0
2010-03-02,18550,18550,18300,18450,990,97104.0,5263095.0
2010-03-03,18100,18550,18100,18450,3000,97104.0,5263095.0
2010-03-04,18450,18600,18000,18350,4783,96578.0,5263095.0
2010-03-05,18350,18400,18000,18000,1390,94736.0,5263095.0
2010-03-08,18150,18900,18150,18500,5850,97367.0,5263095.0
2010-03-09,18600,18600,18300,18350,910,96578.0,5263095.0
2010-03-10,18450,18450,17900,17900,4590,94209.0,5263095.0
2010-03-11,17900,18200,15250,17400,13498,91578.0,5263095.0
2010-03-12,17700,17700,17300,17550,3010,92367.0,5263095.0
2010-03-15,17550,17650,17300,17650,1550,92894.0,5263095.0
2010-03-16,17700,17900,17350,17800,1760,93683.0,5263095.0
2010-03-17,17700,17800,17700,17800,861,93683.0,5263095.0
2010-03-18,17800,17950,17650,17950,2070,94473.0,5263095.0
2010-03-19,17550,17950,17500,17600,2422,92630.0,5263095.0
2010-03-22,17550,17750,17550,17550,1481,92367.0,5263095.0
2010-03-23,17600,17600,17500,17600,1570,92630.0,5263095.0
2010-03-24,17650,17650,17500,17600,1180,92630.0,5263095.0
2010-03-25,17400,17750,17200,17750,3670,93420.0,5263095.0
2010-03-26,17300,17700,17300,17650,2650,92894.0,5263095.0
2010-03-29,17650,17750,17350,17600,3802,92630.0,5263095.0
2010-03-30,17650,17650,17250,17500,1890,92104.0,5263095.0
2010-03-31,17150,18200,17100,18200,5230,95788.0,5263095.0
2010-04-01,18050,18150,17500,17550,5982,92367.0,5263095.0
2010-04-02,17450,17750,17400,17550,1610,92367.0,5263095.0
2010-04-05,17300,17450,17050,17100,2691,89999.0,5263095.0
2010-04-06,17050,17200,16750,16750,4200,88157.0,5263095.0
2010-04-07,17000,17100,16750,17050,1945,89736.0,5263095.0
2010-04-08,17000,17300,16700,17000,5130,89473.0,5263095.0
2010-04-09,17250,18500,17100,17650,69950,92894.0,5263095.0
2010-04-12,18500,18800,17350,17350,117286,91315.0,5263095.0
2010-04-13,17100,17300,16650,16650,22857,87631.0,5263095.0
2010-04-14,16650,17000,16650,16750,12272,88157.0,5263095.0
2010-04-15,16750,16800,16300,16400,14067,86315.0,5263095.0
2010-04-16,16150,16450,16150,16250,5011,85525.0,5263095.0
2010-04-19,16450,16450,15850,15950,8316,83946.0,5263095.0
2010-04-20,15650,16300,15650,16200,13470,85262.0,5263095.0
2010-04-21,16500,16650,16200,16250,8870,85525.0,5263095.0
2010-04-22,16600,17250,16600,16700,31175,87894.0,5263095.0
2010-04-23,17200,17400,16450,16700,19876,87894.0,5263095.0
2010-04-26,16500,16700,16000,16050,10211,84473.0,5263095.0
2010-04-27,16100,16250,16000,16100,6141,84736.0,5263095.0
2010-04-28,15800,16300,15800,15850,5620,83420.0,5263095.0
2010-04-29,15800,16150,15650,15700,8600,82631.0,5263095.0
2010-04-30,15700,15950,15600,15950,16240,83946.0,5263095.0
2010-05-03,16050,16350,15550,15700,9253,82631.0,5263095.0
2010-05-04,15700,15750,15250,15600,7591,82104.0,5263095.0
2010-05-06,15100,16700,15100,15650,18749,82367.0,5263095.0
2010-05-07,15400,15400,14650,15000,9541,78946.0,5263095.0
2010-05-10,15000,15500,14800,15050,3861,79210.0,5263095.0
2010-05-11,15300,15400,14900,15200,7990,79999.0,5263095.0
2010-05-12,15000,15400,15000,15100,11250,79473.0,5263095.0
2010-05-13,15000,15150,14850,15000,8840,78946.0,5263095.0
2010-05-14,14950,15650,14900,15650,13550,82367.0,5263095.0
2010-05-17,15000,15500,14950,14950,6800,78683.0,5263095.0
2010-05-18,15250,15950,15050,15800,14471,83157.0,5263095.0
2010-05-19,15800,16300,15450,16300,4901,85788.0,5263095.0
2010-05-20,16350,16350,15450,15900,7361,83683.0,5263095.0
2010-05-24,15900,15900,15050,15750,4410,82894.0,5263095.0
2010-05-25,15200,15750,14350,15750,19446,82894.0,5263095.0
2010-05-26,15500,15700,15200,15300,3484,80525.0,5263095.0
2010-05-27,15250,15500,15100,15450,5890,81315.0,5263095.0
2010-05-28,15900,16000,15450,15700,4780,82631.0,5263095.0
2010-05-31,15350,15650,15300,15550,1340,81841.0,5263095.0
2010-06-01,15450,15650,15150,15550,2756,81841.0,5263095.0
2010-06-03,15550,15750,15550,15650,6480,82367.0,5263095.0
2010-06-04,15750,16100,15700,15800,6437,83157.0,5263095.0
2010-06-07,15600,15600,15200,15500,2720,81578.0,5263095.0
2010-06-08,15400,15600,15300,15600,4893,82104.0,5263095.0
2010-06-09,15700,15700,15400,15550,4330,81841.0,5263095.0
2010-06-10,15050,15450,15050,15250,6360,80262.0,5263095.0
2010-06-11,15400,15400,15150,15250,10460,80262.0,5263095.0
2010-06-14,15150,15450,15150,15450,2420,81315.0,5263095.0
2010-06-15,15400,15600,15400,15550,2962,81841.0,5263095.0
2010-06-16,15600,15750,15550,15700,2581,82631.0,5263095.0
2010-06-17,15700,15800,15700,15800,280,83157.0,5263095.0
2010-06-18,15850,15850,15550,15700,1032,82631.0,5263095.0
2010-06-21,16500,16500,15600,15700,4436,82631.0,5263095.0
2010-06-22,15850,15850,15600,15800,2150,83157.0,5263095.0
2010-06-23,15800,16000,15600,15950,3980,83946.0,5263095.0
2010-06-24,15950,15950,15600,15700,5272,82631.0,5263095.0
2010-06-25,15800,15900,15500,15750,9470,82894.0,5263095.0
2010-06-28,15750,16000,15600,15950,5660,83946.0,5263095.0
2010-06-29,15850,15900,15600,15900,4630,83683.0,5263095.0
2010-06-30,15350,16000,15350,16000,4803,84210.0,5263095.0
2010-07-01,15800,16850,15750,16450,15420,86578.0,5263095.0
2010-07-02,16500,16850,16450,16450,5841,86578.0,5263095.0
2010-07-05,16300,16500,16300,16300,1750,85788.0,5263095.0
2010-07-06,16200,16350,15900,16250,5310,85525.0,5263095.0
2010-07-07,16150,16300,16050,16200,5122,85262.0,5263095.0
2010-07-08,16250,16800,16250,16600,14285,87367.0,5263095.0
2010-07-09,16850,16850,16600,16750,5940,88157.0,5263095.0
2010-07-12,16800,17000,16800,16850,5232,88683.0,5263095.0
2010-07-13,16950,17200,16900,17200,8630,90525.0,5263095.0
2010-07-14,17250,17900,17200,17400,9852,91578.0,5263095.0
2010-07-15,17400,17550,17200,17350,8300,91315.0,5263095.0
2010-07-16,17350,17550,17250,17300,7046,91052.0,5263095.0
2010-07-19,17000,17250,16900,17050,3340,89736.0,5263095.0
2010-07-20,17050,17300,17050,17300,2492,91052.0,5263095.0
2010-07-21,17300,17800,17150,17300,6300,91052.0,5263095.0
2010-07-22,17300,17600,17300,17600,95970,92630.0,5263095.0
2010-07-23,17600,18000,17500,18000,51231,94736.0,5263095.0
2010-07-26,18000,18750,18000,18750,8481,98683.0,5263095.0
2010-07-27,18700,18850,18550,18800,7180,98946.0,5263095.0
2010-07-28,18800,18800,18500,18700,3180,98420.0,5263095.0
2010-07-29,18850,18850,18450,18700,7060,98420.0,5263095.0
2010-07-30,18600,19000,18250,19000,23095,99999.0,5263095.0
2010-08-02,18700,19400,18600,19250,7890,101315.0,5263095.0
2010-08-03,19000,19550,19000,19400,9360,102104.0,5263095.0
2010-08-04,19600,19650,19200,19450,5611,102367.0,5263095.0
2010-08-05,19100,19400,18850,19400,4830,102104.0,5263095.0
2010-08-06,19400,19600,19350,19550,3830,102894.0,5263095.0
2010-08-09,19500,19500,19050,19500,3430,102630.0,5263095.0
2010-08-10,19200,19350,19100,19300,5630,101578.0,5263095.0
2010-08-11,19100,19100,18550,19000,6450,99999.0,5263095.0
2010-08-12,18700,19000,18600,19000,4270,99999.0,5263095.0
2010-08-13,19300,19300,18750,19000,8910,99999.0,5263095.0
2010-08-16,19200,19200,18600,19100,3620,100525.0,5263095.0
2010-08-17,19150,19150,18700,19000,5230,99999.0,5263095.0
2010-08-18,18800,18950,18800,18900,1341,99472.0,5263095.0
2010-08-19,19100,19100,18700,18850,3071,99209.0,5263095.0
2010-08-20,19000,19100,18800,19000,1800,99999.0,5263095.0
2010-08-23,19100,19200,18050,19050,14831,100262.0,5263095.0
2010-08-24,19100,19100,18850,19000,2910,99999.0,5263095.0
2010-08-25,18850,18950,18750,18900,3102,99472.0,5263095.0
2010-08-26,18900,18900,18750,18850,2300,99209.0,5263095.0
2010-08-27,18750,18750,18450,18750,3354,98683.0,5263095.0
2010-08-30,18500,18900,18500,18900,12157,99472.0,5263095.0
2010-08-31,0,0,0,18900,0,99472.0,5263095.0
2010-09-01,19050,19050,18500,18900,6210,99472.0,5263095.0
2010-09-02,18700,18900,18500,18800,3989,98946.0,5263095.0
2010-09-03,18800,18900,18500,18850,11141,99209.0,5263095.0
2010-09-06,18850,18900,18600,18700,3190,98420.0,5263095.0
2010-09-07,18850,18850,18500,18500,4478,97367.0,5263095.0
2010-09-08,18600,18650,18350,18500,1161,97367.0,5263095.0
2010-09-09,18500,19000,18500,18900,10903,99472.0,5263095.0
2010-09-10,19100,19100,18800,18950,9170,99736.0,5263095.0
2010-09-13,19500,19500,18900,19150,3860,100788.0,5263095.0
2010-09-14,18900,19100,18850,19100,2950,100525.0,5263095.0
2010-09-15,19200,19200,18900,19000,800,99999.0,5263095.0
2010-09-16,19000,19000,18900,19000,1600,99999.0,5263095.0
2010-09-17,19350,19350,18850,19050,940,100262.0,5263095.0
2010-09-20,19050,19050,18800,18900,990,99472.0,5263095.0
2010-09-24,19300,19300,18800,19000,9590,99999.0,5263095.0
2010-09-27,19000,19300,18900,18950,5220,99736.0,5263095.0
2010-09-28,18950,19000,18850,18850,2940,99209.0,5263095.0
2010-09-29,18750,19000,18750,19000,3135,99999.0,5263095.0
2010-09-30,18900,19050,18850,19050,2160,100262.0,5263095.0
2010-10-01,19200,19200,18900,19000,2218,99999.0,5263095.0
2010-10-04,19000,20250,18800,19800,24240,104209.0,5263095.0
2010-10-05,20300,20600,20000,20500,12380,107893.0,5263095.0
2010-10-06,20250,20900,20250,20700,4710,108946.0,5263095.0
2010-10-07,20800,21100,20500,21000,10880,110525.0,5263095.0
2010-10-08,21000,21600,21000,21550,11957,113420.0,5263095.0
2010-10-11,21700,21900,21350,21900,5264,115262.0,5263095.0
2010-10-12,21900,21950,21400,21900,12420,115262.0,5263095.0
2010-10-13,21700,22300,21600,22300,14087,117367.0,5263095.0
2010-10-14,22300,22600,22000,22550,9050,118683.0,5263095.0
2010-10-15,22500,22500,21850,22200,10625,116841.0,5263095.0
2010-10-18,22000,22600,22000,22400,3691,117893.0,5263095.0
2010-10-19,22400,22600,22050,22450,5630,118156.0,5263095.0
2010-10-20,22250,22400,22200,22400,1714,117893.0,5263095.0
2010-10-21,22350,22400,22200,22400,5100,117893.0,5263095.0
2010-10-22,22400,23850,22200,23100,29240,121577.0,5263095.0
2010-10-25,23600,23600,22750,23300,7320,122630.0,5263095.0
2010-10-26,23500,24450,23300,24000,20433,126314.0,5263095.0
2010-10-27,24100,24650,23550,24200,8670,127367.0,5263095.0
2010-10-28,24300,24400,24000,24300,6120,127893.0,5263095.0
2010-10-29,24550,24550,23550,23700,6504,124735.0,5263095.0
2010-11-01,23300,23300,22700,23000,16342,121051.0,5263095.0
2010-11-02,23000,23100,22150,22800,9980,119999.0,5263095.0
2010-11-03,23000,23000,22750,22950,6545,120788.0,5263095.0
2010-11-04,23450,23750,23200,23550,10721,123946.0,5263095.0
2010-11-05,23950,23950,22300,22750,16284,119735.0,5263095.0
2010-11-08,22550,23400,22550,23050,5290,121314.0,5263095.0
2010-11-09,22850,23500,22700,23050,4070,121314.0,5263095.0
2010-11-10,23000,23050,22750,23050,860,121314.0,5263095.0
2010-11-11,23100,23100,22600,23000,2890,121051.0,5263095.0
2010-11-12,22800,23000,22000,22500,6240,118420.0,5263095.0
2010-11-15,22000,22400,21300,21500,14290,113157.0,5263095.0
2010-11-16,21500,22550,20700,21200,6470,111578.0,5263095.0
2010-11-17,21100,21500,20800,21500,820,113157.0,5263095.0
2010-11-18,21500,21700,21500,21600,570,113683.0,5263095.0
2010-11-19,21600,21800,21100,21600,2202,113683.0,5263095.0
2010-11-22,21600,21600,21200,21500,2154,113157.0,5263095.0
2010-11-23,21350,21350,20900,21000,3415,110525.0,5263095.0
2010-11-24,20900,20950,20400,20650,4927,108683.0,5263095.0
2010-11-25,20250,21900,20250,21400,9850,112630.0,5263095.0
2010-11-26,21350,21500,20950,21400,3863,112630.0,5263095.0
2010-11-29,21700,21700,21000,21150,6090,111314.0,5263095.0
2010-11-30,21050,21750,21050,21600,4780,113683.0,5263095.0
2010-12-01,21350,21500,20850,20850,2685,109736.0,5263095.0
2010-12-02,21000,21300,20850,20900,8330,109999.0,5263095.0
2010-12-03,21150,21400,20900,21000,4360,110525.0,5263095.0
2010-12-06,21000,21300,20850,20900,14680,109999.0,5263095.0
2010-12-07,20650,21250,20500,20850,9620,109736.0,5263095.0
2010-12-08,21400,23000,21100,21150,38449,111314.0,5263095.0
2010-12-09,21300,21300,20650,20950,10320,110262.0,5263095.0
2010-12-10,21000,21200,20800,21100,11580,111051.0,5263095.0
2010-12-13,21000,21450,20800,21100,7910,111051.0,5263095.0
2010-12-14,21100,21300,20900,21100,6970,111051.0,5263095.0
2010-12-15,20800,21700,20800,21000,16130,110525.0,5263095.0
2010-12-16,21500,21650,21100,21100,7411,111051.0,5263095.0
2010-12-17,21700,21700,21300,21650,7590,113946.0,5263095.0
2010-12-20,21650,21650,21300,21600,6470,113683.0,5263095.0
2010-12-21,22200,22900,21750,22400,6077,117893.0,5263095.0
2010-12-22,22500,23300,22400,23200,10002,122104.0,5263095.0
2010-12-23,23750,23750,22750,23100,13200,121577.0,5263095.0
2010-12-24,22750,23250,22750,23200,4066,122104.0,5263095.0
2010-12-27,23200,24300,22550,24300,14040,127893.0,5263095.0
2010-12-28,23750,24200,23650,24000,15850,126314.0,5263095.0
2010-12-29,23250,24500,23250,24350,14060,128156.0,5263095.0
2010-12-30,24500,25100,23950,25000,60830,131577.0,5263095.0
2011-01-03,25200,25500,23800,23800,24392,125262.0,5263095.0
2011-01-04,23400,24100,22800,23150,13570,121841.0,5263095.0
2011-01-05,23000,23850,23000,23850,16160,125525.0,5263095.0
2011-01-06,23950,24000,23450,23600,6781,124209.0,5263095.0
2011-01-07,23250,24300,23250,24200,20965,127367.0,5263095.0
2011-01-10,24850,26750,24700,25500,132290,134209.0,5263095.0
2011-01-11,26000,26000,24350,24500,44546,128946.0,5263095.0
2011-01-12,24900,28150,24900,28150,326983,148156.0,5263095.0
2011-01-13,28000,28150,24550,25350,228770,133419.0,5263095.0
2011-01-14,25350,26000,24250,25450,63390,133946.0,5263095.0
2011-01-17,25600,25600,23950,24250,36678,127630.0,5263095.0
2011-01-18,23900,24750,23700,24300,26000,127893.0,5263095.0
2011-01-19,24400,25100,24000,24250,18580,127630.0,5263095.0
2011-01-20,24250,24850,24100,24500,15452,128946.0,5263095.0
2011-01-21,24500,24550,24000,24200,18218,127367.0,5263095.0
2011-01-24,24150,24900,23800,23850,19964,125525.0,5263095.0
2011-01-25,24350,26300,24350,25050,71107,131841.0,5263095.0
2011-01-26,24700,26000,24500,25400,20585,133683.0,5263095.0
2011-01-27,25050,25350,24500,25100,14642,132104.0,5263095.0
2011-01-28,25150,25300,24750,24900,16910,131051.0,5263095.0
2011-01-31,24700,25200,24100,24500,7900,128946.0,5263095.0
2011-02-01,24300,24450,23950,24300,11550,127893.0,5263095.0
2011-02-07,24200,25100,24200,25050,10200,131841.0,5263095.0
2011-02-08,25350,26300,24850,26250,28507,138156.0,5263095.0
2011-02-09,26400,27200,25700,27150,32945,142893.0,5263095.0
2011-02-10,27150,28000,26700,28000,19097,147367.0,5263095.0
2011-02-11,28000,28450,27300,27850,33450,146577.0,5263095.0
2011-02-14,28000,28000,27550,27600,12920,145261.0,5263095.0
2011-02-15,28450,30350,27600,29050,126016,152893.0,5263095.0
2011-02-16,29800,29800,28100,28200,83944,148419.0,5263095.0
2011-02-17,28000,28200,26700,28200,34275,148419.0,5263095.0
2011-02-18,28200,29900,28200,29300,26603,154209.0,5263095.0
2011-02-21,29450,30800,29100,30250,57490,159209.0,5263095.0
2011-02-22,30250,30850,28950,29200,16353,153682.0,5263095.0
2011-02-23,28600,29200,28250,29150,11810,153419.0,5263095.0
2011-02-24,28850,29000,28100,28100,6505,147893.0,5263095.0
2011-02-25,28100,28500,27900,28250,6080,148682.0,5263095.0
2011-02-28,27850,28750,27800,28000,5690,147367.0,5263095.0
2011-03-02,27950,28000,27450,28000,8810,147367.0,5263095.0
2011-03-03,28100,28300,27900,28000,9081,147367.0,5263095.0
2011-03-04,27600,29200,27500,29000,15290,152630.0,5263095.0
2011-03-07,28650,29450,28550,29400,10180,154735.0,5263095.0
2011-03-08,29600,30100,27850,28000,46350,147367.0,5263095.0
2011-03-09,28000,28000,26600,26600,26217,139998.0,5263095.0
2011-03-10,27000,27300,26200,26750,9192,140788.0,5263095.0
2011-03-11,26750,27750,25800,27000,20384,142104.0,5263095.0
2011-03-14,27500,28300,26950,27800,84035,146314.0,5263095.0
2011-03-15,28000,28150,25300,27700,53680,145788.0,5263095.0
2011-03-16,27850,28400,26800,27400,50730,144209.0,5263095.0
2011-03-17,26850,27400,26050,26800,16060,141051.0,5263095.0
2011-03-18,26800,26800,26250,26400,8740,138946.0,5263095.0
2011-03-21,26150,26400,26000,26050,7720,137104.0,5263095.0
2011-03-22,26100,27350,26100,27000,19487,142104.0,5263095.0
2011-03-23,26550,27500,26400,27000,8720,142104.0,5263095.0
2011-03-24,26600,27350,26050,26650,6920,140261.0,5263095.0
2011-03-25,26500,27100,26200,26500,6080,139472.0,5263095.0
2011-03-28,26500,26700,26150,26150,6650,137630.0,5263095.0
2011-03-29,25800,25950,25150,25150,13287,132367.0,5263095.0
2011-03-30,26000,26000,25100,25900,3521,136314.0,5263095.0
2011-03-31,25900,26700,25500,25500,9196,134209.0,5263095.0
2011-04-01,25650,25700,25300,25400,4062,133683.0,5263095.0
2011-04-04,25500,25500,25250,25250,4906,132893.0,5263095.0
2011-04-05,25700,25700,25000,25100,9970,132104.0,5263095.0
2011-04-06,25100,25100,24000,24250,21627,127630.0,5263095.0
2011-04-07,24250,24450,23200,23600,16798,124209.0,5263095.0
2011-04-08,23750,24100,23600,23950,4764,126051.0,5263095.0
2011-04-11,24000,24000,23750,23950,2810,126051.0,5263095.0
2011-04-12,23950,24250,23750,23900,3783,125788.0,5263095.0
2011-04-13,23900,24250,23000,23350,5201,122893.0,5263095.0
2011-04-14,23250,23900,23100,23200,4120,122104.0,5263095.0
2011-04-15,23300,24900,23200,24300,12405,127893.0,5263095.0
2011-04-18,24350,26150,24350,26150,26616,137630.0,5263095.0
2011-04-19,25600,26200,24500,25000,9060,131577.0,5263095.0
2011-04-20,25000,25200,24050,24050,14115,126577.0,5263095.0
2011-04-21,24200,24400,23700,23950,8800,126051.0,5263095.0
2011-04-22,23950,25000,23200,23450,12689,123420.0,5263095.0
2011-04-25,23450,23600,23150,23300,9710,122630.0,5263095.0
2011-04-26,23450,23450,23000,23050,6644,121314.0,5263095.0
2011-04-27,23050,23350,22150,22150,22328,116578.0,5263095.0
2011-04-28,22050,22750,22050,22400,5795,117893.0,5263095.0
2011-04-29,22000,23700,21650,23300,14175,122630.0,5263095.0
2011-05-02,22500,24000,22500,23350,4230,122893.0,5263095.0
2011-05-03,23050,24050,23050,24000,6712,126314.0,5263095.0
2011-05-04,23550,24150,23500,24000,8650,126314.0,5263095.0
2011-05-06,23500,24100,23200,24000,8590,126314.0,5263095.0
2011-05-09,24050,24450,23600,24000,7281,126314.0,5263095.0
2011-05-11,24000,24550,23700,24150,11370,127104.0,5263095.0
2011-05-12,24000,24200,23600,24200,4230,127367.0,5263095.0
2011-05-13,24400,24400,23100,23100,6383,121577.0,5263095.0
2011-05-16,22750,23200,22700,22800,960,119999.0,5263095.0
2011-05-17,22400,23000,22050,22200,1530,116841.0,5263095.0
2011-05-18,22450,22450,21650,21750,3240,114472.0,5263095.0
2011-05-19,22550,22550,21650,22200,7890,116841.0,5263095.0
2011-05-20,21700,22000,21450,21650,963,113946.0,5263095.0
2011-05-23,21450,22000,21450,21450,1080,112893.0,5263095.0
2011-05-24,20750,21400,20500,20800,7540,109472.0,5263095.0
2011-05-25,20600,21200,20600,21100,720,111051.0,5263095.0
2011-05-26,21250,21250,20950,21100,460,111051.0,5263095.0
2011-05-27,21300,21400,21150,21400,113,112630.0,5263095.0
2011-05-30,21400,21450,20950,21450,1150,112893.0,5263095.0
2011-05-31,21450,21700,20600,20950,3280,110262.0,5263095.0
2011-06-01,22000,22000,20900,21250,1710,111841.0,5263095.0
2011-06-02,21250,21250,20600,21000,830,110525.0,5263095.0
2011-06-03,20950,21000,20400,20400,4910,107367.0,5263095.0
2011-06-07,20400,20850,20300,20300,850,106841.0,5263095.0
2011-06-08,20350,20500,18700,18800,9141,98946.0,5263095.0
2011-06-09,19050,19050,18550,18650,950,98157.0,5263095.0
2011-06-10,19100,19100,17750,17850,4501,93946.0,5263095.0
2011-06-13,17950,18050,17650,18050,2340,94999.0,5263095.0
2011-06-14,17500,18500,17500,18450,2150,97104.0,5263095.0
2011-06-15,18150,18700,18000,18500,1840,97367.0,5263095.0
2011-06-16,18500,19000,18100,18700,930,98420.0,5263095.0
