CJ CGV(079160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-03-10,15450,15650,15150,15500,106100,319536.0,20615248.0
2008-03-11,15450,16000,15400,15750,105755,324690.0,20615248.0
2008-03-12,16000,16400,15850,16200,166843,333967.0,20615248.0
2008-03-13,16150,16300,15700,15950,115611,328813.0,20615248.0
2008-03-14,16150,16300,15650,16100,82364,331905.0,20615248.0
2008-03-17,16000,16000,15350,15850,101122,326752.0,20615248.0
2008-03-18,15800,15850,15200,15600,216108,321598.0,20615248.0
2008-03-19,15750,15800,15400,15600,51650,321598.0,20615248.0
2008-03-20,15350,15650,15300,15500,40891,319536.0,20615248.0
2008-03-21,15650,15950,15400,15900,36394,327782.0,20615248.0
2008-03-24,16000,16050,15800,15900,65970,327782.0,20615248.0
2008-03-25,15900,16000,15000,15450,215341,318506.0,20615248.0
2008-03-26,15350,15400,14950,15300,102011,315413.0,20615248.0
2008-03-27,15100,15650,15100,15450,69535,318506.0,20615248.0
2008-03-28,15400,15600,15250,15600,98083,321598.0,20615248.0
2008-03-31,15500,15500,14950,15300,163080,315413.0,20615248.0
2008-04-01,15200,15300,14500,14550,182787,299952.0,20615248.0
2008-04-02,14750,14750,13700,13950,487349,287583.0,20615248.0
2008-04-03,13950,14600,13850,14600,307508,300983.0,20615248.0
2008-04-04,14600,14600,13700,14150,351271,291706.0,20615248.0
2008-04-07,14200,14300,13950,14050,97530,289644.0,20615248.0
2008-04-08,14150,14350,14000,14000,50380,288613.0,20615248.0
2008-04-10,14050,14400,14050,14300,56337,294798.0,20615248.0
2008-04-11,14300,14500,14200,14400,74792,296860.0,20615248.0
2008-04-14,14400,14400,14100,14300,59100,294798.0,20615248.0
2008-04-15,14200,14450,14200,14350,39192,295829.0,20615248.0
2008-04-16,14350,14400,14150,14200,107347,292737.0,20615248.0
2008-04-17,14200,14300,13950,14100,75080,290675.0,20615248.0
2008-04-18,14050,14200,13950,14100,56720,290675.0,20615248.0
2008-04-21,14000,14150,13400,13450,298933,277275.0,20615248.0
2008-04-22,13550,13850,13150,13250,372116,273152.0,20615248.0
2008-04-23,13800,14050,13700,13950,348995,287583.0,20615248.0
2008-04-24,14150,14250,13900,14200,119750,292737.0,20615248.0
2008-04-25,14100,14250,13950,14150,105760,291706.0,20615248.0
2008-04-28,14100,14300,13650,13750,91461,283460.0,20615248.0
2008-04-29,13850,13950,13500,13950,96555,287583.0,20615248.0
2008-04-30,13800,14200,13700,14200,120620,292737.0,20615248.0
2008-05-02,14250,14300,14050,14200,63714,292737.0,20615248.0
2008-05-06,14150,14300,14000,14250,89290,293767.0,20615248.0
2008-05-07,14250,14550,14000,14400,106442,296860.0,20615248.0
2008-05-08,14200,14550,14200,14550,58971,299952.0,20615248.0
2008-05-09,14500,14600,14200,14500,55432,298921.0,20615248.0
2008-05-13,14350,14450,14050,14150,115549,291706.0,20615248.0
2008-05-14,14250,14950,14250,14900,158322,307167.0,20615248.0
2008-05-15,14950,15200,14800,15100,108810,311290.0,20615248.0
2008-05-16,15000,15100,14800,15100,54602,311290.0,20615248.0
2008-05-19,14950,15300,14750,15150,72931,312321.0,20615248.0
2008-05-20,15000,15300,15000,15050,48095,310259.0,20615248.0
2008-05-21,15200,15400,15050,15300,76475,315413.0,20615248.0
2008-05-22,15200,15300,14750,15150,77420,312321.0,20615248.0
2008-05-23,15250,15300,14950,15250,43720,314383.0,20615248.0
2008-05-26,15150,15250,14850,14900,42896,307167.0,20615248.0
2008-05-27,14900,15150,14450,14950,78053,308198.0,20615248.0
2008-05-28,15000,15000,14450,14850,74551,306136.0,20615248.0
2008-05-29,14650,15100,14650,15100,57891,311290.0,20615248.0
2008-05-30,15100,15200,14850,15200,95285,313352.0,20615248.0
2008-06-02,15100,15250,14950,15200,63263,313352.0,20615248.0
2008-06-03,15050,15250,14850,14900,41580,307167.0,20615248.0
2008-06-04,15050,15200,14950,15150,32636,312321.0,20615248.0
2008-06-05,15150,15550,15000,15550,67251,320567.0,20615248.0
2008-06-09,15200,15500,15150,15500,73519,319536.0,20615248.0
2008-06-10,15550,15600,14900,15000,60286,309229.0,20615248.0
2008-06-11,15000,15750,15000,15650,81660,322629.0,20615248.0
2008-06-12,15500,16200,15350,15850,134068,326752.0,20615248.0
2008-06-13,16000,16300,15700,16300,120920,336029.0,20615248.0
2008-06-16,16350,16400,15950,16150,69210,332936.0,20615248.0
2008-06-17,16000,16300,15950,16250,57930,334998.0,20615248.0
2008-06-18,16050,16450,16050,16450,97352,339121.0,20615248.0
2008-06-19,16450,16450,16200,16300,30950,336029.0,20615248.0
2008-06-20,16200,16650,16200,16650,101314,343244.0,20615248.0
2008-06-23,16750,16900,16550,16900,148471,348398.0,20615248.0
2008-06-24,16800,16800,16400,16800,62050,346336.0,20615248.0
2008-06-25,16600,16700,16050,16350,91125,337059.0,20615248.0
2008-06-26,16250,16450,16150,16200,56240,333967.0,20615248.0
2008-06-27,15950,16050,15300,16050,166115,330875.0,20615248.0
2008-06-30,16050,16300,15850,16300,65050,336029.0,20615248.0
2008-07-01,16200,16350,15700,16100,37620,331905.0,20615248.0
2008-07-02,16200,16200,15550,15850,70040,326752.0,20615248.0
2008-07-03,15500,16150,15250,16000,82171,329844.0,20615248.0
2008-07-04,16000,16250,15900,16150,41350,332936.0,20615248.0
2008-07-07,16050,16400,16000,16300,66786,336029.0,20615248.0
2008-07-08,16300,16300,15000,15500,135865,319536.0,20615248.0
2008-07-09,15550,15850,15300,15700,101131,323659.0,20615248.0
2008-07-10,15800,16350,15300,16350,79851,337059.0,20615248.0
2008-07-11,16300,16750,15950,16700,67731,344275.0,20615248.0
2008-07-14,16650,16900,16500,16900,62960,348398.0,20615248.0
2008-07-15,16600,16850,16100,16850,77020,347367.0,20615248.0
2008-07-16,16650,17050,16250,17050,75258,351490.0,20615248.0
2008-07-17,17150,17200,16350,17050,129180,351490.0,20615248.0
2008-07-18,16900,17150,16550,16800,74609,346336.0,20615248.0
2008-07-21,16900,17200,16650,16800,226000,346336.0,20615248.0
2008-07-22,17000,17050,16650,16850,95540,347367.0,20615248.0
2008-07-23,17000,17000,16350,16900,139184,348398.0,20615248.0
2008-07-24,16850,16900,16600,16750,106701,345305.0,20615248.0
2008-07-25,16500,16800,16500,16550,62651,341182.0,20615248.0
2008-07-28,16700,17850,16650,17500,205804,360767.0,20615248.0
2008-07-29,17200,17400,17000,17300,56552,356644.0,20615248.0
2008-07-30,17500,17600,17050,17450,88973,359736.0,20615248.0
2008-07-31,17450,18000,17450,17950,176137,370044.0,20615248.0
2008-08-01,17900,18050,17700,18000,55436,371074.0,20615248.0
2008-08-04,18050,18150,17500,17700,39023,364890.0,20615248.0
2008-08-05,17500,17850,17350,17500,55081,360767.0,20615248.0
2008-08-06,17550,17900,16950,17900,129762,369013.0,20615248.0
2008-08-07,17850,17950,17450,17800,42591,366951.0,20615248.0
2008-08-08,17700,17900,17550,17800,31614,366951.0,20615248.0
2008-08-11,17750,18000,17650,17850,64543,367982.0,20615248.0
2008-08-12,17950,17950,17700,17750,26456,365921.0,20615248.0
2008-08-13,17500,17750,17350,17700,37570,364890.0,20615248.0
2008-08-14,17700,17850,17550,17750,33930,365921.0,20615248.0
2008-08-18,17750,17750,17300,17400,40056,358705.0,20615248.0
2008-08-19,17200,17450,17200,17400,41105,358705.0,20615248.0
2008-08-20,17250,17600,17250,17400,44766,358705.0,20615248.0
2008-08-21,17400,17550,17200,17200,60740,354582.0,20615248.0
2008-08-22,17200,17400,16750,17400,55800,358705.0,20615248.0
2008-08-25,17400,17500,17150,17500,85086,360767.0,20615248.0
2008-08-26,17200,17600,17150,17600,70954,362828.0,20615248.0
2008-08-27,17400,17450,17100,17400,52710,358705.0,20615248.0
2008-08-28,17350,17350,17000,17000,38600,350459.0,20615248.0
2008-08-29,17050,17100,16800,17100,46287,352521.0,20615248.0
2008-09-01,17000,17000,15850,16250,110692,334998.0,20615248.0
2008-09-02,16000,16250,15800,15800,43868,325721.0,20615248.0
2008-09-03,15600,16150,15400,16150,63008,332936.0,20615248.0
2008-09-04,16150,16600,16100,16500,57632,340152.0,20615248.0
2008-09-05,16200,16500,16000,16500,26411,340152.0,20615248.0
2008-09-08,16500,16700,16400,16500,49606,340152.0,20615248.0
2008-09-09,16500,16650,15800,16100,48584,331905.0,20615248.0
2008-09-10,15800,16100,15650,16000,91192,329844.0,20615248.0
2008-09-11,16000,16100,15900,16000,88491,329844.0,20615248.0
2008-09-12,16000,16400,15950,16400,146587,338090.0,20615248.0
2008-09-16,15250,15850,15100,15850,67269,326752.0,20615248.0
2008-09-17,16000,16550,15900,16350,123709,337059.0,20615248.0
2008-09-18,15900,16450,15900,16450,87168,339121.0,20615248.0
2008-09-19,16600,16650,16350,16650,81290,343244.0,20615248.0
2008-09-22,16600,16900,16300,16750,54865,345305.0,20615248.0
2008-09-23,16800,16800,16450,16750,33091,345305.0,20615248.0
2008-09-24,16700,16700,16150,16200,110370,333967.0,20615248.0
2008-09-25,16150,16300,15900,16200,134759,333967.0,20615248.0
2008-09-26,16250,16300,15750,15900,89252,327782.0,20615248.0
2008-09-29,16000,16600,16000,16550,148853,341182.0,20615248.0
2008-09-30,15800,16500,15750,16500,77222,340152.0,20615248.0
2008-10-01,16500,16750,16300,16750,61632,345305.0,20615248.0
2008-10-02,16750,16800,16250,16350,88778,337059.0,20615248.0
2008-10-06,16050,16400,15950,16400,46033,338090.0,20615248.0
2008-10-07,16200,16350,15850,16200,54636,333967.0,20615248.0
2008-10-08,15900,16150,15550,16000,80164,329844.0,20615248.0
2008-10-09,16000,16150,15400,15750,45959,324690.0,20615248.0
2008-10-10,14900,15200,13800,14500,105120,298921.0,20615248.0
2008-10-13,14350,15150,14200,14800,100120,305106.0,20615248.0
2008-10-14,15300,15400,15050,15300,50391,315413.0,20615248.0
2008-10-15,15050,15100,14750,14800,27362,305106.0,20615248.0
2008-10-16,14050,14150,12950,12950,88520,266967.0,20615248.0
2008-10-17,13400,13400,12500,13300,84111,274183.0,20615248.0
2008-10-20,13200,13500,12950,13150,62304,271091.0,20615248.0
2008-10-21,13700,14000,13350,13700,111260,282429.0,20615248.0
2008-10-22,13650,13950,12950,13700,55347,282429.0,20615248.0
2008-10-23,13000,13850,12850,13650,86350,281398.0,20615248.0
2008-10-24,13300,13600,12150,12800,108239,263875.0,20615248.0
2008-10-27,12250,12700,10900,12250,91953,252537.0,20615248.0
2008-10-28,11200,13700,11000,13450,106613,277275.0,20615248.0
2008-10-29,13650,14150,13200,13900,138919,286552.0,20615248.0
2008-10-30,14400,15400,14000,14950,85727,308198.0,20615248.0
2008-10-31,14850,16000,14250,15900,159000,327782.0,20615248.0
2008-11-03,16000,16000,15400,15600,97035,321598.0,20615248.0
2008-11-04,15600,15600,14800,15050,148100,310259.0,20615248.0
2008-11-05,15300,15350,14400,15000,192917,309229.0,20615248.0
2008-11-06,14400,14550,14050,14500,43744,298921.0,20615248.0
2008-11-07,14000,15700,13800,15700,117154,323659.0,20615248.0
2008-11-10,15450,15700,15000,15300,27327,315413.0,20615248.0
2008-11-11,15000,15250,14650,14850,32060,306136.0,20615248.0
2008-11-12,14600,15000,14600,14950,11580,308198.0,20615248.0
2008-11-13,14500,15250,14350,15100,34505,311290.0,20615248.0
2008-11-14,15100,15300,14400,14850,46759,306136.0,20615248.0
2008-11-17,14800,15000,14550,14950,31620,308198.0,20615248.0
2008-11-18,14900,14950,14500,14550,24113,299952.0,20615248.0
2008-11-19,14750,14750,13400,14300,71676,294798.0,20615248.0
2008-11-20,13600,14300,13550,13750,37455,283460.0,20615248.0
2008-11-21,13750,14400,13250,14350,115851,295829.0,20615248.0
2008-11-24,14200,14250,13400,13400,40747,276244.0,20615248.0
2008-11-25,13750,13900,12000,12500,807000,257691.0,20615248.0
2008-11-26,12550,12950,12550,12750,66220,262844.0,20615248.0
2008-11-27,13050,13250,12850,13250,67698,273152.0,20615248.0
2008-11-28,13200,13650,12950,13650,67440,281398.0,20615248.0
2008-12-01,13600,13700,12900,13300,53850,274183.0,20615248.0
2008-12-02,12850,12900,12650,12850,30608,264906.0,20615248.0
2008-12-03,13200,13300,12500,12900,58165,265937.0,20615248.0
2008-12-04,13000,13050,12150,12350,141460,254598.0,20615248.0
2008-12-05,12150,12600,12150,12500,75766,257691.0,20615248.0
2008-12-08,12700,13200,12600,13000,87749,267998.0,20615248.0
2008-12-09,13000,13150,12750,13100,58170,270060.0,20615248.0
2008-12-10,13050,13250,12900,13250,82564,273152.0,20615248.0
2008-12-11,13150,13300,12900,13300,65001,274183.0,20615248.0
2008-12-12,13100,13250,12700,12700,116479,261814.0,20615248.0
2008-12-15,12800,13600,12800,13500,97307,278306.0,20615248.0
2008-12-16,13300,14100,13300,13800,81597,284490.0,20615248.0
2008-12-17,14000,14250,13500,13600,42920,280367.0,20615248.0
2008-12-18,13650,13850,13500,13850,25690,285521.0,20615248.0
2008-12-19,13750,14400,13700,14150,70461,291706.0,20615248.0
2008-12-22,14500,14800,14200,14650,64133,302013.0,20615248.0
2008-12-23,14650,14800,14100,14800,24070,305106.0,20615248.0
2008-12-24,14450,14600,14000,14600,42775,300983.0,20615248.0
2008-12-26,14400,14500,14300,14500,12435,298921.0,20615248.0
2008-12-29,14200,14500,13750,14500,34872,298921.0,20615248.0
2008-12-30,14300,15200,14000,15200,72100,313352.0,20615248.0
2009-01-02,14900,15000,14800,14900,16038,307167.0,20615248.0
2009-01-05,14900,14900,14250,14250,51218,293767.0,20615248.0
2009-01-06,14200,14400,14000,14000,41091,288613.0,20615248.0
2009-01-07,13950,14150,13750,13850,72937,285521.0,20615248.0
2009-01-08,13800,13900,13500,13650,53383,281398.0,20615248.0
2009-01-09,13700,13800,13500,13700,77164,282429.0,20615248.0
2009-01-12,13700,14250,13600,14150,98045,291706.0,20615248.0
2009-01-13,14050,14300,13850,14300,91161,294798.0,20615248.0
2009-01-14,14150,14500,14050,14500,49110,298921.0,20615248.0
2009-01-15,14050,14500,13900,14000,59326,288613.0,20615248.0
2009-01-16,14200,14300,14050,14250,21714,293767.0,20615248.0
2009-01-19,14250,14500,14250,14450,24731,297890.0,20615248.0
2009-01-20,14500,14500,14050,14050,35333,289644.0,20615248.0
2009-01-21,13750,14000,13650,13800,45862,284490.0,20615248.0
2009-01-22,14250,14250,13650,14100,48921,290675.0,20615248.0
2009-01-23,14100,14200,13750,13850,27791,285521.0,20615248.0
2009-01-28,14000,14000,13550,13800,125877,284490.0,20615248.0
2009-01-29,13800,14100,13650,14100,71069,290675.0,20615248.0
2009-01-30,13900,14150,13750,14150,56592,291706.0,20615248.0
2009-02-02,14150,14800,13950,14800,83571,305106.0,20615248.0
2009-02-03,14700,14900,14350,14900,133764,307167.0,20615248.0
2009-02-04,14750,15050,14700,15000,77422,309229.0,20615248.0
2009-02-05,14800,14950,14650,14850,56835,306136.0,20615248.0
2009-02-06,14800,14800,14500,14750,66526,304075.0,20615248.0
2009-02-09,14900,15050,14700,14700,29795,303044.0,20615248.0
2009-02-10,14850,15250,14550,15150,72349,312321.0,20615248.0
2009-02-11,14950,15800,14900,15650,59966,322629.0,20615248.0
2009-02-12,15700,15700,15000,15650,93525,322629.0,20615248.0
2009-02-13,15700,15850,15450,15850,63850,326752.0,20615248.0
2009-02-16,15850,16200,15600,16200,118986,333967.0,20615248.0
2009-02-17,15950,16050,15500,16050,149942,330875.0,20615248.0
2009-02-18,15650,16050,15600,15950,66025,328813.0,20615248.0
2009-02-19,15750,16150,15650,16050,41280,330875.0,20615248.0
2009-02-20,16000,16400,15800,16300,84522,336029.0,20615248.0
2009-02-23,16200,16650,16200,16450,67642,339121.0,20615248.0
2009-02-24,16100,16700,16000,16700,97175,344275.0,20615248.0
2009-02-25,16950,16950,16500,16700,60942,344275.0,20615248.0
2009-02-26,16800,16800,16250,16600,17056,342213.0,20615248.0
2009-02-27,16650,16650,16000,16500,41258,340152.0,20615248.0
2009-03-02,16150,16500,16000,16000,32269,329844.0,20615248.0
2009-03-03,15700,15800,15200,15700,35437,323659.0,20615248.0
2009-03-04,15650,16350,15400,15850,106366,326752.0,20615248.0
2009-03-05,15950,16150,15650,16150,423793,332936.0,20615248.0
2009-03-06,15950,16300,15850,16100,22160,331905.0,20615248.0
2009-03-09,16350,16650,16000,16600,17250,342213.0,20615248.0
2009-03-10,16550,17850,16350,17350,109509,357675.0,20615248.0
2009-03-11,17700,17750,17050,17750,74299,365921.0,20615248.0
2009-03-12,17400,17700,16950,17050,121235,351490.0,20615248.0
2009-03-13,17000,17300,16700,17300,40130,356644.0,20615248.0
2009-03-16,17100,17350,16850,17000,68360,350459.0,20615248.0
2009-03-17,17000,17500,16900,17500,39518,360767.0,20615248.0
2009-03-18,17400,17450,17000,17300,52570,356644.0,20615248.0
2009-03-19,17250,17600,16850,17500,73660,360767.0,20615248.0
2009-03-20,17250,17700,17150,17700,60870,364890.0,20615248.0
2009-03-23,17700,17800,17450,17600,45450,362828.0,20615248.0
2009-03-24,17900,17900,17250,17600,36185,362828.0,20615248.0
2009-03-25,17600,17600,16800,17250,184010,355613.0,20615248.0
2009-03-26,17200,17200,16850,17050,118000,351490.0,20615248.0
2009-03-27,17100,17200,16450,16600,159633,342213.0,20615248.0
2009-03-30,16500,16850,16300,16700,79041,344275.0,20615248.0
2009-03-31,16550,17050,16450,16950,57874,349428.0,20615248.0
2009-04-01,17100,17200,16900,17200,56561,354582.0,20615248.0
2009-04-02,17100,17350,17050,17350,83380,357675.0,20615248.0
2009-04-03,17350,17350,15800,16400,777691,338090.0,20615248.0
2009-04-06,16300,16500,16050,16100,265049,331905.0,20615248.0
2009-04-07,16150,16550,16100,16250,168879,334998.0,20615248.0
2009-04-08,16250,16850,16250,16700,129351,344275.0,20615248.0
2009-04-09,16800,17500,16600,17500,191852,360767.0,20615248.0
2009-04-10,17550,17650,17050,17400,80235,358705.0,20615248.0
2009-04-13,17200,17700,17050,17450,85925,359736.0,20615248.0
2009-04-14,17800,18300,17550,17900,166356,369013.0,20615248.0
2009-04-15,17800,17800,16650,17450,170478,359736.0,20615248.0
2009-04-16,17500,17750,16900,17450,232951,359736.0,20615248.0
2009-04-17,17350,17350,17000,17100,95290,352521.0,20615248.0
2009-04-20,17200,17400,16600,16700,104950,344275.0,20615248.0
2009-04-21,16450,16950,16400,16900,112762,348398.0,20615248.0
2009-04-22,17100,17100,16650,17000,83592,350459.0,20615248.0
2009-04-23,16850,16950,16350,16450,227758,339121.0,20615248.0
2009-04-24,16450,16500,16250,16300,169545,336029.0,20615248.0
2009-04-27,16350,16350,15900,16050,111397,330875.0,20615248.0
2009-04-28,15900,16000,15500,15800,228237,325721.0,20615248.0
2009-04-29,15800,16300,15550,16300,102602,336029.0,20615248.0
2009-04-30,16250,16800,16100,16800,208471,346336.0,20615248.0
2009-05-04,16850,16950,16650,16950,134871,349428.0,20615248.0
2009-05-06,16850,16950,16450,16600,96622,342213.0,20615248.0
2009-05-07,16600,17100,16400,17100,142755,352521.0,20615248.0
2009-05-08,17100,17350,16750,17100,298537,352521.0,20615248.0
2009-05-11,17300,17450,16950,17350,111901,357675.0,20615248.0
2009-05-12,17350,17350,16850,17000,94560,350459.0,20615248.0
2009-05-13,17100,17350,16850,17050,90287,351490.0,20615248.0
2009-05-14,16850,17050,16800,17000,39758,350459.0,20615248.0
2009-05-15,17000,17100,16850,17000,59910,350459.0,20615248.0
2009-05-18,16900,17250,16700,17000,76030,350459.0,20615248.0
2009-05-19,17150,17150,16900,17000,79101,350459.0,20615248.0
2009-05-20,17100,17100,16900,17000,50170,350459.0,20615248.0
2009-05-21,17050,17100,16600,17000,86521,350459.0,20615248.0
2009-05-22,17000,17700,16850,17000,312735,350459.0,20615248.0
2009-05-25,17000,18150,16750,18150,432256,374167.0,20615248.0
2009-05-26,18100,18750,18050,18500,536009,381382.0,20615248.0
2009-05-27,18700,18700,17750,18150,173521,374167.0,20615248.0
2009-05-28,17950,18000,17100,17550,217563,361798.0,20615248.0
2009-05-29,17700,18100,17400,17850,105272,367982.0,20615248.0
2009-06-01,18050,18650,17900,17900,155486,369013.0,20615248.0
2009-06-02,18100,18350,17900,18250,120862,376228.0,20615248.0
2009-06-03,18400,19000,18350,18750,194237,386536.0,20615248.0
2009-06-04,18800,19250,18700,18750,620352,386536.0,20615248.0
2009-06-05,19000,20000,18700,19800,643702,408182.0,20615248.0
2009-06-08,19950,20200,19500,19500,358383,401997.0,20615248.0
2009-06-09,19750,20350,19350,19950,275763,411274.0,20615248.0
2009-06-10,20000,20600,19400,19400,242290,399936.0,20615248.0
2009-06-11,19400,20250,19250,20100,152004,414366.0,20615248.0
2009-06-12,20250,20250,19400,19800,126743,408182.0,20615248.0
2009-06-15,19950,20350,19700,20200,228606,416428.0,20615248.0
2009-06-16,20150,20600,19850,20100,192050,414366.0,20615248.0
2009-06-17,20000,21050,19850,20900,309489,430859.0,20615248.0
2009-06-18,20850,20950,19900,19900,144849,410243.0,20615248.0
2009-06-19,19950,20250,19300,20250,145120,417459.0,20615248.0
2009-06-22,21500,22500,20900,21450,445738,442197.0,20615248.0
2009-06-23,21000,21450,20700,21200,215814,437043.0,20615248.0
2009-06-24,21000,21550,20700,21400,129221,441166.0,20615248.0
2009-06-25,21250,21950,21250,21950,159526,452505.0,20615248.0
2009-06-26,21800,21950,20900,21950,186897,452505.0,20615248.0
2009-06-29,21800,21800,21150,21250,134997,438074.0,20615248.0
2009-06-30,21300,21650,20900,21600,169966,445289.0,20615248.0
2009-07-01,21500,22000,20900,21450,111441,442197.0,20615248.0
2009-07-02,21800,22500,21200,21600,202168,445289.0,20615248.0
2009-07-03,21450,21850,21350,21800,120993,449412.0,20615248.0
2009-07-06,21800,21850,21000,21000,122615,432920.0,20615248.0
2009-07-07,21250,21350,20700,20900,119731,430859.0,20615248.0
2009-07-08,20900,21250,20500,20550,123472,423643.0,20615248.0
2009-07-09,20700,21650,20650,21400,137163,441166.0,20615248.0
2009-07-10,21300,21450,20750,21450,175314,442197.0,20615248.0
2009-07-13,21350,21350,20650,21000,83436,432920.0,20615248.0
2009-07-14,20900,20900,20050,20250,103299,417459.0,20615248.0
2009-07-15,20300,20400,19800,20050,70849,413336.0,20615248.0
2009-07-16,20250,20350,19400,20100,96557,414366.0,20615248.0
2009-07-17,20100,20150,19650,20050,48213,413336.0,20615248.0
2009-07-20,20050,20200,19750,20100,83923,414366.0,20615248.0
2009-07-21,20150,20900,20050,20900,135063,430859.0,20615248.0
2009-07-22,20950,20950,20000,20150,166555,415397.0,20615248.0
2009-07-23,20150,20250,19900,20100,51253,414366.0,20615248.0
2009-07-24,20300,20350,19850,20200,85151,416428.0,20615248.0
2009-07-27,20500,20650,19950,20600,129574,424674.0,20615248.0
2009-07-28,20600,21400,20350,20600,121870,424674.0,20615248.0
2009-07-29,20850,20850,20450,20500,39755,422613.0,20615248.0
2009-07-30,20400,20900,20300,20750,59834,427766.0,20615248.0
2009-07-31,20850,20850,20450,20450,65829,421582.0,20615248.0
2009-08-03,20450,20800,20100,20800,121318,428797.0,20615248.0
2009-08-04,20800,21000,20150,20600,90852,424674.0,20615248.0
2009-08-05,20700,20750,20300,20300,45296,418490.0,20615248.0
2009-08-06,20200,20450,19750,20100,89398,414366.0,20615248.0
2009-08-07,20050,20500,19500,20500,131266,422613.0,20615248.0
2009-08-10,20550,20550,20250,20300,42410,418490.0,20615248.0
2009-08-11,20550,22800,20550,21900,304746,451474.0,20615248.0
2009-08-12,22050,22500,21650,22000,170884,453535.0,20615248.0
2009-08-13,22050,22050,21600,21800,52296,449412.0,20615248.0
2009-08-14,21800,21900,21500,21650,65657,446320.0,20615248.0
2009-08-17,21600,22100,21550,21850,111885,450443.0,20615248.0
2009-08-18,21750,22100,20750,21000,135095,432920.0,20615248.0
2009-08-19,21000,21150,20350,20500,108742,422613.0,20615248.0
2009-08-20,20800,20800,19900,20500,189116,422613.0,20615248.0
2009-08-21,20500,20600,19750,20000,116301,412305.0,20615248.0
2009-08-24,20300,20400,19650,19750,200370,407151.0,20615248.0
2009-08-25,19900,20050,19300,19500,185449,401997.0,20615248.0
2009-08-26,19650,19750,19350,19500,86943,401997.0,20615248.0
2009-08-27,19400,20100,19400,20050,104062,413336.0,20615248.0
2009-08-28,20200,20200,19700,20000,76798,412305.0,20615248.0
2009-08-31,20050,20450,20050,20350,107140,419520.0,20615248.0
2009-09-01,20350,20700,19750,20050,152337,413336.0,20615248.0
2009-09-02,19900,19950,19700,19900,53172,410243.0,20615248.0
2009-09-03,19800,20000,19650,19950,49824,411274.0,20615248.0
2009-09-04,20100,20100,19650,19900,45251,410243.0,20615248.0
2009-09-07,20150,20500,19900,19900,109333,410243.0,20615248.0
2009-09-08,20250,20400,19950,20400,104548,420551.0,20615248.0
2009-09-09,20400,20400,20000,20200,61049,416428.0,20615248.0
2009-09-10,20550,21100,20250,21100,115132,434982.0,20615248.0
2009-09-11,21050,21250,20850,21250,65234,438074.0,20615248.0
2009-09-14,21250,21300,20400,20600,57700,424674.0,20615248.0
2009-09-15,20450,20650,20150,20350,74325,419520.0,20615248.0
2009-09-16,20450,20750,20350,20650,72705,425705.0,20615248.0
2009-09-17,20650,20650,19950,20200,101317,416428.0,20615248.0
2009-09-18,20200,21100,20150,21100,99542,434982.0,20615248.0
2009-09-21,20950,20950,20550,20850,51607,429828.0,20615248.0
2009-09-22,20700,20700,19850,20000,250334,412305.0,20615248.0
2009-09-23,20100,20100,19650,19650,77313,405090.0,20615248.0
2009-09-24,19800,19900,19500,19650,37122,405090.0,20615248.0
2009-09-25,19650,20000,19500,20000,34260,412305.0,20615248.0
2009-09-28,19850,19950,19600,19650,21425,405090.0,20615248.0
2009-09-29,19700,20100,19700,20100,35073,414366.0,20615248.0
2009-09-30,20100,20100,19850,20000,32832,412305.0,20615248.0
2009-10-01,20050,20050,19600,19850,23366,409213.0,20615248.0
2009-10-05,19950,20000,19700,19850,16032,409213.0,20615248.0
2009-10-06,20000,20000,19500,19850,48220,409213.0,20615248.0
2009-10-07,19850,19850,19200,19450,170929,400967.0,20615248.0
2009-10-08,19300,20050,19250,20000,97419,412305.0,20615248.0
2009-10-09,19900,20650,19900,20600,106650,424674.0,20615248.0
2009-10-12,20900,20900,20300,20850,49375,429828.0,20615248.0
2009-10-13,20900,21150,20700,21000,86588,432920.0,20615248.0
2009-10-14,20750,21050,20550,20800,18861,428797.0,20615248.0
2009-10-15,20650,20900,20400,20400,28761,420596.0,20617458.0
2009-10-16,20250,20800,20250,20700,32373,426781.0,20617458.0
2009-10-19,20850,20850,20450,20700,16243,426781.0,20617458.0
2009-10-20,20700,20700,20400,20700,21176,426781.0,20617458.0
2009-10-21,20450,20700,20400,20600,15450,424720.0,20617458.0
2009-10-22,20550,20650,20350,20550,19544,423689.0,20617458.0
2009-10-23,20450,20700,19750,20200,83073,416473.0,20617458.0
2009-10-26,20200,20300,19700,20300,41254,418534.0,20617458.0
2009-10-27,20300,20500,19650,19750,52694,407195.0,20617458.0
2009-10-28,19900,20300,19350,20200,48771,416473.0,20617458.0
2009-10-29,20200,20200,19450,19600,30323,404102.0,20617458.0
2009-10-30,19400,19700,19400,19550,16921,403071.0,20617458.0
2009-11-02,19050,19350,19000,19300,13258,397917.0,20617458.0
2009-11-03,19050,19200,18950,18950,17888,390701.0,20617458.0
2009-11-04,18850,18900,18600,18850,26323,388639.0,20617458.0
2009-11-05,18900,18900,18600,18800,37998,387608.0,20617458.0
2009-11-06,18850,19000,18700,18750,16420,386577.0,20617458.0
2009-11-09,18750,19250,18500,18700,31185,385546.0,20617458.0
2009-11-10,18750,18750,18400,18650,38410,384516.0,20617458.0
2009-11-11,18550,18700,18300,18500,25000,381423.0,20617458.0
