대한유화(006650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-05-26,23000,23300,22800,22800,14676,186960.0,8200000.0
2005-05-27,23450,23600,22950,23300,49795,191060.0,8200000.0
2005-05-30,23300,24400,22900,23600,36630,193520.0,8200000.0
2005-05-31,23400,23700,22800,23000,27457,188600.0,8200000.0
2005-06-01,22850,22900,22400,22500,49550,184500.0,8200000.0
2005-06-02,22650,22900,22100,22100,37400,181220.0,8200000.0
2005-06-03,22300,22550,22200,22450,17370,184090.0,8200000.0
2005-06-07,22400,22550,22000,22250,27821,182450.0,8200000.0
2005-06-08,22250,23900,22250,23800,64150,195160.0,8200000.0
2005-06-09,24350,25500,24000,24950,74549,204590.0,8200000.0
2005-06-10,25700,28300,25150,27000,109430,221400.0,8200000.0
2005-06-13,27700,27700,26100,26950,32295,220990.0,8200000.0
2005-06-14,27400,28000,26500,27500,38620,225500.0,8200000.0
2005-06-15,27500,27500,26500,26500,36425,217300.0,8200000.0
2005-06-16,26400,27300,26400,26650,9390,218530.0,8200000.0
2005-06-17,26600,26950,25550,25750,32050,211150.0,8200000.0
2005-06-20,25650,25800,25000,25250,24340,207050.0,8200000.0
2005-06-21,25700,26150,24850,25250,27360,207050.0,8200000.0
2005-06-22,25750,26300,25050,26100,27190,214020.0,8200000.0
2005-06-23,26400,29000,26400,29000,125380,237800.0,8200000.0
2005-06-24,28750,32050,28400,31000,156740,254200.0,8200000.0
2005-06-27,31150,31150,29500,30000,40950,246000.0,8200000.0
2005-06-28,29700,30400,29100,29850,28105,244770.0,8200000.0
2005-06-29,30100,31500,28300,28850,71600,236570.0,8200000.0
2005-06-30,28500,29700,28300,29600,37430,242720.0,8200000.0
2005-07-01,30950,31150,29850,30000,46240,246000.0,8200000.0
2005-07-04,30000,31800,29350,31500,55850,258300.0,8200000.0
2005-07-05,31400,31700,30700,31450,37690,257890.0,8200000.0
2005-07-06,31550,32750,31100,32400,47007,265680.0,8200000.0
2005-07-07,32200,32600,31150,31700,39800,259940.0,8200000.0
2005-07-08,31450,31450,29850,31000,33590,254200.0,8200000.0
2005-07-11,30600,31000,29900,30100,32195,246820.0,8200000.0
2005-07-12,30200,30200,29250,29950,55380,245590.0,8200000.0
2005-07-13,29500,30000,29500,29750,16461,243950.0,8200000.0
2005-07-14,30400,30400,28600,29100,50563,238620.0,8200000.0
2005-07-15,28800,29350,28250,28650,43864,234930.0,8200000.0
2005-07-18,28950,30200,28950,29800,44544,244360.0,8200000.0
2005-07-19,29750,30400,29250,29800,44360,244360.0,8200000.0
2005-07-20,30600,30700,29250,29350,39791,240670.0,8200000.0
2005-07-21,29450,30000,28800,29000,24750,237800.0,8200000.0
2005-07-22,29000,29200,28200,28600,38810,234520.0,8200000.0
2005-07-25,27900,28700,27900,28600,38774,234520.0,8200000.0
2005-07-26,28400,28600,27850,27850,47770,228370.0,8200000.0
2005-07-27,27550,28350,27000,27100,47514,222220.0,8200000.0
2005-07-28,27100,28200,26600,27900,54940,228780.0,8200000.0
2005-07-29,28450,28750,28100,28550,33730,234110.0,8200000.0
2005-08-01,28650,28650,27350,27350,27955,224270.0,8200000.0
2005-08-02,27150,27700,26750,27400,24661,224680.0,8200000.0
2005-08-03,27300,28900,27050,27050,73380,221810.0,8200000.0
2005-08-04,27500,28550,27300,28500,37141,233700.0,8200000.0
2005-08-05,28700,28900,27450,27850,23510,228370.0,8200000.0
2005-08-08,28000,28700,27800,28000,25020,229600.0,8200000.0
2005-08-09,27800,28200,27000,27800,16580,227960.0,8200000.0
2005-08-10,27600,28500,27500,27600,14660,226320.0,8200000.0
2005-08-11,28100,28100,27300,27750,20540,227550.0,8200000.0
2005-08-12,27900,29200,27900,28950,52388,237390.0,8200000.0
2005-08-16,29250,29600,28300,28300,24930,232060.0,8200000.0
2005-08-17,28100,28350,27800,28000,16590,229600.0,8200000.0
2005-08-18,27800,28600,27300,27300,26520,223860.0,8200000.0
2005-08-19,27000,27300,26100,27300,25100,223860.0,8200000.0
2005-08-22,27300,28450,27300,28350,19210,232470.0,8200000.0
2005-08-23,28400,29650,28100,29550,47121,242310.0,8200000.0
2005-08-24,29550,29700,28750,29550,31793,242310.0,8200000.0
2005-08-25,29900,30450,29250,29600,38480,242720.0,8200000.0
2005-08-26,29800,30250,29300,29700,18816,243540.0,8200000.0
2005-08-29,28750,29150,27600,28000,28190,229600.0,8200000.0
2005-08-30,28100,28750,27700,28450,23480,233290.0,8200000.0
2005-08-31,28000,28500,28000,28200,8840,231240.0,8200000.0
2005-09-01,28300,28950,28050,28800,20070,236160.0,8200000.0
2005-09-02,29050,29400,28500,29000,30390,237800.0,8200000.0
2005-09-05,29250,29250,28600,28700,8320,235340.0,8200000.0
2005-09-06,28700,30200,28700,30200,39610,247640.0,8200000.0
2005-09-07,30550,30650,29700,30100,16804,246820.0,8200000.0
2005-09-08,30600,30600,29200,29200,27610,239440.0,8200000.0
2005-09-09,29450,29900,29200,29850,14531,244770.0,8200000.0
2005-09-12,30200,31000,30150,30400,36231,249280.0,8200000.0
2005-09-13,30900,30900,29700,29800,14380,244360.0,8200000.0
2005-09-14,29500,29800,29350,29700,11140,243540.0,8200000.0
2005-09-15,29250,30000,28800,30000,23670,246000.0,8200000.0
2005-09-16,30200,30500,29800,30400,15600,249280.0,8200000.0
2005-09-20,30250,31650,30200,31300,43520,256660.0,8200000.0
2005-09-21,31500,31800,30750,31700,20723,259940.0,8200000.0
2005-09-22,31500,31750,31000,31700,20603,259940.0,8200000.0
2005-09-23,31500,31900,30700,30700,26991,251740.0,8200000.0
2005-09-26,30400,32950,30400,32700,36430,268140.0,8200000.0
2005-09-27,32650,33000,31700,32400,13340,265680.0,8200000.0
2005-09-28,32050,33000,32000,32950,16224,270190.0,8200000.0
2005-09-29,32550,33000,32050,32500,18621,266500.0,8200000.0
2005-09-30,32300,32900,31600,32000,32584,262400.0,8200000.0
2005-10-04,31950,32500,31700,31800,27680,260760.0,8200000.0
2005-10-05,31550,31800,29600,29950,65510,245590.0,8200000.0
2005-10-06,30000,30900,29250,30600,41090,250920.0,8200000.0
2005-10-07,30100,30750,29850,30050,21102,246410.0,8200000.0
2005-10-10,29700,31600,29700,31600,27450,259120.0,8200000.0
2005-10-11,32000,32050,31200,31850,13100,261170.0,8200000.0
2005-10-12,32100,32100,30150,30150,29340,247230.0,8200000.0
2005-10-13,30550,30550,29850,30200,20500,247640.0,8200000.0
2005-10-14,29900,31350,29800,31350,33120,257070.0,8200000.0
2005-10-17,31000,31600,30250,30400,11051,249280.0,8200000.0
2005-10-18,30400,31300,30250,31300,12460,256660.0,8200000.0
2005-10-19,31300,31300,30350,31000,19040,254200.0,8200000.0
2005-10-20,31000,31450,30600,31350,9220,257070.0,8200000.0
2005-10-21,31350,31400,30750,31300,17400,256660.0,8200000.0
2005-10-24,31350,31500,30900,31500,11224,258300.0,8200000.0
2005-10-25,31700,31900,31100,31800,10300,260760.0,8200000.0
2005-10-26,31850,32000,31100,31650,13630,259530.0,8200000.0
2005-10-27,31300,31950,30850,30850,10218,252970.0,8200000.0
2005-10-28,30300,30600,29750,30600,14272,250920.0,8200000.0
2005-10-31,30800,30800,30050,30500,11678,250100.0,8200000.0
2005-11-01,30200,31000,30150,30650,6970,251330.0,8200000.0
2005-11-02,30450,31000,30450,30950,9352,253790.0,8200000.0
2005-11-03,30950,31950,30550,31950,9151,261990.0,8200000.0
2005-11-04,32000,32000,31300,31950,9741,261990.0,8200000.0
2005-11-07,31700,31950,31000,31900,5590,261580.0,8200000.0
2005-11-08,31450,31950,31300,31900,8840,261580.0,8200000.0
2005-11-09,32000,32550,31500,32000,16600,262400.0,8200000.0
2005-11-10,32350,32350,31500,31800,10950,260760.0,8200000.0
2005-11-11,31800,33550,31800,33550,24770,275110.0,8200000.0
2005-11-14,33350,33450,32850,33400,5990,273880.0,8200000.0
2005-11-15,33100,33300,31350,33000,21270,270600.0,8200000.0
2005-11-16,33000,33000,32150,32800,5290,268960.0,8200000.0
2005-11-17,32100,32500,31850,31850,8360,261170.0,8200000.0
2005-11-18,31700,32000,31000,31400,9680,257480.0,8200000.0
2005-11-21,31400,31650,30600,30600,13576,250920.0,8200000.0
2005-11-22,30550,30900,30050,30150,14724,247230.0,8200000.0
2005-11-23,30150,30700,30100,30700,13904,251740.0,8200000.0
2005-11-24,30300,30950,29950,30000,16167,246000.0,8200000.0
2005-11-25,30100,30550,30100,30300,7890,248460.0,8200000.0
2005-11-28,30400,30800,30250,30500,5373,250100.0,8200000.0
2005-11-29,30550,30550,29550,29750,15380,243950.0,8200000.0
2005-11-30,29750,30400,29750,30200,14620,247640.0,8200000.0
2005-12-01,30300,30550,29700,30550,8044,250510.0,8200000.0
2005-12-02,30250,30400,30000,30000,8563,246000.0,8200000.0
2005-12-05,29900,29900,29400,29550,7973,242310.0,8200000.0
2005-12-06,29500,29550,28250,28350,22370,232470.0,8200000.0
2005-12-07,28200,28550,26050,27000,41944,221400.0,8200000.0
2005-12-08,27150,27150,26000,26000,26600,213200.0,8200000.0
2005-12-09,25300,26450,25000,26400,39874,216480.0,8200000.0
2005-12-12,26050,27100,25900,26800,13642,219760.0,8200000.0
2005-12-13,27150,27150,26200,26200,6610,214840.0,8200000.0
2005-12-14,26200,26700,25400,25500,23570,209100.0,8200000.0
2005-12-15,26000,26000,25300,25350,7582,207870.0,8200000.0
2005-12-16,25250,25800,24800,25000,9260,205000.0,8200000.0
2005-12-19,25200,26000,24750,25800,11100,211560.0,8200000.0
2005-12-20,25800,25800,24900,25050,11262,205410.0,8200000.0
2005-12-21,25000,25250,24750,24800,11510,203360.0,8200000.0
2005-12-22,25100,25100,24100,24200,13578,198440.0,8200000.0
2005-12-23,24100,24200,23500,23650,8700,193930.0,8200000.0
2005-12-26,23500,24500,23500,24400,9040,200080.0,8200000.0
2005-12-27,25000,25700,24950,25000,20620,205000.0,8200000.0
2005-12-28,25550,25550,24200,24800,6700,203360.0,8200000.0
2005-12-29,24500,24750,24150,24150,6020,198030.0,8200000.0
2006-01-02,24150,24150,23500,23550,14260,193110.0,8200000.0
2006-01-03,23500,23900,22650,22800,45174,186960.0,8200000.0
2006-01-04,23200,23200,22800,23100,18430,189420.0,8200000.0
2006-01-05,23200,23250,22800,23050,21865,189010.0,8200000.0
2006-01-06,23000,24600,22700,24600,41672,201720.0,8200000.0
2006-01-09,24700,24700,23600,23600,16350,193520.0,8200000.0
2006-01-10,23900,24150,23550,23800,16302,195160.0,8200000.0
2006-01-11,23350,24200,23350,23500,18812,192700.0,8200000.0
2006-01-12,23450,24050,23450,23450,23160,192290.0,8200000.0
2006-01-13,23700,23950,23200,23950,9650,196390.0,8200000.0
2006-01-16,24200,24700,23650,24600,19151,201720.0,8200000.0
2006-01-17,24450,24750,23700,23750,20960,194750.0,8200000.0
2006-01-18,24000,24400,23100,23150,22924,189830.0,8200000.0
2006-01-19,23700,23700,22800,22800,12270,186960.0,8200000.0
2006-01-20,22700,22950,22000,22000,16552,180400.0,8200000.0
2006-01-23,21000,21500,19800,20000,19660,164000.0,8200000.0
2006-01-24,20650,20900,19750,19900,13410,163180.0,8200000.0
2006-01-25,19800,20400,19800,20050,17140,164410.0,8200000.0
2006-01-26,20050,21200,19800,21200,766460,173840.0,8200000.0
2006-01-27,21600,23300,21250,23250,25680,190650.0,8200000.0
2006-01-31,22650,23100,22250,22300,18810,182860.0,8200000.0
2006-02-01,22300,22450,21900,22300,13304,182860.0,8200000.0
2006-02-02,22100,22450,21800,22400,9834,183680.0,8200000.0
2006-02-03,22300,22300,21000,21000,10690,172200.0,8200000.0
2006-02-06,21000,21300,20400,20850,22320,170970.0,8200000.0
2006-02-07,20450,20850,20450,20450,8380,167690.0,8200000.0
2006-02-08,20300,20950,20300,20450,9340,167690.0,8200000.0
2006-02-09,20450,20850,20450,20500,10040,168100.0,8200000.0
2006-02-10,20600,20750,20200,20750,4060,170150.0,8200000.0
2006-02-13,20750,21500,20750,21100,10100,173020.0,8200000.0
2006-02-14,21400,22350,21000,22000,8420,180400.0,8200000.0
2006-02-15,22000,22350,21000,21400,8940,175480.0,8200000.0
2006-02-16,21950,21950,21300,21300,6960,174660.0,8200000.0
2006-02-17,21300,21600,21100,21150,3660,173430.0,8200000.0
2006-02-20,21300,22000,21300,21800,8310,178760.0,8200000.0
2006-02-21,21800,22450,21350,21950,9760,179990.0,8200000.0
2006-02-22,22300,22350,21100,21300,6970,174660.0,8200000.0
2006-02-23,21500,22200,21500,21900,7417,179580.0,8200000.0
2006-02-24,21900,22100,21450,21600,7480,177120.0,8200000.0
2006-02-27,21600,21800,21500,21800,4200,178760.0,8200000.0
2006-02-28,21800,23000,21550,22500,15450,184500.0,8200000.0
2006-03-02,22300,22900,22100,22650,10550,185730.0,8200000.0
2006-03-03,22850,22900,21650,21650,10620,177530.0,8200000.0
2006-03-06,21650,22350,21600,22350,5150,183270.0,8200000.0
2006-03-07,21700,22200,21400,21450,6152,175890.0,8200000.0
2006-03-08,22200,22200,21300,21350,11360,175070.0,8200000.0
2006-03-09,21750,21750,21300,21300,8130,174660.0,8200000.0
2006-03-10,21700,21700,21300,21350,4330,175070.0,8200000.0
2006-03-13,21350,21700,21350,21350,4200,175070.0,8200000.0
2006-03-14,21350,21550,21050,21450,5082,175890.0,8200000.0
2006-03-15,21350,21900,21350,21450,4730,175890.0,8200000.0
2006-03-16,21550,21600,21400,21450,1740,175890.0,8200000.0
2006-03-17,21200,22300,21100,22000,18370,180400.0,8200000.0
2006-03-20,21700,22750,21700,22600,20050,185320.0,8200000.0
2006-03-21,22700,22700,22100,22100,2935,181220.0,8200000.0
2006-03-22,22050,22050,21400,21450,7760,175890.0,8200000.0
2006-03-23,21450,21700,21400,21450,4170,175890.0,8200000.0
2006-03-24,21800,21850,21400,21650,7220,177530.0,8200000.0
2006-03-27,21900,21900,21300,21300,4083,174660.0,8200000.0
2006-03-28,21300,21650,21200,21400,3110,175480.0,8200000.0
2006-03-29,21200,21700,21000,21350,7931,175070.0,8200000.0
2006-03-30,21400,21700,21400,21450,4820,175890.0,8200000.0
2006-03-31,21450,22450,21350,22050,8860,180810.0,8200000.0
2006-04-03,22100,22500,22100,22400,15730,183680.0,8200000.0
2006-04-04,22250,23050,22250,22500,45120,184500.0,8200000.0
2006-04-05,22850,23200,22350,23200,32920,190240.0,8200000.0
2006-04-06,23300,24300,23250,24050,46940,197210.0,8200000.0
2006-04-07,24450,24650,23900,24550,18441,201310.0,8200000.0
2006-04-10,24600,25400,24500,25400,25810,208280.0,8200000.0
2006-04-11,25250,26300,25200,26300,21870,215660.0,8200000.0
2006-04-12,27000,27000,26000,26650,19136,218530.0,8200000.0
2006-04-13,26300,27000,26050,26900,25151,220580.0,8200000.0
2006-04-14,27000,27450,27000,27400,13390,224680.0,8200000.0
2006-04-17,27400,28000,27400,28000,25800,229600.0,8200000.0
2006-04-18,28050,29950,27700,28550,53488,234110.0,8200000.0
2006-04-19,28300,29600,28200,29600,43470,242720.0,8200000.0
2006-04-20,29600,30200,28800,30050,34660,246410.0,8200000.0
2006-04-21,30100,31150,30000,30000,48680,246000.0,8200000.0
2006-04-24,30150,30150,27700,29750,38562,243950.0,8200000.0
2006-04-25,29100,30000,28550,29450,14510,241490.0,8200000.0
2006-04-26,28700,29250,28350,28800,13060,236160.0,8200000.0
2006-04-27,28650,28650,27350,27350,13940,224270.0,8200000.0
2006-04-28,27150,27300,25300,25500,24350,209100.0,8200000.0
2006-05-02,24500,27800,24500,27600,21010,226320.0,8200000.0
2006-05-03,28200,29200,26900,29000,22760,237800.0,8200000.0
2006-05-04,28150,29000,28000,28000,7210,229600.0,8200000.0
2006-05-08,27700,28800,27550,28500,8840,233700.0,8200000.0
2006-05-09,26800,29000,26800,27450,14340,225090.0,8200000.0
2006-05-10,27250,28450,27250,28400,9510,232880.0,8200000.0
2006-05-11,28400,29100,28200,28700,13070,235340.0,8200000.0
2006-05-12,28700,29050,28150,29050,32160,238210.0,8200000.0
2006-05-15,29250,29250,27600,28400,7400,232880.0,8200000.0
2006-05-16,28700,28800,27000,27300,5120,223860.0,8200000.0
2006-05-17,26900,27950,26650,27900,7302,228780.0,8200000.0
2006-05-18,27500,27900,26800,27900,9360,228780.0,8200000.0
2006-05-19,27000,27750,26700,27100,9850,222220.0,8200000.0
2006-05-22,26900,28200,25700,28200,6290,231240.0,8200000.0
2006-05-23,28350,28350,27250,27500,12208,225500.0,8200000.0
2006-05-24,27700,28200,26500,27500,8020,225500.0,8200000.0
2006-05-25,29000,29000,27150,27500,12800,225500.0,8200000.0
2006-05-26,28600,28600,26400,26400,13920,216480.0,8200000.0
2006-05-29,26300,26850,25500,26300,9380,215660.0,8200000.0
2006-05-30,25500,26100,25000,25100,10000,205820.0,8200000.0
2006-06-01,24500,24550,23550,24000,12910,196800.0,8200000.0
2006-06-02,23700,23750,22350,22500,22520,184500.0,8200000.0
2006-06-05,22900,22900,20750,20750,19722,170150.0,8200000.0
2006-06-07,20650,21050,19850,20000,19270,164000.0,8200000.0
2006-06-08,20250,20850,19100,19100,18332,156620.0,8200000.0
2006-06-09,19500,20300,19500,19950,14722,163590.0,8200000.0
2006-06-12,19650,20700,19500,20350,6470,166870.0,8200000.0
2006-06-13,20500,20500,19700,19800,4450,162360.0,8200000.0
2006-06-14,20200,20800,19700,20300,9249,166460.0,8200000.0
2006-06-15,20800,20800,20100,20450,5220,167690.0,8200000.0
2006-06-16,20600,21350,20600,21200,2950,173840.0,8200000.0
2006-06-19,20800,21000,20200,20650,4880,169330.0,8200000.0
2006-06-20,20650,20650,20100,20100,1770,164820.0,8200000.0
2006-06-21,20100,20650,20100,20100,3630,164820.0,8200000.0
2006-06-22,20200,21300,20200,20700,5880,169740.0,8200000.0
2006-06-23,22900,22900,20350,21200,7880,173840.0,8200000.0
2006-06-26,20900,21400,20400,20600,3300,168920.0,8200000.0
2006-06-27,20500,21200,20250,20450,2390,167690.0,8200000.0
2006-06-28,20050,20800,20000,20100,4310,164820.0,8200000.0
2006-06-29,20500,21400,20450,21400,4390,175480.0,8200000.0
2006-06-30,21550,22150,21400,21650,6760,177530.0,8200000.0
2006-07-03,21350,21700,21100,21100,2270,173020.0,8200000.0
2006-07-04,21100,21500,20850,20850,1990,170970.0,8200000.0
2006-07-05,20650,21250,20250,20500,3930,168100.0,8200000.0
2006-07-06,20900,20950,20300,20350,2470,166870.0,8200000.0
2006-07-07,20350,20650,20300,20500,3010,168100.0,8200000.0
2006-07-10,20500,21900,20300,21900,4850,179580.0,8200000.0
2006-07-11,21950,21950,21100,21800,8220,178760.0,8200000.0
2006-07-12,21950,22950,21400,21950,12740,179990.0,8200000.0
2006-07-13,21950,22800,21950,22050,8240,180810.0,8200000.0
2006-07-14,22050,22400,21300,22400,8440,183680.0,8200000.0
2006-07-18,22000,22350,22000,22200,3840,182040.0,8200000.0
2006-07-19,22050,22450,21550,22100,1480,181220.0,8200000.0
2006-07-20,22150,23000,22150,23000,3970,188600.0,8200000.0
2006-07-21,23400,23450,22700,23000,5890,188600.0,8200000.0
2006-07-24,22650,23050,22150,23050,3250,189010.0,8200000.0
2006-07-25,23100,24200,23100,24150,10340,198030.0,8200000.0
2006-07-26,24300,24300,23550,24100,5360,197620.0,8200000.0
2006-07-27,24000,25200,24000,25200,9760,206640.0,8200000.0
2006-07-28,24800,25400,24000,25400,5650,208280.0,8200000.0
2006-07-31,25200,25900,25200,25400,6950,208280.0,8200000.0
2006-08-01,25100,25950,25100,25800,11200,211560.0,8200000.0
2006-08-02,25800,26300,25150,26100,2770,214020.0,8200000.0
2006-08-03,25800,26300,25800,26100,6390,214020.0,8200000.0
2006-08-04,26100,26350,25650,25650,14630,210330.0,8200000.0
2006-08-07,25600,26200,25000,26000,17730,213200.0,8200000.0
2006-08-08,26250,26700,26000,26700,7630,218940.0,8200000.0
2006-08-09,26300,26650,26000,26200,2919,214840.0,8200000.0
2006-08-10,26000,26500,24650,26000,10129,213200.0,8200000.0
2006-08-11,26600,26650,25850,26000,4820,213200.0,8200000.0
2006-08-14,25750,26950,25750,26700,6644,218940.0,8200000.0
2006-08-16,27000,27800,26950,27200,12720,223040.0,8200000.0
2006-08-17,27200,27600,27200,27500,21420,225500.0,8200000.0
2006-08-18,27100,27550,26800,26800,5470,219760.0,8200000.0
2006-08-21,26950,27750,26500,27200,5100,223040.0,8200000.0
2006-08-22,27350,27650,27150,27150,4810,222630.0,8200000.0
2006-08-23,27200,27300,25500,25500,11060,209100.0,8200000.0
2006-08-24,26000,26000,25050,25250,5780,207050.0,8200000.0
2006-08-25,25250,26300,25250,26000,4401,213200.0,8200000.0
2006-08-28,25800,27000,25800,26000,2840,213200.0,8200000.0
2006-08-29,26850,28500,26850,27500,25990,225500.0,8200000.0
2006-08-30,27500,27500,25300,26200,22599,214840.0,8200000.0
2006-08-31,26300,26800,25800,25800,10534,211560.0,8200000.0
2006-09-01,25700,26650,25650,26000,6360,213200.0,8200000.0
2006-09-04,25750,26450,25600,25600,3370,209920.0,8200000.0
2006-09-05,25250,26300,25250,25500,1640,209100.0,8200000.0
2006-09-06,25350,25600,24800,25050,5530,205410.0,8200000.0
2006-09-07,25050,25500,25050,25400,2090,208280.0,8200000.0
2006-09-08,25100,26150,25100,25650,2410,210330.0,8200000.0
2006-09-11,26200,26200,25300,25300,1920,207460.0,8200000.0
2006-09-12,25250,25700,24200,24350,3211,199670.0,8200000.0
2006-09-13,24700,24850,24500,24500,2400,200900.0,8200000.0
2006-09-14,24900,25450,23850,23850,12534,195570.0,8200000.0
2006-09-15,24150,24700,24150,24350,5520,199670.0,8200000.0
2006-09-18,24250,25300,24150,25050,4440,205410.0,8200000.0
2006-09-19,25050,25350,24600,25350,3900,207870.0,8200000.0
2006-09-20,25350,25400,24850,25400,1550,208280.0,8200000.0
2006-09-21,25100,25450,25000,25250,2600,207050.0,8200000.0
2006-09-22,25450,25600,24650,25600,3870,209920.0,8200000.0
2006-09-25,25600,25650,25050,25650,3610,210330.0,8200000.0
2006-09-26,25950,25950,24550,25300,6560,207460.0,8200000.0
2006-09-27,25050,25800,25050,25700,6250,210740.0,8200000.0
2006-09-28,25500,25950,25500,25900,1240,212380.0,8200000.0
2006-09-29,26000,26350,25700,25800,7312,211560.0,8200000.0
2006-10-02,26400,26450,25600,25850,4140,211970.0,8200000.0
2006-10-04,25550,26250,24950,25950,3840,212790.0,8200000.0
2006-10-09,25950,25950,22100,24200,14050,198440.0,8200000.0
2006-10-10,23800,25200,23800,25000,10590,205000.0,8200000.0
2006-10-11,25000,25300,24150,25200,5500,206640.0,8200000.0
2006-10-12,25750,26000,25000,25650,6780,210330.0,8200000.0
2006-10-13,25500,26350,25500,26350,5670,216070.0,8200000.0
2006-10-16,26050,27000,26050,26800,8390,219760.0,8200000.0
2006-10-17,26900,27550,26850,27500,14070,225500.0,8200000.0
2006-10-18,27500,28400,27100,28400,10750,232880.0,8200000.0
2006-10-19,28400,29000,28000,28750,9460,235750.0,8200000.0
2006-10-20,29000,29000,28450,28700,6555,235340.0,8200000.0
2006-10-23,28850,29250,28300,28800,5200,236160.0,8200000.0
2006-10-24,28500,29000,27850,28450,8480,233290.0,8200000.0
2006-10-25,28000,28300,27600,28100,6310,230420.0,8200000.0
2006-10-26,27000,28000,27000,27350,4360,224270.0,8200000.0
2006-10-27,27900,27950,27250,27850,3750,228370.0,8200000.0
2006-10-30,28000,28000,27250,27900,3260,228780.0,8200000.0
2006-10-31,28300,30500,28100,29400,38330,241080.0,8200000.0
2006-11-01,29100,30550,28900,30000,109010,246000.0,8200000.0
2006-11-02,29900,34500,29450,34500,127089,282900.0,8200000.0
2006-11-03,37950,39450,35850,35850,127630,293970.0,8200000.0
2006-11-06,35600,35600,32600,34000,76243,278800.0,8200000.0
2006-11-07,34050,34900,33000,33300,47180,273060.0,8200000.0
2006-11-08,32700,34500,32500,34000,189997,278800.0,8200000.0
2006-11-09,34300,35000,33100,34100,33448,279620.0,8200000.0
2006-11-10,34100,34100,32700,33250,29370,272650.0,8200000.0
2006-11-13,32750,33500,32450,32700,99211,268140.0,8200000.0
2006-11-14,32700,35500,32700,33700,97220,276340.0,8200000.0
2006-11-15,33800,36100,33150,35300,82713,289460.0,8200000.0
2006-11-16,37500,40550,37400,40550,254015,332510.0,8200000.0
2006-11-17,40650,41650,38450,41000,158830,336200.0,8200000.0
2006-11-20,41600,45000,41600,44000,179204,360800.0,8200000.0
2006-11-21,43150,44400,42650,43750,65047,358750.0,8200000.0
2006-11-22,43750,46000,43050,46000,97946,377200.0,8200000.0
2006-11-23,45950,46700,44000,44000,39914,360800.0,8200000.0
2006-11-24,44100,45300,43000,44700,47340,366540.0,8200000.0
2006-11-27,44700,50500,44100,47500,54659,389500.0,8200000.0
2006-11-28,47050,48900,46700,47350,23741,388270.0,8200000.0
2006-11-29,47050,50800,47050,48750,43075,399750.0,8200000.0
2006-11-30,48300,50300,47500,48700,16940,399340.0,8200000.0
2006-12-01,49000,49800,42550,45500,55581,373100.0,8200000.0
2006-12-04,44550,45700,44000,44800,26718,367360.0,8200000.0
2006-12-05,45650,45650,44500,45000,27284,369000.0,8200000.0
2006-12-06,44750,45900,42300,44150,25680,362030.0,8200000.0
2006-12-07,44200,46500,44200,44700,607208,366540.0,8200000.0
2006-12-08,46000,46500,40250,41400,79861,339480.0,8200000.0
2006-12-11,41200,41400,38350,39700,43941,325540.0,8200000.0
2006-12-12,39300,39300,36750,36750,49481,301350.0,8200000.0
2006-12-13,36400,39400,36400,38700,49400,317340.0,8200000.0
2006-12-14,38300,39300,38000,38800,36391,318160.0,8200000.0
2006-12-15,39700,40550,38800,39700,59722,325540.0,8200000.0
2006-12-18,40150,41450,39900,40000,30692,328000.0,8200000.0
2006-12-19,41000,41200,39200,39950,29644,327590.0,8200000.0
2006-12-20,41450,41450,40000,40650,36150,333330.0,8200000.0
2006-12-21,40700,42300,40600,40700,55570,333740.0,8200000.0
2006-12-22,40700,41150,39250,40000,35190,328000.0,8200000.0
2006-12-26,40400,40400,39050,39200,585258,321440.0,8200000.0
2006-12-27,38550,39300,36700,37550,39806,307910.0,8200000.0
2006-12-28,37600,38450,37000,38200,29410,313240.0,8200000.0
2007-01-02,38000,38250,37000,37600,25090,308320.0,8200000.0
2007-01-03,37500,42500,37300,38800,32680,318160.0,8200000.0
2007-01-04,38500,39900,38450,38800,24930,318160.0,8200000.0
2007-01-05,38800,40700,38300,38800,46424,318160.0,8200000.0
2007-01-08,39400,39700,38550,39000,14940,319800.0,8200000.0
2007-01-09,39650,40500,38500,39950,27221,327590.0,8200000.0
2007-01-10,40050,40900,39400,40000,16140,328000.0,8200000.0
2007-01-11,39700,40800,38750,39400,16631,323080.0,8200000.0
2007-01-12,39300,39850,39100,39800,8130,326360.0,8200000.0
2007-01-15,39500,39750,39150,39600,4410,324720.0,8200000.0
2007-01-16,39650,39650,38000,38500,14911,315700.0,8200000.0
2007-01-17,38100,38700,37500,38000,6802,311600.0,8200000.0
2007-01-18,38000,38750,38000,38700,9878,317340.0,8200000.0
2007-01-19,38900,39000,37900,38100,14960,312420.0,8200000.0
2007-01-22,38500,39100,37650,39000,14050,319800.0,8200000.0
2007-01-23,38150,39100,37900,39100,12311,320620.0,8200000.0
2007-01-24,39100,39800,38900,39200,11900,321440.0,8200000.0
2007-01-25,39300,40600,39200,40100,37250,328820.0,8200000.0
2007-01-26,39850,40000,39050,39500,8968,323900.0,8200000.0
2007-01-29,39400,39900,38850,39000,6432,319800.0,8200000.0
2007-01-30,39000,39750,38500,38500,5430,315700.0,8200000.0
2007-01-31,38550,38750,37450,38100,13120,312420.0,8200000.0
2007-02-01,38900,39800,38500,39400,22491,323080.0,8200000.0
2007-02-02,39150,39900,38450,39900,12960,327180.0,8200000.0
