풍산(103140),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-11-30,26250,27100,25850,26800,331775,751051.0,28024278.0
2011-12-01,29900,30800,28600,30800,1080879,863148.0,28024278.0
2011-12-02,30800,30800,29700,30300,481973,849136.0,28024278.0
2011-12-05,30550,31400,29900,31350,283137,878561.0,28024278.0
2011-12-06,30850,30900,29500,30100,303396,843531.0,28024278.0
2011-12-07,30350,30750,29900,30100,134121,843531.0,28024278.0
2011-12-08,30100,30650,29650,30050,252118,842130.0,28024278.0
2011-12-09,29150,29700,28850,29000,175460,812704.0,28024278.0
2011-12-12,30000,30350,29700,30250,217735,847734.0,28024278.0
2011-12-13,29600,30150,29250,30000,262012,840728.0,28024278.0
2011-12-14,30000,30500,29150,29300,208855,821111.0,28024278.0
2011-12-15,28050,28300,26650,27000,635511,756656.0,28024278.0
2011-12-16,27250,27850,27050,27500,284120,770668.0,28024278.0
2011-12-19,27650,30650,26100,26400,1905420,739841.0,28024278.0
2011-12-20,27000,27150,26000,26100,451361,731434.0,28024278.0
2011-12-21,27050,27200,26550,26750,320706,749649.0,28024278.0
2011-12-22,26100,26700,26100,26400,229151,739841.0,28024278.0
2011-12-23,26700,27150,26300,26900,349073,753853.0,28024278.0
2011-12-26,27150,27250,26350,26700,193728,748248.0,28024278.0
2011-12-27,26500,26800,25900,26250,279805,735637.0,28024278.0
2011-12-28,26250,26600,25650,26150,275888,732835.0,28024278.0
2011-12-29,26150,26400,25500,26200,251485,734236.0,28024278.0
2012-01-02,26000,26150,25500,26100,285455,731434.0,28024278.0
2012-01-03,26350,27050,26150,26800,458137,751051.0,28024278.0
2012-01-04,27300,28500,27000,28200,849122,790285.0,28024278.0
2012-01-05,28050,28450,27700,28000,209074,784680.0,28024278.0
2012-01-06,28150,28450,27050,27400,200154,767865.0,28024278.0
2012-01-09,27000,27800,26650,27350,137314,766464.0,28024278.0
2012-01-10,27650,28950,27500,28750,394169,805698.0,28024278.0
2012-01-11,29100,30400,28850,30050,598610,842130.0,28024278.0
2012-01-12,29900,30850,29300,30400,512229,851938.0,28024278.0
2012-01-13,30800,30900,29650,30200,271746,846333.0,28024278.0
2012-01-16,29750,30000,29150,29250,211081,819710.0,28024278.0
2012-01-17,29800,29950,29250,29700,345213,832321.0,28024278.0
2012-01-18,29700,31050,29300,30800,644813,863148.0,28024278.0
2012-01-19,31400,31450,30550,30950,484223,867351.0,28024278.0
2012-01-20,30900,31350,30600,30800,368887,863148.0,28024278.0
2012-01-25,31100,31100,29500,29500,357020,826716.0,28024278.0
2012-01-26,30050,31350,29750,31350,652071,878561.0,28024278.0
2012-01-27,31650,32150,30900,31650,477148,886968.0,28024278.0
2012-01-30,31750,31750,30650,30650,218617,858944.0,28024278.0
2012-01-31,30650,31750,30200,31500,470045,882765.0,28024278.0
2012-02-01,31800,32950,31250,32800,516633,919196.0,28024278.0
2012-02-02,33500,35000,33350,34750,811157,973844.0,28024278.0
2012-02-03,34900,34950,33850,34300,248663,961233.0,28024278.0
2012-02-06,34950,35500,29200,33850,411483,948622.0,28024278.0
2012-02-07,33850,34600,33650,33700,293093,944418.0,28024278.0
2012-02-08,34500,35950,34100,35850,552502,1004670.0,28024278.0
2012-02-09,36150,36400,35400,36400,360963,1020084.0,28024278.0
2012-02-10,36350,36350,35500,35800,296594,1003269.0,28024278.0
2012-02-13,35900,35900,34250,34900,337252,978047.0,28024278.0
2012-02-14,34450,34500,33500,33700,502789,944418.0,28024278.0
2012-02-15,33700,34700,33700,33950,464818,951424.0,28024278.0
2012-02-16,33500,33550,32350,32500,377306,910789.0,28024278.0
2012-02-17,33050,33650,32900,32900,258181,921999.0,28024278.0
2012-02-20,33800,35000,33800,34600,489021,969640.0,28024278.0
2012-02-21,34700,34800,33300,33800,293095,947221.0,28024278.0
2012-02-22,34600,35150,34250,34600,369725,969640.0,28024278.0
2012-02-23,34300,35050,33850,34300,201514,961233.0,28024278.0
2012-02-24,34600,34950,33900,34300,170105,961233.0,28024278.0
2012-02-27,34750,34750,33350,33650,187021,943017.0,28024278.0
2012-02-28,33300,33700,33000,33700,190146,944418.0,28024278.0
2012-02-29,33900,34600,33800,33900,236870,950023.0,28024278.0
2012-03-02,33900,34100,33250,33300,267958,933208.0,28024278.0
2012-03-05,33300,33300,32200,32300,294296,905184.0,28024278.0
2012-03-06,32450,32750,30850,31300,381479,877160.0,28024278.0
2012-03-07,30450,31750,30400,31400,292227,879962.0,28024278.0
2012-03-08,31800,32700,31050,32350,216972,906585.0,28024278.0
2012-03-09,32700,32800,32050,32550,217793,912190.0,28024278.0
2012-03-12,32400,32750,32150,32450,107210,909388.0,28024278.0
2012-03-13,32450,32750,32100,32200,130030,902382.0,28024278.0
2012-03-14,33000,33100,32700,32750,238998,917795.0,28024278.0
2012-03-15,32850,33100,31550,31650,339766,886968.0,28024278.0
2012-03-16,31900,32750,31800,32750,210034,917795.0,28024278.0
2012-03-19,32750,33250,32100,32500,204323,910789.0,28024278.0
2012-03-20,32500,32850,31950,32350,141785,906585.0,28024278.0
2012-03-21,31950,31950,30950,31100,426088,871555.0,28024278.0
2012-03-22,30750,31100,29700,29800,370307,835123.0,28024278.0
2012-03-23,29700,29950,29050,29800,502094,835123.0,28024278.0
2012-03-26,30000,30350,29100,29200,220103,818309.0,28024278.0
2012-03-27,29850,30950,29650,30900,285427,865950.0,28024278.0
2012-03-28,30900,31100,30300,30550,203547,856142.0,28024278.0
2012-03-29,30150,30550,29550,30300,191100,849136.0,28024278.0
2012-03-30,30000,30850,29950,30150,208083,844932.0,28024278.0
2012-04-02,30500,30900,30050,30150,185404,844932.0,28024278.0
2012-04-03,30650,30950,30250,30350,248509,850537.0,28024278.0
2012-04-04,30350,30350,29350,29600,170132,829519.0,28024278.0
2012-04-05,29250,29400,28800,29150,212645,816908.0,28024278.0
2012-04-06,29000,29500,28500,28500,232689,798692.0,28024278.0
2012-04-09,28200,29150,28050,28200,168529,790285.0,28024278.0
2012-04-10,28150,28500,27550,28300,265155,793087.0,28024278.0
2012-04-12,28350,29750,28350,29750,263765,833722.0,28024278.0
2012-04-13,30200,30600,29650,30350,216066,850537.0,28024278.0
2012-04-16,30100,30450,29750,30150,104588,844932.0,28024278.0
2012-04-17,30000,31150,30000,30850,231895,864549.0,28024278.0
2012-04-18,31300,31400,30600,30600,148867,857543.0,28024278.0
2012-04-19,30600,31250,30550,30900,168476,865950.0,28024278.0
2012-04-20,30700,30900,30350,30500,115546,854740.0,28024278.0
2012-04-23,30350,30750,30150,30400,71483,851938.0,28024278.0
2012-04-24,30050,30100,25850,28700,343422,804297.0,28024278.0
2012-04-25,28950,29150,28100,28100,167786,787482.0,28024278.0
2012-04-26,28250,28800,27150,27350,229915,766464.0,28024278.0
2012-04-27,27700,29200,27600,28800,192276,807099.0,28024278.0
2012-04-30,28900,30300,28250,30100,196871,843531.0,28024278.0
2012-05-02,30250,30450,29700,30100,176798,843531.0,28024278.0
2012-05-03,30100,30350,30000,30200,82889,846333.0,28024278.0
2012-05-04,30300,30300,29700,29850,112302,836525.0,28024278.0
2012-05-07,29050,29150,28350,28450,250201,797291.0,28024278.0
2012-05-08,28800,29250,28350,28500,199690,798692.0,28024278.0
2012-05-09,28300,28600,27500,27550,267566,772069.0,28024278.0
2012-05-10,27400,27500,26800,27150,343636,760859.0,28024278.0
2012-05-11,27150,27550,25850,25850,472201,724428.0,28024278.0
2012-05-14,26250,26400,25350,26150,231622,732835.0,28024278.0
2012-05-15,25500,25700,24550,25150,437576,704811.0,28024278.0
2012-05-16,24650,25050,24000,24200,443042,678188.0,28024278.0
2012-05-17,24000,24950,24000,24550,333197,687996.0,28024278.0
2012-05-18,23600,24050,23500,23500,295202,658571.0,28024278.0
2012-05-21,23650,23950,23050,23250,239996,651564.0,28024278.0
2012-05-22,23700,24900,23600,24800,281908,695002.0,28024278.0
2012-05-23,24700,24850,24150,24250,197131,679589.0,28024278.0
2012-05-24,24200,24800,24100,24450,124601,685194.0,28024278.0
2012-05-25,24550,25250,24550,25100,183467,703409.0,28024278.0
2012-05-29,25450,25850,24950,25700,241467,720224.0,28024278.0
2012-05-30,25950,25950,25500,25800,237695,723026.0,28024278.0
2012-05-31,25100,25550,25050,25550,197915,716020.0,28024278.0
2012-06-01,25300,25450,24500,24500,236976,686595.0,28024278.0
2012-06-04,23300,24100,22750,22850,380493,640355.0,28024278.0
2012-06-05,23200,23850,22950,23700,231607,664175.0,28024278.0
2012-06-07,24400,25350,24400,25000,344008,700607.0,28024278.0
2012-06-08,25100,25800,25050,25500,314124,714619.0,28024278.0
2012-06-11,25900,26450,25450,26250,178430,735637.0,28024278.0
2012-06-12,25700,26350,25550,26300,214482,737039.0,28024278.0
2012-06-13,26150,26700,25800,26600,175754,745446.0,28024278.0
2012-06-14,26250,26600,25900,26300,195211,737039.0,28024278.0
2012-06-15,26450,26650,26000,26000,138428,728631.0,28024278.0
2012-06-18,26800,27750,26550,27300,385010,765063.0,28024278.0
2012-06-19,27000,27900,26800,27650,162784,774871.0,28024278.0
2012-06-20,27950,28300,27600,28250,354398,791686.0,28024278.0
2012-06-21,28150,28200,27500,28000,209255,784680.0,28024278.0
2012-06-22,27300,27350,26100,26400,446473,739841.0,28024278.0
2012-06-25,26200,26800,25800,26800,201720,751051.0,28024278.0
2012-06-26,26400,26650,26000,26100,149756,731434.0,28024278.0
2012-06-27,26000,26050,24900,25500,298311,714619.0,28024278.0
2012-06-28,25800,26650,25200,26400,167919,739841.0,28024278.0
2012-06-29,25500,27150,25500,27000,182290,756656.0,28024278.0
2012-07-02,27900,27900,27200,27500,263426,770668.0,28024278.0
2012-07-03,27800,28100,27500,28050,237773,786081.0,28024278.0
2012-07-04,28150,28400,27300,27750,183829,777674.0,28024278.0
2012-07-05,27700,28100,27650,27650,137298,774871.0,28024278.0
2012-07-06,27350,27650,26600,26800,163038,751051.0,28024278.0
2012-07-09,26600,26750,25900,26150,159535,732835.0,28024278.0
2012-07-10,26100,26500,25650,25950,218887,727230.0,28024278.0
2012-07-11,26100,26650,25850,26650,259728,746847.0,28024278.0
2012-07-12,26650,27400,26450,26550,285566,744045.0,28024278.0
2012-07-13,27000,27100,26250,27000,322195,756656.0,28024278.0
2012-07-16,27200,27750,26800,27250,186250,763662.0,28024278.0
2012-07-17,27300,28100,27200,28050,372346,786081.0,28024278.0
2012-07-18,28100,28450,27350,27350,344631,766464.0,28024278.0
2012-07-19,27750,28400,27700,28400,313967,795889.0,28024278.0
2012-07-20,28700,29100,28300,28950,351350,811303.0,28024278.0
2012-07-23,28550,28600,27700,28200,155873,790285.0,28024278.0
2012-07-24,27900,28150,27350,27600,206640,773470.0,28024278.0
2012-07-25,26950,27350,26400,26700,207912,748248.0,28024278.0
2012-07-26,27100,29500,26850,28600,331268,801494.0,28024278.0
2012-07-27,29400,29700,28800,29700,298655,832321.0,28024278.0
2012-07-30,30050,30150,29050,29200,191981,818309.0,28024278.0
2012-07-31,29300,30700,29200,30450,416688,853339.0,28024278.0
2012-08-01,30100,30850,29850,30400,139315,851938.0,28024278.0
2012-08-02,30400,30750,30000,30300,93321,849136.0,28024278.0
2012-08-03,29350,29950,29100,29100,137627,815506.0,28024278.0
2012-08-06,29850,30700,29700,30650,231462,858944.0,28024278.0
2012-08-07,30700,30750,30000,30100,160669,843531.0,28024278.0
2012-08-08,30550,31100,30300,30500,273069,854740.0,28024278.0
2012-08-09,30500,31000,30450,30800,223489,863148.0,28024278.0
2012-08-10,31000,31400,30700,31000,143857,868753.0,28024278.0
2012-08-13,31050,31100,30400,30800,119424,863148.0,28024278.0
2012-08-14,31000,31050,30200,30400,204285,851938.0,28024278.0
2012-08-16,30400,30700,30050,30350,128932,850537.0,28024278.0
2012-08-17,30700,31000,30450,30700,144826,860345.0,28024278.0
2012-08-20,30900,31200,30550,31000,141864,868753.0,28024278.0
2012-08-21,31100,31200,30300,30400,222024,851938.0,28024278.0
2012-08-22,30500,30600,29700,29750,162782,833722.0,28024278.0
2012-08-23,29850,31400,29800,31350,410227,878561.0,28024278.0
2012-08-24,31150,31200,30400,30950,242121,867351.0,28024278.0
2012-08-27,31150,31500,30550,31500,267397,882765.0,28024278.0
2012-08-28,31550,31800,30900,31450,237752,881364.0,28024278.0
2012-08-29,30950,31300,30350,31000,327656,868753.0,28024278.0
2012-08-30,30750,30750,29350,29950,451508,839327.0,28024278.0
2012-08-31,29850,29950,29450,29950,170892,839327.0,28024278.0
2012-09-03,30200,30400,29300,30250,180036,847734.0,28024278.0
2012-09-04,30300,30450,29950,30400,146911,851938.0,28024278.0
2012-09-05,30250,30250,29400,29400,157102,823914.0,28024278.0
2012-09-06,29500,29650,29100,29550,150457,828117.0,28024278.0
2012-09-07,30350,30800,30000,30700,309122,860345.0,28024278.0
2012-09-10,31300,31700,31250,31250,408629,875759.0,28024278.0
2012-09-11,31500,31900,31300,31800,314188,891172.0,28024278.0
2012-09-12,32000,34400,32000,33700,857138,944418.0,28024278.0
2012-09-13,33800,33850,33150,33750,295622,945819.0,28024278.0
2012-09-14,35550,35550,33750,34050,892407,954227.0,28024278.0
2012-09-17,34400,35450,34350,34500,499838,966838.0,28024278.0
2012-09-18,34350,35500,33800,35300,386831,989257.0,28024278.0
2012-09-19,35400,36000,34900,36000,412733,1008874.0,28024278.0
2012-09-20,36100,36350,35200,35450,359830,993461.0,28024278.0
2012-09-21,35450,35850,34600,35000,336742,980850.0,28024278.0
2012-09-24,35100,35100,34100,35000,219257,980850.0,28024278.0
2012-09-25,34400,34500,33900,34300,298556,961233.0,28024278.0
2012-09-26,33900,34000,33100,33400,224580,936011.0,28024278.0
2012-09-27,32900,35100,32850,35100,337280,983652.0,28024278.0
2012-09-28,35300,35300,34600,35150,178356,985053.0,28024278.0
2012-10-02,35250,35300,34300,34300,133687,961233.0,28024278.0
2012-10-04,34300,34700,33850,34650,176185,971041.0,28024278.0
2012-10-05,34650,35100,33550,35100,257019,983652.0,28024278.0
2012-10-08,35150,35300,34300,34500,130382,966838.0,28024278.0
2012-10-09,34800,34850,34100,34850,204102,976646.0,28024278.0
2012-10-10,34000,34600,33500,33500,201068,938813.0,28024278.0
2012-10-11,33450,33700,32100,32900,269523,921999.0,28024278.0
2012-10-12,33050,33100,32100,32100,193644,899579.0,28024278.0
2012-10-15,32250,32650,31050,31300,228811,877160.0,28024278.0
2012-10-16,31400,33250,31400,33250,203288,931807.0,28024278.0
2012-10-17,32800,33200,32050,32100,434534,899579.0,28024278.0
2012-10-18,32200,33050,32200,32800,243787,919196.0,28024278.0
2012-10-19,33000,33100,32350,32700,110570,916394.0,28024278.0
2012-10-22,31700,32300,31600,31850,277011,892573.0,28024278.0
2012-10-23,31900,32300,31350,31600,220882,885567.0,28024278.0
2012-10-24,30900,31300,30650,30950,341884,867351.0,28024278.0
2012-10-25,30600,31000,29450,29850,369237,836525.0,28024278.0
2012-10-26,29850,30400,29150,29350,228278,822513.0,28024278.0
2012-10-29,29750,30450,29750,30200,219160,846333.0,28024278.0
2012-10-30,31250,31500,30650,30850,262871,864549.0,28024278.0
2012-10-31,31400,32000,31200,31800,219918,891172.0,28024278.0
2012-11-01,31850,32250,31400,31600,175693,885567.0,28024278.0
2012-11-02,32200,33000,32000,33000,230803,924801.0,28024278.0
2012-11-05,32950,33250,31900,32250,214380,903783.0,28024278.0
2012-11-06,32100,33650,31350,33200,267418,930406.0,28024278.0
2012-11-07,33300,34350,32800,34300,334454,961233.0,28024278.0
2012-11-08,33500,33900,33350,33400,215805,936011.0,28024278.0
2012-11-09,32800,33200,32300,32700,231731,916394.0,28024278.0
2012-11-12,33150,34050,32750,33200,218962,930406.0,28024278.0
2012-11-13,33550,34100,32050,32100,257162,899579.0,28024278.0
2012-11-14,32100,33050,32100,32800,130973,919196.0,28024278.0
2012-11-15,32500,32900,31700,32400,205628,907987.0,28024278.0
2012-11-16,32400,32500,31000,31550,250748,884166.0,28024278.0
2012-11-19,31700,32650,31650,32000,123805,896777.0,28024278.0
2012-11-20,32800,33200,32200,32550,187492,912190.0,28024278.0
2012-11-21,32750,32800,31350,31950,194612,895376.0,28024278.0
2012-11-22,32300,32600,31700,31750,100187,889771.0,28024278.0
2012-11-23,32250,32350,31750,32250,118926,903783.0,28024278.0
2012-11-26,32600,32850,32350,32700,128463,916394.0,28024278.0
2012-11-27,32850,34000,32700,34000,370402,952825.0,28024278.0
2012-11-28,33500,33900,32500,32500,226437,910789.0,28024278.0
2012-11-29,33050,34200,32850,34000,401823,952825.0,28024278.0
2012-11-30,34150,34850,33600,33800,260566,947221.0,28024278.0
2012-12-03,34100,34500,33150,33800,200305,947221.0,28024278.0
2012-12-04,33500,33800,33050,33100,225262,927604.0,28024278.0
2012-12-05,32900,34350,32850,34200,297749,958430.0,28024278.0
2012-12-06,34350,34900,33800,34300,247002,961233.0,28024278.0
2012-12-07,34450,35200,34000,34650,342353,971041.0,28024278.0
2012-12-10,34700,35200,34400,34950,242519,979449.0,28024278.0
2012-12-11,35000,35250,34650,35250,249006,987856.0,28024278.0
2012-12-12,35450,35900,34400,35000,376496,980850.0,28024278.0
2012-12-13,34650,35150,34250,34700,202144,972442.0,28024278.0
2012-12-14,34500,34500,33700,34050,253599,954227.0,28024278.0
2012-12-17,34050,34600,33850,33850,179381,948622.0,28024278.0
2012-12-18,34200,34600,34100,34450,212659,965436.0,28024278.0
2012-12-20,34450,34650,33950,34250,187643,959832.0,28024278.0
2012-12-21,33950,34150,32500,32650,439363,914993.0,28024278.0
2012-12-24,32700,33100,32150,32450,229233,909388.0,28024278.0
2012-12-26,32500,33350,32500,33050,239107,926202.0,28024278.0
2012-12-27,33050,33350,32800,33200,126390,930406.0,28024278.0
2012-12-28,33000,33700,33000,33600,129100,941616.0,28024278.0
2013-01-02,34100,34200,33550,34000,153867,952825.0,28024278.0
2013-01-03,34400,34550,33350,33600,287588,941616.0,28024278.0
2013-01-04,33700,33850,32350,32650,266199,914993.0,28024278.0
2013-01-07,33000,33050,32000,32550,212956,912190.0,28024278.0
2013-01-08,32400,32750,31750,31950,256421,895376.0,28024278.0
2013-01-09,31950,32500,31950,32250,119863,903783.0,28024278.0
2013-01-10,32300,32750,32250,32750,198456,917795.0,28024278.0
2013-01-11,33050,33100,32350,32950,218378,923400.0,28024278.0
2013-01-14,33000,33000,31850,31850,217756,892573.0,28024278.0
2013-01-15,31850,32250,31500,31700,124617,888370.0,28024278.0
2013-01-16,31700,32050,30650,30800,273654,863148.0,28024278.0
2013-01-17,31000,31300,30400,30450,158558,853339.0,28024278.0
2013-01-18,30750,30900,30300,30900,328556,865950.0,28024278.0
2013-01-21,30850,31650,30850,31500,144822,882765.0,28024278.0
2013-01-22,31550,31550,30450,30650,392633,858944.0,28024278.0
2013-01-23,30550,30950,30100,30750,269103,861747.0,28024278.0
2013-01-24,30750,30800,30150,30400,204757,851938.0,28024278.0
2013-01-25,30300,30400,28500,29150,519383,816908.0,28024278.0
2013-01-28,29150,29350,28700,29200,157451,818309.0,28024278.0
2013-01-29,29200,29600,29200,29450,114316,825315.0,28024278.0
2013-01-30,29300,30150,29300,29950,140366,839327.0,28024278.0
2013-01-31,29750,29750,28850,28850,349866,808500.0,28024278.0
2013-02-01,28900,29250,28150,28950,194952,811303.0,28024278.0
2013-02-04,29450,29450,28900,29000,136316,812704.0,28024278.0
2013-02-05,28550,28650,27700,27700,328581,776273.0,28024278.0
2013-02-06,27900,29100,27900,29000,313862,812704.0,28024278.0
2013-02-07,29300,30250,29300,29700,358934,832321.0,28024278.0
2013-02-08,29850,29850,29400,29600,118684,829519.0,28024278.0
2013-02-12,29950,29950,29350,29750,136571,833722.0,28024278.0
2013-02-13,29950,30550,29500,30550,272526,856142.0,28024278.0
2013-02-14,30750,31150,30450,30750,271862,861747.0,28024278.0
2013-02-15,30900,30900,30350,30400,164239,851938.0,28024278.0
2013-02-18,30400,30400,29700,29850,201083,836525.0,28024278.0
2013-02-19,29850,30350,29700,30300,138620,849136.0,28024278.0
2013-02-20,30300,30450,29900,30300,265247,849136.0,28024278.0
2013-02-21,29900,29950,29100,29100,487344,815506.0,28024278.0
2013-02-22,28900,29350,28850,28950,259853,811303.0,28024278.0
2013-02-25,29000,29100,28400,28450,333054,797291.0,28024278.0
2013-02-26,28150,28900,28050,28150,434362,788883.0,28024278.0
2013-02-27,28450,29050,28300,29000,223878,812704.0,28024278.0
2013-02-28,29500,29700,29000,29150,239372,816908.0,28024278.0
2013-03-04,29000,29150,28450,28500,183239,798692.0,28024278.0
2013-03-05,28600,29000,28600,28800,143444,807099.0,28024278.0
2013-03-06,29050,29300,28750,28850,164692,808500.0,28024278.0
2013-03-07,28800,29150,28700,28950,141076,811303.0,28024278.0
2013-03-08,28800,29400,28800,29400,195192,823914.0,28024278.0
2013-03-11,29400,29800,28950,29750,229463,833722.0,28024278.0
2013-03-12,29850,29900,29500,29600,177497,829519.0,28024278.0
2013-03-13,29950,29950,29200,29350,266376,822513.0,28024278.0
2013-03-14,29650,29650,28900,29250,276288,819710.0,28024278.0
2013-03-15,29400,29400,28800,29350,239278,822513.0,28024278.0
2013-03-18,29250,29250,28350,28350,261658,794488.0,28024278.0
2013-03-19,28350,28600,28050,28100,198972,787482.0,28024278.0
2013-03-20,28200,28500,28050,28400,193425,795889.0,28024278.0
2013-03-21,28650,28800,28350,28450,127879,797291.0,28024278.0
2013-03-22,28200,28250,27500,27700,338035,776273.0,28024278.0
2013-03-25,28000,28000,27600,27750,179231,777674.0,28024278.0
2013-03-26,27550,27800,26850,27050,355659,758057.0,28024278.0
2013-03-27,27150,27450,26950,26950,234261,755254.0,28024278.0
2013-03-28,27200,27250,26900,27200,112762,762260.0,28024278.0
2013-03-29,27400,27700,27250,27250,139751,763662.0,28024278.0
2013-04-01,27300,27400,26900,27200,127391,762260.0,28024278.0
2013-04-02,27100,27300,26150,26250,402016,735637.0,28024278.0
2013-04-03,26500,26600,26250,26500,181522,742643.0,28024278.0
2013-04-04,26450,26450,25800,26000,304902,728631.0,28024278.0
2013-04-05,26000,26500,25800,26000,302871,728631.0,28024278.0
2013-04-08,25950,26950,25950,26900,273411,753853.0,28024278.0
2013-04-09,26800,26850,26400,26400,239137,739841.0,28024278.0
2013-04-10,26800,27550,26650,27500,425993,770668.0,28024278.0
2013-04-11,27800,27850,26750,27100,283884,759458.0,28024278.0
2013-04-12,27000,27000,25850,25950,377088,727230.0,28024278.0
2013-04-15,25900,25900,24200,24650,650284,690798.0,28024278.0
2013-04-16,23600,24050,23250,23400,792430,655768.0,28024278.0
2013-04-17,23800,24100,23350,23700,357651,664175.0,28024278.0
2013-04-18,23300,23750,23000,23300,334344,652966.0,28024278.0
2013-04-19,23350,24550,23350,24350,329413,682391.0,28024278.0
2013-04-22,24400,24400,23750,24000,210349,672583.0,28024278.0
2013-04-23,24150,24250,23900,24250,200166,679589.0,28024278.0
2013-04-24,24500,25600,24400,25550,406127,716020.0,28024278.0
2013-04-25,25650,27200,25500,27000,840356,756656.0,28024278.0
2013-04-26,27300,27400,26150,26400,386803,739841.0,28024278.0
2013-04-29,26600,26800,26050,26600,178067,745446.0,28024278.0
2013-04-30,26400,27250,26400,26650,174934,746847.0,28024278.0
2013-05-02,26500,26800,26200,26400,183810,739841.0,28024278.0
2013-05-03,26650,27150,26150,26350,270854,738440.0,28024278.0
2013-05-06,27050,27800,26950,27700,521022,776273.0,28024278.0
2013-05-07,27850,28000,27250,27700,239206,776273.0,28024278.0
2013-05-08,27700,27900,27250,27500,241556,770668.0,28024278.0
2013-05-09,28050,28850,27800,28300,617317,793087.0,28024278.0
2013-05-10,28300,28300,27450,27550,231972,772069.0,28024278.0
2013-05-13,27800,27800,26750,26750,209161,749649.0,28024278.0
2013-05-14,26750,27300,26750,26900,193630,753853.0,28024278.0
2013-05-15,26900,27300,26600,26800,177773,751051.0,28024278.0
2013-05-16,26800,27950,26800,27650,306112,774871.0,28024278.0
2013-05-20,27900,27900,26800,27050,259459,758057.0,28024278.0
2013-05-21,27050,27250,26900,27100,153701,759458.0,28024278.0
2013-05-22,27150,27500,26850,27500,231665,770668.0,28024278.0
2013-05-23,27400,27700,26550,26550,293149,744045.0,28024278.0
2013-05-24,26700,26750,26100,26250,205388,735637.0,28024278.0
2013-05-27,26150,26500,26150,26300,132148,737039.0,28024278.0
2013-05-28,26300,26700,26050,26700,96525,748248.0,28024278.0
2013-05-29,26900,27200,26800,26800,90229,751051.0,28024278.0
2013-05-30,26500,27200,26250,26850,219424,752452.0,28024278.0
2013-05-31,27200,27600,27050,27300,229904,765063.0,28024278.0
2013-06-03,27150,27650,26650,27450,219223,769266.0,28024278.0
2013-06-04,27700,27900,27050,27200,233239,762260.0,28024278.0
2013-06-05,27200,27550,26700,27500,210885,770668.0,28024278.0
2013-06-07,27300,27400,26500,26900,192281,753853.0,28024278.0
2013-06-10,26900,26950,26500,26650,88530,746847.0,28024278.0
2013-06-11,26500,27000,26100,27000,142748,756656.0,28024278.0
2013-06-12,26650,26850,26050,26050,167523,730032.0,28024278.0
2013-06-13,25950,25950,25250,25250,245078,707613.0,28024278.0
2013-06-14,25550,26150,25500,25800,133362,723026.0,28024278.0
2013-06-17,25600,25800,24700,25050,169223,702008.0,28024278.0
2013-06-18,25050,25250,24900,25150,131978,704811.0,28024278.0
2013-06-19,25150,25200,24900,24950,74863,699206.0,28024278.0
2013-06-20,24850,24850,23800,23900,251325,669780.0,28024278.0
2013-06-21,23100,23700,22750,23400,403031,655768.0,28024278.0
2013-06-24,23100,23250,22650,22650,187860,634750.0,28024278.0
2013-06-25,22250,22900,21500,21950,258831,615133.0,28024278.0
2013-06-26,22500,22750,22150,22450,131665,629145.0,28024278.0
2013-06-27,22750,23050,22650,22800,173260,638954.0,28024278.0
2013-06-28,22600,23200,22600,22950,193753,643157.0,28024278.0
2013-07-01,22950,23100,22700,22950,145403,643157.0,28024278.0
2013-07-02,23250,23600,23050,23300,232413,652966.0,28024278.0
2013-07-03,23150,23400,22350,22450,191026,629145.0,28024278.0
2013-07-04,22550,22700,22100,22500,101258,630546.0,28024278.0
2013-07-05,22750,23050,22500,22700,155398,636151.0,28024278.0
2013-07-08,23000,23000,22200,22400,120643,627744.0,28024278.0
2013-07-09,22600,23000,22500,23000,68947,644558.0,28024278.0
2013-07-10,23100,23200,22350,22600,155354,633349.0,28024278.0
2013-07-11,22850,23550,22800,23550,358182,659972.0,28024278.0
2013-07-12,22600,22950,22500,22900,566434,641756.0,28024278.0
2013-07-15,22750,23050,22550,22950,169311,643157.0,28024278.0
2013-07-16,23050,23650,22950,23600,278476,661373.0,28024278.0
2013-07-17,23600,23700,23200,23600,150063,661373.0,28024278.0
2013-07-18,23650,23700,23100,23150,166458,648762.0,28024278.0
2013-07-19,23400,24250,23250,24250,535622,679589.0,28024278.0
2013-07-22,24150,24850,23800,24600,309084,689397.0,28024278.0
2013-07-23,24600,25100,24450,25000,244613,700607.0,28024278.0
2013-07-24,24800,25050,24550,24650,140545,690798.0,28024278.0
2013-07-25,24500,24650,23950,24100,207377,675385.0,28024278.0
2013-07-26,24100,25250,24100,25100,269873,703409.0,28024278.0
2013-07-29,25250,25550,24250,24300,215452,680990.0,28024278.0
2013-07-30,24300,24950,24200,24750,100421,693601.0,28024278.0
2013-07-31,24500,25500,24300,25350,288379,710415.0,28024278.0
2013-08-01,25500,25650,25050,25400,251711,711817.0,28024278.0
2013-08-02,25750,25950,25500,25550,219423,716020.0,28024278.0
2013-08-05,25500,26000,25300,25450,98000,713218.0,28024278.0
2013-08-06,25250,25450,24650,24700,185099,692200.0,28024278.0
2013-08-07,24300,24800,24300,24450,106823,685194.0,28024278.0
2013-08-08,24350,24900,24350,24900,137660,697805.0,28024278.0
