지역난방공사(071320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-10-10,59100,61000,59100,60800,5921,703988.0,11578744.0
2011-10-11,61900,61900,59600,60500,9987,700514.0,11578744.0
2011-10-12,59900,60600,59400,60000,7994,694725.0,11578744.0
2011-10-13,59900,60700,59300,60000,12701,694725.0,11578744.0
2011-10-14,60000,61400,59600,60700,6542,702830.0,11578744.0
2011-10-17,60600,62000,60000,60200,9395,697040.0,11578744.0
2011-10-18,59800,60700,58500,59800,7602,692409.0,11578744.0
2011-10-19,59400,60800,59400,60000,7258,694725.0,11578744.0
2011-10-20,61000,61000,59700,59700,8968,691251.0,11578744.0
2011-10-21,60100,61400,59600,61100,9594,707461.0,11578744.0
2011-10-24,60800,62000,60500,60900,8985,705146.0,11578744.0
2011-10-25,60800,62100,58500,60800,11213,703988.0,11578744.0
2011-10-26,60800,62000,60500,61000,5482,706303.0,11578744.0
2011-10-27,61100,61900,60900,61900,9060,716724.0,11578744.0
2011-10-28,62200,64000,62000,63600,13940,736408.0,11578744.0
2011-10-31,64200,65700,63100,64900,9522,751460.0,11578744.0
2011-11-01,63500,64800,63200,64200,6676,743355.0,11578744.0
2011-11-02,62400,64100,62200,62200,4720,720198.0,11578744.0
2011-11-03,62500,63400,61400,62300,3612,721356.0,11578744.0
2011-11-04,62300,64300,62100,63800,6359,738724.0,11578744.0
2011-11-07,63800,64200,62800,63500,2163,735250.0,11578744.0
2011-11-08,63100,63700,62600,63500,2291,735250.0,11578744.0
2011-11-09,63400,64500,62100,62100,2095,719040.0,11578744.0
2011-11-10,61200,62200,59800,62100,4027,719040.0,11578744.0
2011-11-11,61400,61800,61000,61000,2527,706303.0,11578744.0
2011-11-14,61000,61500,60900,61300,4929,709777.0,11578744.0
2011-11-15,61300,61800,60400,60800,3646,703988.0,11578744.0
2011-11-16,60800,62500,60500,61100,6614,707461.0,11578744.0
2011-11-17,61200,62600,60500,61900,4222,716724.0,11578744.0
2011-11-18,61900,61900,60200,60400,4196,699356.0,11578744.0
2011-11-21,60400,60700,59600,60000,2994,694725.0,11578744.0
2011-11-22,60000,60900,59000,60000,4949,694725.0,11578744.0
2011-11-23,59600,60300,59100,59700,3494,691251.0,11578744.0
2011-11-24,59700,61400,59300,60700,3255,702830.0,11578744.0
2011-11-25,60400,62200,60300,62000,8547,717882.0,11578744.0
2011-11-28,61500,62600,61000,62000,6876,717882.0,11578744.0
2011-11-29,62000,62300,61400,61900,4084,716724.0,11578744.0
2011-11-30,61400,61800,60600,61000,5318,706303.0,11578744.0
2011-12-01,61500,61500,59700,59700,15235,691251.0,11578744.0
2011-12-02,59700,60500,59300,59400,4932,687777.0,11578744.0
2011-12-05,59400,59800,58800,59400,7170,687777.0,11578744.0
2011-12-06,59200,59300,58000,58800,10921,680830.0,11578744.0
2011-12-07,58900,59100,57400,57800,15990,669251.0,11578744.0
2011-12-08,57800,58500,57300,57900,16706,670409.0,11578744.0
2011-12-09,57500,59100,57500,57900,10768,670409.0,11578744.0
2011-12-12,58600,59200,57700,58900,9577,681988.0,11578744.0
2011-12-13,59000,59000,57900,58200,7625,673883.0,11578744.0
2011-12-14,58500,58500,57800,58500,5536,677357.0,11578744.0
2011-12-15,58200,59800,57700,59300,17255,686620.0,11578744.0
2011-12-16,59600,62100,59600,61100,38681,707461.0,11578744.0
2011-12-19,61800,62300,58300,60200,19742,697040.0,11578744.0
2011-12-20,59700,64300,59700,63100,17638,730619.0,11578744.0
2011-12-21,64000,64000,62600,63100,10314,730619.0,11578744.0
2011-12-22,62600,63000,61800,62600,4811,724829.0,11578744.0
2011-12-23,62200,63500,61100,63300,14980,732934.0,11578744.0
2011-12-26,63900,63900,62100,62600,7533,724829.0,11578744.0
2011-12-27,62400,63100,62000,62300,4782,721356.0,11578744.0
2011-12-28,61900,62600,61200,62000,3654,717882.0,11578744.0
2011-12-29,61700,63000,61100,62500,6403,723672.0,11578744.0
2012-01-02,62500,62500,60100,60100,4695,695883.0,11578744.0
2012-01-03,60200,60800,59400,60700,8480,702830.0,11578744.0
2012-01-04,60900,60900,58700,60000,25154,694725.0,11578744.0
2012-01-05,59500,60400,59300,60200,6170,697040.0,11578744.0
2012-01-06,59900,60300,59500,59900,5106,693567.0,11578744.0
2012-01-09,59500,60400,58800,60400,5574,699356.0,11578744.0
2012-01-10,60000,60300,59400,59600,4208,690093.0,11578744.0
2012-01-11,59400,59700,58200,58300,10287,675041.0,11578744.0
2012-01-12,58400,58700,58000,58500,3893,677357.0,11578744.0
2012-01-13,58800,59000,58000,58100,10679,672725.0,11578744.0
2012-01-16,58100,58400,57400,57800,6753,669251.0,11578744.0
2012-01-17,57700,58500,57700,58200,2944,673883.0,11578744.0
2012-01-18,58500,58900,57900,58200,3949,673883.0,11578744.0
2012-01-19,58300,58700,58100,58200,4451,673883.0,11578744.0
2012-01-20,58200,58500,57700,57700,6499,668094.0,11578744.0
2012-01-25,58100,58200,57600,57800,9404,669251.0,11578744.0
2012-01-26,57700,58200,57700,57700,6738,668094.0,11578744.0
2012-01-27,57700,58000,57400,57700,5077,668094.0,11578744.0
2012-01-30,58000,58900,57700,58100,7550,672725.0,11578744.0
2012-01-31,58100,58500,57600,58200,8952,673883.0,11578744.0
2012-02-01,58300,59300,58300,59000,12148,683146.0,11578744.0
2012-02-02,59100,59600,59000,59600,6406,690093.0,11578744.0
2012-02-03,59600,59900,58700,59200,8221,685462.0,11578744.0
2012-02-06,59200,59200,58100,58400,8385,676199.0,11578744.0
2012-02-07,58100,58800,57700,58200,5529,673883.0,11578744.0
2012-02-08,58300,58500,57600,57700,13502,668094.0,11578744.0
2012-02-09,57700,58000,56900,57300,17686,663462.0,11578744.0
2012-02-10,57400,57700,57100,57700,6552,668094.0,11578744.0
2012-02-13,57500,59100,57500,59100,13255,684304.0,11578744.0
2012-02-14,59200,59200,58300,58900,9895,681988.0,11578744.0
2012-02-15,58800,59200,58500,59000,8287,683146.0,11578744.0
2012-02-16,59000,59000,58000,58500,14156,677357.0,11578744.0
2012-02-17,58500,59200,58000,58500,11265,677357.0,11578744.0
2012-02-20,58400,58500,56900,57100,20672,661146.0,11578744.0
2012-02-21,57200,57300,55500,55700,13606,644936.0,11578744.0
2012-02-22,55200,55500,53800,54500,23346,631042.0,11578744.0
2012-02-23,55000,55100,53800,54300,18015,628726.0,11578744.0
2012-02-24,54300,54300,53500,53700,16185,621779.0,11578744.0
2012-02-27,53700,53900,53400,53600,8151,620621.0,11578744.0
2012-02-28,53700,54200,53500,54100,11149,626410.0,11578744.0
2012-02-29,54100,54100,53000,53700,13113,621779.0,11578744.0
2012-03-02,54100,54300,53600,53900,12847,624094.0,11578744.0
2012-03-05,54200,54200,53500,53600,12916,620621.0,11578744.0
2012-03-06,54000,54000,52800,53500,11547,619463.0,11578744.0
2012-03-07,53500,53500,52500,53100,12666,614831.0,11578744.0
2012-03-08,53200,53200,52600,52900,9296,612516.0,11578744.0
2012-03-09,52600,53200,52500,53200,5232,615989.0,11578744.0
2012-03-12,53200,53200,52500,52500,6525,607884.0,11578744.0
2012-03-13,52700,52800,51500,52300,19602,605568.0,11578744.0
2012-03-14,52300,52300,51800,52100,16184,603253.0,11578744.0
2012-03-15,52300,52300,51600,51700,8989,598621.0,11578744.0
2012-03-16,51900,51900,50900,51500,15938,596305.0,11578744.0
2012-03-19,51800,51800,50500,51000,15963,590516.0,11578744.0
2012-03-20,50600,50900,50300,50500,16745,584727.0,11578744.0
2012-03-21,50700,51000,50200,50700,28882,587042.0,11578744.0
2012-03-22,51200,51200,50500,50600,33398,585884.0,11578744.0
2012-03-23,51000,52900,50700,52900,50801,612516.0,11578744.0
2012-03-26,52500,53200,52300,52400,21594,606726.0,11578744.0
2012-03-27,52900,53000,51900,52400,14330,606726.0,11578744.0
2012-03-28,52400,52400,50800,51300,11328,593990.0,11578744.0
2012-03-29,50900,51700,49900,51300,17955,593990.0,11578744.0
2012-03-30,50800,52000,50700,52000,19446,602095.0,11578744.0
2012-04-02,51800,51800,50500,50600,28298,585884.0,11578744.0
2012-04-03,50800,51100,50200,50600,12833,585884.0,11578744.0
2012-04-04,50300,50700,49700,49700,19543,575464.0,11578744.0
2012-04-05,49500,50500,49500,50500,5074,584727.0,11578744.0
2012-04-06,50500,51100,50000,50400,5094,583569.0,11578744.0
2012-04-09,50000,50300,49700,50100,8847,580095.0,11578744.0
2012-04-10,50100,51200,50000,50900,7053,589358.0,11578744.0
2012-04-12,50700,51300,50500,50800,3400,588200.0,11578744.0
2012-04-13,51300,51700,50700,51700,10878,598621.0,11578744.0
2012-04-16,51400,51500,51000,51200,2351,592832.0,11578744.0
2012-04-17,51200,51400,50600,51400,3526,595147.0,11578744.0
2012-04-18,51400,51600,50600,51400,9370,595147.0,11578744.0
2012-04-19,51300,51700,50900,51400,3843,595147.0,11578744.0
2012-04-20,51000,52500,51000,52200,9599,604410.0,11578744.0
2012-04-23,52200,52500,52000,52400,6483,606726.0,11578744.0
2012-04-24,52400,53200,52000,53100,12262,614831.0,11578744.0
2012-04-25,53100,53400,52000,53100,7765,614831.0,11578744.0
2012-04-26,53100,53100,52400,52900,4005,612516.0,11578744.0
2012-04-27,52800,52800,51800,52600,4765,609042.0,11578744.0
2012-04-30,52800,52900,51700,52600,2929,609042.0,11578744.0
2012-05-02,50800,52800,50800,52100,3194,603253.0,11578744.0
2012-05-03,52000,52600,51300,52600,5121,609042.0,11578744.0
2012-05-04,51800,52600,51800,52600,4789,609042.0,11578744.0
2012-05-07,51600,52200,51600,52000,5733,602095.0,11578744.0
2012-05-08,52000,52000,51500,51600,2804,597463.0,11578744.0
2012-05-09,51600,51800,50800,50800,7726,588200.0,11578744.0
2012-05-10,50800,50800,50500,50600,3743,585884.0,11578744.0
2012-05-11,50600,50800,49750,49750,6803,576043.0,11578744.0
2012-05-14,49750,49800,48750,49000,9720,567358.0,11578744.0
2012-05-15,48700,48700,47500,48650,10771,563306.0,11578744.0
2012-05-16,47900,48150,47500,48100,5242,556938.0,11578744.0
2012-05-17,47550,49300,47500,49150,3440,569095.0,11578744.0
2012-05-18,48300,49000,47450,48100,8062,556938.0,11578744.0
2012-05-21,47350,48000,47300,47900,5546,554622.0,11578744.0
2012-05-22,47900,48450,47750,48400,3495,560411.0,11578744.0
2012-05-23,48400,48750,47500,48000,2389,555780.0,11578744.0
2012-05-24,48000,48500,47650,48250,1438,558674.0,11578744.0
2012-05-25,47900,49000,47500,49000,3161,567358.0,11578744.0
2012-05-29,49000,49850,48300,49700,3518,575464.0,11578744.0
2012-05-30,49150,49950,49150,49650,1483,574885.0,11578744.0
2012-05-31,49700,51800,49700,51200,16865,592832.0,11578744.0
2012-06-01,51600,52300,50900,52300,16373,605568.0,11578744.0
2012-06-04,50600,53400,50300,53400,25371,618305.0,11578744.0
2012-06-05,53000,53900,52800,53900,15095,624094.0,11578744.0
2012-06-07,53500,54300,53000,53900,10915,624094.0,11578744.0
2012-06-08,54100,55500,53900,55300,25584,640305.0,11578744.0
2012-06-11,55900,55900,54100,54300,7953,628726.0,11578744.0
2012-06-12,54500,55000,53300,53900,6216,624094.0,11578744.0
2012-06-13,53900,53900,53100,53200,3457,615989.0,11578744.0
2012-06-14,53200,54000,53200,53600,5652,620621.0,11578744.0
2012-06-15,53300,54700,53300,54100,6585,626410.0,11578744.0
2012-06-18,53600,54500,53600,54400,4499,629884.0,11578744.0
2012-06-19,54000,54600,53500,53700,2479,621779.0,11578744.0
2012-06-20,53500,54600,53500,54500,7106,631042.0,11578744.0
2012-06-21,54500,54500,53700,54100,3629,626410.0,11578744.0
2012-06-22,53300,54500,53300,53900,3969,624094.0,11578744.0
2012-06-25,54600,55700,53900,54900,13164,635673.0,11578744.0
2012-06-26,54000,55700,54000,55100,4477,637989.0,11578744.0
2012-06-27,55700,55700,54200,55600,7672,643778.0,11578744.0
2012-06-28,55500,56300,55200,55800,5037,646094.0,11578744.0
2012-06-29,56200,56200,55100,55800,3981,646094.0,11578744.0
2012-07-02,56200,56200,55400,55600,2090,643778.0,11578744.0
2012-07-03,55200,56000,55000,55300,4094,640305.0,11578744.0
2012-07-04,55300,56000,54100,55600,3004,643778.0,11578744.0
2012-07-05,55100,55800,55000,55600,2146,643778.0,11578744.0
2012-07-06,55500,55800,55100,55500,4788,642620.0,11578744.0
2012-07-09,54300,55700,54300,55100,2806,637989.0,11578744.0
2012-07-10,55700,55700,54000,54000,1923,625252.0,11578744.0
2012-07-11,54200,54200,53500,53900,3302,624094.0,11578744.0
2012-07-12,54400,54400,53000,53000,3814,613673.0,11578744.0
2012-07-13,53500,54500,52600,54000,4428,625252.0,11578744.0
2012-07-16,54700,55000,52700,54900,5732,635673.0,11578744.0
2012-07-17,54900,55400,53900,55000,3922,636831.0,11578744.0
2012-07-18,55000,55600,54100,54900,8105,635673.0,11578744.0
2012-07-19,55400,55400,54100,55200,2560,639147.0,11578744.0
2012-07-20,54800,56000,53800,55600,4590,643778.0,11578744.0
2012-07-23,55500,55600,54600,54600,3133,632199.0,11578744.0
2012-07-24,54600,55300,54200,54800,3122,634515.0,11578744.0
2012-07-25,54600,55900,54000,55500,3212,642620.0,11578744.0
2012-07-26,54700,56100,54700,56000,7176,648410.0,11578744.0
2012-07-27,56000,56200,55200,56100,6994,649568.0,11578744.0
2012-07-30,56000,56200,54900,56100,6298,649568.0,11578744.0
2012-07-31,56100,56300,55700,56000,4439,648410.0,11578744.0
2012-08-01,56000,59100,55600,58900,26587,681988.0,11578744.0
2012-08-02,58900,62500,58400,61300,27507,709777.0,11578744.0
2012-08-03,61300,62100,60200,61000,10649,706303.0,11578744.0
2012-08-06,61000,62300,59500,61800,19832,715566.0,11578744.0
2012-08-07,61800,62200,61000,62200,20627,720198.0,11578744.0
2012-08-08,61500,61500,59900,60300,11664,698198.0,11578744.0
2012-08-09,60000,60800,59100,60100,15340,695883.0,11578744.0
2012-08-10,60000,60600,59500,60600,7519,701672.0,11578744.0
2012-08-13,60100,60500,58900,60000,9322,694725.0,11578744.0
2012-08-14,58900,59900,58600,59400,8795,687777.0,11578744.0
2012-08-16,58500,60300,58500,60000,5549,694725.0,11578744.0
2012-08-17,60400,60500,59200,59900,3831,693567.0,11578744.0
2012-08-20,59500,59900,59500,59600,2103,690093.0,11578744.0
2012-08-21,59000,61200,58900,60900,5158,705146.0,11578744.0
2012-08-22,61700,61700,60300,60900,5143,705146.0,11578744.0
2012-08-23,60900,62900,60200,60600,29176,701672.0,11578744.0
2012-08-24,61000,61100,60000,60100,3441,695883.0,11578744.0
2012-08-27,60100,60800,60100,60400,653,699356.0,11578744.0
2012-08-28,60900,63000,60600,61100,17852,707461.0,11578744.0
2012-08-29,61200,62000,60600,61600,4581,713251.0,11578744.0
2012-08-30,61700,64000,61600,62000,78944,717882.0,11578744.0
2012-08-31,62000,64000,62000,64000,68117,741040.0,11578744.0
2012-09-03,63800,66600,62900,65000,79355,752618.0,11578744.0
2012-09-04,64800,66000,63800,65200,24468,754934.0,11578744.0
2012-09-05,64500,66300,64000,64400,25648,745671.0,11578744.0
2012-09-06,63800,66200,62500,66200,25968,766513.0,11578744.0
2012-09-07,66100,66100,64400,65500,25313,758408.0,11578744.0
2012-09-10,65000,65100,64600,64800,5423,750303.0,11578744.0
2012-09-11,64600,65400,63400,63600,6001,736408.0,11578744.0
2012-09-12,63600,66000,63600,65100,13883,753776.0,11578744.0
2012-09-13,65000,65300,63700,64400,14251,745671.0,11578744.0
2012-09-14,64900,64900,62100,64700,16943,749145.0,11578744.0
2012-09-17,63800,64800,63600,64100,8151,742197.0,11578744.0
2012-09-18,64800,64800,63800,64500,58754,746829.0,11578744.0
2012-09-19,64900,64900,64000,64600,33283,747987.0,11578744.0
2012-09-20,64600,67200,64200,66800,28858,773460.0,11578744.0
2012-09-21,67800,69200,67100,68500,25738,793144.0,11578744.0
2012-09-24,69000,70000,67700,69800,19875,808196.0,11578744.0
2012-09-25,69900,70500,67900,69100,14326,800091.0,11578744.0
2012-09-26,68800,69400,66600,68500,41732,793144.0,11578744.0
2012-09-27,68500,69900,66600,69900,32767,809354.0,11578744.0
2012-09-28,70500,70500,68600,69000,17988,798933.0,11578744.0
2012-10-02,69100,71000,68700,70300,12393,813986.0,11578744.0
2012-10-04,70300,72400,70300,72400,41376,838301.0,11578744.0
2012-10-05,72800,72800,71400,71900,16241,832512.0,11578744.0
2012-10-08,71500,72700,71000,71800,19204,831354.0,11578744.0
2012-10-09,71600,72000,70700,70700,16709,818617.0,11578744.0
2012-10-10,70800,72500,69300,72500,26618,839459.0,11578744.0
2012-10-11,72700,72700,70100,71000,16001,822091.0,11578744.0
2012-10-12,70200,71300,70000,71000,8174,822091.0,11578744.0
2012-10-15,70700,72600,70500,72100,17872,834827.0,11578744.0
2012-10-16,71600,73200,70900,72000,14574,833670.0,11578744.0
2012-10-17,72900,72900,71200,72800,11757,842933.0,11578744.0
2012-10-18,72800,72800,70600,71800,6596,831354.0,11578744.0
2012-10-19,70800,72000,70600,70700,3784,818617.0,11578744.0
2012-10-22,70500,70800,68500,68500,13552,793144.0,11578744.0
2012-10-23,68800,70600,68700,69800,9885,808196.0,11578744.0
2012-10-24,69200,71000,69200,70900,11919,820933.0,11578744.0
2012-10-25,70800,71300,70000,70700,4115,818617.0,11578744.0
2012-10-26,70800,70900,68800,69600,3540,805881.0,11578744.0
2012-10-29,69600,69600,63000,67000,9702,775776.0,11578744.0
2012-10-30,67000,68600,65100,67200,4902,778092.0,11578744.0
2012-10-31,67000,71400,67000,71300,13114,825564.0,11578744.0
2012-11-01,71300,72700,70100,72300,25652,837143.0,11578744.0
2012-11-02,73000,73600,71700,72700,20740,841775.0,11578744.0
2012-11-05,73300,74400,72200,74400,19971,861459.0,11578744.0
2012-11-06,74600,75400,74200,75000,17039,868406.0,11578744.0
2012-11-07,75700,75700,73900,75400,15809,873037.0,11578744.0
2012-11-08,75300,75500,74200,75200,7381,870722.0,11578744.0
2012-11-09,75200,76200,74400,75800,11773,877669.0,11578744.0
2012-11-12,76800,79200,76800,78300,27685,906616.0,11578744.0
2012-11-13,78800,81000,77400,78000,24812,903142.0,11578744.0
2012-11-14,78000,79700,77200,77900,18427,901984.0,11578744.0
2012-11-15,78600,80200,77900,79400,28220,919352.0,11578744.0
2012-11-16,79400,79700,77500,78000,29304,903142.0,11578744.0
2012-11-19,78600,80100,78000,79900,33231,925142.0,11578744.0
2012-11-20,80600,81500,78900,80000,13625,926300.0,11578744.0
2012-11-21,80000,81400,78800,78900,17635,913563.0,11578744.0
2012-11-22,79300,80500,79300,80000,13252,926300.0,11578744.0
2012-11-23,81000,83000,80600,81400,25360,942510.0,11578744.0
2012-11-26,82000,83800,82000,83000,21432,961036.0,11578744.0
2012-11-27,84500,85000,81500,82800,27675,958720.0,11578744.0
2012-11-28,82000,84400,82000,82400,18640,954089.0,11578744.0
2012-11-29,83000,83200,82500,82800,10050,958720.0,11578744.0
2012-11-30,82600,82600,81000,81300,17410,941352.0,11578744.0
2012-12-03,81900,81900,80100,80500,19285,932089.0,11578744.0
2012-12-04,80800,81600,79800,81200,8478,940194.0,11578744.0
2012-12-05,81600,82900,80000,82300,17510,952931.0,11578744.0
2012-12-06,82100,82500,80200,80600,10090,933247.0,11578744.0
2012-12-07,80500,80600,68600,78000,44439,903142.0,11578744.0
2012-12-10,77000,78100,75200,77500,12181,897353.0,11578744.0
2012-12-11,76700,77300,72700,73300,25995,848722.0,11578744.0
2012-12-12,73300,77400,72600,76000,29235,879985.0,11578744.0
2012-12-13,77200,77200,75000,75400,16891,873037.0,11578744.0
2012-12-14,74400,75800,73500,74100,14798,857985.0,11578744.0
2012-12-17,75100,75500,73500,73800,12838,854511.0,11578744.0
2012-12-18,73200,74800,73100,73700,9933,853353.0,11578744.0
2012-12-20,73200,74500,73200,73900,17003,855669.0,11578744.0
2012-12-21,73300,74100,71800,74000,14206,856827.0,11578744.0
2012-12-24,74500,74500,72800,74400,13900,861459.0,11578744.0
2012-12-26,74300,75300,72400,72900,33513,844090.0,11578744.0
2012-12-27,73000,74600,72500,73300,9129,848722.0,11578744.0
2012-12-28,72500,74100,72500,74000,16158,856827.0,11578744.0
2013-01-02,72600,75800,72600,75000,16811,868406.0,11578744.0
2013-01-03,74300,76200,74300,75500,21245,874195.0,11578744.0
2013-01-04,75900,78500,74900,78400,27005,907774.0,11578744.0
2013-01-07,78000,79900,77900,78400,18291,907774.0,11578744.0
2013-01-08,79300,79400,77700,79000,10516,914721.0,11578744.0
2013-01-09,78100,78900,77000,78700,11955,911247.0,11578744.0
2013-01-10,77900,79500,77800,78600,11901,910089.0,11578744.0
2013-01-11,78500,79900,78000,79900,11544,925142.0,11578744.0
2013-01-14,79300,80600,78700,80600,8985,933247.0,11578744.0
2013-01-15,79700,79900,77500,79700,17253,922826.0,11578744.0
2013-01-16,78600,79200,78300,78900,7774,913563.0,11578744.0
2013-01-17,78100,79800,78100,79600,6419,921668.0,11578744.0
2013-01-18,79200,79400,77800,78000,12234,903142.0,11578744.0
2013-01-21,77700,77700,75300,75300,14045,871879.0,11578744.0
2013-01-22,75300,76100,74600,75800,8744,877669.0,11578744.0
2013-01-23,76200,76200,74600,75600,8921,875353.0,11578744.0
2013-01-24,76400,78300,75300,77900,14011,901984.0,11578744.0
2013-01-25,78000,79000,76900,78400,13201,907774.0,11578744.0
2013-01-28,78600,78600,76600,76600,1709,886932.0,11578744.0
2013-01-29,76500,78300,76500,78000,6952,903142.0,11578744.0
2013-01-30,77700,78200,76800,77900,5523,901984.0,11578744.0
2013-01-31,77600,78200,77200,77400,4892,896195.0,11578744.0
2013-02-01,76800,77700,75400,76300,7190,883458.0,11578744.0
2013-02-04,76500,77700,76000,77500,7687,897353.0,11578744.0
2013-02-05,76300,79900,75800,79000,21187,914721.0,11578744.0
2013-02-06,79000,79700,78300,79000,8654,914721.0,11578744.0
2013-02-07,78500,79900,78500,78600,7451,910089.0,11578744.0
2013-02-08,79500,79500,77200,78600,5437,910089.0,11578744.0
2013-02-12,78300,78500,77500,78000,5947,903142.0,11578744.0
2013-02-13,78000,78900,77900,78900,4802,913563.0,11578744.0
2013-02-14,78900,78900,77800,78800,4948,912405.0,11578744.0
2013-02-15,78700,82300,77900,80000,29724,926300.0,11578744.0
2013-02-18,79800,79800,77700,78400,11085,907774.0,11578744.0
2013-02-19,78400,80000,78400,79500,9932,920510.0,11578744.0
2013-02-20,80000,81200,79700,80500,18478,932089.0,11578744.0
2013-02-21,81300,81300,78500,81100,15766,939036.0,11578744.0
2013-02-22,81100,81500,79700,81000,11252,937878.0,11578744.0
2013-02-25,81000,81600,79700,81600,10940,944826.0,11578744.0
2013-02-26,81600,82100,81000,81300,11128,941352.0,11578744.0
2013-02-27,81800,82200,80300,82100,10346,950615.0,11578744.0
2013-02-28,82600,85400,82500,85000,36910,984193.0,11578744.0
2013-03-04,85500,88000,85000,87800,43585,1016614.0,11578744.0
2013-03-05,87600,87600,86300,87200,11091,1009666.0,11578744.0
2013-03-06,87200,87500,85900,86100,9360,996930.0,11578744.0
2013-03-07,86200,87000,86000,87000,10003,1007351.0,11578744.0
2013-03-08,86400,86800,85600,86000,7040,995772.0,11578744.0
2013-03-11,86500,87900,85100,87600,29867,1014298.0,11578744.0
2013-03-12,87900,91500,87900,91300,18544,1057139.0,11578744.0
2013-03-13,91300,91300,88000,90900,8739,1052508.0,11578744.0
2013-03-14,91100,91800,89500,90900,13913,1052508.0,11578744.0
2013-03-15,90500,92400,89900,92400,21451,1069876.0,11578744.0
2013-03-18,92700,93700,91500,93200,23448,1079139.0,11578744.0
2013-03-19,93200,94600,91900,94000,20549,1088402.0,11578744.0
2013-03-20,94700,94700,90600,92000,18112,1065244.0,11578744.0
2013-03-21,92300,92800,90100,90800,6627,1051350.0,11578744.0
2013-03-22,90600,91300,89000,89400,32734,1035140.0,11578744.0
2013-03-25,90500,91700,89400,91300,10168,1057139.0,11578744.0
2013-03-26,91600,93600,90700,93500,11175,1082613.0,11578744.0
2013-03-27,93700,95000,93300,95000,16404,1099981.0,11578744.0
2013-03-28,93200,98300,93200,96800,20224,1120822.0,11578744.0
2013-03-29,95700,98600,95700,98600,11356,1141664.0,11578744.0
2013-04-01,99300,99300,95700,95800,7738,1109244.0,11578744.0
2013-04-02,96000,99000,96000,98700,19107,1142822.0,11578744.0
2013-04-03,98700,101500,98600,101000,21290,1169453.0,11578744.0
2013-04-04,101000,101000,99500,100500,9519,1163664.0,11578744.0
2013-04-05,100500,101500,98000,100500,11807,1163664.0,11578744.0
2013-04-08,100500,100500,95700,98400,15775,1139348.0,11578744.0
2013-04-09,98200,99400,95100,98000,20060,1134717.0,11578744.0
2013-04-10,99700,99800,96300,98000,9645,1134717.0,11578744.0
2013-04-11,99900,99900,95900,96100,14640,1112717.0,11578744.0
2013-04-12,96500,98400,94800,97500,20519,1128928.0,11578744.0
2013-04-15,97600,98500,95000,97000,12982,1123138.0,11578744.0
2013-04-16,97000,98800,96000,98800,14226,1143980.0,11578744.0
2013-04-17,99400,101500,98700,101500,22119,1175243.0,11578744.0
2013-04-18,101500,103000,100000,101500,11405,1175243.0,11578744.0
2013-04-19,101500,104000,100000,103500,14133,1198400.0,11578744.0
2013-04-22,104500,105500,102000,104000,9477,1204189.0,11578744.0
2013-04-23,104000,105500,102500,105500,9120,1221557.0,11578744.0
2013-04-24,105500,107500,105000,106500,13778,1233136.0,11578744.0
2013-04-25,107500,108000,101500,102000,19416,1181032.0,11578744.0
2013-04-26,102000,103500,100500,101500,16287,1175243.0,11578744.0
2013-04-29,101000,108000,101000,106000,9620,1227347.0,11578744.0
2013-04-30,107000,107000,102500,107000,12405,1238926.0,11578744.0
2013-05-02,106000,106000,100500,103000,25763,1192611.0,11578744.0
2013-05-03,102500,102500,97000,101500,29592,1175243.0,11578744.0
2013-05-06,101500,102000,98700,100500,11069,1163664.0,11578744.0
2013-05-07,101500,102500,99100,99800,8265,1155559.0,11578744.0
2013-05-08,100000,101000,97600,98000,8318,1134717.0,11578744.0
2013-05-09,98300,98500,95000,97900,15671,1133559.0,11578744.0
2013-05-10,97800,97900,95300,96500,10043,1117349.0,11578744.0
2013-05-13,96500,96900,93000,95700,18169,1108086.0,11578744.0
2013-05-14,95700,95800,93800,94000,15483,1088402.0,11578744.0
2013-05-15,94500,95500,94100,94900,8867,1098823.0,11578744.0
2013-05-16,94900,96600,94800,95100,13513,1101139.0,11578744.0
2013-05-20,96000,96400,93900,94400,7019,1093033.0,11578744.0
2013-05-21,94900,94900,92800,93700,14746,1084928.0,11578744.0
2013-05-22,94300,98200,93600,97900,19383,1133559.0,11578744.0
2013-05-23,98800,98800,96100,96500,13532,1117349.0,11578744.0
2013-05-24,96500,97000,90700,91700,30607,1061771.0,11578744.0
2013-05-27,91900,92400,86800,87500,44529,1013140.0,11578744.0
2013-05-28,87500,89500,87100,89000,21042,1030508.0,11578744.0
2013-05-29,91300,93200,90700,93000,46255,1076823.0,11578744.0
2013-05-30,95100,95200,90200,93000,25971,1076823.0,11578744.0
2013-05-31,91700,93100,89000,89000,25743,1030508.0,11578744.0
2013-06-03,88000,90800,88000,88200,26768,1021245.0,11578744.0
2013-06-04,88300,89800,83000,88200,45992,1021245.0,11578744.0
2013-06-05,88200,88400,84900,87900,25389,1017772.0,11578744.0
2013-06-07,86500,88800,85000,87900,23081,1017772.0,11578744.0
2013-06-10,87900,88000,86000,86600,20350,1002719.0,11578744.0
2013-06-11,86600,90200,86600,89900,15312,1040929.0,11578744.0
2013-06-12,90300,91400,89000,91000,18266,1053666.0,11578744.0
2013-06-13,91000,91800,87700,91600,19382,1060613.0,11578744.0
2013-06-14,90600,91600,89000,89500,17137,1036298.0,11578744.0
