LG하우시스(108670),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-08-22,70600,71600,69100,69700,22588,625047.0,8967670.0
2012-08-23,70000,70500,68700,69400,14193,622356.0,8967670.0
2012-08-24,69600,69600,68400,69300,58320,621460.0,8967670.0
2012-08-27,70000,71000,69400,70900,18607,635808.0,8967670.0
2012-08-28,70400,71200,70100,70900,14560,635808.0,8967670.0
2012-08-29,71100,71100,69800,70600,10057,633118.0,8967670.0
2012-08-30,70000,71000,68900,70200,14116,629530.0,8967670.0
2012-08-31,70000,71600,69200,70600,19608,633118.0,8967670.0
2012-09-03,70100,71700,68600,71700,20069,642982.0,8967670.0
2012-09-04,71000,72000,70200,71400,17258,640292.0,8967670.0
2012-09-05,70300,71700,69900,71000,15916,636705.0,8967670.0
2012-09-06,70300,72100,70200,71900,64634,644775.0,8967670.0
2012-09-07,71300,73100,71300,72800,22012,652846.0,8967670.0
2012-09-10,73800,73800,71300,72700,17255,651950.0,8967670.0
2012-09-11,71700,72700,71000,72000,14183,645672.0,8967670.0
2012-09-12,71700,73400,71300,72900,14533,653743.0,8967670.0
2012-09-13,72100,73400,72000,72600,16541,651053.0,8967670.0
2012-09-14,73000,74900,72800,74700,46125,669885.0,8967670.0
2012-09-17,73600,74700,73100,74000,31905,663608.0,8967670.0
2012-09-18,74000,74800,73700,74700,15714,669885.0,8967670.0
2012-09-19,74700,79100,74300,79000,55708,708446.0,8967670.0
2012-09-20,79000,79200,77500,77500,17181,694994.0,8967670.0
2012-09-21,78500,80400,77000,80000,34379,717414.0,8967670.0
2012-09-24,80100,80600,77500,80000,29504,717414.0,8967670.0
2012-09-25,79200,81500,78500,81400,25309,729968.0,8967670.0
2012-09-26,80400,82900,80000,81600,24172,731762.0,8967670.0
2012-09-27,80800,83300,80500,83000,26888,744317.0,8967670.0
2012-09-28,83000,83400,81500,81500,21336,730865.0,8967670.0
2012-10-02,81600,81600,79600,79600,13715,713827.0,8967670.0
2012-10-04,79000,79300,78000,78200,21375,701272.0,8967670.0
2012-10-05,78200,79800,77800,78000,16486,699478.0,8967670.0
2012-10-08,78100,79300,77700,79100,14886,709343.0,8967670.0
2012-10-09,79700,81600,79100,81600,23772,731762.0,8967670.0
2012-10-10,80900,81500,79000,79400,13392,712033.0,8967670.0
2012-10-11,78400,79200,77100,77900,19889,698581.0,8967670.0
2012-10-12,78100,79200,77200,79200,14526,710239.0,8967670.0
2012-10-15,78500,79700,77500,79400,15717,712033.0,8967670.0
2012-10-16,79100,80000,78400,78800,6533,706652.0,8967670.0
2012-10-17,79100,81300,79100,80500,18729,721897.0,8967670.0
2012-10-18,81100,82400,79100,79100,20478,709343.0,8967670.0
2012-10-19,79500,81700,79500,80000,20487,717414.0,8967670.0
2012-10-22,78500,81500,78500,80400,14169,721001.0,8967670.0
2012-10-23,81400,82000,80300,81300,22989,729072.0,8967670.0
2012-10-24,81100,82100,79500,79800,20366,715620.0,8967670.0
2012-10-25,79400,81500,79100,81500,22246,730865.0,8967670.0
2012-10-26,80700,81700,78100,78800,17650,706652.0,8967670.0
2012-10-29,79600,79700,75800,75800,18943,679749.0,8967670.0
2012-10-30,75900,77300,75000,75200,14495,674369.0,8967670.0
2012-10-31,75800,78400,75600,78400,14455,703065.0,8967670.0
2012-11-01,77700,77800,75700,77300,16996,693201.0,8967670.0
2012-11-02,77600,79100,76500,79100,20178,709343.0,8967670.0
2012-11-05,79200,79200,77700,78000,15981,699478.0,8967670.0
2012-11-06,77300,78400,76200,78400,20272,703065.0,8967670.0
2012-11-07,77600,77800,76800,76900,16453,689614.0,8967670.0
2012-11-08,76000,76900,75000,75300,22257,675266.0,8967670.0
2012-11-09,74200,77200,73600,76400,19699,685130.0,8967670.0
2012-11-12,76100,76500,75000,75400,9168,676162.0,8967670.0
2012-11-13,76000,76000,73500,74000,13895,663608.0,8967670.0
2012-11-14,75200,78800,74600,78800,31892,706652.0,8967670.0
2012-11-15,78800,79000,76300,77500,18674,694994.0,8967670.0
2012-11-16,76300,78400,74000,75400,31105,676162.0,8967670.0
2012-11-19,75400,78000,74800,78000,30929,699478.0,8967670.0
2012-11-20,77100,80500,77100,80000,26193,717414.0,8967670.0
2012-11-21,80000,81500,76900,77700,23439,696788.0,8967670.0
2012-11-22,79000,82000,78500,81900,33213,734452.0,8967670.0
2012-11-23,81900,85000,81200,83800,51918,751491.0,8967670.0
2012-11-26,83900,84900,83600,84900,29327,761355.0,8967670.0
2012-11-27,84500,85000,82000,84200,17669,755078.0,8967670.0
2012-11-28,84700,84700,81100,81600,25340,731762.0,8967670.0
2012-11-29,82100,84500,81700,83300,25981,747007.0,8967670.0
2012-11-30,82600,84800,82600,84800,16838,760458.0,8967670.0
2012-12-03,83400,84700,81900,81900,15368,734452.0,8967670.0
2012-12-04,81500,83600,81500,82300,8585,738039.0,8967670.0
2012-12-05,82400,83900,81200,82500,14048,739833.0,8967670.0
2012-12-06,81700,83700,80900,80900,19735,725485.0,8967670.0
2012-12-07,80700,82100,78800,79200,26393,710239.0,8967670.0
2012-12-10,78500,80000,78200,78500,12413,703962.0,8967670.0
2012-12-11,78600,78700,76000,76000,27556,681543.0,8967670.0
2012-12-12,76100,77200,74700,75300,24952,675266.0,8967670.0
2012-12-13,74900,77600,74800,77600,40195,695891.0,8967670.0
2012-12-14,77300,79000,75600,78800,33081,706652.0,8967670.0
2012-12-17,78700,78700,76700,77000,25044,690511.0,8967670.0
2012-12-18,77100,78700,76800,77800,17763,697685.0,8967670.0
2012-12-20,76700,78500,76200,77700,17825,696788.0,8967670.0
2012-12-21,78900,80100,77000,77000,22212,690511.0,8967670.0
2012-12-24,78900,78900,76600,76900,9441,689614.0,8967670.0
2012-12-26,78200,78600,76600,77900,15071,698581.0,8967670.0
2012-12-27,77200,78300,76300,77200,9217,692304.0,8967670.0
2012-12-28,77200,79200,77000,79200,9965,710239.0,8967670.0
2013-01-02,78400,79700,78200,79000,12776,708446.0,8967670.0
2013-01-03,79100,79800,78100,79500,21769,712930.0,8967670.0
2013-01-04,79300,80200,78600,78600,18553,704859.0,8967670.0
2013-01-07,78600,79200,77700,78600,9566,704859.0,8967670.0
2013-01-08,78500,78700,77500,77500,13451,694994.0,8967670.0
2013-01-09,77100,78400,75400,76900,21217,689614.0,8967670.0
2013-01-10,75900,76100,74000,74100,47114,664504.0,8967670.0
2013-01-11,74700,75300,72200,73100,31355,655537.0,8967670.0
2013-01-14,72400,76800,72300,75800,27125,679749.0,8967670.0
2013-01-15,74700,75800,73200,74200,20960,665401.0,8967670.0
2013-01-16,73800,75300,73800,74800,19430,670782.0,8967670.0
2013-01-17,74800,75600,74400,75000,11309,672575.0,8967670.0
2013-01-18,75700,76600,75300,75800,17794,679749.0,8967670.0
2013-01-21,75800,76900,74400,75800,54503,679749.0,8967670.0
2013-01-22,76300,76300,74600,75500,21997,677059.0,8967670.0
2013-01-23,75200,76000,74500,74500,25409,668091.0,8967670.0
2013-01-24,74500,75500,74000,75500,22847,677059.0,8967670.0
2013-01-25,75200,76000,73500,76000,23281,681543.0,8967670.0
2013-01-28,76000,76500,75300,76300,19746,684233.0,8967670.0
2013-01-29,76300,77400,75200,76400,18387,685130.0,8967670.0
2013-01-30,76000,76900,75200,76200,16968,683336.0,8967670.0
2013-01-31,74400,75400,72100,74300,58800,666298.0,8967670.0
2013-02-01,74800,74800,72600,72700,36015,651950.0,8967670.0
2013-02-04,72900,73800,71600,72600,33672,651053.0,8967670.0
2013-02-05,71800,72900,71100,71400,35666,640292.0,8967670.0
2013-02-06,72000,72700,70900,71000,46294,636705.0,8967670.0
2013-02-07,70800,71700,69000,69700,41761,625047.0,8967670.0
2013-02-08,69600,73400,69500,72600,22525,651053.0,8967670.0
2013-02-12,71900,73200,70100,70200,35578,629530.0,8967670.0
2013-02-13,70600,72500,69800,71900,20895,644775.0,8967670.0
2013-02-14,72000,72900,71600,72100,19952,646569.0,8967670.0
2013-02-15,72800,75800,72600,74500,39441,668091.0,8967670.0
2013-02-18,75100,75900,74200,75300,29937,675266.0,8967670.0
2013-02-19,74800,76600,74400,75000,92490,672575.0,8967670.0
2013-02-20,75900,76500,74700,75600,41534,677956.0,8967670.0
2013-02-21,75200,76000,73700,75400,27587,676162.0,8967670.0
2013-02-22,75800,76600,74700,75400,34310,676162.0,8967670.0
2013-02-25,74800,75800,74200,74900,16222,671678.0,8967670.0
2013-02-26,75000,75200,74200,75000,13334,672575.0,8967670.0
2013-02-27,75000,76900,74500,76900,21850,689614.0,8967670.0
2013-02-28,77300,80600,76600,79600,68824,713827.0,8967670.0
2013-03-04,79000,80400,77900,79500,34303,712930.0,8967670.0
2013-03-05,79700,81700,79000,81300,45905,729072.0,8967670.0
2013-03-06,82000,82400,81000,81000,51825,726381.0,8967670.0
2013-03-07,81300,83300,80500,82300,58936,738039.0,8967670.0
2013-03-08,82800,86200,82500,84900,77860,761355.0,8967670.0
2013-03-11,84800,87200,84000,86900,63602,779291.0,8967670.0
2013-03-12,87300,87300,85200,86600,49652,776600.0,8967670.0
2013-03-13,85500,87000,85300,86900,30723,779291.0,8967670.0
2013-03-14,86900,87100,85600,87100,26205,781084.0,8967670.0
2013-03-15,87300,88000,86000,88000,37089,789155.0,8967670.0
2013-03-18,87400,87800,85900,85900,33778,770323.0,8967670.0
2013-03-19,86800,86800,84700,84700,21026,759562.0,8967670.0
2013-03-20,84400,85600,83600,83900,32883,752388.0,8967670.0
2013-03-21,84300,84600,83700,83900,19985,752388.0,8967670.0
2013-03-22,83600,84700,83300,83900,20225,752388.0,8967670.0
2013-03-25,84300,87000,84300,85900,29031,770323.0,8967670.0
2013-03-26,85400,86700,84100,86700,25892,777497.0,8967670.0
2013-03-27,86000,86800,84600,85900,30965,770323.0,8967670.0
2013-03-28,86000,86500,83200,84600,29434,758665.0,8967670.0
2013-03-29,84700,86400,84700,85900,22411,770323.0,8967670.0
2013-04-01,86400,89500,86200,88900,82592,797226.0,8967670.0
2013-04-02,89300,89300,85500,86900,75514,779291.0,8967670.0
2013-04-03,87500,89300,86400,89000,40069,798123.0,8967670.0
2013-04-04,88000,89500,86200,88000,45330,789155.0,8967670.0
2013-04-05,88600,88600,86100,86100,15966,772116.0,8967670.0
2013-04-08,86100,86400,83700,84800,38178,760458.0,8967670.0
2013-04-09,84200,86400,83700,84300,38271,755975.0,8967670.0
2013-04-10,83800,85000,82600,83500,30056,748800.0,8967670.0
2013-04-11,84200,87600,81900,86900,35289,779291.0,8967670.0
2013-04-12,86200,88900,85500,85500,31131,766736.0,8967670.0
2013-04-15,85100,88600,84900,88200,46322,790948.0,8967670.0
2013-04-16,87800,92500,87500,92500,92483,829509.0,8967670.0
2013-04-17,93000,95100,91700,94300,72801,845651.0,8967670.0
2013-04-18,92600,94900,92300,94100,48829,843858.0,8967670.0
2013-04-19,94700,95200,93500,94200,26542,844755.0,8967670.0
2013-04-22,93800,96000,92400,95300,52635,854619.0,8967670.0
2013-04-23,94300,96000,94300,95900,52805,860000.0,8967670.0
2013-04-24,96000,96500,94200,94600,64329,848342.0,8967670.0
2013-04-25,95000,96500,94200,94300,39750,845651.0,8967670.0
2013-04-26,96200,98200,95600,97700,111701,876141.0,8967670.0
2013-04-29,98300,99500,97000,97700,47373,876141.0,8967670.0
2013-04-30,98300,99300,97700,98500,52675,883315.0,8967670.0
2013-05-02,97800,98500,96300,98500,28868,883315.0,8967670.0
2013-05-03,99100,99800,97600,99600,52973,893180.0,8967670.0
2013-05-06,99300,99800,96600,98500,59970,883315.0,8967670.0
2013-05-07,98500,99200,97500,98900,32024,886903.0,8967670.0
2013-05-08,99400,100500,98200,100500,67897,901251.0,8967670.0
2013-05-09,100000,101500,97500,98900,63254,886903.0,8967670.0
2013-05-10,99000,100500,97100,99900,51285,895870.0,8967670.0
2013-05-13,99100,102500,98600,100500,42753,901251.0,8967670.0
2013-05-14,101000,106000,100000,105000,96664,941605.0,8967670.0
2013-05-15,105000,107000,103000,105000,51541,941605.0,8967670.0
2013-05-16,106500,110000,105500,108500,72151,972992.0,8967670.0
2013-05-20,108500,109500,105000,106500,36071,955057.0,8967670.0
2013-05-21,105500,107500,103500,105500,37484,946089.0,8967670.0
2013-05-22,105500,109000,105500,107000,28230,959541.0,8967670.0
2013-05-23,105500,107500,102500,105500,37796,946089.0,8967670.0
2013-05-24,105500,106000,103500,104000,11868,932638.0,8967670.0
2013-05-27,103500,105500,103500,103500,16002,928154.0,8967670.0
2013-05-28,104500,108000,104000,107500,59929,964025.0,8967670.0
2013-05-29,108000,108500,105500,106000,19292,950573.0,8967670.0
2013-05-30,104500,106500,100500,104000,64959,932638.0,8967670.0
2013-05-31,104500,105000,101000,105000,37763,941605.0,8967670.0
2013-06-03,103500,104000,99500,100500,54335,901251.0,8967670.0
2013-06-04,101500,102000,98200,99500,56003,892283.0,8967670.0
2013-06-05,99900,101500,98000,100000,27293,896767.0,8967670.0
2013-06-07,102000,107000,101000,102500,70056,919186.0,8967670.0
2013-06-10,101500,105500,101000,105500,42393,946089.0,8967670.0
2013-06-11,106500,107000,104000,105500,37051,946089.0,8967670.0
2013-06-12,104500,106000,102500,105500,30070,946089.0,8967670.0
2013-06-13,105000,107000,104500,106000,41990,950573.0,8967670.0
2013-06-14,107000,107500,102500,103500,40280,928154.0,8967670.0
2013-06-17,104000,105500,100500,101500,30636,910219.0,8967670.0
2013-06-18,102500,107000,101000,106500,44526,955057.0,8967670.0
2013-06-19,106500,109000,103500,106500,62306,955057.0,8967670.0
2013-06-20,105500,107500,104000,106500,23810,955057.0,8967670.0
2013-06-21,104500,105000,102000,105000,40748,941605.0,8967670.0
2013-06-24,104000,107000,102000,102000,29919,914702.0,8967670.0
2013-06-25,102500,104000,101000,103500,24565,928154.0,8967670.0
2013-06-26,103500,104500,101500,102500,18465,919186.0,8967670.0
2013-06-27,103000,105500,102000,105000,32783,941605.0,8967670.0
2013-06-28,105000,107500,103000,106000,46387,950573.0,8967670.0
2013-07-01,104500,108000,104500,107000,25409,959541.0,8967670.0
2013-07-02,107500,109500,104000,104500,47300,937122.0,8967670.0
2013-07-03,103500,105500,103500,103500,15503,928154.0,8967670.0
2013-07-04,103500,105500,103500,105500,8467,946089.0,8967670.0
2013-07-05,105000,107000,104500,107000,20542,959541.0,8967670.0
2013-07-08,107000,107500,104000,104500,11810,937122.0,8967670.0
2013-07-09,105500,108000,103500,108000,31344,968508.0,8967670.0
2013-07-10,108000,110000,107500,110000,51017,986444.0,8967670.0
2013-07-11,110000,112000,108000,110000,48204,986444.0,8967670.0
2013-07-12,111000,111000,108000,109000,21551,977476.0,8967670.0
2013-07-15,109000,109500,107500,108000,17607,968508.0,8967670.0
2013-07-16,108000,112500,106000,108000,90234,968508.0,8967670.0
2013-07-17,108500,111000,107500,109500,43102,981960.0,8967670.0
2013-07-18,108500,113000,108000,112000,50680,1004379.0,8967670.0
2013-07-19,113500,117000,110500,116500,74376,1044734.0,8967670.0
2013-07-22,116000,117000,115000,116000,37919,1040250.0,8967670.0
2013-07-23,119000,122000,116000,118000,147060,1058185.0,8967670.0
2013-07-24,117000,118000,114500,115500,72494,1035766.0,8967670.0
2013-07-25,115000,119500,114500,119500,77648,1071637.0,8967670.0
2013-07-26,120000,120500,118000,118500,37572,1062669.0,8967670.0
2013-07-29,119500,123000,117500,119500,67430,1071637.0,8967670.0
2013-07-30,121000,124000,120000,124000,50314,1111991.0,8967670.0
2013-07-31,124500,128000,123000,127500,94592,1143378.0,8967670.0
2013-08-01,126500,129000,124000,124500,67661,1116475.0,8967670.0
2013-08-02,124500,126500,122000,126500,57392,1134410.0,8967670.0
2013-08-05,125500,127000,122500,126500,52008,1134410.0,8967670.0
2013-08-06,127500,129000,126500,128500,75102,1152346.0,8967670.0
2013-08-07,129000,130500,127000,127000,104403,1138894.0,8967670.0
2013-08-08,126500,128500,125500,127000,60185,1138894.0,8967670.0
2013-08-09,126500,127000,123000,124500,53095,1116475.0,8967670.0
2013-08-12,124000,128500,123500,128000,54515,1147862.0,8967670.0
2013-08-13,128500,131000,127000,128000,47939,1147862.0,8967670.0
2013-08-14,128000,129000,122500,127000,92032,1138894.0,8967670.0
2013-08-16,126000,128500,124500,125500,46057,1125443.0,8967670.0
2013-08-19,126000,130500,125500,130000,50386,1165797.0,8967670.0
2013-08-20,130000,130500,127000,127500,55813,1143378.0,8967670.0
2013-08-21,127000,129500,124000,124000,45052,1111991.0,8967670.0
2013-08-22,123000,123000,119500,119500,53007,1071637.0,8967670.0
2013-08-23,120500,126500,120500,126500,72493,1134410.0,8967670.0
2013-08-26,127000,128000,125500,128000,21575,1147862.0,8967670.0
2013-08-27,126500,128500,123500,124000,35052,1111991.0,8967670.0
2013-08-28,122000,126500,122000,124000,26488,1111991.0,8967670.0
2013-08-29,124000,126000,120500,122000,44887,1094056.0,8967670.0
2013-08-30,123500,123500,120500,123000,44834,1103023.0,8967670.0
2013-09-02,122500,123500,118000,120500,84348,1080604.0,8967670.0
2013-09-03,121000,122500,118500,121500,71930,1089572.0,8967670.0
2013-09-04,122500,124500,121000,121500,48923,1089572.0,8967670.0
2013-09-05,122500,125000,121000,123000,62869,1103023.0,8967670.0
2013-09-06,123000,125500,122000,125500,81915,1125443.0,8967670.0
2013-09-09,126000,128500,124500,126500,62627,1134410.0,8967670.0
2013-09-10,125000,133000,125000,132500,163071,1188216.0,8967670.0
2013-09-11,134000,135500,131500,132500,151102,1188216.0,8967670.0
2013-09-12,133000,134000,130000,132500,95470,1188216.0,8967670.0
2013-09-13,131000,133000,128500,130000,53768,1165797.0,8967670.0
2013-09-16,131000,131500,125500,125500,48071,1125443.0,8967670.0
2013-09-17,126000,130500,125500,127500,58359,1143378.0,8967670.0
2013-09-23,126000,128000,124000,126000,62854,1129926.0,8967670.0
2013-09-24,126000,129500,125500,128000,37618,1147862.0,8967670.0
2013-09-25,129000,130000,126000,126500,52372,1134410.0,8967670.0
2013-09-26,126000,128500,126000,128500,71372,1152346.0,8967670.0
2013-09-27,128500,130000,127500,128500,66532,1152346.0,8967670.0
2013-09-30,128000,130500,128000,130500,42567,1170281.0,8967670.0
2013-10-01,129000,133500,128000,129500,48609,1161313.0,8967670.0
2013-10-02,130000,130000,125000,126000,70733,1129926.0,8967670.0
2013-10-04,125000,127000,121500,122000,59431,1094056.0,8967670.0
2013-10-07,122000,126000,122000,123500,48828,1107507.0,8967670.0
2013-10-08,124000,126500,123500,126500,92372,1134410.0,8967670.0
2013-10-10,124500,126500,122500,122500,62385,1098540.0,8967670.0
2013-10-11,124500,124500,119000,123500,81820,1107507.0,8967670.0
2013-10-14,122500,123500,119500,120000,40041,1076120.0,8967670.0
2013-10-15,121000,127500,121000,126500,80606,1134410.0,8967670.0
2013-10-16,127000,130500,127000,130000,94988,1165797.0,8967670.0
2013-10-17,129500,130500,127500,129500,61504,1161313.0,8967670.0
2013-10-18,129500,132000,128000,128500,56809,1152346.0,8967670.0
2013-10-21,129500,129500,126500,129000,29574,1156829.0,8967670.0
2013-10-22,129500,130500,124500,125000,72085,1120959.0,8967670.0
2013-10-23,125000,128000,124000,124500,56671,1116475.0,8967670.0
2013-10-24,124500,127000,124000,126000,30022,1129926.0,8967670.0
2013-10-25,126500,127000,124000,126500,30463,1134410.0,8967670.0
2013-10-28,126500,129000,124000,128000,33178,1147862.0,8967670.0
2013-10-29,129000,130500,126000,127500,57278,1143378.0,8967670.0
2013-10-30,127500,130000,126000,130000,41648,1165797.0,8967670.0
2013-10-31,129000,130000,128500,128500,27603,1152346.0,8967670.0
2013-11-01,127500,130000,127500,129500,26730,1161313.0,8967670.0
2013-11-04,128500,129000,125500,125500,38672,1125443.0,8967670.0
2013-11-05,125500,132000,125500,129500,51637,1161313.0,8967670.0
2013-11-06,131000,135000,130000,133500,139827,1197184.0,8967670.0
2013-11-07,133000,136000,129000,129500,51586,1161313.0,8967670.0
2013-11-08,128500,135500,128500,132000,86543,1183732.0,8967670.0
2013-11-11,132000,133500,129000,129500,16626,1161313.0,8967670.0
2013-11-12,129500,134000,129000,130000,36309,1165797.0,8967670.0
2013-11-13,130000,134500,129500,131000,33436,1174765.0,8967670.0
2013-11-14,131500,140000,131500,138500,95180,1242022.0,8967670.0
2013-11-15,139000,140500,136000,138500,70356,1242022.0,8967670.0
2013-11-18,139500,141500,137500,140500,39064,1259958.0,8967670.0
2013-11-19,140500,142000,139000,141000,44699,1264441.0,8967670.0
2013-11-20,140000,141000,138000,140500,45408,1259958.0,8967670.0
2013-11-21,139000,140000,137000,139500,36496,1250990.0,8967670.0
2013-11-22,139500,142500,138000,139000,40853,1246506.0,8967670.0
2013-11-25,139000,142000,138500,142000,39515,1273409.0,8967670.0
2013-11-26,140500,145500,140000,141500,64274,1268925.0,8967670.0
2013-11-27,141500,144000,140000,144000,43621,1291344.0,8967670.0
2013-11-28,145000,146000,141500,143500,40125,1286861.0,8967670.0
2013-11-29,141500,142500,139500,142500,38599,1277893.0,8967670.0
2013-12-02,142000,142500,135500,136000,49212,1219603.0,8967670.0
2013-12-03,136500,140000,136500,138000,45686,1237538.0,8967670.0
2013-12-04,137000,139500,137000,138000,21387,1237538.0,8967670.0
2013-12-05,137500,139000,133500,136000,33475,1219603.0,8967670.0
2013-12-06,136000,139000,134000,137000,43779,1228571.0,8967670.0
2013-12-09,139500,141000,137000,137500,37177,1233055.0,8967670.0
2013-12-10,138500,140000,135500,137000,37884,1228571.0,8967670.0
2013-12-11,136500,138500,135500,136000,31431,1219603.0,8967670.0
2013-12-12,136000,137000,134000,134500,33766,1206152.0,8967670.0
2013-12-13,133500,141000,133500,138500,56323,1242022.0,8967670.0
2013-12-16,138000,142000,137000,141000,40520,1264441.0,8967670.0
2013-12-17,141000,142000,136500,137000,54614,1228571.0,8967670.0
2013-12-18,136000,138500,135000,138000,43973,1237538.0,8967670.0
2013-12-19,139000,139000,136000,136000,31663,1219603.0,8967670.0
2013-12-20,136000,138000,135500,137500,15302,1233055.0,8967670.0
2013-12-23,138000,138000,136000,136500,22750,1224087.0,8967670.0
2013-12-24,137500,141000,136000,139000,32871,1246506.0,8967670.0
2013-12-26,141000,143000,139000,143000,41564,1282377.0,8967670.0
2013-12-27,142000,143000,139000,141500,42813,1268925.0,8967670.0
2013-12-30,142000,142500,138000,141500,38109,1268925.0,8967670.0
2014-01-02,142000,147000,141000,143000,59544,1282377.0,8967670.0
2014-01-03,147500,151000,146000,146000,71474,1309280.0,8967670.0
2014-01-06,145000,147500,143000,147000,36634,1318247.0,8967670.0
2014-01-07,145500,150500,144500,146000,57137,1309280.0,8967670.0
2014-01-08,146500,147500,142500,146000,46404,1309280.0,8967670.0
2014-01-09,146500,154000,145000,151000,68433,1354118.0,8967670.0
2014-01-10,152500,156500,150500,156500,90516,1403440.0,8967670.0
2014-01-13,156000,158500,152000,152000,68540,1363086.0,8967670.0
2014-01-14,152000,156000,148500,151500,54589,1358602.0,8967670.0
2014-01-15,150500,152500,146500,146500,70537,1313764.0,8967670.0
2014-01-16,147500,151500,146500,151500,52618,1358602.0,8967670.0
2014-01-17,150000,150500,146500,146500,56018,1313764.0,8967670.0
2014-01-20,146000,151000,146000,150500,63583,1349634.0,8967670.0
2014-01-21,150000,155000,149000,154500,65230,1385505.0,8967670.0
2014-01-22,155000,155000,148500,152500,65003,1367570.0,8967670.0
2014-01-23,153500,157000,151000,154500,100916,1385505.0,8967670.0
2014-01-24,153000,154500,150500,153500,64578,1376537.0,8967670.0
2014-01-27,151500,153500,148500,153500,62144,1376537.0,8967670.0
2014-01-28,154000,156000,150000,152500,67327,1367570.0,8967670.0
2014-01-29,152500,156000,147000,156000,123823,1398957.0,8967670.0
2014-02-03,155000,155500,147000,151500,67917,1358602.0,8967670.0
2014-02-04,147500,148500,144500,146500,79866,1313764.0,8967670.0
2014-02-05,147500,150000,144000,148000,74166,1327215.0,8967670.0
2014-02-06,148500,149500,147000,147000,36264,1318247.0,8967670.0
2014-02-07,148000,153500,147500,151000,51103,1354118.0,8967670.0
2014-02-10,151000,156000,151000,156000,36109,1398957.0,8967670.0
2014-02-11,154500,156500,152500,153500,50298,1376537.0,8967670.0
2014-02-12,153500,157000,152500,156500,55632,1403440.0,8967670.0
2014-02-13,157000,158500,155000,157000,47048,1407924.0,8967670.0
2014-02-14,158000,158000,153500,154000,38937,1381021.0,8967670.0
2014-02-17,156000,161000,154500,161000,65724,1443795.0,8967670.0
2014-02-18,162000,162000,158500,160000,33392,1434827.0,8967670.0
2014-02-19,161000,170500,158500,168500,93718,1511052.0,8967670.0
2014-02-20,167500,174000,166000,172000,179462,1542439.0,8967670.0
2014-02-21,169500,172500,164500,166500,119060,1493117.0,8967670.0
2014-02-24,166500,172500,165000,171500,44864,1537955.0,8967670.0
2014-02-25,171500,171500,166500,168000,35090,1506569.0,8967670.0
2014-02-26,167000,168500,163500,165000,70486,1479666.0,8967670.0
2014-02-27,165000,168500,163500,168500,41224,1511052.0,8967670.0
2014-02-28,167500,172500,166000,171500,78056,1537955.0,8967670.0
2014-03-03,169500,173000,169000,170000,52491,1524504.0,8967670.0
2014-03-04,168000,170500,165500,167500,38320,1502085.0,8967670.0
2014-03-05,169000,173500,168000,173500,80642,1555891.0,8967670.0
2014-03-06,173500,178000,171000,176000,49514,1578310.0,8967670.0
2014-03-07,176000,176000,171000,171500,23180,1537955.0,8967670.0
2014-03-10,171000,172000,170000,172000,30774,1542439.0,8967670.0
2014-03-11,171000,173500,169000,171000,29639,1533472.0,8967670.0
2014-03-12,170000,172500,166000,166000,38907,1488633.0,8967670.0
2014-03-13,165500,169500,161500,168000,85825,1506569.0,8967670.0
2014-03-14,164000,172500,164000,167500,91242,1502085.0,8967670.0
2014-03-17,169000,169000,164000,165000,27175,1479666.0,8967670.0
2014-03-18,165500,170500,164000,170000,40390,1524504.0,8967670.0
2014-03-19,170000,171000,166000,171000,34535,1533472.0,8967670.0
2014-03-20,171000,171000,166000,166500,38717,1493117.0,8967670.0
2014-03-21,167000,168000,164500,166000,56883,1488633.0,8967670.0
2014-03-24,167000,170000,157500,160500,81667,1439311.0,8967670.0
2014-03-25,160500,162500,150000,154000,206163,1381021.0,8967670.0
2014-03-26,155000,156000,151000,154500,72796,1385505.0,8967670.0
2014-03-27,153500,160500,153500,159500,88434,1430343.0,8967670.0
2014-03-28,159500,159500,154000,157500,52315,1412408.0,8967670.0
2014-03-31,159000,159000,155000,159000,40777,1425860.0,8967670.0
2014-04-01,158000,164000,156500,162500,87401,1457246.0,8967670.0
2014-04-02,161500,162500,158000,160500,70000,1439311.0,8967670.0
2014-04-03,161000,164000,159000,161000,69215,1443795.0,8967670.0
2014-04-04,161000,161000,156500,158000,58037,1416892.0,8967670.0
2014-04-07,156000,157500,152000,153000,77513,1372054.0,8967670.0
2014-04-08,153500,155000,149000,151000,79400,1354118.0,8967670.0
2014-04-09,153000,157500,152000,153500,96650,1376537.0,8967670.0
2014-04-10,154000,166000,153500,166000,123719,1488633.0,8967670.0
2014-04-11,163500,168000,162000,166500,75180,1493117.0,8967670.0
2014-04-14,168500,168500,165500,167000,39226,1497601.0,8967670.0
2014-04-15,165500,169000,164000,168000,51976,1506569.0,8967670.0
2014-04-16,166000,171000,165000,169500,49705,1520020.0,8967670.0
2014-04-17,168500,169500,163500,165500,59478,1484149.0,8967670.0
2014-04-18,165500,167500,164000,166500,21094,1493117.0,8967670.0
2014-04-21,166500,171500,166500,171500,35149,1537955.0,8967670.0
2014-04-22,170000,171000,166000,168500,61776,1511052.0,8967670.0
2014-04-23,168000,170500,167000,167000,18953,1497601.0,8967670.0
2014-04-24,167000,176500,164500,174500,76558,1564858.0,8967670.0
2014-04-25,174500,174500,167000,171000,54092,1533472.0,8967670.0
2014-04-28,169500,171500,168000,171000,23563,1533472.0,8967670.0
