현대엘리베이터(017800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-02-23,93766,94588,83074,87599,134911,1143013.0,10732513.0
2011-02-24,86775,89654,84718,87599,87869,1143013.0,10732513.0
2011-02-25,87596,89242,87186,88421,49853,1153745.0,10732513.0
2011-02-28,89241,89241,82661,82663,79637,1078618.0,10732513.0
2011-03-02,82251,83896,78220,78222,83911,1020662.0,10732513.0
2011-03-03,78550,81511,78550,80854,57251,1055006.0,10732513.0
2011-03-04,83484,86363,82251,85131,62347,1110815.0,10732513.0
2011-03-07,83896,85130,81674,81841,53817,1067885.0,10732513.0
2011-03-08,81921,83484,81839,82005,33961,1070032.0,10732513.0
2011-03-09,83484,85952,82251,83486,42578,1089350.0,10732513.0
2011-03-10,83896,84307,81921,82252,40399,1073251.0,10732513.0
2011-03-11,80851,87185,80851,82663,111629,1078618.0,10732513.0
2011-03-14,80688,81017,75341,75836,69728,989538.0,10732513.0
2011-03-15,76575,79290,70736,75836,79142,989538.0,10732513.0
2011-03-16,76493,78137,75671,76905,36119,1003490.0,10732513.0
2011-03-17,74436,76905,74190,75754,47987,988464.0,10732513.0
2011-03-18,76658,79125,75753,78304,50725,1021735.0,10732513.0
2011-03-21,78960,80852,78467,79209,32534,1033541.0,10732513.0
2011-03-22,79866,80359,78220,78222,31411,1020662.0,10732513.0
2011-03-23,79372,89654,78303,89244,360620,1164478.0,10732513.0
2011-03-24,90475,98701,87596,87599,491898,1143013.0,10732513.0
2011-03-25,90065,96234,86775,90478,487336,1180576.0,10732513.0
2011-03-28,94588,97056,90475,90478,229633,1180576.0,10732513.0
2011-03-29,90888,93766,90475,90888,115724,1185943.0,10732513.0
2011-03-30,91710,92943,89242,90888,88763,1185943.0,10732513.0
2011-03-31,90888,91298,88831,89244,55269,1164478.0,10732513.0
2011-04-01,89242,93354,89242,90888,83536,1185943.0,10732513.0
2011-04-04,92121,92533,89654,90066,43803,1175210.0,10732513.0
2011-04-05,90475,98701,90065,97058,289083,1266437.0,10732513.0
2011-04-06,97467,98290,95000,96646,96330,1261070.0,10732513.0
2011-04-07,97467,97467,93766,94178,70223,1228873.0,10732513.0
2011-04-08,92943,99524,92943,99114,169480,1293268.0,10732513.0
2011-04-11,97879,104458,95000,101992,198095,1330832.0,10732513.0
2011-04-12,102402,102814,97879,98703,95544,1287902.0,10732513.0
2011-04-13,99934,100346,97056,99524,64172,1298634.0,10732513.0
2011-04-14,99113,99524,95822,96646,82829,1261070.0,10732513.0
2011-04-15,96645,99934,96645,97058,52135,1266437.0,10732513.0
2011-04-18,98290,100757,95822,96646,64009,1261070.0,10732513.0
2011-04-19,95822,96234,90475,92533,82873,1207408.0,10732513.0
2011-04-20,93766,94177,90888,92123,59834,1202041.0,10732513.0
2011-04-21,92121,94588,91710,92945,52475,1212774.0,10732513.0
2011-04-22,92121,93354,90475,91300,44790,1191309.0,10732513.0
2011-04-25,91710,92533,90475,91711,31834,1196675.0,10732513.0
2011-04-26,90888,91710,87186,88421,64389,1153745.0,10732513.0
2011-04-27,88831,92943,88831,91300,58137,1191309.0,10732513.0
2011-04-28,92533,92943,89242,89244,31474,1164478.0,10732513.0
2011-04-29,89654,89654,84718,85131,44877,1110815.0,10732513.0
2011-05-02,85541,89654,85541,88421,31321,1153745.0,10732513.0
2011-05-03,87596,88831,86775,87186,16978,1137646.0,10732513.0
2011-05-04,86775,88009,86363,86365,15582,1126914.0,10732513.0
2011-05-06,86363,88419,83896,84308,27724,1100083.0,10732513.0
2011-05-09,83484,84307,81017,83075,40376,1083984.0,10732513.0
2011-05-11,83074,85541,82251,83897,22217,1094716.0,10732513.0
2011-05-12,82662,83074,81428,81429,30659,1062519.0,10732513.0
2011-05-13,80852,81593,77727,77975,43766,1017442.0,10732513.0
2011-05-16,76082,79207,75095,78222,33465,1020662.0,10732513.0
2011-05-17,76575,78385,76493,76823,37198,1002417.0,10732513.0
2011-05-18,77315,79866,77315,78222,15600,1020662.0,10732513.0
2011-05-19,77974,84718,77974,80195,47144,1046420.0,10732513.0
2011-05-20,80359,83484,80277,80689,28144,1052860.0,10732513.0
2011-05-23,81428,84307,80442,80442,37955,1049640.0,10732513.0
2011-05-24,79866,82004,79701,79701,22141,1039981.0,10732513.0
2011-05-25,79700,80604,78631,78632,35234,1026028.0,10732513.0
2011-05-26,78960,81593,78960,81511,24935,1063592.0,10732513.0
2011-05-27,81016,85129,81016,82663,25511,1078618.0,10732513.0
2011-05-30,83896,84718,82251,83486,16649,1089350.0,10732513.0
2011-05-31,82251,85130,82251,84720,23678,1105449.0,10732513.0
2011-06-01,84306,84306,82250,82663,23460,1078618.0,10732513.0
2011-06-02,81017,81674,80195,80607,24044,1051786.0,10732513.0
2011-06-03,80688,82251,80688,81841,14413,1067885.0,10732513.0
2011-06-07,81839,86363,81428,85542,28924,1116181.0,10732513.0
2011-06-08,84718,86775,83896,85542,17766,1116181.0,10732513.0
2011-06-09,85952,86363,82087,82087,39279,1071105.0,10732513.0
2011-06-10,82251,83074,81674,81677,23425,1065739.0,10732513.0
2011-06-13,81017,82169,81017,81924,18104,1068958.0,10732513.0
2011-06-14,81428,82251,80935,81347,11622,1061446.0,10732513.0
2011-06-15,82662,83074,81593,82252,12897,1073251.0,10732513.0
2011-06-16,81511,82662,81099,81101,14635,1058226.0,10732513.0
2011-06-17,81182,83896,81099,83897,25182,1094716.0,10732513.0
2011-06-20,84717,85540,82250,82663,16770,1078618.0,10732513.0
2011-06-21,82662,85130,82251,83486,13257,1089350.0,10732513.0
2011-06-22,83896,84718,82662,83486,14780,1089350.0,10732513.0
2011-06-23,83074,83896,82004,82005,26807,1070032.0,10732513.0
2011-06-24,82662,83896,82251,83486,22663,1089350.0,10732513.0
2011-06-27,82251,83074,81921,82005,21457,1070032.0,10732513.0
2011-06-28,82251,83484,82251,83486,14803,1089350.0,10732513.0
2011-06-29,83074,84307,83074,83486,14303,1089350.0,10732513.0
2011-06-30,83896,87596,83484,87599,49525,1143013.0,10732513.0
2011-07-01,89242,99934,88831,97880,224736,1277169.0,10732513.0
2011-07-04,98290,99113,93354,97058,66648,1266437.0,10732513.0
2011-07-05,98701,107749,98290,102404,173644,1336198.0,10732513.0
2011-07-06,101992,104458,99113,104049,54487,1357663.0,10732513.0
2011-07-07,105693,107337,103225,105283,66555,1373762.0,10732513.0
2011-07-08,106104,106515,101579,104461,49745,1363029.0,10732513.0
2011-07-11,105281,112684,103225,110218,120047,1438157.0,10732513.0
2011-07-12,109393,113507,108571,110218,88602,1438157.0,10732513.0
2011-07-13,109805,110628,103225,104049,78644,1357663.0,10732513.0
2011-07-14,105281,106926,101169,104871,50505,1368395.0,10732513.0
2011-07-15,105693,109805,104048,106105,46979,1384494.0,10732513.0
2011-07-18,107749,109393,105693,105694,37058,1379128.0,10732513.0
2011-07-19,106926,108160,102814,103226,31922,1346930.0,10732513.0
2011-07-20,104048,108160,103636,104049,33174,1357663.0,10732513.0
2011-07-21,105281,118031,105281,114330,168913,1491819.0,10732513.0
2011-07-22,115974,118441,112684,114742,69246,1497186.0,10732513.0
2011-07-25,116385,119264,110216,110629,53289,1443523.0,10732513.0
2011-07-26,108983,112684,107337,109806,43221,1432790.0,10732513.0
2011-07-27,109393,112684,108983,111863,24194,1459622.0,10732513.0
2011-07-28,109805,111450,106926,106928,29267,1395227.0,10732513.0
2011-07-29,106926,108160,97467,97469,100712,1271803.0,10732513.0
2011-08-01,98701,102814,98701,101582,28169,1325465.0,10732513.0
2011-08-02,100757,100757,97056,97880,28617,1277169.0,10732513.0
2011-08-03,94588,95822,92121,92945,35749,1212774.0,10732513.0
2011-08-04,93766,96645,92533,92533,32047,1207408.0,10732513.0
2011-08-05,88419,92121,87186,88009,43908,1148379.0,10732513.0
2011-08-08,88009,91710,83074,88009,67722,1148379.0,10732513.0
2011-08-09,88009,97467,86775,88421,121986,1153745.0,10732513.0
2011-08-10,92943,93354,89242,89244,61585,1164478.0,10732513.0
2011-08-11,88831,92943,88419,90888,66447,1185943.0,10732513.0
2011-08-12,92943,97056,92121,93767,68694,1223506.0,10732513.0
2011-08-16,97056,107749,96234,107750,131391,1405959.0,10732513.0
2011-08-17,111450,115152,105281,109395,125661,1427424.0,10732513.0
2011-08-18,111039,114740,106926,107750,94089,1405959.0,10732513.0
2011-08-19,104458,106104,100757,102404,47742,1336198.0,10732513.0
2011-08-22,113507,116796,104871,104871,188067,1368395.0,10732513.0
2011-08-23,103225,106515,97467,103226,84014,1346930.0,10732513.0
2011-08-24,106104,111450,103636,104461,63792,1363029.0,10732513.0
2011-08-25,106515,109393,102814,106516,33589,1389860.0,10732513.0
2011-08-26,107336,109393,101168,101169,49367,1320099.0,10732513.0
2011-08-29,102814,106104,101992,104049,31566,1357663.0,10732513.0
2011-08-30,106926,106926,101169,102815,36439,1341564.0,10732513.0
2011-08-31,103225,104458,101579,104461,24490,1363029.0,10732513.0
2011-09-01,103225,112684,102814,108162,106919,1411325.0,10732513.0
2011-09-02,110216,115974,107749,115975,173529,1513284.0,10732513.0
2011-09-05,114740,120909,112684,115975,109181,1513284.0,10732513.0
2011-09-06,115974,118441,107337,113507,86876,1481087.0,10732513.0
2011-09-07,115562,130368,113917,130369,195341,1701103.0,10732513.0
2011-09-08,135714,143940,125433,131192,245678,1711836.0,10732513.0
2011-09-09,133658,136536,127900,132015,131191,1722568.0,10732513.0
2011-09-14,133658,133658,115562,117209,122446,1529383.0,10732513.0
2011-09-15,120498,122966,112684,115564,78843,1507918.0,10732513.0
2011-09-16,119264,125845,116796,125845,71078,1642074.0,10732513.0
2011-09-19,125022,132424,123376,126668,48091,1652807.0,10732513.0
2011-09-20,127490,128312,122966,127080,34026,1658173.0,10732513.0
2011-09-21,127900,132013,124611,124612,38788,1625976.0,10732513.0
2011-09-22,121732,122143,117619,118443,36398,1545482.0,10732513.0
2011-09-23,125845,134892,111862,111863,284211,1459622.0,10732513.0
2011-09-26,115562,116796,106926,109806,81715,1432790.0,10732513.0
2011-09-27,114329,116796,111039,115153,58940,1502552.0,10732513.0
2011-09-28,116796,117619,111039,111452,48315,1454256.0,10732513.0
2011-09-29,114329,115562,111450,112274,44205,1464988.0,10732513.0
2011-09-30,112684,115152,111862,113920,36347,1486453.0,10732513.0
2011-10-04,109393,113095,106926,108573,26411,1416692.0,10732513.0
2011-10-05,110628,112273,107749,108573,29480,1416692.0,10732513.0
2011-10-06,111862,112684,109805,109806,21804,1432790.0,10732513.0
2011-10-07,113917,125845,111039,118854,67184,1550848.0,10732513.0
2011-10-10,119675,120909,116385,118854,22498,1550848.0,10732513.0
2011-10-11,122966,123788,120087,122556,32111,1599144.0,10732513.0
2011-10-12,122553,123376,119264,121733,30135,1588412.0,10732513.0
2011-10-13,122966,134481,122553,133248,99258,1738667.0,10732513.0
2011-10-14,134070,137771,129957,134071,62674,1749400.0,10732513.0
2011-10-17,136949,138182,132424,135716,38043,1770865.0,10732513.0
2011-10-18,134481,153810,132424,145998,183463,1905021.0,10732513.0
2011-10-19,148874,150109,143940,148464,51708,1937219.0,10732513.0
2011-10-20,149697,154632,141883,145175,79510,1894289.0,10732513.0
2011-10-21,148052,150931,143528,150110,50839,1958684.0,10732513.0
2011-10-24,151342,155866,150109,152578,54605,1990881.0,10732513.0
2011-10-25,153810,155044,147230,149699,43657,1953317.0,10732513.0
2011-10-26,149697,151342,147230,150110,21856,1958684.0,10732513.0
2011-10-27,148874,153810,148052,150110,21563,1958684.0,10732513.0
2011-10-28,150931,153398,148874,152989,31674,1996247.0,10732513.0
2011-10-31,153398,155044,146407,149699,27593,1953317.0,10732513.0
2011-11-01,148464,149286,144762,148054,14460,1931852.0,10732513.0
2011-11-02,147230,148874,143940,148877,11747,1942585.0,10732513.0
2011-11-03,148874,149697,142294,145175,16844,1894289.0,10732513.0
2011-11-04,145996,151342,145174,148877,18185,1942585.0,10732513.0
2011-11-07,150109,152166,146407,148054,10473,1931852.0,10732513.0
2011-11-08,148874,150931,146819,150110,13522,1958684.0,10732513.0
2011-11-09,149697,151342,148052,149699,11472,1953317.0,10732513.0
2011-11-10,148874,148874,139005,139006,209184,1813795.0,10732513.0
2011-11-11,141472,143940,136536,143941,27686,1878190.0,10732513.0
2011-11-14,142294,145174,136536,139828,54848,1824527.0,10732513.0
2011-11-15,139828,139828,128723,133248,61336,1738667.0,10732513.0
2011-11-16,133247,135303,129134,131603,23872,1717202.0,10732513.0
2011-11-17,131192,132836,127490,132837,22291,1733301.0,10732513.0
2011-11-18,129957,129957,125022,128724,26339,1679638.0,10732513.0
2011-11-21,128312,128312,121732,125435,30804,1636708.0,10732513.0
2011-11-22,121732,127490,121320,122966,20568,1604511.0,10732513.0
2011-11-23,123376,123376,118441,118854,19790,1550848.0,10732513.0
2011-11-24,114740,115562,106926,109806,65037,1432790.0,10732513.0
2011-11-25,110216,110216,103636,106928,36122,1395227.0,10732513.0
2011-11-28,108160,111450,106104,106516,36262,1389860.0,10732513.0
2011-11-29,110628,115974,108983,112685,64644,1470354.0,10732513.0
2011-11-30,112273,116796,112273,114330,39927,1491819.0,10732513.0
2011-12-01,118031,122143,115562,116798,52260,1524017.0,10732513.0
2011-12-02,117619,121732,117619,120499,29327,1572313.0,10732513.0
2011-12-05,120909,121732,118031,119677,17554,1561581.0,10732513.0
2011-12-06,117619,120087,116796,118443,15090,1545482.0,10732513.0
2011-12-07,118031,120909,116385,118854,18694,1550848.0,10732513.0
2011-12-08,120087,122143,115562,115564,27107,1507918.0,10732513.0
2011-12-09,115562,115562,111039,111041,15869,1448889.0,10732513.0
2011-12-12,112273,116796,112273,116386,15956,1518651.0,10732513.0
2011-12-13,116385,116385,111039,112274,14534,1464988.0,10732513.0
2011-12-14,112273,113507,110628,113097,8448,1475721.0,10732513.0
2011-12-15,110216,111450,106515,107750,15839,1405959.0,10732513.0
2011-12-16,108571,109805,106926,107339,16699,1400593.0,10732513.0
2011-12-19,107749,108571,97467,99937,34267,1304000.0,10732513.0
2011-12-20,99934,102402,99934,102404,12859,1336198.0,10732513.0
2011-12-21,104458,110216,104458,104461,32110,1363029.0,10732513.0
2011-12-22,104458,107337,102402,105694,10509,1379128.0,10732513.0
2011-12-23,107749,115152,107749,113920,54058,1486453.0,10732513.0
2011-12-26,115152,115974,109393,110629,23508,1443523.0,10732513.0
2011-12-27,113917,114740,108983,109806,22449,1432790.0,10732513.0
2011-12-28,109393,110216,105281,106105,13115,1384494.0,10732513.0
2011-12-29,104048,111039,104048,107339,15929,1400593.0,10732513.0
2012-01-02,107749,118031,106926,111041,54546,1448889.0,10732513.0
2012-01-03,115152,116385,111450,112274,44056,1464988.0,10732513.0
2012-01-04,112273,114329,110628,111041,25624,1448889.0,10732513.0
2012-01-05,111862,125022,111039,119677,182092,1561581.0,10732513.0
2012-01-06,122143,122143,113507,114742,70338,1497186.0,10732513.0
2012-01-09,115562,116796,111450,111452,44787,1454256.0,10732513.0
2012-01-10,111862,114329,110216,112685,42602,1470354.0,10732513.0
2012-01-11,113095,113917,108571,108573,28989,1416692.0,10732513.0
2012-01-12,110216,112273,107337,108573,26398,1416692.0,10732513.0
2012-01-13,108983,112273,108983,111452,21166,1454256.0,10732513.0
2012-01-16,109805,119675,109393,111863,114824,1459622.0,10732513.0
2012-01-17,112273,113095,110216,111452,31111,1454256.0,10732513.0
2012-01-18,112684,115974,111450,112274,47106,1464988.0,10732513.0
2012-01-19,113917,114329,111862,111863,32761,1459622.0,10732513.0
2012-01-20,111862,113917,111039,111863,31199,1459622.0,10732513.0
2012-01-25,111862,114740,111862,112685,29209,1470354.0,10732513.0
2012-01-26,113095,113917,112684,113507,19159,1481087.0,10732513.0
2012-01-27,113917,115562,113095,113920,33172,1486453.0,10732513.0
2012-01-30,114329,114329,110628,111041,21519,1448889.0,10732513.0
2012-01-31,111450,113507,111039,111863,25251,1459622.0,10732513.0
2012-02-01,112684,113095,111450,112685,20958,1470354.0,10732513.0
2012-02-02,113095,115562,112684,113097,38708,1475721.0,10732513.0
2012-02-03,113917,113917,111450,111452,26467,1454256.0,10732513.0
2012-02-06,112273,115562,112273,114330,25096,1491819.0,10732513.0
2012-02-07,115974,120498,115974,118032,76715,1540116.0,10732513.0
2012-02-08,120087,120087,117619,118032,28442,1540116.0,10732513.0
2012-02-09,118853,119675,116796,117621,38785,1534749.0,10732513.0
2012-02-10,118441,127900,118031,123378,78494,1609877.0,10732513.0
2012-02-13,120087,123376,119264,119677,29129,1561581.0,10732513.0
2012-02-14,119264,119264,115974,116386,34353,1518651.0,10732513.0
2012-02-15,116385,118441,116385,117621,19488,1534749.0,10732513.0
2012-02-16,115974,118853,115152,115153,19097,1502552.0,10732513.0
2012-02-17,117208,117208,115152,115975,15280,1513284.0,10732513.0
2012-02-20,116385,120087,115974,116386,16973,1518651.0,10732513.0
2012-02-21,117208,118853,113095,113920,25451,1486453.0,10732513.0
2012-02-22,113095,114329,110216,111041,43012,1448889.0,10732513.0
2012-02-23,111039,111862,109805,111452,15892,1454256.0,10732513.0
2012-02-24,112273,113095,111450,111452,18660,1454256.0,10732513.0
2012-02-27,109393,110216,107337,108984,19945,1422058.0,10732513.0
2012-02-28,109393,111039,108983,109806,12564,1432790.0,10732513.0
2012-02-29,110216,111450,110216,111041,11065,1448889.0,10732513.0
2012-03-02,112273,113507,111450,112274,14887,1464988.0,10732513.0
2012-03-05,112273,113095,110216,110218,12008,1438157.0,10732513.0
2012-03-06,111039,112273,109393,109395,12243,1427424.0,10732513.0
2012-03-07,108983,109393,107749,107750,12146,1405959.0,10732513.0
2012-03-08,108571,109393,107749,108984,17717,1422058.0,10732513.0
2012-03-09,110216,110216,107337,108573,16621,1416692.0,10732513.0
2012-03-12,108983,109805,107337,107339,15707,1400593.0,10732513.0
2012-03-13,107749,110216,107749,109395,15657,1427424.0,10732513.0
2012-03-14,110628,111039,108983,109395,15100,1427424.0,10732513.0
2012-03-15,109394,112273,109394,111452,20615,1454256.0,10732513.0
2012-03-16,112273,113095,110216,112274,15753,1464988.0,10732513.0
2012-03-19,111862,113095,111039,112274,10895,1464988.0,10732513.0
2012-03-20,111450,112273,110216,111863,12991,1459622.0,10732513.0
2012-03-21,111450,112684,111039,111863,13985,1459622.0,10732513.0
2012-03-22,113095,117208,113095,115153,53999,1502552.0,10732513.0
2012-03-23,114329,115562,109805,109806,24016,1432790.0,10732513.0
2012-03-26,108160,108160,100757,101992,271615,1330832.0,10732513.0
2012-03-27,104048,104871,103225,104049,50131,1357663.0,10732513.0
2012-03-28,104458,104871,100346,102404,20492,1336198.0,10732513.0
2012-03-29,101169,101992,96234,96646,34510,1261070.0,10732513.0
2012-03-30,96645,97467,95000,95001,30568,1239605.0,10732513.0
2012-04-02,95822,99113,95000,95001,24356,1239605.0,10732513.0
2012-04-03,95000,96234,93766,95412,23312,1244972.0,10732513.0
2012-04-04,95411,95411,89242,89655,41954,1169844.0,10732513.0
2012-04-05,87596,90475,85130,90066,32713,1175210.0,10732513.0
2012-04-06,89242,90475,87186,89655,13897,1169844.0,10732513.0
2012-04-09,88419,88419,85541,85954,12660,1121548.0,10732513.0
2012-04-10,85952,87596,84718,86776,13560,1132280.0,10732513.0
2012-04-12,85952,89654,85952,89655,15742,1169844.0,10732513.0
2012-04-13,91298,95411,90065,91300,60520,1191309.0,10732513.0
2012-04-16,91710,91710,88419,88421,12039,1153745.0,10732513.0
2012-04-17,89654,92943,89242,91711,27420,1196675.0,10732513.0
2012-04-18,92943,93766,90475,90478,12239,1180576.0,10732513.0
2012-04-19,89654,90888,88831,89244,12582,1164478.0,10732513.0
2012-04-20,88831,90888,86775,86776,17479,1132280.0,10732513.0
2012-04-23,87596,89242,86775,88421,11835,1153745.0,10732513.0
2012-04-24,87186,88009,85541,86776,16406,1132280.0,10732513.0
2012-04-25,86775,87596,85130,85131,9681,1110815.0,10732513.0
2012-04-26,85541,86363,83896,83897,10334,1094716.0,10732513.0
2012-04-27,83896,84718,82004,82252,20986,1073251.0,10732513.0
2012-04-30,82661,83895,82661,82663,10173,1078618.0,10732513.0
2012-05-02,82662,87596,82662,85954,19090,1121548.0,10732513.0
2012-05-03,85541,86363,83896,84720,10613,1105449.0,10732513.0
2012-05-04,84718,87596,84718,87599,10516,1143013.0,10732513.0
2012-05-07,87186,87186,83074,83897,10696,1094716.0,10732513.0
2012-05-08,84307,84718,82662,83075,11015,1083984.0,10732513.0
2012-05-09,83074,87596,82662,84308,24124,1100083.0,10732513.0
2012-05-10,84307,84307,83074,83075,9540,1083984.0,10732513.0
2012-05-11,83484,83484,81017,81429,16311,1062519.0,10732513.0
2012-05-14,81428,81839,77644,78140,17237,1019589.0,10732513.0
2012-05-15,75259,77562,75259,77153,17436,1006710.0,10732513.0
2012-05-16,75835,77974,75671,76248,15191,994904.0,10732513.0
2012-05-17,74271,76327,73860,74602,21582,973439.0,10732513.0
2012-05-18,73203,73203,69995,69996,29269,913337.0,10732513.0
2012-05-21,69995,72875,66622,71313,15272,930509.0,10732513.0
2012-05-22,73038,73450,70160,70326,23116,917630.0,10732513.0
2012-05-23,70406,70900,69173,70819,19474,924069.0,10732513.0
2012-05-24,71393,71393,69748,70079,9015,914410.0,10732513.0
2012-05-25,70160,71969,70077,71971,11029,939095.0,10732513.0
2012-05-29,71229,73121,70983,72547,13578,946608.0,10732513.0
2012-05-30,73203,73203,70900,70901,13296,925143.0,10732513.0
2012-05-31,70324,70489,67610,67611,50479,882213.0,10732513.0
2012-06-01,67939,69008,67610,67694,15667,883286.0,10732513.0
2012-06-04,64401,67362,64401,66542,17429,868260.0,10732513.0
2012-06-05,65060,67199,65060,67035,11292,874700.0,10732513.0
2012-06-07,68022,68761,67116,68269,8361,890799.0,10732513.0
2012-06-08,67774,68350,67363,67858,8080,885432.0,10732513.0
2012-06-11,67774,69173,67774,69173,10161,902604.0,10732513.0
2012-06-12,68104,69255,67774,68927,8456,899385.0,10732513.0
2012-06-13,69583,72298,68514,71313,20044,930509.0,10732513.0
2012-06-14,71311,72875,71065,72793,20590,949827.0,10732513.0
2012-06-15,73944,79783,73038,76165,39615,993831.0,10732513.0
2012-06-18,77562,78137,75671,76495,19305,998124.0,10732513.0
2012-06-19,75341,76493,73367,74109,19738,966999.0,10732513.0
2012-06-20,75916,75916,74519,74931,9739,977732.0,10732513.0
2012-06-21,74602,76493,74602,76495,8557,998124.0,10732513.0
2012-06-22,76493,76493,74272,74274,13652,969146.0,10732513.0
2012-06-25,73450,73779,71887,72793,13970,949827.0,10732513.0
2012-06-26,71475,72544,70900,70901,10811,925143.0,10732513.0
2012-06-27,70570,71311,69091,70655,10263,921923.0,10732513.0
2012-06-28,70324,71558,69501,70079,9684,914410.0,10732513.0
2012-06-29,69337,71311,69337,70737,7396,922996.0,10732513.0
2012-07-02,70900,72792,70736,72218,8886,942315.0,10732513.0
2012-07-03,71640,72956,71229,71396,14531,931582.0,10732513.0
2012-07-04,71475,72710,71475,72052,7550,940168.0,10732513.0
2012-07-05,72380,75671,72380,74274,20467,969146.0,10732513.0
2012-07-06,73861,75589,73203,73616,9232,960560.0,10732513.0
2012-07-09,73614,73614,72298,72628,6436,947681.0,10732513.0
2012-07-10,72544,74026,70900,70983,8431,926216.0,10732513.0
2012-07-11,71475,71475,69914,70737,4657,922996.0,10732513.0
2012-07-12,71311,71311,69255,69256,18365,903678.0,10732513.0
2012-07-13,69336,70735,67115,70572,19614,920850.0,10732513.0
2012-07-16,70570,71146,68350,69256,6832,903678.0,10732513.0
2012-07-17,70077,70570,68679,70161,8013,915483.0,10732513.0
2012-07-18,69748,71475,68926,69010,21719,900458.0,10732513.0
2012-07-19,69748,69914,68761,68927,8672,899385.0,10732513.0
2012-07-20,69008,69173,67691,68434,9872,892945.0,10732513.0
2012-07-23,68186,68186,65389,65802,14922,858601.0,10732513.0
2012-07-24,65307,66212,64484,65308,10422,852162.0,10732513.0
2012-07-25,64155,65800,63744,64157,8730,837136.0,10732513.0
2012-07-26,63744,65307,63744,64404,7685,840356.0,10732513.0
2012-07-27,65800,65800,64813,65473,13862,854308.0,10732513.0
2012-07-30,66540,66705,65718,66131,6314,862894.0,10732513.0
2012-07-31,66622,67856,65307,67364,16609,878993.0,10732513.0
2012-08-01,68350,68679,66622,68351,8175,891872.0,10732513.0
2012-08-02,68432,70489,67610,69421,10553,905824.0,10732513.0
2012-08-03,69501,69501,67528,67611,11435,882213.0,10732513.0
2012-08-06,68514,69501,68514,69173,6925,902604.0,10732513.0
2012-08-07,69500,69665,68431,68516,6527,894018.0,10732513.0
2012-08-08,69419,72462,68844,70737,28311,922996.0,10732513.0
2012-08-09,70736,76493,70736,76248,54999,994904.0,10732513.0
2012-08-10,76245,79700,76245,78632,47817,1026028.0,10732513.0
2012-08-13,78220,80770,78220,79538,27649,1037834.0,10732513.0
2012-08-14,80359,84307,79783,82252,44414,1073251.0,10732513.0
2012-08-16,83074,83074,80359,81429,25040,1062519.0,10732513.0
2012-08-17,82662,85541,81593,83897,31008,1094716.0,10732513.0
2012-08-20,83074,84307,82251,83897,17930,1094716.0,10732513.0
2012-08-21,85130,86363,83484,83486,18234,1089350.0,10732513.0
2012-08-22,83073,83895,81427,82663,19413,1078618.0,10732513.0
2012-08-23,81182,81593,78137,78140,168358,1019589.0,10732513.0
2012-08-24,78137,80442,77398,79538,26213,1037834.0,10732513.0
2012-08-27,80442,83074,80112,82087,23938,1071105.0,10732513.0
2012-08-28,81099,82004,80195,80607,10111,1051786.0,10732513.0
2012-08-29,80029,81511,80029,80771,9996,1053933.0,10732513.0
2012-08-30,81017,81017,77644,78222,23614,1020662.0,10732513.0
2012-08-31,77727,78550,77315,77481,10419,1011003.0,10732513.0
2012-09-03,76246,77481,74683,77317,16129,1008856.0,10732513.0
2012-09-04,75835,77644,75835,76495,9150,998124.0,10732513.0
2012-09-05,76411,76411,74354,74438,13186,971292.0,10732513.0
2012-09-06,74602,77151,73861,74849,10611,976659.0,10732513.0
2012-09-07,75671,76575,75341,76495,10791,998124.0,10732513.0
2012-09-10,77233,77398,75671,75671,7091,987391.0,10732513.0
2012-09-11,75258,75670,74847,74931,5096,977732.0,10732513.0
2012-09-12,75177,76905,75095,76905,10474,1003490.0,10732513.0
2012-09-13,76905,77481,75671,76740,11801,1001343.0,10732513.0
2012-09-14,77890,79535,77890,78632,23409,1026028.0,10732513.0
2012-09-17,78137,80605,77644,79619,13427,1038907.0,10732513.0
2012-09-18,78714,81182,78714,80032,16406,1044274.0,10732513.0
2012-09-19,78960,83074,78960,81429,22960,1062519.0,10732513.0
2012-09-20,81592,83895,81510,82663,17321,1078618.0,10732513.0
2012-09-21,83484,84307,81593,81924,12206,1068958.0,10732513.0
2012-09-24,81428,82662,79783,81183,9071,1059299.0,10732513.0
2012-09-25,80523,82004,80523,81018,7476,1057153.0,10732513.0
2012-09-26,80195,81757,79783,79949,8669,1043200.0,10732513.0
2012-09-27,79454,81428,79454,80607,11741,1051786.0,10732513.0
2012-09-28,80605,81017,79783,80032,5711,1044274.0,10732513.0
2012-10-02,79947,80770,78385,78387,5212,1022808.0,10732513.0
2012-10-04,77562,79947,77562,78963,6540,1030321.0,10732513.0
2012-10-05,78796,82251,78796,80607,13187,1051786.0,10732513.0
2012-10-08,80852,82087,78960,79373,7133,1035688.0,10732513.0
2012-10-09,79783,80442,79125,79785,5334,1041054.0,10732513.0
2012-10-10,78632,78878,76493,76495,13797,998124.0,10732513.0
2012-10-11,75423,76740,72875,73204,21159,955194.0,10732513.0
2012-10-12,73121,74026,71805,71806,12441,936948.0,10732513.0
2012-10-15,71558,72792,70736,71148,13093,928362.0,10732513.0
2012-10-16,71229,72627,70652,70655,7174,921923.0,10732513.0
2012-10-17,70652,73944,70652,72547,7322,946608.0,10732513.0
