한전KPS(051600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-11-01,55000,55400,53500,54000,152112,2430000.0,45000000.0
2016-11-02,53200,54100,53000,53300,170350,2398500.0,45000000.0
2016-11-03,53200,54800,52600,54500,137725,2452500.0,45000000.0
2016-11-04,54000,56500,54000,56500,164996,2542500.0,45000000.0
2016-11-07,56400,57500,55400,55500,115653,2497500.0,45000000.0
2016-11-08,55800,56000,54900,56000,104517,2520000.0,45000000.0
2016-11-09,56100,56100,53600,54600,151661,2457000.0,45000000.0
2016-11-10,55200,56200,54800,56200,113492,2529000.0,45000000.0
2016-11-11,56400,56700,55300,55800,119522,2511000.0,45000000.0
2016-11-14,55400,56200,55000,55300,72489,2488500.0,45000000.0
2016-11-15,56200,56200,54700,55200,68009,2484000.0,45000000.0
2016-11-16,55700,57500,55100,57200,125706,2574000.0,45000000.0
2016-11-17,57600,61000,57000,60900,198963,2740500.0,45000000.0
2016-11-18,60500,61300,58800,60500,176967,2722500.0,45000000.0
2016-11-21,59700,60200,58600,59400,83141,2673000.0,45000000.0
2016-11-22,59500,59600,57600,59000,112003,2655000.0,45000000.0
2016-11-23,58200,58500,57200,57200,837149,2574000.0,45000000.0
2016-11-24,58100,60800,57900,58600,287810,2637000.0,45000000.0
2016-11-25,59100,59900,58000,59100,82946,2659500.0,45000000.0
2016-11-28,58700,59600,58000,58200,102410,2619000.0,45000000.0
2016-11-29,58100,59100,57300,57300,119520,2578500.0,45000000.0
2016-11-30,57300,58400,56600,57700,183167,2596500.0,45000000.0
2016-12-01,57800,58900,57000,58800,90069,2646000.0,45000000.0
2016-12-02,58100,59000,57200,57200,105023,2574000.0,45000000.0
2016-12-05,57100,57100,55800,56300,96035,2533500.0,45000000.0
2016-12-06,57500,57800,56500,57100,75838,2569500.0,45000000.0
2016-12-07,58000,58000,56500,57100,55750,2569500.0,45000000.0
2016-12-08,57100,57600,56200,57000,100421,2565000.0,45000000.0
2016-12-09,56500,57100,56200,56200,99306,2529000.0,45000000.0
2016-12-12,56700,59300,56300,58600,157360,2637000.0,45000000.0
2016-12-13,58900,59900,58600,59700,122439,2686500.0,45000000.0
2016-12-14,60000,60000,58600,59200,74249,2664000.0,45000000.0
2016-12-15,58700,59500,58700,59200,51241,2664000.0,45000000.0
2016-12-16,58800,59200,57000,57100,152013,2569500.0,45000000.0
2016-12-19,57200,57700,56900,57400,68794,2583000.0,45000000.0
2016-12-20,57700,58600,57600,58000,62476,2610000.0,45000000.0
2016-12-21,58000,58200,57300,57700,50356,2596500.0,45000000.0
2016-12-22,57300,57600,56300,56700,99340,2551500.0,45000000.0
2016-12-23,56800,57000,56000,57000,83071,2565000.0,45000000.0
2016-12-26,57000,57000,56200,56200,38399,2529000.0,45000000.0
2016-12-27,56200,56400,54900,55600,105639,2502000.0,45000000.0
2016-12-28,54800,55000,53700,54400,122157,2448000.0,45000000.0
2016-12-29,54300,55600,53700,54200,96261,2439000.0,45000000.0
2017-01-02,54200,54400,53100,53600,82831,2412000.0,45000000.0
2017-01-03,53600,54700,53000,54500,182346,2452500.0,45000000.0
2017-01-04,54600,57100,54500,56100,192851,2524500.0,45000000.0
2017-01-05,55800,56600,55600,56300,77982,2533500.0,45000000.0
2017-01-06,56500,56500,55600,55800,68342,2511000.0,45000000.0
2017-01-09,55900,56300,54800,55200,84568,2484000.0,45000000.0
2017-01-10,54800,55000,54000,54500,100538,2452500.0,45000000.0
2017-01-11,54300,55000,54200,54500,54439,2452500.0,45000000.0
2017-01-12,54300,56000,54300,55700,75300,2506500.0,45000000.0
2017-01-13,55600,56400,55000,55900,47106,2515500.0,45000000.0
2017-01-16,55900,56600,55300,56400,65349,2538000.0,45000000.0
2017-01-17,56100,56500,55600,56200,79887,2529000.0,45000000.0
2017-01-18,56200,56900,55600,56200,59376,2529000.0,45000000.0
2017-01-19,56200,56800,56000,56300,76057,2533500.0,45000000.0
2017-01-20,56300,57100,56200,56600,61674,2547000.0,45000000.0
2017-01-23,56700,57300,56100,56300,71720,2533500.0,45000000.0
2017-01-24,56000,56300,55200,56200,65333,2529000.0,45000000.0
2017-01-25,56000,56600,54400,54900,110322,2470500.0,45000000.0
2017-01-26,55400,55400,54300,54800,84026,2466000.0,45000000.0
2017-01-31,55300,55300,54500,54700,64216,2461500.0,45000000.0
2017-02-01,55200,55900,54300,54700,98189,2461500.0,45000000.0
2017-02-02,54600,54800,53600,53800,161554,2421000.0,45000000.0
2017-02-03,53900,54100,53100,53400,107981,2403000.0,45000000.0
2017-02-06,54000,54200,53500,53800,74644,2421000.0,45000000.0
2017-02-07,54200,54200,53600,54100,80936,2434500.0,45000000.0
2017-02-08,53900,54200,53400,53800,93411,2421000.0,45000000.0
2017-02-09,53800,55300,53800,54800,135954,2466000.0,45000000.0
2017-02-10,55300,55400,53000,53000,272775,2385000.0,45000000.0
2017-02-13,53400,54200,53100,54000,150950,2430000.0,45000000.0
2017-02-14,54100,54300,52900,53900,166950,2425500.0,45000000.0
2017-02-15,53700,55000,53700,54600,188261,2457000.0,45000000.0
2017-02-16,54900,55000,53500,54100,154843,2434500.0,45000000.0
2017-02-17,54700,56500,54600,56000,357916,2520000.0,45000000.0
2017-02-20,56200,57500,55700,56500,221696,2542500.0,45000000.0
2017-02-21,56500,57200,56100,56800,184800,2556000.0,45000000.0
2017-02-22,57300,58300,56800,57200,131199,2574000.0,45000000.0
2017-02-23,57200,57300,56200,57100,173345,2569500.0,45000000.0
2017-02-24,58500,61200,58400,59500,796422,2677500.0,45000000.0
2017-02-27,59900,61300,59800,61000,359463,2745000.0,45000000.0
2017-02-28,60200,61200,59600,60900,277362,2740500.0,45000000.0
2017-03-02,61000,61300,59800,60200,168200,2709000.0,45000000.0
2017-03-03,60200,61200,60200,60300,179042,2713500.0,45000000.0
2017-03-06,60300,61200,59300,60200,95751,2709000.0,45000000.0
2017-03-07,60900,63300,60300,63100,280066,2839500.0,45000000.0
2017-03-08,62500,63200,62000,62500,146933,2812500.0,45000000.0
2017-03-09,62500,62600,61000,61000,123597,2745000.0,45000000.0
2017-03-10,61000,61400,59900,60600,114324,2727000.0,45000000.0
2017-03-13,60600,61200,59800,60200,113350,2709000.0,45000000.0
2017-03-14,60200,60500,59400,59600,113531,2682000.0,45000000.0
2017-03-15,59600,59700,58300,59200,119201,2664000.0,45000000.0
2017-03-16,59500,59900,58400,58500,112161,2632500.0,45000000.0
2017-03-17,58200,59400,58200,59300,147842,2668500.0,45000000.0
2017-03-20,59300,59300,58300,58600,74771,2637000.0,45000000.0
2017-03-21,58700,58900,57500,57800,107594,2601000.0,45000000.0
2017-03-22,57900,60400,57500,60400,209676,2718000.0,45000000.0
2017-03-23,60300,62700,59700,62500,229767,2812500.0,45000000.0
2017-03-24,62500,62700,60900,61900,113557,2785500.0,45000000.0
2017-03-27,61400,62700,61000,62300,130065,2803500.0,45000000.0
2017-03-28,61900,62800,61400,62200,152440,2799000.0,45000000.0
2017-03-29,62300,62500,60400,61400,112594,2763000.0,45000000.0
2017-03-30,61300,64300,61300,62700,190024,2821500.0,45000000.0
2017-03-31,62700,62900,61700,62400,99334,2808000.0,45000000.0
2017-04-03,62700,62700,60200,60300,166785,2713500.0,45000000.0
2017-04-04,60300,62400,60300,60500,156057,2722500.0,45000000.0
2017-04-05,60600,60900,59900,60700,124377,2731500.0,45000000.0
2017-04-06,60700,61200,60200,61200,69325,2754000.0,45000000.0
2017-04-07,61400,61800,60700,61300,95435,2758500.0,45000000.0
2017-04-10,61000,61200,60300,60400,61059,2718000.0,45000000.0
2017-04-11,60200,60900,59500,60500,93610,2722500.0,45000000.0
2017-04-12,60400,60500,58900,59400,214695,2673000.0,45000000.0
2017-04-13,59700,59700,58700,58700,115904,2641500.0,45000000.0
2017-04-14,58800,60700,58800,59300,72256,2668500.0,45000000.0
2017-04-17,59400,59800,58800,59500,71077,2677500.0,45000000.0
2017-04-18,59600,59900,58700,59500,121367,2677500.0,45000000.0
2017-04-19,59100,59800,58800,59400,118461,2673000.0,45000000.0
2017-04-20,59100,59700,58500,59400,151927,2673000.0,45000000.0
2017-04-21,59400,59500,58500,59000,192061,2655000.0,45000000.0
2017-04-24,58700,58900,57000,57200,293772,2574000.0,45000000.0
2017-04-25,57200,57800,57100,57400,176173,2583000.0,45000000.0
2017-04-26,57500,58500,57500,58000,225172,2610000.0,45000000.0
2017-04-27,58400,59100,58000,58300,108741,2623500.0,45000000.0
2017-04-28,57500,58200,57000,57400,192913,2583000.0,45000000.0
2017-05-02,57600,57800,56300,56500,148955,2542500.0,45000000.0
2017-05-04,56100,59000,56100,58800,175757,2646000.0,45000000.0
2017-05-08,58400,59000,56800,57300,211354,2578500.0,45000000.0
2017-05-10,57400,58400,56900,57600,187616,2592000.0,45000000.0
2017-05-11,57700,58100,56900,57100,174920,2569500.0,45000000.0
2017-05-12,57100,57300,55800,56000,215457,2520000.0,45000000.0
2017-05-15,56000,56100,54500,54600,269466,2457000.0,45000000.0
2017-05-16,54300,54600,52800,53000,438393,2385000.0,45000000.0
2017-05-17,53000,53100,50500,51400,506642,2313000.0,45000000.0
2017-05-18,51000,52100,50900,51300,237499,2308500.0,45000000.0
2017-05-19,51500,51800,51000,51200,197747,2304000.0,45000000.0
2017-05-22,51200,51700,50600,51600,222128,2322000.0,45000000.0
2017-05-23,51700,51700,50900,51300,121301,2308500.0,45000000.0
2017-05-24,51800,52500,51800,52400,188413,2358000.0,45000000.0
2017-05-25,52700,52700,51100,51300,346247,2308500.0,45000000.0
2017-05-26,51300,53000,51300,52700,246067,2371500.0,45000000.0
2017-05-29,53100,53400,52000,52600,166439,2367000.0,45000000.0
2017-05-30,52400,53100,52300,52700,156406,2371500.0,45000000.0
2017-05-31,52700,53900,52400,53000,281270,2385000.0,45000000.0
2017-06-01,53100,54100,52900,53600,376807,2412000.0,45000000.0
2017-06-02,54000,54100,53100,53500,137787,2407500.0,45000000.0
2017-06-05,53900,54000,53100,53300,71544,2398500.0,45000000.0
2017-06-07,53300,53700,53100,53600,136349,2412000.0,45000000.0
2017-06-08,53700,53800,52900,53000,165578,2385000.0,45000000.0
2017-06-09,53100,53600,52500,52700,138155,2371500.0,45000000.0
2017-06-12,52800,53200,52500,52900,85876,2380500.0,45000000.0
2017-06-13,52900,53800,52600,53500,109178,2407500.0,45000000.0
2017-06-14,53400,53800,52000,52100,195117,2344500.0,45000000.0
2017-06-15,52100,52700,51700,52300,107293,2353500.0,45000000.0
2017-06-16,52300,52800,51700,52000,124952,2340000.0,45000000.0
2017-06-19,52100,52300,48500,49050,612368,2207250.0,45000000.0
2017-06-20,48400,48650,46250,47400,578096,2133000.0,45000000.0
2017-06-21,47100,48100,46850,47500,279206,2137500.0,45000000.0
2017-06-22,47400,47650,46450,46650,231807,2099250.0,45000000.0
2017-06-23,46350,47950,46350,47900,132262,2155500.0,45000000.0
2017-06-26,47900,47900,46900,47300,67536,2128500.0,45000000.0
2017-06-27,47050,47200,46050,46250,244702,2081250.0,45000000.0
2017-06-28,45850,45850,44350,44950,288798,2022750.0,45000000.0
2017-06-29,45100,45250,44150,44300,218725,1993500.0,45000000.0
2017-06-30,44300,44850,44000,44150,213612,1986750.0,45000000.0
2017-07-03,44500,45900,44400,45300,224533,2038500.0,45000000.0
2017-07-04,45450,45700,44800,45400,164859,2043000.0,45000000.0
2017-07-05,45050,45900,45050,45550,151783,2049750.0,45000000.0
2017-07-06,45450,45700,44500,44800,155350,2016000.0,45000000.0
2017-07-07,44550,45350,44500,44750,85804,2013750.0,45000000.0
2017-07-10,44750,45100,44650,45050,51746,2027250.0,45000000.0
2017-07-11,45000,45300,44600,44650,93154,2009250.0,45000000.0
2017-07-12,45200,46600,44050,44650,397774,2009250.0,45000000.0
2017-07-13,44850,44950,44450,44550,154203,2004750.0,45000000.0
2017-07-14,44550,44550,40400,40800,880270,1836000.0,45000000.0
2017-07-17,41000,41800,40700,41550,319335,1869750.0,45000000.0
2017-07-18,41550,43350,41550,43050,285175,1937250.0,45000000.0
2017-07-19,42900,44000,42900,43650,160099,1964250.0,45000000.0
2017-07-20,43900,44300,43200,43650,121409,1964250.0,45000000.0
2017-07-21,43600,44250,43550,43900,72468,1975500.0,45000000.0
2017-07-24,43800,43800,42950,43300,103890,1948500.0,45000000.0
2017-07-25,43050,44200,42800,43000,107842,1935000.0,45000000.0
2017-07-26,43500,44850,43050,44800,218515,2016000.0,45000000.0
2017-07-27,45050,45050,43800,44450,120861,2000250.0,45000000.0
2017-07-28,44450,45250,44050,45050,178058,2027250.0,45000000.0
2017-07-31,45150,45450,44750,45000,172587,2025000.0,45000000.0
2017-08-01,44950,47300,44950,47050,365606,2117250.0,45000000.0
2017-08-02,47250,48150,46550,47100,273339,2119500.0,45000000.0
2017-08-03,47100,48000,46750,47750,226907,2148750.0,45000000.0
2017-08-04,47750,48600,47650,48150,217783,2166750.0,45000000.0
2017-08-07,48850,49300,48350,48900,172938,2200500.0,45000000.0
2017-08-08,48750,49550,47750,49500,241802,2227500.0,45000000.0
2017-08-09,49450,49500,47650,47700,181477,2146500.0,45000000.0
2017-08-10,47700,49100,47550,48950,154705,2202750.0,45000000.0
2017-08-11,48300,48850,47650,48250,115288,2171250.0,45000000.0
2017-08-14,47950,48100,47300,47950,103409,2157750.0,45000000.0
2017-08-16,48150,48600,46900,47500,151808,2137500.0,45000000.0
2017-08-17,47500,47700,46900,47500,68910,2137500.0,45000000.0
2017-08-18,47050,48350,46650,46700,112198,2101500.0,45000000.0
2017-08-21,46800,46900,45500,45600,181133,2052000.0,45000000.0
2017-08-22,45900,46450,44950,45200,269390,2034000.0,45000000.0
2017-08-23,45350,47200,45350,46800,177562,2106000.0,45000000.0
2017-08-24,46550,47100,45800,46450,115004,2090250.0,45000000.0
2017-08-25,46400,46850,45700,46000,91501,2070000.0,45000000.0
2017-08-28,45400,46750,45400,46550,94828,2094750.0,45000000.0
2017-08-29,46750,46950,45650,46150,93516,2076750.0,45000000.0
2017-08-30,46150,46200,45600,46100,46796,2074500.0,45000000.0
2017-08-31,45950,46600,45700,45750,86351,2058750.0,45000000.0
2017-09-01,45750,45900,44600,44950,148387,2022750.0,45000000.0
2017-09-04,44000,44900,43800,44500,85054,2002500.0,45000000.0
2017-09-05,45000,46300,45000,46200,148573,2079000.0,45000000.0
2017-09-06,46150,46150,44200,44650,162266,2009250.0,45000000.0
2017-09-07,44650,45100,44550,44750,82382,2013750.0,45000000.0
2017-09-08,44350,44750,43700,44200,162233,1989000.0,45000000.0
2017-09-11,44200,44500,42550,42900,239817,1930500.0,45000000.0
2017-09-12,42900,43450,42850,43150,101928,1941750.0,45000000.0
2017-09-13,43150,43200,42400,42550,84648,1914750.0,45000000.0
2017-09-14,42350,43050,41900,43050,129148,1937250.0,45000000.0
2017-09-15,43000,43000,42100,42750,117182,1923750.0,45000000.0
2017-09-18,42650,43000,42400,42500,71637,1912500.0,45000000.0
2017-09-19,42500,43350,42400,43150,87181,1941750.0,45000000.0
2017-09-20,43150,43300,41300,41550,246238,1869750.0,45000000.0
2017-09-21,41350,41750,40650,41350,171587,1860750.0,45000000.0
2017-09-22,41100,41350,40500,40500,137052,1822500.0,45000000.0
2017-09-25,40450,40700,39450,39500,179189,1777500.0,45000000.0
2017-09-26,39450,40900,39350,40050,139256,1802250.0,45000000.0
2017-09-27,40100,42000,39850,41750,183839,1878750.0,45000000.0
2017-09-28,41250,41650,40200,40900,125892,1840500.0,45000000.0
2017-09-29,40850,42500,40500,41450,83082,1865250.0,45000000.0
2017-10-10,41550,42050,41200,41600,107175,1872000.0,45000000.0
2017-10-11,41550,43400,41300,42750,191323,1923750.0,45000000.0
2017-10-12,42650,43700,42350,42750,129333,1923750.0,45000000.0
2017-10-13,43250,44400,43000,43900,148985,1975500.0,45000000.0
2017-10-16,44150,44500,43350,44200,136223,1989000.0,45000000.0
2017-10-17,44000,44000,42650,43600,112289,1962000.0,45000000.0
2017-10-18,43500,44200,43250,44000,95035,1980000.0,45000000.0
2017-10-19,43900,46000,43700,44900,302313,2020500.0,45000000.0
2017-10-20,45500,49150,42800,45650,1386759,2054250.0,45000000.0
2017-10-23,45600,45600,42400,42700,500913,1921500.0,45000000.0
2017-10-24,42750,43500,42550,42750,211329,1923750.0,45000000.0
2017-10-25,42450,42600,41350,42000,200014,1890000.0,45000000.0
2017-10-26,41750,42650,41700,41750,112790,1878750.0,45000000.0
2017-10-27,41800,42350,41750,41900,109755,1885500.0,45000000.0
2017-10-30,42250,42250,41000,41700,140261,1876500.0,45000000.0
2017-10-31,41900,41900,41050,41300,150023,1858500.0,45000000.0
2017-11-01,41000,41550,40900,41200,129352,1854000.0,45000000.0
2017-11-02,41100,41450,40750,40800,105759,1836000.0,45000000.0
2017-11-03,41100,42200,40900,42000,151494,1890000.0,45000000.0
2017-11-06,42000,42450,41250,42350,164174,1905750.0,45000000.0
2017-11-07,42300,42350,41450,41550,137413,1869750.0,45000000.0
2017-11-08,41600,41900,41300,41800,126795,1881000.0,45000000.0
2017-11-09,41300,41600,39850,39950,658435,1797750.0,45000000.0
2017-11-10,39950,40000,39500,39550,274408,1779750.0,45000000.0
2017-11-13,39600,39750,39250,39300,199701,1768500.0,45000000.0
2017-11-14,39250,39550,38650,38850,240773,1748250.0,45000000.0
2017-11-15,38900,38950,38000,38300,250166,1723500.0,45000000.0
2017-11-16,38400,38850,37900,38750,132488,1743750.0,45000000.0
2017-11-17,38750,38800,38250,38600,131441,1737000.0,45000000.0
2017-11-20,38450,38650,38050,38250,145357,1721250.0,45000000.0
2017-11-21,38250,38250,37450,37750,237549,1698750.0,45000000.0
2017-11-22,37600,37650,37300,37500,154730,1687500.0,45000000.0
2017-11-23,37500,37750,37400,37500,115213,1687500.0,45000000.0
2017-11-24,37300,39350,37300,39200,252730,1764000.0,45000000.0
2017-11-27,39300,39350,38300,38300,207732,1723500.0,45000000.0
2017-11-28,38400,39400,38350,38650,195157,1739250.0,45000000.0
2017-11-29,38750,39000,38300,38300,98721,1723500.0,45000000.0
2017-11-30,38650,38700,37550,37700,226006,1696500.0,45000000.0
2017-12-01,37750,37800,37400,37500,126091,1687500.0,45000000.0
2017-12-04,37500,39150,37500,38900,271290,1750500.0,45000000.0
2017-12-05,39050,40400,38650,40150,404737,1806750.0,45000000.0
2017-12-06,40300,40300,39300,39700,180084,1786500.0,45000000.0
2017-12-07,41200,42400,39550,39650,686182,1784250.0,45000000.0
2017-12-08,39350,40100,38850,39650,190650,1784250.0,45000000.0
2017-12-11,39650,39750,38850,39200,108566,1764000.0,45000000.0
2017-12-12,39200,40650,39100,40500,208050,1822500.0,45000000.0
2017-12-13,40500,41250,40250,40900,188297,1840500.0,45000000.0
2017-12-14,41400,42100,40400,40400,413384,1818000.0,45000000.0
2017-12-15,41000,42000,40850,42000,199472,1890000.0,45000000.0
2017-12-18,42050,42100,41150,41300,133593,1858500.0,45000000.0
2017-12-19,41500,41800,41250,41650,106023,1874250.0,45000000.0
2017-12-20,41650,42000,41300,41800,95053,1881000.0,45000000.0
2017-12-21,41400,41450,39900,40100,178242,1804500.0,45000000.0
2017-12-22,40150,40400,39400,40000,158096,1800000.0,45000000.0
2017-12-26,40000,41100,40000,40650,144035,1829250.0,45000000.0
2017-12-27,40400,40450,39400,39600,124918,1782000.0,45000000.0
2017-12-28,39500,40750,39350,40600,78498,1827000.0,45000000.0
2018-01-02,40100,41350,40100,40950,100922,1842750.0,45000000.0
2018-01-03,40500,40650,39500,39650,164650,1784250.0,45000000.0
2018-01-04,39700,39800,38900,39200,132061,1764000.0,45000000.0
2018-01-05,39000,39500,38250,38600,182218,1737000.0,45000000.0
2018-01-08,38500,39250,38500,38850,97986,1748250.0,45000000.0
2018-01-09,38200,38800,38200,38450,149050,1730250.0,45000000.0
2018-01-10,38650,40850,38650,40200,292867,1809000.0,45000000.0
2018-01-11,40300,41400,40050,40750,249437,1833750.0,45000000.0
2018-01-12,40700,41700,40700,40950,176506,1842750.0,45000000.0
2018-01-15,41500,41550,40450,41000,108006,1845000.0,45000000.0
2018-01-16,40600,41250,39950,40700,86110,1831500.0,45000000.0
2018-01-17,40600,41000,40400,40600,103980,1827000.0,45000000.0
2018-01-18,40950,42200,40550,41100,233075,1849500.0,45000000.0
2018-01-19,41200,41350,40250,40250,101142,1811250.0,45000000.0
2018-01-22,40400,40800,39800,40800,89664,1836000.0,45000000.0
2018-01-23,40750,41650,40550,41550,147639,1869750.0,45000000.0
2018-01-24,41400,41750,41000,41300,96244,1858500.0,45000000.0
2018-01-25,41150,41300,40700,40950,93820,1842750.0,45000000.0
2018-01-26,40800,40850,40350,40650,147886,1829250.0,45000000.0
2018-01-29,40800,41600,40700,41500,128689,1867500.0,45000000.0
2018-01-30,41700,42600,41550,42250,248744,1901250.0,45000000.0
2018-01-31,42250,42250,40950,41900,160277,1885500.0,45000000.0
2018-02-01,41600,42250,41600,42250,102499,1901250.0,45000000.0
2018-02-02,42400,42800,41050,41050,148158,1847250.0,45000000.0
2018-02-05,40550,40550,39250,39300,189551,1768500.0,45000000.0
2018-02-06,38000,39800,38000,39750,197251,1788750.0,45000000.0
2018-02-07,39900,40650,39400,39550,126099,1779750.0,45000000.0
2018-02-08,39650,39900,38850,39000,122237,1755000.0,45000000.0
2018-02-09,38450,39700,38400,39550,110950,1779750.0,45000000.0
2018-02-12,39350,39400,38850,38850,66010,1748250.0,45000000.0
2018-02-13,38900,39100,38300,38450,130125,1730250.0,45000000.0
2018-02-14,38350,38650,37500,38050,145544,1712250.0,45000000.0
2018-02-19,38500,39550,38300,38950,111738,1752750.0,45000000.0
2018-02-20,39200,40250,39200,40050,165254,1802250.0,45000000.0
2018-02-21,40100,40500,39700,40300,102625,1813500.0,45000000.0
2018-02-22,40200,41000,40000,41000,128953,1845000.0,45000000.0
2018-02-23,41250,42050,41050,41750,196686,1878750.0,45000000.0
2018-02-26,42000,42050,41400,41500,131482,1867500.0,45000000.0
2018-02-27,41050,41550,40500,40650,87033,1829250.0,45000000.0
2018-02-28,40700,40900,40300,40350,93362,1815750.0,45000000.0
2018-03-02,40100,40500,39700,39750,95081,1788750.0,45000000.0
2018-03-05,39750,40400,39250,40000,73699,1800000.0,45000000.0
2018-03-06,39650,40650,39650,40500,81632,1822500.0,45000000.0
2018-03-07,40300,41050,39800,40800,153237,1836000.0,45000000.0
2018-03-08,40950,41650,40600,41650,145061,1874250.0,45000000.0
2018-03-09,41650,43800,41650,43100,425721,1939500.0,45000000.0
2018-03-12,43350,43400,43000,43050,124537,1937250.0,45000000.0
2018-03-13,42700,43300,42700,43200,106541,1944000.0,45000000.0
2018-03-14,42800,43200,41850,42500,128542,1912500.0,45000000.0
2018-03-15,42500,44700,42500,44300,340293,1993500.0,45000000.0
2018-03-16,44750,44750,44200,44350,180078,1995750.0,45000000.0
2018-03-19,44650,46850,44350,46300,499627,2083500.0,45000000.0
2018-03-20,46350,47000,45150,45550,260330,2049750.0,45000000.0
2018-03-21,45450,46200,44950,45550,222650,2049750.0,45000000.0
2018-03-22,45550,46350,44850,45000,145070,2025000.0,45000000.0
2018-03-23,44400,44500,43250,44050,185258,1982250.0,45000000.0
2018-03-26,44150,45700,44150,44800,159951,2016000.0,45000000.0
2018-03-27,45700,46650,45100,46400,186214,2088000.0,45000000.0
2018-03-28,46250,46400,44100,44400,178906,1998000.0,45000000.0
2018-03-29,44400,46300,44400,45400,257246,2043000.0,45000000.0
2018-03-30,45800,45850,44900,45500,138455,2047500.0,45000000.0
2018-04-02,45500,46450,44300,44600,152028,2007000.0,45000000.0
2018-04-03,44600,46200,44600,46200,212904,2079000.0,45000000.0
2018-04-04,45900,46200,43000,43750,247710,1968750.0,45000000.0
2018-04-05,44200,45100,44000,44750,104665,2013750.0,45000000.0
2018-04-06,44500,44500,43700,44350,130335,1995750.0,45000000.0
2018-04-09,44350,44950,43900,44700,70913,2011500.0,45000000.0
2018-04-10,44450,46150,44450,46100,155298,2074500.0,45000000.0
2018-04-11,45400,46250,44400,44700,160398,2011500.0,45000000.0
2018-04-12,45000,45450,44550,44550,139376,2004750.0,45000000.0
2018-04-13,44450,45200,44450,45000,65824,2025000.0,45000000.0
2018-04-16,45300,46400,45250,46350,200535,2085750.0,45000000.0
2018-04-17,46300,46300,45500,46050,169543,2072250.0,45000000.0
2018-04-18,46050,46500,45300,45500,122389,2047500.0,45000000.0
2018-04-19,45450,48500,44950,48450,526149,2180250.0,45000000.0
2018-04-20,49100,50800,48250,49750,492858,2238750.0,45000000.0
2018-04-23,50400,52400,50400,51200,537231,2304000.0,45000000.0
2018-04-24,51100,51300,49400,49500,271700,2227500.0,45000000.0
2018-04-25,49300,50400,48500,48750,200649,2193750.0,45000000.0
2018-04-26,48750,49800,48450,49050,128729,2207250.0,45000000.0
2018-04-27,49050,50200,48750,49750,150653,2238750.0,45000000.0
2018-04-30,50300,52200,50100,50700,203011,2281500.0,45000000.0
2018-05-02,51900,52800,49850,51000,291294,2295000.0,45000000.0
2018-05-03,48000,48150,42950,43050,1535065,1937250.0,45000000.0
2018-05-04,43150,43400,41850,42000,539818,1890000.0,45000000.0
2018-05-08,42700,43450,41100,41250,579646,1856250.0,45000000.0
2018-05-09,41250,41400,39650,40300,477532,1813500.0,45000000.0
2018-05-10,40650,41850,40100,41350,391190,1860750.0,45000000.0
2018-05-11,41500,43300,41200,42950,326574,1932750.0,45000000.0
2018-05-14,43550,44100,43050,44000,307355,1980000.0,45000000.0
2018-05-15,44400,45250,43300,44900,395914,2020500.0,45000000.0
2018-05-16,43700,44300,42750,43200,313300,1944000.0,45000000.0
2018-05-17,43250,44550,42500,44450,340340,2000250.0,45000000.0
2018-05-18,44400,44450,42800,43350,248128,1950750.0,45000000.0
2018-05-21,42900,43100,41700,42700,273512,1921500.0,45000000.0
2018-05-23,42100,42800,41300,42250,263267,1901250.0,45000000.0
2018-05-24,42500,43300,42000,42400,138816,1908000.0,45000000.0
2018-05-25,40950,41850,40600,41250,195920,1856250.0,45000000.0
2018-05-28,42250,43500,42050,43050,275751,1937250.0,45000000.0
2018-05-29,43050,43050,40950,41000,395687,1845000.0,45000000.0
2018-05-30,41100,41500,40700,41200,214659,1854000.0,45000000.0
2018-05-31,41100,41100,40250,40450,254717,1820250.0,45000000.0
2018-06-01,40600,41050,40500,41000,122317,1845000.0,45000000.0
2018-06-04,41250,41250,40500,40850,92797,1838250.0,45000000.0
2018-06-05,40850,41000,40100,40600,195785,1827000.0,45000000.0
2018-06-07,40850,40900,40100,40200,200061,1809000.0,45000000.0
2018-06-08,40250,40400,40000,40050,150263,1802250.0,45000000.0
2018-06-11,40050,40400,40000,40200,137188,1809000.0,45000000.0
2018-06-12,40500,41050,39950,40000,217294,1800000.0,45000000.0
2018-06-14,39800,39900,38750,38750,307866,1743750.0,45000000.0
2018-06-15,38800,39300,38750,39150,145643,1761750.0,45000000.0
2018-06-18,38750,38850,36250,36450,439700,1640250.0,45000000.0
2018-06-19,36250,36400,34900,35000,331842,1575000.0,45000000.0
2018-06-20,34600,35750,34600,35250,223538,1586250.0,45000000.0
2018-06-21,35400,36100,34950,34950,163037,1572750.0,45000000.0
2018-06-22,34700,35700,34700,35500,189175,1597500.0,45000000.0
2018-06-25,35650,37200,34900,37050,274681,1667250.0,45000000.0
2018-06-26,36950,38100,36650,37200,329603,1674000.0,45000000.0
2018-06-27,37200,37200,36000,36100,161238,1624500.0,45000000.0
2018-06-28,36100,36750,35500,36100,122019,1624500.0,45000000.0
2018-06-29,36100,36450,34600,35650,170797,1604250.0,45000000.0
2018-07-02,35350,36550,33000,33100,472426,1489500.0,45000000.0
2018-07-03,33100,33950,32850,33200,221461,1494000.0,45000000.0
2018-07-04,32800,33500,32800,33300,91679,1498500.0,45000000.0
