만도(204320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-02-01,55700,55700,54300,55300,101808,2596729.0,9391424.0
2018-02-02,55000,59100,54900,57600,119742,2704730.0,9391424.0
2018-02-05,58100,58900,55100,55300,74786,2596729.0,9391424.0
2018-02-06,55700,58100,54500,57200,110120,2685947.0,9391424.0
2018-02-07,54200,54400,45599,46800,657625,2197593.0,9391424.0
2018-02-08,46300,47400,45800,46200,196871,2169419.0,9391424.0
2018-02-09,45200,46600,44300,45100,129177,2117766.0,9391424.0
2018-02-12,45400,46000,44300,45000,81283,2113070.0,9391424.0
2018-02-13,45600,47900,45400,45600,197610,2141245.0,9391424.0
2018-02-14,45799,47400,45799,47100,88260,2211680.0,9391424.0
2018-02-19,47999,48700,47600,47900,61618,2249246.0,9391424.0
2018-02-20,47900,48300,46700,46900,37959,2202289.0,9391424.0
2018-02-21,47100,48999,47100,48700,71040,2286812.0,9391424.0
2018-02-22,48800,49700,48100,49500,74953,2324377.0,9391424.0
2018-02-23,49900,50200,49300,50100,45526,2352552.0,9391424.0
2018-02-26,50300,50600,49600,50500,38557,2371335.0,9391424.0
2018-02-27,50000,51500,50000,50900,47619,2390117.0,9391424.0
2018-02-28,51000,51500,50100,51500,49533,2418292.0,9391424.0
2018-03-02,51000,51400,48400,48400,75052,2272725.0,9391424.0
2018-03-05,47999,48900,47699,47900,28377,2249246.0,9391424.0
2018-03-06,47700,48700,47200,47300,36324,2221072.0,9391424.0
2018-03-07,46900,47099,45200,45800,104833,2150636.0,9391424.0
2018-03-08,46300,46300,45500,45800,66516,2150636.0,9391424.0
2018-03-09,46100,47200,45900,47000,64691,2206985.0,9391424.0
2018-03-12,47300,47800,46700,46800,43602,2197593.0,9391424.0
2018-03-13,46900,47199,45800,46000,58497,2160028.0,9391424.0
2018-03-14,46099,47000,45400,46300,77903,2174115.0,9391424.0
2018-03-15,46500,46500,45100,45800,52858,2150636.0,9391424.0
2018-03-16,45900,46600,45700,45900,36515,2155332.0,9391424.0
2018-03-19,45600,46200,44700,45700,48829,2145940.0,9391424.0
2018-03-20,45100,45700,43700,45500,80701,2136549.0,9391424.0
2018-03-21,45400,46400,45400,45600,32235,2141245.0,9391424.0
2018-03-22,45700,48800,45700,47900,142157,2249246.0,9391424.0
2018-03-23,47000,47500,45800,45900,70409,2155332.0,9391424.0
2018-03-26,45500,47500,45500,47000,70527,2206985.0,9391424.0
2018-03-27,47800,49300,46900,48900,69722,2296203.0,9391424.0
2018-03-28,48400,48500,46900,47500,104932,2230463.0,9391424.0
2018-03-29,47400,47900,46000,46100,145558,2164723.0,9391424.0
2018-03-30,46900,47100,46000,46400,49235,2178810.0,9391424.0
2018-04-02,46400,49700,46400,49100,109733,2305595.0,9391424.0
2018-04-03,48800,50400,47200,47300,76775,2221072.0,9391424.0
2018-04-04,47600,49700,47600,49400,69193,2319682.0,9391424.0
2018-04-05,50300,50300,48100,48500,65683,2277420.0,9391424.0
2018-04-06,48700,48900,47699,47900,61858,2249246.0,9391424.0
2018-04-09,47700,48000,46700,47200,34800,2216376.0,9391424.0
2018-04-10,47600,48200,47000,47600,34725,2235159.0,9391424.0
2018-04-11,47299,47400,46800,47000,75864,2206985.0,9391424.0
2018-04-12,46500,47600,46500,46600,38236,2188202.0,9391424.0
2018-04-13,46600,46600,45400,45600,58719,2141245.0,9391424.0
2018-04-16,46200,46900,45700,45800,39611,2150636.0,9391424.0
2018-04-17,46100,46700,45900,45900,31609,2155332.0,9391424.0
2018-04-18,46100,46500,45800,46000,57256,2160028.0,9391424.0
2018-04-19,46200,47100,45700,45900,55022,2155332.0,9391424.0
2018-04-20,46000,46200,45100,45200,62159,2122462.0,9391424.0
2018-04-23,45400,45900,44700,45900,27508,2155332.0,9391424.0
2018-04-24,46400,46400,45200,45400,32123,2131853.0,9391424.0
2018-04-25,45299,45400,42200,42300,112510,1986286.0,9391424.0
2018-04-26,42100,44000,42100,43300,108750,2033243.0,9391424.0
2018-04-27,43000,45000,41800,44700,131094,2098983.0,9391424.0
2018-04-30,44100,45400,44100,45400,76116,2131853.0,9391424.0
2018-05-02,0,0,0,45400,0,2131853.0,9391424.0
2018-05-03,0,0,0,45400,0,,
2018-05-04,0,0,0,45400,0,,
2018-05-08,45300,45750,44650,45250,215006,2124810.0,46957120.0
2018-05-09,45050,45500,43500,45200,254620,2122462.0,46957120.0
2018-05-10,44600,44750,43400,43500,282573,2042635.0,46957120.0
2018-05-11,43950,44250,43050,43900,460404,2061418.0,46957120.0
2018-05-14,43900,44000,42600,42650,195496,2002721.0,46957120.0
2018-05-15,42700,43150,41650,41750,322932,1960460.0,46957120.0
2018-05-16,41650,44350,41050,44100,462180,2070809.0,46957120.0
2018-05-17,43750,46600,43750,46550,402992,2185854.0,46957120.0
2018-05-18,46300,48100,45450,47550,427400,2232811.0,46957120.0
2018-05-21,47550,47900,45000,45850,265171,2152984.0,46957120.0
2018-05-23,45200,46350,43950,44000,364721,2066113.0,46957120.0
2018-05-24,44550,44650,42250,42400,406852,1990982.0,46957120.0
2018-05-25,42400,42400,40050,40400,582775,1897068.0,46957120.0
2018-05-28,40800,41850,40700,41000,380684,1925242.0,46957120.0
2018-05-29,40750,41950,40750,40950,304010,1922894.0,46957120.0
2018-05-30,40850,41050,39500,39750,289553,1866546.0,46957120.0
2018-05-31,39900,40450,38150,38450,634059,1805501.0,46957120.0
2018-06-01,38900,41500,38700,40800,623473,1915850.0,46957120.0
2018-06-04,40950,43400,40950,43000,832347,2019156.0,46957120.0
2018-06-05,43000,43000,41200,41400,400556,1944025.0,46957120.0
2018-06-07,41150,42950,40800,42750,389599,2007417.0,46957120.0
2018-06-08,42750,42750,40350,40400,453623,1897068.0,46957120.0
2018-06-11,40200,40900,39150,39300,422289,1845415.0,46957120.0
2018-06-12,39200,39250,37800,37950,707830,1782023.0,46957120.0
2018-06-14,38150,38450,37600,37750,590473,1772631.0,46957120.0
2018-06-15,38200,40900,38050,39350,1228644,1847763.0,46957120.0
2018-06-18,39300,40300,38700,38850,603052,1824284.0,46957120.0
2018-06-19,39100,40050,38050,38150,439921,1791414.0,46957120.0
2018-06-20,38350,38900,37750,38350,393374,1800806.0,46957120.0
2018-06-21,38200,38600,37150,37600,537768,1765588.0,46957120.0
2018-06-22,37100,37550,35500,36500,927070,1713935.0,46957120.0
2018-06-25,36150,37800,36150,37450,411542,1758544.0,46957120.0
2018-06-26,36850,38700,36850,38200,495398,1793762.0,46957120.0
2018-06-27,37800,38750,37000,37100,479635,1742109.0,46957120.0
2018-06-28,37250,38450,36850,37600,484685,1765588.0,46957120.0
2018-06-29,38000,38550,37350,38400,392898,1803153.0,46957120.0
2018-07-02,38400,38500,37750,38100,225802,1789066.0,46957120.0
2018-07-03,38100,39100,35900,36650,394917,1720978.0,46957120.0
2018-07-04,36600,36800,34100,34150,561257,1603586.0,46957120.0
2018-07-05,35000,35800,34400,35600,590534,1671673.0,46957120.0
2018-07-06,35650,39200,35650,38600,910533,1812545.0,46957120.0
2018-07-09,38750,40400,38100,40200,415988,1887676.0,46957120.0
2018-07-10,40200,41000,38550,38900,384533,1826632.0,46957120.0
2018-07-11,38250,39450,38250,39000,321072,1831328.0,46957120.0
2018-07-12,39000,40150,38850,39450,289865,1852458.0,46957120.0
2018-07-13,39450,40400,38700,40050,279617,1880633.0,46957120.0
2018-07-16,39750,42200,39650,41400,499018,1944025.0,46957120.0
2018-07-17,41100,41900,40350,40900,220680,1920546.0,46957120.0
2018-07-18,40550,41000,39800,40150,194031,1885328.0,46957120.0
2018-07-19,40150,41800,39450,39650,256996,1861850.0,46957120.0
2018-07-20,39600,41150,38950,40950,436496,1922894.0,46957120.0
2018-07-23,41000,42550,40950,41850,515662,1965155.0,46957120.0
2018-07-24,42250,42250,39100,39700,828162,1864198.0,46957120.0
2018-07-25,39800,40600,39250,39850,197332,1871241.0,46957120.0
2018-07-26,40000,40450,38700,39800,390310,1868893.0,46957120.0
2018-07-27,40350,43450,40350,41700,1172103,1958112.0,46957120.0
2018-07-30,41500,41500,40150,41250,420482,1936981.0,46957120.0
2018-07-31,41000,42050,40550,41900,232516,1967503.0,46957120.0
2018-08-01,42300,42450,41050,41100,199717,1929938.0,46957120.0
2018-08-02,41150,41150,39000,39400,387022,1850111.0,46957120.0
2018-08-03,39450,39500,38350,39150,332553,1838371.0,46957120.0
2018-08-06,39500,40550,39200,39450,384812,1852458.0,46957120.0
2018-08-07,39550,39700,39000,39300,155303,1845415.0,46957120.0
2018-08-08,39450,40100,39400,39600,180995,1859502.0,46957120.0
2018-08-09,39300,39500,38900,39150,258121,1838371.0,46957120.0
2018-08-10,38900,39150,38250,38400,194323,1803153.0,46957120.0
2018-08-13,37800,38750,36750,37500,225081,1760892.0,46957120.0
2018-08-14,37900,37900,36700,37250,154798,1749153.0,46957120.0
2018-08-16,37000,37750,36550,37750,161933,1772631.0,46957120.0
2018-08-17,37800,38350,37300,37450,146106,1758544.0,46957120.0
2018-08-20,37600,38600,37550,37800,236722,1774979.0,46957120.0
2018-08-21,37600,38300,37600,37950,138598,1782023.0,46957120.0
2018-08-22,37850,37850,36900,37000,382454,1737413.0,46957120.0
2018-08-23,37150,37300,36050,36400,301946,1709239.0,46957120.0
2018-08-24,36150,36950,36150,36450,210602,1711587.0,46957120.0
2018-08-27,36600,36850,36400,36550,176464,1716283.0,46957120.0
2018-08-28,36950,37900,36950,37550,398236,1763240.0,46957120.0
2018-08-29,37550,37750,36700,36950,217214,1735066.0,46957120.0
2018-08-30,36900,37100,35600,35800,535743,1681065.0,46957120.0
2018-08-31,35800,36200,35400,35750,426193,1678717.0,46957120.0
2018-09-03,35750,36050,34850,35200,367874,1652891.0,46957120.0
2018-09-04,35400,35550,34700,35250,286320,1655238.0,46957120.0
2018-09-05,35250,36100,35200,35300,365572,1657586.0,46957120.0
2018-09-06,35350,36900,35200,36300,655113,1704543.0,46957120.0
2018-09-07,36700,37250,36200,36400,326203,1709239.0,46957120.0
2018-09-10,36100,36950,36100,36550,287300,1716283.0,46957120.0
2018-09-11,36700,36750,34600,34700,902967,1629412.0,46957120.0
2018-09-12,34800,35150,33850,34200,470691,1605934.0,46957120.0
2018-09-13,34250,34250,33150,33350,476181,1566020.0,46957120.0
2018-09-14,33400,34400,33400,34100,377455,1601238.0,46957120.0
2018-09-17,34350,34650,33900,34100,240661,1601238.0,46957120.0
2018-09-18,33850,34350,33350,34200,354282,1605934.0,46957120.0
2018-09-19,34200,34400,33700,34000,278671,1596542.0,46957120.0
2018-09-20,34000,34150,33700,34050,393186,1598890.0,46957120.0
2018-09-21,34300,34900,33750,34650,365197,1627064.0,46957120.0
2018-09-27,34700,35400,34700,35300,417608,1657586.0,46957120.0
2018-09-28,35200,35400,34100,34500,375049,1620021.0,46957120.0
2018-10-01,34400,34700,33400,33550,422211,1575411.0,46957120.0
2018-10-02,33550,33600,32400,32550,381719,1528454.0,46957120.0
2018-10-04,32350,32500,29500,29600,942866,1389931.0,46957120.0
2018-10-05,29650,30300,29200,29950,427234,1406366.0,46957120.0
2018-10-08,29950,30150,29600,29900,231192,1404018.0,46957120.0
2018-10-10,29700,30150,27950,28100,484854,1319495.0,46957120.0
2018-10-11,26700,27450,26650,27000,635022,1267842.0,46957120.0
2018-10-12,26900,27350,26550,26900,444292,1263147.0,46957120.0
2018-10-15,26900,27700,26250,26550,372252,1246712.0,46957120.0
2018-10-16,26650,29000,26650,28350,552957,1331234.0,46957120.0
2018-10-17,28450,29750,28250,29550,402036,1387583.0,46957120.0
2018-10-18,29300,29950,28250,28550,542334,1340626.0,46957120.0
2018-10-19,28150,28400,27450,27950,366837,1312452.0,46957120.0
2018-10-22,27950,29750,27600,29650,517255,1392279.0,46957120.0
2018-10-23,29300,29600,27350,27600,536177,1296017.0,46957120.0
2018-10-24,27850,29500,27800,29450,493793,1382887.0,46957120.0
2018-10-25,28700,29650,26650,28600,659882,1342974.0,46957120.0
2018-10-26,28150,29750,27600,28650,389800,1345321.0,46957120.0
2018-10-29,28650,29550,27450,27550,463918,1293669.0,46957120.0
2018-10-30,28700,31100,28100,30850,1438355,1448627.0,46957120.0
2018-10-31,30600,30700,29500,30550,668176,1434540.0,46957120.0
2018-11-01,30750,32250,30000,31950,640763,1500280.0,46957120.0
2018-11-02,32150,32650,32050,32600,389851,1530802.0,46957120.0
2018-11-05,32000,32250,31450,32000,305804,1502628.0,46957120.0
2018-11-06,31850,32500,31650,32450,217002,1523759.0,46957120.0
2018-11-07,32200,32200,31100,31200,282386,1465062.0,46957120.0
2018-11-08,31550,32100,30100,30400,323604,1427496.0,46957120.0
2018-11-09,30600,31300,29800,30350,343272,1425149.0,46957120.0
2018-11-12,30350,30350,28600,29000,399448,1361756.0,46957120.0
2018-11-13,28900,30400,28500,30100,299987,1413409.0,46957120.0
2018-11-14,30150,30500,29250,29500,180712,1385235.0,46957120.0
2018-11-15,29800,30650,29650,30350,308202,1425149.0,46957120.0
2018-11-16,30150,30950,30050,30550,168828,1434540.0,46957120.0
2018-11-19,30400,30750,29900,30200,241200,1418105.0,46957120.0
2018-11-20,30050,30200,27950,28200,720993,1324191.0,46957120.0
2018-11-21,27850,28850,27250,28850,382344,1354713.0,46957120.0
2018-11-22,28800,28800,26450,26600,780605,1249059.0,46957120.0
2018-11-23,26550,26900,26200,26650,400585,1251407.0,46957120.0
2018-11-26,26550,27450,26550,27050,299579,1270190.0,46957120.0
2018-11-27,27200,29450,27200,29250,849052,1373496.0,46957120.0
2018-11-28,29350,29900,28750,29400,343662,1380539.0,46957120.0
2018-11-29,29600,30650,28900,29050,352552,1364104.0,46957120.0
2018-11-30,29050,30250,29000,29800,411466,1399322.0,46957120.0
2018-12-03,30250,31100,30200,31000,349705,1455671.0,46957120.0
2018-12-04,31300,31450,30000,30250,315135,1420453.0,46957120.0
2018-12-05,29800,29900,28650,29000,480665,1361756.0,46957120.0
2018-12-06,29200,29750,28700,29400,297918,1380539.0,46957120.0
2018-12-07,29650,30150,28400,28550,395028,1340626.0,46957120.0
2018-12-10,28000,28600,27200,28600,337981,1342974.0,46957120.0
2018-12-11,28600,28850,27900,28600,172449,1342974.0,46957120.0
2018-12-12,28850,30700,28800,29500,567623,1385235.0,46957120.0
2018-12-13,29500,30200,29350,30000,456505,1408714.0,46957120.0
2018-12-14,30100,31200,29600,30150,422230,1415757.0,46957120.0
2018-12-17,30150,31100,29700,30950,284720,1453323.0,46957120.0
2018-12-18,30800,31000,30450,31000,204861,1455671.0,46957120.0
2018-12-19,31200,31800,30600,31600,484208,1483845.0,46957120.0
2018-12-20,31400,31800,30700,31300,289473,1469758.0,46957120.0
2018-12-21,31400,31500,30100,30300,252881,1422801.0,46957120.0
2018-12-24,30400,30850,30100,30450,226685,1429844.0,46957120.0
2018-12-26,29850,30250,28600,28900,392398,1357061.0,46957120.0
2018-12-27,29150,29500,28600,28950,287368,1359409.0,46957120.0
2018-12-28,28950,29250,28750,28950,212276,1359409.0,46957120.0
2019-01-02,29050,29250,28600,28850,246212,1354713.0,46957120.0
2019-01-03,28850,29750,28350,29350,320378,1378191.0,46957120.0
2019-01-04,29100,30150,28900,29700,360790,1394626.0,46957120.0
2019-01-07,29950,30350,28750,29800,430204,1399322.0,46957120.0
2019-01-08,29400,29550,27100,27300,1139022,1281929.0,46957120.0
2019-01-09,27650,30100,27650,29600,1300472,1389931.0,46957120.0
2019-01-10,29650,30250,28300,29900,610011,1404018.0,46957120.0
2019-01-11,29900,30150,29300,29450,174309,1382887.0,46957120.0
2019-01-14,28900,30100,28900,29850,258012,1401670.0,46957120.0
2019-01-15,29850,32000,29850,31550,930104,1481497.0,46957120.0
2019-01-16,31850,32150,31250,31600,403685,1483845.0,46957120.0
2019-01-17,31500,31550,30200,31000,571156,1455671.0,46957120.0
2019-01-18,31300,33000,31100,32950,929475,1547237.0,46957120.0
2019-01-21,33200,34400,32450,32600,992662,1530802.0,46957120.0
2019-01-22,32750,33600,32200,32550,570595,1528454.0,46957120.0
2019-01-23,32250,33300,32100,33150,409363,1556629.0,46957120.0
2019-01-24,33050,33050,32400,32500,321005,1526106.0,46957120.0
2019-01-25,32400,32850,32150,32500,360759,1526106.0,46957120.0
2019-01-28,32950,33600,32500,32800,536881,1540194.0,46957120.0
2019-01-29,33000,33750,32550,33500,567402,1573064.0,46957120.0
2019-01-30,33500,33700,33000,33200,431393,1558976.0,46957120.0
2019-01-31,33650,34650,33550,33950,536293,1594194.0,46957120.0
2019-02-01,32950,32950,31050,31850,1820409,1495584.0,46957120.0
2019-02-07,31700,31750,30850,31350,510768,1472106.0,46957120.0
2019-02-08,31450,31450,30200,30400,688103,1427496.0,46957120.0
2019-02-11,30400,30800,30200,30750,408759,1443931.0,46957120.0
2019-02-12,30650,32350,30650,32000,964386,1502628.0,46957120.0
2019-02-13,32250,32750,31800,32250,557389,1514367.0,46957120.0
2019-02-14,32250,32350,31550,32000,365380,1502628.0,46957120.0
2019-02-15,32050,32250,31600,31700,215059,1488541.0,46957120.0
2019-02-18,31550,31700,30800,31250,434986,1467410.0,46957120.0
2019-02-19,31150,31400,30550,30850,433199,1448627.0,46957120.0
2019-02-20,30950,31850,30900,31600,589899,1483845.0,46957120.0
2019-02-21,31650,32100,31400,31600,322396,1483845.0,46957120.0
2019-02-22,31600,31800,31250,31450,152760,1476801.0,46957120.0
2019-02-25,31900,32950,31750,32850,604353,1542541.0,46957120.0
2019-02-26,32750,33800,32750,33550,530160,1575411.0,46957120.0
2019-02-27,33900,34500,33550,34300,589558,1610629.0,46957120.0
2019-02-28,34200,34200,32650,32800,509205,1540194.0,46957120.0
2019-03-04,33150,33800,32650,33100,333518,1554281.0,46957120.0
2019-03-05,33000,33600,32500,33350,239960,1566020.0,46957120.0
2019-03-06,33550,33900,33000,33050,231055,1551933.0,46957120.0
2019-03-07,33100,33100,31500,31650,567841,1486193.0,46957120.0
2019-03-08,31350,31600,30750,31200,404354,1465062.0,46957120.0
2019-03-11,31100,31100,30350,30600,331598,1436888.0,46957120.0
2019-03-12,30850,31550,30850,31300,318614,1469758.0,46957120.0
2019-03-13,31400,31600,31000,31250,212556,1467410.0,46957120.0
2019-03-14,31050,31400,30400,30600,487389,1436888.0,46957120.0
2019-03-15,30650,31000,30400,30750,479057,1443931.0,46957120.0
2019-03-18,30950,31650,30800,31650,335355,1486193.0,46957120.0
2019-03-19,31700,31750,31100,31250,200707,1467410.0,46957120.0
2019-03-20,31450,31450,30500,30900,263868,1450975.0,46957120.0
2019-03-21,30850,31150,30350,30600,282351,1436888.0,46957120.0
2019-03-22,30700,30800,30000,30200,357646,1418105.0,46957120.0
2019-03-25,29750,29850,28700,28850,525142,1354713.0,46957120.0
2019-03-26,29000,29400,28850,29300,255607,1375844.0,46957120.0
2019-03-27,29450,29450,28750,29000,236525,1361756.0,46957120.0
2019-03-28,28550,29100,28550,28750,194971,1350017.0,46957120.0
2019-03-29,28850,28900,28300,28600,187628,1342974.0,46957120.0
2019-04-01,28700,29450,28700,29350,283899,1378191.0,46957120.0
2019-04-02,29350,29550,29050,29150,208406,1368800.0,46957120.0
2019-04-03,29100,30200,29100,30100,327873,1413409.0,46957120.0
2019-04-04,30250,30900,30100,30650,359941,1439236.0,46957120.0
2019-04-05,30700,31500,30350,31450,521854,1476801.0,46957120.0
2019-04-08,31650,32000,31300,31900,498218,1497932.0,46957120.0
2019-04-09,32000,32850,31650,32550,577249,1528454.0,46957120.0
2019-04-10,32100,33950,31700,33750,787197,1584803.0,46957120.0
2019-04-11,34050,35300,33900,35150,1175361,1650543.0,46957120.0
2019-04-12,35150,36300,34650,35050,874112,1645847.0,46957120.0
2019-04-15,35050,35700,34450,34550,470493,1622368.0,46957120.0
2019-04-16,34400,35450,34300,34850,467990,1636456.0,46957120.0
2019-04-17,35100,37150,34900,37100,815180,1742109.0,46957120.0
2019-04-18,37250,39800,36450,36950,1829473,1735066.0,46957120.0
2019-04-19,37500,37750,36150,36750,379814,1725674.0,46957120.0
2019-04-22,36250,37050,35650,36100,359863,1695152.0,46957120.0
2019-04-23,35750,36900,35450,36350,362653,1706891.0,46957120.0
2019-04-24,36350,36550,34850,35450,356607,1664630.0,46957120.0
2019-04-25,35150,35350,34250,34650,491108,1627064.0,46957120.0
2019-04-26,34100,34100,31700,32000,1451248,1502628.0,46957120.0
2019-04-29,32250,34600,32050,34550,671093,1622368.0,46957120.0
2019-04-30,34750,34850,32800,33400,652408,1568368.0,46957120.0
2019-05-02,33100,33750,32200,33550,436249,1575411.0,46957120.0
2019-05-03,33250,33550,32550,32650,254686,1533150.0,46957120.0
2019-05-07,32000,32650,31600,32450,334407,1523759.0,46957120.0
2019-05-08,31600,32700,31600,32200,203547,1512019.0,46957120.0
2019-05-09,32200,32250,30900,30900,461648,1450975.0,46957120.0
2019-05-10,31200,31500,30150,30900,360100,1450975.0,46957120.0
2019-05-13,30600,31000,30350,30750,163851,1443931.0,46957120.0
2019-05-14,30400,30800,29700,30050,423509,1411061.0,46957120.0
2019-05-15,30150,31100,29850,31100,329759,1460366.0,46957120.0
2019-05-16,32400,32700,30600,30800,560998,1446279.0,46957120.0
2019-05-17,30900,31100,30050,30150,291534,1415757.0,46957120.0
2019-05-20,30200,30750,29950,30100,251104,1413409.0,46957120.0
2019-05-21,30000,30150,29550,29750,234798,1396974.0,46957120.0
2019-05-22,29900,30250,29350,29550,289859,1387583.0,46957120.0
2019-05-23,29700,30000,29250,29600,191793,1389931.0,46957120.0
2019-05-24,29300,29550,28850,29150,319447,1368800.0,46957120.0
2019-05-27,29100,29750,28950,29500,230734,1385235.0,46957120.0
2019-05-28,29550,30800,29100,30000,568311,1408714.0,46957120.0
2019-05-29,29950,30000,28600,28850,400854,1354713.0,46957120.0
2019-05-30,28900,29600,28700,29400,213025,1380539.0,46957120.0
2019-05-31,29400,29400,27800,28500,595567,1338278.0,46957120.0
2019-06-03,28150,28650,27950,28550,288265,1340626.0,46957120.0
2019-06-04,28550,29050,28400,28600,380602,1342974.0,46957120.0
2019-06-05,29200,29300,28900,29050,240456,1364104.0,46957120.0
2019-06-07,29100,29750,29100,29350,232620,1378191.0,46957120.0
2019-06-10,29900,30500,29850,30350,337676,1425149.0,46957120.0
2019-06-11,30750,30750,29850,30150,285780,1415757.0,46957120.0
2019-06-12,30450,30650,29300,29450,435949,1382887.0,46957120.0
2019-06-13,29500,29600,28800,29450,423096,1382887.0,46957120.0
2019-06-14,29500,29700,29050,29250,220162,1373496.0,46957120.0
2019-06-17,29150,29550,28850,28950,206895,1359409.0,46957120.0
2019-06-18,28950,29100,28800,29000,135431,1361756.0,46957120.0
2019-06-19,29350,29400,29000,29150,176718,1368800.0,46957120.0
2019-06-20,29200,29800,29000,29550,274673,1387583.0,46957120.0
2019-06-21,29600,29650,29000,29000,240195,1361756.0,46957120.0
2019-06-24,29000,29650,28950,29400,215843,1380539.0,46957120.0
2019-06-25,29450,29950,29200,29350,256934,1378191.0,46957120.0
2019-06-26,29350,29350,28750,28800,259724,1352365.0,46957120.0
2019-06-27,28800,29600,28800,29200,246964,1371148.0,46957120.0
2019-06-28,29150,29500,29000,29500,209526,1385235.0,46957120.0
2019-07-01,29850,30100,29300,29850,286926,1401670.0,46957120.0
2019-07-02,29650,29800,29400,29700,155102,1394626.0,46957120.0
2019-07-03,29400,29400,27850,28000,1040925,1314799.0,46957120.0
2019-07-04,28100,28150,26650,27400,830968,1286625.0,46957120.0
2019-07-05,27550,28750,27550,28150,633142,1321843.0,46957120.0
2019-07-08,28250,28900,27850,28300,662255,1328886.0,46957120.0
2019-07-09,28500,29450,28300,28600,677065,1342974.0,46957120.0
2019-07-10,28400,29100,28400,28750,397231,1350017.0,46957120.0
2019-07-11,28750,29350,28750,28950,434523,1359409.0,46957120.0
2019-07-12,28900,29750,28900,29350,363139,1378191.0,46957120.0
2019-07-15,29400,29700,28500,28950,238296,1359409.0,46957120.0
2019-07-16,28950,29250,28450,28850,200140,1354713.0,46957120.0
2019-07-17,28850,29250,28600,29000,240836,1361756.0,46957120.0
2019-07-18,28750,29350,28250,28600,214561,1342974.0,46957120.0
2019-07-19,28950,29100,28250,28500,227620,1338278.0,46957120.0
2019-07-22,28400,29200,28300,29050,240269,1364104.0,46957120.0
2019-07-23,29000,30200,28950,29900,528092,1404018.0,46957120.0
2019-07-24,29800,31500,29800,31150,896800,1462714.0,46957120.0
2019-07-25,31150,32150,30550,31800,1048009,1493236.0,46957120.0
2019-07-26,32700,35050,32400,34950,2676141,1641151.0,46957120.0
2019-07-29,34400,34600,33000,33400,940687,1568368.0,46957120.0
2019-07-30,33250,34750,33250,34600,607037,1624716.0,46957120.0
2019-07-31,34100,34400,33050,33850,451677,1589499.0,46957120.0
2019-08-01,33450,34700,33000,34300,370619,1610629.0,46957120.0
2019-08-02,33250,34500,33250,34250,340937,1608281.0,46957120.0
2019-08-05,34500,34800,33450,33750,322883,1584803.0,46957120.0
2019-08-06,33100,33500,31700,33250,583722,1561324.0,46957120.0
2019-08-07,33200,33650,32800,33200,343438,1558976.0,46957120.0
2019-08-08,33550,34950,33300,34600,535852,1624716.0,46957120.0
2019-08-09,34800,35850,33400,33950,547987,1594194.0,46957120.0
2019-08-12,33600,34200,32500,32750,422735,1537846.0,46957120.0
2019-08-13,32500,33800,32500,33300,400964,1563672.0,46957120.0
2019-08-14,33750,33800,32900,33300,338720,1563672.0,46957120.0
2019-08-16,33150,33200,32100,32400,392966,1521411.0,46957120.0
2019-08-19,32400,33100,31650,33050,341323,1551933.0,46957120.0
2019-08-20,32950,33000,32050,32650,264458,1533150.0,46957120.0
2019-08-21,32300,33000,31950,32700,288641,1535498.0,46957120.0
2019-08-22,32800,33350,32300,33150,339256,1556629.0,46957120.0
2019-08-23,32800,32950,32050,32900,307109,1544889.0,46957120.0
2019-08-26,32050,32650,31950,32350,195212,1519063.0,46957120.0
2019-08-27,32550,32600,31800,31950,282131,1500280.0,46957120.0
2019-08-28,32500,34500,32450,34250,784508,1608281.0,46957120.0
2019-08-29,34450,35000,33650,33650,319751,1580107.0,46957120.0
2019-08-30,34050,34400,33450,34100,280672,1601238.0,46957120.0
2019-09-02,34200,34900,33950,34500,232506,1620021.0,46957120.0
2019-09-03,34750,35000,34200,34750,278841,1631760.0,46957120.0
2019-09-04,35400,35700,34550,35500,400254,1666978.0,46957120.0
2019-09-05,35600,35700,34750,35000,325643,1643499.0,46957120.0
2019-09-06,35050,35400,34400,34800,256906,1634108.0,46957120.0
2019-09-09,34800,35100,33900,34200,401192,1605934.0,46957120.0
2019-09-10,34800,36150,34800,35450,576461,1664630.0,46957120.0
2019-09-11,35450,35950,34950,35750,372412,1678717.0,46957120.0
2019-09-16,36000,36300,35400,36050,251777,1692804.0,46957120.0
2019-09-17,35950,36100,35450,35800,214377,1681065.0,46957120.0
2019-09-18,36000,36100,35450,35800,228533,1681065.0,46957120.0
2019-09-19,35850,36300,35200,35300,209738,1657586.0,46957120.0
2019-09-20,35350,37050,35300,37050,528557,1739761.0,46957120.0
2019-09-23,37050,37600,36600,37600,345306,1765588.0,46957120.0
2019-09-24,36450,36500,33550,34900,2507097,1638803.0,46957120.0
2019-09-25,34700,36650,34450,35750,916449,1678717.0,46957120.0
2019-09-26,35800,36400,35000,35100,369635,1648195.0,46957120.0
2019-09-27,35450,35500,34350,35300,300948,1657586.0,46957120.0
2019-09-30,35400,36450,35000,36200,323887,1699848.0,46957120.0
2019-10-01,35950,36400,34800,35050,311771,1645847.0,46957120.0
2019-10-02,34550,34600,33500,33650,569030,1580107.0,46957120.0
2019-10-04,33650,33750,32350,32800,558529,1540194.0,46957120.0
2019-10-07,33000,33150,32450,32700,275507,1535498.0,46957120.0
