삼성에스디에스(018260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-12,143500,143500,141500,143000,76568,11065025.0,77377800.0
2016-07-13,143000,145000,142500,143000,93927,11065025.0,77377800.0
2016-07-14,144000,150000,142500,149500,237359,11567981.0,77377800.0
2016-07-15,151500,152000,147500,149000,150612,11529292.0,77377800.0
2016-07-18,148000,154000,147000,151500,205921,11722737.0,77377800.0
2016-07-19,151500,152500,149000,151500,103280,11722737.0,77377800.0
2016-07-20,150500,154500,150500,150500,107525,11645359.0,77377800.0
2016-07-21,151000,152000,148500,149000,69380,11529292.0,77377800.0
2016-07-22,147500,155000,147000,154000,167864,11916181.0,77377800.0
2016-07-25,155000,155000,152000,152500,77889,11800114.0,77377800.0
2016-07-26,152000,155000,151500,155000,79906,11993559.0,77377800.0
2016-07-27,154500,156000,153500,154000,67029,11916181.0,77377800.0
2016-07-28,154000,154500,152000,154000,59828,11916181.0,77377800.0
2016-07-29,155000,159500,154500,157000,194437,12148315.0,77377800.0
2016-08-01,157500,158500,155000,156500,96276,12109626.0,77377800.0
2016-08-02,156000,161500,156000,158500,187697,12264381.0,77377800.0
2016-08-03,157500,160000,156500,159000,95993,12303070.0,77377800.0
2016-08-04,160000,167000,159500,166000,197768,12844715.0,77377800.0
2016-08-05,166000,167500,164000,167000,128164,12922093.0,77377800.0
2016-08-08,168000,176500,167500,173000,282752,13386359.0,77377800.0
2016-08-09,174000,175500,171500,173000,116196,13386359.0,77377800.0
2016-08-10,173000,178000,173000,174000,146600,13463737.0,77377800.0
2016-08-11,171500,173500,170000,172500,83305,13347670.0,77377800.0
2016-08-12,173000,178000,173000,176000,116846,13618493.0,77377800.0
2016-08-16,176000,179500,171000,172500,137126,13347670.0,77377800.0
2016-08-17,172000,173000,166500,168500,142442,13038159.0,77377800.0
2016-08-18,167500,175500,163500,174500,264464,13502426.0,77377800.0
2016-08-19,175000,177500,169000,169500,171388,13115537.0,77377800.0
2016-08-22,169500,171500,165000,165500,124351,12806026.0,77377800.0
2016-08-23,165500,168000,160000,162000,167104,12535204.0,77377800.0
2016-08-24,161000,166000,159000,160500,148842,12419137.0,77377800.0
2016-08-25,160500,162500,159500,162000,80408,12535204.0,77377800.0
2016-08-26,162000,164000,161000,161000,82001,12457826.0,77377800.0
2016-08-29,161000,162500,158000,158500,81740,12264381.0,77377800.0
2016-08-30,159500,163000,159000,161500,73483,12496515.0,77377800.0
2016-08-31,161500,163000,158500,160000,86692,12380448.0,77377800.0
2016-09-01,158500,159000,155000,156000,98031,12070937.0,77377800.0
2016-09-02,156000,158000,155500,157000,67236,12148315.0,77377800.0
2016-09-05,157500,158000,154000,156500,102476,12109626.0,77377800.0
2016-09-06,156000,156500,153500,154000,102015,11916181.0,77377800.0
2016-09-07,153500,156000,152500,153500,64652,11877492.0,77377800.0
2016-09-08,154500,155000,150500,151000,132012,11684048.0,77377800.0
2016-09-09,151000,154000,148500,149000,117225,11529292.0,77377800.0
2016-09-12,146500,148000,143000,144000,134763,11142403.0,77377800.0
2016-09-13,146500,148500,144500,144500,125726,11181092.0,77377800.0
2016-09-19,144500,147000,143500,147000,68099,11374537.0,77377800.0
2016-09-20,146000,146500,143500,144500,107973,11181092.0,77377800.0
2016-09-21,144500,145500,142000,143000,117847,11065025.0,77377800.0
2016-09-22,144500,147500,144000,144500,106287,11181092.0,77377800.0
2016-09-23,146500,147000,144000,145000,78022,11219781.0,77377800.0
2016-09-26,145000,147000,145000,146000,50076,11297159.0,77377800.0
2016-09-27,145000,148000,144500,146500,72819,11335848.0,77377800.0
2016-09-28,147000,147000,144500,144500,73473,11181092.0,77377800.0
2016-09-29,145000,157500,145000,157500,274077,12187004.0,77377800.0
2016-09-30,154500,155500,151000,154000,193810,11916181.0,77377800.0
2016-10-04,153500,154500,150500,151000,78843,11684048.0,77377800.0
2016-10-05,150000,162500,150000,162500,232836,12573892.0,77377800.0
2016-10-06,163000,168000,162500,162500,299784,12573892.0,77377800.0
2016-10-07,164500,166000,159500,160500,132672,12419137.0,77377800.0
2016-10-10,162000,164500,159000,163500,132692,12651270.0,77377800.0
2016-10-11,164500,166500,158000,158500,141394,12264381.0,77377800.0
2016-10-12,158500,162500,158500,162500,105872,12573892.0,77377800.0
2016-10-13,164000,165000,160500,162500,103593,12573892.0,77377800.0
2016-10-14,162500,164000,160500,160500,62663,12419137.0,77377800.0
2016-10-17,160000,161500,158500,160000,70472,12380448.0,77377800.0
2016-10-18,159000,160500,157500,160000,72352,12380448.0,77377800.0
2016-10-19,159000,160500,158500,160500,69997,12419137.0,77377800.0
2016-10-20,161000,166500,160500,164500,189479,12728648.0,77377800.0
2016-10-21,165500,165500,162000,163000,79005,12612581.0,77377800.0
2016-10-24,163000,166000,162500,166000,91775,12844715.0,77377800.0
2016-10-25,167000,167500,164500,167000,97499,12922093.0,77377800.0
2016-10-26,167000,167000,162500,165000,112304,12767337.0,77377800.0
2016-10-27,164000,164500,160000,160000,110055,12380448.0,77377800.0
2016-10-28,161000,162500,159000,159000,67384,12303070.0,77377800.0
2016-10-31,158500,159000,153500,154500,93178,11954870.0,77377800.0
2016-11-01,153000,155500,148000,148500,142100,11490603.0,77377800.0
2016-11-02,147000,150000,146500,147500,87177,11413226.0,77377800.0
2016-11-03,146500,151500,146500,151500,95849,11722737.0,77377800.0
2016-11-04,150500,150500,146500,148000,97899,11451914.0,77377800.0
2016-11-07,148500,152000,148500,150000,64052,11606670.0,77377800.0
2016-11-08,151000,151500,149000,150500,48520,11645359.0,77377800.0
2016-11-09,151000,152000,142000,145500,155590,11258470.0,77377800.0
2016-11-10,147500,150000,146500,148500,100302,11490603.0,77377800.0
2016-11-11,149500,149500,144000,144000,103726,11142403.0,77377800.0
2016-11-14,144000,145500,141500,144000,71078,11142403.0,77377800.0
2016-11-15,146000,147000,144000,144500,52925,11181092.0,77377800.0
2016-11-16,146500,150000,146000,148500,88753,11490603.0,77377800.0
2016-11-17,147500,149000,146000,148000,57432,11451914.0,77377800.0
2016-11-18,148000,148500,144500,145500,58019,11258470.0,77377800.0
2016-11-21,146000,146500,142000,144500,80286,11181092.0,77377800.0
2016-11-22,144000,148500,144000,146500,51404,11335848.0,77377800.0
2016-11-23,147000,147000,142000,142500,68142,11026336.0,77377800.0
2016-11-24,142000,142500,136000,136500,159533,10562070.0,77377800.0
2016-11-25,136000,140000,135500,138000,69006,10678136.0,77377800.0
2016-11-28,140000,143000,139500,141000,96718,10910270.0,77377800.0
2016-11-29,141000,141000,135000,136000,180451,10523381.0,77377800.0
2016-11-30,138000,138000,134000,135000,159419,10446003.0,77377800.0
2016-12-01,135500,136000,133000,133000,81365,10291247.0,77377800.0
2016-12-02,132500,134000,128000,129000,180588,9981736.0,77377800.0
2016-12-05,127000,128000,123500,125000,225634,9672225.0,77377800.0
2016-12-06,125500,128000,125000,127500,120059,9865670.0,77377800.0
2016-12-07,127000,130000,126000,127000,122819,9826981.0,77377800.0
2016-12-08,129000,129500,127000,129000,138544,9981736.0,77377800.0
2016-12-09,127500,129000,125000,128500,85292,9943047.0,77377800.0
2016-12-12,130500,133000,129000,131000,84045,10136492.0,77377800.0
2016-12-13,133000,134500,131500,133500,108297,10329936.0,77377800.0
2016-12-14,134000,135000,132500,133500,68199,10329936.0,77377800.0
2016-12-15,132500,136000,131500,134000,56418,10368625.0,77377800.0
2016-12-16,133500,135000,133000,133500,59912,10329936.0,77377800.0
2016-12-19,132500,133500,131000,132500,55102,10252558.0,77377800.0
2016-12-20,131500,133500,131000,132000,53548,10213870.0,77377800.0
2016-12-21,132500,141500,132500,139500,227943,10794203.0,77377800.0
2016-12-22,139500,142000,137000,137000,104029,10600759.0,77377800.0
2016-12-23,137000,140000,136500,138000,50467,10678136.0,77377800.0
2016-12-26,138000,138500,135500,137000,59914,10600759.0,77377800.0
2016-12-27,137000,139500,136500,138000,64825,10678136.0,77377800.0
2016-12-28,136000,139000,136000,137500,58158,10639448.0,77377800.0
2016-12-29,139000,143000,138500,139500,119034,10794203.0,77377800.0
2017-01-02,141000,142000,138000,138500,47648,10716825.0,77377800.0
2017-01-03,139500,143000,137500,142000,121530,10987648.0,77377800.0
2017-01-04,141000,149000,141000,147500,212314,11413226.0,77377800.0
2017-01-05,149000,149500,144000,144000,117941,11142403.0,77377800.0
2017-01-06,144500,147500,142500,142500,122990,11026336.0,77377800.0
2017-01-09,143000,145000,142500,143500,86773,11103714.0,77377800.0
2017-01-10,142500,144000,140500,140500,80143,10871581.0,77377800.0
2017-01-11,140000,143000,139500,140500,107590,10871581.0,77377800.0
2017-01-12,140500,141000,136000,138000,204516,10678136.0,77377800.0
2017-01-13,137500,139000,136500,137500,82618,10639448.0,77377800.0
2017-01-16,138000,141000,137000,137000,120848,10600759.0,77377800.0
2017-01-17,136500,138500,136000,136000,71016,10523381.0,77377800.0
2017-01-18,135500,136500,131500,134000,86651,10368625.0,77377800.0
2017-01-19,137500,139500,134000,135000,104149,10446003.0,77377800.0
2017-01-20,134000,135500,133000,133500,45896,10329936.0,77377800.0
2017-01-23,133500,134000,132000,132000,78369,10213870.0,77377800.0
2017-01-24,131500,132000,127000,128000,133747,9904358.0,77377800.0
2017-01-25,128000,129500,126500,126500,94257,9788292.0,77377800.0
2017-01-26,127000,127500,125500,126500,99697,9788292.0,77377800.0
2017-01-31,127000,128000,126000,126000,68576,9749603.0,77377800.0
2017-02-01,126500,128000,126500,127500,60835,9865670.0,77377800.0
2017-02-02,127500,129500,126500,128500,97514,9943047.0,77377800.0
2017-02-03,128500,131000,128000,129000,85091,9981736.0,77377800.0
2017-02-06,130500,130500,128000,128500,53610,9943047.0,77377800.0
2017-02-07,128500,129000,127000,129000,72448,9981736.0,77377800.0
2017-02-08,129500,129500,127500,127500,57929,9865670.0,77377800.0
2017-02-09,127500,128000,126000,126500,94136,9788292.0,77377800.0
2017-02-10,127000,128500,126500,128000,76147,9904358.0,77377800.0
2017-02-13,128000,128000,126000,127500,79789,9865670.0,77377800.0
2017-02-14,127500,128000,126000,127500,85687,9865670.0,77377800.0
2017-02-15,127500,128500,127000,127500,83814,9865670.0,77377800.0
2017-02-16,128000,132000,127500,129000,168676,9981736.0,77377800.0
2017-02-17,127500,129000,126500,128000,102143,9904358.0,77377800.0
2017-02-20,128000,128500,126000,126500,88080,9788292.0,77377800.0
2017-02-21,126500,128500,126500,128500,63982,9943047.0,77377800.0
2017-02-22,129000,132000,128500,130500,116067,10097803.0,77377800.0
2017-02-23,131000,131500,129000,131000,69706,10136492.0,77377800.0
2017-02-24,132000,134500,131500,133500,119423,10329936.0,77377800.0
2017-02-27,133500,134500,132000,132500,79691,10252558.0,77377800.0
2017-02-28,131500,133000,129000,130000,125175,10059114.0,77377800.0
2017-03-02,130000,131000,129000,130500,92546,10097803.0,77377800.0
2017-03-03,129500,130500,127500,127500,74002,9865670.0,77377800.0
2017-03-06,127000,127500,126000,126500,86706,9788292.0,77377800.0
2017-03-07,127500,128000,126000,127000,63978,9826981.0,77377800.0
2017-03-08,126500,129000,126500,128500,64470,9943047.0,77377800.0
2017-03-09,128000,129000,126000,126500,110267,9788292.0,77377800.0
2017-03-10,127000,128000,126000,126500,74905,9788292.0,77377800.0
2017-03-13,126500,128000,126500,127500,78855,9865670.0,77377800.0
2017-03-14,128000,135000,126000,134000,359686,10368625.0,77377800.0
2017-03-15,134000,140500,134000,137500,356208,10639448.0,77377800.0
2017-03-16,139500,140000,135000,139500,193031,10794203.0,77377800.0
2017-03-17,139500,140000,138000,139500,123215,10794203.0,77377800.0
2017-03-20,139500,146500,139500,145000,266886,11219781.0,77377800.0
2017-03-21,146000,149000,144500,147500,220299,11413226.0,77377800.0
2017-03-22,147500,147500,143500,145000,148297,11219781.0,77377800.0
2017-03-23,146000,148500,145500,147500,141046,11413226.0,77377800.0
2017-03-24,141500,143500,135000,135000,486742,10446003.0,77377800.0
2017-03-27,134500,136500,132500,135000,138076,10446003.0,77377800.0
2017-03-28,136000,137500,134000,135000,142037,10446003.0,77377800.0
2017-03-29,135000,135500,130000,132500,236674,10252558.0,77377800.0
2017-03-30,132500,135000,131500,134000,114667,10368625.0,77377800.0
2017-03-31,133500,134500,132500,133500,64692,10329936.0,77377800.0
2017-04-03,134500,137000,134500,136000,90867,10523381.0,77377800.0
2017-04-04,136000,138000,135000,137500,80790,10639448.0,77377800.0
2017-04-05,137500,138000,135500,137500,75391,10639448.0,77377800.0
2017-04-06,137000,137000,134500,135500,59068,10484692.0,77377800.0
2017-04-07,135000,137500,135000,137500,63814,10639448.0,77377800.0
2017-04-10,136500,136500,134000,136000,54600,10523381.0,77377800.0
2017-04-11,135000,136000,134000,136000,58262,10523381.0,77377800.0
2017-04-12,135500,136000,134000,135000,36683,10446003.0,77377800.0
2017-04-13,134500,137500,134000,137500,80189,10639448.0,77377800.0
2017-04-14,137000,137500,134000,135000,58847,10446003.0,77377800.0
2017-04-17,136000,136000,134000,136000,36320,10523381.0,77377800.0
2017-04-18,136500,141500,136000,138000,228991,10678136.0,77377800.0
2017-04-19,139000,140500,138500,139000,86684,10755514.0,77377800.0
2017-04-20,140000,145000,139000,143500,249758,11103714.0,77377800.0
2017-04-21,145000,146500,144500,146000,167419,11297159.0,77377800.0
2017-04-24,146500,147000,143500,146000,97961,11297159.0,77377800.0
2017-04-25,145500,147500,144500,147000,124273,11374537.0,77377800.0
2017-04-26,147500,149000,146000,146500,156555,11335848.0,77377800.0
2017-04-27,145000,145000,135500,137000,498807,10600759.0,77377800.0
2017-04-28,137000,140000,137000,137500,190568,10639448.0,77377800.0
2017-05-02,137500,140000,137000,139500,104982,10794203.0,77377800.0
2017-05-04,139500,142000,139500,142000,78145,10987648.0,77377800.0
2017-05-08,143000,146000,142500,146000,167947,11297159.0,77377800.0
2017-05-10,147500,150000,143000,145000,232751,11219781.0,77377800.0
2017-05-11,146500,147500,145500,147500,144230,11413226.0,77377800.0
2017-05-12,147000,147500,146000,147500,77244,11413226.0,77377800.0
2017-05-15,146000,147500,145000,146000,62328,11297159.0,77377800.0
2017-05-16,147000,148500,144500,145000,90889,11219781.0,77377800.0
2017-05-17,145000,148000,145000,148000,104131,11451914.0,77377800.0
2017-05-18,146000,150000,145500,148000,154588,11451914.0,77377800.0
2017-05-19,148000,156000,147500,155500,303009,12032248.0,77377800.0
2017-05-22,158000,158000,154000,155000,158068,11993559.0,77377800.0
2017-05-23,155000,156000,154000,154000,119265,11916181.0,77377800.0
2017-05-24,156000,161500,155000,159000,184061,12303070.0,77377800.0
2017-05-25,160500,162000,158000,161000,146212,12457826.0,77377800.0
2017-05-26,160500,162500,159000,161500,121580,12496515.0,77377800.0
2017-05-29,162000,168000,161500,167000,239835,12922093.0,77377800.0
2017-05-30,166500,168000,160500,162500,206983,12573892.0,77377800.0
2017-05-31,162000,164500,159000,163000,173958,12612581.0,77377800.0
2017-06-01,160500,164000,160500,164000,112013,12689959.0,77377800.0
2017-06-02,165500,167500,164500,167500,152825,12960782.0,77377800.0
2017-06-05,167500,171000,166500,170500,167966,13192915.0,77377800.0
2017-06-07,169500,172000,168000,170500,136411,13192915.0,77377800.0
2017-06-08,171500,173500,168000,173500,259311,13425048.0,77377800.0
2017-06-09,173500,174000,171500,173500,133478,13425048.0,77377800.0
2017-06-12,170000,171000,166500,166500,152538,12883404.0,77377800.0
2017-06-13,166000,169500,166000,169000,104405,13076848.0,77377800.0
2017-06-14,169000,172000,164000,165000,175716,12767337.0,77377800.0
2017-06-15,164500,166500,162000,163000,160471,12612581.0,77377800.0
2017-06-16,163000,164500,158500,160000,171694,12380448.0,77377800.0
2017-06-19,160000,166000,159000,166000,130514,12844715.0,77377800.0
2017-06-20,167500,168000,160500,160500,141368,12419137.0,77377800.0
2017-06-21,158000,162000,155000,161000,146182,12457826.0,77377800.0
2017-06-22,160500,169000,160500,168000,213951,12999470.0,77377800.0
2017-06-23,170000,175500,169500,174000,286336,13463737.0,77377800.0
2017-06-26,175000,185500,172500,184000,500035,14237515.0,77377800.0
2017-06-27,183500,188000,182000,184000,237619,14237515.0,77377800.0
2017-06-28,181500,188000,181000,187000,230512,14469649.0,77377800.0
2017-06-29,189000,191000,185000,189000,169835,14624404.0,77377800.0
2017-06-30,185500,186500,183000,184500,169026,14276204.0,77377800.0
2017-07-03,184500,185000,178500,180000,154796,13928004.0,77377800.0
2017-07-04,179000,188000,179000,183500,211273,14198826.0,77377800.0
2017-07-05,183500,188000,183000,187500,123755,14508338.0,77377800.0
2017-07-06,186500,188500,185000,186500,112938,14430960.0,77377800.0
2017-07-07,185500,189500,183500,188500,128285,14585715.0,77377800.0
2017-07-10,190500,191500,187500,188500,106315,14585715.0,77377800.0
2017-07-11,188500,188500,183500,185000,113889,14314893.0,77377800.0
2017-07-12,183500,184500,181000,182000,101437,14082760.0,77377800.0
2017-07-13,183500,189000,183000,188000,199313,14547026.0,77377800.0
2017-07-14,188500,188500,181000,182500,134143,14121448.0,77377800.0
2017-07-17,183000,190000,183000,190000,215559,14701782.0,77377800.0
2017-07-18,189500,191000,187500,191000,94543,14779160.0,77377800.0
2017-07-19,191000,192000,183500,186000,201863,14392271.0,77377800.0
2017-07-20,187000,188500,184000,188500,99820,14585715.0,77377800.0
2017-07-21,188500,190500,186000,190500,103658,14740471.0,77377800.0
2017-07-24,191500,192000,188000,190000,79005,14701782.0,77377800.0
2017-07-25,190500,191000,188500,190000,73608,14701782.0,77377800.0
2017-07-26,186500,187000,172500,173000,521931,13386359.0,77377800.0
2017-07-27,174500,179000,174000,178000,172568,13773248.0,77377800.0
2017-07-28,176000,179500,176000,177000,147961,13695871.0,77377800.0
2017-07-31,177000,180000,177000,179000,75857,13850626.0,77377800.0
2017-08-01,177500,180000,175000,177000,95113,13695871.0,77377800.0
2017-08-02,178000,182000,177500,180000,113102,13928004.0,77377800.0
2017-08-03,179000,181000,175500,177500,119326,13734560.0,77377800.0
2017-08-04,178000,180000,176500,178500,49611,13811937.0,77377800.0
2017-08-07,179500,180000,177000,177000,49147,13695871.0,77377800.0
2017-08-08,177000,179500,177000,178000,46301,13773248.0,77377800.0
2017-08-09,175500,177000,173000,175000,74033,13541115.0,77377800.0
2017-08-10,173000,177500,171000,176000,98670,13618493.0,77377800.0
2017-08-11,172000,174000,171000,172500,86800,13347670.0,77377800.0
2017-08-14,172500,175000,172500,174500,41962,13502426.0,77377800.0
2017-08-16,175000,175500,171500,174000,64992,13463737.0,77377800.0
2017-08-17,172500,174500,172500,173000,45860,13386359.0,77377800.0
2017-08-18,171000,173500,171000,172000,45281,13308982.0,77377800.0
2017-08-21,171500,173000,166000,166500,120216,12883404.0,77377800.0
2017-08-22,168000,169000,167000,168500,84074,13038159.0,77377800.0
2017-08-23,169000,170500,164000,165500,131831,12806026.0,77377800.0
2017-08-24,165500,168000,165500,168000,80171,12999470.0,77377800.0
2017-08-25,168000,174500,164500,166500,177787,12883404.0,77377800.0
2017-08-28,166500,172000,164500,170500,99473,13192915.0,77377800.0
2017-08-29,170000,171500,166500,170000,54519,13154226.0,77377800.0
2017-08-30,170000,171500,168500,169500,46295,13115537.0,77377800.0
2017-08-31,169500,170500,167500,167500,59724,12960782.0,77377800.0
2017-09-01,167500,169000,163500,164000,91441,12689959.0,77377800.0
2017-09-04,160500,162500,160000,161500,95395,12496515.0,77377800.0
2017-09-05,162500,163000,160500,161000,59261,12457826.0,77377800.0
2017-09-06,161000,162000,159000,160500,76913,12419137.0,77377800.0
2017-09-07,160500,168000,160500,165500,94278,12806026.0,77377800.0
2017-09-08,164500,173000,164500,171500,137382,13270293.0,77377800.0
2017-09-11,173000,175000,170000,171500,92241,13270293.0,77377800.0
2017-09-12,172000,172500,168000,169500,83564,13115537.0,77377800.0
2017-09-13,169000,173500,168000,172000,85921,13308982.0,77377800.0
2017-09-14,171000,173000,169000,173000,115902,13386359.0,77377800.0
2017-09-15,171500,174500,170000,174500,79123,13502426.0,77377800.0
2017-09-18,174500,175000,172000,172500,86462,13347670.0,77377800.0
2017-09-19,172500,175500,172000,175000,95983,13541115.0,77377800.0
2017-09-20,175000,176000,170500,171500,95742,13270293.0,77377800.0
2017-09-21,170500,171500,167500,167500,76853,12960782.0,77377800.0
2017-09-22,166000,170000,166000,168000,64157,12999470.0,77377800.0
2017-09-25,167500,170000,165500,165500,67326,12806026.0,77377800.0
2017-09-26,168000,170000,165000,170000,70092,13154226.0,77377800.0
2017-09-27,168500,169500,166500,167500,37906,12960782.0,77377800.0
2017-09-28,165500,168000,162000,164000,67564,12689959.0,77377800.0
2017-09-29,164500,168500,163500,168500,60401,13038159.0,77377800.0
2017-10-10,170000,172500,168000,170500,110009,13192915.0,77377800.0
2017-10-11,170000,178000,168500,177500,204116,13734560.0,77377800.0
2017-10-12,178500,182000,176500,182000,195029,14082760.0,77377800.0
2017-10-13,180500,183500,177500,179000,159767,13850626.0,77377800.0
2017-10-16,182000,184500,179000,184000,161119,14237515.0,77377800.0
2017-10-17,185000,190000,184500,189500,261900,14663093.0,77377800.0
2017-10-18,189000,190500,185500,188500,141259,14585715.0,77377800.0
2017-10-19,189000,190500,185000,187000,118789,14469649.0,77377800.0
2017-10-20,187500,195500,187500,195500,307816,15127360.0,77377800.0
2017-10-23,197500,197500,192000,195500,153996,15127360.0,77377800.0
2017-10-24,194000,197000,193500,196500,108802,15204738.0,77377800.0
2017-10-25,196500,196500,189500,193000,173777,14933915.0,77377800.0
2017-10-26,196500,198000,191000,197500,196906,15282116.0,77377800.0
2017-10-27,196000,198000,194000,194500,90137,15049982.0,77377800.0
2017-10-30,196500,207500,195500,207000,332607,16017205.0,77377800.0
2017-10-31,206500,213500,205000,207000,266549,16017205.0,77377800.0
2017-11-01,204500,211500,204000,209000,214919,16171960.0,77377800.0
2017-11-02,206500,210000,202000,203000,159847,15707693.0,77377800.0
2017-11-03,204000,210500,203500,210500,166722,16288027.0,77377800.0
2017-11-06,210500,212500,206000,212000,123326,16404094.0,77377800.0
2017-11-07,211000,211500,204500,206000,142357,15939827.0,77377800.0
2017-11-08,204000,208000,202500,208000,108021,16094582.0,77377800.0
2017-11-09,208000,208500,203000,204000,117379,15785071.0,77377800.0
2017-11-10,202500,206500,202000,204000,88814,15785071.0,77377800.0
2017-11-13,202000,204000,195000,197500,194345,15282116.0,77377800.0
2017-11-14,196000,202000,195000,198000,146601,15320804.0,77377800.0
2017-11-15,198500,204000,198500,202500,115152,15669004.0,77377800.0
2017-11-16,200000,203500,198500,202000,95565,15630316.0,77377800.0
2017-11-17,202000,206500,201000,201500,99062,15591627.0,77377800.0
2017-11-20,200000,202000,197000,197000,114938,15243427.0,77377800.0
2017-11-21,199500,203000,198500,199500,123969,15436871.0,77377800.0
2017-11-22,202500,205000,200000,201500,112215,15591627.0,77377800.0
2017-11-23,201500,202500,200000,200000,94763,15475560.0,77377800.0
2017-11-24,200000,201500,198500,201000,60304,15552938.0,77377800.0
2017-11-27,202500,203000,194000,194500,153932,15049982.0,77377800.0
2017-11-28,194000,196500,192000,193500,84811,14972604.0,77377800.0
2017-11-29,196000,197500,194500,197000,93649,15243427.0,77377800.0
2017-11-30,198500,199000,188000,188000,188701,14547026.0,77377800.0
2017-12-01,190000,192000,188500,191500,92283,14817849.0,77377800.0
2017-12-04,194000,198500,193000,198000,122144,15320804.0,77377800.0
2017-12-05,198000,202500,198000,199000,115519,15398182.0,77377800.0
2017-12-06,200000,200000,196000,197000,84336,15243427.0,77377800.0
2017-12-07,198500,199000,195000,199000,82727,15398182.0,77377800.0
2017-12-08,201000,201500,198000,200500,111424,15514249.0,77377800.0
2017-12-11,201000,201000,195500,199000,64943,15398182.0,77377800.0
2017-12-12,198500,199500,195000,196500,73065,15204738.0,77377800.0
2017-12-13,196500,200500,195500,199000,73575,15398182.0,77377800.0
2017-12-14,200500,209500,200500,206000,399411,15939827.0,77377800.0
2017-12-15,208000,209000,205000,206500,131433,15978516.0,77377800.0
2017-12-18,206500,208000,202500,207500,97605,16055894.0,77377800.0
2017-12-19,208500,211500,205000,206000,113673,15939827.0,77377800.0
2017-12-20,206500,207000,203000,206000,82237,15939827.0,77377800.0
2017-12-21,206000,206000,194500,196500,145387,15204738.0,77377800.0
2017-12-22,197500,200000,195500,197500,79273,15282116.0,77377800.0
2017-12-26,198000,199000,193500,193500,118343,14972604.0,77377800.0
2017-12-27,196500,202500,193500,196000,106992,15166049.0,77377800.0
2017-12-28,196000,200000,194500,200000,62913,15475560.0,77377800.0
2018-01-02,200000,202500,198000,202000,95724,15630316.0,77377800.0
2018-01-03,200500,204500,199500,203500,105950,15746382.0,77377800.0
2018-01-04,203500,231000,203500,223500,671048,17293938.0,77377800.0
2018-01-05,226000,229500,219000,227000,374014,17564761.0,77377800.0
2018-01-08,228000,248000,227500,248000,686437,19189694.0,77377800.0
2018-01-09,250000,253000,241000,242000,368721,18725428.0,77377800.0
2018-01-10,246000,251000,242500,251000,278096,19421828.0,77377800.0
2018-01-11,252000,260000,244000,249000,523376,19267072.0,77377800.0
2018-01-12,251000,255000,246500,252000,283745,19499206.0,77377800.0
2018-01-15,256000,262000,246500,250500,293254,19383139.0,77377800.0
2018-01-16,249500,255000,245500,253000,181825,19576583.0,77377800.0
2018-01-17,256000,270000,251000,264000,580449,20427739.0,77377800.0
2018-01-18,267000,267000,259000,262500,228429,20311672.0,77377800.0
2018-01-19,263000,263500,254000,254500,220617,19692650.0,77377800.0
2018-01-22,255000,255000,242000,243500,330445,18841494.0,77377800.0
2018-01-23,247500,256000,245500,254500,251627,19692650.0,77377800.0
2018-01-24,254500,260000,251500,258500,232845,20002161.0,77377800.0
2018-01-25,255000,268000,255000,258500,217460,20002161.0,77377800.0
2018-01-26,258500,261000,253500,260000,201975,20118228.0,77377800.0
2018-01-29,266500,266500,258500,259000,147505,20040850.0,77377800.0
2018-01-30,257000,263500,253000,254000,191362,19653961.0,77377800.0
2018-01-31,251000,259000,249000,256500,210868,19847406.0,77377800.0
2018-02-01,257500,259000,253500,256000,97862,19808717.0,77377800.0
2018-02-02,256000,258000,243000,247000,240158,19112317.0,77377800.0
2018-02-05,241000,249500,238000,245500,208932,18996250.0,77377800.0
2018-02-06,235000,244500,230500,236500,313288,18299850.0,77377800.0
2018-02-07,241000,246500,236000,238500,325574,18454605.0,77377800.0
2018-02-08,239000,242000,234000,236000,198470,18261161.0,77377800.0
2018-02-09,228500,232500,225000,229000,235653,17719516.0,77377800.0
2018-02-12,232000,235000,228000,229500,135866,17758205.0,77377800.0
2018-02-13,232500,242500,227500,237000,232392,18338539.0,77377800.0
2018-02-14,238000,245000,237000,240000,176010,18570672.0,77377800.0
2018-02-19,244500,245500,237500,240000,104115,18570672.0,77377800.0
2018-02-20,238500,240000,233000,234500,93557,18145094.0,77377800.0
2018-02-21,234000,241000,233500,238500,121538,18454605.0,77377800.0
2018-02-22,236000,241500,235000,240000,114391,18570672.0,77377800.0
2018-02-23,241000,252000,238500,251500,242628,19460517.0,77377800.0
2018-02-26,253000,253500,247500,249000,111976,19267072.0,77377800.0
2018-02-27,249000,253000,246000,247500,127621,19151006.0,77377800.0
2018-02-28,245000,247500,236500,238000,187378,18415916.0,77377800.0
2018-03-02,233000,239000,233000,238000,96390,18415916.0,77377800.0
2018-03-05,236500,239500,233000,233500,100571,18067716.0,77377800.0
2018-03-06,236000,240500,234500,239500,98069,18531983.0,77377800.0
2018-03-07,236500,242000,236000,236500,92961,18299850.0,77377800.0
2018-03-08,239000,247000,238500,246000,202467,19034939.0,77377800.0
2018-03-09,248000,250000,245000,247500,121657,19151006.0,77377800.0
2018-03-12,250500,253000,246500,253000,141611,19576583.0,77377800.0
2018-03-13,250000,259000,248500,257500,177345,19924784.0,77377800.0
2018-03-14,255000,258500,254500,257500,85199,19924784.0,77377800.0
