세아특수강(019440),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-02-07,18850,18950,18600,18700,4730,160259.0,8570000.0
2013-02-08,18700,19100,18550,19100,5673,163687.0,8570000.0
2013-02-12,19100,19100,18750,19050,4973,163258.0,8570000.0
2013-02-13,19050,19100,18850,19100,7350,163687.0,8570000.0
2013-02-14,19050,19150,18900,19100,5940,163687.0,8570000.0
2013-02-15,18950,19300,18950,19250,5234,164972.0,8570000.0
2013-02-18,19250,19500,19050,19450,9590,166686.0,8570000.0
2013-02-19,19500,20800,19500,20800,38503,178256.0,8570000.0
2013-02-20,21200,21200,20400,20850,29184,178684.0,8570000.0
2013-02-21,20500,20650,20050,20500,20080,175685.0,8570000.0
2013-02-22,20300,21000,20150,21000,21243,179970.0,8570000.0
2013-02-25,21200,21200,20850,20900,8740,179113.0,8570000.0
2013-02-26,20550,21000,20450,20750,14022,177828.0,8570000.0
2013-02-27,20750,20750,20200,20200,14721,173114.0,8570000.0
2013-02-28,20300,20600,20300,20500,15033,175685.0,8570000.0
2013-03-04,20400,21100,20400,20800,19532,178256.0,8570000.0
2013-03-05,20950,21850,20900,21800,22999,186826.0,8570000.0
2013-03-06,22100,23200,22050,22700,75846,194539.0,8570000.0
2013-03-07,22950,23050,22350,22750,24680,194968.0,8570000.0
2013-03-08,22900,22900,22300,22700,24640,194539.0,8570000.0
2013-03-11,22400,22750,21800,22650,28180,194110.0,8570000.0
2013-03-12,22700,23350,22350,23100,21802,197967.0,8570000.0
2013-03-13,23150,23900,23000,23200,30856,198824.0,8570000.0
2013-03-14,23300,23350,22650,22850,22410,195824.0,8570000.0
2013-03-15,23300,23450,21600,22050,89810,188968.0,8570000.0
2013-03-18,22050,22050,21600,21800,13157,186826.0,8570000.0
2013-03-19,22200,22350,21750,22250,18344,190682.0,8570000.0
2013-03-20,22250,22250,21550,21750,21260,186398.0,8570000.0
2013-03-21,21750,21750,21150,21200,14461,181684.0,8570000.0
2013-03-22,21250,21900,21250,21400,10531,183398.0,8570000.0
2013-03-25,21400,22000,21400,22000,12376,188540.0,8570000.0
2013-03-26,22050,22350,21800,22100,21838,189397.0,8570000.0
2013-03-27,22200,22500,21800,22500,23820,192825.0,8570000.0
2013-03-28,22150,22900,22150,22800,26831,195396.0,8570000.0
2013-03-29,22900,23850,22700,23850,46050,204394.0,8570000.0
2013-04-01,23900,24400,23700,24000,27058,205680.0,8570000.0
2013-04-02,24000,24200,23600,23900,18045,204823.0,8570000.0
2013-04-03,23650,24100,23600,23850,13570,204394.0,8570000.0
2013-04-04,23500,24100,23100,23800,20821,203966.0,8570000.0
2013-04-05,23600,23700,22800,23450,16235,200966.0,8570000.0
2013-04-08,23650,23700,22950,23600,22790,202252.0,8570000.0
2013-04-09,23200,23800,23100,23600,15990,202252.0,8570000.0
2013-04-10,23600,24300,23550,24050,23185,206108.0,8570000.0
2013-04-11,24400,24550,24000,24300,13168,208251.0,8570000.0
2013-04-12,24550,24600,24100,24100,11679,206537.0,8570000.0
2013-04-15,24000,25050,23750,24850,31739,212964.0,8570000.0
2013-04-16,24700,25000,24500,24700,14151,211679.0,8570000.0
2013-04-17,25200,25400,24400,24750,16534,212108.0,8570000.0
2013-04-18,25100,25100,24650,24700,14044,211679.0,8570000.0
2013-04-19,24700,24800,24400,24800,8791,212536.0,8570000.0
2013-04-22,25150,25550,24900,25500,25094,218535.0,8570000.0
2013-04-23,25500,26600,25500,26250,28213,224962.0,8570000.0
2013-04-24,26300,28000,26300,26900,42167,230533.0,8570000.0
2013-04-25,27450,27450,26500,26600,24736,227962.0,8570000.0
2013-04-26,26500,27000,26200,26700,22710,228819.0,8570000.0
2013-04-29,27300,27300,25650,25800,33363,221106.0,8570000.0
2013-04-30,26300,26650,25250,26500,28400,227105.0,8570000.0
2013-05-02,26750,26750,25550,26400,19130,226248.0,8570000.0
2013-05-03,25950,26900,25950,26750,14965,229248.0,8570000.0
2013-05-06,27000,27000,26400,26700,10018,228819.0,8570000.0
2013-05-07,26800,27250,26550,27050,15990,231818.0,8570000.0
2013-05-08,27400,27400,26250,26750,26817,229248.0,8570000.0
2013-05-09,27000,27000,26300,26700,22240,228819.0,8570000.0
2013-05-10,26800,26800,26050,26100,10382,223677.0,8570000.0
2013-05-13,26150,26150,24650,25250,30029,216392.0,8570000.0
2013-05-14,25450,26300,25400,26250,21851,224962.0,8570000.0
2013-05-15,26250,26400,26000,26400,11680,226248.0,8570000.0
2013-05-16,26400,26950,26050,26150,9600,224106.0,8570000.0
2013-05-20,26150,26150,25300,25400,12357,217678.0,8570000.0
2013-05-21,25200,25950,25150,25950,7171,222392.0,8570000.0
2013-05-22,25600,25900,25450,25850,4580,221534.0,8570000.0
2013-05-23,25300,26100,25300,26050,6974,223248.0,8570000.0
2013-05-24,25900,26750,25600,26600,16293,227962.0,8570000.0
2013-05-27,26600,26700,26250,26600,6572,227962.0,8570000.0
2013-05-28,26950,26950,26100,26100,3593,223677.0,8570000.0
2013-05-29,26300,26600,25800,26600,9397,227962.0,8570000.0
2013-05-30,26600,26900,26200,26450,8392,226676.0,8570000.0
2013-05-31,26500,26700,26100,26300,9704,225391.0,8570000.0
2013-06-03,26400,26400,25350,25450,13527,218106.0,8570000.0
2013-06-04,25200,25650,24750,24750,11400,212108.0,8570000.0
2013-06-05,24800,25700,24600,25550,5900,218964.0,8570000.0
2013-06-07,25500,25900,25150,25200,9034,215964.0,8570000.0
2013-06-10,24900,25900,24900,25200,6027,215964.0,8570000.0
2013-06-11,25150,25800,24900,25700,7990,220249.0,8570000.0
2013-06-12,25750,26100,25200,25250,4530,216392.0,8570000.0
2013-06-13,25050,25700,25050,25250,8570,216392.0,8570000.0
2013-06-14,25300,25700,24950,25500,6882,218535.0,8570000.0
2013-06-17,25500,25500,24750,24750,9030,212108.0,8570000.0
2013-06-18,24350,24900,23500,23750,28308,203538.0,8570000.0
2013-06-19,23900,24000,23600,23600,2821,202252.0,8570000.0
2013-06-20,23150,23550,23000,23550,6260,201824.0,8570000.0
2013-06-21,22500,23800,22500,23700,8280,203109.0,8570000.0
2013-06-24,23900,24400,23400,24050,7294,206108.0,8570000.0
2013-06-25,23800,24400,23050,23250,5700,199252.0,8570000.0
2013-06-26,23500,23900,23300,23300,3160,199681.0,8570000.0
2013-06-27,23300,24000,23150,23300,4955,199681.0,8570000.0
2013-06-28,23250,23800,23250,23600,6070,202252.0,8570000.0
2013-07-01,23600,24250,23350,23550,5040,201824.0,8570000.0
2013-07-02,23250,23800,22900,23550,15370,201824.0,8570000.0
2013-07-03,23550,24000,22800,23400,13316,200538.0,8570000.0
2013-07-04,23300,23700,23050,23100,4219,197967.0,8570000.0
2013-07-05,23000,23500,22900,23450,9455,200966.0,8570000.0
2013-07-08,23150,23250,22550,22700,10340,194539.0,8570000.0
2013-07-09,22400,23100,22100,23000,15878,197110.0,8570000.0
2013-07-10,22950,23450,22650,23350,6290,200110.0,8570000.0
2013-07-11,22800,23700,22800,23150,6866,198396.0,8570000.0
2013-07-12,23700,23700,22900,22900,8800,196253.0,8570000.0
2013-07-15,23350,24000,23200,23450,39880,200966.0,8570000.0
2013-07-16,23750,24250,23450,23800,17280,203966.0,8570000.0
2013-07-17,23700,24500,23700,24250,13488,207822.0,8570000.0
2013-07-18,24250,24250,23800,24000,8030,205680.0,8570000.0
2013-07-19,24200,24400,23550,24300,13330,208251.0,8570000.0
2013-07-22,24000,24500,23700,24250,22170,207822.0,8570000.0
2013-07-23,24250,24700,23900,24050,13713,206108.0,8570000.0
2013-07-24,24050,24050,23450,23550,10293,201824.0,8570000.0
2013-07-25,23650,23950,23500,23700,11090,203109.0,8570000.0
2013-07-26,23500,24200,23500,23900,3088,204823.0,8570000.0
2013-07-29,23850,24200,23750,24050,5910,206108.0,8570000.0
2013-07-30,24050,24050,23800,24000,8160,205680.0,8570000.0
2013-07-31,24000,24450,23950,24450,11261,209536.0,8570000.0
2013-08-01,24300,25200,24300,24950,17371,213822.0,8570000.0
2013-08-02,24900,25700,24900,25200,14013,215964.0,8570000.0
2013-08-05,25100,25400,24800,24950,11114,213822.0,8570000.0
2013-08-06,24900,25400,24900,25100,12040,215107.0,8570000.0
2013-08-07,25400,25750,24950,25300,8174,216821.0,8570000.0
2013-08-08,25200,25600,24900,24950,10777,213822.0,8570000.0
2013-08-09,25000,25700,24900,25550,9312,218964.0,8570000.0
2013-08-12,25550,25750,25000,25500,13065,218535.0,8570000.0
2013-08-13,25500,25600,25200,25400,3117,217678.0,8570000.0
2013-08-14,25400,25450,24950,25250,8833,216392.0,8570000.0
2013-08-16,24700,25250,24550,25000,8720,214250.0,8570000.0
2013-08-19,25250,25250,24500,25100,6650,215107.0,8570000.0
2013-08-20,25000,25200,24250,24250,8593,207822.0,8570000.0
2013-08-21,24250,24400,23300,23750,12012,203538.0,8570000.0
2013-08-22,23850,23850,23000,23250,7680,199252.0,8570000.0
2013-08-23,23000,23850,23000,23750,10021,203538.0,8570000.0
2013-08-26,23550,23850,23350,23750,5310,203538.0,8570000.0
2013-08-27,23400,23700,23400,23500,4330,201395.0,8570000.0
2013-08-28,23500,23550,23150,23350,4896,200110.0,8570000.0
2013-08-29,23200,23850,23200,23450,5875,200966.0,8570000.0
2013-08-30,23450,24350,23400,23700,7590,203109.0,8570000.0
2013-09-02,23700,24100,23600,23650,4820,202680.0,8570000.0
2013-09-03,23550,24150,23550,23950,5581,205252.0,8570000.0
2013-09-04,23700,24450,23050,24400,9978,209108.0,8570000.0
2013-09-05,24400,24600,24250,24600,9862,210822.0,8570000.0
2013-09-06,24500,24600,24250,24600,4141,210822.0,8570000.0
2013-09-09,24300,24750,24150,24450,13880,209536.0,8570000.0
2013-09-10,24100,24550,24100,24300,2230,208251.0,8570000.0
2013-09-11,24100,24450,23800,24350,6281,208680.0,8570000.0
2013-09-12,24850,24850,24200,24450,3702,209536.0,8570000.0
2013-09-13,24500,24600,23850,24250,7110,207822.0,8570000.0
2013-09-16,24200,24300,23750,23900,9549,204823.0,8570000.0
2013-09-17,24100,24200,23700,23950,4470,205252.0,8570000.0
2013-09-23,23700,23950,23550,23550,7820,201824.0,8570000.0
2013-09-24,23650,23700,23300,23450,4283,200966.0,8570000.0
2013-09-25,23350,23750,23350,23600,7202,202252.0,8570000.0
2013-09-26,23500,23750,23450,23600,10591,202252.0,8570000.0
2013-09-27,23600,24000,23600,24000,2931,205680.0,8570000.0
2013-09-30,23750,24200,23650,24200,4211,207394.0,8570000.0
2013-10-01,24100,24150,23950,24050,6280,206108.0,8570000.0
2013-10-02,24050,24250,23950,24000,7466,205680.0,8570000.0
2013-10-04,23950,23950,23800,23850,5993,204394.0,8570000.0
2013-10-07,23850,24000,23700,23950,2062,205252.0,8570000.0
2013-10-08,23800,24450,23700,24400,9118,209108.0,8570000.0
2013-10-10,24700,26000,24450,26000,49844,222820.0,8570000.0
2013-10-11,26500,26500,25750,26000,11946,222820.0,8570000.0
2013-10-14,25800,26150,25800,26000,11360,222820.0,8570000.0
2013-10-15,26200,26400,25950,26400,34340,226248.0,8570000.0
2013-10-16,26300,27100,26300,26850,25095,230104.0,8570000.0
2013-10-17,26900,28100,26900,26950,26600,230962.0,8570000.0
2013-10-18,27300,27300,26600,26700,15616,228819.0,8570000.0
2013-10-21,26900,26900,26000,26100,7860,223677.0,8570000.0
2013-10-22,26100,26700,25600,25600,13867,219392.0,8570000.0
2013-10-23,25550,26350,25550,25850,6318,221534.0,8570000.0
2013-10-24,25850,26600,25600,26600,12685,227962.0,8570000.0
2013-10-25,26600,26650,25400,25900,10452,221963.0,8570000.0
2013-10-28,25450,25800,25100,25150,9282,215536.0,8570000.0
2013-10-29,25150,25450,24850,25000,8962,214250.0,8570000.0
2013-10-30,24900,25900,24850,25900,11790,221963.0,8570000.0
2013-10-31,25950,27000,25950,26350,21490,225820.0,8570000.0
2013-11-01,26350,26500,25750,25750,8961,220678.0,8570000.0
2013-11-04,25750,25750,25100,25150,9025,215536.0,8570000.0
2013-11-05,25150,25400,24900,25200,8925,215964.0,8570000.0
2013-11-06,25200,25200,24900,25200,6530,215964.0,8570000.0
2013-11-07,25200,25600,25200,25400,5910,217678.0,8570000.0
2013-11-08,25550,25550,25050,25200,3822,215964.0,8570000.0
2013-11-11,25200,25550,25050,25050,2676,214678.0,8570000.0
2013-11-12,25050,25100,24700,25000,7310,214250.0,8570000.0
2013-11-13,25000,25000,24350,24400,10590,209108.0,8570000.0
2013-11-14,24400,25000,24400,24900,4750,213393.0,8570000.0
2013-11-15,24950,25700,24950,25500,12140,218535.0,8570000.0
2013-11-18,25500,26250,25500,26000,15072,222820.0,8570000.0
2013-11-19,25700,27200,25700,27050,45002,231818.0,8570000.0
2013-11-20,27250,27950,27200,27800,51576,238246.0,8570000.0
2013-11-21,28050,28050,27450,27800,24528,238246.0,8570000.0
2013-11-22,27800,28150,27800,28000,22709,239960.0,8570000.0
2013-11-25,28000,28600,27800,28150,32900,241246.0,8570000.0
2013-11-26,28100,28300,27400,27600,27727,236532.0,8570000.0
2013-11-27,27650,28000,27500,27900,13170,239103.0,8570000.0
2013-11-28,28500,30200,28400,29700,79101,254529.0,8570000.0
2013-11-29,30200,30200,29350,29800,22182,255386.0,8570000.0
2013-12-02,29950,29950,28100,28950,18578,248102.0,8570000.0
2013-12-03,28950,29000,27500,28950,30545,248102.0,8570000.0
2013-12-04,28950,28950,28100,28100,7997,240817.0,8570000.0
2013-12-05,28000,28900,27600,28500,19964,244245.0,8570000.0
2013-12-06,28550,28800,28150,28700,16870,245959.0,8570000.0
2013-12-09,29150,29400,28300,28300,8564,242531.0,8570000.0
2013-12-10,29200,29200,28000,28550,5500,244674.0,8570000.0
2013-12-11,28550,28550,27400,27500,12761,235675.0,8570000.0
2013-12-12,27100,27700,27000,27500,10860,235675.0,8570000.0
2013-12-13,27500,28000,27100,27600,12950,236532.0,8570000.0
2013-12-16,27300,27800,26800,27350,9811,234390.0,8570000.0
2013-12-17,27000,27350,26500,26900,14740,230533.0,8570000.0
2013-12-18,26950,27100,26300,26700,17240,228819.0,8570000.0
2013-12-19,26850,27000,26300,26900,19031,230533.0,8570000.0
2013-12-20,26550,26800,26150,26750,14412,229248.0,8570000.0
2013-12-23,26750,27000,26350,26950,15950,230962.0,8570000.0
2013-12-24,26700,27350,26450,27200,16590,233104.0,8570000.0
2013-12-26,27400,27500,26850,27400,16570,234818.0,8570000.0
2013-12-27,27350,27400,26950,27400,7050,234818.0,8570000.0
2013-12-30,27350,28100,27350,28000,15408,239960.0,8570000.0
2014-01-02,28050,28100,26700,26700,18736,228819.0,8570000.0
2014-01-03,26700,27300,26700,26750,15753,229248.0,8570000.0
2014-01-06,27100,27300,26900,26950,6441,230962.0,8570000.0
2014-01-07,26550,27250,26550,27000,8287,231390.0,8570000.0
2014-01-08,27000,27000,26500,26600,10663,227962.0,8570000.0
2014-01-09,26450,26850,26450,26650,9672,228390.0,8570000.0
2014-01-10,26700,26850,25850,26150,11043,224106.0,8570000.0
2014-01-13,25900,26400,25850,26300,10596,225391.0,8570000.0
2014-01-14,26100,26600,26100,26550,5660,227534.0,8570000.0
2014-01-15,26550,27150,26500,26900,6210,230533.0,8570000.0
2014-01-16,27250,27650,27250,27450,19741,235246.0,8570000.0
2014-01-17,27450,27450,26900,27300,7060,233961.0,8570000.0
2014-01-20,27300,27600,26750,26950,14133,230962.0,8570000.0
2014-01-21,27050,27400,26750,26750,9568,229248.0,8570000.0
2014-01-22,26750,27050,26750,27000,5730,231390.0,8570000.0
2014-01-23,26800,27300,26600,26950,5240,230962.0,8570000.0
2014-01-24,26550,26950,26250,26650,6340,228390.0,8570000.0
2014-01-27,26350,26400,26000,26200,10020,224534.0,8570000.0
2014-01-28,26200,27000,25750,26100,12020,223677.0,8570000.0
2014-01-29,26400,26600,26200,26300,6056,225391.0,8570000.0
2014-02-03,26450,26450,26000,26100,5819,223677.0,8570000.0
2014-02-04,25600,26050,25150,25700,17392,220249.0,8570000.0
2014-02-05,25850,26050,25400,25400,5042,217678.0,8570000.0
2014-02-06,25550,26150,25200,26100,6949,223677.0,8570000.0
2014-02-07,26250,27100,26250,26700,12533,228819.0,8570000.0
2014-02-10,27300,27300,26350,26550,7915,227534.0,8570000.0
2014-02-11,26600,26600,25950,26250,14944,224962.0,8570000.0
2014-02-12,26350,27100,26200,27050,18278,231818.0,8570000.0
2014-02-13,27050,27200,26650,26950,11306,230962.0,8570000.0
2014-02-14,27100,27550,26950,27050,19021,231818.0,8570000.0
2014-02-17,27200,27450,26550,27350,27590,234390.0,8570000.0
2014-02-18,27400,27650,26550,26750,21390,229248.0,8570000.0
2014-02-19,26500,27500,26450,27300,15124,233961.0,8570000.0
2014-02-20,27350,27700,26900,27050,10160,231818.0,8570000.0
2014-02-21,27200,27250,26700,26800,11184,229676.0,8570000.0
2014-02-24,26650,26900,26000,26150,27400,224106.0,8570000.0
2014-02-25,26200,26500,25700,25900,14931,221963.0,8570000.0
2014-02-26,26000,26200,25600,26200,15321,224534.0,8570000.0
2014-02-27,26350,26450,26150,26300,11190,225391.0,8570000.0
2014-02-28,26350,26450,25900,26100,8865,223677.0,8570000.0
2014-03-03,26100,26200,25550,26150,15422,224106.0,8570000.0
2014-03-04,26200,26200,25600,25900,14806,221963.0,8570000.0
2014-03-05,26000,26200,25250,25650,21463,219820.0,8570000.0
2014-03-06,25750,25750,24500,24800,57540,212536.0,8570000.0
2014-03-07,24900,25100,24750,24950,23290,213822.0,8570000.0
2014-03-10,24950,24950,24000,24150,37869,206966.0,8570000.0
2014-03-11,24050,24250,23600,24200,24932,207394.0,8570000.0
2014-03-12,24200,24250,23700,24200,16743,207394.0,8570000.0
2014-03-13,24250,24600,24100,24550,13066,210394.0,8570000.0
2014-03-14,24700,24700,24200,24600,16750,210822.0,8570000.0
2014-03-17,24600,24900,24400,24850,18280,212964.0,8570000.0
2014-03-18,24700,24900,24600,24850,7190,212964.0,8570000.0
2014-03-19,24700,24850,24450,24850,11662,212964.0,8570000.0
2014-03-20,24750,24750,24450,24550,7673,210394.0,8570000.0
2014-03-21,24450,25100,24300,25050,12443,214678.0,8570000.0
2014-03-24,25050,25800,25050,25600,18795,219392.0,8570000.0
2014-03-25,25800,26250,25600,26150,24209,224106.0,8570000.0
2014-03-26,26150,26300,25900,26100,9039,223677.0,8570000.0
2014-03-27,25950,26250,25950,26250,12926,224962.0,8570000.0
2014-03-28,25950,25950,25400,25650,18048,219820.0,8570000.0
2014-03-31,25750,25950,25200,25850,10043,221534.0,8570000.0
2014-04-01,25850,26000,25750,26000,14154,222820.0,8570000.0
2014-04-02,25850,26050,25550,25850,18516,221534.0,8570000.0
2014-04-03,25850,25850,25500,25800,7308,221106.0,8570000.0
2014-04-04,25800,25800,25250,25800,13650,221106.0,8570000.0
2014-04-07,25800,26450,25650,26300,29592,225391.0,8570000.0
2014-04-08,26350,26600,25900,25900,17943,221963.0,8570000.0
2014-04-09,25900,26550,25900,26400,21055,226248.0,8570000.0
2014-04-10,26750,26750,26400,26500,12082,227105.0,8570000.0
2014-04-11,26150,26600,26150,26250,6750,224962.0,8570000.0
2014-04-14,26000,26150,25750,25850,13877,221534.0,8570000.0
2014-04-15,25850,26150,25600,25600,9557,219392.0,8570000.0
2014-04-16,25850,25900,25300,25750,17442,220678.0,8570000.0
2014-04-17,25500,25750,25450,25700,9011,220249.0,8570000.0
2014-04-18,25700,25800,25450,25550,14290,218964.0,8570000.0
2014-04-21,25550,25550,25150,25200,13087,215964.0,8570000.0
2014-04-22,25200,25600,25050,25400,12169,217678.0,8570000.0
2014-04-23,25250,25300,24400,24900,31382,213393.0,8570000.0
2014-04-24,24900,25050,24500,25050,18135,214678.0,8570000.0
2014-04-25,25000,25000,24700,24900,11278,213393.0,8570000.0
2014-04-28,24600,25300,24600,25150,15302,215536.0,8570000.0
2014-04-29,24950,25350,24950,25300,13130,216821.0,8570000.0
2014-04-30,25600,25600,24950,25400,10010,217678.0,8570000.0
2014-05-02,25600,25650,25050,25400,13650,217678.0,8570000.0
2014-05-07,25200,25200,24700,24850,8525,212964.0,8570000.0
2014-05-08,24650,24750,24150,24250,15122,207822.0,8570000.0
2014-05-09,24250,24450,23900,24350,14780,208680.0,8570000.0
2014-05-12,24400,24500,23900,24100,14624,206537.0,8570000.0
2014-05-13,24300,24950,24000,24950,23846,213822.0,8570000.0
2014-05-14,24950,25000,24600,24850,17057,212964.0,8570000.0
2014-05-15,24600,24900,24550,24850,20361,212964.0,8570000.0
2014-05-16,24650,25500,24650,25450,14300,218106.0,8570000.0
2014-05-19,25500,25500,24900,24900,5991,213393.0,8570000.0
2014-05-20,24450,25100,24450,24900,4855,213393.0,8570000.0
2014-05-21,24750,25100,24600,25100,5834,215107.0,8570000.0
2014-05-22,25350,27800,25350,27350,83587,234390.0,8570000.0
2014-05-23,27350,27850,26950,27050,31091,231818.0,8570000.0
2014-05-26,27300,27500,26800,27000,22271,231390.0,8570000.0
2014-05-27,27100,27150,26700,27000,17625,231390.0,8570000.0
2014-05-28,27250,28400,27150,28000,64756,239960.0,8570000.0
2014-05-29,28000,28350,27700,28100,36118,240817.0,8570000.0
2014-05-30,28000,28500,27900,28150,40636,241246.0,8570000.0
2014-06-02,28200,28200,27050,27550,26137,236104.0,8570000.0
2014-06-03,27550,28000,27150,28000,36401,239960.0,8570000.0
2014-06-05,28050,28550,27600,27900,31874,239103.0,8570000.0
2014-06-09,28350,28350,27950,28050,20873,240388.0,8570000.0
2014-06-10,28050,28500,27500,28450,24125,243816.0,8570000.0
2014-06-11,28400,29500,28200,29450,55685,252386.0,8570000.0
2014-06-12,29450,29450,29050,29300,22740,251101.0,8570000.0
2014-06-13,29100,29600,28700,29000,13514,248530.0,8570000.0
2014-06-16,28950,29350,28700,28800,15732,246816.0,8570000.0
2014-06-17,28800,29300,28100,28300,47417,242531.0,8570000.0
2014-06-18,28300,28550,28000,28300,11443,242531.0,8570000.0
2014-06-19,28500,29600,28450,29250,275863,250672.0,8570000.0
2014-06-20,29150,29750,29000,29750,33209,254958.0,8570000.0
2014-06-23,29750,30000,29450,29900,37154,256243.0,8570000.0
2014-06-24,30100,30900,29900,30200,62250,258814.0,8570000.0
2014-06-25,30500,30500,29350,30400,32019,260528.0,8570000.0
2014-06-26,30500,31500,30500,31300,44770,268241.0,8570000.0
2014-06-27,31350,32400,31150,32000,46373,274240.0,8570000.0
2014-06-30,32100,32400,31550,32000,27590,274240.0,8570000.0
2014-07-01,32000,32300,31550,32200,27599,275954.0,8570000.0
2014-07-02,32200,32200,31500,31500,24024,269955.0,8570000.0
2014-07-03,31700,32900,31600,32250,39159,276382.0,8570000.0
2014-07-04,32250,32700,32200,32600,10921,279382.0,8570000.0
2014-07-07,32900,32900,31450,32000,19297,274240.0,8570000.0
2014-07-08,32250,32250,31000,31600,27316,270812.0,8570000.0
2014-07-09,31600,31900,30800,30800,27345,263956.0,8570000.0
2014-07-10,30850,32150,30850,31800,28813,272526.0,8570000.0
2014-07-11,32000,32200,31500,31850,10852,272954.0,8570000.0
2014-07-14,31800,31800,30400,31050,28117,266098.0,8570000.0
2014-07-15,31300,31400,30150,30450,24143,260956.0,8570000.0
2014-07-16,30550,30850,29900,30350,15130,260100.0,8570000.0
2014-07-17,30400,31300,30400,31000,17240,265670.0,8570000.0
2014-07-18,31000,31450,30600,31300,12202,268241.0,8570000.0
2014-07-21,31100,31800,30800,31600,16978,270812.0,8570000.0
2014-07-22,31600,31900,31300,31800,9792,272526.0,8570000.0
2014-07-23,31800,31850,31300,31300,7716,268241.0,8570000.0
2014-07-24,31300,31300,30350,31300,19186,268241.0,8570000.0
2014-07-25,31100,31450,30550,30800,13366,263956.0,8570000.0
2014-07-28,30800,31150,30450,30950,15079,265242.0,8570000.0
2014-07-29,30800,31700,30800,31450,19614,269526.0,8570000.0
2014-07-30,31500,31950,31450,31650,16691,271240.0,8570000.0
2014-07-31,31600,31700,30000,31200,24040,267384.0,8570000.0
2014-08-01,31000,31500,30300,31200,13076,267384.0,8570000.0
2014-08-04,30750,31500,29500,30000,55979,257100.0,8570000.0
2014-08-05,29850,30000,29400,29500,44219,252815.0,8570000.0
2014-08-06,29500,30350,29500,30300,18782,259671.0,8570000.0
2014-08-07,30300,30500,29600,29750,29179,254958.0,8570000.0
2014-08-08,29500,29700,28650,29200,20796,250244.0,8570000.0
2014-08-11,29150,29950,29150,29700,8621,254529.0,8570000.0
2014-08-12,29700,30500,29700,30150,12139,258386.0,8570000.0
2014-08-13,30150,30700,30000,30250,17554,259242.0,8570000.0
2014-08-14,29850,30550,29500,30000,13914,257100.0,8570000.0
2014-08-18,30300,30400,29250,29800,19552,255386.0,8570000.0
2014-08-19,29650,30100,28500,30000,63590,257100.0,8570000.0
2014-08-20,30000,30100,29500,29500,16538,252815.0,8570000.0
2014-08-21,29250,29550,28950,29250,18738,250672.0,8570000.0
2014-08-22,28900,29700,28900,29700,15889,254529.0,8570000.0
2014-08-25,29600,29700,29400,29550,7427,253244.0,8570000.0
2014-08-26,29850,30000,29500,30000,14392,257100.0,8570000.0
2014-08-27,30250,30250,29250,30000,23318,257100.0,8570000.0
2014-08-28,30050,30050,29600,29850,15547,255814.0,8570000.0
2014-08-29,29800,29950,29400,29750,8829,254958.0,8570000.0
2014-09-01,29950,30200,28600,28950,19901,248102.0,8570000.0
2014-09-02,28800,29150,28250,28950,22742,248102.0,8570000.0
2014-09-03,29000,29800,28900,29750,15070,254958.0,8570000.0
2014-09-04,29550,29850,28950,29000,14009,248530.0,8570000.0
2014-09-05,29000,29100,28650,28850,6044,247244.0,8570000.0
2014-09-11,28800,28850,28300,28550,15587,244674.0,8570000.0
2014-09-12,28500,29000,28500,29000,6755,248530.0,8570000.0
2014-09-15,28800,29800,28600,29600,15287,253672.0,8570000.0
2014-09-16,29500,29700,29250,29700,11553,254529.0,8570000.0
2014-09-17,29800,30000,29400,29400,33514,251958.0,8570000.0
2014-09-18,29800,29800,28950,28950,10821,248102.0,8570000.0
2014-09-19,28900,29300,28800,29100,23161,249387.0,8570000.0
2014-09-22,29300,29300,28800,28850,14417,247244.0,8570000.0
2014-09-23,28900,29300,28600,28800,22657,246816.0,8570000.0
2014-09-24,28700,28900,28150,28350,24478,242960.0,8570000.0
2014-09-25,28350,28500,27750,28400,22071,243388.0,8570000.0
2014-09-26,28300,28550,28050,28450,9219,243816.0,8570000.0
2014-09-29,28450,28450,27250,28000,21716,239960.0,8570000.0
2014-09-30,28000,28300,27300,27700,9861,237389.0,8570000.0
2014-10-01,27600,27800,26750,26750,16443,229248.0,8570000.0
2014-10-02,26900,27850,26650,27850,11781,238674.0,8570000.0
2014-10-06,28100,28300,27350,28000,15282,239960.0,8570000.0
2014-10-07,27650,28700,27650,28650,7765,245530.0,8570000.0
2014-10-08,29000,29000,28300,28800,9024,246816.0,8570000.0
2014-10-10,28950,28950,27300,27600,15365,236532.0,8570000.0
2014-10-13,27450,27450,26800,26800,13599,229676.0,8570000.0
2014-10-14,26400,27050,26400,27000,13279,231390.0,8570000.0
2014-10-15,26950,28100,26850,27600,9758,236532.0,8570000.0
2014-10-16,27450,27450,26600,27300,5424,233961.0,8570000.0
2014-10-17,27150,28450,26950,28450,14938,243816.0,8570000.0
2014-10-20,28400,28750,27950,28400,18181,243388.0,8570000.0
2014-10-21,28400,28400,27750,27900,17234,239103.0,8570000.0
2014-10-22,27900,28300,27900,28050,4217,240388.0,8570000.0
2014-10-23,28100,28500,27650,27900,24133,239103.0,8570000.0
2014-10-24,27500,27800,24900,25200,117768,215964.0,8570000.0
2014-10-27,25150,26200,24350,25750,19734,220678.0,8570000.0
2014-10-28,25600,26100,24700,25200,18726,215964.0,8570000.0
