남양유업(003920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-12-13,337000,345000,335000,340000,210,244800.0,720000.0
2004-12-14,342000,345000,336000,337000,529,242640.0,720000.0
2004-12-15,337000,343500,336000,343000,526,246960.0,720000.0
2004-12-16,344000,357500,344000,349500,300,251640.0,720000.0
2004-12-17,354500,359000,350000,353000,470,254160.0,720000.0
2004-12-20,353000,365000,353000,360000,463,259200.0,720000.0
2004-12-21,368500,369500,355500,359000,356,258480.0,720000.0
2004-12-22,366000,366000,359500,360000,497,259200.0,720000.0
2004-12-23,360000,360000,355500,355500,381,255960.0,720000.0
2004-12-24,350500,360000,350500,360000,402,259200.0,720000.0
2004-12-27,360000,360000,355000,360000,309,259200.0,720000.0
2004-12-28,350500,362500,341500,341500,397,245880.0,720000.0
2004-12-29,342500,364500,342000,356000,717,256320.0,720000.0
2004-12-30,356000,359500,353500,357000,214,257040.0,720000.0
2005-01-03,353000,357000,350000,350000,68,252000.0,720000.0
2005-01-04,344500,358500,344000,357000,304,257040.0,720000.0
2005-01-05,351000,355000,343000,343000,499,246960.0,720000.0
2005-01-06,338500,345500,330000,332500,349,239400.0,720000.0
2005-01-07,332500,332500,327000,331000,239,238320.0,720000.0
2005-01-10,326000,328000,321500,322000,272,231840.0,720000.0
2005-01-11,319500,335000,318000,327000,219,235440.0,720000.0
2005-01-12,327000,329500,327000,327000,139,235440.0,720000.0
2005-01-13,326000,345000,325000,345000,505,248400.0,720000.0
2005-01-14,335000,344000,332500,343500,321,247320.0,720000.0
2005-01-17,343000,358000,343000,351000,501,252720.0,720000.0
2005-01-18,351000,354000,348000,351000,222,252720.0,720000.0
2005-01-19,340500,351000,340500,350500,132,252360.0,720000.0
2005-01-20,350500,351000,341000,351000,218,252720.0,720000.0
2005-01-21,354000,357000,351000,357000,214,257040.0,720000.0
2005-01-24,357000,360000,347000,356000,184,256320.0,720000.0
2005-01-25,354500,354500,346000,349500,92,251640.0,720000.0
2005-01-26,341000,349000,341000,349000,404,251280.0,720000.0
2005-01-27,349000,357000,349000,356000,215,256320.0,720000.0
2005-01-28,365500,366000,356000,365000,364,262800.0,720000.0
2005-01-31,400000,400000,382000,399000,350,287280.0,720000.0
2005-02-01,380500,389000,380500,384000,247,276480.0,720000.0
2005-02-02,398500,398500,384000,384000,98,276480.0,720000.0
2005-02-03,383500,384000,373500,376000,2103,270720.0,720000.0
2005-02-04,371000,379500,368000,377500,241,271800.0,720000.0
2005-02-07,377500,391000,371000,381000,702,274320.0,720000.0
2005-02-11,379500,379500,370000,375000,173,270000.0,720000.0
2005-02-14,371000,398000,371000,386000,126,277920.0,720000.0
2005-02-15,374500,386500,374500,386000,274,277920.0,720000.0
2005-02-16,377500,390000,377500,385500,128,277560.0,720000.0
2005-02-17,399500,399500,381500,390000,7854,280800.0,720000.0
2005-02-18,384500,403000,381000,401000,328,288720.0,720000.0
2005-02-21,401000,401000,388500,389000,195,280080.0,720000.0
2005-02-22,385500,394000,384000,394000,117,283680.0,720000.0
2005-02-23,394000,394000,385500,386500,94,278280.0,720000.0
2005-02-24,386500,429500,386500,429500,516,309240.0,720000.0
2005-02-25,412500,412500,392000,408500,441,294120.0,720000.0
2005-02-28,408500,415000,396000,406000,140,292320.0,720000.0
2005-03-02,400500,405000,395500,403000,190,290160.0,720000.0
2005-03-03,403000,444500,403000,430000,507,309600.0,720000.0
2005-03-04,430000,447000,425000,425500,322,306360.0,720000.0
2005-03-07,430000,446000,410500,446000,159,321120.0,720000.0
2005-03-08,447500,447500,425000,428500,131,308520.0,720000.0
2005-03-09,418500,485000,418500,445000,319,320400.0,720000.0
2005-03-10,445000,481000,438500,466500,780,335880.0,720000.0
2005-03-11,477000,483000,460000,480000,475,345600.0,720000.0
2005-03-14,461500,500000,461500,500000,238,360000.0,720000.0
2005-03-15,499000,499000,465000,490000,127,352800.0,720000.0
2005-03-16,488500,500000,468000,497500,183,358200.0,720000.0
2005-03-17,516000,530000,479000,513000,212,369360.0,720000.0
2005-03-18,538000,538000,496000,508000,443,365760.0,720000.0
2005-03-21,530000,538000,478000,480000,405,345600.0,720000.0
2005-03-22,470500,494000,466500,486500,246,350280.0,720000.0
2005-03-23,486500,486500,470500,485500,72,349560.0,720000.0
2005-03-24,501000,507000,485500,501000,356,360720.0,720000.0
2005-03-25,500000,500000,486500,497000,174,357840.0,720000.0
2005-03-28,490000,494000,482000,483000,159,347760.0,720000.0
2005-03-29,475000,476500,455500,467500,496,336600.0,720000.0
2005-03-30,460000,474500,460000,473500,47,340920.0,720000.0
2005-03-31,539000,539000,472000,477500,929,343800.0,720000.0
2005-04-01,477500,477500,463000,470000,566,338400.0,720000.0
2005-04-04,463500,465000,461500,462500,73,333000.0,720000.0
2005-04-06,453500,469500,448500,463500,149,333720.0,720000.0
2005-04-07,455000,470000,455000,470000,110,338400.0,720000.0
2005-04-08,463000,467500,463000,465000,110,334800.0,720000.0
2005-04-11,462500,470000,460000,470000,145,338400.0,720000.0
2005-04-12,463000,475000,463000,469000,79,337680.0,720000.0
2005-04-13,486000,486000,467500,468000,81,336960.0,720000.0
2005-04-14,460000,472500,442000,442000,517,318240.0,720000.0
2005-04-15,453000,453000,436000,450000,419,324000.0,720000.0
2005-04-18,441500,441500,430000,436000,123,313920.0,720000.0
2005-04-19,439500,446500,433500,435000,118,313200.0,720000.0
2005-04-20,453000,453000,428000,428000,160,308160.0,720000.0
2005-04-21,426000,434000,425500,434000,20,312480.0,720000.0
2005-04-22,440000,440000,427000,427000,18,307440.0,720000.0
2005-04-25,420500,454000,420500,449000,114,323280.0,720000.0
2005-04-26,449000,449000,436000,438000,28,315360.0,720000.0
2005-04-27,446500,447000,422000,422500,143,304200.0,720000.0
2005-04-28,430000,435000,418000,421000,140,303120.0,720000.0
2005-04-29,421000,428000,418500,426000,67,306720.0,720000.0
2005-05-02,426000,439000,424000,436000,37,313920.0,720000.0
2005-05-03,427500,434000,426500,426500,34,307080.0,720000.0
2005-05-04,416000,433000,416000,431500,30,310680.0,720000.0
2005-05-06,435000,437500,422000,436000,39,313920.0,720000.0
2005-05-09,456000,456000,425000,425000,124,306000.0,720000.0
2005-05-10,428000,432000,419000,419000,32,301680.0,720000.0
2005-05-11,418000,428000,417000,426000,121,306720.0,720000.0
2005-05-12,420000,420000,413500,413500,526,297720.0,720000.0
2005-05-13,407000,416000,407000,414000,81,298080.0,720000.0
2005-05-16,408500,418500,408000,414000,67,298080.0,720000.0
2005-05-17,404000,419500,404000,409000,99,294480.0,720000.0
2005-05-18,419000,420000,406500,406500,128,292680.0,720000.0
2005-05-19,416500,420000,414000,420000,240,302400.0,720000.0
2005-05-20,419000,420000,410000,410000,506,295200.0,720000.0
2005-05-23,405500,418500,405500,416000,75,299520.0,720000.0
2005-05-24,416000,420000,416000,420000,230,302400.0,720000.0
2005-05-25,419500,419500,410000,419500,250,302040.0,720000.0
2005-05-26,419500,420000,414500,420000,277,302400.0,720000.0
2005-05-27,411000,434500,411000,425000,3694,306000.0,720000.0
2005-05-30,426000,434500,426000,427000,188,307440.0,720000.0
2005-05-31,427000,429000,427000,429000,169,308880.0,720000.0
2005-06-01,429000,429000,425000,428000,294,308160.0,720000.0
2005-06-02,430000,430000,425000,427500,300,307800.0,720000.0
2005-06-03,427500,428000,425000,427500,488,307800.0,720000.0
2005-06-07,427500,430000,425000,430000,887,309600.0,720000.0
2005-06-08,430000,448000,425000,440000,748,316800.0,720000.0
2005-06-09,435000,445000,435000,444500,1294,320040.0,720000.0
2005-06-10,458000,458000,438000,438000,186,315360.0,720000.0
2005-06-13,438000,438000,433000,435000,316,313200.0,720000.0
2005-06-14,440000,450000,439500,445000,127,320400.0,720000.0
2005-06-15,440000,446000,438000,438000,173,315360.0,720000.0
2005-06-16,448000,448000,442500,447500,159,322200.0,720000.0
2005-06-17,447500,459500,440000,440500,66,317160.0,720000.0
2005-06-20,435000,435000,426000,429000,428,308880.0,720000.0
2005-06-21,436000,437000,428000,435000,495,313200.0,720000.0
2005-06-22,440000,450000,433000,450000,320,324000.0,720000.0
2005-06-23,442500,444000,440000,443000,281,318960.0,720000.0
2005-06-24,443000,452000,438500,452000,286,325440.0,720000.0
2005-06-27,437500,441000,437500,441000,208,317520.0,720000.0
2005-06-28,441000,463500,441000,459000,216,330480.0,720000.0
2005-06-29,468500,490000,468500,478000,352,344160.0,720000.0
2005-06-30,490000,490500,474500,480000,450,345600.0,720000.0
2005-07-01,470000,482000,468500,478500,447,344520.0,720000.0
2005-07-04,464000,482000,463500,471500,289,339480.0,720000.0
2005-07-05,461500,490000,461500,490000,312,352800.0,720000.0
2005-07-06,489500,489500,480000,480000,100,345600.0,720000.0
2005-07-07,472000,483500,472000,480000,231,345600.0,720000.0
2005-07-08,496000,500000,484000,485000,111,349200.0,720000.0
2005-07-11,485000,495000,485000,485000,135,349200.0,720000.0
2005-07-12,484500,484500,467000,473000,416,340560.0,720000.0
2005-07-13,473000,481000,473000,480500,47,345960.0,720000.0
2005-07-14,470500,485000,470500,481000,538,346320.0,720000.0
2005-07-15,483500,485000,483500,484500,141,348840.0,720000.0
2005-07-18,484500,485000,473500,479000,160,344880.0,720000.0
2005-07-19,481500,485000,478500,485000,395,349200.0,720000.0
2005-07-20,483000,485000,481500,485000,652,349200.0,720000.0
2005-07-21,485000,485000,476500,485000,705,349200.0,720000.0
2005-07-22,485000,485000,480000,480000,545,345600.0,720000.0
2005-07-25,484500,485000,464500,464500,562,334440.0,720000.0
2005-07-26,470000,478000,470000,475000,202,342000.0,720000.0
2005-07-27,461000,490000,461000,490000,878,352800.0,720000.0
2005-07-28,475000,489500,475000,488000,132,351360.0,720000.0
2005-07-29,480000,500000,480000,495000,257,356400.0,720000.0
2005-08-01,485000,495500,485000,495000,761,356400.0,720000.0
2005-08-02,486000,497500,486000,497500,199,358200.0,720000.0
2005-08-03,491500,493000,490000,490000,80,352800.0,720000.0
2005-08-04,499500,525000,495000,525000,354,378000.0,720000.0
2005-08-05,535000,597000,535000,585000,264,421200.0,720000.0
2005-08-08,534000,650000,534000,543000,190,390960.0,720000.0
2005-08-09,543000,543000,513000,525000,63,378000.0,720000.0
2005-08-10,515000,550000,515000,521000,149,375120.0,720000.0
2005-08-11,514000,532000,514000,521000,312,375120.0,720000.0
2005-08-12,519000,521000,514000,518000,748,372960.0,720000.0
2005-08-16,528000,528000,510000,510000,226,367200.0,720000.0
2005-08-17,510000,520000,510000,514000,86,370080.0,720000.0
2005-08-18,504000,514000,495000,497500,618,358200.0,720000.0
2005-08-19,497000,510000,495000,505000,95,363600.0,720000.0
2005-08-22,514000,529000,511000,529000,161,380880.0,720000.0
2005-08-23,530000,550000,530000,544000,98,391680.0,720000.0
2005-08-24,550000,550000,530000,535000,303,385200.0,720000.0
2005-08-25,520000,523000,511000,520000,329,374400.0,720000.0
2005-08-26,529000,535000,516000,517000,70,372240.0,720000.0
2005-08-29,512000,517000,495000,500000,391,360000.0,720000.0
2005-08-30,540000,540000,497000,504000,405,362880.0,720000.0
2005-08-31,504000,510000,498000,500000,322,360000.0,720000.0
2005-09-01,500000,511000,500000,511000,688,367920.0,720000.0
2005-09-02,527000,527000,504000,509000,1468,366480.0,720000.0
2005-09-05,504000,519000,503000,509000,61,366480.0,720000.0
2005-09-06,515000,539000,506000,512000,386,368640.0,720000.0
2005-09-07,509000,523000,501000,503000,630,362160.0,720000.0
2005-09-08,503000,503000,490500,490500,1349,353160.0,720000.0
2005-09-09,496500,500000,493500,495500,2195,356760.0,720000.0
2005-09-12,495500,510000,495500,506000,606,364320.0,720000.0
2005-09-13,501000,509000,500000,501000,185,360720.0,720000.0
2005-09-14,501000,510000,491500,503000,194,362160.0,720000.0
2005-09-15,509000,510000,493500,506000,409,364320.0,720000.0
2005-09-16,509000,535000,498000,518000,3349,372960.0,720000.0
2005-09-20,521000,530000,521000,529000,288,380880.0,720000.0
2005-09-21,534000,535000,518000,522000,309,375840.0,720000.0
2005-09-22,521000,521000,510000,513000,362,369360.0,720000.0
2005-09-23,513000,513000,502000,502000,425,361440.0,720000.0
2005-09-26,509000,540000,509000,539000,1000,388080.0,720000.0
2005-09-27,525000,550000,510000,550000,574,396000.0,720000.0
2005-09-28,555000,630000,551000,630000,701,453600.0,720000.0
2005-09-29,615000,623000,595000,615000,172,442800.0,720000.0
2005-09-30,596000,614000,562000,563000,423,405360.0,720000.0
2005-10-04,588000,647000,566000,647000,694,465840.0,720000.0
2005-10-05,647000,647000,595000,600000,515,432000.0,720000.0
2005-10-06,581000,589000,572000,574000,399,413280.0,720000.0
2005-10-07,574000,605000,565000,565000,826,406800.0,720000.0
2005-10-10,582000,614000,580000,609000,272,438480.0,720000.0
2005-10-11,618000,618000,586000,618000,271,444960.0,720000.0
2005-10-12,618000,625000,588000,588000,429,423360.0,720000.0
2005-10-13,576000,630000,567000,567000,717,408240.0,720000.0
2005-10-14,590000,590000,573000,575000,343,414000.0,720000.0
2005-10-17,598000,598000,565000,565000,312,406800.0,720000.0
2005-10-18,555000,586000,555000,570000,289,410400.0,720000.0
2005-10-19,552000,575000,552000,553000,551,398160.0,720000.0
2005-10-20,565000,574000,558000,572000,205,411840.0,720000.0
2005-10-21,572000,598000,572000,583000,265,419760.0,720000.0
2005-10-24,583000,588000,562000,569000,402,409680.0,720000.0
2005-10-25,588000,588000,572000,572000,304,411840.0,720000.0
2005-10-26,572000,586000,572000,573000,113,412560.0,720000.0
2005-10-27,561000,595000,560000,560000,415,403200.0,720000.0
2005-10-28,562000,562000,540000,544000,532,391680.0,720000.0
2005-10-31,562000,569000,547000,569000,347,409680.0,720000.0
2005-11-01,552000,579000,552000,555000,210,399600.0,720000.0
2005-11-02,555000,567000,555000,567000,711,408240.0,720000.0
2005-11-03,566000,566000,553000,555000,537,399600.0,720000.0
2005-11-04,555000,565000,555000,561000,786,403920.0,720000.0
2005-11-07,560000,562000,555000,562000,661,404640.0,720000.0
2005-11-08,552000,574000,552000,574000,875,413280.0,720000.0
2005-11-09,580000,590000,562000,590000,651,424800.0,720000.0
2005-11-10,598000,598000,585000,593000,849,426960.0,720000.0
2005-11-11,600000,612000,600000,605000,1132,435600.0,720000.0
2005-11-14,590000,605000,590000,600000,393,432000.0,720000.0
2005-11-15,591000,600000,581000,581000,219,418320.0,720000.0
2005-11-16,571000,580000,570000,578000,258,416160.0,720000.0
2005-11-17,574000,577000,565000,577000,198,415440.0,720000.0
2005-11-18,600000,600000,578000,586000,246,421920.0,720000.0
2005-11-21,586000,586000,561000,571000,84,411120.0,720000.0
2005-11-22,571000,579000,566000,566000,289,407520.0,720000.0
2005-11-23,567000,589000,566000,585000,259,421200.0,720000.0
2005-11-24,578000,590000,574000,590000,249,424800.0,720000.0
2005-11-25,584000,598000,584000,595000,190,428400.0,720000.0
2005-11-28,595000,595000,582000,583000,80,419760.0,720000.0
2005-11-29,577000,588000,566000,566000,814,407520.0,720000.0
2005-11-30,570000,585000,570000,580000,718,417600.0,720000.0
2005-12-01,582000,587000,568000,568000,668,408960.0,720000.0
2005-12-02,568000,578000,568000,572000,351,411840.0,720000.0
2005-12-05,579000,579000,573000,578000,691,416160.0,720000.0
2005-12-06,567000,590000,567000,578000,846,416160.0,720000.0
2005-12-07,569000,578000,569000,574000,1199,413280.0,720000.0
2005-12-08,575000,580000,559000,559000,960,402480.0,720000.0
2005-12-09,563000,566000,558000,560000,979,403200.0,720000.0
2005-12-12,564000,578000,564000,574000,457,413280.0,720000.0
2005-12-13,565000,578000,564000,574000,483,413280.0,720000.0
2005-12-14,568000,580000,568000,580000,646,417600.0,720000.0
2005-12-15,581000,590000,580000,590000,402,424800.0,720000.0
2005-12-16,590000,599000,582000,582000,112,419040.0,720000.0
2005-12-19,562000,587000,562000,582000,74,419040.0,720000.0
2005-12-20,582000,582000,577000,577000,55,415440.0,720000.0
2005-12-21,572000,585000,572000,576000,794,414720.0,720000.0
2005-12-22,576000,580000,565000,567000,711,408240.0,720000.0
2005-12-23,568000,569000,550000,569000,397,409680.0,720000.0
2005-12-26,577000,577000,570000,570000,284,410400.0,720000.0
2005-12-27,588000,588000,568000,575000,288,414000.0,720000.0
2005-12-28,583000,583000,557000,580000,235,417600.0,720000.0
2005-12-29,572000,580000,571000,574000,370,413280.0,720000.0
2006-01-02,575000,580000,559000,559000,736,402480.0,720000.0
2006-01-03,558000,571000,558000,570000,315,410400.0,720000.0
2006-01-04,579000,579000,570000,578000,566,416160.0,720000.0
2006-01-05,578000,630000,578000,618000,955,444960.0,720000.0
2006-01-06,618000,618000,602000,602000,428,433440.0,720000.0
2006-01-09,595000,595000,582000,592000,368,426240.0,720000.0
2006-01-10,592000,610000,585000,600000,628,432000.0,720000.0
2006-01-11,600000,640000,596000,623000,943,448560.0,720000.0
2006-01-12,616000,620000,603000,603000,1611,434160.0,720000.0
2006-01-13,603000,613000,595000,609000,231,438480.0,720000.0
2006-01-16,609000,629000,608000,628000,331,452160.0,720000.0
2006-01-17,609000,637000,609000,620000,404,446400.0,720000.0
2006-01-18,645000,645000,610000,630000,326,453600.0,720000.0
2006-01-19,650000,650000,622000,634000,318,456480.0,720000.0
2006-01-20,625000,633000,609000,621000,300,447120.0,720000.0
2006-01-23,621000,699000,621000,632000,633,455040.0,720000.0
2006-01-24,633000,699000,630000,630000,295,453600.0,720000.0
2006-01-25,634000,635000,592000,592000,649,426240.0,720000.0
2006-01-26,592000,606000,582000,585000,188,421200.0,720000.0
2006-01-27,590000,607000,579000,594000,500,427680.0,720000.0
2006-01-31,590000,599000,588000,593000,361,426960.0,720000.0
2006-02-01,591000,598000,585000,590000,435,424800.0,720000.0
2006-02-02,585000,602000,585000,597000,171,429840.0,720000.0
2006-02-03,585000,596000,585000,585000,393,421200.0,720000.0
2006-02-06,576000,593000,576000,585000,145,421200.0,720000.0
2006-02-07,585000,586000,581000,582000,274,419040.0,720000.0
2006-02-08,575000,594000,574000,580000,362,417600.0,720000.0
2006-02-09,577000,582000,572000,580000,713,417600.0,720000.0
2006-02-10,575000,608000,575000,600000,930,432000.0,720000.0
2006-02-13,584000,604000,584000,600000,1180,432000.0,720000.0
2006-02-14,620000,620000,601000,601000,109,432720.0,720000.0
2006-02-15,607000,607000,583000,600000,368,432000.0,720000.0
2006-02-16,587000,611000,587000,604000,139,434880.0,720000.0
2006-02-17,604000,606000,600000,603000,110,434160.0,720000.0
2006-02-20,591000,630000,591000,613000,224,441360.0,720000.0
2006-02-21,637000,637000,599000,599000,114,431280.0,720000.0
2006-02-22,599000,607000,595000,601000,3051,432720.0,720000.0
2006-02-23,608000,625000,608000,625000,164,450000.0,720000.0
2006-02-24,635000,645000,610000,616000,74,443520.0,720000.0
2006-02-27,624000,645000,617000,645000,131,464400.0,720000.0
2006-02-28,627000,648000,620000,620000,113,446400.0,720000.0
2006-03-02,613000,645000,613000,640000,107,460800.0,720000.0
2006-03-03,640000,640000,607000,610000,280,439200.0,720000.0
2006-03-06,606000,639000,606000,639000,138,460080.0,720000.0
2006-03-07,619000,633000,601000,601000,183,432720.0,720000.0
2006-03-08,594000,623000,594000,607000,162,437040.0,720000.0
2006-03-09,620000,639000,610000,610000,590,439200.0,720000.0
2006-03-10,625000,625000,603000,614000,235,442080.0,720000.0
2006-03-13,600000,624000,600000,610000,1379,439200.0,720000.0
2006-03-14,608000,608000,594000,594000,173,427680.0,720000.0
2006-03-15,596000,610000,596000,610000,299,439200.0,720000.0
2006-03-16,600000,613000,600000,611000,284,439920.0,720000.0
2006-03-17,604000,613000,604000,612000,1804,440640.0,720000.0
2006-03-20,612000,622000,612000,621000,262,447120.0,720000.0
2006-03-21,610000,616000,607000,614000,557,442080.0,720000.0
2006-03-22,616000,624000,616000,622000,435,447840.0,720000.0
2006-03-23,639000,639000,621000,638000,332,459360.0,720000.0
2006-03-24,620000,660000,620000,644000,778,463680.0,720000.0
2006-03-27,630000,652000,630000,652000,311,469440.0,720000.0
2006-03-28,679000,679000,660000,663000,526,477360.0,720000.0
2006-03-29,661000,680000,661000,673000,3513,484560.0,720000.0
2006-03-30,656000,675000,656000,670000,3913,482400.0,720000.0
2006-03-31,665000,685000,665000,672000,3504,483840.0,720000.0
2006-04-03,674000,674000,665000,671000,1467,483120.0,720000.0
2006-04-04,672000,719000,670000,703000,1356,506160.0,720000.0
2006-04-05,688000,710000,686000,710000,13,511200.0,720000.0
2006-04-06,693000,745000,693000,729000,329,524880.0,720000.0
2006-04-07,797000,797000,717000,729000,389,524880.0,720000.0
2006-04-10,725000,725000,711000,723000,296,520560.0,720000.0
2006-04-11,710000,798000,710000,713000,136,513360.0,720000.0
2006-04-12,703000,724000,703000,710000,17,511200.0,720000.0
2006-04-13,713000,734000,713000,732000,201,527040.0,720000.0
2006-04-14,717000,745000,710000,745000,163,536400.0,720000.0
2006-04-17,726000,745000,710000,714000,255,514080.0,720000.0
2006-04-18,730000,730000,716000,717000,127,516240.0,720000.0
2006-04-19,717000,729000,717000,729000,2560,524880.0,720000.0
2006-04-20,736000,750000,735000,747000,96,537840.0,720000.0
2006-04-21,747000,766000,731000,746000,60,537120.0,720000.0
2006-04-24,732000,747000,724000,725000,136,522000.0,720000.0
2006-04-25,735000,747000,724000,726000,7539,522720.0,720000.0
2006-04-26,724000,740000,724000,739000,23,532080.0,720000.0
2006-04-27,726000,749000,726000,739000,76,532080.0,720000.0
2006-04-28,736000,755000,725000,725000,49,522000.0,720000.0
2006-05-02,740000,749000,730000,730000,39,525600.0,720000.0
2006-05-03,728000,737000,724000,732000,238,527040.0,720000.0
2006-05-04,726000,736000,724000,730000,409,525600.0,720000.0
2006-05-08,730000,732000,722000,731000,83,526320.0,720000.0
2006-05-09,725000,728000,724000,725000,470,522000.0,720000.0
2006-05-10,724000,736000,724000,724000,128,521280.0,720000.0
2006-05-11,725000,737000,724000,736000,522,529920.0,720000.0
2006-05-12,724000,725000,721000,724000,1266,521280.0,720000.0
2006-05-15,724000,725000,700000,710000,3371,511200.0,720000.0
2006-05-16,726000,726000,712000,714000,41,514080.0,720000.0
2006-05-17,717000,735000,717000,721000,55,519120.0,720000.0
2006-05-18,716000,719000,701000,713000,103,513360.0,720000.0
2006-05-19,762000,762000,716000,721000,61,519120.0,720000.0
2006-05-22,716000,743000,710000,742000,1606,534240.0,720000.0
2006-05-23,705000,757000,705000,722000,215,519840.0,720000.0
2006-05-24,722000,739000,722000,739000,46,532080.0,720000.0
2006-05-25,717000,739000,717000,739000,81,532080.0,720000.0
2006-05-26,800000,800000,723000,723000,49,520560.0,720000.0
2006-05-29,725000,736000,717000,721000,90,519120.0,720000.0
2006-05-30,722000,733000,711000,713000,1306,513360.0,720000.0
2006-06-01,713000,728000,700000,700000,86,504000.0,720000.0
2006-06-02,719000,719000,700000,700000,59,504000.0,720000.0
2006-06-05,712000,712000,700000,701000,71,504720.0,720000.0
2006-06-07,700000,724000,685000,690000,131,496800.0,720000.0
2006-06-08,691000,709000,690000,692000,753,498240.0,720000.0
2006-06-09,692000,708000,687000,690000,1013,496800.0,720000.0
2006-06-12,704000,704000,671000,680000,1321,489600.0,720000.0
2006-06-13,689000,699000,670000,671000,716,483120.0,720000.0
2006-06-14,671000,690000,662000,670000,1851,482400.0,720000.0
2006-06-15,672000,673000,661000,668000,1220,480960.0,720000.0
2006-06-16,679000,690000,679000,686000,481,493920.0,720000.0
2006-06-19,656000,686000,656000,664000,287,478080.0,720000.0
2006-06-20,653000,668000,638000,639000,40,460080.0,720000.0
2006-06-21,633000,648000,615000,626000,813,450720.0,720000.0
2006-06-22,641000,700000,627000,664000,805,478080.0,720000.0
2006-06-23,664000,689000,636000,666000,291,479520.0,720000.0
2006-06-26,695000,695000,671000,675000,438,486000.0,720000.0
2006-06-27,671000,683000,667000,671000,56,483120.0,720000.0
2006-06-28,679000,680000,670000,677000,1154,487440.0,720000.0
2006-06-29,686000,687000,670000,678000,250,488160.0,720000.0
2006-06-30,709000,709000,681000,687000,179,494640.0,720000.0
2006-07-03,655000,699000,655000,673000,80,484560.0,720000.0
2006-07-04,664000,694000,662000,671000,30,483120.0,720000.0
2006-07-05,686000,689000,666000,687000,35,494640.0,720000.0
2006-07-06,687000,687000,665000,678000,64,488160.0,720000.0
2006-07-07,678000,678000,669000,673000,42,484560.0,720000.0
2006-07-10,679000,692000,665000,690000,219,496800.0,720000.0
2006-07-11,670000,689000,670000,672000,110,483840.0,720000.0
2006-07-12,672000,688000,671000,679000,343,488880.0,720000.0
2006-07-13,679000,682000,670000,681000,2243,490320.0,720000.0
2006-07-14,681000,693000,579000,675000,387,486000.0,720000.0
2006-07-18,652000,698000,652000,667000,938,480240.0,720000.0
2006-07-19,695000,695000,652000,680000,360,489600.0,720000.0
2006-07-20,681000,719000,681000,719000,295,517680.0,720000.0
2006-07-21,719000,719000,673000,689000,148,496080.0,720000.0
2006-07-24,671000,673000,665000,670000,161,482400.0,720000.0
2006-07-25,670000,690000,670000,678000,216,488160.0,720000.0
2006-07-26,674000,683000,667000,673000,151,484560.0,720000.0
2006-07-27,675000,716000,675000,705000,370,507600.0,720000.0
2006-07-28,679000,709000,679000,705000,82,507600.0,720000.0
2006-07-31,710000,714000,690000,693000,74,498960.0,720000.0
2006-08-01,714000,714000,693000,697000,206,501840.0,720000.0
2006-08-02,697000,710000,686000,695000,149,500400.0,720000.0
2006-08-03,681000,709000,681000,692000,88,498240.0,720000.0
2006-08-04,692000,707000,692000,702000,46,505440.0,720000.0
2006-08-07,700000,700000,692000,692000,537,498240.0,720000.0
2006-08-08,692000,708000,692000,708000,241,509760.0,720000.0
2006-08-09,710000,735000,682000,692000,228,498240.0,720000.0
2006-08-10,693000,709000,686000,709000,218,510480.0,720000.0
2006-08-11,696000,720000,692000,692000,187,498240.0,720000.0
2006-08-14,704000,708000,693000,693000,93,498960.0,720000.0
2006-08-16,705000,709000,700000,700000,159,504000.0,720000.0
2006-08-17,700000,710000,696000,696000,366,501120.0,720000.0
2006-08-18,700000,709000,700000,700000,160,504000.0,720000.0
2006-08-21,700000,706000,700000,700000,204,504000.0,720000.0
2006-08-22,707000,711000,707000,708000,433,509760.0,720000.0
2006-08-23,700000,708000,694000,695000,273,500400.0,720000.0
2006-08-24,700000,700000,694000,695000,360,500400.0,720000.0
2006-08-25,699000,705000,693000,694000,180,499680.0,720000.0
2006-08-28,700000,700000,687000,694000,195,499680.0,720000.0
2006-08-29,694000,706000,694000,694000,103,499680.0,720000.0
2006-08-30,694000,704000,694000,695000,212,500400.0,720000.0
2006-08-31,693000,708000,693000,699000,349,503280.0,720000.0
2006-09-01,693000,706000,692000,694000,122,499680.0,720000.0
2006-09-04,695000,700000,694000,694000,105,499680.0,720000.0
2006-09-05,694000,700000,693000,699000,118,503280.0,720000.0
2006-09-06,699000,701000,699000,700000,189,504000.0,720000.0
2006-09-07,703000,730000,700000,710000,2180,511200.0,720000.0
2006-09-08,715000,725000,709000,710000,607,511200.0,720000.0
2006-09-11,711000,715000,710000,710000,165,511200.0,720000.0
2006-09-12,740000,810000,700000,710000,1003,511200.0,720000.0
2006-09-13,720000,735000,710000,710000,58,511200.0,720000.0
2006-09-14,710000,725000,690000,690000,867,496800.0,720000.0
2006-09-15,690000,699000,689000,691000,235,497520.0,720000.0
2006-09-18,691000,695000,690000,691000,340,497520.0,720000.0
2006-09-19,692000,698000,692000,694000,44,499680.0,720000.0
2006-09-20,710000,717000,694000,701000,148,504720.0,720000.0
2006-09-21,696000,710000,690000,695000,706,500400.0,720000.0
2006-09-22,698000,709000,696000,708000,94,509760.0,720000.0
2006-09-25,720000,720000,690000,708000,46,509760.0,720000.0
2006-09-26,716000,719000,704000,704000,77,506880.0,720000.0
2006-09-27,701000,720000,701000,705000,290,507600.0,720000.0
2006-09-28,704000,712000,703000,703000,60,506160.0,720000.0
