코스맥스(192820),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-08-09,104000,114000,102500,111500,146078,1120520.0,10049509.0
2017-08-10,110000,117000,109000,115500,312761,1160718.0,10049509.0
2017-08-11,114500,117500,113000,116500,194519,1170768.0,10049509.0
2017-08-14,117500,118500,116500,118000,123911,1185842.0,10049509.0
2017-08-16,117000,117500,112000,115000,157583,1155694.0,10049509.0
2017-08-17,115000,118000,114500,117500,55607,1180817.0,10049509.0
2017-08-18,116500,118000,115500,117000,57587,1175793.0,10049509.0
2017-08-21,116000,117000,114500,115000,62096,1155694.0,10049509.0
2017-08-22,115500,117500,115000,117500,44322,1180817.0,10049509.0
2017-08-23,117500,117500,116000,116500,25650,1170768.0,10049509.0
2017-08-24,117000,124000,116500,123500,203263,1241114.0,10049509.0
2017-08-25,123500,123500,120000,120500,64992,1210966.0,10049509.0
2017-08-28,120500,122000,120000,121500,50763,1221015.0,10049509.0
2017-08-29,120000,121000,118000,120000,54021,1205941.0,10049509.0
2017-08-30,121000,121000,117500,118000,57437,1185842.0,10049509.0
2017-08-31,118000,119000,116500,118000,41172,1185842.0,10049509.0
2017-09-01,118500,121000,118000,118000,61208,1185842.0,10049509.0
2017-09-04,113000,117000,113000,115000,92798,1155694.0,10049509.0
2017-09-05,115500,116000,114000,115000,33328,1155694.0,10049509.0
2017-09-06,114500,116000,112000,113500,62524,1140619.0,10049509.0
2017-09-07,113000,118000,111000,117500,69150,1180817.0,10049509.0
2017-09-08,117000,117000,110500,112000,108514,1125545.0,10049509.0
2017-09-11,111000,112500,107000,108000,117064,1085347.0,10049509.0
2017-09-12,109000,111000,107500,109000,70897,1095396.0,10049509.0
2017-09-13,109500,110000,105000,105500,77930,1060223.0,10049509.0
2017-09-14,105500,111000,105500,111000,103589,1115495.0,10049509.0
2017-09-15,110000,114000,110000,113000,68644,1135595.0,10049509.0
2017-09-18,113000,113000,109000,110500,89417,1110471.0,10049509.0
2017-09-19,110000,114000,110000,111500,44635,1120520.0,10049509.0
2017-09-20,113000,113500,111000,111000,55506,1115495.0,10049509.0
2017-09-21,111500,119500,111000,116000,167591,1165743.0,10049509.0
2017-09-22,117000,119500,115000,115500,89878,1160718.0,10049509.0
2017-09-25,115500,119000,111000,112500,110636,1130570.0,10049509.0
2017-09-26,112000,116000,112000,115500,78612,1160718.0,10049509.0
2017-09-27,115500,118500,115000,116000,48472,1165743.0,10049509.0
2017-09-28,116000,120500,116000,119500,151691,1200916.0,10049509.0
2017-09-29,120000,128500,120000,127000,358764,1276288.0,10049509.0
2017-10-10,128000,128500,124500,127500,176280,1281312.0,10049509.0
2017-10-11,125500,128000,123500,125000,110890,1256189.0,10049509.0
2017-10-12,125500,126500,121000,123000,126473,1236090.0,10049509.0
2017-10-13,123500,133500,121500,132000,441381,1326535.0,10049509.0
2017-10-16,132000,139000,129500,137000,417603,1376783.0,10049509.0
2017-10-17,137000,138500,132000,137000,134174,1376783.0,10049509.0
2017-10-18,136000,139500,136000,138000,107781,1386832.0,10049509.0
2017-10-19,138000,138500,133000,135500,99712,1361708.0,10049509.0
2017-10-20,134500,136500,131000,132000,79055,1326535.0,10049509.0
2017-10-23,132500,136500,132000,134000,82398,1346634.0,10049509.0
2017-10-24,133000,139500,131000,137000,146003,1376783.0,10049509.0
2017-10-25,139000,140000,134000,135000,111424,1356684.0,10049509.0
2017-10-26,135500,142000,134500,139500,328477,1401907.0,10049509.0
2017-10-27,142000,144000,138000,140500,223462,1411956.0,10049509.0
2017-10-30,142500,144000,140000,141000,227867,1416981.0,10049509.0
2017-10-31,141500,143000,134500,139000,221321,1396882.0,10049509.0
2017-11-01,140000,140500,137000,138500,101909,1391857.0,10049509.0
2017-11-02,136000,140500,136000,137000,100912,1376783.0,10049509.0
2017-11-03,138000,138500,136500,137000,80635,1376783.0,10049509.0
2017-11-06,138000,140500,137500,140000,101019,1406931.0,10049509.0
2017-11-07,140500,140500,136000,139000,120970,1396882.0,10049509.0
2017-11-08,138000,139500,135500,136500,167686,1371758.0,10049509.0
2017-11-09,137000,139000,136500,137500,93716,1381807.0,10049509.0
2017-11-10,137000,137500,133500,134500,102352,1351659.0,10049509.0
2017-11-13,136500,141500,128500,130000,368670,1306436.0,10049509.0
2017-11-14,126000,127500,120500,122000,526810,1226040.0,10049509.0
2017-11-15,120500,121500,115000,116500,514031,1170768.0,10049509.0
2017-11-16,117500,120000,116500,118000,212465,1185842.0,10049509.0
2017-11-17,117500,119000,116500,118000,164868,1185842.0,10049509.0
2017-11-20,117500,122000,117500,121500,200065,1221015.0,10049509.0
2017-11-21,121500,123000,120000,121500,127329,1221015.0,10049509.0
2017-11-22,121500,122500,119500,120500,105813,1210966.0,10049509.0
2017-11-23,121000,126000,120500,124500,221992,1251164.0,10049509.0
2017-11-24,124500,124500,122000,123000,78867,1236090.0,10049509.0
2017-11-27,123000,124500,121000,121500,80904,1221015.0,10049509.0
2017-11-28,122000,125500,121000,123000,105473,1236090.0,10049509.0
2017-11-29,123000,129000,122000,129000,232017,1296387.0,10049509.0
2017-11-30,129000,129000,124000,125000,145912,1256189.0,10049509.0
2017-12-01,125500,126000,122000,122000,112645,1226040.0,10049509.0
2017-12-04,123000,127000,122500,126000,109827,1266238.0,10049509.0
2017-12-05,128000,129500,125000,127500,140699,1281312.0,10049509.0
2017-12-06,127500,128000,124000,124500,67795,1251164.0,10049509.0
2017-12-07,125000,126500,120500,121000,111615,1215991.0,10049509.0
2017-12-08,121500,123500,121500,122500,52818,1231065.0,10049509.0
2017-12-11,125000,127000,124000,127000,88744,1276288.0,10049509.0
2017-12-12,126000,126500,120500,121500,130342,1221015.0,10049509.0
2017-12-13,122000,124000,121500,123000,68180,1236090.0,10049509.0
2017-12-14,124000,124000,121000,121000,98440,1215991.0,10049509.0
2017-12-15,122500,123000,120500,121000,44541,1215991.0,10049509.0
2017-12-18,123000,125500,122500,122500,80237,1231065.0,10049509.0
2017-12-19,123000,123500,118500,121500,105395,1221015.0,10049509.0
2017-12-20,121000,121000,118000,119000,73744,1195892.0,10049509.0
2017-12-21,117500,119000,116000,116000,77720,1165743.0,10049509.0
2017-12-22,115000,117500,109500,116500,141414,1170768.0,10049509.0
2017-12-26,116500,117500,113500,113500,72653,1140619.0,10049509.0
2017-12-27,113000,116500,113000,116500,42850,1170768.0,10049509.0
2017-12-28,116500,118500,115000,117000,36532,1175793.0,10049509.0
2018-01-02,119500,123500,119000,121500,92836,1221015.0,10049509.0
2018-01-03,123000,123000,120000,122000,80931,1226040.0,10049509.0
2018-01-04,123000,123000,120000,120500,44393,1210966.0,10049509.0
2018-01-05,122000,123000,120500,122000,50836,1226040.0,10049509.0
2018-01-08,121500,123000,119000,120500,69698,1210966.0,10049509.0
2018-01-09,120000,122000,119500,121000,75760,1215991.0,10049509.0
2018-01-10,122000,128500,122000,126000,237304,1266238.0,10049509.0
2018-01-11,127500,130500,126000,127000,148602,1276288.0,10049509.0
2018-01-12,129000,129000,126000,127500,92899,1281312.0,10049509.0
2018-01-15,128000,129000,126000,128000,81394,1286337.0,10049509.0
2018-01-16,128000,133000,127500,131000,128578,1316486.0,10049509.0
2018-01-17,130000,135000,130000,133000,116216,1336585.0,10049509.0
2018-01-18,134500,135000,129500,130000,99753,1306436.0,10049509.0
2018-01-19,130000,135000,130000,134000,124963,1346634.0,10049509.0
2018-01-22,134500,138500,134500,137500,151855,1381807.0,10049509.0
2018-01-23,137000,137500,134500,136000,83120,1366733.0,10049509.0
2018-01-24,136000,137000,130500,134000,108042,1346634.0,10049509.0
2018-01-25,133000,134500,132500,133500,53782,1341609.0,10049509.0
2018-01-26,133000,134500,132500,134000,42416,1346634.0,10049509.0
2018-01-29,134500,135500,130000,131000,118023,1316486.0,10049509.0
2018-01-30,131000,132500,130000,130500,46392,1311461.0,10049509.0
2018-01-31,129500,130500,127000,129000,65801,1296387.0,10049509.0
2018-02-01,129000,133500,128500,133500,71148,1341609.0,10049509.0
2018-02-02,135000,135000,130000,132000,52970,1326535.0,10049509.0
2018-02-05,129500,132500,128500,129500,53003,1301411.0,10049509.0
2018-02-06,124000,127500,119000,125500,215443,1261213.0,10049509.0
2018-02-07,127000,128000,118000,118000,137429,1185842.0,10049509.0
2018-02-08,119000,121500,118000,121000,62615,1215991.0,10049509.0
2018-02-09,117500,120500,117000,120500,46514,1210966.0,10049509.0
2018-02-12,120000,121000,118500,120500,42066,1210966.0,10049509.0
2018-02-13,121000,122000,118000,118500,65024,1190867.0,10049509.0
2018-02-14,118500,127000,118500,124000,266291,1246139.0,10049509.0
2018-02-19,125500,131500,124500,129000,98433,1296387.0,10049509.0
2018-02-20,128000,130500,126500,127500,37451,1281312.0,10049509.0
2018-02-21,127500,133000,127000,132000,100592,1326535.0,10049509.0
2018-02-22,131000,134500,130000,131000,60762,1316486.0,10049509.0
2018-02-23,132000,133500,130500,132000,76179,1326535.0,10049509.0
2018-02-26,133000,133000,129500,130500,47785,1311461.0,10049509.0
2018-02-27,131500,132500,130500,131000,31407,1316486.0,10049509.0
2018-02-28,129000,130500,126000,128000,70768,1286337.0,10049509.0
2018-03-02,124000,126000,121500,122500,106583,1231065.0,10049509.0
2018-03-05,122500,125000,122500,123000,44683,1236090.0,10049509.0
2018-03-06,125500,126000,122000,123000,48652,1236090.0,10049509.0
2018-03-07,123500,124000,120500,121000,46061,1215991.0,10049509.0
2018-03-08,121000,128000,121000,125000,102130,1256189.0,10049509.0
2018-03-09,126500,135000,126500,132000,186566,1326535.0,10049509.0
2018-03-12,134000,138000,133500,137500,212114,1381807.0,10049509.0
2018-03-13,137500,142000,136000,137000,214762,1376783.0,10049509.0
2018-03-14,137000,139000,134000,135500,85994,1361708.0,10049509.0
2018-03-15,136500,140500,134500,140500,82383,1411956.0,10049509.0
2018-03-16,142000,142000,137500,139000,69025,1396882.0,10049509.0
2018-03-19,140000,140500,137000,138500,53170,1391857.0,10049509.0
2018-03-20,138000,138500,133000,137500,100858,1381807.0,10049509.0
2018-03-21,137000,139500,135500,138500,55268,1391857.0,10049509.0
2018-03-22,140000,142000,133500,134000,103063,1346634.0,10049509.0
2018-03-23,131000,134500,130500,132000,63572,1326535.0,10049509.0
2018-03-26,133500,138000,130500,137500,64596,1381807.0,10049509.0
2018-03-27,139000,140000,137000,139500,84332,1401907.0,10049509.0
2018-03-28,138500,142500,135000,136000,132746,1366733.0,10049509.0
2018-03-29,137000,138000,134500,137500,53858,1381807.0,10049509.0
2018-03-30,139500,143000,138000,142500,143684,1432055.0,10049509.0
2018-04-02,148000,156500,147000,148000,356635,1487327.0,10049509.0
2018-04-03,147000,155000,146500,152500,158985,1532550.0,10049509.0
2018-04-04,153500,154000,149000,150000,114491,1507426.0,10049509.0
2018-04-05,152500,153000,147000,149500,67482,1502402.0,10049509.0
2018-04-06,148500,156000,147500,152000,84938,1527525.0,10049509.0
2018-04-09,152000,152000,148500,151500,57193,1522501.0,10049509.0
2018-04-10,151000,153500,146000,152500,115715,1532550.0,10049509.0
2018-04-11,151500,152000,149000,150500,78661,1512451.0,10049509.0
2018-04-12,151000,152000,145500,146000,98384,1467228.0,10049509.0
2018-04-13,146000,157000,144500,154500,195350,1552649.0,10049509.0
2018-04-16,158500,161500,154500,159500,189804,1602897.0,10049509.0
2018-04-17,159000,160000,156000,157000,67912,1577773.0,10049509.0
2018-04-18,158000,161500,155000,155500,84790,1562699.0,10049509.0
2018-04-19,155500,158000,151000,153000,71869,1537575.0,10049509.0
2018-04-20,154500,155000,152000,153500,32595,1542600.0,10049509.0
2018-04-23,152000,153000,149000,151500,53574,1522501.0,10049509.0
2018-04-24,154000,160500,154000,156500,116745,1572748.0,10049509.0
2018-04-25,155500,157000,152000,154000,57710,1547624.0,10049509.0
2018-04-26,156500,156500,152500,153500,60903,1542600.0,10049509.0
2018-04-27,153500,156000,151000,155000,43357,1557674.0,10049509.0
2018-04-30,155000,157500,151500,157000,55457,1577773.0,10049509.0
2018-05-02,155500,159000,155500,158000,58629,1587822.0,10049509.0
2018-05-03,158000,158500,150000,151000,87965,1517476.0,10049509.0
2018-05-04,155000,157000,154000,154500,86437,1552649.0,10049509.0
2018-05-08,157000,157500,151500,152500,41033,1532550.0,10049509.0
2018-05-09,152000,154500,151500,154000,33786,1547624.0,10049509.0
2018-05-10,154500,157000,151000,154500,60301,1552649.0,10049509.0
2018-05-11,157000,169000,156000,168500,363717,1693342.0,10049509.0
2018-05-14,168500,171500,167000,170000,125519,1708417.0,10049509.0
2018-05-15,168500,170000,163500,165000,68467,1658169.0,10049509.0
2018-05-16,163500,165500,160000,162500,61944,1633045.0,10049509.0
2018-05-17,162500,164000,160000,162500,57326,1633045.0,10049509.0
2018-05-18,162500,164500,159500,161500,35529,1622996.0,10049509.0
2018-05-21,163000,167500,163000,167500,55274,1683293.0,10049509.0
2018-05-23,165000,167000,162500,165500,52376,1663194.0,10049509.0
2018-05-24,166000,171000,165000,166000,81326,1668218.0,10049509.0
2018-05-25,163500,165000,158000,159500,94385,1602897.0,10049509.0
2018-05-28,161000,163000,160000,161500,71471,1622996.0,10049509.0
2018-05-29,161500,164000,160000,163500,61927,1643095.0,10049509.0
2018-05-30,162000,167000,161000,165000,91437,1658169.0,10049509.0
2018-05-31,165000,170000,164000,170000,69420,1708417.0,10049509.0
2018-06-01,171500,175000,169000,175000,83057,1758664.0,10049509.0
2018-06-04,175500,179500,166000,169500,78373,1703392.0,10049509.0
2018-06-05,169500,178000,169500,177500,87327,1783788.0,10049509.0
2018-06-07,175500,179000,175000,179000,75736,1798862.0,10049509.0
2018-06-08,178500,178500,173000,178000,78227,1788813.0,10049509.0
2018-06-11,178500,178500,169000,174000,100312,1748615.0,10049509.0
2018-06-12,175000,175000,169500,174000,75699,1748615.0,10049509.0
2018-06-14,171000,174500,170500,174500,56050,1753639.0,10049509.0
2018-06-15,175000,175500,170000,170500,51823,1713441.0,10049509.0
2018-06-18,169500,172000,163000,164500,75454,1653144.0,10049509.0
2018-06-19,164500,167500,160000,164000,83406,1648119.0,10049509.0
2018-06-20,164500,170500,160000,168500,47031,1693342.0,10049509.0
2018-06-21,165000,171000,165000,168500,42373,1693342.0,10049509.0
2018-06-22,165500,168500,157500,160000,107254,1607921.0,10049509.0
2018-06-25,159500,160000,153500,159000,86167,1597872.0,10049509.0
2018-06-26,155500,158000,154500,155500,89481,1562699.0,10049509.0
2018-06-27,154500,162500,154000,156500,70558,1572748.0,10049509.0
2018-06-28,157500,164500,157000,162500,74472,1633045.0,10049509.0
2018-06-29,165000,165500,160000,162500,58865,1633045.0,10049509.0
2018-07-02,162500,163000,154000,156500,76344,1572748.0,10049509.0
2018-07-03,158500,160000,152000,153000,53114,1537575.0,10049509.0
2018-07-04,152000,152500,148000,150500,37951,1512451.0,10049509.0
2018-07-05,150000,150500,140000,146000,103521,1467228.0,10049509.0
2018-07-06,146000,156500,146000,156500,66029,1572748.0,10049509.0
2018-07-09,154500,156000,150000,150500,48327,1512451.0,10049509.0
2018-07-10,151500,151500,147500,148500,59488,1492352.0,10049509.0
2018-07-11,148000,149000,145000,149000,33251,1497377.0,10049509.0
2018-07-12,150000,153500,148500,152000,69526,1527525.0,10049509.0
2018-07-13,153500,156000,152500,155500,37208,1562699.0,10049509.0
2018-07-16,153000,153500,150000,151000,41559,1517476.0,10049509.0
2018-07-17,149500,150500,142000,144500,110497,1452154.0,10049509.0
2018-07-18,144500,144500,137000,139000,125771,1396882.0,10049509.0
2018-07-19,139000,139000,132000,134000,137959,1346634.0,10049509.0
2018-07-20,134500,138000,133000,135500,102827,1361708.0,10049509.0
2018-07-23,136500,137000,133000,135500,60321,1361708.0,10049509.0
2018-07-24,136000,140000,130500,139500,81314,1401907.0,10049509.0
2018-07-25,140000,140000,133000,135500,52572,1361708.0,10049509.0
2018-07-26,138000,138000,133500,135000,50843,1356684.0,10049509.0
2018-07-27,136000,140500,133500,139500,64316,1401907.0,10049509.0
2018-07-30,139000,141500,138500,140000,44646,1406931.0,10049509.0
2018-07-31,141000,141000,134500,136000,62509,1366733.0,10049509.0
2018-08-01,136000,148000,136000,146000,161664,1467228.0,10049509.0
2018-08-02,146000,148000,141500,143500,55893,1442105.0,10049509.0
2018-08-03,145500,148500,143500,146500,61667,1472253.0,10049509.0
2018-08-06,146000,152000,145500,150000,61642,1507426.0,10049509.0
2018-08-07,150000,152500,145500,149500,56057,1502402.0,10049509.0
2018-08-08,149000,149500,146000,146000,143739,1467228.0,10049509.0
2018-08-09,146000,146500,142500,145500,77008,1462204.0,10049509.0
2018-08-10,146000,146500,141000,141500,54190,1422006.0,10049509.0
2018-08-13,140500,150500,136500,148000,145807,1487327.0,10049509.0
2018-08-14,147500,148000,137000,144000,217811,1447129.0,10049509.0
2018-08-16,140500,142000,135500,139500,160050,1401907.0,10049509.0
2018-08-17,140500,142000,138000,139500,101374,1401907.0,10049509.0
2018-08-20,140500,142000,136500,137500,93160,1381807.0,10049509.0
2018-08-21,138500,145000,138000,144000,108682,1447129.0,10049509.0
2018-08-22,144500,144500,141000,144000,94399,1447129.0,10049509.0
2018-08-23,146500,152000,146500,148500,140164,1492352.0,10049509.0
2018-08-24,149000,150000,146000,148500,52357,1492352.0,10049509.0
2018-08-27,149000,151500,149000,150000,40860,1507426.0,10049509.0
2018-08-28,150000,150500,145000,147000,92161,1477278.0,10049509.0
2018-08-29,146500,149000,145000,149000,54532,1497377.0,10049509.0
2018-08-30,153000,156500,150500,152000,121460,1527525.0,10049509.0
2018-08-31,150500,153000,148500,152000,53715,1527525.0,10049509.0
2018-09-03,152000,152000,148000,149500,45019,1502402.0,10049509.0
2018-09-04,150000,153500,148000,152500,54239,1532550.0,10049509.0
2018-09-05,153000,158500,152000,153500,88790,1542600.0,10049509.0
2018-09-06,154500,155500,151500,154000,47155,1547624.0,10049509.0
2018-09-07,155000,155000,150000,152500,65706,1532550.0,10049509.0
2018-09-10,151000,151500,148500,149000,33917,1497377.0,10049509.0
2018-09-11,148000,152500,148000,150000,55023,1507426.0,10049509.0
2018-09-12,150500,150500,146000,149000,69690,1497377.0,10049509.0
2018-09-13,150000,152500,149500,152500,46658,1532550.0,10049509.0
2018-09-14,152500,155500,152000,155000,46527,1557674.0,10049509.0
2018-09-17,155000,157000,153000,155000,42316,1557674.0,10049509.0
2018-09-18,155500,157500,154000,156500,39844,1572748.0,10049509.0
2018-09-19,157000,157500,155000,156500,26567,1572748.0,10049509.0
2018-09-20,156500,157500,153500,155000,52181,1557674.0,10049509.0
2018-09-21,155000,156000,147500,148500,107895,1492352.0,10049509.0
2018-09-27,149000,153000,148500,151500,68074,1522501.0,10049509.0
2018-09-28,152500,160000,152500,157000,101984,1577773.0,10049509.0
2018-10-01,158500,165000,157500,163000,112055,1638070.0,10049509.0
2018-10-02,164000,164500,159000,161500,59332,1622996.0,10049509.0
2018-10-04,161000,161000,145000,149000,216204,1497377.0,10049509.0
2018-10-05,148000,150500,141000,150500,185723,1512451.0,10049509.0
2018-10-08,149000,150500,145000,149500,54539,1502402.0,10049509.0
2018-10-10,147000,149500,137000,139500,170244,1401907.0,10049509.0
2018-10-11,134000,137000,132000,134500,116555,1351659.0,10049509.0
2018-10-12,135500,145000,133500,141000,132255,1416981.0,10049509.0
2018-10-15,141000,141000,134500,135500,67523,1361708.0,10049509.0
2018-10-16,137000,139500,135500,136000,61663,1366733.0,10049509.0
2018-10-17,140000,142000,135500,136000,63123,1366733.0,10049509.0
2018-10-18,138000,142000,130500,134000,130422,1346634.0,10049509.0
2018-10-19,132000,135000,124000,134000,164593,1346634.0,10049509.0
2018-10-22,132500,136000,132000,134500,80826,1351659.0,10049509.0
2018-10-23,134500,134500,126500,129500,114559,1301411.0,10049509.0
2018-10-24,131000,133000,127000,128500,89559,1291362.0,10049509.0
2018-10-25,124500,127000,118500,122000,167608,1226040.0,10049509.0
2018-10-26,118000,122000,113000,116500,178445,1170768.0,10049509.0
2018-10-29,117500,118500,107000,108000,225948,1085347.0,10049509.0
2018-10-30,105500,116000,105500,114500,150974,1150669.0,10049509.0
2018-10-31,113500,117000,112500,115000,54678,1155694.0,10049509.0
2018-11-01,115500,123500,115500,119000,92192,1195892.0,10049509.0
2018-11-02,122000,126500,120000,123500,101941,1241114.0,10049509.0
2018-11-05,123000,123500,118500,121000,68463,1215991.0,10049509.0
2018-11-06,121500,123000,116000,118500,55201,1190867.0,10049509.0
2018-11-07,120000,125000,119500,120500,183875,1210966.0,10049509.0
2018-11-08,123000,133000,123000,126500,210507,1271263.0,10049509.0
2018-11-09,126000,126500,117000,119500,174127,1200916.0,10049509.0
2018-11-12,119500,120500,113500,115500,123090,1160718.0,10049509.0
2018-11-13,112500,117000,111500,117000,99153,1175793.0,10049509.0
2018-11-14,117000,118500,114000,115500,66298,1160718.0,10049509.0
2018-11-15,118500,133000,118000,133000,262811,1336585.0,10049509.0
2018-11-16,134000,135500,127500,128500,143710,1291362.0,10049509.0
2018-11-19,130000,135500,130000,134000,105887,1346634.0,10049509.0
2018-11-20,131000,134000,127500,131500,104511,1321510.0,10049509.0
2018-11-21,129000,136000,126500,134500,98402,1351659.0,10049509.0
2018-11-22,136500,138500,130500,134000,110665,1346634.0,10049509.0
2018-11-23,134000,135500,130000,130500,56983,1311461.0,10049509.0
2018-11-26,131000,136500,130500,134500,72444,1351659.0,10049509.0
2018-11-27,134500,140000,133500,138500,111988,1391857.0,10049509.0
2018-11-28,139000,144000,139000,142500,115490,1432055.0,10049509.0
2018-11-29,145000,146500,136500,136500,108957,1371758.0,10049509.0
2018-11-30,136500,138000,132500,136000,113369,1366733.0,10049509.0
2018-12-03,138500,141500,137000,138000,100916,1386832.0,10049509.0
2018-12-04,138500,140000,134000,134000,100251,1346634.0,10049509.0
2018-12-05,130500,133500,129500,131000,118279,1316486.0,10049509.0
2018-12-06,131500,132000,124500,126500,123853,1271263.0,10049509.0
2018-12-07,128000,131000,126000,130500,96644,1311461.0,10049509.0
2018-12-10,127500,132500,126500,130500,64325,1311461.0,10049509.0
2018-12-11,130500,132500,127500,128000,41883,1286337.0,10049509.0
2018-12-12,130000,134000,129000,134000,71479,1346634.0,10049509.0
2018-12-13,134000,137000,131500,137000,87980,1376783.0,10049509.0
2018-12-14,137000,137000,133500,134000,49265,1346634.0,10049509.0
2018-12-17,134000,135500,131000,134500,35233,1351659.0,10049509.0
2018-12-18,132000,137500,132000,134000,52663,1346634.0,10049509.0
2018-12-19,135500,137500,133500,134500,55910,1351659.0,10049509.0
2018-12-20,134000,134000,129500,132000,67123,1326535.0,10049509.0
2018-12-21,131000,132500,128500,129500,52436,1301411.0,10049509.0
2018-12-24,129500,129500,125000,125500,62332,1261213.0,10049509.0
2018-12-26,123000,126500,121000,122000,62647,1226040.0,10049509.0
2018-12-27,124000,129500,123500,128000,71671,1286337.0,10049509.0
2018-12-28,129500,134500,129500,130000,90742,1306436.0,10049509.0
2019-01-02,132500,133500,123000,125000,89037,1256189.0,10049509.0
2019-01-03,125500,127000,123500,123500,38979,1241114.0,10049509.0
2019-01-04,123500,126000,119500,126000,81870,1266238.0,10049509.0
2019-01-07,128000,130000,125500,128000,65982,1286337.0,10049509.0
2019-01-08,130000,130500,126500,128000,56934,1286337.0,10049509.0
2019-01-09,129000,129500,124500,126000,111066,1266238.0,10049509.0
2019-01-10,126000,127500,124500,124500,67120,1251164.0,10049509.0
2019-01-11,125500,125500,123500,124500,35971,1251164.0,10049509.0
2019-01-14,124500,129000,124500,125500,77541,1261213.0,10049509.0
2019-01-15,126500,128500,125000,126000,63884,1266238.0,10049509.0
2019-01-16,126500,126500,124000,125500,59034,1261213.0,10049509.0
2019-01-17,125500,126500,122000,123000,80107,1236090.0,10049509.0
2019-01-18,123500,124500,119500,120500,100897,1210966.0,10049509.0
2019-01-21,121500,122000,119000,119500,54822,1200916.0,10049509.0
2019-01-22,120000,122000,117500,120000,111141,1205941.0,10049509.0
2019-01-23,120000,124000,119000,122500,116891,1231065.0,10049509.0
2019-01-24,123000,123000,119500,120000,107897,1205941.0,10049509.0
2019-01-25,120000,124000,119500,123500,105760,1241114.0,10049509.0
2019-01-28,124000,126000,122500,124000,80561,1246139.0,10049509.0
2019-01-29,123000,125500,122000,123500,57052,1241114.0,10049509.0
2019-01-30,124000,125000,123000,124000,57674,1246139.0,10049509.0
2019-01-31,125000,126500,124500,126000,69320,1266238.0,10049509.0
2019-02-01,125500,129000,125500,129000,84755,1296387.0,10049509.0
2019-02-07,129500,132000,126500,131500,92316,1321510.0,10049509.0
2019-02-08,129500,131500,127500,128500,70234,1291362.0,10049509.0
2019-02-11,129500,129500,125500,126500,49522,1271263.0,10049509.0
2019-02-12,127000,129000,126500,126500,38773,1271263.0,10049509.0
2019-02-13,126500,129000,126500,128000,43315,1286337.0,10049509.0
2019-02-14,130500,136500,130500,130500,155757,1311461.0,10049509.0
2019-02-15,132000,142000,131500,142000,301741,1427030.0,10049509.0
2019-02-18,144500,144500,139500,142000,81988,1427030.0,10049509.0
2019-02-19,143000,145500,140000,142500,57776,1432055.0,10049509.0
2019-02-20,143000,146000,141500,145000,92981,1457179.0,10049509.0
2019-02-21,145500,149500,142500,144500,97023,1452154.0,10049509.0
2019-02-22,146000,150000,146000,147000,65377,1477278.0,10049509.0
2019-02-25,148000,151000,147000,150000,59937,1507426.0,10049509.0
2019-02-26,150500,151000,147500,149500,40963,1502402.0,10049509.0
2019-02-27,149500,151500,147000,150000,42030,1507426.0,10049509.0
2019-02-28,151000,151000,146500,146500,48831,1472253.0,10049509.0
2019-03-04,148500,150000,146500,148000,43049,1487327.0,10049509.0
2019-03-05,146000,151000,146000,148500,36446,1492352.0,10049509.0
2019-03-06,148500,149000,143500,143500,74145,1442105.0,10049509.0
2019-03-07,144000,148500,144000,147000,51755,1477278.0,10049509.0
2019-03-08,145000,150500,145000,146000,53199,1467228.0,10049509.0
2019-03-11,146000,146000,141500,145500,42640,1462204.0,10049509.0
2019-03-12,148000,149000,142500,144500,70229,1452154.0,10049509.0
2019-03-13,144000,147500,144000,146000,32494,1467228.0,10049509.0
2019-03-14,146000,147000,142500,145500,75475,1462204.0,10049509.0
2019-03-15,146000,150500,145000,147500,76039,1482303.0,10049509.0
2019-03-18,148500,155500,148000,155500,110978,1562699.0,10049509.0
2019-03-19,156500,156500,154000,154500,41378,1552649.0,10049509.0
2019-03-20,154500,155000,151000,152500,36892,1532550.0,10049509.0
2019-03-21,152500,154500,150500,151000,60458,1517476.0,10049509.0
2019-03-22,150000,154000,149000,150500,32695,1512451.0,10049509.0
2019-03-25,149500,152500,148500,149000,37733,1497377.0,10049509.0
2019-03-26,150000,155000,149500,153500,45757,1542600.0,10049509.0
2019-03-27,154000,155000,151500,153000,39616,1537575.0,10049509.0
2019-03-28,152500,152500,147500,148500,44216,1492352.0,10049509.0
2019-03-29,148500,153000,148500,151500,28227,1522501.0,10049509.0
2019-04-01,152500,155500,151500,154500,40584,1552649.0,10049509.0
2019-04-02,154000,155000,148500,152500,90863,1532550.0,10049509.0
2019-04-03,151000,152000,145500,147000,112541,1477278.0,10049509.0
2019-04-04,147000,147000,141000,142500,190644,1432055.0,10049509.0
2019-04-05,142500,142500,135500,138500,221504,1391857.0,10049509.0
2019-04-08,139000,142500,138000,139000,121716,1396882.0,10049509.0
2019-04-09,140500,143000,137000,142500,113818,1432055.0,10049509.0
2019-04-10,141000,142000,139500,140500,66255,1411956.0,10049509.0
2019-04-11,141000,143000,139500,141000,75191,1416981.0,10049509.0
2019-04-12,142000,143500,140000,142500,91448,1432055.0,10049509.0
2019-04-15,143500,145000,143000,143500,96524,1442105.0,10049509.0
2019-04-16,144000,144000,141500,143500,38750,1442105.0,10049509.0
2019-04-17,144000,145000,143000,143000,31063,1437080.0,10049509.0
