포스코강판(058430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-09-15,22000,22050,21300,21400,7230,128400.0,6000000.0
2011-09-16,21550,21800,21550,21700,12105,130200.0,6000000.0
2011-09-19,21400,21750,21400,21500,8210,129000.0,6000000.0
2011-09-20,21200,21350,21050,21250,10872,127500.0,6000000.0
2011-09-21,21250,21300,21000,21200,9732,127200.0,6000000.0
2011-09-22,21000,21000,20300,20400,10430,122400.0,6000000.0
2011-09-23,19500,19700,19000,19000,13151,114000.0,6000000.0
2011-09-26,18800,19050,17600,17650,14041,105900.0,6000000.0
2011-09-27,17500,18400,17500,18150,11137,108900.0,6000000.0
2011-09-28,18200,18550,18100,18100,9661,108600.0,6000000.0
2011-09-29,18100,18400,18000,18400,5436,110400.0,6000000.0
2011-09-30,18550,18950,18500,18500,3885,111000.0,6000000.0
2011-10-04,17850,18050,17300,17650,9612,105900.0,6000000.0
2011-10-05,17700,17700,16750,16750,9393,100500.0,6000000.0
2011-10-06,17000,17550,17000,17300,3623,103800.0,6000000.0
2011-10-07,18000,18500,17700,18000,14277,108000.0,6000000.0
2011-10-10,18650,18900,18250,18300,5523,109800.0,6000000.0
2011-10-11,19000,19050,18750,18750,6227,112500.0,6000000.0
2011-10-12,18800,18800,18350,18500,4007,111000.0,6000000.0
2011-10-13,18550,19450,18400,18450,27030,110700.0,6000000.0
2011-10-14,18500,18500,18050,18350,8090,110100.0,6000000.0
2011-10-17,18700,18900,18400,18850,11667,113100.0,6000000.0
2011-10-18,18750,18750,18100,18300,8620,109800.0,6000000.0
2011-10-19,18400,18950,18400,18850,9845,113100.0,6000000.0
2011-10-20,18900,19100,18500,18500,14760,111000.0,6000000.0
2011-10-21,18700,18850,18300,18850,9521,113100.0,6000000.0
2011-10-24,19000,19500,18800,19050,15985,114300.0,6000000.0
2011-10-25,19000,19150,18700,18700,13572,112200.0,6000000.0
2011-10-26,18600,18750,18300,18600,9670,111600.0,6000000.0
2011-10-27,18650,19500,18600,19200,37503,115200.0,6000000.0
2011-10-28,20000,20000,19450,19650,28726,117900.0,6000000.0
2011-10-31,19600,19650,19000,19000,12631,114000.0,6000000.0
2011-11-01,18650,18900,18400,18800,9716,112800.0,6000000.0
2011-11-02,18400,18550,18200,18550,12221,111300.0,6000000.0
2011-11-03,18750,18750,18400,18500,7674,111000.0,6000000.0
2011-11-04,18850,18850,18550,18800,18140,112800.0,6000000.0
2011-11-07,18800,18950,18550,18550,12235,111300.0,6000000.0
2011-11-08,18650,18750,18450,18450,20820,110700.0,6000000.0
2011-11-09,18550,18750,18400,18400,15499,110400.0,6000000.0
2011-11-10,18000,18050,17550,17750,17421,106500.0,6000000.0
2011-11-11,17850,18000,17750,17800,14250,106800.0,6000000.0
2011-11-14,18050,18400,17900,18050,20950,108300.0,6000000.0
2011-11-15,17950,18350,17750,18150,13991,108900.0,6000000.0
2011-11-16,18150,18500,17850,17900,5930,107400.0,6000000.0
2011-11-17,18000,18050,17700,18050,5543,108300.0,6000000.0
2011-11-18,17950,18200,17500,18200,10174,109200.0,6000000.0
2011-11-21,18150,18150,17800,18000,6881,108000.0,6000000.0
2011-11-22,17650,18000,17650,17950,2356,107700.0,6000000.0
2011-11-23,18150,18150,17600,17850,6050,107100.0,6000000.0
2011-11-24,17600,17700,17500,17700,6180,106200.0,6000000.0
2011-11-25,17850,17900,17650,17700,11351,106200.0,6000000.0
2011-11-28,17750,18100,17750,17800,4840,106800.0,6000000.0
2011-11-29,17850,18100,17850,18050,4264,108300.0,6000000.0
2011-11-30,17750,17900,17650,17650,18264,105900.0,6000000.0
2011-12-01,18300,18300,17950,18200,18130,109200.0,6000000.0
2011-12-02,18250,18250,17800,18000,8769,108000.0,6000000.0
2011-12-05,18000,18050,17750,17850,7812,107100.0,6000000.0
2011-12-06,17850,17900,17650,17750,7780,106500.0,6000000.0
2011-12-07,17750,18000,17750,17950,3698,107700.0,6000000.0
2011-12-08,18000,18050,17800,17950,8590,107700.0,6000000.0
2011-12-09,17750,18000,17600,17800,9470,106800.0,6000000.0
2011-12-12,18100,18200,17850,17900,4901,107400.0,6000000.0
2011-12-13,17900,18200,17750,18100,4405,108600.0,6000000.0
2011-12-14,18200,18200,18000,18100,3220,108600.0,6000000.0
2011-12-15,18100,18300,17800,18000,6645,108000.0,6000000.0
2011-12-16,18000,18350,18000,18100,5658,108600.0,6000000.0
2011-12-19,18250,18250,17200,17600,12833,105600.0,6000000.0
2011-12-20,17600,17900,17400,17500,7954,105000.0,6000000.0
2011-12-21,17700,17800,17550,17650,6759,105900.0,6000000.0
2011-12-22,17500,17800,17500,17700,4482,106200.0,6000000.0
2011-12-23,17700,18050,17700,17900,7410,107400.0,6000000.0
2011-12-26,17950,18150,17900,18100,7130,108600.0,6000000.0
2011-12-27,18100,18100,17850,17900,6978,107400.0,6000000.0
2011-12-28,17800,17800,17600,17600,5021,105600.0,6000000.0
2011-12-29,17400,17550,17200,17450,4652,104700.0,6000000.0
2012-01-02,17450,17550,17350,17400,3031,104400.0,6000000.0
2012-01-03,17550,17850,17500,17700,5590,106200.0,6000000.0
2012-01-04,17700,17800,17700,17700,8508,106200.0,6000000.0
2012-01-05,17700,18050,17650,18000,7360,108000.0,6000000.0
2012-01-06,18000,18000,17700,17900,3590,107400.0,6000000.0
2012-01-09,17400,17850,17400,17750,5020,106500.0,6000000.0
2012-01-10,17600,18050,17600,17950,5268,107700.0,6000000.0
2012-01-11,18000,18000,17950,17950,3821,107700.0,6000000.0
2012-01-12,17950,18200,17650,18200,13110,109200.0,6000000.0
2012-01-13,18200,18600,18200,18400,15331,110400.0,6000000.0
2012-01-16,18550,18550,18150,18300,5280,109800.0,6000000.0
2012-01-17,18400,18450,18250,18400,5517,110400.0,6000000.0
2012-01-18,18300,18400,18100,18300,5581,109800.0,6000000.0
2012-01-19,18150,18450,18150,18350,10150,110100.0,6000000.0
2012-01-20,18550,18550,18100,18500,15897,111000.0,6000000.0
2012-01-25,18600,19150,18600,19100,23124,114600.0,6000000.0
2012-01-26,19200,19200,18800,18900,8385,113400.0,6000000.0
2012-01-27,18900,18900,18750,18800,6831,112800.0,6000000.0
2012-01-30,18500,18700,18450,18650,8853,111900.0,6000000.0
2012-01-31,18550,18950,18450,18900,17350,113400.0,6000000.0
2012-02-01,18800,19650,18650,19600,25222,117600.0,6000000.0
2012-02-02,19700,19950,19350,19700,26942,118200.0,6000000.0
2012-02-03,19900,19950,19450,19950,9562,119700.0,6000000.0
2012-02-06,20000,20300,19850,20200,17396,121200.0,6000000.0
2012-02-07,20200,20800,20200,20800,22684,124800.0,6000000.0
2012-02-08,20900,20950,20000,20700,37351,124200.0,6000000.0
2012-02-09,20700,21300,20500,21200,12608,127200.0,6000000.0
2012-02-10,21200,21250,20800,21050,20040,126300.0,6000000.0
2012-02-13,21200,21450,20600,21050,11017,126300.0,6000000.0
2012-02-14,21200,21300,21050,21150,12651,126900.0,6000000.0
2012-02-15,21350,21700,21250,21500,15353,129000.0,6000000.0
2012-02-16,21250,21750,21250,21500,14085,129000.0,6000000.0
2012-02-17,22000,22300,21600,22000,14840,132000.0,6000000.0
2012-02-20,22400,22500,21300,21350,15864,128100.0,6000000.0
2012-02-21,21450,21500,20300,21150,32760,126900.0,6000000.0
2012-02-22,20900,21500,20550,21200,10327,127200.0,6000000.0
2012-02-23,20700,21400,20700,21400,5750,128400.0,6000000.0
2012-02-24,21400,21600,21150,21500,6050,129000.0,6000000.0
2012-02-27,21500,21650,20500,21000,12991,126000.0,6000000.0
2012-02-28,21400,21400,20700,21100,6431,126600.0,6000000.0
2012-02-29,20700,21350,20700,21300,10824,127800.0,6000000.0
2012-03-02,21300,21500,21000,21200,8691,127200.0,6000000.0
2012-03-05,21150,21250,20900,21000,9270,126000.0,6000000.0
2012-03-06,21000,21200,20550,21100,6491,126600.0,6000000.0
2012-03-07,20700,21100,20350,21100,12430,126600.0,6000000.0
2012-03-08,21000,21500,20700,21400,7160,128400.0,6000000.0
2012-03-09,21500,21500,21150,21150,4534,126900.0,6000000.0
2012-03-12,20950,21350,20950,21000,6860,126000.0,6000000.0
2012-03-13,20950,21250,20900,21200,5960,127200.0,6000000.0
2012-03-14,21200,21350,21000,21300,8786,127800.0,6000000.0
2012-03-15,21250,21450,21000,21100,7521,126600.0,6000000.0
2012-03-16,21050,21200,20900,21100,4460,126600.0,6000000.0
2012-03-19,21150,21150,20600,20600,8689,123600.0,6000000.0
2012-03-20,20700,20750,20100,20500,7621,123000.0,6000000.0
2012-03-21,20250,20650,20000,20050,6737,120300.0,6000000.0
2012-03-22,20050,20050,19350,19450,12507,116700.0,6000000.0
2012-03-23,19250,20200,19250,19650,7031,117900.0,6000000.0
2012-03-26,19450,19800,19400,19700,3241,118200.0,6000000.0
2012-03-27,19450,19900,19200,19250,6722,115500.0,6000000.0
2012-03-28,19050,19450,18950,19300,9550,115800.0,6000000.0
2012-03-29,19000,19250,18950,19250,3790,115500.0,6000000.0
2012-03-30,19350,19400,19000,19000,2610,114000.0,6000000.0
2012-04-02,19050,19300,18850,19300,3260,115800.0,6000000.0
2012-04-03,19250,19300,18900,19100,6160,114600.0,6000000.0
2012-04-04,19100,19100,18450,18900,7910,113400.0,6000000.0
2012-04-05,18500,18850,18150,18450,5835,110700.0,6000000.0
2012-04-06,18500,18700,18250,18400,5930,110400.0,6000000.0
2012-04-09,18400,18400,18000,18100,2200,108600.0,6000000.0
2012-04-10,18100,18350,17800,18200,7570,109200.0,6000000.0
2012-04-12,18000,18200,17800,18200,2021,109200.0,6000000.0
2012-04-13,18200,19400,18200,18350,12180,110100.0,6000000.0
2012-04-16,18250,18250,18150,18250,5160,109500.0,6000000.0
2012-04-17,18250,18250,17900,18000,5620,108000.0,6000000.0
2012-04-18,18100,18300,17950,18150,10788,108900.0,6000000.0
2012-04-19,18100,18150,17750,17900,8610,107400.0,6000000.0
2012-04-20,17850,18050,17750,18050,3281,108300.0,6000000.0
2012-04-23,18100,18100,17900,18000,1920,108000.0,6000000.0
2012-04-24,17800,17950,17500,17600,6711,105600.0,6000000.0
2012-04-25,17500,17850,17500,17750,3520,106500.0,6000000.0
2012-04-26,17700,17800,17300,17650,4220,105900.0,6000000.0
2012-04-27,17600,17700,17200,17500,4920,105000.0,6000000.0
2012-04-30,17400,17650,17200,17400,5700,104400.0,6000000.0
2012-05-02,17900,17900,17450,17550,3273,105300.0,6000000.0
2012-05-03,17550,17850,17550,17800,2250,106800.0,6000000.0
2012-05-04,17900,18400,17900,18300,7282,109800.0,6000000.0
2012-05-07,18500,18500,17950,18100,5470,108600.0,6000000.0
2012-05-08,18300,18350,18000,18100,2630,108600.0,6000000.0
2012-05-09,17950,18100,17900,18000,2040,108000.0,6000000.0
2012-05-10,17800,18000,17800,17850,980,107100.0,6000000.0
2012-05-11,17800,18100,17650,17800,3030,106800.0,6000000.0
2012-05-14,17800,18050,17600,18050,1010,108300.0,6000000.0
2012-05-15,17950,17950,17500,17900,1960,107400.0,6000000.0
2012-05-16,17550,17800,17300,17300,4620,103800.0,6000000.0
2012-05-17,17300,17300,17050,17150,3462,102900.0,6000000.0
2012-05-18,17050,17050,16650,16700,5180,100200.0,6000000.0
2012-05-21,16350,17000,16350,16450,5890,98700.0,6000000.0
2012-05-22,16600,16900,16600,16850,1026,101100.0,6000000.0
2012-05-23,16850,16900,16500,16600,1990,99600.0,6000000.0
2012-05-24,16500,16700,16300,16500,1490,99000.0,6000000.0
2012-05-25,16500,16650,16400,16550,2820,99300.0,6000000.0
2012-05-29,16400,16850,16400,16750,2260,100500.0,6000000.0
2012-05-30,16550,16700,16550,16650,1122,99900.0,6000000.0
2012-05-31,16600,16600,16350,16550,1793,99300.0,6000000.0
2012-06-01,16550,16550,16300,16500,2900,99000.0,6000000.0
2012-06-04,15800,16100,15700,15850,3975,95100.0,6000000.0
2012-06-05,15800,16050,15800,16000,3610,96000.0,6000000.0
2012-06-07,16100,16250,16050,16050,1367,96300.0,6000000.0
2012-06-08,16000,16250,15950,15950,3330,95700.0,6000000.0
2012-06-11,15950,16250,15950,16100,4686,96600.0,6000000.0
2012-06-12,16050,16050,15700,15950,1983,95700.0,6000000.0
2012-06-13,16000,16150,16000,16050,1380,96300.0,6000000.0
2012-06-14,15850,16000,15350,15750,6920,94500.0,6000000.0
2012-06-15,15750,15800,15600,15700,4397,94200.0,6000000.0
2012-06-18,15750,16000,15750,15900,5580,95400.0,6000000.0
2012-06-19,15850,15950,15750,15850,3940,95100.0,6000000.0
2012-06-20,15950,16100,15950,16000,3640,96000.0,6000000.0
2012-06-21,15950,16250,15950,16000,5820,96000.0,6000000.0
2012-06-22,15900,15900,15750,15850,3180,95100.0,6000000.0
2012-06-25,15900,15900,15750,15900,2647,95400.0,6000000.0
2012-06-26,15900,15950,15800,15950,2470,95700.0,6000000.0
2012-06-27,15950,15950,15850,15900,750,95400.0,6000000.0
2012-06-28,16000,16050,15800,15850,1900,95100.0,6000000.0
2012-06-29,15900,15950,15650,15800,2990,94800.0,6000000.0
2012-07-02,16100,16100,15850,15900,1922,95400.0,6000000.0
2012-07-03,15900,16250,15800,16200,2300,97200.0,6000000.0
2012-07-04,16200,16500,16200,16500,3900,99000.0,6000000.0
2012-07-05,16500,16500,16000,16150,5711,96900.0,6000000.0
2012-07-06,16400,16400,16100,16350,2650,98100.0,6000000.0
2012-07-09,16300,16300,15900,16050,2690,96300.0,6000000.0
2012-07-10,15950,16100,15850,15900,3930,95400.0,6000000.0
2012-07-11,16100,16100,15900,15950,3000,95700.0,6000000.0
2012-07-12,15950,16100,15900,15900,2870,95400.0,6000000.0
2012-07-13,16050,16050,15500,16000,5338,96000.0,6000000.0
2012-07-16,16000,16000,15800,15800,2590,94800.0,6000000.0
2012-07-17,15850,15900,15600,15750,3900,94500.0,6000000.0
2012-07-18,15600,15700,15450,15650,4532,93900.0,6000000.0
2012-07-19,15650,16000,15500,15500,3170,93000.0,6000000.0
2012-07-20,15500,15650,15450,15450,4610,92700.0,6000000.0
2012-07-23,15450,15450,14950,15000,7850,90000.0,6000000.0
2012-07-24,14800,14950,14600,14750,7290,88500.0,6000000.0
2012-07-25,14750,14750,14550,14550,5500,87300.0,6000000.0
2012-07-26,14550,14900,14500,14600,4470,87600.0,6000000.0
2012-07-27,14850,14850,14600,14700,7520,88200.0,6000000.0
2012-07-30,14950,14950,14550,14650,4342,87900.0,6000000.0
2012-07-31,14700,14700,14350,14450,16505,86700.0,6000000.0
2012-08-01,14550,14650,14350,14600,7886,87600.0,6000000.0
2012-08-02,14550,14850,14450,14750,8290,88500.0,6000000.0
2012-08-03,14700,14800,14550,14750,2530,88500.0,6000000.0
2012-08-06,14750,15050,14750,14850,7406,89100.0,6000000.0
2012-08-07,14850,15250,14850,15200,6700,91200.0,6000000.0
2012-08-08,15200,15400,15150,15350,13540,92100.0,6000000.0
2012-08-09,15350,15600,15300,15350,8380,92100.0,6000000.0
2012-08-10,15450,15600,15300,15450,5050,92700.0,6000000.0
2012-08-13,15550,15650,15400,15650,3671,93900.0,6000000.0
2012-08-14,15800,15850,15550,15750,2644,94500.0,6000000.0
2012-08-16,15700,15800,15450,15650,6151,93900.0,6000000.0
2012-08-17,15800,16000,15500,15850,9760,95100.0,6000000.0
2012-08-20,15950,16050,15850,15950,3530,95700.0,6000000.0
2012-08-21,15950,16350,15950,16250,4030,97500.0,6000000.0
2012-08-22,16300,16300,16050,16250,5471,97500.0,6000000.0
2012-08-23,16300,16300,16000,16250,5170,97500.0,6000000.0
2012-08-24,16250,16250,16000,16150,4340,96900.0,6000000.0
2012-08-27,16150,16350,15900,16000,9426,96000.0,6000000.0
2012-08-28,16300,16300,16000,16300,6611,97800.0,6000000.0
2012-08-29,16200,16400,15750,16250,9079,97500.0,6000000.0
2012-08-30,16250,16300,16150,16200,7890,97200.0,6000000.0
2012-08-31,16200,16300,16050,16250,3990,97500.0,6000000.0
2012-09-03,16250,16350,16050,16350,1600,98100.0,6000000.0
2012-09-04,16100,16450,16100,16350,7690,98100.0,6000000.0
2012-09-05,16350,16450,16250,16400,4020,98400.0,6000000.0
2012-09-06,16100,16450,16100,16350,1940,98100.0,6000000.0
2012-09-07,16500,16500,16300,16450,1510,98700.0,6000000.0
2012-09-10,16400,16500,16300,16400,2499,98400.0,6000000.0
2012-09-11,16450,16450,16300,16450,1180,98700.0,6000000.0
2012-09-12,16400,16500,16350,16450,2262,98700.0,6000000.0
2012-09-13,16450,16450,16150,16300,5901,97800.0,6000000.0
2012-09-14,16450,16600,16300,16450,7047,98700.0,6000000.0
2012-09-17,16450,17200,16400,16800,16404,100800.0,6000000.0
2012-09-18,16650,16800,16650,16800,2812,100800.0,6000000.0
2012-09-19,16850,17100,16700,17000,6735,102000.0,6000000.0
2012-09-20,17150,17150,16900,16950,9420,101700.0,6000000.0
2012-09-21,16950,17500,16950,17500,8360,105000.0,6000000.0
2012-09-24,17250,17500,17200,17400,6640,104400.0,6000000.0
2012-09-25,17300,17750,17300,17350,9631,104100.0,6000000.0
2012-09-26,17350,17550,17150,17250,2430,103500.0,6000000.0
2012-09-27,17250,17350,16850,17250,5410,103500.0,6000000.0
2012-09-28,17500,17500,17050,17200,2290,103200.0,6000000.0
2012-10-02,17250,17250,16950,16950,1230,101700.0,6000000.0
2012-10-04,16950,17100,16900,17050,3540,102300.0,6000000.0
2012-10-05,17150,17150,16900,17050,3520,102300.0,6000000.0
2012-10-08,17050,17100,16900,17000,4740,102000.0,6000000.0
2012-10-09,16900,17150,16900,17100,3170,102600.0,6000000.0
2012-10-10,17050,17050,16800,16850,4270,101100.0,6000000.0
2012-10-11,16250,16950,16250,16800,4720,100800.0,6000000.0
2012-10-12,16950,16950,16500,16500,2711,99000.0,6000000.0
2012-10-15,16500,16600,16300,16400,2942,98400.0,6000000.0
2012-10-16,16250,16500,16250,16450,582,98700.0,6000000.0
2012-10-17,16650,16650,16450,16650,2350,99900.0,6000000.0
2012-10-18,16650,16650,16350,16600,2789,99600.0,6000000.0
2012-10-19,16600,16650,16300,16400,2430,98400.0,6000000.0
2012-10-22,16400,16700,16100,16700,2915,100200.0,6000000.0
2012-10-23,16700,16700,16200,16700,2515,100200.0,6000000.0
2012-10-24,16500,16650,16300,16550,5715,99300.0,6000000.0
2012-10-25,16550,16600,16400,16500,3070,99000.0,6000000.0
2012-10-26,16500,16500,15800,16150,3814,96900.0,6000000.0
2012-10-29,15950,16150,15750,16050,6110,96300.0,6000000.0
2012-10-30,16050,16100,15950,16000,361,96000.0,6000000.0
2012-10-31,15800,16000,15550,15700,2962,94200.0,6000000.0
2012-11-01,15700,15700,15150,15150,2620,90900.0,6000000.0
2012-11-02,15300,15650,15200,15550,6182,93300.0,6000000.0
2012-11-05,15250,15400,15150,15150,4690,90900.0,6000000.0
2012-11-06,15100,15300,15100,15300,1030,91800.0,6000000.0
2012-11-07,15200,15400,15150,15200,3430,91200.0,6000000.0
2012-11-08,15000,15250,14900,15250,3160,91500.0,6000000.0
2012-11-09,15050,15250,14800,15250,4351,91500.0,6000000.0
2012-11-12,14900,15400,14900,15350,1700,92100.0,6000000.0
2012-11-13,15300,15300,15000,15200,3220,91200.0,6000000.0
2012-11-14,15200,15200,14650,14850,6709,89100.0,6000000.0
2012-11-15,14600,14600,14400,14500,5861,87000.0,6000000.0
2012-11-16,14500,14700,14300,14500,3690,87000.0,6000000.0
2012-11-19,14400,14750,14400,14700,1840,88200.0,6000000.0
2012-11-20,14650,14950,14500,14950,1890,89700.0,6000000.0
2012-11-21,14800,14800,14450,14500,3782,87000.0,6000000.0
2012-11-22,14500,14600,14400,14500,2970,87000.0,6000000.0
2012-11-23,14450,14900,14450,14900,3720,89400.0,6000000.0
2012-11-26,14800,14950,14700,14900,3020,89400.0,6000000.0
2012-11-27,14750,15000,14750,14950,1090,89700.0,6000000.0
2012-11-28,15100,15100,14850,14850,5050,89100.0,6000000.0
2012-11-29,14900,14950,14800,14950,3430,89700.0,6000000.0
2012-11-30,14950,14950,14950,14950,120,89700.0,6000000.0
2012-12-03,14950,14950,14300,14900,2790,89400.0,6000000.0
2012-12-04,14650,14850,14500,14500,3862,87000.0,6000000.0
2012-12-05,14500,14850,14450,14750,3271,88500.0,6000000.0
2012-12-06,14550,14850,14550,14850,5092,89100.0,6000000.0
2012-12-07,14900,15200,14900,15100,7720,90600.0,6000000.0
2012-12-10,15100,15250,14950,15200,5870,91200.0,6000000.0
2012-12-11,15000,15250,14900,15000,4580,90000.0,6000000.0
2012-12-12,15200,15250,15000,15200,1920,91200.0,6000000.0
2012-12-13,15200,15350,15150,15150,6541,90900.0,6000000.0
2012-12-14,15050,15250,15000,15150,3829,90900.0,6000000.0
2012-12-17,15150,15150,15000,15000,4060,90000.0,6000000.0
2012-12-18,15150,15150,14950,15050,3270,90300.0,6000000.0
2012-12-20,15000,15500,14900,15150,7130,90900.0,6000000.0
2012-12-21,15150,15250,15050,15200,1800,91200.0,6000000.0
2012-12-24,15000,15200,15000,15000,5708,90000.0,6000000.0
2012-12-26,15250,15450,15050,15250,7521,91500.0,6000000.0
2012-12-27,15000,15150,15000,15150,3350,90900.0,6000000.0
2012-12-28,15000,15200,14900,14900,2740,89400.0,6000000.0
2013-01-02,14900,15000,14650,15000,10240,90000.0,6000000.0
2013-01-03,15000,15500,15000,15450,5286,92700.0,6000000.0
2013-01-04,15450,16150,15300,15950,5405,95700.0,6000000.0
2013-01-07,15950,16150,15700,15800,4092,94800.0,6000000.0
2013-01-08,15800,16000,15750,15900,891,95400.0,6000000.0
2013-01-09,15900,15900,15600,15800,3791,94800.0,6000000.0
2013-01-10,15800,15950,15500,15700,3738,94200.0,6000000.0
2013-01-11,15700,15800,15300,15400,3411,92400.0,6000000.0
2013-01-14,15350,15800,15300,15800,2764,94800.0,6000000.0
2013-01-15,15800,15800,15500,15800,1870,94800.0,6000000.0
2013-01-16,15600,15800,15500,15700,2110,94200.0,6000000.0
2013-01-17,15550,15700,15550,15700,1520,94200.0,6000000.0
2013-01-18,15800,15800,15500,15550,3880,93300.0,6000000.0
2013-01-21,15500,15750,15350,15500,5020,93000.0,6000000.0
2013-01-22,15400,15600,15200,15250,7739,91500.0,6000000.0
2013-01-23,15250,15400,15150,15200,6670,91200.0,6000000.0
2013-01-24,15200,15300,15200,15300,1490,91800.0,6000000.0
2013-01-25,15250,15350,14900,15350,4360,92100.0,6000000.0
2013-01-28,15300,15300,15050,15300,2281,91800.0,6000000.0
2013-01-29,15350,15400,15150,15400,1979,92400.0,6000000.0
2013-01-30,15400,15450,15300,15400,673,92400.0,6000000.0
2013-01-31,15200,15250,15000,15000,7773,90000.0,6000000.0
2013-02-01,15100,15100,14850,15000,5460,90000.0,6000000.0
2013-02-04,15050,15300,14900,15250,3750,91500.0,6000000.0
2013-02-05,15000,15200,14800,15200,2514,91200.0,6000000.0
2013-02-06,15200,15200,15000,15150,1893,90900.0,6000000.0
2013-02-07,15000,15100,14850,15050,1971,90300.0,6000000.0
2013-02-08,14850,15250,14800,15150,2456,90900.0,6000000.0
2013-02-12,15050,15250,15000,15250,1290,91500.0,6000000.0
2013-02-13,15250,15350,15050,15250,4522,91500.0,6000000.0
2013-02-14,15300,15450,15250,15450,2300,92700.0,6000000.0
2013-02-15,15500,15500,15300,15300,2390,91800.0,6000000.0
2013-02-18,15300,15400,15100,15400,2520,92400.0,6000000.0
2013-02-19,15500,15500,15300,15450,2652,92700.0,6000000.0
2013-02-20,15350,15600,15300,15450,3911,92700.0,6000000.0
2013-02-21,15550,15550,15200,15400,7742,92400.0,6000000.0
2013-02-22,15250,15450,15250,15400,1071,92400.0,6000000.0
2013-02-25,15400,15450,15300,15450,1661,92700.0,6000000.0
2013-02-26,15300,15400,15250,15350,2010,92100.0,6000000.0
2013-02-27,15350,15350,15250,15250,1111,91500.0,6000000.0
2013-02-28,15250,15250,15050,15100,20810,90600.0,6000000.0
2013-03-04,15050,15200,15000,15200,2300,91200.0,6000000.0
2013-03-05,15050,15300,15000,15100,12120,90600.0,6000000.0
2013-03-06,15350,15350,15050,15200,3271,91200.0,6000000.0
2013-03-07,15050,15200,15050,15100,3570,90600.0,6000000.0
2013-03-08,15100,15250,15050,15150,3510,90900.0,6000000.0
2013-03-11,15100,15100,14850,14950,2160,89700.0,6000000.0
2013-03-12,14850,15350,14850,15000,2679,90000.0,6000000.0
2013-03-13,15100,15200,15000,15000,2930,90000.0,6000000.0
2013-03-14,15200,15200,14900,14950,6279,89700.0,6000000.0
2013-03-15,15150,15150,14950,15050,3480,90300.0,6000000.0
2013-03-18,14950,15100,14900,15050,4228,90300.0,6000000.0
2013-03-19,14950,15050,14850,15000,6000,90000.0,6000000.0
2013-03-20,14950,15000,14850,15000,3436,90000.0,6000000.0
2013-03-21,15350,15350,14950,15000,3521,90000.0,6000000.0
2013-03-22,14900,15000,14750,15000,2101,90000.0,6000000.0
2013-03-25,15000,15100,14800,14850,3632,89100.0,6000000.0
2013-03-26,14750,14900,14700,14700,2351,88200.0,6000000.0
2013-03-27,14700,14800,14600,14800,3897,88800.0,6000000.0
2013-03-28,14650,14800,14650,14800,2160,88800.0,6000000.0
2013-03-29,14750,14800,14700,14800,4670,88800.0,6000000.0
2013-04-01,14800,14800,14600,14800,3810,88800.0,6000000.0
2013-04-02,14800,14800,14550,14750,4440,88500.0,6000000.0
2013-04-03,14600,14800,14400,14800,11140,88800.0,6000000.0
2013-04-04,14600,14600,14350,14350,5381,86100.0,6000000.0
2013-04-05,14300,14500,14150,14300,3680,85800.0,6000000.0
2013-04-08,14150,14350,14050,14100,4280,84600.0,6000000.0
2013-04-09,14000,14100,13800,13800,7982,82800.0,6000000.0
2013-04-10,14000,14600,13900,14450,5901,86700.0,6000000.0
2013-04-11,14500,14500,14200,14400,970,86400.0,6000000.0
2013-04-12,14750,14750,14000,14450,2130,86700.0,6000000.0
2013-04-15,14500,14500,14050,14450,4545,86700.0,6000000.0
2013-04-16,14400,14400,14000,14200,3075,85200.0,6000000.0
2013-04-17,14250,14300,14000,14200,3600,85200.0,6000000.0
2013-04-18,14200,14200,14100,14200,815,85200.0,6000000.0
2013-04-19,14100,14250,14100,14250,1612,85500.0,6000000.0
2013-04-22,14300,14300,14000,14150,2280,84900.0,6000000.0
2013-04-23,14250,14250,14050,14050,903,84300.0,6000000.0
2013-04-24,14100,14250,14050,14250,3250,85500.0,6000000.0
2013-04-25,14200,14750,14200,14400,6670,86400.0,6000000.0
2013-04-26,14450,14500,14300,14500,2690,87000.0,6000000.0
2013-04-29,14350,14750,14350,14550,4120,87300.0,6000000.0
2013-04-30,14550,14700,14450,14700,2321,88200.0,6000000.0
2013-05-02,14500,14650,14350,14650,1560,87900.0,6000000.0
2013-05-03,14650,14850,14400,14800,5540,88800.0,6000000.0
2013-05-06,14800,14850,14600,14800,3020,88800.0,6000000.0
2013-05-07,14850,14850,14700,14750,1490,88500.0,6000000.0
2013-05-08,14800,14850,14650,14700,3180,88200.0,6000000.0
2013-05-09,14750,15000,14750,15000,4680,90000.0,6000000.0
2013-05-10,15000,15000,14800,14800,3992,88800.0,6000000.0
2013-05-13,14850,14900,14700,14850,620,89100.0,6000000.0
2013-05-14,14850,14850,14650,14850,1314,89100.0,6000000.0
2013-05-15,14800,15250,14750,15000,11662,90000.0,6000000.0
2013-05-16,15000,15200,14800,15000,5300,90000.0,6000000.0
2013-05-20,15000,15150,14500,14850,3720,89100.0,6000000.0
2013-05-21,15000,15150,14800,15100,4040,90600.0,6000000.0
2013-05-22,15100,15200,14900,15150,5701,90900.0,6000000.0
2013-05-23,15150,15200,14950,15000,5150,90000.0,6000000.0
2013-05-24,14850,15050,14850,15000,1735,90000.0,6000000.0
2013-05-27,14950,14950,14700,14900,5670,89400.0,6000000.0
