황금에스티(032560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-04-16,6708,7591,6708,7283,591802,101880.0,12000000.0
2010-04-19,7162,8105,7162,7729,829803,108120.0,12000000.0
2010-04-20,7865,8088,7188,7300,671623,102120.0,12000000.0
2010-04-21,7342,7368,7145,7257,161463,101520.0,12000000.0
2010-04-22,7256,7273,6878,6991,193695,97800.0,12000000.0
2010-04-23,6990,7059,6793,6897,142556,96480.0,12000000.0
2010-04-26,6999,7179,6904,7017,118062,98160.0,12000000.0
2010-04-27,7136,7428,7127,7180,284866,100440.0,12000000.0
2010-04-28,6965,7162,6955,7163,109617,100200.0,12000000.0
2010-04-29,7522,7805,7214,7214,385957,100920.0,12000000.0
2010-04-30,7333,7368,7024,7042,109908,98520.0,12000000.0
2010-05-03,7033,7033,6862,6949,85742,97200.0,12000000.0
2010-05-04,6955,7076,6913,6914,62473,96720.0,12000000.0
2010-05-06,6793,6878,6673,6742,67515,94320.0,12000000.0
2010-05-07,6475,6578,6390,6477,57307,90600.0,12000000.0
2010-05-10,6484,6888,6484,6862,84397,96000.0,12000000.0
2010-05-11,6888,6939,6724,6828,40210,95520.0,12000000.0
2010-05-12,6750,6878,6621,6700,51701,93720.0,12000000.0
2010-05-13,6853,6862,6690,6828,68604,95520.0,12000000.0
2010-05-14,6827,7102,6810,7000,88853,97920.0,12000000.0
2010-05-17,6981,6981,6690,6734,38793,94200.0,12000000.0
2010-05-18,6810,6810,6570,6571,33397,91920.0,12000000.0
2010-05-19,6552,6604,6382,6605,23860,92400.0,12000000.0
2010-05-20,6604,6673,6279,6313,28670,88320.0,12000000.0
2010-05-24,6261,6347,6158,6313,21403,88320.0,12000000.0
2010-05-25,6133,6279,5369,5971,73820,83520.0,12000000.0
2010-05-26,5969,6004,5850,5961,23444,83400.0,12000000.0
2010-05-27,5943,6004,5884,6005,40430,84000.0,12000000.0
2010-05-28,6133,6184,5953,6005,34700,84000.0,12000000.0
2010-05-31,5969,6072,5961,6030,38265,84360.0,12000000.0
2010-06-01,6089,6098,5987,6030,30270,84360.0,12000000.0
2010-06-03,6046,6167,6030,6065,30206,84840.0,12000000.0
2010-06-04,6149,6149,6046,6065,27882,84840.0,12000000.0
2010-06-07,5876,5884,5755,5833,26695,81600.0,12000000.0
2010-06-08,5832,5935,5832,5876,10360,82200.0,12000000.0
2010-06-09,5943,5943,5781,5859,26190,81960.0,12000000.0
2010-06-10,5901,5901,5789,5799,27604,81120.0,12000000.0
2010-06-11,5935,5935,5763,5876,64245,82200.0,12000000.0
2010-06-14,5918,5953,5824,5876,59011,82200.0,12000000.0
2010-06-15,5797,6107,5797,6048,59600,84600.0,12000000.0
2010-06-16,6123,6123,5978,6030,40850,84360.0,12000000.0
2010-06-17,6089,6107,6004,6082,47450,85080.0,12000000.0
2010-06-18,6064,6107,5961,6005,25170,84000.0,12000000.0
2010-06-21,5978,6261,5978,6262,90553,87600.0,12000000.0
2010-06-22,6227,6227,6133,6133,38354,85800.0,12000000.0
2010-06-23,6158,6158,6004,6056,32905,84720.0,12000000.0
2010-06-24,6038,6123,5969,6005,40329,84000.0,12000000.0
2010-06-25,6004,6004,5858,5936,48621,83040.0,12000000.0
2010-06-28,5909,5987,5909,5971,17960,83520.0,12000000.0
2010-06-29,6004,6030,5789,5791,29000,81000.0,12000000.0
2010-06-30,5652,5815,5652,5791,21564,81000.0,12000000.0
2010-07-01,5832,5918,5746,5816,11402,81360.0,12000000.0
2010-07-02,5815,5858,5746,5791,22311,81000.0,12000000.0
2010-07-05,5781,5807,5695,5807,12580,81240.0,12000000.0
2010-07-06,5789,5832,5738,5747,10520,80400.0,12000000.0
2010-07-07,5755,5884,5755,5773,22430,80760.0,12000000.0
2010-07-08,5866,5876,5807,5833,12167,81600.0,12000000.0
2010-07-09,5841,5892,5815,5850,15462,81840.0,12000000.0
2010-07-12,5909,5909,5841,5876,14606,82200.0,12000000.0
2010-07-13,5850,5901,5798,5868,22093,82080.0,12000000.0
2010-07-14,5866,5961,5866,5927,16840,82920.0,12000000.0
2010-07-15,5935,5953,5858,5902,13440,82560.0,12000000.0
2010-07-16,5901,5901,5815,5842,16081,81720.0,12000000.0
2010-07-19,5866,5866,5746,5799,24300,81120.0,12000000.0
2010-07-20,5832,5841,5789,5807,13854,81240.0,12000000.0
2010-07-21,5824,6175,5789,6159,135187,86160.0,12000000.0
2010-07-22,6158,6158,5987,6117,53934,85560.0,12000000.0
2010-07-23,6175,6175,6004,6065,50742,84840.0,12000000.0
2010-07-26,6123,6236,6064,6168,74570,86280.0,12000000.0
2010-07-27,6210,6218,6141,6159,36151,86160.0,12000000.0
2010-07-28,6175,6175,6012,6073,21668,84960.0,12000000.0
2010-07-29,6004,6133,6004,6133,26046,85800.0,12000000.0
2010-07-30,6133,6158,6046,6073,18964,84960.0,12000000.0
2010-08-02,6038,6141,6012,6065,27502,84840.0,12000000.0
2010-08-03,6133,6192,6064,6073,44277,84960.0,12000000.0
2010-08-04,6072,6133,6038,6125,11256,85680.0,12000000.0
2010-08-05,6149,6210,6141,6159,40935,86160.0,12000000.0
2010-08-06,6201,6210,5987,5996,87432,83880.0,12000000.0
2010-08-09,5969,6030,5943,6005,33664,84000.0,12000000.0
2010-08-10,5969,6012,5884,5902,44313,82560.0,12000000.0
2010-08-11,5901,5909,5729,5747,39150,80400.0,12000000.0
2010-08-12,5720,5909,5575,5791,35344,81000.0,12000000.0
2010-08-13,5772,5858,5678,5807,20593,81240.0,12000000.0
2010-08-16,5807,5807,5729,5747,13116,80400.0,12000000.0
2010-08-17,5763,5789,5704,5739,19510,80280.0,12000000.0
2010-08-18,5797,6175,5781,5936,71842,83040.0,12000000.0
2010-08-19,6030,6030,5901,6030,42778,84360.0,12000000.0
2010-08-20,6004,6021,5943,6005,22350,84000.0,12000000.0
2010-08-23,6004,6012,5918,5996,29465,83880.0,12000000.0
2010-08-24,6012,6021,5876,5961,11732,83400.0,12000000.0
2010-08-25,5876,5961,5832,5936,13034,83040.0,12000000.0
2010-08-26,5884,5935,5876,5936,12041,83040.0,12000000.0
2010-08-27,5850,5943,5850,5945,17698,83160.0,12000000.0
2010-08-30,5918,6021,5918,6022,9001,84240.0,12000000.0
2010-08-31,6004,6004,5918,5996,8272,83880.0,12000000.0
2010-09-01,6021,6064,5987,6065,32842,84840.0,12000000.0
2010-09-02,6064,6098,6012,6065,14046,84840.0,12000000.0
2010-09-03,6064,6072,6004,6030,24404,84360.0,12000000.0
2010-09-06,6098,6098,6030,6056,14750,84720.0,12000000.0
2010-09-07,6064,6081,6038,6082,17761,85080.0,12000000.0
2010-09-08,6089,6089,5969,6039,10757,84480.0,12000000.0
2010-09-09,6072,6098,5987,6091,35320,85200.0,12000000.0
2010-09-10,6089,6089,6012,6048,9681,84600.0,12000000.0
2010-09-13,6046,6123,6004,6125,34978,85680.0,12000000.0
2010-09-14,6133,6167,6089,6151,33702,86040.0,12000000.0
2010-09-15,6167,6236,6149,6220,59246,87000.0,12000000.0
2010-09-16,6227,6424,6227,6297,54353,88080.0,12000000.0
2010-09-17,6372,6372,6236,6305,20440,88200.0,12000000.0
2010-09-20,6321,6347,6236,6262,22243,87600.0,12000000.0
2010-09-24,6175,6252,6167,6220,24873,87000.0,12000000.0
2010-09-27,6261,6682,6236,6416,79637,89760.0,12000000.0
2010-09-28,6433,6639,6416,6546,86662,91560.0,12000000.0
2010-09-29,6570,6647,6407,6528,45140,91320.0,12000000.0
2010-09-30,6475,6604,6459,6605,28360,92400.0,12000000.0
2010-10-01,6604,6733,6518,6708,74664,93840.0,12000000.0
2010-10-04,6639,6810,6639,6785,47120,94920.0,12000000.0
2010-10-05,6716,6827,6716,6777,24502,94800.0,12000000.0
2010-10-06,6819,7093,6819,7034,77834,98400.0,12000000.0
2010-10-07,7050,7093,6965,7034,34758,98400.0,12000000.0
2010-10-08,7033,7076,6922,7017,48933,98160.0,12000000.0
2010-10-11,7050,7050,6862,6949,29333,97200.0,12000000.0
2010-10-12,6955,6955,6698,6837,31372,95640.0,12000000.0
2010-10-13,6819,6819,6656,6742,26450,94320.0,12000000.0
2010-10-14,6775,6810,6673,6742,39617,94320.0,12000000.0
2010-10-15,6742,7024,6690,6983,26190,97680.0,12000000.0
2010-10-18,6947,6999,6896,6957,19720,97320.0,12000000.0
2010-10-19,6913,6990,6870,6914,15338,96720.0,12000000.0
2010-10-20,6947,6947,6810,6811,27920,95280.0,12000000.0
2010-10-21,6947,6947,6810,6811,56171,95280.0,12000000.0
2010-10-22,6862,6862,6793,6854,35493,95880.0,12000000.0
2010-10-25,6939,7265,6913,7077,75003,99000.0,12000000.0
2010-10-26,7162,7162,7050,7094,19381,99240.0,12000000.0
2010-10-27,7119,7145,6878,6914,31080,96720.0,12000000.0
2010-10-28,6913,6973,6775,6914,23712,96720.0,12000000.0
2010-10-29,6930,6930,6716,6777,27552,94800.0,12000000.0
2010-11-01,6698,6775,6347,6520,35689,91200.0,12000000.0
2010-11-02,6475,6536,6313,6433,45366,90000.0,12000000.0
2010-11-03,6433,6570,6433,6502,23506,90960.0,12000000.0
2010-11-04,6562,6604,6493,6588,12564,92160.0,12000000.0
2010-11-05,6578,6647,6501,6613,37004,92520.0,12000000.0
2010-11-08,6595,6708,6570,6639,22123,92880.0,12000000.0
2010-11-09,6682,6682,6518,6631,23744,92760.0,12000000.0
2010-11-10,6630,6630,6518,6580,16386,92040.0,12000000.0
2010-11-11,6562,6604,6493,6580,17740,92040.0,12000000.0
2010-11-12,6518,6698,6518,6588,38010,92160.0,12000000.0
2010-11-15,6613,6801,6613,6708,42737,93840.0,12000000.0
2010-11-16,6767,6767,6562,6639,15297,92880.0,12000000.0
2010-11-17,6475,6690,6356,6631,14513,92760.0,12000000.0
2010-11-18,6639,6647,6527,6631,389098,92760.0,12000000.0
2010-11-19,6682,6682,6587,6605,15830,92400.0,12000000.0
2010-11-22,6604,6647,6552,6623,7222,92640.0,12000000.0
2010-11-23,6630,6639,6544,6580,12173,92040.0,12000000.0
2010-11-24,6304,6441,6218,6433,25030,90000.0,12000000.0
2010-11-25,6501,6501,6304,6408,11212,89640.0,12000000.0
2010-11-26,6347,6424,6098,6176,18923,86400.0,12000000.0
2010-11-29,6089,6236,5866,5979,60743,83640.0,12000000.0
2010-11-30,5978,6012,5918,5979,12060,83640.0,12000000.0
2010-12-01,5987,6081,5978,6005,16400,84000.0,12000000.0
2010-12-02,6030,6064,5961,6022,27988,84240.0,12000000.0
2010-12-03,6072,6072,5755,5807,90001,81240.0,12000000.0
2010-12-06,5832,5832,5746,5833,30979,81600.0,12000000.0
2010-12-07,5832,6089,5832,5945,92373,83160.0,12000000.0
2010-12-08,5918,6038,5858,5919,41832,82800.0,12000000.0
2010-12-09,5961,5961,5832,5842,37343,81720.0,12000000.0
2010-12-10,5824,5909,5824,5850,27657,81840.0,12000000.0
2010-12-13,5876,5935,5858,5910,21980,82680.0,12000000.0
2010-12-14,5953,6115,5884,6117,164902,85560.0,12000000.0
2010-12-15,6115,6141,6064,6117,68418,85560.0,12000000.0
2010-12-16,6149,6175,6081,6117,30384,85560.0,12000000.0
2010-12-17,6158,6261,6115,6168,60682,86280.0,12000000.0
2010-12-20,6167,6167,5918,6005,89015,84000.0,12000000.0
2010-12-21,6004,6123,6004,6005,39347,84000.0,12000000.0
2010-12-22,6012,6123,6012,6117,29261,85560.0,12000000.0
2010-12-23,6133,6295,6115,6287,59156,87960.0,12000000.0
2010-12-24,6304,6330,6253,6297,20602,88080.0,12000000.0
2010-12-27,6313,6449,6304,6408,41220,89640.0,12000000.0
2010-12-28,6449,6449,6356,6416,56076,89760.0,12000000.0
2010-12-29,6286,6527,6286,6454,23070,83400.0,12000000.0
2010-12-30,6462,6472,6397,6426,15214,83040.0,12000000.0
2011-01-03,6434,6444,6342,6398,23470,82680.0,12000000.0
2011-01-04,6407,6444,6305,6370,46973,82320.0,12000000.0
2011-01-05,6342,6416,6314,6324,26387,81720.0,12000000.0
2011-01-06,6360,6416,6323,6351,33700,82080.0,12000000.0
2011-01-07,6351,6397,6314,6361,23839,82200.0,12000000.0
2011-01-10,6360,6527,6351,6528,38862,84360.0,12000000.0
2011-01-11,6500,6574,6425,6519,24670,84240.0,12000000.0
2011-01-12,6500,6862,6453,6862,114530,88680.0,12000000.0
2011-01-13,6964,7066,6890,6918,87814,89400.0,12000000.0
2011-01-14,6964,7047,6778,6890,61660,89040.0,12000000.0
2011-01-17,6880,7001,6778,6816,73785,88080.0,12000000.0
2011-01-18,6815,6862,6685,6853,49900,88560.0,12000000.0
2011-01-19,6871,6917,6760,6871,36870,88800.0,12000000.0
2011-01-20,6899,7112,6852,7020,101524,90720.0,12000000.0
2011-01-21,7010,7521,6964,7326,161884,94680.0,12000000.0
2011-01-24,7317,7428,7196,7326,58215,94680.0,12000000.0
2011-01-25,7382,7382,7094,7122,45170,92040.0,12000000.0
2011-01-26,7103,7215,7085,7141,42030,92280.0,12000000.0
2011-01-27,7075,7410,7075,7364,75071,95160.0,12000000.0
2011-01-28,7428,7428,7242,7289,26040,94200.0,12000000.0
2011-01-31,7242,7317,7140,7289,31260,94200.0,12000000.0
2011-02-01,7289,7382,7150,7299,33905,94320.0,12000000.0
2011-02-07,7335,7623,7335,7429,63810,96000.0,12000000.0
2011-02-08,7391,7428,7242,7354,41224,95040.0,12000000.0
2011-02-09,7354,7354,7001,7178,50730,92760.0,12000000.0
2011-02-10,7131,7428,6955,7336,113333,94800.0,12000000.0
2011-02-11,7335,7372,7224,7234,47190,93480.0,12000000.0
2011-02-14,7372,7372,7047,7234,44501,93480.0,12000000.0
2011-02-15,7242,7298,7168,7196,23620,93000.0,12000000.0
2011-02-16,7103,7242,7047,7094,43230,91680.0,12000000.0
2011-02-17,7131,7131,6732,6899,36090,89160.0,12000000.0
2011-02-18,6899,7001,6787,6946,10585,89760.0,12000000.0
2011-02-21,6945,6945,6695,6695,31012,86520.0,12000000.0
2011-02-22,6695,6815,6611,6695,25558,86520.0,12000000.0
2011-02-23,6611,6657,6555,6611,49230,85440.0,12000000.0
2011-02-24,6611,6667,6407,6546,32923,84600.0,12000000.0
2011-02-25,6602,6602,6425,6537,28672,84480.0,12000000.0
2011-02-28,6500,6555,6453,6500,21152,84000.0,12000000.0
2011-03-02,6416,6583,6342,6528,13531,84360.0,12000000.0
2011-03-03,6685,6722,6565,6676,26481,86280.0,12000000.0
2011-03-04,6760,6760,6630,6667,14450,86160.0,12000000.0
2011-03-07,6685,6685,6490,6621,21160,85560.0,12000000.0
2011-03-08,6574,6583,6472,6519,45542,84240.0,12000000.0
2011-03-09,6500,6676,6407,6676,55642,86280.0,12000000.0
2011-03-10,6657,6685,6537,6658,14385,86040.0,12000000.0
2011-03-11,6620,6639,6397,6565,25371,84840.0,12000000.0
2011-03-14,6500,6602,6407,6454,18012,83400.0,12000000.0
2011-03-15,6407,6490,6128,6277,38114,81120.0,12000000.0
2011-03-16,6174,6360,6174,6305,14570,81480.0,12000000.0
2011-03-17,6137,6305,6137,6305,10995,81480.0,12000000.0
2011-03-18,6258,6435,6258,6426,12002,83040.0,12000000.0
2011-03-21,6500,6555,6407,6500,24890,84000.0,12000000.0
2011-03-22,6537,6537,6332,6444,32520,83280.0,12000000.0
2011-03-23,6388,6500,6351,6435,24092,83160.0,12000000.0
2011-03-24,6370,6602,6370,6546,47556,84600.0,12000000.0
2011-03-25,6639,6639,6509,6584,21137,85080.0,12000000.0
2011-03-28,6546,6583,6500,6500,16796,84000.0,12000000.0
2011-03-29,6500,6555,6453,6528,10820,84360.0,12000000.0
2011-03-30,6500,6760,6462,6649,52251,85920.0,12000000.0
2011-03-31,6657,6676,6555,6649,21200,85920.0,12000000.0
2011-04-01,6648,6667,6527,6639,34785,85800.0,12000000.0
2011-04-04,6630,6685,6555,6667,53450,86160.0,12000000.0
2011-04-05,6667,6862,6592,6779,71040,87600.0,12000000.0
2011-04-06,6778,6862,6741,6834,40775,88320.0,12000000.0
2011-04-07,6843,6917,6741,6797,35324,87840.0,12000000.0
2011-04-08,6778,6778,6639,6658,54072,86040.0,12000000.0
2011-04-11,6713,6713,6592,6667,33920,86160.0,12000000.0
2011-04-12,6592,6592,6379,6546,80252,91650.0,13000000.0
2011-04-13,6500,6546,6453,6546,26679,91650.0,13000000.0
2011-04-14,6500,6639,6444,6639,66161,92950.0,13000000.0
2011-04-15,6741,7196,6722,7094,265041,99320.0,13000000.0
2011-04-18,7168,7335,6954,7289,282070,102050.0,13000000.0
2011-04-19,7140,7242,6936,6936,132241,97110.0,13000000.0
2011-04-20,7010,7159,6945,7131,84873,99840.0,13000000.0
2011-04-21,7233,7651,7205,7215,507667,101010.0,13000000.0
2011-04-22,7159,7280,6862,6964,140284,97500.0,13000000.0
2011-04-25,6973,7428,6880,7401,204256,103610.0,13000000.0
2011-04-26,7345,7437,7215,7373,128263,103220.0,13000000.0
2011-04-27,7382,7530,7224,7243,144011,101400.0,13000000.0
2011-04-28,7252,7307,7205,7261,62118,101660.0,13000000.0
2011-04-29,7261,7363,6908,7187,137270,100620.0,13000000.0
2011-05-02,7085,7187,6945,6983,87874,97760.0,13000000.0
2011-05-03,6927,7038,6648,6862,97959,96070.0,13000000.0
2011-05-04,6862,6917,6741,6769,34928,94770.0,13000000.0
2011-05-06,6769,6769,6565,6593,53943,92300.0,13000000.0
2011-05-09,6630,6630,6462,6546,67976,91650.0,13000000.0
2011-05-11,6667,6936,6639,6862,113591,96070.0,13000000.0
2011-05-12,6871,6917,6722,6723,66195,94120.0,13000000.0
2011-05-13,6732,6778,6592,6686,46485,93600.0,13000000.0
2011-05-16,6685,6760,6574,6649,65666,93080.0,13000000.0
2011-05-17,6704,6704,6565,6630,57764,92820.0,13000000.0
2011-05-18,6611,6639,6472,6537,96721,91520.0,13000000.0
2011-05-19,6518,6518,6286,6324,100892,88530.0,13000000.0
2011-05-20,6323,6481,6314,6389,37796,89440.0,13000000.0
2011-05-23,6472,6472,6267,6314,33103,88400.0,13000000.0
2011-05-24,6175,6314,6175,6314,34795,88400.0,13000000.0
2011-05-25,6323,6370,6240,6240,19595,87360.0,13000000.0
2011-05-26,6249,6370,6230,6314,29885,88400.0,13000000.0
2011-05-27,6295,6397,6230,6231,30629,87230.0,13000000.0
2011-05-30,6360,6360,6249,6268,22090,87750.0,13000000.0
2011-05-31,6304,6304,6174,6268,49024,87750.0,13000000.0
2011-06-01,6314,6407,6258,6407,30562,89700.0,13000000.0
2011-06-02,6360,6360,6221,6240,37791,87360.0,13000000.0
2011-06-03,6304,6304,6193,6268,29300,87750.0,13000000.0
2011-06-07,6156,6258,6063,6129,38931,85800.0,13000000.0
2011-06-08,6202,6202,6035,6101,22119,85410.0,13000000.0
2011-06-09,6063,6258,6063,6129,11401,85800.0,13000000.0
2011-06-10,6156,6230,6110,6138,29696,85930.0,13000000.0
2011-06-13,5989,6128,5952,6017,26500,84240.0,13000000.0
2011-06-14,6007,6165,5970,6147,23530,86060.0,13000000.0
2011-06-15,6221,6221,6072,6147,11264,86060.0,13000000.0
2011-06-16,6054,6100,5859,5915,58856,82810.0,13000000.0
2011-06-17,5896,5961,5757,5943,67471,83200.0,13000000.0
2011-06-20,5905,5942,5850,5915,15440,82810.0,13000000.0
2011-06-21,5915,6017,5887,5980,32483,83720.0,13000000.0
2011-06-22,6007,6035,5942,6026,14800,84370.0,13000000.0
2011-06-23,5961,6035,5933,5989,12002,83850.0,13000000.0
2011-06-24,6072,6230,5998,6231,41386,87230.0,13000000.0
2011-06-27,6174,6323,6128,6305,24961,88270.0,13000000.0
2011-06-28,6360,6379,6305,6342,38511,88790.0,13000000.0
2011-06-29,6323,6370,6286,6333,9217,88660.0,13000000.0
2011-06-30,6332,6388,6267,6324,23966,88530.0,13000000.0
2011-07-01,6314,6416,6314,6370,19652,89180.0,13000000.0
2011-07-04,6416,6416,6147,6147,59917,86060.0,13000000.0
2011-07-05,6230,6267,6184,6259,41130,87620.0,13000000.0
2011-07-06,6258,6351,6202,6342,15150,88790.0,13000000.0
2011-07-07,6388,6388,6295,6361,26970,89050.0,13000000.0
2011-07-08,6397,6583,6370,6481,70140,90740.0,13000000.0
2011-07-11,6481,6518,6397,6500,15280,91000.0,13000000.0
2011-07-12,6490,6490,6370,6407,10250,89700.0,13000000.0
2011-07-13,6453,6453,6240,6379,17871,89310.0,13000000.0
2011-07-14,6397,6397,6277,6361,12170,89050.0,13000000.0
2011-07-15,6379,6444,6249,6398,20173,89570.0,13000000.0
2011-07-18,6397,6397,6323,6398,25169,89570.0,13000000.0
2011-07-19,6397,6527,6388,6454,33344,90350.0,13000000.0
2011-07-20,6472,6574,6425,6472,57556,90610.0,13000000.0
2011-07-21,6500,6750,6481,6630,88982,92820.0,13000000.0
2011-07-22,6630,6722,6592,6611,43533,92560.0,13000000.0
2011-07-25,6648,6880,6574,6788,97079,95030.0,13000000.0
2011-07-26,6750,6834,6704,6769,33210,94770.0,13000000.0
2011-07-27,6787,6787,6648,6714,31364,93990.0,13000000.0
2011-07-28,6546,6676,6546,6621,36914,92690.0,13000000.0
2011-07-29,6611,6676,6583,6639,35257,92950.0,13000000.0
2011-08-01,6639,6769,6630,6686,33601,93600.0,13000000.0
2011-08-02,6685,6815,6630,6695,58319,93730.0,13000000.0
2011-08-03,6630,6630,6407,6491,58312,90870.0,13000000.0
2011-08-04,6500,6500,6360,6407,29068,89700.0,13000000.0
2011-08-05,6128,6128,5961,6045,57218,84630.0,13000000.0
2011-08-08,5942,5961,5237,5571,91491,78000.0,13000000.0
2011-08-09,5376,5376,4800,5172,125521,72410.0,13000000.0
2011-08-10,5487,5487,5265,5414,33619,75790.0,13000000.0
2011-08-11,5125,5367,5051,5293,87958,74100.0,13000000.0
2011-08-12,5432,5469,5292,5311,40860,74360.0,13000000.0
2011-08-16,5422,5506,5395,5506,56162,77090.0,13000000.0
2011-08-17,5506,5525,5422,5506,35333,77090.0,13000000.0
2011-08-18,5552,5608,5413,5497,34530,76960.0,13000000.0
2011-08-19,5255,5292,5107,5200,62923,72800.0,13000000.0
2011-08-22,5172,5172,4921,5024,45246,70330.0,13000000.0
2011-08-23,5042,5162,5032,5107,82300,71500.0,13000000.0
2011-08-24,5135,5237,4995,5014,67193,70200.0,13000000.0
2011-08-25,5032,5097,4930,4986,66102,69810.0,13000000.0
2011-08-26,4986,4995,4828,4875,68411,68250.0,13000000.0
2011-08-29,4967,4986,4884,4968,46753,69550.0,13000000.0
2011-08-30,5032,5116,5014,5089,80094,71240.0,13000000.0
2011-08-31,5088,5311,5088,5311,106912,74360.0,13000000.0
2011-09-01,5274,5311,5097,5144,92863,72020.0,13000000.0
2011-09-02,5079,5135,4986,5070,59386,70980.0,13000000.0
2011-09-05,4940,5014,4856,4894,62695,68510.0,13000000.0
2011-09-06,4763,4819,4420,4522,189762,63310.0,13000000.0
2011-09-07,4577,4689,4573,4661,108242,65260.0,13000000.0
2011-09-08,4717,4819,4689,4754,81238,66560.0,13000000.0
2011-09-09,4670,4930,4661,4726,125251,66170.0,13000000.0
2011-09-14,4772,4791,4457,4550,75962,63700.0,13000000.0
2011-09-15,4610,4661,4485,4555,99293,63765.0,13000000.0
2011-09-16,4596,4745,4563,4745,91344,66430.0,13000000.0
2011-09-19,4689,4791,4680,4726,55516,66170.0,13000000.0
2011-09-20,4726,4726,4596,4671,70167,65390.0,13000000.0
2011-09-21,4670,4689,4550,4638,97272,64935.0,13000000.0
2011-09-22,4550,4582,4447,4476,67876,62660.0,13000000.0
2011-09-23,4211,4271,4095,4132,92612,57850.0,13000000.0
2011-09-26,4132,4150,3779,3830,79619,53625.0,13000000.0
2011-09-27,3835,3992,3835,3970,52530,55575.0,13000000.0
2011-09-28,4039,4085,3965,3965,23983,55510.0,13000000.0
2011-09-29,3909,4006,3909,3960,40604,55445.0,13000000.0
2011-09-30,3927,4071,3927,4025,47370,56355.0,13000000.0
2011-10-04,3807,3886,3667,3751,49285,52520.0,13000000.0
2011-10-05,3797,3797,3533,3612,45211,50570.0,13000000.0
2011-10-06,3667,3779,3663,3714,50393,52000.0,13000000.0
2011-10-07,3770,3904,3770,3900,54705,54600.0,13000000.0
2011-10-10,3932,4062,3932,4002,38960,56030.0,13000000.0
2011-10-11,4085,4099,4039,4067,35302,56940.0,13000000.0
2011-10-12,4067,4085,3992,4086,20781,57200.0,13000000.0
2011-10-13,4146,4229,4122,4216,35962,59020.0,13000000.0
2011-10-14,4215,4225,4160,4225,30222,59150.0,13000000.0
2011-10-17,4271,4285,4243,4276,34375,59865.0,13000000.0
2011-10-18,4178,4243,4160,4211,27081,58955.0,13000000.0
2011-10-19,4225,4257,4183,4253,17613,59540.0,13000000.0
2011-10-20,4271,4280,4150,4179,28670,58500.0,13000000.0
2011-10-21,4178,4225,4141,4197,18641,58760.0,13000000.0
2011-10-24,4215,4276,4215,4258,41475,59605.0,13000000.0
2011-10-25,4303,4303,4248,4271,33180,59800.0,13000000.0
2011-10-26,4215,4252,4192,4206,34620,58890.0,13000000.0
2011-10-27,4220,4420,4211,4336,81619,60710.0,13000000.0
2011-10-28,4457,4480,4345,4346,50641,60840.0,13000000.0
2011-10-31,4382,4401,4345,4364,36762,61100.0,13000000.0
2011-11-01,4313,4378,4299,4309,54149,60320.0,13000000.0
2011-11-02,4178,4262,4141,4202,63221,58825.0,13000000.0
2011-11-03,4280,4280,4169,4239,43320,59345.0,13000000.0
2011-11-04,4266,4401,4266,4392,71340,61490.0,13000000.0
2011-11-07,4410,4424,4364,4411,30170,61750.0,13000000.0
2011-11-08,4410,4443,4387,4401,27030,61620.0,13000000.0
2011-11-09,4438,4438,4364,4392,32370,61490.0,13000000.0
2011-11-10,4229,4257,4095,4188,70152,58630.0,13000000.0
2011-11-11,4225,4234,4187,4216,22630,59020.0,13000000.0
2011-11-14,4243,4345,4243,4318,28007,60450.0,13000000.0
2011-11-15,4201,4262,4062,4123,137406,57720.0,13000000.0
2011-11-16,4160,4178,4067,4123,54946,57720.0,13000000.0
2011-11-17,4085,4150,3992,4081,19717,57135.0,13000000.0
2011-11-18,4020,4234,3983,4206,83809,58890.0,13000000.0
2011-11-21,4201,4201,4067,4165,18317,58305.0,13000000.0
2011-11-22,4085,4122,4057,4118,14000,57655.0,13000000.0
2011-11-23,4127,4127,3992,4067,15489,56940.0,13000000.0
2011-11-24,4002,4090,3992,4090,17661,57265.0,13000000.0
2011-11-25,4095,4095,3974,4039,10300,56550.0,13000000.0
2011-11-28,4053,4099,3992,4063,25942,56875.0,13000000.0
2011-11-29,4122,4122,4039,4072,14695,57005.0,13000000.0
2011-11-30,4048,4076,4020,4044,9430,56615.0,13000000.0
2011-12-01,4113,4187,4113,4155,46141,58175.0,13000000.0
2011-12-02,4160,4206,4127,4155,5890,58175.0,13000000.0
2011-12-05,4211,4211,4136,4169,7828,58370.0,13000000.0
2011-12-06,4215,4215,3909,4123,16893,57720.0,13000000.0
2011-12-07,4099,4155,4099,4132,11028,57850.0,13000000.0
2011-12-08,4164,4299,4127,4299,21902,60190.0,13000000.0
2011-12-09,4485,4912,4410,4652,670192,65130.0,13000000.0
2011-12-12,4735,4735,4466,4550,115405,63700.0,13000000.0
2011-12-13,4550,4568,4457,4550,69296,63700.0,13000000.0
2011-12-14,4577,4591,4429,4448,58276,62270.0,13000000.0
2011-12-15,4438,4438,4299,4364,97218,61100.0,13000000.0
2011-12-16,4401,4466,4382,4457,32995,62400.0,13000000.0
2011-12-19,4522,4522,4104,4244,84096,59410.0,13000000.0
2011-12-20,4164,4336,4164,4318,26451,60450.0,13000000.0
2011-12-21,4373,4489,4327,4434,72205,62075.0,13000000.0
2011-12-22,4489,4489,4424,4457,19645,62400.0,13000000.0
