신세계I&C(035510),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-03-14,60700,60700,59500,60500,1175,104060.0,1720000.0
2011-03-15,60300,60700,57900,59000,4876,101480.0,1720000.0
2011-03-16,59500,59500,58000,59000,1687,101480.0,1720000.0
2011-03-17,58900,58900,58000,58800,444,101136.0,1720000.0
2011-03-18,59700,60800,58700,60600,1770,104232.0,1720000.0
2011-03-21,60600,60600,59700,60500,1101,104060.0,1720000.0
2011-03-22,61400,61400,60000,60500,5624,104060.0,1720000.0
2011-03-23,60500,61200,59900,60500,1240,104060.0,1720000.0
2011-03-24,60500,60900,60000,60500,797,104060.0,1720000.0
2011-03-25,61000,61400,60400,61200,3525,105264.0,1720000.0
2011-03-28,61900,62300,61200,61700,1724,106124.0,1720000.0
2011-03-29,61700,62300,61500,62300,4040,107156.0,1720000.0
2011-03-30,62000,62300,62000,62100,1402,106812.0,1720000.0
2011-03-31,62100,62100,61000,61600,2053,105952.0,1720000.0
2011-04-01,61800,61800,60900,61600,4615,105952.0,1720000.0
2011-04-04,61800,61900,61100,61600,1451,105952.0,1720000.0
2011-04-05,61700,61700,60800,61500,1975,105780.0,1720000.0
2011-04-06,61500,61500,60700,61300,1744,105436.0,1720000.0
2011-04-07,61300,61300,60300,60800,998,104576.0,1720000.0
2011-04-08,60800,60800,59000,60200,4337,103544.0,1720000.0
2011-04-11,60000,60200,58800,60000,3193,103200.0,1720000.0
2011-04-12,60200,60200,58600,59000,9794,101480.0,1720000.0
2011-04-13,59000,59800,58800,59800,2575,102856.0,1720000.0
2011-04-14,60100,60100,59000,59600,1485,102512.0,1720000.0
2011-04-15,59500,60000,58800,59600,1629,102512.0,1720000.0
2011-04-18,59100,59100,58300,58400,5973,100448.0,1720000.0
2011-04-19,58400,58700,58100,58200,1469,100104.0,1720000.0
2011-04-20,58600,58900,58000,58200,3276,100104.0,1720000.0
2011-04-21,58300,60000,57800,59700,7631,102684.0,1720000.0
2011-04-22,59700,59700,57700,58100,6865,99932.0,1720000.0
2011-04-25,58000,58400,57900,58400,3053,100448.0,1720000.0
2011-04-26,57700,58400,57400,57400,1917,98728.0,1720000.0
2011-04-27,57500,57700,56100,56100,4375,96492.0,1720000.0
2011-04-28,56100,56300,54900,55600,5451,95632.0,1720000.0
2011-04-29,55600,55600,54500,54500,13236,93740.0,1720000.0
2011-05-02,55000,55400,53900,54500,6536,93740.0,1720000.0
2011-05-03,54700,54700,53300,54000,5337,92880.0,1720000.0
2011-05-04,53900,54700,52500,53900,9583,92708.0,1720000.0
2011-05-06,54000,54000,53000,53700,1937,92364.0,1720000.0
2011-05-09,54100,54100,53500,54000,2585,92880.0,1720000.0
2011-05-11,54600,54600,53000,54000,2520,92880.0,1720000.0
2011-05-12,54000,55100,52500,53000,4395,91160.0,1720000.0
2011-05-13,53000,53500,51000,51500,7758,88580.0,1720000.0
2011-05-16,51500,52400,51500,51600,3470,88752.0,1720000.0
2011-05-17,51700,52700,51600,52500,2605,90300.0,1720000.0
2011-05-18,52700,54500,52600,54200,3051,93224.0,1720000.0
2011-05-19,53700,55800,53300,55500,6301,95460.0,1720000.0
2011-05-20,54900,56000,54900,56000,4123,96320.0,1720000.0
2011-05-23,55000,55800,53200,53200,2839,91504.0,1720000.0
2011-05-24,53500,53500,52800,53300,1415,91676.0,1720000.0
2011-05-25,53200,53300,52200,52300,736,89956.0,1720000.0
2011-05-26,53000,53400,52300,53200,915,91504.0,1720000.0
2011-05-27,53300,53300,52200,52400,1475,90128.0,1720000.0
2011-05-30,52500,53500,51600,53500,1814,92020.0,1720000.0
2011-05-31,53000,53500,53000,53500,329,92020.0,1720000.0
2011-06-01,53800,54000,52300,53400,2009,91848.0,1720000.0
2011-06-02,53300,53300,52500,53100,222,91332.0,1720000.0
2011-06-03,53100,53100,51800,52300,1167,89956.0,1720000.0
2011-06-07,52500,52500,51000,52000,2302,89440.0,1720000.0
2011-06-08,52000,52700,51200,52700,1153,90644.0,1720000.0
2011-06-09,52700,52700,52700,52700,31,90644.0,1720000.0
2011-06-10,53400,53400,52000,52700,557,90644.0,1720000.0
2011-06-13,53500,53500,51700,51700,1714,88924.0,1720000.0
2011-06-14,51200,52800,50900,51300,3567,88236.0,1720000.0
2011-06-15,51300,51500,50800,51100,2448,87892.0,1720000.0
2011-06-16,51100,51100,49950,50400,1811,86688.0,1720000.0
2011-06-17,50000,52300,48500,52000,3131,89440.0,1720000.0
2011-06-20,52000,52500,51000,51600,235,88752.0,1720000.0
2011-06-21,53000,53000,51000,51300,424,88236.0,1720000.0
2011-06-22,52000,52900,50800,52000,4992,89440.0,1720000.0
2011-06-23,52000,52700,52000,52100,3879,89612.0,1720000.0
2011-06-24,52700,53400,51500,53000,1850,91160.0,1720000.0
2011-06-27,52500,53000,52000,52500,206,90300.0,1720000.0
2011-06-28,52100,52800,52000,52400,549,90128.0,1720000.0
2011-06-29,52900,52900,52000,52400,989,90128.0,1720000.0
2011-06-30,52200,52300,51400,52000,541,89440.0,1720000.0
2011-07-01,52700,52700,52000,52000,5056,89440.0,1720000.0
2011-07-04,52100,52700,52100,52300,2451,89956.0,1720000.0
2011-07-05,52300,52900,52300,52600,2111,90472.0,1720000.0
2011-07-06,52600,54500,52600,54400,2877,93568.0,1720000.0
2011-07-07,54400,55700,54400,55500,3640,95460.0,1720000.0
2011-07-08,55300,56600,55300,56100,2452,96492.0,1720000.0
2011-07-11,56100,56600,55300,56100,2099,96492.0,1720000.0
2011-07-12,56100,56100,54400,55200,1965,94944.0,1720000.0
2011-07-13,56200,56200,54500,55800,2490,95976.0,1720000.0
2011-07-14,55200,56000,54800,55800,3247,95976.0,1720000.0
2011-07-15,55800,56700,55700,56600,1953,97352.0,1720000.0
2011-07-18,56800,56900,56500,56800,2635,97696.0,1720000.0
2011-07-19,57100,57200,55900,56800,1658,97696.0,1720000.0
2011-07-20,56100,57400,56000,56700,5673,97524.0,1720000.0
2011-07-21,56100,57400,55900,55900,1256,96148.0,1720000.0
2011-07-22,56000,56400,55500,55700,3507,95804.0,1720000.0
2011-07-25,55500,55800,55100,55800,3382,95976.0,1720000.0
2011-07-26,55800,56400,55600,56100,4374,96492.0,1720000.0
2011-07-27,56100,56500,56000,56100,1576,96492.0,1720000.0
2011-07-28,56100,56100,55500,55900,1565,96148.0,1720000.0
2011-07-29,56000,56200,55500,55800,4309,95976.0,1720000.0
2011-08-01,56200,56200,55100,55700,669,95804.0,1720000.0
2011-08-02,55000,56100,54800,55200,1505,94944.0,1720000.0
2011-08-03,54400,54700,53000,54500,3854,93740.0,1720000.0
2011-08-04,54500,54500,52500,53000,1590,91160.0,1720000.0
2011-08-05,50900,53000,48950,53000,14130,91160.0,1720000.0
2011-08-08,52500,52500,49200,51300,3687,88236.0,1720000.0
2011-08-09,48700,51300,47100,49000,4791,84280.0,1720000.0
2011-08-10,49250,51600,49250,50400,8258,86688.0,1720000.0
2011-08-11,50000,50400,49000,49600,2313,85312.0,1720000.0
2011-08-12,49700,50700,49450,49450,944,85054.0,1720000.0
2011-08-16,51000,52400,50100,51500,4148,88580.0,1720000.0
2011-08-17,51500,53400,51300,53400,6731,91848.0,1720000.0
2011-08-18,53400,54100,52200,53500,2341,92020.0,1720000.0
2011-08-19,52700,52700,50200,50200,2236,86344.0,1720000.0
2011-08-22,49400,51000,48550,50100,597,86172.0,1720000.0
2011-08-23,50200,50700,49300,50700,2787,87204.0,1720000.0
2011-08-24,50300,50800,50000,50300,1842,86516.0,1720000.0
2011-08-25,50300,50300,48150,48800,8095,83936.0,1720000.0
2011-08-26,49000,49000,48000,48900,4152,84108.0,1720000.0
2011-08-29,48600,49300,48500,49000,1009,84280.0,1720000.0
2011-08-30,49100,49650,49100,49600,1806,85312.0,1720000.0
2011-08-31,49600,49950,49450,49900,1422,85828.0,1720000.0
2011-09-01,49900,50500,49900,50500,1193,86860.0,1720000.0
2011-09-02,50000,50500,49600,49800,1425,85656.0,1720000.0
2011-09-05,50000,50000,48700,48900,481,84108.0,1720000.0
2011-09-06,48100,48900,47900,48900,1182,84108.0,1720000.0
2011-09-07,48150,48950,48150,48900,988,84108.0,1720000.0
2011-09-08,49450,49450,48300,49300,982,84796.0,1720000.0
2011-09-09,48400,49250,48400,48900,390,84108.0,1720000.0
2011-09-14,48000,48200,47000,48200,1300,82904.0,1720000.0
2011-09-15,48200,49500,48150,48700,1060,83764.0,1720000.0
2011-09-16,49000,49500,48300,49450,202,85054.0,1720000.0
2011-09-19,47650,49500,47650,49300,2570,84796.0,1720000.0
2011-09-20,49250,49500,49100,49500,850,85140.0,1720000.0
2011-09-21,49050,49950,49050,49950,230,85914.0,1720000.0
2011-09-22,49900,49900,48650,48650,1641,83678.0,1720000.0
2011-09-23,47500,47950,46500,47500,4015,81700.0,1720000.0
2011-09-26,47500,47500,45300,46000,882,79120.0,1720000.0
2011-09-27,46000,46200,45750,46200,1370,79464.0,1720000.0
2011-09-28,48200,48200,46000,46750,790,80410.0,1720000.0
2011-09-29,46750,46800,45100,46800,1113,80496.0,1720000.0
2011-09-30,46800,47800,46500,47500,1960,81700.0,1720000.0
2011-10-04,45150,46300,44500,45950,2782,79034.0,1720000.0
2011-10-05,45950,46800,45000,45500,1040,78260.0,1720000.0
2011-10-06,45700,46000,45050,45100,2315,77572.0,1720000.0
2011-10-07,46400,46400,44800,45200,4862,77744.0,1720000.0
2011-10-10,45500,46000,45300,45700,1260,78604.0,1720000.0
2011-10-11,46200,46200,45000,45950,5840,79034.0,1720000.0
2011-10-12,46000,46250,45600,46000,4591,79120.0,1720000.0
2011-10-13,46000,46400,45000,46400,14930,79808.0,1720000.0
2011-10-14,46000,46350,45000,46100,6640,79292.0,1720000.0
2011-10-17,46100,47450,45850,46950,2481,80754.0,1720000.0
2011-10-18,46150,46500,45900,46300,1205,79636.0,1720000.0
2011-10-19,46300,46800,46000,46800,2823,80496.0,1720000.0
2011-10-20,46800,46800,45300,45650,3614,78518.0,1720000.0
2011-10-21,46100,46200,45600,45800,2800,78776.0,1720000.0
2011-10-24,46700,49850,46200,48300,8338,83076.0,1720000.0
2011-10-25,49700,49700,47550,48300,4170,83076.0,1720000.0
2011-10-26,47450,48900,47350,47800,2729,82216.0,1720000.0
2011-10-27,47350,48000,47350,47800,2361,82216.0,1720000.0
2011-10-28,47850,48500,47000,47200,6739,81184.0,1720000.0
2011-10-31,47000,47000,46100,46150,2389,79378.0,1720000.0
2011-11-01,45950,46300,45000,46150,4990,79378.0,1720000.0
2011-11-02,45000,45900,44950,45450,4172,78174.0,1720000.0
2011-11-03,45400,45450,44950,44950,3430,77314.0,1720000.0
2011-11-04,45150,45350,44000,44850,5101,77142.0,1720000.0
2011-11-07,44850,45300,44800,45000,4034,77400.0,1720000.0
2011-11-08,45000,45500,44950,45000,1450,77400.0,1720000.0
2011-11-09,45050,46900,44950,46600,7091,80152.0,1720000.0
2011-11-10,46000,46500,45050,46000,4310,79120.0,1720000.0
2011-11-11,46500,46700,45550,46200,3142,79464.0,1720000.0
2011-11-14,46700,46700,45600,46300,4033,79636.0,1720000.0
2011-11-15,46400,46400,45000,45400,6628,78088.0,1720000.0
2011-11-16,45550,45900,45250,45650,1186,78518.0,1720000.0
2011-11-17,45050,45950,45050,45950,3707,79034.0,1720000.0
2011-11-18,45450,45450,44650,45200,3193,77744.0,1720000.0
2011-11-21,44700,45550,44550,45550,3598,78346.0,1720000.0
2011-11-22,44500,45600,44500,45400,451,78088.0,1720000.0
2011-11-23,45400,45600,44500,45000,2040,77400.0,1720000.0
2011-11-24,44500,44900,44200,44550,1734,76626.0,1720000.0
2011-11-25,44300,44500,43950,44100,2280,75852.0,1720000.0
2011-11-28,43900,44900,43900,44250,1577,76110.0,1720000.0
2011-11-29,44750,45000,44300,44950,601,77314.0,1720000.0
2011-11-30,44500,45400,44500,45400,620,78088.0,1720000.0
2011-12-01,45750,46000,45200,45700,5150,78604.0,1720000.0
2011-12-02,45500,45500,44750,44800,2466,77056.0,1720000.0
2011-12-05,44800,45600,44600,45600,1070,78432.0,1720000.0
2011-12-06,45350,45700,44850,45700,960,78604.0,1720000.0
2011-12-07,45700,45750,45000,45700,2450,78604.0,1720000.0
2011-12-08,45200,46000,45200,46000,1920,79120.0,1720000.0
2011-12-09,45950,45950,45400,45800,90,78776.0,1720000.0
2011-12-12,45400,46250,45400,46050,1683,79206.0,1720000.0
2011-12-13,45400,46050,45350,45800,1542,78776.0,1720000.0
2011-12-14,45800,45800,44850,44850,1265,77142.0,1720000.0
2011-12-15,44550,44600,44150,44350,2188,76282.0,1720000.0
2011-12-16,44900,45400,44400,45300,965,77916.0,1720000.0
2011-12-19,45700,45700,43500,44100,5953,75852.0,1720000.0
2011-12-20,43600,44800,43600,44700,2107,76884.0,1720000.0
2011-12-21,44900,45300,44700,45250,3525,77830.0,1720000.0
2011-12-22,45250,45600,44350,45450,1374,78174.0,1720000.0
2011-12-23,45250,46000,45250,45650,1400,78518.0,1720000.0
2011-12-26,45650,45900,45200,45800,1570,78776.0,1720000.0
2011-12-27,45500,45500,44850,44850,1155,77142.0,1720000.0
2011-12-28,44800,45000,44600,45000,690,77400.0,1720000.0
2011-12-29,45000,45200,44550,45200,1267,77744.0,1720000.0
2012-01-02,44750,45100,44750,44800,172,77056.0,1720000.0
2012-01-03,44900,45000,44500,44850,2811,77142.0,1720000.0
2012-01-04,45000,45150,44050,44550,6721,76626.0,1720000.0
2012-01-05,44850,45000,44400,44850,1030,77142.0,1720000.0
2012-01-06,45250,45250,44350,44800,1762,77056.0,1720000.0
2012-01-09,45400,45400,44900,45100,1998,77572.0,1720000.0
2012-01-10,45450,48200,45450,47950,8032,82474.0,1720000.0
2012-01-11,48000,48500,47500,48300,1210,83076.0,1720000.0
2012-01-12,48300,48500,47500,47950,1169,82474.0,1720000.0
2012-01-13,47700,50000,47700,50000,8635,86000.0,1720000.0
2012-01-16,50000,52200,50000,51100,7994,87892.0,1720000.0
2012-01-17,51100,52300,51100,51500,5135,88580.0,1720000.0
2012-01-18,51500,52800,51500,52100,2205,89612.0,1720000.0
2012-01-19,52100,52400,50600,51300,2722,88236.0,1720000.0
2012-01-20,51300,51400,50300,50300,3348,86516.0,1720000.0
2012-01-25,50100,50900,49750,50000,2562,86000.0,1720000.0
2012-01-26,49950,50100,49850,50000,1602,86000.0,1720000.0
2012-01-27,49550,50300,49400,50200,3412,86344.0,1720000.0
2012-01-30,50600,51100,49500,50200,4945,86344.0,1720000.0
2012-01-31,49550,50100,49000,49450,3068,85054.0,1720000.0
2012-02-01,49450,50600,48900,50000,6812,86000.0,1720000.0
2012-02-02,49750,50100,49300,49700,5878,85484.0,1720000.0
2012-02-03,50400,50400,49700,49950,2537,85914.0,1720000.0
2012-02-06,49950,50400,48800,49750,3160,85570.0,1720000.0
2012-02-07,49750,49750,48400,49700,3605,85484.0,1720000.0
2012-02-08,49750,50200,49400,49900,930,85828.0,1720000.0
2012-02-09,49400,49900,49000,49900,3031,85828.0,1720000.0
2012-02-10,49350,50000,48800,50000,7330,86000.0,1720000.0
2012-02-13,49500,50500,48100,49500,1735,85140.0,1720000.0
2012-02-14,50000,50000,49300,49950,592,85914.0,1720000.0
2012-02-15,49950,50500,49100,50500,2198,86860.0,1720000.0
2012-02-16,50400,51200,50200,51200,3179,88064.0,1720000.0
2012-02-17,51600,55000,51500,54800,6546,94256.0,1720000.0
2012-02-20,53100,55400,53100,54500,2262,93740.0,1720000.0
2012-02-21,55100,56800,52600,56600,8293,97352.0,1720000.0
2012-02-22,56000,58000,55500,58000,7074,99760.0,1720000.0
2012-02-23,57000,59100,56800,56800,5882,97696.0,1720000.0
2012-02-24,56400,57300,55800,56300,2362,96836.0,1720000.0
2012-02-27,55800,57100,52800,56000,5135,96320.0,1720000.0
2012-02-28,55700,57000,55000,55900,3909,96148.0,1720000.0
2012-02-29,54900,57000,54600,55500,2422,95460.0,1720000.0
2012-03-02,56800,56800,55000,55200,991,94944.0,1720000.0
2012-03-05,55200,56500,54500,55800,2391,95976.0,1720000.0
2012-03-06,54500,56800,54500,56000,9277,96320.0,1720000.0
2012-03-07,54900,56700,54900,56500,5269,97180.0,1720000.0
2012-03-08,55800,60100,55800,59000,8815,101480.0,1720000.0
2012-03-09,58700,58700,58000,58700,2369,100964.0,1720000.0
2012-03-12,57400,59400,57300,57400,1058,98728.0,1720000.0
2012-03-13,57400,58000,56400,56400,1259,97008.0,1720000.0
2012-03-14,58000,58000,56200,57000,3284,98040.0,1720000.0
2012-03-15,57000,57900,56100,57000,1428,98040.0,1720000.0
2012-03-16,57500,57500,56000,56400,314,97008.0,1720000.0
2012-03-19,56000,56000,54700,55400,3164,95288.0,1720000.0
2012-03-20,55400,55400,53900,54600,1759,93912.0,1720000.0
2012-03-21,54600,54800,52800,53300,2339,91676.0,1720000.0
2012-03-22,52600,54000,51000,53500,6178,92020.0,1720000.0
2012-03-23,53500,53600,52300,53000,2164,91160.0,1720000.0
2012-03-26,53000,53100,51600,52100,2527,89612.0,1720000.0
2012-03-27,52200,53000,49800,50500,8457,86860.0,1720000.0
2012-03-28,50500,50900,49350,50700,7632,87204.0,1720000.0
2012-03-29,51000,51200,49550,51100,1971,87892.0,1720000.0
2012-03-30,50100,51800,50100,51700,807,88924.0,1720000.0
2012-04-02,51900,52200,51000,51500,3252,88580.0,1720000.0
2012-04-03,52000,52000,51000,51100,1120,87892.0,1720000.0
2012-04-04,50500,51500,50100,51000,1207,87720.0,1720000.0
2012-04-05,50800,51900,49700,49700,3852,85484.0,1720000.0
2012-04-06,49750,50700,49700,50700,3590,87204.0,1720000.0
2012-04-09,49800,51700,49800,51700,526,88924.0,1720000.0
2012-04-10,51200,51500,50000,50000,5599,86000.0,1720000.0
2012-04-12,51000,51500,49800,51500,849,88580.0,1720000.0
2012-04-13,51500,52300,50900,52000,628,89440.0,1720000.0
2012-04-16,52000,52000,51000,51800,160,89096.0,1720000.0
2012-04-17,52400,52400,50200,51500,717,88580.0,1720000.0
2012-04-18,51500,51900,50700,51800,1676,89096.0,1720000.0
2012-04-19,51800,52400,51100,52200,2509,89784.0,1720000.0
2012-04-20,52200,52300,51800,52300,1409,89956.0,1720000.0
2012-04-23,52300,52600,51900,52500,281,90300.0,1720000.0
2012-04-24,52500,52500,51500,52200,565,89784.0,1720000.0
2012-04-25,52400,52500,51700,52200,975,89784.0,1720000.0
2012-04-26,52200,52300,50700,50700,707,87204.0,1720000.0
2012-04-27,51300,51400,50500,50700,584,87204.0,1720000.0
2012-04-30,50800,51500,50700,51200,703,88064.0,1720000.0
2012-05-02,51800,51800,50800,51600,1958,88752.0,1720000.0
2012-05-03,52600,52700,51500,51500,1157,88580.0,1720000.0
2012-05-04,52400,52400,51000,52000,2083,89440.0,1720000.0
2012-05-07,52500,52600,51900,52500,1270,90300.0,1720000.0
2012-05-08,51500,52500,51500,52400,594,90128.0,1720000.0
2012-05-09,51000,52500,51000,52500,1603,90300.0,1720000.0
2012-05-10,52500,52700,51300,52600,2482,90472.0,1720000.0
2012-05-11,52900,52900,51100,52200,376,89784.0,1720000.0
2012-05-14,51300,53300,51000,52900,543,90988.0,1720000.0
2012-05-15,52700,52700,50800,50800,5355,87376.0,1720000.0
2012-05-16,50600,51300,49000,50800,7149,87376.0,1720000.0
2012-05-17,52100,52100,50500,50900,382,87548.0,1720000.0
2012-05-18,49500,50700,49150,49300,5025,84796.0,1720000.0
2012-05-21,50000,50000,48300,48300,1650,83076.0,1720000.0
2012-05-22,50400,50400,48300,49300,930,84796.0,1720000.0
2012-05-23,49300,49950,48650,49300,840,84796.0,1720000.0
2012-05-24,50000,50100,49300,49500,440,85140.0,1720000.0
2012-05-25,50000,50000,50000,50000,155,86000.0,1720000.0
2012-05-29,50000,50000,49050,49050,907,84366.0,1720000.0
2012-05-30,49900,49900,48450,49050,2660,84366.0,1720000.0
2012-05-31,49450,49450,48150,48700,890,83764.0,1720000.0
2012-06-01,48500,48500,47700,47700,901,82044.0,1720000.0
2012-06-04,47350,50000,46000,50000,3610,86000.0,1720000.0
2012-06-05,47850,50000,47750,49800,1398,85656.0,1720000.0
2012-06-07,50400,50400,49800,49900,880,85828.0,1720000.0
2012-06-08,50000,50500,48650,48650,870,83678.0,1720000.0
2012-06-11,49100,50700,49100,50200,90,86344.0,1720000.0
2012-06-12,50000,50400,49050,50400,244,86688.0,1720000.0
2012-06-13,49350,50400,49350,50400,825,86688.0,1720000.0
2012-06-14,49250,50500,49250,50500,348,86860.0,1720000.0
2012-06-15,49050,51200,49050,50900,1446,87548.0,1720000.0
2012-06-18,50900,51200,50400,50700,1130,87204.0,1720000.0
2012-06-19,50700,50900,49800,50900,1875,87548.0,1720000.0
2012-06-20,51100,51100,50300,50800,149,87376.0,1720000.0
2012-06-21,50200,50900,49850,50900,1459,87548.0,1720000.0
2012-06-22,50000,51100,49200,50100,9842,86172.0,1720000.0
2012-06-25,51000,51000,49500,51000,1688,87720.0,1720000.0
2012-06-26,51000,51200,49600,50100,4786,86172.0,1720000.0
2012-06-27,49700,50500,49600,50200,889,86344.0,1720000.0
2012-06-28,50200,51100,49450,50500,1587,86860.0,1720000.0
2012-06-29,50500,50700,49700,50600,262,87032.0,1720000.0
2012-07-02,50600,51000,50200,50900,373,87548.0,1720000.0
2012-07-03,51800,51800,50400,51400,849,88408.0,1720000.0
2012-07-04,51700,51700,50800,51400,908,88408.0,1720000.0
2012-07-05,51400,51700,50500,50500,546,86860.0,1720000.0
2012-07-06,51200,51200,50000,50600,392,87032.0,1720000.0
2012-07-09,50000,51000,49500,51000,1788,87720.0,1720000.0
2012-07-10,50600,51500,49950,50400,253,86688.0,1720000.0
2012-07-11,50400,50500,49800,50300,554,86516.0,1720000.0
2012-07-12,50300,51600,50000,50700,1011,87204.0,1720000.0
2012-07-13,51200,51700,50400,51000,5322,87720.0,1720000.0
2012-07-16,51000,52400,51000,52300,3531,89956.0,1720000.0
2012-07-17,52700,52700,51700,52000,2234,89440.0,1720000.0
2012-07-18,52000,52600,51300,51900,1809,89268.0,1720000.0
2012-07-19,52500,52900,51900,52200,1628,89784.0,1720000.0
2012-07-20,52200,54000,52100,53000,1014,91160.0,1720000.0
2012-07-23,53000,53300,51400,52200,1866,89784.0,1720000.0
2012-07-24,52200,53000,51200,52300,1842,89956.0,1720000.0
2012-07-25,51400,52200,51200,51600,1142,88752.0,1720000.0
2012-07-26,51000,54000,51000,52400,1256,90128.0,1720000.0
2012-07-27,51800,53900,50900,52200,3984,89784.0,1720000.0
2012-07-30,51500,52200,50900,52000,2764,89440.0,1720000.0
2012-07-31,51900,53400,50900,51700,7072,88924.0,1720000.0
2012-08-01,50900,52800,50300,51700,2141,88924.0,1720000.0
2012-08-02,52300,52300,50600,52200,1827,89784.0,1720000.0
2012-08-03,52800,52800,52000,52000,101,89440.0,1720000.0
2012-08-06,52000,52900,51200,52000,2423,89440.0,1720000.0
2012-08-07,52500,52900,52500,52600,211,90472.0,1720000.0
2012-08-08,52500,52700,51500,52600,3168,90472.0,1720000.0
2012-08-09,52900,52900,52000,52600,261,90472.0,1720000.0
2012-08-10,52700,52700,52500,52500,89,90300.0,1720000.0
2012-08-13,53000,53000,51900,52000,440,89440.0,1720000.0
2012-08-14,52000,52400,51900,52000,1630,89440.0,1720000.0
2012-08-16,52000,52900,51300,52500,1313,90300.0,1720000.0
2012-08-17,51600,52600,51600,51800,182,89096.0,1720000.0
2012-08-20,51200,52000,51200,51900,468,89268.0,1720000.0
2012-08-21,52200,52500,51800,52000,365,89440.0,1720000.0
2012-08-22,52000,52900,51800,52500,1257,90300.0,1720000.0
2012-08-23,53000,53000,51800,52300,328,89956.0,1720000.0
2012-08-24,52300,52400,51800,52400,351,90128.0,1720000.0
2012-08-27,52400,53000,52300,53000,743,91160.0,1720000.0
2012-08-28,53000,53000,51900,51900,991,89268.0,1720000.0
2012-08-29,52600,52600,51200,52100,1305,89612.0,1720000.0
2012-08-30,52100,52900,51500,52400,292,90128.0,1720000.0
2012-08-31,52800,52800,51400,52200,134,89784.0,1720000.0
2012-09-03,52000,52200,51500,51500,2108,88580.0,1720000.0
2012-09-04,51400,52800,50600,52100,4389,89612.0,1720000.0
2012-09-05,52600,53000,52100,52500,2759,90300.0,1720000.0
2012-09-06,52900,52900,52500,52900,1272,90988.0,1720000.0
2012-09-07,51700,53000,51700,52200,648,89784.0,1720000.0
2012-09-10,51700,52900,51700,52800,856,90816.0,1720000.0
2012-09-11,52800,52800,51800,52500,226,90300.0,1720000.0
2012-09-12,52500,52500,51300,51900,1960,89268.0,1720000.0
2012-09-13,52100,52500,51500,52500,1523,90300.0,1720000.0
2012-09-14,53000,53000,51500,52200,687,89784.0,1720000.0
2012-09-17,52000,54000,51500,53800,5363,92536.0,1720000.0
2012-09-18,53300,55200,53200,54800,7862,94256.0,1720000.0
2012-09-19,54800,55000,53900,54600,2706,93912.0,1720000.0
2012-09-20,54900,54900,54000,54500,1487,93740.0,1720000.0
2012-09-21,54600,55300,54000,54000,3789,92880.0,1720000.0
2012-09-24,54200,56800,54200,56700,2500,97524.0,1720000.0
2012-09-25,56600,58800,56600,58800,3385,101136.0,1720000.0
2012-09-26,58500,59000,57300,57900,1994,99588.0,1720000.0
2012-09-27,57600,60800,57600,60200,7032,103544.0,1720000.0
2012-09-28,60600,62300,59800,61800,3431,106296.0,1720000.0
2012-10-02,61400,62300,60700,61600,1642,105952.0,1720000.0
2012-10-04,61400,63400,60800,60800,2477,104576.0,1720000.0
2012-10-05,61200,61200,59800,60900,2749,104748.0,1720000.0
2012-10-08,60900,61700,59500,60700,1685,104404.0,1720000.0
2012-10-09,60700,61500,59600,60700,3422,104404.0,1720000.0
2012-10-10,60000,60700,59100,59600,1137,102512.0,1720000.0
2012-10-11,61400,61400,59100,59700,274,102684.0,1720000.0
2012-10-12,58600,60000,58500,59900,588,103028.0,1720000.0
2012-10-15,59100,60500,58900,59900,2373,103028.0,1720000.0
2012-10-16,59900,60000,58900,59500,628,102340.0,1720000.0
2012-10-17,58700,59900,57700,58100,2493,99932.0,1720000.0
2012-10-18,57300,57700,55900,55900,2878,96148.0,1720000.0
2012-10-19,55900,58100,55900,57400,469,98728.0,1720000.0
2012-10-22,56800,57400,56000,57100,259,98212.0,1720000.0
2012-10-23,57000,58200,57000,58200,2523,100104.0,1720000.0
2012-10-24,58100,58100,56100,56500,258,97180.0,1720000.0
2012-10-25,56800,57500,55900,57300,27,98556.0,1720000.0
2012-10-26,57900,57900,57300,57500,535,98900.0,1720000.0
2012-10-29,57300,58000,57000,58000,606,99760.0,1720000.0
2012-10-30,58400,58400,57000,58100,690,99932.0,1720000.0
2012-10-31,58100,58400,57700,58400,1173,100448.0,1720000.0
2012-11-01,57900,58300,57300,57900,1381,99588.0,1720000.0
2012-11-02,58000,58000,56800,56800,646,97696.0,1720000.0
2012-11-05,57000,58200,54800,54800,1238,94256.0,1720000.0
2012-11-06,54000,55700,54000,55700,1206,95804.0,1720000.0
2012-11-07,56600,56600,55500,56100,195,96492.0,1720000.0
2012-11-08,56000,56800,55800,56700,1563,97524.0,1720000.0
2012-11-09,56700,58500,56500,57700,3355,99244.0,1720000.0
2012-11-12,57300,59400,57300,59200,3479,101824.0,1720000.0
2012-11-13,59200,60000,59000,59800,1923,102856.0,1720000.0
2012-11-14,59800,60800,58200,60300,937,103716.0,1720000.0
2012-11-15,60300,61300,57000,59600,2445,102512.0,1720000.0
2012-11-16,57800,60900,57800,59000,1110,101480.0,1720000.0
2012-11-19,57300,60700,57300,59500,1695,102340.0,1720000.0
2012-11-20,59200,59500,58700,59400,262,102168.0,1720000.0
2012-11-21,58300,59400,58300,58400,290,100448.0,1720000.0
2012-11-22,58500,58500,58200,58200,385,100104.0,1720000.0
