환인제약(016580),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-01-10,3981,3981,3911,3928,50130,76145.0,9700035.0
2005-01-11,3921,3951,3876,3918,39690,75951.0,9700035.0
2005-01-12,3921,3966,3876,3878,32631,75175.0,9700035.0
2005-01-13,3877,3877,3752,3752,29589,72750.0,9700035.0
2005-01-14,3731,3846,3731,3778,30850,73235.0,9700035.0
2005-01-17,3767,3777,3577,3602,90426,69840.0,9700035.0
2005-01-18,3602,3627,3522,3552,61791,68870.0,9700035.0
2005-01-19,3552,3577,3482,3502,149364,67900.0,9700035.0
2005-01-20,3577,3602,3532,3547,46400,68773.0,9700035.0
2005-01-21,3537,3537,3452,3502,73452,67900.0,9700035.0
2005-01-24,3522,3747,3447,3702,119461,71780.0,9700035.0
2005-01-25,3692,3692,3452,3597,93740,69743.0,9700035.0
2005-01-26,3657,3657,3562,3582,29608,69452.0,9700035.0
2005-01-27,3617,3622,3502,3507,27460,67997.0,9700035.0
2005-01-28,3482,3572,3482,3522,13750,68288.0,9700035.0
2005-01-31,3517,3582,3487,3512,36052,68094.0,9700035.0
2005-02-01,3492,3517,3477,3502,19630,67900.0,9700035.0
2005-02-02,3477,3622,3477,3557,49819,68967.0,9700035.0
2005-02-03,3567,3602,3542,3547,30620,68773.0,9700035.0
2005-02-04,3617,3652,3577,3627,38842,70325.0,9700035.0
2005-02-07,3731,3816,3691,3773,75341,73138.0,9700035.0
2005-02-11,3777,3812,3687,3752,25220,72750.0,9700035.0
2005-02-14,3751,4116,3726,4003,87783,77600.0,9700035.0
2005-02-15,3986,3986,3851,3928,43903,76145.0,9700035.0
2005-02-16,3976,3976,3871,3923,29965,76048.0,9700035.0
2005-02-17,3901,4001,3851,3948,65080,76533.0,9700035.0
2005-02-18,3861,3951,3841,3858,47680,74787.0,9700035.0
2005-02-21,3851,4316,3851,4053,175133,78570.0,9700035.0
2005-02-22,4126,4226,3906,3913,75128,75854.0,9700035.0
2005-02-23,3876,3951,3851,3853,27327,74690.0,9700035.0
2005-02-24,3851,3976,3851,3903,28413,75660.0,9700035.0
2005-02-25,3906,3991,3861,3868,26720,74981.0,9700035.0
2005-02-28,3861,3921,3756,3828,40340,74205.0,9700035.0
2005-03-02,3901,3901,3746,3778,37400,73235.0,9700035.0
2005-03-03,3752,3817,3652,3757,44591,72847.0,9700035.0
2005-03-04,3822,3827,3697,3722,38270,72168.0,9700035.0
2005-03-07,3721,3821,3721,3803,58669,73720.0,9700035.0
2005-03-08,3801,3976,3801,3913,106126,75854.0,9700035.0
2005-03-09,3961,4436,3951,4203,241484,81480.0,9700035.0
2005-03-10,4246,4336,4101,4148,112001,80413.0,9700035.0
2005-03-11,4276,4276,4156,4203,64992,81480.0,9700035.0
2005-03-14,4226,4461,4211,4453,95906,86330.0,9700035.0
2005-03-15,4451,4501,4201,4348,64930,84293.0,9700035.0
2005-03-16,4331,4436,4201,4208,34952,81577.0,9700035.0
2005-03-17,4151,4151,4001,4003,45011,77600.0,9700035.0
2005-03-18,3996,4006,3901,3903,36100,75660.0,9700035.0
2005-03-21,3881,3976,3851,3903,18750,75660.0,9700035.0
2005-03-22,3861,3966,3861,3968,11965,76921.0,9700035.0
2005-03-23,3881,3976,3881,3928,10795,76145.0,9700035.0
2005-03-24,3961,3961,3771,3803,26790,73720.0,9700035.0
2005-03-25,3801,3901,3801,3878,16010,75175.0,9700035.0
2005-03-28,3926,3956,3826,3878,23720,75175.0,9700035.0
2005-03-29,4001,4001,3836,3838,5550,74399.0,9700035.0
2005-03-30,3836,3906,3801,3803,18670,73720.0,9700035.0
2005-03-31,3801,3916,3801,3873,5641,75078.0,9700035.0
2005-04-01,3811,3941,3811,3903,10550,75660.0,9700035.0
2005-04-04,3826,3921,3826,3898,11741,75563.0,9700035.0
2005-04-06,3896,3946,3851,3948,13030,76533.0,9700035.0
2005-04-07,3901,4001,3901,3988,4750,77309.0,9700035.0
2005-04-08,3951,3986,3931,3963,6480,76824.0,9700035.0
2005-04-11,3961,4041,3951,4043,26348,78376.0,9700035.0
2005-04-12,4011,4096,4011,4088,36570,79249.0,9700035.0
2005-04-13,4101,4221,4101,4203,77040,81480.0,9700035.0
2005-04-14,4201,4201,4051,4143,32269,80316.0,9700035.0
2005-04-15,4121,4141,4056,4103,19066,79540.0,9700035.0
2005-04-18,4066,4121,3951,4013,27910,77794.0,9700035.0
2005-04-19,4126,4126,4026,4088,39040,79249.0,9700035.0
2005-04-20,4156,4156,4121,4128,11610,80025.0,9700035.0
2005-04-21,4121,4181,4121,4183,26340,81092.0,9700035.0
2005-04-22,4186,4226,4176,4228,39580,81965.0,9700035.0
2005-04-25,4196,4251,4181,4218,199720,81771.0,9700035.0
2005-04-26,4252,4603,4227,4553,161151,88270.0,9700035.0
2005-04-27,4451,4547,4356,4423,43550,85748.0,9700035.0
2005-04-28,4511,4927,4401,4403,264424,85360.0,9700035.0
2005-04-29,4326,4396,4096,4348,105921,84293.0,9700035.0
2005-05-02,4251,4391,4151,4158,41768,80607.0,9700035.0
2005-05-03,4376,4376,4151,4153,44978,80510.0,9700035.0
2005-05-04,4131,4241,4121,4208,47560,81577.0,9700035.0
2005-05-06,4216,4396,4211,4323,50866,83808.0,9700035.0
2005-05-09,4256,4311,4176,4178,17890,80995.0,9700035.0
2005-05-10,4176,4201,3996,4053,94410,78570.0,9700035.0
2005-05-11,4016,4251,4016,4058,32286,78667.0,9700035.0
2005-05-12,4031,4146,4031,4143,23810,80316.0,9700035.0
2005-05-13,4076,4276,4061,4213,41360,81674.0,9700035.0
2005-05-16,4211,4296,4201,4228,31750,81965.0,9700035.0
2005-05-17,4296,4296,4226,4228,20950,81965.0,9700035.0
2005-05-18,4281,4311,4201,4303,22930,83420.0,9700035.0
2005-05-19,4311,4311,4251,4303,14460,83420.0,9700035.0
2005-05-20,4311,4476,4261,4453,38482,86330.0,9700035.0
2005-05-23,4432,4548,4402,4548,35210,88173.0,9700035.0
2005-05-24,4502,4588,4402,4538,23910,87979.0,9700035.0
2005-05-25,4501,4567,4436,4453,15110,86330.0,9700035.0
2005-05-26,4452,4608,4402,4593,31199,89046.0,9700035.0
2005-05-27,4612,4612,4466,4493,28910,87106.0,9700035.0
2005-05-30,4523,4543,4452,4538,17560,87979.0,9700035.0
2005-05-31,4528,4603,4477,4593,12895,89046.0,9700035.0
2005-06-01,4593,4648,4593,4648,12570,90113.0,9700035.0
2005-06-02,4648,5078,4608,4993,134181,96806.0,9700035.0
2005-06-03,4943,5203,4943,5053,134840,97970.0,9700035.0
2005-06-07,5028,5328,5003,5253,60536,101850.0,9700035.0
2005-06-08,5303,5328,4993,5128,49142,99425.0,9700035.0
2005-06-09,5003,5253,4978,4978,51151,96515.0,9700035.0
2005-06-10,4877,5702,4877,5704,101901,110580.0,9700035.0
2005-06-13,5877,5877,5477,5679,61370,110095.0,9700035.0
2005-06-14,5677,6503,5602,5954,140310,115430.0,9700035.0
2005-06-15,5978,6179,5853,6054,104090,117370.0,9700035.0
2005-06-16,6053,6103,5627,5904,51630,114460.0,9700035.0
2005-06-17,6002,6002,5627,5754,37490,111550.0,9700035.0
2005-06-20,5602,5802,5527,5729,34230,111065.0,9700035.0
2005-06-21,5677,5777,5402,5679,39970,110095.0,9700035.0
2005-06-22,5677,5802,5552,5629,24420,109125.0,9700035.0
2005-06-23,5627,5977,5627,5854,57370,113490.0,9700035.0
2005-06-24,5802,6278,5752,6004,79910,116400.0,9700035.0
2005-06-27,5927,6128,5877,5879,42790,113975.0,9700035.0
2005-06-28,5877,6002,5577,5579,47080,108155.0,9700035.0
2005-06-29,5628,6104,5603,6054,118070,117370.0,9700035.0
2005-06-30,6228,6553,5802,5854,184070,113490.0,9700035.0
2005-07-01,5877,6128,5702,5804,71015,112520.0,9700035.0
2005-07-04,5778,6379,5778,6304,137900,122220.0,9700035.0
2005-07-05,6429,6904,6379,6629,329000,128525.0,9700035.0
2005-07-06,6704,6729,6254,6654,143410,129010.0,9700035.0
2005-07-07,6703,7629,6578,7105,286885,137740.0,9700035.0
2005-07-08,7178,8079,6903,7205,275845,139681.0,9700035.0
2005-07-11,7554,7904,7278,7355,154555,142591.0,9700035.0
2005-07-12,7253,7478,7153,7155,66850,138711.0,9700035.0
2005-07-13,7003,7128,6653,6930,98490,134345.0,9700035.0
2005-07-14,6778,7253,6753,6905,76930,133860.0,9700035.0
2005-07-15,6903,7153,6903,7155,51301,138711.0,9700035.0
2005-07-18,7154,7154,6729,6754,104245,130950.0,9700035.0
2005-07-19,6679,6754,6504,6554,83870,127070.0,9700035.0
2005-07-20,6704,6704,6003,6054,80641,117370.0,9700035.0
2005-07-21,6054,6354,6054,6204,82570,120280.0,9700035.0
2005-07-22,6054,6354,6054,6304,27450,122220.0,9700035.0
2005-07-25,6254,6479,6204,6279,31570,121735.0,9700035.0
2005-07-26,6229,6279,6129,6154,34760,119310.0,9700035.0
2005-07-27,6129,6254,6104,6104,27040,118340.0,9700035.0
2005-07-28,6154,6254,6054,6104,43960,118340.0,9700035.0
2005-07-29,6203,6203,6002,6004,39570,116400.0,9700035.0
2005-08-01,6028,6153,5902,5929,30560,114945.0,9700035.0
2005-08-02,5928,6204,5828,6179,66190,119795.0,9700035.0
2005-08-03,6154,6254,6003,6229,128090,120765.0,9700035.0
2005-08-04,6404,6454,6204,6354,52981,123190.0,9700035.0
2005-08-05,6479,6529,6304,6479,75791,125615.0,9700035.0
2005-08-08,6504,6554,6229,6529,49111,126585.0,9700035.0
2005-08-09,6429,6604,6404,6554,39070,127070.0,9700035.0
2005-08-10,6454,6629,6429,6454,31340,125130.0,9700035.0
2005-08-11,6379,6404,6254,6354,24579,123190.0,9700035.0
2005-08-12,6404,6454,6304,6404,21100,124160.0,9700035.0
2005-08-16,6504,6804,6404,6529,58810,126585.0,9700035.0
2005-08-17,6404,6604,6379,6504,25304,126100.0,9700035.0
2005-08-18,6428,7078,6428,6905,115871,133860.0,9700035.0
2005-08-19,6828,7028,6728,6955,64130,134830.0,9700035.0
2005-08-22,7103,7403,7103,7155,89933,138711.0,9700035.0
2005-08-23,7053,7053,6753,6830,58670,132405.0,9700035.0
2005-08-24,6754,6754,6554,6554,33041,127070.0,9700035.0
2005-08-25,6479,6754,6479,6654,29940,129010.0,9700035.0
2005-08-26,6629,6804,6579,6729,22350,130465.0,9700035.0
2005-08-29,6754,6754,6554,6729,32260,130465.0,9700035.0
2005-08-30,6779,6979,6654,6729,18040,130465.0,9700035.0
2005-08-31,6554,6829,6354,6579,43470,127555.0,9700035.0
2005-09-01,6704,6704,6529,6554,19070,127070.0,9700035.0
2005-09-02,6629,6654,6529,6529,16253,126585.0,9700035.0
2005-09-05,6553,6828,6553,6830,36227,132405.0,9700035.0
2005-09-06,6904,6954,6654,6654,19000,129010.0,9700035.0
2005-09-07,6754,6754,6629,6754,17610,130950.0,9700035.0
2005-09-08,6778,7253,6753,6955,76020,134830.0,9700035.0
2005-09-09,6954,6954,6654,6704,45540,129980.0,9700035.0
2005-09-12,6829,6854,6604,6654,34190,129010.0,9700035.0
2005-09-13,6754,6754,6479,6479,55961,125615.0,9700035.0
2005-09-14,6404,6554,6304,6329,56450,122705.0,9700035.0
2005-09-15,6379,6479,6279,6329,67440,122705.0,9700035.0
2005-09-16,6329,6754,6304,6754,127812,130950.0,9700035.0
2005-09-20,6828,6928,6728,6905,85630,133860.0,9700035.0
2005-09-21,7053,7353,6903,7255,172759,140651.0,9700035.0
2005-09-22,7328,7503,7153,7505,150360,145501.0,9700035.0
2005-09-23,7503,7604,7178,7455,100400,144531.0,9700035.0
2005-09-26,7605,8305,7605,7755,153310,150351.0,9700035.0
2005-09-27,7929,7929,7378,7455,92570,144531.0,9700035.0
2005-09-28,7453,7453,7178,7255,106090,140651.0,9700035.0
2005-09-29,7354,7655,7279,7555,82180,146471.0,9700035.0
2005-09-30,7478,7579,7253,7255,42920,140651.0,9700035.0
2005-10-04,7353,7654,7328,7505,77160,145501.0,9700035.0
2005-10-05,7555,7755,7429,7655,101631,148411.0,9700035.0
2005-10-06,7655,7705,7454,7555,70710,146471.0,9700035.0
2005-10-07,7454,7630,7454,7605,44320,147441.0,9700035.0
2005-10-10,7655,8255,7655,8155,180545,158111.0,9700035.0
2005-10-11,8254,8879,7804,8806,196591,170721.0,9700035.0
2005-10-12,8904,9255,8329,8756,145700,169751.0,9700035.0
2005-10-13,8705,9181,8430,9106,101140,176541.0,9700035.0
2005-10-14,9156,9506,8880,9206,128150,178481.0,9700035.0
2005-10-17,9205,9255,8304,8456,94840,163931.0,9700035.0
2005-10-18,8404,8629,8204,8606,60570,166841.0,9700035.0
2005-10-19,8455,8555,8180,8255,36860,160051.0,9700035.0
2005-10-20,8355,8430,8055,8205,48410,159081.0,9700035.0
2005-10-21,8029,8429,8004,8306,55590,161021.0,9700035.0
2005-10-24,8330,8330,7755,7880,73120,152776.0,9700035.0
2005-10-25,8105,8105,7880,8055,504577,156171.0,9700035.0
2005-10-26,8254,9105,8154,8906,374185,172661.0,9700035.0
2005-10-27,8804,9080,8629,8631,87852,167326.0,9700035.0
2005-10-28,8554,8754,8404,8706,81810,168781.0,9700035.0
2005-10-31,8679,8804,8454,8731,48540,169266.0,9700035.0
2005-11-01,8754,8929,8554,8831,92690,171206.0,9700035.0
2005-11-02,8904,9180,8754,8806,125290,170721.0,9700035.0
2005-11-03,8954,9080,8629,8981,62400,174116.0,9700035.0
2005-11-04,8979,9155,8779,8956,38930,173631.0,9700035.0
2005-11-07,8955,9356,8930,9231,78549,178966.0,9700035.0
2005-11-08,9231,9231,9005,9206,52620,178481.0,9700035.0
2005-11-09,9305,9305,8879,9006,47760,174601.0,9700035.0
2005-11-10,8904,9105,8854,9006,47240,174601.0,9700035.0
2005-11-11,8954,9080,8704,8731,102670,169266.0,9700035.0
2005-11-14,8729,8754,8404,8406,75250,162961.0,9700035.0
2005-11-15,8354,8504,8304,8456,60161,163931.0,9700035.0
2005-11-16,8304,8479,8254,8381,79844,162476.0,9700035.0
2005-11-17,8280,8605,8255,8280,94370,160536.0,9700035.0
2005-11-18,8305,8380,8205,8205,86760,159081.0,9700035.0
2005-11-21,8354,8854,8304,8706,128101,168781.0,9700035.0
2005-11-22,8629,8854,8454,8556,53872,165871.0,9700035.0
2005-11-23,8529,8779,8429,8756,69210,169751.0,9700035.0
2005-11-24,8754,8929,8529,8756,51933,169751.0,9700035.0
2005-11-25,8754,8779,8504,8506,59799,164901.0,9700035.0
2005-11-28,8504,8654,8429,8506,28420,164901.0,9700035.0
2005-11-29,8579,8704,8254,8356,64524,161991.0,9700035.0
2005-11-30,8279,8529,8279,8381,36322,162476.0,9700035.0
2005-12-01,8354,8454,8254,8306,35300,161021.0,9700035.0
2005-12-02,8305,8405,8130,8205,98732,159081.0,9700035.0
2005-12-05,8155,8280,7955,7955,85603,154231.0,9700035.0
2005-12-06,8005,8105,7504,7580,215940,146956.0,9700035.0
2005-12-07,7579,7579,6903,7005,276317,135800.0,9700035.0
2005-12-08,6953,7253,6778,7005,161700,135800.0,9700035.0
2005-12-09,7103,7253,7028,7055,91673,136770.0,9700035.0
2005-12-12,7028,7203,6828,6955,133849,134830.0,9700035.0
2005-12-13,7004,7004,6679,6729,137960,130465.0,9700035.0
2005-12-14,6828,7253,6753,7205,157441,139681.0,9700035.0
2005-12-15,7228,7303,7078,7205,100723,139681.0,9700035.0
2005-12-16,6678,7053,6528,6855,140199,132890.0,9700035.0
2005-12-19,6853,7128,6853,7055,34160,136770.0,9700035.0
2005-12-20,7103,7178,7003,7080,41530,137255.0,9700035.0
2005-12-21,7028,7178,7003,7055,50000,136770.0,9700035.0
2005-12-22,7104,7204,6579,6579,84900,127555.0,9700035.0
2005-12-23,6528,7128,6528,7130,55831,138225.0,9700035.0
2005-12-26,7128,7278,6953,7055,79849,136770.0,9700035.0
2005-12-27,7128,7253,7103,7130,45291,138225.0,9700035.0
2005-12-28,7053,7253,7053,7055,19180,136770.0,9700035.0
2005-12-29,7203,7203,6928,6955,26280,134830.0,9700035.0
2006-01-02,6928,7078,6753,6880,43904,133375.0,9700035.0
2006-01-03,6953,6953,6753,6880,59970,133375.0,9700035.0
2006-01-04,6978,7203,6878,7180,73876,139196.0,9700035.0
2006-01-05,7229,7655,7229,7655,147313,148411.0,9700035.0
2006-01-06,7830,7830,7429,7655,86400,148411.0,9700035.0
2006-01-09,7705,7730,7454,7705,64420,149381.0,9700035.0
2006-01-10,7755,7805,7530,7705,43590,149381.0,9700035.0
2006-01-11,7755,7930,7655,7680,127671,148896.0,9700035.0
2006-01-12,7680,7855,7504,7555,30870,146471.0,9700035.0
2006-01-13,7555,7705,7329,7680,53622,148896.0,9700035.0
2006-01-16,7705,7805,7504,7705,45614,149381.0,9700035.0
2006-01-17,7755,8155,7705,7855,137286,152291.0,9700035.0
2006-01-18,7754,7854,7028,7455,110051,144531.0,9700035.0
2006-01-19,7378,7529,7328,7355,19330,142591.0,9700035.0
2006-01-20,7353,7579,7003,7030,76850,136285.0,9700035.0
2006-01-23,6953,7128,6828,6955,103200,134830.0,9700035.0
2006-01-24,6953,7203,6953,7155,30382,138711.0,9700035.0
2006-01-25,7253,7604,7253,7505,58620,145501.0,9700035.0
2006-01-26,7529,7604,7403,7505,31491,145501.0,9700035.0
2006-01-27,7555,7755,7454,7755,73280,150351.0,9700035.0
2006-01-31,7805,7905,7705,7705,57780,149381.0,9700035.0
2006-02-01,7754,7804,7103,7355,60390,142591.0,9700035.0
2006-02-02,7428,7554,7278,7405,36710,143561.0,9700035.0
2006-02-03,7303,7403,7128,7205,28600,139681.0,9700035.0
2006-02-06,7103,7253,7003,7255,39150,140651.0,9700035.0
2006-02-07,7103,7353,7103,7155,40350,138711.0,9700035.0
2006-02-08,7078,7228,7053,7055,41635,136770.0,9700035.0
2006-02-09,7278,7278,7078,7105,11545,137740.0,9700035.0
2006-02-10,7103,7378,7078,7380,32770,143076.0,9700035.0
2006-02-13,7555,7780,7404,7605,57580,147441.0,9700035.0
2006-02-14,7704,7704,7403,7480,25890,145016.0,9700035.0
2006-02-15,7679,7679,7403,7405,26650,143561.0,9700035.0
2006-02-16,7429,8005,7354,8005,133735,155201.0,9700035.0
2006-02-17,8055,8230,7805,7980,70146,154716.0,9700035.0
2006-02-20,7955,7980,7655,7830,70490,151806.0,9700035.0
2006-02-21,7905,8105,7780,7905,75420,153261.0,9700035.0
2006-02-22,7805,7905,7580,7630,52250,147926.0,9700035.0
2006-02-23,7680,7855,7655,7780,48471,150836.0,9700035.0
2006-02-24,7680,7930,7680,7880,43770,152776.0,9700035.0
2006-02-27,7905,7980,7755,7905,26350,153261.0,9700035.0
2006-02-28,7905,7905,7705,7905,38410,153261.0,9700035.0
2006-03-02,7905,7930,7730,7755,14145,150351.0,9700035.0
2006-03-03,7704,7804,7303,7305,28695,141621.0,9700035.0
2006-03-06,7303,7579,7303,7355,12890,142591.0,9700035.0
2006-03-07,7353,7503,7303,7405,19780,143561.0,9700035.0
2006-03-08,7403,7554,7303,7355,20670,142591.0,9700035.0
2006-03-09,7353,7503,7353,7480,6765,145016.0,9700035.0
2006-03-10,7478,7554,7453,7455,4330,144531.0,9700035.0
2006-03-13,7478,7604,7453,7480,7040,145016.0,9700035.0
2006-03-14,7453,7604,7428,7505,11260,145501.0,9700035.0
2006-03-15,7555,7655,7504,7555,7185,146471.0,9700035.0
2006-03-16,7580,7680,7504,7630,13740,147926.0,9700035.0
2006-03-17,7755,7755,7555,7605,13860,147441.0,9700035.0
2006-03-20,7604,7604,7428,7430,10890,144046.0,9700035.0
2006-03-21,7453,7503,7403,7505,12120,145501.0,9700035.0
2006-03-22,7403,7503,7378,7455,13670,144531.0,9700035.0
2006-03-23,7503,7503,7303,7355,18670,142591.0,9700035.0
2006-03-24,7278,7353,7103,7180,20750,139196.0,9700035.0
2006-03-27,7203,7303,7178,7205,2530,139681.0,9700035.0
2006-03-28,7203,7303,7128,7205,7770,139681.0,9700035.0
2006-03-29,7153,7328,7153,7330,15095,142106.0,9700035.0
2006-03-30,7328,7453,7328,7455,6660,144531.0,9700035.0
2006-03-31,7453,7529,7378,7480,12860,145016.0,9700035.0
2006-04-03,7503,7503,7403,7505,5030,145501.0,9700035.0
2006-04-04,7503,7629,7478,7505,35052,145501.0,9700035.0
2006-04-05,7503,7503,7303,7430,9600,144046.0,9700035.0
2006-04-06,7503,7503,7328,7405,6650,143561.0,9700035.0
2006-04-07,7303,7604,7303,7505,22740,145501.0,9700035.0
2006-04-10,7453,7554,7403,7505,15600,145501.0,9700035.0
2006-04-11,7428,7629,7403,7480,30106,145016.0,9700035.0
2006-04-12,7454,7555,7404,7555,51420,146471.0,9700035.0
2006-04-13,7555,7755,7529,7730,115762,149866.0,9700035.0
2006-04-14,7655,7830,7630,7730,47132,149866.0,9700035.0
2006-04-17,7830,8105,7755,8005,103634,155201.0,9700035.0
2006-04-18,8105,8105,7880,7955,53860,154231.0,9700035.0
2006-04-19,7880,8055,7655,7955,70380,154231.0,9700035.0
2006-04-20,7905,7930,7655,7680,22227,148896.0,9700035.0
2006-04-21,7755,7755,7580,7680,16400,148896.0,9700035.0
2006-04-24,7679,7754,7503,7505,23577,145501.0,9700035.0
2006-04-25,7503,7629,7303,7480,124300,145016.0,9700035.0
2006-04-26,7204,7204,6379,6379,504124,123675.0,9700035.0
2006-04-27,5927,6303,5702,5854,950845,113490.0,9700035.0
2006-04-28,5953,6204,5903,6079,467448,117855.0,9700035.0
2006-05-02,6154,6254,6054,6079,290338,117855.0,9700035.0
2006-05-03,6154,6554,6154,6454,256830,125130.0,9700035.0
2006-05-04,6454,6454,6204,6204,57743,120280.0,9700035.0
2006-05-08,6229,6279,6054,6154,63550,119310.0,9700035.0
2006-05-09,6054,6179,5978,6179,49684,119795.0,9700035.0
2006-05-10,6103,6178,6002,6004,57040,116400.0,9700035.0
2006-05-11,6154,6704,6104,6554,427426,127070.0,9700035.0
2006-05-12,6504,6679,6504,6554,103795,127070.0,9700035.0
2006-05-15,6554,6554,6379,6479,34970,125615.0,9700035.0
2006-05-16,6454,6579,6329,6354,63250,123190.0,9700035.0
2006-05-17,6504,6679,6354,6604,60308,128040.0,9700035.0
2006-05-18,6504,6554,6404,6454,30010,125130.0,9700035.0
2006-05-19,6554,6679,6504,6579,43215,127555.0,9700035.0
2006-05-22,6629,6629,6204,6354,52683,123190.0,9700035.0
2006-05-23,6379,6479,6329,6379,24792,123675.0,9700035.0
2006-05-24,6379,6629,6354,6604,47827,128040.0,9700035.0
2006-05-25,6654,6779,6554,6679,58620,129495.0,9700035.0
2006-05-26,6729,6854,6654,6654,32186,129010.0,9700035.0
2006-05-29,6654,6754,6629,6679,44080,129495.0,9700035.0
2006-05-30,6654,6704,6529,6579,36550,127555.0,9700035.0
2006-06-01,6579,6604,6504,6579,27878,127555.0,9700035.0
2006-06-02,6629,6679,6479,6529,19480,126585.0,9700035.0
2006-06-05,6479,6654,6479,6629,30013,128525.0,9700035.0
2006-06-07,6654,6654,6429,6529,33043,126585.0,9700035.0
2006-06-08,6304,6579,6154,6404,20520,124160.0,9700035.0
2006-06-09,6504,6554,6254,6504,29250,126100.0,9700035.0
2006-06-12,6379,6529,6279,6429,12300,124645.0,9700035.0
2006-06-13,6354,6404,6254,6279,16440,121735.0,9700035.0
2006-06-14,6279,6454,6179,6454,86390,125130.0,9700035.0
2006-06-15,6454,6529,6379,6429,43915,124645.0,9700035.0
2006-06-16,6554,6554,6429,6454,19820,125130.0,9700035.0
2006-06-19,6454,6604,6454,6604,16710,128040.0,9700035.0
2006-06-20,6604,6604,6329,6404,20690,124160.0,9700035.0
2006-06-21,6404,6454,6254,6254,17930,121250.0,9700035.0
2006-06-22,6329,6454,6204,6354,31800,123190.0,9700035.0
2006-06-23,6229,6454,6229,6454,20260,125130.0,9700035.0
2006-06-26,6454,6679,6304,6554,53220,127070.0,9700035.0
2006-06-27,6504,6804,6504,6679,64500,129495.0,9700035.0
2006-06-28,6653,6903,6503,6805,56990,131920.0,9700035.0
2006-06-29,6778,6828,6703,6805,23591,131920.0,9700035.0
2006-06-30,6904,6904,6754,6754,15990,130950.0,9700035.0
2006-07-03,6803,6828,6703,6780,8400,131435.0,9700035.0
2006-07-04,6854,6854,6604,6604,23830,128040.0,9700035.0
2006-07-05,6554,6654,6504,6504,20040,126100.0,9700035.0
2006-07-06,6654,6654,6479,6479,36715,125615.0,9700035.0
2006-07-07,6629,6629,6404,6604,12580,128040.0,9700035.0
2006-07-10,6654,6654,6454,6604,8571,128040.0,9700035.0
2006-07-11,6653,7003,6453,6955,37225,134830.0,9700035.0
2006-07-12,6953,7153,6853,7080,38205,137255.0,9700035.0
2006-07-13,7103,7378,7003,7105,62750,137740.0,9700035.0
2006-07-14,7003,7178,6878,7130,35050,138225.0,9700035.0
2006-07-18,7103,7503,7103,7330,56480,142106.0,9700035.0
2006-07-19,7403,7403,7103,7230,27490,140166.0,9700035.0
2006-07-20,7503,7554,7253,7455,52110,144531.0,9700035.0
2006-07-21,7328,7529,7278,7380,24490,143076.0,9700035.0
2006-07-24,7403,7503,7353,7405,20900,143561.0,9700035.0
2006-07-25,7453,7478,7153,7305,26930,141621.0,9700035.0
2006-07-26,7304,7630,7304,7530,40961,145986.0,9700035.0
2006-07-27,7503,7629,7328,7455,14890,144531.0,9700035.0
2006-07-28,7604,7604,7328,7430,7520,144046.0,9700035.0
2006-07-31,7529,7529,7278,7405,8300,143561.0,9700035.0
2006-08-01,7278,7503,7278,7480,8350,145016.0,9700035.0
2006-08-02,7453,7453,7303,7405,8640,143561.0,9700035.0
2006-08-03,7478,7478,7303,7455,1890,144531.0,9700035.0
2006-08-04,7453,7453,7303,7355,6310,142591.0,9700035.0
2006-08-07,7353,7353,7153,7155,11510,138711.0,9700035.0
2006-08-08,7153,7303,7128,7305,10140,141621.0,9700035.0
2006-08-09,7303,7328,7153,7305,12900,141621.0,9700035.0
2006-08-10,7153,7303,7153,7230,3470,140166.0,9700035.0
2006-08-11,7228,7303,7028,7205,10320,139681.0,9700035.0
2006-08-14,7028,7303,6903,7155,10990,138711.0,9700035.0
2006-08-16,7253,7253,6753,6905,18040,133860.0,9700035.0
2006-08-17,6903,7103,6903,7055,5530,136770.0,9700035.0
2006-08-18,7053,7253,6978,7205,10950,139681.0,9700035.0
2006-08-21,7128,7303,7078,7080,4520,137255.0,9700035.0
2006-08-22,7128,7253,7078,7080,2210,137255.0,9700035.0
2006-08-23,7153,7203,7078,7205,8580,139681.0,9700035.0
2006-08-24,7328,7328,7178,7230,3110,140166.0,9700035.0
2006-08-25,7103,7328,7103,7305,8070,141621.0,9700035.0
2006-08-28,7253,7353,7153,7155,5800,138711.0,9700035.0
2006-08-29,7278,7278,7053,7155,13170,138711.0,9700035.0
2006-08-30,7178,7554,7003,7505,45352,145501.0,9700035.0
2006-08-31,7453,7579,7353,7505,26510,145501.0,9700035.0
2006-09-01,7554,7554,7328,7355,12880,142591.0,9700035.0
2006-09-04,7353,7428,7228,7355,13990,142591.0,9700035.0
2006-09-05,7303,7353,7253,7305,5030,141621.0,9700035.0
2006-09-06,7228,7403,7103,7180,17700,139196.0,9700035.0
2006-09-07,7178,7253,7003,7180,16540,139196.0,9700035.0
2006-09-08,7128,7203,7028,7105,9780,137740.0,9700035.0
2006-09-11,7078,7253,7053,7080,12180,137255.0,9700035.0
2006-09-12,7078,7353,7078,7280,19790,141136.0,9700035.0
2006-09-13,7328,7328,7128,7280,8980,141136.0,9700035.0
2006-09-14,7153,7303,7128,7205,13030,139681.0,9700035.0
2006-09-15,7303,7353,7178,7305,8988,141621.0,9700035.0
2006-09-18,7328,7328,7228,7280,14680,141136.0,9700035.0
2006-09-19,7203,7353,7203,7330,13270,142106.0,9700035.0
