웅진코웨이(021240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-03-03,33150.0,33650.0,32600.0,33300.0,217347.0,2568256.0,77124796.0
2011-03-04,33400.0,34000.0,31500.0,34000.0,342358.0,2622243.0,77124796.0
2011-03-07,34000.0,34400.0,33750.0,34200.0,173411.0,2637668.0,77124796.0
2011-03-08,34100.0,35000.0,34000.0,34950.0,194900.0,2695512.0,77124796.0
2011-03-09,35000.0,35100.0,33750.0,33900.0,463495.0,2614531.0,77124796.0
2011-03-10,34200.0,34300.0,33600.0,34200.0,196652.0,2637668.0,77124796.0
2011-03-11,33950.0,33950.0,32900.0,32900.0,205971.0,2537406.0,77124796.0
2011-03-14,32150.0,33800.0,31800.0,33550.0,240430.0,2587537.0,77124796.0
2011-03-15,33050.0,33750.0,31200.0,31700.0,418047.0,2444856.0,77124796.0
2011-03-16,31700.0,32450.0,31650.0,32200.0,227904.0,2483418.0,77124796.0
2011-03-17,31100.0,32350.0,31050.0,31900.0,247595.0,2460281.0,77124796.0
2011-03-18,31900.0,32800.0,31900.0,32800.0,141829.0,2529693.0,77124796.0
2011-03-21,33200.0,33650.0,33100.0,33500.0,185492.0,2583681.0,77124796.0
2011-03-22,34850.0,35500.0,34350.0,34850.0,522761.0,2687799.0,77124796.0
2011-03-23,35000.0,35500.0,34550.0,34900.0,678178.0,2691655.0,77124796.0
2011-03-24,35200.0,36450.0,34950.0,36450.0,502171.0,2811199.0,77124796.0
2011-03-25,37750.0,37800.0,36850.0,36850.0,662166.0,2842049.0,77124796.0
2011-03-28,36850.0,37500.0,36600.0,37400.0,353838.0,2884467.0,77124796.0
2011-03-29,37900.0,38350.0,36800.0,36950.0,708098.0,2849761.0,77124796.0
2011-03-30,36550.0,37500.0,36550.0,37200.0,479149.0,2869042.0,77124796.0
2011-03-31,37050.0,37900.0,37050.0,37850.0,496192.0,2919174.0,77124796.0
2011-04-01,37800.0,37950.0,37250.0,37900.0,309338.0,2923030.0,77124796.0
2011-04-04,38300.0,38400.0,37300.0,37500.0,279393.0,2892180.0,77124796.0
2011-04-05,37150.0,38050.0,37150.0,37650.0,435358.0,2903749.0,77124796.0
2011-04-06,37650.0,38400.0,37600.0,38000.0,442421.0,2930742.0,77124796.0
2011-04-07,38400.0,38400.0,37550.0,38050.0,207564.0,2934598.0,77124796.0
2011-04-08,37800.0,39000.0,37700.0,38900.0,389503.0,3000155.0,77124796.0
2011-04-11,38900.0,38900.0,38100.0,38600.0,279875.0,2977017.0,77124796.0
2011-04-12,38350.0,38350.0,36800.0,37650.0,280183.0,2903749.0,77124796.0
2011-04-13,37200.0,37650.0,35600.0,36550.0,597779.0,2818911.0,77124796.0
2011-04-14,36300.0,36950.0,35750.0,36300.0,406649.0,2799630.0,77124796.0
2011-04-15,36300.0,36850.0,36150.0,36300.0,203055.0,2799630.0,77124796.0
2011-04-18,36750.0,36750.0,35850.0,36450.0,272627.0,2811199.0,77124796.0
2011-04-19,35900.0,36500.0,35650.0,36000.0,212939.0,2776493.0,77124796.0
2011-04-20,36400.0,36600.0,35950.0,36150.0,174920.0,2788061.0,77124796.0
2011-04-21,36400.0,37250.0,36000.0,37250.0,302182.0,2872899.0,77124796.0
2011-04-22,36800.0,37650.0,36350.0,37500.0,264398.0,2892180.0,77124796.0
2011-04-25,37200.0,37600.0,36800.0,37100.0,252312.0,2861330.0,77124796.0
2011-04-26,37100.0,37400.0,36600.0,36950.0,312945.0,2849761.0,77124796.0
2011-04-27,36900.0,37550.0,36600.0,36700.0,185614.0,2830480.0,77124796.0
2011-04-28,36500.0,37100.0,36350.0,36700.0,129774.0,2830480.0,77124796.0
2011-04-29,36350.0,36800.0,35600.0,35800.0,220385.0,2761068.0,77124796.0
2011-05-02,35950.0,36500.0,35850.0,36350.0,176300.0,2803486.0,77124796.0
2011-05-03,36450.0,37500.0,35700.0,37100.0,307913.0,2861330.0,77124796.0
2011-05-04,36900.0,38150.0,36600.0,38050.0,327019.0,2934598.0,77124796.0
2011-05-06,38050.0,38100.0,36500.0,37050.0,251366.0,2857474.0,77124796.0
2011-05-09,36650.0,37200.0,35950.0,35950.0,231024.0,2772636.0,77124796.0
2011-05-11,36000.0,36350.0,35700.0,35900.0,167582.0,2768780.0,77124796.0
2011-05-12,35600.0,35600.0,34600.0,34600.0,270482.0,2668518.0,77124796.0
2011-05-13,34650.0,36200.0,34300.0,36050.0,212174.0,2780349.0,77124796.0
2011-05-16,34700.0,36200.0,34700.0,35600.0,139441.0,2745643.0,77124796.0
2011-05-17,36200.0,36700.0,35600.0,36700.0,166653.0,2830480.0,77124796.0
2011-05-18,36850.0,36900.0,35800.0,36550.0,212625.0,2818911.0,77124796.0
2011-05-19,36250.0,36500.0,35800.0,35950.0,154728.0,2772636.0,77124796.0
2011-05-20,35700.0,36450.0,35700.0,36150.0,69609.0,2788061.0,77124796.0
2011-05-23,36350.0,36350.0,35250.0,36000.0,116461.0,2776493.0,77124796.0
2011-05-24,35150.0,35950.0,35150.0,35200.0,124854.0,2714793.0,77124796.0
2011-05-25,35450.0,35950.0,34600.0,35950.0,187251.0,2772636.0,77124796.0
2011-05-26,35600.0,36700.0,35600.0,36350.0,151544.0,2803486.0,77124796.0
2011-05-27,36100.0,36500.0,35750.0,35800.0,106953.0,2761068.0,77124796.0
2011-05-30,35850.0,36600.0,35450.0,36600.0,129765.0,2822768.0,77124796.0
2011-05-31,36800.0,37800.0,36650.0,37800.0,362046.0,2915317.0,77124796.0
2011-06-01,37300.0,37600.0,36650.0,37450.0,152728.0,2888324.0,77124796.0
2011-06-02,37300.0,37300.0,36300.0,36900.0,159792.0,2845905.0,77124796.0
2011-06-03,36600.0,36950.0,36400.0,36500.0,96617.0,2815055.0,77124796.0
2011-06-07,35900.0,36950.0,35750.0,36300.0,146768.0,2799630.0,77124796.0
2011-06-08,36000.0,36500.0,35850.0,36050.0,189426.0,2780349.0,77124796.0
2011-06-09,36350.0,36350.0,34750.0,34750.0,327627.0,2680087.0,77124796.0
2011-06-10,35000.0,35550.0,34800.0,34850.0,267001.0,2687799.0,77124796.0
2011-06-13,34850.0,35050.0,34300.0,34450.0,124565.0,2656949.0,77124796.0
2011-06-14,34450.0,34800.0,34100.0,34600.0,147010.0,2668518.0,77124796.0
2011-06-15,34800.0,35400.0,34200.0,35100.0,231947.0,2707080.0,77124796.0
2011-06-16,35200.0,35400.0,34400.0,35300.0,280696.0,2722505.0,77124796.0
2011-06-17,35000.0,35400.0,34700.0,35050.0,185861.0,2703224.0,77124796.0
2011-06-20,35050.0,35200.0,34350.0,34350.0,151026.0,2649237.0,77124796.0
2011-06-21,34250.0,35700.0,34250.0,35600.0,129650.0,2745643.0,77124796.0
2011-06-22,35900.0,36300.0,35450.0,36050.0,132460.0,2780349.0,77124796.0
2011-06-23,36000.0,36200.0,35500.0,36200.0,105686.0,2791918.0,77124796.0
2011-06-24,36200.0,37600.0,36100.0,37600.0,215675.0,2899892.0,77124796.0
2011-06-27,37350.0,37700.0,36550.0,37700.0,196787.0,2907605.0,77124796.0
2011-06-28,37700.0,37950.0,37200.0,37900.0,162784.0,2923030.0,77124796.0
2011-06-29,38000.0,38500.0,37400.0,38050.0,197711.0,2934598.0,77124796.0
2011-06-30,38000.0,38100.0,37400.0,38000.0,156820.0,2930742.0,77124796.0
2011-07-01,37750.0,38800.0,37750.0,38200.0,140458.0,2946167.0,77124796.0
2011-07-04,38150.0,38300.0,37750.0,38000.0,74864.0,2930742.0,77124796.0
2011-07-05,37800.0,38900.0,37800.0,38900.0,185429.0,3000155.0,77124796.0
2011-07-06,38400.0,39000.0,38400.0,39000.0,113574.0,3007867.0,77124796.0
2011-07-07,39050.0,39450.0,38750.0,39150.0,106242.0,3019436.0,77124796.0
2011-07-08,39400.0,39400.0,38900.0,39300.0,90852.0,3031004.0,77124796.0
2011-07-11,39450.0,39500.0,38900.0,39300.0,85242.0,3031004.0,77124796.0
2011-07-12,39300.0,39600.0,38550.0,38600.0,126134.0,2977017.0,77124796.0
2011-07-13,39050.0,39500.0,38750.0,39450.0,198688.0,3042573.0,77124796.0
2011-07-14,39600.0,40100.0,39150.0,39900.0,227575.0,3077279.0,77124796.0
2011-07-15,39950.0,40600.0,39900.0,40500.0,235324.0,3123554.0,77124796.0
2011-07-18,40600.0,40600.0,39650.0,40550.0,130797.0,3127410.0,77124796.0
2011-07-19,40150.0,40850.0,39800.0,40500.0,165871.0,3123554.0,77124796.0
2011-07-20,40100.0,40800.0,39650.0,40800.0,175628.0,3146692.0,77124796.0
2011-07-21,40700.0,40700.0,39700.0,40500.0,84910.0,3123554.0,77124796.0
2011-07-22,40500.0,40950.0,40250.0,40700.0,122649.0,3138979.0,77124796.0
2011-07-25,40500.0,40600.0,39700.0,40000.0,92254.0,3084992.0,77124796.0
2011-07-26,39850.0,41200.0,39850.0,41200.0,106953.0,3177542.0,77124796.0
2011-07-27,41250.0,41600.0,40450.0,41600.0,96347.0,3208392.0,77124796.0
2011-07-28,40650.0,41350.0,40600.0,40800.0,74649.0,3146692.0,77124796.0
2011-07-29,40650.0,41200.0,40300.0,40750.0,79346.0,3142835.0,77124796.0
2011-08-01,40750.0,41700.0,40700.0,41700.0,102516.0,3216104.0,77124796.0
2011-08-02,41300.0,41500.0,40450.0,40450.0,100712.0,3119698.0,77124796.0
2011-08-03,39700.0,39750.0,37600.0,39200.0,357802.0,3023292.0,77124796.0
2011-08-04,39000.0,40700.0,38650.0,39100.0,285852.0,3015580.0,77124796.0
2011-08-05,38000.0,40400.0,38000.0,38750.0,310043.0,2988586.0,77124796.0
2011-08-08,38500.0,39750.0,36750.0,37650.0,328543.0,2903749.0,77124796.0
2011-08-09,36000.0,36450.0,32100.0,34300.0,643772.0,2645381.0,77124796.0
2011-08-10,35700.0,37400.0,34450.0,36650.0,509675.0,2826624.0,77124796.0
2011-08-11,35000.0,38550.0,35000.0,37950.0,278595.0,2926886.0,77124796.0
2011-08-12,38900.0,40500.0,37500.0,39250.0,1014798.0,3027148.0,77124796.0
2011-08-16,39050.0,40800.0,39050.0,40800.0,354349.0,3146692.0,77124796.0
2011-08-17,40700.0,41000.0,40150.0,40300.0,167058.0,3108129.0,77124796.0
2011-08-18,40000.0,41350.0,39450.0,41250.0,215742.0,3181398.0,77124796.0
2011-08-19,40850.0,42850.0,39750.0,41800.0,497959.0,3223816.0,77124796.0
2011-08-22,41000.0,42000.0,40300.0,40400.0,142159.0,3115842.0,77124796.0
2011-08-23,40500.0,41200.0,37800.0,38000.0,373969.0,2930742.0,77124796.0
2011-08-24,38000.0,39050.0,37150.0,38200.0,344443.0,2946167.0,77124796.0
2011-08-25,38000.0,39500.0,37750.0,37750.0,180751.0,2911461.0,77124796.0
2011-08-26,37500.0,38300.0,36450.0,36550.0,282176.0,2818911.0,77124796.0
2011-08-29,36600.0,38700.0,36250.0,38500.0,208321.0,2969305.0,77124796.0
2011-08-30,38100.0,39950.0,37400.0,39500.0,325168.0,3046429.0,77124796.0
2011-08-31,39750.0,40000.0,38750.0,40000.0,194330.0,3084992.0,77124796.0
2011-09-01,40900.0,41000.0,38550.0,39700.0,316773.0,3061854.0,77124796.0
2011-09-02,39300.0,40000.0,38750.0,38850.0,178039.0,2996298.0,77124796.0
2011-09-05,38200.0,38200.0,37250.0,37300.0,132146.0,2876755.0,77124796.0
2011-09-06,36550.0,37450.0,36200.0,37150.0,208660.0,2865186.0,77124796.0
2011-09-07,36750.0,38250.0,36750.0,38000.0,184306.0,2930742.0,77124796.0
2011-09-08,38350.0,38600.0,36900.0,38500.0,221356.0,2969305.0,77124796.0
2011-09-09,37850.0,38100.0,36600.0,36600.0,166257.0,2822768.0,77124796.0
2011-09-14,36400.0,37100.0,35650.0,36100.0,139277.0,2784205.0,77124796.0
2011-09-15,36950.0,37950.0,36350.0,37700.0,194657.0,2907605.0,77124796.0
2011-09-16,37950.0,40000.0,37950.0,38150.0,230957.0,2942311.0,77124796.0
2011-09-19,38600.0,39000.0,37850.0,39000.0,77161.0,3007867.0,77124796.0
2011-09-20,39500.0,39750.0,38050.0,39400.0,163321.0,3038717.0,77124796.0
2011-09-21,38950.0,39750.0,38450.0,39300.0,159111.0,3031004.0,77124796.0
2011-09-22,37750.0,39000.0,37600.0,38900.0,170415.0,3000155.0,77124796.0
2011-09-23,38000.0,38000.0,36050.0,36050.0,204746.0,2780349.0,77124796.0
2011-09-26,36650.0,37300.0,36400.0,36600.0,139070.0,2822768.0,77124796.0
2011-09-27,36700.0,37950.0,35850.0,37250.0,217918.0,2872899.0,77124796.0
2011-09-28,38100.0,38600.0,37250.0,38550.0,173735.0,2973161.0,77124796.0
2011-09-29,38900.0,38900.0,37600.0,37750.0,125139.0,2911461.0,77124796.0
2011-09-30,38350.0,38450.0,37550.0,38400.0,194838.0,2961592.0,77124796.0
2011-10-04,38200.0,38350.0,36550.0,37800.0,219189.0,2915317.0,77124796.0
2011-10-05,37400.0,38000.0,36800.0,37150.0,193972.0,2865186.0,77124796.0
2011-10-06,37300.0,38300.0,37250.0,38000.0,142960.0,2930742.0,77124796.0
2011-10-07,37900.0,38450.0,37100.0,37250.0,203397.0,2872899.0,77124796.0
2011-10-10,36600.0,37850.0,36600.0,36950.0,186967.0,2849761.0,77124796.0
2011-10-11,37200.0,37800.0,37050.0,37400.0,176783.0,2884467.0,77124796.0
2011-10-12,37150.0,37450.0,36850.0,37000.0,119464.0,2853617.0,77124796.0
2011-10-13,37100.0,38000.0,36900.0,37450.0,148784.0,2888324.0,77124796.0
2011-10-14,37300.0,38850.0,37300.0,38850.0,128534.0,2996298.0,77124796.0
2011-10-17,38800.0,38800.0,37800.0,38700.0,204735.0,2984730.0,77124796.0
2011-10-18,38400.0,38500.0,37950.0,38500.0,211545.0,2969305.0,77124796.0
2011-10-19,38700.0,39900.0,37900.0,39900.0,149265.0,3077279.0,77124796.0
2011-10-20,39900.0,40600.0,38250.0,38250.0,229341.0,2950023.0,77124796.0
2011-10-21,38200.0,38600.0,37500.0,38000.0,155321.0,2930742.0,77124796.0
2011-10-24,38050.0,39650.0,38050.0,39400.0,144835.0,3038717.0,77124796.0
2011-10-25,39300.0,39300.0,36950.0,37100.0,413380.0,2861330.0,77124796.0
2011-10-26,37100.0,37850.0,36950.0,37850.0,185291.0,2919174.0,77124796.0
2011-10-27,37600.0,38300.0,37500.0,38100.0,157450.0,2938455.0,77124796.0
2011-10-28,38200.0,38550.0,37950.0,38400.0,176183.0,2961592.0,77124796.0
2011-10-31,38400.0,38850.0,38000.0,38600.0,116682.0,2977017.0,77124796.0
2011-11-01,38700.0,38950.0,37700.0,37700.0,201092.0,2907605.0,77124796.0
2011-11-02,37450.0,38350.0,37050.0,37450.0,130943.0,2888324.0,77124796.0
2011-11-03,37750.0,37900.0,36800.0,37200.0,161999.0,2869042.0,77124796.0
2011-11-04,37550.0,38250.0,37400.0,38200.0,120304.0,2946167.0,77124796.0
2011-11-07,38350.0,38400.0,37250.0,37250.0,100794.0,2872899.0,77124796.0
2011-11-08,37550.0,38150.0,37350.0,38000.0,112817.0,2930742.0,77124796.0
2011-11-09,38000.0,38800.0,38000.0,38800.0,129380.0,2992442.0,77124796.0
2011-11-10,38250.0,38650.0,37300.0,37650.0,201361.0,2903749.0,77124796.0
2011-11-11,37800.0,37900.0,37150.0,37500.0,115188.0,2892180.0,77124796.0
2011-11-14,37800.0,38300.0,37800.0,37850.0,82802.0,2919174.0,77124796.0
2011-11-15,38100.0,39200.0,37650.0,38950.0,160451.0,3004011.0,77124796.0
2011-11-16,39400.0,39500.0,38250.0,38800.0,115020.0,2992442.0,77124796.0
2011-11-17,38800.0,39000.0,38050.0,39000.0,104865.0,3007867.0,77124796.0
2011-11-18,38650.0,38900.0,37900.0,37900.0,118752.0,2923030.0,77124796.0
2011-11-21,38250.0,38450.0,37500.0,38200.0,70565.0,2946167.0,77124796.0
2011-11-22,37950.0,38450.0,37700.0,38100.0,91128.0,2938455.0,77124796.0
2011-11-23,38350.0,38350.0,37100.0,37100.0,167578.0,2861330.0,77124796.0
2011-11-24,36400.0,37400.0,36400.0,36950.0,66359.0,2849761.0,77124796.0
2011-11-25,36850.0,37600.0,36000.0,36350.0,144355.0,2803486.0,77124796.0
2011-11-28,36500.0,37250.0,36500.0,36700.0,68456.0,2830480.0,77124796.0
2011-11-29,36650.0,38500.0,36550.0,38400.0,198900.0,2961592.0,77124796.0
2011-11-30,38400.0,39150.0,38200.0,38250.0,171706.0,2950023.0,77124796.0
2011-12-01,38800.0,39600.0,38750.0,39600.0,191363.0,3054142.0,77124796.0
2011-12-02,39600.0,40050.0,38800.0,40050.0,151391.0,3088848.0,77124796.0
2011-12-05,40050.0,40050.0,38950.0,39650.0,110128.0,3057998.0,77124796.0
2011-12-06,39050.0,39550.0,38300.0,39350.0,161010.0,3034861.0,77124796.0
2011-12-07,39350.0,40000.0,38900.0,40000.0,149146.0,3084992.0,77124796.0
2011-12-08,39550.0,40400.0,38850.0,39150.0,144965.0,3019436.0,77124796.0
2011-12-09,39500.0,39500.0,37850.0,37850.0,133272.0,2919174.0,77124796.0
2011-12-12,38350.0,39350.0,38150.0,39000.0,91852.0,3007867.0,77124796.0
2011-12-13,38900.0,39450.0,38600.0,39100.0,72913.0,3015580.0,77124796.0
2011-12-14,38700.0,38900.0,37700.0,37950.0,129436.0,2926886.0,77124796.0
2011-12-15,37700.0,38100.0,37400.0,37700.0,154725.0,2907605.0,77124796.0
2011-12-16,37500.0,38400.0,36800.0,37000.0,225324.0,2853617.0,77124796.0
2011-12-19,37250.0,37250.0,35600.0,36300.0,140630.0,2799630.0,77124796.0
2011-12-20,37000.0,37000.0,35800.0,36150.0,114711.0,2788061.0,77124796.0
2011-12-21,36450.0,37000.0,36400.0,37000.0,149166.0,2853617.0,77124796.0
2011-12-22,36800.0,37200.0,36750.0,37000.0,75785.0,2853617.0,77124796.0
2011-12-23,37000.0,37700.0,36800.0,37550.0,118895.0,2896036.0,77124796.0
2011-12-26,37550.0,37700.0,37250.0,37450.0,38143.0,2888324.0,77124796.0
2011-12-27,37500.0,37900.0,36150.0,37200.0,101844.0,2869042.0,77124796.0
2011-12-28,36500.0,37450.0,36250.0,36600.0,112403.0,2822768.0,77124796.0
2011-12-29,36500.0,37100.0,36050.0,36600.0,150433.0,2822768.0,77124796.0
2012-01-02,36600.0,36650.0,35250.0,35500.0,138452.0,2737930.0,77124796.0
2012-01-03,35550.0,36300.0,35500.0,36300.0,197621.0,2799630.0,77124796.0
2012-01-04,36050.0,36700.0,36050.0,36450.0,145469.0,2811199.0,77124796.0
2012-01-05,36600.0,36800.0,35850.0,36100.0,150868.0,2784205.0,77124796.0
2012-01-06,35850.0,36300.0,35500.0,36300.0,108536.0,2799630.0,77124796.0
2012-01-09,36450.0,36450.0,35800.0,36200.0,222784.0,2791918.0,77124796.0
2012-01-10,36400.0,37750.0,36400.0,37650.0,141392.0,2903749.0,77124796.0
2012-01-11,37650.0,37650.0,36750.0,37300.0,142867.0,2876755.0,77124796.0
2012-01-12,37550.0,37750.0,36750.0,37750.0,74610.0,2911461.0,77124796.0
2012-01-13,37300.0,38100.0,37250.0,38100.0,131301.0,2938455.0,77124796.0
2012-01-16,37700.0,37700.0,37100.0,37400.0,65212.0,2884467.0,77124796.0
2012-01-17,37300.0,38700.0,37300.0,38500.0,138935.0,2969305.0,77124796.0
2012-01-18,38100.0,38950.0,37750.0,38900.0,127011.0,3000155.0,77124796.0
2012-01-19,38550.0,39150.0,38250.0,38250.0,149066.0,2950023.0,77124796.0
2012-01-20,37950.0,39450.0,37950.0,39400.0,254421.0,3038717.0,77124796.0
2012-01-25,39600.0,39600.0,38150.0,38950.0,206304.0,3004011.0,77124796.0
2012-01-26,38800.0,39500.0,38500.0,38700.0,152795.0,2984730.0,77124796.0
2012-01-27,38500.0,39350.0,38350.0,39300.0,131180.0,3031004.0,77124796.0
2012-01-30,39050.0,39400.0,38550.0,38700.0,125003.0,2984730.0,77124796.0
2012-01-31,39700.0,40700.0,38700.0,40650.0,351894.0,3135123.0,77124796.0
2012-02-01,40600.0,41000.0,39800.0,40000.0,157235.0,3084992.0,77124796.0
2012-02-02,39500.0,40500.0,39500.0,40400.0,165588.0,3115842.0,77124796.0
2012-02-03,40500.0,41050.0,40250.0,40500.0,194892.0,3123554.0,77124796.0
2012-02-06,41300.0,41950.0,39600.0,39900.0,312715.0,3077279.0,77124796.0
2012-02-07,38500.0,39400.0,36200.0,38000.0,1153181.0,2930742.0,77124796.0
2012-02-08,38650.0,39900.0,37350.0,37600.0,436223.0,2899892.0,77124796.0
2012-02-09,37950.0,37950.0,36350.0,37450.0,254936.0,2888324.0,77124796.0
2012-02-10,37450.0,38350.0,36750.0,38050.0,193255.0,2934598.0,77124796.0
2012-02-13,38200.0,38600.0,37800.0,38500.0,339644.0,2969305.0,77124796.0
2012-02-14,38000.0,38650.0,37750.0,38200.0,145286.0,2946167.0,77124796.0
2012-02-15,38000.0,38400.0,37550.0,38100.0,176972.0,2938455.0,77124796.0
2012-02-16,37850.0,38300.0,37700.0,38250.0,322206.0,2950023.0,77124796.0
2012-02-17,38250.0,38900.0,37900.0,38150.0,134358.0,2942311.0,77124796.0
2012-02-20,37800.0,37900.0,36800.0,36800.0,202576.0,2838192.0,77124796.0
2012-02-21,36650.0,37300.0,36650.0,36750.0,97373.0,2834336.0,77124796.0
2012-02-22,36850.0,37050.0,36400.0,36450.0,141712.0,2811199.0,77124796.0
2012-02-23,36800.0,37450.0,36450.0,37300.0,254128.0,2876755.0,77124796.0
2012-02-24,37500.0,38100.0,37200.0,37350.0,249898.0,2880611.0,77124796.0
2012-02-27,37400.0,37500.0,36550.0,36600.0,137870.0,2822768.0,77124796.0
2012-02-28,36850.0,37300.0,36600.0,36700.0,97023.0,2830480.0,77124796.0
2012-02-29,36750.0,37550.0,36700.0,37550.0,179522.0,2896036.0,77124796.0
2012-03-02,39000.0,39000.0,37350.0,37350.0,243247.0,2880611.0,77124796.0
2012-03-05,37100.0,37450.0,36850.0,37150.0,126137.0,2865186.0,77124796.0
2012-03-06,37350.0,37700.0,36950.0,37300.0,84391.0,2876755.0,77124796.0
2012-03-07,37300.0,37450.0,36800.0,37350.0,163600.0,2880611.0,77124796.0
2012-03-08,37150.0,37500.0,36600.0,37050.0,150886.0,2857474.0,77124796.0
2012-03-09,36900.0,37000.0,36550.0,36550.0,96605.0,2818911.0,77124796.0
2012-03-12,36550.0,36700.0,36200.0,36250.0,81810.0,2795774.0,77124796.0
2012-03-13,36300.0,37250.0,36250.0,37150.0,131806.0,2865186.0,77124796.0
2012-03-14,37650.0,37800.0,37200.0,37600.0,335443.0,2899892.0,77124796.0
2012-03-15,37250.0,37650.0,36800.0,37500.0,89802.0,2892180.0,77124796.0
2012-03-16,37500.0,37800.0,36900.0,37300.0,104732.0,2876755.0,77124796.0
2012-03-19,37350.0,37700.0,37050.0,37500.0,83021.0,2892180.0,77124796.0
2012-03-20,37200.0,37300.0,36950.0,37150.0,98917.0,2865186.0,77124796.0
2012-03-21,36950.0,37000.0,36300.0,36600.0,151268.0,2822768.0,77124796.0
2012-03-22,36900.0,37250.0,36550.0,37000.0,96483.0,2853617.0,77124796.0
2012-03-23,37200.0,37500.0,37000.0,37450.0,138291.0,2888324.0,77124796.0
2012-03-26,37200.0,37600.0,36600.0,37250.0,101989.0,2872899.0,77124796.0
2012-03-27,37450.0,37500.0,37150.0,37350.0,74977.0,2880611.0,77124796.0
2012-03-28,37200.0,37400.0,36900.0,37200.0,33860.0,2869042.0,77124796.0
2012-03-29,36900.0,37050.0,36150.0,36850.0,109633.0,2842049.0,77124796.0
2012-03-30,37100.0,37600.0,36250.0,37600.0,181076.0,2899892.0,77124796.0
2012-04-02,37000.0,37550.0,36450.0,36450.0,124325.0,2811199.0,77124796.0
2012-04-03,36400.0,37150.0,36300.0,37150.0,186790.0,2865186.0,77124796.0
2012-04-04,36800.0,37000.0,36250.0,36250.0,149312.0,2795774.0,77124796.0
2012-04-05,36500.0,36500.0,35750.0,35900.0,96364.0,2768780.0,77124796.0
2012-04-06,36250.0,36400.0,35750.0,36400.0,66235.0,2807343.0,77124796.0
2012-04-09,36500.0,36500.0,34700.0,35000.0,117688.0,2699368.0,77124796.0
2012-04-10,35250.0,35850.0,35000.0,35550.0,169832.0,2741786.0,77124796.0
2012-04-12,35550.0,36150.0,35150.0,35700.0,220329.0,2753355.0,77124796.0
2012-04-13,36500.0,36700.0,35450.0,35900.0,197731.0,2768780.0,77124796.0
2012-04-16,35700.0,36200.0,35550.0,36000.0,115867.0,2776493.0,77124796.0
2012-04-17,35750.0,35950.0,35250.0,35550.0,181069.0,2741786.0,77124796.0
2012-04-18,35450.0,35700.0,35150.0,35600.0,133492.0,2745643.0,77124796.0
2012-04-19,35550.0,35750.0,35450.0,35750.0,109706.0,2757211.0,77124796.0
2012-04-20,36150.0,37000.0,35600.0,37000.0,217877.0,2853617.0,77124796.0
2012-04-23,36900.0,37000.0,36250.0,36950.0,151013.0,2849761.0,77124796.0
2012-04-24,36950.0,36950.0,35800.0,36050.0,146219.0,2780349.0,77124796.0
2012-04-25,36300.0,37350.0,35850.0,37300.0,137742.0,2876755.0,77124796.0
2012-04-26,36800.0,37200.0,36500.0,36850.0,149409.0,2842049.0,77124796.0
2012-04-27,36850.0,37300.0,36150.0,36500.0,110061.0,2815055.0,77124796.0
2012-04-30,36250.0,36800.0,35950.0,36200.0,105042.0,2791918.0,77124796.0
2012-05-02,37000.0,37200.0,36300.0,37050.0,128508.0,2857474.0,77124796.0
2012-05-03,37100.0,37300.0,36450.0,37200.0,96290.0,2869042.0,77124796.0
2012-05-04,37100.0,37300.0,36500.0,36550.0,93485.0,2818911.0,77124796.0
2012-05-07,36400.0,36550.0,36050.0,36250.0,127916.0,2795774.0,77124796.0
2012-05-08,36550.0,37700.0,36400.0,37650.0,100674.0,2903749.0,77124796.0
2012-05-09,37600.0,37900.0,37100.0,37550.0,116496.0,2896036.0,77124796.0
2012-05-10,37700.0,38100.0,37000.0,37100.0,100215.0,2861330.0,77124796.0
2012-05-11,36900.0,36900.0,36200.0,36200.0,115555.0,2791918.0,77124796.0
2012-05-14,36050.0,38150.0,36050.0,37750.0,213811.0,2911461.0,77124796.0
2012-05-15,37900.0,37900.0,36800.0,36900.0,124166.0,2845905.0,77124796.0
2012-05-16,37250.0,39000.0,36800.0,37000.0,263026.0,2853617.0,77124796.0
2012-05-17,37100.0,38200.0,36750.0,36750.0,199960.0,2834336.0,77124796.0
2012-05-18,36500.0,36750.0,35500.0,35600.0,194281.0,2745643.0,77124796.0
2012-05-21,35600.0,36100.0,34600.0,34700.0,207587.0,2676230.0,77124796.0
2012-05-22,34900.0,35300.0,33750.0,33800.0,301167.0,2606818.0,77124796.0
2012-05-23,33800.0,34650.0,33600.0,34050.0,223127.0,2626099.0,77124796.0
2012-05-24,34000.0,34450.0,33150.0,33600.0,143717.0,2591393.0,77124796.0
2012-05-25,33700.0,35250.0,33700.0,34850.0,115173.0,2687799.0,77124796.0
2012-05-29,35450.0,35700.0,34750.0,35250.0,150947.0,2718649.0,77124796.0
2012-05-30,34750.0,35350.0,34050.0,34200.0,142546.0,2637668.0,77124796.0
2012-05-31,34700.0,35500.0,34300.0,35300.0,227672.0,2722505.0,77124796.0
2012-06-01,35000.0,35350.0,34450.0,34500.0,174330.0,2660805.0,77124796.0
2012-06-04,34000.0,35350.0,34000.0,35000.0,155966.0,2699368.0,77124796.0
2012-06-05,35150.0,35650.0,34700.0,34700.0,87892.0,2676230.0,77124796.0
2012-06-07,35900.0,36000.0,34950.0,35850.0,205361.0,2764924.0,77124796.0
2012-06-08,35500.0,36300.0,35350.0,35800.0,61474.0,2761068.0,77124796.0
