금호전기(001210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-10-01,13266,13986,13266,13941,25960,81394.0,5251198.0
2002-10-02,14211,14390,13490,13491,48950,78768.0,5251198.0
2002-10-04,13402,13581,13221,13581,31000,79293.0,5251198.0
2002-10-07,13447,13447,12773,13087,27670,76405.0,5251198.0
2002-10-08,12726,13086,12726,12861,33180,75092.0,5251198.0
2002-10-09,13043,13268,11964,11962,162020,69841.0,5251198.0
2002-10-10,11467,11737,10433,10702,112970,62489.0,5251198.0
2002-10-11,11109,11739,10345,10389,133610,60651.0,5251198.0
2002-10-14,10928,11198,10659,11017,105730,64327.0,5251198.0
2002-10-15,11108,11962,11108,11603,135852,67740.0,5251198.0
2002-10-16,12053,12683,11693,11872,180250,69316.0,5251198.0
2002-10-17,12008,12592,11602,12591,134110,73517.0,5251198.0
2002-10-18,12862,13222,12637,12997,226605,75880.0,5251198.0
2002-10-21,13133,13133,12414,12413,83990,72467.0,5251198.0
2002-10-22,12773,12773,11784,11783,77180,68791.0,5251198.0
2002-10-23,11558,12727,11558,12727,103650,74304.0,5251198.0
2002-10-24,12729,13133,12414,12413,56602,72467.0,5251198.0
2002-10-25,12141,12997,12141,12816,71000,74830.0,5251198.0
2002-10-28,13086,14345,12906,13941,206260,81394.0,5251198.0
2002-10-29,13671,13897,13401,13400,92560,78243.0,5251198.0
2002-10-30,13537,13581,12772,12816,61232,74830.0,5251198.0
2002-10-31,12995,13220,12591,12680,49640,74042.0,5251198.0
2002-11-01,12458,12729,12278,12413,101315,72467.0,5251198.0
2002-11-04,12726,13042,12726,12816,110441,74830.0,5251198.0
2002-11-05,12862,13042,12457,12502,79681,72992.0,5251198.0
2002-11-06,12726,13580,12501,13131,415935,76667.0,5251198.0
2002-11-07,13313,14257,13132,13536,580730,79031.0,5251198.0
2002-11-08,13313,13898,13132,13536,167017,79031.0,5251198.0
2002-11-11,13491,13626,12906,12905,179590,75355.0,5251198.0
2002-11-12,12591,12952,12411,12951,156700,75617.0,5251198.0
2002-11-13,12951,13175,12680,12680,93100,74042.0,5251198.0
2002-11-14,12772,13177,12681,13131,130150,76667.0,5251198.0
2002-11-15,13538,13582,13132,13222,163583,77193.0,5251198.0
2002-11-18,13401,14120,13355,13941,330170,81394.0,5251198.0
2002-11-19,13852,14302,13807,13986,173860,81656.0,5251198.0
2002-11-20,14120,14794,14029,14569,282712,85069.0,5251198.0
2002-11-21,14929,14974,14480,14569,156940,85069.0,5251198.0
2002-11-22,14841,15559,14661,15289,347760,89270.0,5251198.0
2002-11-25,15514,16324,15109,16054,327712,93734.0,5251198.0
2002-11-26,16192,16732,15653,16730,273472,97672.0,5251198.0
2002-11-27,16549,17763,16278,16998,291610,99248.0,5251198.0
2002-11-28,17360,17585,16596,16730,169820,97672.0,5251198.0
2002-11-29,17091,17181,16506,16730,110399,97672.0,5251198.0
2002-12-02,16774,17133,16550,16774,146346,97935.0,5251198.0
2002-12-03,16685,18259,16685,17988,299570,105024.0,5251198.0
2002-12-04,17720,18349,17181,17179,194500,100298.0,5251198.0
2002-12-05,17180,17989,16909,17898,136101,104499.0,5251198.0
2002-12-06,17853,18617,17718,18258,337900,106599.0,5251198.0
2002-12-09,18438,18617,17133,17358,120490,101348.0,5251198.0
2002-12-10,16908,16954,16504,16594,181016,96885.0,5251198.0
2002-12-11,16953,17178,16593,16998,131495,99248.0,5251198.0
2002-12-12,16819,17314,16819,16863,104390,98460.0,5251198.0
2002-12-13,16865,17675,16865,17449,105430,101873.0,5251198.0
2002-12-16,17179,17494,16954,17494,77337,102136.0,5251198.0
2002-12-17,17989,18348,17673,17853,193055,104236.0,5251198.0
2002-12-18,17540,18348,17540,17898,135360,104499.0,5251198.0
2002-12-20,17899,18033,17223,17628,107350,102923.0,5251198.0
2002-12-23,17542,17721,16057,16641,135070,97147.0,5251198.0
2002-12-24,16368,16682,15963,16368,95869,95572.0,5251198.0
2002-12-26,16054,16189,15515,15559,79020,90846.0,5251198.0
2002-12-27,15111,15830,15111,15470,36040,90321.0,5251198.0
2002-12-30,15020,15156,13852,14661,77050,85595.0,5251198.0
2003-01-02,14751,15830,14751,15649,92970,91371.0,5251198.0
2003-01-03,16278,16458,15918,16368,149720,95572.0,5251198.0
2003-01-06,16460,17134,16100,17134,171300,100035.0,5251198.0
2003-01-07,17540,17540,16550,16550,105680,96622.0,5251198.0
2003-01-08,16732,17046,16552,16730,92653,97672.0,5251198.0
2003-01-09,16549,17268,16234,17088,137223,99773.0,5251198.0
2003-01-10,17090,18033,16820,17539,437976,102398.0,5251198.0
2003-01-13,17629,17718,17089,17268,278540,100823.0,5251198.0
2003-01-14,17448,17629,17223,17268,69090,100823.0,5251198.0
2003-01-15,17404,18078,17358,17358,157606,101348.0,5251198.0
2003-01-16,17090,17584,16999,17179,126957,100298.0,5251198.0
2003-01-17,16865,17090,16326,16550,134440,96622.0,5251198.0
2003-01-20,16190,16415,16055,16189,47110,94522.0,5251198.0
2003-01-21,16550,16550,15785,16550,51910,96622.0,5251198.0
2003-01-22,16279,16279,15919,16189,56030,94522.0,5251198.0
2003-01-23,16325,16640,16190,16414,87310,95834.0,5251198.0
2003-01-24,16593,16908,16053,16054,101790,93734.0,5251198.0
2003-01-27,15740,15830,15380,15739,49510,91896.0,5251198.0
2003-01-28,15469,16009,15469,15919,35781,92946.0,5251198.0
2003-01-29,16054,16099,15604,15694,42040,91633.0,5251198.0
2003-01-30,15829,16143,15739,16144,56370,94259.0,5251198.0
2003-02-03,15920,16550,15920,16550,49270,96622.0,5251198.0
2003-02-04,16505,16640,16415,16504,44810,96359.0,5251198.0
2003-02-05,16278,16818,16189,16683,74770,97410.0,5251198.0
2003-02-06,16639,16998,16054,16234,134520,94784.0,5251198.0
2003-02-07,16009,16234,15200,15289,129340,89270.0,5251198.0
2003-02-10,14885,15244,14794,15019,60013,87695.0,5251198.0
2003-02-11,15110,15740,14661,15559,153017,90846.0,5251198.0
2003-02-12,15470,15695,15291,15649,33051,91371.0,5251198.0
2003-02-13,15470,15740,15335,15739,47830,91896.0,5251198.0
2003-02-14,15559,16010,15426,16009,38070,93471.0,5251198.0
2003-02-17,16280,16640,16280,16550,55426,96622.0,5251198.0
2003-02-18,16684,16684,16055,16189,33383,94522.0,5251198.0
2003-02-19,16639,16639,15918,15919,41410,92946.0,5251198.0
2003-02-20,15604,16234,15604,16144,39360,94259.0,5251198.0
2003-02-21,16190,16190,15920,16099,52191,93996.0,5251198.0
2003-02-24,16191,16685,16101,16504,61903,96359.0,5251198.0
2003-02-25,16640,17044,16370,16414,205190,95834.0,5251198.0
2003-02-26,16865,17360,16640,17179,186866,100298.0,5251198.0
2003-02-27,16998,17718,16908,17583,173800,102661.0,5251198.0
2003-02-28,17447,17807,17268,17358,102880,101348.0,5251198.0
2003-03-03,17222,17807,17222,17717,108880,103449.0,5251198.0
2003-03-04,17583,17629,16684,16818,75870,98197.0,5251198.0
2003-03-05,16503,16594,15964,16144,96440,94259.0,5251198.0
2003-03-06,16370,16370,15605,16009,66120,93471.0,5251198.0
2003-03-07,15604,16054,15515,15919,42630,92946.0,5251198.0
2003-03-10,15651,16010,15560,15831,33103,92421.0,5251198.0
2003-03-11,15651,16054,15426,15739,46697,91896.0,5251198.0
2003-03-12,15829,16054,13401,13400,224870,78243.0,5251198.0
2003-03-13,11423,11423,11423,11421,27930,66690.0,5251198.0
2003-03-14,12637,13131,11692,12591,2306053,73517.0,5251198.0
2003-03-17,13580,13805,11916,12052,1091150,70366.0,5251198.0
2003-03-18,13042,13131,12637,12772,667584,74567.0,5251198.0
2003-03-19,12953,13042,12368,12457,332473,72729.0,5251198.0
2003-03-20,12818,14302,12682,14301,982299,83494.0,5251198.0
2003-03-21,14481,14975,14030,14750,461650,86120.0,5251198.0
2003-03-24,15019,15019,14344,14344,319610,83757.0,5251198.0
2003-03-25,13672,14841,13627,14661,339990,85595.0,5251198.0
2003-03-26,15067,15156,14437,14526,246781,84807.0,5251198.0
2003-03-27,14300,14525,13940,13941,136840,81394.0,5251198.0
2003-03-28,14257,14526,13941,14391,192010,84019.0,5251198.0
2003-03-31,14077,14212,13763,13761,118930,80343.0,5251198.0
2003-04-01,13760,14164,13760,14119,89831,82444.0,5251198.0
2003-04-02,14390,14480,14120,14480,125131,84544.0,5251198.0
2003-04-03,14841,14975,14212,14210,150950,82969.0,5251198.0
2003-04-04,14122,14437,13988,14436,128130,84282.0,5251198.0
2003-04-07,14840,15065,14614,14974,207558,87432.0,5251198.0
2003-04-08,14661,15559,14661,15200,285400,88745.0,5251198.0
2003-04-09,15065,15425,14705,15019,145672,87695.0,5251198.0
2003-04-10,15065,15200,14840,15019,96120,87695.0,5251198.0
2003-04-11,14931,15426,14841,15200,162538,88745.0,5251198.0
2003-04-14,15290,15469,15110,15289,75050,89270.0,5251198.0
2003-04-15,15651,15919,15426,15470,142341,90321.0,5251198.0
2003-04-16,15875,16234,15605,16009,234095,93471.0,5251198.0
2003-04-17,16054,16279,15785,15784,91480,92159.0,5251198.0
2003-04-18,16189,17179,15964,16594,324175,96885.0,5251198.0
2003-04-21,16957,17046,16596,16730,178870,97672.0,5251198.0
2003-04-22,16459,16639,16234,16279,82110,95047.0,5251198.0
2003-04-23,16595,16595,16100,16189,162837,94522.0,5251198.0
2003-04-24,16056,16685,15831,15875,113422,92684.0,5251198.0
2003-04-25,15559,15559,14436,15245,215000,89008.0,5251198.0
2003-04-28,14661,15515,14661,15289,75991,89270.0,5251198.0
2003-04-29,15651,16370,15651,16189,150570,94522.0,5251198.0
2003-04-30,16191,16371,15741,15965,74080,93209.0,5251198.0
2003-05-02,16324,16324,15649,16054,89680,93734.0,5251198.0
2003-05-06,16370,17493,16325,17268,306760,100823.0,5251198.0
2003-05-07,17540,18079,17270,17988,323090,105024.0,5251198.0
2003-05-09,17719,18124,17540,18123,127316,105812.0,5251198.0
2003-05-12,18619,18889,17989,18843,264850,110013.0,5251198.0
2003-05-13,18977,18977,18032,18033,127777,105287.0,5251198.0
2003-05-14,17717,18796,17628,18796,225066,109750.0,5251198.0
2003-05-15,18889,21587,18799,21046,490611,122878.0,5251198.0
2003-05-16,21226,21677,19968,21181,181437,123666.0,5251198.0
2003-05-19,21181,21450,20326,20776,131205,121303.0,5251198.0
2003-05-20,20238,20868,19653,20867,268473,121828.0,5251198.0
2003-05-21,21046,22439,20506,21315,292710,124453.0,5251198.0
2003-05-22,21675,22394,21135,21136,220800,123403.0,5251198.0
2003-05-23,22035,23564,21765,23474,375740,137056.0,5251198.0
2003-05-26,24374,25633,24103,25003,322826,145983.0,5251198.0
2003-05-27,24914,25634,24194,24779,248650,144671.0,5251198.0
2003-05-28,25363,25634,24464,24554,225160,143358.0,5251198.0
2003-05-29,25002,26352,24553,26082,258870,152285.0,5251198.0
2003-05-30,25724,26308,25410,25813,121318,150709.0,5251198.0
2003-06-02,25856,26081,24552,24913,203923,145458.0,5251198.0
2003-06-03,24735,25904,24284,24284,148843,141782.0,5251198.0
2003-06-04,24733,24957,23608,24102,108682,140732.0,5251198.0
2003-06-05,24735,24735,22576,23294,179630,136006.0,5251198.0
2003-06-09,22754,23203,22394,22799,249296,133118.0,5251198.0
2003-06-10,23071,24285,23071,23744,246020,138632.0,5251198.0
2003-06-11,23835,24690,23250,23924,195495,139682.0,5251198.0
2003-06-12,24643,24643,24015,24059,158969,140470.0,5251198.0
2003-06-13,24375,25003,24284,24598,188196,143620.0,5251198.0
2003-06-16,24374,24643,24239,24419,74163,142570.0,5251198.0
2003-06-17,25050,25095,24420,24959,197164,145721.0,5251198.0
2003-06-18,24734,25723,24689,25363,156278,148084.0,5251198.0
2003-06-19,25453,25813,24418,24643,167836,143883.0,5251198.0
2003-06-20,24329,24554,24284,24284,136725,141782.0,5251198.0
2003-06-23,24284,24509,22170,22665,255776,132330.0,5251198.0
2003-06-24,21946,23026,21542,22935,186010,133906.0,5251198.0
2003-06-25,22486,24510,22486,24373,169160,142307.0,5251198.0
2003-06-26,23923,24867,23654,24733,125750,144408.0,5251198.0
2003-06-27,24913,28061,24913,26622,518860,155435.0,5251198.0
2003-06-30,26531,28060,25902,27880,179330,162787.0,5251198.0
2003-07-01,27970,28419,27161,27880,116002,162787.0,5251198.0
2003-07-02,27970,28915,27880,28331,88863,165413.0,5251198.0
2003-07-03,28602,29141,27163,27162,105140,158586.0,5251198.0
2003-07-04,26983,28693,26983,28692,82150,167513.0,5251198.0
2003-07-07,28869,30172,28644,29768,149367,173815.0,5251198.0
2003-07-08,30533,31253,30129,30759,216880,179591.0,5251198.0
2003-07-09,30398,30939,29994,30398,97980,177490.0,5251198.0
2003-07-10,30042,30850,30042,30040,69550,175390.0,5251198.0
2003-07-11,29231,29861,28421,29861,125170,174340.0,5251198.0
2003-07-14,30132,30402,28693,29816,66250,174077.0,5251198.0
2003-07-15,29681,29860,28602,29006,71420,169351.0,5251198.0
2003-07-16,29051,29456,28062,28781,85220,168038.0,5251198.0
2003-07-18,27972,28422,27522,28062,65073,163837.0,5251198.0
2003-07-21,28330,29140,27880,28331,76197,165413.0,5251198.0
2003-07-22,28329,30578,28329,29768,128182,173815.0,5251198.0
2003-07-23,30039,31163,30039,30398,102120,177490.0,5251198.0
2003-07-24,30399,30893,30129,30759,83715,179591.0,5251198.0
2003-07-25,30580,32918,30309,32738,175255,191144.0,5251198.0
2003-07-28,33909,36158,33278,34267,224325,200071.0,5251198.0
2003-07-29,34628,35708,33503,33772,146009,197182.0,5251198.0
2003-07-30,34356,34356,32827,33186,116251,193769.0,5251198.0
2003-07-31,32470,33999,32470,33144,85149,193507.0,5251198.0
2003-08-01,33637,35706,33637,35706,134429,208473.0,5251198.0
2003-08-04,35616,37686,35302,36830,110400,215037.0,5251198.0
2003-08-05,38000,38225,36022,36336,103180,212148.0,5251198.0
2003-08-06,35976,37236,34537,36875,164960,215299.0,5251198.0
2003-08-07,37686,37686,33099,33818,394588,197445.0,5251198.0
2003-08-08,34447,34852,33817,33996,169461,198495.0,5251198.0
2003-08-11,33098,34447,32873,33052,210501,192982.0,5251198.0
2003-08-12,33323,34087,33052,34087,124970,199020.0,5251198.0
2003-08-13,34403,38766,34403,37775,419330,220550.0,5251198.0
2003-08-14,38225,43128,37865,42766,413250,249694.0,5251198.0
2003-08-18,42809,43350,40741,42270,304117,246806.0,5251198.0
2003-08-19,43529,43529,41056,42270,186430,246806.0,5251198.0
2003-08-20,41371,43891,39574,40473,368742,236304.0,5251198.0
2003-08-21,39664,40922,38135,38585,485401,225276.0,5251198.0
2003-08-22,38045,40114,37235,37865,290419,221075.0,5251198.0
2003-08-25,38316,39755,37417,39754,277556,232103.0,5251198.0
2003-08-26,39754,40743,38225,38585,233368,225276.0,5251198.0
2003-08-27,39032,39573,37863,38043,237778,222126.0,5251198.0
2003-08-28,38675,39754,38045,39034,331442,227902.0,5251198.0
2003-08-29,39303,40023,38043,39932,238417,233153.0,5251198.0
2003-09-01,39349,39753,38313,38853,252595,226852.0,5251198.0
2003-09-02,38766,39126,36967,37146,281935,216874.0,5251198.0
2003-09-03,37641,37731,35617,35661,266276,208210.0,5251198.0
2003-09-04,35525,36739,35075,35075,179176,204797.0,5251198.0
2003-09-05,34806,36424,34086,35975,210171,210048.0,5251198.0
2003-09-08,35975,36965,35796,36425,151370,212674.0,5251198.0
2003-09-09,36427,38496,36427,38315,245727,223701.0,5251198.0
2003-09-15,39441,39710,37777,37775,263943,220550.0,5251198.0
2003-09-16,37774,39573,37774,39528,145813,230790.0,5251198.0
2003-09-17,39979,40114,38450,38809,126198,226589.0,5251198.0
2003-09-18,38674,39393,37054,37055,160776,216349.0,5251198.0
2003-09-19,37414,37819,35705,36425,105149,212674.0,5251198.0
2003-09-22,35886,35886,33908,34447,114160,201121.0,5251198.0
2003-09-23,33950,35346,32827,35300,126977,206110.0,5251198.0
2003-09-24,35527,37687,35527,37685,176510,220025.0,5251198.0
2003-09-25,36876,38494,36246,38269,289209,223438.0,5251198.0
2003-09-26,37777,39170,36427,37775,185520,220550.0,5251198.0
2003-09-29,38406,38406,37506,37775,98711,220550.0,5251198.0
2003-09-30,38226,39259,38045,38450,128661,224489.0,5251198.0
2003-10-01,37325,39257,37325,38853,97219,226852.0,5251198.0
2003-10-02,39574,39574,38493,38853,125094,226852.0,5251198.0
2003-10-06,39123,40113,38493,39843,155920,232628.0,5251198.0
2003-10-07,40024,40922,39483,40832,168370,238404.0,5251198.0
2003-10-08,41148,41554,40115,40114,98833,234203.0,5251198.0
2003-10-09,40654,41373,39620,41193,87183,240505.0,5251198.0
2003-10-10,41328,41464,40608,41013,75710,239455.0,5251198.0
2003-10-13,40744,40923,39843,40023,78548,233678.0,5251198.0
2003-10-14,40203,41192,40203,40247,73524,234991.0,5251198.0
2003-10-15,40294,41148,40204,40203,67966,234729.0,5251198.0
2003-10-16,40024,40743,39933,40698,56800,237617.0,5251198.0
2003-10-17,40788,41239,39529,40023,49931,233678.0,5251198.0
2003-10-20,39618,39843,38405,38585,79760,225276.0,5251198.0
2003-10-21,38944,39394,38090,38585,100996,225276.0,5251198.0
2003-10-22,38404,39978,38404,39483,105260,230528.0,5251198.0
2003-10-23,38674,39034,37820,37954,58396,221601.0,5251198.0
2003-10-24,37820,38765,37820,38134,41730,222651.0,5251198.0
2003-10-27,37776,38990,37776,38494,28510,224751.0,5251198.0
2003-10-28,38225,39529,38225,38944,64820,227377.0,5251198.0
2003-10-29,39483,39574,37954,38404,66087,224226.0,5251198.0
2003-10-30,38449,38854,37504,38089,108200,222388.0,5251198.0
2003-10-31,38090,38179,36741,36830,97270,215037.0,5251198.0
2003-11-03,36828,37368,36828,37188,63296,217137.0,5251198.0
2003-11-04,37191,37775,35662,36875,174170,215299.0,5251198.0
2003-11-05,36110,36649,35660,35975,133880,210048.0,5251198.0
2003-11-06,35616,38674,35616,36875,244980,215299.0,5251198.0
2003-11-07,36698,36698,34045,35033,288822,204534.0,5251198.0
2003-11-10,35076,35076,34087,34087,143786,199020.0,5251198.0
2003-11-11,33278,33727,31344,31479,231365,183792.0,5251198.0
2003-11-12,31478,32782,30758,31748,182598,185367.0,5251198.0
2003-11-13,31750,32470,31750,32019,114900,186943.0,5251198.0
2003-11-14,32019,32739,31210,31704,125175,185105.0,5251198.0
2003-11-17,31479,32287,31479,31658,92335,184842.0,5251198.0
2003-11-18,31524,32063,31524,32063,80855,187205.0,5251198.0
2003-11-19,31480,31480,30221,30265,106750,176703.0,5251198.0
2003-11-20,29907,30626,28782,30130,232750,175915.0,5251198.0
2003-11-21,29816,30806,29231,30490,134817,178016.0,5251198.0
2003-11-24,30131,31211,30042,30040,60775,175390.0,5251198.0
2003-11-25,30670,30850,30085,30670,45003,179066.0,5251198.0
2003-11-26,30668,33186,30668,33186,152370,193769.0,5251198.0
2003-11-27,33278,34044,32289,33458,96174,195345.0,5251198.0
2003-11-28,33053,34358,33053,34177,98750,199546.0,5251198.0
2003-12-01,34537,34537,33638,34357,67570,200596.0,5251198.0
2003-12-02,34537,34583,33099,33323,68877,194557.0,5251198.0
2003-12-03,33099,33818,32784,33818,72343,197445.0,5251198.0
2003-12-04,33186,33816,32827,33276,58240,194294.0,5251198.0
2003-12-05,32875,33278,32020,32019,65560,186943.0,5251198.0
2003-12-08,31075,31075,30356,30490,97770,178016.0,5251198.0
2003-12-09,30579,31568,30579,31073,59340,181429.0,5251198.0
2003-12-10,30623,33457,30623,33186,151620,193769.0,5251198.0
2003-12-11,33728,34313,33189,33233,127934,194032.0,5251198.0
2003-12-12,34177,34358,33188,33727,97089,196920.0,5251198.0
2003-12-15,34086,34357,33502,33862,70845,197708.0,5251198.0
2003-12-16,33007,34087,32963,34087,93290,199020.0,5251198.0
2003-12-17,34222,34222,32063,33097,71530,193244.0,5251198.0
2003-12-18,32559,33369,32559,32783,26648,191406.0,5251198.0
2003-12-19,32830,33009,32380,32694,51190,190881.0,5251198.0
2003-12-22,31929,32647,31929,32198,51041,187993.0,5251198.0
2003-12-23,32108,33232,32108,33052,65981,192982.0,5251198.0
2003-12-24,33098,34537,33098,33727,133455,196920.0,5251198.0
2003-12-26,34044,34087,33053,33638,81638,196395.0,5251198.0
2003-12-29,33730,35014,33730,34371,47999,196920.0,5251198.0
2003-12-30,34920,35835,34828,35516,170480,203484.0,5251198.0
2004-01-02,35838,36755,35380,36663,166942,210048.0,5251198.0
2004-01-05,37122,37259,36481,36663,100300,210048.0,5251198.0
2004-01-06,37119,37165,35700,36844,76564,211098.0,5251198.0
2004-01-07,36294,37258,35745,35837,84100,205322.0,5251198.0
2004-01-08,36481,37031,35565,35563,53905,203746.0,5251198.0
2004-01-09,35472,36205,35288,36158,73070,207160.0,5251198.0
2004-01-12,35931,36113,35379,36113,80225,206897.0,5251198.0
2004-01-13,36204,36526,35608,36250,82188,207685.0,5251198.0
2004-01-14,36479,36479,35836,35837,48405,205322.0,5251198.0
2004-01-15,35562,35744,34874,34874,49392,199808.0,5251198.0
2004-01-16,34921,35563,34096,34463,54217,197445.0,5251198.0
2004-01-19,34830,36205,34555,36158,83218,207160.0,5251198.0
2004-01-20,35701,36251,35471,35929,53011,205847.0,5251198.0
2004-01-26,36480,36480,35655,36158,78241,207160.0,5251198.0
2004-01-27,36342,37487,36296,37029,166808,212148.0,5251198.0
2004-01-28,36616,37486,35791,35837,108980,205322.0,5251198.0
2004-01-29,35196,35379,34738,35103,70354,201121.0,5251198.0
2004-01-30,34920,38174,34553,38036,360728,217925.0,5251198.0
2004-02-02,38680,40055,37854,39687,275439,227377.0,5251198.0
2004-02-03,39689,40513,39046,39549,146770,226589.0,5251198.0
2004-02-04,39549,39778,38220,39319,117171,225276.0,5251198.0
2004-02-05,38633,41245,38633,40602,145079,232628.0,5251198.0
2004-02-06,40832,41337,39961,41198,107352,236041.0,5251198.0
2004-02-09,41245,41337,39641,40511,93850,232103.0,5251198.0
2004-02-10,40513,41109,39046,39687,83220,227377.0,5251198.0
2004-02-11,39870,41199,39594,41062,184170,235254.0,5251198.0
2004-02-12,41292,43217,41017,43078,222740,246806.0,5251198.0
2004-02-13,43077,43902,42389,43718,102140,250482.0,5251198.0
2004-02-16,43811,44728,43169,44178,88170,253108.0,5251198.0
2004-02-17,44180,44776,43355,44087,64640,252583.0,5251198.0
2004-02-18,43996,43996,41704,42528,85280,243656.0,5251198.0
2004-02-19,42160,43077,41244,42160,46743,241555.0,5251198.0
2004-02-20,41519,42573,41519,42481,40240,243393.0,5251198.0
2004-02-23,42252,42710,41932,42481,34820,243393.0,5251198.0
2004-02-24,42117,43262,42070,42528,104730,243656.0,5251198.0
2004-02-25,42344,43031,41610,41840,99559,239717.0,5251198.0
2004-02-26,42208,42254,40604,41704,111452,238930.0,5251198.0
2004-02-27,41428,41611,40924,41198,58245,236041.0,5251198.0
2004-03-02,41245,41797,40604,41704,113358,238930.0,5251198.0
2004-03-03,41017,41521,40605,40788,110420,233678.0,5251198.0
2004-03-04,41199,41337,40557,40740,64428,233416.0,5251198.0
2004-03-05,40468,41798,39918,41796,142176,239455.0,5251198.0
2004-03-08,43080,45326,42988,44407,320455,254421.0,5251198.0
2004-03-09,43719,45049,43628,44453,178320,254683.0,5251198.0
2004-03-10,44180,44729,42483,43078,95861,246806.0,5251198.0
2004-03-11,42163,43904,41521,43903,92740,251532.0,5251198.0
2004-03-12,42896,43538,38955,42437,124280,243130.0,5251198.0
2004-03-15,41888,43447,41888,43078,60510,246806.0,5251198.0
2004-03-16,43079,46469,42437,45828,188680,262560.0,5251198.0
2004-03-17,45829,47204,44912,45187,111240,258884.0,5251198.0
2004-03-18,46194,46286,45004,45460,123550,260459.0,5251198.0
2004-03-19,45233,46928,44591,46837,69470,268336.0,5251198.0
2004-03-22,46378,47386,45920,46011,74240,263610.0,5251198.0
2004-03-23,45277,45919,44728,45735,63000,262035.0,5251198.0
2004-03-24,45735,45735,44177,44681,36099,255996.0,5251198.0
2004-03-25,44680,44773,43718,44360,61440,254158.0,5251198.0
2004-03-26,44821,45738,44088,44087,104360,252583.0,5251198.0
2004-03-29,44453,46288,44453,45920,84131,263085.0,5251198.0
2004-03-30,46010,47294,45828,46377,117013,265711.0,5251198.0
2004-03-31,46745,46745,45004,45460,63043,260459.0,5251198.0
2004-04-01,45096,45783,44728,45781,53840,262297.0,5251198.0
2004-04-02,45783,47019,45095,46561,123920,266761.0,5251198.0
2004-04-06,47204,49954,46470,48211,470561,276213.0,5251198.0
2004-04-07,49127,52885,48577,49860,277579,285665.0,5251198.0
2004-04-08,50228,52063,49220,52061,126807,298268.0,5251198.0
2004-04-09,54077,55910,52702,54810,239807,314022.0,5251198.0
2004-04-12,56002,56093,54078,54077,129293,315846.0,5353323.0
2004-04-13,55177,55360,54627,55268,130403,322805.0,5353323.0
2004-04-14,54443,55177,54260,54626,90145,319058.0,5353323.0
2004-04-16,53160,53802,50961,52244,134810,305139.0,5353323.0
2004-04-19,53528,57744,52794,57561,133666,336189.0,5353323.0
2004-04-20,57653,57745,55820,56277,98295,328694.0,5353323.0
2004-04-21,55268,57101,54993,54992,82262,321199.0,5353323.0
2004-04-22,55820,56003,54995,55086,65532,321735.0,5353323.0
2004-04-23,55268,57559,54993,54992,75960,321199.0,5353323.0
2004-04-26,54992,57467,54626,56092,109943,327623.0,5353323.0
2004-04-27,55910,58294,55086,55177,97009,322270.0,5353323.0
2004-04-28,55176,57284,54901,56092,105250,327623.0,5353323.0
2004-04-29,55085,56092,54809,54992,82650,321199.0,5353323.0
2004-04-30,54351,55635,53893,54810,43899,320129.0,5353323.0
2004-05-03,55359,56091,54808,55909,33357,326553.0,5353323.0
2004-05-04,55999,56825,55908,56000,26744,327088.0,5353323.0
2004-05-06,56186,56186,52335,53618,92343,313169.0,5353323.0
2004-05-07,51054,52703,48487,49953,206854,291756.0,5353323.0
2004-05-10,49859,50318,43168,44910,62086,262313.0,5353323.0
2004-05-11,43810,45689,42252,44910,73022,262313.0,5353323.0
2004-05-12,45782,47385,45782,46469,58342,271413.0,5353323.0
2004-05-13,45644,47294,45644,46377,47886,270878.0,5353323.0
2004-05-14,46836,48762,45920,46743,107181,273019.0,5353323.0
2004-05-17,46746,46837,42988,43995,48030,256960.0,5353323.0
2004-05-18,42712,44912,42346,44636,69492,260707.0,5353323.0
2004-05-19,44637,47386,44637,47386,55043,276767.0,5353323.0
2004-05-20,46286,47111,41245,44269,55810,258566.0,5353323.0
2004-05-21,44454,45278,44225,45003,30751,262848.0,5353323.0
2004-05-24,45782,46835,45598,46469,94580,271413.0,5353323.0
2004-05-25,46470,48669,45187,47111,121326,275161.0,5353323.0
2004-05-27,48394,48761,47385,47752,67631,278908.0,5353323.0
2004-05-28,48395,49128,46745,48027,52537,280514.0,5353323.0
2004-05-31,47294,50411,47019,50410,57010,294433.0,5353323.0
2004-06-01,50870,53527,50044,53160,82270,310493.0,5353323.0
2004-06-02,52703,53161,51512,51602,43263,301392.0,5353323.0
2004-06-03,53160,55177,52519,53160,195010,310493.0,5353323.0
2004-06-04,53254,53254,46195,48761,214980,284797.0,5353323.0
2004-06-07,48027,49952,47018,48577,158571,283726.0,5353323.0
2004-06-08,50320,52703,49678,51602,148435,301392.0,5353323.0
2004-06-09,51785,52977,50684,50776,136602,296574.0,5353323.0
2004-06-10,50226,50319,48394,48393,97009,282655.0,5353323.0
2004-06-11,49221,49404,47113,47295,100411,276231.0,5353323.0
2004-06-14,46470,48762,44454,44956,76442,262580.0,5353323.0
2004-06-15,44910,46194,44910,45735,91553,267131.0,5353323.0
2004-06-16,45827,47017,44909,44910,40170,262313.0,5353323.0
2004-06-17,44363,45097,42163,44087,89309,257495.0,5353323.0
2004-06-18,43582,45324,43582,44727,64601,261242.0,5353323.0
