동부제철(016380),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-14,1632286,1689723,1627196,1686403,389146,505373.0,50638577.0
2010-06-15,1706680,1715107,1682990,1706681,301659,511450.0,50638577.0
2010-06-16,1715093,1731987,1689733,1732027,245272,519045.0,50638577.0
2010-06-17,1748898,1808042,1740468,1799619,585216,539301.0,50638577.0
2010-06-18,1816489,1816489,1765769,1791170,242560,536769.0,50638577.0
2010-06-21,1824905,1850262,1808012,1824965,284561,546897.0,50638577.0
2010-06-22,1799607,1867181,1791141,1833414,296371,549429.0,50638577.0
2010-06-23,1808034,1892541,1808034,1833414,282298,549429.0,50638577.0
2010-06-24,1824916,1875636,1824916,1867210,209599,559556.0,50638577.0
2010-06-25,1858743,1900956,1841809,1867210,279904,559556.0,50638577.0
2010-06-28,1884048,1884048,1824905,1824965,232984,546897.0,50638577.0
2010-06-29,1824920,1824920,1715093,1732027,400753,519045.0,50638577.0
2010-06-30,1681298,1774228,1681298,1774272,406079,531705.0,50638577.0
2010-07-01,1782721,1799615,1723575,1799619,246968,539301.0,50638577.0
2010-07-02,1824927,1841820,1748887,1757374,197081,526641.0,50638577.0
2010-07-05,1774243,1816496,1774243,1816516,160651,544365.0,50638577.0
2010-07-06,1808040,1808040,1732000,1782721,177308,534237.0,50638577.0
2010-07-07,1808008,1808008,1740435,1748925,170227,524109.0,50638577.0
2010-07-08,1774254,1782721,1698215,1723578,367008,516513.0,50638577.0
2010-07-09,1748865,1774221,1698185,1748925,239342,524109.0,50638577.0
2010-07-12,1748882,1765776,1731989,1740476,122177,521577.0,50638577.0
2010-07-13,1748895,1748895,1715108,1723578,176924,516513.0,50638577.0
2010-07-14,1757328,1765755,1723541,1748925,319499,524109.0,50638577.0
2010-07-15,1748886,1748886,1684692,1688093,525997,505879.0,50638577.0
2010-07-16,1689747,1723573,1669473,1706681,343280,511450.0,50638577.0
2010-07-19,1688078,1740468,1682991,1723578,174463,516514.0,50638615.0
2010-07-20,1740468,1748895,1698215,1723578,186051,516514.0,50638615.0
2010-07-21,1740460,1808034,1731994,1757374,523219,526642.0,50638615.0
2010-07-22,1748869,1757332,1689722,1689783,322597,506386.0,50638615.0
2010-07-23,1731987,1740454,1698200,1732027,192358,519046.0,50638615.0
2010-07-26,1757328,1782688,1731971,1748925,173556,524110.0,50638615.0
2010-07-27,1757361,1757361,1715108,1723578,201660,516514.0,50638615.0
2010-07-28,1723546,1740439,1689722,1689783,179431,506386.0,50638615.0
2010-07-29,1686356,1748882,1686356,1740476,288453,521578.0,50638615.0
2010-07-30,1740454,1791134,1731987,1732027,304687,519046.0,50638615.0
2010-08-02,1757328,1757328,1715078,1748925,166766,524110.0,50638615.0
2010-08-03,1757361,1774254,1715108,1723578,187542,516514.0,50638615.0
2010-08-04,1723567,1765780,1689740,1757374,405944,526642.0,50638615.0
2010-08-05,1765757,1900941,1748864,1884108,1341359,564621.0,50638615.0
2010-08-06,1867163,1884056,1833376,1841863,415115,551961.0,50638615.0
2010-08-09,1833378,1867162,1824912,1850312,236380,554493.0,50638615.0
2010-08-10,1858761,1900975,1782721,1799619,558673,539301.0,50638615.0
2010-08-11,1791134,1791134,1723560,1732027,401139,519046.0,50638615.0
2010-08-12,1698213,1740467,1689747,1706681,343737,511450.0,50638615.0
2010-08-13,1723549,1774229,1715082,1765823,433685,529174.0,50638615.0
2010-08-16,1757354,1757354,1723567,1757374,178279,526642.0,50638615.0
2010-08-17,1748882,1765776,1731989,1740476,176202,521578.0,50638615.0
2010-08-18,1748876,1757339,1715089,1715130,305791,513982.0,50638615.0
2010-08-19,1731976,1765762,1706656,1765823,267859,529174.0,50638615.0
2010-08-20,1740454,1765774,1715093,1732027,186754,519046.0,50638615.0
2010-08-23,1731993,1748886,1684693,1684713,427193,504867.0,50638615.0
2010-08-24,1689740,1698207,1657663,1681334,366496,503854.0,50638615.0
2010-08-25,1681326,1686376,1647539,1661056,328294,497778.0,50638615.0
2010-08-26,1679617,1679617,1649207,1650918,102000,494739.0,50638615.0
2010-08-27,1652579,1655959,1623843,1634020,116961,489675.0,50638615.0
2010-08-30,1647528,1698208,1647528,1698232,131086,508918.0,50638615.0
2010-08-31,1679597,1684684,1647517,1649228,140431,494233.0,50638615.0
2010-09-01,1659327,1682977,1649190,1655987,116802,496258.0,50638615.0
2010-09-02,1669480,1698220,1657676,1657677,233108,496765.0,50638615.0
2010-09-03,1669469,1706672,1662712,1688093,171551,505880.0,50638615.0
2010-09-06,1689733,1698200,1655946,1659367,189719,497271.0,50638615.0
2010-09-07,1664415,1698202,1664415,1666126,229799,499297.0,50638615.0
2010-09-08,1655947,1666084,1639054,1652608,107518,495246.0,50638615.0
2010-09-09,1669482,1676239,1650919,1664436,145500,498790.0,50638615.0
2010-09-10,1664415,1684685,1664415,1667816,97039,499803.0,50638615.0
2010-09-13,1674558,1706674,1674558,1698232,290681,508918.0,50638615.0
2010-09-14,1706671,1706671,1672844,1674575,196114,501829.0,50638615.0
2010-09-15,1677908,1681288,1652552,1669505,166338,500310.0,50638615.0
2010-09-16,1682963,1715079,1655936,1686403,204564,505373.0,50638615.0
2010-09-17,1689722,1706652,1679586,1689783,102989,506386.0,50638615.0
2010-09-20,1698184,1698184,1667778,1672885,98738,501322.0,50638615.0
2010-09-24,1681326,1681326,1662726,1664436,144483,498790.0,50638615.0
2010-09-27,1674554,1686361,1664418,1674575,177715,501829.0,50638615.0
2010-09-28,1672836,1731982,1664409,1715130,454377,513982.0,50638615.0
2010-09-29,1723546,1723546,1689722,1689783,328334,506386.0,50638615.0
2010-09-30,1698202,1748882,1689736,1740476,360497,521578.0,50638615.0
2010-10-01,1748898,1808042,1740468,1799619,702603,539301.0,50638615.0
2010-10-04,1808023,1824916,1774236,1791170,357834,536769.0,50638615.0
2010-10-05,1774236,1791129,1748876,1791170,338973,536769.0,50638615.0
2010-10-06,1816478,1841798,1791118,1824965,504222,546897.0,50638615.0
2010-10-07,1824916,1833383,1774236,1791170,332688,536769.0,50638615.0
2010-10-08,1782720,1791147,1757360,1782721,266930,534237.0,50638615.0
2010-10-11,1782688,1833368,1723541,1748925,846475,524110.0,50638615.0
2010-10-12,1774236,1824916,1748876,1791170,772267,536769.0,50638615.0
2010-10-13,1799596,1816489,1748876,1791170,767108,536769.0,50638615.0
2010-10-14,1799568,1799568,1757335,1774272,430798,531705.0,50638615.0
2010-10-15,1765780,1765780,1731994,1757374,365893,526642.0,50638615.0
2010-10-18,1757360,1791147,1748894,1782721,556203,534237.0,50638615.0
2010-10-19,1791147,1808040,1774254,1782721,513626,534237.0,50638615.0
2010-10-20,1757354,1774247,1748887,1757374,419110,526642.0,50638615.0
2010-10-21,1765769,1774232,1698196,1715130,661490,513982.0,50638615.0
2010-10-22,1715089,1740449,1706662,1715130,347656,513982.0,50638615.0
2010-10-25,1723575,1732001,1706681,1723578,316589,516514.0,50638615.0
2010-10-26,1731976,1740439,1689722,1689783,458480,506386.0,50638615.0
2010-10-27,1698208,1723568,1689741,1698232,343036,508918.0,50638615.0
2010-10-28,1689735,1689735,1659325,1666126,578962,499297.0,50638615.0
2010-10-29,1667810,1677946,1655966,1657677,312575,496765.0,50638615.0
2010-11-01,1657656,1671170,1655946,1659367,223712,497271.0,50638615.0
2010-11-02,1661033,1666083,1635673,1655987,347765,496258.0,50638615.0
2010-11-03,1657670,1706680,1657670,1706681,273357,511450.0,50638615.0
2010-11-04,1689720,1706654,1677914,1679644,132451,503348.0,50638615.0
2010-11-05,1706673,1706673,1681313,1681334,286392,503854.0,50638615.0
2010-11-08,1698187,1706654,1679584,1679644,217404,503348.0,50638615.0
2010-11-09,1688070,1688070,1672847,1681334,125492,503854.0,50638615.0
2010-11-10,1689741,1706674,1679608,1698232,258994,508918.0,50638615.0
2010-11-11,1689735,1698201,1671171,1671195,388428,500816.0,50638615.0
2010-11-12,1681304,1706664,1635674,1649228,451604,494233.0,50638615.0
2010-11-15,1647517,1672837,1623827,1649228,375165,494233.0,50638615.0
2010-11-16,1649200,1649200,1625550,1628951,229459,488156.0,50638615.0
2010-11-17,1622177,1650917,1605284,1650918,226371,494739.0,50638615.0
2010-11-18,1647520,1667790,1639053,1655987,157681,496258.0,50638615.0
2010-11-19,1664413,1671170,1647520,1655987,275488,496258.0,50638615.0
2010-11-22,1655946,1667793,1647520,1659367,148627,497271.0,50638615.0
2010-11-23,1659339,1659339,1630602,1640779,191628,491701.0,50638615.0
2010-11-24,1588389,1640775,1585009,1640779,311978,491701.0,50638615.0
2010-11-25,1640757,1647513,1623823,1630640,198395,488663.0,50638615.0
2010-11-26,1637372,1640749,1601875,1613743,219364,483599.0,50638615.0
2010-11-29,1605255,1632282,1596789,1613743,108021,483599.0,50638615.0
2010-11-30,1627228,1647538,1612041,1647538,186663,493726.0,50638615.0
2010-12-01,1662724,1664431,1640781,1650918,79175,494739.0,50638615.0
2010-12-02,1654294,1657674,1640781,1647538,188570,493726.0,50638615.0
2010-12-03,1654272,1654272,1632289,1639089,127834,491195.0,50638615.0
2010-12-06,1628931,1639064,1623841,1625571,126272,487143.0,50638615.0
2010-12-07,1623836,1635682,1610322,1612053,222839,483092.0,50638615.0
2010-12-08,1618767,1620437,1584980,1603604,333188,480560.0,50638615.0
2010-12-09,1608659,1640775,1596815,1640779,268261,491701.0,50638615.0
2010-12-10,1645825,1650912,1632311,1644159,139570,492714.0,50638615.0
2010-12-13,1647515,1647515,1627205,1645848,163661,493220.0,50638615.0
2010-12-14,1634001,1659321,1634001,1645848,295210,493220.0,50638615.0
2010-12-15,1644113,1644113,1620443,1632330,249396,489169.0,50638615.0
2010-12-16,1634019,1637396,1620466,1637400,150202,490688.0,50638615.0
2010-12-17,1637371,1640751,1613681,1620502,312154,485624.0,50638615.0
2010-12-20,1608652,1620458,1598515,1615432,214918,484105.0,50638615.0
2010-12-21,1625540,1686353,1623830,1655987,522731,496258.0,50638615.0
2010-12-22,1633998,1645805,1612018,1642469,467400,492207.0,50638615.0
2010-12-23,1644161,1655964,1630607,1650918,188228,494739.0,50638615.0
2010-12-24,1654296,1672859,1640783,1661056,261136,497778.0,50638615.0
2010-12-27,1666091,1686361,1652574,1677954,329563,502841.0,50638615.0
2010-12-28,1669467,1723564,1654284,1674575,580552,501829.0,50638615.0
2010-12-29,1688070,1688070,1662711,1677954,178610,502841.0,50638615.0
2010-12-30,1679603,1686363,1652576,1684713,260004,504867.0,50638615.0
2011-01-03,1684685,1688065,1666085,1667816,271743,499803.0,50638615.0
2011-01-04,1666082,1672839,1647519,1662746,343018,498284.0,50638615.0
2011-01-05,1667777,1698187,1662691,1676265,555561,502335.0,50638615.0
2011-01-06,1681306,1684686,1659326,1662746,266201,498284.0,50638615.0
2011-01-07,1674537,1679584,1655934,1679644,247561,503348.0,50638615.0
2011-01-10,1679597,1681307,1655947,1655987,187568,496258.0,50638615.0
2011-01-11,1652571,1674551,1649191,1671195,213587,500816.0,50638615.0
2011-01-12,1671171,1681308,1657658,1671195,162440,500816.0,50638615.0
2011-01-13,1674550,1674550,1640763,1655987,410189,496258.0,50638615.0
2011-01-14,1650917,1662723,1640780,1654297,255430,495752.0,50638615.0
2011-01-17,1659326,1666083,1645810,1659367,336915,497271.0,50638615.0
2011-01-18,1654299,1667812,1639076,1664436,481661,498790.0,50638615.0
2011-01-19,1667812,1698219,1649209,1664436,633179,498790.0,50638615.0
2011-01-20,1661053,1664433,1639073,1661056,309723,497778.0,50638615.0
2011-01-21,1664428,1664428,1639068,1644159,202077,492714.0,50638615.0
2011-01-24,1639048,1649185,1639048,1645848,122593,493220.0,50638615.0
2011-01-25,1647537,1662724,1640781,1650918,232064,494739.0,50638615.0
2011-01-26,1645810,1662703,1637383,1655987,159111,496258.0,50638615.0
2011-01-27,1655947,1661033,1639053,1655987,241844,496258.0,50638615.0
2011-01-28,1655967,1655967,1640780,1654297,233153,495752.0,50638615.0
2011-01-31,1637403,1664433,1637403,1661056,219419,497778.0,50638615.0
2011-02-01,1672835,1698195,1645805,1645848,343894,493220.0,50638615.0
2011-02-07,1645805,1666078,1642428,1645848,150773,493220.0,50638615.0
2011-02-08,1661048,1661048,1639068,1644159,146460,492714.0,50638615.0
2011-02-09,1644161,1655964,1639071,1650918,229905,494739.0,50638615.0
2011-02-10,1647540,1672860,1642450,1654297,336804,495752.0,50638615.0
2011-02-11,1661044,1666094,1622171,1622191,409674,486131.0,50638615.0
2011-02-14,1623818,1635664,1596788,1620502,304349,485624.0,50638615.0
2011-02-15,1627198,1627198,1596788,1620502,155227,485624.0,50638615.0
2011-02-16,1615414,1639064,1615414,1625571,117269,487143.0,50638615.0
2011-02-17,1618771,1645798,1606925,1620502,163212,485624.0,50638615.0
2011-02-18,1617083,1635687,1612037,1628951,140462,488156.0,50638615.0
2011-02-21,1618769,1622146,1598496,1610363,139634,482586.0,50638615.0
2011-02-22,1596812,1605279,1556269,1561359,280889,467901.0,50638615.0
2011-02-23,1554544,1586661,1554544,1569808,132108,470433.0,50638615.0
2011-02-24,1579907,1579907,1554547,1576567,116361,472458.0,50638615.0
2011-02-25,1566399,1620456,1559643,1608673,151236,482080.0,50638615.0
2011-02-28,1608640,1630580,1588367,1630640,151341,488663.0,50638615.0
2011-03-02,1620438,1644128,1613682,1617122,117612,484612.0,50638615.0
2011-03-03,1618774,1639047,1617067,1627261,93791,487650.0,50638615.0
2011-03-04,1628925,1639062,1615408,1615432,154565,484105.0,50638615.0
2011-03-07,1613699,1632302,1610322,1612053,95541,483092.0,50638615.0
2011-03-08,1603552,1654272,1601882,1639089,168531,491195.0,50638615.0
2011-03-09,1647532,1647532,1635689,1637400,111481,490688.0,50638615.0
2011-03-10,1639039,1647506,1610302,1610363,139539,482586.0,50638615.0
2011-03-11,1596795,1610308,1566385,1566429,191600,469420.0,50638615.0
2011-03-14,1635687,1639064,1590054,1625571,373458,487143.0,50638615.0
2011-03-15,1635671,1635671,1541031,1569808,511729,470433.0,50638615.0
2011-03-16,1571478,1595128,1551168,1569808,138494,470433.0,50638615.0
2011-03-17,1556267,1568111,1530907,1546151,239189,463343.0,50638615.0
2011-03-18,1546135,1568115,1522485,1568118,137366,469926.0,50638615.0
2011-03-21,1569770,1586663,1568100,1579947,141274,473471.0,50638615.0
2011-03-22,1581633,1586683,1571500,1581637,109940,473977.0,50638615.0
2011-03-23,1588372,1595129,1569772,1586706,145203,475497.0,50638615.0
2011-03-24,1622149,1627195,1603545,1613743,350494,483599.0,50638615.0
2011-03-25,1620459,1625546,1600186,1612053,136790,483092.0,50638615.0
2011-03-28,1630592,1630592,1605272,1612053,124272,483092.0,50638615.0
2011-03-29,1608646,1666082,1608646,1662746,507683,498284.0,50638615.0
2011-03-30,1662726,1664432,1642452,1664436,306065,498790.0,50638615.0
2011-03-31,1662706,1666082,1637386,1662746,280191,498296.0,50639866.0
2011-04-01,1654277,1666083,1639053,1655987,259561,496271.0,50639866.0
2011-04-04,1645810,1661036,1642433,1659367,185515,497283.0,50639866.0
2011-04-05,1655946,1698200,1650899,1659367,555541,497283.0,50639866.0
2011-04-06,1664408,1677922,1642428,1642469,336360,492219.0,50639866.0
2011-04-07,1650890,1650890,1625533,1630640,179576,488675.0,50639866.0
2011-04-08,1639042,1740439,1632286,1689783,1541591,506399.0,50639866.0
2011-04-11,1698186,1748866,1681293,1686403,990707,505386.0,50639866.0
2011-04-12,1723556,1782699,1698196,1715130,1752714,513995.0,50639866.0
2011-04-13,1723547,1723547,1655933,1683024,716789,504373.0,50639866.0
2011-04-14,1689706,1698173,1601883,1632330,1026766,489181.0,50639866.0
2011-04-15,1632302,1634012,1591759,1615432,692406,484117.0,50639866.0
2011-04-18,1615387,1615387,1571464,1596845,613345,478547.0,50639866.0
2011-04-19,1576543,1652579,1576543,1634020,631062,489688.0,50639866.0
2011-04-20,1639042,1652555,1605255,1613743,599316,483611.0,50639866.0
2011-04-21,1630574,1635661,1596787,1600224,323996,479560.0,50639866.0
2011-04-22,1600181,1610315,1576528,1593465,374538,477534.0,50639866.0
2011-04-25,1593422,1600178,1578238,1590086,196385,476521.0,50639866.0
2011-04-26,1584996,1608646,1574859,1586706,267992,475508.0,50639866.0
2011-04-27,1590060,1600197,1574877,1574878,314207,471964.0,50639866.0
2011-04-28,1576547,1579924,1561360,1574878,243632,471964.0,50639866.0
2011-04-29,1576549,1588392,1564742,1588396,227145,476015.0,50639866.0
2011-05-02,1581615,1596802,1581615,1590086,194502,476521.0,50639866.0
2011-05-03,1593420,1596800,1579906,1579947,190138,473483.0,50639866.0
2011-05-04,1583285,1595132,1579908,1590086,145308,476521.0,50639866.0
2011-05-06,1588375,1591752,1573152,1590086,169492,476521.0,50639866.0
2011-05-09,1591767,1595148,1571497,1571498,204282,470951.0,50639866.0
2011-05-11,1571472,1574852,1556249,1563049,208106,468419.0,50639866.0
2011-05-12,1563006,1564716,1532600,1554600,280745,465887.0,50639866.0
2011-05-13,1554551,1557931,1520764,1520805,220589,455759.0,50639866.0
2011-05-16,1512333,1522466,1486973,1503907,324478,450695.0,50639866.0
2011-05-17,1490370,1507263,1490370,1498837,194311,449176.0,50639866.0
2011-05-18,1512319,1546106,1498806,1530943,182102,458797.0,50639866.0
2011-05-19,1535983,1535983,1486973,1503907,211537,450695.0,50639866.0
2011-05-20,1488661,1505591,1485281,1492078,162056,447150.0,50639866.0
2011-05-23,1475132,1492066,1453192,1456593,248658,436516.0,50639866.0
2011-05-24,1436316,1459969,1436316,1453213,115649,435503.0,50639866.0
2011-05-25,1463300,1463300,1402464,1421107,150390,425881.0,50639866.0
2011-05-26,1387275,1427818,1387275,1409279,106501,422336.0,50639866.0
2011-05-27,1395720,1405857,1387293,1397450,174705,418792.0,50639866.0
2011-05-30,1402470,1409227,1356877,1368724,170096,410183.0,50639866.0
2011-05-31,1351804,1414328,1350134,1414348,199555,423856.0,50639866.0
2011-06-01,1409216,1417682,1392323,1402520,90921,420311.0,50639866.0
2011-06-02,1385578,1385578,1368685,1383932,119118,414741.0,50639866.0
2011-06-03,1382184,1397408,1372051,1389001,76904,416260.0,50639866.0
2011-06-07,1377139,1402459,1363626,1402520,66225,420311.0,50639866.0
2011-06-08,1399075,1415968,1385561,1385622,68793,415247.0,50639866.0
2011-06-09,1378807,1405837,1355157,1392381,158981,417273.0,50639878.0
2011-06-10,1392329,1429533,1368679,1427866,138739,427907.0,50639878.0
2011-06-13,1422776,1431203,1402466,1427866,113040,427907.0,50639878.0
2011-06-14,1419399,1443049,1419399,1427866,59580,427907.0,50639878.0
2011-06-15,1427845,1436312,1412622,1436315,70974,430439.0,50639878.0
2011-06-16,1426175,1441361,1412622,1436315,80121,430439.0,50639878.0
2011-06-17,1427845,1439691,1417711,1436315,140268,430464.0,50642785.0
2011-06-20,1436297,1446434,1421074,1444764,43625,432996.0,50642785.0
2011-06-21,1441329,1458222,1432899,1454903,81044,436034.0,50642785.0
2011-06-22,1461624,1476847,1461624,1470111,62452,440592.0,50642785.0
2011-06-23,1461604,1480207,1456557,1471801,55995,441099.0,50642785.0
2011-06-24,1468366,1498809,1468366,1481939,85533,444159.0,50645287.0
2011-06-27,1481898,1498832,1459958,1487009,102150,445679.0,50645287.0
2011-06-28,1475147,1498834,1475147,1495458,60920,448211.0,50645287.0
2011-06-29,1495442,1517381,1495442,1514045,82577,453782.0,50645287.0
2011-06-30,1524151,1546131,1512344,1546151,136170,463404.0,50645287.0
2011-07-01,1547777,1573133,1520747,1527564,133955,457833.0,50645287.0
2011-07-04,1541051,1554564,1486991,1495458,149623,448211.0,50645287.0
2011-07-05,1495429,1537642,1495429,1537702,96950,460872.0,50645287.0
2011-07-06,1539354,1547781,1520751,1544461,55670,462898.0,50645287.0
2011-07-07,1535977,1561334,1535977,1547841,80128,463911.0,50645287.0
2011-07-08,1554558,1554558,1534284,1542772,49645,462391.0,50645287.0
2011-07-11,1534262,1549485,1525835,1537702,74361,460872.0,50645287.0
2011-07-12,1517400,1534294,1493747,1498837,84475,449224.0,50645287.0
2011-07-13,1486966,1503859,1478499,1481939,112395,444159.0,50645287.0
2011-07-14,1466708,1485268,1443055,1459972,175153,437575.0,50645287.0
2011-07-15,1453197,1471761,1453197,1470111,73460,440614.0,50645287.0
2011-07-18,1503876,1508966,1470093,1476870,110801,442640.0,50645287.0
2011-07-19,1454870,1486983,1453200,1476870,87442,442640.0,50645287.0
2011-07-20,1480216,1510623,1480216,1503907,111487,450743.0,50645287.0
2011-07-21,1490349,1519089,1490349,1503907,74294,450743.0,50645287.0
2011-07-22,1514007,1532611,1507251,1520805,83178,455808.0,50645287.0
2011-07-25,1520779,1524159,1495459,1508976,84094,452262.0,50645287.0
2011-07-26,1502195,1510625,1493732,1510666,82466,452769.0,50645287.0
2011-07-27,1510641,1510641,1493747,1495458,76395,448211.0,50645287.0
2011-07-28,1471741,1486965,1463315,1465042,105984,439095.0,50645287.0
2011-07-29,1459954,1473471,1459954,1470111,54064,440614.0,50645287.0
2011-08-01,1470077,1502194,1470077,1497148,42398,448717.0,50645287.0
2011-08-02,1492073,1493743,1458246,1476870,79453,442640.0,50645287.0
2011-08-03,1453205,1454875,1422798,1436315,125779,430485.0,50645287.0
2011-08-04,1436285,1441335,1402458,1409279,179424,422382.0,50645287.0
2011-08-05,1317990,1380513,1304477,1319720,242791,395540.0,50645287.0
2011-08-08,1309547,1314633,1162557,1189607,342122,356543.0,50645287.0
2011-08-09,1110146,1132086,1012126,1035837,838863,310456.0,50645287.0
2011-08-10,1094950,1105083,1047646,1061184,656398,318052.0,50645287.0
2011-08-11,1013836,1072980,996943,1035837,388414,310456.0,50645287.0
2011-08-12,1064533,1079756,1035796,1037527,298464,310962.0,50645287.0
2011-08-16,1074686,1106802,1056082,1093289,258007,327675.0,50645287.0
2011-08-17,1091577,1164238,1079771,1155811,209797,346414.0,50645287.0
2011-08-18,1149040,1149040,1106790,1113567,177665,333752.0,50645287.0
2011-08-19,1057784,1078054,1049317,1054424,127183,316027.0,50645287.0
2011-08-22,1035794,1064534,1018904,1030767,91272,308936.0,50645287.0
2011-08-23,1047627,1066231,1039160,1056114,102491,316533.0,50645287.0
2011-08-24,1062831,1076385,1045938,1051045,90718,315014.0,50645287.0
2011-08-25,1056069,1069622,1030749,1044286,113249,312988.0,50645287.0
2011-08-26,1023971,1059428,1023971,1049355,78982,314507.0,50645287.0
2011-08-29,1076394,1098334,1061170,1083151,111397,324636.0,50645287.0
2011-08-30,1101703,1123683,1089896,1116946,126455,334765.0,50645287.0
2011-08-31,1130449,1149048,1108465,1149052,115621,344388.0,50645287.0
2011-09-01,1149049,1172699,1132116,1142293,168117,342362.0,50645287.0
2011-09-02,1132092,1147315,1115198,1125395,54396,337298.0,50645287.0
2011-09-05,1116932,1116932,1067922,1069633,70692,320585.0,50645287.0
2011-09-06,1030729,1089873,1022263,1039216,140319,311469.0,50645287.0
2011-09-07,1056072,1127062,1056072,1123706,109471,336791.0,50645287.0
2011-09-08,1147319,1169302,1116912,1143983,179250,342869.0,50645287.0
2011-09-09,1128728,1140574,1103408,1103428,80191,330714.0,50645287.0
2011-09-14,1118587,1118587,1067907,1081461,90653,324130.0,50645287.0
2011-09-15,1083141,1105084,1037511,1054424,127504,316027.0,50645287.0
2011-09-16,1084820,1086530,1062840,1086530,107342,325649.0,50645287.0
2011-09-19,1086522,1103415,1067922,1069633,67268,320585.0,50645287.0
2011-09-20,1052698,1079765,1052698,1073012,55180,321598.0,50645287.0
2011-09-21,1064542,1089902,1064542,1073012,96418,321598.0,50645287.0
2011-09-22,1051004,1061141,1030734,1052735,128059,315520.0,50645287.0
2011-09-23,1020619,1032422,974986,988523,198916,296275.0,50645287.0
2011-09-26,980026,1000336,897233,958107,253634,287159.0,50645287.0
2011-09-27,988493,988493,941193,958107,201942,287159.0,50645287.0
2011-09-28,959758,986788,947951,971625,122938,291210.0,50645287.0
2011-09-29,947938,1013841,925958,995282,150829,298301.0,50645287.0
2011-09-30,983404,1034124,981734,1025698,108667,307417.0,50645287.0
2011-10-04,946235,974972,941188,942899,62978,282601.0,50645287.0
2011-10-05,946229,952985,914112,914172,81969,273991.0,50645287.0
2011-10-06,931071,954721,931071,944589,108439,283107.0,50645287.0
2011-10-07,963133,985113,954706,958107,160541,287159.0,50645287.0
2011-10-10,966530,971620,954727,954727,60931,286146.0,50645287.0
2011-10-11,973249,980009,959736,959797,139971,287665.0,50645287.0
2011-10-12,959736,968202,946222,963176,66176,288678.0,50645287.0
2011-10-13,969892,986785,966515,968246,151859,290197.0,50645287.0
2011-10-14,963133,968220,946240,956417,73670,286652.0,50645287.0
2011-10-17,963115,971582,956359,966556,126147,289691.0,50645287.0
2011-10-18,951347,961483,946260,954727,93009,286146.0,50645287.0
2011-10-19,958104,958104,944588,947968,82400,284120.0,50645287.0
2011-10-20,949613,958077,925960,929381,98510,278549.0,50645287.0
2011-10-21,936104,949617,925967,949658,67372,284627.0,50645287.0
2011-10-24,951314,985101,944558,973315,186383,291717.0,50645287.0
2011-10-25,976649,985116,961466,961486,105856,288172.0,50645287.0
2011-10-26,961446,963116,944553,959797,102023,287665.0,50645287.0
2011-10-27,963147,1039184,963147,1000351,455512,299820.0,50645287.0
2011-10-28,1035783,1039160,981723,983454,298035,294756.0,50645287.0
2011-10-31,973274,988497,958091,975005,165033,292223.0,50645287.0
2011-11-01,963149,971615,937829,941209,198252,282094.0,50645287.0
2011-11-02,922605,941205,917515,941209,110152,282094.0,50645287.0
2011-11-03,949632,949632,931069,937829,83226,281081.0,50645287.0
2011-11-04,944565,964838,942855,942899,147470,282601.0,50645287.0
2011-11-07,951327,958084,936104,949658,100032,284627.0,50645287.0
2011-11-08,949620,963133,947950,956417,91566,286652.0,50645287.0
2011-11-09,961445,988475,961445,969935,216151,290704.0,50645287.0
2011-11-10,939477,946233,929340,929381,233159,278549.0,50645287.0
2011-11-11,949632,949632,932739,941209,79165,282094.0,50645287.0
2011-11-14,956364,974964,947934,973315,151878,291717.0,50645287.0
2011-11-15,963135,974979,958085,964866,69777,289185.0,50645287.0
2011-11-16,976647,978357,939484,953037,115957,285639.0,50645287.0
2011-11-17,937814,956377,929347,953037,168925,285639.0,50645287.0
2011-11-18,936124,959774,936124,951348,72002,285133.0,50645287.0
2011-11-21,951347,953017,936124,951348,95994,285133.0,50645287.0
2011-11-22,944591,951347,929367,951348,79600,285133.0,50645287.0
2011-11-23,949612,949612,925962,936140,119295,280575.0,50645287.0
2011-11-24,936097,939477,927670,929381,59874,278549.0,50645287.0
2011-11-25,925982,937826,920896,937829,91912,281081.0,50645287.0
2011-11-28,924295,946235,924295,946278,78170,283614.0,50645287.0
2011-11-29,946227,988480,941180,980074,182160,293743.0,50645287.0
2011-11-30,958073,983393,939470,983454,262713,294756.0,50645287.0
2011-12-01,1013859,1023996,980033,985143,330117,295262.0,50645287.0
2011-12-02,991860,993530,968207,980074,110419,293743.0,50645287.0
2011-12-05,980009,980009,958066,963176,137971,288678.0,50645287.0
2011-12-06,973269,986786,958086,961486,80658,288172.0,50645287.0
2011-12-07,969878,983391,961451,973315,100186,291720.0,50645789.0
2011-12-08,980029,980029,964842,964866,80221,289187.0,50645789.0
2011-12-09,959756,961463,946240,958107,95107,287162.0,50645789.0
2011-12-12,966501,978344,949607,976694,107245,292733.0,50645789.0
2011-12-13,963120,981724,958074,980074,113597,293746.0,50645789.0
2011-12-14,976658,1003725,968228,993592,180996,297797.0,50645789.0
2011-12-15,981742,990172,959762,988523,146402,296278.0,50645789.0
2011-12-16,988500,988500,968227,978384,123987,293239.0,50645789.0
2011-12-19,968223,978359,912456,961486,259177,288175.0,50645789.0
2011-12-20,959757,964843,937813,956417,102360,286655.0,50645789.0
2011-12-21,969895,976651,956378,971625,120977,291213.0,50645789.0
