아세아(002030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-01-05,42680,43107,42306,42894,3874,190505.0,4738929.0
2009-01-06,43640,44547,43160,43267,6889,192164.0,4738929.0
2009-01-07,43427,44387,42787,44228,4792,196429.0,4738929.0
2009-01-08,43747,44601,43267,43374,6785,192637.0,4738929.0
2009-01-09,43480,45347,43213,43267,7360,192164.0,4738929.0
2009-01-12,43427,43534,42253,42307,4330,187899.0,4738929.0
2009-01-13,43213,43213,41666,42360,7631,188135.0,4738929.0
2009-01-14,42360,43640,41079,43534,5421,193348.0,4738929.0
2009-01-15,42680,43107,41506,42627,10551,189320.0,4738929.0
2009-01-16,41933,43000,41613,42627,7577,189320.0,4738929.0
2009-01-19,42360,43213,41826,41827,13273,185766.0,4738929.0
2009-01-20,42040,42040,41079,41080,4510,182449.0,4738929.0
2009-01-21,40386,40386,38945,39693,5617,176288.0,4738929.0
2009-01-22,39906,40546,39265,40546,5842,180079.0,4738929.0
2009-01-23,40439,40653,39372,40226,2834,178658.0,4738929.0
2009-01-28,39799,41720,39799,40920,2810,181738.0,4738929.0
2009-01-29,41613,41933,41079,41880,3420,186003.0,4738929.0
2009-01-30,41826,43107,40973,43001,4240,190979.0,4738929.0
2009-02-02,42893,42947,41773,42574,5167,189083.0,4738929.0
2009-02-03,42253,43480,41773,42894,5871,190505.0,4738929.0
2009-02-04,42680,43747,42680,43481,4902,193111.0,4738929.0
2009-02-05,42787,45507,42733,45028,13679,199983.0,4738929.0
2009-02-06,46628,46628,44334,45348,6177,201404.0,4738929.0
2009-02-09,44867,45561,44867,45295,4563,201168.0,4738929.0
2009-02-10,45828,45828,44227,44814,4091,199035.0,4738929.0
2009-02-11,44547,45027,43107,44708,3308,198561.0,4738929.0
2009-02-12,44601,44601,43213,43321,4110,192401.0,4738929.0
2009-02-13,43747,44334,42947,43374,4375,192637.0,4738929.0
2009-02-16,43694,44387,42680,43161,3520,191690.0,4738929.0
2009-02-17,43160,43160,41186,41934,3182,186240.0,4738929.0
2009-02-18,41506,43213,40332,41613,5979,184818.0,4738929.0
2009-02-19,41933,43107,40012,40066,15644,177947.0,4738929.0
2009-02-20,40066,40546,34090,38412,13529,170601.0,4738929.0
2009-02-23,40226,40226,38412,39693,3321,176288.0,4738929.0
2009-02-24,39479,39479,37665,38199,6905,169654.0,4738929.0
2009-02-25,38945,40012,37985,38412,6870,170601.0,4738929.0
2009-02-26,38572,40919,38572,39960,4832,177473.0,4738929.0
2009-02-27,42413,42413,39052,39053,7970,173445.0,4738929.0
2009-03-02,38305,38785,37345,37612,6061,167047.0,4738929.0
2009-03-03,37398,38945,36651,38412,7052,170601.0,4738929.0
2009-03-04,38412,39906,37505,39906,6180,177236.0,4738929.0
2009-03-05,39532,41239,38945,40013,3802,177710.0,4738929.0
2009-03-06,39052,40866,39052,40760,8360,181027.0,4738929.0
2009-03-09,40653,41079,40066,40760,9962,181027.0,4738929.0
2009-03-10,40813,43213,40813,41240,8180,183160.0,4738929.0
2009-03-11,41720,43373,41720,42467,8841,188609.0,4738929.0
2009-03-12,43213,43747,42306,43747,10000,194296.0,4738929.0
2009-03-13,43747,44601,42947,44174,8020,196192.0,4738929.0
2009-03-16,44334,45774,42947,42947,9027,190742.0,4738929.0
2009-03-17,43747,45027,42787,45028,10326,199983.0,4738929.0
2009-03-18,44387,49082,44387,44974,7780,199746.0,4738929.0
2009-03-19,44974,45881,44280,44761,5830,198798.0,4738929.0
2009-03-20,44494,45241,44387,44761,5482,198798.0,4738929.0
2009-03-23,45187,45241,44174,44174,8336,196192.0,4738929.0
2009-03-24,44440,44707,43854,44548,7863,197850.0,4738929.0
2009-03-25,44601,44974,44067,44761,16717,198798.0,4738929.0
2009-03-26,46414,46414,44014,44281,6512,196666.0,4738929.0
2009-03-27,43747,44707,43534,44281,11724,196666.0,4738929.0
2009-03-30,44654,44707,42893,42894,3490,190505.0,4738929.0
2009-03-31,42947,43747,42947,43427,3401,192874.0,4738929.0
2009-04-01,43107,44280,42893,43267,16171,192164.0,4738929.0
2009-04-02,43587,44494,43427,44068,24690,195718.0,4738929.0
2009-04-03,44601,44814,43320,43747,12872,194296.0,4738929.0
2009-04-06,43320,45347,43320,44814,42172,199035.0,4738929.0
2009-04-07,44814,45881,44494,45135,24728,200457.0,4738929.0
2009-04-08,44867,44867,43534,43747,17204,194296.0,4738929.0
2009-04-09,44227,45134,43640,44281,17322,196666.0,4738929.0
2009-04-10,44654,45934,44654,45455,26420,201878.0,4738929.0
2009-04-13,46041,48282,45881,48282,40281,214437.0,4738929.0
2009-04-14,48388,50149,47535,48122,35809,213726.0,4738929.0
2009-04-15,48015,50522,47108,47109,70280,209224.0,4738929.0
2009-04-16,47268,48015,45668,46308,35096,205670.0,4738929.0
2009-04-17,46948,46948,44494,44921,16503,199509.0,4738929.0
2009-04-20,44334,45561,43960,45028,12335,199983.0,4738929.0
2009-04-21,44707,45668,44067,44814,10088,199035.0,4738929.0
2009-04-22,44867,44867,44494,44548,18205,197850.0,4738929.0
2009-04-23,44654,45241,44174,44334,25370,196902.0,4738929.0
2009-04-24,44707,44974,44227,44281,18507,196666.0,4738929.0
2009-04-27,44601,45134,44067,44334,20690,196902.0,4738929.0
2009-04-28,44707,45081,43640,43907,18811,195007.0,4738929.0
2009-04-29,43960,44387,43534,44334,11055,196902.0,4738929.0
2009-04-30,44494,48068,44387,47162,38025,209461.0,4738929.0
2009-05-04,48548,49615,48228,48762,21130,216569.0,4738929.0
2009-05-06,49722,50202,47908,48176,34747,213963.0,4738929.0
2009-05-07,48228,49509,48175,48389,19674,214910.0,4738929.0
2009-05-08,48655,49242,47695,48389,20710,214910.0,4738929.0
2009-05-11,48228,48548,47748,48549,9214,215621.0,4738929.0
2009-05-12,48548,49402,48228,49029,21671,217754.0,4738929.0
2009-05-13,49082,52710,48762,51537,29054,228890.0,4738929.0
2009-05-14,51536,51643,50309,50683,17825,225099.0,4738929.0
2009-05-15,51643,51856,50682,50683,10251,225099.0,4738929.0
2009-05-18,53350,56658,51963,53030,48779,235525.0,4738929.0
2009-05-19,54310,54310,51749,51910,54402,230549.0,4738929.0
2009-05-20,52443,53777,51589,53671,13250,238368.0,4738929.0
2009-05-21,53563,53563,52070,52390,13249,232681.0,4738929.0
2009-05-22,52283,52496,51323,51323,11834,227942.0,4738929.0
2009-05-25,49615,53297,48815,53297,23076,236710.0,4738929.0
2009-05-26,54951,55484,51269,52924,22306,235051.0,4738929.0
2009-05-27,52977,54417,51643,51750,15851,229838.0,4738929.0
2009-05-28,51216,51750,48922,50576,19030,224625.0,4738929.0
2009-05-29,50416,51003,49509,49669,7303,220597.0,4738929.0
2009-06-01,49669,53137,49242,51643,6871,229364.0,4738929.0
2009-06-02,51803,52710,50789,50790,13227,225573.0,4738929.0
2009-06-03,50789,51750,49615,49723,7253,220834.0,4738929.0
2009-06-04,49082,49936,48175,48176,15393,213963.0,4738929.0
2009-06-05,48282,49029,47535,48015,9851,213252.0,4738929.0
2009-06-08,47535,49615,47321,48336,8902,214673.0,4738929.0
2009-06-09,47321,49349,47321,47482,16144,210882.0,4738929.0
2009-06-10,47161,48228,47161,48015,15931,213252.0,4738929.0
2009-06-11,48068,48815,47695,48229,18691,214200.0,4738929.0
2009-06-12,48015,48548,47855,48229,8117,214200.0,4738929.0
2009-06-15,48015,51109,47535,50096,16186,222493.0,4738929.0
2009-06-16,50042,50682,48762,50363,13341,223677.0,4738929.0
2009-06-17,50362,50576,49776,49829,10205,221308.0,4738929.0
2009-06-18,49829,49829,48442,48656,10565,216095.0,4738929.0
2009-06-19,48655,49189,47802,48602,8384,215858.0,4738929.0
2009-06-22,48175,48869,48122,48656,6374,216095.0,4738929.0
2009-06-23,47962,48015,46628,46682,15252,207328.0,4738929.0
2009-06-24,46948,47535,46628,47215,5602,209698.0,4738929.0
2009-06-25,47268,48655,47268,47802,8040,212304.0,4738929.0
2009-06-26,48655,48655,47215,47802,6488,212304.0,4738929.0
2009-06-29,47802,48388,47481,47482,6488,210882.0,4738929.0
2009-06-30,48869,48869,47588,48229,4770,214200.0,4738929.0
2009-07-01,47268,48442,47268,48176,3736,213963.0,4738929.0
2009-07-02,48228,48548,47481,48549,7750,215621.0,4738929.0
2009-07-03,48335,49829,47588,49829,8750,221308.0,4738929.0
2009-07-06,49082,49882,48602,49349,5475,219175.0,4738929.0
2009-07-07,49189,50149,49189,49883,4986,221545.0,4738929.0
2009-07-08,49882,51163,49562,50470,16264,224151.0,4738929.0
2009-07-09,51003,51003,50202,50843,7094,225810.0,4738929.0
2009-07-10,50362,51643,50149,50576,9560,224625.0,4738929.0
2009-07-13,51643,51643,49349,49403,12792,219412.0,4738929.0
2009-07-14,49402,50096,49135,49403,12200,219412.0,4738929.0
2009-07-15,49402,51429,49242,51216,35269,227469.0,4738929.0
2009-07-16,51216,52176,50682,51003,56905,226521.0,4738929.0
2009-07-17,51003,52603,51003,51697,20294,229601.0,4738929.0
2009-07-20,51910,53030,51856,52817,7921,234577.0,4738929.0
2009-07-21,53030,53030,51856,51963,15551,230786.0,4738929.0
2009-07-22,52603,52603,51856,52177,10225,231734.0,4738929.0
2009-07-23,52603,53457,52070,53457,22412,237420.0,4738929.0
2009-07-24,53190,56444,53190,54631,17303,242633.0,4738929.0
2009-07-27,55377,56338,54630,54631,20096,242633.0,4738929.0
2009-07-28,54097,57298,54097,56018,19102,248794.0,4738929.0
2009-07-29,55377,56551,55164,55485,13208,246424.0,4738929.0
2009-07-30,56018,56338,54417,56338,12401,250215.0,4738929.0
2009-07-31,56124,57298,56124,57192,6270,254007.0,4738929.0
2009-08-03,57191,57831,56444,56445,5436,250689.0,4738929.0
2009-08-04,56764,57298,55911,56872,18301,252585.0,4738929.0
2009-08-05,56551,57725,56551,56552,15207,251163.0,4738929.0
2009-08-06,56551,58258,56124,57085,20392,253533.0,4738929.0
2009-08-07,57618,62846,57085,61353,58241,272488.0,4738929.0
2009-08-10,62313,63807,60712,62420,27577,277227.0,4738929.0
2009-08-11,62420,63487,61459,62100,17992,275806.0,4738929.0
2009-08-12,62846,62846,61246,61353,13593,272488.0,4738929.0
2009-08-13,61566,62420,61566,61673,8049,273910.0,4738929.0
2009-08-14,61886,62313,59859,59859,12335,265854.0,4738929.0
2009-08-17,61459,61459,59645,59859,19477,265854.0,4738929.0
2009-08-18,59859,62953,59752,60393,18208,268223.0,4738929.0
2009-08-19,60499,61673,60392,61460,8539,272962.0,4738929.0
2009-08-20,60819,62100,60499,61460,12297,272962.0,4738929.0
2009-08-21,62953,62953,61139,61993,13236,275332.0,4738929.0
2009-08-24,61779,63807,61779,62100,27166,275806.0,4738929.0
2009-08-25,62313,62313,58152,61780,14027,274384.0,4738929.0
2009-08-26,61779,62100,60926,61780,14166,274384.0,4738929.0
2009-08-27,61886,63273,60819,63167,12974,280545.0,4738929.0
2009-08-28,63273,63807,62206,63274,8235,281018.0,4738929.0
2009-08-31,63807,63807,62313,62313,6673,276753.0,4738929.0
2009-09-01,62313,63273,62313,62954,11608,279597.0,4738929.0
2009-09-02,62953,63807,61886,63060,16454,280071.0,4738929.0
2009-09-03,63060,63700,61353,61673,12636,273910.0,4738929.0
2009-09-04,61779,62313,61032,61460,16439,272962.0,4738929.0
2009-09-07,61032,61459,60286,60393,11632,268223.0,4738929.0
2009-09-08,60286,61459,59432,59646,12094,264906.0,4738929.0
2009-09-09,59325,59325,57938,58579,17743,260167.0,4738929.0
2009-09-10,58578,61673,58578,61673,14987,273910.0,4738929.0
2009-09-11,62420,62420,61139,61353,4832,272488.0,4738929.0
2009-09-14,61246,61779,60392,61140,5719,271541.0,4738929.0
2009-09-15,61032,62206,60286,61140,5807,271541.0,4738929.0
2009-09-16,61032,61673,60712,60713,7058,269645.0,4738929.0
2009-09-17,61139,61353,60179,60499,9031,268697.0,4738929.0
2009-09-18,60392,61673,59859,60713,12523,269645.0,4738929.0
2009-09-21,60819,62206,60712,61993,13410,275332.0,4738929.0
2009-09-22,61993,62100,61246,61566,5634,273436.0,4738929.0
2009-09-23,61139,61353,60179,60179,7480,267276.0,4738929.0
2009-09-24,61032,61246,59645,59646,12582,264906.0,4738929.0
2009-09-25,59005,60179,59005,59966,8256,266328.0,4738929.0
2009-09-28,59645,60606,59325,59646,5143,264906.0,4738929.0
2009-09-29,59645,60819,59645,60499,3358,268697.0,4738929.0
2009-09-30,59752,60712,59539,60499,5925,268697.0,4738929.0
2009-10-01,59752,60819,58792,59753,7213,265380.0,4738929.0
2009-10-05,58898,60179,58152,59753,11152,265380.0,4738929.0
2009-10-06,59112,60179,58578,58579,8495,260167.0,4738929.0
2009-10-07,58258,59219,58258,58792,5352,261115.0,4738929.0
2009-10-08,58792,62313,58258,61887,11254,274858.0,4738929.0
2009-10-09,60712,61886,60499,60820,5938,270119.0,4738929.0
2009-10-12,61779,62100,59645,59646,6561,264906.0,4738929.0
2009-10-13,59432,61032,59325,59966,7078,266328.0,4738929.0
2009-10-14,60712,60819,59965,60073,2036,266802.0,4738929.0
2009-10-15,60179,60926,59965,60179,6249,267276.0,4738929.0
2009-10-16,60179,61566,60179,60393,6624,268223.0,4738929.0
2009-10-19,60606,61673,60286,60499,4674,268697.0,4738929.0
2009-10-20,60606,61459,60606,61246,4929,272015.0,4738929.0
2009-10-21,61566,61779,60819,61780,4582,274384.0,4738929.0
2009-10-22,62313,62313,61032,61460,3213,272962.0,4738929.0
2009-10-23,61032,62420,60499,60926,4337,270593.0,4738929.0
2009-10-26,61779,61779,60499,60606,5306,269171.0,4738929.0
2009-10-27,61353,61353,59645,60393,8221,268223.0,4738929.0
2009-10-28,60819,60819,59325,60286,8652,267749.0,4738929.0
2009-10-29,60499,60499,58472,59753,11750,265380.0,4738929.0
2009-10-30,59752,61032,59219,61033,6022,271067.0,4738929.0
2009-11-02,60712,60712,59432,60393,4895,268223.0,4738929.0
2009-11-03,60392,60926,59752,60393,3926,268223.0,4738929.0
2009-11-04,60606,60606,59325,59326,6685,263484.0,4738929.0
2009-11-05,59219,59859,58152,58472,6388,259693.0,4738929.0
2009-11-06,58258,59539,58258,58686,2181,260641.0,4738929.0
2009-11-09,60392,60392,58685,58792,3369,261115.0,4738929.0
2009-11-10,59219,59432,58578,58792,3267,261115.0,4738929.0
2009-11-11,59432,59432,58365,58579,2928,260167.0,4738929.0
2009-11-12,58578,59432,58152,58365,2697,259219.0,4738929.0
2009-11-13,59219,59219,58045,58686,1557,260641.0,4738929.0
2009-11-16,58898,58898,58045,58152,3887,258272.0,4738929.0
2009-11-17,57938,58898,57298,57832,7698,256850.0,4738929.0
2009-11-18,57831,58258,57298,57298,2403,254480.0,4738929.0
2009-11-19,57298,57618,56658,56978,3027,253059.0,4738929.0
2009-11-20,57618,57618,56338,57085,2722,253533.0,4738929.0
2009-11-23,57191,57191,56444,57192,2604,254007.0,4738929.0
2009-11-24,57725,57725,56764,57512,2277,255428.0,4738929.0
2009-11-25,57085,57725,55377,56338,2857,250215.0,4738929.0
2009-11-26,55591,56338,54524,54524,3733,242159.0,4738929.0
2009-11-27,53670,55377,50576,51430,8223,228416.0,4738929.0
2009-11-30,51429,53670,51216,53351,3990,236946.0,4738929.0
2009-12-01,52550,54204,51856,54204,8758,240738.0,4738929.0
2009-12-02,53137,53884,52977,53884,8528,239316.0,4738929.0
2009-12-03,53350,55377,53350,54418,6973,241685.0,4738929.0
2009-12-04,54844,55484,54417,55485,9957,246424.0,4738929.0
2009-12-07,55484,57191,54204,54951,7186,244055.0,4738929.0
2009-12-08,54204,54630,53990,54204,2234,240738.0,4738929.0
2009-12-09,53457,54417,53190,54204,10827,240738.0,4738929.0
2009-12-10,54204,54524,51963,51963,9724,230786.0,4738929.0
2009-12-11,52603,54737,52603,53991,7578,239790.0,4738929.0
2009-12-14,53777,56764,53777,55911,9871,248320.0,4738929.0
2009-12-15,55911,56444,54951,55805,2911,247846.0,4738929.0
2009-12-16,56018,58472,56018,58045,7436,257798.0,4738929.0
2009-12-17,57618,58578,56124,58579,6545,260167.0,4738929.0
2009-12-18,58578,58578,57191,58365,938,259219.0,4738929.0
2009-12-21,58472,58685,56551,57619,4489,255902.0,4738929.0
2009-12-22,57618,57725,56444,57725,3960,256376.0,4738929.0
2009-12-23,56978,57725,56444,56872,5660,252585.0,4738929.0
2009-12-24,56764,62953,56764,62954,7538,279597.0,4738929.0
2009-12-28,61139,62846,54524,61566,15373,273436.0,4738929.0
2009-12-29,58792,61353,58792,60820,3334,270119.0,4738929.0
2009-12-30,59432,61139,58258,59112,7457,262537.0,4738929.0
2010-01-04,60712,60712,59005,60179,2187,267276.0,4738929.0
2010-01-05,61353,61353,58898,59859,150256,265854.0,4738929.0
2010-01-06,60499,60499,58152,58259,11300,258746.0,4738929.0
2010-01-07,58685,58685,57511,57939,8028,257324.0,4738929.0
2010-01-08,61139,61139,58472,59112,13933,262537.0,4738929.0
2010-01-11,59112,59539,57831,58579,4131,260167.0,4738929.0
2010-01-12,58045,60179,57618,60179,7753,267276.0,4738929.0
2010-01-13,57831,59432,57831,58579,3466,260167.0,4738929.0
2010-01-14,58472,59965,58472,59753,9702,265380.0,4738929.0
2010-01-15,58898,60286,58792,60286,6772,267749.0,4738929.0
2010-01-18,59325,60819,58792,60820,7008,270119.0,4738929.0
2010-01-19,60819,61246,59432,61246,8371,272015.0,4738929.0
2010-01-20,61139,61139,58152,59646,12088,264906.0,4738929.0
2010-01-21,59325,59965,58898,59646,5180,264906.0,4738929.0
2010-01-22,59965,60072,57085,58686,8699,260641.0,4738929.0
2010-01-25,56551,59005,56551,57619,6301,255902.0,4738929.0
2010-01-26,57725,58685,57085,57085,15633,253533.0,4738929.0
2010-01-27,57191,58472,56444,57512,11405,255428.0,4738929.0
2010-01-28,57085,60819,55911,59646,17155,264906.0,4738929.0
2010-01-29,59432,61246,57618,57619,16204,255902.0,4738929.0
2010-02-01,57618,58152,56018,56978,3729,253059.0,4738929.0
2010-02-02,56978,57085,53990,54524,19727,242159.0,4738929.0
2010-02-03,54737,56018,54097,54844,11905,243581.0,4738929.0
2010-02-04,54844,55271,53777,54311,7443,241211.0,4738929.0
2010-02-05,53777,54310,52656,53564,10361,237894.0,4738929.0
2010-02-08,53350,54204,53083,53084,2935,235762.0,4738929.0
2010-02-09,53670,54417,53030,53030,5889,235525.0,4738929.0
2010-02-10,53083,53670,51216,53030,16090,235525.0,4738929.0
2010-02-11,53884,54737,53030,53457,4286,237420.0,4738929.0
2010-02-12,53457,53457,52283,52977,7254,235288.0,4738929.0
2010-02-16,52817,54097,52763,53884,4122,239316.0,4738929.0
2010-02-17,53563,54630,53563,54204,2051,240738.0,4738929.0
2010-02-18,53884,54951,53190,54951,3087,244055.0,4738929.0
2010-02-19,55271,55271,53137,53190,1745,236236.0,4738929.0
2010-02-22,53350,54417,53137,54311,3780,241211.0,4738929.0
2010-02-23,54310,54524,53350,53991,1702,239790.0,4738929.0
2010-02-24,53990,53990,53083,53084,3447,235762.0,4738929.0
2010-02-25,53190,53350,52336,52657,5948,233866.0,4738929.0
2010-02-26,52656,53350,52603,52604,955,233629.0,4738929.0
2010-03-02,52070,54204,52070,53137,6884,235999.0,4738929.0
2010-03-03,53350,53990,52763,52924,8344,235051.0,4738929.0
2010-03-04,52923,53457,52550,52817,8988,234577.0,4738929.0
2010-03-05,53243,53563,52710,53351,6670,236946.0,4738929.0
2010-03-08,53350,55057,53297,54951,5515,244055.0,4738929.0
2010-03-09,54951,55057,54524,54951,2393,244055.0,4738929.0
2010-03-10,54951,56124,54417,55591,5483,246898.0,4738929.0
2010-03-11,56231,56231,54310,54311,8032,241211.0,4738929.0
2010-03-12,55057,55377,54204,54844,4999,243581.0,4738929.0
2010-03-15,54524,55271,54417,54524,2994,242159.0,4738929.0
2010-03-16,53990,55484,53990,54631,4351,242633.0,4738929.0
2010-03-17,54951,55911,54630,54951,3956,244055.0,4738929.0
2010-03-18,55697,55697,54737,55058,3784,244529.0,4738929.0
2010-03-19,55164,56124,54417,55058,7135,244529.0,4738929.0
2010-03-22,55377,55377,54417,55058,3774,244529.0,4738929.0
2010-03-23,55697,55804,55057,55378,1627,245950.0,4738929.0
2010-03-24,55377,56018,54951,55485,3858,246424.0,4738929.0
2010-03-25,55484,55697,54524,54524,2790,242159.0,4738929.0
2010-03-26,54524,54737,53457,54524,9321,242159.0,4738929.0
2010-03-29,53670,56124,53670,55485,5917,246424.0,4738929.0
2010-03-30,56018,56018,54417,55485,6958,246424.0,4738929.0
2010-03-31,56338,56338,54951,55485,5322,246424.0,4738929.0
2010-04-01,55697,56871,55271,56552,6602,251163.0,4738929.0
2010-04-02,56551,56658,55804,56125,2631,249268.0,4738929.0
2010-04-05,56124,56338,55164,55485,2761,246424.0,4738929.0
2010-04-06,55484,56018,55271,55485,3585,246424.0,4738929.0
2010-04-07,55697,56338,55484,55591,5631,246898.0,4738929.0
2010-04-08,55164,56018,55057,55485,7771,246424.0,4738929.0
2010-04-09,55484,55911,55164,55378,7323,245950.0,4738929.0
2010-04-12,55484,56231,54951,55911,6653,248320.0,4738929.0
2010-04-13,55591,58685,55591,57939,17140,257324.0,4738929.0
2010-04-14,57191,58578,56658,57512,3890,255428.0,4738929.0
2010-04-15,56444,58792,56444,58579,6162,260167.0,4738929.0
2010-04-16,58258,58578,56764,56872,3597,252585.0,4738929.0
2010-04-19,55697,56871,55697,56125,3848,249268.0,4738929.0
2010-04-20,56018,57191,56018,56658,2616,251637.0,4738929.0
2010-04-21,56124,57405,56124,56552,3464,251163.0,4738929.0
2010-04-22,56658,57618,55484,56872,7529,252585.0,4738929.0
2010-04-23,56871,56871,55911,56445,4741,250689.0,4738929.0
2010-04-26,56444,57191,56124,56658,2850,251637.0,4738929.0
2010-04-27,56764,56764,55911,55911,2601,248320.0,4738929.0
2010-04-28,55911,56124,54097,56125,16716,249268.0,4738929.0
2010-04-29,55484,56124,53777,54097,11641,240264.0,4738929.0
2010-04-30,54417,54524,53137,53884,7670,239316.0,4738929.0
2010-05-03,53990,54204,53350,53777,3410,238842.0,4738929.0
2010-05-04,53777,53884,52977,53777,4574,238842.0,4738929.0
2010-05-06,52443,53243,50416,52284,13171,232208.0,4738929.0
2010-05-07,49082,51323,48762,51216,9547,227469.0,4738929.0
2010-05-10,49936,51696,49829,51270,3650,227706.0,4738929.0
2010-05-11,51856,51963,50682,50896,4322,226047.0,4738929.0
2010-05-12,52283,52283,49989,49989,3924,222019.0,4738929.0
2010-05-13,52283,52283,49989,50470,7866,224151.0,4738929.0
2010-05-14,50469,50469,49402,49403,6607,219412.0,4738929.0
2010-05-17,49082,49082,47108,47962,7823,213015.0,4738929.0
2010-05-18,48869,49615,48015,49243,3865,218702.0,4738929.0
2010-05-19,49082,49082,47375,47589,4834,211356.0,4738929.0
2010-05-20,47055,48548,46841,47589,3774,211356.0,4738929.0
2010-05-24,46681,48922,46681,47269,1209,209935.0,4738929.0
2010-05-25,47321,47588,45134,46415,6696,206143.0,4738929.0
2010-05-26,46308,47748,45988,47162,4469,209461.0,4738929.0
2010-05-27,46414,47108,45294,46628,5815,207091.0,4738929.0
2010-05-28,46628,46681,46094,46202,5127,205196.0,4738929.0
2010-05-31,45988,46414,45988,46041,1957,204485.0,4738929.0
2010-06-01,46254,46361,45454,46362,4251,205906.0,4738929.0
2010-06-03,45881,46414,45721,46308,3960,205670.0,4738929.0
2010-06-04,46308,46361,45401,46308,5450,205670.0,4738929.0
2010-06-07,45454,46414,45454,46362,1895,205906.0,4738929.0
2010-06-08,46361,47215,45988,47055,2415,208987.0,4738929.0
2010-06-09,46468,46735,45934,45935,1944,204011.0,4738929.0
2010-06-10,45988,46201,45347,45935,4721,204011.0,4738929.0
2010-06-11,45934,46681,45934,46575,3637,206854.0,4738929.0
2010-06-14,46948,48388,46575,48336,5097,214673.0,4738929.0
2010-06-15,48335,48602,48015,48602,1731,215858.0,4738929.0
2010-06-16,48015,49722,48015,49509,4224,219886.0,4738929.0
2010-06-17,49509,49509,48548,49456,1600,219649.0,4738929.0
2010-06-18,48548,49509,48548,49349,2448,219175.0,4738929.0
2010-06-21,49295,51696,49242,51323,3581,227942.0,4738929.0
2010-06-22,50149,51269,49455,51270,2441,227706.0,4738929.0
2010-06-23,51216,51216,49882,50363,1280,223677.0,4738929.0
2010-06-24,50682,50682,49669,50149,840,222730.0,4738929.0
2010-06-25,50149,50149,48548,49403,1240,219412.0,4738929.0
2010-06-28,49402,49402,48495,48762,1540,216569.0,4738929.0
2010-06-29,50042,50042,48762,49349,1570,219175.0,4738929.0
2010-06-30,48122,49509,48122,49349,1780,219175.0,4738929.0
2010-07-01,48762,50362,48548,49989,3770,222019.0,4738929.0
2010-07-02,49989,49989,49082,49082,1080,217991.0,4738929.0
2010-07-05,48548,51056,48548,51056,3600,226758.0,4738929.0
2010-07-06,51163,53243,49455,52604,8172,233629.0,4738929.0
2010-07-07,52603,52603,50416,50416,2557,223914.0,4738929.0
2010-07-08,50416,50629,49615,49616,2123,220360.0,4738929.0
2010-07-09,49722,49829,49082,49403,1841,219412.0,4738929.0
2010-07-12,49402,50202,49135,49829,853,221308.0,4738929.0
2010-07-13,49829,50682,49189,50043,4940,222256.0,4738929.0
2010-07-14,50042,51109,49829,50363,3680,223677.0,4738929.0
2010-07-15,49615,50362,48282,48869,11971,217043.0,4738929.0
2010-07-16,48869,49936,48602,49936,2801,221782.0,4738929.0
2010-07-19,49455,49455,49029,49189,1312,218465.0,4738929.0
2010-07-20,49189,49189,48122,48282,2706,214437.0,4738929.0
2010-07-21,48922,48922,46788,46948,8792,208513.0,4738929.0
2010-07-22,46948,47215,46681,46895,2708,208276.0,4738929.0
2010-07-23,47321,47321,46628,46895,5506,208276.0,4738929.0
2010-07-26,46628,47428,46148,47109,3600,209224.0,4738929.0
2010-07-27,47001,47535,46948,47055,1283,208987.0,4738929.0
2010-07-28,46948,47962,46735,47802,2670,212304.0,4738929.0
2010-07-29,47802,47802,46948,47535,2239,211119.0,4738929.0
2010-07-30,48282,48282,46948,47589,1210,211356.0,4738929.0
2010-08-02,47588,48442,47268,47589,1231,211356.0,4738929.0
2010-08-03,47215,47962,46628,46948,2520,208513.0,4738929.0
2010-08-04,46575,47748,46414,46628,4811,207091.0,4738929.0
2010-08-05,46414,46414,45241,45295,7225,201168.0,4738929.0
2010-08-06,45668,46414,45347,45401,2944,201641.0,4738929.0
2010-08-09,45454,46735,45401,46735,4960,207565.0,4738929.0
2010-08-10,46948,47268,46414,46948,4921,208513.0,4738929.0
2010-08-11,47215,47215,45668,45668,380,202826.0,4738929.0
2010-08-12,45454,46575,45241,45348,12801,201404.0,4738929.0
2010-08-13,45347,45828,45134,45401,2174,201641.0,4738929.0
2010-08-16,45187,45934,44120,45188,4343,200694.0,4738929.0
2010-08-17,45668,46148,44921,45241,1810,200931.0,4738929.0
2010-08-18,45347,45881,45134,45348,5102,201404.0,4738929.0
2010-08-19,45241,45881,45187,45508,8200,202115.0,4738929.0
2010-08-20,46094,47908,45561,47482,8993,210882.0,4738929.0
2010-08-23,47481,49082,47481,48549,2992,215621.0,4738929.0
2010-08-24,48015,48068,46948,46948,2677,208513.0,4738929.0
2010-08-25,46948,48015,46841,48015,13210,213252.0,4738929.0
2010-08-26,47108,48015,47108,47482,530,210882.0,4738929.0
2010-08-27,47481,47481,46041,46095,7430,204722.0,4738929.0
2010-08-30,46148,47055,45774,47055,3092,208987.0,4738929.0
2010-08-31,46468,47215,45454,47055,7410,208987.0,4738929.0
2010-09-01,47055,47802,46201,47695,1942,211830.0,4738929.0
2010-09-02,47695,47908,47215,47909,2851,212778.0,4738929.0
2010-09-03,47855,48335,47161,47909,7390,212778.0,4738929.0
2010-09-06,47161,48015,47108,47109,2050,209224.0,4738929.0
