녹십자(006280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-21,119399,124471,119399,124471,123285,1216549.0,9011477.0
2010-06-22,124471,128158,123088,127238,81577,1243584.0,9011477.0
2010-06-23,127236,128619,124932,124932,75189,1221055.0,9011477.0
2010-06-24,125853,130463,125853,129543,102286,1266113.0,9011477.0
2010-06-25,129540,134612,128618,133691,130031,1306664.0,9011477.0
2010-06-28,133690,135073,130463,135075,76816,1320181.0,9011477.0
2010-06-29,133690,134152,127697,131387,129507,1284135.0,9011477.0
2010-06-30,128158,131846,125853,129543,109988,1266113.0,9011477.0
2010-07-01,128158,128619,124932,126777,57379,1239078.0,9011477.0
2010-07-02,126315,126776,122626,123550,106237,1207538.0,9011477.0
2010-07-05,123548,125392,123088,124471,29151,1216549.0,9011477.0
2010-07-06,124009,124009,120321,121244,48900,1185009.0,9011477.0
2010-07-07,122626,128158,120782,127238,71541,1243584.0,9011477.0
2010-07-08,128158,130924,126315,130465,97642,1275124.0,9011477.0
2010-07-09,131385,133229,128158,129543,69363,1266113.0,9011477.0
2010-07-12,129541,129541,125853,126777,42280,1239078.0,9011477.0
2010-07-13,126775,129079,125392,126315,32098,1234572.0,9011477.0
2010-07-14,126776,128619,122626,124011,63972,1212044.0,9011477.0
2010-07-15,124471,125853,124009,125855,29896,1230067.0,9011477.0
2010-07-16,125853,126775,121244,126315,78208,1234572.0,9011477.0
2010-07-19,123548,125392,123548,124471,18398,1216549.0,9011477.0
2010-07-20,123548,125853,122165,122627,29063,1198526.0,9011477.0
2010-07-21,122626,123088,121244,122167,34878,1194021.0,9011477.0
2010-07-22,121704,122626,119860,119862,29041,1171492.0,9011477.0
2010-07-23,121244,121704,118938,121705,70703,1189515.0,9011477.0
2010-07-26,122626,124471,120321,124471,29477,1216549.0,9011477.0
2010-07-27,123548,124009,122626,124011,23403,1212044.0,9011477.0
2010-07-28,124471,124471,122626,123550,22182,1207538.0,9011477.0
2010-07-29,123548,123548,121704,123088,14685,1203032.0,9011477.0
2010-07-30,123548,126776,122165,126777,36861,1239078.0,9011477.0
2010-08-02,127697,127697,123088,124471,39019,1216549.0,9011477.0
2010-08-03,125392,125853,123088,123088,21395,1203032.0,9011477.0
2010-08-04,122626,125853,121244,124471,32409,1216549.0,9011477.0
2010-08-05,124471,129541,124471,128621,106623,1257101.0,9011477.0
2010-08-06,131846,135073,130002,135075,130506,1320181.0,9011477.0
2010-08-09,135996,139222,134152,135536,71026,1324687.0,9011477.0
2010-08-10,134613,135073,131385,133231,40629,1302158.0,9011477.0
2010-08-11,130924,131385,124471,126315,119324,1234572.0,9011477.0
2010-08-12,124009,131846,123088,127699,74114,1248090.0,9011477.0
2010-08-13,129079,136457,127236,135996,119329,1329193.0,9011477.0
2010-08-16,136917,140144,132768,139685,83249,1365239.0,9011477.0
2010-08-17,140605,146137,140144,145677,172846,1423813.0,9011477.0
2010-08-18,144754,147060,142449,146139,96151,1428319.0,9011477.0
2010-08-19,145216,146598,139222,140146,84630,1369745.0,9011477.0
2010-08-20,139683,142910,133690,135996,121435,1329193.0,9011477.0
2010-08-23,137840,142449,136457,137380,135144,1342710.0,9011477.0
2010-08-24,139222,139683,133690,139685,67058,1365239.0,9011477.0
2010-08-25,137379,140605,135996,137840,53883,1347216.0,9011477.0
2010-08-26,136917,140144,133229,136458,88413,1333699.0,9011477.0
2010-08-27,136457,142910,135073,142913,117225,1396779.0,9011477.0
2010-08-30,143833,146598,141066,142913,55670,1396779.0,9011477.0
2010-08-31,142910,143833,136917,141990,62788,1387767.0,9011477.0
2010-09-01,142910,143833,139222,143834,81546,1405790.0,9011477.0
2010-09-02,144754,146598,141989,145677,47798,1423813.0,9011477.0
2010-09-03,146598,148443,144293,145216,67082,1419308.0,9011477.0
2010-09-06,146137,149826,142910,144756,71155,1414802.0,9011477.0
2010-09-07,145677,145677,140605,141529,57835,1383262.0,9011477.0
2010-09-08,142449,144293,141527,142451,36559,1392273.0,9011477.0
2010-09-09,145677,146137,141527,142913,62972,1396779.0,9011477.0
2010-09-10,143833,145216,141989,142913,40238,1396779.0,9011477.0
2010-09-13,143371,148904,142910,147983,135217,1446342.0,9011477.0
2010-09-14,149365,149365,144754,144756,49368,1414802.0,9011477.0
2010-09-15,144292,144753,137378,141068,110846,1378756.0,9011477.0
2010-09-16,139222,140605,135535,135996,96792,1329193.0,9011477.0
2010-09-17,136457,138761,135996,137380,77373,1342710.0,9011477.0
2010-09-20,138301,139683,135073,136458,78767,1333699.0,9011477.0
2010-09-24,136917,138300,136457,136919,37388,1338204.0,9011477.0
2010-09-27,138301,138301,136917,138302,58222,1351722.0,9011477.0
2010-09-28,139222,141989,138761,140146,83355,1369745.0,9011477.0
2010-09-29,146598,147981,144293,147060,187100,1437331.0,9011477.0
2010-09-30,141066,142910,136457,142913,152672,1396779.0,9011477.0
2010-10-01,142449,142449,136457,136458,98873,1333699.0,9011477.0
2010-10-04,135996,137840,134613,135075,89686,1320181.0,9011477.0
2010-10-05,135535,137840,135073,136919,34383,1338204.0,9011477.0
2010-10-06,136457,137840,135535,136458,59158,1333699.0,9011477.0
2010-10-07,138301,139683,132768,133231,67931,1302158.0,9011477.0
2010-10-08,134612,135534,133689,133691,21888,1306664.0,9011477.0
2010-10-11,135534,135534,133689,133691,18747,1306664.0,9011477.0
2010-10-12,133690,134152,130463,133231,60380,1302158.0,9011477.0
2010-10-13,133690,133690,130463,131848,27036,1288641.0,9011477.0
2010-10-14,131846,132308,130002,132309,70073,1293147.0,9011477.0
2010-10-15,132307,134151,130923,133691,58715,1306664.0,9011477.0
2010-10-18,134612,134612,132767,133691,53135,1306664.0,9011477.0
2010-10-19,133690,134152,130002,132309,123248,1293147.0,9011477.0
2010-10-20,131385,131846,127697,128159,89496,1252595.0,9011477.0
2010-10-21,127697,127697,125392,126777,54973,1239078.0,9011477.0
2010-10-22,125392,132308,125392,132309,119833,1293147.0,9011477.0
2010-10-25,131838,135122,130900,131370,40144,1261607.0,9011477.0
2010-10-26,132308,133716,130431,132309,36539,1270618.0,9011477.0
2010-10-27,134184,136530,132777,134186,61023,1288641.0,9011477.0
2010-10-28,134184,135122,132308,134186,19650,1288641.0,9011477.0
2010-10-29,134654,134654,131370,132309,29700,1270618.0,9011477.0
2010-11-01,134184,134184,131370,132309,21030,1270618.0,9011477.0
2010-11-02,131838,132777,129493,129963,33298,1270664.0,9174469.0
2010-11-03,131838,132777,131370,131370,61185,1284426.0,9174469.0
2010-11-04,131370,133246,131370,131840,19271,1289013.0,9174469.0
2010-11-05,132308,133716,131370,133716,35991,1307362.0,9174469.0
2010-11-08,134184,134654,131838,133716,16384,1307362.0,9174469.0
2010-11-09,134184,134654,131838,131840,22226,1289013.0,9174469.0
2010-11-10,131838,132777,130431,131370,22739,1284426.0,9174469.0
2010-11-11,131370,134654,130431,131370,63314,1284426.0,9174469.0
2010-11-12,133246,135122,129493,130901,33094,1279838.0,9174469.0
2010-11-15,131370,132308,128085,129025,36524,1261489.0,9174469.0
2010-11-16,129023,129962,126677,127148,23030,1243141.0,9174469.0
2010-11-17,126677,127616,124801,126209,19538,1233966.0,9174469.0
2010-11-18,125739,128554,124801,127617,19365,1247728.0,9174469.0
2010-11-19,128085,129023,126677,126679,25389,1238553.0,9174469.0
2010-11-22,127147,129493,126677,126679,24494,1238553.0,9174469.0
2010-11-23,126209,127616,122925,123395,128392,1206443.0,9174469.0
2010-11-24,119640,121986,115886,117295,116130,1146809.0,9174469.0
2010-11-25,118232,119171,116356,116826,53037,1142221.0,9174469.0
2010-11-26,115886,117763,113540,114480,42811,1119285.0,9174469.0
2010-11-29,113540,116356,113540,116356,44656,1137634.0,9174469.0
2010-11-30,117763,117763,114479,114949,28973,1123872.0,9174469.0
2010-12-01,115886,116825,114010,115418,32139,1128460.0,9174469.0
2010-12-02,116356,119640,115886,117764,54368,1151396.0,9174469.0
2010-12-03,118702,121986,118702,119641,60331,1169745.0,9174469.0
2010-12-06,121517,123863,120578,121517,29983,1188094.0,9174469.0
2010-12-07,122925,122925,119640,120579,24906,1178919.0,9174469.0
2010-12-08,119640,121986,119171,121517,33342,1188094.0,9174469.0
2010-12-09,121517,122925,120578,122925,31102,1201855.0,9174469.0
2010-12-10,123393,127616,121986,125741,55573,1229379.0,9174469.0
2010-12-13,126677,129493,124801,125271,57261,1224792.0,9174469.0
2010-12-14,125270,126209,121986,121987,47764,1192681.0,9174469.0
2010-12-15,123863,131370,123393,126209,187892,1318029.0,9799469.0
2010-12-16,129493,129962,127616,128555,83599,1342527.0,9799469.0
2010-12-17,128554,129493,125739,126209,53697,1318029.0,9799469.0
2010-12-20,123863,124801,122925,123395,49684,1288630.0,9799469.0
2010-12-21,126209,127616,124331,126679,46817,1322928.0,9799469.0
2010-12-22,129493,134184,128554,132778,140522,1386625.0,9799469.0
2010-12-23,133246,133246,129493,129963,38064,1357226.0,9799469.0
2010-12-24,129023,130431,128554,128555,22477,1342527.0,9799469.0
2010-12-27,128554,131370,128554,129025,23125,1347427.0,9799469.0
2010-12-28,129023,130431,128554,129963,26349,1357226.0,9799469.0
2010-12-29,128554,129962,128085,129494,20720,1352327.0,9799469.0
2010-12-30,130431,130431,128554,130432,17043,1362126.0,9799469.0
2011-01-03,131370,131838,129493,131370,43583,1371926.0,9799469.0
2011-01-04,131370,133246,129962,130432,49088,1362126.0,9799469.0
2011-01-05,130431,131370,127616,128555,33327,1342527.0,9799469.0
2011-01-06,129962,130431,127616,128086,35441,1337628.0,9799469.0
2011-01-07,129493,129493,128085,129494,18834,1352327.0,9799469.0
2011-01-10,129962,129962,127147,128086,25323,1337628.0,9799469.0
2011-01-11,126677,127147,123863,124333,52259,1298430.0,9799469.0
2011-01-12,124331,124801,121517,121987,74160,1273931.0,9799469.0
2011-01-13,121986,123393,121047,121049,37247,1265201.0,9807757.0
2011-01-14,120578,121517,117294,119641,57050,1250489.0,9807757.0
2011-01-17,120109,121517,119171,121517,25843,1270105.0,9807757.0
2011-01-18,121986,121986,119640,119641,22006,1250489.0,9807757.0
2011-01-19,119640,119640,118232,119172,25737,1245585.0,9807757.0
2011-01-20,119171,121517,119171,120110,18348,1255393.0,9807757.0
2011-01-21,120578,121047,118232,119172,19679,1245585.0,9807757.0
2011-01-24,118702,118702,117294,118233,23610,1235777.0,9807757.0
2011-01-25,118232,119171,117294,117295,35746,1225970.0,9807757.0
2011-01-26,118232,119640,117294,117764,15186,1230874.0,9807757.0
2011-01-27,117763,118232,115418,115418,44749,1206354.0,9807757.0
2011-01-28,114948,116825,114479,114480,37124,1196546.0,9807757.0
2011-01-31,114010,117294,112133,117295,23344,1225970.0,9807757.0
2011-02-01,116356,117294,114010,114480,23928,1196546.0,9807757.0
2011-02-07,114948,116356,114010,114480,27081,1196546.0,9807757.0
2011-02-08,115418,119640,114479,119641,41517,1250489.0,9807757.0
2011-02-09,119640,121986,118232,121517,49058,1270105.0,9807757.0
2011-02-10,120109,120578,114479,117764,51709,1230874.0,9807757.0
2011-02-11,116825,117294,114010,114010,29338,1191642.0,9807757.0
2011-02-14,114948,114948,108380,108380,96703,1132796.0,9807757.0
2011-02-15,108849,109318,105565,106973,52628,1118084.0,9807757.0
2011-02-16,107910,108849,105565,108850,35380,1137700.0,9807757.0
2011-02-17,108849,111664,107910,111196,35017,1162219.0,9807757.0
2011-02-18,112133,114479,111194,114010,22843,1191642.0,9807757.0
2011-02-21,114010,115418,112133,114949,25766,1201450.0,9807757.0
2011-02-22,113072,113072,108849,110258,42206,1152411.0,9807757.0
2011-02-23,108849,112133,108380,112134,32472,1172027.0,9807757.0
2011-02-24,111194,112133,109318,110258,30137,1152411.0,9807757.0
2011-02-25,109787,110256,107910,109788,38340,1147508.0,9807757.0
2011-02-28,109787,114479,108380,114010,46083,1191642.0,9807757.0
2011-03-02,113072,116825,112133,116826,28391,1221066.0,9807757.0
2011-03-03,118232,119171,116356,118233,32973,1235777.0,9807757.0
2011-03-04,118702,118702,116825,118703,19611,1240681.0,9807757.0
2011-03-07,117763,118702,117763,117764,14493,1230874.0,9807757.0
2011-03-08,116825,118232,116356,116826,14328,1221066.0,9807757.0
2011-03-09,116356,118702,115886,118703,19834,1240681.0,9807757.0
2011-03-10,117763,118702,115886,118233,22217,1235777.0,9807757.0
2011-03-11,116825,121047,116356,121049,53048,1265201.0,9807757.0
2011-03-14,118232,121517,116356,121517,46447,1270105.0,9807757.0
2011-03-15,121047,122455,118702,121517,63980,1270105.0,9807757.0
2011-03-16,121517,122925,120578,121987,57624,1275008.0,9807757.0
2011-03-17,121047,121517,116825,120110,43939,1255393.0,9807757.0
2011-03-18,117763,121047,117294,118703,33340,1240681.0,9807757.0
2011-03-21,118232,119171,117294,118703,17744,1240681.0,9807757.0
2011-03-22,118232,120109,118232,119641,24287,1250489.0,9807757.0
2011-03-23,120578,121047,119640,120579,22181,1260297.0,9807757.0
2011-03-24,121047,122925,120578,121987,37542,1275008.0,9807757.0
2011-03-25,122455,126209,121517,125741,81778,1314239.0,9807757.0
2011-03-28,125739,126677,123393,124333,42086,1299528.0,9807757.0
2011-03-29,124331,125739,124331,125271,19671,1309336.0,9807757.0
2011-03-30,124801,127147,123863,127148,33049,1328951.0,9807757.0
2011-03-31,126209,127616,125739,127148,23497,1328951.0,9807757.0
2011-04-01,128085,129023,127147,127148,30598,1328951.0,9807757.0
2011-04-04,128554,128554,124801,128086,35757,1338759.0,9807757.0
2011-04-05,128085,128085,124801,126209,59187,1319143.0,9807757.0
2011-04-06,126209,127616,124801,126679,42825,1324047.0,9807757.0
2011-04-07,126677,126677,122925,122925,42982,1284816.0,9807757.0
2011-04-08,123863,124801,121986,123395,55738,1289720.0,9807757.0
2011-04-11,122455,122925,118702,120110,43763,1255393.0,9807757.0
2011-04-12,120109,121517,119171,120579,20457,1260297.0,9807757.0
2011-04-13,119171,120578,115418,116826,53391,1221066.0,9807757.0
2011-04-14,116825,131370,114948,129963,183196,1358374.0,9807757.0
2011-04-15,131838,137468,131370,137000,170029,1431933.0,9807757.0
2011-04-18,135592,140284,135592,139346,106604,1456452.0,9807757.0
2011-04-19,138876,138876,134184,136062,40753,1422125.0,9807757.0
2011-04-20,136530,139815,133246,134186,39776,1402509.0,9807757.0
2011-04-21,135122,138876,134654,138877,63535,1451548.0,9807757.0
2011-04-22,137938,139346,134184,136062,34800,1422125.0,9807757.0
2011-04-25,136062,137468,133246,133247,27913,1392701.0,9807757.0
2011-04-26,132777,132777,126677,126679,89282,1324047.0,9807757.0
2011-04-27,127616,132777,127147,131840,33683,1377990.0,9807757.0
2011-04-28,133716,135122,130900,132778,37024,1393661.0,9849197.0
2011-04-29,131370,131370,129023,130432,23509,1369038.0,9849197.0
2011-05-02,132777,134184,130900,134186,22405,1408435.0,9849197.0
2011-05-03,134184,134654,132308,133247,24695,1398586.0,9849197.0
2011-05-04,134654,139815,133246,137939,62533,1447832.0,9849197.0
2011-05-06,136530,139346,134184,134654,46242,1413360.0,9849197.0
2011-05-09,133716,137000,131838,131840,18770,1383812.0,9849197.0
2011-05-11,132777,132777,129493,129494,29489,1359189.0,9849197.0
2011-05-12,129493,134184,127616,128086,42521,1344415.0,9849197.0
2011-05-13,128554,135592,128085,135593,43897,1423209.0,9849197.0
2011-05-16,134184,134654,131838,133247,32777,1398586.0,9849197.0
2011-05-17,134184,135592,131838,132309,26304,1388737.0,9849197.0
2011-05-18,133716,134184,130900,132778,32302,1393661.0,9849197.0
2011-05-19,133246,137938,131838,134654,55838,1413360.0,9849197.0
2011-05-20,134184,137000,134184,136532,40788,1433058.0,9849197.0
2011-05-23,134184,137000,130900,133716,31986,1403511.0,9849197.0
2011-05-24,134654,134654,129962,129963,29536,1364114.0,9849197.0
2011-05-25,130431,131370,128085,128086,25411,1344415.0,9849197.0
2011-05-26,130900,132308,127616,132309,23641,1388737.0,9849197.0
2011-05-27,131838,133716,129493,131370,19367,1378888.0,9849197.0
2011-05-30,131370,137000,129962,137000,44297,1437983.0,9849197.0
2011-05-31,137468,137938,135122,137470,27534,1442907.0,9849197.0
2011-06-01,137468,137468,134184,136532,16504,1433058.0,9849197.0
2011-06-02,134184,135122,131838,132778,20130,1393661.0,9849197.0
2011-06-03,134654,138407,134654,136062,46687,1428134.0,9849197.0
2011-06-07,138876,139346,135122,135593,40434,1423209.0,9849197.0
2011-06-08,136062,137000,134654,137000,44885,1437983.0,9849197.0
2011-06-09,136530,139346,136062,137000,49853,1437983.0,9849197.0
2011-06-10,138876,139815,136062,136062,45977,1428134.0,9849197.0
2011-06-13,135592,145445,135592,144507,98278,1516776.0,9849197.0
2011-06-14,145914,149198,144507,148261,92495,1556173.0,9849197.0
2011-06-15,148729,151544,145445,151545,119414,1590645.0,9849197.0
2011-06-16,149198,157174,148259,155298,112494,1636900.0,9890637.0
2011-06-17,154828,154828,147321,148730,61699,1567666.0,9890637.0
2011-06-20,148729,151075,147791,151076,39830,1592393.0,9890637.0
2011-06-21,149667,151544,148729,151076,42790,1592393.0,9890637.0
2011-06-22,149198,150137,147791,148730,16931,1574234.0,9932077.0
2011-06-23,151075,151075,144975,146853,33752,1554370.0,9932077.0
2011-06-24,147791,149198,146853,148261,29301,1569268.0,9932077.0
2011-06-27,148259,149198,144975,147323,58618,1559336.0,9932077.0
2011-06-28,149198,149667,146383,146853,23628,1554370.0,9932077.0
2011-06-29,148260,149198,146383,148261,19145,1569268.0,9932077.0
2011-06-30,149667,152952,148729,151545,49104,1604030.0,9932077.0
2011-07-01,152013,152482,148729,150137,39362,1589132.0,9932077.0
2011-07-04,150606,152013,147791,151076,35956,1599064.0,9932077.0
2011-07-05,151075,151544,149198,149199,17313,1579200.0,9932077.0
2011-07-06,148259,149198,144975,146385,32764,1549404.0,9932077.0
2011-07-07,146383,147321,143568,146385,36431,1549404.0,9932077.0
2011-07-08,146853,148259,145445,147791,18630,1564302.0,9932077.0
2011-07-11,147791,149667,145445,148730,18071,1574234.0,9932077.0
2011-07-12,148729,152952,148259,150137,67498,1589132.0,9932077.0
2011-07-13,149198,153890,148729,153422,64198,1623895.0,9932077.0
2011-07-14,152013,154828,151544,153891,45313,1628861.0,9932077.0
2011-07-15,153890,161397,152952,160460,63257,1701220.0,9948653.0
2011-07-18,158582,160928,156236,159990,27476,1696245.0,9948653.0
2011-07-19,160928,163274,158582,158582,37733,1681322.0,9948653.0
2011-07-20,159990,164212,156705,163744,55830,1736040.0,9948653.0
2011-07-21,164212,165150,155298,157176,88592,1666399.0,9948653.0
2011-07-22,158582,158582,156236,156237,32256,1656451.0,9948653.0
2011-07-25,156705,159051,154828,157644,26230,1671374.0,9948653.0
2011-07-26,158582,161397,157174,159990,51969,1696245.0,9948653.0
2011-07-27,159520,161397,157644,159521,19665,1691271.0,9948653.0
2011-07-28,157644,159520,156705,158582,29517,1681322.0,9948653.0
2011-07-29,158112,165619,157644,161398,61089,1711168.0,9948653.0
2011-08-01,160458,163743,158582,161867,36847,1716143.0,9948653.0
2011-08-02,161866,167027,159990,160460,52638,1704763.0,9969373.0
2011-08-03,157174,163743,155766,162336,54534,1724702.0,9969373.0
2011-08-04,162335,162804,158582,159052,29420,1689809.0,9969373.0
2011-08-05,152013,158582,147321,153891,70505,1634977.0,9969373.0
2011-08-08,151075,155766,139815,149669,59244,1590115.0,9969373.0
2011-08-09,144975,144975,129962,140754,57566,1495406.0,9969373.0
2011-08-10,146853,147321,140753,142161,39281,1510360.0,9969373.0
2011-08-11,137000,148729,137000,143569,53047,1525314.0,9969373.0
2011-08-12,149667,159520,146383,159052,87407,1689809.0,9969373.0
2011-08-16,159051,164212,151075,160928,78976,1709747.0,9969373.0
2011-08-17,158582,158582,152952,156706,60882,1664885.0,9969373.0
2011-08-18,157174,167027,154359,167028,97751,1774548.0,9969373.0
2011-08-19,161866,168435,159051,160928,75539,1709747.0,9969373.0
2011-08-22,160928,166089,158112,160928,21853,1709747.0,9969373.0
2011-08-23,161397,167027,159520,166089,46703,1764579.0,9969373.0
2011-08-24,165619,165619,159990,159990,26267,1699778.0,9969373.0
2011-08-25,159990,162335,153890,153891,29881,1634977.0,9969373.0
2011-08-26,152013,154828,147791,152953,43440,1625008.0,9969373.0
2011-08-29,154359,155766,149667,150607,34159,1600084.0,9969373.0
2011-08-30,152013,156706,151544,155768,40569,1654916.0,9969373.0
2011-08-31,155766,161866,152952,161398,29976,1714732.0,9969373.0
2011-09-01,159520,161397,157174,157176,27977,1669870.0,9969373.0
2011-09-02,157174,158582,152952,158582,36252,1684824.0,9969373.0
2011-09-05,156236,161866,153890,156237,20046,1659901.0,9969373.0
2011-09-06,155766,157174,148729,156237,43806,1659901.0,9969373.0
2011-09-07,156706,157644,152952,153422,19464,1629992.0,9969373.0
2011-09-08,154359,155298,148729,150137,35822,1596426.0,9977661.0
2011-09-09,149197,151074,144036,144038,35287,1531571.0,9977661.0
2011-09-14,144037,150137,143568,149199,40164,1586448.0,9977661.0
2011-09-15,150137,155766,146853,152483,51670,1621370.0,9977661.0
2011-09-16,154828,155766,152013,154830,30722,1646314.0,9977661.0
2011-09-19,152013,157174,149667,152953,36259,1626359.0,9977661.0
2011-09-20,152013,156236,151075,155768,20368,1656292.0,9977661.0
2011-09-21,154828,157174,153890,154830,13439,1646314.0,9977661.0
2011-09-22,153890,162804,153890,160928,60376,1711169.0,9977661.0
2011-09-23,155298,157644,152013,155768,35130,1656292.0,9977661.0
2011-09-26,155766,157644,149198,150137,25731,1596426.0,9977661.0
2011-09-27,153421,155298,151544,152483,22956,1621370.0,9977661.0
2011-09-28,153890,156705,151544,152483,27384,1621370.0,9977661.0
2011-09-29,154359,154828,150606,152014,20031,1616381.0,9977661.0
2011-09-30,152482,162335,150606,159521,47843,1696202.0,9977661.0
2011-10-04,153890,162335,153890,162336,46633,1726135.0,9977661.0
2011-10-05,164681,164681,159051,160928,51559,1711169.0,9977661.0
2011-10-06,164212,167027,161866,166559,27895,1771035.0,9977661.0
2011-10-07,168903,170311,164212,166089,31775,1766046.0,9977661.0
2011-10-10,164681,169373,161397,169373,31368,1800968.0,9977661.0
2011-10-11,169373,172188,167497,167967,17131,1786001.0,9977661.0
2011-10-12,170311,171249,166089,166559,17035,1771035.0,9977661.0
2011-10-13,166089,168903,164212,167028,28028,1776024.0,9977661.0
2011-10-14,166089,169843,166089,167497,14090,1781012.0,9977661.0
2011-10-17,167965,170311,166089,167497,29306,1781012.0,9977661.0
2011-10-18,167027,173127,166089,171251,38139,1820923.0,9977661.0
2011-10-19,170781,174534,168903,168905,17277,1795979.0,9977661.0
2011-10-20,170781,173127,164212,164213,24871,1746091.0,9977661.0
2011-10-21,166558,167497,163274,166089,15626,1773381.0,10019101.0
2011-10-24,167497,167497,163274,164682,28529,1758352.0,10019101.0
2011-10-25,164681,166558,163743,164213,26080,1753343.0,10019101.0
2011-10-26,166089,166089,161397,161398,21686,1723285.0,10019101.0
2011-10-27,162804,163743,160928,161398,21573,1723285.0,10019101.0
2011-10-28,162804,165619,159051,159052,41901,1698238.0,10019101.0
2011-10-31,160928,165619,159520,162336,52164,1733304.0,10019101.0
2011-11-01,163274,163274,158112,158114,18513,1688219.0,10019101.0
2011-11-02,154828,163743,154359,159052,34372,1701750.0,10039821.0
2011-11-03,160928,162804,158112,162336,19847,1736889.0,10039821.0
2011-11-04,164212,166089,161397,162805,31148,1741909.0,10039821.0
2011-11-07,164681,165619,159051,161398,31704,1726849.0,10039821.0
2011-11-08,162335,162804,159990,161867,30138,1731869.0,10039821.0
2011-11-09,161866,162804,159990,161398,24720,1739679.0,10114413.0
2011-11-10,160458,164212,158112,161398,36390,1739679.0,10114413.0
2011-11-11,164212,164212,160458,163744,92451,1764965.0,10114413.0
2011-11-14,163743,165150,161397,161867,21088,1744736.0,10114413.0
2011-11-15,162335,162804,158582,161867,34909,1744736.0,10114413.0
2011-11-16,161397,161397,158112,159521,31401,1719450.0,10114413.0
2011-11-17,158582,159990,156236,159990,17616,1724507.0,10114413.0
2011-11-18,158582,160458,157174,159990,13110,1724507.0,10114413.0
2011-11-21,159990,159990,156705,157644,15047,1699221.0,10114413.0
2011-11-22,156236,161866,155766,160460,19605,1729565.0,10114413.0
2011-11-23,159990,159990,156705,157176,12495,1694164.0,10114413.0
2011-11-24,158582,160458,155766,159521,24986,1719450.0,10114413.0
2011-11-25,158582,159520,155766,159052,15331,1714393.0,10114413.0
2011-11-28,159520,160458,156706,159052,12234,1714393.0,10114413.0
2011-11-29,157644,159520,155298,158582,35133,1709336.0,10114413.0
2011-11-30,158582,159990,157174,159990,15051,1724507.0,10114413.0
2011-12-01,160458,163274,159051,160460,34358,1729565.0,10114413.0
2011-12-02,160928,162335,156705,158582,32609,1709336.0,10114413.0
2011-12-05,159520,159990,157174,159990,14689,1724507.0,10114413.0
2011-12-06,159520,160928,158582,160460,18066,1729565.0,10114413.0
2011-12-07,160928,161397,157174,158582,23425,1709336.0,10114413.0
2011-12-08,157644,159520,156236,158582,20114,1709336.0,10114413.0
2011-12-09,158582,159051,156236,158582,14307,1709336.0,10114413.0
2011-12-12,158112,161397,156236,161398,22493,1739679.0,10114413.0
2011-12-13,161397,161397,154828,154830,20753,1668878.0,10114413.0
2011-12-14,154828,154828,148260,148730,28772,1603134.0,10114413.0
2011-12-15,146853,147791,141691,142631,47181,1537391.0,10114413.0
2011-12-16,144037,146383,141691,142631,35699,1537391.0,10114413.0
2011-12-19,138876,139346,126677,129494,80135,1395789.0,10114413.0
2011-12-20,131370,134654,128554,129494,36737,1395789.0,10114413.0
2011-12-21,132777,134654,130900,132778,44177,1431189.0,10114413.0
2011-12-22,132777,134184,128085,131370,41894,1416018.0,10114413.0
2011-12-23,132308,139346,131370,137000,48038,1476704.0,10114413.0
2011-12-26,138876,140753,136062,138877,17642,1499386.0,10130989.0
2011-12-27,138876,140753,136530,138877,19727,1499386.0,10130989.0
2011-12-28,138407,140753,136530,138877,18988,1499386.0,10130989.0
2011-12-29,138407,139814,136062,137000,19334,1479124.0,10130989.0
2012-01-02,137000,141222,137000,140754,10420,1519648.0,10130989.0
2012-01-03,139815,142630,138407,139346,29602,1504452.0,10130989.0
2012-01-04,138876,140284,132777,133247,32508,1438600.0,10130989.0
2012-01-05,135122,137000,133246,134186,33145,1448731.0,10130989.0
2012-01-06,134184,140753,132308,140754,110330,1519648.0,10130989.0
2012-01-09,137938,139346,135122,135124,33241,1458862.0,10130989.0
2012-01-10,136062,138876,136062,137470,29266,1484190.0,10130989.0
2012-01-11,139346,141222,138407,139816,37850,1509517.0,10130989.0
2012-01-12,140753,140753,137468,140285,21506,1514583.0,10130989.0
2012-01-13,139346,140753,135122,136532,33350,1474059.0,10130989.0
2012-01-16,137000,137000,132308,132778,24072,1433535.0,10130989.0
2012-01-17,134184,137000,133716,135593,27835,1463928.0,10130989.0
2012-01-18,134654,137000,133246,133716,17186,1443666.0,10130989.0
2012-01-19,135122,136062,133246,133716,26581,1443666.0,10130989.0
2012-01-20,134184,136062,133716,134654,30092,1453797.0,10130989.0
2012-01-25,136062,138876,134654,138408,22869,1494321.0,10130989.0
2012-01-26,137938,139346,136530,137939,20121,1489255.0,10130989.0
2012-01-27,137468,137938,134654,135124,20053,1458862.0,10130989.0
2012-01-30,135592,136530,133716,133716,11734,1443666.0,10130989.0
2012-01-31,135122,136530,134184,134186,13648,1448731.0,10130989.0
2012-02-01,133246,133716,130431,130432,72836,1408207.0,10130989.0
2012-02-02,131370,132308,124801,125271,120960,1352487.0,10130989.0
2012-02-03,125270,127147,121047,121049,127120,1306898.0,10130989.0
2012-02-06,122455,122925,114479,116826,99112,1261308.0,10130989.0
2012-02-07,117294,125270,116825,124801,70702,1347422.0,10130989.0
2012-02-08,126677,128085,123863,125271,62683,1352487.0,10130989.0
