대한항공(003490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-02-26,17775,17880,17355,17407,315592,1179840.0,71289436.0
2004-02-27,17406,17985,17406,17986,422780,1219049.0,71289436.0
2004-03-02,18091,18931,18091,18880,1321601,1279645.0,71289436.0
2004-03-03,18984,19143,18774,19038,863580,1290339.0,71289436.0
2004-03-04,19037,19930,18931,19879,1901815,1347370.0,71289436.0
2004-03-05,19825,21089,19825,20668,2040776,1400837.0,71289436.0
2004-03-08,20876,21456,20615,20668,2016316,1400837.0,71289436.0
2004-03-09,20561,20876,20247,20668,644731,1400837.0,71289436.0
2004-03-10,20404,20826,20353,20564,534221,1393708.0,71289436.0
2004-03-11,20037,20353,19721,19985,817517,1354499.0,71289436.0
2004-03-12,19562,19879,17826,19300,913843,1308161.0,71289436.0
2004-03-15,19300,19458,18826,19038,415905,1290339.0,71289436.0
2004-03-16,18616,18826,18195,18827,495483,1276081.0,71289436.0
2004-03-17,18721,19037,18354,18880,1008301,1279645.0,71289436.0
2004-03-18,19195,19563,19037,19353,819290,1311726.0,71289436.0
2004-03-19,19352,19562,18826,19564,926648,1325984.0,71289436.0
2004-03-22,19248,19458,18931,18933,581213,1283210.0,71289436.0
2004-03-23,18721,19300,18616,19196,637347,1301032.0,71289436.0
2004-03-24,18984,19667,18984,19564,670110,1325984.0,71289436.0
2004-03-25,19563,19563,18459,18723,630374,1268952.0,71289436.0
2004-03-26,19248,19405,18721,18933,407411,1283210.0,71289436.0
2004-03-29,18985,19459,18985,19458,362153,1318855.0,71289436.0
2004-03-30,19616,19616,18985,18985,277262,1286774.0,71289436.0
2004-03-31,19248,19300,18458,18565,461058,1258259.0,71289436.0
2004-04-01,18668,19195,18616,19143,392037,1297468.0,71289436.0
2004-04-02,19458,20457,19405,20352,906785,1379451.0,71289436.0
2004-04-06,20616,20616,20089,20457,539160,1386580.0,71289436.0
2004-04-07,20458,20510,19984,20457,617261,1386580.0,71289436.0
2004-04-08,20457,20457,19878,19932,378352,1350935.0,71289436.0
2004-04-09,19668,19773,19195,19458,393044,1318855.0,71289436.0
2004-04-12,19248,20089,19248,19774,416992,1340241.0,71289436.0
2004-04-13,19773,19930,19143,19196,260737,1301032.0,71289436.0
2004-04-14,19036,19562,18930,19196,277121,1301032.0,71289436.0
2004-04-16,19143,19405,19037,19143,239761,1297468.0,71289436.0
2004-04-19,19144,19616,19037,19617,277673,1329548.0,71289436.0
2004-04-20,19826,19879,19248,19353,459210,1311726.0,71289436.0
2004-04-21,19090,19352,18826,18827,647419,1276081.0,71289436.0
2004-04-22,19143,19195,18984,19143,390820,1297468.0,71289436.0
2004-04-23,19300,19300,18774,18827,579337,1276081.0,71289436.0
2004-04-26,18617,18669,17880,17881,949883,1211920.0,71289436.0
2004-04-27,18038,18090,17879,17986,428512,1219049.0,71289436.0
2004-04-28,17985,18354,17985,18038,575724,1222614.0,71289436.0
2004-04-29,17722,18038,17040,17144,548292,1162018.0,71289436.0
2004-04-30,16881,17091,16459,16829,589302,1140631.0,71289436.0
2004-05-03,16565,17090,16565,16986,233101,1151324.0,71289436.0
2004-05-04,17090,17563,17090,17355,292670,1176276.0,71289436.0
2004-05-06,17090,17248,16670,16882,427575,1144195.0,71289436.0
2004-05-07,16617,16775,16302,16356,558549,1108551.0,71289436.0
2004-05-10,16459,16459,15198,15514,416954,1051519.0,71289436.0
2004-05-11,15040,15355,14408,14410,912180,976665.0,71289436.0
2004-05-12,14671,15040,14304,14673,910121,994488.0,71289436.0
2004-05-13,14724,14776,13776,13937,672669,944585.0,71289436.0
2004-05-14,14094,14357,13095,13252,1143221,898247.0,71289436.0
2004-05-17,13095,13253,11307,11570,1834243,784184.0,71289436.0
2004-05-18,11150,12780,11150,12728,1491066,862602.0,71289436.0
2004-05-19,13147,13883,13095,13674,1271705,926763.0,71289436.0
2004-05-20,13041,13935,12621,13674,1044247,926763.0,71289436.0
2004-05-21,14356,14829,14146,14673,1188196,994488.0,71289436.0
2004-05-24,15303,15356,14725,15093,919099,1023003.0,71289436.0
2004-05-25,14304,14462,14093,14304,700137,969536.0,71289436.0
2004-05-27,14935,15093,14409,14620,594680,990923.0,71289436.0
2004-05-28,15250,15513,14987,15514,770860,1051519.0,71289436.0
2004-05-31,15250,15461,15041,15462,481930,1047955.0,71289436.0
2004-06-01,15145,15408,15093,15356,428279,1040826.0,71289436.0
2004-06-02,14935,15461,14620,15356,599839,1040826.0,71289436.0
2004-06-03,15881,15935,14409,14568,1343402,987359.0,71289436.0
2004-06-04,14566,14777,14094,14410,667973,976665.0,71289436.0
2004-06-07,14777,15250,14671,15251,833686,1033697.0,71289436.0
2004-06-08,15146,15250,14777,14936,623782,1012310.0,71289436.0
2004-06-09,15513,15565,14934,15041,499926,1019439.0,71289436.0
2004-06-10,14935,15356,14672,14936,545570,1012310.0,71289436.0
2004-06-11,14987,15040,14146,14146,469850,958843.0,71289436.0
2004-06-14,13884,14356,13777,14146,364614,958843.0,71289436.0
2004-06-15,14304,14356,13620,14304,391805,969536.0,71289436.0
2004-06-16,14408,14724,14146,14410,293444,976665.0,71289436.0
2004-06-17,14147,14305,13884,14199,246720,962407.0,71289436.0
2004-06-18,13883,13934,13409,13569,442840,919634.0,71289436.0
2004-06-21,13462,13831,13462,13622,375023,923198.0,71289436.0
2004-06-22,13726,14305,13568,14199,314863,962407.0,71289436.0
2004-06-23,13884,14199,13620,13622,319770,923198.0,71289436.0
2004-06-24,13935,14620,13777,14620,539243,990923.0,71289436.0
2004-06-25,14621,15146,14463,14936,498970,1012310.0,71289436.0
2004-06-28,14935,15566,14830,15304,615585,1037261.0,71289436.0
2004-06-29,15461,15881,15355,15356,561518,1040826.0,71289436.0
2004-06-30,15617,15933,15565,15777,565024,1069342.0,71289436.0
2004-07-01,15775,15987,15513,15777,375450,1069342.0,71289436.0
2004-07-02,15355,15408,14987,15251,898351,1033697.0,71289436.0
2004-07-05,14987,15303,14881,15251,177611,1033697.0,71289436.0
2004-07-06,15250,15776,15145,15620,307594,1058648.0,71289436.0
2004-07-07,15250,15304,14935,15304,275966,1037261.0,71289436.0
2004-07-08,15356,15830,14935,14936,575870,1012310.0,71289436.0
2004-07-09,14935,14935,14620,14778,546679,1001617.0,71289436.0
2004-07-12,14725,14830,14094,14199,709380,962407.0,71289436.0
2004-07-13,14199,14567,13935,14568,528275,987359.0,71289436.0
2004-07-14,14514,14725,14357,14568,430030,987359.0,71289436.0
2004-07-15,14252,14409,14041,14146,290586,958843.0,71289436.0
2004-07-16,13989,14672,13884,14568,441811,987359.0,71289436.0
2004-07-19,14146,14725,14146,14725,332534,998052.0,71289436.0
2004-07-20,14304,14462,14199,14462,343531,980230.0,71289436.0
2004-07-21,14725,15461,14620,15462,1219730,1047955.0,71289436.0
2004-07-22,14987,15671,14934,15409,377078,1044390.0,71289436.0
2004-07-23,15513,15513,14987,14989,247855,1015874.0,71289436.0
2004-07-26,14777,15093,14725,14725,202160,998052.0,71289436.0
2004-07-27,14725,15250,14513,15251,239825,1033697.0,71289436.0
2004-07-28,15408,15408,15041,15198,298807,1030132.0,71289436.0
2004-07-29,15145,15145,14567,14620,287280,990923.0,71289436.0
2004-07-30,14620,15093,14620,14989,265880,1015874.0,71289436.0
2004-08-02,14935,15199,14567,14936,450777,1012310.0,71289436.0
2004-08-03,14882,15093,14725,15093,171952,1023003.0,71289436.0
2004-08-04,14829,14829,14252,14410,732980,976665.0,71289436.0
2004-08-05,14829,15514,14567,15462,906060,1047955.0,71289436.0
2004-08-06,14935,15618,14830,15567,626080,1055084.0,71289436.0
2004-08-09,15355,15829,15250,15777,503908,1069342.0,71289436.0
2004-08-10,15775,15775,15303,15777,494510,1069342.0,71289436.0
2004-08-11,15830,16040,15408,15462,971903,1047955.0,71289436.0
2004-08-12,15618,15829,15408,15620,442742,1058648.0,71289436.0
2004-08-13,15407,15775,15198,15777,448222,1069342.0,71289436.0
2004-08-16,15722,16354,15618,16250,825072,1101422.0,71289436.0
2004-08-17,16617,16723,16092,16303,328788,1104986.0,71289436.0
2004-08-18,16302,16512,16091,16514,309490,1119244.0,71289436.0
2004-08-19,16617,16986,16566,16829,678311,1140631.0,71289436.0
2004-08-20,16513,16723,16092,16303,581002,1104986.0,71289436.0
2004-08-23,16512,16827,16302,16356,481549,1108551.0,71289436.0
2004-08-24,16775,17144,16670,16986,1417234,1151324.0,71289436.0
2004-08-25,17091,17145,16828,17039,331025,1154889.0,71289436.0
2004-08-26,17303,17564,17303,17513,633930,1186969.0,71289436.0
2004-08-27,17617,17669,17144,17566,940885,1190534.0,71289436.0
2004-08-30,17354,17354,16986,16986,356509,1151324.0,71289436.0
2004-08-31,17040,17249,16986,17144,504100,1162018.0,71289436.0
2004-09-01,17039,17459,16933,17459,681905,1183405.0,71289436.0
2004-09-02,17249,17563,17091,17459,628107,1183405.0,71289436.0
2004-09-03,17459,18038,17355,17671,922900,1197663.0,71289436.0
2004-09-06,17775,18617,17722,18618,783210,1261823.0,71289436.0
2004-09-07,18512,18512,18143,18406,359540,1247565.0,71289436.0
2004-09-08,18458,18931,18143,18459,878586,1251130.0,71289436.0
2004-09-09,18616,18616,17932,18406,647490,1247565.0,71289436.0
2004-09-10,18407,18407,17827,18144,413401,1229743.0,71289436.0
2004-09-13,18300,18353,17826,18091,764816,1226178.0,71289436.0
2004-09-14,18091,18249,17932,18249,609453,1236872.0,71289436.0
2004-09-15,18038,18143,17564,17566,570430,1190534.0,71289436.0
2004-09-16,17617,18091,17563,17829,588087,1208356.0,71289436.0
2004-09-17,17564,17670,17145,17513,575430,1186969.0,71289436.0
2004-09-20,17512,17617,17249,17407,430985,1179840.0,71289436.0
2004-09-21,17144,17196,16670,16724,1005110,1133502.0,71289436.0
2004-09-22,16723,16827,16459,16566,684451,1122809.0,71289436.0
2004-09-23,16250,16513,16040,16198,570188,1097857.0,71289436.0
2004-09-24,16092,16933,16092,16934,718182,1147760.0,71289436.0
2004-09-30,16723,16723,16302,16566,420910,1122809.0,71289436.0
2004-10-01,16408,16775,16354,16724,446290,1133502.0,71289436.0
2004-10-04,16828,17564,16671,17407,1430321,1179840.0,71289436.0
2004-10-05,17459,17512,16881,17039,1162932,1154889.0,71289436.0
2004-10-06,16933,17091,16566,17092,1399896,1158453.0,71289436.0
2004-10-07,16986,17039,16670,16882,547000,1144195.0,71289436.0
2004-10-08,16671,17460,16671,17144,1463031,1162018.0,71289436.0
2004-10-11,16880,17090,16565,16882,986401,1144195.0,71289436.0
2004-10-12,16828,16881,15934,15935,1022441,1080035.0,71289436.0
2004-10-13,16303,16355,15723,15935,930380,1080035.0,71289436.0
2004-10-14,15672,16040,15462,15672,609436,1062213.0,71289436.0
2004-10-15,15303,15934,15303,15620,537486,1058648.0,71289436.0
2004-10-18,15461,16198,15355,16092,529860,1090728.0,71289436.0
2004-10-19,16513,16566,16145,16303,539770,1104986.0,71289436.0
2004-10-20,16303,16460,15934,16040,758210,1087164.0,71289436.0
2004-10-21,16198,16198,15462,15567,488814,1055084.0,71289436.0
2004-10-22,15618,16250,15566,15830,356937,1072906.0,71289436.0
2004-10-25,15303,15723,15145,15567,369711,1055084.0,71289436.0
2004-10-26,15776,16250,15723,16040,334001,1087164.0,71289436.0
2004-10-27,16354,16775,16145,16724,803880,1133502.0,71289436.0
2004-10-28,17459,17775,17196,17459,2697433,1183405.0,71289436.0
2004-10-29,17617,18196,17459,18038,2080021,1222614.0,71289436.0
2004-11-01,18091,18195,17775,18196,816621,1233307.0,71289436.0
2004-11-02,18300,18721,17880,18406,807390,1247565.0,71289436.0
2004-11-03,18721,19036,18248,18459,1140100,1251130.0,71289436.0
2004-11-04,18091,18195,17721,17829,580163,1208356.0,71289436.0
2004-11-05,18458,18616,17617,17933,1163831,1215485.0,71289436.0
2004-11-08,17985,18249,17618,17881,490990,1211920.0,71289436.0
2004-11-09,18196,18985,18196,18723,1404567,1268952.0,71289436.0
2004-11-10,19143,20352,18984,19774,2540075,1340241.0,71289436.0
2004-11-11,19459,19930,19248,19721,1028640,1336677.0,71289436.0
2004-11-12,20089,20195,19616,19721,1091543,1336677.0,71289436.0
2004-11-15,19563,20089,19352,19774,744673,1340241.0,71289436.0
2004-11-16,20248,20300,19249,19458,916198,1318855.0,71289436.0
2004-11-17,19563,19825,19194,19774,915020,1340241.0,71289436.0
2004-11-18,19195,19616,18984,19143,797956,1297468.0,71289436.0
2004-11-19,19144,19459,18512,18618,833644,1261823.0,71289436.0
2004-11-22,18249,18826,18195,18670,468667,1265387.0,71289436.0
2004-11-23,18775,18879,18564,18723,434292,1268952.0,71289436.0
2004-11-24,18564,18985,18458,18985,519966,1286774.0,71289436.0
2004-11-25,19248,19300,18458,18565,666961,1258259.0,71289436.0
2004-11-26,18512,19037,18249,18985,1123350,1286774.0,71289436.0
2004-11-29,19037,19667,18668,19512,891760,1322419.0,71289436.0
2004-11-30,19458,19458,19143,19405,371380,1315290.0,71289436.0
2004-12-01,19459,19773,19353,19458,760663,1318855.0,71289436.0
2004-12-02,20299,21036,20089,20984,2424286,1422224.0,71289436.0
2004-12-03,21298,21351,20403,21141,1336130,1432918.0,71289436.0
2004-12-06,20930,21140,20615,20668,490710,1400837.0,71289436.0
2004-12-07,20247,20404,19721,20143,825034,1365193.0,71289436.0
2004-12-08,20299,20457,19879,19985,892114,1354499.0,71289436.0
2004-12-09,19931,20404,19826,20194,716147,1368757.0,71289436.0
2004-12-10,20036,20194,19194,19300,555263,1308161.0,71289436.0
2004-12-13,19143,19563,19090,19143,282207,1297468.0,71289436.0
2004-12-14,19248,19405,19090,19405,232254,1315290.0,71289436.0
2004-12-15,19405,19879,19405,19774,381892,1340241.0,71289436.0
2004-12-16,19458,19930,19247,19932,349547,1350935.0,71289436.0
2004-12-17,19930,20036,19616,19932,319995,1350935.0,71289436.0
2004-12-20,19458,19667,19248,19405,297664,1315290.0,71289436.0
2004-12-21,19458,19562,19143,19196,338547,1301032.0,71289436.0
2004-12-22,19353,19405,18826,19143,484130,1297468.0,71289436.0
2004-12-23,19352,19563,18931,18933,469493,1283210.0,71289436.0
2004-12-24,19036,19036,18563,18827,440409,1276081.0,71289436.0
2004-12-27,18458,18563,18090,18353,1056276,1244001.0,71289436.0
2004-12-28,18300,18826,18249,18302,778534,1240436.0,71289436.0
2004-12-29,18143,18826,18143,18776,637670,1272516.0,71289436.0
2004-12-30,18775,19826,18617,19827,768042,1343806.0,71289436.0
2005-01-03,19458,19458,19037,19143,571877,1297468.0,71289436.0
2005-01-04,19353,19616,19037,19143,556397,1297468.0,71289436.0
2005-01-05,18931,18985,18775,18985,327466,1286774.0,71289436.0
2005-01-06,18721,18985,18459,18618,569525,1261823.0,71289436.0
2005-01-07,18511,18774,18407,18565,336335,1258259.0,71289436.0
2005-01-10,18564,18616,18249,18406,395598,1247565.0,71289436.0
2005-01-11,18406,18826,18406,18827,510042,1276081.0,71289436.0
2005-01-12,18721,18774,18407,18406,360952,1247565.0,71289436.0
2005-01-13,18300,18511,18300,18459,581071,1251130.0,71289436.0
2005-01-14,18301,18617,18144,18618,536074,1261823.0,71289436.0
2005-01-17,18774,19510,18616,19196,982380,1301032.0,71289436.0
2005-01-18,19194,19300,18878,18933,510412,1283210.0,71289436.0
2005-01-19,18931,19143,18721,19143,536152,1297468.0,71289436.0
2005-01-20,19143,19300,18774,18776,575841,1272516.0,71289436.0
2005-01-21,18721,18984,18616,18776,428427,1272516.0,71289436.0
2005-01-24,18617,18721,18459,18618,456518,1261823.0,71289436.0
2005-01-25,18458,18616,18195,18302,497653,1240436.0,71289436.0
2005-01-26,18407,18879,18143,18670,1042130,1265387.0,71289436.0
2005-01-27,18931,19511,18721,19458,1332166,1318855.0,71289436.0
2005-01-28,19616,20089,19563,19879,1369300,1347370.0,71289436.0
2005-01-31,19879,19879,18931,19038,1534664,1290339.0,71289436.0
2005-02-01,19037,19037,18668,18776,915865,1272516.0,71289436.0
2005-02-02,18774,18827,18512,18512,1081632,1254694.0,71289436.0
2005-02-03,18407,18775,18407,18723,978914,1268952.0,71289436.0
2005-02-04,18827,19144,18775,18985,830403,1286774.0,71289436.0
2005-02-07,19091,19195,18932,19091,657732,1293903.0,71289436.0
2005-02-11,18826,19143,18668,19038,473442,1290339.0,71289436.0
2005-02-14,19037,19459,19037,19458,966875,1318855.0,71289436.0
2005-02-15,19563,20300,19248,20090,1602410,1361628.0,71289436.0
2005-02-16,20299,20562,19930,20352,919691,1379451.0,71289436.0
2005-02-17,20195,20247,19773,19985,605761,1354499.0,71289436.0
2005-02-18,19930,20876,19773,20879,1055146,1415095.0,71289436.0
2005-02-21,20983,20983,20561,20668,608149,1400837.0,71289436.0
2005-02-22,20719,20772,20089,20300,600937,1375886.0,71289436.0
2005-02-23,20195,20510,19879,20352,767443,1379451.0,71289436.0
2005-02-24,20616,21930,20616,21667,2036978,1468562.0,71289436.0
2005-02-25,21825,21929,21036,21457,1388766,1454304.0,71289436.0
2005-02-28,21719,22299,21457,21667,844386,1468562.0,71289436.0
2005-03-02,22035,22718,21667,22404,1296050,1518465.0,71289436.0
2005-03-03,21982,22087,21562,21983,453460,1489949.0,71289436.0
2005-03-04,21719,23666,21667,22930,1596940,1554110.0,71289436.0
2005-03-07,23192,23244,22193,22193,832223,1504207.0,71289436.0
2005-03-08,22507,22507,21298,21773,683237,1475691.0,71289436.0
2005-03-09,21719,23140,21457,23140,733306,1568368.0,71289436.0
2005-03-10,22718,23770,22718,23561,1022900,1596883.0,71289436.0
2005-03-11,24191,24507,23349,23561,751793,1596883.0,71289436.0
2005-03-14,23139,24348,23139,24086,660300,1632528.0,71289436.0
2005-03-15,24033,24033,22875,22877,477196,1550545.0,71289436.0
2005-03-16,22455,23035,22087,22719,529437,1539852.0,71289436.0
2005-03-17,22245,22508,21562,21825,698125,1479256.0,71289436.0
2005-03-18,21613,22349,21193,21246,741812,1440047.0,71289436.0
2005-03-21,21036,21562,20720,21563,635241,1461433.0,71289436.0
2005-03-22,21141,21613,21141,21194,388313,1436482.0,71289436.0
2005-03-23,21194,22193,21194,21825,1249382,1479256.0,71289436.0
2005-03-24,22613,22613,20930,21404,1979928,1450740.0,71289436.0
2005-03-25,21562,21613,21089,21509,528511,1457869.0,71289436.0
2005-03-28,21667,21982,21404,21667,514833,1468562.0,71289436.0
2005-03-29,21876,21982,20930,21037,829935,1425789.0,71289436.0
2005-03-30,20720,21140,20457,20721,396999,1404402.0,71289436.0
2005-03-31,21246,21352,20562,20826,1173345,1411531.0,71289436.0
2005-04-01,20772,21140,20667,20879,1466706,1415095.0,71289436.0
2005-04-04,20773,20931,20562,20564,1179742,1393708.0,71289436.0
2005-04-06,20876,21193,20772,21141,1476692,1432918.0,71289436.0
2005-04-07,21404,21824,21193,21509,1611811,1457869.0,71289436.0
2005-04-08,21929,21929,21140,21457,938370,1454304.0,71289436.0
2005-04-11,21352,21404,20826,20826,471594,1411531.0,71289436.0
2005-04-12,20826,21246,20772,21194,752990,1436482.0,71289436.0
2005-04-13,21509,21613,21089,21194,806790,1436482.0,71289436.0
2005-04-14,21036,21140,20615,20616,648433,1397273.0,71289436.0
2005-04-15,20352,20457,19773,19932,821109,1350935.0,71289436.0
2005-04-18,19458,19721,19353,19617,634124,1329548.0,71289436.0
2005-04-19,19773,20300,19563,20090,825758,1361628.0,71289436.0
2005-04-20,20194,20562,19930,20037,438565,1358064.0,71289436.0
2005-04-21,19353,20142,18931,20090,635235,1361628.0,71289436.0
2005-04-22,20247,20299,19879,19879,435576,1347370.0,71289436.0
2005-04-25,19458,20141,19458,20037,276590,1358064.0,71289436.0
2005-04-26,20353,20404,19930,20090,325180,1361628.0,71289436.0
2005-04-27,19616,19930,19562,19932,213449,1350935.0,71289436.0
2005-04-28,20036,20141,19667,19670,310807,1333112.0,71289436.0
2005-04-29,19248,19562,19143,19300,255911,1308161.0,71289436.0
2005-05-02,19616,19983,19562,19670,316189,1333112.0,71289436.0
2005-05-03,19563,19826,19248,19248,281841,1304597.0,71289436.0
2005-05-04,19405,19826,19301,19721,494415,1336677.0,71289436.0
2005-05-06,19404,19404,18563,18827,1695637,1276081.0,71289436.0
2005-05-09,18616,18616,17827,18144,1778158,1229743.0,71289436.0
2005-05-10,18091,18249,17617,17671,1094715,1197663.0,71289436.0
2005-05-11,17512,17827,17407,17513,880040,1186969.0,71289436.0
2005-05-12,17512,17932,17512,17829,710881,1208356.0,71289436.0
2005-05-13,17880,18407,17826,18406,765244,1247565.0,71289436.0
2005-05-16,18301,18564,17932,18249,731831,1236872.0,71289436.0
2005-05-17,18458,18512,17775,17776,638360,1204791.0,71289436.0
2005-05-18,17932,18091,17564,17671,498901,1197663.0,71289436.0
2005-05-19,18300,19036,18249,18670,2416789,1265387.0,71289436.0
2005-05-20,18827,18879,18564,18723,660877,1268952.0,71289436.0
2005-05-23,18774,18984,18616,18933,531350,1283210.0,71289436.0
2005-05-24,18985,19249,18827,19091,629190,1293903.0,71289436.0
2005-05-25,19036,19248,18826,19038,677171,1290339.0,71289436.0
2005-05-26,18878,19458,18774,19300,385513,1308161.0,71289436.0
2005-05-27,19458,19458,19143,19300,361918,1308161.0,71289436.0
2005-05-30,19091,19144,18721,18723,975686,1268952.0,71289436.0
2005-05-31,18775,18985,18617,18985,490362,1286774.0,71289436.0
2005-06-01,18827,18932,18617,18723,413461,1268952.0,71289436.0
2005-06-02,18616,18879,18512,18512,633992,1254694.0,71289436.0
2005-06-03,18721,18774,18248,18353,788344,1244001.0,71289436.0
2005-06-07,18458,18511,18300,18459,338187,1251130.0,71289436.0
2005-06-08,18616,19143,18616,18933,1047730,1283210.0,71289436.0
2005-06-09,19194,19458,18984,19405,1084239,1315290.0,71289436.0
2005-06-10,19405,19879,19143,19879,922101,1347370.0,71289436.0
2005-06-13,19773,19984,19668,19721,446160,1336677.0,71289436.0
2005-06-14,19668,19773,18932,19091,599841,1293903.0,71289436.0
2005-06-15,19090,19667,19090,19670,359956,1333112.0,71289436.0
2005-06-16,19511,19721,19301,19353,318510,1311726.0,71289436.0
2005-06-17,19353,19616,19195,19458,372177,1318855.0,71289436.0
2005-06-20,19194,19300,18826,18933,366814,1283210.0,71289436.0
2005-06-21,18721,18985,18564,18618,499005,1261823.0,71289436.0
2005-06-22,18721,19144,18669,19091,494437,1293903.0,71289436.0
2005-06-23,19247,19562,19036,19564,650093,1325984.0,71289436.0
2005-06-24,19037,19353,18985,19353,498501,1311726.0,71289436.0
2005-06-27,18985,19091,18617,18723,435294,1268952.0,71289436.0
2005-06-28,18407,18459,18144,18249,1109667,1236872.0,71289436.0
2005-06-29,18721,18721,18091,18144,915972,1229743.0,71289436.0
2005-06-30,18406,18563,18248,18459,581800,1251130.0,71289436.0
2005-07-01,18616,19036,18563,18933,643838,1283210.0,71289436.0
2005-07-04,19036,19090,18668,18827,540664,1276081.0,71289436.0
2005-07-05,18774,19143,18774,19038,314280,1290339.0,71289436.0
2005-07-06,19036,19143,18826,18827,393727,1276081.0,71289436.0
2005-07-07,18721,19090,18669,18880,535453,1279645.0,71289436.0
2005-07-08,18775,18931,18512,18618,401871,1261823.0,71289436.0
2005-07-11,18931,19195,18826,19143,507046,1297468.0,71289436.0
2005-07-12,19458,19930,19352,19670,1046655,1333112.0,71289436.0
2005-07-13,19563,19721,19459,19721,350591,1336677.0,71289436.0
2005-07-14,19825,20457,19773,20300,1156499,1375886.0,71289436.0
2005-07-15,20826,21036,20195,20194,1090691,1368757.0,71289436.0
2005-07-18,20141,20353,19563,19617,705467,1329548.0,71289436.0
2005-07-19,19773,19930,19563,19879,591730,1347370.0,71289436.0
2005-07-20,19720,20036,19562,19564,838911,1325984.0,71289436.0
2005-07-21,19984,20037,19773,19827,619310,1343806.0,71289436.0
2005-07-22,19983,20247,19773,20143,949516,1365193.0,71289436.0
2005-07-25,20141,20457,19984,20352,687409,1379451.0,71289436.0
2005-07-26,20509,20509,20141,20247,635271,1372322.0,71289436.0
2005-07-27,20352,20876,20299,20879,630410,1415095.0,71289436.0
2005-07-28,20983,21140,20667,20879,769762,1415095.0,71289436.0
2005-07-29,21036,21036,20353,20721,727678,1404402.0,71289436.0
2005-08-01,20720,21456,20615,21457,822191,1454304.0,71289436.0
2005-08-02,21562,21562,20930,21352,553105,1447176.0,71289436.0
2005-08-03,21351,21351,20247,20405,1153814,1383015.0,71289436.0
2005-08-04,20561,20825,20352,20668,692135,1400837.0,71289436.0
2005-08-05,20509,20772,20141,20247,581663,1372322.0,71289436.0
2005-08-08,19984,20458,19879,20457,430930,1386580.0,71289436.0
2005-08-09,20247,20509,20141,20405,512873,1383015.0,71289436.0
2005-08-10,20457,20561,19616,19932,2041359,1350935.0,71289436.0
2005-08-11,19721,20037,19458,19985,1373427,1354499.0,71289436.0
2005-08-12,20404,20720,20089,20090,1351762,1361628.0,71289436.0
2005-08-16,20089,20141,19563,19774,1333213,1340241.0,71289436.0
2005-08-17,19458,19773,19194,19670,815440,1333112.0,71289436.0
2005-08-18,20089,20194,19562,19670,902985,1333112.0,71289436.0
2005-08-19,19826,19931,19405,19827,514240,1343806.0,71289436.0
2005-08-22,19458,19879,19458,19879,429878,1347370.0,71289436.0
2005-08-23,19826,20090,19721,19827,497914,1343806.0,71289436.0
2005-08-24,19825,19825,19510,19564,466881,1325984.0,71289436.0
2005-08-25,19300,19352,19036,19038,720529,1290339.0,71289436.0
2005-08-26,19090,19143,18564,18670,808069,1265387.0,71289436.0
2005-08-29,18406,18511,18248,18459,568108,1251130.0,71289436.0
2005-08-30,18511,18721,18248,18353,420034,1244001.0,71289436.0
2005-08-31,18091,18616,18091,18512,355572,1254694.0,71289436.0
2005-09-01,18721,18879,18668,18670,506230,1265387.0,71289436.0
2005-09-02,18617,18775,18354,18618,817073,1261823.0,71289436.0
2005-09-05,18775,18827,18564,18618,333986,1261823.0,71289436.0
2005-09-06,18826,19143,18826,18933,526072,1283210.0,71289436.0
2005-09-07,19352,19930,19247,19932,858924,1350935.0,71289436.0
2005-09-08,20036,20089,19300,19564,672057,1325984.0,71289436.0
2005-09-09,19405,19563,19037,19091,473244,1293903.0,71289436.0
2005-09-12,19300,19563,19195,19248,612137,1304597.0,71289436.0
2005-09-13,19511,19563,19143,19143,615782,1297468.0,71289436.0
2005-09-14,19143,19300,18826,19196,462659,1301032.0,71289436.0
2005-09-15,19090,19090,18512,18618,1224731,1261823.0,71289436.0
2005-09-16,18616,18879,18616,18776,459253,1272516.0,71289436.0
2005-09-20,18931,19090,18774,18933,686706,1283210.0,71289436.0
2005-09-21,18931,19194,18931,18933,401785,1283210.0,71289436.0
2005-09-22,18826,18826,18353,18670,1163100,1265387.0,71289436.0
2005-09-23,18827,18879,18512,18512,556669,1254694.0,71289436.0
2005-09-26,18826,19825,18721,19512,1655253,1322419.0,71289436.0
2005-09-27,19616,19667,19194,19405,629149,1315290.0,71289436.0
2005-09-28,19825,20141,19773,19879,1830431,1347370.0,71289436.0
2005-09-29,19879,19931,19459,19827,667365,1343806.0,71289436.0
2005-09-30,20141,20510,19826,19985,1312409,1354499.0,71289436.0
2005-10-04,20195,20458,19930,20090,1447387,1361628.0,71289436.0
2005-10-05,20403,20825,20299,20300,1668940,1375886.0,71289436.0
2005-10-06,20353,20404,19773,20194,839931,1368757.0,71289436.0
2005-10-07,20353,20667,20353,20616,1198820,1397273.0,71289436.0
2005-10-10,20719,20772,20352,20773,831622,1407966.0,71289436.0
2005-10-11,20826,21090,20720,20931,897707,1418660.0,71289436.0
2005-10-12,21036,21613,20667,21352,2348988,1447176.0,71289436.0
2005-10-13,21352,22350,21194,22035,3602440,1493514.0,71289436.0
2005-10-14,22299,22508,21877,22035,1575356,1493514.0,71289436.0
2005-10-17,22087,22193,21194,21457,698741,1454304.0,71289436.0
