더블유게임즈(192080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-04-03,62400,63200,62400,63000,45726,1150412.0,18260502.0
2019-04-04,63000,63000,61500,61600,47233,1124847.0,18260502.0
2019-04-05,61600,62800,61500,61700,17538,1126673.0,18260502.0
2019-04-08,62300,62300,60600,60800,32121,1110239.0,18260502.0
2019-04-09,60800,61600,60000,60300,47369,1101108.0,18260502.0
2019-04-10,60700,61200,60400,60900,29811,1112065.0,18260502.0
2019-04-11,60900,62300,60600,62000,38412,1132151.0,18260502.0
2019-04-12,62000,62700,61300,62300,42602,1137629.0,18260502.0
2019-04-15,62700,62800,61600,61700,60171,1126673.0,18260502.0
2019-04-16,61900,62700,61000,62400,42303,1139455.0,18260502.0
2019-04-17,62300,62800,61600,62000,37988,1132151.0,18260502.0
2019-04-18,62000,62600,61500,62000,44275,1132151.0,18260502.0
2019-04-19,62200,65000,62100,64300,211166,1174150.0,18260502.0
2019-04-22,65200,68100,64100,64600,192596,1179628.0,18260502.0
2019-04-23,64700,65000,62900,64100,71011,1170498.0,18260502.0
2019-04-24,66800,71600,64700,71600,817040,1307452.0,18260502.0
2019-04-25,73200,75000,72300,73000,503879,1333017.0,18260502.0
2019-04-26,72800,75500,71800,74400,235452,1358581.0,18260502.0
2019-04-29,74900,75600,71700,73100,225567,1334843.0,18260502.0
2019-04-30,73100,75500,72500,75500,157861,1378668.0,18260502.0
2019-05-02,74800,74900,72500,74500,134596,1360407.0,18260502.0
2019-05-03,74500,76800,72900,76000,179241,1387798.0,18260502.0
2019-05-07,75200,78200,74200,77500,197604,1415189.0,18260502.0
2019-05-08,76700,77700,76200,77300,98465,1411537.0,18260502.0
2019-05-09,77800,78000,75000,75200,173167,1373190.0,18260502.0
2019-05-10,75200,76800,74400,75800,119670,1384146.0,18260502.0
2019-05-13,76000,76400,73000,73500,151913,1342147.0,18260502.0
2019-05-14,72500,75000,71800,74600,128842,1362233.0,18260502.0
2019-05-15,75600,75700,73200,74000,97214,1351277.0,18260502.0
2019-05-16,74600,76500,73300,74000,133488,1351277.0,18260502.0
2019-05-17,74700,75300,72300,73300,98243,1338495.0,18260502.0
2019-05-20,73600,73600,72000,72700,89851,1327538.0,18260502.0
2019-05-21,71700,73000,69600,70500,186369,1287365.0,18260502.0
2019-05-22,70500,72300,70200,71500,105406,1305626.0,18260502.0
2019-05-23,71600,71600,70400,70500,38996,1287365.0,18260502.0
2019-05-24,70100,71200,69000,70000,59677,1278235.0,18260502.0
2019-05-27,69400,69500,65500,68600,119729,1252670.0,18260502.0
2019-05-28,69100,69200,67500,67900,56237,1239888.0,18260502.0
2019-05-29,67900,68000,65800,67100,69873,1225280.0,18260502.0
2019-05-30,67900,69200,67100,67900,79111,1239888.0,18260502.0
2019-05-31,67900,68400,66900,67600,44344,1234410.0,18260502.0
2019-06-03,67400,67600,66400,67000,80706,1223454.0,18260502.0
2019-06-04,67000,67300,65000,65700,105342,1199715.0,18260502.0
2019-06-05,66500,67900,65300,67900,100195,1239888.0,18260502.0
2019-06-07,68300,68500,65900,66100,131069,1207019.0,18260502.0
2019-06-10,66500,69300,65800,68400,118555,1249018.0,18260502.0
2019-06-11,68500,68500,66800,68000,71871,1241714.0,18260502.0
2019-06-12,68000,68000,65800,66200,104087,1208845.0,18260502.0
2019-06-13,66900,67600,66300,66300,134204,1210671.0,18260502.0
2019-06-14,66400,66600,62900,63100,245248,1152238.0,18260502.0
2019-06-17,63700,63900,62200,63100,100670,1152238.0,18260502.0
2019-06-18,63100,64800,63100,64000,79833,1168672.0,18260502.0
2019-06-19,64500,65400,64500,64900,62815,1185107.0,18260502.0
2019-06-20,66600,66600,64600,65800,83030,1201541.0,18260502.0
2019-06-21,65500,66100,64800,65400,80763,1194237.0,18260502.0
2019-06-24,65400,65400,63100,63300,77255,1155890.0,18260502.0
2019-06-25,63700,65200,62700,62900,79832,1148586.0,18260502.0
2019-06-26,62900,63800,62600,62700,57999,1144933.0,18260502.0
2019-06-27,62900,63200,60700,60700,104904,1108412.0,18260502.0
2019-06-28,61100,62200,60700,61900,87483,1130325.0,18260502.0
2019-07-01,61800,61900,60400,61100,76998,1115717.0,18260502.0
2019-07-02,61400,62200,61000,61400,64210,1121195.0,18260502.0
2019-07-03,61500,61800,60800,61400,47626,1121195.0,18260502.0
2019-07-04,61400,61500,60700,61400,38514,1121195.0,18260502.0
2019-07-05,61300,61500,60600,61000,60913,1113891.0,18260502.0
2019-07-08,61000,61200,59000,59400,103303,1084674.0,18260502.0
2019-07-09,59600,60500,59400,59600,54219,1088326.0,18260502.0
2019-07-10,60000,60700,59900,60300,47559,1101108.0,18260502.0
2019-07-11,60400,60700,59900,60500,47877,1104760.0,18260502.0
2019-07-12,60500,61000,60100,60700,36100,1108412.0,18260502.0
2019-07-15,61000,61100,60000,60000,42289,1095630.0,18260502.0
2019-07-16,60100,60400,59700,60000,36061,1095630.0,18260502.0
2019-07-17,60000,60300,59300,59500,48097,1086500.0,18260502.0
2019-07-18,59700,59800,58600,59300,39831,1082848.0,18260502.0
2019-07-19,59300,59700,58800,59300,39741,1082848.0,18260502.0
2019-07-22,61300,61500,58400,58800,122646,1073718.0,18260502.0
2019-07-23,59200,59200,58000,58500,55174,1068239.0,18260502.0
2019-07-24,60800,60800,58100,58300,117604,1064587.0,18260502.0
2019-07-25,58100,60200,58000,58700,83631,1071891.0,18260502.0
2019-07-26,58200,58800,57000,57800,55413,1055457.0,18260502.0
2019-07-29,57300,58100,55600,56500,89150,1031718.0,18260502.0
2019-07-30,56100,57400,56100,57000,30979,1040849.0,18260502.0
2019-07-31,56400,56500,54800,55900,91315,1020762.0,18260502.0
2019-08-01,55700,56400,54900,56300,61162,1028066.0,18260502.0
2019-08-02,55100,56900,54800,56000,74572,1022588.0,18260502.0
2019-08-05,55400,55900,52600,52600,127390,960502.0,18260502.0
2019-08-06,50900,54400,50300,52300,111348,955024.0,18260502.0
2019-08-07,52600,54700,52600,54100,72995,987893.0,18260502.0
2019-08-08,54900,56600,54400,56600,74899,1033544.0,18260502.0
2019-08-09,56600,56700,55200,55800,65403,1018936.0,18260502.0
2019-08-12,55700,55700,54500,54900,36313,1002502.0,18260502.0
2019-08-13,54200,55000,53600,54800,29075,1000676.0,18260502.0
2019-08-14,55000,55600,54600,54700,34941,998849.0,18260502.0
2019-08-16,54500,54500,52600,52700,59177,962328.0,18260502.0
2019-08-19,53200,55500,53000,54900,52305,1002502.0,18260502.0
2019-08-20,54500,56500,54500,56200,33408,1026240.0,18260502.0
2019-08-21,56100,56500,55100,55900,37536,1020762.0,18260502.0
2019-08-22,56000,58900,56000,57400,99031,1048153.0,18260502.0
2019-08-23,57400,57400,56000,56500,40102,1031718.0,18260502.0
2019-08-26,55300,55300,53500,55200,69003,1007980.0,18260502.0
2019-08-27,55800,56300,54900,54900,27495,1002502.0,18260502.0
2019-08-28,54800,56100,54200,55400,27438,1011632.0,18260502.0
2019-08-29,55500,55800,54900,55400,15909,1011632.0,18260502.0
2019-08-30,56000,56800,55300,55400,30950,1011632.0,18260502.0
2019-09-02,55400,56000,55000,55700,18759,1017110.0,18260502.0
2019-09-03,55800,56200,55000,55400,33357,1011632.0,18260502.0
2019-09-04,55300,55400,54600,55400,30593,1011632.0,18260502.0
2019-09-05,56100,58400,55900,56700,83210,1035370.0,18260502.0
2019-09-06,57300,57400,55600,55600,37258,1015284.0,18260502.0
2019-09-09,55700,56500,55100,55200,34704,1007980.0,18260502.0
2019-09-10,56000,57900,55700,57600,67596,1051805.0,18260502.0
2019-09-11,57500,58400,56400,58200,73280,1062761.0,18260502.0
2019-09-16,58500,58700,57100,57800,43580,1055457.0,18260502.0
2019-09-17,57700,58700,57100,57900,37957,1057283.0,18260502.0
2019-09-18,58400,58400,57200,57200,36182,1044501.0,18260502.0
2019-09-19,57000,57600,56500,56700,48771,1035370.0,18260502.0
2019-09-20,56400,57800,56400,57800,34748,1055457.0,18260502.0
2019-09-23,57800,57800,56700,56800,40181,1037197.0,18260502.0
2019-09-24,57000,57100,56100,56300,40399,1028066.0,18260502.0
2019-09-25,56300,56400,54400,55400,67179,1011632.0,18260502.0
2019-09-26,55600,55600,54600,54700,31592,998849.0,18260502.0
2019-09-27,54800,55000,54100,54400,26300,993371.0,18260502.0
2019-09-30,54800,55400,54200,55200,32299,1007980.0,18260502.0
2019-10-01,54800,56900,54800,56100,47957,1024414.0,18260502.0
2019-10-02,55600,56300,55200,55800,26687,1018936.0,18260502.0
2019-10-04,55900,56000,53900,54000,59629,986067.0,18260502.0
2019-10-07,53500,54300,52700,53000,72084,,
