SK가스(018670),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-07-01,14997,15234,14997,15237,6690,138490.0,8628665.0
2003-07-02,15330,15330,15092,15286,2522,138922.0,8628665.0
2003-07-03,15186,15234,15045,15237,4373,138490.0,8628665.0
2003-07-04,15139,15186,15092,15189,3510,138059.0,8628665.0
2003-07-07,14997,15186,14949,15095,4174,137196.0,8628665.0
2003-07-08,14997,15045,14997,15000,1920,136333.0,8628665.0
2003-07-09,14902,15092,14902,15095,1770,137196.0,8628665.0
2003-07-10,14997,15092,14949,15000,1950,136333.0,8628665.0
2003-07-11,14902,14902,14902,14904,730,135470.0,8628665.0
2003-07-14,14902,15045,14854,14904,6000,135470.0,8628665.0
2003-07-15,14854,14902,14808,14810,6870,134607.0,8628665.0
2003-07-16,14712,14902,14712,14810,3111,134607.0,8628665.0
2003-07-18,14664,14808,14664,14763,1520,134176.0,8628665.0
2003-07-21,14759,14808,14664,14667,3820,133313.0,8628665.0
2003-07-22,14664,14949,14522,14904,5890,135470.0,8628665.0
2003-07-23,14854,14854,14617,14620,3120,132881.0,8628665.0
2003-07-24,14570,14570,14333,14572,7199,132450.0,8628665.0
2003-07-25,14522,14808,14522,14810,3590,134607.0,8628665.0
2003-07-28,14475,14949,14475,14904,17890,135470.0,8628665.0
2003-07-29,14617,14902,14617,14810,7640,134607.0,8628665.0
2003-07-30,14712,14808,14712,14763,29370,134176.0,8628665.0
2003-07-31,14617,15424,14617,15095,4140,137196.0,8628665.0
2003-08-01,15092,15092,14902,14904,320,135470.0,8628665.0
2003-08-04,14617,15045,14617,15000,11650,136333.0,8628665.0
2003-08-05,14949,14997,14902,15000,1380,136333.0,8628665.0
2003-08-06,14902,15045,14712,15048,4990,136764.0,8628665.0
2003-08-07,15045,15186,15045,15189,1960,138059.0,8628665.0
2003-08-08,14949,15186,14949,15189,1610,138059.0,8628665.0
2003-08-11,15092,15234,15045,15237,7450,138490.0,8628665.0
2003-08-12,15045,15282,15045,15142,2380,137627.0,8628665.0
2003-08-13,15139,15234,15092,15237,18260,138490.0,8628665.0
2003-08-14,15186,15282,15092,15237,7797,138490.0,8628665.0
2003-08-18,15376,15947,15376,15949,17400,144962.0,8628665.0
2003-08-19,16136,16374,15947,16377,12910,148844.0,8628665.0
2003-08-20,16421,16469,16183,16425,3570,149276.0,8628665.0
2003-08-21,16421,17086,16374,16520,13483,150139.0,8628665.0
2003-08-22,16515,16610,16374,16377,3120,148844.0,8628665.0
2003-08-25,16231,16610,16183,16520,3960,150139.0,8628665.0
2003-08-26,16374,16610,16327,16520,38990,150139.0,8628665.0
2003-08-27,16374,16515,16374,16425,5894,149276.0,8628665.0
2003-08-28,16374,16515,16374,16425,14930,149276.0,8628665.0
2003-08-29,16469,16848,16469,16709,7306,151865.0,8628665.0
2003-09-01,16801,16990,16705,16852,55493,153159.0,8628665.0
2003-09-02,16896,16896,16848,16898,4220,153590.0,8628665.0
2003-09-03,16896,17181,16896,17136,8276,155747.0,8628665.0
2003-09-04,17038,17133,16896,16994,3880,154453.0,8628665.0
2003-09-05,16705,16896,16705,16803,8650,152727.0,8628665.0
2003-09-08,16801,17181,16705,16803,15360,152727.0,8628665.0
2003-09-09,16753,16990,16753,16803,6720,152727.0,8628665.0
2003-09-15,16610,17086,16610,16852,6920,153159.0,8628665.0
2003-09-16,16705,17086,16705,17089,16950,155316.0,8628665.0
2003-09-17,16990,17322,16848,17277,22370,157042.0,8628665.0
2003-09-18,17276,17799,17276,17752,18460,161356.0,8628665.0
2003-09-19,17845,17845,17276,17563,9770,159630.0,8628665.0
2003-09-22,17560,17655,16136,17089,9040,155316.0,8628665.0
2003-09-23,16801,17276,16801,17277,10830,157042.0,8628665.0
2003-09-24,17086,17181,17086,17089,1920,155316.0,8628665.0
2003-09-25,17371,17371,16801,17183,5310,156179.0,8628665.0
2003-09-26,17181,17181,16705,16994,5140,154453.0,8628665.0
2003-09-29,16896,17086,16896,17089,1240,155316.0,8628665.0
2003-09-30,17181,17181,16848,17089,3800,155316.0,8628665.0
2003-10-01,16896,17038,16848,16898,4800,153590.0,8628665.0
2003-10-02,17086,17181,16801,16898,14721,153590.0,8628665.0
2003-10-06,16896,17086,16610,17089,7420,155316.0,8628665.0
2003-10-07,16990,16990,16990,16994,1480,154453.0,8628665.0
2003-10-08,16896,17133,16896,17089,3120,155316.0,8628665.0
2003-10-09,16896,17181,16801,17136,880,155747.0,8628665.0
2003-10-10,17276,17276,16990,17277,7670,157042.0,8628665.0
2003-10-13,17181,17276,17181,17232,130,156610.0,8628665.0
2003-10-14,17086,17322,17086,17232,2070,156610.0,8628665.0
2003-10-15,17227,17227,17181,17232,640,156610.0,8628665.0
2003-10-16,17181,17227,16990,17232,2450,156610.0,8628665.0
2003-10-17,17133,17181,17038,17089,1140,155316.0,8628665.0
2003-10-20,17086,17227,17038,17232,1490,156610.0,8628665.0
2003-10-21,17227,17513,17227,17373,2740,157905.0,8628665.0
2003-10-22,17371,17465,17371,17373,1590,157905.0,8628665.0
2003-10-23,17086,17276,17038,17089,2190,155316.0,8628665.0
2003-10-24,16896,17371,16896,17089,1680,155316.0,8628665.0
2003-10-27,16896,17371,16896,17277,440,157042.0,8628665.0
2003-10-28,17276,17276,16990,17277,3360,157042.0,8628665.0
2003-10-29,17371,17371,17227,17277,1810,157042.0,8628665.0
2003-10-30,16990,17276,16990,17277,4560,157042.0,8628665.0
2003-10-31,17371,17371,17086,17277,1460,157042.0,8628665.0
2003-11-03,17086,17276,17086,17277,4030,157042.0,8628665.0
2003-11-04,17371,17371,17276,17277,3410,157042.0,8628665.0
2003-11-05,17133,17513,17133,17515,3050,159199.0,8628665.0
2003-11-06,17322,17513,16753,17515,7237,159199.0,8628665.0
2003-11-07,17181,17750,17038,17373,9534,157905.0,8628665.0
2003-11-10,17371,17513,17133,17468,55130,158767.0,8628665.0
2003-11-11,17133,17513,17133,17468,3780,158767.0,8628665.0
2003-11-12,17322,17513,17322,17468,26410,158767.0,8628665.0
2003-11-13,17465,17655,17418,17658,4006,160493.0,8628665.0
2003-11-14,17465,18036,17465,17658,13296,160493.0,8628665.0
2003-11-17,17655,17750,17655,17752,58212,161356.0,8628665.0
2003-11-18,17845,17940,17750,17752,12310,161356.0,8628665.0
2003-11-19,17655,17799,17418,17752,16470,161356.0,8628665.0
2003-11-20,17940,17940,17465,17800,4415,161787.0,8628665.0
2003-11-21,17560,17845,17560,17705,3770,160925.0,8628665.0
2003-11-24,17465,17560,17371,17373,11420,157905.0,8628665.0
2003-11-25,17371,17702,17371,17705,1320,160925.0,8628665.0
2003-11-26,17702,17750,17465,17658,7590,160493.0,8628665.0
2003-11-27,17465,17750,17465,17515,4950,159199.0,8628665.0
2003-11-28,17418,17655,17418,17658,5550,160493.0,8628665.0
2003-12-01,17655,17655,17465,17563,11370,159630.0,8628665.0
2003-12-02,17465,17655,17465,17468,16240,158767.0,8628665.0
2003-12-03,17513,17513,17371,17373,3150,157905.0,8628665.0
2003-12-04,17418,17465,17181,17373,4680,157905.0,8628665.0
2003-12-05,17371,17465,17133,17468,8870,158767.0,8628665.0
2003-12-08,17133,17465,17038,17373,49560,157905.0,8628665.0
2003-12-09,17322,17465,17181,17277,13210,157042.0,8628665.0
2003-12-10,17371,17371,17086,17373,3720,157905.0,8628665.0
2003-12-11,17181,17513,17181,17421,7650,158336.0,8628665.0
2003-12-12,17418,17418,17038,17040,17670,154885.0,8628665.0
2003-12-15,17227,17227,16896,16898,29670,153590.0,8628665.0
2003-12-16,16896,16990,16753,16946,13460,154022.0,8628665.0
2003-12-17,16896,17086,16896,16946,14040,154022.0,8628665.0
2003-12-18,17086,17276,17086,17183,3090,156179.0,8628665.0
2003-12-19,17181,17181,16801,17040,7600,154885.0,8628665.0
2003-12-22,17133,17181,16848,17089,20800,155316.0,8628665.0
2003-12-23,16990,17086,16990,16994,10030,154453.0,8628665.0
2003-12-24,16990,17038,16848,16946,24450,154022.0,8628665.0
2003-12-26,16990,17086,16848,17089,31260,155316.0,8628665.0
2003-12-29,16136,16515,15947,16328,17365,148413.0,8628665.0
2003-12-30,15947,16515,15947,16520,3880,150139.0,8628665.0
2004-01-02,16136,16421,16089,16092,11683,146256.0,8628665.0
2004-01-05,15852,16183,15852,15903,2330,144530.0,8628665.0
2004-01-06,15898,16089,15660,15854,3650,144099.0,8628665.0
2004-01-07,16327,16327,15757,16092,5370,146256.0,8628665.0
2004-01-08,15852,16089,15852,16092,1430,146256.0,8628665.0
2004-01-09,15852,16089,15852,15949,1340,144962.0,8628665.0
2004-01-12,16231,16231,15757,16139,9460,146687.0,8628665.0
2004-01-13,16136,16136,15993,16139,1790,146687.0,8628665.0
2004-01-14,15993,16136,15852,16139,2230,146687.0,8628665.0
2004-01-15,16231,16327,15993,16328,9960,148413.0,8628665.0
2004-01-16,16421,16610,16136,16520,7260,150139.0,8628665.0
2004-01-19,16801,16801,16327,16425,9939,149276.0,8628665.0
2004-01-20,16327,16705,16327,16520,6670,150139.0,8628665.0
2004-01-26,16515,16515,16136,16139,2510,146687.0,8628665.0
2004-01-27,16327,16327,16136,16139,13740,146687.0,8628665.0
2004-01-28,16136,16610,16041,16425,35950,149276.0,8628665.0
2004-01-29,16183,16421,15993,16139,20123,146687.0,8628665.0
2004-01-30,16136,16374,16136,16187,2690,147119.0,8628665.0
2004-02-02,16183,16374,16136,16328,3190,148413.0,8628665.0
2004-02-03,16469,16469,16136,16187,1550,147119.0,8628665.0
2004-02-04,16231,16610,16183,16615,7280,151002.0,8628665.0
2004-02-05,16753,16753,16421,16615,12790,151002.0,8628665.0
2004-02-06,16610,16705,16231,16709,9637,151865.0,8628665.0
2004-02-09,16705,16801,16374,16803,11070,152727.0,8628665.0
2004-02-10,16469,16944,16469,16852,4771,153159.0,8628665.0
2004-02-11,16896,16896,16565,16803,14710,152727.0,8628665.0
2004-02-12,16659,17038,16610,16946,12780,154022.0,8628665.0
2004-02-13,16705,17086,16705,16803,3241,152727.0,8628665.0
2004-02-16,16610,16990,16610,16994,570,154453.0,8628665.0
2004-02-17,16659,16896,16515,16803,4537,152727.0,8628665.0
2004-02-18,16705,16848,16659,16756,4250,152296.0,8628665.0
2004-02-19,16659,16705,16610,16615,4710,151002.0,8628665.0
2004-02-20,16610,16659,16469,16520,5531,150139.0,8628665.0
2004-02-23,16565,16705,16421,16520,8260,150139.0,8628665.0
2004-02-24,16515,16515,16136,16139,13696,146687.0,8628665.0
2004-02-25,16136,16136,15947,16092,11794,146256.0,8628665.0
2004-02-26,16231,16277,16041,16139,9780,146687.0,8628665.0
2004-02-27,15947,16231,15947,16139,3438,146687.0,8628665.0
2004-03-02,16277,16374,16041,16377,4270,148844.0,8628665.0
2004-03-03,16183,16421,16183,16425,2260,149276.0,8628665.0
2004-03-04,16421,16421,16136,16328,8430,148413.0,8628665.0
2004-03-05,16183,16327,16089,16328,23492,148413.0,8628665.0
2004-03-08,16231,16421,16231,16425,8666,149276.0,8628665.0
2004-03-09,16277,16327,16277,16282,2200,147982.0,8628665.0
2004-03-10,16327,16327,16277,16328,2561,148413.0,8628665.0
2004-03-11,16231,16231,16136,16139,2850,146687.0,8628665.0
2004-03-12,16136,16136,15660,15854,13495,144099.0,8628665.0
2004-03-15,15852,15947,15852,15903,5430,144530.0,8628665.0
2004-03-16,15852,15852,15661,15665,5280,142373.0,8628665.0
2004-03-17,15852,15852,15614,15759,17110,143236.0,8628665.0
2004-03-18,15661,15804,15614,15808,37230,143667.0,8628665.0
2004-03-19,15804,15804,15757,15808,4493,143667.0,8628665.0
2004-03-22,15804,15852,15709,15854,7580,144099.0,8628665.0
2004-03-23,15660,15852,15660,15854,2554,144099.0,8628665.0
2004-03-24,15898,15947,15852,15854,2412,144099.0,8628665.0
2004-03-25,15852,15947,15709,15854,5670,144099.0,8628665.0
2004-03-26,15993,16041,15898,15949,13514,144962.0,8628665.0
2004-03-29,15947,16041,15898,15949,8280,144962.0,8628665.0
2004-03-30,15757,15898,15660,15759,16420,143236.0,8628665.0
2004-03-31,15709,15757,15709,15759,8590,143236.0,8628665.0
2004-04-01,15757,15852,15660,15759,4590,143236.0,8628665.0
2004-04-02,16041,16089,15804,16092,7610,146256.0,8628665.0
2004-04-06,16183,16327,15947,16233,17490,147550.0,8628665.0
2004-04-07,16327,16327,15993,16139,6707,146687.0,8628665.0
2004-04-08,15993,16231,15993,16233,2070,147550.0,8628665.0
2004-04-09,16089,16136,15993,15997,7469,145393.0,8628665.0
2004-04-12,15993,16515,15993,16187,16939,147119.0,8628665.0
2004-04-13,16183,16277,16089,16092,8420,146256.0,8628665.0
2004-04-14,16089,16327,16089,16139,17530,146687.0,8628665.0
2004-04-16,16136,16327,16089,16139,1740,146687.0,8628665.0
2004-04-19,16089,16327,16089,16328,4590,148413.0,8628665.0
2004-04-20,16421,16896,16374,16661,18040,151433.0,8628665.0
2004-04-21,16515,16896,16515,16803,10224,152727.0,8628665.0
2004-04-22,16801,16801,16659,16661,2910,151433.0,8628665.0
2004-04-23,16659,16801,16659,16803,26610,152727.0,8628665.0
2004-04-26,16659,16848,16610,16852,3610,153159.0,8628665.0
2004-04-27,16896,17038,16848,17040,9750,154885.0,8628665.0
2004-04-28,16801,17181,16801,17089,64231,155316.0,8628665.0
2004-04-29,17181,17227,16896,16898,6520,153590.0,8628665.0
2004-04-30,17133,17181,16705,17183,21475,156179.0,8628665.0
2004-05-03,16848,17133,16801,17136,9040,155747.0,8628665.0
2004-05-04,17133,17560,16944,17373,51180,157905.0,8628665.0
2004-05-06,17371,17655,16896,16898,21561,153590.0,8628665.0
2004-05-07,16990,17133,16421,17089,18600,155316.0,8628665.0
2004-05-10,16610,16990,16374,16852,16465,153159.0,8628665.0
2004-05-11,16801,16896,16515,16898,44100,153590.0,8628665.0
2004-05-12,16944,17655,16944,17611,32170,160062.0,8628665.0
2004-05-13,17845,17845,17276,17752,18391,161356.0,8628665.0
2004-05-14,17845,17845,17322,17752,24750,161356.0,8628665.0
2004-05-17,17702,17845,17418,17849,28270,162219.0,8628665.0
2004-05-18,17465,17845,17465,17849,17461,162219.0,8628665.0
2004-05-19,17987,17987,17655,17849,2930,162219.0,8628665.0
2004-05-20,17702,17799,17560,17658,1350,160493.0,8628665.0
2004-05-21,17560,17750,17513,17658,3850,160493.0,8628665.0
2004-05-24,17371,17655,17371,17611,1890,160062.0,8628665.0
2004-05-25,17418,17513,17276,17515,5270,159199.0,8628665.0
2004-05-27,17371,17655,17322,17515,3710,159199.0,8628665.0
2004-05-28,17322,17465,17276,17373,4420,157905.0,8628665.0
2004-05-31,17371,17371,17133,17183,774,156179.0,8628665.0
2004-06-01,17086,17276,17086,17277,1612,157042.0,8628665.0
2004-06-02,17276,17276,17038,17089,1560,155316.0,8628665.0
2004-06-03,16990,17181,16896,16994,1530,154453.0,8628665.0
2004-06-04,16801,17181,16801,17183,1740,156179.0,8628665.0
2004-06-07,16896,17276,16896,17277,9640,157042.0,8628665.0
2004-06-08,17181,17322,17181,17183,7354,156179.0,8628665.0
2004-06-09,17181,17276,17086,17232,2876,156610.0,8628665.0
2004-06-10,17181,17227,17181,17232,590,156610.0,8628665.0
2004-06-11,17227,17276,16801,17089,4430,155316.0,8628665.0
2004-06-14,17086,17371,17086,17277,12570,157042.0,8628665.0
2004-06-15,17038,17322,17038,17232,20821,156610.0,8628665.0
2004-06-16,17086,17276,17086,17277,2780,157042.0,8628665.0
2004-06-17,17513,17513,17086,17421,19530,158336.0,8628665.0
2004-06-18,17465,17845,17418,17849,51460,162219.0,8628665.0
2004-06-21,18036,18414,17940,18370,26511,166965.0,8628665.0
2004-06-22,18936,18936,18319,18512,41861,168259.0,8628665.0
2004-06-23,18511,18793,18414,18465,5251,167828.0,8628665.0
2004-06-24,18224,18414,17940,18417,16950,167396.0,8628665.0
2004-06-25,18036,18511,18036,18512,7300,168259.0,8628665.0
2004-06-28,18699,18699,18177,18607,2841,169122.0,8628665.0
2004-06-29,18511,18605,18367,18512,4690,168259.0,8628665.0
2004-06-30,18511,18605,18224,18607,3410,169122.0,8628665.0
2004-07-01,18605,18605,18224,18512,1258,168259.0,8628665.0
2004-07-02,18224,18414,18224,18417,1530,167396.0,8628665.0
2004-07-05,18414,18414,18319,18417,190,167396.0,8628665.0
2004-07-06,18414,18414,18224,18227,830,165670.0,8628665.0
2004-07-07,18036,18224,17940,18133,3340,164808.0,8628665.0
2004-07-08,18036,18367,17845,18370,4580,166965.0,8628665.0
2004-07-09,18367,18511,17987,18323,332,166533.0,8628665.0
2004-07-12,18224,18224,18082,18086,420,164376.0,8628665.0
2004-07-13,18036,18130,17893,18133,920,164808.0,8628665.0
2004-07-14,18273,18273,18036,18038,340,163945.0,8628665.0
2004-07-15,18273,18273,17845,18038,670,163945.0,8628665.0
2004-07-16,18036,18036,17987,18038,670,163945.0,8628665.0
2004-07-19,18036,18224,17940,17943,540,163082.0,8628665.0
2004-07-20,17893,18224,17893,18038,100,163945.0,8628665.0
2004-07-21,18414,18414,18036,18323,3650,166533.0,8628665.0
2004-07-22,18414,18414,18036,18323,3550,166533.0,8628665.0
2004-07-23,18082,18414,18082,18323,3350,166533.0,8628665.0
2004-07-26,18414,18414,18224,18323,2210,166533.0,8628665.0
2004-07-27,18414,18414,17987,18323,630,166533.0,8628665.0
2004-07-28,18414,18414,18224,18323,3750,166533.0,8628665.0
2004-07-29,18273,18319,18224,18323,2150,166533.0,8628665.0
2004-07-30,18036,18319,18036,18323,2110,166533.0,8628665.0
2004-08-02,18414,18462,18319,18417,6180,167396.0,8628665.0
2004-08-03,18414,18414,18130,18417,3700,167396.0,8628665.0
2004-08-04,18699,18699,18177,18323,3530,166533.0,8628665.0
2004-08-05,18319,18319,18224,18323,3300,166533.0,8628665.0
2004-08-06,18319,18319,18130,18323,2810,166533.0,8628665.0
2004-08-09,18273,18556,18130,18561,16885,168690.0,8628665.0
2004-08-10,18462,18986,18462,18986,8354,172573.0,8628665.0
2004-08-11,18748,19363,18748,19367,6781,176025.0,8628665.0
2004-08-12,19363,19933,18986,19936,10935,181202.0,8628665.0
2004-08-13,19886,20219,19648,20126,7201,182928.0,8628665.0
2004-08-16,20646,20646,19837,20126,14275,182928.0,8628665.0
2004-08-17,20124,21074,20030,20887,125531,189831.0,8628665.0
2004-08-18,20882,21074,20030,20649,4071,187673.0,8628665.0
2004-08-19,20646,20693,20408,20696,4920,188105.0,8628665.0
2004-08-20,20882,20882,20075,20696,4830,188105.0,8628665.0
2004-08-23,20455,20788,19933,20649,5130,187673.0,8628665.0
2004-08-24,20124,20599,20124,20601,5800,187242.0,8628665.0
2004-08-25,20076,20599,20076,20601,4420,187242.0,8628665.0
2004-08-26,20646,20788,20599,20601,750,187242.0,8628665.0
2004-08-27,20170,21263,20170,21124,4088,191988.0,8628665.0
2004-08-30,21120,21738,20646,21266,1151,193282.0,8628665.0
2004-08-31,21263,21690,21168,21266,3767,193282.0,8628665.0
2004-09-01,21263,21738,21263,21361,4833,194145.0,8628665.0
2004-09-02,21453,21453,20882,21361,1911,194145.0,8628665.0
2004-09-03,21026,21738,20976,21455,5610,195008.0,8628665.0
2004-09-06,21310,21453,21263,21408,5360,194576.0,8628665.0
2004-09-07,21453,21453,20976,21170,3680,192419.0,8628665.0
2004-09-08,21168,21263,20882,21170,1160,192419.0,8628665.0
2004-09-09,21310,21310,20882,21124,1280,191988.0,8628665.0
2004-09-10,20882,21263,20837,21076,1940,191556.0,8628665.0
2004-09-13,21074,21074,20170,20505,6631,186379.0,8628665.0
2004-09-14,20503,20837,20124,20458,4290,185948.0,8628665.0
2004-09-15,20455,20788,20408,20505,3630,186379.0,8628665.0
2004-09-16,20455,20646,20170,20601,4370,187242.0,8628665.0
2004-09-17,20599,20837,20503,20601,20830,187242.0,8628665.0
2004-09-20,20599,21310,20503,20696,39940,188105.0,8628665.0
2004-09-21,20693,21927,20599,20887,10506,189831.0,8628665.0
2004-09-22,21785,21785,20788,21218,3510,192851.0,8628665.0
2004-09-23,21120,21263,21074,21076,2155,191556.0,8628665.0
2004-09-24,20741,21643,20741,21266,650,193282.0,8628665.0
2004-09-30,21738,21927,21263,21930,17009,199322.0,8628665.0
2004-10-01,21690,22259,21690,22025,9070,200185.0,8628665.0
2004-10-04,22117,22450,21879,22310,12120,202774.0,8628665.0
2004-10-05,22021,22545,21975,22546,6230,204931.0,8628665.0
2004-10-06,22308,22640,22213,22500,6040,204499.0,8628665.0
2004-10-07,22213,22591,22117,22121,6010,201048.0,8628665.0
2004-10-08,22021,22308,21832,22215,3740,201911.0,8628665.0
2004-10-11,22117,22450,21927,22405,6540,203636.0,8628665.0
2004-10-12,22496,22686,22308,22690,9810,206225.0,8628665.0
2004-10-13,22971,22971,22402,22690,4180,206225.0,8628665.0
2004-10-14,22117,22783,22117,22358,2880,203205.0,8628665.0
2004-10-15,22783,22783,21927,22595,2930,205362.0,8628665.0
2004-10-18,22591,22591,22213,22500,3861,204499.0,8628665.0
2004-10-19,22259,22591,22213,22500,5550,204499.0,8628665.0
2004-10-20,22591,22591,22213,22405,2460,203636.0,8628665.0
2004-10-21,22354,22354,22021,22358,5020,203205.0,8628665.0
2004-10-22,22354,22402,22117,22405,3260,203636.0,8628665.0
2004-10-25,22545,22545,21832,22215,1961,201911.0,8628665.0
2004-10-26,22450,22450,22117,22405,2300,203636.0,8628665.0
2004-10-27,22165,22449,22165,22452,2970,204068.0,8628665.0
2004-10-28,22496,22971,22450,22975,11560,208814.0,8628665.0
2004-10-29,23257,23589,22783,23591,11950,214422.0,8628665.0
2004-11-01,23589,23920,23446,23830,7340,216579.0,8628665.0
2004-11-02,24158,24158,22402,24019,7670,218305.0,8628665.0
2004-11-03,23446,24158,23065,23164,5360,210539.0,8628665.0
2004-11-04,22924,23352,22877,23213,3580,210971.0,8628665.0
2004-11-05,23208,23494,22686,23213,9970,210971.0,8628665.0
2004-11-08,23114,23208,22877,23213,1230,210971.0,8628665.0
2004-11-09,23352,23684,23114,23117,6420,210108.0,8628665.0
2004-11-10,23114,23589,23065,23449,6221,213128.0,8628665.0
2004-11-11,24158,24158,22402,23258,1950,211402.0,8628665.0
2004-11-12,23446,23446,22783,23213,18210,210971.0,8628665.0
2004-11-15,22877,23302,22640,22690,9780,206225.0,8628665.0
2004-11-16,22783,23114,22640,22642,2270,205794.0,8628665.0
2004-11-17,22545,23208,22449,22452,7260,204068.0,8628665.0
2004-11-18,22640,22686,22496,22595,3860,205362.0,8628665.0
2004-11-19,22259,22686,22259,22642,3670,205794.0,8628665.0
2004-11-22,22640,22734,22591,22737,4510,206657.0,8628665.0
2004-11-23,22971,22971,22402,22737,2020,206657.0,8628665.0
2004-11-24,22783,22783,22402,22784,21450,207088.0,8628665.0
2004-11-25,22496,22783,22496,22784,5730,207088.0,8628665.0
2004-11-26,22924,22924,22402,22595,24140,205362.0,8628665.0
2004-11-29,22591,22686,22450,22690,8520,206225.0,8628665.0
2004-11-30,22783,22783,22496,22737,2420,206657.0,8628665.0
2004-12-01,22924,23352,22591,22784,2201,207088.0,8628665.0
2004-12-02,22783,22783,22308,22452,6380,204068.0,8628665.0
2004-12-03,22496,22591,21927,21977,20410,199754.0,8628665.0
2004-12-06,22165,22545,21975,22072,1360,200616.0,8628665.0
2004-12-07,21927,22545,21879,21883,2720,198891.0,8628665.0
2004-12-08,21690,22308,21357,21645,16900,196734.0,8628665.0
2004-12-09,21453,22021,21453,21550,4190,195871.0,8628665.0
2004-12-10,21548,22165,21453,21645,4090,196734.0,8628665.0
2004-12-13,21643,21832,21263,21645,5210,196734.0,8628665.0
2004-12-14,21785,21785,21263,21361,5812,194145.0,8628665.0
2004-12-15,21026,21738,21026,21645,3080,196734.0,8628665.0
2004-12-16,21832,21832,21405,21835,5900,198459.0,8628665.0
2004-12-17,21548,21832,21453,21788,7390,198028.0,8628665.0
2004-12-20,21785,21927,21643,21835,6460,198459.0,8628665.0
2004-12-21,21832,21927,21405,21455,13997,195008.0,8628665.0
2004-12-22,21690,21690,21357,21598,2850,196302.0,8628665.0
2004-12-23,21785,21785,21120,21550,4880,195871.0,8628665.0
2004-12-24,20931,21927,20693,21076,34931,191556.0,8628665.0
2004-12-27,20693,20976,19933,20887,50450,189831.0,8628665.0
2004-12-28,20882,21310,20882,21266,7930,193282.0,8628665.0
2004-12-29,20741,20788,20076,20649,2640,187673.0,8628665.0
2004-12-30,20314,21214,20314,20791,5170,188968.0,8628665.0
2005-01-03,20599,21263,20599,21170,16370,192419.0,8628665.0
2005-01-04,20882,21738,20882,21550,16820,195871.0,8628665.0
2005-01-05,21548,22165,21548,21930,3540,199322.0,8628665.0
2005-01-06,21643,22213,21643,21930,9100,199322.0,8628665.0
2005-01-07,22021,22496,21832,21930,6470,199322.0,8628665.0
2005-01-10,21405,22259,21405,22167,9120,201479.0,8628665.0
2005-01-11,22069,22308,22069,22215,5906,201911.0,8628665.0
2005-01-12,22308,23065,22021,22784,7130,207088.0,8628665.0
2005-01-13,22783,23065,22783,23021,4260,209245.0,8628665.0
2005-01-14,22783,23352,22783,23354,8720,212265.0,8628665.0
2005-01-17,23352,23589,22924,23591,6340,214422.0,8628665.0
2005-01-18,23208,24110,23208,23544,17715,213991.0,8628665.0
2005-01-19,24207,24396,23352,24398,20800,221757.0,8628665.0
2005-01-20,24681,24869,23920,23925,3280,217442.0,8628665.0
2005-01-21,24396,24586,23731,23734,7781,215717.0,8628665.0
2005-01-24,24063,24823,23637,23734,6400,215717.0,8628665.0
2005-01-25,23352,24586,23352,24587,22270,223482.0,8628665.0
2005-01-26,25060,25060,24492,24636,14230,223914.0,8628665.0
2005-01-27,24443,25535,24110,25538,17620,232111.0,8628665.0
2005-01-28,25630,26199,25630,26108,14345,237288.0,8628665.0
2005-01-31,26578,26578,25771,26013,8110,236425.0,8628665.0
2005-02-01,25820,26674,25677,26583,30600,241603.0,8628665.0
2005-02-02,26152,27434,26152,26962,13940,245054.0,8628665.0
2005-02-03,27814,27814,26627,27152,23308,246780.0,8628665.0
2005-02-04,27339,27529,27054,27435,19750,249368.0,8628665.0
2005-02-07,27529,28097,27385,27911,7851,253683.0,8628665.0
2005-02-11,27007,28479,26769,27295,37271,248074.0,8628665.0
2005-02-14,26958,27529,26958,27152,39360,246780.0,8628665.0
2005-02-15,26769,28335,26769,27199,17418,247211.0,8628665.0
2005-02-16,27007,27529,26769,27247,11850,247643.0,8628665.0
2005-02-17,27053,27529,27053,27199,10920,247211.0,8628665.0
2005-02-18,27007,28003,26912,26962,8940,245054.0,8628665.0
2005-02-21,26816,27529,26484,27531,11570,250231.0,8628665.0
2005-02-22,26958,27529,26721,27341,17049,248506.0,8628665.0
2005-02-23,27148,27434,26578,27341,9291,248506.0,8628665.0
2005-02-24,27434,27481,26674,27435,7100,249368.0,8628665.0
2005-02-25,27434,27434,26864,27390,31730,248937.0,8628665.0
2005-02-28,27434,27481,26674,26867,8710,244191.0,8628665.0
2005-03-02,27291,27434,26199,27247,12800,247643.0,8628665.0
2005-03-03,26769,27385,26484,27199,8160,247211.0,8628665.0
2005-03-04,27007,27529,26769,27390,65940,248937.0,8628665.0
2005-03-07,27434,27434,27007,27341,7588,248506.0,8628665.0
2005-03-08,27053,27860,26816,27390,3730,248937.0,8628665.0
2005-03-09,27196,28003,27196,27390,29940,248937.0,8628665.0
2005-03-10,27434,27529,27148,27435,6040,249368.0,8628665.0
2005-03-11,27054,27529,26721,27058,15655,245917.0,8628665.0
2005-03-14,26864,27623,26864,27295,22800,248074.0,8628665.0
2005-03-15,27956,27956,27054,27435,19432,249368.0,8628665.0
2005-03-16,27671,27719,27053,27390,26030,248937.0,8628665.0
2005-03-17,27385,27860,26484,26630,6064,242034.0,8628665.0
