LS(006260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-10-27,102500,102500,99100,100500,168184,3236100.0,32200000.0
2009-10-28,101000,103000,99100,99100,218413,3191020.0,32200000.0
2009-10-29,98500,99500,95900,98600,119709,3174920.0,32200000.0
2009-10-30,100000,100500,96800,98200,115022,3162040.0,32200000.0
2009-11-02,95400,97400,91300,91300,256969,2939860.0,32200000.0
2009-11-03,91500,93700,91300,91600,142734,2949520.0,32200000.0
2009-11-04,93500,96700,93500,96600,187300,3110520.0,32200000.0
2009-11-05,97000,97500,94700,94900,84947,3055780.0,32200000.0
2009-11-06,97400,98400,96100,97000,85460,3123400.0,32200000.0
2009-11-09,97800,98800,96700,96700,60006,3113740.0,32200000.0
2009-11-10,98600,100500,97600,99000,156720,3187800.0,32200000.0
2009-11-11,99500,99700,97500,98800,89590,3181360.0,32200000.0
2009-11-12,99200,101000,96700,96700,75341,3113740.0,32200000.0
2009-11-13,97500,99900,96800,98300,131216,3165260.0,32200000.0
2009-11-16,98500,99000,94800,97100,133952,3126620.0,32200000.0
2009-11-17,98400,101500,97800,99800,275004,3213560.0,32200000.0
2009-11-18,100500,104000,100000,102500,187087,3300500.0,32200000.0
2009-11-19,103000,104500,101500,102500,159303,3300500.0,32200000.0
2009-11-20,102500,105000,102000,104500,114641,3364900.0,32200000.0
2009-11-23,104500,106500,103500,106000,113187,3413200.0,32200000.0
2009-11-24,107000,107000,102000,104000,100176,3348800.0,32200000.0
2009-11-25,104000,104500,100500,103500,120297,3332700.0,32200000.0
2009-11-26,103500,104500,100500,102500,86533,3300500.0,32200000.0
2009-11-27,100000,101000,96100,98000,149009,3155600.0,32200000.0
2009-11-30,98600,99600,97800,98200,127188,3162040.0,32200000.0
2009-12-01,97700,99500,96700,99400,86953,3200680.0,32200000.0
2009-12-02,100000,103500,99700,102000,127031,3284400.0,32200000.0
2009-12-03,102500,105000,101500,104000,95647,3348800.0,32200000.0
2009-12-04,103000,104500,102000,104500,96769,3364900.0,32200000.0
2009-12-07,103500,104500,100500,101000,215382,3252200.0,32200000.0
2009-12-08,101000,101500,99900,100000,130910,3220000.0,32200000.0
2009-12-09,99000,101000,98600,101000,104157,3252200.0,32200000.0
2009-12-10,100500,103500,100000,103000,241210,3316600.0,32200000.0
2009-12-11,103000,106000,102500,106000,191983,3413200.0,32200000.0
2009-12-14,106500,107000,104500,105500,127906,3397100.0,32200000.0
2009-12-15,106000,107000,104000,105500,130698,3397100.0,32200000.0
2009-12-16,106000,108500,102000,108500,215114,3493700.0,32200000.0
2009-12-17,107500,108000,106000,106000,92141,3413200.0,32200000.0
2009-12-18,104000,110000,103500,110000,164882,3542000.0,32200000.0
2009-12-21,109000,111500,107500,108500,163986,3493700.0,32200000.0
2009-12-22,109000,109500,106500,107000,91469,3445400.0,32200000.0
2009-12-23,107000,108500,105500,108500,136376,3493700.0,32200000.0
2009-12-24,108000,111000,107000,109000,128414,3509800.0,32200000.0
2009-12-28,108500,116000,107000,115500,364772,3719100.0,32200000.0
2009-12-29,115500,115500,111500,114500,118347,3686900.0,32200000.0
2009-12-30,114500,116500,112500,116000,171980,3735200.0,32200000.0
2010-01-04,115500,116000,113000,115000,130064,3703000.0,32200000.0
2010-01-05,115000,118000,112500,112500,161609,3622500.0,32200000.0
2010-01-06,113000,114000,110000,113500,175334,3654700.0,32200000.0
2010-01-07,114500,115500,111000,114000,147194,3670800.0,32200000.0
2010-01-08,114000,114000,111000,112500,95167,3622500.0,32200000.0
2010-01-11,112000,113000,110000,111000,106626,3574200.0,32200000.0
2010-01-12,110500,111000,105000,106000,309510,3413200.0,32200000.0
2010-01-13,105000,106500,103000,104000,164429,3348800.0,32200000.0
2010-01-14,105000,107000,102500,105500,292066,3397100.0,32200000.0
2010-01-15,106500,107500,101000,104000,291006,3348800.0,32200000.0
2010-01-18,103000,105000,102000,104000,191703,3348800.0,32200000.0
2010-01-19,105000,106000,103500,104500,149491,3364900.0,32200000.0
2010-01-20,105000,106500,102500,105500,200329,3397100.0,32200000.0
2010-01-21,104000,105000,102500,104500,138847,3364900.0,32200000.0
2010-01-22,103000,103500,99800,101000,189197,3252200.0,32200000.0
2010-01-25,99900,103000,99400,100500,122553,3236100.0,32200000.0
2010-01-26,102500,102500,98500,99100,134582,3191020.0,32200000.0
2010-01-27,99100,100000,95500,96700,144402,3113740.0,32200000.0
2010-01-28,97400,98800,96200,98000,138767,3155600.0,32200000.0
2010-01-29,97400,97600,93900,95700,119394,3081540.0,32200000.0
2010-02-01,94800,95800,90500,91000,250785,2930200.0,32200000.0
2010-02-02,92100,92900,90600,91000,167602,2930200.0,32200000.0
2010-02-03,92500,95000,91600,94800,171746,3052560.0,32200000.0
2010-02-04,94000,96600,93100,95700,144620,3081540.0,32200000.0
2010-02-05,92200,93400,91500,92700,152359,2984940.0,32200000.0
2010-02-08,92400,92400,87800,88300,273907,2843260.0,32200000.0
2010-02-09,87000,89900,86300,89900,158801,2894780.0,32200000.0
2010-02-10,90300,90500,88500,90500,110556,2914100.0,32200000.0
2010-02-11,90000,93900,89700,92700,171091,2984940.0,32200000.0
2010-02-12,92200,92700,91300,91700,138015,2952740.0,32200000.0
2010-02-16,91700,92200,90200,90500,72284,2914100.0,32200000.0
2010-02-17,91600,93500,91400,92700,148263,2984940.0,32200000.0
2010-02-18,92900,93200,91000,92500,117598,2978500.0,32200000.0
2010-02-19,91200,92300,89500,90600,115065,2917320.0,32200000.0
2010-02-22,91200,92300,90700,91100,131470,2933420.0,32200000.0
2010-02-23,91500,94500,91500,94100,232402,3030020.0,32200000.0
2010-02-24,94000,94800,93100,94500,123270,3042900.0,32200000.0
2010-02-25,94300,95000,92000,93400,77931,3007480.0,32200000.0
2010-02-26,93400,94300,92300,93800,65573,3020360.0,32200000.0
2010-03-02,95800,96500,94800,95500,155928,3075100.0,32200000.0
2010-03-03,95300,95700,94800,95300,46990,3068660.0,32200000.0
2010-03-04,95900,96400,92700,93200,199717,3001040.0,32200000.0
2010-03-05,93200,94700,93200,94700,78754,3049340.0,32200000.0
2010-03-08,95600,96300,94800,96300,136320,3100860.0,32200000.0
2010-03-09,96000,96100,94200,94200,128705,3033240.0,32200000.0
2010-03-10,94300,95700,94300,95700,84749,3081540.0,32200000.0
2010-03-11,95300,96200,94300,94300,66616,3036460.0,32200000.0
2010-03-12,94100,94900,93800,94800,52784,3052560.0,32200000.0
2010-03-15,95000,95900,94500,94700,91077,3049340.0,32200000.0
2010-03-16,95100,95200,91700,92300,176930,2972060.0,32200000.0
2010-03-17,93000,93300,91400,93000,152513,2994600.0,32200000.0
2010-03-18,92100,93500,92100,92800,87616,2988160.0,32200000.0
2010-03-19,92900,94000,92700,93700,123799,3017140.0,32200000.0
2010-03-22,93700,93700,92000,93000,77522,2994600.0,32200000.0
2010-03-23,93200,94300,92300,92900,116987,2991380.0,32200000.0
2010-03-24,93400,93900,91600,93000,108017,2994600.0,32200000.0
2010-03-25,92800,97500,92200,97000,483714,3123400.0,32200000.0
2010-03-26,97300,99800,96900,99100,472797,3191020.0,32200000.0
2010-03-29,98000,99800,98000,98600,148116,3174920.0,32200000.0
2010-03-30,100000,100500,99200,99200,223202,3194240.0,32200000.0
2010-03-31,100500,100500,97000,98800,171854,3181360.0,32200000.0
2010-04-01,98600,100500,97300,100500,211891,3236100.0,32200000.0
2010-04-02,100000,100500,97200,99000,247080,3187800.0,32200000.0
2010-04-05,98500,101000,98100,99100,228066,3191020.0,32200000.0
2010-04-06,100500,104000,99800,103000,464383,3316600.0,32200000.0
2010-04-07,103000,104000,101500,102500,186211,3300500.0,32200000.0
2010-04-08,102500,105500,101000,104500,205745,3364900.0,32200000.0
2010-04-09,106000,106000,103000,103500,177599,3332700.0,32200000.0
2010-04-12,104500,105000,101000,102000,127303,3284400.0,32200000.0
2010-04-13,102000,102500,99600,102000,153861,3284400.0,32200000.0
2010-04-14,101500,102000,99900,100000,174567,3220000.0,32200000.0
2010-04-15,100500,101000,99200,100500,140690,3236100.0,32200000.0
2010-04-16,100000,100500,97300,97700,730116,3145940.0,32200000.0
2010-04-19,96500,96500,93300,93300,402492,3004260.0,32200000.0
2010-04-20,94300,95800,93500,93900,306440,3023580.0,32200000.0
2010-04-21,94900,96200,94600,96200,213072,3097640.0,32200000.0
2010-04-22,95900,95900,93300,93600,256463,3013920.0,32200000.0
2010-04-23,94300,94500,91700,93600,258214,3013920.0,32200000.0
2010-04-26,93800,94000,92600,93900,181540,3023580.0,32200000.0
2010-04-27,93600,95100,91700,92000,373624,2962400.0,32200000.0
2010-04-28,90200,90800,89200,89200,312348,2872240.0,32200000.0
2010-04-29,89600,90600,88100,89100,163526,2869020.0,32200000.0
2010-04-30,89600,91200,89600,91200,171096,2936640.0,32200000.0
2010-05-03,91200,91200,88200,90700,155164,2920540.0,32200000.0
2010-05-04,90400,90800,86400,90300,467909,2907660.0,32200000.0
2010-05-06,87600,88700,87400,88700,274817,2856140.0,32200000.0
2010-05-07,86500,89800,85600,88100,264213,2836820.0,32200000.0
2010-05-10,88600,89700,87700,89300,247155,2875460.0,32200000.0
2010-05-11,90300,90300,86800,87200,304675,2807840.0,32200000.0
2010-05-12,87700,90000,87200,89500,191750,2881900.0,32200000.0
2010-05-13,90900,93300,90900,93000,340339,2994600.0,32200000.0
2010-05-14,92400,92500,90700,92500,199404,2978500.0,32200000.0
2010-05-17,91700,91700,88100,89800,194690,2891560.0,32200000.0
2010-05-18,90300,90400,87500,87600,117087,2820720.0,32200000.0
2010-05-19,86600,86800,83700,84400,247417,2717680.0,32200000.0
2010-05-20,83800,85000,80000,81800,270439,2633960.0,32200000.0
2010-05-24,80100,82000,79700,81000,174915,2608200.0,32200000.0
2010-05-25,80400,80400,74700,78500,348840,2527700.0,32200000.0
2010-05-26,77900,78900,75000,75400,428653,2427880.0,32200000.0
2010-05-27,75200,79300,75200,78300,356803,2521260.0,32200000.0
2010-05-28,79000,79800,77200,78900,206196,2540580.0,32200000.0
2010-05-31,78800,81400,78500,80500,170346,2592100.0,32200000.0
2010-06-01,80700,82300,79900,80500,159599,2592100.0,32200000.0
2010-06-03,81400,81900,80900,81500,134612,2624300.0,32200000.0
2010-06-04,81600,81600,79800,81100,137645,2611420.0,32200000.0
2010-06-07,78700,78900,77300,77900,121274,2508380.0,32200000.0
2010-06-08,77500,79400,77500,79000,426853,2543800.0,32200000.0
2010-06-09,79800,80900,79000,79800,213337,2569560.0,32200000.0
2010-06-10,80600,82000,80200,81300,227934,2617860.0,32200000.0
2010-06-11,82200,82900,81300,82900,159820,2669380.0,32200000.0
2010-06-14,83000,84800,82700,84300,216143,2714460.0,32200000.0
2010-06-15,84300,85000,82900,83000,167839,2672600.0,32200000.0
2010-06-16,83700,83800,81300,82700,255431,2662940.0,32200000.0
2010-06-17,82500,83500,81400,82400,255690,2653280.0,32200000.0
2010-06-18,82700,84100,81800,83700,227988,2695140.0,32200000.0
2010-06-21,85000,85100,77000,81500,791781,2624300.0,32200000.0
2010-06-22,81400,84100,81000,84000,378663,2704800.0,32200000.0
2010-06-23,84000,88300,84000,87600,525502,2820720.0,32200000.0
2010-06-24,88500,90000,88200,90000,352280,2898000.0,32200000.0
2010-06-25,89000,90200,88100,88700,224524,2856140.0,32200000.0
2010-06-28,89000,91800,88800,91100,269550,2933420.0,32200000.0
2010-06-29,91300,91300,87300,89600,232496,2885120.0,32200000.0
2010-06-30,87200,88900,86600,88400,253417,2846480.0,32200000.0
2010-07-01,87400,93900,86100,92900,495321,2991380.0,32200000.0
2010-07-02,93000,95200,91800,92700,371679,2984940.0,32200000.0
2010-07-05,93700,95000,92400,94100,196548,3030020.0,32200000.0
2010-07-06,94400,94600,91400,93500,183595,3010700.0,32200000.0
2010-07-07,93600,93600,91900,92100,85890,2965620.0,32200000.0
2010-07-08,92900,95200,92500,94300,215982,3036460.0,32200000.0
2010-07-09,94500,95700,93100,95100,156068,3062220.0,32200000.0
2010-07-12,95200,95600,93400,94500,156056,3042900.0,32200000.0
2010-07-13,94100,99200,94000,98500,433303,3171700.0,32200000.0
2010-07-14,99000,99700,97200,98300,229070,3165260.0,32200000.0
2010-07-15,98300,99900,96500,96500,191238,3107300.0,32200000.0
2010-07-16,96200,98800,96200,97500,191658,3139500.0,32200000.0
2010-07-19,97000,99200,96000,97900,94116,3152380.0,32200000.0
2010-07-20,98000,99400,97300,98500,91962,3171700.0,32200000.0
2010-07-21,98900,99800,96800,97600,137458,3142720.0,32200000.0
2010-07-22,97000,98500,96600,97400,114905,3136280.0,32200000.0
2010-07-23,98900,99600,97500,98700,153061,3178140.0,32200000.0
2010-07-26,99500,101500,99000,100000,256026,3220000.0,32200000.0
2010-07-27,100500,101000,98600,98600,127474,3174920.0,32200000.0
2010-07-28,98600,100000,96200,100000,183966,3220000.0,32200000.0
2010-07-29,100000,100000,98500,98700,119750,3178140.0,32200000.0
2010-07-30,98200,99000,95800,95800,123750,3084760.0,32200000.0
2010-08-02,95700,99800,95500,98800,135246,3181360.0,32200000.0
2010-08-03,98800,100500,94400,95000,305475,3059000.0,32200000.0
2010-08-04,96600,97700,94900,96900,148907,3120180.0,32200000.0
2010-08-05,97600,99800,97200,98800,181989,3181360.0,32200000.0
2010-08-06,99000,101500,98200,101000,284863,3252200.0,32200000.0
2010-08-09,101500,105500,99900,104000,425524,3348800.0,32200000.0
2010-08-10,104500,107500,104000,104000,346760,3348800.0,32200000.0
2010-08-11,104000,108500,103000,106500,343270,3429300.0,32200000.0
2010-08-12,103500,107000,102500,103000,267274,3316600.0,32200000.0
2010-08-13,104000,104500,101500,103000,218216,3316600.0,32200000.0
2010-08-16,104000,107000,101500,105000,191904,3381000.0,32200000.0
2010-08-17,107500,112000,107000,109500,511317,3525900.0,32200000.0
2010-08-18,109000,114500,107500,110500,275300,3558100.0,32200000.0
2010-08-19,110000,111000,108500,109500,153968,3525900.0,32200000.0
2010-08-20,108500,111000,108000,110000,113360,3542000.0,32200000.0
2010-08-23,111500,115500,110000,114500,168266,3686900.0,32200000.0
2010-08-24,114500,116500,111000,111000,143262,3574200.0,32200000.0
2010-08-25,109500,113000,107500,107500,111321,3461500.0,32200000.0
2010-08-26,108500,113000,106500,110500,206263,3558100.0,32200000.0
2010-08-27,109500,112500,106500,110000,216858,3542000.0,32200000.0
2010-08-30,113000,113000,110000,112500,135917,3622500.0,32200000.0
2010-08-31,112000,117500,111000,117500,206762,3783500.0,32200000.0
2010-09-01,119000,120000,114000,116500,314210,3751300.0,32200000.0
2010-09-02,117000,118000,113500,115500,277282,3719100.0,32200000.0
2010-09-03,116500,117500,109000,110000,569261,3542000.0,32200000.0
2010-09-06,111500,114500,109000,114500,392793,3686900.0,32200000.0
2010-09-07,113500,116500,112500,112500,272222,3622500.0,32200000.0
2010-09-08,112500,117500,112000,115000,343196,3703000.0,32200000.0
2010-09-09,116500,119500,115500,119000,299486,3831800.0,32200000.0
2010-09-10,119000,121000,117500,121000,210708,3896200.0,32200000.0
2010-09-13,120500,122000,117500,120500,185598,3880100.0,32200000.0
2010-09-14,119500,122000,116500,119500,165743,3847900.0,32200000.0
2010-09-15,119000,120500,115000,120500,262475,3880100.0,32200000.0
2010-09-16,119000,120500,116000,116000,199972,3735200.0,32200000.0
2010-09-17,117000,119000,116000,117500,111108,3783500.0,32200000.0
2010-09-20,117500,117500,114000,116500,123682,3751300.0,32200000.0
2010-09-24,117500,117500,114500,116000,135238,3735200.0,32200000.0
2010-09-27,116500,122500,116000,121000,285380,3896200.0,32200000.0
2010-09-28,120500,123000,119000,122000,141456,3928400.0,32200000.0
2010-09-29,121500,123500,120000,122000,166467,3928400.0,32200000.0
2010-09-30,120500,122000,114500,117000,464662,3767400.0,32200000.0
2010-10-01,116000,116000,110500,114500,436657,3686900.0,32200000.0
2010-10-04,113000,114000,111000,112000,301878,3606400.0,32200000.0
2010-10-05,111500,113500,107000,109500,435039,3525900.0,32200000.0
2010-10-06,111000,113000,108500,111500,370413,3590300.0,32200000.0
2010-10-07,113000,115500,109500,114000,325218,3670800.0,32200000.0
2010-10-08,114000,115500,112500,114000,185019,3670800.0,32200000.0
2010-10-11,114000,116000,113000,113000,246639,3638600.0,32200000.0
2010-10-12,113000,113500,106000,108000,304409,3477600.0,32200000.0
2010-10-13,108500,109500,103500,108500,344039,3493700.0,32200000.0
2010-10-14,109000,113500,106500,113500,190529,3654700.0,32200000.0
2010-10-15,113000,115500,112500,114000,108865,3670800.0,32200000.0
2010-10-18,115000,115000,108000,108000,246564,3477600.0,32200000.0
2010-10-19,108500,108500,104500,107000,165691,3445400.0,32200000.0
2010-10-20,105500,109000,105000,107500,142594,3461500.0,32200000.0
2010-10-21,107500,108000,104500,107500,168213,3461500.0,32200000.0
2010-10-22,107000,110000,106500,108000,161717,3477600.0,32200000.0
2010-10-25,108500,110500,107500,110000,155153,3542000.0,32200000.0
2010-10-26,111000,115500,109000,114500,374900,3686900.0,32200000.0
2010-10-27,115000,117500,113500,115000,262271,3703000.0,32200000.0
2010-10-28,115000,115000,111500,115000,195326,3703000.0,32200000.0
2010-10-29,115500,116500,113000,114000,177206,3670800.0,32200000.0
2010-11-01,113500,116000,112500,116000,162919,3735200.0,32200000.0
2010-11-02,116000,119500,112500,118000,279139,3799600.0,32200000.0
2010-11-03,116500,118000,113500,115500,401500,3719100.0,32200000.0
2010-11-04,116000,117500,114500,114500,134440,3686900.0,32200000.0
2010-11-05,116000,118000,115000,116000,133848,3735200.0,32200000.0
2010-11-08,116500,116500,110500,110500,203283,3558100.0,32200000.0
2010-11-09,111000,112000,107500,112000,255070,3606400.0,32200000.0
2010-11-10,111500,111500,109000,109500,165243,3525900.0,32200000.0
2010-11-11,109500,111000,107000,107000,181151,3445400.0,32200000.0
2010-11-12,109000,110000,102500,104000,167501,3348800.0,32200000.0
2010-11-15,105500,105500,99600,101000,243174,3252200.0,32200000.0
2010-11-16,101500,102000,98100,98200,179833,3162040.0,32200000.0
2010-11-17,97100,99400,97000,99000,182587,3187800.0,32200000.0
2010-11-18,99100,103000,99100,102000,167998,3284400.0,32200000.0
2010-11-19,103000,107000,103000,107000,294283,3445400.0,32200000.0
2010-11-22,106500,108000,104000,106000,184828,3413200.0,32200000.0
2010-11-23,107000,108500,104000,106500,523005,3429300.0,32200000.0
2010-11-24,103000,104500,101500,102500,404372,3300500.0,32200000.0
2010-11-25,102500,103500,100000,101000,291560,3252200.0,32200000.0
2010-11-26,103000,103500,99800,100500,238232,3236100.0,32200000.0
2010-11-29,100000,101000,97900,98700,180917,3178140.0,32200000.0
2010-11-30,98200,101500,98100,101000,149395,3252200.0,32200000.0
2010-12-01,101000,105000,99900,105000,207903,3381000.0,32200000.0
2010-12-02,106000,106000,103500,104000,209238,3348800.0,32200000.0
2010-12-03,104000,104000,100500,102500,216692,3300500.0,32200000.0
2010-12-06,102500,104500,100000,101000,240851,3252200.0,32200000.0
2010-12-07,101000,102500,99600,100000,181833,3220000.0,32200000.0
2010-12-08,99900,102000,99600,100000,258822,3220000.0,32200000.0
2010-12-09,100500,102500,100500,102500,229073,3300500.0,32200000.0
2010-12-10,102000,102000,100000,102000,201823,3284400.0,32200000.0
2010-12-13,103000,107000,102500,106500,584923,3429300.0,32200000.0
2010-12-14,107500,109500,104500,105500,484604,3397100.0,32200000.0
2010-12-15,104500,107500,104000,107500,228989,3461500.0,32200000.0
2010-12-16,106500,107000,103500,104000,235487,3348800.0,32200000.0
2010-12-17,104500,105500,102500,105500,263568,3397100.0,32200000.0
2010-12-20,103500,104000,101500,102500,178713,3300500.0,32200000.0
2010-12-21,103500,106000,102500,105000,284092,3381000.0,32200000.0
2010-12-22,105000,107000,102500,103000,235370,3316600.0,32200000.0
2010-12-23,104500,104500,100500,101000,240801,3252200.0,32200000.0
2010-12-24,101000,102000,100500,101500,137156,3268300.0,32200000.0
2010-12-27,101000,104000,100500,103000,186792,3316600.0,32200000.0
2010-12-28,102500,104000,102000,102500,147028,3300500.0,32200000.0
2010-12-29,102500,107000,102000,106500,415751,3429300.0,32200000.0
2010-12-30,106500,107500,105000,106500,209206,3429300.0,32200000.0
2011-01-03,107500,113000,107000,112000,447503,3606400.0,32200000.0
2011-01-04,112500,114500,110500,114000,371472,3670800.0,32200000.0
2011-01-05,114000,118000,113000,116000,446389,3735200.0,32200000.0
2011-01-06,116500,117000,112000,116000,388516,3735200.0,32200000.0
2011-01-07,115000,117000,114500,116000,228947,3735200.0,32200000.0
2011-01-10,115000,119500,115000,117500,345677,3783500.0,32200000.0
2011-01-11,116500,120000,115500,119000,351028,3831800.0,32200000.0
2011-01-12,118500,120500,116500,118500,294833,3815700.0,32200000.0
2011-01-13,117500,118000,113500,114500,435596,3686900.0,32200000.0
2011-01-14,114000,117000,114000,114500,193928,3686900.0,32200000.0
2011-01-17,114500,116000,111000,113000,258323,3638600.0,32200000.0
2011-01-18,112500,117500,112000,115000,304456,3703000.0,32200000.0
2011-01-19,115500,116500,111500,114000,401753,3670800.0,32200000.0
2011-01-20,113500,114500,109000,110000,339267,3542000.0,32200000.0
2011-01-21,110000,110000,102500,104500,751813,3364900.0,32200000.0
2011-01-24,105000,107000,103500,107000,364807,3445400.0,32200000.0
2011-01-25,108000,108000,105500,106000,251539,3413200.0,32200000.0
2011-01-26,106000,106000,104000,105000,279554,3381000.0,32200000.0
2011-01-27,106000,110000,105500,107000,410991,3445400.0,32200000.0
2011-01-28,107000,109000,104000,107000,277426,3445400.0,32200000.0
2011-01-31,104500,105500,102500,102500,249299,3300500.0,32200000.0
2011-02-01,103500,104000,100000,100500,306799,3236100.0,32200000.0
2011-02-07,102000,105000,101000,104500,192666,3364900.0,32200000.0
2011-02-08,105500,105500,101000,104500,258608,3364900.0,32200000.0
2011-02-09,104000,104500,102000,103000,146486,3316600.0,32200000.0
2011-02-10,102500,104500,100500,100500,142172,3236100.0,32200000.0
2011-02-11,102000,105000,101500,102000,214528,3284400.0,32200000.0
2011-02-14,103500,105000,102000,103500,174156,3332700.0,32200000.0
2011-02-15,104000,104000,101000,102000,165229,3284400.0,32200000.0
2011-02-16,101500,102500,97000,98300,401934,3165260.0,32200000.0
2011-02-17,98300,98900,90400,93000,529992,2994600.0,32200000.0
2011-02-18,93000,95400,91600,95100,310142,3062220.0,32200000.0
2011-02-21,95100,95400,93200,95300,158916,3068660.0,32200000.0
2011-02-22,94400,94600,91500,94000,197919,3026800.0,32200000.0
2011-02-23,93700,94500,91100,92000,155409,2962400.0,32200000.0
2011-02-24,91400,92400,90300,91600,125995,2949520.0,32200000.0
2011-02-25,91200,94200,91200,93800,111064,3020360.0,32200000.0
2011-02-28,93800,94100,91000,92000,146465,2962400.0,32200000.0
2011-03-02,91100,93100,91100,92400,115928,2975280.0,32200000.0
2011-03-03,93500,96300,93200,96200,164141,3097640.0,32200000.0
2011-03-04,97000,98600,95000,98000,153912,3155600.0,32200000.0
2011-03-07,97400,97900,94800,95200,139350,3065440.0,32200000.0
2011-03-08,94700,98700,94300,97800,159924,3149160.0,32200000.0
2011-03-09,97500,99400,95900,97500,153875,3139500.0,32200000.0
2011-03-10,97500,98900,96700,97500,108374,3139500.0,32200000.0
2011-03-11,96300,99500,95700,98600,164088,3174920.0,32200000.0
2011-03-14,98800,99000,95300,97400,135216,3136280.0,32200000.0
2011-03-15,96100,98400,93100,96400,187227,3104080.0,32200000.0
2011-03-16,97500,99500,96800,97400,136195,3136280.0,32200000.0
2011-03-17,96300,96900,95000,96100,116964,3094420.0,32200000.0
2011-03-18,96400,100500,96200,99000,179588,3187800.0,32200000.0
2011-03-21,99100,101000,99000,100500,168479,3236100.0,32200000.0
2011-03-22,101000,102500,99500,101500,175217,3268300.0,32200000.0
2011-03-23,101500,103000,100500,101500,161930,3268300.0,32200000.0
2011-03-24,103000,104000,102000,104000,180550,3348800.0,32200000.0
2011-03-25,104500,105000,101500,103500,192181,3332700.0,32200000.0
2011-03-28,104000,105000,102500,102500,128358,3300500.0,32200000.0
2011-03-29,103000,109000,103000,108500,501929,3493700.0,32200000.0
2011-03-30,108500,111500,108000,110500,260461,3558100.0,32200000.0
2011-03-31,112000,113000,108500,110000,214591,3542000.0,32200000.0
2011-04-01,109500,112000,108000,111500,258114,3590300.0,32200000.0
2011-04-04,111000,111500,108000,111000,193538,3574200.0,32200000.0
2011-04-05,110500,112000,108500,112000,197922,3606400.0,32200000.0
2011-04-06,111000,113500,110000,111000,187686,3574200.0,32200000.0
2011-04-07,112000,113500,110000,112500,234121,3622500.0,32200000.0
2011-04-08,113500,113500,107000,111000,344698,3574200.0,32200000.0
2011-04-11,111500,115000,111000,113000,279564,3638600.0,32200000.0
2011-04-12,112500,114500,111000,112000,193494,3606400.0,32200000.0
2011-04-13,111500,112500,109000,111500,127130,3590300.0,32200000.0
2011-04-14,111500,115500,110000,114000,229133,3670800.0,32200000.0
2011-04-15,113000,117500,113000,115000,337395,3703000.0,32200000.0
2011-04-18,116000,117500,114500,116000,238200,3735200.0,32200000.0
2011-04-19,115000,115500,111500,111500,242843,3590300.0,32200000.0
2011-04-20,112500,116500,112000,112500,250154,3622500.0,32200000.0
2011-04-21,114000,117000,112000,117000,385955,3767400.0,32200000.0
2011-04-22,118000,124000,116000,122500,566783,3944500.0,32200000.0
2011-04-25,124500,126000,121000,122000,325581,3928400.0,32200000.0
2011-04-26,123500,128500,122500,125000,533486,4025000.0,32200000.0
2011-04-27,127500,128000,118500,119500,378655,3847900.0,32200000.0
2011-04-28,120000,123500,119000,120000,272367,3864000.0,32200000.0
2011-04-29,121000,121000,115500,118500,234954,3815700.0,32200000.0
2011-05-02,118500,122500,118000,120500,195613,3880100.0,32200000.0
2011-05-03,120500,121000,115500,118500,228610,3815700.0,32200000.0
2011-05-04,117500,119000,116000,116500,138352,3751300.0,32200000.0
2011-05-06,114000,114500,110500,112500,273794,3622500.0,32200000.0
2011-05-09,113000,113500,110000,110500,188379,3558100.0,32200000.0
2011-05-11,112000,113500,110000,110500,233457,3558100.0,32200000.0
2011-05-12,109000,110500,107500,109000,207821,3509800.0,32200000.0
2011-05-13,110000,111000,107500,111000,183968,3574200.0,32200000.0
2011-05-16,110500,111500,107500,107500,145682,3461500.0,32200000.0
2011-05-17,108000,111500,107500,110500,176568,3558100.0,32200000.0
2011-05-18,111000,111500,108500,110500,155969,3558100.0,32200000.0
2011-05-19,110500,111000,108000,109000,140673,3509800.0,32200000.0
2011-05-20,110000,112000,108500,111500,116426,3590300.0,32200000.0
2011-05-23,111500,113500,108500,109000,185358,3509800.0,32200000.0
2011-05-24,109000,110500,109000,109000,119989,3509800.0,32200000.0
2011-05-25,109000,110500,105000,106000,211378,3413200.0,32200000.0
2011-05-26,106500,110000,106000,109000,162345,3509800.0,32200000.0
2011-05-27,109000,111500,106500,108500,241500,3493700.0,32200000.0
2011-05-30,109000,110500,107500,109500,164336,3525900.0,32200000.0
2011-05-31,110000,114000,109500,113000,241308,3638600.0,32200000.0
2011-06-01,112500,116000,112500,114500,189317,3686900.0,32200000.0
2011-06-02,112500,115500,111500,113500,140822,3654700.0,32200000.0
2011-06-03,115000,115500,111500,114500,153842,3686900.0,32200000.0
2011-06-07,113000,113000,111000,112000,162095,3606400.0,32200000.0
2011-06-08,111500,112000,108000,109000,168755,3509800.0,32200000.0
2011-06-09,109000,110500,108000,110000,101414,3542000.0,32200000.0
2011-06-10,110500,110500,107000,108000,118520,3477600.0,32200000.0
2011-06-13,107000,108000,103500,105500,169465,3397100.0,32200000.0
2011-06-14,105500,105500,101000,105500,262257,3397100.0,32200000.0
2011-06-15,106000,106500,102000,102500,300470,3300500.0,32200000.0
2011-06-16,100000,102000,99500,102000,135153,3284400.0,32200000.0
2011-06-17,102000,104500,101500,103000,158062,3316600.0,32200000.0
